wavelength,Back_EucPenm,Belly_EucPenm,Breast_EucPenm,Crissum_EucPenm,Crown_EucPenm,DorTail_EucPenm,Rump_EucPenm,Throat_EucPenm,WingTip_EucPenm
575.21,14.6923333333,45.4616666667,37.9342666667,34.9141333333,15.6336,12.918,17.99352,49.0541333333,14.1776
575.55,14.6904666667,45.4961333333,37.984,34.9558,15.6566666667,12.9176,17.98166,49.0784,14.2094666667
575.89,14.6273333333,45.4562,37.9783333333,34.9470666667,15.6106,12.8588666667,17.9201733334,49.0794,14.1809
576.22,14.6582,45.4869333333,38.0165333333,34.9816,15.6184666667,12.868,17.9411066667,49.1076666667,14.2052
576.56,14.6652666666,45.5230666667,38.0702,35.0266666667,15.6547333333,12.8847333333,17.9705,49.1332,14.2471333333
576.90,14.6972666667,45.5752,38.126,35.0962666667,15.6788,12.8929333333,17.9627266667,49.1988666666,14.2619333333
577.24,14.7112666667,45.564,38.1304666667,35.079,15.6788,12.8858,17.9793466667,49.1640666667,14.2454333333
577.58,14.7262,45.5998,38.1788,35.1362,15.7,12.8932,17.98406,49.211,14.2932
577.92,14.7265333334,45.6945333333,38.2254,35.2194,15.7336666667,12.9198666666,18.0119333333,49.2864,14.3303333333
578.26,14.7832,45.7721333333,38.27,35.3025333333,15.8156666666,12.9650666667,18.0480866667,49.3381333333,14.3886333333
578.60,14.8652666667,45.7976666667,38.3530666667,35.3716,15.8972666667,13.0498,18.1126,49.4194666667,14.4252333333
578.94,14.8788666667,45.8453333334,38.4147333333,35.4481333333,15.9158,13.0512666666,18.12554,49.4862,14.4505333333
579.28,14.9136,45.882,38.4198666667,35.4753333333,15.9537333333,13.0899333333,18.1532333333,49.4883333333,14.4749666667
579.61,14.9382,45.9564666666,38.5161333333,35.5146666667,15.9810666667,13.1018666667,18.1845066667,49.5670666666,14.5175666667
579.95,14.8902666667,46.0096666667,38.5418,35.5157333333,15.9537333333,13.0766666667,18.1621666667,49.5804,14.5189333333
580.29,14.9078,46.0122666667,38.5688,35.5366666667,15.9337333333,13.0788,18.1333933333,49.5882666667,14.5557666667
580.63,14.8673333333,46.0164666667,38.5694,35.5696,15.9132666667,13.0800666667,18.1069133334,49.5851333333,14.5638
580.97,14.8519333333,46.1654,38.7072666667,35.6989333333,15.9645333333,13.1150666667,18.1466133333,49.7242,14.6588333333
581.31,14.8710666667,46.2601333333,38.7828,35.7720666667,16.0141333333,13.1180666667,18.1692933333,49.7870666667,14.6979333333
581.65,14.8856666667,46.296,38.8398,35.8235333334,16.0230666667,13.1325333333,18.1646466667,49.8134,14.7267666667
581.98,14.8668666667,46.2500666666,38.8518,35.8146,15.9828,13.1406,18.1373466667,49.7994,14.7546
582.32,14.8532,46.2992666667,38.8864,35.8484,15.9579333333,13.1184666667,18.1364933333,49.8239333333,14.7448
582.66,14.8798,46.3540666667,38.9576,35.8956666667,15.9418,13.1446,18.1479666667,49.852,14.7748666667
583.00,14.9604,46.4462,39.0709333333,36.0308,15.9894,13.1999333333,18.21618,49.9651333333,14.8075
583.34,14.9931333333,46.5213333334,39.0931333333,36.1111333333,16.0269333333,13.2226666667,18.2418866667,50.0103333333,14.8401
583.68,14.996,46.5698,39.1612666667,36.1742666667,16.0585333333,13.2617333334,18.2436733333,50.0645333333,14.8364333333
584.01,14.9724,46.6513333333,39.2209333333,36.226,16.0436,13.2237333333,18.2463333333,50.133,14.8076333333
584.35,15.0278666667,46.7584,39.3295333333,36.2872,16.087,13.2556666667,18.3138533333,50.1907333333,14.8348666667
584.69,15.0379333333,46.7428,39.3036,36.2667333333,16.1002,13.2947333333,18.29152,50.1962666667,14.8065666667
585.03,15.0637333333,46.8358,39.3742,36.3728,16.0931333333,13.3551333333,18.3248933333,50.2761333333,14.8254666667
585.37,15.0896666667,46.8624,39.4050666667,36.3880666667,16.0874666667,13.3834666667,18.335,50.2810666667,14.8426666667
585.70,15.1147333333,46.9708666667,39.4928666667,36.4978,16.1622,13.4093333333,18.3934333333,50.3870666667,14.8624333333
586.04,15.0718,46.96,39.4593333333,36.5045333333,16.1044666667,13.3727333333,18.31712,50.3829333333,14.8507666667
586.38,15.0348,46.9677333333,39.4602666666,36.5578666667,16.0732,13.3515333333,18.31744,50.3896,14.8499666667
586.72,15.0262,47.0059333333,39.502,36.5786666667,16.0808666667,13.3479333333,18.3285266667,50.4582666667,14.8391666667
587.06,15.0079333333,47.0325333333,39.5669333333,36.5948,16.0478666667,13.3449333333,18.3067733334,50.4758666667,14.7837666667
587.39,15.0632666667,47.0714666667,39.6160666667,36.6305333333,16.0574666667,13.3640666667,18.32514,50.4815333333,14.8033
587.73,15.1020666667,47.0919333333,39.6362,36.6574666667,16.0607333333,13.4300666667,18.3227466667,50.4817333333,14.7883666667
588.07,15.081,47.1380666667,39.686,36.6882666667,16.0533333333,13.4129333333,18.3199866667,50.5398,14.8080666667
588.41,15.1307333333,47.2011333333,39.7701333333,36.7692,16.0741333334,13.3761333333,18.34882,50.5929333333,14.8000666667
588.74,15.0923333333,47.1410666667,39.7085333333,36.6739333333,16.0782,13.3426,18.29624,50.5024,14.7507666667
589.08,15.1345333334,47.2452666667,39.8042,36.7818,16.1374666667,13.3714,18.3402133333,50.6111333333,14.7314666667
589.42,15.1194,47.2875333333,39.8297333333,36.7999333334,16.1022,13.3658666666,18.30062,50.6155333333,14.7301333333
589.76,15.1921333333,47.4614,40.0026,36.9514,16.2327333333,13.4445333333,18.4258466667,50.7603333333,14.7811
590.09,15.2213333333,47.5248,40.0149333334,36.9376666667,16.2717333333,13.4912,18.40688,50.785,14.7408666667
590.43,15.2214,47.5494666667,40.0758,36.9681333333,16.2565333334,13.4915333334,18.4107733333,50.7819333333,14.7701333333
590.77,15.2945333333,47.632,40.1387333333,37.0247333333,16.3225333333,13.5682,18.4810066667,50.8490666667,14.8801
591.11,15.3492666667,47.732,40.248,37.1672666667,16.4063333333,13.6645333333,18.5489733333,50.9922666667,14.9626333333
591.44,15.407,47.8688,40.3655333333,37.2792666667,16.4886666667,13.7184,18.6424666667,51.1220666667,15.0500333333
591.78,15.4328666667,47.8946,40.3963333333,37.3138666667,16.5176,13.7769333333,18.6610066667,51.1169333333,15.0800666667
592.12,15.4232,47.9408,40.4298666667,37.3882666667,16.4809333333,13.8248666667,18.6436066667,51.1364666667,15.0886666667
592.46,15.4986,48.0725333333,40.5550666667,37.5115333333,16.5346666667,13.8799333333,18.72722,51.218,15.1394333333
592.79,15.5070666666,48.1246666667,40.6347333333,37.5374,16.5136,13.9000666667,18.7369533333,51.2220666667,15.201
593.13,15.5509333333,48.1339333333,40.6904666667,37.5902,16.5252666667,13.9250666667,18.77582,51.249,15.2078333333
593.47,15.5381333333,48.0756,40.6622666667,37.5441333333,16.4646,13.9057333333,18.7184533333,51.1932,15.1786
593.80,15.5560666667,48.1530666667,40.774,37.6164,16.4976,13.9369333334,18.8054733333,51.2598666667,15.2175
594.14,15.5622,48.1914666667,40.823,37.6541333333,16.5228666666,13.9784,18.8284733333,51.2393333333,15.2474
594.48,15.5719333333,48.2868,40.9067333333,37.7193333333,16.5505333333,13.9991333334,18.84542,51.3008666667,15.2491
594.81,15.5692,48.2706,40.9016666667,37.6968,16.5248,13.9639333333,18.8585466667,51.2431333333,15.229
595.15,15.5443333333,48.2241333333,40.8887333333,37.6534666667,16.4667333333,13.9328,18.82774,51.1943333333,15.1718
595.49,15.5308666667,48.2724666667,40.9216666667,37.6983333333,16.4253333333,13.9186666667,18.8518533333,51.2196666666,15.1362
595.82,15.5558666667,48.3072666667,40.9660666667,37.7184666667,16.4445333333,13.956,18.9014866667,51.2422,15.1541333333
596.16,15.5353333333,48.3068666667,41.0116,37.7569333333,16.4262666667,13.9482666667,18.8963066667,51.2650666666,15.1615666667
596.50,15.5138,48.2991333333,40.9973333334,37.7777333333,16.4358,13.9462666667,18.8996,51.2697333333,15.1379
596.83,15.5066,48.3337333333,41.0397333333,37.8034666666,16.4436666667,13.9595333333,18.9105,51.3014,15.1530333333
597.17,15.5254666667,48.382,41.1043333333,37.8555333333,16.4405333333,13.9785333333,18.92384,51.3503333333,15.1548333333
597.51,15.5416,48.3954,41.141,37.8912666667,16.4406,13.9954666667,18.9292133333,51.3874666667,15.1645333333
597.84,15.5322666667,48.4292666666,41.1509333333,37.9115333333,16.4038,13.9878,18.9163466667,51.4342666667,15.1243
598.18,15.5242666666,48.4322,41.1495333333,37.9493333333,16.379,13.9746666667,18.9140466667,51.4630666667,15.0875666667
598.52,15.5139333333,48.4699333333,41.1931333333,37.9788666667,16.3685333333,13.9641333333,18.9090266667,51.5066,15.0647
598.85,15.5096,48.5334,41.2653333334,38.0642666667,16.4043333333,14.0088666667,18.9390333333,51.5819333333,15.0510666667
599.19,15.5312666666,48.573,41.3186666667,38.1209333333,16.4530666667,14.0494,18.95858,51.6471333333,15.0839666667
599.53,15.5104666667,48.6546,41.3528,38.1862,16.487,14.0452666667,18.95904,51.7024,15.0939666667
599.86,15.5195333333,48.6728666667,41.3971333333,38.2258,16.5014666667,14.0589333333,18.9697,51.7488666667,15.0685
600.20,15.5787333333,48.7510666667,41.4844,38.3211333333,16.5396,14.1042,19.0179933333,51.8079333333,15.1021333333
600.53,15.5713333333,48.8107333333,41.5372666666,38.3824666667,16.5552,14.116,19.0377866667,51.8317333333,15.0860666667
600.87,15.5730666667,48.8084,41.5424666667,38.419,16.5992,14.1492666667,19.0737333333,51.8300666667,15.0871333333
601.21,15.5278,48.8172666667,41.5359333333,38.4002,16.5586,14.1430666667,19.0376333333,51.8054,15.078
601.54,15.5305333333,48.8512666667,41.5514666667,38.4352,16.5898,14.1654,19.04462,51.7984,15.0951666667
601.88,15.5433333333,48.8542,41.6166,38.4857333333,16.5853333333,14.2191333333,19.0488866666,51.8083333333,15.1337666667
602.21,15.5817333334,48.9576,41.7027333333,38.5805333333,16.6201333333,14.2818,19.1120333333,51.9098,15.1982333333
602.55,15.577,48.9686666667,41.7403333333,38.6219333333,16.6143333333,14.3065333333,19.1411333333,51.9306,15.244
602.88,15.6230666667,49.0538666667,41.8290666667,38.7257333333,16.6528666667,14.3459333333,19.1939,51.9786,15.2580666667
603.22,15.6215333333,49.0095333333,41.8474666667,38.7098666667,16.6569333333,14.3612666667,19.2139333333,51.9622666667,15.2380666667
603.56,15.6473333333,49.0884,41.8844666667,38.7389333333,16.6574666667,14.4024666667,19.2380533333,52.0034666667,15.2745333333
603.89,15.6219333333,49.1046,41.9044,38.7562666667,16.6362666666,14.3986666667,19.22636,52.0198666667,15.2794
604.23,15.6287333333,49.1485333333,41.9674,38.7845333333,16.6367333333,14.4260666667,19.2530466667,52.0584666667,15.2837333333
604.56,15.6232666667,49.1616666667,41.9562,38.7751333333,16.6162,14.4350666667,19.2493,52.0298666667,15.2984
604.90,15.6227333333,49.1994666667,42.0008,38.8596666667,16.6084666667,14.4139333333,19.25852,52.0667333333,15.2677333333
605.23,15.6135333333,49.2404,42.0582666667,38.9137333333,16.6070666667,14.4193333334,19.2933866667,52.1196,15.2789333333
605.57,15.6254666667,49.2862666667,42.1072666667,38.9658666667,16.6376666667,14.4230666667,19.33484,52.1603333333,15.2982333333
605.90,15.559,49.2352,42.1007333333,38.9308,16.5786,14.3953333333,19.2795533333,52.1070666667,15.2177
606.24,15.5757333333,49.2223333333,42.1162666667,38.942,16.6172,14.4204,19.2913,52.0816,15.2665666667
606.58,15.5145333333,49.1219333333,42.0572,38.8507333333,16.5567333333,14.3666666667,19.2201866667,51.9867333333,15.2127333333
606.91,15.5273333333,49.1122,42.0859333333,38.8729333333,16.5219333333,14.3576666667,19.2211533333,51.9929333334,15.2288666667
607.25,15.5446,49.1328,42.1518,38.9065333334,16.5436666667,14.4006666667,19.2670066667,52.0042666667,15.2682333333
607.58,15.5416666667,49.0843333333,42.1413333333,38.8762666667,16.5419333333,14.4266666667,19.2841933333,51.9819333333,15.2698666667
607.92,15.6232666667,49.1167333333,42.1504,38.9188666667,16.5726,14.4675333333,19.3176,52.0081333333,15.3673333333
608.25,15.6636,49.2236,42.2746,39.0273333333,16.6304,14.5168666667,19.3614266666,52.1546666667,15.4655666667
608.59,15.6836666667,49.1867333333,42.2432,39.0429333333,16.6616,14.5420666667,19.3737066667,52.1347333333,15.5406333333
608.92,15.705,49.1406666667,42.2566666667,39.0571333333,16.6554,14.5923333333,19.3866933334,52.1466,15.6004
609.26,15.7392,49.1554,42.2968,39.1092666667,16.6538666667,14.6529333333,19.4517066667,52.1984,15.6590666667
609.59,15.7706666667,49.1841333333,42.3226,39.1641333333,16.6897333333,14.6772,19.4968933333,52.2358,15.7598666667
609.93,15.789,49.2733333333,42.3298,39.2083333333,16.6882,14.6979333334,19.5248266667,52.3046,15.7800333333
610.26,15.7983333333,49.2928,42.3242,39.2341333333,16.6663333333,14.7516666666,19.54174,52.3734,15.8086333333
610.60,15.8092666667,49.3145333333,42.3533333333,39.2854666667,16.7058,14.7997333333,19.5870933333,52.4049333333,15.8871
610.93,15.7716,49.2982666667,42.3002666667,39.2982,16.6630666667,14.7644,19.55092,52.4073333333,15.8929333333
611.27,15.7414,49.2849333333,42.2795333333,39.3106666667,16.6405333333,14.7618,19.5211733333,52.4116,15.9172
611.60,15.6283333333,49.1722666667,42.1927333333,39.2602666667,16.5724,14.7035333333,19.4677733333,52.3548666667,15.8096333333
611.93,15.5463333333,49.1037333333,42.1339333333,39.2024666667,16.4683333333,14.6595333333,19.4028466667,52.32,15.7372333333
612.27,15.5910666667,49.1344,42.2022,39.2239333333,16.5044,14.7442666667,19.47536,52.4289333333,15.7937
612.60,15.5960666667,49.1654666667,42.2296,39.2312666667,16.5097333333,14.7119333333,19.4774666667,52.4495333333,15.8039
612.94,15.4184666667,49.0834,42.1298,39.1190666667,16.4072,14.5800666667,19.32806,52.2870666666,15.6877
613.27,15.3936666667,49.0363333333,42.0674,39.1143333333,16.3557333333,14.5614,19.2648133333,52.2796666667,15.6154666667
613.61,15.3273333333,48.9901333333,42.0829333333,39.0847333333,16.3212,14.4959333333,19.20266,52.2660666667,15.5544666667
613.94,15.2986666667,49.0220666667,42.1724666667,39.1043333333,16.3517333333,14.4796,19.2116533333,52.2894,15.5946333333
614.28,15.3338,49.0942,42.2417333333,39.1498666667,16.3640666667,14.5024666667,19.1926466667,52.3586,15.5941666667
614.61,15.3644666667,49.1239333334,42.3559333333,39.2317333333,16.3964,14.5830666667,19.2747666667,52.3916,15.6222333333
614.94,15.4304,49.2860666667,42.4902666667,39.35,16.4513333333,14.6326,19.3464266667,52.4748,15.6852666667
615.28,15.5044,49.4083333333,42.6611333333,39.4761333333,16.5249333333,14.6856666667,19.3924733333,52.5927333334,15.7820333333
615.61,15.5005333333,49.4492666667,42.6752666667,39.4922666667,16.5201333333,14.6355333333,19.4242666667,52.5371333333,15.7869333333
615.95,15.4860666667,49.4493333333,42.6569333333,39.4919333333,16.4922666667,14.6379333333,19.40228,52.4313333333,15.8004
616.28,15.4923333333,49.542,42.7511333333,39.5764,16.486,14.666,19.42906,52.4756666667,15.8156666667
616.61,15.6261333333,49.6593333334,42.8418666667,39.6898,16.5686666666,14.7320666667,19.5015,52.6203333333,15.895
616.95,15.7048,49.7856666667,43.02,39.7855333333,16.6490666667,14.81,19.6028533333,52.7024,16.0131333333
617.28,15.7542666667,49.8153333333,43.0588666667,39.8528666667,16.7036,14.8966666666,19.63864,52.7250666667,16.094
617.62,15.8480666667,49.9343333333,43.1592,40.0007333333,16.773,14.9691333333,19.6990533333,52.8031333333,16.1678333333
617.95,15.9007333334,50.0261333333,43.2624,40.1252,16.8252666667,15.0182666667,19.7630733333,52.8759333333,16.2492666667
618.28,15.836,50.0060666667,43.2224666667,40.1122,16.7992666667,14.9660666667,19.64776,52.837,16.2049333333
618.62,15.8652,50.0501333333,43.3094,40.1661333333,16.8435333333,15.0045333333,19.6916266667,52.8889333333,16.2922
618.95,15.899,50.0576666667,43.2974666667,40.1793333333,16.8748666667,15.0726666667,19.73352,52.8338,16.3288666667
619.28,15.9556,50.0726666667,43.3702,40.2757333333,16.9504,15.1698666667,19.7702066667,52.8526,16.3780666667
619.62,15.9418666667,50.1111333333,43.4267333333,40.2968,16.9697333333,15.153,19.7268533333,52.9184,16.3401666667
619.95,15.8352666667,50.0467333333,43.336,40.2344666667,16.9474,15.0897333333,19.63014,52.8528,16.2669666667
620.28,15.8175333333,49.9918666667,43.3586,40.28,16.9660666667,15.1012,19.6317133333,52.7892,16.2347666667
620.62,15.7664,49.9658,43.3418,40.2768666667,16.9634,15.0848666666,19.6126133333,52.7941333333,16.1973333333
620.95,15.724,49.8962666667,43.3092666667,40.2222,16.89,15.0065333333,19.56004,52.7034,16.1281666667
621.28,15.6772,49.8434,43.2936666667,40.1872,16.8657333333,14.9983333333,19.5456933333,52.6527333333,16.1130333333
621.62,15.6087333333,49.7918,43.2211333333,40.0917333333,16.8368666667,14.9722,19.51572,52.6149333333,16.0466666667
621.95,15.6537333333,49.8556,43.2844,40.1222,16.8546666667,14.9891333333,19.5787933334,52.6697333334,16.1108333333
622.28,15.6132666667,49.7716,43.2263333333,40.0919333333,16.8194666667,14.9698666666,19.5321533333,52.5712,16.0592333333
622.62,15.6125333333,49.8424666667,43.2899333333,40.1445333333,16.8236,14.9704,19.5704,52.6794,16.0948333333
622.95,15.5414666666,49.7726,43.2542666666,40.1001333333,16.7491333333,14.9176666667,19.4982733333,52.6484666667,16.0413666667
623.28,15.6268,49.8824,43.386,40.2452,16.8032666667,15.0072666667,19.57848,52.7482666667,16.1011333333
623.62,15.7709333333,49.9712666667,43.4925333333,40.3553333333,16.9303333333,15.1442,19.63922,52.8074,16.2044333333
623.95,15.8398666667,50.0722666667,43.5749333333,40.4047333333,17.0030666667,15.2255333333,19.6956266667,52.9077333333,16.3238666667
624.28,15.8262,50.1598666667,43.6056666667,40.4425333333,16.9884,15.2341333333,19.6569266667,52.8916,16.3159333333
624.62,15.8528,50.2778666667,43.6874666667,40.5575333333,17.0284,15.3027333333,19.69296,52.9697333333,16.3743666667
624.95,15.9227333333,50.3832,43.7612,40.6357333333,17.0967333333,15.3516666667,19.7163333333,53.0372,16.4347666667
625.28,15.9598,50.4576,43.8790666666,40.7309333334,17.0944,15.386,19.7371666667,53.0482,16.4617666667
625.61,16.0218666667,50.5602666667,43.9901333333,40.8325333333,17.1818666667,15.4378,19.7661133333,53.1365333333,16.5242
625.95,16.0506,50.6248,44.01,40.8917333333,17.2000666667,15.4549333333,19.8080066667,53.1728666667,16.5129
626.28,16.0780666667,50.6842666667,44.0663333333,40.9678666667,17.2350666667,15.4833333333,19.8113866667,53.2152,16.5329
626.61,16.1765333333,50.7875333333,44.1664,41.0571333333,17.3133333333,15.5396,19.88706,53.277,16.6121
626.94,16.1604666667,50.8295333333,44.1798,41.1044666667,17.3056,15.5113333334,19.89682,53.2541333333,16.6614666667
627.28,16.1425333333,50.8426,44.2242666667,41.1481333333,17.3068666667,15.4866,19.9258266667,53.32,16.6714
627.61,16.137,50.9226666667,44.2858,41.214,17.2585333333,15.4785333333,19.8949,53.3612666667,16.6521666667
627.94,16.1732,50.9398,44.2745333333,41.2471333333,17.3250666667,15.5204,19.9198533333,53.372,16.6978333333
628.27,16.1989333333,50.9525333333,44.37,41.3300666667,17.3739333333,15.5322,19.9320066667,53.4194,16.7301666667
628.61,16.1188,50.8989333333,44.3225333333,41.3044666667,17.3142,15.4433333333,19.888,53.3706,16.6809333333
628.94,16.1160666667,50.8896666667,44.2748666667,41.3071333333,17.3318,15.4032,19.8532066667,53.3844,16.6758666667
629.27,16.1269333333,50.9002666667,44.2700666667,41.3458666667,17.3478,15.4452,19.86506,53.3992666667,16.6736666667
629.60,16.106,50.8734,44.2954,41.3615333333,17.3394666667,15.4498666667,19.7788533333,53.4364,16.6630666667
629.94,16.0978,50.8328,44.2837333333,41.3484,17.3166,15.4602,19.7302533333,53.3984,16.6642
630.27,16.0744,50.9022,44.3436,41.4300666667,17.3396,15.461,19.6976,53.4514666667,16.6762666667
630.60,16.0550666667,50.8790666667,44.3181333333,41.3842,17.3197333333,15.4682,19.654,53.4504,16.6390333333
630.93,16.0359333333,50.8798,44.3076,41.3447333334,17.2722,15.4772666667,19.60758,53.4163333333,16.6150666667
631.26,16.052,50.8356,44.2990666667,41.3568,17.3308,15.5118666667,19.6292866667,53.4003333334,16.6705333333
631.60,16.1317333333,50.8572,44.4177333333,41.4238,17.3336,15.5344666667,19.6551466667,53.4954,16.7421666667
631.93,16.1529333333,50.9332,44.4077333333,41.4254666667,17.3325333333,15.5763333333,19.6741,53.5144666667,16.7520666667
632.26,16.2280666667,51.0587333333,44.5352,41.5314666667,17.3966,15.6854,19.7687,53.6335333333,16.7988
632.59,16.2517333333,51.1208666667,44.5815333333,41.589,17.3984666667,15.7020666667,19.7888266667,53.6511333333,16.8256333333
632.92,16.2174666667,51.1752666667,44.6148666667,41.6030666667,17.3769333333,15.6845333333,19.7842,53.6376666667,16.8064666667
633.26,16.2653333333,51.2602666667,44.686,41.6602666667,17.4187333333,15.6998,19.8760933333,53.6912,16.8499666667
633.59,16.2303333334,51.3402,44.705,41.6598666667,17.4277333333,15.6778666667,19.87372,53.6994,16.8276
633.92,16.2498,51.3666666667,44.7196,41.6429333333,17.419,15.7265333333,19.8881666666,53.7339333333,16.8738
634.25,16.2549333333,51.4408,44.7835333333,41.7166666667,17.5045333333,15.7601333333,19.9393466667,53.8750666667,16.9215
634.58,16.2772666667,51.5218666667,44.8303333333,41.8129333333,17.5020666667,15.7292666667,19.94846,53.9008,16.9290333333
634.91,16.3037333333,51.6154666667,44.8964,41.8566666667,17.502,15.7452,19.9707466667,54.0005333333,16.9247666667
635.25,16.2772666667,51.7124,44.8785333333,41.8544666666,17.4988666667,15.7021333333,19.9681933333,53.9786666667,16.8601666667
635.58,16.2591333333,51.7552666667,44.8898666667,41.8744666667,17.4338,15.6822,19.9169533333,54.0010666667,16.8227666667
635.91,16.2638,51.8160666667,44.8588,41.9272666667,17.4097333333,15.6576,19.8458533333,53.9947333333,16.7990666667
636.24,16.2622666667,51.8968,44.9322,41.976,17.4381333333,15.7444666667,19.8681266667,54.0814,16.8073333333
636.57,16.3135333333,51.9635333333,44.9848666667,41.9958,17.4826,15.7841333333,19.8790933333,54.1844,16.8391666667
636.90,16.3159333333,52.0059333333,44.9836,42.0064666667,17.4968,15.8444666666,19.8643066667,54.1852,16.8195333333
637.23,16.3126,52.0195333333,44.9818666667,42.0478,17.4943333333,15.8540666667,19.81518,54.2411333333,16.7611666667
637.56,16.2218,52.0727333333,44.9806,42.0996,17.4988666667,15.8013333333,19.7959266667,54.2938,16.6834666667
637.90,16.1906666667,52.0438666667,44.986,42.0737333333,17.4604,15.7904666667,19.7574933333,54.1928,16.6590333333
638.23,16.1778666667,52.0538,44.9546,42.0620666667,17.4996666667,15.8660666667,19.7688466667,54.1686666667,16.6951
638.56,16.1469333333,52.1125333333,45.0052666667,42.1060666667,17.5104666667,15.8512,19.7612533333,54.1197333333,16.7054
638.89,16.0736666667,52.105,45.0282666667,42.1404,17.5010666667,15.9143333333,19.75742,54.1292,16.6833333333
639.22,16.0846,52.1316,45.0708,42.1367333333,17.5409333333,15.9200666667,19.804,54.2344,16.7123
639.55,16.1502666667,52.1050666667,45.1082666667,42.1632666667,17.6039333333,16.0493333333,19.8653466667,54.3043333333,16.8115333333
639.88,16.1128,52.0621333333,45.0915333333,42.1635333333,17.5529333333,16.0196666667,19.8316733333,54.2872666667,16.8064333333
640.21,16.0608666667,51.9218,45.0212666667,42.1136,17.4898,15.9945333333,19.78522,54.1662,16.7618666667
640.54,16.0335333333,51.9747333333,45.0962666667,42.1852,17.486,15.9802,19.7559333334,54.1896666667,16.7603666667
640.87,16.0576666667,51.9114,45.0916666667,42.1864666667,17.4388666667,16.0340666667,19.8007466667,54.1796666667,16.7769666667
641.20,16.1952,51.8752666667,45.1493333333,42.2476666667,17.5076,16.1202666667,19.846,54.1481333333,16.8361333333
641.53,16.1962,51.9170666667,45.185,42.28,17.4700666667,16.1178,19.8122,54.2002,16.7649
641.87,16.2668,51.9898,45.2530666666,42.3910666667,17.5183333333,16.1453333333,19.8803666667,54.3113333333,16.7584
642.20,16.3183333334,52.0442,45.2709333333,42.4330666667,17.5642,16.2324666667,19.95154,54.4016666667,16.7486333333
642.53,16.3587333333,52.0285333333,45.2557333333,42.4444666667,17.5794,16.2179333333,20.0079133333,54.4242,16.8027666667
642.86,16.3677333333,52.0296666667,45.2680666667,42.4797333333,17.5982,16.2736,20.01038,54.3794,16.7553666667
643.19,16.3028,52.0064,45.2605333333,42.4312,17.5406,16.1762,19.9413,54.3266666667,16.6213666667
643.52,16.3514,52.0706,45.2662666667,42.4331333333,17.5574,16.1934,19.96234,54.347,16.5977
643.85,16.3712,52.2226,45.3547333333,42.5177333333,17.6021333333,16.2193333333,19.9727,54.467,16.6039666667
644.18,16.3943333333,52.2578,45.4268,42.5494666667,17.6305333333,16.2208,20.02976,54.5662,16.654
644.51,16.4316666667,52.389,45.5370666667,42.5956,17.669,16.2108666667,20.07262,54.6156,16.7107666667
644.84,16.4392,52.5545333333,45.6508,42.667,17.6698666667,16.2830666667,20.1621066666,54.7644,16.7500666667
645.17,16.4788666667,52.5371333333,45.6481333333,42.6953333333,17.661,16.2732666667,20.15894,54.7799333333,16.7832666667
645.50,16.4401333333,52.47,45.644,42.6440666667,17.6062666667,16.2544,20.15188,54.7085333333,16.7833333333
645.83,16.4442,52.3845333333,45.6188,42.6036666667,17.5552666667,16.2154,20.0851666667,54.5768666666,16.7196333333
646.16,16.4326,52.4134,45.6184,42.5784,17.5229333333,16.2021333333,20.0033533333,54.5432,16.6529
646.49,16.4094,52.4266,45.6768666667,42.6486666667,17.5325333333,16.1592666667,20.0346,54.5719333333,16.6721
646.82,16.3781333333,52.495,45.7525333333,42.7082666667,17.5207333333,16.1629333333,20.0815266667,54.6386,16.6881666667
647.15,16.3215333333,52.5226666667,45.7657333333,42.7187333333,17.4702,16.1149333333,20.06718,54.6443333333,16.6254333333
647.48,16.3394666667,52.5826666667,45.7979333333,42.7648666667,17.4231333333,16.093,20.09644,54.7091333333,16.6514
647.81,16.3607333333,52.6164666667,45.7268,42.6977333333,17.3727333333,16.0973333334,20.0439466667,54.7397333333,16.5729333333
648.14,16.3338666667,52.5913333333,45.7517333333,42.7268,17.338,16.0526,20.0085666667,54.7340666667,16.5267
648.47,16.3859333334,52.578,45.6884666667,42.7056666667,17.3261333333,16.0299333333,19.9969066667,54.6859333333,16.5034333333
648.80,16.4002,52.5980666667,45.7315333333,42.7696666667,17.3268666667,16.0685333333,20.0528933333,54.719,16.5178666667
649.13,16.3957333333,52.6352,45.7688,42.7536,17.282,16.0555333333,20.03706,54.7815333333,16.4841666667
649.46,16.4038,52.7004,45.8496666667,42.8405333333,17.3318,16.099,20.09684,54.8613333333,16.5460333333
649.79,16.5496,52.8323333333,46.0756666667,43.0096666667,17.3724,16.1775333333,20.2806133333,55.0378666667,16.675
650.11,16.5497333333,52.8636,46.0340666667,42.9899333333,17.3198,16.2191333333,20.27488,54.9967333333,16.7004
650.44,16.5947333334,52.885,46.0646666667,43.0259333333,17.3342666667,16.2093333333,20.2571866667,54.9930666667,16.7822666667
650.77,16.6788,52.9256666667,46.1696666667,43.0988666667,17.4438,16.3234,20.3510733333,55.0089333333,16.8705
651.10,16.7208,52.939,46.2458,43.1457333333,17.5287333333,16.4221333333,20.45058,55.0839333333,16.8985666667
651.43,16.8365333333,52.9664666667,46.3518666667,43.3011333333,17.639,16.5440666667,20.6379733333,55.0922,17.0623666667
651.76,16.9556666667,53.0897333333,46.4409333333,43.4262,17.7842666667,16.7203333333,20.7594466667,55.1577333333,17.2133333333
