wavelength,Back_HemParf,Belly_HemParf,Breast_HemParf,Crissum_HemParf,Crown_HemParf,DorTail_HemParf,Patch10_HemParf,Rump_HemParf,Throat_HemParf,WingTip_HemParf
523.83,11.1353333334,30.4876666667,25.4886666667,13.7585,5.93533333333,10.6136666667,23.5541666666,11.9023333333,32.1191666667,9.97466666668
524.17,11.1455,30.5683333333,25.5095,13.7646666667,5.91633333334,10.5986666667,23.6338333334,11.9273333333,32.1956666666,9.96216666665
524.52,11.1518333333,30.6221666667,25.4988333333,13.7878333334,5.91733333333,10.5863333333,23.6981666666,11.9468333333,32.2455,9.92849999999
524.87,11.1428333333,30.6608333333,25.5005,13.7561666667,5.88933333333,10.5878333334,23.752,11.9676666667,32.253,9.9145
525.21,11.1711666667,30.7081666667,25.546,13.7848333334,5.9235,10.6225,23.8265,11.9968333333,32.2965,9.91150000001
525.56,11.2271666667,30.7883333333,25.6395,13.8106666667,5.95933333333,10.6618333333,23.9251666667,12.0423333333,32.3876666667,9.93283333334
525.90,11.2701666666,30.8788333333,25.7195,13.853,5.989,10.7078333333,24.0421666667,12.0873333333,32.473,9.93750000001
526.25,11.2826666667,30.9431666667,25.8038333333,13.8395,5.977,10.6741666667,24.1445,12.1061666667,32.519,9.91650000001
526.59,11.302,31.0128333334,25.8496666667,13.8621666667,5.95633333333,10.6436666667,24.2305,12.1195,32.57,9.89583333335
526.94,11.3128333333,31.0918333333,25.8843333333,13.8621666667,5.94383333334,10.6381666667,24.2941666666,12.13,32.6098333333,9.87016666665
527.28,11.3083333333,31.1163333333,25.9056666667,13.8563333334,5.93833333333,10.63,24.3438333333,12.1431666666,32.6436666666,9.83966666665
527.63,11.363,31.1951666666,25.9915,13.901,5.95116666667,10.66,24.4181666667,12.1871666667,32.738,9.86016666665
527.97,11.3916666666,31.2758333334,26.0576666667,13.9336666666,5.9745,10.6765,24.4883333333,12.1933333333,32.7773333334,9.86666666668
528.32,11.4136666667,31.2986666667,26.1046666666,13.9476666667,5.97133333334,10.6708333334,24.5275,12.199,32.7991666667,9.87150000002
528.66,11.4413333333,31.3511666667,26.1523333334,13.9863333333,5.981,10.68,24.5938333333,12.2158333333,32.8495,9.88099999999
529.01,11.447,31.3948333334,26.183,14.0018333333,5.9615,10.667,24.6515,12.2203333333,32.881,9.8745
529.35,11.4571666667,31.4215,26.2046666666,14.0186666667,5.955,10.6581666667,24.702,12.2326666667,32.89,9.86299999998
529.70,11.4786666666,31.481,26.2346666666,14.0535,5.94466666667,10.6483333333,24.7466666667,12.2435,32.9226666667,9.86950000001
530.04,11.5001666667,31.5246666666,26.259,14.1081666666,5.9575,10.6641666667,24.8108333333,12.265,32.9753333333,9.8925
530.39,11.5345,31.5746666666,26.3168333333,14.1371666666,5.97183333334,10.6833333333,24.886,12.2995,33.0295,9.91533333335
530.73,11.589,31.6395,26.3838333333,14.1858333334,5.9885,10.7183333333,24.965,12.3291666667,33.0933333334,9.95416666665
531.08,11.6238333333,31.7393333333,26.4641666667,14.2338333333,5.98733333333,10.731,25.0641666666,12.3475,33.1676666666,9.98266666667
531.42,11.6413333333,31.7923333334,26.512,14.255,5.99666666667,10.7448333333,25.143,12.3635,33.1703333333,9.98916666665
531.77,11.6845,31.841,26.5583333333,14.2871666666,6.00433333333,10.7711666667,25.235,12.4025,33.2265,10.0131666667
532.11,11.7003333333,31.9375,26.6355,14.314,6.00483333334,10.8115,25.3513333333,12.432,33.2883333333,10.0125
532.46,11.7216666667,31.9858333333,26.672,14.322,5.9895,10.8023333333,25.4136666667,12.4485,33.3321666666,9.99566666665
532.80,11.7446666667,32.048,26.7221666666,14.3336666667,5.99783333334,10.8151666667,25.4781666667,12.4736666667,33.3906666666,10.015
533.15,11.7585,32.113,26.7558333333,14.3588333333,6.00483333334,10.83,25.5403333333,12.48,33.4506666667,10.0203333333
533.49,11.7556666667,32.147,26.781,14.3435,5.9975,10.8381666667,25.6016666667,12.4985,33.4781666666,10.0233333333
533.84,11.7506666667,32.1661666666,26.7826666667,14.3218333333,5.9795,10.8206666667,25.611,12.4958333333,33.4716666667,10.0055
534.18,11.7665,32.1993333333,26.8016666667,14.3446666666,5.98083333333,10.8175,25.648,12.5008333334,33.4951666667,10.0051666667
534.52,11.7706666667,32.2336666667,26.8233333333,14.3621666667,5.9885,10.8078333333,25.7013333334,12.5331666667,33.5115,10.0055
534.87,11.7895,32.2756666666,26.8358333334,14.3811666666,5.99583333333,10.8086666666,25.7601666667,12.5568333333,33.5306666667,9.99800000002
535.21,11.8275,32.3505,26.8538333333,14.3991666667,6.01566666667,10.8398333333,25.8443333334,12.6088333333,33.589,10.0311666667
535.56,11.8665,32.3998333333,26.8995,14.4221666667,6.02466666667,10.8415,25.9033333333,12.6611666667,33.6203333333,10.052
535.90,11.9373333334,32.5035,26.9628333333,14.4763333333,6.0625,10.8706666666,25.9983333334,12.7243333333,33.712,10.1173333333
536.25,11.9575,32.5728333333,27.0086666667,14.4873333333,6.07333333334,10.8775,26.0663333333,12.7391666667,33.7616666667,10.138
536.59,12.0061666666,32.6573333333,27.0786666667,14.555,6.1015,10.8945,26.1616666666,12.7836666666,33.8201666667,10.1503333333
536.93,12.0076666666,32.702,27.105,14.5661666667,6.083,10.8723333333,26.2076666667,12.7946666667,33.8443333334,10.1715
537.28,12.042,32.7601666667,27.1675,14.611,6.109,10.8948333334,26.2773333334,12.8251666666,33.8908333334,10.1895
537.62,12.0873333333,32.839,27.216,14.6665,6.12466666667,10.9271666666,26.3536666666,12.867,33.9618333334,10.228
537.97,12.0785,32.8663333333,27.2355,14.668,6.11033333333,10.8966666666,26.397,12.8778333334,33.963,10.212
538.31,12.0925,32.872,27.2666666666,14.6603333333,6.12166666666,10.9043333333,26.451,12.9078333333,33.9736666666,10.2276666667
538.65,12.1051666667,32.9163333333,27.3118333334,14.671,6.09833333333,10.9015,26.4973333333,12.915,34.0045,10.2485
539.00,12.1395,32.936,27.3526666666,14.7008333334,6.10233333334,10.9138333333,26.5451666667,12.9206666666,34.063,10.2641666667
539.34,12.097,32.8931666667,27.3173333333,14.6785,6.052,10.8753333333,26.5721666666,12.8676666666,34.0445,10.2371666666
539.69,12.0865,32.859,27.3218333333,14.6556666667,6.01483333333,10.8703333334,26.6116666667,12.8756666667,34.0083333334,10.2318333333
540.03,12.088,32.8506666666,27.3396666667,14.6461666667,6.03,10.8851666667,26.643,12.9005,33.9955,10.2703333333
540.37,12.0968333333,32.8335,27.3378333333,14.6505,6.01983333333,10.885,26.6865,12.9075,33.9826666667,10.2838333333
540.72,12.099,32.8363333333,27.322,14.6446666667,6.02466666667,10.9016666667,26.7128333333,12.9035,33.9916666667,10.2788333334
541.06,12.063,32.8123333333,27.307,14.5976666666,5.97566666667,10.8571666667,26.6966666667,12.8636666666,33.97,10.2398333333
541.40,12.0383333333,32.8175,27.2931666667,14.552,5.93,10.8153333334,26.7013333334,12.8366666667,33.9398333334,10.199
541.75,12.0426666667,32.8546666667,27.3223333333,14.5413333333,5.91716666667,10.8111666666,26.7313333333,12.8311666666,33.9586666667,10.2111666667
542.09,12.0341666667,32.9006666667,27.3243333333,14.534,5.88616666666,10.7933333333,26.7506666666,12.7978333333,33.999,10.1978333333
542.43,12.0766666667,32.9098333333,27.3341666666,14.5563333333,5.92266666667,10.8063333333,26.8088333333,12.832,34.0113333334,10.2445
542.78,12.0611666667,32.9466666667,27.3658333334,14.5826666666,5.91316666667,10.7838333333,26.844,12.8345,34.0083333333,10.2553333333
543.12,12.0498333334,32.939,27.3803333334,14.5746666667,5.91516666667,10.773,26.8573333333,12.8268333333,34.0255,10.2591666667
543.46,12.0495,32.9533333334,27.3755,14.5935,5.94583333333,10.7403333333,26.8655,12.8155,34.0295,10.2621666666
543.81,12.0733333333,32.9761666667,27.3998333334,14.6418333333,5.93533333334,10.7425,26.92,12.8131666666,34.042,10.2723333334
544.15,12.075,33.0051666667,27.4395,14.6321666667,5.9525,10.7698333333,26.9388333333,12.8208333333,34.0796666666,10.2813333334
544.49,12.1041666667,33.0398333334,27.492,14.6441666667,5.95883333333,10.777,26.9695,12.8628333334,34.0891666667,10.3143333333
544.84,12.172,33.1296666667,27.5641666667,14.7313333334,6.014,10.828,27.0736666667,12.9365,34.14,10.3748333334
545.18,12.2471666666,33.1975,27.6465,14.8276666667,6.09516666666,10.9115,27.1595,13.0075,34.205,10.441
545.52,12.2731666666,33.2148333333,27.6641666666,14.8788333334,6.119,10.9658333333,27.2248333333,13.0521666666,34.2063333334,10.4598333333
545.87,12.2965,33.2748333334,27.7375,14.9628333333,6.174,10.9983333334,27.329,13.109,34.2431666666,10.4996666667
546.21,12.2715,33.2721666666,27.7913333333,14.9785,6.1745,11.0226666667,27.3398333334,13.1066666667,34.2795,10.4783333333
546.55,12.2876666667,33.2825,27.8275,14.984,6.19466666667,11.0395,27.3795,13.1243333333,34.3296666666,10.4573333333
546.90,12.362,33.4181666667,27.9246666666,15.0946666667,6.25633333334,11.1336666667,27.4963333334,13.2328333333,34.4151666667,10.5373333333
547.24,12.3993333333,33.5295,28.03,15.136,6.23916666667,11.1618333333,27.56,13.2866666667,34.5246666666,10.546
547.58,12.4196666667,33.5911666666,28.045,15.1805,6.279,11.156,27.6205,13.3273333334,34.5693333333,10.5385
547.92,12.4646666667,33.7073333334,28.1248333333,15.2493333334,6.29116666667,11.185,27.6771666667,13.3805,34.625,10.5945
548.27,12.5175,33.8111666666,28.1976666667,15.3311666667,6.33433333333,11.215,27.7658333334,13.4421666667,34.708,10.6098333333
548.61,12.5121666667,33.8341666667,28.2275,15.3395,6.322,11.2386666667,27.7811666667,13.442,34.7401666667,10.6098333334
548.95,12.4556666667,33.8396666667,28.278,15.3216666667,6.26483333333,11.1931666667,27.8078333333,13.436,34.759,10.5725
549.29,12.5006666667,33.947,28.3516666667,15.3735,6.32533333334,11.2358333333,27.8618333333,13.4673333333,34.8728333333,10.6296666667
549.64,12.5523333333,33.9433333333,28.3726666666,15.3661666667,6.32283333333,11.278,27.888,13.5263333334,34.8853333333,10.6405
549.98,12.571,34.0021666666,28.3688333334,15.386,6.28933333333,11.2648333333,27.945,13.55,34.908,10.6311666667
550.32,12.6435,34.1235,28.435,15.4661666667,6.32416666667,11.3178333334,28.0416666667,13.5846666666,34.9406666667,10.6931666667
550.66,12.6728333334,34.1558333333,28.5281666667,15.453,6.31983333333,11.3103333334,28.0676666666,13.594,34.912,10.6818333333
551.01,12.6603333333,34.1263333333,28.4656666667,15.4575,6.29466666667,11.3251666666,28.1006666666,13.5665,34.8785,10.6715
551.35,12.661,34.1791666667,28.5403333333,15.4325,6.28266666667,11.368,28.154,13.5793333334,34.9155,10.6828333333
551.69,12.6515,34.1361666666,28.5031666667,15.4291666667,6.25433333333,11.3533333334,28.2003333333,13.5708333333,34.8935,10.6393333333
552.03,12.6711666667,34.1663333333,28.5455,15.5058333334,6.2615,11.3856666666,28.2986666667,13.6053333333,34.9501666667,10.7053333333
552.38,12.7518333333,34.247,28.603,15.5915,6.31283333333,11.3991666667,28.379,13.6826666667,35.0405,10.7885
552.72,12.8281666667,34.2965,28.6241666667,15.6261666667,6.35783333333,11.4463333333,28.4151666667,13.7181666667,35.085,10.8486666667
553.06,12.8491666666,34.3181666667,28.6486666667,15.6375,6.33033333333,11.4428333333,28.4536666667,13.7436666667,35.1008333333,10.8183333333
553.40,12.8266666666,34.2978333333,28.643,15.6305,6.32766666666,11.4226666666,28.4498333333,13.7135,35.0635,10.7856666667
553.74,12.795,34.3465,28.6785,15.6381666667,6.3405,11.4291666666,28.4721666667,13.7106666666,35.1016666667,10.7731666667
554.09,12.799,34.3216666667,28.7105,15.646,6.34833333334,11.4451666666,28.4881666667,13.7406666667,35.1426666667,10.7608333333
554.43,12.825,34.4105,28.69,15.6895,6.37833333334,11.474,28.571,13.7441666667,35.2336666666,10.7388333334
554.77,12.8995,34.486,28.81,15.738,6.47633333333,11.5655,28.6541666666,13.8336666667,35.3125,10.815
555.11,12.9148333333,34.5186666667,28.7991666667,15.7573333333,6.53483333333,11.5731666666,28.677,13.8248333333,35.3388333334,10.8338333334
555.45,12.9638333333,34.6125,28.8675,15.8326666666,6.60233333334,11.637,28.698,13.856,35.4065,10.8876666667
555.80,12.971,34.566,28.8561666666,15.7621666666,6.57616666666,11.6051666667,28.6798333333,13.8255,35.3651666667,10.8093333333
556.14,12.9728333333,34.5678333334,28.847,15.7101666667,6.59383333333,11.5976666666,28.6915,13.82,35.3271666667,10.766
556.48,12.9975,34.6083333334,28.9016666667,15.7543333334,6.62466666667,11.6236666667,28.7885,13.8573333334,35.3485,10.7788333334
556.82,12.9845,34.5931666666,28.8896666667,15.7845,6.62933333333,11.6391666666,28.7853333333,13.8476666667,35.3566666666,10.8181666667
557.16,13.0515,34.6923333333,28.9708333334,15.8623333334,6.66766666666,11.7046666666,28.8901666667,13.911,35.446,10.9005
