wavelength,Back_CyaLucm,Belly_CyaLucm,Breast_CyaLucm,Crissum_CyaLucm,Crown_CyaLucm,DorTail_CyaLucm,Patch10_CyaLucm,Patch11_CyaLucm,Rump_CyaLucm,Throat_CyaLucm,WingTip_CyaLucm
541.06,17.2347333333,13.1904333333,16.2098666667,7.84193333334,19.1229333333,4.9053,19.7491333333,15.2944666667,17.6142666666,3.5878,5.67413333333
541.40,17.1972666667,13.1578,16.188,7.83,19.0894666666,4.89983333333,19.7352666667,15.2671333333,17.573,3.58526666667,5.68026666667
541.75,17.1678,13.1531,16.1802666667,7.82713333334,19.0686,4.89,19.7197333333,15.2480666667,17.5517333333,3.57826666667,5.67093333333
542.09,17.1644666667,13.1420666667,16.1744,7.83766666666,19.0695333333,4.8899,19.7080666667,15.2459333333,17.5444666667,3.583,5.68453333333
542.43,17.1421333333,13.1134,16.1601333333,7.82933333334,19.0591333333,4.88206666667,19.6920666667,15.2144,17.5127333333,3.58213333334,5.6746
542.78,17.1120666667,13.0923,16.1200666667,7.83053333333,19.0472666667,4.86943333333,19.6791333333,15.1992666667,17.4926,3.58146666667,5.6616
543.12,17.0905333334,13.0723666667,16.1062,7.82473333333,19.0517333333,4.86766666667,19.6655333333,15.1924,17.4832,3.5932,5.6599
543.46,17.0564,13.0607,16.1148666667,7.83913333334,19.0536666667,4.87736666667,19.6674666667,15.1967333333,17.4782666667,3.6128,5.6714
543.81,17.0239333333,13.0311666666,16.0871333333,7.82859999999,19.0540666667,4.8613,19.6454666667,15.1704666667,17.4469333333,3.59953333333,5.66696666667
544.15,16.9986,13.0070333333,16.0750666667,7.81993333333,19.0568666667,4.8604,19.6334,15.1496666667,17.43,3.6078,5.6775
544.49,17.0018666667,13.0163333333,16.0814,7.83793333333,19.0806666667,4.8834,19.6360666667,15.1543333333,17.4282,3.6308,5.67826666667
544.84,17.0053333333,13.0049,16.0934666667,7.85986666667,19.0911333333,4.88103333333,19.6459333333,15.1332,17.4169333334,3.63413333333,5.6811
545.18,17.0017333333,12.9980333333,16.0836,7.87486666667,19.1194,4.89653333333,19.6468666667,15.1288666667,17.4171333333,3.6496,5.6916
545.52,16.9818,12.972,16.0393333333,7.88006666666,19.1068666667,4.9265,19.6335333333,15.1096,17.3926,3.66806666667,5.7088
545.87,16.9256,12.9215666666,15.9596666667,7.85013333333,19.0625333333,4.9075,19.603,15.0453333333,17.3352,3.6556,5.68723333333
546.21,16.8958666667,12.9262333333,15.9277333333,7.85499999999,19.0508,4.92443333333,19.6044666667,15.0373333333,17.3257333333,3.675,5.7149
546.55,16.9002666667,12.9350666667,15.9432,7.8724,19.0664666667,4.9678,19.6292,15.044,17.3276666667,3.6896,5.7479
546.90,16.8729333333,12.9264333333,15.9147333333,7.88953333334,19.0751333333,4.98713333333,19.6308,15.0271333333,17.2942,3.704,5.78123333333
547.24,16.8415333333,12.8859666667,15.8578,7.86866666667,19.0376666667,4.9831,19.6071333333,14.9781333333,17.2488,3.69893333333,5.77566666667
547.58,16.8100666667,12.8634333333,15.8271333333,7.86293333333,19.0244,4.98276666667,19.6015333333,14.9677333333,17.2395333333,3.71246666666,5.7843
547.92,16.7768666667,12.8520666667,15.804,7.87393333333,18.9970666667,4.9804,19.5916,14.9441333333,17.211,3.707,5.7804
548.27,16.7336666667,12.8048333333,15.7765333333,7.85106666667,18.9975333333,4.96806666667,19.5922666667,14.9234,17.182,3.70626666667,5.78586666667
548.61,16.7158666667,12.7949,15.7474,7.86593333333,19.0024,5.01046666667,19.5950666667,14.931,17.1718,3.74093333333,5.83086666667
548.95,16.6404666667,12.7377,15.6816666667,7.84626666667,18.9507333333,4.98413333333,19.5393333333,14.8676666667,17.1017333333,3.73153333334,5.82253333334
549.29,16.6228666667,12.7241,15.6729333333,7.87053333334,18.9518666667,5.00383333333,19.542,14.8722,17.0962666667,3.76866666667,5.86143333333
549.64,16.5866666667,12.7244333333,15.6665333333,7.87633333334,18.9482666667,5.0198,19.5324,14.8600666667,17.0616,3.77146666667,5.89593333333
549.98,16.5526666666,12.6804333333,15.6062,7.87713333333,18.9180666667,5.02536666666,19.4750666667,14.8154,16.9994,3.7882,5.90153333333
550.32,16.4951333334,12.6224,15.5503333333,7.85866666668,18.8492,4.9872,19.4326666667,14.7572666667,16.9141333333,3.78893333333,5.8953
550.66,16.4282666667,12.5948666667,15.5151333333,7.84366666666,18.7897333333,4.99973333333,19.3749333333,14.6876,16.8702,3.79353333333,5.8929
551.01,16.3871333333,12.5986333333,15.4943333333,7.8438,18.7648666667,5.0082,19.3496666667,14.6925333334,16.8557333333,3.7754,5.90723333333
551.35,16.3154,12.5367,15.4299333334,7.81839999999,18.6738666667,4.98986666666,19.2821333333,14.5872,16.7505333333,3.7356,5.8923
551.69,16.2819333333,12.5153666667,15.3910666667,7.83013333333,18.6356,5.01726666667,19.2635333333,14.5734,16.7241333334,3.7702,5.92876666667
552.03,16.2946666667,12.5268,15.3577333333,7.86573333334,18.5962666667,5.05436666667,19.2339333334,14.5487333333,16.6983333333,3.7996,5.95823333333
552.38,16.2466,12.4841,15.3011333333,7.84973333333,18.5382,5.02523333333,19.1945333333,14.5173333333,16.6521333333,3.79653333333,5.93053333333
552.72,16.2038,12.4640666667,15.2570666667,7.8444,18.4772,5.01976666667,19.1678,14.4780666667,16.6078666667,3.79233333333,5.91343333333
553.06,16.1578,12.4121,15.2142,7.82466666667,18.4187333333,4.99866666667,19.1334666667,14.4314,16.5397333333,3.76553333333,5.8751
553.40,16.1833333333,12.4097666667,15.2158666667,7.88046666667,18.4268666667,5.03973333333,19.1628,14.4666,16.5562,3.81446666667,5.90676666667
553.74,16.2025333333,12.4443,15.2606666667,7.9356,18.4536,5.0905,19.2151333333,14.5052666667,16.5752,3.85086666667,5.9562
554.09,16.1848,12.4452333334,15.2411333333,7.93840000001,18.4584,5.1047,19.2058,14.5170666666,16.5717333333,3.86426666667,5.9717
554.43,16.1368,12.3901333333,15.1688666667,7.91593333333,18.3854666667,5.05573333333,19.1582,14.4858666667,16.4921333333,3.84486666667,5.9372
554.77,16.1463333333,12.3929666666,15.1632666667,7.93953333333,18.3968666667,5.09193333333,19.1835333333,14.488,16.4767333333,3.88866666667,5.94926666667
555.11,16.111,12.3825333333,15.1251333333,7.94760000001,18.3742666667,5.09333333333,19.1817333333,14.4898666667,16.471,3.91213333333,5.96696666667
555.45,16.0814666667,12.3660333333,15.0908666667,7.94606666667,18.3624666667,5.08773333333,19.1777333333,14.4661333333,16.4258666667,3.89593333333,5.94836666667
555.80,15.9931333333,12.3173,15.0218666667,7.87746666667,18.2806,5.04,19.1148,14.4072,16.3516666667,3.85453333333,5.92156666667
556.14,15.9397333333,12.2891666667,14.9819333333,7.84299999999,18.2468666667,5.03876666667,19.0847333333,14.3396,16.2947333334,3.85253333333,5.90973333333
556.48,15.9158666667,12.2753,14.9638,7.86280000001,18.2383333333,5.06073333333,19.0778,14.3439333333,16.2584666667,3.86766666667,5.94316666667
556.82,15.8549333333,12.2300666667,14.8876,7.81773333334,18.1714,5.03176666667,19.0346666667,14.2924,16.1994,3.84453333333,5.9385
557.16,15.7792666667,12.1861666667,14.8268666667,7.78513333333,18.1035333333,5.00593333333,19.0032666667,14.22,16.1378,3.81793333333,5.91716666667
557.50,15.6596,12.0977666667,14.7229333333,7.73366666667,18.009,4.97003333333,18.9280666667,14.1422666667,16.057,3.77166666667,5.86976666667
557.85,15.6286,12.097,14.6992666666,7.74099999999,17.9738,4.98976666667,18.9160666667,14.1046,16.0504666667,3.77506666667,5.87716666667
558.19,15.5963333333,12.1048666667,14.6676666667,7.75973333333,17.9617333333,5.0206,18.8926,14.0938,16.0384666667,3.77693333333,5.8792
558.53,15.5562,12.0628666667,14.6355333333,7.75646666666,17.9417333333,5.0155,18.8476,14.075,15.9890666667,3.78333333333,5.91083333333
558.87,15.5456666667,12.0633333333,14.6348666667,7.80539999999,17.9310666667,5.06356666667,18.8404,14.1140666667,15.9713333333,3.81073333333,5.92783333333
559.21,15.4825333333,11.9984,14.5620666667,7.77006666667,17.8419333333,5.03046666667,18.7712666667,14.0486666667,15.9300666667,3.78746666667,5.91123333333
559.55,15.4425333333,11.9540666667,14.5316666667,7.77906666667,17.8105333333,5.02373333333,18.746,14.015,15.8720666667,3.7752,5.90253333333
559.89,15.4047333333,11.932,14.5064,7.78733333333,17.7760666667,5.04713333333,18.7206666666,13.9881333333,15.8498,3.77493333333,5.92363333333
560.23,15.3619333333,11.8838666667,14.4330666666,7.77593333334,17.7139333333,5.05726666667,18.6724666667,13.9086,15.7937333333,3.78273333333,5.92433333333
560.58,15.3058666667,11.8577333333,14.3940666667,7.78913333333,17.6861333333,5.07063333333,18.6418,13.8719333333,15.7612666667,3.7758,5.91713333333
560.92,15.2628666667,11.8463333333,14.3678,7.81133333333,17.6623333333,5.0828,18.5910666667,13.8648,15.7236,3.81913333333,5.93343333333
561.26,15.2343333333,11.8421,14.3477333333,7.81813333333,17.6446,5.07346666667,18.5532,13.8085333333,15.6818,3.82893333333,5.9323
561.60,15.1568,11.7441,14.2651333333,7.76866666666,17.5701333333,5.02933333333,18.4844666667,13.7253333333,15.5706666667,3.78086666667,5.8809
561.94,15.1224,11.7082,14.2498,7.77679999999,17.5254666667,5.04406666667,18.4688666666,13.6783333333,15.5352666667,3.798,5.91106666667
562.28,15.025,11.6242333333,14.1519333333,7.71360000001,17.4253333333,4.99403333333,18.3839333333,13.5670666667,15.4680666667,3.7428,5.8522
562.62,14.9870666667,11.5981,14.1240666667,7.68946666667,17.4094,4.9892,18.3752666667,13.5057333333,15.4368666667,3.7436,5.8709
562.96,14.9486666667,11.5595333333,14.1254,7.71786666666,17.4102,5.00896666667,18.366,13.5089333333,15.3890666666,3.7838,5.9011
563.30,14.8730666666,11.5189333333,14.0579333333,7.6934,17.3474666667,5.0095,18.3294666667,13.4787333333,15.3149333333,3.76733333333,5.90353333333
563.64,14.7864,11.4589,13.9954666667,7.64933333334,17.2666666667,4.9633,18.2791333333,13.4388,15.2452,3.73893333333,5.87093333333
563.99,14.7698,11.4782666667,14.0054,7.67906666667,17.2608666667,4.9853,18.2886,13.4542666667,15.2629333333,3.77006666667,5.8999
564.33,14.7408,11.4447,13.978,7.65859999999,17.2084,4.99256666667,18.2362,13.4242666666,15.2090666667,3.77646666667,5.8962
564.67,14.6786666667,11.3618666667,13.9038,7.60166666667,17.1297333333,4.96466666667,18.2055333333,13.3448,15.1256666667,3.7196,5.85953333333
565.01,14.6646,11.3241333333,13.8583333333,7.59986666667,17.0616,4.97276666667,18.2094666667,13.3388666667,15.0926666667,3.72573333333,5.86806666667
565.35,14.6531333333,11.3549333333,13.8448666666,7.63713333334,17.0498666667,5.03676666667,18.2088666667,13.3716,15.1019333333,3.78233333333,5.9266
565.69,14.6384,11.3557,13.8246666667,7.63746666667,17.0310666667,5.06316666667,18.2004666667,13.3891333333,15.1008,3.8186,5.93173333333
566.03,14.6398666667,11.3595,13.8157333333,7.68293333334,17.0104,5.10303333333,18.2007333333,13.4101333333,15.0811333333,3.853,5.97843333333
566.37,14.6008,11.3235,13.7848666667,7.66013333333,16.9457333333,5.10476666667,18.1742,13.3585333334,15.0273333333,3.8506,5.9568
566.71,14.5730666667,11.3311666667,13.7354,7.6592,16.9053333333,5.11306666667,18.1600666667,13.3362666667,15.0048,3.84846666667,5.96846666667
567.05,14.5353333333,11.3075666667,13.7058,7.67006666666,16.8786666667,5.10406666667,18.1472,13.3191333333,14.9942666667,3.8684,5.96976666667
567.39,14.5254666667,11.3148666667,13.6871333333,7.6968,16.8605333333,5.1228,18.1371333333,13.3100666667,14.9738,3.86473333334,6.00453333333
567.73,14.4762,11.3042,13.6234666667,7.68653333333,16.8086666667,5.0988,18.1052666667,13.295,14.9225333333,3.855,5.9993
568.07,14.4767333333,11.3239333333,13.6256,7.7442,16.8309333333,5.13243333333,18.1405333333,13.3236,14.9286,3.90653333333,6.0579
568.41,14.4457333333,11.3538,13.6152666667,7.77166666666,16.8130666667,5.16293333333,18.1044,13.3174,14.9152,3.93606666667,6.10356666667
568.75,14.3888,11.3193666667,13.5708,7.76766666666,16.753,5.16883333333,18.0380666667,13.272,14.8525333333,3.91826666667,6.1006
569.09,14.3224,11.2954,13.5253333333,7.77066666666,16.7094666667,5.15883333333,18.0235333333,13.24,14.8157333333,3.89946666667,6.09183333333
569.43,14.285,11.2577666667,13.4834666667,7.78306666667,16.6562666667,5.15113333333,17.9574666667,13.1876,14.7551333333,3.87613333333,6.1151
569.77,14.2634,11.2718,13.4747333333,7.80020000001,16.6222666667,5.18793333333,17.9467333333,13.1708,14.726,3.9018,6.12533333333
570.11,14.243,11.2609666667,13.4204,7.8078,16.5904,5.1933,17.8856,13.1820666667,14.6942666667,3.90733333333,6.1471
570.45,14.1794,11.2160666667,13.3829333333,7.79986666667,16.5221333333,5.20943333333,17.8224666667,13.135,14.6474666667,3.88126666667,6.1277
570.79,14.1798666667,11.2321666667,13.3751333333,7.8234,16.4917333333,5.25066666667,17.8091333333,13.1170666667,14.6432666667,3.90526666667,6.1456
571.13,14.1761333334,11.2457,13.3648666667,7.85773333333,16.4812666667,5.28553333333,17.8299333333,13.1169333333,14.6437333333,3.97086666667,6.17806666667
571.47,14.1549333333,11.2152333333,13.3652,7.84513333333,16.4464,5.31446666667,17.805,13.0838,14.6128,3.96713333333,6.18093333333
571.81,14.0853333333,11.1599666667,13.3147333333,7.80826666667,16.3793333333,5.3011,17.7563333333,13.021,14.5539333333,3.942,6.1663
572.15,14.0288666667,11.1038,13.243,7.75713333334,16.3036666667,5.2682,17.7036,12.9693333333,14.4898666667,3.9052,6.125
572.49,13.9892666667,11.0804333333,13.2292,7.74566666667,16.2826666667,5.2698,17.6959333334,12.9753333333,14.481,3.93326666667,6.14786666667
572.83,13.9522,11.0325,13.2032666667,7.719,16.2266666667,5.25416666667,17.6252666667,12.9262666667,14.4442,3.92853333334,6.13383333333
573.17,13.8683333333,10.9835333333,13.143,7.68393333334,16.1856666667,5.23156666667,17.6014666667,12.884,14.3847333333,3.9092,6.09306666667
573.51,13.7896,10.9330666667,13.0796,7.6442,16.1271333333,5.18893333333,17.5519333333,12.846,14.3324666667,3.88566666667,6.08776666667
573.85,13.7586,10.9404333333,13.0732,7.67646666666,16.1198666667,5.2034,17.5546666667,12.8230666667,14.3162,3.9018,6.09743333333
574.19,13.7379333333,10.9370666667,13.0417333333,7.66226666666,16.1107333333,5.19206666667,17.5455333333,12.8134,14.2762666667,3.9096,6.09073333333
574.53,13.6572666667,10.8855666667,12.9956,7.64386666667,16.0512,5.17476666667,17.4967333333,12.7635333334,14.2279333334,3.8922,6.073
574.87,13.5735333333,10.8468666667,12.9422,7.61286666666,15.9808666667,5.1612,17.4116,12.7305333333,14.1718666667,3.85106666666,6.05403333333
575.21,13.5183333333,10.8175333333,12.8838,7.59626666666,15.9362,5.1524,17.3753333333,12.7054666667,14.1358666667,3.83053333333,6.0516
575.55,13.5145333333,10.8295333333,12.8818,7.61999999999,15.9278,5.18776666667,17.3685333333,12.7058666667,14.131,3.86306666667,6.08306666667
575.89,13.5477333333,10.8654,12.9164,7.69826666667,15.9554666667,5.2583,17.4141333333,12.7551333334,14.1583333334,3.93026666667,6.15386666667
576.22,13.5313333333,10.8544666667,12.8822,7.71086666667,15.9437333334,5.2624,17.3917333333,12.7235333333,14.1250666667,3.91193333334,6.14926666667
576.56,13.4851333333,10.8086666666,12.8197333333,7.69106666667,15.8807333333,5.23483333333,17.3828,12.6657333333,14.0654,3.87313333333,6.1343
576.90,13.4792666667,10.7712333333,12.7863333333,7.68286666666,15.8452666667,5.23933333333,17.3474,12.6608,14.0374666667,3.8604,6.1434
577.24,13.4866,10.7708,12.8034666667,7.7164,15.8524,5.27896666667,17.3684,12.6702666667,14.0596,3.8896,6.1697
577.58,13.4778666667,10.7639666667,12.7856666667,7.73373333333,15.8332,5.31353333333,17.3556,12.676,14.0565333333,3.93526666667,6.2189
577.92,13.4756,10.7568,12.8014666667,7.79033333333,15.8468,5.35623333333,17.3521333333,12.6858,14.0797333333,3.99646666667,6.2929
578.26,13.4730666667,10.7460333333,12.7890666667,7.8086,15.832,5.36433333333,17.3218,12.6872666667,14.0555333333,4.013,6.3317
578.60,13.4474,10.7206666667,12.7553333333,7.7976,15.7936666667,5.366,17.3006666667,12.6437333333,14.025,4.02166666667,6.33733333333
578.94,13.3710666667,10.6554666667,12.6910666667,7.77193333334,15.7047333333,5.3251,17.2259333333,12.5697333333,13.9582666667,4.01793333333,6.3226
579.28,13.2810666667,10.5918,12.6156666667,7.697,15.6098666667,5.26886666667,17.1451333333,12.5118666667,13.9109333333,3.96846666667,6.2732
579.61,13.1772666667,10.5250666667,12.5471333333,7.66913333333,15.5385333333,5.2455,17.055,12.4472666667,13.8497333333,3.96586666667,6.26853333333
579.95,13.1319333333,10.5052333333,12.5198666667,7.66633333333,15.4985333333,5.2559,16.9969333333,12.4289333333,13.8391333333,3.9814,6.28896666667
580.29,13.1564,10.5637666667,12.5504,7.73133333333,15.5292666666,5.32803333333,16.9844666667,12.4939333333,13.852,4.06573333333,6.37203333333
580.63,13.1502,10.6347,12.5827333333,7.77733333334,15.5432666667,5.36546666667,17.017,12.4868666667,13.874,4.1114,6.4402
580.97,13.0889333333,10.6164666666,12.5302666667,7.72853333333,15.4936666667,5.35663333333,16.9718666667,12.4355333333,13.7808,4.10353333334,6.43306666667
581.31,13.0003333333,10.5616,12.4818,7.68693333333,15.4300666667,5.3164,16.9323333333,12.3851333333,13.7238666667,4.05593333333,6.3739
581.65,12.9919333333,10.5703666666,12.4782666667,7.67239999999,15.3849333333,5.3329,16.9111333333,12.3694666667,13.7050666667,4.0746,6.3786
581.98,12.9948666667,10.5899333333,12.5084,7.70940000001,15.4127333333,5.40236666667,16.9252666667,12.4122666667,13.7014,4.14186666667,6.43996666667
582.32,13.0264,10.5816666667,12.5437333333,7.76740000001,15.4644666667,5.44706666667,16.9354666667,12.4579333333,13.7026,4.1708,6.47293333333
582.66,13.0466,10.6272666667,12.5652,7.78979999999,15.4914,5.50006666667,16.9222666667,12.4771333333,13.6956,4.18,6.49006666667
583.00,13.0328,10.6515,12.5472666667,7.82146666667,15.4688666667,5.5202,16.9102,12.4769333333,13.6729333333,4.22006666667,6.52483333333
583.34,13.0084,10.6402666667,12.5232666667,7.77533333334,15.4319333333,5.48243333333,16.8695333333,12.4500666667,13.6516,4.17113333333,6.46803333333
583.68,12.9843333333,10.665,12.5310666667,7.76566666667,15.4290666666,5.51723333333,16.8769333334,12.4493333333,13.6226666667,4.20406666667,6.48836666667
584.01,12.9126666667,10.6160666667,12.5136666667,7.7576,15.3818,5.51926666667,16.8154666666,12.4053333333,13.5892,4.2282,6.46393333333
584.35,12.8728,10.5669333333,12.4797333333,7.72353333334,15.3148666667,5.5152,16.7619333333,12.4106666667,13.5554666667,4.22273333333,6.4264
584.69,12.8683333333,10.5754,12.4871333333,7.78586666667,15.2900666667,5.52916666667,16.7256,12.4156,13.5990666667,4.2318,6.42446666667
585.03,12.8364,10.5445,12.4650666667,7.76239999999,15.2295333333,5.53653333333,16.6671333333,12.3842666667,13.5502666667,4.2308,6.4234
585.37,12.7192,10.4608,12.3466666667,7.66613333333,15.1314666667,5.45603333333,16.5797333333,12.3026666667,13.4494,4.13266666667,6.34566666667
585.70,12.6546,10.3979666667,12.2383333333,7.60453333333,15.0286,5.36143333333,16.5147333333,12.2178666667,13.4025333333,4.06166666667,6.2865
586.04,12.5587333333,10.3520666667,12.1398666667,7.54113333334,14.9312666667,5.3083,16.436,12.1397333333,13.3200666667,4.03193333333,6.25226666667
586.38,12.5790666667,10.3713666667,12.1699333333,7.61146666667,14.9839333333,5.32236666667,16.5115333333,12.1871333333,13.3812,4.10346666667,6.31813333333
586.72,12.6337333333,10.3999666667,12.1836,7.67133333333,15.0165333333,5.3589,16.5620666667,12.1972666667,13.4118666667,4.1148,6.3607
587.06,12.5616666667,10.3734333333,12.0939333333,7.66426666666,14.9282666667,5.3694,16.4966666667,12.1484,13.3316,4.13546666667,6.38523333333
587.39,12.5106666667,10.3344666667,12.0152666667,7.66619999999,14.8294666667,5.3358,16.4476666667,12.0967333333,13.2939333333,4.10226666667,6.3606
587.73,12.4815333333,10.3333,11.9577333333,7.63826666667,14.7939333333,5.30763333333,16.4583333333,12.0856666667,13.2608,4.05933333333,6.37286666667
588.07,12.424,10.3185,11.9064666667,7.64706666667,14.7675333333,5.3044,16.4016,12.0498,13.2188666667,4.066,6.3917
588.41,12.4116666667,10.3253333333,11.8753333333,7.6494,14.7579333333,5.3266,16.3925333333,12.0435333333,13.1818666667,4.0954,6.43603333333
588.74,12.4054666667,10.343,11.8717333333,7.69320000001,14.765,5.35263333333,16.3994,12.0624,13.1975333333,4.10946666667,6.5014
589.08,12.4351333333,10.3652,11.8836666667,7.76713333333,14.7586,5.3882,16.4106666667,12.0738,13.2128666667,4.1542,6.56413333333
589.42,12.4208666666,10.3821333333,11.9006666667,7.7864,14.7560666667,5.42793333333,16.3994,12.0805333333,13.1999333333,4.17086666667,6.56346666667
589.76,12.478,10.4442333333,11.9620666667,7.86026666666,14.7936,5.49986666667,16.4527333333,12.1034,13.2552,4.2352,6.6109
590.09,12.4262,10.4047,11.9144666667,7.82073333334,14.7098,5.5221,16.3695333333,12.0468666667,13.1762,4.2136,6.59393333333
590.43,12.2899333333,10.2824,11.8122666667,7.74086666666,14.5899333333,5.47533333333,16.2368,11.9623333333,13.0511333333,4.1806,6.50976666667
590.77,12.3336666667,10.3062,11.8554666667,7.77106666667,14.6112,5.5013,16.2851333333,12.0169333333,13.0972,4.19513333333,6.54593333333
591.11,12.3669333333,10.3496666667,11.8738666667,7.79960000001,14.651,5.54856666667,16.2818666667,12.0438666667,13.1126666667,4.2494,6.58756666667
591.44,12.3796,10.3471666667,11.8984666667,7.86213333333,14.6576666667,5.61323333333,16.2594,12.0588,13.1230666667,4.30466666667,6.63193333333
591.78,12.4003333333,10.3711333333,11.91,7.88600000001,14.6512666667,5.65246666667,16.2790666667,12.0684666667,13.1474,4.36226666667,6.69843333333
592.12,12.3094,10.275,11.8334666667,7.81113333333,14.5478,5.5666,16.1655333333,11.9863333333,13.0558666667,4.30766666667,6.6072
592.46,12.2535333333,10.2452,11.7684,7.77573333333,14.4850666667,5.5276,16.1049333334,11.9277333333,12.9904666667,4.25893333333,6.55083333334
592.79,12.2315333333,10.2481666667,11.7867333333,7.80153333333,14.4934,5.5636,16.1152666667,11.9661333333,13.0161333333,4.30566666667,6.57606666667
593.13,12.2046,10.2483333334,11.7715333333,7.79026666667,14.4637333334,5.61313333333,16.0872666667,11.9715333333,13.0085333333,4.3312,6.60833333333
593.47,12.1220666667,10.1920666667,11.7062666667,7.74973333334,14.3834,5.60256666667,16.0028666667,11.9456,12.9551333334,4.3028,6.59683333333
593.80,12.0844,10.1675333333,11.6843333333,7.74240000001,14.3294666667,5.58393333333,15.9792666667,11.9449333333,12.9232,4.28373333333,6.59596666667
594.14,12.0665333333,10.1891333334,11.6642666667,7.7544,14.2924666667,5.60226666667,15.9406666667,11.9476,12.9136,4.26413333333,6.62266666667
594.48,12.0713333333,10.2269,11.679,7.8142,14.3036,5.66726666667,15.9282,11.9674,12.9294666667,4.30973333333,6.6626
594.81,12.0298,10.1746666667,11.6506666667,7.7922,14.2052666667,5.64286666667,15.8774,11.931,12.8784,4.2756,6.6464
595.15,11.9596666667,10.1127333333,11.552,7.69173333333,14.0936666667,5.596,15.7946,11.8448666667,12.8077333333,4.1952,6.60203333333
595.49,11.917,10.0660666667,11.504,7.70080000001,14.0079333333,5.57743333333,15.7654,11.805,12.7478,4.1586,6.56763333333
595.82,11.8686,10.0139,11.4502,7.6956,13.9466,5.57136666667,15.713,11.7803333334,12.7021333333,4.1228,6.5624
596.16,11.8193333333,9.95916666667,11.3777333333,7.65640000001,13.8467333333,5.56176666666,15.6466666667,11.7608666667,12.6702,4.1018,6.5316
596.50,11.7576,9.89759999999,11.3025333333,7.58973333334,13.7497333333,5.54306666667,15.5606666667,11.6683333333,12.5946,4.03413333333,6.482
596.83,11.701,9.84130000001,11.2481333333,7.55260000001,13.6708666667,5.4868,15.5023333334,11.6181333333,12.5476,3.9952,6.46543333333
597.17,11.6740666667,9.82443333334,11.2030666667,7.54466666666,13.6227333333,5.47113333333,15.462,11.6207333333,12.5027333333,3.98833333333,6.49746666667
597.51,11.6292666667,9.7954,11.1554,7.54626666666,13.5908666667,5.47756666667,15.4252,11.6062666667,12.4833333333,3.98553333333,6.48283333333
597.84,11.6626,9.81896666668,11.21,7.6012,13.6391333333,5.54146666667,15.4733333333,11.6473333333,12.5222,4.04593333333,6.54653333333
598.18,11.5828666667,9.70863333334,11.1031333333,7.52159999999,13.5283333333,5.45356666667,15.3774,11.5424666667,12.4342666667,3.98086666667,6.48486666667
598.52,11.5322,9.69893333332,11.0784666667,7.52779999999,13.512,5.47803333333,15.3470666666,11.5343333333,12.4228666667,3.9864,6.52076666667
598.85,11.5032,9.70989999999,11.0517333333,7.55466666666,13.4970666667,5.48893333333,15.3310666667,11.5364,12.3929333333,4.04206666667,6.5277
599.19,11.4796,9.73246666667,11.0564666667,7.54806666666,13.5106666667,5.52096666667,15.2904,11.5211333333,12.392,4.07566666667,6.55816666667
599.53,11.4882,9.78466666667,11.0858666667,7.58573333333,13.5306666667,5.59176666667,15.33,11.5529333333,12.4051333333,4.11306666667,6.6418
599.86,11.5214666667,9.84273333334,11.171,7.67140000001,13.5964,5.68573333333,15.4014666666,11.5934666667,12.4384666667,4.213,6.75223333333
600.20,11.5392,9.89853333333,11.2161333334,7.74579999999,13.625,5.7464,15.4096,11.6427333333,12.4547333333,4.26353333333,6.8519
600.53,11.5798666667,9.96726666667,11.2523333333,7.85899999999,13.6789333333,5.85886666666,15.4534,11.6830666667,12.4924,4.35933333333,6.92853333333
600.87,11.5164666667,9.9195,11.2031333333,7.82793333333,13.6029333333,5.81423333333,15.4083333333,11.5915333333,12.4389333333,4.31906666667,6.8529
601.21,11.5195333333,9.94223333335,11.2025333333,7.83706666667,13.5964666667,5.8234,15.3866666667,11.5572,12.4363333333,4.35086666667,6.90373333333
601.54,11.4404666667,9.88853333333,11.1121333333,7.75360000001,13.4811333333,5.72613333333,15.2779333333,11.4862,12.3451333333,4.29333333333,6.8446
601.88,11.3995333333,9.90273333334,11.1018666667,7.76040000001,13.4376666667,5.7451,15.2663333333,11.4998666667,12.3266666667,4.2992,6.8598
602.21,11.3388,9.85536666667,11.0545333333,7.71346666667,13.3574666667,5.69283333333,15.1909333333,11.4599333333,12.2494,4.2622,6.81536666667
602.55,11.2722666667,9.77786666667,10.9832666667,7.65273333334,13.2684666667,5.6294,15.1266,11.4157333334,12.1926,4.1792,6.74876666666
602.88,11.1766,9.69476666666,10.8987333333,7.59233333333,13.1644666667,5.56933333333,15.0606,11.3456666667,12.1444,4.11033333333,6.67756666667
603.22,11.1652,9.68876666667,10.8710666667,7.60426666666,13.1381333333,5.56156666667,15.001,11.3364,12.1196666667,4.1182,6.64836666667
603.56,11.1262,9.66023333335,10.8101333333,7.55746666667,13.0872,5.52246666667,14.9332,11.2966,12.0885333333,4.07826666666,6.5992
603.89,11.0239333333,9.56493333332,10.6981333333,7.47166666666,12.9704666667,5.43853333333,14.8102,11.2026,11.9982666667,4.0084,6.51006666667
604.23,10.9714666667,9.48176666666,10.6437333333,7.38206666667,12.8902,5.371,14.7292666667,11.1247333333,11.9339333334,3.92713333334,6.45243333333
604.56,10.9782,9.49266666666,10.6524,7.39493333333,12.9034,5.40186666667,14.7194666667,11.1502,11.9468,3.9504,6.4938
