wavelength,Back_CerOlim,Belly_CerOlim,Breast_CerOlim,Crissum_CerOlim,Crown_CerOlim,DorTail_CerOlim,Rump_CerOlim,Throat_CerOlim,WingTip_CerOlim
529.01,13.6496,39.313,29.9517333333,34.5202666667,11.1206666666,11.0628,14.1613333333,20.4988,11.1974666667
529.35,13.6546666667,39.3220666667,29.96,34.5344,11.1284666667,11.0708,14.1502666667,20.5108,11.2036666667
529.70,13.6769333333,39.3708666667,30.0094,34.5884666667,11.1633333333,11.1016,14.174,20.5547333333,11.2329333333
530.04,13.6966666667,39.3866,30.0356666667,34.6118666667,11.179,11.1191333333,14.1897333333,20.5859333333,11.2527333333
530.39,13.7247333333,39.4092,30.0646,34.6288666667,11.2063333333,11.1446666667,14.2019333333,20.6307333333,11.2699333333
530.73,13.7361333333,39.3924666667,30.0698,34.6354666667,11.2226,11.1546666667,14.2048,20.6543333333,11.2830666667
531.08,13.7314,39.3704666667,30.0772,34.6237333333,11.2185333333,11.1554666667,14.2011333333,20.6811333334,11.2816666667
531.42,13.7150666667,39.3284666667,30.0588666666,34.6031333333,11.2135333333,11.1524,14.1797333333,20.6897333333,11.2643333333
531.77,13.7134,39.3524,30.0614666667,34.6297333334,11.2345333333,11.1597333333,14.1886,20.7259333333,11.2730666666
532.11,13.6856666667,39.3141333333,30.0214,34.6060666667,11.2009333333,11.1268,14.1532666667,20.7040666667,11.2501333333
532.46,13.6814,39.3339333333,30.0341333333,34.6156,11.2178,11.1329333333,14.1568,20.7252,11.2578666667
532.80,13.6898,39.3364,30.0543333333,34.6194,11.2206666667,11.1362,14.1471333334,20.7513333333,11.2592666667
533.15,13.6924666667,39.3501333333,30.0772,34.6264,11.2217333333,11.1418,14.1608,20.7812,11.2718
533.49,13.6912,39.3526666667,30.0787333333,34.6146666667,11.2189333333,11.1434,14.1540666667,20.7906666667,11.2630666667
533.84,13.6939333333,39.3663333333,30.0747333333,34.6092,11.2300666667,11.1556666667,14.1508,20.8043333333,11.2684666667
534.18,13.6715333333,39.3293333333,30.0647333334,34.5903333333,11.2119333333,11.1398,14.1350666667,20.7892,11.2578666666
534.52,13.6688,39.3374666667,30.053,34.5754,11.2161333333,11.1436666666,14.1263333333,20.8071333333,11.2547333333
534.87,13.6798666667,39.3238666666,30.0547333333,34.5708,11.2372,11.1644,14.1352,20.82,11.2742666667
535.21,13.7120666667,39.3436,30.0850666667,34.5977333333,11.2800666667,11.1945333333,14.1677333333,20.8698666667,11.3062666667
535.56,13.7425333333,39.3626,30.1064,34.6192666667,11.3104,11.2206,14.1896666667,20.9038666667,11.3266666667
535.90,13.7832666667,39.4355333333,30.1675333333,34.6758,11.3678666667,11.2611333333,14.2280666667,20.97,11.3666
536.25,13.8251333333,39.4968666667,30.2312666667,34.7214,11.4009333333,11.2972,14.2671333333,21.0407333333,11.4026
536.59,13.8382,39.5287333333,30.2801333334,34.7612666667,11.4286666667,11.3206,14.2938,21.0844,11.4337333333
536.93,13.8345333333,39.57,30.3169333333,34.8105333333,11.4334666666,11.3125333333,14.2836,21.096,11.4173333333
537.28,13.8382666667,39.5786,30.3267333333,34.8434,11.4426666667,11.3305333334,14.2864666666,21.1168,11.4259333333
537.62,13.8545333333,39.6258666667,30.3686666667,34.8997333333,11.4573333333,11.3429333333,14.3044,21.1548666667,11.4311333333
537.97,13.8628,39.6402,30.3974666667,34.911,11.4621333333,11.3564,14.3072,21.1747333333,11.4278666667
538.31,13.9198,39.7187333333,30.5095333333,34.9876666667,11.5216,11.414,14.358,21.2416666667,11.4713333333
538.65,13.959,39.8018,30.5748666667,35.0399333333,11.5608666667,11.4407333333,14.3944,21.2977333333,11.4956
539.00,13.9528,39.8486666667,30.6076666667,35.0512,11.548,11.4364666667,14.3974666667,21.3323333333,11.4978
539.34,13.9472666667,39.8600666667,30.6316666667,35.0608,11.5527333333,11.4378666667,14.3986666666,21.3744,11.5026666666
539.69,13.9575333333,39.8678,30.6631333333,35.0946,11.5605333333,11.4596666667,14.4016666667,21.4020666667,11.5014666667
540.03,13.9594666667,39.8868,30.6832,35.1269333333,11.547,11.4674,14.4025333333,21.4137333333,11.4973333333
540.37,13.9861333333,39.9643333333,30.7341333333,35.1821333333,11.5756,11.5048666667,14.4341333333,21.4688,11.5286
540.72,13.9994,39.9750666667,30.7358,35.1954,11.5878666667,11.5242,14.4546,21.5013333334,11.5492666667
541.06,14.0111333333,39.9720666667,30.7508666667,35.1864,11.59,11.5258,14.4656,21.5173333333,11.5633333333
541.40,14.0034,39.9547333334,30.7440666667,35.1682666667,11.5808666667,11.5148,14.4520666667,21.515,11.5538
541.75,14.0353333333,40.0086666667,30.7916,35.2062,11.611,11.5442,14.4797333333,21.5661333333,11.5945333333
542.09,14.0231333333,40.0215333333,30.7865333333,35.2188666667,11.5930666667,11.5373333333,14.4744666667,21.5845333333,11.5799333333
542.43,14.0054666667,40.0340666667,30.7854666667,35.2311333333,11.5836,11.5369333333,14.4656666667,21.6075333333,11.5742
542.78,14.0253333333,40.0344,30.785,35.2374666666,11.6022666667,11.5578666667,14.4805333333,21.6208666667,11.5838666667
543.12,14.0429333333,40.0704666667,30.8173333333,35.2603333333,11.6042666667,11.5762666667,14.4937333333,21.6368,11.5974
543.46,14.0599333333,40.0897333333,30.8192666667,35.2678666667,11.6113333333,11.5786666667,14.5054,21.6687333333,11.6062666667
543.81,14.0596666667,40.1004666667,30.8272666666,35.2666,11.6234,11.5754,14.4953333333,21.6848,11.6085333333
544.15,14.0471333333,40.0794666667,30.8087333333,35.249,11.5996666667,11.5598666667,14.4768,21.6735333333,11.5855333333
544.49,14.0724666667,40.1152666667,30.8586666667,35.27,11.6209333333,11.5842,14.4965333333,21.7068,11.5956666667
544.84,14.1161333333,40.1962,30.9195333333,35.361,11.6664666667,11.6336,14.5358666667,21.7855333333,11.6410666667
545.18,14.1564,40.2537333334,30.9797333333,35.4207333333,11.7153333333,11.6680666667,14.579,21.8444,11.685
545.52,14.1501333333,40.2247333333,30.979,35.4149333333,11.7084,11.6680666667,14.5936,21.8491333333,11.6758
545.87,14.1942,40.2598666667,31.0377333333,35.4624,11.749,11.6877333334,14.6214,21.8994,11.7206666667
546.21,14.2552666667,40.2991333333,31.0909333333,35.5143333333,11.7998,11.727,14.6720666667,21.9358666667,11.7618666667
546.55,14.2537333333,40.3304,31.1199333333,35.5571333333,11.7932666667,11.7157333333,14.655,21.9709333333,11.7651333333
546.90,14.2376,40.3256,31.1384666667,35.5794666667,11.7808666667,11.6996,14.6352666667,21.976,11.738
547.24,14.2482666667,40.3477333333,31.1600666667,35.5926666667,11.7848,11.7113333333,14.6493333333,22.0066666667,11.7736666667
547.58,14.2795333333,40.3865333333,31.2061333333,35.6462666667,11.8088666667,11.7276,14.6686,22.0496666667,11.7766666667
547.92,14.3123333333,40.4224,31.2544,35.6948666667,11.8435333333,11.7516666667,14.6996,22.1112,11.8014666667
548.27,14.3198666667,40.4503333333,31.2588666667,35.7282666667,11.8512,11.7474,14.7044,22.148,11.8072666667
548.61,14.3066,40.4849333333,31.3018666666,35.7385333333,11.8305333333,11.719,14.6977333333,22.1662,11.7801333333
548.95,14.3173333333,40.532,31.3428,35.7636,11.8307333333,11.7335333333,14.7064666667,22.2230666667,11.7817333333
549.29,14.3548,40.6703333333,31.4418666667,35.8944666667,11.8852,11.7503333333,14.7288666667,22.3258666666,11.7976666667
549.64,14.3623333333,40.73,31.4722,35.9404666667,11.9092,11.7602666667,14.7678,22.3604,11.816
549.98,14.3605333333,40.7872666667,31.5227333333,35.9970666667,11.9277333333,11.7736,14.7744666667,22.4138666667,11.8280666667
550.32,14.3734666667,40.8579333333,31.6124666666,36.0401333333,11.9477333333,11.7907333333,14.8056666667,22.4544666667,11.8429333333
550.66,14.4502,40.9793333333,31.699,36.1110666667,12.0177333333,11.867,14.8836,22.5554666667,11.927
551.01,14.4682,41.0626,31.7816,36.1922,12.0716666667,11.9036666667,14.9167333333,22.6088,11.9315333333
551.35,14.4780666667,41.0825333333,31.7986,36.1942666667,12.0866,11.9372666667,14.957,22.6438,11.9618
551.69,14.4672666667,41.1311333333,31.8078,36.2124666667,12.0822666667,11.9129333333,14.926,22.6526,11.9422
552.03,14.5068666667,41.1644,31.8394666667,36.2246666667,12.1197333333,11.9435333333,14.9472,22.7031333333,11.9673333333
552.38,14.4839333333,41.1017333333,31.8038666667,36.1668,12.0990666667,11.9200666667,14.9148666667,22.6776666667,11.9485333333
552.72,14.5113333333,41.1752666667,31.8716,36.2512666667,12.1482666667,11.949,14.9391333333,22.7285333333,11.9702666667
553.06,14.5122,41.1483333333,31.8459333334,36.1962666667,12.1270666667,11.9576666667,14.9374666667,22.7166666667,11.9936666667
553.40,14.5045333333,41.1412,31.8418,36.17,12.1128,11.9621333333,14.9205333333,22.7269333333,11.9816666667
553.74,14.4911333333,41.1106666667,31.8182666667,36.1352,12.0822666667,11.9513333333,14.9006666667,22.7156,11.9697333333
554.09,14.498,41.1376666667,31.8197333333,36.158,12.0877333333,11.9610666667,14.9136666667,22.7407333333,11.9719333333
554.43,14.5149333333,41.1470666667,31.8462,36.1721333333,12.1014,11.9508,14.9321333333,22.7556,11.9767333333
554.77,14.5504,41.194,31.8878,36.1942,12.1161333333,11.9743333333,14.9371333333,22.7920666667,11.9920666667
555.11,14.5837333334,41.2618666667,31.9564,36.277,12.126,11.9868666667,14.9638,22.8464,12.0258666667
555.45,14.6302666667,41.2647333333,32.0172,36.2906666667,12.1874666667,12.0525333333,15.0306,22.8987333333,12.0862666667
555.80,14.6538,41.3308,32.1000666667,36.3648,12.2112666667,12.0916,15.0644,22.9460666667,12.1072666667
556.14,14.721,41.4312,32.1611333333,36.4454,12.2801333333,12.1515333333,15.1093333334,23.0334,12.1620666667
556.48,14.7098,41.4114,32.1633333334,36.4221333334,12.2421333333,12.137,15.1133333333,23.0249333333,12.1619333333
556.82,14.7335333333,41.4767333334,32.217,36.5067333333,12.2835333333,12.1678666667,15.1362666667,23.0826,12.1648
557.16,14.7714666667,41.5276666667,32.2520666667,36.5496,12.3402,12.2037333334,15.1732666667,23.1311333333,12.2228666667
557.50,14.7792,41.5797333333,32.2992,36.5806666667,12.3571333334,12.2029333333,15.171,23.1814,12.2496666667
557.85,14.7833333333,41.5758,32.3190666666,36.594,12.3638666666,12.213,15.1654666667,23.2010666667,12.2794666667
558.19,14.7765333333,41.5526,32.3074666667,36.5963333333,12.3662666667,12.2223333333,15.1216666667,23.2032,12.2696666667
558.53,14.722,41.4725333333,32.2648666667,36.524,12.3304666667,12.1832666667,15.0974666667,23.1695333333,12.2344666667
558.87,14.7255333333,41.4950666667,32.2791333333,36.5312666667,12.3534,12.1961333333,15.0912,23.2136,12.2402
559.21,14.7242,41.52,32.2987333333,36.5636,12.3232,12.1919333333,15.0665333333,23.2272,12.2223333333
559.55,14.7063333333,41.5134666667,32.2893333333,36.5717333333,12.3197333333,12.158,15.0522666667,23.2428666667,12.2125333333
559.89,14.715,41.528,32.3314,36.5819333333,12.3225333333,12.1789333333,15.072,23.2770666667,12.2269333334
560.23,14.7511333333,41.5566,32.3619333333,36.6177333333,12.3649333333,12.2175333333,15.0831333334,23.3356666667,12.2604
560.58,14.7345333333,41.5260666667,32.3391333333,36.5995333333,12.3310666667,12.204,15.0814666667,23.3304666667,12.2630666667
560.92,14.7504,41.5556,32.3902,36.6212666667,12.3281333333,12.2105333333,15.0781333333,23.3489333333,12.2527333333
561.26,14.7938666667,41.6147333333,32.4530666667,36.683,12.3532666667,12.2577333333,15.0995333334,23.3968,12.2608
561.60,14.8426,41.6710666667,32.4974666667,36.7249333333,12.4041333333,12.2986666667,15.147,23.4712666667,12.293
561.94,14.8289333333,41.6774666667,32.4928,36.7187333333,12.3865333334,12.2991333333,15.1540666667,23.4854666667,12.3092666667
562.28,14.8696666667,41.7418,32.5292,36.7532,12.4292,12.3212666667,15.1609333333,23.513,12.3574666667
562.62,14.8342666667,41.6695333333,32.4662666667,36.6864,12.4130666667,12.3031333333,15.1358,23.4856,12.36
562.96,14.8622666667,41.7038,32.4979333333,36.703,12.4580666667,12.3236,15.1592666667,23.5202,12.4150666667
563.30,14.8298666667,41.6430666667,32.4574666667,36.6420666666,12.422,12.3110666667,15.1232666667,23.4969333334,12.4114666667
563.64,14.858,41.6663333334,32.4746666667,36.66,12.4504,12.3390666667,15.1320666667,23.5282,12.4197333333
563.99,14.855,41.6734,32.4556666667,36.6328,12.4722666667,12.3627333333,15.145,23.5366666667,12.4593333333
564.33,14.8528666667,41.6969333333,32.4725333333,36.6484666667,12.4766666667,12.3606,15.113,23.5458,12.4712
564.67,14.8635333333,41.7157333334,32.5073333333,36.6913333333,12.4974666667,12.4026,15.1326,23.5878,12.5068666667
565.01,14.8957333333,41.7251333333,32.5245333333,36.6903333333,12.5492666666,12.4456,15.1742,23.6116,12.5740666667
565.35,14.8956666667,41.6848666667,32.5186,36.6817333333,12.5406666667,12.4615333333,15.1625333333,23.6103333333,12.5737333333
565.69,14.9106666666,41.6755333333,32.5476,36.6914,12.5792666667,12.5001333333,15.1756666667,23.6482,12.5958
566.03,14.9277333333,41.6856666667,32.5716666667,36.7398,12.5813333333,12.5271333333,15.2046,23.707,12.6212666667
566.37,14.9494,41.7092666667,32.6048,36.7792,12.5976,12.5492666667,15.2090666667,23.7371333333,12.6043333333
566.71,14.9323333333,41.7160666666,32.5966,36.7747333334,12.5976666666,12.5397333333,15.1900666667,23.7392666666,12.5998
567.05,14.9675333333,41.7431333333,32.6356,36.8082666667,12.6219333333,12.5781333334,15.2156,23.7772666667,12.6237333333
567.39,14.9676,41.7679333334,32.6781333333,36.8585333333,12.6456,12.6124,15.2342666667,23.7942,12.641
567.73,14.9231333333,41.7488666667,32.7022666667,36.8592666667,12.6252666667,12.5866,15.2076,23.7977333333,12.6094666667
568.07,14.9638,41.7596,32.7377333333,36.8582,12.693,12.6506,15.2418666667,23.8598666667,12.6422666667
568.41,14.9093333333,41.6796,32.6665333333,36.7601333333,12.6382,12.6136,15.2026,23.8284666667,12.6001333333
568.75,14.9194,41.6798,32.6777333333,36.7762,12.6429333333,12.626,15.2164666667,23.8800666667,12.6128666667
569.09,14.9650666667,41.7382,32.7472666667,36.8104,12.7044666666,12.6702,15.2678,23.9258666666,12.6854
569.43,14.9692666667,41.7853333333,32.7609333333,36.8253333333,12.7150666667,12.675,15.2864,23.9564666666,12.7013333333
569.77,14.9816666667,41.8582,32.8074666667,36.8733333333,12.7503333333,12.7006666667,15.3156666667,24.0076666667,12.7328
570.11,15.0317333333,41.9280666667,32.8970666667,36.9286,12.7925333333,12.7660666667,15.3665333333,24.0758666667,12.8042666666
570.45,15.0756666667,41.9655333333,32.961,36.982,12.8128666667,12.8315333333,15.4232,24.145,12.8457333333
570.79,15.0721333333,41.9825333333,32.9822666667,37.0346666667,12.8304,12.863,15.4399333333,24.1724,12.8738666667
571.13,15.0869333333,41.9629333333,32.9633333333,37.0164,12.8346,12.8666,15.453,24.1904666666,12.8947333333
571.47,15.1610666667,42.0152,33.021,37.0683333333,12.8676666667,12.9187333333,15.5117333333,24.2476666667,12.9416
571.81,15.1936,42.0676666667,33.0781333333,37.1466666667,12.8743333333,12.9611333333,15.5514,24.2908,12.9726666667
572.15,15.2364,42.087,33.1225333333,37.1948666667,12.9119333333,12.9958666667,15.5546,24.3173333333,13.0012
572.49,15.1998666667,42.0777333333,33.1068666667,37.2054666666,12.8846666667,12.9684666667,15.5230666666,24.3048666666,12.9707333333
572.83,15.1702,42.0582666667,33.0915333333,37.1875333333,12.8743333333,12.9628666667,15.4992,24.3328666667,12.9347333333
573.17,15.1810666667,42.0536666666,33.1136666667,37.2048,12.8796666667,12.9834666667,15.5232666667,24.3472,12.938
573.51,15.186,42.0244,33.1226,37.2091333333,12.8890666667,12.9981333333,15.5377333333,24.3571333333,12.9402
573.85,15.1582,42.032,33.0998,37.2052666666,12.8839333333,12.9887333333,15.5346,24.3693333333,12.9351333333
574.19,15.1724666667,42.0093333333,33.0947333333,37.2153333333,12.9034666667,12.989,15.5462,24.3760666667,12.9541333333
574.53,15.2487333333,42.1087333333,33.2009333333,37.2759333333,12.9653333333,13.0476666667,15.6104666667,24.4625333333,13.0144666667
574.87,15.2414666667,42.1095333333,33.2194666667,37.2839333333,12.9552,13.0554,15.5953333333,24.4856666667,13.0111333333
575.21,15.217,42.0702,33.1641333333,37.239,12.9444,13.031,15.5616666667,24.4664666666,12.9832666667
575.55,15.1981333333,42.0315333333,33.1492,37.1998,12.9320666667,12.9793333333,15.538,24.4526666667,12.9628
575.89,15.2332,42.0956666667,33.1808,37.2454666667,12.9661333333,12.9862,15.5776666667,24.4981333333,12.985
576.22,15.2605333333,42.0972666667,33.2102,37.2294,12.9939333333,13.0095333333,15.5874666667,24.5263333333,12.9942
576.56,15.2506666667,42.0921333333,33.2173333333,37.2256,12.9706,13.0061333333,15.5738,24.5058666667,12.9942
576.90,15.2822666667,42.1534,33.2605333333,37.2748,13.0035333333,13.0221333333,15.5988,24.5702666667,13.0474
577.24,15.3054666667,42.1806,33.293,37.2766,13.0058666667,13.0522,15.5859333333,24.5902666666,13.0599333333
577.58,15.3664666667,42.1936666667,33.3356,37.3098,13.0306,13.0872666667,15.6192666667,24.6142666667,13.1062
577.92,15.3565333333,42.2288,33.352,37.3255333333,13.0423333333,13.1060666667,15.6129333333,24.6660666667,13.1
578.26,15.3702666667,42.1782666667,33.324,37.2805333333,13.0622,13.1273333333,15.6278666666,24.6686666667,13.1162666667
578.60,15.4047333333,42.1834,33.3187333334,37.2806,13.0996,13.1276666667,15.6489333333,24.6799333333,13.1389333333
578.94,15.4302,42.2206666667,33.3928,37.3448,13.1258666667,13.1836,15.6825333333,24.7205333333,13.2030666667
579.28,15.4089333333,42.2004,33.3595333333,37.3283333333,13.1268,13.2024,15.6978666667,24.7072666667,13.2148
579.61,15.3436666667,42.1182666667,33.3124,37.2871333333,13.0675333333,13.1632666667,15.6491333333,24.6655333333,13.1824
579.95,15.3422,42.1422666667,33.343,37.3192,13.0681333333,13.1746,15.6666666667,24.6792666667,13.1992666667
580.29,15.4074,42.232,33.3894,37.4149333333,13.1216,13.2165333333,15.7382,24.7430666667,13.263
580.63,15.3995333333,42.1872,33.3834,37.3887333333,13.086,13.2168666667,15.6976,24.7121333333,13.1818
580.97,15.4044666667,42.1610666667,33.3916,37.3856,13.1156666667,13.2189333333,15.7164666667,24.7326,13.2179333333
581.31,15.3890666667,42.1486,33.4286,37.3862,13.1279333333,13.2104,15.6942666667,24.763,13.1983333333
581.65,15.4000666667,42.1214666667,33.4440666667,37.3824,13.1618666667,13.2212,15.7199333333,24.7586666667,13.2040666667
581.98,15.3662,42.1318,33.4493333333,37.433,13.127,13.1788,15.7176,24.7648,13.1854666667
582.32,15.3752666667,42.2236,33.5298666667,37.5090666667,13.1408666667,13.2058,15.7414666667,24.8408,13.1892
582.66,15.4040666667,42.2731333333,33.5832,37.5476666667,13.1614666667,13.2069333333,15.7724,24.9004,13.1820666666
583.00,15.4447333333,42.3357333333,33.6625333333,37.6056,13.1564666667,13.2208,15.7882666667,24.943,13.1831333333
583.34,15.5061333333,42.4018666667,33.7623333333,37.6787333333,13.224,13.293,15.8726,25.0314,13.2445333333
583.68,15.5083333334,42.4007333333,33.7493333333,37.7001333333,13.2182666667,13.3093333333,15.8963333333,25.0600666667,13.2358
584.01,15.5354,42.4077333333,33.798,37.701,13.2634,13.3326666667,15.9072,25.0922666667,13.2396
584.35,15.5724,42.4899333333,33.8763333333,37.7956,13.3392666667,13.3876,15.9679333333,25.1906,13.3378666667
584.69,15.5917333333,42.5419333333,33.9006,37.8512,13.3502666666,13.3781333333,15.994,25.2084666667,13.3134666667
585.03,15.608,42.5661333333,33.8804,37.8706,13.3902,13.3904,16.0274,25.2110666667,13.3442666667
585.37,15.6606,42.6586666667,33.9548666667,37.9218666667,13.4094666667,13.4236,16.0743333333,25.2742,13.3785333333
585.70,15.663,42.6401333334,33.9655333333,37.9008666667,13.4071333333,13.4327333333,16.0358666667,25.2668666667,13.3782666667
586.04,15.6310666667,42.6110666667,33.9416,37.8754666667,13.3846,13.4184666667,16.0515333333,25.2213333333,13.386
586.38,15.6341333333,42.6701333333,33.9709333333,37.9324666667,13.3890666667,13.4220666667,16.0382,25.2339333333,13.369
586.72,15.6989333334,42.7434,34.005,37.9833333333,13.481,13.5186,16.1138666667,25.3022666667,13.4522
587.06,15.7612,42.8303333333,34.0730666667,38.0577333333,13.5536,13.5761333333,16.1593333333,25.3728666667,13.4846
587.39,15.8504666666,42.9564666667,34.2013333333,38.1632,13.6786,13.6454,16.2425333333,25.4781333333,13.57
587.73,15.8301333333,42.9498666667,34.1862666667,38.1553333333,13.6708666667,13.6484666667,16.2594,25.4953333333,13.5531333333
588.07,15.8429333333,42.9418666667,34.1794,38.1173333333,13.6788666667,13.6594,16.2810666667,25.4922,13.5562666667
588.41,15.8004,42.8908,34.1499333333,38.0734666667,13.6102666667,13.6261333333,16.2307333333,25.4649333333,13.5033333333
588.74,15.7468666667,42.8033333333,34.1005333333,37.9878,13.5162666667,13.5771333334,16.1834666667,25.4114,13.3961333333
589.08,15.6728666667,42.7646,34.0296666667,37.9468,13.436,13.4983333333,16.103,25.3651333333,13.3292
589.42,15.6434,42.7474,33.9906666667,37.8970666667,13.4130666667,13.4408666667,16.0752,25.3445333333,13.2836666667
589.76,15.6419333333,42.7389333333,33.9995333333,37.8828666667,13.4188666667,13.4318,16.0457333333,25.3735333333,13.2790666667
590.09,15.6844,42.7324,34.0174666667,37.8454666667,13.4574666667,13.4568,16.0845333333,25.4158666667,13.3186666667
590.43,15.653,42.7155333333,34.0270666667,37.8422,13.4643333333,13.4281333333,16.0687333333,25.4526666667,13.3226666667
590.77,15.6444666667,42.6952,33.9910666667,37.8116,13.4398666667,13.4242,16.062,25.4352,13.3138
591.11,15.6830666667,42.7490666667,34.003,37.821,13.4388,13.4198666667,16.0740666667,25.47,13.3105333333
591.44,15.7022,42.7363333333,34.0137333333,37.8493333333,13.4384,13.4420666667,16.0876,25.4843333333,13.3508
591.78,15.7289333333,42.7337333333,34.0196666667,37.8341333333,13.4575333333,13.4440666667,16.0821333333,25.4991333333,13.3774666667
592.12,15.8249333333,42.8266,34.1229333333,37.9110666667,13.5434,13.5316,16.1907333333,25.5888,13.4535333333
592.46,15.9131333333,42.9632666667,34.2588666667,38.0406,13.668,13.6377333333,16.2849333333,25.7218666667,13.581
592.79,15.9841333333,43.0260666667,34.3428,38.1166666667,13.7502,13.716,16.39,25.7995333333,13.6840666667
593.13,16.0568,43.129,34.4214666667,38.2164666666,13.8178,13.8226666667,16.4968,25.8916,13.7536
593.47,16.135,43.1618,34.4702,38.2792666667,13.8865333333,13.8988666667,16.5503333333,25.962,13.8295333333
593.80,16.1394666667,43.1583333333,34.4816666667,38.301,13.8988,13.9332,16.5758666667,25.991,13.8437333334
594.14,16.1818,43.1488,34.5043333334,38.3033333333,13.9172,13.9362,16.5996,26.0206666667,13.8489333334
594.48,16.1434666667,43.1056,34.4614666667,38.2579333333,13.8788666667,13.9332,16.597,25.9959333333,13.8351333333
594.81,16.107,43.0629333333,34.4513333333,38.2509333333,13.8678666667,13.9514,16.6002666666,25.9872666667,13.8569333333
595.15,16.1414666667,43.1205333334,34.4869333333,38.2758666667,13.9034666667,13.967,16.6154,26.0346,13.8667333334
595.49,16.1067333333,43.1141333333,34.4595333333,38.2742,13.8576,13.9490666667,16.6027333333,26.0392666667,13.8318
595.82,16.0816666667,43.1324666667,34.4642666667,38.2916666667,13.8674,13.9447333333,16.5768,26.0617333333,13.8418666667
596.16,16.0806666667,43.1214666667,34.4638,38.2989333333,13.8712,13.9388666667,16.5482,26.0468666667,13.8531333333
596.50,16.1297333333,43.1366,34.4876666666,38.3178666667,13.9283333333,14.0002,16.5919333333,26.0969333333,13.8894
596.83,16.1070666667,43.1048,34.4508,38.2657333333,13.9315333333,13.9845333334,16.5424,26.0923333333,13.8852666667
597.17,16.1082,43.1054666667,34.4448666667,38.2742666667,13.9520666667,14.0022666667,16.5728666667,26.1104666667,13.8994666667
597.51,16.0648666667,43.0742,34.3986666667,38.2418666667,13.9067333333,13.9648,16.5126,26.0762,13.8604666667
597.84,16.0554666667,43.1052666667,34.3760666667,38.2414666667,13.9045333333,13.9732,16.5016666667,26.0781333333,13.8410666667
598.18,16.0400666667,43.1206,34.419,38.2638,13.9302,13.9628,16.4890666667,26.1273333333,13.8351333333
598.52,16.0464666667,43.1246666667,34.434,38.2288,13.9241333333,13.9594666667,16.4904,26.1245333333,13.8293333333
598.85,16.0138666667,43.0932,34.4115333333,38.1976666667,13.8953333333,13.9361333333,16.4598,26.0866,13.8178666667
599.19,16.0717333333,43.151,34.4740666667,38.2743333333,13.9756666667,13.9988666667,16.5010666667,26.1466666667,13.8667333333
599.53,16.0834666667,43.1904,34.4802,38.2844,13.9968666667,14.0374666667,16.4909333333,26.1932666667,13.8933333333
599.86,16.0460666667,43.1688666667,34.4324,38.2282666667,13.9470666667,14.0016,16.4712,26.1769333333,13.8468
600.20,15.999,43.1843333333,34.4141333333,38.1863333333,13.9044666667,13.9462,16.3932,26.1513333334,13.7833333334
600.53,16.0087333334,43.1852,34.4374666667,38.2077333333,13.9014666667,13.957,16.4034,26.1766,13.8037333333
600.87,16.0394,43.2706,34.5064,38.255,13.8883333333,13.9603333333,16.4175333333,26.2393333333,13.81
601.21,16.1382,43.3201333333,34.5672666667,38.3113333333,14.001,14.0742,16.4975333333,26.3280666667,13.9010666667
601.54,16.1956,43.3730666666,34.6591333333,38.3801333333,14.0552,14.1484666667,16.5664,26.4186666667,14.0093333333
601.88,16.3052666667,43.4266,34.7001333333,38.4033333334,14.1215333333,14.2176,16.6318666667,26.4644,14.1041333333
602.21,16.3208666667,43.4611333333,34.7053333333,38.4454,14.1604,14.2388,16.6428666667,26.5034666667,14.1382
602.55,16.3398,43.4614666667,34.6824,38.4299333333,14.1791333334,14.2809333333,16.6514666667,26.5352666667,14.1486
602.88,16.3505333333,43.4514,34.704,38.432,14.1940666667,14.3200666667,16.6804,26.5722,14.1876666667
603.22,16.3396666666,43.3844,34.6596,38.3706,14.1756,14.2954,16.6816,26.5246666667,14.1736666667
603.56,16.3738666667,43.41,34.6901333333,38.3968,14.2245333333,14.3250666667,16.7092666667,26.5831333333,14.2136
603.89,16.3514666667,43.3638666667,34.6838666666,38.4019333333,14.2030666667,14.3158666667,16.6768,26.5711333333,14.2042666667
604.23,16.3706,43.3988,34.7726666667,38.4594666667,14.2181333333,14.346,16.7069333333,26.6243333333,14.2411333333
604.56,16.3274666667,43.3386,34.7208666667,38.3982666667,14.2162,14.3444666667,16.6586,26.5925333333,14.231
604.90,16.2844666667,43.3655333333,34.7253333333,38.4124666667,14.1840666667,14.327,16.6336,26.602,14.2252
605.23,16.2506666667,43.3172,34.7116666667,38.3702666667,14.1512666667,14.3034,16.5916666667,26.5586,14.18
605.57,16.2526666667,43.3405333333,34.7418,38.4172666667,14.1706,14.3430666667,16.5829333333,26.61,14.1984666667
605.90,16.2358,43.3258666667,34.7331333333,38.4125333333,14.1745333333,14.3630666667,16.5454666667,26.6156666667,14.207
606.24,16.263,43.3618,34.8066,38.4649333333,14.2121333333,14.3971333333,16.5564666667,26.6582,14.2468
606.58,16.2309333333,43.3512666667,34.8166,38.4341333333,14.1732666666,14.3687333333,16.519,26.6392666667,14.2121333333
606.91,16.2368,43.4134,34.8806666666,38.4750666667,14.1942,14.4174,16.5526666667,26.7122,14.2278666667
607.25,16.2204,43.4575333333,34.9232,38.5044,14.1958,14.4742,16.5851333333,26.751,14.2668666667
607.58,16.2943333333,43.5367333333,34.9799333333,38.602,14.2654666667,14.5582666667,16.6660666667,26.8459333333,14.352
