wavelength,Back_SalCoef,Belly_SalCoef,Breast_SalCoef,Crissum_SalCoef,Crown_SalCoef,DorTail_SalCoef,Patch10_SalCoef,Patch11_SalCoef,Rump_SalCoef,Throat_SalCoef,WingTip_SalCoef
724.67,8.26046666666,36.2468333333,20.9755666667,32.9415333333,8.5522,8.43980000001,29.8118666667,7.75453333333,7.72493333333,52.0596,8.87206666667
724.98,8.2984,36.2008666667,20.9581333333,32.9538666667,8.49433333333,8.37613333333,29.7837333333,7.73993333333,7.74613333333,52.0204,8.85980000001
725.30,8.00646666667,36.1934285714,20.7145,32.8467333333,8.22193333333,8.15793333334,29.7317333333,7.4888,7.5682,52.0948,8.6726
725.62,7.96179999999,36.2514809524,20.7459,32.7878666667,8.24986666667,8.23146666666,29.7389333333,7.58713333333,7.64886666667,52.0876,8.7504
725.94,7.96039999999,36.4076809524,20.7685,32.8836666667,8.39466666667,8.29746666667,29.8282666667,7.66466666667,7.6846,52.1676666667,8.83513333333
726.26,8.00546666667,36.5466047619,20.8726,33.1048666667,8.53,8.39353333333,30.0223333333,7.64053333333,7.7846,52.4790666667,8.99
726.58,7.74133333334,36.3982761905,20.5648333333,32.9644,8.1776,8.09033333332,29.8952,7.2636,7.41373333333,52.4362666667,8.63686666667
726.90,7.6762,36.2117,20.4464333333,32.8574666667,8.0098,7.95059999999,29.7058666667,7.15466666667,7.22446666667,52.3208,8.48106666666
727.21,7.8694,36.4742714286,20.6729333333,33.2158666667,8.1996,8.09866666667,30.0534666667,7.43093333333,7.4308,52.6881333333,8.72406666667
727.53,8.01826666667,36.6831904762,20.9017,33.5012666667,8.38733333333,8.18033333334,30.1424666667,7.65366666666,7.67033333333,52.8201333333,8.8524
727.85,8.05013333333,36.6653809524,20.9290333333,33.5616,8.47093333333,8.18900000001,30.1336666667,7.69046666667,7.74266666667,52.9319333334,8.85906666666
728.17,7.88033333333,36.5205238095,20.8599333333,33.5544,8.3524,8.12366666666,30.0542666667,7.66373333333,7.6416,52.94,8.82266666666
728.49,7.69813333333,36.4919571428,20.8463333333,33.4875333333,8.27593333333,8.0328,29.903,7.56753333333,7.50993333333,52.9407333333,8.69820000001
728.80,7.67266666667,36.2905714286,20.8338666667,33.3024,8.22853333333,7.96246666667,29.7081333333,7.58873333333,7.39173333333,52.745,8.56086666667
729.12,7.60066666667,36.0872666667,20.6905333333,33.2396,8.0184,7.80006666667,29.5432,7.47286666667,7.1682,52.6720666667,8.37486666667
729.44,7.54693333333,36.0294095238,20.6466,33.1077333333,7.88513333333,7.70653333333,29.4126666666,7.336,7.14113333333,52.5616666667,8.23659999999
729.76,7.43033333333,35.9404333333,20.5693666667,32.8779333333,7.7344,7.65300000001,29.1716,7.30673333333,7.11333333333,52.2758666667,8.05446666667
730.08,7.59866666667,35.9375428572,20.6871,32.9822,7.9714,7.8456,29.2284,7.5494,7.31686666667,52.3481333333,8.28646666667
730.39,7.61973333333,36.0102142857,20.6750666667,32.9339333333,8.04953333333,7.90819999999,29.3012666667,7.62986666666,7.441,52.4581333333,8.3392
730.71,7.68506666667,36.0043333333,20.7688333333,32.8900666666,8.12246666667,8.0436,29.3230666666,7.60466666667,7.5846,52.3507333333,8.4094
731.03,7.42866666666,35.7051761905,20.5115,32.607,7.82973333333,7.79266666667,29.1609333333,7.28866666666,7.3202,52.1961333333,8.08506666667
731.35,7.49126666667,35.7067142857,20.5229666666,32.6703333333,7.88793333333,7.80166666666,29.1590666667,7.317,7.38513333333,51.9646,8.1416
731.67,7.53193333333,35.8445,20.5297666667,32.7376666667,7.88086666667,7.81986666666,29.1262666667,7.29773333333,7.32766666667,52.068,8.10913333333
731.98,7.68966666667,36.0755571429,20.6338333333,32.9427333333,8.0618,8.05033333334,29.4001333333,7.46766666667,7.4702,52.2383333333,8.19039999999
732.30,7.65813333333,36.0184761905,20.6426,32.9972,8.105,8.10906666667,29.4368666667,7.38580000001,7.4922,52.1914666667,8.21839999999
732.62,7.61453333333,36.2090095238,20.6779666667,33.2016666667,8.1386,8.19020000001,29.5044666667,7.28519999999,7.55446666667,52.4383333333,8.2246
732.94,7.789,36.2700666667,20.7748666667,33.2931333333,8.25086666667,8.37033333333,29.6898,7.39773333333,7.63206666667,52.483,8.35173333333
733.25,8.02166666666,36.5062904762,21.0129666667,33.5695333333,8.40673333333,8.55393333333,29.9686666667,7.63066666666,7.7722,52.7748,8.59193333333
733.57,8.14253333333,36.6025142857,21.2152333333,33.6648,8.51806666667,8.72440000001,30.0546,7.845,7.954,52.7248666666,8.63306666666
733.89,8.14446666667,36.5605238095,21.3185666667,33.7162666667,8.48093333333,8.71286666667,30.0142666667,7.90813333333,7.96953333333,52.6153333333,8.62619999999
734.21,7.99993333333,36.5101095238,21.1779666667,33.6621333333,8.29826666667,8.62840000001,29.8408666666,7.89159999999,7.80446666667,52.8196,8.50466666666
734.52,8.03213333333,36.6283380952,21.2536666667,33.8457333333,8.3946,8.80086666667,29.9508,8.00253333333,7.89613333333,52.9004,8.66026666667
734.84,8.05899999999,36.7018380952,21.3092666667,33.7976,8.4274,8.92173333333,29.9840666667,8.075,7.94253333333,53.0734666667,8.73360000001
735.16,8.05580000001,36.481147619,21.2738666667,33.6626,8.39313333333,8.93673333333,29.9110666667,8.03973333333,8.0736,52.6944,8.81406666666
735.48,8.03006666667,36.4122523809,21.2892333333,33.5308666667,8.27866666667,8.80213333334,29.7967333333,7.95586666666,8.09253333333,52.5545333333,8.82840000001
735.79,8.144,36.6652047619,21.3493,33.6532,8.3318,8.78559999999,29.8610666667,8.03193333333,8.0922,52.7687333333,8.90279999999
736.11,8.01079999999,36.4679761905,21.1810333333,33.2724666667,8.124,8.52306666667,29.6118666667,7.84673333333,7.9194,52.4034666667,8.73613333333
736.43,7.8614,36.4825714286,21.1647666667,33.2599333333,7.94006666667,8.36633333334,29.4667333333,7.79293333333,7.74153333333,52.3763333333,8.66586666667
736.74,7.86346666666,36.476452381,21.1088333333,33.2868,7.90506666667,8.37306666667,29.5337333334,7.69420000001,7.6926,52.5078,8.56986666666
737.06,7.68006666667,36.4342333333,21.0275,33.2007333333,7.68173333333,8.12486666666,29.3999333333,7.40426666667,7.4674,52.5345333333,8.48586666666
737.38,7.68166666667,36.5769095238,20.9842666667,33.3052666667,7.7728,8.16546666666,29.468,7.29606666666,7.47473333333,52.7426,8.5372
737.69,7.89333333334,36.6805523809,21.0870333333,33.3944666667,7.97033333333,8.29366666666,29.6548666667,7.40946666667,7.59806666667,52.6046,8.68866666667
738.01,8.01713333333,36.7078142857,21.1367333333,33.3769333333,7.99786666667,8.2946,29.6292666666,7.58093333333,7.64726666666,52.5238,8.75686666667
738.33,7.63253333333,36.4815523809,20.908,33.1998,7.6854,7.93106666668,29.359,7.25493333333,7.28493333333,52.3077333333,8.34020000001
738.64,7.36086666666,36.4796761905,20.7375333333,33.0022666667,7.56073333333,7.59806666667,29.259,7.02966666667,6.9288,52.4284666667,8.03006666667
738.96,7.35693333334,36.373152381,20.6575666667,33.0341333333,7.5536,7.59766666667,29.2105333333,6.98893333333,6.8206,52.3739333333,8.01206666667
739.28,7.4218,36.2673666667,20.6621333333,33.0195333333,7.59033333333,7.70186666666,29.2723333333,7.0142,6.8776,52.2308666667,8.13260000001
739.59,7.82853333333,36.5969809524,20.9427333333,33.4172666667,7.9696,8.093,29.7158,7.45293333333,7.15633333333,52.7023333333,8.51646666667
739.91,7.81606666667,36.6505,20.8402666667,33.4124666666,8.00326666667,8.10406666667,29.8117333333,7.41433333333,7.16,52.7731333333,8.50766666667
740.23,7.42473333333,36.2738904762,20.5017333333,33.0351333333,7.694,7.67200000001,29.3664666667,7.0356,6.77206666667,52.2862,8.05733333334
740.54,7.33326666667,36.2767571429,20.4181333333,32.9871333333,7.61513333333,7.57093333333,29.4292,7.0036,6.64453333333,52.2763333333,7.93373333333
740.86,7.19426666667,36.1072761905,20.4821666667,32.8652666667,7.43126666667,7.43866666667,29.3519333333,6.89233333333,6.46906666666,52.1921333334,7.77813333334
741.18,6.88566666667,35.7854428572,20.2532,32.6458,7.15953333333,7.12373333333,29.0292,6.61573333333,6.14346666667,51.9320666667,7.52026666667
741.49,6.7568,35.7991571429,20.2129666667,32.6848,7.11193333334,7.12913333333,29.0924,6.38073333333,5.92593333333,52.0437333334,7.45173333334
741.81,6.9364,35.8774809524,20.3415333333,32.8346666667,7.19053333333,7.17120000001,29.3092666667,6.47846666667,5.95266666667,52.1847333333,7.67166666667
742.12,7.29046666667,36.1870952381,20.6542333333,33.3313333333,7.44973333333,7.50299999999,29.7364,6.86553333333,6.36953333333,52.5285333333,8.046
742.44,7.18273333333,36.1531238095,20.6366,33.2852,7.25493333333,7.29106666666,29.8011333333,6.72906666667,6.20886666667,52.6526,7.8936
742.76,7.09913333333,36.3940809524,20.7943333333,33.4394,7.3478,7.26006666667,29.9580666667,6.75233333333,6.25886666667,52.9805333333,7.88013333333
743.07,7.061,36.2979285714,20.9098333333,33.3826,7.4798,7.30533333333,29.9672,6.8576,6.40573333333,52.7192,8.01806666667
743.39,6.65426666667,35.7685809524,20.4758666667,32.9194666667,7.08046666667,6.8198,29.5033333333,6.5156,6.09753333333,52.1974,7.67833333334
743.70,6.548,35.6179761905,20.3548333333,32.8481333333,7.0102,6.7666,29.4732,6.43346666667,6.06086666667,52.0134666667,7.74100000001
744.02,6.52086666667,35.4384857143,20.1790666667,32.5986,7.0434,6.79166666667,29.3536666667,6.37746666667,6.03793333333,51.7180666667,7.71779999999
744.34,6.55353333333,35.5499238095,20.0818333333,32.5977333333,7.03973333333,6.77773333333,29.3577333333,6.44233333333,5.9938,51.6148,7.85073333333
744.65,6.93593333333,35.9611857143,20.3987333333,33.0322,7.3412,7.11646666667,29.8780666667,6.77066666667,6.35266666667,52.1307333333,8.19806666667
744.97,7.0882,35.9049619048,20.4936666667,32.9583333333,7.49486666667,7.16020000001,29.802,6.95046666667,6.5946,51.8272666667,8.25753333334
745.28,7.25373333333,36.0297095238,20.5670333333,32.9602666667,7.59933333333,7.31320000001,29.789,7.07786666667,6.73673333333,51.7965333333,8.38159999999
745.60,7.18593333333,35.9452238095,20.5288333333,32.8096666667,7.56753333333,7.35353333333,29.7319333333,7.0948,6.62006666667,51.7052,8.34760000001
745.91,7.22726666667,35.9322904762,20.5300666667,32.7473333333,7.79626666667,7.5098,29.6004666667,7.17266666667,6.692,51.6072,8.43506666666
746.23,6.97866666667,35.6209809524,20.2045,32.4923333333,7.44446666667,7.24,29.2634,6.94486666667,6.34413333333,51.1328,8.0852
746.55,6.7696,35.4348952381,19.9926333333,32.3149333333,7.19033333333,7.06213333334,28.9786666666,6.5762,5.97233333333,51.0088,7.73753333333
746.86,7.18586666667,35.8614761905,20.4067333333,32.6373333333,7.69473333333,7.55179999999,29.3556,6.82013333334,6.25026666667,51.5085333333,8.06466666667
747.18,7.54746666667,36.2418047619,20.7717,32.9518,8.0718,7.96686666667,29.6886,7.1868,6.66046666667,51.9534,8.41153333333
747.49,7.75999999999,36.4887190476,20.9372333333,33.2934666667,8.2354,8.10966666667,29.7999333333,7.362,6.84253333333,52.1812666666,8.58946666666
747.81,7.94619999999,36.6362428571,21.1702,33.5230666667,8.53386666667,8.34006666668,30.0156666667,7.54393333333,7.08773333334,52.3038666667,8.71099999999
748.12,8.0016,36.6670952381,21.367,33.5624,8.71133333334,8.39580000001,29.8648666667,7.58066666667,7.23826666667,52.1881333333,8.74233333333
748.44,8.14646666667,36.9421333333,21.5682,33.8093333333,8.8408,8.55446666667,30.0258666667,7.67646666667,7.31173333333,52.511,8.82633333334
748.75,8.14446666667,36.9507857143,21.6044333333,33.9837333334,8.87533333334,8.68379999999,30.1760666667,7.80486666667,7.40146666667,52.5818666667,8.75366666666
749.07,8.11193333333,36.8081476191,21.4513,33.8683333333,8.81720000001,8.53026666668,29.9385333333,7.69586666667,7.42113333333,52.3042,8.63666666667
749.38,8.40806666666,37.0238238095,21.6791,34.1916666667,9.03326666667,8.66733333333,30.233,8.08286666666,7.70479999999,52.4749333333,8.84520000001
749.70,8.76699999999,37.2088761905,21.9348,34.4794,9.27973333333,8.92433333334,30.4321333333,8.5056,8.05186666666,52.8878,9.14086666666
750.01,8.94893333334,37.4150047619,22.096,34.7498,9.42986666667,9.10860000001,30.6334666666,8.70106666667,8.2202,53.0937333333,9.28866666666
750.33,9.27406666667,37.512247619,22.4379666667,34.924,9.63546666667,9.46606666667,30.8504666667,9.03926666667,8.55959999999,53.0434666667,9.58859999999
750.64,9.505,37.7209857143,22.587,35.1179333333,9.73766666668,9.64980000001,30.9219333333,9.22913333333,8.7454,53.1047333333,9.82546666666
750.96,9.51313333333,37.4519761905,22.5337,35.0265333333,9.63140000001,9.64753333335,30.8353333333,9.21960000001,8.802,53.0602666667,9.786
751.27,9.57260000001,37.4447190476,22.3681333333,34.9216666667,9.59473333333,9.63753333333,30.7595333333,9.26293333334,8.77419999999,53.0767333334,9.79026666666
751.59,9.32733333333,37.3131142857,22.0408666667,34.7343333333,9.26359999999,9.45626666667,30.7321333333,9.04053333333,8.42206666666,53.0303333333,9.50533333334
751.90,9.16966666666,37.0764095238,21.8222333333,34.587,9.15526666667,9.37833333334,30.5930666667,9.04306666667,8.33553333333,52.8078666667,9.51939999999
752.22,9.12379999999,37.2425666667,21.8047666667,34.6276,9.19580000001,9.31073333333,30.6152666667,9.00246666666,8.26906666667,52.9429333333,9.62913333334
752.53,9.29793333333,37.4164142857,22.0156666667,34.8657333333,9.24206666666,9.52086666667,30.8798,9.12646666666,8.21979999999,53.2301333333,9.84306666667
752.85,8.98346666667,37.2852238095,21.7729333333,34.7312,8.85206666666,9.35813333333,30.7228,8.70833333334,7.9188,53.1311333333,9.67486666667
753.16,8.7626,37.1026047619,21.6265,34.3824,8.67733333334,9.15186666667,30.4694666667,8.33593333333,7.61786666667,52.7694,9.55346666667
753.47,8.56046666666,36.9581047619,21.5252333333,34.1331333333,8.54586666667,8.9152,30.2892,8.18866666667,7.49346666667,52.4668666667,9.50840000001
753.79,8.14280000001,36.891952381,21.2344333333,34.1569333333,8.34113333333,8.55873333334,30.1086666667,8.04986666667,7.16513333333,52.5606,9.20913333334
754.10,7.93266666667,36.7117809524,21.1500333333,34.0481333333,8.2986,8.4776,30.0288,7.93280000001,7.0006,52.5311333333,9.04566666667
754.42,7.67993333334,36.7241095238,21.0974,34.1305333334,8.16593333333,8.36686666667,30.0020666667,7.73599999999,6.67966666667,52.5471333333,8.98253333333
754.73,7.35073333333,36.3814047619,20.9300666667,34.0655333333,7.85793333333,8.08519999999,29.8273333333,7.32473333333,6.37166666667,52.4744,8.73886666667
755.05,7.34200000001,36.0673619047,20.7727666667,33.8529333333,7.8242,7.83513333334,29.5933333333,7.12273333333,6.29606666667,52.2175333333,8.69233333333
755.36,7.45739999999,36.1974809524,20.8128333333,33.7807333333,7.80953333333,7.72986666667,29.7188,7.001,6.33233333333,52.3676666667,8.69766666666
755.67,7.317,35.9352904762,20.6682666667,33.6564,7.64906666667,7.59106666666,29.4642666667,6.81826666667,6.1766,52.2174666667,8.61126666667
755.99,7.06126666666,35.8288857143,20.4529333333,33.5126,7.50513333333,7.51173333333,29.3162666667,6.68006666667,6.16,52.3224,8.4578
756.30,7.41906666667,35.9095714286,20.6609333333,33.503,7.88793333333,7.88126666667,29.4195333333,7.11073333333,6.48586666667,52.3688666667,8.74966666667
756.62,7.64479999999,35.8476190476,20.7363333333,33.6030666667,8.12613333333,8.16626666667,29.561,7.3618,6.805,52.3040666667,8.90813333333
756.93,7.77819999999,35.8953761905,20.7865,33.694,8.22640000001,8.28239999999,29.6918666667,7.41273333334,6.88606666667,52.5736666667,8.91653333333
757.24,7.52040000001,35.4422761905,20.4929666667,33.2751333333,7.8364,7.86113333333,29.4162666667,6.90866666667,6.604,52.0246,8.54446666666
757.56,7.0788,35.0764,20.0290666667,32.8362666667,7.2892,7.3116,28.8590666667,6.4672,6.0778,51.4634666667,7.99019999999
757.87,6.96993333333,35.0660095238,19.9029333333,32.5795333333,7.32913333333,7.23766666666,28.6628666667,6.33873333333,6.03773333333,51.2412,7.78626666666
758.18,7.45333333333,35.5606095238,20.2744666667,32.8221333333,7.84,7.67106666667,28.9733333333,6.80666666667,6.58433333334,51.4622,8.12893333333
758.50,7.53806666667,35.8929666667,20.4159,33.0554666667,7.9714,7.96039999999,29.1029333333,6.9934,6.80886666667,51.5527333333,8.24280000001
758.81,7.2178,35.5693238095,20.1011333333,32.8600666667,7.67106666666,7.71326666667,28.8022666667,6.70886666667,6.56446666667,51.3154666667,7.94453333333
759.13,7.40013333333,35.767052381,20.3367333333,32.9788666667,7.90293333334,7.91399999999,28.9488,6.92813333333,6.85726666667,51.3726,8.09793333333
759.44,7.6488,35.9872714286,20.5904,33.1722,8.14746666667,8.05026666667,29.0610666667,7.18513333333,7.08153333333,51.1708666667,8.23119999999
759.75,7.58386666667,36.0147523809,20.5333,33.2034666667,8.05226666667,7.92046666667,28.9167333333,7.08693333333,6.9812,51.0678666667,8.11386666667
760.07,7.26466666667,36.2330476191,20.4474333334,33.1784,7.7986,7.7032,28.8770666667,6.94133333333,6.7354,51.278,7.84940000001
760.38,7.16053333333,36.1406619048,20.2018333333,33.0808666667,7.64973333333,7.5292,28.6987333333,6.91026666667,6.58766666667,51.0028,7.74646666666
760.69,7.29466666667,36.4958333333,20.3929,33.4134,7.88566666667,7.81653333333,28.8274666667,7.22966666667,6.723,51.5122,8.05013333334
761.01,7.75733333333,36.9022571429,20.8063333333,33.9083333333,8.28153333334,8.22033333334,29.2200666667,7.63686666667,7.14653333333,52.0545333333,8.61126666667
761.32,8.11533333333,36.9213666667,20.9739333334,34.0871333333,8.36186666667,8.46786666666,29.3948666667,7.96466666666,7.47146666667,52.0844,8.86519999999
761.63,8.05699999999,36.8643809524,21.0044,34.0285333334,8.30040000001,8.46153333333,29.4412,7.96653333334,7.38326666667,52.1433333333,8.85033333333
761.94,8.21766666666,37.1145666667,21.1368333333,34.1218666666,8.51133333333,8.63919999999,29.5596666667,8.20080000001,7.53620000001,52.1476,9.13426666667
762.26,8.41960000001,37.2674857143,21.2780666667,34.3552,8.84013333334,8.86886666668,29.714,8.38879999999,7.67933333333,52.1456,9.3834
762.57,8.65033333334,37.3568666667,21.2663333333,34.3286666667,9.03079999999,9.11760000001,29.8020666667,8.54093333334,7.7906,52.1572666667,9.53793333333
762.88,8.5902,37.2775714286,21.24,34.2106666667,8.92159999999,9.09233333333,29.7176666667,8.41446666666,7.70946666667,52.2094,9.52500000001
763.20,8.32113333333,36.9658571429,20.9972666667,33.9947333333,8.64440000001,8.83606666666,29.531,8.12626666667,7.468,52.0986,9.28773333333
763.51,8.36513333334,36.8571809524,20.9848666667,34.0270666667,8.68893333333,8.81053333334,29.5553333334,8.09873333334,7.41153333333,51.9422666667,9.31693333333
763.82,8.40766666667,37.0196238095,21.1620666667,34.1694,8.75586666666,8.92506666667,29.7445333333,8.20233333333,7.54046666667,52.1212666667,9.40473333333
764.14,8.61766666666,37.1491857143,21.3138333333,34.2428,8.89153333333,9.09813333333,29.8936,8.35539999999,7.71133333334,52.1596666667,9.547
764.45,8.61373333333,37.0671428571,21.3082666667,34.135,8.93753333335,9.09020000001,29.9623333333,8.37240000001,7.73666666666,51.9984,9.52280000001
764.76,8.45193333333,37.1100666667,21.3039333333,34.1212666667,8.93686666667,8.96606666666,29.9377333333,8.24246666666,7.61033333333,52.0778666667,9.48046666667
765.07,8.16346666667,36.9791380952,21.1332666667,34.078,8.71166666667,8.717,29.8512,7.97226666667,7.3646,52.0151333333,9.3698
765.39,8.3068,36.9407857143,21.2821333333,34.1969333333,8.75760000001,8.72353333333,30.0284666667,7.99433333333,7.38253333333,52.3598666667,9.41666666667
765.70,8.31833333334,37.0037952381,21.3265666667,34.0953333333,8.67753333333,8.65740000001,30.0499333333,8.06493333333,7.38086666667,52.5253333333,9.30373333334
766.01,7.94999999999,36.9828809524,21.2771,34.25,8.30193333333,8.176,30.1204,7.7752,7.12726666667,52.8558666667,8.94993333333
766.32,7.71733333332,36.7488809524,21.0728666667,34.2043333333,8.18399999999,7.973,30.0224,7.61613333333,6.7992,52.8036,8.68673333334
766.64,7.57380000001,36.8793809524,21.0617333333,34.2618,8.18913333333,7.89453333334,30.1426,7.51266666667,6.74673333333,52.7983333333,8.60133333333
766.95,7.46660000001,37.0005809524,21.1031666667,34.4403333333,8.06593333333,7.85540000001,30.3615333333,7.3848,6.72113333333,53.3235333333,8.59340000001
767.26,7.45453333334,36.8570428571,21.1099,34.3468,8.01646666667,7.82146666667,30.2952,7.23113333333,6.7102,53.3,8.50406666666
767.57,7.19346666666,36.4946809524,20.8073,33.9851333333,7.65626666667,7.41946666666,29.9440666667,6.9194,6.3342,53.0063333333,8.19360000001
767.88,7.2076,36.472447619,20.8745333333,34.0088666667,7.59186666667,7.44099999999,30.0083333333,6.86166666667,6.3152,53.1302,8.10546666666
768.20,6.9562,36.3649142857,20.5577333333,33.8867333333,7.22566666667,7.11506666667,29.885,6.40273333333,5.994,53.0184666667,7.68293333334
768.51,6.9472,36.0499619047,20.2284333333,33.4720666667,7.12953333333,6.99353333334,29.4115333333,6.366,5.92633333333,52.4020666667,7.38686666666
768.82,6.1468,35.240952381,19.4371666667,32.6479333333,6.3684,6.33593333333,28.631,5.757,5.29026666667,51.4339333334,6.66379999999
769.13,5.854,34.7886714286,19.1542666667,32.4150666667,6.11106666667,6.24073333333,28.2918,5.58533333333,5.0808,50.9802666667,6.56106666666
769.44,5.70533333333,34.1361047619,18.6787,31.6734,5.78686666667,6.12853333334,27.7458666667,5.4904,4.79813333333,49.8170666667,6.56693333334
769.76,5.75186666667,34.2492809524,18.5797333334,31.5344666667,5.71773333334,6.0794,27.7917333334,5.36853333333,4.8154,49.7142666667,6.48113333334
770.07,6.06306666667,34.3382095238,18.8553666667,31.6666666666,6.01306666667,6.37593333333,27.9236666667,5.64106666667,5.10626666667,49.5966,6.72606666667
770.38,6.3572,34.3975666667,19.0256333333,31.7383333333,6.42973333333,6.7266,28.1193333333,5.93073333333,5.39713333333,49.4046666667,6.99499999999
770.69,6.40793333333,34.2796952381,18.8340666667,31.6946666667,6.43026666667,6.75286666667,28.1426,6.00533333333,5.23546666667,49.3275333333,7.04046666667
771.00,6.31426666667,34.2831095238,18.6210666667,31.6554,6.40153333333,6.69893333333,28.1603333333,5.82606666667,5.26673333333,49.2531333334,6.98353333333
771.32,6.1286,34.0207666667,18.1363666667,31.4171333333,6.14166666667,6.4404,27.8740666667,5.6924,4.9738,49.0584,6.87019999999
771.63,6.22613333333,34.0803761905,18.2976666667,31.4226,6.3884,6.66006666667,27.9350666667,6.11366666666,5.16646666666,49.0344666667,7.11053333333
771.94,6.1998,34.3178809524,18.3453,31.6750666666,6.36213333333,6.74113333333,28.2978,6.16246666667,5.11333333333,49.4416666667,7.01853333333
772.25,6.78566666667,34.7561142857,18.9364333333,32.0964666667,7.00306666667,7.29526666667,28.685,6.76860000001,5.58953333333,49.5888,7.45159999999
772.56,6.7874,35.0446571428,19.0809,32.2572666667,7.07373333333,7.28066666666,28.8842666667,6.54259999999,5.639,49.8431333333,7.33913333333
772.87,7.43926666666,35.6588142857,19.7083333333,32.9714666667,7.78353333333,7.88546666666,29.5188666667,6.95126666666,6.25573333333,50.6215333333,7.57653333334
773.18,7.51446666667,35.5638857143,19.8533666667,33.1144,7.8324,8.002,29.4471333333,7.11179999999,6.4618,50.5175333333,7.8536
773.50,7.49273333332,35.3968333333,19.6829666667,32.9237333333,7.68873333333,8.03066666667,29.2628666667,7.23273333333,6.46366666668,50.4096666667,7.8134
773.81,7.42459999999,35.3644,19.5867,32.781,7.468,7.82526666667,28.9263333333,7.19346666666,6.367,50.4458666667,7.74226666667
774.12,7.22586666667,35.225952381,19.4919333333,32.818,7.30613333333,7.53286666667,28.5525333333,7.0578,6.334,50.3948,7.63166666666
774.43,7.40046666667,35.1355571429,19.7247333333,32.8342666667,7.45926666667,7.7418,28.5084,7.31626666666,6.44666666667,50.4128666667,7.68306666667
774.74,7.057,34.9677809524,19.5968,32.5492,7.22786666667,7.4842,28.3128666667,6.74093333333,6.06093333333,50.3678666667,7.32433333334
775.05,7.44633333333,35.0999857143,19.8768333333,32.5984666667,7.5286,7.70006666667,28.5058666667,6.86426666667,6.2676,50.5465333333,7.58066666666
775.36,8.076,35.5877190476,20.6450666667,32.8859333333,8.0314,8.18413333334,28.9486,7.42346666666,6.80466666668,50.783,8.19166666667
775.67,7.99233333333,35.9600142857,20.9942,33.0758,7.99993333333,8.20833333333,29.4659333333,7.28773333333,6.85606666666,51.3523333333,8.35233333333
775.98,8.2672,36.3776809524,21.3663333333,33.3755333333,8.18266666666,8.3898,29.7946,7.67986666667,6.95066666667,51.7981333333,8.55126666667
776.30,7.82966666667,35.9927190476,20.9320333333,32.9404,7.85673333333,8.00320000001,29.4742,7.40599999999,6.559,51.5655333333,8.38053333334
776.61,7.9714,36.0680095238,20.9813666666,32.7371333333,7.921,7.9558,29.5007333333,7.59959999999,6.78273333333,51.6144,8.4862
776.92,7.94326666667,36.0879142857,21.1462,32.8235333333,7.8654,7.8186,29.4064666667,7.46839999999,6.71713333333,51.8154,8.48806666667
777.23,7.9502,36.2087714286,21.2136333333,32.8120666666,7.99706666667,7.88806666666,29.3076,7.41733333333,6.77166666667,51.8125333333,8.3898
777.54,8.29626666667,36.6582666667,21.5826333333,33.1496,8.47986666666,8.31573333333,29.6873333333,7.53813333334,7.10046666666,52.0828,8.67133333334
777.85,8.70513333333,37.2024857143,21.8908666667,33.6166,8.81139999999,8.53613333333,29.9685333333,7.67033333333,7.57966666667,52.5226,9.01606666667
778.16,9.31693333334,37.6212190476,22.4662,34.1751333333,9.46959999999,9.13673333333,30.3738,8.44006666665,8.42060000001,52.5778,9.81013333333
778.47,9.17300000001,37.5011571429,22.4337,34.2407333333,9.22806666667,8.97260000001,30.3437333333,8.28899999999,8.462,52.4652,9.83319999999
778.78,8.48733333333,36.8838809524,21.8087333333,33.8540666667,8.76166666666,8.551,29.835,7.78386666667,8.04226666667,52.1883333333,9.52093333333
779.09,7.91453333333,36.3074,20.8758333333,33.4812666667,8.19053333333,7.97833333334,28.9741333333,7.20653333333,7.66246666667,51.5616,9.09033333333
779.40,7.7254,35.8760142857,20.4159333333,33.1422,7.90046666666,7.96420000001,28.7284,7.029,7.68959999999,51.009,9.11053333333
779.71,7.8442,35.9250714286,20.9221333333,33.2416666666,8.01999999999,8.29126666667,28.8902,7.1178,8.01200000001,51.0857333333,9.47706666667
780.02,7.84146666667,36.0156809524,21.1607666667,33.4660666667,8.06679999999,8.52546666666,28.8998666667,7.08913333333,7.86553333333,51.382,9.4348
780.33,8.14133333333,36.5512428571,21.4117,33.6136,8.43806666666,8.94573333333,29.2870666667,7.2396,8.04373333333,51.6148666666,9.88006666667
780.64,7.93166666667,36.158,21.086,33.2561333333,8.08206666667,8.83880000001,29.1438666667,7.04086666667,7.80153333333,51.0026666667,9.83120000001
780.95,7.94006666667,35.8552952381,20.9429333333,32.7169333333,7.75753333333,8.79573333334,28.9618666667,7.07226666666,7.65199999999,50.2918666667,9.72419999999
781.26,7.39746666667,35.4838142857,20.5315,32.5164666667,7.49586666667,8.48113333334,28.8136666666,6.94186666667,7.19613333333,49.7456,9.47866666667
781.57,6.40973333333,34.8611714286,19.6906,31.9519333333,6.48133333333,7.71513333333,28.0901333333,6.11513333333,6.13606666667,49.5052,8.55340000001
781.88,5.9936,34.5221,19.0479666667,31.4676,6.16413333333,7.3738,27.6548666667,5.9,5.69966666667,49.2056,7.99566666666
782.19,5.84566666667,34.1391142857,18.7942,31.2679333333,5.89693333333,6.94453333333,27.043,5.7302,5.35386666667,48.8774,7.44493333333
