wavelength,Back_DigIndf,Belly_DigIndf,Breast_DigIndf,Crissum_DigIndf,Crown_DigIndf,DorTail_DigIndf,Patch10_DigIndf,Rump_DigIndf,Throat_DigIndf,WingTip_DigIndf
731.03,5.55566666667,12.1953333333,9.154,11.946,8.29,17.1656666667,10.305,7.84866666667,7.369,13.702
731.35,5.514,11.7746666667,9.003,12.0906666667,8.28083333333,16.9536666667,10.4156666667,7.88833333333,7.06466666667,13.9286666667
731.67,5.32266666667,11.8416666667,9.018,12.378,8.36233333333,16.8483333333,10.4346666667,8.00333333333,7.036,14.1776666667
731.98,5.48166666667,12.0393333333,9.303,12.5383333333,8.89516666667,17.1656666667,10.7526666667,8.468,7.33466666667,14.209
732.30,5.29233333333,11.7603333333,8.8925,12.4736666667,8.77183333333,16.8306666667,10.6706666667,8.261,6.95033333333,14.247
732.62,5.504,11.9063333333,9.241,13.094,9.0815,17.1686666667,10.9983333333,8.372,7.039,14.5033333333
732.94,5.625,12.1716666667,9.1795,13.1706666667,9.17933333333,17.1176666667,11.2596666667,8.583,7.24466666667,14.8776666667
733.25,5.90866666667,12.277,9.0535,13.2473333333,9.11233333333,17.127,11.5126666667,8.63233333333,7.084,15.1283333333
733.57,5.834,12.5383333333,8.7655,13.1316666667,8.92383333333,16.8993333333,11.3416666667,8.38533333333,6.95166666667,15.0993333333
733.89,5.94166666667,12.6966666667,9.0185,13.3993333333,9.10866666667,17.344,11.352,8.672,7.197,15.437
734.21,6.194,12.8976666667,9.2605,13.5186666667,9.612,17.4,11.797,9.09733333333,7.223,15.587
734.52,6.207,12.8716666667,9.2485,13.662,9.78866666667,17.55,11.8006666667,9.25333333333,6.99733333333,15.492
734.84,6.11733333333,12.935,9.0645,13.518,9.77,17.5146666667,11.6943333333,9.04366666667,7.03966666667,15.2143333333
735.16,6.35866666667,12.706,8.805,13.2813333333,9.55383333333,17.6216666667,11.61,8.941,6.69466666667,15.0606666667
735.48,6.114,12.628,8.605,12.9493333333,9.18216666667,17.332,11.3183333333,8.389,6.16966666667,15.0136666667
735.79,6.318,12.6926666667,8.5425,13.3493333333,9.44316666667,17.4816666667,11.3226666667,8.50333333333,6.25,14.889
736.11,5.81633333333,12.2813333333,8.064,12.9416666667,8.904,17.078,10.9026666667,8.09866666667,5.897,14.286
736.43,5.50266666667,11.8533333333,7.918,12.8193333333,8.831,17.0966666667,10.7573333333,8.01233333333,5.644,14.0096666667
736.74,4.97066666667,11.5113333333,7.6705,12.8433333333,8.681,17.1246666667,10.7503333333,7.89633333333,5.70833333333,13.7113333333
737.06,4.981,11.2666666667,7.902,13.075,8.7525,17.2296666667,10.6083333333,7.86633333333,5.97466666667,14.0923333333
737.38,4.767,10.9336666667,7.567,12.998,8.3635,16.8233333333,10.56,7.85666666667,5.62366666667,13.686
737.69,4.78466666667,10.48,7.2495,12.8113333333,7.9355,16.673,10.2126666667,7.699,5.42833333333,13.819
738.01,4.426,10.3673333333,6.875,12.356,7.142,16.515,9.76133333333,7.17866666667,5.226,13.5076666667
738.33,4.929,10.4843333333,7.321,12.7983333333,7.45966666667,16.9796666667,10.2196666667,7.77333333333,5.79666666667,14.1236666667
738.64,4.992,10.287,7.2885,12.7953333333,7.573,16.8423333333,10.5416666667,7.73066666667,6.095,14.189
738.96,4.81033333333,9.802,7.6685,12.8596666667,7.6685,16.824,10.6116666667,7.82,6.34533333333,14.2493333333
739.28,4.88966666667,10.2156666667,7.825,12.6966666667,7.801,17.0173333333,10.845,7.77066666667,6.37866666667,14.1976666667
739.59,4.87966666667,10.2193333333,7.973,12.7013333333,7.97916666667,16.8786666667,11.1273333333,8.10033333333,6.599,14.699
739.91,4.82466666667,10.2986666667,8.1555,12.54,7.61083333333,16.8996666667,10.9476666667,7.825,6.38,14.7193333333
740.23,5.38133333333,10.5786666667,8.441,12.987,7.82033333333,17.25,11.0823333333,8.19533333333,6.61033333333,15.1616666667
740.54,5.12033333333,10.2533333333,8.1655,12.5526666667,7.507,17.2386666667,10.9623333333,8.203,6.10266666667,14.8893333333
740.86,5.15033333333,10.2883333333,8.1955,12.7696666667,7.90733333333,17.406,11.203,8.29566666667,6.24066666667,15.1
741.18,5.124,10.807,8.505,13.2166666667,8.365,17.8973333333,11.517,8.24466666667,6.405,15.094
741.49,5.355,10.953,8.9355,13.4256666667,8.78166666667,17.7426666667,11.6323333333,8.40366666667,6.649,15.501
741.81,5.23366666667,11.219,8.9195,13.4213333333,8.61533333333,17.6186666667,11.284,8.21333333333,6.581,15.4036666667
742.12,4.87733333333,11.502,9.292,13.3023333333,8.59433333333,17.6313333333,11.255,8.24233333333,6.48166666667,14.893
742.44,4.74466666667,11.0623333333,8.6635,13.2433333333,8.3265,17.4993333333,11.0096666667,7.95666666667,6.42333333333,14.565
742.76,4.38666666667,10.64,8.96,13.2666666667,8.12666666667,17.5733333333,10.9066666667,7.84,6.58666666667,14.8933333333
743.07,4.735,10.9073333333,8.995,13.3496666667,8.22816666667,17.9626666667,10.6906666667,7.55666666667,6.90566666667,14.8963333333
743.39,4.83266666667,10.544,8.9375,13.3716666667,8.498,17.4766666667,10.7083333333,7.578,7.07033333333,14.4836666667
743.70,4.26566666667,9.82333333333,8.7325,12.394,8.08683333333,16.785,10.1153333333,7.04466666667,6.6,13.728
744.02,3.95066666667,9.49,8.2245,11.992,7.68316666667,16.463,9.64433333333,6.186,6.25633333333,13.2013333333
744.34,3.40566666667,9.32033333333,7.9525,11.2013333333,7.3605,15.8756666667,9.00666666667,5.64366666667,5.92866666667,12.783
744.65,3.63533333333,9.72733333333,8.1465,11.5516666667,7.6295,16.1353333333,9.15233333333,6.26433333333,6.46566666667,13.1606666667
744.97,3.45166666667,9.39,7.986,11.5693333333,7.686,16.586,9.14133333333,6.21633333333,6.15766666667,12.6666666667
745.28,3.34066666667,9.24233333333,7.881,11.5966666667,7.87333333333,16.5266666667,9.242,6.15133333333,6.07833333333,12.6563333333
745.60,3.238,8.97166666667,7.286,11.512,7.539,16.2803333333,8.91266666667,6.00133333333,5.6,12.7746666667
745.91,3.805,9.52833333333,7.753,11.7753333333,7.68533333333,16.2096666667,9.37833333333,6.50166666667,5.618,13.1833333333
746.23,4.02433333333,9.78933333333,8.153,11.907,7.5975,16.2913333333,9.44466666667,6.862,5.976,13.108
746.55,3.714,10.1566666667,7.83,12.1253333333,7.4275,16.6143333333,9.51533333333,7.00966666667,5.48833333333,13.0203333333
746.86,3.824,10.3453333333,7.8475,12.3016666667,7.41066666667,16.6743333333,9.708,7.18866666667,5.49866666667,13.2946666667
747.18,4.02533333333,11.3043333333,8.289,12.7303333333,7.9175,16.9636666667,10.3983333333,7.72433333333,5.912,13.9333333333
747.49,4.24633333333,11.6286666667,8.7665,12.9453333333,8.32983333333,17.2803333333,11.0223333333,8.448,6.53933333333,14.0256666667
747.81,4.56,11.4593333333,8.473,13.2686666667,8.2305,17.888,11.312,8.47333333333,6.70766666667,14.122
748.12,4.408,10.5596666667,8.326,12.932,7.69633333333,17.355,11.087,7.90866666667,6.4,13.84
748.44,4.5,10.6013333333,8.235,12.8003333333,7.7765,17.067,11.402,8.155,6.728,14.14
748.75,4.73466666667,10.7956666667,8.676,12.675,8.08566666667,17.1473333333,11.7133333333,8.50833333333,6.993,14.4523333333
749.07,5.02733333333,11.0486666667,8.859,12.8206666667,8.463,17.4013333333,11.8696666667,8.62866666667,7.51966666667,14.7796666667
749.38,5.05333333333,10.9833333333,9.1295,12.9936666667,8.8605,17.4803333333,11.847,8.57733333333,7.58666666667,15.0036666667
749.70,4.97533333333,10.6133333333,8.6045,12.5156666667,8.75966666667,17.0543333333,11.7546666667,8.24533333333,6.79333333333,15.1093333333
750.01,5.214,10.414,8.711,12.4063333333,9.05733333333,16.8996666667,11.9966666667,8.535,7.05066666667,15.2886666667
750.33,5.177,10.5233333333,8.6115,12.442,8.89383333333,17.224,11.7786666667,8.42133333333,6.997,15.263
750.64,5.33866666667,10.7193333333,8.8145,13.056,8.744,17.2616666667,11.5546666667,8.42533333333,7.165,15.4203333333
750.96,5.598,10.9266666667,9.3325,13.7473333333,9.0845,17.588,11.9616666667,8.75866666667,7.45433333333,16.1706666667
751.27,5.40133333333,10.8453333333,9.363,13.1823333333,8.9,17.1296666667,11.914,8.75033333333,6.99733333333,16.175
751.59,5.16233333333,11.097,9.3095,13.0273333333,8.63733333333,17.4176666667,11.726,8.79466666667,6.607,15.816
751.90,5.65133333333,11.489,9.789,13.2673333333,8.91433333333,17.527,12.0626666667,8.979,6.94233333333,15.763
752.22,5.073,11.111,8.841,12.956,8.43766666667,17.3946666667,11.6296666667,8.56033333333,6.29766666667,14.8436666667
752.53,4.791,10.9423333333,8.9015,12.607,8.214,17.1513333333,11.246,8.35133333333,6.09333333333,14.604
752.85,4.764,11.5573333333,8.6015,12.41,8.065,17.5856666667,11.2193333333,8.61633333333,6.411,14.5416666667
753.16,4.72166666667,11.611,8.53,12.5613333333,8.211,17.966,11.3586666667,8.671,6.65166666667,14.2683333333
753.47,4.84866666667,11.4616666667,8.6965,12.278,8.22216666667,17.4373333333,11.5363333333,8.556,6.56866666667,14.146
753.79,4.48833333333,11.3553333333,8.9315,12.373,8.16883333333,17.295,11.7293333333,8.69233333333,6.583,14.0483333333
754.10,4.38466666667,11.111,9.1495,12.006,8.03866666667,17.0916666667,11.648,8.60566666667,6.51766666667,14.0936666667
754.42,4.10466666667,10.765,8.931,11.487,7.69816666667,16.6443333333,11.096,8.37433333333,6.044,13.4866666667
754.73,4.97066666667,11.8376666667,10.0765,12.6436666667,8.45633333333,16.8533333333,11.479,9.046,7.22466666667,13.9126666667
755.05,5.43133333333,12.1606666667,10.8775,13.1453333333,9.29583333333,16.637,12.086,9.51966666667,7.893,14.3686666667
755.36,5.27866666667,11.874,10.924,13.2643333333,9.0775,16.6443333333,11.889,9.46633333333,7.896,14.5056666667
755.67,5.317,11.8086666667,11.4325,13.3,8.77383333333,16.5836666667,12.05,9.42933333333,8.08866666667,15.0626666667
755.99,4.84233333333,11.2533333333,11.147,13.1263333333,8.51983333333,16.3846666667,12.1976666667,9.16733333333,8.025,15.1513333333
756.30,4.78166666667,10.663,11.343,13.0766666667,8.7,16.3763333333,12.3586666667,9.02833333333,7.68433333333,15.2153333333
756.62,4.74233333333,10.5636666667,11.24,12.6766666667,8.702,15.7163333333,12.3273333333,9.21133333333,7.56933333333,15.124
756.93,4.6,10.319,11.063,12.4653333333,8.50983333333,15.961,12.0823333333,9.19966666667,7.19133333333,14.9186666667
757.24,5.42333333333,10.327,11.091,12.588,9.25,16.163,12.2976666667,9.60866666667,7.47033333333,15.3683333333
757.56,5.90033333333,10.4013333333,10.9715,12.8043333333,9.73233333333,16.8643333333,12.713,9.89966666667,7.63366666667,15.4503333333
757.87,5.98033333333,9.942,11.0885,12.629,9.82116666667,17.0613333333,12.781,10.0033333333,7.58933333333,15.68
758.18,5.36666666667,8.97,10.419,11.929,8.97733333333,17.1416666667,12.1433333333,9.10766666667,6.77733333333,15.271
758.50,5.47066666667,8.73766666667,9.709,11.45,8.28316666667,17.306,11.4963333333,8.64533333333,6.51833333333,15.195
758.81,5.568,8.76533333333,9.798,11.7023333333,8.58933333333,17.883,11.6873333333,8.78066666667,6.70066666667,15.6643333333
759.13,6.148,9.01566666667,10.0455,12.0516666667,9.0235,18.322,11.9756666667,9.245,6.88033333333,15.683
759.44,7.12133333333,9.95166666667,10.321,12.6466666667,9.66566666667,18.654,12.391,9.907,7.25666666667,16.1396666667
759.75,6.911,9.80833333333,9.982,12.5246666667,9.318,18.2133333333,12.1926666667,9.929,7.31866666667,16.0703333333
760.07,7.158,10.5033333333,10.511,13.2913333333,9.53866666667,18.8063333333,12.6126666667,10.2773333333,7.68533333333,16.531
760.38,7.20633333333,10.4873333333,10.8765,13.603,9.5205,18.6066666667,12.569,10.0523333333,8.32933333333,16.6293333333
760.69,6.78833333333,10.829,11.0515,13.5026666667,9.04633333333,18.7163333333,12.4036666667,9.72966666667,8.09566666667,16.2506666667
761.01,5.98033333333,10.1733333333,10.73,13.178,8.59716666667,18.5726666667,12.0786666667,9.64533333333,7.57866666667,15.7283333333
761.32,5.834,10.3836666667,10.034,12.9653333333,8.22983333333,18.3423333333,11.6386666667,8.97166666667,7.13166666667,15.2046666667
761.63,5.79966666667,10.874,9.9505,13.1993333333,8.67883333333,18.4793333333,11.941,9.54733333333,7.222,15.333
761.94,5.40633333333,11.0233333333,9.968,13.278,9.29583333333,18.7106666667,12.5133333333,9.70466666667,7.18633333333,15.4933333333
762.26,5.21833333333,11.1746666667,9.6605,13.2746666667,9.1385,18.3406666667,12.422,9.64766666667,6.83466666667,15.222
762.57,5.15366666667,11.5433333333,9.9155,13.3676666667,9.27883333333,18.3006666667,12.364,9.36466666667,6.97733333333,15.155
762.88,4.73633333333,11.1786666667,9.8965,13.1473333333,8.8105,18.2533333333,12.157,9.03133333333,6.514,14.6146666667
763.20,4.938,11.5186666667,10.0805,13.3706666667,9.10783333333,18.6696666667,12.3573333333,9.201,6.592,14.745
763.51,4.95833333333,11.4393333333,10.151,13.443,9.1895,18.848,12.527,9.10333333333,6.733,14.7716666667
763.82,4.91533333333,11.746,9.682,13.297,9.04883333333,18.8846666667,12.4413333333,9.24833333333,6.20333333333,14.5853333333
764.14,5.25,11.7493333333,9.4735,13.423,9.1585,19.3716666667,12.5516666667,9.44533333333,6.39633333333,14.9016666667
764.45,5.67533333333,12.2566666667,9.5575,13.8926666667,9.61,19.522,12.8596666667,9.54033333333,6.813,15.239
764.76,6.07666666667,12.6863333333,10.2525,14.3803333333,10.0388333333,19.64,13.4446666667,10.1633333333,7.652,15.956
765.07,6.635,12.5986666667,10.794,14.7943333333,10.4645,19.4533333333,13.9283333333,10.245,8.001,16.2703333333
765.39,7.09766666667,12.763,11.0455,15.146,10.2346666667,19.5056666667,14.0813333333,10.431,8.314,16.147
765.70,6.74933333333,12.992,11.0045,14.5923333333,10.0906666667,19.221,13.6856666667,10.271,8.20333333333,15.9663333333
766.01,6.35466666667,12.5546666667,10.4385,13.9886666667,9.75666666667,18.5713333333,13.398,10.1223333333,8.05566666667,15.9986666667
766.32,6.41666666667,12.8626666667,10.451,14.1133333333,10.3023333333,18.4606666667,13.8453333333,10.317,8.635,16.1233333333
766.64,5.831,12.7376666667,10.0095,13.751,9.682,18.1943333333,13.5483333333,9.713,8.528,15.8246666667
766.95,5.32333333333,12.0393333333,9.435,12.711,9.1155,17.6576666667,12.8093333333,9.18933333333,7.81333333333,15.4133333333
767.26,5.63133333333,11.889,9.995,12.904,9.66533333333,17.9433333333,13.242,9.42,8.38833333333,15.728
767.57,5.36066666667,11.4196666667,10.0315,12.4673333333,9.5165,17.147,13.253,9.307,8.277,15.6453333333
767.88,5.456,11.0393333333,10.163,12.322,9.196,17.1633333333,13.1526666667,8.90666666667,8.29266666667,15.5736666667
768.20,5.31166666667,11.1046666667,9.828,12.0673333333,9.45783333333,17.12,13.067,8.68066666667,7.56966666667,15.3246666667
768.51,4.976,11.0086666667,9.2795,11.9883333333,9.1645,17.6943333333,12.9106666667,8.857,7.58866666667,15.408
768.82,5.49966666667,11.5513333333,9.58,12.7536666667,9.68833333333,17.7803333333,13.089,8.969,8.39733333333,16.0063333333
769.13,6.691,11.4613333333,10.097,13.968,10.0565,18.617,13.8066666667,9.622,8.67233333333,16.8383333333
769.44,7.15166666667,11.6916666667,10.7275,15.361,10.624,19.6516666667,14.573,10.3853333333,8.70666666667,17.475
769.76,6.89066666667,11.4143333333,10.59,14.923,9.94483333333,18.9813333333,14.0773333333,9.977,7.44033333333,17.4803333333
770.07,7.172,11.4496666667,10.985,15.3596666667,10.445,18.9456666667,14.4953333333,10.2613333333,7.25866666667,17.7793333333
770.38,7.49266666667,12.1073333333,11.3055,16.4796666667,10.4811666667,19.5783333333,14.5903333333,10.2396666667,8.02,17.952
770.69,6.61333333333,12.046,11.022,16.2546666667,9.90866666667,19.0826666667,14.3396666667,9.99766666667,8.06033333333,17.9913333333
771.00,6.42433333333,12.6456666667,11.051,16.936,9.96183333333,18.9126666667,14.5103333333,10.0626666667,8.55766666667,18.576
771.32,6.894,13.015,10.8875,16.883,10.1591666667,18.8623333333,14.6983333333,10.148,8.89666666667,18.976
771.63,7.431,13.4783333333,11.322,17.44,9.90416666667,19.6903333333,15.0726666667,10.6426666667,9.517,19.3623333333
771.94,7.04633333333,13.5946666667,11.566,16.9156666667,9.24083333333,19.0506666667,14.6143333333,10.3676666667,9.44266666667,18.7426666667
772.25,5.59933333333,12.377,10.8145,15.405,8.27933333333,18.1926666667,13.6266666667,9.541,8.24333333333,17.8803333333
772.56,5.34,12.2166666667,11.046,15.1426666667,7.99783333333,18.1906666667,13.7036666667,8.77833333333,8.29066666667,17.459
772.87,5.07466666667,12.1393333333,9.8135,13.7313333333,7.214,16.891,13.2836666667,7.836,7.56233333333,16.368
773.18,5.57666666667,12.4466666667,10.1195,14.14,7.35616666667,17.7743333333,13.3183333333,7.89133333333,8.16533333333,16.281
773.50,6.04233333333,12.4846666667,10.2625,13.8076666667,7.41583333333,17.878,13.583,8.73933333333,8.56433333333,15.8053333333
773.81,6.87833333333,12.9253333333,10.0905,13.303,7.861,17.4603333333,13.8826666667,9.549,9.146,15.8476666667
774.12,7.56166666667,13.4296666667,10.205,13.7583333333,8.19433333333,17.8806666667,14.416,9.18066666667,9.231,15.5286666667
774.43,7.84633333333,13.3283333333,10.483,13.588,8.5215,17.6666666667,14.601,9.327,9.37933333333,15.147
774.74,8.31366666667,14.1776666667,10.5555,13.969,8.74383333333,18.0353333333,15.533,10.3206666667,9.43433333333,15.3503333333
775.05,8.09966666667,14.408,10.631,13.6296666667,9.034,17.653,15.654,10.566,9.65733333333,15.187
775.36,8.54966666667,13.9256666667,10.5035,13.664,9.04816666667,17.6763333333,15.893,10.6216666667,9.91366666667,15.4993333333
775.67,9.10066666667,14.603,10.238,13.4126666667,8.54483333333,17.9363333333,16.164,10.9523333333,9.55033333333,15.6616666667
775.98,8.13766666667,14.632,9.194,13.0413333333,8.56816666667,17.8926666667,16.145,11.659,9.57233333333,15.2843333333
776.30,8.599,14.996,10.4895,14.038,9.07766666667,18.7776666667,16.4203333333,12.639,10.7746666667,16.369
776.61,9.64233333333,15.9666666667,11.47,15.1373333333,10.018,19.9326666667,17.185,14.0486666667,12.4673333333,17.807
776.92,9.24766666667,15.8566666667,11.05,14.6813333333,9.37833333333,19.5923333333,16.4056666667,13.584,12.0166666667,18.4953333333
777.23,8.20766666667,15.9673333333,10.8075,14.7006666667,9.06583333333,19.9,16.284,13.249,11.0316666667,18.8176666667
777.54,7.56366666667,15.2886666667,10.697,14.2083333333,9.06266666667,19.8,15.7483333333,13.6413333333,10.3996666667,19.2326666667
777.85,7.801,15.8943333333,10.4235,14.1636666667,8.79916666667,19.8616666667,15.0426666667,13.099,9.82433333333,19.116
778.16,6.404,14.63,10.852,13.6653333333,8.84233333333,18.2206666667,14.3356666667,12.969,8.60133333333,18.9443333333
778.47,6.39066666667,13.9726666667,10.8045,13.9723333333,8.46183333333,17.1946666667,14.0803333333,12.4286666667,7.555,18.7653333333
778.78,6.19533333333,14.0626666667,10.8965,14.775,8.58016666667,17.6533333333,14.1173333333,11.76,7.34633333333,18.75
779.09,6.72733333333,14.0613333333,11.7865,16.5703333333,9.6495,18.0866666667,14.2813333333,12.021,7.858,18.9413333333
779.40,7.83666666667,13.966,12.4265,16.5406666667,9.96366666667,17.632,14.358,11.615,8.14433333333,19.4513333333
779.71,7.59666666667,13.2083333333,11.522,15.5046666667,9.50933333333,17.347,13.9173333333,11.1673333333,7.568,18.169
780.02,5.95766666667,11.1486666667,10.3405,14.525,8.83716666667,15.8016666667,13.1066666667,10.383,6.26933333333,17.39
780.33,6.82166666667,11.2926666667,11.221,16.1363333333,9.53033333333,16.7953333333,13.6433333333,10.519,6.79266666667,17.111
780.64,8.16033333333,11.8226666667,11.635,17.2146666667,10.6545,17.5026666667,14.4173333333,11.7646666667,8.30466666667,17.301
780.95,9.97133333333,13.6463333333,12.265,18.604,11.4671666667,18.5753333333,15.5556666667,12.5356666667,9.74366666667,18.1196666667
781.26,8.51,12.1906666667,10.159,17.4323333333,10.0263333333,17.8153333333,14.988,11.1896666667,8.27433333333,16.5193333333
781.57,9.169,12.3633333333,10.1595,17.1843333333,9.16883333333,18.604,14.2856666667,10.3816666667,8.814,15.4986666667
781.88,8.99866666667,12.825,10.314,17.5186666667,9.32733333333,19.4916666667,14.858,11.42,9.89533333333,16.2033333333
782.19,9.148,13.3633333333,10.0,17.0106666667,9.492,19.3723333333,14.6786666667,11.8386666667,9.92533333333,16.293
782.50,8.69166666667,13.0223333333,9.3775,15.9806666667,9.5915,19.0606666667,15.279,12.321,9.85066666667,16.2853333333
782.81,8.93133333333,13.715,9.3095,16.228,10.5056666667,19.4973333333,16.0763333333,13.3816666667,10.9293333333,16.5306666667
783.12,9.825,15.22,10.3075,17.1486666667,11.1966666667,19.8013333333,16.2746666667,13.8333333333,11.2113333333,17.5406666667
783.43,10.824,16.2666666667,9.9635,16.636,10.9318333333,19.711,15.9593333333,13.745,10.978,16.5436666667
783.74,10.0186666667,16.2293333333,8.942,14.7626666667,10.6428333333,18.5706666667,15.4183333333,13.6076666667,10.643,15.6056666667
784.05,9.331,15.4573333333,8.671,13.1323333333,10.0063333333,17.939,15.1743333333,12.4096666667,9.64533333333,15.143
784.36,8.024,14.3673333333,8.5155,12.6543333333,9.40366666667,17.095,14.2723333333,11.5763333333,8.88033333333,14.5576666667
784.67,9.78533333333,16.247,11.137,14.4763333333,12.007,18.95,16.1543333333,13.7,11.1836666667,17.428
784.98,11.0586666667,17.638,11.983,15.0376666667,13.3146666667,19.6743333333,16.9173333333,14.693,12.2493333333,19.2043333333
785.29,11.111,17.9293333333,12.121,14.962,13.4941666667,19.6653333333,15.8776666667,13.889,12.2476666667,18.371
785.60,11.0686666667,18.078,11.703,14.3673333333,14.0183333333,18.8393333333,16.0483333333,14.177,11.7346666667,18.5536666667
785.91,11.0076666667,18.2323333333,11.9535,13.7363333333,13.2865,19.039,15.0076666667,13.2403333333,11.814,18.729
786.22,10.6296666667,17.88,12.535,14.3163333333,12.642,19.0166666667,14.1016666667,12.3196666667,10.722,18.4026666667
786.53,9.71733333333,17.927,11.6695,14.3603333333,12.1311666667,18.573,14.1146666667,11.9003333333,11.0086666667,18.942
786.84,8.601,17.5083333333,11.662,14.4473333333,11.6008333333,18.8553333333,14.1413333333,11.05,11.019,19.1613333333
787.14,9.943,17.3406666667,12.6235,15.424,11.9345,19.377,14.4053333333,11.56,11.5003333333,20.725
787.45,9.72,16.905,12.2985,16.3686666667,11.4343333333,19.6186666667,12.8503333333,10.942,11.2403333333,20.334
787.76,9.968,16.564,12.445,15.9483333333,11.1551666667,19.8473333333,12.5476666667,10.554,11.3456666667,20.4046666667
788.07,9.46133333333,15.4,12.227,15.371,10.597,19.2143333333,12.0233333333,10.102,10.7716666667,20.0
788.38,8.89466666667,14.652,10.7945,15.314,9.81566666667,19.027,11.8016666667,9.44133333333,10.0463333333,19.6026666667
788.69,9.36166666667,14.6953333333,10.5955,15.5176666667,9.94333333333,19.6593333333,12.3123333333,9.90066666667,10.1563333333,20.312
789.00,9.472,14.3336666667,11.19,15.591,9.82133333333,20.4806666667,11.9026666667,9.72333333333,10.5613333333,20.1733333333
789.31,9.236,13.658,10.9575,15.729,9.586,20.487,11.811,9.87966666667,9.87966666667,20.1793333333
789.62,8.60666666667,12.32,10.0175,15.1983333333,8.837,20.2076666667,11.3413333333,9.643,9.15366666667,20.236
789.92,9.041,11.3233333333,9.922,15.2803333333,8.82416666667,20.797,11.4383333333,10.081,9.272,19.642
790.23,9.76133333333,12.0336666667,9.8775,15.4426666667,9.61566666667,21.9116666667,11.7423333333,11.1013333333,9.936,20.95
790.54,8.518,12.4813333333,9.006,14.6113333333,9.06566666667,21.9756666667,11.269,10.0266666667,9.31666666667,20.3786666667
790.85,8.88866666667,13.333,8.711,14.252,9.33316666667,20.8296666667,12.6813333333,10.6073333333,9.15566666667,20.2666666667
791.16,8.98133333333,13.7963333333,7.9165,14.321,9.39833333333,20.7406666667,13.7036666667,11.5433333333,9.136,20.1543333333
791.47,9.07666666667,14.5796666667,7.4955,14.4213333333,9.124,20.019,13.2826666667,11.1636666667,9.01333333333,19.1966666667
791.78,8.75133333333,14.736,7.191,14.0603333333,9.4595,19.9486666667,13.1273333333,10.9393333333,8.88033333333,18.597
792.08,8.21066666667,14.1313333333,6.7225,13.3463333333,8.914,18.9403333333,12.6596666667,10.3366666667,7.91633333333,17.6973333333
792.39,7.6,14.3666666667,5.65,12.3666666667,8.7,18.4333333333,13.1333333333,10.2333333333,7.6,17.4333333333
792.70,7.33966666667,15.1883333333,4.689,11.655,8.5115,17.363,12.708,9.92166666667,7.33966666667,16.174
793.01,7.41133333333,17.733,5.4315,10.9643333333,8.79883333333,17.5293333333,12.589,9.94933333333,8.18966666667,15.567
793.32,7.82333333333,19.0473333333,7.653,11.3263333333,10.6971666667,18.9113333333,13.7073333333,10.544,8.77533333333,16.3606666667
793.62,8.22166666667,18.979,8.0675,11.271,11.1681666667,18.054,14.183,10.9286666667,8.29066666667,15.9303333333
793.93,9.52866666667,19.5353333333,8.8115,12.534,12.1755,17.8276666667,15.0956666667,11.851,9.426,16.3593333333
794.24,10.246,18.9203333333,10.502,12.9096666667,12.3631666667,19.2623333333,15.0956666667,12.91,10.2456666667,17.7256666667
794.55,10.82,18.212,10.7865,12.937,12.6176666667,19.5903333333,14.6843333333,13.0713333333,10.383,18.0443333333
794.86,11.1766666667,17.6283333333,11.388,12.8053333333,12.675,20.5926666667,14.9886666667,13.4896666667,10.5243333333,18.4423333333
795.16,9.23766666667,15.5363333333,10.756,11.9183333333,11.515,19.5093333333,14.1796666667,13.3396666667,9.62533333333,17.668
795.47,8.422,14.6176666667,10.649,11.294,10.8583333333,18.8126666667,13.327,13.0686666667,8.874,17.78
795.78,8.79866666667,15.318,11.8015,12.749,10.1958333333,18.6256666667,12.9413333333,12.4276666667,8.41366666667,17.5336666667
796.09,10.375,16.3306666667,13.4965,14.633,11.7513333333,21.2933333333,14.8893333333,13.7366666667,9.83,19.2763333333
796.40,10.7246666667,14.8793333333,12.947,15.2333333333,12.3026666667,22.0933333333,15.3946666667,13.881,9.694,19.3236666667
796.70,9.449,13.6203333333,11.3395,14.5976666667,10.4266666667,21.2443333333,13.5546666667,12.121,8.63466666667,17.9866666667
797.01,9.162,13.7753333333,11.9885,16.1143333333,10.5751666667,21.1823333333,14.0676666667,12.1183333333,9.29166666667,17.901
797.32,8.548,12.904,11.4355,15.8086666667,10.297,21.122,13.7623333333,12.013,8.251,17.459
797.63,7.15266666667,12.6856666667,9.919,15.958,9.58166666667,20.074,13.1576666667,10.8973333333,7.42233333333,16.5656666667
797.93,6.375,13.123,10.427,15.5646666667,9.71483333333,19.8713333333,12.9533333333,10.0713333333,6.91766666667,16.175
798.24,5.072,11.298,8.6045,14.6906666667,8.79666666667,18.923,11.3323333333,8.42933333333,5.35166666667,14.4106666667
798.55,6.78133333333,12.343,9.311,14.8186666667,8.8805,20.0933333333,11.41,7.786,5.741,13.9216666667
798.85,7.375,12.6173333333,8.5145,15.329,9.16483333333,20.6796666667,12.4726666667,7.05,6.146,13.7743333333
799.16,7.167,11.9076666667,8.5105,15.0803333333,9.68633333333,20.7166666667,11.87,7.391,5.935,13.5873333333
799.47,4.439,9.912,6.716,13.318,7.86466666667,17.9873333333,9.759,5.09,3.82733333333,12.5143333333
799.78,4.13766666667,9.78333333333,7.135,12.3743333333,6.32266666667,16.783,8.933,4.48566666667,3.55733333333,12.877
