wavelength,Back_SpoSchf,Belly_SpoSchf,Breast_SpoSchf,Crissum_SpoSchf,Crown_SpoSchf,DorTail_SpoSchf,Patch10_SpoSchf,Patch11_SpoSchf,Rump_SpoSchf,Throat_SpoSchf,WingTip_SpoSchf
746.23,17.1895333333,61.9723333333,40.2052666667,42.6409333333,18.5912666667,20.7306,16.8554,27.4246666666,19.5057333333,38.7487333333,18.6174666667
746.55,17.2840666667,62.36,40.3105,42.9212666667,18.61,20.8528,16.8016,27.6245666667,19.5078,38.9991333333,18.6408666667
746.86,17.3371333333,62.5840666667,40.4581,43.0636666667,18.8667333333,21.1308666667,17.0030666667,27.7439333333,19.7568,39.1887333333,18.8189333333
747.18,17.3846666667,62.4968,40.3215666667,42.9048,18.8632666667,21.1014,16.9241333333,27.7121666667,19.7032,38.9083333333,18.7848
747.49,17.4732666667,62.2866666667,40.2768,42.9035333333,18.9074,21.1516,16.9716666667,27.7958666667,19.8186666667,38.7613333333,18.7706666667
747.81,17.6153333333,62.2286,40.0968,42.8717333333,18.9998,21.2308,17.191,27.7924,19.9603333333,38.6526666667,18.8204
748.12,17.7576,62.2237333333,40.1555666667,42.9711333333,19.1365333333,21.2907333333,17.3212,27.8910333333,20.0394666667,38.6374666667,18.7882666667
748.44,17.9146,62.0669333333,40.1548,43.042,19.2956,21.4337333333,17.4099333333,27.9697333334,20.1812,38.7682,18.8186
748.75,18.2187333333,62.381,40.4131,43.3768,19.6108,21.8773333333,17.5939333333,28.4113,20.6066666667,39.0934666666,19.0956666666
749.07,18.1708,62.1210666667,40.0741333333,43.1977333333,19.3932666667,21.7812666667,17.4341333333,28.1775666667,20.5589333333,38.7979333333,18.8436666667
749.38,18.1846,62.194,39.9874666667,43.2044666667,19.3819333333,21.6968,17.4272666667,28.0125,20.5429333333,38.8026666667,18.6862666667
749.70,17.8897333333,61.8560666667,39.7035,42.9454,19.1464,21.3434666667,17.1802666667,27.7548666667,20.2335333333,38.3200666667,18.4734666667
750.01,17.6362,61.7686,39.5975666667,42.8594666667,19.0383333333,21.153,16.9353333333,27.5244666667,20.1408,38.0653333333,18.3003333333
750.33,17.2920666666,61.6505333333,39.3794,42.5244666666,18.6518,20.7298,16.3994,27.0816,19.7444,37.7639333333,17.8986
750.64,17.1385333333,61.4261333333,39.2181666667,42.3209333333,18.4272,20.5756666667,16.3182,26.8006333333,19.6132,37.6720666667,17.7327333333
750.96,16.9737333333,62.0009333333,39.3219333333,42.438,18.3250666667,20.4606666667,16.2389333333,26.6549333333,19.5322666667,37.7534666667,17.7013333333
751.27,16.6512666667,61.8475333333,39.1758333333,42.1106666667,18.1524,20.1731333333,15.9184,26.5089333333,19.3408,37.6615333333,17.3650666667
751.59,16.5702666667,62.026,39.0551,42.1118,17.9882666667,19.9808666667,15.6881333333,26.4151666667,19.1848,37.626,17.3399333333
751.90,16.5208,61.7872,38.9664333333,42.0668,17.871,19.7778,15.6272666667,26.1958,19.0131333333,37.5316,17.355
752.22,16.4048666667,61.4234,38.8325,41.9686666667,17.6318666667,19.476,15.4742,25.8078,18.7369333333,37.4572666667,17.1007333334
752.53,16.1894,61.5598666667,38.8878,41.9270666667,17.5500666667,19.3519333333,15.3638,25.7787333333,18.5649333333,37.3698666667,17.0363333333
752.85,16.1932666667,61.6191333333,38.9735333333,41.8985333334,17.4774,19.4025333333,15.4103333333,26.0054,18.6290666667,37.499,17.2268
753.16,16.5938,61.8432,39.2723,42.1735333333,17.8288,19.8494,15.8395333333,26.4776333333,19.0234,37.9844666667,17.6852666667
753.47,16.6704,62.1188666667,39.5545,42.1523333333,17.8017333334,19.9064666667,16.0553333333,26.6534333333,18.9692666667,38.2367333333,17.8090666667
753.79,16.8862666667,62.0838666667,39.6470666667,42.1872,17.933,20.0503333333,16.3631333333,26.9009,19.0948666667,38.3386666667,17.8898666666
754.10,16.9224,62.3075333333,39.9674,42.4353333333,18.18,20.2799333333,16.5676666667,27.1458333333,19.2228,38.5178666667,17.9579333333
754.42,16.9887333333,62.0750666667,40.1218,42.5021333333,18.3546,20.3764666667,16.7379333333,27.2566333333,19.4282,38.5883333333,18.0674
754.73,17.1164666667,62.1776666667,40.2184333333,42.5804666667,18.3484,20.5552666667,16.8911333333,27.3542666667,19.5318666667,38.6541333333,18.2562666667
755.05,17.0424666667,61.6897333333,40.097,42.3758666667,18.3029333333,20.6448666667,16.8920666667,27.3042333333,19.4762666666,38.4363333333,18.2086
755.36,17.1228,62.1192,40.2832333333,42.4552666667,18.3862,20.8095333333,17.0418666667,27.5018666667,19.5782,38.5284,18.2902666667
755.67,16.9994666667,62.5136,40.3789,42.4614666667,18.1768666667,20.7874,17.0616,27.6540333333,19.4882666667,38.5345333334,18.3184
755.99,17.1335333333,62.7208666667,40.5822333333,42.6004,18.228,20.9788666667,17.2867333333,27.8638666667,19.5556666667,38.9181333333,18.3835333334
756.30,17.4008,62.9365333333,40.8046333334,42.8082666667,18.4914,21.1433333334,17.479,27.9095333333,19.8111333333,39.2192666667,18.4762666667
756.62,17.5480666667,63.3372,40.9436333333,43.0014666667,18.5808,21.0962666667,17.3979333333,27.7374333333,19.8830666666,39.2776,18.4408666667
756.93,17.8893333333,63.2775333333,40.9460333333,43.1556666667,18.8964666667,21.3342666667,17.5951333333,28.0909666667,20.3551333333,39.4394666667,18.8484
757.24,18.3282,63.6452666667,41.1199,43.4601333333,19.2516666667,21.7453333333,17.8589333333,28.653,20.7762,39.7209333333,19.3658666667
757.56,18.3182,63.3030666667,40.8244,43.1768,19.1743333333,21.6413333333,17.6135333333,28.5606666667,20.5757333333,39.5756666667,19.2878666667
757.87,18.2538666667,63.2197333334,40.5942,43.177,19.0260666667,21.5744,17.4388666667,28.486,20.3986666667,39.4321333333,19.1244666667
758.18,18.3142666667,63.4624666667,40.6400666667,43.5057333333,19.0393333333,21.5664666667,17.465,28.5260333333,20.4487333334,39.4652,19.0520666667
758.50,18.5098666667,63.5899333333,40.8122333333,43.6256,19.2082,21.7659333334,17.7508,28.6476666667,20.6805333333,39.6533333333,19.213
758.81,18.1917333333,63.0374,40.5440333333,43.3421333333,18.9520666667,21.5262666667,17.4085333333,28.3100666667,20.3474,39.3023333333,18.9649333333
759.13,18.0790666666,62.8499333333,40.4191666667,43.1898666667,19.0130666667,21.5206666667,17.3539333333,28.1949,20.1737333333,39.1740666667,18.8468
759.44,18.0642666667,62.9112666667,40.4852,43.3698,19.2741333333,21.4795333333,17.3988666667,28.2521333333,20.2621333333,39.1555333333,18.8632
759.75,18.0438666667,62.8977333333,40.5247333333,43.5053333333,19.3723333333,21.5593333333,17.499,28.2850666667,20.3289333333,38.953,19.0032
760.07,17.8864666667,62.7378666667,40.4011333333,43.4574666667,19.3380666667,21.5468666667,17.4075333333,28.3803333333,20.2256666667,38.8442,18.8216666667
760.38,17.3347333333,62.1310666667,39.8870333333,42.9086666667,18.7879333333,20.9935333333,16.9498,27.6801333334,19.5877333333,38.1967333333,18.1718666667
760.69,17.1848666667,61.872,39.9352,42.9033333333,18.6484666667,20.8137333333,16.9989333333,27.3935,19.4428666667,38.0302666667,17.9447333334
761.01,17.4306666667,62.3037333333,40.4200666667,43.2687333333,18.8840666667,21.0414666667,17.3562666667,27.6053333333,19.8442666667,38.2446,18.2782666667
761.32,17.6816666667,62.5597333333,40.7933,43.4425333333,19.1241333333,21.2614,17.6515333333,27.8698666667,20.1416666667,38.5574,18.5806666667
761.63,17.7441333333,62.5753333334,40.8374666667,43.4237333333,19.2048666667,21.3445333333,17.6480666667,27.9385666667,20.1318666667,38.5862,18.7380666667
761.94,17.7998666667,62.6609333333,40.8608333333,43.4266666667,19.2174666666,21.3316666667,17.5748666667,27.8889666667,20.1865333333,38.6168666666,18.7519333333
762.26,18.0326,62.7075333333,40.8804333333,43.5132666667,19.4498666667,21.5154,17.818,28.0675,20.4519333333,38.7526666666,18.9366
762.57,18.2490666667,62.7107333333,40.9372666667,43.5743333333,19.5594666666,21.5441333333,17.8478666667,28.0801,20.6412666667,38.8473333333,19.046
762.88,18.1570666667,62.4623333333,40.7452,43.1809333333,19.2242666667,21.3302666667,17.53,27.8158,20.4002,38.6526,18.8184666667
763.20,18.0018666667,62.2734666667,40.7359666667,43.015,19.0599333333,21.2584,17.3276666667,27.7603666667,20.0654,38.6255333333,18.7285333333
763.51,18.2241333333,62.4234,41.0526,43.104,19.1972,21.5094666667,17.6119333333,27.9957666667,20.2183333334,38.9122666667,19.0658
763.82,18.6122666667,62.8328,41.5052333333,43.573,19.6908666667,21.9317333333,17.9702666667,28.3337,20.6124,39.3913333333,19.4614666667
764.14,18.754,62.9603333334,41.5669666667,43.6504,19.8581333333,22.1562666666,18.1292666667,28.4171,20.7274666667,39.5412,19.5969333333
764.45,18.5936666667,63.0896666667,41.4884333333,43.5865333333,19.6656666667,22.0082666667,17.9304666667,28.3214333333,20.5006666667,39.5261333333,19.3809333333
764.76,18.5113333333,62.7300666667,41.2484333333,43.3666666667,19.5221333333,21.9369333333,17.8125333333,28.2010666667,20.2976666667,39.3654666667,19.3163333333
765.07,18.6728666667,62.8129333333,41.4999333333,43.5690666667,19.7234666667,22.0568666667,18.0062,28.3119333333,20.5304666667,39.6218666667,19.5223333333
765.39,18.3778,62.833,41.3295333333,43.4995333333,19.5885333333,21.8516,17.8162,28.3844333333,20.1994,39.5242666667,19.3054666667
765.70,18.2141333333,62.7766666667,41.2497666667,43.3447333333,19.4773333334,21.6769333333,17.6300666667,28.3015,20.0090666667,39.4933333333,19.0615333333
766.01,18.4854666667,63.1447333333,41.5758,43.7601333333,19.8388666667,22.1612666667,17.8867333333,28.7931666667,20.4376,39.8029333333,19.3606
766.32,18.6324666667,63.1179333333,41.6369333334,44.0422,20.146,22.6521333333,18.295,29.0328333333,20.7630666667,39.7784,19.7356
766.64,18.9832666667,63.6986666667,42.007,44.6172666667,20.4951333333,23.0632666667,18.8906666667,29.3234666667,21.3156666667,40.1456666667,20.2012
766.95,18.772,63.6895333333,41.7907666667,44.6264,20.3048,22.8524,18.6194,29.0507,21.1642666667,40.0028666667,19.9778
767.26,18.7616666667,63.4492,41.7689333333,44.4702,20.1201333333,22.8629333333,18.4928,29.1563,21.1555333333,39.7940666667,19.92
767.57,18.8252666667,63.5775333333,41.9233666667,44.4592,20.1212666666,22.962,18.411,29.3564,21.2931333333,39.9735333333,19.8874666667
767.88,19.0928666666,63.0681333333,41.8008,44.5659333333,20.4671333333,23.1856666667,18.7372,29.5962333333,21.5521333333,40.0663333333,20.2230666667
768.20,19.2838666667,63.584,42.1875666667,44.9166666667,20.716,23.3193333333,18.9414,29.9190333333,21.8744666667,40.2926,20.3238
768.51,19.1926666667,63.2805333334,41.9398333333,44.5650666667,20.4164,23.1748,18.8402666667,29.8479666667,21.5824666667,40.0768,20.157
768.82,19.2648666667,62.9886666667,41.8324666667,44.5206666667,20.2938666667,23.2174666667,19.0002666667,29.5410333333,21.7801333333,40.0195333334,20.1600666667
769.13,19.4414,63.1811333333,42.0724333333,44.7834,20.465,23.5189333333,19.2205333333,29.7559,22.2444,40.1907333333,20.4314
769.44,19.1973333333,62.8722666667,41.9996333333,44.5183333333,20.3106666667,23.0806,19.1532,29.5884,21.9022,40.0000666667,20.2664666667
769.76,19.0556666667,62.7698666667,41.7956333333,44.3812,19.993,22.6505333333,18.9222,29.4542666667,21.5796666667,39.9544,19.9507333333
770.07,18.532,61.9954,40.9905,43.5845333333,19.3159333333,21.917,18.1720666667,28.9024333333,21.0156,39.1627333333,19.1555333333
770.38,18.6558,61.5129333333,40.7762,43.4249333333,19.4429333333,21.8724666667,18.2136666667,28.8391666667,20.9882666667,38.9362,19.0942666667
770.69,18.9157333333,61.7377333333,40.8981,43.6730666667,19.8212,22.1905333333,18.5543333333,29.0252333333,21.0953333334,39.2844,19.3282666666
771.00,18.6176666667,61.4566666667,40.6169333333,43.5898,19.5801333333,21.9101333333,18.1568666667,28.7569333333,20.7692666667,39.1156666667,19.0822666667
771.32,18.7132666667,61.2792666667,40.4099666667,43.3598,19.4620666666,21.8021333333,17.9420666667,28.4367666667,20.6922666667,38.8864,18.8036666667
771.63,19.0606666667,61.2272,40.3295,43.3598666667,19.697,22.2576,18.2879333333,28.4603666667,20.9013333333,39.1818666667,19.0152666667
771.94,18.9268,61.2270666667,40.3614666667,43.3774666667,19.6192,22.0695333333,18.1110666667,28.2457,21.0116,39.4075333333,18.6882
772.25,19.3344666667,61.7201333333,40.864,43.67,20.2100666667,22.4438666667,18.2720666667,28.7525666667,21.2998666667,39.8871333333,19.3266
772.56,19.3554666667,61.9650666667,40.8027333333,43.5269333333,20.253,22.4358,18.3155333333,28.8019333333,20.9806,40.0908666667,19.4464
772.87,19.2470666667,62.2584,40.8090333333,43.4419333333,20.1892,22.6207333333,18.3494,28.5749333333,20.8130666667,40.306,19.4082666667
773.18,19.5723333333,62.8140666667,41.6270666667,43.7343333333,20.5862666667,23.2252666667,18.9942,29.1142333333,21.348,40.9936666666,20.008
773.50,19.9794,63.2962666667,42.3361,44.0916,21.1907333334,23.9512666667,19.7486666667,29.7856,21.9653333333,41.6975333333,20.5768
773.81,20.2416,63.8084,42.6772666667,44.2333333333,21.4082,24.4790666667,20.0291333333,30.0915666667,22.4500666667,42.0791333333,20.7874
774.12,20.3642,64.0677333333,42.8980666666,44.0972,21.4146,24.5952666667,20.1673333334,30.1443666667,22.712,42.0924,21.1258
774.43,20.2474,63.6102,42.5662,43.8324,21.3208,24.4571333333,20.1425333333,30.0545,22.6207333333,41.7734666666,21.2494
774.74,20.4088,63.9614,43.1205,44.2014,21.5592,24.9601333333,20.7039333333,30.5351666667,23.089,42.0058666667,21.7446
775.05,19.4099333333,63.3568,42.8222333333,43.5920666667,20.7654666667,24.148,19.8674,29.8418,22.1636666666,41.3812,21.0519333333
775.36,19.3246,63.3547333333,42.9355666667,43.4880666666,20.8688666667,24.3699333333,19.7205333333,29.8409333333,22.0170666667,40.9548,21.0967333333
775.67,18.7962,63.1508,42.7444333333,43.3246,20.3260666667,24.0937333333,19.3872,29.6457,21.621,40.5084666667,20.491
775.98,18.8078666667,62.7438,42.8631333333,43.5112,20.1908,23.9878,19.3714,29.7205666667,21.6991333333,40.2556666667,20.4249333333
776.30,19.1391333333,62.8725333333,43.143,43.8937333333,20.3720666667,24.2222666667,19.7057333333,30.0974666667,21.9684666667,40.3071333333,20.77
776.61,19.2708,62.6882666667,42.7745333333,43.9826666667,20.5178,24.0129333333,19.4994,29.9956333333,21.9073333333,40.1123333334,20.6299333333
776.92,19.316,62.4988666667,42.6064333333,43.9354,20.5548,24.0300666667,19.2344666667,29.9334,21.9096666667,39.9827333334,20.5720666667
777.23,18.6624,62.1802,42.2866333333,43.7611333333,19.9782,23.4527333333,18.6928,29.4355,21.2898,39.557,20.2693333333
777.54,18.2854666667,62.2177333333,42.0463666667,44.0526,19.4654666667,23.055,18.0449333333,28.9758333333,20.7126,39.7150666667,19.657
777.85,17.957,62.4722666667,41.7785666667,43.8554,19.1818666667,22.6713333333,17.6586666667,28.5965,20.3253333333,39.6834666667,19.1186
778.16,17.88,62.7152,41.8087,43.9927333333,19.249,22.6602,17.532,28.6217666667,20.2198,39.8124,19.3544
778.47,18.0702,63.1948666666,41.7405333333,44.4828666667,19.4228666667,22.8531333333,17.627,28.7234,20.5585333333,39.8614666667,19.5660666667
778.78,17.703,63.3637333333,41.4666333333,44.5660666667,19.2280666667,22.6572,17.4036666667,28.5030666667,20.3882,39.9159333333,19.5227333333
779.09,18.1133333333,63.6508666667,41.8819333333,44.6858666667,19.6847333333,22.7711333333,17.7228666667,28.5981333333,20.9314666667,40.4420666667,19.9576666667
779.40,18.0294666667,63.7086,41.8329,44.3399333333,19.663,22.7872,17.6686,28.2527,21.0874,40.3940666667,20.0521333333
779.71,17.7570666667,62.8665333333,41.1572333333,43.7524666667,19.0809333333,22.2858,17.0381333333,27.5380333333,20.8524,39.7952,19.5142
780.02,18.1391333333,63.2950666667,41.5419,44.3164666667,19.415,22.9448,17.3622,27.9329666667,21.2517333333,40.0911333334,19.9760666667
780.33,18.6532,63.905,41.8749666667,44.8208,20.0048,23.343,17.6550666667,28.5318666667,21.5600666667,40.4940666667,20.5716
780.64,19.1337333333,64.2724,42.1557,45.1678666667,20.4964,23.8784,18.2968,28.8954,22.0292666667,40.8175333333,21.0413333333
780.95,19.0254,63.7434666667,41.9321666667,44.6405333333,20.5498666667,23.7385333333,18.5915333333,29.0063,21.8766,40.1929333333,21.0323333333
781.26,19.7036,64.2486,42.7992333333,45.3945333333,21.0632666667,24.4427333333,19.0676666667,29.4926333333,22.2674,40.6506666667,21.7432
781.57,20.5127333333,64.923,43.6996666667,46.1441333333,21.8558,25.1818666667,20.0829333333,30.1488333333,22.8765333333,41.602,22.403
781.88,20.5371333333,64.6446,43.6044333333,45.5384666667,21.9731333333,25.0450666667,20.2978666666,30.0464666667,22.7936,41.2258666667,22.2123333333
782.19,20.7466,64.2314,43.5115666667,45.383,21.9862666667,25.1242666667,20.6051333333,30.0999333333,22.7573333333,41.0883333333,22.0498
782.50,21.7239333333,64.3535333333,43.7691666667,46.1357333334,22.698,26.097,21.5534666667,31.0031333333,23.5402,41.529,22.8341333333
782.81,22.0659333333,64.5421333333,43.8265666667,46.4809333333,22.989,26.3052,21.8559333333,31.3600666667,23.6534,41.5433333333,23.0084
783.12,21.6764666667,64.2548,43.5293333333,46.2059333333,23.0539333333,26.1077333333,21.5882,31.2329,23.2255333333,41.1421333333,22.9215333333
783.43,20.8320666667,63.8998666667,43.1428,45.4336,22.4209333333,25.2432,20.777,30.5213,22.5364,40.6166,22.2257333333
783.74,19.7864666667,62.8934,42.1815666667,44.2969333333,21.1288666667,23.9613333333,19.8474,29.5068333333,21.2864,39.817,21.1390666667
784.05,19.1832666667,61.8836666667,41.8045,43.6345333333,20.5666,23.3691333333,19.2597333333,29.3057,20.4799333334,39.3057333333,20.4389333333
784.36,19.1949333333,61.7852,41.8499333333,43.5242,20.4694666667,23.3592,19.2568,29.7318,20.8359333333,39.417,20.3146666667
784.67,18.9751333333,61.4388,41.5396666667,43.0382666667,20.2484666667,23.2402,19.3427333333,29.9820333333,21.03,39.4565333333,20.1448
784.98,18.3466,60.6864666667,40.7020666667,42.1008,19.5166,22.751,18.2218,29.5006666667,20.4474,38.4919333333,19.3398
785.29,19.3306666667,60.8560666667,41.2218333333,42.6822,19.9377333333,23.7198666667,18.869,30.4695,21.2244,39.3722,20.026
785.60,19.8101333333,61.0624,41.591,42.6482666667,20.2873333333,24.1108666667,19.3327333333,30.9930333333,21.75,39.5739333333,20.8161333333
785.91,19.7174,61.6076,41.9928333333,42.5578,20.3441333333,23.9547333333,19.3529333333,30.5623333333,21.6949333333,39.7380666667,20.9193333333
786.22,19.9386,61.9866666667,42.3503333333,42.9749333333,20.2816,24.0961333333,19.4162,30.7016,21.7665333333,40.0512666667,20.9677333333
786.53,19.6899333333,61.8801333333,42.2153,42.9778,19.9796666667,23.7754,19.3344,30.5488666667,21.6209333333,39.9238,20.7265333333
786.84,19.6376,60.965,41.7193333333,42.5176666667,20.0098,23.4875333333,19.3974666667,30.3013,21.4501333333,39.3092666667,20.5975333333
787.14,20.3971333333,61.3974,42.2086333334,43.0725333333,20.9187333333,24.2833333333,20.2872,30.7178,22.3641333333,39.6362,21.3974
787.45,20.5186666666,61.7444,42.3691666667,43.3285333333,21.1503333333,24.4506666667,20.4809333333,30.7543666667,22.8713333333,39.6889333333,21.6690666667
787.76,20.6735333333,62.007,42.4739333333,43.7073333334,21.3100666667,24.5714,20.7062,30.6945,22.857,39.8653333333,21.9604666667
788.07,21.256,62.0068,42.9079,44.0637333333,21.7974,24.7099333333,21.2148666667,31.0716333333,23.0990666667,39.7362,22.5074
788.38,21.6880666667,62.3002666667,43.1217333333,44.551,22.1788,24.9696,22.0482666667,31.3886666667,23.5337333333,40.0719333333,22.98
788.69,21.511,62.3816,43.3762666667,44.894,22.2417333333,24.6820666667,21.8991333333,31.3035333333,23.4102,40.1398666667,22.8823333333
789.00,21.766,62.9706,43.719,45.7906,22.528,24.8551333333,22.2542,31.5011333333,23.4772,40.5977333333,23.1669333333
789.31,21.0232,62.5789333333,43.2096,45.5546666667,21.8453333333,23.9524,21.5184,31.1702333333,22.336,40.0326666667,22.2239333333
789.62,20.9287333334,62.0085333333,42.7841,45.2002666667,21.7397333333,23.7011333333,21.4708666667,30.8062666667,22.0225333333,39.8444666667,22.1028666667
789.92,21.4022666667,62.5125333333,43.3285333333,45.3362666667,22.2732666667,24.0106,21.8617333333,30.9547666667,22.4168,40.4020666667,22.436
790.23,22.4029333333,63.6828,44.5052333333,46.3318,23.1610666667,25.0024,22.8063333333,31.8908333333,23.4712,41.4819333333,23.4660666667
790.54,22.6192666667,64.2996666667,45.1148333333,46.9948666667,23.5479333333,25.2786,23.1641333333,32.2028666667,23.6184,41.9784,23.5428
790.85,22.883,64.6998,45.1629333333,47.4844666667,23.8924,25.4968666667,23.3904,32.5077,23.7732,42.2929333333,23.6128666667
791.16,22.5644666667,64.4549333333,44.7761333333,46.9932,23.8124666667,25.3028666667,23.2755333333,32.1538,23.4860666667,41.6956666667,23.5334
791.47,21.4001333333,63.6834666667,43.7023,46.0958,22.8809333333,24.3241333333,22.2078666667,30.7753666667,22.4824666667,40.9532,22.4609333333
791.78,20.5328,62.7568,42.8610333333,45.2663333333,21.9384666667,23.3223333333,20.6974,29.7584,21.4441333333,40.3239333333,21.2464
792.08,19.36,61.7028,41.4970333333,43.8175333333,20.8959333334,22.1758,19.4936,28.5809333333,20.2393333333,38.9816,20.3116666667
792.39,19.2690666667,61.0576,41.0743,43.1284,20.8416,21.9934,19.0587333333,28.3416,20.2158,38.4884666667,19.989
792.70,19.1645333333,60.4615333333,40.8354,42.6161333333,20.5551333333,21.9455333333,18.6865333333,27.8374666667,20.5990666667,38.1202666667,20.0824
793.01,18.2878,60.1215333333,40.6213666667,41.9276666667,19.8509333333,21.5741333333,17.9672666667,27.4785333333,20.3092666666,37.5697333333,19.8122
793.32,17.83,60.0954,40.4654333333,41.8727333333,19.0636666667,21.3848666667,17.6002,27.5077,19.9439333333,37.0395333333,19.4225333333
793.62,16.8755333333,59.9661333333,39.8024333333,41.5648,17.9943333333,20.5819333333,16.7176,26.8079333333,18.8983333333,36.2880666667,18.5762666667
793.93,16.5686666667,59.3786666667,39.2863,41.0130666667,17.3746666667,20.3694666667,16.2553333333,26.6360333333,18.6565333333,35.9978,18.2871333333
794.24,16.8185333333,59.2322,39.4919333333,40.9002,17.4262666667,20.5854666667,16.3712,26.5811666667,18.9228666666,36.1391333333,18.5197333333
794.55,17.1788,59.2878,39.8274333333,41.3585333333,17.7102,20.8930666667,16.3079333333,26.7983,19.3918666667,36.3790666667,18.5538666667
794.86,17.9702,60.3375333333,40.7510333333,42.3020666667,18.8354,22.0625333333,17.3659333333,27.9102666667,20.4572,37.4420666667,19.4502666667
795.16,18.1688666667,61.3094666667,41.4533666667,42.7818,19.4566,22.4448,18.0384,28.5112333333,21.043,37.8917333333,20.1519333334
795.47,18.72,62.2548,42.1812666666,43.6709333333,19.9292666666,23.0882666667,18.5892666667,28.9950666667,21.7102666667,38.5022666666,20.8605333333
795.78,18.3034,62.1401333333,41.7186,43.1417333333,19.2557333333,22.4576,18.0570666667,28.7629666667,21.2586666667,38.1992666667,20.3666666667
796.09,18.3156,62.0591333333,41.3935333333,43.1568,19.2066,22.6567333334,18.2287333333,29.0871,21.1844,38.0820666667,20.2769333333
796.40,18.9016,62.6482,41.6477666667,43.7738,19.7987333333,22.9907333333,18.5752666667,29.3095666667,21.5116666667,38.461,20.5546
796.70,19.0670666667,62.8750666667,41.3749,43.8679333334,20.1200666667,23.0278666667,18.5106666667,29.4463,21.4674,38.6906666667,20.6545333333
797.01,19.5595333333,62.6808666667,41.2507,43.8226666667,20.7178,23.3116,18.9939333333,29.6710666667,22.0228,38.8798666667,21.1201333333
797.32,19.6207333333,62.7864,41.3382333333,43.9130666667,20.9342666667,23.1491333333,19.0654,29.5602,22.0995333333,38.7304,21.2146666667
797.63,20.0168666667,63.3024666667,41.7357333333,44.1068666667,21.1476666667,23.1953333333,19.3418,29.8509333333,22.031,39.1392,21.3895333333
797.93,20.2689333333,63.6624666667,42.2289,44.4807333334,21.4592,23.1646,19.5994666667,30.1286666667,21.8999333333,39.5421333333,21.6309333333
798.24,20.7537333333,63.6058666667,42.6405666667,44.5218,21.4608666667,23.1012666667,19.4318666667,30.2201,21.8376,39.4725333333,21.8318666667
798.55,20.9597333333,62.8387333333,42.4202666667,44.0502,21.1881333333,22.7334,19.1512666667,29.8565333333,21.4280666667,39.1572666667,21.592
798.85,21.6784,62.9108666667,42.6292,44.2841333333,21.784,23.2628666667,19.8649333333,30.3667666667,21.8134,39.6772,22.1478
799.16,22.23,63.1504666667,43.3303666667,44.7138,22.6489333333,24.0117333333,20.6194666667,30.4425,22.3538,40.236,22.7374
799.47,23.181,63.9760666667,44.1434666667,45.5008,23.7608666667,24.7654666667,21.3034666667,31.3840666667,23.3423333333,41.0763333333,23.4620666667
799.78,22.7844,63.9733333333,43.7458333333,45.5200666667,23.5427333334,24.4464666667,21.0614666667,31.4800333333,23.1059333333,40.9463333334,22.9906666667
800.08,22.5603333333,63.7457333333,44.2774666667,45.5116,23.5502666667,24.2529333334,21.1,31.5153666667,23.0614666667,41.0754666667,22.8963333333
800.39,22.5094666667,64.6255333333,45.0686,46.0486666667,23.6454,24.5194,21.1111333333,31.751,23.196,41.5792,22.884
800.70,22.2477333333,64.8148666667,45.0158666667,45.9515333333,23.3398,24.6550666667,20.7025333333,31.6379666667,23.0651333333,41.6156,22.5734666667
801.00,22.3146,64.8872,45.0774,46.0672,23.4944666667,24.8228,20.5996666667,31.6152333333,23.2107333333,41.5281333334,22.8047333333
801.31,22.4780666667,65.6389333333,45.2455666667,46.1463333333,23.8309333333,25.2489333333,20.917,31.7951666667,23.7595333333,41.7300666667,23.0179333333
801.62,21.9387333333,65.8358,45.0312333333,45.9281333333,23.6136666667,25.0906,20.9166666667,31.3684,23.7058,41.8002,22.4332
801.92,21.5895333333,66.6062666666,45.3723333333,46.479,23.9435333333,25.8216,21.2072,31.5593333333,24.2253333334,42.2602,22.4882666667
802.23,21.5554,66.8484666667,45.9933,46.7138,24.1415333333,26.027,21.4006,31.5286,24.9428,42.633,22.6397333333
802.54,21.6973333333,67.4777333333,45.9988,47.3961333333,24.2399333333,26.4144,21.6769333333,31.9837,25.4328,43.088,22.856
802.84,22.6446,68.7671333333,47.1281333333,48.3194666667,25.1308,27.3690666667,22.6584,32.6653,26.2671333334,44.2080666667,23.9946
803.15,24.1778666667,69.8448,48.5969333333,49.3484,26.2874666667,28.5488,24.1847333333,33.6814666667,27.6042666667,45.4672,25.1774
803.46,25.2425333333,70.3475333333,48.9783666667,49.8933333333,27.114,29.5148666667,25.2702,34.3996666667,28.8752,45.9716666666,26.3777333333
803.76,26.0369333333,70.2396666667,49.4114666667,50.2464,27.9534,30.1986666667,25.8384666667,34.8734,29.3841333333,46.5914,27.2484666666
804.07,25.9327333334,70.0850666667,49.2219,50.1122,27.9918666667,29.8267333333,25.8512666667,34.8726333333,29.0656666667,46.5170666667,27.3055333333
804.38,24.9490666667,69.4298,48.4148,49.2126,27.1148,28.8526666667,24.9218666667,34.053,28.1262,45.7164,26.307
804.68,24.3947333333,68.3893333333,47.7178666667,48.5045333333,26.2189333333,28.3079333333,24.3608,33.4385666667,27.4534,45.446,25.6697333333
804.99,24.1112,67.4112666667,46.4822333333,47.9476,25.6404666667,27.7666666667,23.8497333333,33.0717666667,27.0689333333,44.4600666667,25.5131333333
