wavelength,Back_PooOrnm,Belly_PooOrnm,Breast_PooOrnm,Crissum_PooOrnm,Crown_PooOrnm,DorTail_PooOrnm,Patch10_PooOrnm,Patch11_PooOrnm,Patch12_PooOrnm,Rump_PooOrnm,Throat_PooOrnm,WingTip_PooOrnm
534.18,18.43375,22.3431666667,12.3029166667,26.48925,12.6091666667,8.40458333333,21.6315833333,34.8445833333,43.876,15.3764166666,15.67325,11.8045
534.52,18.404625,22.3455,12.2931666667,26.5043333333,12.579,8.369375,21.636,34.8354166667,43.8478333333,15.3448333333,15.6563333333,11.7700833333
534.87,18.430875,22.3988333333,12.3275416667,26.5728333333,12.5845,8.35141666667,21.68325,34.8884166667,43.90425,15.3465833334,15.6941666667,11.7754166666
535.21,18.450125,22.4851666667,12.3484166667,26.6431666667,12.57725,8.33366666667,21.7479166667,34.951,43.9885,15.3483333334,15.7248333333,11.7883333333
535.56,18.4477916667,22.53425,12.37925,26.6835,12.57975,8.31633333334,21.787,34.9824166667,43.9999166667,15.3620833334,15.7373333333,11.77925
535.90,18.4585416667,22.5998333333,12.4124166667,26.7478333333,12.5928333334,8.30670833333,21.8499166667,35.0199166667,44.0238333333,15.37575,15.7756666667,11.7965
536.25,18.5037083333,22.6778333333,12.4655,26.82375,12.63,8.32079166667,21.9250833333,35.07225,44.0593333333,15.3944166667,15.8319166667,11.8299166667
536.59,18.5250833333,22.73275,12.513625,26.874,12.6490833333,8.343125,21.9633333334,35.097,44.0849166667,15.4195833333,15.87725,11.8594166667
536.93,18.5512083333,22.7954166666,12.55625,26.9360833333,12.6926666667,8.384125,22.0165833333,35.16325,44.1159166667,15.44525,15.92575,11.8703333333
537.28,18.548375,22.8645833333,12.5895,27.0335833334,12.6804166667,8.38904166667,22.0721666666,35.2083333333,44.1645,15.46075,15.9698333333,11.8994166667
537.62,18.5666666667,22.9104166667,12.6200416667,27.07975,12.6985833334,8.39754166667,22.118,35.2580833333,44.16025,15.49125,16.0089166667,11.9245
537.97,18.5679166666,22.9655833333,12.659,27.13075,12.70025,8.39525,22.1575,35.281,44.1768333333,15.4958333333,16.0383333333,11.9509166667
538.31,18.5875416667,22.9980833333,12.6620833333,27.1535833333,12.6935833333,8.375875,22.1811666667,35.3105,44.1980833333,15.47925,16.0575,11.9575833333
538.65,18.5549583333,23.0,12.6546666667,27.141,12.67725,8.35704166667,22.1728333333,35.2693333333,44.1399166667,15.4605,16.05275,11.9545
539.00,18.6010833333,23.06825,12.7185833333,27.1931666667,12.7224166667,8.3865,22.2271666667,35.29,44.1804166667,15.4993333333,16.1193333333,11.98925
539.34,18.6271666667,23.1468333333,12.7679583333,27.251,12.72725,8.4,22.2766666667,35.305,44.2100833333,15.5146666667,16.1614166667,12.0165
539.69,18.6076666667,23.1475833333,12.7735416667,27.2466666667,12.7036666667,8.41029166666,22.2663333333,35.25925,44.14575,15.5045833333,16.1525,11.9988333333
540.03,18.638875,23.2313333333,12.816375,27.3225,12.7200833333,8.45275,22.3298333333,35.3119166667,44.199,15.5500833333,16.2124166667,12.0208333333
540.37,18.6519166667,23.2516666667,12.8376666667,27.3433333333,12.7109166667,8.44566666667,22.3725833333,35.30625,44.171,15.5543333333,16.2434166666,12.03875
540.72,18.6265416667,23.2466666667,12.852,27.3383333333,12.6763333333,8.42575,22.3695833334,35.25325,44.1098333333,15.5263333333,16.2315,12.0515833333
541.06,18.6154583333,23.2411666667,12.838375,27.3105833333,12.6438333333,8.39779166667,22.3638333333,35.20825,44.05575,15.5041666667,16.21225,12.0425
541.40,18.61875,23.2615833333,12.8501666667,27.3270833333,12.6149166667,8.39325,22.3795833333,35.1956666667,44.0596666667,15.4909166666,16.2108333333,12.0480833334
541.75,18.6515,23.3021666667,12.87775,27.3444166667,12.6454166667,8.431,22.42525,35.20175,44.0563333333,15.5318333334,16.2456666667,12.0785833333
542.09,18.6512916666,23.34525,12.927375,27.3830833333,12.65875,8.45004166667,22.4575,35.2026666667,44.05375,15.5501666667,16.2775,12.10675
542.43,18.6972083334,23.41675,12.973875,27.4448333333,12.6788333333,8.47316666667,22.5165,35.22775,44.09175,15.5818333333,16.3251666666,12.1426666667
542.78,18.6917083334,23.43575,12.9802083333,27.46575,12.678,8.481125,22.5328333333,35.2254166667,44.053,15.5736666666,16.3260833333,12.1565833333
543.12,18.6901666667,23.4505,13.0019166667,27.4834166667,12.6771666667,8.47033333333,22.5676666667,35.2164166666,44.00625,15.5675833334,16.34325,12.1761666667
543.46,18.7167916667,23.4956666666,13.0374166667,27.5223333333,12.69875,8.478125,22.6165833334,35.2263333333,43.9984166667,15.5738333333,16.383,12.222
543.81,18.709875,23.4984166667,13.059375,27.5351666666,12.7016666667,8.46783333333,22.614,35.1793333333,43.9039166667,15.5561666667,16.3963333333,12.2400833334
544.15,18.7530833333,23.5709166667,13.0940833333,27.62,12.73275,8.48925,22.6650833333,35.2254166666,43.9306666666,15.57625,16.4365,12.2774166667
544.49,18.8083333333,23.6681666666,13.1322083333,27.6964166667,12.7471666667,8.50383333333,22.7583333333,35.298,43.988,15.61025,16.5010833333,12.2975
544.84,18.8508333333,23.7616666667,13.2110416667,27.7815833333,12.8091666667,8.553125,22.8253333334,35.3494166667,44.02475,15.64725,16.5819166667,12.3591666667
545.18,18.8908333333,23.8500833333,13.2736666667,27.873,12.8471666667,8.600375,22.8909166667,35.4118333334,44.04775,15.6835833334,16.65975,12.4006666667
545.52,18.923875,23.9529166667,13.32675,28.002,12.869,8.61454166666,22.9690833333,35.4811666666,44.11525,15.681,16.7284166666,12.4328333333
545.87,18.9625,24.0430833334,13.3713333333,28.09,12.8968333333,8.63533333333,23.0496666667,35.5443333334,44.16225,15.7281666667,16.7999166666,12.4624166667
546.21,18.9845833333,24.1316666667,13.4169583333,28.1580833333,12.9268333334,8.66504166667,23.1285,35.6025,44.1913333333,15.7474166667,16.8539166667,12.48875
546.55,18.9746666667,24.1828333333,13.42725,28.2111666667,12.9145,8.65125,23.19125,35.6116666667,44.1994166667,15.7390833333,16.8869166666,12.4815
546.90,19.0124583333,24.2841666667,13.484375,28.3088333333,12.94625,8.703375,23.263,35.71825,44.2781666667,15.78025,16.9664166667,12.5076666667
547.24,19.0152083333,24.3365,13.509375,28.3534166666,12.9275,8.698125,23.3165833333,35.7799166667,44.337,15.7751666666,16.9803333333,12.4910833333
547.58,19.0351666666,24.41925,13.5456666667,28.425,12.93525,8.70516666667,23.4044166667,35.87875,44.4188333334,15.7995,17.0213333334,12.5030833333
547.92,18.9908333333,24.4623333334,13.5759166667,28.4610833333,12.9355,8.713375,23.4435,35.8875,44.4085,15.7955,17.062,12.4824166666
548.27,18.9711666667,24.4966666667,13.6215416667,28.5148333333,12.9491666667,8.72604166667,23.458,35.9118333333,44.37725,15.7915,17.0798333333,12.4744166667
548.61,19.0054166666,24.5925833333,13.6954166667,28.6321666667,12.9875,8.75270833333,23.5714166667,36.0329166667,44.4498333333,15.8305833333,17.14775,12.49125
548.95,19.034875,24.6480833333,13.7433333333,28.6991666667,13.0254166667,8.72466666667,23.6470833334,36.08525,44.4798333333,15.8475833333,17.199,12.5115
549.29,18.988625,24.6401666666,13.752875,28.7001666667,12.9655833334,8.66183333333,23.633,36.0638333333,44.4304166667,15.81425,17.1975,12.44775
549.64,19.0059166667,24.72975,13.7852083333,28.7656666666,12.9855,8.6855,23.6708333333,36.1105833334,44.4669166667,15.8223333333,17.2376666667,12.4595
549.98,18.9929166667,24.7584166666,13.8079166667,28.83125,12.9564166667,8.63216666667,23.69575,36.1393333333,44.4849166667,15.81875,17.267,12.4366666667
550.32,19.0181666667,24.8216666666,13.8904583333,28.9051666667,12.9823333333,8.67154166667,23.7393333333,36.1898333333,44.4998333333,15.86375,17.3346666667,12.4583333333
550.66,18.9897083333,24.7989166667,13.868375,28.9094166667,12.9480833334,8.59508333333,23.73675,36.1150833333,44.4595833333,15.8205,17.29875,12.38925
551.01,19.0742916667,24.9390833333,13.994375,29.05875,13.0565833333,8.69754166667,23.8435,36.2509166667,44.5553333333,15.9541666666,17.4518333333,12.4700833333
551.35,19.0854166667,24.9941666667,14.0389166667,29.1475,13.08675,8.73970833333,23.8765,36.2819166666,44.58,15.96525,17.4945833333,12.4959166667
551.69,19.1507916667,25.0678333334,14.1105,29.2451666667,13.1305833333,8.79495833333,23.9693333333,36.32975,44.60275,16.02625,17.5555833333,12.5441666667
552.03,19.217,25.1788333333,14.1757916667,29.3565,13.2148333333,8.841625,24.07025,36.40825,44.6861666667,16.0805,17.6475,12.64575
552.38,19.182625,25.1900833333,14.12925,29.3545,13.1831666667,8.79975,24.0301666667,36.3605833333,44.6456666667,16.0265,17.6373333333,12.6394166667
552.72,19.1952083333,25.2866666666,14.1805,29.4251666667,13.2160833333,8.82529166667,24.1029166667,36.42125,44.6940833333,16.06175,17.6970833333,12.6694166667
553.06,19.2104583333,25.3343333333,14.2187916667,29.478,13.2255,8.85308333333,24.17175,36.44425,44.7354166667,16.0794166667,17.734,12.69775
553.40,19.265125,25.384,14.313125,29.5575,13.2683333333,8.8805,24.2549166667,36.5375833333,44.779,16.12225,17.8033333333,12.6963333333
553.74,19.2971666667,25.4501666666,14.3560833333,29.6468333333,13.3184166667,8.95508333334,24.2903333333,36.58925,44.7784166667,16.1536666667,17.8803333333,12.7446666667
554.09,19.3633333333,25.5561666667,14.417625,29.7286666667,13.3995,9.00195833334,24.3681666667,36.6966666667,44.8611666667,16.2134166667,17.9581666667,12.8133333333
554.43,19.4037916667,25.6880833334,14.5168333334,29.84875,13.4531666667,9.06433333334,24.4549166666,36.8499166667,44.9388333333,16.272,18.0590833333,12.921
554.77,19.3312083333,25.6868333333,14.4965416667,29.8336666667,13.3704166667,8.98,24.4275833333,36.7663333333,44.8173333333,16.19175,18.0091666667,12.8481666667
555.11,19.3019166667,25.7374166666,14.4655416667,29.8505833333,13.3206666667,8.92454166667,24.4385,36.7783333333,44.8516666667,16.1820833333,18.03125,12.8094166667
555.45,19.2343333333,25.7644166667,14.4712916667,29.8509166667,13.2855,8.85608333334,24.4165,36.7829166666,44.8556666667,16.1144166667,18.02425,12.79375
555.80,19.29575,25.8366666667,14.512,29.9065,13.26875,8.85741666666,24.4724166667,36.818,44.91825,16.14775,18.0676666667,12.7724166666
556.14,19.37425,25.9181666667,14.6303333333,29.99975,13.3168333334,8.90995833334,24.5776666666,36.891,45.00425,16.2201666667,18.1499166667,12.8115
556.48,19.413125,25.9784166667,14.6925833333,30.0688333333,13.3258333334,8.92541666667,24.6318333333,36.90725,45.024,16.2220833333,18.2088333333,12.8136666667
556.82,19.4595833333,26.0835833333,14.7366666667,30.1723333333,13.3763333333,8.94383333333,24.7065833333,37.02225,45.10775,16.2499166667,18.2605,12.8499166667
557.16,19.3824583333,26.0689166667,14.675125,30.1555833334,13.3008333333,8.87908333333,24.669,36.90775,45.02825,16.17625,18.1760833334,12.8148333333
557.50,19.417125,26.1523333334,14.7526666667,30.2455833333,13.3215,8.87904166667,24.7878333333,37.0058333333,45.1765,16.2281666667,18.2171666667,12.8295833333
557.85,19.415375,26.1513333333,14.7560833333,30.2740833333,13.2536666667,8.86108333333,24.8081666667,37.0006666667,45.1274166667,16.19725,18.2328333333,12.7621666667
558.19,19.425875,26.1546666667,14.7294166666,30.2624166667,13.2361666666,8.84091666667,24.8530833333,36.9595833333,45.133,16.1874166667,18.2471666666,12.7011666666
558.53,19.5250833333,26.3131666666,14.8476666667,30.4269166667,13.3599166667,8.91645833333,25.03425,37.1275833334,45.303,16.3075,18.3694166667,12.7980833333
558.87,19.5610833334,26.3609166666,14.937375,30.4488333333,13.3841666667,8.94195833333,25.094,37.1080833333,45.282,16.3125,18.4146666667,12.85175
559.21,19.6685416667,26.5114166667,15.0097916667,30.5646666667,13.4395833334,9.00975,25.21575,37.2646666667,45.4079166667,16.4195,18.5005833333,12.9234166667
559.55,19.60725,26.5256666667,15.000125,30.5545,13.43125,8.98854166667,25.2426666667,37.2393333334,45.4155833333,16.37575,18.5021666667,12.93025
559.89,19.5905833334,26.5910833333,14.9992916667,30.6025833333,13.41875,8.99908333333,25.2688333333,37.2540833333,45.4191666667,16.3759166666,18.5276666667,12.9275
560.23,19.59625,26.6288333334,15.03175,30.6201666667,13.4274166667,9.01633333333,25.3093333334,37.2663333333,45.4114166667,16.4145833333,18.5471666667,12.9494166667
560.58,19.5872916667,26.65775,15.0627083333,30.6465833333,13.4264166666,9.03529166667,25.3074166666,37.288,45.3691666667,16.459,18.5790833333,12.9393333333
560.92,19.6999166667,26.7874166667,15.1910416667,30.779,13.534,9.11416666666,25.4256666667,37.4349166666,45.4585,16.5506666666,18.7253333333,13.0496666667
561.26,19.6795833333,26.7984166666,15.1648333333,30.7398333333,13.5094166667,9.08566666667,25.369,37.394,45.3655833334,16.4899166667,18.7058333334,13.04075
561.60,19.6664166667,26.8826666666,15.2455833333,30.8015833333,13.54375,9.093,25.44775,37.44075,45.4011666666,16.5174166667,18.74525,13.0784166667
561.94,19.7062916666,26.9763333333,15.3480416667,30.8929166667,13.5791666666,9.12933333333,25.4843333333,37.5103333333,45.4146666667,16.573,18.806,13.13675
562.28,19.673125,26.8930833333,15.2795,30.8324166667,13.4876666667,9.077125,25.3935,37.3926666667,45.3183333333,16.4925,18.79325,13.1226666667
562.62,19.7051666667,26.9251666667,15.3110416667,30.8804166666,13.5169166667,9.13158333333,25.4500833333,37.4665833333,45.2925,16.5166666666,18.826,13.0931666666
562.96,19.712375,26.9553333333,15.3626666667,30.9274166667,13.5398333333,9.15675,25.4883333333,37.4474166667,45.242,16.5133333333,18.8808333334,13.10275
563.30,19.7209166667,26.9899166667,15.42625,30.9776666667,13.5228333333,9.13558333333,25.49725,37.50525,45.2101666666,16.5259166666,18.9350833334,13.0741666667
563.64,19.8055833333,27.1054166667,15.5229583333,31.05,13.5673333333,9.194125,25.5915833333,37.5935833333,45.2775833333,16.5856666667,19.03875,13.1374166667
563.99,19.7884583333,27.1911666666,15.578125,31.1438333333,13.5875,9.237,25.62525,37.6546666667,45.2923333334,16.6005,19.1083333334,13.1530833333
564.33,19.8418333333,27.2929166667,15.6681666667,31.2354166667,13.6280833333,9.27520833333,25.7201666667,37.701,45.3339166667,16.6453333333,19.2116666667,13.2345833334
564.67,19.772375,27.28325,15.608125,31.2170833333,13.5538333333,9.22616666667,25.715,37.6075,45.2431666666,16.5729166667,19.1840833333,13.173
565.01,19.7914166667,27.3474166667,15.7073333334,31.2821666667,13.6154166667,9.27970833333,25.8185833333,37.6555,45.2386666667,16.6498333333,19.2406666667,13.2124166667
565.35,19.824,27.4158333334,15.7435416667,31.326,13.61175,9.30158333333,25.8448333333,37.6593333333,45.2784166667,16.6735,19.29675,13.2451666667
565.69,19.831625,27.4484166667,15.796875,31.3721666667,13.628,9.33520833333,25.8869166667,37.66925,45.273,16.6685,19.329,13.2806666667
566.03,19.8819583333,27.5925833333,15.8848333333,31.4928333333,13.6784166666,9.410375,25.991,37.8009166667,45.3869166667,16.7214166667,19.3915833333,13.3063333333
566.37,19.8025,27.5966666666,15.888375,31.49625,13.6474166667,9.33441666667,25.9855,37.7634166667,45.36925,16.6776666667,19.3888333334,13.2864166667
566.71,19.7719583333,27.63125,15.8952083333,31.5001666667,13.6143333333,9.30070833333,25.9899166667,37.7865833333,45.3780833333,16.6943333334,19.40625,13.2715833333
567.05,19.8134583333,27.7385,15.9413333333,31.56425,13.6525,9.338625,26.0791666667,37.8364166666,45.42075,16.7340833333,19.4656666666,13.3380833333
567.39,19.81875,27.7661666667,15.9845,31.6285,13.6854166666,9.34720833333,26.141,37.83425,45.3938333333,16.76975,19.50325,13.3205
567.73,19.8149583333,27.75825,15.9828333333,31.60625,13.6410833333,9.31529166667,26.1464166666,37.8106666667,45.38425,16.7518333333,19.48675,13.26975
568.07,19.7806666667,27.76225,15.9821666667,31.6126666667,13.6019166667,9.27420833333,26.1815833334,37.7875,45.3899166666,16.7185833333,19.4721666667,13.2413333333
568.41,19.7764166667,27.7961666666,16.021125,31.6360833333,13.6058333334,9.259875,26.2180833333,37.8268333333,45.40275,16.743,19.5013333334,13.25425
568.75,19.743875,27.78925,15.978,31.6345,13.517,9.199,26.19225,37.7583333334,45.3588333333,16.6793333333,19.4793333333,13.1953333333
569.09,19.7146666667,27.799,15.994875,31.6580833333,13.5139166667,9.15591666667,26.2225,37.7890833333,45.34,16.6963333333,19.4803333333,13.17225
569.43,19.7483333333,27.8594166666,15.9975,31.7085,13.5140833334,9.15708333333,26.2821666666,37.8098333333,45.3995,16.7361666666,19.5165,13.1725
569.77,19.7167083333,27.8286666667,16.0061666666,31.6975833333,13.5079166667,9.13045833333,26.265,37.7589166667,45.3296666666,16.7269166667,19.5261666666,13.18925
570.11,19.8463333333,27.9655,16.10525,31.8661666666,13.5648333333,9.20145833333,26.4031666667,37.9479166667,45.51825,16.8149166666,19.6590833334,13.2750833333
570.45,19.832625,27.9683333333,16.097375,31.8975833333,13.5324166667,9.14079166667,26.4235833333,37.9301666666,45.53275,16.7573333333,19.6620833334,13.2288333333
570.79,19.8005833333,27.9626666667,16.1100416667,31.9125,13.5259166667,9.143875,26.4275,37.91375,45.52525,16.76425,19.6590833334,13.2026666666
571.13,19.765375,27.94925,16.0999583333,31.9023333334,13.4821666667,9.11470833333,26.4005833333,37.90375,45.5311666667,16.7046666667,19.6404166667,13.1655833333
571.47,19.76525,28.0090833333,16.1063333333,31.9374166667,13.4871666667,9.093125,26.4445,37.9620833333,45.5378333334,16.7020833334,19.6656666667,13.2078333333
571.81,19.7820833333,28.0475833334,16.1272083334,31.9721666667,13.477,9.10783333333,26.4306666667,37.9445,45.5180833333,16.69075,19.6715833333,13.20375
572.15,19.8325833333,28.11975,16.201625,32.0471666667,13.5168333334,9.148375,26.4984166667,37.9873333333,45.573,16.7315833333,19.73875,13.2476666667
572.49,19.8504166667,28.1854166667,16.2674583333,32.1283333333,13.5736666667,9.15975,26.5605833333,38.075,45.6100833333,16.75225,19.8254166667,13.2543333333
572.83,19.8970833333,28.27375,16.3086666667,32.2121666667,13.6008333333,9.21420833333,26.5974166666,38.11475,45.645,16.74225,19.8698333334,13.3031666667
573.17,19.8546666667,28.3371666667,16.3476666667,32.253,13.6125,9.206,26.61775,38.14225,45.6130833333,16.7005,19.91025,13.2945833333
573.51,19.855625,28.4069166667,16.3804583333,32.2845,13.5995833333,9.18116666666,26.64475,38.141,45.599,16.7001666667,19.9356666667,13.2713333334
573.85,19.8445833333,28.4295,16.395625,32.2771666667,13.604,9.168875,26.6371666667,38.0674166667,45.5495833333,16.6840833333,19.9195833333,13.2679166667
574.19,19.8905,28.5355833333,16.47725,32.3474166666,13.6423333334,9.248625,26.6906666667,38.11375,45.5321666667,16.7279166666,19.9885,13.3100833333
574.53,19.921,28.5979166667,16.5159583333,32.4291666667,13.62175,9.24054166667,26.72525,38.1449166666,45.5475833333,16.7024166667,20.0388333333,13.318
574.87,19.9152916666,28.6776666666,16.5515,32.4748333333,13.6236666667,9.23695833334,26.7571666667,38.1920833333,45.5325,16.7194166667,20.0665833333,13.3423333334
575.21,19.958,28.738,16.6109166667,32.55325,13.6446666667,9.25945833333,26.817,38.1800833333,45.5485,16.7344166667,20.1185833333,13.363
575.55,19.9735416667,28.8011666667,16.6835,32.6119166667,13.7145,9.29275,26.8950833333,38.2391666667,45.5435,16.7715833334,20.1925833333,13.3854166667
575.89,19.9636666667,28.8749166667,16.7168333333,32.69025,13.7211666667,9.31575,26.93075,38.3108333334,45.5659166667,16.78425,20.2611666667,13.3986666667
576.22,20.001625,28.9551666667,16.7495,32.72075,13.7475,9.34954166667,26.9850833333,38.295,45.587,16.8230833333,20.2986666667,13.48425
576.56,19.9951666667,28.991,16.7829166666,32.74825,13.7540833333,9.33933333333,27.0399166667,38.2758333333,45.572,16.8410833333,20.3516666667,13.5310833333
576.90,20.0304583333,29.01525,16.7847916667,32.7590833333,13.7101666667,9.32379166667,27.0840833333,38.2485,45.5829166667,16.843,20.3503333333,13.5304166666
577.24,20.085375,29.1031666667,16.840875,32.8396666667,13.7285,9.360375,27.18625,38.34925,45.6825,16.8679166667,20.4141666667,13.56425
577.58,20.0899583333,29.1779166667,16.8624166667,32.8819166667,13.7128333333,9.38729166666,27.2400833333,38.40575,45.655,16.9123333333,20.4579166667,13.5939166666
577.92,20.1255,29.2476666667,16.903125,32.96575,13.7365833333,9.40841666667,27.324,38.4806666667,45.74325,16.94075,20.5396666667,13.6988333334
578.26,20.1465833333,29.3008333333,16.9509583333,33.032,13.7900833333,9.45033333333,27.37875,38.5195833333,45.7704166667,16.98675,20.6126666667,13.7593333333
578.60,20.1247916667,29.28525,16.933875,33.0246666666,13.7538333333,9.39929166667,27.3885,38.4556666667,45.7195833333,16.95,20.6208333333,13.7355
578.94,20.1236666666,29.3165833333,16.9699583334,33.0678333333,13.7641666667,9.42095833333,27.424,38.4825,45.7020833333,16.9976666667,20.6698333333,13.7538333334
579.28,20.1301666667,29.3755833334,16.9756666667,33.1436666666,13.7214166666,9.40325,27.4818333333,38.51675,45.7875833333,17.0246666667,20.6909166667,13.79
579.61,20.12675,29.358,16.9570833333,33.09975,13.6814166666,9.37516666667,27.5003333333,38.4621666667,45.7255833333,16.9803333333,20.6531666667,13.76925
579.95,20.1621666666,29.426,17.0215,33.2045833333,13.6670833333,9.36383333333,27.56725,38.5345833333,45.8253333333,17.0075833333,20.7158333334,13.7811666667
580.29,20.2045416667,29.475,17.058125,33.2594166666,13.67625,9.36554166666,27.6089166667,38.5564166667,45.8349166667,17.0075833333,20.75525,13.74925
580.63,20.17075,29.4744166667,17.0464166667,33.2980833334,13.6623333333,9.32395833333,27.5494166666,38.56075,45.7815,16.9725833334,20.7605833333,13.7226666667
580.97,20.111875,29.438,16.99475,33.3064166667,13.6285833333,9.258625,27.5319166666,38.5026666667,45.7243333334,16.9018333333,20.7238333333,13.6605
581.31,20.17575,29.5185833333,17.090875,33.4099166666,13.6780833333,9.27525,27.6389166667,38.5175,45.7803333333,16.921,20.7754166667,13.7141666667
581.65,20.1389583333,29.5010833333,17.0900416667,33.3978333334,13.6740833333,9.23766666667,27.63125,38.451,45.6995833334,16.8853333333,20.7456666667,13.62925
581.98,20.2029583333,29.6194166667,17.1926666666,33.4565,13.7375833333,9.293,27.7028333333,38.5063333333,45.7121666667,16.94125,20.8163333333,13.7030833333
582.32,20.286875,29.7741666667,17.328125,33.56675,13.8193333333,9.42179166667,27.8084166667,38.6004166666,45.80225,17.0549166667,20.9485,13.8305
582.66,20.3109166667,29.8615,17.369625,33.63275,13.8514166666,9.46058333334,27.8511666667,38.6184166667,45.83475,17.07075,21.0051666667,13.8878333334
583.00,20.3851666667,29.9344166667,17.468,33.65575,13.925,9.520625,27.8885833333,38.66075,45.8048333333,17.1408333333,21.1261666667,13.938
583.34,20.5087916667,30.091,17.620875,33.8171666667,14.02975,9.61308333333,28.0105833333,38.7696666667,45.885,17.2424166667,21.27175,14.0519166666
583.68,20.5339166667,30.1603333333,17.660125,33.8540833333,14.04,9.69266666667,28.0593333333,38.7795,45.8530833333,17.24325,21.33025,14.03775
584.01,20.5605,30.22575,17.691,33.9660833333,14.0483333333,9.70170833333,28.111,38.8586666667,45.92075,17.2495833333,21.3418333333,14.0334166667
584.35,20.6525,30.3374166667,17.8396666667,34.0594166667,14.1660833333,9.80341666667,28.2785,38.9570833333,45.9686666667,17.3230833333,21.4580833333,14.10275
584.69,20.6986666667,30.4089166667,17.9576666667,34.091,14.2173333333,9.89354166667,28.3319166667,38.9711666667,45.9485,17.39725,21.5653333333,14.1949166667
585.03,20.7113333333,30.4636666667,17.98175,34.08825,14.2373333333,9.93333333333,28.3196666667,39.0058333333,45.93075,17.377,21.6348333334,14.2113333333
585.37,20.7905416667,30.57225,18.0991666667,34.15575,14.2661666667,10.0249583333,28.38475,39.0580833333,45.95275,17.4509166667,21.6901666667,14.30475
585.70,20.6847083333,30.4828333333,17.9958333333,34.0506666667,14.1591666667,9.965,28.3286666667,38.9368333333,45.8049166667,17.3434166667,21.5668333333,14.1944166667
586.04,20.6530416667,30.48025,17.9687083333,34.0931666666,14.1198333333,9.9,28.3508333333,38.94075,45.7888333333,17.28175,21.5329166666,14.1579166667
586.38,20.63525,30.4881666667,17.9780416667,34.1,14.0864166666,9.86575,28.3858333333,38.9743333333,45.7781666667,17.2493333333,21.528,14.1451666667
586.72,20.70925,30.6110833333,18.0555416667,34.2350833333,14.1515833333,9.93383333333,28.5156666666,39.0558333333,45.8705833333,17.24625,21.6219166667,14.2165833334
587.06,20.6908333333,30.67775,18.1022916667,34.2655,14.1430833333,9.94966666667,28.5494166667,39.098,45.8770833333,17.28825,21.6535833333,14.228
587.39,20.6306666667,30.6615833333,18.1006666666,34.2416666667,14.122,9.882,28.5864166667,39.1213333333,45.8685,17.2479166667,21.6189166667,14.1999166667
587.73,20.595125,30.6483333333,18.1177083333,34.1925,14.0846666667,9.88945833333,28.6131666666,39.0800833334,45.7871666667,17.2688333333,21.6586666666,14.2074166666
588.07,20.5060416666,30.69975,18.1098333334,34.2153333333,14.0438333333,9.83191666667,28.6025833333,39.0875833333,45.8006666667,17.31475,21.6886666667,14.2226666667
588.41,20.5300416666,30.7625833334,18.1468333333,34.28525,14.0245833333,9.81370833333,28.6286666667,39.1573333333,45.84425,17.327,21.7039166667,14.2075833333
588.74,20.50825,30.7456666667,18.1474166667,34.30025,13.99125,9.75320833333,28.6515,39.1360833333,45.8225833333,17.32625,21.7145833333,14.1675833333
589.08,20.5200416667,30.7606666667,18.18675,34.3429166667,14.0083333334,9.74366666667,28.7175833333,39.1538333334,45.8643333333,17.3935833333,21.7911666667,14.1780833333
589.42,20.5875,30.84375,18.238,34.4766666666,14.0383333333,9.745625,28.8144166667,39.27275,45.9836666667,17.4736666667,21.8735,14.2065833334
589.76,20.62525,30.8736666667,18.2939166666,34.4908333333,14.07575,9.788125,28.8525,39.2863333333,45.9865,17.49325,21.9600833333,14.251
590.09,20.6803333333,30.9695833333,18.3504583333,34.58025,14.08075,9.78770833333,28.90125,39.31225,46.03825,17.5329166667,22.0374166666,14.2740833333
590.43,20.5738333333,30.8959166667,18.29125,34.4565,13.9869166667,9.67379166667,28.7829166666,39.1876666667,45.9094166667,17.4564166667,21.94375,14.1495833333
590.77,20.5642916666,30.9258333333,18.2792083333,34.5039166667,13.9983333333,9.65179166667,28.80425,39.1869166667,45.937,17.44025,21.953,14.1153333333
591.11,20.6615833333,31.0208333333,18.3647916667,34.6183333334,14.062,9.772125,28.8658333333,39.2188333333,45.9778333333,17.56125,22.0735,14.2024166667
591.44,20.6550833333,31.1074166667,18.4000416667,34.6745833334,14.045,9.70083333333,28.8616666667,39.2225,46.0043333333,17.50425,22.0649166666,14.1903333334
591.78,20.745125,31.164,18.4775,34.7195833333,14.0774166667,9.76733333333,28.91875,39.1910833333,46.009,17.5165,22.1233333333,14.2460833333
592.12,20.7357083334,31.2458333333,18.5060416667,34.7788333334,14.1368333333,9.79208333333,28.9673333333,39.1921666667,45.9956666667,17.53875,22.163,14.28225
592.46,20.7750416667,31.3678333333,18.6067916667,34.8720833333,14.1965833333,9.85954166667,29.0565833333,39.2425833333,46.0455833333,17.60375,22.2418333333,14.3240833333
592.79,20.7925,31.5215833333,18.642125,34.95525,14.193,9.864875,29.1321666667,39.3364166667,46.0986666667,17.5723333333,22.2923333334,14.3226666667
593.13,20.8665,31.6688333333,18.8052916667,35.048,14.2755,9.94641666667,29.253,39.41525,46.2035,17.6565,22.4431666667,14.3729166667
593.47,20.9170416667,31.74425,18.851625,35.1188333333,14.27725,9.96495833333,29.2724166667,39.4075833333,46.2531666667,17.6948333334,22.46425,14.3328333333
