wavelength,Back_PooThof,Belly_PooThof,Breast_PooThof,Crissum_PooThof,Crown_PooThof,DorTail_PooThof,Rump_PooThof,Throat_PooThof,WingTip_PooThof
339.40,6.21033333333,10.947,4.65777777778,7.74155555556,6.25588888889,9.05088888889,7.21,14.7267777778,10.0628888889
339.77,6.17833333333,10.7987777778,4.52144444444,7.68577777778,6.02855555556,9.04838888889,6.95011111111,14.6055555556,9.81122222223
340.14,6.36355555556,10.921,4.63166666666,7.72722222222,6.21522222222,9.19772222223,7.04388888889,14.8545555555,9.82466666668
340.50,6.46655555556,10.9407777778,4.78244444444,7.74577777778,6.27588888889,9.2653888889,7.06211111111,15.025,9.76722222223
340.87,6.16188888889,10.738,4.74811111111,7.60177777778,6.05977777778,8.97755555556,6.85555555556,14.8886666667,9.47577777779
341.23,6.02666666667,10.6355555556,4.59144444444,7.47655555555,5.91744444444,8.73316666667,6.62344444444,14.7371111111,9.40766666668
341.60,5.75866666667,10.3902222222,4.42266666667,7.21766666667,5.59277777778,8.41633333333,6.25933333333,14.461,9.186
341.96,5.69133333333,10.347,4.37555555556,7.07255555556,5.47911111111,8.46511111111,6.15555555556,14.5185555556,9.07344444444
342.33,5.56677777778,10.3051111111,4.10633333333,6.87011111111,5.33655555556,8.24344444444,6.00511111111,14.4842222222,8.91188888889
342.70,5.15266666667,9.98977777777,3.70177777778,6.44,4.862,7.83972222222,5.51255555556,14.1151111111,8.48633333333
343.06,4.86911111111,9.92111111112,3.46411111111,6.20088888889,4.76844444445,7.53394444444,5.23955555556,13.8862222222,8.16711111111
343.43,4.75677777778,9.92344444446,3.43533333333,6.01188888889,4.77033333333,7.58616666667,5.14477777778,13.8694444444,8.07177777778
343.79,4.92133333333,10.1866666667,3.69777777778,6.20533333334,4.971,7.76688888889,5.40966666667,14.1757777778,8.31677777778
344.16,4.67233333333,10.1071111111,3.497,6.03155555556,4.82011111111,7.52066666667,5.11833333333,14.0685555555,8.21866666667
344.52,4.53866666667,9.97633333335,3.28877777778,6.01655555556,4.70266666667,7.30366666667,4.92555555555,13.9336666667,8.13733333334
344.89,5.01877777778,10.273,3.583,6.24433333333,5.143,7.60661111111,5.41133333333,14.3774444444,8.56633333333
345.25,5.03677777778,10.3507777778,3.64622222222,6.28944444444,5.15911111111,7.56,5.49933333333,14.3896666667,8.55033333333
345.62,5.08977777778,10.4228888889,3.58944444444,6.35677777778,5.10722222222,7.60605555556,5.59655555555,14.4546666667,8.52266666667
345.99,5.11266666667,10.5474444444,3.55433333333,6.41955555556,5.14188888889,7.61077777778,5.65911111111,14.429,8.544
346.35,5.29555555556,10.7652222222,3.88766666667,6.70844444445,5.26866666667,7.80488888889,5.78133333333,14.6873333333,8.81533333333
346.72,5.56522222222,10.9251111111,4.11533333334,6.93944444444,5.49433333333,8.02144444444,5.92733333333,14.8742222222,8.99833333333
347.08,5.70244444444,10.9493333333,4.201,6.97611111111,5.48455555555,8.06877777778,6.016,14.9005555556,9.09022222222
347.45,5.768,11.0397777778,4.199,6.97844444444,5.56144444444,8.064,6.09688888889,14.9982222222,9.17866666667
347.81,5.92877777778,11.2001111111,4.28288888889,7.10755555556,5.726,8.13327777778,6.26966666666,15.1666666667,9.31455555556
348.18,6.09244444444,11.354,4.48311111111,7.27766666667,5.85933333333,8.24355555556,6.46455555555,15.3934444444,9.45977777777
348.54,6.33777777778,11.6673333333,4.87955555556,7.47988888889,6.108,8.57494444444,6.75555555556,15.6593333333,9.69711111111
348.91,6.30477777778,11.7378888889,4.89922222222,7.632,6.04511111111,8.687,6.79444444444,15.6285555556,9.70577777778
349.27,6.25166666667,11.6405555556,4.78111111111,7.62633333333,6.08477777778,8.625,6.73188888889,15.7231111111,9.63355555554
349.64,6.32233333334,11.795,4.98844444444,7.67744444444,6.33433333333,8.80544444444,6.821,15.8952222222,9.73144444444
350.00,6.17344444444,11.7691111111,4.92077777778,7.43833333333,6.17811111111,8.56661111111,6.64633333333,15.8392222222,9.59522222221
350.37,6.01255555556,11.6541111111,4.74455555555,7.33155555555,6.09755555556,8.4735,6.61877777778,15.7685555556,9.41644444445
350.73,5.87433333334,11.775,4.73455555556,7.29633333333,6.17366666667,8.41911111111,6.67111111111,15.9061111111,9.38955555555
351.10,5.86411111111,11.9774444444,4.79566666667,7.41455555555,6.21922222222,8.60761111111,6.79766666667,16.1085555555,9.55555555554
351.46,5.94266666667,11.9858888889,4.894,7.52333333333,6.22422222222,8.61155555556,6.80822222222,16.1721111111,9.60688888889
351.83,5.81044444444,12.0057777778,4.88977777778,7.513,6.22622222222,8.65694444445,6.79744444444,16.1378888889,9.52677777777
352.19,5.62344444445,11.8641111111,4.69233333333,7.24688888889,5.99666666667,8.45744444445,6.60188888889,16.0356666666,9.30455555556
352.55,5.34511111111,11.6718888889,4.26311111111,6.95088888889,5.62577777778,8.14883333333,6.22155555556,15.7318888889,8.98411111111
352.92,5.11388888889,11.65,4.02222222222,6.789,5.42088888889,7.96383333333,5.97388888889,15.7143333333,8.76155555555
353.28,5.12911111111,11.7877777778,4.09755555556,6.73077777778,5.38866666667,7.92661111111,5.89877777778,15.756,8.74477777778
353.65,5.19444444445,11.932,4.04933333333,6.85466666667,5.44988888889,7.99772222222,5.967,15.9791111111,8.88744444444
354.01,5.473,12.2156666667,4.41144444444,7.24077777778,5.77633333333,8.43005555556,6.18822222222,16.3942222222,9.20300000001
354.38,5.50555555555,12.2701111111,4.47344444444,7.23611111111,5.73511111111,8.44444444445,6.13733333333,16.4913333333,9.2261111111
354.74,5.61133333333,12.2917777778,4.50255555556,7.20566666667,5.62011111111,8.47938888889,6.13166666667,16.5453333333,9.1538888889
355.11,5.49455555556,12.1784444444,4.39533333333,7.14566666667,5.561,8.29844444444,6.02944444444,16.4665555555,9.00644444443
355.47,5.29577777778,12.1271111111,4.13522222222,7.03044444444,5.45922222222,8.15744444444,5.89488888889,16.4528888889,8.81533333333
355.83,5.20111111111,11.9885555556,3.93922222222,6.78355555556,5.25233333333,7.91166666667,5.66344444445,16.306,8.633
356.20,5.52355555556,12.3376666667,4.21077777778,7.12877777778,5.64577777778,8.25627777778,5.96244444445,16.4763333333,8.87455555556
356.56,5.63877777778,12.495,4.35688888889,7.31066666667,5.925,8.37216666667,6.18755555556,16.8107777778,9.04922222222
356.93,5.62566666667,12.5318888889,4.40066666667,7.28833333333,5.93088888889,8.30783333333,6.20344444444,16.7655555555,9.028
357.29,5.51677777778,12.3421111111,4.22522222222,7.30088888889,5.75144444445,8.24572222222,6.16633333333,16.7433333333,9.00144444445
357.66,5.49388888889,12.3271111111,4.16988888889,7.22655555556,5.72322222222,8.13388888889,6.10755555555,16.6218888889,8.86555555556
358.02,5.47844444445,12.2705555555,4.04911111111,7.16122222222,5.69688888889,8.03738888889,6.12888888889,16.6134444444,8.833
358.38,5.45733333333,12.2398888889,3.93511111111,7.11655555556,5.66288888889,8.002,6.101,16.626,8.73055555556
358.75,5.40755555556,12.1313333333,3.86588888889,7.04666666667,5.66655555556,7.88761111111,5.98222222222,16.602,8.77477777778
359.11,5.39111111111,12.1712222222,3.81733333333,6.95066666667,5.56877777778,7.85605555555,5.87688888889,16.6466666667,8.70722222222
359.48,5.423,12.2433333334,3.87766666667,6.96488888889,5.54044444444,7.752,5.92622222222,16.7481111111,8.73444444444
359.84,5.69588888889,12.5076666667,4.05811111111,7.15688888889,5.78988888889,8.05011111111,6.16822222222,17.1886666667,8.97311111111
360.20,5.69955555556,12.5176666667,4.16344444444,7.17666666666,5.80355555556,8.08694444445,6.21633333333,17.3147777778,9.00855555555
360.57,5.80211111111,12.6536666667,4.25944444444,7.264,5.89222222222,8.22733333333,6.31833333333,17.3888888889,9.10355555556
360.93,5.97688888889,12.8492222222,4.45166666667,7.42211111111,6.09466666667,8.402,6.433,17.6586666667,9.299
361.29,6.07766666666,13.0107777778,4.55055555556,7.40877777778,6.23088888889,8.45877777778,6.47822222222,17.6894444444,9.34688888889
361.66,5.885,12.8908888889,4.40666666667,7.29911111111,6.05322222222,8.34355555556,6.25611111111,17.5906666667,9.19655555555
362.02,5.79111111111,12.847,4.30411111111,7.24111111111,5.93055555555,8.19466666667,6.10866666667,17.4728888889,9.076
362.39,5.85744444445,12.9712222222,4.45133333333,7.375,6.07022222222,8.323,6.26,17.6324444445,9.22666666667
362.75,5.88144444444,13.1125555555,4.52077777778,7.48055555556,6.154,8.418,6.37222222222,17.7187777778,9.26811111111
363.11,6.01077777778,13.2367777778,4.638,7.60544444444,6.31288888889,8.51444444444,6.47466666666,17.852,9.34177777778
363.48,6.12288888889,13.2935555556,4.73577777778,7.63544444444,6.40277777778,8.67961111111,6.54266666667,17.892,9.41788888889
363.84,5.95622222222,13.1921111111,4.69433333333,7.584,6.22677777778,8.492,6.41388888889,17.6772222222,9.31244444444
364.20,5.81377777778,13.0984444444,4.52244444444,7.53611111111,6.12511111111,8.31488888889,6.30455555556,17.6998888889,9.24966666667
364.57,5.61888888889,13.058,4.348,7.31666666667,5.928,8.09883333333,6.16022222222,17.6431111111,9.04622222222
364.93,5.50355555556,13.002,4.16755555556,7.236,5.77255555555,7.96922222222,6.096,17.6066666667,8.93566666667
365.29,5.38666666666,12.9818888889,4.108,7.16411111111,5.76233333333,7.90233333333,6.04511111111,17.6802222222,8.79344444445
365.66,5.57866666667,13.2153333333,4.32133333333,7.29344444445,5.90911111111,8.08972222222,6.34011111111,17.974,8.96233333333
366.02,5.77277777778,13.5335555555,4.53288888889,7.45988888889,6.15655555556,8.30583333333,6.60988888889,18.278,9.19488888888
366.38,5.783,13.6046666667,4.49544444444,7.32077777778,6.14344444445,8.24344444445,6.61877777778,18.2388888889,9.12666666666
366.75,5.82777777778,13.6425555556,4.49911111111,7.32266666667,6.12977777778,8.22355555556,6.61522222222,18.303,9.08111111111
367.11,5.64244444444,13.5006666667,4.26155555556,7.18,5.96633333333,7.9885,6.46744444444,18.199,8.96166666667
367.47,5.53455555556,13.5456666667,4.21266666667,7.20811111111,5.92788888889,7.87055555555,6.38255555556,18.1755555556,8.92666666666
367.84,5.49333333333,13.6165555555,4.17788888889,7.20088888889,5.98455555556,7.87072222222,6.40133333333,18.3104444444,8.84533333333
368.20,5.75911111111,13.8208888889,4.32833333333,7.345,6.14822222222,8.01138888889,6.55377777778,18.4076666666,8.968
368.56,5.87477777778,13.8925555556,4.41433333333,7.50433333333,6.28477777778,8.05411111111,6.65477777778,18.5573333334,9.02911111111
368.93,5.93,14.0582222222,4.52122222222,7.548,6.41966666667,8.16805555555,6.74877777778,18.6818888889,9.04588888889
369.29,6.07177777778,14.2191111111,4.58655555555,7.68811111111,6.50344444444,8.22044444444,6.854,18.8476666667,9.17
369.65,6.06477777778,14.281,4.57144444444,7.67566666667,6.525,8.17994444445,6.82277777778,18.8913333333,9.16244444445
370.01,5.89866666667,14.0675555555,4.29955555556,7.48777777778,6.32066666667,7.92833333333,6.59877777778,18.7892222222,8.92855555556
370.38,5.747,13.9275555555,4.14655555555,7.40466666667,6.17777777778,7.74633333333,6.41288888889,18.7322222222,8.81122222222
370.74,5.89411111111,14.0951111111,4.30377777778,7.51122222222,6.28944444445,7.84972222222,6.56977777778,18.9104444445,9.01233333334
371.10,6.09166666667,14.4625555556,4.598,7.77077777778,6.46955555556,8.12416666667,6.80844444444,19.2127777778,9.21944444444
371.46,6.12155555556,14.5285555555,4.622,7.68755555555,6.47666666667,8.15538888889,6.84266666667,19.3112222222,9.15611111111
371.83,6.159,14.5692222222,4.579,7.67777777778,6.47844444444,8.16988888889,6.84844444444,19.403,9.22844444444
372.19,6.02044444444,14.6526666667,4.531,7.61855555555,6.36911111111,8.17344444445,6.782,19.462,9.19655555556
372.55,5.98,14.6717777778,4.58333333333,7.57333333333,6.39255555555,8.26272222222,6.74244444444,19.503,9.23488888889
372.92,6.112,14.8173333333,4.72233333333,7.71177777778,6.50066666667,8.29394444445,6.81366666667,19.6334444444,9.37211111111
373.28,6.09433333333,14.8695555556,4.65211111111,7.59688888889,6.49666666667,8.278,6.82377777778,19.606,9.43700000001
373.64,6.21922222222,15.0121111111,4.76422222222,7.69233333334,6.58111111111,8.4385,6.91755555556,19.7418888889,9.53899999999
374.00,6.37866666667,15.1935555555,5.03455555555,7.82944444444,6.74433333333,8.66177777778,7.06155555556,19.9573333333,9.68288888888
374.37,6.51733333333,15.4241111111,5.13644444444,7.98933333333,6.86655555556,8.81872222222,7.20811111111,20.1208888889,9.78211111112
374.73,6.29211111111,15.3751111111,4.95788888889,7.861,6.754,8.70738888889,7.05955555556,20.0406666667,9.5791111111
375.09,6.238,15.2625555555,4.84411111111,7.71922222222,6.70555555555,8.57127777778,6.96988888889,19.9235555556,9.45855555557
375.45,6.24155555556,15.3482222222,4.79822222222,7.84755555556,6.74688888889,8.53994444445,7.00522222222,20.0166666667,9.52066666667
375.81,6.18711111111,15.3677777778,4.78544444444,7.821,6.75788888889,8.48072222222,7.01122222222,19.9672222222,9.49688888889
376.18,6.18955555556,15.3645555556,4.73544444445,7.78911111111,6.74255555556,8.39838888889,6.97422222222,19.9546666667,9.46100000001
376.54,6.25711111111,15.544,4.73811111111,7.838,6.71011111111,8.45144444444,7.00711111111,20.0566666667,9.45499999999
376.90,6.13222222222,15.4722222222,4.601,7.76788888889,6.62488888889,8.377,6.92177777778,20.0111111111,9.33177777778
377.26,6.03777777778,15.463,4.59411111111,7.76288888889,6.54044444444,8.28194444444,6.884,20.0962222222,9.24811111111
377.63,5.97333333333,15.4738888889,4.53355555556,7.74788888889,6.46344444444,8.15461111111,6.84722222222,20.1281111111,9.20166666667
377.99,5.86166666667,15.4282222222,4.37388888889,7.64577777778,6.38866666666,8.00994444445,6.72566666667,20.0211111111,9.13311111111
378.35,5.85177777778,15.4413333333,4.39155555555,7.65877777778,6.39133333333,7.97194444445,6.70811111111,20.096,9.14388888888
378.71,5.86133333334,15.4294444444,4.35177777778,7.66255555555,6.32944444444,7.96994444444,6.65244444444,20.0556666667,9.07022222222
379.07,5.92522222222,15.5465555555,4.42688888889,7.78855555556,6.40333333333,8.08894444444,6.70655555556,20.2023333333,9.11722222221
379.44,5.94344444444,15.6075555555,4.49622222222,7.813,6.424,8.16527777778,6.71455555555,20.3045555555,9.099
379.80,6.01377777778,15.7533333333,4.62133333333,7.93611111111,6.48866666667,8.24466666667,6.75611111111,20.4521111111,9.13966666668
380.16,6.04922222222,15.8555555555,4.76788888889,7.99444444445,6.57,8.31516666667,6.87044444444,20.6505555555,9.1901111111
380.52,6.048,15.8777777778,4.80466666667,8.02911111111,6.61366666667,8.33272222222,6.91488888889,20.6923333333,9.24588888889
380.88,6.06077777778,15.8928888889,4.80733333333,8.00555555556,6.62833333333,8.33055555556,6.94666666667,20.7478888889,9.28666666665
381.24,6.16955555555,16.0492222222,4.92344444445,8.15577777778,6.72988888889,8.49583333333,7.00177777778,20.8582222222,9.34944444444
381.61,6.072,16.0291111111,4.85211111111,8.07877777778,6.733,8.42011111111,6.95122222222,20.8067777778,9.25655555554
381.97,6.18133333333,16.2072222222,5.02966666666,8.25611111111,6.821,8.591,7.11311111111,21.0101111111,9.3458888889
382.33,6.20222222222,16.3447777778,5.06066666667,8.30444444444,6.92788888889,8.67422222222,7.16511111111,21.1658888889,9.38988888889
382.69,6.33522222222,16.5493333333,5.20077777778,8.45377777778,7.11744444445,8.743,7.31555555556,21.4412222222,9.54122222221
383.05,6.23633333333,16.5514444444,5.11077777778,8.33211111111,7.02322222222,8.64338888889,7.19855555556,21.4867777778,9.43944444443
383.41,6.11533333333,16.5052222222,5.00377777778,8.20866666667,6.93077777778,8.53472222222,7.059,21.4424444444,9.35833333334
383.77,6.08822222222,16.5562222222,4.92311111111,8.09544444445,6.90222222222,8.45855555556,6.95211111111,21.4868888889,9.30044444445
384.14,6.03644444445,16.5981111111,4.83555555556,8.05033333333,6.86333333333,8.40038888889,6.87877777778,21.4924444444,9.24922222222
384.50,6.20766666667,16.7646666666,4.95088888889,8.18422222222,6.98344444444,8.50705555555,6.94466666667,21.6735555555,9.30866666666
384.86,6.20077777778,16.8235555555,4.91255555556,8.13855555555,6.99722222222,8.48461111111,6.88855555556,21.7435555556,9.263
385.22,6.36855555556,16.9547777778,5.05044444444,8.29766666667,7.15277777778,8.63933333333,6.98888888889,21.8916666667,9.399
385.58,6.39077777778,16.9706666667,5.08,8.31877777778,7.17044444444,8.69272222222,7.01,21.9922222222,9.46911111111
385.94,6.40233333333,17.0675555556,5.01933333333,8.324,7.214,8.70005555555,7.03722222222,22.0482222222,9.49366666665
386.30,6.39755555556,17.0557777778,5.03788888889,8.271,7.17255555556,8.648,6.97355555555,22.0141111111,9.454
386.66,6.38977777778,17.0848888889,4.99111111111,8.20988888889,7.14555555555,8.63705555555,6.94344444444,22.0281111111,9.46433333333
387.03,6.43555555556,17.1468888889,4.99733333334,8.27622222222,7.23955555556,8.64833333333,7.04844444445,22.1064444444,9.54822222222
387.39,6.54366666667,17.2448888889,5.05888888889,8.33088888889,7.29055555556,8.68077777778,7.11511111111,22.2497777778,9.61644444446
387.75,6.691,17.3747777778,5.21066666667,8.474,7.38111111111,8.85072222222,7.28644444444,22.4164444445,9.72733333332
388.11,6.69877777778,17.3826666666,5.18033333333,8.51511111111,7.36966666667,8.83722222222,7.24966666667,22.4286666667,9.68322222221
388.47,6.60777777778,17.341,5.01744444444,8.39955555555,7.284,8.67772222222,7.14522222222,22.429,9.61677777777
388.83,6.52566666667,17.3355555556,4.94744444444,8.36444444444,7.17044444444,8.56555555556,7.05711111111,22.4148888889,9.55522222221
389.19,6.37688888889,17.306,4.77377777778,8.18977777778,7.00822222222,8.402,6.96288888889,22.4031111111,9.40500000001
389.55,6.42777777778,17.4558888889,4.79,8.23322222222,7.05222222222,8.41683333333,6.98922222222,22.5276666667,9.41899999999
389.91,6.37611111111,17.4086666667,4.75744444444,8.14788888889,6.95855555556,8.28977777778,6.865,22.5236666667,9.33966666668
390.27,6.37488888889,17.4954444445,4.71655555556,8.198,6.96544444444,8.27811111111,6.92488888889,22.6294444444,9.35933333334
390.63,6.41533333333,17.5968888889,4.74577777778,8.26922222222,7.02477777778,8.306,6.97844444445,22.727,9.39488888889
391.00,6.42955555556,17.7038888889,4.77955555556,8.26877777778,6.97955555556,8.31677777778,6.96955555556,22.8107777778,9.37766666666
391.36,6.395,17.7712222222,4.79144444445,8.26988888889,7.02577777778,8.32955555555,6.98055555556,22.8512222222,9.39122222222
391.72,6.33622222222,17.8146666667,4.72155555556,8.27288888889,7.007,8.26744444444,6.94577777778,22.879,9.37400000001
392.08,6.37877777778,17.936,4.78588888889,8.285,7.076,8.31838888889,7.01922222222,23.0245555555,9.43033333333
392.44,6.44744444444,18.0346666667,4.88144444445,8.37522222222,7.14233333334,8.36738888889,7.08544444444,23.1237777778,9.47077777778
392.80,6.65788888889,18.2276666667,5.11033333333,8.58322222222,7.35755555556,8.54822222222,7.27488888889,23.3185555556,9.64611111112
393.16,6.69944444444,18.2874444444,5.15877777778,8.61011111111,7.43344444445,8.56544444444,7.32233333333,23.4131111111,9.69077777779
393.52,6.798,18.387,5.23988888889,8.679,7.55466666667,8.63116666667,7.40011111111,23.5457777778,9.77700000001
393.88,6.78644444444,18.4758888889,5.24433333333,8.74666666667,7.58633333333,8.68038888889,7.43955555556,23.6288888889,9.77733333333
394.24,6.75522222222,18.4618888889,5.19533333333,8.64677777778,7.499,8.58761111111,7.36233333333,23.5948888889,9.72433333332
394.60,6.72766666667,18.5241111111,5.23,8.637,7.50366666667,8.57911111111,7.36533333334,23.693,9.73111111111
394.96,6.76022222222,18.5336666667,5.27888888889,8.66411111111,7.556,8.61444444445,7.39222222222,23.7248888889,9.76044444446
395.32,6.85455555556,18.6376666667,5.33744444445,8.73711111111,7.64033333333,8.67616666667,7.46877777778,23.7824444444,9.82244444445
395.68,6.81566666667,18.6374444444,5.306,8.67233333333,7.64222222222,8.60816666667,7.41477777778,23.7738888889,9.76633333333
396.04,6.83766666667,18.6488888889,5.32733333333,8.65811111111,7.65177777778,8.62044444444,7.38611111111,23.7814444445,9.74133333333
396.40,6.73244444444,18.6391111111,5.26877777778,8.59466666667,7.57888888889,8.55833333333,7.31777777778,23.7452222222,9.67611111111
396.76,6.632,18.6575555556,5.18211111111,8.50344444444,7.477,8.49777777778,7.238,23.7815555555,9.57255555557
397.12,6.67488888889,18.7056666667,5.23388888889,8.56566666666,7.50388888889,8.50811111111,7.244,23.8225555556,9.58811111112
397.48,6.62744444444,18.7166666667,5.19588888889,8.55233333333,7.40866666667,8.44166666667,7.17155555556,23.8062222222,9.49488888888
397.84,6.58633333333,18.7231111111,5.13033333334,8.49555555555,7.37666666667,8.4025,7.12488888889,23.8568888889,9.44955555557
398.20,6.55344444444,18.7486666667,5.10477777778,8.51122222222,7.381,8.44483333333,7.07111111111,23.9571111111,9.41966666666
398.56,6.52166666667,18.7405555555,5.00177777778,8.491,7.30577777778,8.40505555556,6.98411111111,23.9851111111,9.32744444444
398.92,6.49688888889,18.7854444444,4.95844444444,8.493,7.328,8.38761111111,6.951,24.0292222222,9.30933333333
399.28,6.48177777778,18.8338888889,4.91755555556,8.50711111111,7.25911111111,8.35616666667,6.91355555556,24.1401111111,9.27155555556
399.64,6.55477777778,18.9066666666,4.94744444444,8.58944444444,7.29922222222,8.4045,6.96588888889,24.2626666667,9.33966666667
400.00,6.64055555556,19.0537777778,5.00533333334,8.71566666667,7.34466666667,8.45283333333,7.05788888889,24.4275555556,9.44666666667
400.36,6.76977777778,19.2048888889,5.11111111111,8.81588888889,7.47244444444,8.5815,7.17077777778,24.6084444444,9.5738888889
400.72,6.76022222222,19.199,5.05444444444,8.82466666667,7.46844444444,8.56055555556,7.16366666667,24.6861111111,9.55222222223
401.08,6.73788888889,19.276,5.01477777778,8.84111111111,7.45355555556,8.54522222222,7.15844444445,24.8227777778,9.52811111111
401.44,6.689,19.2714444444,4.91922222222,8.76222222222,7.403,8.4715,7.07288888889,24.8177777778,9.43544444444
401.80,6.76388888889,19.3914444444,4.99077777778,8.81633333333,7.48155555556,8.53838888889,7.11877777778,24.9536666667,9.49377777778
402.16,6.83788888889,19.5382222222,5.09511111111,8.91966666667,7.58022222222,8.60783333333,7.22433333333,25.1081111111,9.5388888889
402.52,6.87044444444,19.6333333333,5.12988888889,8.91933333333,7.62277777778,8.64366666667,7.24288888889,25.147,9.567
402.88,6.912,19.769,5.16233333333,8.97755555556,7.658,8.64138888889,7.30588888889,25.2958888889,9.59355555554
403.24,6.90777777778,19.7888888889,5.15233333333,8.96155555556,7.69177777778,8.6445,7.29588888889,25.3842222222,9.59355555554
403.60,6.85433333333,19.8078888889,5.147,8.94033333333,7.68788888889,8.646,7.26977777778,25.416,9.53833333333
403.95,6.80255555556,19.8523333333,5.08233333334,8.88322222222,7.68788888889,8.65561111111,7.23488888889,25.4267777778,9.50077777778
404.31,6.70166666667,19.8733333333,5.04422222222,8.80822222222,7.64066666667,8.59211111111,7.17633333333,25.4085555556,9.41155555557
404.67,6.73088888889,19.9551111111,5.06177777778,8.79355555556,7.63688888889,8.62711111111,7.17011111111,25.4533333333,9.43655555557
405.03,6.70611111111,20.0218888889,5.02766666667,8.79555555556,7.63055555556,8.62622222222,7.13588888889,25.4668888889,9.41822222222
405.39,6.76633333333,20.139,5.124,8.87577777778,7.73,8.72611111111,7.247,25.617,9.52722222223
405.75,6.75455555556,20.1858888889,5.12733333333,8.85333333333,7.70555555556,8.69111111111,7.24488888889,25.631,9.52744444444
406.11,6.79311111111,20.2163333333,5.11233333333,8.84066666667,7.73933333333,8.70038888889,7.24933333333,25.6756666666,9.57822222221
406.47,6.83133333333,20.2728888889,5.18555555556,8.93644444445,7.81044444445,8.7345,7.31233333333,25.7363333333,9.6168888889
406.83,6.85377777778,20.2988888889,5.22144444445,8.95811111111,7.81422222222,8.78644444444,7.32044444444,25.7696666667,9.64055555557
407.19,6.85733333334,20.377,5.23688888889,8.98788888889,7.80611111111,8.76683333333,7.35488888889,25.8172222222,9.64244444445
407.55,6.88055555555,20.5016666667,5.25377777778,9.03133333333,7.80877777778,8.7715,7.35933333333,25.9221111111,9.66511111112
407.90,6.863,20.498,5.22477777778,9.03966666667,7.754,8.70405555556,7.31188888889,25.9914444444,9.61377777777
408.26,6.89566666667,20.5174444445,5.204,9.04088888889,7.75366666666,8.70533333333,7.30422222222,26.0422222222,9.62388888889
408.62,6.91777777778,20.6398888889,5.23577777778,9.09866666667,7.82433333333,8.71011111111,7.37788888889,26.1302222222,9.64699999999
408.98,6.92811111111,20.7093333334,5.26422222222,9.12211111111,7.83911111111,8.72694444445,7.43444444444,26.2143333333,9.67088888888
409.34,6.87922222222,20.7114444444,5.21344444444,9.07133333333,7.73855555555,8.65922222222,7.35766666666,26.254,9.60388888889
409.70,6.94311111111,20.8012222222,5.25888888889,9.17955555556,7.81722222222,8.72766666667,7.43444444444,26.3742222222,9.65677777779
410.06,6.89111111111,20.8627777778,5.26577777778,9.19433333333,7.78866666667,8.76616666667,7.43588888889,26.4242222222,9.60322222221
410.42,6.83188888889,20.8971111111,5.18211111111,9.14188888889,7.73666666667,8.7295,7.394,26.4482222222,9.55677777777
410.77,6.78811111111,20.9066666667,5.14888888889,9.08922222222,7.71022222222,8.67094444444,7.36188888889,26.4737777778,9.53577777779
411.13,6.79855555556,20.9576666667,5.13544444445,9.09744444444,7.73088888889,8.67683333333,7.33255555555,26.5161111111,9.49855555556
411.49,6.77566666667,20.9812222222,5.10077777778,9.06177777778,7.70277777778,8.65505555556,7.32022222222,26.5504444444,9.47544444445
411.85,6.76966666666,21.0173333333,5.10488888889,9.07077777778,7.733,8.66233333333,7.31422222222,26.5683333333,9.48611111112
412.21,6.84477777778,21.1801111111,5.17222222222,9.184,7.80466666667,8.73472222222,7.40588888889,26.7091111111,9.56100000001
412.57,6.78933333333,21.162,5.13422222222,9.15844444444,7.74788888889,8.72055555555,7.36533333334,26.7045555556,9.52733333334
412.92,6.84866666667,21.2413333333,5.18011111111,9.19211111111,7.78888888889,8.77822222222,7.38777777778,26.7797777778,9.54066666668
413.28,6.86033333333,21.3266666667,5.20322222222,9.26788888889,7.87611111111,8.80472222222,7.44944444444,26.9108888889,9.56799999999
413.64,6.82255555555,21.3504444445,5.16111111111,9.18822222222,7.84366666667,8.73466666667,7.38944444444,26.9106666667,9.52277777779
414.00,6.85877777778,21.4107777778,5.19044444444,9.20033333333,7.88622222222,8.68544444445,7.45577777778,26.9704444445,9.5548888889
414.36,6.83511111111,21.4596666666,5.17033333333,9.18822222222,7.85066666667,8.638,7.42855555556,27.0632222222,9.55033333334
414.72,6.82788888889,21.5657777778,5.16366666667,9.229,7.86466666667,8.64161111111,7.40322222222,27.1365555555,9.52288888888
415.07,6.80811111111,21.621,5.17533333333,9.23433333333,7.86155555556,8.65311111111,7.41344444444,27.2026666667,9.55344444444
415.43,6.87755555556,21.7204444444,5.23866666667,9.30311111111,7.96666666666,8.72283333333,7.49611111111,27.2781111111,9.60144444445
415.79,6.95211111111,21.859,5.30022222222,9.39233333333,8.03633333333,8.76716666667,7.56333333333,27.385,9.64999999999
416.15,6.91077777778,21.8442222222,5.24644444445,9.34533333333,8.01088888889,8.70216666667,7.50011111111,27.3661111111,9.58733333332
416.51,6.955,21.9297777778,5.31188888889,9.40177777777,8.08188888889,8.74377777778,7.51611111111,27.4481111111,9.62633333333
416.86,6.98422222222,21.9874444444,5.30366666667,9.41955555554,8.09622222222,8.7155,7.512,27.4867777778,9.65188888888
417.22,7.02188888889,22.0668888889,5.31666666667,9.43066666667,8.10555555556,8.72894444445,7.52044444444,27.4928888889,9.67155555557
417.58,7.045,22.0877777778,5.33022222222,9.45977777779,8.12188888889,8.74766666667,7.546,27.55,9.66211111112
