wavelength,Back_TanPalm,Belly_TanPalm,Breast_TanPalm,Crissum_TanPalm,Crown_TanPalm,DorTail_TanPalm,Patch10_TanPalm,Patch11_TanPalm,Patch12_TanPalm,Rump_TanPalm,Throat_TanPalm,WingTip_TanPalm
550.32,52.5716666667,63.3038333333,75.5730833333,30.081625,19.8950833334,5.86133333334,24.48775,5.27141666666,32.44025,27.1230833333,47.948,7.36333333333
550.66,52.41675,63.3551666667,75.4570833333,30.0940833333,19.90775,5.878,24.5025833333,5.28608333333,32.4773333334,27.1489166666,47.9385,7.38333333333
551.01,52.225,63.2793333333,75.331,30.0743333333,19.9376666667,5.89325,24.4855,5.29175,32.4679166667,27.1431666667,47.92225,7.409
551.35,52.0718333333,63.2883333333,75.22825,30.030625,19.9035833333,5.86466666667,24.48675,5.25283333333,32.4554166667,27.1375,47.8855,7.38158333333
551.69,51.8854166667,63.2179166667,75.0984166666,29.9649166667,19.88725,5.8655,24.47225,5.25825,32.4430833333,27.1258333333,47.8318333333,7.37375
552.03,51.7450833334,63.2271666666,75.0504166666,29.9670416667,19.87975,5.8645,24.4693333333,5.22983333333,32.48475,27.1190833334,47.8355833333,7.34591666667
552.38,51.6873333333,63.2971666667,74.999,30.01425,19.91625,5.91691666667,24.493,5.27458333333,32.5415833333,27.1386666667,47.8949166667,7.38508333333
552.72,51.5735833333,63.26425,74.8835833333,30.015625,19.903,5.90025,24.46975,5.26425,32.4988333333,27.1404166667,47.8639166666,7.34658333333
553.06,51.5006666667,63.2541666666,74.8231666667,30.027125,19.9298333334,5.93266666666,24.5084166666,5.28033333333,32.5235833333,27.1660833333,47.8949166666,7.36166666667
553.40,51.3868333333,63.2649166667,74.7526666667,30.0358333333,19.9386666667,5.95,24.515,5.30841666666,32.5319166667,27.1635833334,47.9203333333,7.38191666667
553.74,51.2596666667,63.21925,74.57425,30.031,19.9106666667,5.98541666666,24.5103333333,5.326,32.5096666667,27.1635833334,47.8881666667,7.40566666666
554.09,51.15825,63.2965,74.55025,30.0779166667,19.923,5.97675,24.5200833333,5.32916666666,32.5265833333,27.19575,47.93325,7.41233333333
554.43,51.0271666667,63.2906666667,74.4335,30.0922083333,19.9501666667,5.98225,24.5343333333,5.334,32.5391666666,27.2008333334,47.983,7.43108333333
554.77,50.9253333333,63.3629166667,74.2818333333,30.1018333334,19.9605833333,5.9815,24.5649166667,5.35883333334,32.5274166667,27.18675,47.97525,7.4405
555.11,50.8135,63.4008333333,74.1763333333,30.0965,19.99075,5.99358333333,24.5685833333,5.37691666667,32.5530833334,27.1993333333,48.0135833333,7.47283333333
555.45,50.69,63.4175833333,73.99975,30.076875,19.9645833333,5.93425,24.503,5.30775,32.5108333333,27.1471666667,48.0025,7.44891666667
555.80,50.6373333333,63.449,73.9249166667,30.1115833333,19.9771666667,5.96383333333,24.5173333333,5.34508333333,32.5156666667,27.1504166666,48.0339166667,7.47433333334
556.14,50.4879166667,63.4501666667,73.8151666667,30.0940833333,19.9580833333,5.92616666667,24.5185833334,5.32708333333,32.4838333333,27.1405,48.0090833333,7.45175
556.48,50.4155,63.489,73.7495833333,30.1209583334,19.98875,5.93733333334,24.5315833333,5.33866666667,32.5015,27.13825,48.03875,7.4605
556.82,50.3701666667,63.598,73.7705833334,30.1591666667,20.0179166667,5.96416666666,24.5883333334,5.39833333333,32.5525,27.1996666666,48.0955833333,7.51058333333
557.16,50.2595,63.5954166667,73.6459166666,30.1822083333,20.0540833333,6.0055,24.6089166666,5.44075,32.5621666667,27.216,48.0943333333,7.54241666667
557.50,50.1863333333,63.6445833333,73.5939166667,30.1995833333,20.0850833333,6.02366666667,24.6306666667,5.48491666667,32.619,27.261,48.1398333333,7.57641666666
557.85,49.9941666667,63.52725,73.3094166667,30.1570833333,20.0923333333,6.0415,24.5900833333,5.49058333333,32.556,27.24425,48.06675,7.59908333333
558.19,49.8765833333,63.5473333333,73.2363333334,30.1283333333,20.0759166666,6.05225,24.5606666667,5.49425,32.5183333333,27.1986666667,48.0376666667,7.61091666667
558.53,49.7446666667,63.4753333334,73.1389166667,30.1340416667,20.0608333334,6.0605,24.5421666666,5.47941666667,32.5211666667,27.2225833333,48.0385833333,7.60008333333
558.87,49.6026666667,63.4290833333,73.0089166667,30.097875,20.01425,6.03141666667,24.5036666666,5.47108333333,32.48625,27.1610833333,47.9935,7.59183333333
559.21,49.467,63.3935833333,72.9198333333,30.12725,19.9919166667,6.05475,24.4990833333,5.50266666667,32.46725,27.1671666667,47.9719166667,7.626
559.55,49.2875833333,63.3641666667,72.7381666667,30.0880833333,19.973,6.05616666666,24.488,5.50733333333,32.4560833333,27.1736666666,47.8846666667,7.64608333333
559.89,49.142,63.3333333333,72.58825,30.102,19.9439166667,6.00425,24.45025,5.46558333333,32.4260833333,27.1139166666,47.83875,7.61325
560.23,49.0549166667,63.39725,72.5051666666,30.1420416667,19.9914166667,6.05225,24.4951666667,5.50275,32.45425,27.1425833333,47.86725,7.68008333333
560.58,48.8979166667,63.3453333333,72.3361666667,30.15175,19.9735,6.03875,24.44425,5.47033333333,32.4056666667,27.1176666667,47.8205,7.64458333333
560.92,48.8070833333,63.3245833334,72.207,30.1332916667,19.9875833333,6.08325,24.4436666667,5.47283333333,32.3888333334,27.1180833333,47.8371666667,7.66458333333
561.26,48.6376666667,63.2669166667,72.0864166667,30.0653333334,19.96175,6.07258333333,24.4246666667,5.43366666667,32.3588333333,27.107,47.77525,7.64508333334
561.60,48.597,63.32275,72.12875,30.1005833334,19.95375,6.08,24.463,5.42158333333,32.4120833333,27.09575,47.8218333333,7.64516666667
561.94,48.4243333333,63.227,71.92325,30.0519583334,19.9111666667,6.07433333333,24.4250833333,5.40758333334,32.3745833334,27.0723333333,47.726,7.61325
562.28,48.2665833333,63.1610833334,71.7235833333,30.0279166667,19.91825,6.10041666666,24.4193333334,5.44483333333,32.3471666667,27.0390833333,47.6398333333,7.65666666667
562.62,48.2303333334,63.2665,71.7405833333,30.11825,19.9880833333,6.17716666667,24.4801666667,5.499,32.3883333333,27.1019166667,47.7395833333,7.686
562.96,48.0945,63.2554166666,71.5878333333,30.0515833333,19.99225,6.18333333333,24.48325,5.50875,32.3905,27.0726666667,47.7474166666,7.69241666667
563.30,47.976,63.2364166667,71.47075,30.031375,19.9615833333,6.14558333333,24.4660833333,5.46433333333,32.3606666667,27.0440833333,47.7469166667,7.6605
563.64,47.8715,63.2228333333,71.40575,29.9652083333,19.96225,6.15491666667,24.452,5.44975,32.366,27.0591666667,47.7610833333,7.64158333333
563.99,47.7166666666,63.1629166666,71.3314166667,29.9025416667,19.9055,6.136,24.43375,5.43608333333,32.35,27.0418333333,47.7269166667,7.61616666667
564.33,47.628,63.155,71.2419166666,29.87225,19.92325,6.16391666667,24.4396666667,5.45958333333,32.3920833333,27.0651666667,47.769,7.64008333333
564.67,47.44225,63.1360833333,71.1413333333,29.8192083333,19.8450833333,6.08633333334,24.4145,5.40508333333,32.3995833333,27.03025,47.7129166667,7.59525
565.01,47.43775,63.23575,71.1499166667,29.907,19.87325,6.13216666667,24.4915833334,5.44675,32.4351666667,27.0473333333,47.784,7.62666666667
565.35,47.35625,63.259,71.0609166667,29.8797083334,19.8801666666,6.122,24.4918333333,5.48608333333,32.4209166667,27.0743333333,47.77125,7.64258333333
565.69,47.2879166666,63.3128333333,71.03975,29.8981666667,19.8876666667,6.09291666667,24.5158333333,5.47175,32.4400833333,27.0940833333,47.82425,7.64483333333
566.03,47.3039166667,63.4799166667,71.133,29.934625,19.8874166666,6.08308333333,24.549,5.45341666667,32.5041666667,27.1356666666,47.9490833334,7.63816666667
566.37,47.2400833333,63.5019166666,71.063,29.9279583333,19.8555833334,6.06783333333,24.54725,5.43808333333,32.5105,27.1435,47.95975,7.64266666666
566.71,47.22025,63.5970833333,71.0944166667,30.0354583333,19.913,6.094,24.60525,5.44858333333,32.56125,27.1911666667,48.0116666667,7.6675
567.05,47.1301666667,63.5918333333,71.0535,30.02675,19.9083333334,6.11833333334,24.5849166667,5.47058333333,32.54875,27.1806666667,48.0393333333,7.67625
567.39,47.04025,63.5973333333,70.9670833333,30.0628333333,19.894,6.1415,24.5841666666,5.50083333334,32.5345833333,27.167,48.01875,7.7035
567.73,46.92775,63.5534166667,70.8359166667,30.060375,19.8879166667,6.12108333334,24.55125,5.50566666667,32.5100833333,27.1605833334,47.9886666667,7.70041666667
568.07,46.8128333333,63.58075,70.7719166667,30.0614166667,19.9015833334,6.117,24.5670833333,5.50316666667,32.5148333333,27.15975,47.9993333333,7.71716666667
568.41,46.78675,63.6153333333,70.7508333333,30.094625,19.9263333333,6.14733333334,24.5825833333,5.52008333334,32.5078333333,27.1740833333,48.0190833333,7.73558333334
568.75,46.6263333333,63.5938333333,70.60875,30.075,19.9143333333,6.09666666666,24.53575,5.50333333334,32.50575,27.1821666666,47.9886666667,7.72008333333
569.09,46.5844166667,63.6651666667,70.6520833333,30.114,19.9359166667,6.09483333333,24.5551666667,5.494,32.5633333333,27.2134166667,48.04575,7.73225
569.43,46.4598333333,63.5939166667,70.5390833333,30.0763333333,19.9195833333,6.09375,24.49875,5.473,32.5289166666,27.18675,47.9915833333,7.6975
569.77,46.32975,63.5549166667,70.4659166667,30.00825,19.9105,6.06458333333,24.476,5.45925,32.49975,27.1478333333,47.9464166667,7.68325
570.11,46.1328333333,63.4434166667,70.30425,29.9137083333,19.9081666667,6.06091666667,24.4580833333,5.44991666667,32.4549166666,27.1108333333,47.8724166667,7.68041666667
570.45,46.00875,63.3686666667,70.1980833333,29.823125,19.8505833333,6.01658333333,24.4044166667,5.404,32.42225,27.0555,47.8125833333,7.6415
570.79,45.92225,63.3855833333,70.109,29.8331666667,19.88125,6.02508333333,24.4311666667,5.417,32.43875,27.06,47.7841666667,7.67175
571.13,45.7846666667,63.3104166667,69.93975,29.765375,19.8521666667,6.01708333334,24.3863333333,5.408,32.405,27.0208333334,47.7315833333,7.66608333333
571.47,45.7220833333,63.3750833333,69.8986666667,29.7824166667,19.8569166667,6.04125,24.4261666667,5.4175,32.439,27.0355,47.7698333333,7.68841666667
571.81,45.6989166667,63.44825,69.9019166667,29.8269166666,19.87825,6.07775,24.468,5.45733333333,32.46725,27.0545833333,47.8158333333,7.72908333333
572.15,45.6199166667,63.4815833334,69.8285833333,29.8327916666,19.886,6.07025,24.4398333334,5.44391666667,32.49775,27.058,47.8506666667,7.75791666667
572.49,45.51375,63.43825,69.7615833333,29.8025833333,19.8474166666,6.06383333333,24.4036666667,5.42766666666,32.42975,27.0006666667,47.8394166667,7.74425
572.83,45.3581666667,63.319,69.5339166667,29.7440833333,19.79825,6.06275,24.3510833333,5.3975,32.3310833333,26.9469166667,47.7835833333,7.73608333333
573.17,45.2671666667,63.3290833333,69.4413333333,29.7632083333,19.8028333333,6.10091666667,24.3749166667,5.43558333333,32.33225,26.94175,47.787,7.77
573.51,45.092,63.2571666667,69.2555833334,29.7379166667,19.75175,6.08291666667,24.33425,5.42383333333,32.2933333333,26.9023333334,47.76125,7.73633333333
573.85,45.0651666667,63.3485833333,69.25425,29.791875,19.7700833334,6.09816666667,24.3555833333,5.45116666667,32.3408333333,26.95075,47.8076666667,7.75325
574.19,45.0024166667,63.3945,69.2015,29.8407916666,19.8101666667,6.15658333333,24.419,5.49641666667,32.3734166667,27.012,47.8506666667,7.80425
574.53,44.9051666667,63.3650833333,69.1068333334,29.8406666667,19.8025,6.1805,24.4385833333,5.52825,32.3801666667,27.0265,47.8620833333,7.83433333333
574.87,44.8795,63.48275,69.1196666667,29.91675,19.8701666667,6.23475,24.5271666667,5.61516666667,32.4410833333,27.08225,47.9486666667,7.91391666667
575.21,44.7565,63.4544166667,68.9993333333,29.8819166666,19.8446666666,6.21266666667,24.48375,5.59741666667,32.4079166667,27.03875,47.9039166666,7.89233333333
575.55,44.6731666667,63.4691666666,68.8905833333,29.878,19.78475,6.19308333333,24.4435,5.55,32.3796666667,27.0174166667,47.89275,7.85383333334
575.89,44.5945833334,63.4865833333,68.8318333334,29.9260833334,19.8358333333,6.25641666667,24.5019166667,5.621,32.3794166667,27.0594166667,47.8858333333,7.87225
576.22,44.5038333333,63.478,68.721,29.9176666667,19.8410833333,6.28516666667,24.501,5.6535,32.3963333333,27.0834166667,47.85025,7.91191666667
576.56,44.4011666667,63.5158333333,68.6871666667,29.9068333333,19.8365,6.2695,24.4795,5.64975,32.4201666666,27.0745,47.8708333333,7.88041666667
576.90,44.3221666666,63.52775,68.6610833333,29.9055833334,19.84775,6.24816666666,24.4898333333,5.64691666667,32.452,27.09925,47.9005833333,7.90941666667
577.24,44.3195833333,63.6043333333,68.6728333333,29.9969166667,19.9143333333,6.32241666667,24.5421666666,5.70783333333,32.4815833334,27.1616666667,47.96375,7.97133333333
577.58,44.17575,63.5578333333,68.5621666667,29.9896666667,19.8789166666,6.28466666667,24.49775,5.66341666667,32.4018333333,27.1175,47.9536666667,7.951
577.92,44.0696666667,63.61175,68.5255833333,29.996,19.866,6.25075,24.4540833333,5.66341666667,32.3835,27.11675,47.98625,7.92716666667
578.26,43.979,63.66925,68.4935,29.9925833333,19.8191666666,6.1595,24.3933333333,5.56916666666,32.3548333333,27.0819166666,47.9654166667,7.8155
578.60,43.93375,63.68975,68.5381666667,30.0074166666,19.8293333333,6.1675,24.41125,5.51558333333,32.4068333333,27.15425,48.03075,7.8015
578.94,43.9053333333,63.7498333333,68.5693333333,30.037375,19.8666666666,6.18383333333,24.4353333333,5.513,32.4446666667,27.2173333333,48.0760833333,7.81175
579.28,43.7698333334,63.67075,68.4959166667,29.9867916667,19.8681666667,6.11708333333,24.416,5.471,32.4350833333,27.19025,47.99475,7.78266666667
579.61,43.7013333334,63.65775,68.47675,29.934375,19.8016666667,6.0255,24.3644166667,5.40208333333,32.4214166667,27.1566666667,48.0191666667,7.70125
579.95,43.6185,63.7226666667,68.4325833333,29.918625,19.8013333333,5.99391666667,24.3544166667,5.36716666666,32.40875,27.1615833333,48.0469166666,7.64925
580.29,43.5318333333,63.7024166667,68.391,29.946375,19.7995833333,6.00066666667,24.383,5.38766666667,32.4128333334,27.2264166666,48.0034166667,7.65158333333
580.63,43.4586666667,63.7116666667,68.3284166666,29.902625,19.7515833333,5.944,24.3606666667,5.33266666667,32.3850833333,27.1795,47.9675833333,7.57916666667
580.97,43.4161666666,63.7069166667,68.2305,29.90025,19.779,5.956,24.3776666667,5.3775,32.436,27.24125,47.9290833334,7.60058333333
581.31,43.32925,63.6338333333,68.0865,29.9160416667,19.7801666667,5.98491666667,24.3900833333,5.40891666667,32.4633333334,27.255,47.8645,7.59825
581.65,43.2625,63.5705833333,67.95475,29.8760833333,19.7485,6.003,24.3745833333,5.3925,32.44275,27.2338333333,47.8110833333,7.60391666667
581.98,43.17,63.5295,67.8675833333,29.8158333333,19.7731666667,6.065,24.3905,5.45808333333,32.4226666667,27.27975,47.8016666667,7.67558333334
582.32,43.0524166667,63.4938333333,67.7116666667,29.7922916667,19.7260833334,6.02975,24.3268333334,5.43933333333,32.3339166667,27.2240833333,47.7063333333,7.64025
582.66,43.0538333333,63.5771666667,67.7179166666,29.86475,19.7840833334,6.08608333333,24.3936666666,5.50408333333,32.3828333333,27.2979166666,47.8076666667,7.69308333333
583.00,42.9075833333,63.4920833333,67.5475833333,29.8416666667,19.75575,6.12925,24.3425,5.54908333334,32.2985833333,27.2781666667,47.7831666667,7.72041666666
583.34,42.82825,63.4860833333,67.5200833333,29.8549583334,19.76525,6.17891666666,24.3799166667,5.57166666667,32.29125,27.3049166667,47.78275,7.76525
583.68,42.8264166667,63.5145833333,67.5106666667,29.8816666666,19.7988333333,6.22625,24.4326666667,5.63775,32.3568333333,27.3625,47.8165833333,7.84875
584.01,42.7549166667,63.5585833333,67.4421666667,29.9228333333,19.8091666667,6.28525,24.4731666667,5.67308333333,32.397,27.31775,47.8525,7.89299999999
584.35,42.724,63.6143333333,67.4279166667,30.0225833333,19.86175,6.382,24.5159166667,5.75533333333,32.4565,27.4300833333,47.93675,7.98383333333
584.69,42.5741666667,63.53225,67.3370833333,29.971125,19.7881666666,6.32583333333,24.431,5.6715,32.368,27.3465,47.8704166667,7.92916666667
585.03,42.5861666667,63.61025,67.3739166667,29.9875833333,19.79025,6.32608333334,24.41775,5.6545,32.399,27.3321666667,47.8819166667,7.93566666666
585.37,42.47125,63.5599166667,67.2524166666,30.0077083334,19.77125,6.3225,24.3873333333,5.68366666667,32.3485833333,27.3308333333,47.8333333333,7.95866666667
585.70,42.4459166667,63.64275,67.2803333333,30.1320416667,19.8018333333,6.32433333333,24.4414166667,5.70775,32.395,27.3829166667,47.9083333333,7.96083333333
586.04,42.3608333333,63.6185,67.23675,30.1090416667,19.7720833333,6.26666666667,24.3925,5.65616666667,32.37375,27.3485,47.9095,7.93833333333
586.38,42.1795833334,63.4745833333,67.0886666667,30.028625,19.668,6.18708333333,24.3201666667,5.61966666667,32.25775,27.2239166667,47.7844166667,7.88183333332
586.72,42.2035833333,63.5159166666,67.1446666666,30.1047083333,19.7421666667,6.1855,24.43025,5.648,32.3474166667,27.3015,47.8269166667,7.92674999999
587.06,42.0788333333,63.4698333333,67.0061666667,30.01475,19.6563333333,6.08975,24.3303333334,5.57183333333,32.28625,27.1783333334,47.7316666667,7.86699999999
587.39,42.0624166667,63.5334166666,67.10525,30.0492916666,19.6995,6.07008333333,24.3551666667,5.52275,32.31125,27.1895833333,47.8331666667,7.85783333332
587.73,42.008,63.512,67.05975,30.02975,19.7160833333,6.032,24.3246666667,5.49741666667,32.3148333334,27.1919166666,47.7660833333,7.86158333334
588.07,41.9161666667,63.4861666666,66.98525,29.97575,19.6938333333,6.00766666667,24.29525,5.49083333333,32.2871666667,27.1260833333,47.7219166667,7.83666666667
588.41,41.8735,63.5311666667,66.9510833333,30.008125,19.70675,6.04025,24.3331666667,5.49508333333,32.3064166667,27.1225833333,47.7434166666,7.87891666667
588.74,41.7764166667,63.5480833334,66.9166666667,29.98225,19.7171666667,6.03858333333,24.371,5.49533333334,32.3405833333,27.1278333334,47.7941666667,7.90591666667
589.08,41.8153333333,63.6588333333,67.0410833334,29.9977083334,19.80425,6.06333333333,24.47,5.51716666667,32.4454166667,27.1890833333,47.9070833333,7.9435
589.42,41.7645833333,63.6314166666,66.949,29.9820416666,19.83475,6.12158333333,24.4570833333,5.54025,32.4505833334,27.1638333333,47.9203333334,7.99725
589.76,41.7178333334,63.6263333333,66.927,30.028625,19.919,6.24083333333,24.5521666666,5.65625,32.4975833333,27.21975,47.9443333333,8.07008333334
590.09,41.6956666667,63.6620833333,66.9140833333,30.0885833333,20.0348333333,6.33425,24.6385,5.70816666667,32.5728333333,27.2831666667,48.0131666667,8.13433333332
590.43,41.5936666667,63.6993333333,66.8744166667,30.0594583333,19.98725,6.36125,24.5740833333,5.70925,32.5516666667,27.2239166667,48.0590833333,8.12566666668
590.77,41.61475,63.8489166666,66.91675,30.1345416667,20.0394166667,6.41966666666,24.6624166666,5.75,32.6276666667,27.306,48.1595833333,8.14866666668
591.11,41.5141666667,63.7920833333,66.7864166666,30.1815833333,20.0480833333,6.45541666667,24.6855,5.82808333333,32.5986666667,27.3009166667,48.09,8.17066666668
591.44,41.50325,63.83625,66.77275,30.2420833333,20.05775,6.50358333333,24.7315833334,5.87116666667,32.6143333333,27.314,48.1431666667,8.20791666666
591.78,41.607,63.9626666666,66.8836666667,30.3775416666,20.21675,6.64841666667,24.8539166667,5.98366666667,32.7288333333,27.4524166667,48.2690833334,8.35775000001
592.12,41.56825,63.9881666667,66.8335,30.3667083333,20.22775,6.65475,24.8654166666,6.00433333333,32.7469166667,27.48375,48.32975,8.35300000001
592.46,41.44775,63.89425,66.68525,30.340125,20.1574166667,6.63225,24.7976666667,5.99283333333,32.6518333333,27.4495833333,48.24225,8.32300000001
592.79,41.2990833333,63.78875,66.5340833333,30.2755833333,20.0589166666,6.555,24.6800833333,5.92416666667,32.5528333333,27.3540833333,48.1754166667,8.20958333334
593.13,41.2033333333,63.7308333333,66.4655833333,30.2105833334,20.013,6.48841666666,24.6229166667,5.8455,32.5044166667,27.2674166667,48.1246666667,8.14091666667
593.47,41.0708333333,63.6576666667,66.3046666667,30.0903333333,19.8933333334,6.40125,24.5345833333,5.766,32.4190833333,27.1975,48.01275,8.08558333334
593.80,41.0870833334,63.76725,66.3930833333,30.1135,19.8824166667,6.36125,24.5099166666,5.71708333334,32.43425,27.2065,48.0660833333,8.06316666666
594.14,41.0503333333,63.749,66.30725,30.0580416666,19.8985,6.34441666667,24.5125,5.69691666667,32.4201666666,27.20175,48.0414166667,8.0445
594.48,41.0056666667,63.7064166667,66.3215833334,30.1139166667,19.9609166667,6.37583333333,24.55,5.75391666667,32.4416666667,27.2455,48.07875,8.10666666668
594.81,40.87575,63.6676666667,66.2406666667,30.066625,19.9183333333,6.35666666667,24.4878333334,5.70916666667,32.4164166667,27.19575,47.9656666667,8.06666666666
595.15,40.8196666667,63.7145,66.2630833333,29.9920833333,19.94975,6.34666666667,24.49275,5.72633333333,32.4375,27.2051666667,48.0055,8.08483333332
595.49,40.6274166667,63.6395,66.1733333334,29.831625,19.7955833333,6.21866666667,24.4089166667,5.60775,32.3330833333,27.08375,47.88825,7.95875
595.82,40.58725,63.6358333333,66.22825,29.837875,19.8053333333,6.21025,24.4015,5.60783333333,32.3176666666,27.0891666666,47.8735833333,7.96291666667
596.16,40.5670833333,63.75675,66.3224166667,29.8585,19.8834166667,6.25641666667,24.4778333333,5.63833333333,32.3776666667,27.1573333333,47.9524166667,8.01541666667
596.50,40.6009166667,63.9055,66.4265833333,29.9407083333,19.9389166667,6.28866666667,24.56325,5.70416666667,32.44725,27.2105833333,48.0101666667,8.08800000001
596.83,40.5686666667,63.9755833334,66.4404166666,29.9529583334,19.92075,6.27516666667,24.56475,5.71825,32.4606666667,27.2415833333,48.0306666667,8.08483333332
597.17,40.5675,64.0581666667,66.5126666667,30.027625,19.96925,6.3055,24.6185833333,5.747,32.5085,27.2751666667,48.117,8.11800000001
597.51,40.4908333333,64.0775,66.4164166667,30.004125,19.9519166667,6.31983333333,24.62175,5.77975,32.50025,27.2849166667,48.10625,8.14475
597.84,40.38825,64.0280833333,66.3529166667,29.9728333333,19.8989166667,6.308,24.57575,5.762,32.4586666667,27.2623333333,48.0271666667,8.12875000001
598.18,40.3144166667,63.9861666666,66.2373333333,29.9175416667,19.8515,6.32083333333,24.5166666667,5.74625,32.39925,27.2280833333,47.9565833333,8.11774999999
598.52,40.3201666667,64.0259166667,66.2586666667,29.9396666667,19.8666666666,6.3115,24.55375,5.72483333334,32.4515,27.2649166667,48.08275,8.13191666668
598.85,40.2153333333,63.9469166667,66.1471666667,29.9276666667,19.7681666667,6.24958333333,24.4785833333,5.63116666667,32.3724166667,27.1971666666,48.024,8.06058333333
599.19,40.14175,63.9473333333,66.0579166667,30.0157916667,19.7903333333,6.2505,24.4783333333,5.66533333333,32.3606666666,27.1860833333,48.065,8.05733333334
599.53,40.0649166667,63.946,65.9641666667,29.9931666667,19.7598333333,6.225,24.45975,5.62308333333,32.3789166666,27.1765833333,48.0509166667,8.01899999999
599.86,40.0625,63.90325,65.89025,30.0809166667,19.7525,6.23766666666,24.4738333334,5.6605,32.3998333333,27.1928333333,48.0445833334,8.033
600.20,40.04025,63.8935833334,65.83975,30.07675,19.8026666667,6.28833333333,24.5065,5.65833333333,32.4273333333,27.23725,48.0931666666,8.07541666667
600.53,39.9440833333,63.83825,65.7801666667,30.0752916666,19.8076666667,6.32908333333,24.522,5.64433333333,32.43575,27.25625,48.0569166666,8.10041666667
600.87,39.8765,63.8180833333,65.6985833333,30.0066666667,19.76875,6.31958333333,24.4864166667,5.61525,32.4125,27.2308333333,47.9795,8.10841666666
601.21,39.72575,63.6663333333,65.6003333333,29.8924166667,19.6563333334,6.22841666667,24.36425,5.51225,32.3156666667,27.105,47.8403333333,8.02208333332
601.54,39.65875,63.6425,65.5824166667,29.8879583333,19.7181666666,6.247,24.4185833333,5.53991666667,32.3629166667,27.1236666667,47.8631666667,8.06975
601.88,39.588,63.7021666667,65.6475833333,29.914375,19.7441666667,6.23158333333,24.44775,5.5345,32.4156666666,27.13125,47.8730833333,8.10333333333
602.21,39.4236666667,63.5930833334,65.4868333333,29.7763333333,19.6586666667,6.20291666667,24.3608333333,5.50558333333,32.29675,27.0181666667,47.7481666667,8.05800000001
602.55,39.4000833333,63.6575,65.5320833333,29.7785833333,19.68625,6.2675,24.4223333333,5.52766666667,32.3248333333,27.0578333333,47.7738333333,8.07366666666
602.88,39.3755,63.6295,65.4859166667,29.7721666667,19.725,6.30633333334,24.43175,5.546,32.34275,27.10975,47.7889166666,8.14116666667
603.22,39.3411666667,63.64425,65.4766666667,29.8121666667,19.78625,6.44,24.4935,5.657,32.3714166667,27.1595833333,47.7988333333,8.26050000001
603.56,39.227,63.5533333334,65.3159166667,29.711,19.74475,6.43925,24.4284166667,5.6505,32.29325,27.0871666666,47.7126666667,8.22991666666
603.89,39.1484166667,63.5081666667,65.2525,29.7144166667,19.7080833333,6.447,24.394,5.65308333334,32.2768333333,27.0501666667,47.6738333334,8.21133333334
604.23,39.1745,63.584,65.3414166667,29.7648333334,19.7438333334,6.43783333333,24.4216666667,5.69375,32.3241666667,27.0616666667,47.758,8.24675
604.56,39.1108333333,63.5806666667,65.2996666667,29.7408333334,19.7233333333,6.39466666667,24.383,5.669,32.2965833333,27.0361666667,47.7678333333,8.19233333332
604.90,39.0808333334,63.5731666667,65.2654166667,29.7803333333,19.7443333333,6.44691666667,24.4105,5.67891666667,32.31675,27.0440833333,47.79225,8.21291666667
605.23,39.0789166667,63.6895,65.2435833333,29.8219583333,19.73025,6.47433333333,24.4084166667,5.70291666667,32.3328333333,27.0576666667,47.8416666667,8.23124999999
605.57,39.0315,63.644,65.12525,29.8269583333,19.72525,6.47083333333,24.3828333333,5.71558333334,32.3175,27.0558333334,47.8490833333,8.26291666666
605.90,39.0959166666,63.746,65.1725833334,29.9354583333,19.79925,6.56041666667,24.4528333334,5.793,32.3955833333,27.12825,47.9270833333,8.35175000001
606.24,39.1116666667,63.80375,65.1840833334,29.9995833333,19.8651666667,6.61616666667,24.4781666667,5.8555,32.4559166667,27.18625,47.9691666667,8.41216666666
606.58,39.0603333334,63.8108333333,65.1235,29.9955,19.84175,6.59425,24.4315833333,5.84458333333,32.4455,27.1545,47.9195833333,8.36283333333
606.91,39.0061666667,63.8238333333,65.0944166667,29.9735416667,19.80975,6.47,24.38775,5.75425,32.44275,27.1334166667,47.93675,8.28625000001
607.25,38.9813333333,63.9088333334,65.1630833333,30.0046666666,19.8600833333,6.4705,24.4361666666,5.75433333333,32.4935833333,27.18925,48.0043333333,8.31941666667
607.58,38.9638333333,63.9700833333,65.18825,30.0187916667,19.8976666667,6.45733333333,24.46875,5.75308333333,32.5160833333,27.2375,48.0426666666,8.34633333334
607.92,38.91325,63.945,65.0721666667,30.04425,19.91475,6.49483333333,24.4955833333,5.77825,32.5355,27.2996666667,48.0050833333,8.35925000001
608.25,38.9070833333,63.92075,65.0815833333,30.1195416667,19.9529166667,6.52491666667,24.51575,5.81866666666,32.5630833333,27.32525,48.0178333333,8.37916666666
608.59,38.94775,64.0426666667,65.1525833333,30.158875,20.0139166666,6.54641666666,24.5601666666,5.86991666667,32.64325,27.4363333333,48.126,8.43975
608.92,38.91525,64.0185,65.0979166666,30.1459583333,19.992,6.54008333333,24.5310833333,5.85466666667,32.6159166667,27.448,48.08825,8.42249999999
609.26,38.8644166667,63.9751666666,65.04325,30.1105,19.974,6.56008333334,24.5423333333,5.84425,32.5748333333,27.4698333333,48.0778333333,8.40616666667
