wavelength,Back_IriPorm,Belly_IriPorm,Breast_IriPorm,Crissum_IriPorm,Crown_IriPorm,DorTail_IriPorm,Patch10_IriPorm,Patch11_IriPorm,Rump_IriPorm,Throat_IriPorm,WingTip_IriPorm
592.46,9.13033333333,29.5738888889,9.94488888888,10.4022222222,6.856,8.65955555555,13.9452222222,12.8136666667,11.126,51.3792222222,10.2854444444
592.79,9.05433333333,29.5751111111,9.8361111111,10.359,6.77688888889,8.60611111111,13.8464444444,12.7497777778,11.0752222222,51.4303333333,10.2428888889
593.13,9.04766666667,29.6137777778,9.78066666666,10.3786666667,6.718,8.55666666667,13.7638888889,12.6876666667,11.0396666667,51.4727777778,10.2662222222
593.47,9.04744444445,29.7236666667,9.79100000001,10.4528888889,6.75177777778,8.578,13.7778888889,12.6798888889,11.0457777778,51.6208888889,10.2791111111
593.80,9.05622222222,29.738,9.82177777779,10.4951111111,6.78277777778,8.583,13.7642222222,12.6535555556,11.0498888889,51.6811111111,10.3196666667
594.14,8.96666666667,29.7684444444,9.78066666667,10.4601111111,6.71966666667,8.52177777778,13.7142222222,12.5815555556,10.9834444445,51.7483333333,10.2891111111
594.48,8.98622222222,29.7674444444,9.80211111111,10.4662222222,6.75877777778,8.52233333333,13.7025555555,12.5597777778,10.9908888889,51.7665555556,10.3184444445
594.81,8.951,29.8233333333,9.77188888888,10.4735555556,6.74188888889,8.48611111111,13.6966666667,12.5133333333,10.9687777778,51.7425555556,10.2937777778
595.15,8.90533333333,29.8286666666,9.73822222222,10.4597777778,6.69344444444,8.44055555556,13.6368888889,12.435,10.903,51.8087777778,10.2563333333
595.49,8.86166666667,29.805,9.72033333333,10.4391111111,6.65888888889,8.40955555556,13.5685555556,12.3834444444,10.8415555556,51.7844444444,10.2055555556
595.82,8.87422222222,29.8046666667,9.71322222221,10.4916666667,6.66355555555,8.44755555555,13.5911111111,12.3482222222,10.8528888889,51.7782222222,10.2454444445
596.16,8.88111111111,29.8262222222,9.715,10.5363333333,6.67911111111,8.48666666667,13.6127777778,12.3428888889,10.8723333333,51.8385555556,10.254
596.50,8.92288888889,29.883,9.81233333332,10.6348888889,6.752,8.56077777778,13.6482222222,12.3688888889,10.9114444444,51.8481111111,10.3131111111
596.83,8.88355555555,29.8066666667,9.80911111111,10.6124444444,6.74633333333,8.534,13.6245555556,12.3318888889,10.8685555556,51.8247777778,10.2903333333
597.17,8.82611111111,29.6466666667,9.77855555556,10.559,6.68133333334,8.48555555555,13.5184444444,12.2668888889,10.8065555556,51.6755555556,10.2461111111
597.51,8.81888888889,29.6908888889,9.75755555557,10.5993333333,6.68544444444,8.49811111111,13.4895555556,12.2893333333,10.7902222222,51.6914444444,10.2366666667
597.84,8.83144444444,29.6945555556,9.78388888889,10.6256666667,6.71444444445,8.51222222222,13.4603333333,12.285,10.802,51.7021111111,10.2445555556
598.18,8.81955555556,29.7108888889,9.79955555557,10.6526666667,6.73855555556,8.56522222222,13.4398888889,12.2774444444,10.8087777778,51.7325555556,10.224
598.52,8.81077777778,29.7077777778,9.819,10.6981111111,6.73677777778,8.55411111111,13.4164444444,12.2554444444,10.801,51.7894444445,10.2484444444
598.85,8.79177777778,29.7136666667,9.80844444443,10.7297777778,6.75011111111,8.57855555556,13.3895555556,12.2831111111,10.8513333333,51.7662222222,10.267
599.19,8.87622222222,29.8036666667,9.90022222222,10.8797777778,6.84311111111,8.69488888889,13.4508888889,12.3891111111,10.9502222222,51.8273333333,10.3668888889
599.53,8.84366666667,29.8198888889,9.87577777778,10.8753333333,6.82077777778,8.70166666667,13.3977777778,12.3776666667,10.9352222222,51.9492222222,10.3327777778
599.86,8.81522222222,29.8122222222,9.83344444445,10.845,6.81266666667,8.68788888889,13.3511111111,12.3505555556,10.9146666667,51.9534444444,10.3147777778
600.20,8.73822222222,29.7524444444,9.69944444444,10.8014444444,6.702,8.61033333333,13.2677777778,12.2647777778,10.8197777778,51.9217777778,10.2571111111
600.53,8.70588888889,29.8152222222,9.68488888888,10.8342222222,6.68855555556,8.645,13.2365555556,12.271,10.827,51.9757777778,10.2795555556
600.87,8.71611111111,29.8892222222,9.68977777777,10.8814444445,6.71444444444,8.64422222222,13.2545555556,12.2583333333,10.838,52.0315555556,10.3315555555
601.21,8.72844444445,29.8665555555,9.67066666668,10.8778888889,6.69877777778,8.66544444445,13.2044444444,12.2014444445,10.8375555556,52.0078888889,10.3268888889
601.54,8.74711111111,29.8853333333,9.63177777778,10.9433333333,6.67677777778,8.69766666667,13.2202222222,12.2086666667,10.833,52.0612222222,10.3443333334
601.88,8.70722222222,29.8938888889,9.5628888889,10.9513333333,6.62022222222,8.63733333333,13.1584444444,12.1593333334,10.7835555556,52.0883333333,10.3501111111
602.21,8.72622222222,29.8726666667,9.55666666667,10.9982222222,6.64244444444,8.68222222222,13.1703333333,12.174,10.7772222222,52.1337777778,10.375
602.55,8.75111111111,29.9552222222,9.55755555556,11.0543333333,6.651,8.69566666667,13.2151111111,12.1712222222,10.7428888889,52.2368888889,10.386
602.88,8.69244444445,29.9598888889,9.4941111111,11.0067777778,6.612,8.643,13.1774444444,12.0832222222,10.6838888889,52.2864444445,10.3422222222
603.22,8.67533333333,30.0016666667,9.50322222223,11.0491111111,6.621,8.59322222222,13.131,12.0785555556,10.6458888889,52.2996666667,10.3622222222
603.56,8.673,30.0451111111,9.53288888889,11.1144444444,6.60222222222,8.61711111111,13.1321111111,12.0693333333,10.6532222222,52.3426666667,10.3867777778
603.89,8.64311111111,30.0426666667,9.51644444446,11.1067777778,6.61877777778,8.59955555556,13.1193333334,12.0604444444,10.6362222222,52.3856666667,10.3601111111
604.23,8.65288888889,30.065,9.51055555555,11.1353333333,6.64366666667,8.61288888889,13.1195555555,12.0538888889,10.6627777778,52.3857777778,10.3446666667
604.56,8.66788888889,30.1046666666,9.49677777779,11.1754444445,6.66111111111,8.65811111111,13.0991111111,12.0752222222,10.648,52.4748888889,10.3325555556
604.90,8.64455555556,30.106,9.4861111111,11.2081111111,6.65111111111,8.64077777778,13.1078888889,12.07,10.6191111111,52.5512222222,10.3286666667
605.23,8.56888888889,30.0581111111,9.45166666667,11.1641111111,6.61722222222,8.58311111111,13.027,11.9987777778,10.559,52.4802222222,10.287
605.57,8.52355555556,30.0513333333,9.38977777777,11.1496666667,6.56566666667,8.53233333333,12.961,11.9456666667,10.5163333333,52.5284444444,10.2487777778
605.90,8.52077777778,30.1,9.37222222222,11.1456666667,6.56188888889,8.52655555556,12.9224444445,11.9417777778,10.5152222222,52.5491111111,10.2627777778
606.24,8.51833333333,30.0696666667,9.39844444443,11.1737777778,6.58377777778,8.543,12.8793333333,11.9398888889,10.5267777778,52.6025555556,10.3097777778
606.58,8.56277777778,30.0932222222,9.44788888888,11.2712222222,6.63477777778,8.60266666666,12.9105555556,11.9592222222,10.5614444444,52.5866666667,10.394
606.91,8.58577777778,30.1256666667,9.45944444443,11.3457777778,6.67166666667,8.64622222222,12.9216666667,11.9561111111,10.5842222222,52.543,10.4153333333
607.25,8.584,30.1192222222,9.43422222223,11.3683333333,6.67311111111,8.64022222222,12.8856666667,11.9775555556,10.5805555556,52.5238888889,10.4203333333
607.58,8.63333333333,30.1694444445,9.47755555554,11.4546666667,6.70611111111,8.72333333333,12.8982222222,12.0242222222,10.5992222222,52.5664444445,10.4848888889
607.92,8.61911111111,30.1951111111,9.45866666665,11.4963333333,6.70377777778,8.71988888889,12.8962222222,12.0412222222,10.5366666667,52.6113333333,10.5155555556
608.25,8.56744444445,30.2093333333,9.45422222222,11.4761111111,6.66377777778,8.72811111111,12.8594444445,12.0182222222,10.5356666667,52.6604444444,10.5244444445
608.59,8.56422222222,30.2885555556,9.43455555557,11.5053333333,6.67666666667,8.725,12.8236666667,12.0002222222,10.512,52.7068888889,10.5285555556
608.92,8.53766666667,30.2963333334,9.39755555557,11.5056666667,6.66433333333,8.75233333333,12.8117777778,12.0136666667,10.481,52.7858888889,10.5027777778
609.26,8.55655555556,30.3186666666,9.47466666668,11.5661111111,6.69077777778,8.81044444445,12.8443333333,12.0548888889,10.4948888889,52.7135555556,10.5145555556
609.59,8.487,30.2701111111,9.43944444444,11.569,6.66244444444,8.81066666667,12.8237777778,12.0221111111,10.4532222222,52.7348888889,10.4753333333
609.93,8.41922222222,30.2695555556,9.35566666665,11.5167777778,6.61322222222,8.75155555556,12.7242222222,12.0114444445,10.3851111111,52.6671111111,10.4193333333
610.26,8.32611111111,30.2023333333,9.2691111111,11.4568888889,6.53455555556,8.64366666666,12.5956666667,11.9801111111,10.3126666667,52.6556666667,10.3302222222
610.60,8.23177777778,30.1744444445,9.19688888888,11.3806666667,6.44455555556,8.61611111111,12.5296666667,11.942,10.2516666667,52.6732222222,10.2532222222
610.93,8.16633333333,30.1514444445,9.14566666666,11.3318888889,6.38155555555,8.54022222222,12.4644444444,11.8877777778,10.1353333333,52.7142222222,10.1907777778
611.27,8.127,30.1975555556,9.10077777777,11.2973333333,6.33277777778,8.47366666667,12.4107777778,11.8367777778,10.1085555555,52.7156666667,10.1562222222
611.60,8.07055555555,30.1417777778,9.03555555554,11.221,6.23044444444,8.37544444445,12.2872222222,11.7368888889,10.0585555556,52.6722222222,10.1055555556
611.93,7.96444444444,30.0456666667,8.91388888889,11.1256666667,6.10822222222,8.24188888889,12.1562222222,11.5923333333,9.90977777779,52.4994444444,9.99799999998
612.27,7.85622222222,29.9551111111,8.82222222222,11.0252222222,6.02366666667,8.16411111111,12.0534444444,11.537,9.83599999999,52.3957777778,9.949
612.60,7.93044444445,30.0852222222,8.91055555554,11.111,6.07822222222,8.23644444444,12.1246666667,11.5795555556,9.92700000001,52.4592222222,10.0538888889
612.94,7.90566666667,30.0837777778,8.8511111111,11.112,6.04922222222,8.18044444445,12.0702222222,11.5483333333,9.8878888889,52.5981111111,10.0674444444
613.27,7.88688888889,30.1435555556,8.83688888889,11.1258888889,6.01611111111,8.12488888889,11.9971111111,11.5126666667,9.88188888888,52.6028888889,10.0528888889
613.61,7.92088888889,30.1521111111,8.8778888889,11.208,6.11411111111,8.19977777778,12.0427777778,11.4803333333,9.93644444445,52.6751111111,10.108
613.94,8.00222222222,30.3228888889,8.92933333333,11.3187777778,6.18311111111,8.32533333333,12.1141111111,11.5086666667,9.9988888889,52.777,10.1961111111
614.28,8.08888888889,30.3797777778,9.00444444445,11.3892222222,6.238,8.37566666666,12.1666666667,11.5548888889,10.05,52.8684444445,10.265
614.61,8.04744444444,30.3743333333,8.96666666667,11.4328888889,6.24044444444,8.43122222222,12.1277777778,11.5127777778,10.0393333333,52.8632222222,10.2722222222
614.94,8.07544444445,30.3605555555,9.03966666665,11.5215555555,6.30822222222,8.54511111111,12.142,11.539,10.0663333333,52.8646666667,10.311
615.28,8.22288888889,30.5052222222,9.19300000001,11.7052222222,6.44566666667,8.71488888889,12.2874444445,11.6257777778,10.1517777778,53.0436666667,10.4435555556
615.61,8.24088888889,30.5986666667,9.22133333332,11.8507777778,6.52344444444,8.767,12.3307777778,11.6974444444,10.2352222222,53.1412222222,10.5188888889
615.95,8.39911111111,30.7255555556,9.4098888889,12.0241111111,6.64966666667,8.97477777779,12.4728888889,11.812,10.3523333333,53.2858888889,10.6731111111
616.28,8.42933333333,30.7363333334,9.43844444443,12.0791111111,6.67144444444,8.99022222222,12.4493333333,11.8243333333,10.3636666667,53.2183333333,10.6978888889
616.61,8.48255555556,30.7622222222,9.48055555557,12.1576666667,6.74244444444,9.08822222222,12.5144444445,11.8754444444,10.4313333333,53.17,10.7837777778
616.95,8.506,30.7874444445,9.47533333334,12.1922222222,6.75011111111,9.11077777777,12.5023333333,11.8553333333,10.4022222222,53.1733333333,10.8208888889
617.28,8.45377777778,30.8085555555,9.44244444444,12.15,6.63544444445,9.07777777779,12.506,11.8236666667,10.3193333333,53.2068888889,10.7832222222
617.62,8.39755555556,30.7425555556,9.44388888889,12.1598888889,6.62011111111,9.02899999999,12.4861111111,11.7936666667,10.275,53.2953333333,10.7407777778
617.95,8.40866666667,30.7685555556,9.42322222221,12.2137777778,6.63822222222,8.98155555556,12.4548888889,11.7712222222,10.2983333333,53.3392222222,10.7703333333
618.28,8.44811111111,30.7901111111,9.46844444445,12.2781111111,6.67044444444,9.03711111111,12.483,11.7891111111,10.3645555555,53.3288888889,10.8347777778
618.62,8.37711111111,30.7136666666,9.35644444445,12.2095555555,6.554,8.92911111111,12.3905555556,11.7232222222,10.2603333333,53.276,10.7857777778
618.95,8.23355555556,30.6103333333,9.24455555557,12.1547777778,6.44366666667,8.851,12.2283333333,11.6516666667,10.1383333333,53.2002222222,10.6834444444
619.28,8.334,30.6965555556,9.32466666668,12.209,6.52366666667,8.948,12.3002222222,11.7344444444,10.1881111111,53.2762222222,10.743
619.62,8.23888888889,30.68,9.25166666668,12.1971111111,6.45133333334,8.84566666667,12.2256666667,11.6167777778,10.1267777778,53.2751111111,10.6526666667
619.95,8.06366666667,30.59,9.0711111111,12.1023333333,6.364,8.731,12.0897777778,11.4716666667,9.9728888889,53.2873333333,10.5595555556
620.28,8.05511111111,30.707,9.03877777778,12.1451111111,6.36666666667,8.73844444445,12.088,11.4514444444,9.94877777778,53.4501111111,10.5622222222
620.62,7.97544444444,30.6834444444,8.996,12.1121111111,6.33155555555,8.732,12.0348888889,11.4093333333,9.90177777777,53.5724444444,10.5481111111
620.95,8.023,30.6463333334,9.03844444444,12.1924444445,6.41233333333,8.769,12.0028888889,11.4181111111,9.92766666667,53.4647777778,10.6215555555
621.28,8.01644444444,30.665,9.04044444443,12.2058888889,6.40144444445,8.81077777778,11.9942222222,11.4214444445,9.94266666667,53.4408888889,10.6457777778
621.62,7.955,30.6445555555,9.02211111111,12.2067777778,6.39722222222,8.84588888889,11.9354444444,11.3936666667,9.87133333332,53.457,10.634
621.95,8.04711111111,30.7265555555,9.09133333332,12.3257777778,6.48966666666,8.89733333334,11.9691111111,11.4436666667,9.9301111111,53.5028888889,10.7301111111
622.28,8.10511111111,30.8064444445,9.13600000001,12.4187777778,6.56644444444,8.93455555556,12.0057777778,11.4686666667,9.94733333333,53.5856666667,10.7995555556
622.62,8.19433333333,30.8781111111,9.19188888889,12.4962222222,6.68944444444,9.03544444443,12.0668888889,11.5213333333,10.0417777778,53.5847777778,10.8787777778
622.95,8.24011111111,30.9414444444,9.23933333332,12.578,6.74377777778,9.07966666668,12.1125555555,11.5504444444,10.0811111111,53.6734444445,10.9265555555
623.28,8.23888888889,30.9457777778,9.22444444443,12.6563333333,6.775,9.14611111111,12.1252222222,11.5758888889,10.099,53.6126666667,11.0043333334
623.62,8.311,31.0247777778,9.30611111112,12.7681111111,6.79355555556,9.22455555556,12.1583333333,11.5847777778,10.1348888889,53.6784444444,11.0796666666
623.95,8.22544444445,30.8697777778,9.26200000001,12.7232222222,6.72577777778,9.18166666667,12.0707777778,11.458,10.0427777778,53.5248888889,11.004
624.28,8.28266666666,30.9548888889,9.31866666668,12.8261111111,6.77522222222,9.24577777777,12.1355555555,11.4688888889,10.0975555555,53.5182222222,11.0521111111
624.62,8.23566666667,31.0328888889,9.25566666667,12.8586666667,6.70577777778,9.19922222222,12.0756666667,11.3992222222,10.0385555555,53.6552222222,11.0146666666
624.95,8.26077777778,31.0458888889,9.25166666667,12.9026666667,6.72522222222,9.20055555555,12.0403333333,11.3808888889,10.0043333334,53.6505555556,11.015
625.28,8.30022222222,31.1276666667,9.26866666668,12.988,6.76066666667,9.24433333335,12.0786666667,11.3638888889,9.99888888888,53.7481111111,11.087
625.61,8.18133333333,31.0501111111,9.18122222223,12.9265555555,6.683,9.17744444445,11.9913333333,11.2745555556,9.87533333332,53.7163333333,11.0074444444
625.95,8.17933333333,31.0498888889,9.20433333333,12.9756666667,6.68866666667,9.21033333335,12.026,11.2753333334,9.91877777777,53.7822222222,11.0477777778
626.28,8.04855555556,30.9511111111,9.09533333333,12.9191111111,6.54011111111,9.08033333334,11.8894444444,11.1504444444,9.74144444444,53.7373333334,10.9788888889
626.61,7.94133333333,30.8802222222,9.00955555557,12.8827777778,6.44233333333,8.98911111111,11.813,11.0346666666,9.63944444444,53.7225555556,10.9308888889
626.94,7.97088888889,30.8743333334,9.00944444446,12.8808888889,6.45255555555,8.98633333334,11.8076666667,11.0423333333,9.64255555555,53.8575555556,10.9322222222
627.28,7.96677777778,30.8758888889,8.99633333334,12.8946666667,6.43722222222,8.97844444445,11.7637777778,11.0627777778,9.62377777778,53.9153333333,10.885
627.61,7.934,30.8633333333,8.96255555554,12.9178888889,6.40144444444,8.9601111111,11.7095555556,11.0701111111,9.57411111111,53.9227777778,10.9022222222
627.94,7.88744444444,30.7662222222,8.88266666668,12.9065555556,6.35588888889,8.88200000001,11.6233333334,10.9896666667,9.49066666667,53.8803333333,10.8561111111
628.27,7.831,30.715,8.85788888888,12.9022222222,6.30755555556,8.82422222221,11.5805555556,10.9377777778,9.42744444444,53.8368888889,10.8106666667
628.61,7.811,30.6768888889,8.84977777777,12.9005555556,6.27444444445,8.83355555556,11.5094444445,10.8821111111,9.39433333333,53.8444444445,10.82
628.94,7.80111111111,30.6331111111,8.82877777779,12.897,6.25333333333,8.85911111111,11.5238888889,10.9046666667,9.37844444445,53.7695555556,10.8234444445
629.27,7.86777777778,30.6841111111,8.89155555554,12.954,6.27788888889,8.96611111111,11.5607777778,10.929,9.44622222222,53.8635555556,10.8803333333
629.60,7.83744444444,30.7118888889,8.87411111111,12.9554444444,6.28277777778,8.98966666668,11.4982222222,10.918,9.42822222222,53.8757777778,10.8868888889
629.94,7.94688888889,30.9435555556,8.96033333332,13.0867777778,6.45322222222,9.11455555557,11.6258888889,11.0657777778,9.58233333333,54.1666666667,10.988
630.27,7.95866666667,30.9011111111,8.91922222222,13.0992222222,6.493,9.18844444443,11.5901111111,11.0642222222,9.57111111111,54.0684444445,10.9893333333
630.60,7.92255555556,30.9607777778,8.90377777778,13.139,6.47844444444,9.19322222221,11.5633333333,11.047,9.50511111111,54.102,11.0202222222
630.93,7.96322222222,30.9487777778,8.91244444443,13.2362222222,6.59,9.2541111111,11.6105555556,11.069,9.55388888889,54.05,11.1242222222
631.26,8.06211111111,31.1361111111,9.00633333332,13.3143333334,6.69911111111,9.38266666668,11.7025555556,11.1634444444,9.65788888889,54.2362222222,11.2095555555
631.60,8.01811111111,31.1642222222,9.03044444443,13.2901111111,6.68533333333,9.42533333332,11.6865555556,11.1942222222,9.63877777778,54.3048888889,11.2343333333
631.93,8.17433333333,31.3122222222,9.08711111111,13.4036666667,6.82533333333,9.62566666667,11.7982222222,11.2697777778,9.75022222222,54.4141111111,11.3674444444
632.26,8.18977777778,31.4131111111,9.0598888889,13.4695555556,6.90444444445,9.63255555554,11.8355555556,11.2825555556,9.78155555556,54.5132222222,11.4512222222
632.59,8.14366666667,31.4416666666,9.0678888889,13.4636666667,6.89077777778,9.61533333334,11.7671111111,11.2588888889,9.75155555556,54.5537777778,11.3971111111
632.92,8.11588888889,31.4923333333,9.00233333335,13.4928888889,6.89188888889,9.53433333334,11.7306666667,11.2597777778,9.69477777778,54.6226666667,11.4244444444
633.26,8.16711111111,31.5054444444,8.98977777779,13.5304444444,6.92077777778,9.54822222222,11.7624444445,11.2575555555,9.71944444446,54.6412222222,11.4412222222
633.59,8.23733333333,31.4887777778,9.06177777778,13.612,6.96977777778,9.62799999999,11.8118888889,11.3231111111,9.79633333333,54.6786666667,11.4884444445
633.92,8.23244444445,31.5047777778,9.11433333334,13.6405555555,6.98544444444,9.62099999999,11.8048888889,11.3275555556,9.81866666667,54.7441111111,11.5225555556
634.25,8.22155555556,31.4146666667,9.0898888889,13.6397777778,6.955,9.60855555555,11.7391111111,11.3133333333,9.80255555555,54.5978888889,11.4477777778
634.58,8.13544444444,31.4112222222,9.03344444445,13.5683333333,6.83922222222,9.52044444443,11.6588888889,11.1837777778,9.71377777778,54.6067777778,11.3824444445
634.91,8.105,31.3645555556,8.97500000001,13.6111111111,6.81455555556,9.49644444444,11.5712222222,11.1606666667,9.68011111111,54.5756666667,11.3506666667
635.25,8.12833333333,31.3758888889,8.97522222221,13.7126666667,6.86677777778,9.52300000001,11.565,11.164,9.66388888889,54.6422222222,11.3875555556
635.58,8.02411111111,31.2565555555,8.92466666666,13.6943333333,6.81477777778,9.43666666667,11.4703333333,11.1333333333,9.61455555555,54.6134444445,11.3108888889
635.91,7.98733333333,31.2046666667,8.90333333332,13.758,6.75622222222,9.42988888888,11.4643333334,11.1455555556,9.593,54.5294444444,11.2546666666
636.24,8.07188888889,31.2665555555,8.939,13.9157777778,6.819,9.52877777778,11.497,11.2002222222,9.67777777778,54.6658888889,11.372
636.57,8.09977777778,31.2411111111,8.98533333333,13.9476666667,6.89722222222,9.5791111111,11.4848888889,11.2185555556,9.74044444444,54.5652222222,11.3771111111
636.90,7.97988888889,31.1732222222,8.88844444443,13.9495555556,6.78533333333,9.54333333335,11.3833333333,11.1198888889,9.614,54.5557777778,11.264
637.23,7.90577777778,31.1587777778,8.8368888889,13.9763333333,6.70788888889,9.53633333332,11.3161111111,11.0106666667,9.53522222222,54.4831111111,11.2424444445
637.56,7.91544444445,31.1803333333,8.79644444445,14.0285555556,6.63922222222,9.53966666666,11.2691111111,10.9607777778,9.51333333333,54.5603333333,11.2305555555
637.90,7.95844444445,31.2788888889,8.82422222223,14.1577777778,6.699,9.58633333334,11.3476666667,10.9516666667,9.59955555556,54.7536666666,11.3292222222
638.23,7.99222222222,31.3371111111,8.90122222222,14.2905555556,6.73622222222,9.62233333331,11.3843333333,11.061,9.64033333334,54.8247777778,11.3987777778
638.56,7.93388888889,31.3112222222,8.88422222222,14.3007777778,6.66811111111,9.5631111111,11.3867777778,10.9802222222,9.578,54.787,11.391
638.89,8.04766666667,31.4202222222,8.98533333332,14.4385555555,6.75077777778,9.64977777779,11.5168888889,11.0771111111,9.67022222222,54.795,11.4166666667
639.22,8.02811111111,31.405,8.9891111111,14.4988888889,6.69544444444,9.65588888888,11.496,11.0786666667,9.60755555556,54.7654444444,11.4514444444
639.55,8.043,31.4142222222,9.01455555556,14.4638888889,6.71011111111,9.72000000002,11.4933333334,11.0967777778,9.58633333333,54.8335555555,11.4802222222
639.88,7.98166666667,31.4227777778,8.96533333333,14.4358888889,6.62733333333,9.67466666666,11.4363333334,11.0322222222,9.53155555556,54.8063333333,11.4318888889
640.21,7.96411111111,31.4118888889,8.94744444445,14.4765555555,6.55966666667,9.66944444447,11.4027777778,10.9782222222,9.47233333333,54.9293333333,11.4097777778
640.54,7.98288888889,31.4288888889,8.98888888889,14.5483333333,6.66888888889,9.64644444446,11.3835555555,11.0168888889,9.48844444444,54.9345555556,11.4734444445
640.87,7.85233333333,31.3054444444,8.89844444443,14.4134444445,6.584,9.52522222224,11.2773333333,10.9013333334,9.32488888889,54.8404444445,11.3208888889
641.20,7.89255555556,31.4334444444,8.95999999999,14.5416666667,6.69311111111,9.60122222222,11.3448888889,11.0416666667,9.378,54.9825555556,11.374
641.53,7.79466666667,31.4036666667,8.89399999999,14.4472222222,6.62555555556,9.54577777776,11.2071111111,11.0328888889,9.25611111111,54.9108888889,11.2607777778
641.87,7.83088888889,31.3881111111,8.90299999999,14.4893333333,6.69844444444,9.70788888889,11.2572222222,11.0627777778,9.28822222222,55.0441111111,11.3538888889
642.20,7.84088888889,31.3707777778,8.93155555557,14.5011111111,6.76711111111,9.73111111111,11.2393333333,11.0968888889,9.30288888889,55.0465555555,11.4028888889
642.53,7.74466666667,31.3726666667,8.88633333333,14.5041111111,6.70922222222,9.71611111112,11.1231111111,11.0966666667,9.28544444445,55.0774444445,11.4386666666
642.86,7.63422222222,31.3738888889,8.77477777778,14.411,6.64777777778,9.637,11.0353333333,10.9811111111,9.28266666667,55.0846666667,11.3833333333
643.19,7.503,31.4041111111,8.66644444446,14.4188888889,6.55111111111,9.54166666667,10.908,10.8678888889,9.19044444444,55.192,11.3346666667
643.52,7.48877777778,31.4031111111,8.5968888889,14.4061111111,6.58844444444,9.51922222223,10.8961111111,10.9095555556,9.17233333333,55.2526666667,11.32
643.85,7.43044444444,31.4467777778,8.52988888889,14.4205555555,6.56344444445,9.51344444444,10.9648888889,10.9326666667,9.11766666667,55.2923333333,11.251
644.18,7.43366666666,31.531,8.58788888888,14.4255555556,6.54733333333,9.56455555553,10.9901111111,10.9606666666,9.14444444444,55.3223333333,11.3261111111
644.51,7.42433333333,31.563,8.52077777777,14.4797777778,6.50144444444,9.55133333331,10.9575555556,10.9017777778,9.11544444444,55.2916666666,11.3305555556
644.84,7.21344444444,31.4005555556,8.39066666668,14.2706666667,6.34633333333,9.39788888887,10.7464444444,10.6486666667,8.91177777778,55.1252222222,11.1816666667
645.17,6.99255555556,31.2908888889,8.22488888888,14.1481111111,6.20222222222,9.27911111113,10.5665555555,10.4682222222,8.73088888889,55.0757777778,11.0438888889
645.50,6.91333333333,31.3086666667,8.20188888889,14.0987777778,6.19477777778,9.1812222222,10.4947777778,10.4324444444,8.70366666667,55.0054444444,10.9614444445
645.83,6.93888888889,31.4041111111,8.21555555556,14.1255555555,6.17122222222,9.20077777778,10.5021111111,10.4808888889,8.73566666667,55.1455555556,10.9885555556
646.16,6.94077777778,31.392,8.17666666665,14.1031111111,6.14044444445,9.20733333334,10.4982222222,10.4094444444,8.69444444444,55.1038888889,10.9773333333
646.49,7.01233333334,31.4077777778,8.26755555557,14.1733333333,6.202,9.31544444447,10.5096666667,10.4985555556,8.69155555556,55.0915555556,11.0123333334
646.82,6.94422222222,31.1894444444,8.24133333334,14.1093333333,6.14988888889,9.279,10.49,10.4138888889,8.62055555555,54.9093333333,10.9453333333
647.15,6.82022222222,30.9977777778,8.2221111111,14.0697777778,6.11266666667,9.19466666667,10.4158888889,10.3138888889,8.48822222222,54.6851111111,10.9122222222
647.48,6.97055555556,31.0793333333,8.36799999999,14.203,6.17744444445,9.2641111111,10.4433333333,10.4048888889,8.60033333333,54.7398888889,11.0924444444
647.81,6.94311111111,31.075,8.36822222222,14.2253333333,6.14466666667,9.27755555554,10.4158888889,10.4097777778,8.55755555555,54.843,11.0725555556
648.14,6.95177777778,31.0737777778,8.38933333335,14.1978888889,6.12722222222,9.31122222222,10.3437777778,10.416,8.58377777778,54.8578888889,11.1235555556
648.47,7.048,31.1754444444,8.46133333334,14.3598888889,6.17633333333,9.32177777779,10.3787777778,10.5694444444,8.68555555556,54.9178888889,11.202
648.80,7.20422222222,31.1825555556,8.52622222221,14.3947777778,6.263,9.37844444443,10.4582222222,10.6607777778,8.74766666667,54.7615555555,11.3497777778
649.13,7.25588888889,31.2526666667,8.53999999999,14.4451111111,6.22988888889,9.40588888888,10.4851111111,10.6726666667,8.74033333333,54.78,11.3617777778
649.46,7.20966666667,31.1736666667,8.50077777779,14.4304444444,6.23666666667,9.39988888888,10.46,10.5953333333,8.68733333333,54.627,11.3087777778
649.79,7.23344444444,31.2051111111,8.48322222223,14.4595555556,6.25811111111,9.35211111111,10.4483333333,10.6123333333,8.64866666667,54.6536666667,11.2984444444
650.11,7.21,31.196,8.46122222223,14.4251111111,6.25566666667,9.25333333334,10.4214444444,10.5667777778,8.61611111111,54.6608888889,11.2623333333
650.44,7.31944444444,31.2885555556,8.45866666666,14.4396666666,6.30933333333,9.25222222224,10.4205555556,10.6125555555,8.62866666667,54.588,11.3008888889
650.77,7.36466666667,31.4511111111,8.43866666666,14.4544444445,6.26544444444,9.26166666668,10.4315555556,10.6022222222,8.67244444445,54.8042222222,11.2898888889
651.10,7.18277777778,31.3118888889,8.28044444443,14.3008888889,6.16411111111,9.15655555555,10.2762222222,10.4477777778,8.497,54.6498888889,11.1221111111
651.43,7.13366666667,31.3016666667,8.20488888889,14.265,6.17555555556,9.13755555554,10.2014444445,10.3362222222,8.43922222222,54.4942222222,11.0588888889
