wavelength,Back_CisLevm,Belly_CisLevm,Breast_CisLevm,Crissum_CisLevm,Crown_CisLevm,DorTail_CisLevm,Patch10_CisLevm,Patch11_CisLevm,Rump_CisLevm,Throat_CisLevm,WingTip_CisLevm
210.66,219.455666666,163.129166667,147.6871,245.442133333,243.265333333,238.639533333,250.6122,239.5918,232.988042051,253.1972,162.584866667
211.03,306.470666667,223.529433333,197.353,323.9216,340.392133333,328.8236,342.941133333,325.294,314.861177949,342.548933333,224.313733333
211.41,325.0506,243.232333333,209.798033333,320.000066667,365.858533333,345.050466667,351.111133333,349.0908,325.804152821,358.181866667,236.161666667
211.79,262.3256,197.906933333,171.472866667,254.263533333,296.744133333,276.4342,272.093,288.062066667,250.593887179,280.3102,193.488533333
212.17,254.285733333,195.7936,170.634933333,247.619066667,298.571333333,273.3334,262.222333333,284.603266667,242.069705128,272.857133333,193.1746
212.55,187.393933333,143.394,131.030333333,180.1212,222.1818,201.939466667,197.939333334,211.8788,181.71834,212.242466667,148.969666667
212.92,236.888866667,184.5186,176.4444,233.037133333,284.1482,255.407333333,252.2962,261.185333333,230.282550257,269.3334,187.407333333
213.30,215.733333333,175.133333333,165.133333333,215.466666667,264.266666667,239.066666667,232.133333334,244.533333333,211.788717949,249.866666667,174.266666667
213.68,185.875666667,151.638433333,144.689266667,186.327733333,225.084933333,213.559333334,200.452066667,206.214533333,179.711451795,206.6666,147.7966
214.06,180.903933333,149.378566667,141.864366667,181.582066667,221.129866667,206.5538,198.418,198.418066666,171.174353846,201.355866667,146.553733333
214.44,180.4,157.533333333,138.666666667,179.866666666,232.133333333,210.266666667,213.2,198.533333333,169.358974359,203.2,154.666666667
214.81,188.4848,169.545566667,147.272833333,185.909,251.969733333,233.030333333,230.605933333,213.787933333,184.599030257,208.787933333,175.151466667
215.19,185.3968,164.206266667,149.682533333,189.841333333,255.238,233.492,230.158733333,209.365066667,185.828995385,207.460266667,173.650733333
215.57,148.9922,127.674366667,117.907,163.720933334,228.062066667,203.2558,202.170666667,176.123933333,157.356038974,173.178333333,147.286866667
215.95,166.6668,141.891766667,136.936866667,193.513533333,267.207133333,232.432333333,225.7658,198.017933333,181.872594872,197.657666667,165.2252
216.32,179.777733333,155.7778,156.999966667,226.2222,309.111066667,271.111133333,257.111066667,229.333266667,212.097371282,225.777666667,176.222333333
216.70,166.296266667,146.573933333,131.3889,203.333333333,270.555466667,240.555666667,222.7778,192.777733333,184.739313846,196.296333333,148.518333333
217.08,127.666666667,109.5,85.5,154.5,209.166666667,197.666666667,174.833333333,152.5,135.81025641,145.0,104.166666667
217.46,116.8484,94.9090666668,86.0606333332,135.2728,168.969533333,168.969733333,144.605933333,129.454533333,122.565952308,121.5758,100.4848
217.83,93.8812666666,79.6803666666,77.4429666666,109.041066667,134.155266667,132.1462,117.351666667,109.771733333,100.269066154,102.283066667,84.4749333333
218.21,101.393,90.2487666667,88.8059,122.487533333,142.786133333,146.169133333,122.189,126.865733333,108.143820513,110.149266667,89.0547999999
218.59,125.714266667,108.0357,112.559533333,152.380933333,170.357133333,179.880933333,140.952466667,161.1904,132.607256923,134.880933333,106.666733333
218.97,110.6666,90.2050333334,98.6153666666,135.1794,145.3334,151.692266667,122.461466667,137.7436,110.564270769,120.512866666,90.1538666667
219.34,100.625266667,80.8336,89.7396666667,125.7294,134.7918,140.833533333,111.458533333,128.854333333,98.6036789744,110.104466667,77.8126666668
219.72,129.135666667,103.3951,115.4321,156.913666667,161.358,173.3332,141.2346,159.999866667,123.13694359,133.580266667,95.1852666665
220.10,116.603733333,90.8804333333,103.836533333,150.314466667,148.301866667,166.289333333,138.4906,146.0378,113.25683641,121.761,81.6352666667
220.47,124.074066667,89.4445333332,100.7406,152.839533333,151.975266667,165.432133333,142.716,144.814866667,114.29060359,124.814733333,85.3087333333
220.85,130.0,93.3950666668,109.691333333,158.765466667,156.049466667,168.271666667,145.925866667,151.358133333,122.68653282,127.530866667,100.0
221.23,195.686266667,134.902,173.725433333,250.588266667,238.039266667,246.862933333,219.411733333,219.803866667,191.984906667,195.4902,159.4116
221.61,-949.333333335,-582.666666667,-848.666666667,-1350.66666667,-1294.66666667,-1334.66666667,-1217.33333333,-1149.33333333,-986.123076924,-899.999999999,-696.000000001
221.98,-140.000066667,-78.1608333333,-115.9769,-206.207,-190.344866667,-209.425266667,-192.413733333,-160.919666667,-151.457124615,-138.390866667,-100.229933333
222.36,-107.368333333,-57.1929666667,-87.7194333333,-155.789466667,-140.175466667,-154.5614,-146.140333333,-109.824533333,-109.277882051,-108.947333333,-76.3157333334
222.74,-169.047666667,-97.6189333333,-144.166633333,-229.7618,-217.142933333,-227.857133334,-221.428666667,-168.809533333,-177.976372308,-177.857266667,-126.904866667
223.11,-133.958333333,-88.5416666667,-118.125,-183.541666667,-180.208333334,-188.125,-178.541666667,-143.333333333,-152.195512821,-138.125,-94.5833333335
223.49,-136.5592,-101.7203,-134.3011,-191.1826,-200.430133333,-204.516,-196.129133333,-153.763266667,-165.162952308,-158.279533333,-110.967733333
223.87,-115.757533333,-92.2222333333,-128.7879,-176.363733333,-197.7778,-181.8182,-172.323066667,-140.201933333,-145.350306667,-151.111133333,-109.494933333
224.24,-118.6666,-110.190566667,-136.2857,-164.0,-191.428533333,-182.2858,-171.0476,-147.0476,-155.148757949,-158.285666667,-117.333266667
224.62,-104.786333333,-103.3332,-126.324666667,-149.059866667,-174.8718,-169.743466667,-150.427266667,-129.9144,-139.312245641,-152.6496,-112.307533333
225.00,-36.0386666667,-39.3236333333,-49.8066333333,-64.6378666667,-77.3912,-74.6859999999,-66.0869999999,-52.8501999999,-54.9059451282,-62.6086,-38.5507333333
225.38,-45.0,-54.2308666667,-63.2050666667,-84.1025333334,-107.9488,-106.794933334,-90.2565333334,-76.5385333333,-72.2632507693,-87.8205333334,-54.7436000001
225.75,-98.3907333334,-114.253033333,-126.551666667,-162.988466667,-207.356266667,-199.080466667,-160.459866667,-150.804666667,-135.266184103,-179.540133333,-113.792866667
226.13,-137.500066667,-142.916666667,-165.277766667,-196.111066667,-270.555733333,-242.5,-190.277666667,-186.389066667,-170.282010256,-220.833333333,-145.555733333
226.51,-111.613,-103.655966667,-125.8066,-147.957066667,-224.5162,-182.7958,-141.505333333,-140.6452,-130.066175897,-167.3118,-119.139733333
226.88,-34.9461333334,-29.2473,-41.9356,-48.6022666667,-91.6129333333,-69.1398666667,-46.7740666667,-46.0216,-40.7469112821,-58.6020666667,-42.9033333334
227.26,-20.756,-11.9586666667,-25.9450333333,-30.7216,-52.3710666667,-42.2680666667,-27.8351333333,-23.0928,-23.1213482051,-33.9518,-27.9725333334
227.64,-16.9116,-6.71573333334,-15.9313333333,-21.9116666667,-32.0588666667,-27.8921333333,-18.4804666667,-14.7058,-15.7006025641,-21.0295333333,-19.853
228.01,-11.7949333333,-2.64303333331,-7.41609999999,-12.7021333333,-19.3294666667,-17.5543333333,-11.2425333333,-5.32539999999,-9.62036000001,-12.5443333333,-13.2546
228.39,-5.60266666667,3.02026666667,-1.69013333333,-6.76059999999,-11.2675333333,-9.38959999999,-3.81839999999,1.97193333333,-1.18107230769,-5.133,-8.04386666667
228.76,-3.36026666666,3.3736,-1.12913333333,-4.59686666667,-7.23113333334,-7.01620000001,-2.68806666667,2.58073333334,-0.191481025648,-1.34406666666,-6.63966666668
229.14,-3.96466666667,3.09346666666,-2.3737,-4.74759999999,-6.61606666667,-7.601,-3.2828,2.14666666666,0.280772820514,-2.12106666666,-8.71199999999
229.52,-2.48913333334,3.30090000001,-0.833366666673,-2.70573333333,-3.11693333333,-4.52380000001,-1.212,3.35500000001,1.41275692308,0.194733333326,-5.67106666667
229.89,-0.803866666666,4.14703333332,1.47063333333,-1.8236,-0.0195333333354,-3.0198,-0.176466666667,4.23519999999,2.62819230769,0.902066666664,-4.35306666666
230.27,2.10833333333,6.09013333333,3.45936666667,0.720933333334,2.7566,-0.378333333332,2.126,5.56746666666,4.62552358975,3.72966666667,-1.42346666667
230.65,6.26666666667,9.44166666668,7.05833333333,4.01666666667,7.26666666667,3.23333333333,6.11666666667,9.61666666666,8.16012820511,7.2,3.86666666667
231.02,7.15466666667,9.17889999999,7.91063333334,3.21953333333,7.69113333333,2.55286666667,5.90253333333,10.553,8.65977435898,6.43913333333,5.04059999999
231.40,5.631,7.10353333333,7.38653333333,2.57286666667,5.42066666667,1.618,4.36893333333,8.9158,7.87609743591,5.0486,3.88346666667
231.78,6.45326666667,7.62726666666,7.96379999999,2.7258,6.10833333332,2.23313333333,4.71266666667,9.17899999999,9.09753025641,5.45146666667,4.38413333332
232.15,5.69726666667,6.55596666667,6.19040000001,0.374266666668,5.17006666666,-0.0847999999994,3.09526666667,6.87073333333,8.17784615384,3.92866666667,4.31966666667
232.53,4.90146666667,6.35823333333,5.6897,-0.651266666668,5.43280000001,-0.582599999999,2.53626666667,6.5982,7.40469794871,2.725,4.09599999999
232.90,5.41253333334,6.81273333332,6.03100000001,-0.2062,6.6496,0.2404,3.14446666667,7.90373333333,8.62552307693,2.93820000001,4.48453333333
233.28,6.71693333333,8.11926666667,8.26190000001,1.98146666667,8.833,2.58606666667,5.69266666667,9.53813333333,10.2262369231,4.98746666667,7.11993333333
233.66,7.50620000001,9.89073333333,9.73136666667,3.62713333333,9.47119999999,4.24853333333,8.04366666668,11.2174666667,12.3419933333,6.31406666667,8.34593333333
234.03,9.23326666667,10.9685,10.0241666667,5.43986666667,10.6699333333,5.74666666667,9.66893333333,12.5746,13.0193876923,7.82900000001,10.2178666667
234.41,9.31426666667,11.1899,10.3940333333,5.784,11.7415333333,6.22533333334,10.6226666667,12.8761333333,13.3921025641,7.88026666668,10.5753333333
234.78,8.384,10.1404666667,10.1873,5.7298,11.4598666667,5.19906666667,9.83599999999,11.9282666667,12.0666461538,7.61893333334,9.25833333333
235.16,6.49613333334,9.1085,8.79843333334,5.53493333333,11.1008,4.72873333333,8.89920000001,10.7752,10.6213025641,7.30233333333,8.40313333333
235.54,8.63386666667,11.6315333333,10.4136666667,7.69720000002,13.7862,6.85393333333,10.4448666667,12.2716666667,11.8494835897,9.10213333334,10.7104
235.91,8.61046666666,10.7516666667,10.0987333333,7.80560000001,12.9081333333,6.04399999999,10.5086666667,12.2246,10.4261661538,8.0942,9.73426666667
236.29,7.4138,8.96713333333,9.41373333332,7.50173333333,12.1465333333,5.26,9.78746666667,11.7656666667,8.65191948718,6.95966666666,8.13166666667
236.66,7.69453333334,8.02506666666,8.45083333334,7.81213333334,11.3217333333,5.345,9.28040000001,10.881,8.36283282051,6.59333333334,7.31273333334
237.04,8.26100000001,8.78993333333,8.98560000001,8.65219999999,10.7825333333,5.95646666667,9.59433333333,10.3768666667,8.4683025641,6.62319999999,8.31880000001
237.41,8.12,8.26693333335,7.78473333334,8.21799999999,9.37799999999,5.17113333333,7.99440000001,9.69946666666,7.23517128205,5.35306666667,7.67306666666
237.79,7.93853333333,7.11519999999,7.16206666667,7.51019999999,8.43373333335,4.33726666667,7.05500000001,8.7818,6.01706564103,4.61840000001,6.49273333333
238.17,7.80293333333,7.32316666667,7.10856666667,7.60093333333,7.41166666667,4.31813333333,6.83066666667,8.74979999999,5.94607230769,4.65913333334,5.644
238.54,8.56313333333,7.76629999999,8.3246,8.40026666667,7.62066666666,5.03773333333,7.26013333333,10.2150666667,6.9722497436,5.30546666667,6.17793333333
238.92,9.67933333333,8.84176666666,8.8363,9.21153333333,8.29799999999,6.12286666667,7.73239999999,11.1691333333,8.11388358975,5.79653333333,6.4384
239.29,9.84386666665,8.24473333333,8.62486666667,8.81246666666,8.08313333333,6.11466666667,7.57286666667,11.2916,8.21910564102,5.81246666667,5.59366666667
239.67,10.5468666667,8.56393333334,9.22486666667,9.24393333333,9.38653333333,6.71426666667,8.34993333333,12.4585333333,9.0734876923,6.87593333333,5.8678
240.04,11.0688,9.21976666668,9.70746666667,10.0763333333,10.2799333333,7.2264,9.03286666667,12.7651333333,9.89280358973,8.22726666667,6.68366666667
240.42,11.1586666667,9.8797,10.2143666667,10.4588,10.9479333333,8.11126666666,9.69893333334,13.5137333333,10.8098830769,9.00660000001,7.05786666667
240.79,11.0603333333,9.82776666667,10.8350666667,10.3379333333,11.405,8.20413333334,10.1192666667,13.7839333333,10.7436517949,9.24446666666,7.5744
241.17,9.69906666667,8.61619999999,9.92176666667,8.94699999999,10.8244,7.19,9.22993333333,12.9483333333,9.67232717948,8.25520000001,6.31766666667
241.54,9.48180000001,8.49423333333,9.76263333333,8.82706666667,10.851,7.2722,9.41086666667,13.0606666667,9.60131282051,8.29799999999,5.8974
241.92,9.51813333333,8.61926666665,9.80773333335,8.99879999999,11.266,7.3808,9.68293333332,13.2832666667,9.86812358975,8.42946666666,6.18746666667
242.29,9.2926,8.04353333333,9.59540000001,8.66806666667,11.294,7.14453333333,9.82253333334,13.1914,9.70030256409,8.10493333334,5.94273333334
242.67,9.20926666666,7.9149,9.32873333335,8.58400000001,11.3517333333,7.085,9.66893333334,12.9011333333,9.5316748718,8.1978,5.839
243.05,8.87699999999,7.4455,8.82296666667,8.16559999999,10.9521333333,6.7612,9.38553333332,12.6626666667,9.23639999999,7.92693333333,5.5682
243.42,8.6676,7.267,8.44986666666,7.7926,10.4706,6.52606666667,9.05453333333,12.2735333333,8.84725384615,7.44493333333,5.14946666667
243.80,8.68333333333,7.1998,8.22306666667,7.75846666667,9.94639999999,6.51233333333,9.1074,12.0616,8.70647128205,6.97053333333,5.001
244.17,8.90300000001,7.49593333334,8.27213333333,8.00846666666,10.0296,6.96626666667,9.58653333334,12.405,8.95680666667,7.0464,5.48933333333
244.55,9.21966666667,7.53350000001,8.46826666666,8.21906666667,10.105,7.1238,9.84973333333,12.695,9.05343641026,7.18966666667,5.73186666667
244.92,9.11599999999,7.58053333334,8.27009999999,8.3864,9.83766666665,7.14373333333,9.84566666666,12.796,8.97796358974,7.39626666667,5.6404
245.30,9.42513333334,8.05523333334,8.69356666667,8.83920000001,10.1046666667,7.56253333333,10.4889333333,13.3556666667,9.57274564102,7.81626666667,6.11426666667
245.67,9.33333333335,7.97053333333,8.73256666667,8.78619999999,10.116,7.54633333333,10.6945333333,13.3056,9.55348153846,7.82333333333,6.30993333333
246.05,8.95653333333,7.66253333333,8.09343333333,8.41166666666,9.56773333335,7.26213333333,10.217,12.9501333333,9.04686769231,7.5534,5.7578
246.42,9.41333333333,8.2873,8.54773333334,9.00486666667,9.99713333333,7.7912,10.627,13.503,9.68488923077,8.21406666667,6.2438
246.79,9.28073333333,8.12933333333,8.5254,8.92446666667,9.85239999999,7.74633333333,10.839,13.5966,9.7591497436,8.15313333333,6.12413333334
247.17,9.03060000001,7.89819999999,8.60703333333,8.80186666666,9.88573333333,7.66593333333,10.9172666667,13.5818666667,9.72999384615,8.10093333334,6.10486666667
247.54,9.25293333333,8.19293333334,9.06250000001,9.28386666666,10.5187333333,7.973,11.5417333333,14.0949333333,10.257154359,8.54866666666,6.57613333333
247.92,8.85686666667,7.84369999999,8.74933333334,8.97613333333,10.3156,7.63686666667,11.4002666667,13.8851333333,10.0671323077,8.48066666667,6.3792
248.29,8.57146666667,7.47153333333,8.60616666667,8.70386666668,10.0998,7.403,11.0683333333,13.8141333334,9.90349282051,8.25553333334,5.93966666667
248.67,8.52046666666,7.5243,8.59676666666,8.59333333333,9.98006666666,7.40833333333,11.0665333333,13.8566666667,9.90761948718,8.0958,5.8126
249.04,8.74266666667,7.73590000001,8.78473333334,8.76920000001,10.237,7.61493333333,11.2523333333,14.0421333333,10.1533271795,8.0316,5.8764
249.42,8.68560000001,7.6383,8.5806,8.73106666667,10.0695333333,7.50406666666,11.0765333333,13.7810666667,9.95040051283,7.85059999999,5.70273333333
249.79,9.11733333334,8.15269999999,8.88889999999,9.19520000001,10.3585333333,7.76846666667,11.4013333333,14.1420666667,10.3834641026,8.10960000001,6.04053333333
250.17,9.89306666666,8.86083333333,9.80063333333,10.1012,11.1303333333,8.459,12.1712,14.8539333333,11.2316984615,8.77146666666,6.7882
250.54,9.95946666666,8.91589999999,9.98920000001,10.295,11.168,8.43413333333,12.2925333333,14.8588,11.3824553846,8.69533333333,6.91833333333
250.92,10.1895333333,9.28993333334,10.1961,10.4631333333,11.2704,8.57793333334,12.3084666666,15.1393333333,11.5949774359,8.73953333333,7.09853333333
251.29,10.5544,9.86233333333,10.4044333333,10.8018666667,11.4609333333,8.94353333334,12.573,15.502,11.9621682051,8.89460000001,7.18613333333
251.66,10.3957333333,9.82899999998,10.1675,10.5312,11.066,8.79853333334,12.1105333333,15.1194,11.7050358974,8.65966666667,6.86986666667
252.04,10.1000666667,9.56853333334,9.85613333333,10.1693333333,10.7117333333,8.4398,11.5783333333,14.8370666667,11.3103512821,8.18853333333,6.3718
252.41,9.55046666667,8.97033333333,9.0338,9.48333333334,9.96453333333,7.58446666667,10.9941333333,14.1728,10.7205133333,7.4016,5.83093333333
252.79,10.0112,9.42136666667,9.34463333334,10.03,10.3594666667,7.8388,11.2321333333,14.3444666667,10.9612769231,7.91766666667,6.25846666667
253.16,10.1714,9.68579999999,9.53153333333,10.2628666667,10.4914,7.95426666666,11.3370666667,14.4494,11.0176461538,8.1372,6.48
253.54,10.4603333333,9.7878,9.78596666667,10.4488666667,10.5138,8.14886666666,11.4385333333,14.7277333333,11.1800107693,8.23313333333,6.6932
253.91,9.941,9.11453333334,9.02996666666,9.88193333334,9.79146666666,7.71753333333,10.8814,14.207,10.6769374359,7.6112,5.92293333333
254.28,8.91773333333,8.4539,7.75503333333,8.83533333334,8.58380000001,6.79046666667,10.0226666667,13.56,9.72723025642,6.49333333333,4.87733333333
254.66,8.44173333334,8.16566666667,6.89236666667,8.38926666667,8.02973333333,6.44753333333,9.57706666666,13.3509333333,9.14720717949,5.93473333334,4.20773333333
255.03,8.6016,8.16373333334,6.584,8.46393333333,8.14306666665,6.51986666667,9.63326666668,13.1636666666,9.18180461539,6.02013333333,4.08533333333
255.41,7.954,7.33419999999,5.5301,7.88233333333,6.97793333333,5.48453333333,8.7868,12.2707333334,8.30639179487,5.073,3.35953333333
255.78,8.08773333333,7.47186666667,5.43253333333,8.05286666667,6.68153333333,5.24066666667,8.94526666667,12.326,8.21012871795,5.0512,3.5004
256.15,9.44073333333,8.8541,6.9028,9.50046666666,7.96419999999,6.41826666667,10.3356666667,13.8703333333,9.57231128205,6.21426666666,4.84726666667
256.53,10.5972,10.2546,8.27043333334,10.6496,9.23619999999,7.62786666666,11.6059333333,15.1796,10.5939328205,7.68493333333,6.1528
256.90,9.76386666667,9.32116666667,7.36603333333,10.1318,8.792,6.9756,11.0854666667,14.3141333333,10.1633333333,7.27526666667,5.70393333333
257.28,9.11333333332,8.39603333333,6.54533333333,9.48579999999,8.09300000001,6.36973333333,10.5144,13.7598666667,9.61576666666,6.7712,5.2528
257.65,8.79573333333,8.06113333333,6.5064,9.452,8.3332,6.16333333334,10.5369333333,13.9709333333,9.64417179486,6.76726666667,5.04846666666
258.02,8.20580000001,7.554,6.44526666667,9.001,8.11506666666,5.87786666667,10.1389333333,13.4141333333,9.21582410256,6.39186666667,4.74293333333
258.40,8.10213333333,7.23113333333,6.54106666666,8.79219999999,8.16573333333,5.73366666667,10.0705333333,13.1014666667,9.08420410256,6.3492,4.90546666667
258.77,7.83446666666,7.14816666667,6.67276666667,8.67706666667,8.13053333334,5.7012,9.97466666666,12.9505333333,8.91879948718,6.3826,5.02946666667
259.15,7.45306666667,6.75396666667,6.50586666667,8.38186666666,7.68,5.34233333333,9.63699999999,12.5579333333,8.4552974359,5.90193333333,4.6986
259.52,7.63333333333,6.98856666667,6.86353333333,8.60206666666,8.05866666666,5.64286666667,9.87980000001,12.6658666667,8.69072358974,6.18426666667,4.94386666667
259.89,7.74626666667,6.9504,6.81906666667,8.58706666666,8.07846666667,5.77253333333,9.889,12.7587333333,8.78998666667,6.2094,4.95726666667
260.27,7.65526666667,6.73046666667,6.648,8.45599999999,7.93153333333,5.73826666666,9.86980000001,12.6177333333,8.67625846154,6.1352,4.89333333333
260.64,7.6878,6.71883333333,6.6388,8.5942,7.95586666667,5.88206666667,9.96346666667,12.6756,8.75512461538,6.12913333333,4.89373333333
261.01,7.79586666666,6.87956666667,6.77253333333,8.60173333333,8.00420000001,5.96493333333,10.1772,12.9147333333,8.84857025641,6.14033333333,4.88626666667
261.39,7.9766,7.16553333333,7.06300000001,8.80246666667,8.25353333333,6.1722,10.4559333333,13.1125333333,9.09687282051,6.31066666667,5.02533333333
261.76,8.156,7.25666666667,7.17439999999,8.89253333333,8.25906666667,6.24133333333,10.5737333333,13.0834666666,9.14962923077,6.42426666667,5.1738
262.13,8.4318,7.54356666667,7.43816666667,9.16320000001,8.59499999999,6.45413333333,10.9185333333,13.4095333333,9.45201128204,6.81473333333,5.50966666667
262.51,8.98126666666,8.11433333333,8.04756666666,9.68080000001,9.17820000001,7.01133333333,11.429,13.9569333333,10.0830071795,7.3828,5.965
262.88,9.50259999999,8.46890000001,8.41503333333,10.0448,9.56313333332,7.3812,11.828,14.2339333333,10.6008553846,7.7844,6.22973333333
263.25,10.0563333333,8.97836666665,8.96120000001,10.4807333333,10.1055333333,7.79980000001,12.2491333333,14.7854666667,11.1707451282,8.43506666667,6.59313333333
263.63,10.6910666667,9.36436666667,9.31313333333,10.8586666667,10.5098,8.18120000001,12.6922666667,15.3509333333,11.6427405128,8.88986666667,7.00206666667
264.00,10.9253333333,9.6964,9.63546666667,11.2795333333,10.9572666667,8.46186666666,13.1097333333,15.5003333333,11.9111507692,9.19379999999,7.3406
264.37,11.0231333333,9.9819,9.76769999999,11.3888,11.1219333333,8.62326666667,13.1415333333,15.5505333333,12.1769810256,9.37533333334,7.36473333333
264.75,10.9641333333,9.83876666667,9.76576666667,11.2133333333,11.0493333333,8.43053333334,12.9532,15.2068,12.0769892308,9.24580000001,7.2414
265.12,11.22,10.0823,9.88780000001,11.5342666667,11.214,8.71419999999,13.1028,15.372,12.2183784615,9.54339999999,7.71733333333
265.49,11.21,9.98393333334,9.84596666666,11.5267333333,11.119,8.7168,13.0077333333,15.3306666667,12.1498738462,9.54686666665,7.787
265.87,11.0758,9.88799999999,9.66106666667,11.4318,11.0354666667,8.74639999999,12.9026,15.3756,12.0948215385,9.39246666667,7.7008
266.24,10.6126666667,9.38596666668,9.06486666667,10.9364,10.3760666667,8.33693333333,12.3335333334,15.0796666667,11.5886605128,8.7058,7.19046666667
266.61,10.4231333333,9.12929999999,8.72286666667,10.8336666667,10.0398,8.18613333334,12.1752,15.0909333333,11.2561902564,8.4134,7.04166666667
266.98,10.052,8.77906666666,8.41919999999,10.6545333333,9.61493333333,7.81026666666,11.9365333333,14.9407333333,10.8443758974,8.1462,6.7652
267.36,9.96226666667,8.65003333333,8.29373333333,10.6100666667,9.62926666666,7.78513333333,11.9001333333,14.9277333333,10.835734359,7.9984,6.86173333333
267.73,9.48706666667,8.35730000001,8.0011,10.1845333333,9.33026666667,7.569,11.5263333333,14.5258666667,10.3868235898,7.65206666667,6.50746666667
268.10,9.12373333334,7.92406666667,7.66703333333,9.7354,8.9406,7.13553333333,10.9966,14.2785333333,9.97424410257,7.21826666667,5.97473333333
268.48,8.87486666667,7.67143333333,7.52986666666,9.64493333333,8.78793333333,6.82813333333,10.8197333333,14.0387333333,9.73266666665,7.00446666667,5.88433333333
268.85,8.53679999999,7.4654,7.24899999999,9.3476,8.55400000001,6.58306666667,10.5418666667,13.8640666666,9.49195179488,6.7526,5.58293333333
269.22,7.96966666667,6.82823333333,6.80516666667,8.72640000001,8.01366666667,5.9688,9.93626666667,13.2159333333,9.03917794873,6.0936,4.9278
269.59,7.7066,6.70516666667,6.7267,8.52793333334,7.89626666667,5.87906666667,9.86779999999,13.0042666667,8.88824307692,5.951,4.68786666667
269.97,7.41206666667,6.54633333333,6.5767,8.19713333332,7.72046666666,5.63153333333,9.72086666667,12.7585333333,8.6253425641,5.718,4.4538
270.34,7.3368,6.3466,6.51353333334,8.02080000001,7.666,5.46233333333,9.69946666668,12.6701333333,8.5448,5.61873333333,4.21873333334
270.71,7.05093333333,6.14726666667,6.39316666667,7.71460000001,7.52686666666,5.26366666667,9.56866666665,12.3147333333,8.3686425641,5.51386666667,4.06393333333
271.09,6.79,5.9105,6.20946666667,7.39460000001,7.38373333334,5.13473333333,9.37926666667,12.0962,8.18806871795,5.26266666667,3.90193333333
271.46,6.83733333333,6.05336666666,6.27166666667,7.40633333333,7.43380000001,5.24033333333,9.50480000001,12.1682,8.26407128205,5.41093333333,3.93166666666
271.83,6.999,6.22253333333,6.3652,7.63686666667,7.53220000001,5.36006666667,9.71480000001,12.3447333333,8.44868615385,5.559,4.06773333333
272.20,7.2898,6.5655,6.64183333333,7.94879999999,7.75633333334,5.6624,10.0624666667,12.6207333333,8.74133282051,5.91046666667,4.40813333333
272.58,7.29926666667,6.43723333333,6.5389,7.81259999999,7.59006666666,5.58713333333,9.95793333333,12.498,8.61998461538,5.73153333333,4.2596
272.95,7.25013333333,6.36703333333,6.54593333333,7.78926666667,7.46866666666,5.4918,9.87633333334,12.4288666667,8.52341384615,5.69273333333,4.2744
273.32,7.53033333333,6.65133333333,6.82093333333,8.024,7.71733333333,5.76066666667,10.0808666667,12.6759333333,8.82153179487,5.95133333333,4.5518
273.69,7.7476,6.7999,6.90496666667,8.19880000001,7.78653333334,5.8716,10.2129333333,12.7850666667,9.08379384616,6.00953333333,4.86046666667
274.06,8.0176,7.0653,7.11406666667,8.47760000001,7.96193333333,6.08946666667,10.4255333333,12.9920666667,9.38209589744,6.23806666667,5.18693333333
274.44,8.28853333333,7.36046666667,7.44656666667,8.87840000001,8.17640000001,6.30473333333,10.5979333333,13.1753333333,9.58464769231,6.61466666667,5.58693333333
274.81,8.56613333334,7.4803,7.53466666666,9.18013333334,8.32053333333,6.50293333333,10.7421333333,13.3333333333,9.8184723077,6.771,5.72513333333
275.18,8.59606666667,7.2653,7.41733333333,9.04699999999,8.19759999999,6.41086666667,10.5840666667,13.2705333333,9.73370256411,6.65413333333,5.54466666667
275.55,8.24686666667,6.84816666667,6.94096666667,8.78926666667,7.77486666667,6.0516,10.1772666667,12.8252666667,9.33171282051,6.20973333333,5.18466666667
275.93,8.15246666667,6.61516666667,6.71393333333,8.71126666667,7.56300000001,5.8076,9.9672,12.6472666666,9.1994671795,6.007,4.97266666667
276.30,7.93013333333,6.4091,6.43036666667,8.49466666667,7.33866666667,5.616,9.75586666666,12.4127333333,8.98205794872,5.70113333333,4.832
276.67,7.82253333333,6.44926666667,6.2717,8.49386666667,7.26726666666,5.70186666667,9.72686666666,12.4436666667,8.90945641025,5.67693333333,4.8784
277.04,8.1572,6.77913333333,6.4627,8.76686666667,7.56146666667,6.0198,10.1945333333,12.8072,9.20634153847,5.98046666667,5.20386666667
277.41,7.9832,6.612,6.20873333333,8.70566666666,7.44019999999,5.928,10.1084,12.6993333333,8.91651641026,5.84653333333,5.00506666667
277.79,8.07966666667,6.5073,6.1464,8.80126666667,7.49626666666,5.91453333333,10.088,12.9466666667,8.8209502564,5.8748,4.85526666667
278.16,7.75113333333,6.07623333333,5.76763333333,8.41319999999,7.2278,5.59866666667,9.65726666667,12.7746,8.4365051282,5.608,4.40853333333
278.53,7.42033333333,5.65933333333,5.266,8.00973333333,6.98133333334,5.24833333333,9.31306666667,12.4528,8.06802923077,5.15913333333,4.0952
278.90,6.6148,4.98173333333,4.5278,7.25866666666,6.34366666667,4.47353333333,8.5816,11.7204666667,7.21024102564,4.34373333333,3.37706666667
279.27,6.75766666667,5.2488,4.659,7.47253333334,6.58253333333,4.62746666667,8.79926666667,11.864,7.38253076923,4.485,3.6114
