wavelength,Back_SpoCorf,Belly_SpoCorf,Breast_SpoCorf,Crissum_SpoCorf,Crown_SpoCorf,DorTail_SpoCorf,Patch10_SpoCorf,Rump_SpoCorf,Throat_SpoCorf,WingTip_SpoCorf
567.39,10.8701111111,22.0853888889,15.4077777778,15.1853888889,11.8373333333,10.932,11.9645555555,11.3848888889,15.5194444445,12.3408333333
567.73,10.8934444445,22.0850555555,15.4134444444,15.1474444444,11.8463333334,10.9363333333,11.9722222222,11.3598888889,15.5188888889,12.3607222222
568.07,10.9007777778,22.082,15.4343333333,15.1526111111,11.8501111111,10.9416666667,11.9898888889,11.3714444445,15.5311111111,12.3221666667
568.41,10.9127777778,22.1275,15.5236666667,15.1666111111,11.8544444444,10.9932222222,12.0085555556,11.4258888889,15.571,12.3968333333
568.75,10.891,22.1575,15.533,15.1756111111,11.8225555555,10.9426666667,12.0016666666,11.4031111111,15.533,12.3897222222
569.09,10.9282222222,22.2176666667,15.5953333333,15.2182777778,11.8757777778,10.9697777778,12.0694444444,11.469,15.59,12.4145
569.43,10.9428888889,22.2366666667,15.6391111111,15.2232777778,11.8805555555,10.9225555555,12.0718888889,11.497,15.6107777778,12.4288333333
569.77,10.9151111111,22.2757777778,15.6291111111,15.2022777778,11.865,10.9361111111,12.0616666667,11.4924444444,15.5896666667,12.3874444444
570.11,11.0653333333,22.4014444444,15.7814444444,15.3326111111,11.9964444444,11.0323333333,12.1776666667,11.6022222222,15.7341111111,12.5002777778
570.45,11.0715555556,22.3997222222,15.8042222222,15.3478888889,12.0146666667,11.022,12.1794444444,11.6421111111,15.7737777778,12.5435
570.79,11.149,22.4735555556,15.8605555555,15.4437222222,12.0616666667,11.0924444444,12.2532222222,11.7238888889,15.8206666667,12.5998333333
571.13,11.1571111111,22.4994444444,15.8876666667,15.4770555556,12.0813333333,11.129,12.2685555555,11.7812222222,15.8485555556,12.636
571.47,11.1618888889,22.5422777778,15.8775555556,15.5402222222,12.1465555555,11.1534444444,12.3337777778,11.8358888889,15.8938888889,12.6328888889
571.81,11.2293333333,22.6592222222,15.9395555556,15.5999444444,12.2196666667,11.219,12.4062222222,11.8865555556,15.9577777778,12.7126111111
572.15,11.3015555555,22.7125555556,15.9782222222,15.6505,12.2805555555,11.2495555556,12.4297777778,11.9113333334,15.9894444445,12.7203888889
572.49,11.273,22.722,15.9386666667,15.6442222222,12.2625555555,11.2162222222,12.3765555555,11.8911111111,15.9377777778,12.6697222222
572.83,11.2681111111,22.7295555556,15.9191111111,15.6261666667,12.2466666667,11.2251111111,12.3647777778,11.8498888889,15.9374444444,12.6398888889
573.17,11.2717777778,22.7562222222,15.9048888889,15.6214444444,12.2425555556,11.243,12.3834444444,11.8466666667,15.9283333333,12.6635555556
573.51,11.3396666667,22.7935555556,15.9702222222,15.7346111111,12.3091111111,11.3013333333,12.4454444444,11.931,16.0067777778,12.7437222222
573.85,11.2953333333,22.7606666667,15.919,15.6743333333,12.2486666667,11.3065555556,12.4181111111,11.9101111111,15.9594444444,12.7216111111
574.19,11.2287777778,22.7476111111,15.8473333333,15.6176666667,12.1748888889,11.2192222222,12.3673333333,11.8315555556,15.8941111111,12.6656111111
574.53,11.2045555555,22.7451666667,15.8433333333,15.6031666667,12.198,11.1917777778,12.372,11.8366666667,15.9158888889,12.6853333333
574.87,11.2198888889,22.7760555555,15.8906666667,15.6316666667,12.2242222222,11.2154444444,12.4143333333,11.842,15.9426666667,12.7002777778
575.21,11.1926666667,22.7588333333,15.8818888889,15.6185555556,12.1331111111,11.2116666667,12.3415555555,11.7886666667,15.9111111111,12.6911666667
575.55,11.1558888889,22.7087777778,15.8505555556,15.5754444444,12.1061111111,11.1573333333,12.2934444444,11.7392222222,15.8636666667,12.6403333333
575.89,11.0775555556,22.6530555556,15.7866666666,15.5031111111,12.0496666667,11.0768888889,12.2511111111,11.7026666667,15.8106666667,12.5628333333
576.22,11.1168888889,22.7298888889,15.8391111111,15.5356666667,12.1034444444,11.1481111111,12.3038888889,11.7574444444,15.8892222222,12.6558333333
576.56,11.1134444445,22.7619444444,15.872,15.5578888889,12.1255555556,11.1634444444,12.3171111111,11.7833333333,15.9077777778,12.6986111111
576.90,11.1338888889,22.8024444444,15.9222222222,15.6197222222,12.1964444445,11.2288888889,12.364,11.8536666667,15.9607777778,12.7681666667
577.24,11.0621111111,22.7643333333,15.8978888889,15.5172777778,12.1667777778,11.1416666667,12.3425555556,11.7994444444,15.9161111111,12.7083888889
577.58,11.0764444444,22.7967777778,15.9412222222,15.5758888889,12.2423333333,11.1714444445,12.3888888889,11.8515555555,15.9621111111,12.7446111111
577.92,11.2316666667,22.8977777778,16.1116666667,15.705,12.3798888889,11.3307777778,12.5133333333,11.9963333333,16.0792222222,12.8652777778
578.26,11.2685555556,22.9078333333,16.1551111111,15.7411666667,12.382,11.3885555555,12.5355555556,12.0153333333,16.0911111111,12.8865
578.60,11.2751111111,22.9319444445,16.1298888889,15.7346111111,12.393,11.3932222222,12.5463333333,12.0075555555,16.093,12.9173333333
578.94,11.3002222222,22.9965,16.2173333333,15.742,12.4584444445,11.3848888889,12.6004444444,12.0775555556,16.148,12.9985
579.28,11.3597777778,23.0863888889,16.3257777778,15.8001111111,12.4951111111,11.4406666666,12.6958888889,12.1895555556,16.2388888889,13.1236111111
579.61,11.4421111111,23.1649444444,16.3794444444,15.8555555556,12.5512222222,11.5053333333,12.7855555556,12.223,16.2776666667,13.2151666667
579.95,11.5276666667,23.1921111111,16.4388888889,15.9267777778,12.5813333333,11.5123333333,12.8667777778,12.3126666666,16.3464444444,13.2302777778
580.29,11.5135555555,23.1916111111,16.3961111111,15.8915,12.5785555555,11.4876666667,12.8496666667,12.2934444445,16.3273333333,13.1875555556
580.63,11.5148888889,23.1709444444,16.3882222222,15.8828333333,12.5388888889,11.4413333333,12.7965555555,12.2455555556,16.3035555555,13.1121111111
580.97,11.5972222222,23.2585,16.4387777778,15.8990555556,12.562,11.5632222222,12.8293333333,12.2781111111,16.3251111111,13.1579444444
581.31,11.5804444444,23.2692222222,16.4378888889,15.8842222222,12.5193333333,11.5176666667,12.8255555556,12.2047777778,16.3122222222,13.143
581.65,11.5106666667,23.2492777778,16.3545555556,15.8053888889,12.5082222222,11.437,12.8051111111,12.1381111111,16.2755555556,13.105
581.98,11.4735555555,23.2593333333,16.3162222222,15.7456111111,12.423,11.3494444444,12.7394444444,12.0667777778,16.1835555556,13.0467777778
582.32,11.5033333333,23.3103888889,16.383,15.8075555556,12.4514444444,11.3672222222,12.7753333333,12.0968888889,16.2271111111,13.0695
582.66,11.5323333334,23.3124444444,16.3967777778,15.8026111111,12.4421111111,11.3524444445,12.783,12.0771111111,16.18,13.042
583.00,11.5483333334,23.3423333333,16.3661111111,15.85,12.4514444444,11.4024444444,12.7786666667,12.0564444444,16.2154444444,13.048
583.34,11.4942222222,23.3298333333,16.348,15.8266666667,12.428,11.4228888889,12.7598888889,12.0367777778,16.2407777778,13.0466666667
583.68,11.4415555555,23.2474444445,16.2881111111,15.7779444444,12.3938888889,11.3987777778,12.6727777778,11.9421111111,16.2093333333,13.01
584.01,11.4616666667,23.2463888889,16.3113333333,15.7712777778,12.3504444444,11.3948888889,12.6785555556,11.9436666667,16.1943333333,13.0583888889
584.35,11.4811111111,23.2776111111,16.3241111111,15.7706666667,12.3382222222,11.3998888889,12.7034444445,11.9293333333,16.1866666667,13.0675
584.69,11.3953333333,23.216,16.2814444444,15.7442777778,12.3254444444,11.3007777778,12.6612222222,11.8848888889,16.1248888889,13.0347222222
585.03,11.3464444445,23.2025,16.1923333333,15.6475,12.2815555555,11.2516666667,12.5986666667,11.8678888889,16.0545555555,12.9572777778
585.37,11.3552222222,23.2199444445,16.1938888889,15.6647222222,12.2733333333,11.2914444444,12.5896666667,11.8872222222,16.0894444444,12.9685555556
585.70,11.409,23.2751666667,16.2865555555,15.7268888889,12.3855555556,11.3975555555,12.6917777778,11.9572222222,16.2202222222,13.0401111111
586.04,11.4312222222,23.2525,16.2442222222,15.7234444444,12.3784444444,11.3945555555,12.6403333333,11.9382222222,16.18,13.0452222222
586.38,11.4161111111,23.2368333333,16.2236666667,15.7543333333,12.4192222222,11.4513333333,12.6905555555,11.9617777778,16.2244444444,13.0767222222
586.72,11.4193333334,23.2808888889,16.2964444444,15.7832777778,12.4483333333,11.4654444445,12.7026666667,11.9944444444,16.2491111111,13.0490555556
587.06,11.382,23.2684444444,16.3015555556,15.7457777778,12.4033333333,11.4071111111,12.6464444445,11.9664444444,16.2162222222,12.9997222222
587.39,11.3774444444,23.3671111111,16.3634444445,15.7417222222,12.4271111111,11.4424444444,12.6934444444,11.9803333333,16.2333333333,12.9853888889
587.73,11.5141111111,23.5294444445,16.4645555556,15.9177777778,12.5601111111,11.6031111111,12.8275555555,12.1303333333,16.3913333333,13.0986111111
588.07,11.5281111111,23.5813333333,16.5161111111,15.9843888889,12.6113333334,11.6638888889,12.8473333333,12.1868888889,16.4582222222,13.1273333333
588.41,11.5914444444,23.6832777778,16.6164444445,16.0584444444,12.6135555555,11.725,12.8982222222,12.2228888889,16.5578888889,13.1108333333
588.74,11.6601111111,23.7287222222,16.7123333333,16.1851666667,12.6971111111,11.795,12.9763333333,12.302,16.6631111111,13.2176111111
589.08,11.7066666667,23.813,16.8247777778,16.2696111111,12.7542222222,11.8222222222,13.0587777778,12.3531111111,16.6752222222,13.2306666667
589.42,11.7504444445,23.9286666667,16.8762222222,16.3240555556,12.7912222222,11.8585555555,13.1071111111,12.4125555556,16.7238888889,13.2701666667
589.76,11.7752222222,24.0026666667,16.9342222222,16.4033888889,12.819,11.9178888889,13.1947777778,12.4778888889,16.7638888889,13.2882222222
590.09,11.8472222222,24.0742777778,16.989,16.4421666667,12.8466666667,11.9063333333,13.2264444445,12.4956666666,16.8376666667,13.2925555556
590.43,11.7494444445,23.9441111111,16.8272222222,16.3082222222,12.713,11.8033333333,13.121,12.3708888889,16.6928888889,13.1648333333
590.77,11.7798888889,23.9492777778,16.8488888889,16.3836111111,12.7327777778,11.8214444444,13.1051111111,12.4004444445,16.736,13.1786111111
591.11,11.7863333333,23.9544444445,16.7941111111,16.3447777778,12.7295555556,11.7768888889,13.0836666667,12.4172222222,16.705,13.1710555556
591.44,11.7712222222,23.9266111111,16.7896666667,16.3023333333,12.7283333333,11.7348888889,13.0222222222,12.3756666667,16.6658888889,13.1173888889
591.78,11.832,23.9957222222,16.8548888889,16.3172222222,12.7784444445,11.7102222222,13.0807777778,12.4484444444,16.7016666666,13.1123888889
592.12,11.8298888889,23.9441666667,16.8254444444,16.3539444444,12.7792222222,11.708,13.0527777778,12.4511111111,16.6666666667,13.1522777778
592.46,11.861,24.0135,16.8321111111,16.3691666667,12.7927777778,11.7585555555,13.075,12.434,16.7023333333,13.2069444444
592.79,11.7625555556,23.9335,16.6966666667,16.2515555556,12.6742222222,11.6308888889,12.9317777778,12.3238888889,16.6294444444,13.1152222222
593.13,11.617,23.8010555556,16.607,16.1142777778,12.5515555555,11.4795555555,12.7835555555,12.1845555556,16.5024444444,12.9335555556
593.47,11.556,23.7463333333,16.5842222222,16.0156666667,12.4838888889,11.4008888889,12.6991111111,12.1372222222,16.4981111111,12.9368888889
593.80,11.5002222222,23.7328333333,16.5352222222,15.9881666667,12.4616666667,11.4318888889,12.6321111111,12.1216666667,16.4604444444,12.9699444444
594.14,11.568,23.813,16.6302222222,16.0643888889,12.5512222222,11.4578888889,12.6843333333,12.1633333333,16.5353333333,13.0377222222
594.48,11.6376666666,23.9203333333,16.7027777778,16.1212777778,12.6128888889,11.5373333333,12.7938888889,12.241,16.6166666667,13.1020555555
594.81,11.6606666666,23.9008333333,16.7162222222,16.1665555556,12.6444444444,11.5825555556,12.8408888889,12.2466666667,16.652,13.1505555555
595.15,11.5988888889,23.8615555556,16.6894444445,16.1513333333,12.6187777778,11.5397777778,12.8352222222,12.2358888889,16.6054444444,13.1465555556
595.49,11.5012222222,23.8038888889,16.5817777778,16.0238333333,12.4802222222,11.4832222222,12.7186666667,12.093,16.5455555555,13.0650555556
595.82,11.5802222222,23.9135555556,16.6803333333,16.0815555556,12.5772222222,11.5566666667,12.7756666667,12.1675555556,16.5955555555,13.1175
596.16,11.5782222222,23.8921666667,16.7065555556,16.0688888889,12.5551111111,11.5755555555,12.7723333333,12.2176666667,16.5794444444,13.113
596.50,11.6427777778,23.9516111111,16.7862222222,16.1889444444,12.6528888889,11.6895555556,12.8697777778,12.3401111111,16.6324444444,13.2051666667
596.83,11.7017777778,23.9761666667,16.7872222222,16.2896111111,12.6697777778,11.7394444444,12.9172222222,12.3777777778,16.6866666667,13.3107222222
597.17,11.7477777778,24.0300555555,16.8327777778,16.3584444444,12.7724444444,11.7832222222,12.9907777778,12.4333333333,16.7027777778,13.3359444444
597.51,11.789,24.1042222222,16.8978888889,16.4044444444,12.8142222222,11.8152222222,13.0426666667,12.4636666667,16.7357777778,13.3629444444
597.84,11.8578888889,24.1423888889,16.9517777778,16.4958888889,12.8705555556,11.8746666667,13.1452222222,12.5681111111,16.7961111111,13.3974444444
598.18,11.889,24.1286111111,16.971,16.5383333333,12.9142222222,11.9094444445,13.1823333333,12.5894444445,16.7947777778,13.4019444444
598.52,11.9726666667,24.2450555555,17.1036666667,16.6245,12.9876666667,12.0115555556,13.2578888889,12.6737777778,16.9246666667,13.5112777778
598.85,11.9917777778,24.2952222222,17.1037777778,16.6169444444,13.0021111111,12.0544444444,13.2456666667,12.6784444444,16.9434444444,13.5128333333
599.19,12.0547777778,24.3751111111,17.258,16.7521666667,13.1105555556,12.1554444444,13.3736666667,12.8038888889,17.0834444445,13.6351111111
599.53,11.9866666667,24.2811666667,17.1725555555,16.7303888889,13.0594444444,12.1213333334,13.3607777778,12.7643333333,17.0497777778,13.6242222222
599.86,12.0332222222,24.3474444445,17.2554444444,16.7968888889,13.131,12.1455555556,13.4168888889,12.8015555555,17.1235555556,13.6363333333
600.20,12.1225555555,24.4025555556,17.3443333333,16.8153333333,13.1238888889,12.1895555555,13.4745555555,12.8024444444,17.1572222222,13.6915
600.53,12.1313333333,24.4276111111,17.4123333333,16.7310555556,13.1611111111,12.1908888889,13.5004444445,12.8013333333,17.1992222222,13.6548888889
600.87,12.1182222222,24.4912777778,17.4388888889,16.7403888889,13.1494444444,12.2511111111,13.53,12.8142222222,17.255,13.6501666667
601.21,12.0638888889,24.5473333333,17.4446666667,16.7965,13.1275555556,12.2598888889,13.5483333333,12.814,17.277,13.6085
601.54,11.9786666667,24.566,17.3805555556,16.6852777778,13.0335555556,12.2352222222,13.4248888889,12.7173333333,17.2141111111,13.559
601.88,11.9192222222,24.5851111111,17.3474444445,16.6085,12.9672222222,12.1354444445,13.3571111111,12.6577777778,17.1472222222,13.5508333333
602.21,11.7995555556,24.5017222222,17.1986666667,16.5626111111,12.8501111111,11.9713333333,13.2257777778,12.5373333333,16.9731111111,13.3812222222
602.55,11.7722222222,24.4737222222,17.2161111111,16.5788888889,12.8295555556,11.9361111111,13.2284444444,12.4774444444,17.011,13.3690555556
602.88,11.7936666667,24.5171111111,17.1833333333,16.5783888889,12.9107777778,12.0065555556,13.2641111111,12.5075555556,16.9571111111,13.4268888889
603.22,11.813,24.5500555555,17.2243333333,16.5893333333,12.9633333333,12.0005555556,13.311,12.5445555556,17.0106666667,13.445
603.56,11.8113333333,24.5458333333,17.1795555555,16.6218888889,12.9602222222,12.0172222222,13.3096666667,12.5412222222,17.0037777778,13.4688333333
603.89,11.7904444444,24.6361666667,17.1578888889,16.6836666667,13.0306666667,12.0238888889,13.3202222222,12.5785555555,17.046,13.4677777778
604.23,11.8581111111,24.7126111111,17.212,16.7783333333,13.1148888889,12.104,13.3567777778,12.6622222222,17.1215555556,13.5752777778
604.56,11.8451111111,24.6564444444,17.1847777778,16.7947222222,13.0901111111,12.0412222222,13.3244444445,12.6614444445,17.0785555556,13.5768333333
604.90,11.902,24.6383333333,17.2452222222,16.7765555556,13.1421111111,12.0447777778,13.2948888889,12.6771111111,17.0817777778,13.64
605.23,11.9186666667,24.6236111111,17.2734444444,16.8551666667,13.175,12.0752222222,13.3342222222,12.7054444444,17.1008888889,13.6983333333
605.57,12.0181111111,24.706,17.3523333333,16.9684444444,13.2983333333,12.1874444444,13.4276666667,12.8153333333,17.2326666667,13.7661111111
605.90,12.0702222222,24.72,17.4354444445,17.0201111111,13.3777777778,12.272,13.4926666667,12.8748888889,17.3135555556,13.8412222222
606.24,12.1506666667,24.7986666667,17.578,17.1083333333,13.4772222222,12.3882222222,13.5895555555,13.0031111111,17.3777777778,13.9781111111
606.58,12.135,24.7652777778,17.5996666667,17.1497222222,13.448,12.3435555556,13.5595555556,13.0196666667,17.3901111111,13.9986666667
606.91,12.1252222222,24.799,17.5707777778,17.1414444444,13.3787777778,12.34,13.4823333333,12.9328888889,17.3748888889,14.0049444445
607.25,12.1452222222,24.8297222222,17.5852222222,17.0859444444,13.3613333333,12.3383333334,13.46,12.8984444445,17.384,13.9900555556
607.58,12.1345555556,24.7343888889,17.6207777778,17.0382222222,13.3291111111,12.3543333333,13.4147777778,12.8546666667,17.3802222222,14.0185555555
607.92,12.0186666666,24.6687777778,17.5091111111,16.94,13.2092222222,12.2562222222,13.3386666667,12.7572222222,17.2288888889,13.9057222222
608.25,12.078,24.7245555555,17.5498888889,16.9403333333,13.2301111111,12.3327777778,13.3764444444,12.7383333333,17.23,13.9167222222
608.59,12.0257777778,24.7025,17.4474444444,16.9093888889,13.1371111111,12.2862222222,13.3961111111,12.7256666666,17.1686666667,13.856
608.92,12.0236666667,24.6901666667,17.4981111111,16.8940555556,13.1633333334,12.2644444445,13.3791111111,12.7195555556,17.181,13.8528888889
609.26,11.9543333333,24.5686666667,17.3818888889,16.8007777778,13.0424444444,12.1796666667,13.3103333333,12.6385555555,17.0562222222,13.7877777778
609.59,11.9973333333,24.6272222222,17.4305555556,16.8026111111,13.0416666667,12.1961111111,13.381,12.725,17.0534444444,13.8806111111
609.93,11.9861111111,24.6226666667,17.3156666666,16.7787222222,12.9884444444,12.1317777778,13.3797777778,12.709,16.9836666667,13.8369444444
610.26,12.0232222222,24.6643888889,17.328,16.7431666667,13.003,12.1751111111,13.3886666667,12.7082222222,16.9887777778,13.8150555556
610.60,12.144,24.7126111111,17.4151111111,16.7807777778,13.1068888889,12.2448888889,13.5098888889,12.8431111111,17.0702222222,13.8909444445
610.93,12.0874444445,24.6490555555,17.4056666667,16.7557777778,13.1028888889,12.1707777778,13.5014444444,12.8412222222,16.9714444445,13.819
611.27,12.0601111111,24.6112777778,17.336,16.7123333333,13.0655555556,12.1054444444,13.4782222222,12.7881111111,16.888,13.7582777778
611.60,12.1767777778,24.7098888889,17.445,16.8031666667,13.2401111111,12.1941111111,13.6106666667,12.897,17.0084444444,13.8886666667
611.93,12.199,24.6973888889,17.474,16.8405,13.2764444444,12.1672222222,13.6085555556,12.929,17.0786666667,13.9217777778
612.27,12.2152222222,24.6175555556,17.5042222222,16.7827777778,13.3052222222,12.1401111111,13.5598888889,12.8843333333,17.0412222222,13.9085555555
612.60,12.2903333334,24.7253333333,17.4914444445,16.784,13.3755555555,12.2017777778,13.6406666667,12.9298888889,17.0786666667,13.9212222222
612.94,12.2435555556,24.724,17.5217777778,16.7982777778,13.4198888889,12.233,13.6727777778,12.929,17.1121111111,13.9401666667
613.27,12.2236666667,24.7766666667,17.494,16.7865,13.4201111111,12.2696666667,13.6541111111,12.8458888889,17.1174444444,13.8495555556
613.61,12.1986666667,24.7857222222,17.4806666667,16.7513888889,13.412,12.2635555556,13.5581111111,12.7671111111,17.1397777778,13.7913333333
613.94,12.2142222222,24.7547777778,17.5057777778,16.7746666667,13.418,12.1886666667,13.6028888889,12.7156666667,17.1935555556,13.7681666667
614.28,12.0836666667,24.7111111111,17.4207777778,16.7260555556,13.3332222222,12.1065555556,13.519,12.5933333333,17.1217777778,13.6412222222
614.61,12.0942222222,24.7875555556,17.4152222222,16.6961666667,13.2746666667,12.1447777778,13.4747777778,12.5401111111,17.1656666666,13.6477777778
614.94,12.1366666667,24.8441666667,17.466,16.7286666667,13.2985555556,12.2051111111,13.4915555556,12.617,17.281,13.7103333333
615.28,12.1098888889,24.7536111111,17.4798888889,16.7946111111,13.2171111111,12.2411111111,13.4925555556,12.6023333333,17.3071111111,13.6876666667
615.61,12.1985555556,24.9148888889,17.5792222222,16.8517222222,13.3314444444,12.3661111111,13.6388888889,12.725,17.4263333333,13.7795
615.95,12.2442222222,25.0983888889,17.6281111111,16.9546666667,13.4072222222,12.4514444444,13.7333333333,12.8296666667,17.5354444445,13.8745555556
616.28,12.2478888889,25.1590555555,17.6952222222,17.0283333333,13.3776666667,12.4455555556,13.7527777778,12.8547777778,17.5877777778,13.9551111111
616.61,12.3182222222,25.2798888889,17.769,17.0603888889,13.3763333333,12.4793333333,13.7721111111,12.8842222222,17.6583333333,14.0147222222
616.95,12.3428888889,25.2832222222,17.8431111111,17.1104444444,13.4101111111,12.4581111111,13.7434444444,12.8688888889,17.7197777778,14.0580555555
617.28,12.3252222222,25.3088888889,17.8346666667,17.0716111111,13.3946666667,12.4785555556,13.8178888889,12.9048888889,17.7167777778,14.0637222222
617.62,12.3921111111,25.3856111111,17.8834444445,17.2061111111,13.4551111111,12.5832222222,13.8311111111,12.9845555556,17.7304444445,14.1278333333
617.95,12.459,25.4517777778,17.9622222222,17.2491666667,13.5113333333,12.6827777778,13.8793333333,13.0818888889,17.7947777778,14.2199444444
618.28,12.4475555555,25.4668888889,18.0138888889,17.3051111111,13.5134444444,12.665,13.8748888889,13.0991111111,17.8226666666,14.2952777778
618.62,12.4686666666,25.532,18.0467777778,17.3405,13.5876666667,12.7051111111,13.9432222222,13.1453333333,17.8408888889,14.3243888889
618.95,12.4874444445,25.6201666667,18.1222222222,17.372,13.5912222222,12.6782222222,13.9196666667,13.1372222222,17.8191111111,14.3547777778
619.28,12.3083333333,25.5003333333,17.9182222222,17.2118888889,13.4585555555,12.5162222222,13.7672222222,12.9641111111,17.6438888889,14.1796111111
619.62,12.349,25.4731666667,17.9228888889,17.2659444444,13.4935555556,12.5533333333,13.8043333333,12.9864444445,17.7024444445,14.1697777778
619.95,12.3526666667,25.4231666667,17.909,17.2391111111,13.4896666667,12.5968888889,13.8215555556,12.9705555556,17.6695555555,14.0673333333
620.28,12.3607777778,25.4368888889,17.9176666667,17.2264444444,13.5203333333,12.5894444444,13.8564444445,12.9583333333,17.6706666666,13.9906666667
620.62,12.3764444445,25.4500555556,17.9136666667,17.2247777778,13.5253333333,12.6107777778,13.8607777778,13.0097777778,17.6477777778,13.9523888889
620.95,12.4745555556,25.5528333333,18.0853333333,17.3465555556,13.6186666667,12.6808888889,13.9031111111,13.0755555555,17.7255555556,14.0607777778
621.28,12.3423333333,25.4767222222,18.007,17.246,13.498,12.5896666666,13.8281111111,12.992,17.6872222222,13.9793333333
621.62,12.275,25.5349444444,18.0068888889,17.2915,13.5196666667,12.5683333333,13.8411111111,12.9694444444,17.7073333333,13.9621111111
621.95,12.3263333333,25.5115,17.9181111111,17.2649444444,13.5921111111,12.5858888889,13.9003333333,12.9964444444,17.6924444444,13.9966666667
622.28,12.3213333334,25.5655,17.9985555555,17.2972222222,13.5542222222,12.631,13.9231111111,12.9923333333,17.7666666667,13.9538888889
622.62,12.2172222222,25.4921111111,17.8734444444,17.1756111111,13.4973333333,12.5777777778,13.8668888889,12.9733333333,17.7643333333,13.8107222222
622.95,12.2672222222,25.5324444445,17.9682222222,17.2312777778,13.522,12.6876666667,13.8614444445,13.026,17.8,13.8929444444
623.28,12.224,25.6042777778,18.0086666667,17.2486666667,13.5237777778,12.6824444445,13.8838888889,13.0227777778,17.805,13.9211111111
623.62,12.2103333333,25.5963888889,18.0108888889,17.2674444444,13.5218888889,12.6007777778,13.8525555556,13.0496666666,17.8285555556,13.9827777778
623.95,12.2347777778,25.6425555556,18.0467777778,17.2707777778,13.5095555556,12.619,13.799,13.0578888889,17.8392222222,14.053
624.28,12.1464444444,25.6203333333,17.9418888889,17.2345555556,13.4957777778,12.5836666666,13.7987777778,13.029,17.8205555555,14.0247222222
624.62,12.1744444444,25.6069444444,17.9461111111,17.2568333333,13.5208888889,12.601,13.8337777778,13.0752222222,17.8751111111,14.0677777778
624.95,12.2496666667,25.6007222222,17.9626666667,17.1886666667,13.5028888889,12.5546666667,13.8884444444,13.0947777778,17.8138888889,14.0922777778
625.28,12.2991111111,25.6182777778,17.9352222222,17.1567777778,13.4767777778,12.5237777778,13.9157777778,13.1435555556,17.7342222222,14.0956666667
625.61,12.2661111111,25.6186666667,18.0078888889,17.1691111111,13.4684444444,12.529,13.9516666667,13.1773333334,17.7474444445,14.0421666667
625.95,12.3184444445,25.589,17.9826666667,17.1247777778,13.4911111111,12.5068888889,13.9234444444,13.1607777778,17.6644444445,14.1047777778
626.28,12.3674444445,25.6809444445,18.0236666667,17.1333888889,13.4887777778,12.5592222222,13.965,13.1403333333,17.6372222222,14.1529444445
626.61,12.3745555556,25.7066666667,18.0686666667,17.1787222222,13.477,12.5348888889,13.9826666667,13.1706666667,17.6412222222,14.1842222222
626.94,12.3441111111,25.6372777778,18.0365555555,17.0782222222,13.3765555555,12.4968888889,13.9375555555,13.1424444444,17.5673333333,14.1420555556
627.28,12.3402222222,25.7111666667,18.0662222222,17.0726666667,13.403,12.5306666667,13.9664444444,13.1565555555,17.6161111111,14.1685555555
627.61,12.362,25.7357222222,18.0707777778,17.0966111111,13.4276666666,12.5046666667,13.9903333333,13.1918888889,17.6146666667,14.1370555555
627.94,12.4052222222,25.7165,18.0978888889,17.1019444444,13.4427777778,12.5201111111,14.0116666667,13.2156666667,17.7032222222,14.1927777778
628.27,12.4803333333,25.8135555555,18.2127777778,17.2097777778,13.5235555555,12.5813333333,14.1101111111,13.2832222222,17.7954444445,14.2662222222
628.61,12.5481111111,26.0127222222,18.2904444444,17.3581111111,13.6708888889,12.6867777778,14.1981111111,13.391,17.9052222222,14.2892777778
628.94,12.605,26.0696111111,18.4751111111,17.4889444444,13.7484444444,12.7996666667,14.2573333334,13.4251111111,18.0261111111,14.3931111111
629.27,12.6836666667,26.2383888889,18.6097777778,17.6609444444,13.8693333333,12.9228888889,14.3565555556,13.4814444444,18.1663333334,14.4921666667
629.60,12.5971111111,26.2885,18.5665555556,17.6985,13.8586666667,12.8796666667,14.3351111111,13.4298888889,18.2124444445,14.3793333333
629.94,12.641,26.3217222222,18.6054444445,17.842,13.9683333333,12.906,14.3872222222,13.5255555555,18.2906666666,14.4281111111
630.27,12.6303333333,26.2906111111,18.5248888889,17.8232777778,13.9255555555,12.8366666667,14.3538888889,13.4466666667,18.3358888889,14.3437777778
630.60,12.7442222222,26.3587222222,18.6516666667,17.9496111111,14.0617777778,12.9442222222,14.4185555556,13.5054444445,18.4382222222,14.4037777778
630.93,12.7771111111,26.3020555555,18.6147777778,17.9683333333,14.0878888889,12.9492222222,14.4104444444,13.4626666667,18.4176666667,14.3812777778
631.26,12.6958888889,26.2710555556,18.5304444444,17.9858888889,14.0422222222,12.9165555556,14.3398888889,13.367,18.4335555556,14.4055
631.60,12.7308888889,26.2899444444,18.6202222222,18.0369444444,14.0717777778,12.9497777778,14.3452222222,13.3615555555,18.415,14.4823888889
631.93,12.6775555556,26.2833333333,18.5638888889,17.9289444444,14.037,12.928,14.2808888889,13.3236666667,18.3564444444,14.3663888889
632.26,12.4885555556,26.0587222222,18.3852222222,17.7237222222,13.8926666667,12.8585555556,14.1047777778,13.1836666667,18.2423333333,14.2978333333
632.59,12.5466666667,26.1064444445,18.3863333333,17.6452222222,13.9074444444,12.849,14.1182222222,13.2281111111,18.2832222222,14.2657222222
