wavelength,Back_SpoAlbf,Belly_SpoAlbf,Breast_SpoAlbf,Crissum_SpoAlbf,Crown_SpoAlbf,DorTail_SpoAlbf,Patch10_SpoAlbf,Patch11_SpoAlbf,Rump_SpoAlbf,Throat_SpoAlbf,WingTip_SpoAlbf
740.54,26.7406666667,58.0663333333,44.497,37.6906666667,23.6226666667,19.0516666667,26.4846666667,25.032,26.7693333333,58.1093333333,17.386
740.86,26.6896666667,58.398,44.751,38.2083333333,24.0003333333,19.1833333333,26.776,25.5246666667,27.2503333333,57.8516666667,17.99
741.18,26.1776666667,57.9166666667,44.8636666667,38.4253333333,23.3833333333,18.759,26.5583333333,24.8903333333,27.3046666667,57.565,18.291
741.49,26.2826666667,57.9306666667,44.6416666667,38.359,23.2223333333,18.5216666667,26.5483333333,24.5826666667,27.391,57.561,18.2113333333
741.81,25.7766666667,57.5563333333,44.041,38.0826666667,23.118,18.623,26.4486666667,24.492,27.464,56.8996666667,18.0853333333
742.12,25.3166666667,57.2486666667,43.912,37.658,22.8753333333,18.5806666667,26.145,24.3523333333,27.471,56.3893333333,18.445
742.44,25.7506666667,56.5613333333,43.7686666667,37.7626666667,23.2283333333,18.6183333333,26.2913333333,25.105,27.823,56.3963333333,18.8586666667
742.76,25.5626666667,56.524,43.4156666667,37.6066666667,22.9013333333,18.157,26.5056666667,24.5893333333,27.6763333333,56.448,18.4456666667
743.07,25.186,56.3466666667,43.265,36.9336666667,22.2846666667,18.079,26.0396666667,24.193,27.3123333333,56.673,18.032
743.39,24.7183333333,56.6236666667,43.154,36.5223333333,21.8786666667,17.833,25.5276666667,23.7033333333,26.4953333333,56.5606666667,17.9753333333
743.70,24.0846666667,56.1923333333,43.346,36.4056666667,21.729,18.0676666667,25.5493333333,23.623,26.7906666667,55.8576666667,18.497
744.02,24.466,56.273,43.823,36.3696666667,21.783,18.4096666667,25.9596666667,24.016,27.3573333333,56.3696666667,19.1
744.34,25.0163333333,56.5916666667,44.1406666667,36.1656666667,22.1353333333,18.3756666667,26.058,24.1373333333,27.881,56.201,18.5223333333
744.65,24.6803333333,56.801,43.969,35.9066666667,22.206,18.2563333333,25.893,24.058,27.696,56.326,17.5353333333
744.97,24.6153333333,56.6746666667,44.384,36.3773333333,22.2166666667,18.4446666667,25.575,24.367,27.2126666667,56.4103333333,17.3033333333
745.28,25.179,57.297,44.8326666667,37.0113333333,22.9323333333,18.955,26.144,24.6963333333,26.976,56.4316666667,17.3906666667
745.60,25.427,57.5336666667,44.8533333333,37.8583333333,23.6366666667,19.2443333333,26.7196666667,25.0953333333,27.2833333333,56.6553333333,17.7023333333
745.91,24.8056666667,57.852,44.9846666667,37.808,23.1343333333,18.828,26.6463333333,23.9953333333,26.832,56.282,17.7643333333
746.23,24.5756666667,57.573,44.9993333333,37.771,23.4833333333,19.2806666667,27.0633333333,24.0713333333,26.727,56.0766666667,18.608
746.55,23.7333333333,57.0163333333,44.69,37.8493333333,23.0306666667,18.8826666667,26.9943333333,23.3316666667,26.2756666667,54.8253333333,18.6486666667
746.86,23.909,56.728,44.566,38.0953333333,23.1793333333,19.114,27.576,23.2953333333,26.5473333333,54.853,18.8486666667
747.18,23.907,56.8736666667,44.5446666667,38.155,23.0396666667,18.802,27.5273333333,23.3733333333,26.3266666667,55.422,19.0523333333
747.49,23.8356666667,56.7696666667,44.7106666667,38.257,23.004,18.7623333333,27.6283333333,23.1703333333,26.4636666667,55.4556666667,19.1783333333
747.81,23.8403333333,56.48,44.3453333333,38.0553333333,22.6676666667,18.8376666667,27.1586666667,22.635,25.7223333333,55.0763333333,19.68
748.12,24.7406666667,56.1773333333,44.585,38.1806666667,23.3786666667,19.2766666667,27.6103333333,23.8,26.1346666667,54.9936666667,20.655
748.44,24.2833333333,56.419,44.1963333333,37.688,23.7493333333,19.2973333333,27.975,23.7333333333,26.663,55.253,21.1913333333
748.75,24.0516666667,55.9643333333,44.0836666667,37.1586666667,23.3413333333,19.1283333333,27.264,23.4703333333,26.957,55.351,20.7426666667
749.07,23.7723333333,55.5283333333,43.7073333333,36.8293333333,22.7316666667,18.8133333333,26.8293333333,23.008,26.5526666667,55.4473333333,19.9673333333
749.38,24.058,55.8153333333,43.632,37.086,23.2943333333,19.3143333333,27.0793333333,23.7493333333,27.1606666667,55.588,19.6233333333
749.70,24.1443333333,55.9106666667,43.5886666667,36.773,23.4983333333,19.0083333333,26.696,24.0473333333,27.3256666667,55.6523333333,19.396
750.01,25.3326666667,56.4856666667,44.3483333333,37.566,24.531,19.5766666667,27.1443333333,25.0123333333,28.2826666667,56.9663333333,19.9293333333
750.33,25.276,56.8796666667,44.594,38.0586666667,24.7156666667,19.5096666667,27.022,25.116,28.3833333333,57.072,19.59
750.64,25.3076666667,57.1703333333,44.796,38.2893333333,25.0676666667,19.92,26.9546666667,25.18,28.473,56.499,19.4086666667
750.96,25.269,57.285,44.6423333333,38.506,24.948,19.9516666667,26.5223333333,25.1726666667,28.3053333333,56.0163333333,19.1483333333
751.27,25.0646666667,57.3323333333,45.042,38.1943333333,24.903,19.9936666667,26.8736666667,25.5813333333,28.44,56.7826666667,19.3153333333
751.59,25.0403333333,57.5626666667,45.2936666667,38.4613333333,25.0406666667,20.3343333333,26.826,25.5926666667,28.4,56.8,18.922
751.90,25.118,57.201,45.413,38.6913333333,24.9716666667,20.2143333333,26.3513333333,25.3773333333,28.1053333333,56.4373333333,18.331
752.22,24.8093333333,56.7816666667,45.114,38.7133333333,24.826,20.0776666667,26.5273333333,25.4416666667,28.261,55.9553333333,18.6193333333
752.53,24.9756666667,57.4343333333,45.5456666667,39.0833333333,24.911,20.1653333333,27.0003333333,25.6073333333,28.669,56.171,18.902
752.85,24.6283333333,57.0896666667,45.5263333333,38.6953333333,24.9353333333,20.1873333333,26.9866666667,25.7913333333,28.1976666667,56.2176666667,19.186
753.16,24.6666666667,56.8453333333,45.1866666667,38.748,24.569,19.9673333333,27.0893333333,25.6586666667,27.9513333333,56.0003333333,19.1543333333
753.47,24.0093333333,56.767,44.6146666667,38.3653333333,23.8776666667,19.4873333333,26.6236666667,25.2096666667,27.578,55.451,18.5823333333
753.79,23.63,55.9363333333,44.2786666667,37.9696666667,23.6793333333,19.44,26.2296666667,24.9213333333,27.3553333333,55.1083333333,18.546
754.10,24.3706666667,56.1766666667,44.646,38.184,23.7493333333,19.151,27.0896666667,24.6893333333,27.526,56.1433333333,18.8316666667
754.42,24.3153333333,55.7013333333,44.4333333333,38.22,23.56,18.8076666667,27.0026666667,24.131,27.0193333333,56.0703333333,18.556
754.73,24.39,55.6233333333,44.597,38.872,23.8823333333,18.7836666667,26.7953333333,24.2546666667,27.117,56.0806666667,18.496
755.05,24.4066666667,55.59,44.8916666667,38.2696666667,23.822,18.335,27.0553333333,23.8563333333,26.8833333333,56.295,18.5243333333
755.36,24.931,55.688,45.2973333333,38.347,23.8416666667,18.707,27.2303333333,23.9283333333,27.0746666667,55.9303333333,19.3293333333
755.67,24.5703333333,55.6083333333,45.3206666667,38.1003333333,23.6246666667,18.5066666667,27.0946666667,23.5543333333,26.0603333333,56.0463333333,18.927
755.99,24.776,55.3506666667,45.0183333333,37.6733333333,24.0026666667,18.4326666667,26.955,23.95,25.8303333333,55.7196666667,19.0123333333
756.30,25.0743333333,55.1113333333,44.5906666667,37.6466666667,23.619,17.6223333333,26.7926666667,23.6016666667,25.7583333333,55.374,18.6393333333
756.62,25.5463333333,55.7963333333,45.2606666667,38.3013333333,24.1366666667,18.3933333333,26.674,23.943,26.1273333333,55.867,19.1153333333
756.93,25.6773333333,56.019,45.389,38.5956666667,24.657,18.7963333333,26.8566666667,23.9706666667,25.7656666667,55.8253333333,19.606
757.24,26.3363333333,56.757,46.0663333333,38.6253333333,24.9333333333,19.499,27.4553333333,24.4893333333,25.9633333333,56.2066666667,19.588
757.56,25.9473333333,56.619,46.3776666667,38.604,24.7663333333,19.5663333333,27.0226666667,24.4666666667,25.7183333333,55.7196666667,19.5483333333
757.87,25.68,56.6613333333,46.1116666667,38.108,25.136,19.5893333333,26.8036666667,24.8376666667,26.1363333333,55.3973333333,19.5543333333
758.18,25.4503333333,56.476,45.604,38.2976666667,24.943,19.437,26.6036666667,24.279,26.027,55.2176666667,18.8606666667
758.50,25.6823333333,56.4423333333,45.596,38.8946666667,24.7323333333,19.9656666667,26.615,24.197,26.2523333333,55.3193333333,18.7736666667
758.81,26.0083333333,56.6183333333,45.2946666667,39.1763333333,24.6813333333,19.7863333333,27.0076666667,24.4916666667,26.5946666667,55.9286666667,18.8903333333
759.13,26.4403333333,56.4473333333,45.3703333333,39.5063333333,24.9656666667,20.0273333333,26.9203333333,24.7426666667,27.5546666667,56.053,19.0673333333
759.44,26.4916666667,56.5503333333,45.5246666667,39.6093333333,24.8456666667,19.976,26.7146666667,24.6913333333,27.829,56.1046666667,18.7586666667
759.75,26.629,56.96,45.872,39.918,25.145,20.8633333333,26.8853333333,24.599,28.1986666667,55.749,18.748
760.07,25.58,55.934,45.6066666667,39.157,24.6656666667,20.247,26.7476666667,23.9716666667,27.916,55.138,17.9276666667
760.38,25.436,55.5666666667,45.724,38.749,24.4633333333,20.2886666667,27.096,24.1446666667,28.4373333333,55.0636666667,17.8233333333
760.69,25.0933333333,55.2046666667,44.6333333333,38.0933333333,23.895,19.702,26.3556666667,23.7496666667,28.1043333333,53.7153333333,17.873
761.01,25.3593333333,54.9186666667,44.039,37.739,23.9223333333,19.7696666667,26.512,24.2383333333,27.791,53.3393333333,17.6063333333
761.32,25.7796666667,55.7153333333,44.81,37.921,24.0966666667,20.0336666667,27.3553333333,24.39,27.9426666667,54.0006666667,18.2423333333
761.63,25.805,55.963,45.2593333333,37.716,24.046,20.2,27.8026666667,24.866,28.2796666667,54.3233333333,18.5746666667
761.94,25.0146666667,56.067,44.722,37.3926666667,24.0533333333,19.5783333333,27.6533333333,25.0,28.1696666667,54.1166666667,18.8326666667
762.26,24.6566666667,55.9996666667,44.7966666667,37.136,24.0386666667,19.6183333333,27.471,24.9726666667,27.979,53.9263333333,18.4106666667
762.57,25.3176666667,56.786,45.185,37.3546666667,24.3913333333,19.947,27.857,25.1716666667,28.2673333333,54.4446666667,18.9153333333
762.88,25.3843333333,56.8096666667,45.302,37.2503333333,24.488,20.3663333333,28.1616666667,25.0896666667,28.277,54.7616666667,18.8686666667
763.20,24.9246666667,56.4506666667,45.344,37.1486666667,24.5106666667,20.068,28.075,25.0503333333,27.912,55.2456666667,19.1013333333
763.51,25.486,56.9376666667,45.402,37.2573333333,24.731,20.374,28.1596666667,25.3993333333,27.912,55.5636666667,19.384
763.82,25.585,57.5513333333,45.3066666667,37.4476666667,24.6613333333,20.4356666667,27.9133333333,25.5233333333,28.0243333333,55.4813333333,19.3643333333
764.14,26.211,58.0546666667,46.2886666667,37.8893333333,25.0343333333,21.1166666667,28.9023333333,26.1106666667,28.464,56.903,20.1153333333
764.45,26.0083333333,58.599,46.216,37.841,24.997,21.2193333333,28.813,25.8676666667,28.749,57.3693333333,20.2076666667
764.76,26.2016666667,58.2086666667,45.863,37.6673333333,24.547,20.988,28.395,25.821,28.2373333333,57.2233333333,19.7396666667
765.07,26.4176666667,58.221,45.92,37.72,24.6546666667,21.156,28.29,25.8573333333,28.0303333333,57.073,19.9533333333
765.39,27.002,58.3156666667,46.297,38.0176666667,24.8676666667,21.3293333333,28.3916666667,25.8556666667,28.148,57.327,19.7676666667
765.70,27.6056666667,58.6296666667,46.779,38.8483333333,25.6153333333,21.589,28.7146666667,26.4203333333,28.5173333333,58.326,20.252
766.01,27.507,58.5706666667,47.159,39.031,25.7203333333,21.6803333333,28.714,26.5893333333,28.1666666667,57.7983333333,20.248
766.32,27.6646666667,58.673,47.4883333333,39.5453333333,26.035,22.2166666667,29.1753333333,27.0193333333,28.4116666667,57.841,21.1303333333
766.64,28.5943333333,59.4326666667,47.6216666667,39.508,26.1353333333,22.8863333333,29.546,27.679,29.169,58.14,20.7683333333
766.95,28.8133333333,59.3783333333,47.4386666667,40.1316666667,26.1016666667,22.806,29.661,27.7403333333,29.605,57.7023333333,20.96
767.26,29.211,58.8166666667,47.6136666667,40.414,26.4693333333,22.485,30.1773333333,27.5936666667,29.6256666667,58.3036666667,20.7096666667
767.57,28.322,58.5336666667,46.8883333333,40.2956666667,26.6993333333,21.4213333333,29.5336666667,27.2333333333,28.7943333333,57.3426666667,19.552
767.88,28.5146666667,57.532,47.3703333333,40.3103333333,27.362,21.3073333333,29.562,27.467,29.3106666667,56.841,19.9036666667
768.20,27.7596666667,58.0036666667,47.4186666667,40.3546666667,27.738,21.3003333333,29.315,27.5436666667,29.8986666667,57.2906666667,20.0256666667
768.51,27.833,58.2286666667,47.4266666667,40.9763333333,28.12,20.764,29.4676666667,27.789,30.108,57.3003333333,20.742
768.82,27.793,58.755,47.4006666667,41.1763333333,28.1806666667,21.637,29.959,28.6823333333,30.3466666667,57.5923333333,21.3633333333
769.13,27.7973333333,58.5376666667,46.718,40.4343333333,27.8206666667,21.4906666667,30.133,28.3346666667,29.8996666667,56.6923333333,21.2336666667
769.44,27.394,57.7096666667,45.759,39.8433333333,27.4886666667,21.0976666667,29.6743333333,27.8923333333,29.722,56.4026666667,20.4563333333
769.76,26.838,58.211,45.294,39.534,26.9606666667,20.6126666667,28.6763333333,27.3773333333,29.6076666667,55.907,19.338
770.07,26.1926666667,57.5783333333,44.694,38.6516666667,26.3173333333,19.8003333333,27.4656666667,26.0423333333,28.6643333333,54.5316666667,19.1513333333
770.38,26.1613333333,57.096,44.9243333333,37.9293333333,26.01,19.975,27.601,26.111,28.8383333333,54.9746666667,19.2426666667
770.69,25.8346666667,56.8823333333,44.5813333333,37.1596666667,25.5266666667,19.7226666667,27.2213333333,26.4766666667,28.5053333333,54.2376666667,19.3116666667
771.00,25.7916666667,56.3703333333,44.916,37.4516666667,25.431,20.6433333333,26.8986666667,26.3833333333,29.2153333333,54.4146666667,20.0003333333
771.32,24.9803333333,56.114,44.0956666667,37.2086666667,23.9066666667,19.979,26.4726666667,25.8443333333,28.306,54.124,19.4553333333
771.63,25.177,55.363,44.3223333333,37.477,23.866,20.9023333333,27.1966666667,26.2263333333,28.1143333333,53.606,19.9583333333
771.94,23.8476666667,54.7833333333,43.8423333333,35.5696666667,22.1773333333,19.9136666667,25.8963333333,24.495,27.1086666667,53.3006666667,17.9196666667
772.25,23.5926666667,54.3873333333,44.0946666667,35.0993333333,21.275,19.2326666667,24.476,23.372,26.6833333333,53.3386666667,17.2736666667
772.56,22.3236666667,53.9376666667,43.9543333333,34.276,20.438,18.8853333333,24.265,22.851,26.5116666667,52.69,16.5833333333
772.87,23.107,54.5123333333,44.3143333333,35.038,20.257,19.5026666667,24.7553333333,22.8553333333,26.963,53.6463333333,17.547
773.18,23.495,53.6513333333,44.9553333333,35.1453333333,20.4013333333,19.3423333333,25.0,23.049,26.6163333333,53.7346666667,18.3386666667
773.50,23.8626666667,54.5923333333,45.3506666667,36.1086666667,20.8583333333,20.3433333333,26.638,23.8626666667,27.1243333333,54.7356666667,18.6266666667
773.81,23.1206666667,54.4463333333,44.406,35.198,20.2813333333,20.1373333333,26.219,23.2073333333,26.0756666667,54.475,17.814
774.12,23.8016666667,55.1413333333,44.6563333333,35.962,21.2883333333,20.884,26.9786666667,22.7323333333,26.1413333333,55.0546666667,17.909
774.43,23.5326666667,55.164,43.9553333333,35.446,20.5986666667,20.3053333333,26.7896666667,22.3883333333,25.2643333333,55.252,16.9893333333
774.74,23.4946666667,54.714,43.495,35.683,20.5873333333,20.4993333333,26.3436666667,21.9676666667,25.169,54.5373333333,16.7696666667
775.05,24.0856666667,55.4566666667,43.7106666667,37.3773333333,21.469,20.874,26.643,22.6286666667,26.3453333333,55.7536666667,17.217
775.36,26.243,56.8403333333,44.307,39.7766666667,23.5363333333,23.0363333333,28.3906666667,24.713,28.5963333333,56.8106666667,18.535
775.67,27.1326666667,56.8556666667,43.9303333333,40.233,24.6286666667,23.2606666667,29.374,25.3563333333,29.112,56.7683333333,18.6606666667
775.98,26.7026666667,57.079,43.7873333333,40.0536666667,24.2533333333,22.73,28.196,25.0893333333,28.6143333333,57.646,17.8616666667
776.30,25.7273333333,56.909,43.212,39.121,24.0003333333,22.3936666667,27.8483333333,25.4243333333,28.394,57.3333333333,17.1213333333
776.61,24.7083333333,56.507,41.7433333333,39.0423333333,24.309,21.7923333333,27.87,25.5676666667,28.0233333333,57.029,16.145
776.92,24.1926666667,56.0633333333,41.956,38.8786666667,24.467,20.0183333333,27.27,25.6553333333,28.58,56.9163333333,16.7583333333
777.23,24.1886666667,56.523,42.5716666667,39.513,24.4696666667,19.0076666667,26.8726666667,25.312,28.808,56.9286666667,16.1983333333
777.54,23.8313333333,55.5556666667,42.123,38.5023333333,23.2743333333,18.632,26.2456666667,25.5646666667,28.6286666667,56.0506666667,16.2796666667
777.85,25.0,56.5123333333,43.4256666667,39.2593333333,24.352,19.722,27.716,26.358,30.617,55.494,18.2406666667
778.16,25.6943333333,57.0076666667,43.9076666667,39.0466666667,24.3056666667,20.36,28.2513333333,27.178,30.9973333333,56.471,19.066
778.47,25.389,57.8793333333,44.3256666667,37.484,23.9623333333,19.7793333333,28.437,26.135,30.0583333333,56.1286666667,18.4503333333
778.78,24.2603333333,56.5743333333,43.6223333333,36.4563333333,22.4853333333,18.7046666667,28.3693333333,25.148,28.5666666667,55.194,18.3103333333
779.09,23.819,56.5866666667,43.779,35.895,21.6233333333,18.6956666667,28.5096666667,24.3513333333,27.7446666667,54.5246666667,18.2966666667
779.40,25.1726666667,56.861,44.62,37.0186666667,22.705,19.6776666667,30.701,25.1726666667,28.858,54.228,19.3156666667
779.71,25.2826666667,57.3186666667,44.5113333333,37.1923333333,22.721,18.7956666667,31.171,24.318,28.277,53.659,18.729
780.02,25.667,57.8183333333,44.2756666667,36.4406666667,21.4793333333,18.3386666667,30.0573333333,22.864,28.3013333333,54.1373333333,19.284
780.33,25.464,57.5256666667,43.505,36.151,20.172,18.969,29.0376666667,21.512,26.5636666667,53.6426666667,17.5946666667
780.64,26.611,58.76,44.061,37.0603333333,21.212,20.9683333333,30.1636666667,23.1276666667,27.5513333333,53.8486666667,18.495
780.95,26.4116666667,60.255,44.663,37.4863333333,20.583,20.51,29.5083333333,22.769,27.978,55.0816666667,18.2876666667
781.26,25.564,59.7483333333,44.136,36.774,19.5336666667,19.7186666667,27.377,22.0126666667,26.6373333333,56.012,17.314
781.57,24.7553333333,60.3083333333,44.4693333333,37.133,20.203,19.7516666667,27.2763333333,21.4446666667,26.1853333333,56.3583333333,15.914
781.88,24.3033333333,58.3423333333,43.9986666667,37.087,20.4016666667,19.7323333333,26.0496666667,22.2223333333,26.3096666667,55.7413333333,15.645
782.19,24.4343333333,57.842,42.9363333333,36.6703333333,20.949,19.1326666667,24.5456666667,22.1356666667,26.2513333333,54.5416666667,15.6843333333
782.50,23.4183333333,56.8626666667,42.7303333333,36.478,20.6806666667,18.35,24.1213333333,22.6786666667,26.563,54.347,15.316
782.81,23.4636666667,57.0206666667,42.309,36.313,20.7823333333,17.9886666667,22.756,22.7186666667,25.5493333333,54.5996666667,15.6423333333
783.12,24.5496666667,57.958,44.332,37.688,21.3213333333,18.5813333333,22.71,23.7236666667,26.0886666667,56.3816666667,16.7043333333
783.43,24.6996666667,57.2823333333,44.4816666667,37.5373333333,22.3346666667,18.9566666667,23.0103333333,24.8873333333,25.6003333333,55.4806666667,16.4043333333
783.74,24.6573333333,57.1373333333,45.9026666667,38.1166666667,23.9526666667,20.0966666667,23.9153333333,25.8436666667,26.6966666667,55.7286666667,18.057
784.05,24.477,57.399,45.7026666667,37.8926666667,24.178,19.2823333333,23.655,25.5606666667,26.5696666667,56.689,18.535
784.36,24.548,56.958,45.9583333333,38.612,24.806,19.8966666667,24.548,25.8393333333,26.3933333333,56.8103333333,19.1956666667
784.67,24.6136666667,56.6963333333,45.5853333333,38.8153333333,25.055,19.426,24.6503333333,26.5633333333,26.527,56.0343333333,19.463
784.98,24.9543333333,56.854,45.388,38.5153333333,24.844,19.0006666667,24.3663333333,26.718,27.3796666667,55.3473333333,19.5886666667
785.29,25.083,56.604,45.061,38.032,23.6403333333,18.757,24.491,25.786,27.044,55.161,18.7196666667
785.60,25.601,57.2326666667,46.134,38.18,24.3803333333,19.6446666667,25.749,26.452,26.933,56.715,18.9046666667
785.91,26.919,58.8433333333,47.8683333333,38.524,25.9546666667,20.838,26.3626666667,26.511,27.8826666667,57.3596666667,19.5773333333
786.22,27.2626666667,59.5656666667,48.3076666667,38.705,25.8646666667,20.8243333333,26.4163333333,25.9016666667,29.0653333333,57.5793333333,20.346
786.53,26.4566666667,58.8486666667,47.2313333333,38.726,25.5156666667,21.3896666667,26.312,25.733,29.316,56.5326666667,20.7386666667
786.84,26.5493333333,60.176,47.8913333333,39.4573333333,25.3393333333,21.6353333333,27.026,26.073,30.143,57.976,20.7553333333
787.14,26.71,59.5366666667,45.7113333333,39.0156666667,24.1403333333,20.666,26.8186666667,25.4796666667,29.714,57.474,19.544
787.45,26.6456666667,58.1333333333,45.7333333333,38.6973333333,24.312,21.003,27.4466666667,25.496,29.7803333333,56.496,19.331
787.76,26.09,57.8096666667,45.417,37.5556666667,24.2706666667,20.9746666667,27.017,25.1633333333,29.6603333333,56.1623333333,18.7096666667
788.07,26.4706666667,57.2346666667,45.842,37.1536666667,24.51,21.163,28.1606666667,24.983,30.561,56.288,18.0186666667
788.38,26.9683333333,56.9846666667,46.1976666667,37.8223333333,24.6233333333,21.4743333333,29.213,25.0586666667,30.117,58.157,19.3636666667
788.69,26.9346666667,57.4873333333,46.9346666667,38.7936666667,25.3603333333,21.977,29.6483333333,26.0973333333,31.6246666667,58.8943333333,21.039
789.00,25.7986666667,56.8113333333,47.1576666667,38.5466666667,24.1843333333,22.065,28.591,25.1933333333,31.248,58.4593333333,21.325
789.31,25.48,56.8243333333,46.468,38.923,23.1823333333,21.9136666667,28.1893333333,25.2743333333,31.2073333333,59.0533333333,21.536
789.62,25.1213333333,56.8263333333,46.5003333333,38.4613333333,22.6956666667,23.354,28.5516666667,25.9526666667,30.5956666667,58.5586666667,21.206
789.92,24.9376666667,56.741,46.5313333333,37.0686666667,22.092,22.9813333333,27.6056666667,25.8626666667,30.096,58.876,20.1706666667
790.23,24.3396666667,56.103,46.681,36.4743333333,21.342,22.3766666667,27.552,24.9466666667,29.729,58.7433333333,19.022
790.54,24.2356666667,56.914,48.144,36.6083333333,21.8703333333,22.271,28.1296666667,26.128,29.9856666667,59.352,20.16
790.85,23.071,56.8603333333,47.3583333333,36.108,20.3346666667,20.7143333333,27.176,24.9716666667,28.012,59.787,19.346
791.16,23.6483333333,57.0593333333,46.83,36.9506666667,20.9256666667,21.3926666667,27.927,25.9823333333,27.81,61.066,20.031
791.47,22.3303333333,58.3026666667,45.4323333333,36.622,19.854,20.341,27.365,25.4163333333,25.7816666667,61.551,19.7316666667
791.78,23.3906666667,58.9646666667,47.066,37.49,21.4343333333,21.964,28.1173333333,26.3653333333,25.9983333333,62.0616666667,19.8856666667
792.08,24.4416666667,59.237,46.6096666667,37.7183333333,22.493,22.3713333333,29.0296666667,26.269,25.5783333333,60.78,19.8133333333
792.39,23.9806666667,59.5386666667,45.076,37.2063333333,22.0846666667,20.7253333333,29.584,25.9166666667,25.4223333333,60.1156666667,17.6353333333
792.70,23.856,58.1613333333,43.3373333333,36.452,21.5873333333,19.9676666667,29.7286666667,24.3823333333,24.099,59.2546666667,17.0916666667
793.01,24.4063333333,58.3536666667,43.366,37.3873333333,23.055,19.1646666667,29.8936666667,24.406,24.2013333333,58.8863333333,17.2806666667
793.32,24.5146666667,57.5646666667,42.1926666667,37.2573333333,22.8963333333,18.568,29.8946666667,23.2603333333,23.665,57.7266666667,16.667
793.62,25.75,59.043,42.9843333333,38.7266666667,24.0473333333,20.1946666667,30.738,24.493,24.0876666667,58.1913333333,18.1673333333
793.93,25.4876666667,58.6586666667,41.7886666667,38.1706666667,23.6586666667,20.1626666667,30.4066666667,23.8213333333,23.821,57.764,16.9923333333
794.24,25.573,58.223,41.576,38.8016666667,24.1656666667,20.8683333333,29.9153333333,24.1656666667,25.1706666667,57.941,17.6923333333
794.55,25.672,56.759,41.1953333333,37.3443333333,22.5026666667,20.5776666667,28.6403333333,22.222,25.311,57.28,16.5263333333
794.86,25.9483333333,55.449,41.956,37.6446666667,23.3133333333,20.1996666667,27.2653333333,21.7163333333,25.2293333333,56.8066666667,15.8083333333
795.16,25.3893333333,55.968,40.519,36.8066666667,22.515,19.2813333333,26.8663333333,21.1176666667,25.7483333333,55.409,15.1296666667
795.47,24.6956666667,56.529,40.4703333333,35.9286666667,20.681,18.9373333333,25.7096666667,20.762,25.3446666667,57.0156666667,14.031
795.78,26.5143333333,57.4006666667,41.9173333333,36.5023333333,22.102,21.0993333333,25.7523333333,21.9416666667,27.116,57.6813333333,16.6463333333
796.09,27.2506666667,58.1103333333,43.0253333333,37.1856666667,23.114,22.141,25.8716666667,22.9926666667,28.3053333333,58.8403333333,16.991
796.40,26.5303333333,55.8626666667,42.6173333333,35.094,22.049,21.4086666667,25.17,22.169,27.931,59.1833333333,16.2066666667
796.70,26.0106666667,56.5026666667,43.7776666667,36.575,23.0093333333,22.449,26.3706666667,23.4093333333,29.6116666667,60.5443333333,17.1666666667
797.01,25.922,55.4903333333,43.647,35.5293333333,23.843,22.157,26.549,23.5686666667,29.608,59.9996666667,16.667
797.32,26.7766666667,56.0266666667,44.837,35.8853333333,23.9103333333,23.1253333333,26.8943333333,23.4,30.3886666667,60.3063333333,17.3143333333
797.63,28.3823333333,57.037,46.1596666667,36.491,25.3413333333,24.3273333333,28.265,24.7173333333,32.0076666667,60.3506666667,17.8556666667
797.93,29.0943333333,57.4566666667,46.397,38.613,26.2816666667,24.2003333333,29.3643333333,25.896,31.869,59.2676666667,19.5763333333
798.24,29.5033333333,57.8686666667,46.3406666667,39.2113333333,26.8486666667,25.711,31.437,26.811,32.2713333333,59.12,21.8433333333
798.55,28.9743333333,57.1216666667,46.8623333333,38.6696666667,26.8696666667,26.118,31.0036666667,27.283,31.7173333333,58.4363333333,21.045
798.85,28.8786666667,56.375,46.39,37.711,26.5743333333,24.3856666667,31.0293333333,25.96,30.568,56.9123333333,19.7386666667
799.16,28.4673333333,55.977,46.0533333333,38.1226666667,26.6666666667,23.908,32.337,26.437,30.69,57.6626666667,18.927
799.47,28.25,55.9953333333,46.566,37.796,26.232,22.9336666667,32.2856666667,26.814,30.19,57.1596666667,18.005
799.78,27.7176666667,56.551,46.157,38.63,25.4083333333,21.9033333333,32.1783333333,26.404,30.267,57.2676666667,17.1643333333
800.08,29.192,57.1773333333,46.2403333333,38.5203333333,26.538,22.517,32.328,27.1813333333,29.8353333333,57.9006666667,17.8526666667
800.39,27.9746666667,57.4683333333,45.19,37.0043333333,23.9663333333,20.5906666667,30.253,25.148,28.017,57.5103333333,17.215
800.70,28.278,57.712,45.9726666667,38.132,24.8503333333,21.037,31.3193333333,26.0496666667,29.349,59.2543333333,18.252
801.00,27.4586666667,57.0496666667,45.3873333333,37.859,23.3246666667,20.8006666667,30.505,24.3256666667,27.7196666667,58.4856666667,18.886
801.31,26.2946666667,57.6363333333,46.1713333333,37.0516666667,23.86,20.5403333333,30.5886666667,24.524,28.331,58.123,19.389
801.62,26.793,57.059,46.1433333333,36.3103333333,22.7786666667,20.0273333333,30.0856666667,24.312,28.823,58.0963333333,18.403
801.92,28.7336666667,58.0843333333,45.9456666667,38.0273333333,23.4706666667,20.294,30.441,25.2723333333,30.014,60.3603333333,21.5743333333
