wavelength,Back_CamHelm,Belly_CamHelm,Breast_CamHelm,Crissum_CamHelm,Crown_CamHelm,DorTail_CamHelm,Rump_CamHelm,Throat_CamHelm,WingTip_CamHelm
527.28,10.0785333333,28.9753666667,14.6285333333,28.2561333333,6.64506666666,8.37356666667,10.3813333333,21.9098666666,9.17833333334
527.63,10.0582,28.9793666667,14.6150666667,28.2634666667,6.62233333333,8.3661,10.3692666667,21.8932,9.17666666667
527.97,10.0644,29.0107,14.6147333333,28.2884666667,6.62493333333,8.36836666667,10.3802333333,21.9031333333,9.19226666667
528.32,10.0628,29.0198666667,14.6080666667,28.2846666667,6.61946666667,8.366,10.3816,21.8974,9.19379999999
528.66,10.0441333333,28.9870333333,14.5839333333,28.2510666667,6.59853333333,8.34906666667,10.3581333333,21.8705333333,9.18426666667
529.01,10.0429333333,29.0054,14.5812666667,28.2575333333,6.5858,8.34393333333,10.3631333333,21.8735333333,9.19060000001
529.35,10.0335333333,29.0177666667,14.569,28.265,6.56813333333,8.33363333333,10.3542666667,21.8728,9.19173333333
529.70,10.0402666667,29.0382,14.5762666667,28.2785333334,6.56473333333,8.33296666667,10.3602333333,21.8770666667,9.20259999999
530.04,10.0454,29.0597666667,14.5695333333,28.2927333333,6.56513333333,8.33913333333,10.3675,21.8823333333,9.20866666667
530.39,10.0629333333,29.0708333333,14.5710666667,28.2989333333,6.5858,8.3534,10.3806333333,21.8959333333,9.22973333333
530.73,10.0630666667,29.0814,14.5726,28.2982666667,6.587,8.36143333333,10.3843333333,21.9004666667,9.23346666666
531.08,10.0977333333,29.1282333333,14.6231333333,28.3426,6.61973333333,8.3885,10.4267,21.9418666667,9.27493333335
531.42,10.1191333333,29.1537,14.6319333333,28.3602,6.6376,8.39613333333,10.4438,21.9652666667,9.29386666667
531.77,10.1146,29.1328666667,14.6296666667,28.3282666667,6.63366666667,8.3868,10.4395666667,21.951,9.29153333333
532.11,10.1289333333,29.1549666667,14.6374666667,28.357,6.6364,8.3923,10.4490333333,21.9666,9.31386666667
532.46,10.1453333333,29.2114333333,14.6636666667,28.4025333333,6.65713333333,8.41126666667,10.4783666667,22.0095333333,9.33946666668
532.80,10.1546666667,29.2543333333,14.6736,28.4432666667,6.67846666667,8.4303,10.4877666667,22.0504666667,9.35526666666
533.15,10.1735333333,29.2793,14.6916666667,28.4594666667,6.70446666667,8.447,10.5061,22.0589333333,9.3716
533.49,10.1953333333,29.3157666667,14.7052,28.4884,6.72813333333,8.4796,10.5301333333,22.0879333333,9.39513333333
533.84,10.1996,29.3365666667,14.7233333333,28.4958,6.7298,8.47896666667,10.5246666667,22.1054666667,9.40819999999
534.18,10.2077333333,29.3800666667,14.7454,28.5298666667,6.7288,8.49796666667,10.5377666667,22.1373333333,9.4244
534.52,10.2054,29.3817,14.7344,28.5245333333,6.7268,8.4939,10.5314,22.1520666667,9.42360000001
534.87,10.1992,29.3979333333,14.7099333333,28.5431333333,6.71566666667,8.48513333333,10.5204666667,22.1513333333,9.41553333335
535.21,10.2215333333,29.4304333333,14.7308666667,28.5778,6.7358,8.4938,10.5328666667,22.1678666667,9.43626666667
535.56,10.2223333333,29.4589333333,14.7218,28.6036,6.7232,8.48406666667,10.5294333333,22.1706,9.43466666667
535.90,10.2221333333,29.4973,14.7266666667,28.6366666667,6.72413333333,8.48913333333,10.5378333333,22.1944,9.44093333334
536.25,10.2262,29.5360666667,14.7366,28.6658,6.7254,8.48593333333,10.5462,22.2099333333,9.44300000001
536.59,10.2104666667,29.5494666667,14.7179333333,28.6563333333,6.70913333333,8.4572,10.5337,22.1910666666,9.41526666665
536.93,10.1992,29.5858333333,14.7270666667,28.7046,6.69066666667,8.45903333333,10.5305,22.2256,9.42580000001
537.28,10.2031333333,29.6152333333,14.7420666667,28.7254666667,6.69233333333,8.4451,10.5445333333,22.2408,9.42480000001
537.62,10.2184,29.6659666667,14.7537333333,28.7772666667,6.71526666667,8.45616666667,10.572,22.2712666667,9.44446666667
537.97,10.2236666667,29.6867333333,14.7464666667,28.7959333333,6.71133333333,8.4332,10.5715666667,22.2576,9.43593333333
538.31,10.2492,29.7446666667,14.7704,28.8424,6.74533333333,8.4495,10.6001333333,22.2725333333,9.47173333334
538.65,10.2422666667,29.7492,14.7747333333,28.8464666667,6.7432,8.45553333333,10.6064333333,22.2804666667,9.48153333333
539.00,10.2114666667,29.757,14.7726666667,28.8509333333,6.71246666667,8.45343333333,10.5957333333,22.2733333333,9.46193333334
539.34,10.2144666667,29.7622333333,14.7877333333,28.8368666667,6.736,8.47916666667,10.6219,22.2784666667,9.47913333333
539.69,10.2263333333,29.7890666667,14.8010666667,28.8421333333,6.75013333333,8.49553333333,10.6420666667,22.2814666667,9.49699999999
540.03,10.2124,29.7770333333,14.8015333333,28.8254,6.728,8.50883333333,10.6288333333,22.2758666667,9.49293333334
540.37,10.2536,29.8235,14.8555333333,28.855,6.76573333333,8.55663333333,10.6784666667,22.3306,9.55513333333
540.72,10.2469333333,29.8024,14.8503333333,28.8147333333,6.75726666667,8.55656666667,10.6792333333,22.305,9.55086666667
541.06,10.2451333333,29.8043666667,14.8522666667,28.8262,6.7556,8.57196666667,10.6809,22.3122,9.57186666666
541.40,10.2403333333,29.8177,14.8426666667,28.8266666667,6.74066666667,8.5761,10.6766666667,22.3019333333,9.56620000001
541.75,10.2345333333,29.8281,14.8544,28.8202,6.74586666667,8.59106666667,10.6863333333,22.3210666667,9.57500000001
542.09,10.2226,29.8402,14.8649333333,28.8380666667,6.7366,8.5913,10.6875,22.3308666667,9.57413333332
542.43,10.2446666667,29.8727666667,14.8873333333,28.8434666667,6.754,8.60236666667,10.7014333333,22.3514666667,9.58493333334
542.78,10.2613333333,29.8932666667,14.9024666667,28.8577333333,6.78153333333,8.61223333333,10.7284333333,22.3742666667,9.61040000001
543.12,10.2811333333,29.959,14.9421333333,28.9145333333,6.798,8.6331,10.7417333333,22.4355333333,9.63093333333
543.46,10.289,29.9752666667,14.9496666667,28.9402666667,6.80006666667,8.6337,10.7416666667,22.4455333333,9.64653333333
543.81,10.3328,30.048,14.9911333333,28.988,6.84333333333,8.66043333333,10.7935,22.4838,9.69493333334
544.15,10.3205333333,30.0708333333,14.9887333333,29.0048,6.82806666667,8.64826666667,10.7824,22.4899333333,9.68706666667
544.49,10.359,30.1510666666,15.0256666667,29.0804666667,6.85806666667,8.6703,10.8192333333,22.5396666666,9.72113333332
544.84,10.3665333333,30.1904666667,15.0445333333,29.084,6.86786666667,8.6857,10.8207333333,22.5524666666,9.7188
545.18,10.3856,30.2240666666,15.0657333333,29.1082666667,6.8882,8.68933333333,10.8437,22.5838666667,9.73893333333
545.52,10.4145333333,30.2623666667,15.0915333333,29.1657333333,6.90733333333,8.70593333333,10.8692333333,22.6080666667,9.76960000001
545.87,10.4366666667,30.3300333333,15.1197333333,29.2134666667,6.90266666667,8.71316666667,10.8911333333,22.641,9.787
546.21,10.4329333333,30.3571,15.1391333333,29.2706666667,6.91846666667,8.7209,10.9043,22.6732,9.82153333334
546.55,10.4466666667,30.4278333333,15.1700666667,29.3174,6.92393333333,8.73896666667,10.9190666667,22.7109333334,9.85060000001
546.90,10.4321333333,30.449,15.1587333333,29.3373333333,6.90946666667,8.71343333333,10.9251666667,22.6955333333,9.84439999999
547.24,10.3915333333,30.4596666667,15.1446,29.3343333333,6.88313333333,8.68096666667,10.8985,22.6921333333,9.81393333333
547.58,10.3528666667,30.4705666667,15.1381333333,29.3374,6.8626,8.6684,10.8750333333,22.6939333333,9.80053333334
547.92,10.3650666667,30.4801,15.1702666666,29.3802666666,6.88693333333,8.68286666667,10.8919,22.6776,9.81846666665
548.27,10.383,30.5768,15.2158,29.4599333333,6.924,8.71016666667,10.9326,22.7547333333,9.85193333335
548.61,10.3764666667,30.6065333333,15.225,29.5089333333,6.90993333333,8.66893333333,10.9295666667,22.7662666667,9.86413333333
548.95,10.4055333333,30.7121,15.3037333333,29.5892666667,6.9384,8.71873333333,10.9677,22.8496,9.91873333334
549.29,10.4102666667,30.7565666667,15.3531333333,29.6062,6.9508,8.73426666667,10.9943333333,22.8522666666,9.9502
549.64,10.4174666667,30.7886333333,15.3703333333,29.6413333333,6.9834,8.7668,11.0111666667,22.8727333333,9.95153333332
549.98,10.46,30.8749,15.4190666667,29.6718,7.01646666667,8.80866666667,11.0723666667,22.9136666667,10.0046
550.32,10.4472,30.9665333333,15.444,29.7373333333,7.01926666667,8.813,11.0870333333,22.9557333333,10.0037333333
550.66,10.4797333333,31.039,15.4866,29.8027333333,7.05293333333,8.8717,11.1217666667,22.9966666667,10.0494666667
551.01,10.5412,31.1297333333,15.5726,29.8928,7.1154,8.94500000001,11.1853,23.0854666667,10.1286666667
551.35,10.6099333333,31.1913666667,15.6148666667,29.973,7.1826,9.00356666666,11.2430333333,23.1336666667,10.1849333333
551.69,10.6356666667,31.2508666667,15.6213333333,30.014,7.19453333333,9.01793333333,11.2792666667,23.2048666667,10.2017333333
552.03,10.6514666667,31.2528666667,15.6527333333,30.0240666667,7.2146,9.03626666667,11.2864,23.2122666666,10.2174
552.38,10.6848,31.3362666667,15.7080666667,30.0746666667,7.257,9.09553333334,11.3399333333,23.2786,10.2539333333
552.72,10.6566,31.2988666667,15.6748,30.0349333334,7.2382,9.0588,11.3128666667,23.2464,10.2122666667
553.06,10.6826,31.3946333333,15.7041333334,30.1356666667,7.25426666667,9.07913333333,11.3272333333,23.3216666667,10.2280666667
553.40,10.7175333333,31.4241666666,15.7257333333,30.132,7.27973333333,9.08033333333,11.3644666667,23.3622666667,10.255
553.74,10.7322666667,31.4582,15.7356666667,30.1738,7.28446666667,9.07483333333,11.3658666667,23.3829333333,10.2502
554.09,10.7751333333,31.426,15.7355333333,30.1358,7.285,9.09566666666,11.3781333333,23.4105333333,10.2534666667
554.43,10.8275333333,31.4951,15.7917333333,30.1711333333,7.3344,9.14073333333,11.4355,23.4754666667,10.2933333333
554.77,10.8705333333,31.5376333333,15.8203333333,30.1844,7.37893333333,9.18803333333,11.5001333333,23.4984666667,10.3122666667
555.11,10.8794,31.5829,15.835,30.197,7.3706,9.18306666667,11.5186333333,23.5550666667,10.3222666667
555.45,10.9049333333,31.6280333333,15.8663333333,30.2290666667,7.38646666667,9.21466666667,11.54,23.5744,10.3382
555.80,10.8978,31.6423333333,15.8518666667,30.2273333333,7.37386666667,9.22513333334,11.5300666667,23.5789333334,10.3173333333
556.14,10.9484666667,31.6721666667,15.8764666667,30.2774666667,7.4302,9.27660000001,11.5736,23.6176,10.3598
556.48,11.0064,31.7464,15.9659333333,30.3712666666,7.50293333333,9.36086666667,11.6507,23.6628666667,10.4365333333
556.82,11.0153333333,31.7182,15.9640666667,30.3253333333,7.52146666667,9.37006666666,11.6701333333,23.6397333333,10.4194
557.16,11.011,31.7457666666,15.9850666667,30.3661333333,7.5456,9.38483333333,11.6758333333,23.6461333333,10.4476666667
557.50,11.0558666667,31.8146666667,16.027,30.4384666667,7.60706666667,9.44046666667,11.7255666667,23.688,10.4772666667
557.85,11.0528,31.8662333333,16.0575333333,30.4827333333,7.63713333333,9.47523333333,11.7456,23.6757333333,10.4948666667
558.19,11.0475333333,31.8434666667,16.0312666667,30.4844,7.63613333333,9.49543333333,11.7452666667,23.6438666667,10.4949333333
558.53,11.0793333333,31.8848333333,16.0699333333,30.5486666667,7.67293333333,9.53530000001,11.7761,23.6673333333,10.518
558.87,11.1345333333,31.9349666667,16.1292,30.6367333333,7.72166666667,9.57820000001,11.8286,23.6870666667,10.5297333333
559.21,11.1202,31.9456666667,16.1159333333,30.6332666667,7.71186666667,9.56610000001,11.8085666667,23.6922666667,10.49
559.55,11.1273333333,31.9571333333,16.1077333333,30.6183333333,7.72513333333,9.55603333333,11.8291333333,23.65,10.4934
559.89,11.1172666667,31.9626333333,16.0972,30.5838,7.71013333333,9.52706666666,11.8345333333,23.6084666667,10.4720666667
560.23,11.1165333333,31.9104666667,16.0370666667,30.5220666667,7.66806666667,9.4826,11.8006,23.5751333333,10.4378666667
560.58,11.1384,31.9270666667,16.0481333333,30.5474666667,7.68206666667,9.51203333334,11.8169666667,23.5846,10.4653333333
560.92,11.152,31.9518333333,16.0680666667,30.5612666667,7.6844,9.5215,11.8115,23.5918666667,10.4554666667
561.26,11.1373333333,31.9627666667,16.0587333333,30.5476,7.62,9.50219999999,11.7947,23.5855333333,10.4289333333
561.60,11.2049333333,31.9965,16.1060666667,30.604,7.67753333333,9.54386666666,11.8488666667,23.6328666667,10.4660666667
561.94,11.2137333333,31.9928333333,16.1274,30.6306666667,7.6714,9.53703333333,11.8605333333,23.6428,10.4884666667
562.28,11.2108666667,31.9976,16.1383333333,30.6054666667,7.64353333333,9.51703333333,11.8500333333,23.6347333333,10.4856666667
562.62,11.1844,31.9449,16.1083333333,30.5391333333,7.62393333333,9.50710000001,11.8074333333,23.5981333333,10.4828
562.96,11.2266666667,31.9672,16.1307333333,30.5638666667,7.66226666667,9.53913333333,11.8513666667,23.6162666667,10.5189333333
563.30,11.2867333333,32.0155333333,16.1824,30.6268666667,7.69686666667,9.59840000001,11.8931333333,23.6994666667,10.5726666667
563.64,11.3053333333,31.9966666667,16.1846666667,30.6360666667,7.7002,9.60993333333,11.8929333333,23.7112,10.5690666667
563.99,11.2961333333,31.9916666667,16.1936666667,30.6590666667,7.71486666667,9.60553333333,11.9085666667,23.7017333333,10.5567333333
564.33,11.3296666667,32.0268333333,16.2144,30.7192666667,7.75093333333,9.63780000001,11.9466666667,23.7257333333,10.5902666667
564.67,11.3606,32.0681333333,16.2281333333,30.7424666667,7.76206666667,9.67336666667,11.9901333333,23.746,10.6404666667
565.01,11.3571333333,32.0179333333,16.2138,30.7184,7.77946666667,9.69513333333,11.9868666667,23.7291333333,10.6538666667
565.35,11.3372666667,31.9946333333,16.1639333333,30.6884666667,7.7402,9.68450000001,11.9741333333,23.6850666667,10.6496
565.69,11.3651333333,32.023,16.1764666667,30.7172,7.7626,9.69680000001,11.9959,23.7176,10.657
566.03,11.3950666667,32.0465666667,16.1669333333,30.7447333333,7.7758,9.71513333333,12.0179666667,23.7274,10.6668666667
566.37,11.3824,32.0735333333,16.151,30.7510666667,7.76073333333,9.72173333333,12.0307666667,23.7369333333,10.6529333334
566.71,11.4034,32.0876333333,16.1886666667,30.7705333333,7.76866666667,9.7567,12.0585333333,23.7471333333,10.6736666667
567.05,11.4367333333,32.1208,16.2396,30.7958666667,7.81366666667,9.80596666667,12.1157333333,23.7746666667,10.696
567.39,11.4356,32.1576,16.2390666667,30.8334666667,7.81713333334,9.82646666666,12.1226666667,23.7726666666,10.7013333333
567.73,11.4622,32.2308,16.2674,30.8548666667,7.85066666667,9.87936666666,12.1563,23.8224666667,10.7316
568.07,11.4350666667,32.2310333333,16.2605333333,30.8429333333,7.80833333333,9.86716666667,12.1451666667,23.8156666667,10.7040666667
568.41,11.4544,32.2433666667,16.2694,30.8772666667,7.81933333333,9.88433333334,12.1648666667,23.8203333333,10.7073333333
568.75,11.4716666667,32.2859333333,16.2986666667,30.903,7.8456,9.89450000001,12.2135333333,23.8438,10.7146666667
569.09,11.4971333333,32.3331333333,16.3434,30.9440666667,7.86273333333,9.91640000001,12.2388666667,23.8764666667,10.7314666667
569.43,11.4649333333,32.3414666667,16.3098666667,30.8980666667,7.835,9.88683333333,12.2205666667,23.8377333333,10.7132666667
569.77,11.4562666667,32.3402,16.3091333333,30.9044,7.84673333333,9.87859999999,12.2224333333,23.8360666667,10.7304
570.11,11.4818666666,32.3536666667,16.3293333333,30.9376666667,7.8548,9.87823333334,12.2236,23.8254,10.7554666667
570.45,11.4666,32.3794333333,16.2982,30.971,7.84733333333,9.85739999999,12.2104666667,23.8350666667,10.7568
570.79,11.4258666667,32.3906,16.2602,30.9838,7.78193333334,9.7866,12.1427333333,23.7958,10.7446666667
571.13,11.4578,32.4271666667,16.2954,31.0095333333,7.80426666667,9.81736666667,12.1817,23.8384666666,10.7937333333
571.47,11.4556,32.3878333333,16.2506666667,31.0164666667,7.77993333333,9.81276666666,12.1688666667,23.8272,10.7825333333
571.81,11.4977333333,32.4074,16.265,31.0213333333,7.8168,9.83943333333,12.189,23.8549333333,10.8187333333
572.15,11.4914666667,32.4154333333,16.2580666667,31.0144666667,7.80933333333,9.8209,12.1812333333,23.8553333333,10.8040666667
572.49,11.4452,32.3770333333,16.1924666667,30.9786666666,7.74566666667,9.77270000001,12.1017333333,23.7740666667,10.752
572.83,11.4179333333,32.3394,16.1435333333,30.947,7.7244,9.75126666667,12.0634333333,23.7430666667,10.7347333333
573.17,11.4377333333,32.3573333333,16.1720666667,30.9884666667,7.73486666667,9.75520000001,12.0822666667,23.7594,10.7487333334
573.51,11.431,32.3753666667,16.1622666667,31.0122666667,7.7224,9.76889999999,12.0783666667,23.7782,10.744
573.85,11.4431333333,32.3768333333,16.1708666667,31.0304,7.73006666667,9.77143333333,12.0922666667,23.7744666667,10.7496
574.19,11.4205333333,32.3391666667,16.1455333333,30.9949333333,7.69773333333,9.73619999999,12.064,23.7088,10.7427333333
574.53,11.3937333333,32.2937666667,16.0952,30.9774666667,7.68046666667,9.71733333334,12.0453,23.6659333333,10.7068666667
574.87,11.3798,32.2983,16.0692,30.9735333333,7.647,9.67303333334,12.0061,23.6422666667,10.6815333333
575.21,11.4094,32.3603333333,16.1145333333,31.0206666667,7.6596,9.67109999999,12.0231333333,23.6576666667,10.723
575.55,11.4102,32.4021333333,16.1074666667,31.0548,7.6752,9.68236666666,12.0405333333,23.6702,10.7422
575.89,11.3964,32.3978666667,16.0788,31.0566666667,7.65053333333,9.66509999999,12.0394,23.6646666667,10.7467333333
576.22,11.4406,32.4737,16.1242666667,31.1190666667,7.7146,9.70113333333,12.1011333333,23.7546,10.8228666667
576.56,11.4436,32.5254,16.1479333333,31.1660666667,7.73153333333,9.69106666667,12.1231,23.7928,10.8260666667
576.90,11.4513333333,32.5543333333,16.1551333333,31.1953333333,7.72406666667,9.72436666666,12.1219,23.7910666667,10.8449333333
577.24,11.4493333333,32.5588,16.1668,31.1922666667,7.7344,9.74986666667,12.1341,23.7854666667,10.8370666667
577.58,11.4604,32.6388,16.1756,31.2400666667,7.74633333333,9.77513333334,12.1517,23.8298666667,10.8494
577.92,11.4891333333,32.6781666666,16.1869333333,31.3048666667,7.7862,9.80706666667,12.2004666667,23.8907333333,10.8871333333
578.26,11.5225333333,32.7103666667,16.2236666667,31.3206,7.8246,9.84573333334,12.2610666667,23.9454666667,10.9331333333
578.60,11.5121333333,32.7262666666,16.2040666667,31.3706,7.8302,9.8449,12.2551,23.9736666666,10.9314666667
578.94,11.5164666667,32.7777333333,16.2328666667,31.3925333333,7.84913333333,9.90166666666,12.2824333333,24.0056,10.9399333333
579.28,11.5327333333,32.7970333333,16.231,31.4184666667,7.84646666667,9.89286666666,12.2738,24.0011333334,10.9388666667
579.61,11.5205333333,32.7943666667,16.2272666667,31.4108666667,7.85613333333,9.92226666667,12.2507,23.976,10.9436666666
579.95,11.5193333333,32.8351333334,16.2430666667,31.4561333333,7.8176,9.92419999999,12.2445666667,23.9944,10.9219333333
580.29,11.5336666667,32.8834666667,16.2618666667,31.5179333333,7.833,9.96563333334,12.2588333334,24.0166666667,10.9666
580.63,11.5566666667,32.9140666667,16.2538,31.535,7.8512,9.95696666667,12.2869666667,24.0829333333,10.9970666667
580.97,11.5596666667,32.9437666667,16.2187333333,31.5346666667,7.82706666667,9.89103333334,12.2744,24.0972,11.015
581.31,11.5780666667,32.9464333333,16.2066,31.5504,7.84746666667,9.89976666666,12.2675666667,24.1090666667,11.0485333333
581.65,11.5785333333,33.0111666667,16.2202666667,31.5396,7.82353333333,9.90596666666,12.2508666667,24.1381333333,11.043
581.98,11.5311333333,33.0146333333,16.1832,31.4802,7.78826666667,9.83873333333,12.1848,24.107,10.9773333333
582.32,11.5758666667,33.052,16.2511333333,31.4997333333,7.842,9.89826666667,12.2673666667,24.1324666667,11.0434
582.66,11.5515333333,33.0312666667,16.2026,31.4958666667,7.80306666667,9.84576666667,12.2406666666,24.0992,11.0187333333
583.00,11.5040666667,33.0090333333,16.2045333333,31.4597333333,7.76826666667,9.80293333333,12.2092666667,24.0969333333,11.0094
583.34,11.5601333333,33.0205333333,16.2599333333,31.5074,7.80986666667,9.83363333334,12.2704666667,24.1784,11.0773333334
583.68,11.5673333333,33.0296666667,16.2511333333,31.5238666667,7.82913333333,9.82703333333,12.2978333334,24.2002666667,11.0978
584.01,11.605,33.0478666667,16.2494,31.5127333333,7.85993333333,9.82630000001,12.3349,24.2201333333,11.1415333333
584.35,11.6058,33.0251,16.2226,31.4978,7.8666,9.85753333334,12.3303333333,24.1965333333,11.1536
584.69,11.6349333334,33.0128666667,16.2638666667,31.5217333333,7.86826666667,9.88446666666,12.337,24.2000666667,11.1791333333
585.03,11.5798666667,33.0053666667,16.2536666667,31.5012666667,7.81706666667,9.84683333334,12.3352,24.2032666667,11.1547333333
585.37,11.5718666667,32.9792,16.2569333333,31.4875333333,7.82853333333,9.84153333334,12.3415666667,24.2010666667,11.1580666667
585.70,11.6195333334,33.0375,16.2794666667,31.5743333333,7.8568,9.92606666666,12.4203666667,24.2826666667,11.2344
586.04,11.5785333333,33.0143,16.2921333333,31.539,7.82853333333,9.89506666667,12.3712333333,24.2607333333,11.2494666667
586.38,11.5767333333,33.0205666667,16.2884,31.5482666667,7.8446,9.90153333333,12.3730666666,24.2620666667,11.2944
586.72,11.596,33.0536333333,16.2923333333,31.5468666667,7.84046666667,9.95666666667,12.4122,24.2457333333,11.3412666666
587.06,11.518,33.0793333333,16.2158,31.5130666667,7.7894,9.9138,12.3389666667,24.1897333333,11.2626666667
587.39,11.5566666667,33.0710666666,16.2589333333,31.5086666667,7.834,9.93453333333,12.3641333333,24.1556,11.3324
587.73,11.492,32.9863,16.2209333333,31.4651333333,7.766,9.92049999999,12.2949666667,24.0962666667,11.2752666667
588.07,11.4619333333,32.9746333333,16.2146666667,31.4611333333,7.7252,9.87283333333,12.2466666667,24.0802666667,11.244
588.41,11.455,33.0045,16.2121333333,31.4685333333,7.747,9.88876666667,12.2684,24.0782666667,11.2486
588.74,11.4906666667,33.0261666667,16.2316666667,31.4868666667,7.77553333333,9.92153333334,12.2888333333,24.0727333333,11.2732
589.08,11.5201333333,33.0543,16.2645333333,31.5182,7.77613333334,9.92636666667,12.3087333333,24.0906,11.2988
589.42,11.5029333333,33.0251,16.2326,31.4812,7.76506666667,9.90893333334,12.2795666667,24.0580666667,11.2983333334
589.76,11.5093333333,33.0646,16.2098666667,31.5004,7.7362,9.9017,12.2921666666,24.061,11.2676666667
590.09,11.5170666667,33.0701333333,16.228,31.5010666667,7.74606666667,9.89996666667,12.2987666667,24.1024666667,11.2688
590.43,11.5415333333,33.0818,16.2241333333,31.5667333334,7.7938,9.882,12.2999333333,24.1332,11.2684666667
590.77,11.6136666667,33.1437333333,16.304,31.6472666667,7.8496,9.94163333333,12.3578,24.1575333333,11.3394
591.11,11.5774,33.1142333333,16.2765333333,31.605,7.8218,9.93366666667,12.3176333333,24.1524,11.3029333333
591.44,11.6284666667,33.2211333333,16.3618,31.6550666667,7.91426666667,10.0031666667,12.3882666667,24.2088,11.3698
591.78,11.6580666667,33.2954666667,16.4174666666,31.7414,7.96386666667,10.0422666667,12.4437333333,24.2355333333,11.4108
592.12,11.6698,33.3350666667,16.4594666667,31.7904,7.97293333333,10.0647666667,12.4622,24.2625333333,11.4434666667
592.46,11.6500666667,33.3355,16.4709333333,31.7964,7.9858,10.0571333333,12.4579333334,24.2440666667,11.412
592.79,11.6686,33.3782333333,16.4818,31.8302666667,8.0124,10.0722666667,12.4875666667,24.2265333333,11.4358
593.13,11.7051333333,33.3632666667,16.5407333333,31.8168666667,8.03793333333,10.1100666667,12.5385333334,24.1832666667,11.4686666666
593.47,11.6765333333,33.2779,16.4875333333,31.7158,8.05106666667,10.1078,12.5396666667,24.1382666667,11.4254666666
593.80,11.6544,33.2209666667,16.4772666667,31.6662,8.01586666667,10.1026,12.5202,24.0688,11.4142
594.14,11.5940666667,33.1635333333,16.4813333333,31.5810666667,7.95326666667,10.1024666667,12.4901,24.0088,11.3889333333
594.48,11.5497333333,33.0482,16.4462666667,31.4747333333,7.90506666667,10.0468666667,12.4753,23.9626,11.3606
594.81,11.5296666667,33.0460666666,16.4444,31.4294,7.8708,10.0172,12.4900666667,23.9476666667,11.3106666666
595.15,11.5350666667,33.0225,16.4236666667,31.3971333333,7.83753333333,9.98496666667,12.4868333333,23.9222666667,11.3114666667
595.49,11.5256666667,32.9837333333,16.4257333333,31.3294666667,7.83113333333,9.98476666667,12.4837666667,23.8977333333,11.2687333333
595.82,11.5241333333,32.9433333333,16.413,31.3036666667,7.827,9.98466666667,12.4922,23.8620666667,11.2726666667
596.16,11.5260666666,32.9225333333,16.4024666667,31.258,7.81173333333,9.99330000001,12.4821,23.85,11.272
596.50,11.5204666667,32.8916666667,16.4026,31.2479333333,7.81446666667,10.0409333333,12.4770333333,23.8457333333,11.2748666667
596.83,11.5382666667,32.9580333333,16.4012,31.2675333333,7.827,10.047,12.4918,23.8872666667,11.2566
597.17,11.6328666667,33.0811,16.4767333333,31.387,7.89613333333,10.1464,12.5723666666,23.9588,11.3436
597.51,11.7077333333,33.1947333334,16.5632,31.474,7.95853333333,10.2132666667,12.6576,24.0601333333,11.3719333333
597.84,11.7726666667,33.2650666667,16.6070666667,31.5230666667,8.02373333334,10.2527,12.7314333334,24.1337333333,11.4172
598.18,11.8101333333,33.3414666667,16.6152666667,31.5914,8.0464,10.2767,12.7533333333,24.1788,11.4114
598.52,11.8731333334,33.4005,16.6615333333,31.6834,8.1022,10.3612333333,12.8081666667,24.2240666667,11.4976
598.85,11.9657333333,33.4953333333,16.7726,31.7801333334,8.1918,10.4563,12.8997333333,24.3196666667,11.5603333333
599.19,11.9937333333,33.5811333333,16.8229333333,31.8262666667,8.236,10.5214,12.9531333333,24.3836666667,11.6268666666
599.53,11.9684,33.6374,16.8106,31.8187333333,8.2166,10.4969333333,12.9393333333,24.4117333333,11.5999333333
599.86,12.0374666667,33.7491333333,16.863,31.9210666667,8.27686666667,10.5604333333,13.0510333333,24.4905333333,11.6805333333
600.20,12.1247333333,33.8766333333,16.9322666667,31.9771333333,8.3348,10.6004666667,13.1341333333,24.5739333333,11.7436
600.53,12.1499333333,33.8761,16.99,32.0324,8.37033333333,10.6529666667,13.1511333333,24.6042,11.8204666667
600.87,12.1136666667,33.8507333333,16.9796,31.9928,8.33833333333,10.5746,13.1107666667,24.578,11.76
601.21,12.1086,33.8498,16.9877333333,32.0055333333,8.3568,10.5909666667,13.1340666667,24.5667333333,11.7796
601.54,12.1216,33.8843666667,16.9950666667,32.0584,8.3714,10.6486,13.1654333334,24.6032666667,11.7889333333
601.88,12.1481333333,33.8972666667,17.0213333333,32.0508,8.4,10.7131333333,13.1883333333,24.6045333333,11.8357333333
602.21,12.1068,33.8368333333,17.0000666667,31.9765333333,8.35393333333,10.6768,13.1302333333,24.5374666667,11.8195333333
602.55,12.0968666667,33.8305,16.9720666667,31.9642666667,8.32846666667,10.6723666667,13.1260333333,24.5336,11.8054
602.88,12.1544,33.8241,16.9837333333,31.9865333333,8.3726,10.6912,13.1596,24.5637333333,11.8599333333
603.22,12.2312,33.8546,17.0482,32.044,8.45713333334,10.7879666667,13.2304666667,24.5892666667,11.9094666667
603.56,12.2099333333,33.8128,17.0405333333,31.9718,8.42366666667,10.8079,13.1956333333,24.5502666667,11.9054666667
603.89,12.1934,33.7878666667,17.0451333333,31.971,8.4454,10.8511,13.1842666667,24.5381333333,11.8926
604.23,12.2275333333,33.8050333333,17.0806,32.0140666667,8.48813333333,10.9215666667,13.2491333333,24.5726,11.9076666667
