wavelength,Back_ConCinf,Belly_ConCinf,Breast_ConCinf,Crissum_ConCinf,Crown_ConCinf,DorTail_ConCinf,Patch10_ConCinf,Patch11_ConCinf,Rump_ConCinf,Throat_ConCinf,WingTip_ConCinf
525.21,12.6520833333,29.73175,22.7991666667,25.1520833333,10.9582083333,9.91083333332,41.2009166667,32.2199166667,16.0974166667,19.7295416667,9.72600000002
525.56,12.6145833333,29.7136666667,22.7693333333,25.1569166667,10.9327083333,9.88533333333,41.2070833333,32.1811666667,16.0460833333,19.6831666666,9.70099999999
525.90,12.57625,29.7073333333,22.7384166667,25.17125,10.8820833333,9.87083333333,41.2135833333,32.1541666667,16.0189166667,19.6393333333,9.67175000001
526.25,12.5465833333,29.704,22.7141666667,25.2011666667,10.843125,9.83658333333,41.242,32.12,15.9943333333,19.6069583333,9.65883333334
526.59,12.509,29.7633333333,22.7431666667,25.2461666667,10.8213333333,9.80674999999,41.3055833333,32.11825,15.9835,19.5984583333,9.633
526.94,12.4755,29.7933333333,22.74875,25.2681666667,10.7949583333,9.77941666667,41.34375,32.1005,15.9653333333,19.5935833333,9.61133333332
527.28,12.45425,29.8439166667,22.7785,25.32025,10.7888333333,9.76716666666,41.41125,32.1078333334,15.9570833333,19.6026666667,9.60699999999
527.63,12.436,29.8539166667,22.7859166666,25.3263333334,10.772625,9.74741666668,41.4021666667,32.0784166667,15.9455,19.5919166667,9.60650000002
527.97,12.437,29.8754166667,22.8046666667,25.3439166667,10.761375,9.7375,41.4010833333,32.06425,15.9401666667,19.5944583333,9.59708333332
528.32,12.4258333333,29.895,22.8299166666,25.3631666666,10.7472916667,9.72,41.397,32.0583333333,15.92275,19.6094166667,9.58841666667
528.66,12.4258333333,29.9125833333,22.82925,25.3766666666,10.7439583333,9.71216666667,41.3811666667,32.04625,15.90225,19.5962916666,9.585
529.01,12.4264166667,29.9358333333,22.8505,25.3899166667,10.7432916667,9.70625,41.3585,32.0519166667,15.9075833333,19.6105416667,9.58675
529.35,12.43,29.945,22.8645,25.3955,10.7335416667,9.69983333332,41.321,32.0455833334,15.9095,19.6191666667,9.57900000001
529.70,12.4336666667,29.9706666667,22.886,25.4125833333,10.7495416667,9.68566666666,41.285,32.0505,15.91125,19.6382916666,9.58449999998
530.04,12.4554166667,30.0079166667,22.922,25.4454166667,10.777625,9.69333333333,41.26575,32.0815,15.9155,19.6730416667,9.59449999998
530.39,12.4665833333,30.0060833333,22.9128333333,25.44575,10.7776666667,9.69316666667,41.193,32.0765833333,15.90675,19.66775,9.59533333334
530.73,12.4785,30.04675,22.9408333333,25.4786666666,10.78425,9.68941666667,41.14375,32.0975833334,15.9036666667,19.6775833333,9.60033333334
531.08,12.5106666666,30.0901666667,22.9640833333,25.52325,10.8089583333,9.7155,41.1014166666,32.1535833333,15.9245833334,19.7015416667,9.62633333333
531.42,12.53825,30.1640833333,23.0065833334,25.5995833333,10.8372916667,9.74433333333,41.1335833333,32.2325,15.9396666667,19.7297083334,9.64891666667
531.77,12.5525833333,30.20525,23.008,25.656,10.8609583333,9.77016666666,41.14825,32.2695,15.94925,19.754875,9.66475000001
532.11,12.57125,30.2545833333,23.0175,25.7086666667,10.88075,9.79125000001,41.1723333333,32.32525,15.976,19.760125,9.68216666665
532.46,12.6049166667,30.3130833333,23.0593333333,25.7809166667,10.9135416667,9.80825000001,41.22575,32.3981666667,16.0129166666,19.808875,9.70400000001
532.80,12.6260833333,30.3619166667,23.07975,25.82175,10.9345416667,9.82675,41.255,32.42175,16.0223333334,19.8189583333,9.724
533.15,12.6503333333,30.4138333333,23.1184166667,25.8729166666,10.9689583333,9.85799999999,41.293,32.4718333333,16.0369166667,19.84975,9.75174999999
533.49,12.67125,30.4673333333,23.1483333333,25.9265,10.98875,9.88916666667,41.3566666667,32.5124166666,16.06725,19.873125,9.76166666666
533.84,12.6626666667,30.5045833333,23.1610833333,25.9579166667,10.9727916667,9.88758333334,41.35525,32.5265833333,16.072,19.8692916667,9.75541666668
534.18,12.6853333333,30.55125,23.2181666667,26.0155833333,11.01025,9.90666666668,41.3800833334,32.5878333333,16.1011666667,19.9076666667,9.785
534.52,12.7041666666,30.5723333333,23.2309166666,26.0511666667,11.0398333333,9.93824999999,41.3834166667,32.6175,16.12225,19.9240416667,9.80783333334
534.87,12.7199166667,30.6130833333,23.265,26.0915,11.0497916667,9.94650000001,41.4016666667,32.6514166667,16.1348333333,19.9483333333,9.81275
535.21,12.73225,30.62575,23.26125,26.1066666666,11.0645,9.94966666667,41.363,32.66175,16.13525,19.9683333334,9.82008333334
535.56,12.7373333333,30.64425,23.28725,26.13825,11.0752916667,9.95749999998,41.3271666667,32.6995833333,16.1396666667,19.9776666667,9.82350000002
535.90,12.7563333333,30.68775,23.3199166667,26.1875,11.0862916667,9.96075,41.3535833334,32.7266666667,16.1524166667,20.0159166667,9.84049999999
536.25,12.7479166667,30.7126666667,23.3183333333,26.2096666667,11.0915,9.96083333333,41.341,32.743,16.151,20.0186666667,9.83575000002
536.59,12.7585,30.7438333334,23.3236666667,26.2596666667,11.1010416667,9.96816666667,41.3418333333,32.80675,16.153,20.038,9.83933333334
536.93,12.7656666666,30.7985,23.3405833333,26.3216666667,11.116625,9.96083333333,41.3643333334,32.8621666666,16.17975,20.0513333334,9.85125000001
537.28,12.7773333334,30.8155,23.3360833334,26.3498333333,11.1130416667,9.96608333335,41.33275,32.8895,16.17075,20.0482916667,9.87050000001
537.62,12.7834166667,30.8440833333,23.3676666666,26.3904166666,11.1387916667,9.98541666666,41.3434166667,32.9380833333,16.1950833333,20.0780833334,9.88508333334
537.97,12.7993333333,30.8855833333,23.36075,26.4280833333,11.1409166667,10.0075833333,41.3703333334,32.9631666667,16.2004166667,20.0817916667,9.88408333332
538.31,12.8121666667,30.9235,23.3551666667,26.4859166667,11.1469583333,10.01125,41.4049166667,32.9906666667,16.2163333333,20.0847916667,9.88299999998
538.65,12.805,30.9539166667,23.35075,26.512,11.1389583333,10.0091666667,41.4079166667,32.9985833333,16.2178333333,20.0800416667,9.89041666666
539.00,12.8171666667,31.0096666666,23.39175,26.5785833334,11.1465,10.0205833333,41.4576666667,33.0366666667,16.2393333333,20.087125,9.90058333335
539.34,12.8174166667,31.0454166667,23.3886666667,26.6038333333,11.142125,10.01225,41.5108333333,33.03825,16.2291666667,20.0797083333,9.89850000001
539.69,12.8000833333,31.0464166666,23.3708333333,26.6166666667,11.1371666667,10.01475,41.492,33.0371666667,16.21075,20.0505,9.88516666666
540.03,12.7775833333,31.0155833334,23.3488333333,26.634,11.1134166667,9.99683333334,41.4878333333,33.0148333333,16.1803333333,20.0210416666,9.86158333333
540.37,12.7736666667,31.0395833333,23.3491666667,26.6781666667,11.1097083333,9.9985,41.5156666667,33.012,16.1835,20.0244166667,9.86783333332
540.72,12.7589166667,31.0210833333,23.34025,26.6765833333,11.1032083333,9.99783333332,41.4970833333,32.98775,16.1676666667,20.0214583334,9.86408333335
541.06,12.7266666667,31.0193333333,23.3336666667,26.6709166667,11.0774166667,9.96858333333,41.4716666667,32.9669166667,16.1435833334,20.0180416667,9.84741666666
541.40,12.72075,31.0418333333,23.3295,26.6745833334,11.0704583333,9.94841666667,41.4645833333,32.96575,16.1310833333,19.9995416666,9.83341666667
541.75,12.7104166667,31.0613333333,23.33625,26.6966666667,11.0584166667,9.94041666666,41.4491666667,32.96975,16.1321666667,20.0114583333,9.83866666669
542.09,12.7215833333,31.09525,23.3715833333,26.7193333333,11.0684583333,9.94783333333,41.4461666667,33.0046666667,16.13125,20.0381666667,9.84841666667
542.43,12.7225833333,31.11025,23.3996666667,26.75975,11.0862083333,9.95666666667,41.4404166666,33.0421666667,16.13225,20.0575416666,9.8515
542.78,12.7271666667,31.1335,23.4063333333,26.7838333333,11.1026666667,9.96866666668,41.4244166667,33.06625,16.1478333334,20.07075,9.84900000002
543.12,12.73525,31.1778333333,23.43225,26.8235,11.1266666667,9.98075,41.3894166667,33.1159166667,16.1695,20.089,9.86808333334
543.46,12.746,31.2153333333,23.44975,26.8565833333,11.1497083333,9.97116666666,41.3484166667,33.1401666667,16.16825,20.1049583333,9.87516666667
543.81,12.7853333333,31.3085,23.5193333333,26.9004166666,11.174125,10.0095833333,41.3680833333,33.2141666667,16.2219166666,20.1543333333,9.91358333334
544.15,12.791,31.3281666667,23.5330833333,26.9095833333,11.1772916667,10.0131666667,41.3178333333,33.23475,16.224,20.1561666667,9.91516666668
544.49,12.802,31.36225,23.5584166667,26.964,11.1786666667,10.0080833333,41.3281666666,33.2801666667,16.2255,20.1672083334,9.91699999998
544.84,12.8438333333,31.4344166667,23.606,27.0494166667,11.2254166667,10.05125,41.384,33.3735,16.2645,20.1928333333,9.95358333333
545.18,12.8736666667,31.4725,23.632,27.1261666667,11.2724166667,10.0784166667,41.4271666666,33.42925,16.288,20.2379583334,9.98383333331
545.52,12.9065833333,31.5296666667,23.6853333334,27.2081666667,11.3274166667,10.1175833333,41.474,33.5075,16.3245833333,20.2754583334,10.021
545.87,12.9109166666,31.5610833333,23.7124166667,27.2678333333,11.3277916667,10.1208333333,41.498,33.5344166667,16.351,20.2684166667,10.044
546.21,12.93175,31.6110833333,23.7335833333,27.3115833334,11.34525,10.1224166667,41.5205833334,33.57275,16.3711666667,20.2685833333,10.0601666667
546.55,12.9545,31.64225,23.7514166667,27.3715,11.3629166667,10.1173333333,41.5139166666,33.6184166667,16.37775,20.303375,10.0923333333
546.90,12.9499166667,31.6449166667,23.7498333333,27.3861666667,11.341375,10.0974166667,41.51725,33.6094166667,16.35675,20.297875,10.0596666667
547.24,12.9555,31.6908333333,23.7793333333,27.4325833333,11.3343333333,10.0986666667,41.5684166667,33.68425,16.3798333333,20.3055416667,10.05175
547.58,12.9684166667,31.68925,23.7771666667,27.5018333333,11.374625,10.0810833333,41.5590833333,33.7210833333,16.37375,20.3090833333,10.0665833333
547.92,12.9675,31.7214166667,23.7865833334,27.5426666666,11.3839166667,10.0700833333,41.5825,33.7565,16.3819166667,20.3306666666,10.0463333334
548.27,12.9888333334,31.8335,23.8255,27.5936666667,11.4092916667,10.1000833333,41.6228333333,33.8323333333,16.4246666667,20.3542916667,10.0695
548.61,13.0350833333,31.8605833333,23.8585,27.6510833333,11.4535833333,10.10925,41.64425,33.8770833334,16.4498333333,20.3925833334,10.0803333333
548.95,13.0788333334,31.957,23.9280833333,27.7325,11.4531666667,10.1478333333,41.667,33.96675,16.4710833333,20.4160833333,10.0966666667
549.29,13.1045833333,32.0090833333,23.9373333333,27.7621666667,11.462125,10.14325,41.6956666666,34.02825,16.474,20.4204583333,10.082
549.64,13.11825,32.0446666667,23.94225,27.808,11.487375,10.1393333333,41.6696666667,34.0871666666,16.4729166667,20.4320416667,10.0729166667
549.98,13.0913333333,32.0995,23.9625,27.8440833333,11.456875,10.1483333333,41.7021666667,34.1245,16.4868333333,20.464375,10.0439166667
550.32,13.0796666667,32.1321666667,23.9828333334,27.8858333333,11.4396666667,10.134,41.7570833333,34.16,16.4895833334,20.4514166667,10.0093333334
550.66,13.1073333333,32.2230833333,24.0306666667,27.9585,11.4713333333,10.1771666667,41.8304166667,34.2585833334,16.5265,20.4858333334,10.0655
551.01,13.0979166667,32.2323333333,24.03325,27.988,11.4557916667,10.1751666667,41.8548333334,34.2525833333,16.5344166667,20.507375,10.0644166667
551.35,13.076,32.2700833333,24.0235,28.0128333334,11.4231666667,10.18375,41.90625,34.2854166667,16.5193333333,20.5231666666,10.0329166667
551.69,13.0713333333,32.3340833333,24.0686666666,28.0679166667,11.4105416667,10.19825,41.9794166666,34.3525833333,16.5083333333,20.5195416667,10.0489166667
552.03,13.1210833333,32.36425,24.097,28.1175833333,11.4460416667,10.21425,42.00825,34.3984166667,16.5348333333,20.5608333333,10.0724166667
552.38,13.0813333334,32.4140833333,24.0951666667,28.1440833334,11.40875,10.2044166667,42.0083333333,34.4203333333,16.507,20.546875,10.0361666667
552.72,13.014,32.3280833334,24.0173333333,28.0898333334,11.339375,10.1133333333,41.9416666667,34.3711666666,16.4490833333,20.4926666667,9.99433333334
553.06,12.9763333334,32.3441666667,24.0131666667,28.0928333334,11.31375,10.0725833333,41.91325,34.3660833333,16.42625,20.4717083334,9.9725
553.40,12.9808333333,32.4130833333,24.0575833333,28.1398333333,11.3034166667,10.0623333333,41.98075,34.412,16.4155,20.5229166667,9.98650000002
553.74,13.0685,32.4785833333,24.1118333333,28.2070833333,11.3700833333,10.079,42.0305,34.4720833333,16.447,20.5822916667,10.0605
554.09,13.1221666667,32.5809166666,24.18775,28.272,11.448875,10.1251666667,42.0708333333,34.54275,16.4821666667,20.6414583333,10.14725
554.43,13.1285833333,32.6194166666,24.21725,28.3445833333,11.4540833333,10.1219166667,42.08775,34.5644166667,16.4868333333,20.687625,10.1265833334
554.77,13.208,32.7548333333,24.33375,28.4535,11.535625,10.2353333333,42.17075,34.7003333333,16.56,20.7584166667,10.2360833333
555.11,13.235,32.8121666667,24.36625,28.476,11.575,10.2500833333,42.12525,34.7063333334,16.5596666666,20.7675416667,10.26475
555.45,13.2676666667,32.8235833334,24.3713333334,28.5286666667,11.607875,10.2775833333,42.1276666667,34.7338333333,16.59175,20.7896666667,10.27375
555.80,13.2545833333,32.8589166667,24.40975,28.5806666667,11.6130416667,10.272,42.1839166667,34.7975,16.58775,20.7975,10.2745
556.14,13.30875,32.916,24.4761666667,28.6916666667,11.655125,10.3073333333,42.2699166667,34.8789166666,16.6130833333,20.8637083333,10.33775
556.48,13.2965,32.9865833333,24.4955,28.7364166667,11.674375,10.3250833333,42.31725,34.9194166667,16.6001666667,20.8784166667,10.3071666667
556.82,13.27175,32.9574166667,24.4494166667,28.7463333333,11.6317916667,10.28225,42.2931666666,34.9005833333,16.5499166666,20.8505833333,10.2838333333
557.16,13.3003333333,33.0050833333,24.4534166666,28.81125,11.6578333333,10.3065,42.3600833333,34.9709166666,16.6056666667,20.8555416667,10.2796666667
557.50,13.22375,32.9695833333,24.393,28.8005833333,11.62,10.2711666667,42.2918333333,34.9273333333,16.5446666667,20.7932916667,10.21175
557.85,13.2370833333,33.0234166667,24.4256666666,28.8638333334,11.6016666667,10.31125,42.3739166667,34.9845,16.577,20.82475,10.1951666666
558.19,13.2710833333,33.07675,24.4753333333,28.9310833333,11.6307916667,10.3369166667,42.416,35.0413333333,16.618,20.8648333333,10.2600833333
558.53,13.2156666666,33.0281666667,24.4064166666,28.9380833333,11.58425,10.2434166667,42.3516666667,34.9785833334,16.5443333333,20.815875,10.1680833333
558.87,13.1925833333,33.0735833333,24.42075,29.01975,11.5408333333,10.20875,42.4208333333,35.0165,16.5414166667,20.8017916667,10.1383333333
559.21,13.1245,33.1154166667,24.4159166667,29.0285,11.495625,10.1255,42.4488333333,35.0361666667,16.4833333334,20.7780416667,10.0696666667
559.55,13.1103333334,33.1909166667,24.4265,29.1118333333,11.4764583333,10.1165,42.5065833333,35.07175,16.46925,20.793875,10.04775
559.89,13.0651666667,33.1616666667,24.3949166667,29.0596666667,11.4214583333,10.0545833333,42.4273333333,35.0574166666,16.4485,20.745,9.99924999999
560.23,13.1116666667,33.25425,24.4695833334,29.166,11.439625,10.0839166667,42.5136666667,35.1281666667,16.507,20.76875,10.0358333333
560.58,13.1031666667,33.3126666667,24.5065833333,29.2349166667,11.4292083333,10.09475,42.5364166666,35.1478333334,16.5246666666,20.786625,10.0339166667
560.92,13.0931666666,33.3455,24.5380833333,29.2490833333,11.4206666667,10.1055,42.54,35.14125,16.5095,20.7677083333,10.0305
561.26,13.1174166667,33.46025,24.5665833333,29.3239166667,11.4424166667,10.1410833333,42.567,35.2410833333,16.544,20.769,10.068
561.60,13.0315,33.4151666667,24.4578333333,29.2755833333,11.334875,10.0503333333,42.4599166667,35.1829166667,16.4635,20.683375,9.96733333334
561.94,13.0093333333,33.4435833333,24.4108333333,29.2958333333,11.3204583333,10.0136666667,42.4274166667,35.16925,16.45775,20.6250833333,9.94683333333
562.28,13.0211666667,33.4754166667,24.4069166667,29.3125,11.3299166667,10.0209166667,42.4463333333,35.2149166667,16.4643333334,20.6268333333,9.94674999999
562.62,13.0030833333,33.4698333333,24.40175,29.328,11.306875,10.0061666667,42.4385,35.2166666666,16.4726666667,20.6309166667,9.93874999998
562.96,13.04175,33.46825,24.4159166667,29.35975,11.319,10.0359166667,42.4119166667,35.19575,16.4930833333,20.6476666667,9.98583333332
563.30,13.0276666666,33.4038333333,24.3725,29.2951666666,11.2906666667,10.02625,42.28475,35.11025,16.4679166666,20.5979166667,9.99358333332
563.64,13.0466666667,33.43625,24.4278333334,29.34325,11.3180416667,10.0553333333,42.32,35.1061666666,16.4666666667,20.6165,10.00825
563.99,13.06725,33.4175,24.4193333334,29.3575,11.3464583333,10.0761666667,42.2828333333,35.0616666667,16.4860833333,20.659,10.0456666667
564.33,13.0815833333,33.4045833333,24.4136666667,29.3624166667,11.3549166667,10.0915,42.3013333334,35.0698333333,16.4823333333,20.649875,10.0554166667
564.67,13.0499166667,33.36,24.393,29.3785,11.3547916667,10.0990833333,42.2528333333,35.0199166667,16.4471666666,20.6796666667,10.04525
565.01,13.0408333333,33.338,24.3969166667,29.3810833333,11.3396666667,10.1056666666,42.2878333334,34.9605,16.4425,20.7153333333,10.0465
565.35,13.0520833333,33.2941666667,24.4171666667,29.39225,11.367,10.1050833333,42.2374166667,34.9253333333,16.4100833334,20.7105833333,10.0748333333
565.69,13.0671666667,33.291,24.4346666667,29.3613333334,11.3852083333,10.1154166667,42.2040833333,34.9268333334,16.3911666667,20.72075,10.079
566.03,13.071,33.3315,24.4598333333,29.3555,11.3933333333,10.13275,42.1780833333,34.89875,16.41775,20.7345416666,10.0994166667
566.37,13.0795833333,33.3656666667,24.4605,29.3586666667,11.4084583333,10.1503333333,42.1695833333,34.8959166667,16.3825,20.7369583333,10.1115
566.71,13.0755833333,33.3864166667,24.4611666667,29.3560833333,11.4073333333,10.16325,42.1415,34.883,16.3891666666,20.7487916667,10.1210833333
567.05,13.0896666667,33.42725,24.4699166667,29.4165,11.4329583333,10.1958333333,42.17575,34.9135833333,16.4050833333,20.7637916667,10.1361666667
567.39,13.1135,33.51575,24.468,29.4720833333,11.4585,10.2353333333,42.1876666667,34.9356666667,16.4501666667,20.7956666667,10.1776666667
567.73,13.0869166667,33.54125,24.4595833333,29.4931666667,11.4215833333,10.2270833333,42.1486666667,34.94075,16.4055,20.7827083334,10.1625
568.07,13.141,33.6490833333,24.541,29.56325,11.4760416667,10.27675,42.1831666667,35.0105,16.4676666667,20.8600416667,10.2106666667
568.41,13.196,33.7135,24.57675,29.5964166667,11.4969166667,10.2985,42.17425,35.0419166666,16.5129166666,20.8559166667,10.238
568.75,13.2380833334,33.7726666667,24.6226666667,29.6895,11.5340833333,10.31525,42.2089166666,35.11375,16.52925,20.86975,10.2654166667
569.09,13.29325,33.88925,24.6889166667,29.7939166667,11.5800833333,10.3943333333,42.32275,35.1970833334,16.6055833333,20.9381666667,10.322
569.43,13.2480833333,33.8715,24.6540833333,29.8144166667,11.5105416667,10.3745,42.3230833333,35.1595833333,16.5734166667,20.9217916667,10.2821666666
569.77,13.2524166667,33.8804166667,24.64675,29.8793333334,11.500625,10.3755,42.3634166666,35.1963333333,16.5575833333,20.92025,10.2695833333
570.11,13.292,33.92725,24.6820833333,29.9288333333,11.5415416667,10.4101666666,42.3700833333,35.21325,16.6183333333,20.9485416667,10.3019166666
570.45,13.35075,34.0165833333,24.7643333333,30.0391666667,11.5730416667,10.4395833333,42.447,35.294,16.6545,20.9878333333,10.3463333333
570.79,13.3738333333,34.0826666667,24.8030833333,30.10475,11.5807916667,10.4504166667,42.50475,35.341,16.6906666667,21.0186666667,10.3520833333
571.13,13.37625,34.09,24.818,30.1594166666,11.5745,10.4505833333,42.5380833333,35.37225,16.69525,21.0467083334,10.36575
571.47,13.3941666667,34.1425833333,24.86075,30.1984166667,11.6136666667,10.4635833333,42.61025,35.431,16.7384166667,21.063125,10.39875
571.81,13.37525,34.1435,24.8305,30.213,11.5832083333,10.4440833334,42.5894166667,35.4049166667,16.719,21.0157916666,10.356
572.15,13.34425,34.12575,24.81075,30.2051666667,11.5626666667,10.4195833333,42.5548333333,35.39325,16.6770833333,21.0065833333,10.3551666667
572.49,13.318,34.11025,24.8128333333,30.1980833333,11.5226666667,10.40125,42.51175,35.353,16.6675833333,20.9892916667,10.3446666667
572.83,13.31975,34.1615,24.81625,30.2089166667,11.5317916667,10.3765,42.513,35.3640833333,16.67225,20.9875416667,10.3363333333
573.17,13.4056666667,34.29225,24.9196666667,30.3204166667,11.61025,10.4371666667,42.5989166666,35.4735,16.7546666667,21.0674166667,10.4088333333
573.51,13.3964166667,34.30925,24.8985,30.3236666667,11.6088333333,10.4263333333,42.5486666667,35.43075,16.7259166667,21.0349583333,10.4399166667
573.85,13.38475,34.3631666667,24.9190833333,30.36725,11.6007083333,10.43225,42.5899166666,35.4694166667,16.72525,21.044875,10.44975
574.19,13.3996666667,34.35975,24.9005,30.4025833333,11.6502083333,10.4733333333,42.5683333333,35.4915,16.73825,21.0459166667,10.48875
574.53,13.43875,34.392,24.896,30.4100833333,11.673375,10.4835,42.5511666667,35.5119166667,16.7266666667,21.0642083333,10.51175
574.87,13.456,34.3959166667,24.914,30.4281666667,11.6912916667,10.5096666666,42.5154166667,35.52825,16.7326666667,21.0359166666,10.5275833333
575.21,13.4874166666,34.4141666666,24.9109166666,30.4643333333,11.7065416667,10.53525,42.5059166667,35.5286666666,16.73275,21.0515833333,10.55275
575.55,13.5020833333,34.45175,24.94,30.5079166667,11.73675,10.5566666667,42.5128333333,35.5306666666,16.7200833334,21.0762083333,10.578
575.89,13.5253333333,34.528,24.9875,30.60075,11.7637083333,10.5879166667,42.564,35.5999166667,16.7565,21.1047916667,10.612
576.22,13.5836666667,34.6298333333,25.0110833333,30.6885,11.8152083333,10.64125,42.6166666667,35.6969166666,16.79025,21.149375,10.643
576.56,13.5835833333,34.6503333333,25.0598333333,30.75025,11.8138333333,10.6648333333,42.6354166667,35.7710833333,16.7891666667,21.1759583333,10.683
576.90,13.56025,34.6365,25.048,30.7735,11.7977916667,10.6614166667,42.6123333333,35.7799166666,16.777,21.150875,10.6945
577.24,13.6034166667,34.64625,25.1128333334,30.84775,11.837625,10.6909166667,42.6183333333,35.8594166667,16.78675,21.1855833333,10.716
577.58,13.64375,34.6726666667,25.1675833334,30.9063333333,11.8805,10.736,42.609,35.91575,16.8148333333,21.2291666666,10.7524166666
577.92,13.6479166667,34.73325,25.2116666667,30.9149166667,11.8779166667,10.74025,42.5775,35.9319166667,16.82175,21.2781666667,10.7646666667
578.26,13.5939166667,34.725,25.2448333334,30.9660833333,11.8467916667,10.7230833333,42.5114166667,35.92625,16.7955833333,21.2679166667,10.7788333333
578.60,13.6116666667,34.8165,25.2674166666,30.99225,11.854,10.7043333333,42.5355833333,35.9880833333,16.7939166666,21.298,10.7764166667
578.94,13.6020833333,34.8195,25.2775833333,31.0056666667,11.83375,10.7214166666,42.5055833334,35.9949166667,16.7721666667,21.2824166667,10.76525
579.28,13.6514166667,34.872,25.3236666667,31.078,11.8852083333,10.7738333333,42.52875,36.0919166667,16.8085833333,21.3342916667,10.8305
579.61,13.6705833333,34.9055833333,25.3289166667,31.1129166667,11.9126666667,10.8125833334,42.5755833333,36.1015833333,16.8238333333,21.3804583333,10.8358333333
579.95,13.6631666667,34.9095833333,25.373,31.1303333333,11.893125,10.77875,42.59225,36.1385833333,16.8265,21.386875,10.85775
580.29,13.64975,34.9234166667,25.3215,31.1116666667,11.8650416667,10.7313333333,42.54975,36.12225,16.8285833333,21.3419583333,10.8203333333
580.63,13.6734166667,34.9926666667,25.3825833333,31.20625,11.8909583333,10.756,42.6165833333,36.21175,16.8246666667,21.3918333334,10.8176666667
580.97,13.6553333333,35.0411666666,25.3988333333,31.20875,11.8630833333,10.7469166667,42.6551666666,36.2354166667,16.8695833334,21.4094166667,10.79875
581.31,13.66125,35.0801666667,25.4245833334,31.2616666667,11.8823333333,10.7645,42.6938333333,36.2761666667,16.921,21.441375,10.82375
581.65,13.6745833334,35.0904166667,25.4033333334,31.3065833333,11.8947916667,10.7445833333,42.7345,36.2855,16.9435,21.41825,10.7988333333
581.98,13.7165833334,35.1085,25.4469166667,31.3383333333,11.979875,10.79975,42.7875,36.3333333333,16.9919166667,21.43925,10.8275
582.32,13.7176666667,35.11525,25.4634166667,31.3876666666,12.00625,10.8275833333,42.7938333333,36.34825,17.0264166667,21.4397083333,10.8433333333
582.66,13.7101666667,35.12875,25.4655,31.4294166667,12.012375,10.8030833333,42.7754166667,36.3620833333,17.02825,21.4263333333,10.8374166667
583.00,13.66825,35.1154166667,25.41725,31.3931666667,11.9946666667,10.7405833333,42.7503333333,36.3505833333,17.0386666667,21.3899583334,10.8124166667
583.34,13.7185,35.2395,25.5029166667,31.4708333333,12.0434166667,10.7631666667,42.80725,36.434,17.0764166667,21.4155833333,10.857
583.68,13.7300833333,35.2840833333,25.5154166667,31.5084166667,12.0865416667,10.80475,42.8220833333,36.4668333333,17.0873333333,21.4219166667,10.8521666667
584.01,13.7578333333,35.3709166667,25.5545833333,31.58075,12.144375,10.8648333333,42.8656666667,36.4688333333,17.06975,21.4489583333,10.8960833333
584.35,13.76425,35.3525833333,25.5285833333,31.57175,12.126875,10.8621666667,42.8015,36.4183333333,17.0633333333,21.4229166667,10.92925
584.69,13.7850833333,35.4028333333,25.5546666667,31.65325,12.190375,10.9100833333,42.8239166667,36.4381666667,17.086,21.431125,10.9623333333
585.03,13.8000833333,35.3906666666,25.5468333333,31.6553333334,12.2115416667,10.9134166667,42.7999166667,36.4225,17.0368333333,21.4101666667,10.961
585.37,13.7519166667,35.4275,25.595,31.6615833333,12.18525,10.9006666667,42.8121666667,36.4388333333,16.99525,21.4016666667,10.95275
585.70,13.76975,35.47575,25.5839166667,31.6776666667,12.1645833333,10.8613333333,42.8126666667,36.4333333333,16.9904166667,21.401125,10.9288333333
586.04,13.7455,35.4574166667,25.5445833334,31.6765,12.1109166667,10.8301666667,42.79325,36.3858333333,16.93325,21.3802916666,10.90225
586.38,13.832,35.5994166667,25.659,31.7995,12.221375,10.9035833333,42.9154166667,36.5189166667,17.0164166667,21.4813333333,10.964
586.72,13.8874166667,35.63275,25.7005833333,31.8646666666,12.234375,10.9388333333,42.92725,36.5004166667,17.0344166666,21.5219166667,10.9795
587.06,13.7686666667,35.49525,25.5715,31.7840833333,12.1239583333,10.8390833333,42.8029166667,36.4033333333,16.9459166666,21.423875,10.904
587.39,13.76,35.4885833333,25.5243333333,31.7819166667,12.0955833333,10.7843333333,42.7691666667,36.3685833334,16.9445833333,21.4044166667,10.9053333333
587.73,13.7735,35.4774166667,25.57675,31.8493333333,12.122125,10.7989166667,42.7765833333,36.4318333333,17.0118333333,21.445875,10.9240833333
588.07,13.7835833334,35.51875,25.5935833334,31.8638333333,12.1607083333,10.8445833333,42.7958333333,36.4570833333,17.0695833333,21.4545,10.9390833333
588.41,13.78425,35.5875,25.5865,31.88075,12.1145,10.8033333333,42.8494166667,36.4786666666,17.042,21.4527916667,10.92725
588.74,13.792,35.66125,25.612,31.92025,12.0828333333,10.7809166667,42.8888333333,36.5075,17.0330833333,21.46875,10.897
589.08,13.8210833333,35.66875,25.5709166667,31.94625,12.0764583333,10.7705,42.8755,36.4978333333,17.05725,21.448375,10.9163333333
589.42,13.81825,35.6840833334,25.5980833333,32.0074166667,12.0622083333,10.7999166667,42.922,36.5525833334,17.0469166667,21.4651666667,10.91625
589.76,13.92025,35.7903333333,25.6818333333,32.0986666667,12.1759166667,10.88,42.9624166667,36.6390833333,17.15325,21.5505,11.0049166667
