wavelength,Back_CyaCysf,Belly_CyaCysf,Breast_CyaCysf,Crissum_CyaCysf,Crown_CyaCysf,DorTail_CyaCysf,Patch10_CyaCysf,Rump_CyaCysf,Throat_CyaCysf,WingTip_CyaCysf
569.77,15.2853333333,49.5099333333,30.8980666667,39.1478,17.3985333333,11.7,22.6642,19.8512666667,30.6637333333,9.33046666667
570.11,15.2548666667,49.5342666667,30.8712,39.1490666667,17.3926,11.7059166667,22.6690333333,19.8024666667,30.6405333333,9.34613333333
570.45,15.2225333333,49.5221333334,30.8433333333,39.1230666667,17.3892,11.70525,22.6817,19.7648,30.6104666667,9.35893333334
570.79,15.2617333333,49.5088,30.8528,39.1008,17.3861333333,11.7465833333,22.6925,19.751,30.6222666667,9.40266666667
571.13,15.2624,49.4748666667,30.8376,39.091,17.3854,11.7351666667,22.6969,19.7288666667,30.6146,9.40973333333
571.47,15.2346,49.4395333334,30.7936666667,39.0776666667,17.3598,11.7314166667,22.6868,19.7029333333,30.6106666667,9.41313333333
571.81,15.2684,49.4294,30.7933333333,39.0899333333,17.377,11.7744166666,22.7433333333,19.7052,30.6220666667,9.45746666667
572.15,15.2636666667,49.4659333333,30.7975333333,39.1124666667,17.3852666667,11.76075,22.7558666667,19.6971333333,30.6236,9.47533333333
572.49,15.2555333333,49.4991333333,30.7841333333,39.1284,17.3658666667,11.7536666667,22.7695333333,19.6752,30.6132,9.46813333332
572.83,15.2264666667,49.4961333333,30.7460666667,39.1112666667,17.3292,11.7344166667,22.7657333333,19.6345333333,30.589,9.46033333332
573.17,15.2243333333,49.4663333333,30.7190666667,39.0991333333,17.3243333333,11.7399166667,22.7775,19.6163333333,30.5897333333,9.47720000001
573.51,15.2572,49.419,30.7051333333,39.0702666667,17.3392666667,11.7724166667,22.8223333333,19.6146666667,30.5826666667,9.53280000001
573.85,15.2648,49.3923333333,30.6969333333,39.0525333333,17.3168666667,11.7788333334,22.8496666667,19.603,30.5839333333,9.55006666666
574.19,15.274,49.3684,30.6765333333,39.0243333333,17.2973333333,11.7945833333,22.8727333333,19.5894,30.5902666667,9.57866666667
574.53,15.1812,49.3235333333,30.6183333334,38.9752,17.2355333333,11.7396666667,22.8303666667,19.5244666667,30.5230666667,9.53106666667
574.87,15.1476,49.3200666667,30.5688666667,38.9439333333,17.1934,11.7453333333,22.8258333333,19.4702666667,30.4900666667,9.51780000001
575.21,15.1181333333,49.3338,30.5582,38.9226,17.1656,11.72475,22.8235333333,19.4365333333,30.478,9.51673333333
575.55,15.0487333334,49.3006,30.5092,38.8907333333,17.1084666666,11.6801666666,22.7826,19.3756666667,30.4428666667,9.48606666668
575.89,14.9953333333,49.1909333333,30.4630666667,38.8181333333,17.0422,11.6618333333,22.7618333333,19.3236,30.4064666667,9.46286666667
576.22,15.004,49.1752666667,30.446,38.7906,17.0571333333,11.6793333333,22.7990333333,19.3223333333,30.4181333333,9.49106666667
576.56,15.0281333333,49.1914666667,30.4936666667,38.8176,17.1152,11.7445,22.8927666667,19.3618,30.4714666667,9.55659999999
576.90,14.9865333333,49.1655333333,30.4798666667,38.8054,17.0734666667,11.7534166667,22.9064333334,19.3341333334,30.4408666667,9.55153333335
577.24,14.955,49.1752,30.4852666667,38.8172,17.0436666667,11.7369166667,22.9319,19.3236666667,30.4597333333,9.54286666668
577.58,14.9283333333,49.1445333333,30.4476,38.8013333333,17.0066,11.7065833334,22.9218666666,19.2810666667,30.4416666667,9.51486666665
577.92,14.9006,49.1071333333,30.4054666667,38.789,16.9783333333,11.6781666667,22.8958,19.2116666667,30.4042,9.49660000001
578.26,14.9138666667,49.1086666667,30.4087333333,38.8105333333,16.9973333333,11.7058333333,22.962,19.2264,30.4191333333,9.54706666667
578.60,14.9410666667,49.0827333333,30.4136,38.8225333333,17.0286666667,11.7448333333,22.9861666667,19.2542666667,30.4238,9.59733333333
578.94,14.9421333333,49.0626,30.3956666667,38.8524666667,17.0482,11.7805833334,23.0146333333,19.2509333333,30.4186,9.64133333332
579.28,14.9256666667,49.0346,30.3542,38.8284666667,17.0197333334,11.77325,23.0204666666,19.2126666667,30.3730666667,9.63419999999
579.61,14.9845333333,49.1401333333,30.3948666667,38.9219333333,17.0816,11.82225,23.1163,19.2577333333,30.4522666667,9.68653333333
579.95,14.9612,49.1482666667,30.4009333333,38.9466,17.0688,11.841,23.1226666667,19.2446666667,30.4310666667,9.67646666667
580.29,14.9738,49.1578,30.3770666667,38.9740666667,17.0587333334,11.8495833333,23.1326666667,19.2134666667,30.4342666667,9.70993333334
580.63,14.9946,49.2018,30.3556666667,38.9830666667,17.0951333334,11.8560833333,23.1653,19.2008,30.4722666667,9.72093333333
580.97,15.0044,49.2315333333,30.3079333333,38.9793333334,17.0908666667,11.88375,23.1962666667,19.1883333333,30.4552666667,9.74006666666
581.31,14.9582666667,49.2394,30.2740666667,38.9751333333,17.0788666667,11.8808333333,23.1882666667,19.167,30.4538666666,9.7586
581.65,14.8936666667,49.1784666667,30.2186,38.9211333333,17.0176,11.84125,23.1732333333,19.1187333333,30.4069333333,9.71253333333
581.98,14.8489333333,49.0712,30.1158,38.8298,16.9304,11.7805833333,23.111,19.0089333333,30.3462,9.6802
582.32,14.8886,49.0804666667,30.1403333333,38.8668,16.932,11.81975,23.1760333333,19.0139333333,30.3816,9.70960000001
582.66,14.8778,48.9763333333,30.0752,38.7610666667,16.8721333333,11.82575,23.1637,18.9530666667,30.3042666666,9.71939999999
583.00,14.8888,48.9044666667,30.0540666667,38.7075333333,16.8622,11.8695,23.1776333333,18.9099333333,30.3023333333,9.78806666667
583.34,14.8707333333,48.8055333334,30.0199333333,38.6322,16.828,11.9170833333,23.1719333333,18.8598,30.2344,9.81293333333
583.68,14.8084666667,48.754,29.9406,38.5594666667,16.7712,11.9061666667,23.1217666667,18.7764,30.1638666666,9.80906666665
584.01,14.7372,48.6886666667,29.8754,38.4523333333,16.7162,11.8688333334,23.0783,18.6984,30.0832,9.7382
584.35,14.6876666667,48.5682,29.8218666667,38.3682666667,16.6408,11.8685833333,23.0473666667,18.635,29.9942,9.74266666667
584.69,14.638,48.5106666667,29.7756,38.3258666667,16.6029333333,11.8504166667,23.0179333333,18.575,29.9420666667,9.75686666667
585.03,14.6289333333,48.4584666667,29.7572,38.306,16.5637333333,11.8615833333,23.034,18.529,29.8962666667,9.77666666667
585.37,14.6443333334,48.4662666667,29.7608,38.293,16.5986,11.8983333333,23.0487,18.5374666667,29.9082666667,9.83526666666
585.70,14.5998,48.4396,29.7665333333,38.2716,16.5818666667,11.8790833333,23.0615333333,18.4916666667,29.8816666667,9.8124
586.04,14.5149333333,48.3742,29.6906666667,38.2054666667,16.5252,11.8383333333,23.0138666667,18.4366,29.7922,9.80193333333
586.38,14.495,48.4136,29.7004666666,38.2269333333,16.5280666667,11.8395833333,23.0338666667,18.4015333333,29.8421333333,9.79159999999
586.72,14.5035333333,48.4020666667,29.7190666667,38.2261333333,16.567,11.8795,23.0677,18.4676666667,29.8579333333,9.85773333333
587.06,14.4454666667,48.3605333333,29.6066666667,38.1474,16.4962,11.8083333333,23.0113,18.3974,29.7576,9.83233333333
587.39,14.3971333333,48.3306666667,29.5867333333,38.102,16.4691333333,11.7706666667,23.0106,18.335,29.7410666667,9.82706666667
587.73,14.3508,48.3065333333,29.5483333333,38.1046,16.4161333333,11.729,22.9949,18.2564,29.7340666667,9.81400000001
588.07,14.282,48.2324,29.4637333333,38.0276,16.3494666667,11.6660833333,22.9492666667,18.1558,29.6676666667,9.7662
588.41,14.2423333333,48.2152,29.4066666667,37.9884,16.3138,11.6251666667,22.9158,18.0904,29.6628,9.70120000001
588.74,14.194,48.1692666667,29.3543333333,37.9324,16.2704666667,11.6011666667,22.8946,18.0200666667,29.6020666667,9.66113333334
589.08,14.1254,48.1461333333,29.314,37.8976666667,16.1877333333,11.5721666667,22.8531666667,17.9348,29.5396,9.59120000001
589.42,14.1782666666,48.238,29.316,37.9632,16.1976666666,11.6273333333,22.9269333333,17.9565333333,29.5943333333,9.64599999999
589.76,14.152,48.2191333333,29.295,37.935,16.177,11.5930833333,22.917,17.8786,29.5963333333,9.61446666667
590.09,14.1216666667,48.1944,29.2777333333,37.933,16.1552,11.5699166667,22.8904666667,17.8410666667,29.5661333333,9.60426666667
590.43,14.0636666667,48.1868,29.2059333333,37.8974666667,16.0849333334,11.5339166667,22.8589666667,17.7372666667,29.4876,9.52926666668
590.77,14.0515333333,48.2348666667,29.2583333333,37.9526666667,16.0979333333,11.56425,22.8740666667,17.7061333333,29.5437333333,9.55639999999
591.11,14.0599333333,48.2149333333,29.2582,37.9326,16.0861333333,11.5969166667,22.9311,17.7341333333,29.5652,9.57713333333
591.44,14.1217333333,48.2044666667,29.2738666667,37.9109333333,16.0972,11.7064166667,22.9542666667,17.7771333333,29.5715333333,9.65720000001
591.78,14.1844666667,48.2622666667,29.3086,37.951,16.1324666667,11.7785,23.0288,17.8131333334,29.5915333333,9.73339999999
592.12,14.2723333333,48.282,29.3822666667,37.9808,16.1884,11.8996666667,23.1103666667,17.8755333333,29.6476,9.88
592.46,14.2882666667,48.2972,29.3941333333,37.9744,16.2034666667,11.9315833333,23.1331,17.8941333333,29.6859333333,9.91013333333
592.79,14.3964666667,48.3639333333,29.4719333333,38.0863333333,16.2917333333,12.04725,23.2758333333,17.9930666667,29.7666666666,10.0597333333
593.13,14.3448666667,48.2402,29.4218,37.9409333333,16.2230666667,12.0598333333,23.2022333333,17.9452,29.7013333333,10.0615333333
593.47,14.303,48.1999333334,29.3560666667,37.8700666667,16.1549333333,12.0521666667,23.1857333333,17.9125333333,29.6734666667,10.0552
593.80,14.2526,48.1376666667,29.2534666667,37.8039333333,16.0816,12.0144166667,23.1588666667,17.8578,29.598,10.0202
594.14,14.2715333333,48.2027333333,29.2946,37.8304,16.0842666667,12.04625,23.2327666667,17.8535333333,29.6639333333,10.0643333333
594.48,14.2107333333,48.0606666667,29.1868,37.7086666667,16.0191333333,12.0136666667,23.1703333333,17.7724666667,29.5707333333,10.0397333333
594.81,14.2626,48.0609333333,29.18,37.7230666667,16.0397333333,12.0620833333,23.1961,17.7333333333,29.5586,10.0998666667
595.15,14.1709333333,48.0315333333,29.1176666667,37.674,16.0016,11.9740833333,23.1797666667,17.6444666667,29.5231333333,10.0562
595.49,14.1086,48.047,29.1177333334,37.6698666667,15.9678,11.9523333333,23.1623333333,17.6004,29.5260666667,10.0314666667
595.82,14.0506,47.9788,29.0756,37.6335333333,15.9024666667,11.8961666667,23.1460666667,17.5029333333,29.4266666667,9.97780000001
596.16,14.0492,47.9523333333,29.0777333333,37.5909333333,15.8703333333,11.8789166666,23.1715,17.4459333333,29.3998666667,9.98493333332
596.50,13.9617333333,47.9188,29.0009333333,37.4966,15.8019333333,11.8089166666,23.1004333333,17.3399333333,29.3634,9.93746666666
596.83,13.9776666667,47.9682666667,29.0146,37.5564666667,15.8206666667,11.8071666667,23.1462,17.3126,29.3780666667,9.95319999999
597.17,14.0557333333,48.0196666667,29.0807333333,37.6601333333,15.8983333333,11.9158333333,23.2256333333,17.3461333333,29.4406666667,10.053
597.51,14.0456,48.0096,29.0964,37.6662,15.9234,11.9486666667,23.2650333333,17.3316666667,29.482,10.0911333333
597.84,14.0021333333,47.9043333333,29.0408666667,37.6019333334,15.8654666667,11.9038333333,23.2214,17.2631333333,29.4131333333,10.0691333333
598.18,14.0576,47.9650666667,29.0824666667,37.6699333333,15.921,11.95175,23.3203666667,17.3162,29.4528666667,10.1348
598.52,13.985,47.9355333333,29.0644,37.6743333333,15.8654,11.9190833333,23.3051666667,17.2702,29.4394666667,10.0866
598.85,14.001,47.9078666667,29.0266,37.6957333333,15.8509333333,11.93575,23.2941666667,17.2688,29.4234666667,10.1219333333
599.19,14.0269333333,47.8544,29.0258666667,37.6838666667,15.8477333333,11.93725,23.3125,17.2391333333,29.4126666667,10.1482
599.53,13.9910666667,47.8512666667,28.999,37.6727333333,15.8441333333,11.93575,23.3068666667,17.2206666667,29.4378666667,10.1569333333
599.86,13.9459333333,47.7750666667,28.916,37.6505333333,15.8074,11.9475,23.2739,17.1764666666,29.4138666667,10.1896
600.20,13.9364,47.7788,28.9074,37.6832666667,15.7768666667,11.956,23.3015666667,17.1526666666,29.376,10.1826
600.53,13.8505333333,47.7191333333,28.8688,37.6505333333,15.7378666667,11.9170833333,23.2739333333,17.0929333333,29.3382666667,10.1466
600.87,13.7536,47.6514,28.7881333333,37.5208,15.6118,11.8253333333,23.2396,16.9842666667,29.2327333333,10.0625333333
601.21,13.7753333333,47.6468666667,28.7984,37.4839333333,15.6010666667,11.8224166667,23.2378,16.9537333333,29.2084666667,10.1000666667
601.54,13.7738666667,47.7107333333,28.7997333333,37.5158,15.6119333333,11.8646666667,23.2613333333,16.945,29.2616666667,10.149
601.88,13.7405333333,47.7035333333,28.8128,37.5342,15.5708666667,11.8783333333,23.2858333333,16.9059333333,29.2586666667,10.1452
602.21,13.7169333333,47.6636,28.7527333333,37.4966,15.5428,11.8594166667,23.2560666667,16.8498666667,29.2082666667,10.1480666667
602.55,13.7140666667,47.6737333333,28.7792,37.4847333333,15.5037333333,11.9071666667,23.2804666667,16.8305333333,29.2122666667,10.1488666667
602.88,13.6783333333,47.7106666667,28.7412,37.4676666667,15.4692666667,11.9028333333,23.2785333333,16.7962666667,29.2002666667,10.1546
603.22,13.6862666667,47.6772,28.7162666667,37.4334,15.435,11.9044166667,23.2557666667,16.7536,29.1746666667,10.1808
603.56,13.6658666667,47.7070666667,28.6942666667,37.4382666667,15.432,11.8765,23.2397333333,16.7436666667,29.1924,10.1636666667
603.89,13.694,47.6512,28.6792666667,37.3592666667,15.4262666667,11.9155833333,23.2542666667,16.704,29.1733333333,10.1785333333
604.23,13.7008,47.6528,28.6311333333,37.3357333333,15.3953333333,11.9323333333,23.2820333333,16.6981333334,29.1564666667,10.196
604.56,13.6920666667,47.6235333333,28.5964,37.3054666667,15.3899333333,11.9445,23.2749666667,16.6848,29.1387333333,10.2188666667
604.90,13.6591333334,47.6118666667,28.5551333333,37.2774,15.3314,11.9410833333,23.2709333333,16.6177333333,29.1074666667,10.1942666667
605.23,13.6233333333,47.5716,28.4863333333,37.2288,15.2846666667,11.9134166667,23.2582,16.5582666667,29.0500666667,10.1487333333
605.57,13.5702,47.504,28.4142666667,37.1353333334,15.2172,11.8659166666,23.1891666667,16.4883333333,29.039,10.0929333333
605.90,13.5944,47.5104,28.3994666667,37.1173333333,15.2201333334,11.87875,23.2337,16.4776,29.0732666667,10.1395333333
606.24,13.5564,47.4244666667,28.3375333333,37.0603333333,15.2037333333,11.8258333333,23.235,16.4212666667,29.0138,10.1193333333
606.58,13.4824666667,47.265,28.2367333333,36.9503333333,15.1154,11.7526666667,23.1514,16.3163333334,28.9228,10.0758
606.91,13.437,47.1982666667,28.1958666667,36.9225333333,15.0614,11.73425,23.1521666667,16.2634,28.8581333333,10.046
607.25,13.3881333333,47.1202666667,28.1347333333,36.8276,14.9982,11.7210833333,23.1336333333,16.1837333333,28.7817333334,10.0034666667
607.58,13.3687333333,47.1039333333,28.0870666667,36.8322666667,14.9659333334,11.692,23.1151333333,16.1778,28.8138,10.0214666667
607.92,13.3496,47.0984,28.0937333333,36.8000666667,14.966,11.7073333333,23.1406333333,16.1514666667,28.8072666667,10.0429333333
608.25,13.2856,46.9977333333,28.0409333333,36.7298,14.9258666667,11.6504166667,23.1013,16.0872666667,28.7710666667,10.015
608.59,13.3018,46.9283333333,28.0150666667,36.7021333333,14.9227333334,11.6954166667,23.1516666667,16.1334666667,28.7373333333,10.0811333333
608.92,13.2855333333,46.8466666667,28.0188666667,36.6786666667,14.922,11.7466666667,23.1627666667,16.1549333333,28.6948666667,10.1124666667
609.26,13.2586,46.7633333333,27.9396,36.5896666667,14.9010666667,11.7358333333,23.1862333333,16.0973333334,28.6019333333,10.1121333333
609.59,13.1857333333,46.7113333333,27.9028666667,36.5116,14.832,11.7168333333,23.1339,16.0624,28.5423333333,10.0647333333
609.93,13.1971333333,46.7424666667,27.9194666667,36.5060666667,14.8281333334,11.763,23.1755666667,16.0858666667,28.5886,10.1121333333
610.26,13.2122666667,46.75,27.9568666667,36.5174666667,14.8664666667,11.8458333333,23.2534666667,16.1470666666,28.6243333333,10.1556666667
610.60,13.211,46.7696666667,27.9669333333,36.5242,14.8890666667,11.877,23.3015666667,16.1958666667,28.6728,10.1859333333
610.93,13.2456666667,46.8116,28.0194,36.5725333333,14.9184,11.9270833333,23.3736666667,16.2559333333,28.7086666666,10.2616
611.27,13.2528,46.7946,28.0315333333,36.563,14.935,11.958,23.4339333333,16.2904,28.6996,10.3163333334
611.60,13.1941333333,46.6666666667,27.9256,36.4900666667,14.8472666667,11.9160833334,23.3763666667,16.2172,28.6222666667,10.2841333333
611.93,13.2494,46.7265333333,27.971,36.5139333333,14.8752666667,12.0073333333,23.4606,16.2529333333,28.6674666667,10.3613333333
612.27,13.2524,46.8288666667,28.0284,36.58,14.9236666667,12.03025,23.5035666667,16.2440666667,28.7186666667,10.3966666667
612.60,13.2780666667,46.9568,28.0838666667,36.6516,14.9288666667,12.01875,23.5833666667,16.2450666667,28.7852666667,10.4485333333
612.94,13.3473333333,47.1097333333,28.1872,36.7903333333,14.9728666667,12.1048333333,23.6455666667,16.3149333333,28.8830666667,10.5604666667
613.27,13.3786666667,47.1756666667,28.2282,36.8890666667,15.0063333333,12.1543333333,23.7433,16.3304,28.9234666667,10.632
613.61,13.2826,47.0087333333,28.0946666667,36.7595333334,14.902,12.0538333333,23.6071,16.1741333334,28.7690666667,10.5318
613.94,13.2911333333,47.0469333333,28.0795333333,36.7884666667,14.8556,12.02725,23.5987666667,16.1135333333,28.7510666667,10.5263333334
614.28,13.2688666667,47.052,28.0323333333,36.7370666667,14.7770666667,12.00325,23.5506666667,16.0222,28.7258666666,10.4928666667
614.61,13.2932666667,46.9858,28.0353333333,36.7304666667,14.7980666667,12.0528333333,23.5872666667,16.0073333333,28.7126666667,10.5291333333
614.94,13.1514666667,46.9369333334,27.9424,36.6791333333,14.669,11.9833333333,23.4805666667,15.8536,28.5993333333,10.4145333333
615.28,13.1941333333,47.0296,28.0206666667,36.7086,14.7122666667,12.0323333333,23.5134333333,15.8858666667,28.6594,10.4503333333
615.61,13.1581333333,47.0154,28.0044,36.7428,14.6612666667,11.9700833333,23.4863666667,15.8276,28.6550666667,10.4181333334
615.95,13.0555333333,46.8867333333,27.878,36.6285333333,14.5382,11.8821666667,23.4038333333,15.7110666667,28.576,10.3140666667
616.28,12.9942666667,46.7240666667,27.7478,36.4891333333,14.4668666667,11.8313333333,23.3084333333,15.6184666667,28.4873333333,10.2531333334
616.61,12.9312666667,46.6624,27.6744666667,36.4381333333,14.4078,11.7735833333,23.2571666667,15.549,28.4281333333,10.1896666667
616.95,12.9562666667,46.6935333333,27.7175333333,36.4208,14.4160666667,11.7796666667,23.2581333333,15.5496666667,28.441,10.2297333333
617.28,12.9988666667,46.8045333333,27.7960666667,36.4856666667,14.475,11.87625,23.3601666667,15.6230666667,28.5129333333,10.34
617.62,13.0347333333,46.8418666667,27.8134,36.459,14.5270666667,11.9578333333,23.4354333333,15.6561333333,28.5709333333,10.4176
617.95,12.9868,46.8093333333,27.7474666667,36.4391333333,14.5396,11.9535,23.3868,15.624,28.5086666667,10.4191333333
618.28,12.9284,46.7739333333,27.6395333333,36.3467333333,14.4454,11.9291666667,23.3344333333,15.5493333333,28.482,10.3543333334
618.62,12.9207333333,46.7411333333,27.6475333333,36.2998666667,14.481,11.9416666667,23.3837,15.5736,28.5179333333,10.392
618.95,12.9246,46.7676666667,27.6878666667,36.35,14.4934,11.9774166667,23.4176333333,15.586,28.5168666667,10.4240666667
619.28,12.9217333333,46.8546666666,27.7049333333,36.3485333333,14.4829333333,11.9810833333,23.4566666667,15.5858666667,28.5208,10.4384666667
619.62,12.9908,46.9281333333,27.764,36.379,14.5618,12.05325,23.5259,15.6454666667,28.5722666667,10.5260666667
619.95,12.9758666667,46.9466666667,27.7351333333,36.3744,14.5290666667,12.0136666667,23.5005,15.5794666667,28.5398,10.4983333333
620.28,12.9765333333,46.9958666667,27.7638666667,36.3890666667,14.5419333333,12.0339166667,23.5443,15.5672,28.6018,10.51
620.62,12.8998,46.9359333333,27.7086,36.3494666667,14.4710666667,12.02125,23.5323666667,15.5044666667,28.5685333333,10.4519333333
620.95,12.8994,46.9206,27.7285333333,36.3585333333,14.4436,12.02975,23.5843333333,15.4584666667,28.5614666667,10.4396
621.28,12.9196,46.9531333333,27.7816,36.4564,14.4740666667,12.0464166666,23.6345,15.4928666666,28.5860666667,10.4539333333
621.62,12.9458666667,46.9403333333,27.8204666667,36.4610666667,14.4412666667,12.0518333333,23.6880333333,15.4664666667,28.6108,10.4677333333
621.95,12.9801333333,46.998,27.9184666667,36.5481333333,14.4889333333,12.0984166667,23.7398333333,15.5146666667,28.6484666667,10.5853333333
622.28,13.041,47.0840666667,27.9778,36.5984666667,14.5247333333,12.1533333333,23.797,15.5290666667,28.6824,10.6715333333
622.62,13.0888,47.1359333333,27.9618666667,36.5996666667,14.5564666667,12.1785,23.8304666667,15.5210666667,28.7324,10.7305333333
622.95,13.0258666667,47.0194,27.8850666667,36.5240666667,14.5002666667,12.17675,23.7469333333,15.4656666667,28.6283333333,10.693
623.28,12.9377333333,47.0017333333,27.8208666667,36.5056666667,14.3919333333,12.1,23.7026,15.3512,28.5601333333,10.5864
623.62,12.9270666667,46.9963333333,27.8746666667,36.5048666667,14.3776,12.1084166667,23.7467333333,15.3604,28.5888666667,10.6308666667
623.95,12.9128,47.0012666667,27.8761333334,36.4748666667,14.3618,12.0848333333,23.7376333333,15.3539333333,28.554,10.6479333333
624.28,12.9168,46.9980666667,27.84,36.4186,14.3218666667,12.0719166667,23.7318666667,15.3158666667,28.5204,10.6480666667
624.62,12.8945333333,47.0436,27.795,36.4333333333,14.3138,12.0468333333,23.6940666667,15.3207333333,28.5628666667,10.6658
624.95,12.7584666667,46.8337333333,27.6162666667,36.2056,14.1556666667,11.90825,23.5434333333,15.1248,28.4034,10.5502
625.28,12.7586,46.8404,27.6351333333,36.1804666667,14.1836,11.9343333334,23.5835333333,15.1396666667,28.4154666667,10.5916
625.61,12.7144666667,46.7616,27.5846,36.0733333333,14.1303333333,11.8719166667,23.5237333333,15.0469333333,28.3359333334,10.5164666667
625.95,12.7077333333,46.7161333333,27.5849333333,36.0874666667,14.0944666667,11.8751666667,23.4965333333,15.0197333334,28.3125333333,10.5110666667
626.28,12.6543333333,46.668,27.5772,36.0661333333,14.0460666667,11.8339166667,23.5038666667,14.9733333333,28.2584,10.4722
626.61,12.6656,46.6897333333,27.5784,36.0500666667,14.0568666667,11.8356666666,23.5625333333,14.9698666667,28.2871333333,10.5062666667
626.94,12.6629333333,46.6355333333,27.5575333333,35.9962,14.0471333333,11.8695,23.5573,14.9789333333,28.2584,10.5420666667
627.28,12.6796,46.6971333333,27.5822,36.0309333333,14.1171333333,11.9275,23.5717,15.0086666666,28.3033333333,10.5612
627.61,12.7289333333,46.6297333333,27.5776666667,36.0323333333,14.1030666667,11.9705,23.6203333333,15.0172,28.3122,10.6146666667
627.94,12.7125333333,46.5795333334,27.5307333333,36.0322,14.1132,11.9525,23.5983333333,14.9898666667,28.31,10.597
628.27,12.6782666667,46.5977333333,27.5530666667,36.0407333333,14.107,11.9330833333,23.6284333333,14.9420666667,28.3001333333,10.5688666667
628.61,12.6738,46.6866666667,27.5651333333,36.0863333333,14.1266,11.9553333333,23.6907666667,14.9928666667,28.3405333333,10.6242
628.94,12.6548,46.7341333333,27.5496666667,36.1033333333,14.0957333333,11.9484166667,23.7128666667,14.9904666667,28.3206,10.6297333333
629.27,12.6527333333,46.8048666667,27.5538666667,36.1993333333,14.0834,11.9788333333,23.7707666667,14.9842,28.3878666667,10.6936666667
629.60,12.6044666667,46.7686666667,27.4956666667,36.124,14.0565333333,11.8959166667,23.7433,14.9231333333,28.3398666667,10.6158666667
629.94,12.6042,46.7316666667,27.4447333333,36.1074,14.058,11.9334166667,23.7464666667,14.907,28.3218666667,10.6452666667
630.27,12.6429333333,46.7104666667,27.4831333333,36.1536666666,14.0594666667,11.9685833333,23.7522333333,14.9215333333,28.3398666667,10.7092666667
630.60,12.7001333333,46.7664666667,27.564,36.2228,14.1449333333,11.9998333333,23.8127666667,14.9934,28.4126,10.7975333333
630.93,12.7060666667,46.7099333334,27.5702666667,36.2329333333,14.0978,11.99675,23.8452666667,14.9545333333,28.3985333333,10.8432666667
631.26,12.6600666667,46.7362666667,27.5608666667,36.2104,14.0667333334,12.0025833333,23.7927,14.9033333333,28.3846666667,10.8258
631.60,12.7024666667,46.7828666667,27.6128666667,36.2334,14.1038,12.0318333333,23.8411,14.9289333333,28.4414,10.9342666667
631.93,12.7256,46.7104,27.5890666667,36.1812666667,14.0847333333,12.04975,23.8004,14.9307333333,28.3541333333,10.943
632.26,12.8082,46.7323333333,27.6900666667,36.2442,14.0982,12.10175,23.8083,14.9088666667,28.409,10.9790666667
632.59,12.8315333333,46.7616666667,27.7300666667,36.2672,14.1254666667,12.1526666667,23.8583666667,14.9108,28.4816,11.0284
632.92,12.9078666667,46.7383333333,27.7544,36.2206666667,14.2197333333,12.2241666667,23.9033666667,14.9840666667,28.4807333333,11.079
633.26,13.0027333333,46.7769333333,27.8071333333,36.3088,14.2622666667,12.31575,23.9832666667,15.0597333333,28.5282,11.1958666667
633.59,12.9949333333,46.754,27.8094,36.2885333333,14.2396,12.3131666667,23.9947333333,15.0510666667,28.5586666667,11.2084666667
633.92,12.9805333333,46.8054666666,27.7727333333,36.2756,14.2360666667,12.3068333333,24.0259,15.0100666667,28.5722,11.1615333333
634.25,12.9674666667,46.7314666667,27.7185333333,36.2056,14.1634666667,12.277,23.9910333333,14.9424666667,28.5457333333,11.111
634.58,12.8967333333,46.7149333333,27.6356,36.1179333333,14.1062666667,12.2559166667,23.9634333333,14.8776,28.4627333333,11.0522666667
634.91,12.8930666666,46.6952,27.6296,36.099,14.0971333333,12.2615833333,23.9879333333,14.8628666667,28.4572666667,11.0532666667
635.25,12.8988666667,46.7062666667,27.6251333333,36.0966666667,14.0746666667,12.28325,23.9848666667,14.8576,28.3893333333,11.039
635.58,12.8571333333,46.6617333333,27.5658,36.0357333333,14.0501333333,12.3118333333,23.9664,14.8025333333,28.4111333333,11.0372666667
635.91,12.8147333333,46.6672,27.5254666667,36.0216,14.0518,12.318,23.9745333333,14.8293333333,28.3576,11.0315333333
636.24,12.77,46.6118666667,27.472,35.9721333333,14.0262666667,12.248,23.9452666667,14.7528,28.2946666666,10.9648666667
636.57,12.6903333333,46.7028,27.4450666667,35.9909333333,13.9329333333,12.16575,23.9762666667,14.6818666667,28.3034,10.9035333333
636.90,12.5454666667,46.7206666667,27.3432666667,35.9534666667,13.8364666667,12.0915,23.9025,14.5428666667,28.2208,10.7874666667
637.23,12.5426,46.7303333333,27.3326,35.8936,13.8263333333,12.0594166667,23.8930333333,14.5225333333,28.1839333333,10.7418
637.56,12.4259333333,46.6565333333,27.2574666667,35.8276,13.7592666667,11.96575,23.7873333333,14.4352,28.0898,10.6713333333
637.90,12.3934666667,46.6624666667,27.1858666667,35.8187333333,13.6992,11.93425,23.7337666667,14.3702666667,28.0426,10.6506666667
638.23,12.3502,46.6708,27.1849333333,35.8251333333,13.7034666667,11.9205833334,23.7134333333,14.3674,28.0672666667,10.6544666667
638.56,12.2552,46.6185333333,27.0932,35.7783333333,13.6518,11.7991666667,23.6589,14.3094,27.9744,10.5724
638.89,12.0836666667,46.4980666667,26.9549333333,35.6802666667,13.4925333333,11.6680833333,23.5779333333,14.1498,27.8818,10.4392
