wavelength,Back_MelRicm,Belly_MelRicm,Breast_MelRicm,Crissum_MelRicm,Crown_MelRicm,DorTail_MelRicm,Rump_MelRicm,Throat_MelRicm,WingTip_MelRicm
728.80,5.68033333333,4.295,2.82633333333,5.02433333333,2.706,5.15366666667,2.49366666667,2.854,14.1033333333
729.12,5.14866666667,3.90533333333,2.73566666667,4.71566666667,2.53266666667,5.05666666667,2.496,2.717,13.7606666667
729.44,4.94533333333,3.642,2.52333333333,4.37233333333,2.32,4.72333333333,2.15366666667,2.32966666667,13.3113333333
729.76,4.80033333333,3.422,2.303,4.208,2.40466666667,4.65233333333,2.21033333333,2.13633333333,13.226
730.08,4.75366666667,3.16966666667,2.156,3.971,2.56133333333,4.57,2.193,1.907,13.0736666667
730.39,4.72766666667,3.161,2.33133333333,3.80633333333,2.608,4.64433333333,2.359,1.85233333333,13.0493333333
730.71,4.13566666667,2.80633333333,1.73566666667,3.443,2.25233333333,4.20933333333,2.465,1.606,12.822
731.03,4.365,2.808,1.835,3.54933333333,2.40933333333,4.28166666667,2.69633333333,1.76066666667,13.2613333333
731.35,4.44866666667,2.562,1.95133333333,3.413,2.46033333333,4.449,3.06133333333,1.822,13.226
731.67,4.511,2.59733333333,1.98733333333,3.725,2.62533333333,4.45533333333,3.12433333333,1.89466666667,12.9693333333
731.98,4.461,2.801,1.98466666667,3.617,2.70833333333,4.46133333333,3.29233333333,1.855,12.9013333333
732.30,4.17266666667,2.494,1.90333333333,3.12233333333,2.48466666667,4.28533333333,3.01933333333,1.45333333333,12.555
732.62,4.30733333333,2.736,2.17733333333,3.27566666667,2.88766666667,4.14633333333,3.17166666667,1.562,12.8183333333
732.94,4.46433333333,2.82933333333,2.629,3.47966666667,3.19266666667,4.40666666667,3.365,1.625,12.9336666667
733.25,4.755,2.905,2.857,3.56366666667,3.24433333333,4.20333333333,3.68033333333,1.90766666667,13.0253333333
733.57,4.99766666667,3.10266666667,3.13233333333,3.66266666667,3.407,4.41833333333,3.564,2.08133333333,12.803
733.89,4.84833333333,2.79166666667,2.90133333333,3.49733333333,3.1,4.26233333333,3.358,1.838,12.4886666667
734.21,5.42766666667,3.35533333333,3.35533333333,3.77,3.45666666667,4.47733333333,3.64866666667,2.21366666667,12.9066666667
734.52,5.355,3.30966666667,3.23766666667,3.32,3.34066666667,4.307,3.71066666667,2.31266666667,12.55
734.84,5.16866666667,3.33366666667,3.08,3.12266666667,3.56566666667,4.504,3.66066666667,2.46833333333,12.5316666667
