wavelength,Back_HetXanf,Belly_HetXanf,Breast_HetXanf,Crissum_HetXanf,Crown_HetXanf,DorTail_HetXanf,Patch10_HetXanf,Patch11_HetXanf,Patch12_HetXanf,Rump_HetXanf,Throat_HetXanf,WingTip_HetXanf
573.17,6.47141666667,10.4053333333,10.5898333333,11.9531666667,5.84775,7.27725,5.89191666667,7.77533333333,41.2645833334,44.7865282738,11.81225,7.94641666667
573.51,6.41158333333,10.3093333333,10.5148333333,11.9184166666,5.78283333334,7.2045,5.82275,7.72991666667,41.1631666667,44.7046413691,11.7660833333,7.8785
573.85,6.35025,10.2426666667,10.4436666667,11.84225,5.69141666667,7.11616666667,5.73425,7.632375,41.1070833333,44.6256636905,11.68675,7.82533333333
574.19,6.31558333333,10.2229166667,10.41325,11.7885,5.66341666667,7.08316666667,5.71675,7.59183333333,41.1,44.6150907738,11.667,7.78175
574.53,6.2905,10.1738333333,10.398875,11.771,5.62991666667,7.05533333333,5.67666666666,7.56841666667,41.0944166667,44.5866860119,11.6508333334,7.76183333333
574.87,6.27716666667,10.1604166667,10.382875,11.79025,5.63491666667,7.04375,5.66658333333,7.56133333333,41.0943333333,44.617297619,11.6425,7.75116666667
575.21,6.22925,10.1035833333,10.35975,11.7370833333,5.59033333333,6.96258333333,5.61875,7.51641666667,41.0583333333,44.6007663691,11.6095833333,7.733
575.55,6.24858333333,10.1291666667,10.36025,11.7721666667,5.61058333333,6.987,5.63125,7.54975,41.08,44.6025565476,11.6060833333,7.75683333333
575.89,6.19283333333,10.0886666667,10.2947916667,11.70925,5.56175,6.96133333334,5.57158333333,7.50295833333,41.0265,44.5439866072,11.5399166667,7.68266666667
576.22,6.17616666667,10.0999166667,10.2744583333,11.6614166667,5.53983333333,6.94908333333,5.55191666666,7.48433333333,41.028,44.5611175595,11.5336666666,7.65891666667
576.56,6.15866666666,10.0935,10.2569583333,11.6561666666,5.53775,6.94341666666,5.53616666667,7.46829166667,41.0045,44.5168348214,11.5038333334,7.61125
576.90,6.15316666667,10.0790833333,10.1940833333,11.6291666667,5.52158333334,6.93516666667,5.51691666667,7.446,40.998,44.4951636904,11.45575,7.59666666666
577.24,6.15875,10.1189166667,10.1770833333,11.5993333333,5.50458333333,6.91341666667,5.50683333333,7.43470833334,40.97625,44.484389881,11.4544166667,7.60216666667
577.58,6.2455,10.25925,10.279375,11.67325,5.6085,7.00958333333,5.58941666667,7.53079166667,41.1205833333,44.6245252976,11.5301666667,7.67425
577.92,6.20633333333,10.2310833333,10.24325,11.6561666667,5.57633333334,6.97275,5.53608333333,7.51816666667,41.1516666667,44.7125654762,11.48575,7.65775
578.26,6.18008333333,10.2256666667,10.20275,11.60475,5.55416666667,6.94483333333,5.50291666666,7.47020833333,41.091,44.693328869,11.4193333334,7.6365
578.60,6.13475,10.1986666667,10.1600416667,11.57225,5.48016666666,6.90075,5.44941666667,7.40404166666,41.1016666667,44.6823348214,11.3675,7.5815
578.94,6.18858333333,10.2739166666,10.1739583333,11.6331666667,5.51891666666,6.956,5.49583333333,7.422125,41.1206666667,44.6777767857,11.4074166667,7.59283333334
579.28,6.19266666667,10.2634166667,10.1706666667,11.62075,5.50925,6.95766666667,5.50058333333,7.40416666667,41.0363333334,44.6524419643,11.4256666666,7.58325
579.61,6.19366666667,10.2675833333,10.1915833333,11.6253333333,5.51925,6.91558333334,5.47683333333,7.3605,41.0238333333,44.6611011905,11.43475,7.59091666667
579.95,6.20558333333,10.297,10.2232916667,11.6835833333,5.58008333333,6.95066666667,5.51166666667,7.37495833333,41.1136666667,44.7632217262,11.4885,7.65433333333
580.29,6.20075,10.2928333333,10.2263333333,11.6768333333,5.59658333333,6.93216666667,5.49533333333,7.39304166667,41.1474166667,44.8071517857,11.5013333333,7.67583333334
580.63,6.17758333333,10.2939166667,10.2499166667,11.6675,5.56058333333,6.87008333333,5.46558333333,7.3855,41.133,44.8684136905,11.5079166667,7.65725
580.97,6.12458333333,10.2510833333,10.2357083333,11.6491666667,5.51983333333,6.83,5.41158333333,7.31683333334,41.1035833333,44.8478839286,11.4581666667,7.60333333333
581.31,6.0095,10.1106666667,10.1415833333,11.577,5.41483333333,6.69316666667,5.31341666666,7.25833333334,40.9753333333,44.7201160714,11.4064166667,7.527
581.65,6.0985,10.1676666667,10.2089583333,11.6730833333,5.493,6.769,5.39466666667,7.32008333333,40.9761666667,44.7039642857,11.4928333333,7.61441666667
581.98,6.05,10.143,10.128125,11.6834166667,5.46783333333,6.72941666667,5.36483333333,7.29770833333,41.012,44.7437544643,11.4986666667,7.57858333333
582.32,6.01383333333,10.1131666667,10.09275,11.65725,5.45991666667,6.69558333333,5.33208333333,7.27391666667,41.024,44.7757440476,11.49875,7.55108333333
582.66,6.00041666667,10.1041666667,10.0945,11.7085833333,5.49416666667,6.69633333333,5.34075,7.28529166667,41.08675,44.8646800595,11.5005833333,7.56383333333
583.00,5.98141666666,10.125,10.0878333333,11.6920833333,5.47875,6.68075,5.31916666667,7.25479166667,41.1285833334,44.8845029762,11.4913333333,7.5555
583.34,5.98791666667,10.1609166667,10.1036666667,11.70875,5.49016666666,6.72066666667,5.339,7.29625,41.2169166667,44.9976473215,11.5058333334,7.58775
583.68,5.94841666667,10.0999166667,10.0435416667,11.67825,5.42683333333,6.64516666667,5.30175,7.2735,41.14875,44.9412842262,11.4434166667,7.508
584.01,5.97025,10.1195833333,10.053375,11.6976666667,5.42666666666,6.64666666667,5.30675,7.27204166667,41.1946666667,44.921985119,11.4058333333,7.516
584.35,6.08183333333,10.2446666667,10.1527083333,11.8525833333,5.56916666666,6.77533333334,5.4445,7.39416666666,41.36075,45.0422410714,11.5110833333,7.63725
584.69,6.20375,10.3714166667,10.26875,11.9946666667,5.69266666667,6.88691666666,5.56608333333,7.54375,41.5280833333,45.2145178571,11.6398333333,7.73933333333
585.03,6.23258333333,10.391,10.267625,11.98375,5.71558333334,6.93433333333,5.59383333333,7.553375,41.559,45.2707797619,11.6235833334,7.748
585.37,6.19741666667,10.411,10.2717083333,11.9755833333,5.6915,6.90633333333,5.57833333334,7.5225,41.6683333333,45.4053407738,11.62525,7.73866666667
585.70,6.23625,10.44575,10.3524166667,11.9921666667,5.714,6.96758333333,5.61858333333,7.55508333333,41.7321666667,45.4664404762,11.6541666667,7.79066666667
586.04,6.29608333333,10.4911666667,10.385875,12.0185,5.75633333333,7.03816666667,5.64616666666,7.59866666667,41.7154166667,45.4900565476,11.6891666666,7.83975
586.38,6.33575,10.50675,10.4436666667,12.0474166667,5.76708333333,7.09491666667,5.65158333333,7.628,41.7519166667,45.52575,11.726,7.90241666667
586.72,6.41366666667,10.60475,10.5125416667,12.1603333333,5.84758333333,7.19941666667,5.71916666667,7.72666666667,41.8494166667,45.6222291667,11.82575,7.982
587.06,6.45791666666,10.59525,10.4985833333,12.1759166667,5.85883333333,7.2065,5.74733333333,7.75441666667,41.8180833333,45.5794047619,11.8225833333,7.98833333333
587.39,6.51683333333,10.6670833333,10.5372916667,12.2129166667,5.92583333333,7.31975,5.78541666667,7.80679166667,41.8901666667,45.6459553572,11.84025,8.07483333333
587.73,6.47225,10.64875,10.4949583333,12.2018333333,5.90358333333,7.34375,5.77291666667,7.77683333333,41.829,45.6709598214,11.8470833333,8.07941666667
588.07,6.4195,10.5839166667,10.4108333333,12.1200833333,5.83025,7.28866666667,5.69958333333,7.70079166667,41.77725,45.6276324405,11.8125833333,8.02633333333
588.41,6.37375,10.5208333333,10.3506666667,12.0315,5.77808333333,7.2715,5.64916666667,7.638375,41.7468333333,45.6000223214,11.7344166667,7.99508333333
588.74,6.36858333333,10.4939166667,10.348375,12.0331666667,5.77133333333,7.264,5.6365,7.62375,41.6759166666,45.5712842262,11.7188333334,7.99825
589.08,6.38675,10.5064166667,10.3657916667,12.0355,5.79616666667,7.29775,5.63875,7.63429166667,41.6103333333,45.4979955357,11.704,8.026
589.42,6.387,10.5156666667,10.3653333333,12.0133333333,5.81008333333,7.31441666667,5.61083333333,7.64420833334,41.5878333333,45.4709940476,11.6865833333,8.02325
589.76,6.33833333333,10.4748333333,10.3482916667,11.968,5.79941666667,7.24316666667,5.58391666666,7.60383333333,41.6063333333,45.4617752976,11.6505833333,7.97608333333
590.09,6.34225,10.4979166667,10.3282916667,11.9505,5.80883333333,7.22166666667,5.60766666667,7.58820833333,41.5603333333,45.3902232143,11.64025,7.93966666666
590.43,6.28766666667,10.444,10.2769166667,11.8960833333,5.80925,7.18858333333,5.59425,7.57316666667,41.5375,45.3621383928,11.57375,7.918
590.77,6.29008333333,10.4790833333,10.3280416667,11.92575,5.82541666667,7.231,5.63258333333,7.58925,41.6413333333,45.413296131,11.6256666666,7.9505
591.11,6.21083333333,10.4410833333,10.2952083333,11.8811666667,5.79041666667,7.17233333333,5.58358333333,7.50566666667,41.5269166667,45.2893199404,11.59875,7.87416666667
591.44,6.21808333333,10.4618333333,10.29875,11.9153333333,5.80108333333,7.16291666666,5.61141666667,7.53375,41.59425,45.3283794643,11.6361666667,7.85825
591.78,6.18741666667,10.4531666667,10.3338333333,11.8998333333,5.80658333333,7.17966666666,5.60491666667,7.555875,41.5449166667,45.262766369,11.62775,7.86216666667
592.12,6.20241666667,10.485,10.347,11.9423333333,5.81,7.20675,5.65058333333,7.58533333333,41.5543333333,45.3020684524,11.6985833333,7.916
592.46,6.20516666666,10.5205833333,10.4000416667,11.9761666667,5.823,7.21008333333,5.67391666667,7.5775,41.6853333333,45.3823482143,11.7435833333,7.88991666667
592.79,6.21283333334,10.5375,10.4090833333,11.9923333333,5.82941666667,7.23291666667,5.69175,7.60616666667,41.6796666667,45.3731979166,11.786,7.89708333333
593.13,6.257,10.5980833333,10.4909583333,12.0806666667,5.87625,7.27916666667,5.80033333333,7.6705,41.7695,45.4331547619,11.858,7.95808333333
593.47,6.32941666666,10.6964166667,10.5870833333,12.1556666667,5.94808333333,7.37608333333,5.88825,7.75983333333,41.8166666667,45.4673169643,11.9378333333,8.05033333333
593.80,6.28816666667,10.6586666667,10.5460416667,12.0850833333,5.88925,7.38658333333,5.84341666667,7.73254166667,41.8365,45.4658050596,11.888,8.01908333333
594.14,6.29025,10.6313333333,10.5598333333,12.0874166667,5.84308333334,7.37825,5.81608333333,7.69995833333,41.8775833334,45.49184375,11.8596666666,8.01466666667
594.48,6.31666666667,10.6588333333,10.5729583333,12.10375,5.8785,7.4235,5.82483333334,7.72933333334,41.8014166667,45.4189077381,11.86175,8.03233333333
594.81,6.46041666667,10.7760833333,10.7159166667,12.2408333333,5.98741666667,7.56216666667,5.95,7.879875,41.9221666666,45.5663050595,11.9545833333,8.16925
595.15,6.517,10.8153333333,10.8431666667,12.288,6.06475,7.61433333333,6.01658333333,7.92975,41.8829166667,45.5895014881,12.0268333333,8.23158333333
595.49,6.54066666667,10.8678333333,10.8430416667,12.329,6.099,7.6755,6.07558333333,7.968125,41.9340833333,45.6402604167,12.0513333333,8.26575
595.82,6.5485,10.8805833333,10.876875,12.3251666667,6.12508333333,7.67933333333,6.0955,7.96708333333,41.9381666667,45.5814523809,12.033,8.2555
596.16,6.55091666667,10.8798333333,10.8495833333,12.31575,6.1175,7.693,6.07841666667,7.98783333333,41.9075833333,45.5650520833,12.033,8.2635
596.50,6.56491666667,10.8710833334,10.8867083333,12.3374166667,6.14183333333,7.71858333333,6.09475,8.00858333334,41.9540833333,45.619796131,12.0576666667,8.27041666666
596.83,6.58691666667,10.877,10.87575,12.3355,6.17741666667,7.73291666667,6.079,7.99383333333,41.94825,45.6299419643,12.08575,8.30808333334
597.17,6.63208333334,10.9185,10.9480416667,12.4076666667,6.22025,7.81075,6.12533333333,8.02291666667,42.0058333333,45.66653125,12.1163333333,8.35391666667
597.51,6.67758333333,10.9546666667,11.0170416667,12.4710833333,6.25925,7.831,6.13833333333,8.06841666667,42.077,45.7166339286,12.1685,8.40266666667
597.84,6.71358333334,10.9919166667,11.082375,12.46775,6.29133333334,7.87683333334,6.18275,8.082375,42.0155,45.6625178572,12.19775,8.42108333333
598.18,6.74175,11.0241666667,11.1185,12.50125,6.3175,7.89408333334,6.22375,8.10075,42.0761666667,45.7574285714,12.2130833333,8.45958333333
598.52,6.73908333334,11.0040833333,11.1205833333,12.5086666667,6.325,7.89408333333,6.22041666667,8.06570833333,42.1385,45.761796131,12.2336666667,8.43408333333
598.85,6.754,11.02225,11.0812916667,12.5068333333,6.31608333333,7.92133333333,6.24316666667,8.06508333333,42.2261666667,45.7543779762,12.2145833333,8.47158333333
599.19,6.76566666667,10.9871666667,11.079875,12.4901666667,6.26866666667,7.85783333333,6.20583333333,8.00058333334,42.2568333334,45.7788035714,12.18175,8.40925
599.53,6.79458333333,11.0151666667,11.1438333334,12.5229166667,6.29966666667,7.90808333333,6.23933333333,8.038375,42.3360833334,45.8755327381,12.22625,8.44858333333
599.86,6.87025,11.124,11.2245416667,12.6100833333,6.38175,8.02091666667,6.31808333333,8.12720833334,42.4584166667,45.9726681548,12.3038333333,8.5635
600.20,6.90666666667,11.1585,11.2255833334,12.6066666667,6.38958333333,8.03025,6.33058333333,8.105,42.4594166667,45.9138556548,12.2841666667,8.56333333333
600.53,6.89891666667,11.1489166667,11.2658333333,12.626,6.35566666667,8.01516666667,6.352,8.121125,42.449,45.8471160714,12.2356666667,8.52558333333
600.87,6.92025,11.1575833333,11.2499166666,12.6496666667,6.36183333333,8.01375,6.37516666666,8.152375,42.4159166667,45.8424092262,12.2683333334,8.56758333333
601.21,6.9325,11.2185833333,11.2805833333,12.7000833333,6.39183333333,8.07408333333,6.44825,8.14120833333,42.3883333333,45.8870803571,12.28725,8.62650000001
601.54,6.90116666667,11.2093333333,11.285125,12.7171666667,6.38725,8.06441666667,6.45075,8.152375,42.413,45.9343764881,12.30975,8.63133333334
601.88,6.8795,11.1875833333,11.2982916666,12.7041666667,6.37583333333,8.05808333333,6.43141666667,8.13258333333,42.3919166667,45.8798794643,12.3381666667,8.61758333334
602.21,6.8715,11.18625,11.2830833333,12.6823333333,6.34775,8.08433333333,6.4225,8.16154166667,42.4041666666,45.8801175595,12.38125,8.64758333333
602.55,6.87608333333,11.2080833333,11.323625,12.6979166667,6.353,8.08558333334,6.41483333334,8.171375,42.3775833333,45.8666741072,12.3788333333,8.63966666667
602.88,6.87166666666,11.2061666667,11.3412083334,12.72025,6.37941666667,8.1135,6.41975,8.19308333333,42.3710833333,45.8748035714,12.3975833333,8.67774999999
603.22,6.90825,11.2094166667,11.3312083333,12.75175,6.38058333334,8.13875,6.40491666667,8.22104166667,42.3839166667,45.901952381,12.42325,8.69916666667
603.56,6.90533333333,11.222,11.34775,12.7686666667,6.38283333333,8.13066666667,6.42191666667,8.21120833333,42.35025,45.8640818452,12.4393333333,8.69716666668
603.89,6.851,11.1955,11.3427083334,12.75925,6.3305,8.11041666667,6.39241666666,8.23204166666,42.3818333334,45.8846309524,12.3974166667,8.66508333334
604.23,6.85508333333,11.1933333333,11.3094583333,12.7530833333,6.32491666667,8.12508333333,6.36708333333,8.21645833333,42.3675,45.8860922619,12.41025,8.66058333333
604.56,6.83983333333,11.2035833333,11.332875,12.73425,6.31258333333,8.09441666666,6.35075,8.20708333333,42.3813333333,45.8934970238,12.42475,8.62266666668
604.90,6.89675,11.2434166667,11.380625,12.7750833333,6.34825,8.11425,6.39625,8.30795833333,42.4814166667,45.9621547619,12.47475,8.65366666668
605.23,6.92625,11.2575,11.3985,12.78175,6.37775,8.13208333334,6.40208333333,8.31895833333,42.5118333333,45.9928020833,12.5086666667,8.67383333332
605.57,6.98075,11.3033333333,11.4609583333,12.8439166667,6.4405,8.17908333333,6.46083333333,8.38716666667,42.5893333333,46.0643898809,12.5408333333,8.72066666667
605.90,6.97966666667,11.31175,11.4663333333,12.84825,6.44141666667,8.13216666667,6.46841666667,8.38725,42.5670833333,46.0643258929,12.5155833333,8.71058333332
606.24,7.00858333333,11.31375,11.48025,12.8564166667,6.45375,8.153,6.47683333333,8.41333333333,42.6340833333,46.1039375,12.5584166667,8.726
606.58,7.0495,11.372,11.5005416667,12.8704166667,6.4665,8.14083333333,6.48541666666,8.426875,42.6644166667,46.141453869,12.5788333333,8.74591666668
606.91,7.1085,11.4669166667,11.59225,12.94975,6.55141666667,8.19391666667,6.55741666667,8.46775,42.7315833333,46.187641369,12.6546666667,8.826
607.25,7.11016666667,11.4315833333,11.5939166667,12.9176666667,6.53375,8.17641666667,6.52841666667,8.446,42.7566666667,46.1925877976,12.621,8.80599999999
607.58,7.2105,11.52725,11.6265,12.9583333333,6.60833333333,8.22366666667,6.58591666667,8.46683333333,42.78225,46.2762559524,12.7238333333,8.90299999999
607.92,7.20358333333,11.5524166667,11.6492083333,12.9604166666,6.61758333333,8.20175,6.59966666667,8.472,42.7574166667,46.3055089286,12.7460833333,8.94183333334
608.25,7.13741666667,11.48225,11.5664166667,12.9104166667,6.56125,8.142,6.52608333334,8.395375,42.72425,46.2786011905,12.6793333333,8.90116666666
608.59,7.05866666667,11.40275,11.4904166667,12.83825,6.49641666666,8.06025,6.41975,8.26516666666,42.5604166667,46.1184985119,12.5925833333,8.82608333333
608.92,7.026,11.3644166667,11.4205833333,12.8115833333,6.44208333334,7.98841666667,6.36575,8.21025,42.5883333333,46.1153824405,12.5638333334,8.80233333333
609.26,7.0195,11.37675,11.3755833334,12.8001666667,6.38775,7.95925,6.34408333333,8.18258333333,42.4718333333,46.0157857143,12.5638333334,8.81125
609.59,7.02625,11.3584166666,11.3660833333,12.7678333334,6.37425,7.9465,6.31716666667,8.17891666667,42.3833333333,45.9490580357,12.5360833333,8.80425000001
609.93,7.05883333333,11.3814166667,11.3805833333,12.7999166667,6.391,7.94175,6.30783333334,8.190125,42.3235,45.9170267857,12.5573333333,8.82858333333
610.26,7.03858333333,11.372,11.3890833333,12.8225,6.39583333333,7.95358333333,6.33575,8.20220833333,42.2860833333,45.8805922619,12.5526666667,8.85658333334
610.60,6.928,11.2858333333,11.2985,12.7111666667,6.29233333333,7.83408333333,6.25425,8.12654166667,42.1245,45.7484732143,12.4588333333,8.7665
610.93,6.99025,11.3606666666,11.3370833333,12.7578333333,6.35083333334,7.85175,6.32316666667,8.193125,42.1221666667,45.7403392857,12.5148333333,8.82483333334
611.27,6.93466666667,11.3281666667,11.2733333333,12.7086666667,6.31808333333,7.80375,6.27925,8.136875,41.9896666667,45.5912336309,12.4893333333,8.77966666667
611.60,6.955,11.33025,11.2627916667,12.6985,6.33283333333,7.79908333333,6.27325,8.15004166667,42.0320833334,45.6075357143,12.50925,8.77175
611.93,6.99816666667,11.3694166667,11.2792916667,12.696,6.33425,7.82166666667,6.30141666667,8.170625,42.008,45.5900639881,12.5345833333,8.80275
612.27,6.95391666667,11.36325,11.2717916667,12.6486666667,6.28941666666,7.79516666667,6.31083333333,8.16720833333,42.0875,45.6673913691,12.5684166667,8.79083333333
612.60,6.97825,11.43275,11.31275,12.677,6.3355,7.88125,6.38016666667,8.22304166667,42.0515,45.5547485119,12.6030833333,8.80583333333
612.94,6.95066666666,11.393,11.3012916667,12.6584166667,6.33141666667,7.8555,6.32291666667,8.19983333333,42.1288333333,45.6455223215,12.6289166667,8.75166666667
613.27,6.87983333334,11.3685833333,11.2527916667,12.6770833333,6.28825,7.80516666667,6.30966666667,8.12770833333,42.2465,45.7942008929,12.61375,8.71308333333
613.61,6.73841666667,11.2693333333,11.1264583333,12.5480833333,6.19183333333,7.71858333333,6.20316666667,8.03633333333,42.215,45.7527068452,12.5166666667,8.60033333333
613.94,6.80408333333,11.3026666667,11.2006666667,12.5786666667,6.2625,7.76341666667,6.21366666667,8.08641666667,42.2425833333,45.7938244047,12.6015833333,8.61825
614.28,6.90425,11.3605,11.266375,12.6623333333,6.34191666667,7.83133333333,6.257,8.13683333333,42.3941666667,45.941828869,12.688,8.65766666667
614.61,6.84075,11.3035833333,11.2393333334,12.6405833333,6.28908333334,7.7895,6.18925,8.066375,42.3973333334,46.0029166667,12.6524166667,8.6015
614.94,6.84775,11.2914166667,11.2882916667,12.6525833333,6.29933333333,7.78983333333,6.1955,8.07933333333,42.4625,46.0869508928,12.6295,8.59091666667
615.28,6.87133333334,11.3389166667,11.3710833333,12.6903333333,6.31716666667,7.82183333333,6.22425,8.084875,42.4489166667,46.141608631,12.6689166667,8.62366666667
615.61,6.94766666667,11.4085,11.4530416667,12.7635833333,6.41958333333,7.89483333333,6.3055,8.191875,42.5494166667,46.2106919643,12.72575,8.707
615.95,6.961,11.4331666667,11.4395,12.7751666667,6.43391666666,7.89858333333,6.263,8.19191666667,42.4961666666,46.21828125,12.7170833333,8.70941666667
616.28,6.82425,11.314,11.3449583333,12.716,6.31433333333,7.7145,6.10391666667,8.07654166666,42.42875,46.2454583333,12.5985,8.59025
616.61,6.76491666667,11.2615,11.3138333334,12.65975,6.23025,7.63216666667,6.04291666666,7.99404166667,42.3886666667,46.2401800595,12.53325,8.51875
616.95,6.80766666667,11.299,11.3501666667,12.6693333333,6.28075,7.65433333333,6.05566666667,8.06120833333,42.3971666667,46.2047247024,12.5705833334,8.5705
617.28,6.72566666667,11.2610833333,11.289125,12.6051666667,6.21766666667,7.57058333333,6.00091666667,7.98454166666,42.3236666666,46.1199285714,12.5285833333,8.54933333333
617.62,6.62966666667,11.2251666667,11.1807916667,12.54725,6.10466666667,7.4945,5.924,7.89891666667,42.2506666667,46.0640669643,12.471,8.46775
617.95,6.49766666667,11.15925,11.1296666667,12.49075,6.0325,7.43958333333,5.82158333333,7.835125,42.2125,46.0305848214,12.3715,8.38466666667
618.28,6.48008333333,11.1774166667,11.1268333333,12.4898333333,6.02183333333,7.43525,5.78608333334,7.820875,42.275,46.0813392857,12.3645833333,8.37575
618.62,6.47475,11.204,11.1500833334,12.5064166667,6.02925,7.4305,5.78641666667,7.80841666667,42.3291666666,46.1782752976,12.4000833333,8.38883333334
618.95,6.42033333333,11.1944166667,11.1114166667,12.49175,5.97833333333,7.38858333334,5.78583333333,7.79745833334,42.3368333333,46.1212797619,12.3429166667,8.36775
619.28,6.35691666667,11.1828333333,11.064,12.4740833333,5.97066666667,7.37966666666,5.77058333333,7.760625,42.2661666667,46.1059300595,12.3461666666,8.33008333334
619.62,6.35675,11.19225,11.1002083333,12.48625,6.0035,7.37266666667,5.798,7.768,42.31525,46.151202381,12.3854166667,8.359
619.95,6.4725,11.3056666667,11.2060416667,12.5419166667,6.08366666667,7.50925,5.89891666667,7.88733333334,42.5015833333,46.3453229166,12.48825,8.47858333333
620.28,6.54391666667,11.4025,11.2795416667,12.6093333333,6.19233333334,7.62625,5.97833333333,7.99154166667,42.585,46.4368154762,12.5458333333,8.56283333333
620.62,6.51941666667,11.41475,11.2839583334,12.6045,6.15375,7.631,5.93525,7.99395833333,42.5945,46.4363958333,12.5323333333,8.523
620.95,6.61408333333,11.486,11.3910833333,12.7381666667,6.23025,7.74166666667,6.02916666667,8.10791666666,42.745,46.6076160714,12.5633333333,8.58483333333
621.28,6.63958333333,11.50975,11.4134166667,12.7325,6.24316666667,7.73975,6.01441666667,8.149875,42.8928333333,46.7528973214,12.5596666667,8.61425
621.62,6.60083333333,11.4988333333,11.3373333333,12.7099166667,6.19341666667,7.70691666667,6.02458333334,8.14670833334,42.8950833334,46.7339166667,12.60475,8.60516666666
621.95,6.58825,11.4705833333,11.3299166666,12.7371666667,6.17875,7.707,6.04008333333,8.167625,42.9260833334,46.7271636905,12.641,8.63916666667
622.28,6.56575,11.4218333333,11.314125,12.7224166667,6.15716666667,7.68175,6.02066666666,8.19770833334,42.9410833333,46.7448854166,12.635,8.60758333334
622.62,6.5595,11.4030833333,11.2992916667,12.6893333333,6.18775,7.661,5.97641666667,8.203125,42.9620833334,46.7731547619,12.6565833333,8.54191666667
622.95,6.50816666667,11.3493333333,11.2680833333,12.6930833333,6.10008333334,7.6,5.9035,8.16279166667,42.9635833333,46.7518928571,12.6156666667,8.46666666667
623.28,6.47158333334,11.3023333333,11.15275,12.6775833333,6.05141666667,7.576,5.852,8.11754166666,42.9000833333,46.6886502976,12.55425,8.401
623.62,6.48616666667,11.3420833333,11.1541666666,12.71375,6.10341666667,7.58866666667,5.86641666667,8.11241666667,42.8034166667,46.647078869,12.5525833334,8.432
623.95,6.42808333333,11.309,11.082,12.6485,6.03583333333,7.5235,5.83716666667,8.07291666666,42.7520833333,46.56328125,12.493,8.39758333333
624.28,6.44225,11.30525,11.098125,12.6113333333,6.04475,7.55058333333,5.88525,8.02616666667,42.6315,46.4923244048,12.508,8.41483333333
624.62,6.38275,11.27475,11.022625,12.5388333333,5.9895,7.50058333333,5.82641666667,7.96708333334,42.5536666667,46.4077157738,12.48625,8.38208333333
624.95,6.3455,11.2051666667,10.93575,12.5218333333,5.97116666667,7.47916666666,5.80833333333,7.90754166667,42.3793333333,46.2344925595,12.4208333333,8.32225
625.28,6.38341666667,11.21525,10.93375,12.5299166667,5.994,7.46275,5.79058333333,7.90741666667,42.3328333333,46.200516369,12.4028333333,8.33641666667
625.61,6.37408333333,11.2118333333,10.9131666667,12.4646666667,5.971,7.44916666667,5.76458333334,7.87308333333,42.2376666667,46.1377633929,12.3366666667,8.33475
625.95,6.39866666667,11.29025,10.9595416667,12.5309166667,6.0085,7.508,5.80858333334,7.91754166667,42.3050833333,46.174110119,12.3738333333,8.39808333333
626.28,6.4905,11.3758333333,11.00525,12.6070833333,6.06008333334,7.61616666667,5.89958333333,7.98170833333,42.3744166666,46.2493348214,12.4448333334,8.53333333334
626.61,6.51916666666,11.4124166667,11.0162916667,12.6184166667,6.09291666667,7.6375,5.902,8.01241666667,42.4071666666,46.2960238095,12.4625,8.56216666667
626.94,6.47958333334,11.3835833333,11.0485833333,12.59225,6.07033333334,7.63008333333,5.86616666667,7.98816666667,42.4759166667,46.3568705357,12.4243333334,8.5515
627.28,6.443,11.3395,11.00975,12.5521666667,6.0345,7.57433333333,5.86566666667,7.965375,42.4819166667,46.3055580357,12.4043333333,8.52841666667
627.61,6.38766666666,11.3081666667,10.949625,12.5241666667,6.00975,7.50383333333,5.80766666667,7.89241666667,42.4535833333,46.3305252976,12.3569166667,8.47691666667
627.94,6.37975,11.359,10.8937083334,12.5658333333,6.00775,7.50158333333,5.76125,7.92029166667,42.5339166667,46.4717023809,12.3323333334,8.469
628.27,6.42375,11.3866666667,10.949375,12.5981666667,6.05575,7.51283333333,5.79658333334,7.96154166667,42.5528333334,46.5102321429,12.3494166667,8.497
628.61,6.47366666667,11.4581666667,11.0462083333,12.65875,6.11941666666,7.55633333334,5.86516666667,8.0315,42.6933333333,46.658671131,12.4495,8.56941666667
628.94,6.48925,11.4478333333,11.02725,12.65025,6.1115,7.55866666667,5.85983333333,8.02804166667,42.73425,46.7403080357,12.4551666667,8.59691666666
629.27,6.43108333333,11.4353333333,10.9725833333,12.6305833333,6.08658333333,7.53733333333,5.79441666666,8.01166666667,42.8001666667,46.8011294643,12.4454166667,8.52716666666
629.60,6.39541666667,11.3605833333,10.881125,12.5871666667,6.05016666667,7.4765,5.70825,7.93679166667,42.7649166667,46.7902172619,12.40775,8.49375
629.94,6.27083333333,11.2721666666,10.7479583333,12.51,5.91258333333,7.31483333333,5.54708333333,7.84,42.6595833333,46.7267782738,12.2836666667,8.33966666667
630.27,6.26308333333,11.28175,10.743875,12.4874166667,5.90033333333,7.33791666667,5.56566666667,7.8235,42.5950833333,46.6954464286,12.2484166667,8.37341666667
630.60,6.32033333333,11.3351666667,10.7615833333,12.536,5.963,7.41275,5.65491666667,7.908,42.5840833334,46.6822485119,12.3125,8.43975
630.93,6.32033333333,11.3290833333,10.7904583333,12.5470833333,5.94933333333,7.4415,5.6445,7.90458333333,42.6073333333,46.7330223215,12.33175,8.41791666667
