wavelength,Back_DiuDium,Belly_DiuDium,Breast_DiuDium,Crissum_DiuDium,Crown_DiuDium,DorTail_DiuDium,Patch10_DiuDium,Rump_DiuDium,Throat_DiuDium,WingTip_DiuDium
561.26,14.1498333333,44.3448333333,19.5523333333,19.8854,12.649,11.7702333333,42.6679333333,16.2478,39.7898,13.8437333333
561.60,14.1575333333,44.2870666667,19.5452666667,19.9119333334,12.6287333333,11.7694333333,42.6485333333,16.226,39.7755333333,13.8279333333
561.94,14.1287666667,44.241,19.4927333334,19.9129333333,12.5956666667,11.7146333333,42.5750666667,16.2196,39.7198666666,13.7717333333
562.28,14.1500333333,44.2896333333,19.5523333333,19.9581333334,12.6357333333,11.7488,42.6132666667,16.2267333333,39.748,13.7864666667
562.62,14.061,44.222,19.4428666667,19.922,12.5627333333,11.6757666667,42.5880666667,16.1413333333,39.6832666667,13.7098666667
562.96,14.0507666667,44.2535,19.4008666667,19.9394666667,12.5428,11.6861333333,42.5682,16.1302,39.6842666667,13.6926
563.30,14.057,44.2351,19.3777333333,19.9688,12.5178666667,11.6628333333,42.5310666667,16.124,39.6882,13.6648666667
563.64,14.0587333333,44.2611666667,19.3661333333,20.0292,12.5664666667,11.6665,42.5082,16.1265333333,39.6775333333,13.6790666667
563.99,14.0998333333,44.3370333333,19.4034666667,20.0772666667,12.6077333333,11.7128333333,42.5539333333,16.1663333333,39.7364,13.7314666667
564.33,14.0989666667,44.3108666667,19.4085333333,20.1208,12.6164666667,11.7398333333,42.5383333333,16.1795333333,39.7179333333,13.6954
564.67,14.1492333333,44.3162666667,19.4613333333,20.2042666667,12.6510666667,11.8042,42.5736666667,16.2006666666,39.751,13.7290666667
565.01,14.115,44.3177666667,19.4389333333,20.1919333333,12.5999333333,11.7749666667,42.5430666667,16.1666666667,39.7406,13.6790666667
565.35,14.1352666667,44.3325,19.4513333333,20.195,12.6189333333,11.7799,42.5258666667,16.1793333333,39.7264,13.6979333333
565.69,14.1964333333,44.4394,19.5255333333,20.2796666667,12.6867333334,11.8451666667,42.6311333333,16.2282,39.8188,13.7756
566.03,14.1927333333,44.4438333333,19.5099333333,20.3153333333,12.6942666667,11.8343333333,42.6158666667,16.2488,39.8448,13.7807333333
566.37,14.2824333333,44.4893,19.577,20.4052666666,12.7784,11.8999,42.6672666667,16.302,39.9366666666,13.8538666667
566.71,14.3346333333,44.5240666667,19.6320666667,20.4842,12.8474,11.927,42.7348,16.3398666667,40.0098,13.9054666667
567.05,14.3365666667,44.5762,19.6718666667,20.5289333333,12.9039333333,11.9686666667,42.8014666666,16.396,40.0799333333,13.9493333333
567.39,14.3154,44.5473333333,19.6728666667,20.5502,12.8722666667,11.966,42.7737333333,16.3646666667,40.0998,13.9237333334
567.73,14.3501333333,44.5339333333,19.6914,20.6106666667,12.913,12.0125666667,42.7764666667,16.4101333333,40.1011333333,13.9562
568.07,14.3707,44.5779333333,19.7218666667,20.6266,12.9257333333,12.0226333333,42.7899333333,16.432,40.1364,14.006
568.41,14.4064666667,44.6368333333,19.7704666667,20.6994666667,12.9961333333,12.0695666667,42.8243333334,16.4890666667,40.1926,14.0516666666
568.75,14.4301333334,44.6308666667,19.7949333334,20.7706,13.0102666667,12.0873333333,42.8536,16.5071333333,40.2052,14.1224666667
569.09,14.4327,44.6180333333,19.788,20.8386,13.0575333333,12.1417,42.9074,16.5218,40.2430666667,14.1356
569.43,14.4196333333,44.5785666667,19.7687333333,20.8512,13.0328,12.1037666667,42.8828,16.4888,40.2208,14.1362666667
569.77,14.4780666667,44.6549333333,19.8352666666,20.927,13.0966,12.1837666667,42.9684666667,16.5349333333,40.2831333333,14.1979333334
570.11,14.3706,44.591,19.7676,20.8956,13.0254666667,12.0999666667,42.8758,16.4671333333,40.1947333333,14.1177333333
570.45,14.3567,44.5947333333,19.7792,20.8923333334,12.9992666667,12.1140333333,42.8448666667,16.4520666667,40.1802,14.1084
570.79,14.3845666667,44.5952333333,19.7992,20.9578666667,13.0290666667,12.1195,42.8468,16.4389333333,40.1661333333,14.1187333333
571.13,14.4536666666,44.7007333333,19.8822,21.0424,13.0989333333,12.1801,42.9589333333,16.5236,40.2657333333,14.2159333333
571.47,14.4505,44.6996,19.8672666666,21.0746666667,13.0977333333,12.1743333333,42.9476,16.5075333333,40.2852666667,14.2354
571.81,14.4633333333,44.7038666667,19.8519333333,21.1474666667,13.1047333333,12.1783333333,42.9541333333,16.5192666667,40.2984666667,14.2340666667
572.15,14.4642666667,44.7004,19.8131333333,21.1539333333,13.0873333333,12.1643666667,42.9222666667,16.4881333334,40.2826,14.2418
572.49,14.4575,44.7292666667,19.8042,21.1831333333,13.0886,12.1635666667,42.9150666667,16.4956666666,40.2994666666,14.2176666667
572.83,14.448,44.7637,19.7888,21.2324,13.0690666667,12.1505666667,42.9324,16.4973333333,40.3557333334,14.2220666667
573.17,14.4425333333,44.7591333333,19.7794666667,21.2765333333,13.0682,12.1812,42.9268,16.5085333333,40.353,14.2211333333
573.51,14.3880666667,44.6556333333,19.6964,21.2604666666,13.0044,12.109,42.8302666667,16.4512,40.2619333333,14.1902666667
573.85,14.4938,44.7432,19.7743333333,21.3482,13.0816666667,12.2037666667,42.8911333333,16.5310666667,40.2951333333,14.2758
574.19,14.5170666667,44.7305666667,19.7756666667,21.4259333333,13.1234,12.2076333333,42.9006666667,16.5654666667,40.3068666667,14.3042
574.53,14.5036333333,44.7516666667,19.7413333333,21.4242,13.0895333333,12.1930333333,42.9083333333,16.5686,40.3378666667,14.2849333333
574.87,14.5179666667,44.7971,19.7462,21.4784,13.0895333333,12.1996333333,42.9316666667,16.5783333334,40.3474666666,14.296
575.21,14.4991666667,44.7644666667,19.7657333333,21.4829333333,13.0734666667,12.1923333333,42.9013333333,16.5654666667,40.3128666666,14.2608666667
575.55,14.4258,44.7406666667,19.7174666667,21.4474,13.0143333334,12.1472,42.8887333333,16.4972666667,40.2624666667,14.1962
575.89,14.4273,44.7878666667,19.7529333333,21.5169333333,13.0276666667,12.175,42.9626,16.5414,40.3288666667,14.2022
576.22,14.4638333333,44.8347333333,19.7952666667,21.5858,13.0884,12.2288333333,42.9978666667,16.5860666667,40.4244666667,14.2359333333
576.56,14.4808,44.8317333333,19.8330666666,21.6026666667,13.0962,12.2500333333,43.0001333334,16.6026,40.3996666667,14.2494
576.90,14.4820666667,44.8358666667,19.7811333333,21.5798,13.1069333333,12.2101666667,42.9813333333,16.5979333333,40.3943333333,14.2258666667
577.24,14.5364333333,44.9535666667,19.8511333333,21.6638666667,13.1694666667,12.2774666667,43.0434666667,16.6732,40.4644666667,14.2547333333
577.58,14.5253,44.9576,19.85,21.6733333333,13.1615333333,12.2546666667,43.0832666667,16.6552,40.5322666666,14.2510666667
577.92,14.5041,44.9972,19.8483333333,21.6622,13.1159333333,12.2301,43.1088,16.6559333333,40.5494,14.227
578.26,14.5256666667,45.0065333333,19.8506,21.6880666667,13.1169333333,12.2446666667,43.0842666667,16.6679333333,40.5054666667,14.2339333333
578.60,14.4995,44.9151666667,19.8060666667,21.6672,13.1248,12.2372,43.0137333333,16.6742,40.442,14.2184
578.94,14.5220666667,45.0144,19.7865333333,21.7265333333,13.1550666667,12.2477,43.1034666667,16.7266,40.5187333333,14.2511333333
579.28,14.5863333333,45.0336333333,19.8273333333,21.8157333333,13.2142666667,12.3247666667,43.1048,16.8134,40.5580666667,14.3355333333
579.61,14.6179666667,45.0901333333,19.829,21.845,13.2304,12.3212,43.1427333333,16.8432666667,40.5734666666,14.3821333333
579.95,14.6286333334,45.0382666667,19.8073333333,21.8178,13.2094,12.3204,43.1052,16.8418666667,40.4418,14.3912666667
580.29,14.6499666667,45.0679666667,19.7972666667,21.8561333333,13.2396666667,12.3004,43.0882666667,16.8494666667,40.4590666667,14.3808
580.63,14.6342333333,45.1185333333,19.8110666667,21.9226666667,13.2638,12.3327666667,43.1337333333,16.8871333333,40.4645333333,14.3951333333
580.97,14.6235333334,45.0896333333,19.7929333333,21.9292666667,13.2719333333,12.339,43.1238,16.8757333334,40.4874666667,14.4124666666
581.31,14.6299666667,45.1357,19.7888,21.9895333333,13.2681333333,12.3437,43.1147333333,16.9094,40.4978,14.4363333333
581.65,14.6251,45.1877666667,19.7430666667,22.0119333333,13.2626,12.3347333333,43.1212,16.8912666667,40.5188666667,14.4283333333
581.98,14.6196333333,45.1857666667,19.7664,22.0747333333,13.283,12.3498,43.1726,16.8844,40.5718,14.4501333333
582.32,14.6238333333,45.2395,19.7447333333,22.1356,13.2681333333,12.3383666667,43.2147333333,16.8475333333,40.636,14.4264666667
582.66,14.5849666667,45.1942,19.6955333333,22.1228,13.2194,12.3256333333,43.1546,16.8034666667,40.6247333333,14.4041333333
583.00,14.6474,45.253,19.7464666667,22.1796666667,13.2848,12.3351666667,43.1984,16.85,40.6909333333,14.4412
583.34,14.5969333333,45.2207666667,19.7146666666,22.1919333333,13.2714,12.3376333333,43.1132,16.816,40.6760666666,14.3992
583.68,14.594,45.2569,19.7221333333,22.2596,13.2892,12.3055666667,43.159,16.8184666667,40.7377333333,14.3794
584.01,14.5706666667,45.2857,19.6920666666,22.2582,13.2658666667,12.2766,43.1854666667,16.8197333333,40.7672,14.4162
584.35,14.6265333333,45.2982666667,19.7419333333,22.3322,13.2988666667,12.3042666667,43.251,16.8554,40.8828666667,14.4681333333
584.69,14.5755333333,45.3189666667,19.7258666667,22.3606,13.257,12.206,43.2866,16.8285333333,40.8623333333,14.3934666667
585.03,14.5106,45.2885666667,19.6910666667,22.3664666667,13.2215333333,12.1674666667,43.2839333333,16.7837333333,40.8429333334,14.3426
585.37,14.4614666667,45.1531333333,19.6508666667,22.3288,13.1749333333,12.1048,43.1778,16.7252,40.7326666666,14.2446
585.70,14.4514666667,45.1130333333,19.5802666666,22.3331333333,13.1117333333,12.0705666667,43.0868666667,16.6990666667,40.666,14.2008666667
586.04,14.4152666667,45.0294333333,19.5468666667,22.2828666667,13.0748666667,12.0266333333,43.0643333333,16.6672,40.5523333333,14.1592666667
586.38,14.3775,45.0517333333,19.5628666667,22.3062,13.0561333333,11.9569333333,43.0292,16.6154666667,40.5142,14.1167333333
586.72,14.3217333333,45.0727666667,19.4932666667,22.2730666667,12.9806666667,11.8980333333,43.0464666667,16.5186,40.4742,14.0468666667
587.06,14.3589666667,45.0734666667,19.4810666667,22.2627333333,12.9452666667,11.8303,43.0377333333,16.4651333333,40.4505333333,13.9902
587.39,14.269,45.0229333333,19.3864,22.2220666667,12.8711333333,11.7535333333,42.9158,16.3939333333,40.3748666667,13.9448666667
587.73,14.2423,44.9871333333,19.3511333333,22.1972,12.8176666667,11.7335,42.8356,16.3101333333,40.3033333333,13.8641333333
588.07,14.1440333333,44.9701333333,19.2698,22.1668666667,12.7314666667,11.6516666667,42.7857333333,16.1909333333,40.2559333333,13.7447333333
588.41,14.2132666667,45.0154666667,19.3386,22.2544666667,12.8042,11.7703666667,42.7743333333,16.2244666667,40.2612,13.8336666667
588.74,14.2421,45.0523666667,19.3333333333,22.2717333334,12.8249333334,11.7595666667,42.7732,16.2114666667,40.2791333333,13.8474666667
589.08,14.2712333333,45.1396,19.3824666667,22.3522,12.914,11.8270666667,42.8478,16.2446666667,40.3842,13.9258666667
589.42,14.2940666667,45.2211333333,19.444,22.3814666667,12.9676666667,11.8254,42.932,16.2475333333,40.4498,13.9339333333
589.76,14.2345666667,45.1556666667,19.3732666666,22.3104666667,12.9227333333,11.7978666667,42.8102,16.2,40.3929333333,13.8965333333
590.09,14.301,45.2195666667,19.4086,22.4040666667,13.0002,11.8721666667,42.8931333334,16.2524,40.4649333333,13.9588666667
590.43,14.2215333333,45.1175333333,19.3512,22.3780666667,12.9344,11.8037,42.783,16.2121333334,40.4249333333,13.8948
590.77,14.1653333333,45.1232666667,19.3265333333,22.3818666667,12.9018,11.7971,42.7904666667,16.2017333333,40.4239333333,13.9011333333
591.11,14.2442666667,45.1748333333,19.401,22.4531333333,12.9720666667,11.8866,42.8964,16.2674,40.4667333334,13.9726
591.44,14.26,45.1589666667,19.4517333333,22.5566,13.0504666667,11.8918,42.8796666667,16.3606666667,40.5103333333,14.031
591.78,14.3167666667,45.1874,19.4866,22.5966,13.0828666667,11.9348333333,42.8519333333,16.4112,40.5266,14.1132666667
592.12,14.2603666667,45.2005,19.4014,22.5550666667,12.9819333333,11.8757666667,42.8473333333,16.3901333333,40.5782666667,14.0706666667
592.46,14.2368,45.1948333333,19.3888,22.5706,12.9432666667,11.8866666667,42.8176666667,16.3972,40.6125333333,14.0432666667
592.79,14.2314,45.2063666667,19.3688,22.5954,12.8684666667,11.8586,42.7735333333,16.3740666667,40.5639333333,14.0122666667
593.13,14.2123666667,45.2472333333,19.3326666667,22.6284,12.8691333333,11.8549,42.7462666667,16.3714666667,40.5836666667,14.0405333333
593.47,14.2630666667,45.4553666667,19.4288666667,22.7624666667,12.8973333333,11.8652,42.8558,16.4273333333,40.7415333333,14.1114666667
593.80,14.1843333333,45.3556666667,19.4022,22.7085333333,12.8431333333,11.8164666667,42.7758,16.4010666667,40.6687333333,14.0393333333
594.14,14.2381,45.4175666667,19.4336666667,22.7810666667,12.8856666667,11.827,42.8498,16.3927333333,40.6734666667,14.0684666667
594.48,14.2988666667,45.4849333333,19.4894666667,22.8668666667,12.9408666667,11.9143,42.8861333333,16.447,40.7398,14.1818
594.81,14.2963,45.5362,19.5024666667,22.9210666667,12.927,11.8866666667,42.9357333333,16.4480666667,40.8136,14.1928666667
595.15,14.2545666666,45.5759333333,19.4326,22.8685333333,12.7981333333,11.8444666666,42.9452666667,16.3276,40.7868666667,14.1284666667
595.49,14.2284666667,45.5321666667,19.4358666667,22.8424666667,12.7625333333,11.8077333333,42.8850666667,16.2981333333,40.7415333333,14.0834
595.82,14.2344,45.4504,19.4090666667,22.8609333333,12.7749333333,11.7894,42.8192,16.2446,40.6788666666,14.0607333333
596.16,14.1872333333,45.3524333333,19.3687333333,22.8439333333,12.7118666667,11.7478,42.7672,16.2005333333,40.5492,14.0159333333
596.50,14.2495333333,45.4052333333,19.4396666667,22.928,12.7748,11.8436666667,42.8342666666,16.2865333333,40.6155333333,14.1330666667
596.83,14.2909,45.3942666667,19.5143333333,22.9646,12.8039333333,11.9025333333,42.866,16.2997333333,40.6527333333,14.1672
597.17,14.3302333333,45.3637666667,19.5302666666,23.0262666667,12.8492,11.9438,42.8611333333,16.3293333333,40.6736666667,14.1755333333
597.51,14.4118333333,45.4007333333,19.5538,23.0862666667,12.8718666667,11.9932,42.8486666667,16.3363333333,40.6758666667,14.2126666667
597.84,14.4638,45.3931333333,19.6356,23.1611333333,12.9094,12.0730333333,42.8306,16.4122666667,40.7298,14.2852
598.18,14.4715666667,45.3269,19.6395333333,23.1583333333,12.9179333333,12.0878666667,42.8169333333,16.4168,40.6951333334,14.2591333334
598.52,14.4317666667,45.2344,19.5662,23.1049333333,12.8316,12.0270333333,42.7179333333,16.3424,40.5907333333,14.1491333333
598.85,14.5666666667,45.2972333333,19.6963333333,23.2818,12.9690666667,12.1868666667,42.8158,16.5115333333,40.7052,14.2891333333
599.19,14.6120666667,45.3265333333,19.6861333333,23.3460666667,13.0046,12.2699666667,42.8405333333,16.5878,40.7205333333,14.3513333333
599.53,14.5980666667,45.3294666667,19.7068,23.3280666667,12.9683333333,12.2722666667,42.8582,16.5843333333,40.7163333333,14.3288666667
599.86,14.7031,45.4325,19.7984,23.4427333333,13.0769333333,12.3611333333,42.9454,16.6617333333,40.8586,14.4158
600.20,14.6530666667,45.2975333333,19.6868,23.3955333333,13.0125333333,12.2477666667,42.7833333333,16.5582,40.7414666667,14.2859333333
600.53,14.6491,45.2781333333,19.6138666667,23.4134,12.9672666667,12.2015666667,42.7182666667,16.5323333333,40.7047333333,14.2472
600.87,14.6649666667,45.3335666667,19.6148,23.4724,12.9386,12.2295666667,42.7559333333,16.5542,40.7040666667,14.2399333333
601.21,14.6341333334,45.3591,19.5778,23.478,12.8880666667,12.1933,42.7876666667,16.5356666667,40.7704666667,14.1900666667
601.54,14.6710333333,45.432,19.559,23.5014666667,12.9362666667,12.1911,42.8252,16.5639333333,40.8027333334,14.2098
601.88,14.6938333333,45.5339666667,19.5648666667,23.5904,12.9226,12.1882333333,42.8560666667,16.5353333333,40.8582666667,14.2174
602.21,14.8732666667,45.7339666667,19.7171333333,23.8123333333,13.1128666666,12.3549666667,43.0364666667,16.7080666667,41.0409333333,14.4455333333
602.55,14.8476333333,45.6810333333,19.7320666667,23.7766,13.1037333333,12.3110666667,42.9787333333,16.6479333333,40.9990666667,14.4224
602.88,14.9678666667,45.7869666667,19.8784666667,23.943,13.2187333333,12.3886333333,43.1392,16.7140666667,41.1120666667,14.5344
603.22,15.0009,45.8176,19.8925333333,23.9846666667,13.2593333333,12.3968666667,43.1932666667,16.7198666667,41.1068,14.5539333333
603.56,14.9890333333,45.8081666667,19.8404666667,23.9592666667,13.2392,12.3664,43.1900666667,16.6693333333,41.0601333333,14.5401333333
603.89,15.0007,45.9354,19.91,24.0334666667,13.2672,12.3964333333,43.3315333333,16.6934,41.1601333333,14.5592
604.23,14.9886666666,45.8865,19.9320666667,24.0451333333,13.2674,12.4346666667,43.2807333333,16.7072,41.1070666667,14.5769333333
604.56,15.0086,45.8208,19.9283333333,24.0432,13.3113333333,12.4440333333,43.2658666667,16.6955333333,41.0564,14.603
604.90,15.0545,45.9095333333,20.0141333333,24.1286666666,13.3485333333,12.4748666667,43.3214,16.7694666667,41.0759333333,14.7131333333
605.23,15.038,45.8810333333,20.0207333333,24.1621333333,13.3178666667,12.4622,43.3184,16.7654666667,41.0743333333,14.7209333334
605.57,15.0799666667,45.85,20.0647333333,24.2136,13.3668,12.4730666667,43.3348,16.8181333333,41.0476666667,14.7300666667
605.90,15.0108666667,45.7600333333,19.9950666667,24.1419333333,13.3076666667,12.4127666666,43.2131333333,16.7218,40.9584666667,14.6379333333
606.24,15.0097333333,45.7999,19.9785333333,24.1972,13.3350666667,12.4417666667,43.2111333333,16.7529333333,40.9208,14.6630666667
606.58,14.9572333333,45.7302333333,19.9320666667,24.1534666667,13.2612,12.4163666667,43.1241333333,16.6973333333,40.8679333334,14.6004666667
606.91,15.0131666667,45.7964333333,20.0026,24.2489333333,13.333,12.4974333333,43.1093333334,16.8004666667,40.9218666667,14.6834666667
607.25,15.0557,45.8357666667,20.0598666667,24.3250666667,13.3809333333,12.5807,43.1048666667,16.8904666667,40.9590666667,14.7595333333
607.58,15.1136333334,45.8394666667,20.0636,24.3666666667,13.4351333333,12.6548666667,43.0828666666,16.9472,40.9455333333,14.842
607.92,15.1386666667,45.9244666667,20.0597333333,24.4178666667,13.4138,12.6379333333,43.1325333333,16.9856666667,40.9602,14.8802666667
608.25,15.2366333333,45.9867666667,20.124,24.4875333333,13.4556,12.7214666667,43.142,17.1068,40.997,14.9983333333
608.59,15.2147333333,45.8487333333,20.036,24.4509333333,13.4705333333,12.7285666667,43.0572,17.1014,40.9163333333,14.9534
608.92,15.2509666667,45.8987333333,20.0380666667,24.4836,13.5022,12.7762,43.0731333333,17.1676,40.9030666667,15.0096666667
609.26,15.2358666667,45.9479333333,20.0298,24.4878666667,13.5243333333,12.7984666667,43.0931333334,17.2248,40.9166,15.0464
609.59,15.2806,45.9276666667,20.0864,24.5353333333,13.5568666667,12.8478333333,43.1512,17.3318,40.9342666667,15.115
609.93,15.3565666667,45.9445333333,20.1180666667,24.5872,13.596,12.8868,43.2137333333,17.4133333333,40.9940666667,15.1571333333
610.26,15.3742,45.9602666667,20.0823333333,24.6056,13.6123333333,12.9235666667,43.2128,17.4512666666,40.9599333333,15.2033333333
610.60,15.4361333333,46.0139,20.0774,24.6669333333,13.6349333333,12.9389666667,43.3156666667,17.5149333333,41.0218,15.2380666667
610.93,15.5101,46.0438666667,20.0830666667,24.7473333333,13.6682,12.9687,43.3865333333,17.5592,41.0693333333,15.268
611.27,15.6095,46.0960666667,20.1624,24.8764,13.7452666667,13.055,43.4825333333,17.6802666667,41.1668,15.3718
611.60,15.6888,46.0889666667,20.2172666667,24.961,13.8718666667,13.1459666667,43.5233333333,17.7552,41.2182666667,15.4374666666
611.93,15.6192333333,46.0645333333,20.1608666667,24.9554,13.8733333333,13.1295333333,43.5328666667,17.7116666666,41.2038666667,15.3706666667
612.27,15.7517,46.2354333333,20.3032666667,25.1139333333,13.9777333333,13.2786333333,43.6687333333,17.8219333334,41.3196,15.5075333333
612.60,15.8323333333,46.2259,20.3619333333,25.2226,14.1088666667,13.3972,43.7026,17.8630666667,41.3404666667,15.5543333333
612.94,15.8955666667,46.2974333333,20.3967333333,25.3223333333,14.1641333333,13.4710666667,43.7329333333,17.8886666667,41.4014,15.5924
613.27,15.9186333333,46.3874333333,20.4260666667,25.3831333333,14.1981333333,13.5140666666,43.7258666667,17.8839333333,41.3989333333,15.6150666667
613.61,15.9456666667,46.4032666667,20.4410666667,25.4687333333,14.2311333333,13.5680333333,43.7320666667,17.908,41.4353333333,15.6476666667
613.94,15.9606333333,46.3711666667,20.4295333333,25.4736666667,14.2455333333,13.5277,43.6808666667,17.9178,41.3782,15.6556
614.28,16.0192,46.3429333333,20.4933333333,25.5306,14.2908,13.6113,43.6483333333,17.9212,41.3290666667,15.7111333333
614.61,16.0247666667,46.3275,20.5229333334,25.5174666667,14.3367333333,13.6085666667,43.6568,17.9846,41.3167333333,15.7541333333
614.94,16.0233333333,46.2673666667,20.5247333333,25.5028,14.3582666667,13.6181,43.5803333333,18.0041333333,41.2572,15.7539333333
615.28,16.1606,46.4400333333,20.6418666667,25.6787333333,14.4806666667,13.7723,43.7912666667,18.1588,41.438,15.8898
615.61,16.2123333333,46.5133,20.7190666667,25.8177333333,14.5562,13.8247,43.8639333333,18.2152666667,41.5146666667,15.9828
615.95,16.1525333333,46.4119666667,20.6468,25.7597333333,14.5194,13.7423333333,43.8165333333,18.1229333333,41.4622666667,15.9022666667
616.28,16.1519666667,46.4267666667,20.6686,25.7779333333,14.4648666667,13.7332333333,43.8344666667,18.1414666667,41.523,15.9248666667
616.61,16.1913666667,46.4088666667,20.6766666667,25.7696,14.4608,13.7446666667,43.8428,18.1188,41.4959333333,15.947
616.95,16.2702333333,46.5002666667,20.7444,25.8638666667,14.5752666667,13.8417666667,43.9282,18.1970666667,41.6084,16.006
617.28,16.2982,46.5375,20.7637333333,25.9120666667,14.6106666667,13.8915666667,43.9643333333,18.236,41.5875333333,16.0580666667
617.62,16.3559666667,46.6976666667,20.8888666667,26.0896666667,14.7246666667,13.9913,44.1338,18.3233333333,41.7703333333,16.1201333333
617.95,16.2223333333,46.617,20.7678,26.0164,14.5885333333,13.8669,43.9915333333,18.2624,41.7116,16.016
618.28,16.2563,46.6266,20.807,26.0866,14.6354666667,13.9716,43.928,18.2731333333,41.6516,16.0944666667
618.62,16.2612,46.6561,20.8148666667,26.0597333333,14.6281333333,13.9677333333,43.9696666667,18.2166,41.6787333333,16.0647333333
618.95,16.1334,46.5702666667,20.7132,25.9852666667,14.5449333334,13.8555333333,43.8193333333,18.151,41.5897333333,15.9982666667
619.28,16.1792,46.6350333333,20.7241333333,26.0519333333,14.564,13.8554666667,43.8206666667,18.1232666667,41.6727333333,15.9772666667
619.62,16.2322333333,46.6557,20.7613333333,26.1171333333,14.624,13.9141666667,43.8212666667,18.1708,41.673,16.022
619.95,16.1797666667,46.6978666667,20.7115333333,26.1395333333,14.6442,13.8941666667,43.8442666667,18.0796666667,41.6678,15.9785333333
620.28,16.1356333333,46.6663666667,20.7106666667,26.1922666667,14.6602666667,13.926,43.8668,18.0896666667,41.6588,15.9378666667
620.62,16.0858666667,46.6639666667,20.6438666667,26.2017333333,14.6097333333,13.9170333333,43.8459333333,18.0414666667,41.6100666667,15.9140666667
620.95,15.8941333333,46.5298,20.4510666667,26.0212,14.4298,13.7247,43.6730666667,17.8372666667,41.4541333333,15.7324666667
621.28,15.8640666667,46.4792,20.3778666667,25.9670666667,14.3794,13.6976333333,43.6171333333,17.7708666667,41.3938666667,15.7082
621.62,15.9121333333,46.5307,20.3996,26.0557333333,14.4682,13.7885,43.7336666667,17.7839333333,41.4246666667,15.7737333333
621.95,15.893,46.6058,20.3633333333,26.1232,14.4636,13.7397666667,43.8446666667,17.7515333333,41.524,15.6832666667
622.28,15.8393333333,46.6202333333,20.3010666667,26.2111333333,14.4456666667,13.7021333333,43.8858666667,17.7406,41.5169333333,15.6848666667
622.62,15.785,46.5683333333,20.2579333333,26.1818,14.3942,13.6364333333,43.8838,17.6323333333,41.4388666667,15.6070666667
622.95,15.7057666667,46.4682666667,20.2106,26.1119333333,14.3140666667,13.5929333333,43.8204,17.5768,41.2998,15.6008666667
623.28,15.7152333333,46.4962333333,20.1906666667,26.1602,14.2987333334,13.5758333333,43.8262,17.546,41.3656,15.6430666667
623.62,15.6758,46.4767333333,20.1781333333,26.161,14.2541333334,13.5727333333,43.7812,17.5731333333,41.3252,15.6398
623.95,15.6025,46.4093333333,20.0545333333,26.1214,14.1992666667,13.4587,43.6592,17.4526666667,41.2689333333,15.6136
624.28,15.6373333333,46.4028333333,20.1370666667,26.2248666667,14.2124666667,13.4979666667,43.7563333333,17.5035333333,41.4004,15.6813333333
624.62,15.809,46.5903666667,20.3465333334,26.4438666667,14.3928666667,13.6769333333,43.9233333333,17.6452,41.6378666666,15.8638666667
624.95,15.7258666667,46.4937,20.3130666667,26.4342666667,14.3696666667,13.6313666667,43.8550666667,17.5938666667,41.6166,15.7961333333
625.28,15.7211333333,46.4546333333,20.3297333333,26.3818,14.3782,13.6026333333,43.8124666667,17.5643333333,41.6118,15.7722666667
625.61,15.5996666667,46.3353333333,20.2562666667,26.2965333334,14.2682,13.5342333333,43.6857333333,17.4468,41.5252,15.6981333333
625.95,15.7293,46.4279666667,20.3698,26.3912666667,14.3782666667,13.6577666667,43.7348666667,17.5376666667,41.6115333333,15.8219333333
626.28,15.7947333333,46.4529333333,20.3996,26.4594,14.4171333333,13.7525666667,43.7221333333,17.5976,41.63,15.8838666667
626.61,15.8255,46.5559,20.4332666667,26.5444666666,14.4782666667,13.8275333333,43.8082,17.6962,41.7574,15.8876
626.94,15.8059333333,46.5768,20.4584666667,26.5757333333,14.4852666667,13.8656,43.8077333333,17.7226,41.7485333333,15.8600666666
627.28,15.9669,46.6554,20.5659333333,26.7199333333,14.6033333333,13.986,43.8878,17.8118666667,41.8761333333,15.9756
627.61,16.0257333333,46.7135,20.6716,26.7850666667,14.6474666667,14.083,43.9512666667,17.8911333333,41.9413333333,16.0565333333
627.94,15.9258333333,46.6075666667,20.5202666667,26.6536,14.5384666667,13.9681333333,43.7839333333,17.745,41.8034666667,15.9536
628.27,15.8947666667,46.5684666667,20.479,26.6614666667,14.4992,13.9222333334,43.7833333333,17.7231333333,41.7978,15.9129333333
628.61,16.0156666667,46.6947,20.5497333333,26.7702,14.5659333333,14.0108333333,43.8672666666,17.8088,41.8791333333,16.0071333333
628.94,16.074,46.7218666667,20.5730666667,26.8855333334,14.6154,14.09,43.9045333333,17.8738666667,41.9431333333,16.0975333333
629.27,16.1901,46.8964,20.6793333333,27.0259333333,14.6982,14.1862666667,44.026,18.0169333333,42.0358,16.2396
629.60,15.9981666667,46.7142333333,20.5381333333,26.9002666667,14.5727333333,14.0473333334,43.8306666667,17.8909333333,41.901,16.0658
629.94,15.9735333333,46.753,20.5180666667,26.8833333333,14.5594666667,14.0039666667,43.8724,17.8458666667,41.9575333333,16.045
630.27,15.9550333333,46.6819,20.4966666667,26.8538,14.5464,13.9888666667,43.7896666667,17.8097333334,41.9044,16.0665333334
630.60,16.0422666667,46.7413666667,20.5589333333,26.9429333333,14.6114,14.0399666667,43.8974666667,17.8856,41.9839333333,16.1744
