wavelength,Back_PooCabf,Belly_PooCabf,Breast_PooCabf,Crissum_PooCabf,Crown_PooCabf,DorTail_PooCabf,Patch10_PooCabf,Patch11_PooCabf,Patch12_PooCabf,Rump_PooCabf,Throat_PooCabf,WingTip_PooCabf
542.43,10.0719333333,41.1234666667,26.7236,15.1056666667,7.65093333333,6.75413333333,26.8452666667,12.1234666667,30.5578666667,5.7452,26.4812020202,10.8076
542.78,10.0898,41.1179333333,26.7348,15.137,7.65433333333,6.7582,26.8518,12.1476666667,30.565,5.77113333333,26.4886343434,10.8157333333
543.12,10.0876666667,41.0762,26.713,15.156,7.64526666667,6.75613333333,26.8271333333,12.1698,30.5476,5.78253333333,26.4632929293,10.8067333333
543.46,10.1030666667,41.0688,26.7152,15.1910666667,7.6532,6.76786666667,26.8158,12.1976,30.5530666667,5.80153333333,26.4626808081,10.8077333333
543.81,10.0904,41.0134,26.7085333333,15.2092,7.6424,6.758,26.7946666666,12.2230666667,30.5346,5.80646666667,26.4335353535,10.7843333333
544.15,10.094,41.0151333333,26.716,15.2396,7.64186666667,6.75406666667,26.7924,12.2526,30.5369333333,5.82653333333,26.4383030303,10.7770666667
544.49,10.1042666667,40.9992666667,26.7443333333,15.2847333333,7.65413333333,6.7674,26.7973333334,12.3,30.5342,5.859,26.4522949495,10.7859333333
544.84,10.1164666667,41.0242,26.7574666667,15.3391333333,7.66613333333,6.78326666667,26.8127333333,12.3476666667,30.5405333333,5.894,26.4677171717,10.7988666667
545.18,10.1273333333,41.0298666667,26.7808666667,15.389,7.68313333333,6.7988,26.8172666667,12.3958666666,30.5578666667,5.93233333333,26.4672181818,10.8162
545.52,10.1472666667,41.0562,26.8094,15.4377333333,7.69806666667,6.81546666667,26.8269333333,12.4537333333,30.5699333333,5.97613333333,26.5068686869,10.8359333333
545.87,10.1701333333,41.0804,26.8473333333,15.4804666667,7.7178,6.8228,26.8451333333,12.5030666667,30.5961333333,6.00633333334,26.5202666667,10.8526
546.21,10.2069333333,41.1318,26.8925333333,15.5487333333,7.73746666667,6.84046666667,26.8675333333,12.5616,30.6366,6.05073333333,26.5624565656,10.8807333333
546.55,10.2094,41.1414,26.9044666667,15.5853333334,7.7392,6.84193333333,26.8587333333,12.6042666667,30.6383333333,6.064,26.5698989899,10.887
546.90,10.2238,41.207,26.9440666667,15.6382,7.75953333333,6.85386666667,26.9017333333,12.6512666667,30.664,6.1016,26.6178888889,10.9206
547.24,10.238,41.2525333333,26.9946666667,15.6946666667,7.77313333334,6.879,26.9440666667,12.7116,30.6873333333,6.14533333333,26.6624686869,10.9547333334
547.58,10.2610666667,41.3018666667,27.0311333333,15.7409333333,7.79973333334,6.897,26.9599333333,12.7618,30.7013333333,6.17626666667,26.6901919192,10.9884666667
547.92,10.2754666667,41.3403333334,27.0612,15.7921333333,7.81206666667,6.91726666667,26.9838666667,12.8173333333,30.7174666667,6.21326666667,26.7219070707,11.0236
548.27,10.286,41.3932,27.0806,15.824,7.8092,6.92906666667,26.9892666667,12.8466,30.7327333333,6.2334,26.7389151515,11.0175333333
548.61,10.3015333333,41.4412,27.1102666667,15.8797333333,7.80953333333,6.92753333333,27.0042666667,12.8773333333,30.7617333333,6.25366666667,26.7717595959,11.0191333333
548.95,10.3067333333,41.5044666667,27.1342,15.9162,7.78833333334,6.90666666667,27.0313333333,12.92,30.7624666667,6.2542,26.8007070707,11.0096
549.29,10.3014666667,41.5421333333,27.1542666667,15.9591333333,7.7754,6.89866666667,27.0578,12.9378666666,30.7701333333,6.25406666667,26.7999050505,11.0158666667
549.64,10.3068666667,41.5631333333,27.176,16.0041333333,7.77866666667,6.8992,27.0731333333,12.9913333333,30.7524,6.27373333333,26.8236929293,11.0210666667
549.98,10.2947333333,41.5702666667,27.1782666667,16.0121333333,7.76786666667,6.8886,27.0874666667,13.0229333333,30.73,6.27226666667,26.8099010101,11.0093333333
550.32,10.2953333333,41.5565333333,27.1875333333,16.0596666667,7.78173333333,6.89593333333,27.1047333333,13.0637333333,30.7082,6.30826666667,26.8222141414,11.0193333333
550.66,10.3099333333,41.5595333333,27.2103333333,16.1136666667,7.79746666667,6.90553333333,27.1148,13.1301333334,30.7242,6.33746666667,26.8264525252,11.0458666667
551.01,10.3420666667,41.5908666667,27.2322666667,16.1826,7.80673333333,6.90386666667,27.1318666667,13.2052666666,30.7454,6.36233333333,26.8368222222,11.0538666667
551.35,10.3689333333,41.5830666667,27.2596666667,16.2334666667,7.81493333333,6.91366666667,27.1483333333,13.2712666667,30.7560666667,6.4106,26.8594161616,11.0680666667
551.69,10.4008666667,41.6267333333,27.3105333333,16.2918666667,7.83293333333,6.9254,27.1808666667,13.3394,30.8056666667,6.43886666667,26.8820585858,11.0858666667
552.03,10.4061333333,41.6365333333,27.3435333333,16.3564666667,7.85646666667,6.93773333333,27.2099333333,13.4095333333,30.8122666667,6.48513333333,26.8924888889,11.1267333333
552.38,10.3866666667,41.5952,27.3427333333,16.3536,7.8564,6.92973333334,27.1928,13.4490666667,30.7801333333,6.49766666667,26.8724242424,11.1284
552.72,10.3862,41.5898666666,27.3689333333,16.3968,7.8692,6.9398,27.198,13.4784666666,30.7816666667,6.5248,26.8690323232,11.1310666667
553.06,10.4127333333,41.5924,27.3951333333,16.4327333333,7.89926666666,6.96253333333,27.1913333333,13.5300666666,30.7868,6.564,26.8826747475,11.1494666667
553.40,10.4068666667,41.5949333333,27.4082,16.4778666667,7.90473333333,6.98113333333,27.1988,13.5599333333,30.8156,6.5938,26.8803595959,11.1602666666
553.74,10.4221333333,41.5966666667,27.4212,16.5390666667,7.93866666667,7.006,27.1961333333,13.6148,30.8197333333,6.64286666666,26.8918969697,11.1823333333
554.09,10.4135333333,41.6337333333,27.4506,16.5835333333,7.93926666667,7.01446666667,27.2148,13.6522,30.8404666667,6.6478,26.899349495,11.1773333333
554.43,10.4044666667,41.6278666667,27.4534666667,16.6003333333,7.92006666667,7.0254,27.2068666666,13.6699333333,30.8328666667,6.6528,26.9019494949,11.1464666667
554.77,10.3901333333,41.6556666667,27.4720666667,16.6270666667,7.91586666667,7.01773333333,27.2119333333,13.6964,30.8244666667,6.66006666667,26.9167434343,11.1536
555.11,10.3705333333,41.7100666667,27.4761333333,16.6650666667,7.90433333333,7.01166666667,27.2221333333,13.7189333333,30.8364,6.6702,26.9263292929,11.1464
555.45,10.3942666667,41.7278666667,27.4947333333,16.7346,7.95333333333,7.05606666666,27.2668666667,13.7727333333,30.8546,6.72553333333,26.9756444444,11.1678666667
555.80,10.3846666667,41.6991333333,27.4531333334,16.7510666667,7.94126666667,7.02466666666,27.2469333333,13.7875333333,30.8321333333,6.7186,26.9624848485,11.157
556.14,10.4255333333,41.7875333333,27.489,16.8368,7.95953333333,7.05626666667,27.2937333334,13.8578666667,30.8718666667,6.76873333333,27.0064949495,11.1926
556.48,10.4547333333,41.7924,27.5054666667,16.8813333333,7.98913333333,7.08706666667,27.3134,13.929,30.8853333333,6.8126,27.0422707071,11.2258666667
556.82,10.4502666667,41.8018666667,27.5104,16.9324666667,7.97533333333,7.08973333333,27.3279333333,13.9727333333,30.8943333333,6.83333333333,27.0573212121,11.2324
557.16,10.4532666667,41.8126,27.5158,16.9541333333,7.959,7.07406666667,27.3196666667,14.0104,30.8864666667,6.83693333333,27.0577494949,11.2172
557.50,10.4406666667,41.8459333333,27.5544,16.9667333333,7.93993333333,7.06353333333,27.3352,14.0346666667,30.9029333333,6.83993333333,27.078230303,11.2105333333
557.85,10.4760666667,41.852,27.5905333333,17.0086,7.93466666667,7.07073333333,27.3416,14.0942666667,30.9291333333,6.86966666667,27.0938747475,11.2318666667
558.19,10.4801333333,41.9012,27.6305333333,17.0623333333,7.9432,7.0562,27.3726,14.1528,30.9564,6.8884,27.1298060606,11.2566
558.53,10.5092666667,41.9597333333,27.6926,17.1060666667,7.9672,7.0808,27.4307333333,14.2208,31.0107333333,6.939,27.17,11.284
558.87,10.5132,41.9218666667,27.6926666667,17.1362,7.9498,7.06813333333,27.4201333333,14.2500666667,31.0061333333,6.9512,27.1595878788,11.2805333333
559.21,10.4948666667,41.8496,27.6753333333,17.1471333333,7.9074,7.0394,27.3729333333,14.2868,30.9568,6.9466,27.1198585858,11.2655333333
559.55,10.5624,41.8688666667,27.749,17.2058666667,7.9484,7.1178,27.4036666667,14.3814,31.0001333333,7.023,27.1601272727,11.3088
559.89,10.5578666667,41.8707333333,27.7736666667,17.2298,7.94926666667,7.1142,27.4093333333,14.4186,31.0035333333,7.04706666667,27.1583555555,11.3132
560.23,10.5562,41.9226,27.8158666666,17.2764666667,7.9414,7.10846666667,27.4236666667,14.4682,31.0505333333,7.0722,27.1810585859,11.3104666667
560.58,10.5616666667,41.8782,27.8034666667,17.2858,7.94,7.0968,27.3978666667,14.4766,31.0168,7.09433333333,27.1552161616,11.3012
560.92,10.5721333333,41.9052666667,27.8304,17.3309333334,7.95186666667,7.11233333333,27.4261333333,14.522,31.0274666667,7.13153333333,27.1735111111,11.3124
561.26,10.5946,41.8922,27.8322,17.3732666667,7.96413333333,7.12533333333,27.4206666667,14.5671333333,31.0454666667,7.16166666667,27.182820202,11.3327333333
561.60,10.5959333333,41.8898666666,27.8017333333,17.3954,7.97326666667,7.1146,27.4055333333,14.5917333333,31.0200666667,7.17226666667,27.1723333333,11.3361333333
561.94,10.6153333333,41.882,27.8167333333,17.4476666667,7.99626666667,7.13953333333,27.4029333333,14.6405333334,31.0212666667,7.21726666667,27.163240404,11.3564
562.28,10.6064666667,41.8564666667,27.7814666667,17.4782,7.98213333333,7.1258,27.3458666667,14.6456666667,30.9985333333,7.23166666667,27.1377171717,11.3408666667
562.62,10.6074,41.8393333333,27.7899333333,17.5069333333,7.98126666667,7.13366666667,27.3497333333,14.6954,30.9667333333,7.25066666667,27.1235353535,11.3491333333
562.96,10.5988666667,41.8538,27.8005333333,17.5154,7.97466666667,7.12606666667,27.3471333333,14.713,30.9532,7.26253333333,27.1107676768,11.3298
563.30,10.5592666667,41.8454666667,27.8028,17.5341333333,7.94726666667,7.0876,27.3432666667,14.7235333333,30.9288666667,7.257,27.0994444444,11.3026
563.64,10.5732666667,41.8183333333,27.7946666667,17.5813333333,7.96193333333,7.11986666667,27.334,14.7724666667,30.9249333333,7.29626666667,27.0827494949,11.3172666667
563.99,10.5748666667,41.7524666667,27.767,17.5991333333,7.97106666667,7.13493333333,27.3111333333,14.8074666667,30.8642666667,7.323,27.0556424242,11.3385333333
564.33,10.5862,41.7736,27.7772,17.6508,7.9798,7.15926666667,27.3252,14.8644666667,30.883,7.36626666667,27.0597454545,11.3596666667
564.67,10.6002666667,41.774,27.7968,17.6867333333,7.99306666667,7.16813333333,27.3341333333,14.9244,30.8937333334,7.40053333333,27.0865676768,11.3973333334
565.01,10.6175333333,41.7731333333,27.7952,17.7418,8.003,7.179,27.3441333333,14.9752666667,30.8846666667,7.438,27.0752404041,11.4092666667
565.35,10.6196666667,41.7819333333,27.8227333333,17.7806666667,7.99273333333,7.20193333333,27.3438,15.0073333333,30.8740666667,7.47306666667,27.088769697,11.4162
565.69,10.6418,41.8214666667,27.8417333333,17.8223333333,7.99306666667,7.23173333333,27.3607333333,15.0497333333,30.8856,7.51466666667,27.1072646465,11.4359333333
566.03,10.6608,41.8212,27.8688,17.8592666667,8.0106,7.25853333333,27.373,15.1135333333,30.8922666667,7.56133333333,27.1190525252,11.47
566.37,10.6766,41.8674666667,27.9078,17.8938666667,8.02666666667,7.27746666667,27.4063333333,15.1524,30.9308,7.60266666667,27.1515878788,11.4936666667
566.71,10.7216,41.9194,27.9568,17.9627333334,8.06253333333,7.31733333333,27.4486666667,15.2254666667,30.9834,7.66193333333,27.2077292929,11.5500666666
567.05,10.7263333333,41.9288666667,27.9598,18.0124666667,8.07133333333,7.33033333333,27.4526,15.2653333333,30.9926666667,7.69186666667,27.2069838384,11.5690666667
567.39,10.7421333333,41.9723333333,28.0072,18.0588,8.0674,7.33026666667,27.4884,15.3220666667,31.0336,7.72813333333,27.2614989899,11.5857333333
567.73,10.7758,42.0358666667,28.068,18.1372,8.09813333333,7.36126666667,27.5364,15.3915333333,31.0721333333,7.79033333333,27.3032262626,11.6212666667
568.07,10.7808666667,42.0638,28.1057333333,18.1704666667,8.09506666667,7.3616,27.5518666667,15.4369333333,31.0777333333,7.80353333333,27.3247636364,11.6288
568.41,10.7902666667,42.0866666667,28.1276,18.2167333333,8.105,7.375,27.5535333333,15.4784666667,31.0796,7.83593333333,27.326159596,11.6312666667
568.75,10.7807333333,42.1174,28.1653333333,18.2418666667,8.09566666667,7.38953333333,27.5708,15.5182666667,31.1043333333,7.85246666667,27.3474707071,11.642
569.09,10.773,42.1210666667,28.1701333333,18.2688,8.10406666667,7.38806666667,27.5856,15.5760666667,31.1224666667,7.87853333333,27.3462565656,11.6464
569.43,10.7564,42.0422,28.1492,18.2826666667,8.083,7.3668,27.5475333334,15.5961333333,31.0722,7.8822,27.3115070707,11.6253333334
569.77,10.7794666667,42.0846666667,28.2094666667,18.3287333333,8.09673333333,7.3822,27.5984666666,15.6612666667,31.1008,7.9254,27.3514949495,11.6541333333
570.11,10.7903333333,42.0432666667,28.1873333333,18.3684666667,8.10933333333,7.3934,27.5794666667,15.7016,31.0808666667,7.95646666667,27.3429313131,11.6704
570.45,10.7792,42.0085333333,28.1592,18.3776666667,8.08526666667,7.37586666667,27.5567333333,15.7280666667,31.059,7.9682,27.3021474747,11.665
570.79,10.8005333333,41.9936666667,28.1604,18.3971333333,8.08033333333,7.38233333333,27.5396666667,15.775,31.0484,7.99453333333,27.3093717172,11.6661333333
571.13,10.8094,41.9888,28.1644666667,18.4267333333,8.0854,7.39226666667,27.5308,15.7986,31.0351333334,8.0028,27.2860686869,11.6664
571.47,10.8185333333,41.9916,28.1708666667,18.4542,8.0828,7.38653333333,27.5413333333,15.8367333333,31.0567333333,8.02266666667,27.2967939394,11.6842666667
571.81,10.8512,42.0215333333,28.2065333333,18.5284666667,8.12593333333,7.43686666667,27.5762666667,15.9176666667,31.0974666667,8.084,27.3222727272,11.7264666667
572.15,10.8889333333,42.0152,28.225,18.5776666667,8.15833333333,7.4708,27.5989333333,15.9892666667,31.1036666666,8.14753333333,27.3419555556,11.7668
572.49,10.9168666667,42.0234666667,28.2508666667,18.6308666667,8.16366666667,7.45533333334,27.6197333333,16.0330666667,31.1036,8.1804,27.3454525253,11.7712
572.83,10.9373333333,42.0542,28.2993333333,18.6826,8.1608,7.45166666667,27.6529333333,16.0864,31.1108666667,8.20946666667,27.360820202,11.7892666667
573.17,10.9749333333,42.1364,28.3632,18.7410666667,8.19093333333,7.47746666667,27.7152666667,16.1726,31.1614,8.25853333333,27.4157393939,11.8225333333
573.51,10.9742,42.0795333333,28.3250666667,18.7578666667,8.19053333333,7.48353333333,27.6811333333,16.1883333333,31.1270666667,8.27026666667,27.3887070707,11.8115333333
573.85,10.9887333333,42.1210666666,28.3530666667,18.8116666667,8.20213333333,7.50046666667,27.7099333333,16.2474666667,31.16,8.31753333333,27.4106444445,11.8334666667
574.19,10.9907333333,42.1357333333,28.375,18.8564666667,8.2188,7.517,27.7113333333,16.2890666667,31.1518,8.3526,27.4191373737,11.8400666667
574.53,11.0083333333,42.1839333333,28.411,18.9068,8.24533333333,7.53586666667,27.7411333333,16.3269333333,31.1830666667,8.39246666667,27.4306363636,11.8624
574.87,10.9993333333,42.1618666667,28.4023333333,18.9259333333,8.24246666667,7.52653333333,27.7360666667,16.349,31.1692,8.42246666667,27.4328868687,11.8683333333
575.21,10.9830666667,42.1442666667,28.3864666666,18.9455333333,8.22406666667,7.51986666667,27.7024666667,16.3465333333,31.1272,8.4216,27.4110727273,11.8304
575.55,10.9834666667,42.1698,28.4053333333,18.9701333333,8.21113333333,7.49433333333,27.7181333333,16.3775333333,31.1224,8.44073333333,27.4321373737,11.8110666667
575.89,10.9817333333,42.1977333333,28.4162666667,19.011,8.18466666667,7.4914,27.7144666666,16.4006,31.1306666667,8.4424,27.4331474747,11.7986
576.22,10.9622666667,42.1604666667,28.3905333333,19.0156,8.1594,7.4826,27.6720666667,16.4118666667,31.0778666667,8.45653333333,27.4286888889,11.7894666667
576.56,11.0123333333,42.1983333333,28.4378,19.0823333334,8.2064,7.51926666667,27.6976666667,16.4732,31.1354,8.52066666667,27.4828767677,11.8242666667
576.90,11.0034666667,42.1749333333,28.4314666667,19.1100666667,8.2044,7.50493333333,27.6980666667,16.494,31.1431333333,8.5518,27.482810101,11.8370666667
577.24,10.9964666667,42.2156666667,28.4588,19.1448,8.18286666667,7.48126666667,27.7096666667,16.5256666667,31.1432666667,8.56353333333,27.4889454545,11.8192666667
577.58,11.0157333333,42.2559333334,28.5062,19.1990666667,8.1816,7.4776,27.7132666667,16.5720666667,31.1472666667,8.5902,27.5083616162,11.8198
577.92,11.0268,42.2675333333,28.5253333333,19.2423333333,8.17993333333,7.47,27.7324666667,16.6087333333,31.1636666667,8.61573333333,27.5249313131,11.8194
578.26,11.0062,42.2432666667,28.5179333333,19.2736,8.1576,7.44613333333,27.7259333333,16.6341333333,31.1340666667,8.632,27.5353535353,11.8224666667
578.60,11.0534666667,42.3241333333,28.5901333333,19.3736666667,8.19246666667,7.4992,27.7858,16.7474,31.1954,8.70646666667,27.6014161616,11.8487333333
578.94,11.1104,42.3642,28.6466666667,19.4454,8.2336,7.54646666667,27.8316666667,16.8607333333,31.2675333333,8.7924,27.6382565656,11.8979333333
579.28,11.1460666667,42.3286666666,28.6493333333,19.4930666667,8.2626,7.57526666667,27.8318666667,16.8978,31.2944666667,8.8516,27.640959596,11.9305333333
579.61,11.1476666667,42.335,28.6708666667,19.55,8.26326666667,7.58433333334,27.8526,16.9444,31.3100666667,8.89106666666,27.6476949495,11.9467333333
579.95,11.1854666667,42.3897333333,28.7284,19.6338,8.29473333333,7.61706666667,27.9096666667,17.007,31.3940666667,8.96566666667,27.6798363636,11.9847333333
580.29,11.1361333333,42.3366,28.6748666667,19.6513333333,8.2592,7.61406666667,27.863,17.0163333333,31.3367333333,8.98839999999,27.6486989899,11.9498666667
580.63,11.1569333333,42.3391333333,28.6817333334,19.7096666666,8.2766,7.66886666667,27.8522666667,17.0717333333,31.3328,9.04813333334,27.666450505,11.967
580.97,11.1924666667,42.3964,28.7337333334,19.8038666667,8.31466666667,7.71206666667,27.9090666667,17.1437333333,31.4102666667,9.11566666667,27.7265737374,12.0178666667
581.31,11.2188,42.4252,28.7765333333,19.8607333333,8.33753333333,7.74426666667,27.9638,17.2090666667,31.4492666667,9.17386666666,27.7826626263,12.0419333333
581.65,11.2051333333,42.4318,28.7746,19.8858666667,8.32413333333,7.7416,27.9722666667,17.2375333333,31.44,9.21086666666,27.7899656565,12.0558
581.98,11.2280666667,42.4514666666,28.8108666667,19.9362666667,8.34926666667,7.7552,27.9932,17.3099333333,31.4648666667,9.25259999999,27.7879555556,12.0631333333
582.32,11.2297333333,42.4478,28.8157333333,19.9441333334,8.33433333334,7.7282,27.9692666667,17.3130666667,31.4659333333,9.25833333333,27.768250505,12.0623333333
582.66,11.2143333333,42.4498,28.813,19.9795333333,8.31906666666,7.71306666667,27.9747333333,17.3476666667,31.4680666667,9.27146666667,27.7827212121,12.0755333333
583.00,11.1928666667,42.4039333333,28.799,19.9970666667,8.3012,7.71693333333,27.9364666667,17.3909333334,31.4165333333,9.27966666667,27.7519515151,12.0658666667
583.34,11.2209333333,42.4316,28.8307333333,20.0336,8.3304,7.73906666667,27.9784,17.4550666667,31.4509333333,9.33646666667,27.7924666667,12.0744666667
583.68,11.2404,42.4752666667,28.852,20.0713333333,8.35026666667,7.75713333333,27.9874,17.5068,31.4689333334,9.36900000001,27.8248060606,12.0732
584.01,11.2401333333,42.4825333333,28.8753333333,20.1076,8.3436,7.7408,27.9617333333,17.5325333333,31.4672,9.37553333333,27.801189899,12.0686
584.35,11.2962,42.5473333334,28.9490666667,20.1834666667,8.37933333333,7.76393333333,28.0228666667,17.6194,31.5346,9.41673333332,27.8441131313,12.1155333333
584.69,11.3314666667,42.5282666667,28.9643333333,20.2349333333,8.4214,7.81506666667,28.0422,17.695,31.5451333333,9.49380000001,27.8687373738,12.1655333333
585.03,11.3427333333,42.4224666667,28.8942666667,20.2249333333,8.4006,7.80766666667,27.9778,17.6882666667,31.5010666667,9.49626666667,27.7983333333,12.148
585.37,11.3682,42.4715333333,28.9414666667,20.3179333333,8.42033333333,7.8456,28.0174,17.7751333333,31.5558,9.532,27.8488868687,12.1632
585.70,11.3724,42.4461333333,28.9236666667,20.3477333333,8.3896,7.85806666667,28.008,17.7806666667,31.5351333334,9.55306666666,27.8419171717,12.1696666667
586.04,11.376,42.4099333333,28.9146666666,20.4013333333,8.41053333333,7.88553333333,28.0115333333,17.8315333333,31.5267333333,9.58053333333,27.8360424242,12.1681333333
586.38,11.3881333333,42.4218,28.9296666667,20.4446666667,8.42206666667,7.91226666667,28.0342,17.859,31.5279333334,9.62359999999,27.8296060606,12.1704666667
586.72,11.3952,42.5415333333,28.9872666667,20.5084,8.4326,7.91786666667,28.0984,17.9472,31.5826,9.68206666667,27.8994525253,12.2034
587.06,11.3268666667,42.5104,28.9686,20.4815333333,8.38973333333,7.86346666667,28.0385333333,17.9054666667,31.5415333333,9.64380000001,27.8710969697,12.1404666667
587.39,11.2874666667,42.4539333333,28.9561333333,20.4934666667,8.36893333333,7.8564,28.0188,17.9488666667,31.5068,9.63306666667,27.8342505051,12.1348666667
587.73,11.3542666667,42.5012666667,29.0062,20.5457333333,8.43073333333,7.9132,28.1071333333,18.0478,31.5646,9.70973333335,27.8918909091,12.1955333333
588.07,11.3178,42.4664666667,28.9611333333,20.5561333333,8.3982,7.89346666667,28.0832,18.0472,31.5292,9.70146666666,27.8399616162,12.1608666667
588.41,11.2956,42.4178,28.9385333334,20.5502,8.35493333333,7.85933333333,28.0426666667,18.0401333333,31.4912666666,9.68006666665,27.8105878788,12.1261333333
588.74,11.2878,42.4751333333,29.0111333334,20.6036666667,8.3652,7.87326666667,28.0759333333,18.0870666667,31.5096666667,9.72146666668,27.8318686869,12.147
589.08,11.2982,42.4660666667,29.0128666667,20.6186,8.36886666667,7.8874,28.0699333333,18.1256,31.5063333333,9.74553333334,27.8326464646,12.1615333333
589.42,11.315,42.4885333333,29.0434666667,20.6539333333,8.39953333333,7.91733333333,28.0909333333,18.1965333333,31.5324,9.80200000001,27.8592484848,12.1772666667
589.76,11.3029333333,42.5065333333,29.0487333334,20.6584666667,8.35793333333,7.87653333333,28.0887333333,18.2040666666,31.5307333333,9.80426666665,27.8607979798,12.1859333333
590.09,11.3124,42.5087333333,29.0706,20.6988666667,8.36753333333,7.8784,28.0883333333,18.2744,31.5446666667,9.85046666665,27.8969050505,12.2049333333
590.43,11.2893333333,42.4773333334,29.0522666667,20.6904666667,8.31826666667,7.84226666667,28.0626,18.2469333333,31.5038,9.81653333333,27.8369272727,12.1552
590.77,11.3666,42.5039333333,29.1066666667,20.7775333333,8.35913333334,7.9056,28.1302666667,18.3466,31.5559333333,9.9228,27.8554727273,12.2348666667
591.11,11.4162,42.516,29.1123333333,20.8322,8.39466666667,7.926,28.1608,18.3886666667,31.5678,10.0053333333,27.8582868687,12.2630666666
591.44,11.4309333333,42.5506666667,29.1231333333,20.8984666667,8.4116,7.9506,28.1639333333,18.4419333334,31.5888666667,10.0464,27.8874121212,12.2858666667
591.78,11.4453333333,42.5914,29.1888,20.9449333333,8.43473333333,7.95626666667,28.196,18.5004666667,31.6018666666,10.1035333333,27.9356080808,12.3075333333
592.12,11.4672666667,42.6352,29.2118666667,21.0080666667,8.44506666667,7.96606666667,28.2464,18.5765333333,31.6194666667,10.1482,27.9474282828,12.3212666667
592.46,11.4434666667,42.6190666667,29.1686,21.032,8.44346666666,7.9466,28.2083333333,18.6284,31.595,10.1597333333,27.9664787879,12.3021333333
592.79,11.4339333333,42.6372,29.1902666667,21.0643333333,8.44386666666,7.9286,28.2180666666,18.657,31.5976,10.1985333333,27.9614343434,12.3231333333
593.13,11.4265333333,42.6852,29.2081333333,21.1171333333,8.44213333333,7.92386666667,28.2475333333,18.7064666667,31.6332,10.2344666667,27.9840343435,12.3389333333
593.47,11.4524666667,42.7364,29.2498666667,21.1909333333,8.48006666667,7.99226666667,28.2898,18.7992666667,31.6446,10.3076,28.0199777778,12.3727333333
593.80,11.4594666667,42.7716,29.2841333333,21.2320666667,8.49826666667,8.0122,28.3142666667,18.8232666667,31.6622,10.3258,28.021789899,12.3786
594.14,11.4935333333,42.7678,29.3013333333,21.2999333333,8.53886666667,8.0584,28.3236666667,18.8881333333,31.6874,10.3966666667,28.0563090909,12.4418
594.48,11.4594666667,42.7610666666,29.2544666667,21.3178,8.50426666667,8.03773333333,28.2629333333,18.899,31.6408,10.3754,28.0344606061,12.4196666667
594.81,11.4814,42.8054666667,29.2918,21.3736,8.52493333333,8.08453333333,28.2689333333,18.9758,31.663,10.4282666667,28.0770565657,12.4762
595.15,11.4396,42.7673333333,29.2632,21.3566666667,8.48326666667,8.0572,28.238,18.9604666667,31.6293333333,10.4111333333,28.0279191919,12.4518666667
595.49,11.4244,42.7212,29.2252666667,21.3587333333,8.45666666667,8.05913333333,28.2050666667,18.9618666667,31.5864666667,10.4201333333,27.9977515151,12.4524
595.82,11.4258,42.7521333333,29.2526,21.3841333333,8.47806666667,8.0848,28.1946666667,18.996,31.5950666667,10.4644,28.0002787879,12.4860666667
596.16,11.4375333333,42.7503333333,29.2655333333,21.3981333333,8.4802,8.08873333333,28.2058666667,19.0072,31.5848666667,10.4848,27.9850727272,12.5118666667
596.50,11.4790666667,42.7724,29.3072,21.4552,8.49906666667,8.13126666667,28.2174,19.0531333333,31.6032666667,10.5353333333,28.0256242424,12.5286666667
596.83,11.5097333333,42.7798,29.3380666667,21.4774666667,8.5236,8.1542,28.248,19.0876,31.6138,10.5600666667,28.0364727273,12.5408
597.17,11.5085333333,42.7729333333,29.3465333333,21.5047333333,8.52633333333,8.14213333334,28.2516666667,19.0902,31.6246666667,10.576,28.035440404,12.5376666667
597.51,11.5106,42.7634,29.324,21.5204,8.49766666667,8.1132,28.2300666667,19.1011333333,31.6016666667,10.5788666667,28.0240424242,12.5439333333
597.84,11.5362666667,42.7797333334,29.3631333333,21.5590666667,8.5146,8.12793333333,28.251,19.1394,31.6244666667,10.6322,28.0387959596,12.5635333333
598.18,11.5713333333,42.7967333333,29.4092666667,21.595,8.54906666667,8.13693333333,28.3070666667,19.1816,31.6292666667,10.6808666667,28.082779798,12.5894666667
598.52,11.5559333333,42.8283333333,29.4544,21.6236,8.51646666667,8.1118,28.3486666667,19.201,31.6619333334,10.6855333333,28.1046282828,12.5740666667
598.85,11.5720666667,42.8344666667,29.4783333333,21.6491333333,8.5138,8.0972,28.3524666667,19.2379333333,31.6681333333,10.7238,28.1183737374,12.5674
599.19,11.5996,42.8651333333,29.497,21.7020666667,8.5362,8.10826666667,28.3693333333,19.2966666667,31.7014,10.7616,28.1253090909,12.5744
599.53,11.6046666667,42.8489333333,29.5168666667,21.7376666667,8.5292,8.0952,28.3880666667,19.3102,31.717,10.7939333333,28.1109535353,12.5622666667
599.86,11.6574666667,42.9187333333,29.5857333333,21.8452666667,8.57986666666,8.17626666667,28.4731333333,19.4358666667,31.7952,10.8773333333,28.1638767677,12.6309333333
600.20,11.7042,42.9363333333,29.5989333333,21.882,8.6224,8.22613333333,28.5204666667,19.5134,31.8188,10.9518,28.1667212121,12.6858
600.53,11.7572666667,42.9881333333,29.6775333333,21.9873333333,8.67299999999,8.28326666667,28.5568666667,19.6431333333,31.8666666667,11.0554,28.2456767677,12.7731333333
