wavelength,Back_SpoPerm,Belly_SpoPerm,Breast_SpoPerm,Crissum_SpoPerm,Crown_SpoPerm,DorTail_SpoPerm,Patch10_SpoPerm,Patch11_SpoPerm,Rump_SpoPerm,Throat_SpoPerm,WingTip_SpoPerm
346.72,10.8605833333,27.94225,26.56475,24.8805833333,7.04525,8.09866666667,18.77925,16.6501666667,11.0640833334,5.77258333333,8.64791666666
347.08,11.031,28.0560833333,26.6984166667,25.0040833333,7.13716666667,8.18808333333,18.8700833333,16.7074166667,11.2088333334,5.93833333333,8.72174999999
347.45,11.0944166667,28.13,26.7719166667,25.0966666667,7.18933333334,8.19041666667,18.9291666667,16.8109166667,11.2536666667,6.0355,8.74758333334
347.81,11.1694166667,28.3376666667,26.9460833333,25.3048333334,7.22616666667,8.254,19.0106666667,16.87575,11.28975,6.07683333333,8.80491666666
348.18,11.21025,28.4249166666,26.9688333333,25.3803333333,7.28191666667,8.25425,19.0540833333,16.93125,11.3085,6.08020833333,8.78341666668
348.54,11.3888333333,28.688,27.1569166666,25.5671666666,7.39666666667,8.32533333333,19.22575,17.0510833334,11.41875,6.14775,8.87058333333
348.91,11.3956666667,28.7776666667,27.28725,25.7125,7.3705,8.29658333334,19.3565,17.1224166667,11.3754166667,6.09908333333,8.91258333334
349.27,11.43725,28.8806666667,27.3476666667,25.85,7.49308333333,8.33608333334,19.4208333333,17.1966666666,11.4034166666,6.18841666667,8.98816666667
349.64,11.5076666667,28.98825,27.463,26.0018333333,7.51416666667,8.35758333333,19.4759166667,17.3184166667,11.3509166667,6.21691666667,9.02416666666
350.00,11.5394166667,29.133,27.6115833333,26.0889166667,7.49708333334,8.38741666667,19.51325,17.3934166667,11.3906666667,6.14808333334,8.97233333332
350.37,11.3543333333,28.9418333334,27.43475,25.8554166667,7.35075,8.26925,19.3020833333,17.2353333333,11.207,5.934125,8.69491666666
350.73,11.203,28.8346666667,27.4158333333,25.7081666667,7.16075,8.03791666666,19.2020833333,17.1219166667,10.9753333333,5.68204166667,8.38391666667
351.10,11.0784166667,28.91925,27.4333333333,25.7920833333,7.09141666667,7.90341666667,19.2206666667,17.1788333333,10.90325,5.50133333333,8.22866666666
351.46,11.0949166667,29.0500833333,27.5668333333,25.9073333333,7.15633333333,7.92841666667,19.3138333334,17.26375,10.9726666667,5.52175,8.24658333333
351.83,11.17675,29.1511666666,27.6426666667,26.05225,7.25008333333,7.95791666666,19.43825,17.3564166666,11.0373333334,5.544125,8.30191666667
352.19,11.1625,29.2988333334,27.84075,26.1975,7.28225,7.99633333334,19.5749166667,17.39625,11.1133333333,5.57354166667,8.37858333333
352.55,10.9909166667,29.2434166667,27.8249166667,26.1323333333,7.15866666666,7.82841666667,19.5046666667,17.3238333334,10.9986666667,5.42916666667,8.24333333334
352.92,10.9551666666,29.17675,27.77225,26.0350833333,7.17725,7.82091666667,19.4733333333,17.2630833333,11.03925,5.45395833334,8.12816666667
353.28,10.8438333333,29.3203333333,27.8698333333,26.0939166667,6.98125,7.67066666666,19.4958333333,17.2319166667,10.9564166667,5.25808333333,8.0045
353.65,10.7623333333,29.3759166667,27.8885833333,26.0986666667,6.907,7.65816666667,19.5354166667,17.1948333333,11.0025833333,5.22108333333,7.92483333333
354.01,10.7541666667,29.4760833333,27.987,26.1975,6.93,7.67016666666,19.58975,17.249,11.0826666667,5.24270833333,7.941
354.38,10.8318333333,29.70775,28.1946666667,26.40775,6.96541666666,7.70508333333,19.74875,17.4209166667,11.17925,5.285875,8.07066666667
354.74,10.8468333333,29.8965,28.2599166667,26.4725,7.007,7.71183333333,19.80525,17.4321666667,11.2105,5.31420833333,8.15733333333
355.11,11.0056666667,30.1286666667,28.5114166666,26.6220833333,7.10925,7.83041666667,19.9096666667,17.5466666667,11.2870833334,5.43441666667,8.28441666667
355.47,11.166,30.3359166667,28.72475,26.736,7.19875,7.948,20.078,17.6284166667,11.389,5.55675,8.41008333332
355.83,11.03025,30.304,28.7298333334,26.7195,7.11741666667,7.81591666667,19.9981666667,17.5151666666,11.2840833333,5.459625,8.31750000001
356.20,11.0208333333,30.2835833333,28.8139166667,26.8089166666,7.06166666666,7.66491666666,19.9850833333,17.4858333333,11.2058333334,5.36616666667,8.20575
356.56,11.0851666667,30.5208333334,29.0006666667,27.0089166667,7.10291666667,7.67633333333,20.1285833333,17.5785833333,11.2053333333,5.36479166666,8.29758333333
356.93,11.1325833333,30.67,29.1533333333,27.1725833334,7.083,7.65633333333,20.1856666667,17.6625833333,11.1880833333,5.39316666667,8.29691666667
357.29,11.2803333333,30.7771666667,29.2989166667,27.3043333334,7.24591666667,7.78225,20.3555833333,17.8173333333,11.3130833334,5.57683333333,8.424
357.66,11.3169166667,30.9650833334,29.5245,27.4444166667,7.30225,7.81725,20.4923333333,17.9319166667,11.3745,5.63179166667,8.47233333333
358.02,11.2765833333,31.0125,29.5775,27.4961666666,7.2265,7.70458333333,20.4948333333,17.90025,11.2589166667,5.55370833333,8.36233333333
358.38,11.3215833333,31.186,29.6916666667,27.6431666666,7.29791666667,7.73466666667,20.5955,17.9139166667,11.3031666667,5.6405,8.32916666666
358.75,11.40575,31.285,29.9173333333,27.8749166667,7.32208333333,7.80133333334,20.7100833333,18.0535833333,11.3925833334,5.69983333333,8.34433333332
359.11,11.4459166667,31.5481666667,30.1196666667,28.1165,7.36225,7.86008333333,20.9243333333,18.1168333333,11.446,5.76383333333,8.42658333333
359.48,11.44375,31.7780833333,30.2873333333,28.3304166667,7.32491666666,7.81616666667,21.0186666666,18.1844166667,11.437,5.67520833333,8.36983333332
359.84,11.70275,32.07225,30.5626666666,28.5918333333,7.516,8.07566666667,21.2794166667,18.4948333334,11.6896666667,5.93266666667,8.58458333332
360.20,11.8235833333,32.36175,30.6871666667,28.702,7.61791666666,8.24633333333,21.40025,18.6571666666,11.8706666667,6.09195833333,8.74175
360.57,11.8306666667,32.4029166667,30.7391666667,28.78425,7.62116666666,8.26016666667,21.4420833334,18.6595833333,11.9140833333,6.124,8.69233333332
360.93,11.8525833333,32.5255833333,30.9106666666,28.94625,7.65783333333,8.30166666667,21.53075,18.7711666667,11.9461666667,6.17045833334,8.73466666666
361.29,11.8155,32.5055,30.8899166667,28.96875,7.5895,8.25175,21.4926666667,18.7501666667,11.9079166667,6.09558333333,8.65366666667
361.66,11.8785,32.541,30.9145,29.01075,7.58558333333,8.24825,21.5061666666,18.7853333333,11.9120833334,6.076,8.64825000001
362.02,11.90975,32.5940833333,30.9965,29.08275,7.63408333333,8.27058333334,21.6126666667,18.8396666667,11.9848333333,6.09720833333,8.70658333334
362.39,11.98525,32.6534166667,31.1303333333,29.1435,7.67783333334,8.27683333333,21.6924166667,18.96125,12.0273333333,6.13041666667,8.78458333333
362.75,12.0743333333,32.7445833333,31.15725,29.2299166666,7.77266666666,8.33416666667,21.8154166667,18.99025,12.0953333333,6.22033333333,8.84633333333
363.11,12.0401666667,32.732,31.1334166667,29.209,7.76725,8.27525,21.8056666667,18.9914166667,12.08225,6.19475,8.79816666667
363.48,11.9391666667,32.5608333333,31.0125,29.1215,7.666,8.16375,21.705,18.875,11.9545833333,6.134125,8.73791666667
363.84,11.7409166667,32.40725,30.8891666667,29.00975,7.49916666666,7.95233333333,21.5575833333,18.6750833333,11.7823333333,5.94925,8.53608333332
364.20,11.6908333333,32.488,30.9675,29.1265833333,7.50091666666,7.90991666667,21.60475,18.7171666667,11.7819166667,5.89408333333,8.46591666666
364.57,11.70225,32.619,31.0821666667,29.2114166666,7.56058333333,7.91775,21.7086666667,18.8541666667,11.8296666667,5.89254166667,8.49683333333
364.93,11.744,32.6754166667,31.0805833333,29.2724166667,7.65625,7.95508333334,21.775,18.8678333333,11.8999166667,5.86179166666,8.55108333334
365.29,11.74075,32.8484166667,31.2714166667,29.37375,7.71416666667,7.96933333333,21.8681666667,18.931,11.9191666667,5.88416666667,8.58850000001
365.66,11.7041666667,32.853,31.3555833333,29.4171666667,7.71158333333,7.8965,21.9423333333,18.907,11.8814166667,5.84704166667,8.60908333332
366.02,11.7385,32.9595833333,31.4644166667,29.557,7.77358333333,7.912,21.9693333333,18.92975,11.8968333333,5.88225,8.65800000001
366.38,11.6565833333,32.924,31.3955,29.5078333333,7.70916666667,7.87125,21.91325,18.8588333333,11.8295,5.817,8.57333333334
366.75,11.5921666667,33.00375,31.4761666667,29.5440833333,7.67258333333,7.86791666667,21.9590833333,18.9389166667,11.8595,5.73841666667,8.53308333332
367.11,11.58025,33.0273333333,31.5264166667,29.61275,7.67391666667,7.86333333333,21.9705,18.9335,11.8609166666,5.6775,8.46183333333
367.47,11.6501666667,33.2778333333,31.7430833333,29.7444166667,7.70941666667,7.92475,22.1298333333,19.0920833334,11.9896666666,5.69770833333,8.496
367.84,11.7994166667,33.538,31.9723333334,29.99075,7.82291666666,8.04891666667,22.3340833334,19.3033333333,12.1670833333,5.777625,8.64066666667
368.20,11.889,33.5924166667,32.0600833333,30.1080833333,7.88116666667,8.09891666667,22.4005833333,19.3804166667,12.1801666667,5.83883333333,8.74066666666
368.56,11.9281666667,33.6443333333,32.1323333333,30.1756666666,7.89158333333,8.13758333333,22.4003333333,19.3870833333,12.1799166667,5.87904166667,8.74958333334
368.93,11.9611666667,33.7631666667,32.3345,30.2773333333,7.8375,8.07941666667,22.4829166667,19.43125,12.1581666667,5.87333333334,8.72733333333
369.29,12.0213333333,33.90125,32.4664166666,30.5084166666,7.86791666667,8.0965,22.6023333333,19.4665833333,12.1968333333,5.865625,8.78516666666
369.65,12.0721666667,34.1398333333,32.5944166666,30.7016666667,7.85916666667,8.08408333333,22.62775,19.481,12.22275,5.89908333333,8.75633333332
370.01,12.1699166667,34.3500833333,32.6948333333,30.8255,7.91875,8.15658333333,22.7843333333,19.6298333333,12.33225,6.005,8.81933333333
370.38,12.25475,34.5938333333,32.8506666666,31.04175,8.01725,8.23516666667,22.9560833334,19.71375,12.44825,6.045875,8.87091666666
370.74,12.2745833333,34.7548333333,32.9395,31.1511666667,8.02266666667,8.20466666667,23.0043333334,19.6810833333,12.4138333334,6.03758333334,8.88241666666
371.10,12.3415833334,34.90725,33.0688333333,31.2996666667,8.01391666667,8.243,23.0980833333,19.785,12.4966666667,6.07125,8.9685
371.46,12.40975,35.0000833333,33.1764166666,31.4449166667,8.10466666667,8.32966666667,23.1494166666,19.8650833333,12.5544166667,6.16241666666,8.99316666666
371.83,12.4011666667,34.9668333333,33.1675833333,31.3755,8.09491666667,8.33508333333,23.1695,19.8019166667,12.49825,6.19575,8.96033333332
372.19,12.3871666667,35.0593333333,33.2304166667,31.413,8.02866666666,8.28066666666,23.2429166667,19.8010833333,12.4430833333,6.12875,8.87516666666
372.55,12.39275,35.1806666667,33.28775,31.5239166667,7.97108333333,8.236,23.30525,19.8094166667,12.4633333333,6.059625,8.81441666668
372.92,12.2961666667,35.2453333333,33.2886666667,31.5468333334,7.91183333333,8.18866666667,23.3195,19.7999166667,12.4706666667,6.03066666667,8.73266666666
373.28,12.2258333333,35.2541666667,33.2766666667,31.4665,7.81333333333,8.11283333334,23.2745833333,19.765,12.4189166667,5.944,8.61041666668
373.64,12.2189166667,35.3566666667,33.3631666667,31.58775,7.83725,8.1645,23.3596666666,19.8615833333,12.4648333334,5.94229166667,8.62466666667
374.00,12.2351666667,35.3759166667,33.491,31.6711666666,7.85575,8.18058333333,23.4426666667,19.8744166667,12.4560833334,5.912125,8.63274999999
374.37,12.2344166667,35.45325,33.6209166667,31.8073333333,7.8285,8.14775,23.51575,19.9244166667,12.5,5.88133333333,8.60900000001
374.73,12.1630833333,35.4178333333,33.6870833333,31.8591666667,7.72608333333,8.05125,23.5030833333,19.9096666667,12.4544166667,5.77908333333,8.47274999999
375.09,12.1028333333,35.4658333333,33.77525,31.8475833333,7.74225,8.00958333333,23.5491666667,19.9000833333,12.4125,5.75770833333,8.39500000001
375.45,12.0920833333,35.5486666666,33.8413333333,31.9051666667,7.79766666667,7.94866666666,23.6410833333,19.92325,12.4360833333,5.741125,8.42716666666
375.81,12.194,35.88175,34.106,32.1686666666,7.90525,8.02341666667,23.764,20.1034166667,12.5553333333,5.831875,8.50691666668
376.18,12.1950833333,35.9520833333,34.1893333333,32.1950833333,7.91091666667,8.03225,23.7626666667,20.13125,12.6120833334,5.89870833333,8.56066666666
376.54,12.1959166666,36.0420833333,34.2916666667,32.2249166667,7.94841666667,8.04166666667,23.8245,20.1513333333,12.6431666667,5.96058333333,8.63658333333
376.90,12.2469166667,36.2165,34.4816666667,32.3835,7.97991666667,8.054,23.93725,20.2274166667,12.66775,5.94820833333,8.67775
377.26,12.3671666667,36.39325,34.6305833333,32.54975,8.11191666666,8.14533333333,24.0635,20.3735,12.7753333333,6.071,8.79908333333
377.63,12.4266666667,36.4336666667,34.7363333334,32.6755833333,8.14658333333,8.19191666667,24.17375,20.4526666667,12.82925,6.13958333333,8.83725000001
377.99,12.35625,36.5235833333,34.8226666667,32.7415833333,8.07575,8.13633333333,24.1469166667,20.4429166666,12.7825,6.07054166667,8.75949999999
378.35,12.3431666667,36.5835833333,34.9216666667,32.7755,8.06183333333,8.11866666667,24.2080833333,20.4439166667,12.73625,6.08025,8.75616666666
378.71,12.3935833333,36.757,35.0393333334,32.9186666667,8.12025,8.179,24.2781666667,20.5059166667,12.7694166667,6.15370833333,8.82841666667
379.07,12.5204166667,36.9199166666,35.24025,33.1450833333,8.15575,8.2375,24.38075,20.611,12.8395,6.22716666667,8.90949999999
379.44,12.4766666667,36.9520833333,35.2561666667,33.1325833333,8.03666666667,8.17833333334,24.3401666666,20.5570833333,12.7913333333,6.17408333334,8.8
379.80,12.5415833333,37.0396666667,35.35875,33.2535,8.10125,8.22225,24.4981666667,20.588,12.8385833333,6.18295833333,8.85683333332
380.16,12.6751666667,37.1829166667,35.55875,33.4935,8.18225,8.29341666666,24.6844166667,20.66725,12.9280833333,6.23629166667,8.91816666668
380.52,12.7575833333,37.3183333333,35.7114166667,33.6994166667,8.258,8.36458333333,24.7974166667,20.78325,13.0029166667,6.28866666667,8.92599999999
380.88,12.834,37.404,35.7441666667,33.7986666666,8.293,8.4245,24.8940833333,20.8305,13.0594166666,6.34658333333,8.95975
381.24,12.7375,37.3556666667,35.6801666667,33.7559166667,8.16441666667,8.32358333333,24.89425,20.7541666667,12.99675,6.26154166667,8.85341666668
381.61,12.7314166667,37.4755,35.7988333334,33.777,8.15283333333,8.28466666667,24.9335,20.7586666667,12.9829166667,6.211375,8.82766666666
381.97,12.8406666667,37.715,35.9629166667,33.98475,8.22133333333,8.35475,25.1113333334,20.8691666666,13.12125,6.31154166667,8.89341666667
382.33,12.88775,37.8674166667,36.0790833333,34.1033333334,8.26775,8.36633333333,25.1751666667,20.9463333333,13.1773333333,6.326375,8.91933333334
382.69,13.0360833333,38.0814166667,36.29425,34.293,8.41658333333,8.466,25.3605833333,21.11975,13.35,6.45866666667,9.06716666667
383.05,12.9879166667,38.1546666667,36.3296666667,34.3393333333,8.39616666666,8.43891666666,25.4120833333,21.1425833334,13.3364166667,6.40445833333,9.01566666667
383.41,13.0036666667,38.2904166667,36.4428333333,34.5026666667,8.43691666667,8.47316666666,25.5588333334,21.2385,13.3965833333,6.4345,9.08375000001
383.77,12.9624166667,38.3303333333,36.4884166667,34.5584166667,8.36216666667,8.42291666667,25.59375,21.289,13.4033333333,6.40391666667,9.01208333333
384.14,12.8868333333,38.3821666667,36.5028333333,34.5633333333,8.31075,8.34341666667,25.6100833333,21.261,13.3288333333,6.271625,8.90558333334
384.50,12.8625833333,38.4121666667,36.5935833333,34.5969166667,8.287,8.31158333333,25.6325833333,21.24275,13.309,6.212,8.88699999999
384.86,12.8165,38.4339166667,36.6570833333,34.6166666667,8.26933333333,8.25325,25.6114166667,21.2625833334,13.2759166666,6.15316666667,8.85008333333
385.22,12.893,38.6136666667,36.8813333333,34.8169166667,8.38475,8.32191666667,25.766,21.3825833333,13.3686666667,6.2105,8.95308333333
385.58,12.8874166667,38.702,36.9610833334,34.90925,8.42675,8.33975,25.8079166667,21.36975,13.3821666667,6.22095833333,8.9685
385.94,12.8609166667,38.6836666667,36.9533333333,34.8763333333,8.41291666667,8.32158333333,25.781,21.3475,13.3505,6.17575,8.96658333333
386.30,12.85025,38.7893333334,37.0459166667,35.0074166667,8.42275,8.37883333333,25.8649166667,21.3931666667,13.4045,6.17733333333,9.00558333332
386.66,12.7369166667,38.7761666667,37.0190833333,35.023,8.34491666667,8.30941666666,25.8341666666,21.3161666667,13.3445,6.08191666667,8.91341666666
387.03,12.733,38.86725,37.0718333333,35.0636666667,8.35,8.28058333334,25.891,21.3119166667,13.36225,6.09270833334,8.91233333332
387.39,12.77175,38.9328333333,37.1315,35.1519166667,8.37658333334,8.304,25.9070833333,21.3278333334,13.3398333334,6.11058333333,8.88841666667
387.75,12.7934166667,39.0321666667,37.2220833333,35.2098333333,8.43525,8.34025,25.9789166667,21.3494166667,13.3720833333,6.14645833333,8.95208333332
388.11,12.8015833333,39.1315833334,37.2661666667,35.287,8.4785,8.3885,26.0124166667,21.3835833333,13.4116666667,6.24229166667,8.99858333333
388.47,12.82125,39.2275833333,37.3225833333,35.34575,8.48183333334,8.39341666667,26.0974166667,21.46275,13.4474166666,6.25491666667,9.01216666667
388.83,12.845,39.3940833333,37.4175833334,35.5075833333,8.492,8.40675,26.2125833333,21.5398333333,13.4866666667,6.28391666667,9.03074999999
389.19,12.9019166666,39.534,37.5165,35.65375,8.50383333333,8.44925,26.2860833333,21.6076666667,13.5409166667,6.30804166667,9.02208333334
389.55,12.9260833334,39.6543333333,37.5723333333,35.7303333333,8.504,8.45333333333,26.37575,21.6944166667,13.5613333333,6.30795833333,9.02974999999
389.91,12.9324166667,39.7930833333,37.6829166667,35.85625,8.51533333333,8.42425,26.45425,21.7315,13.561,6.30083333333,9.02241666667
390.27,13.0094166667,39.9078333333,37.742,35.9440833334,8.53766666667,8.42416666667,26.5225833333,21.7865,13.5714166667,6.35495833333,9.06925000001
390.63,13.0596666667,39.9709166667,37.8586666667,36.0524166667,8.54783333333,8.45458333333,26.6371666666,21.8743333333,13.60575,6.37458333333,9.086
391.00,13.1156666667,40.1055833333,37.9788333333,36.1945833333,8.5855,8.54166666667,26.7456666667,21.9805833334,13.6739166667,6.39479166667,9.14325000001
391.36,13.1751666667,40.2296666667,38.1100833333,36.33275,8.60916666667,8.56983333333,26.8664166667,22.05475,13.773,6.4035,9.21783333333
391.72,13.2015833334,40.34825,38.225,36.457,8.58558333334,8.57433333333,26.90875,22.1139166666,13.7729166667,6.40541666667,9.21166666666
392.08,13.1836666667,40.40775,38.2676666667,36.5273333334,8.58,8.55575,26.9834166667,22.13725,13.7711666667,6.37416666667,9.18866666666
392.44,13.18975,40.6184166667,38.4109166667,36.7129166667,8.59575,8.55333333333,27.08225,22.1618333333,13.7733333333,6.40695833333,9.19791666666
392.80,13.2126666666,40.63675,38.4313333333,36.71675,8.62758333333,8.5795,27.1129166667,22.1385,13.8194166667,6.41195833333,9.19091666666
393.16,13.214,40.7290833333,38.5486666667,36.81675,8.64516666667,8.58183333333,27.1724166667,22.16375,13.81875,6.41295833333,9.20441666667
393.52,13.2826666667,40.8461666667,38.6669166667,36.9806666667,8.72033333334,8.644,27.2615833333,22.249,13.903,6.48004166667,9.28083333334
393.88,13.34525,40.9605833333,38.7550833334,37.1013333333,8.78175,8.70516666667,27.3868333333,22.3340833333,13.9655,6.55283333334,9.33825
394.24,13.3373333333,41.0084166666,38.7944166667,37.1290833333,8.76841666667,8.66858333333,27.4308333333,22.3308333334,13.9500833333,6.51225,9.25716666667
394.60,13.3430833334,41.13125,38.8415833333,37.162,8.79683333333,8.66608333333,27.4549166667,22.31675,13.93975,6.51525,9.24633333333
394.96,13.3525,41.1409166666,38.8654166667,37.2093333333,8.818,8.64216666667,27.4518333333,22.3211666667,13.9441666667,6.53058333333,9.27691666666
395.32,13.3199166667,41.1858333333,38.89775,37.254,8.80916666667,8.61816666667,27.45025,22.3165,13.89625,6.50295833333,9.25891666667
395.68,13.2573333333,41.13725,38.80625,37.2245,8.74158333333,8.51266666667,27.3904166667,22.2585,13.8365833333,6.425875,9.18366666666
396.04,13.2639166667,41.2244166667,38.928,37.322,8.71616666667,8.50291666667,27.427,22.25475,13.8575,6.40375,9.19699999999
396.40,13.2689166667,41.1805833333,38.939,37.3034166667,8.72008333333,8.50191666667,27.427,22.27925,13.8733333333,6.37795833333,9.20916666667
396.76,13.3141666667,41.3128333333,39.0690833333,37.4261666666,8.78041666667,8.55041666667,27.5354166667,22.3681666667,13.90275,6.42541666667,9.26841666666
397.12,13.33,41.4354166666,39.15425,37.4895,8.80291666667,8.58491666667,27.6009166667,22.4284166667,13.9619166667,6.45508333333,9.27758333334
397.48,13.3001666667,41.4868333333,39.1786666667,37.4868333333,8.77266666667,8.54791666667,27.61975,22.41875,13.94925,6.42604166667,9.22983333333
397.84,13.3265,41.5484166667,39.2701666667,37.54475,8.77566666667,8.53866666666,27.668,22.4569166667,13.9750833333,6.402125,9.22925000001
398.20,13.3373333333,41.62475,39.3980833333,37.62425,8.80516666667,8.57316666667,27.7521666666,22.504,14.0145833333,6.42266666667,9.25358333333
398.56,13.4019166666,41.743,39.53025,37.75425,8.864,8.62816666667,27.8559166667,22.6324166667,14.0745,6.46329166667,9.29458333333
398.92,13.3785833333,41.8530833333,39.6170833333,37.8505833334,8.81108333333,8.57241666666,27.9119166667,22.6240833333,14.0774166666,6.41058333333,9.22524999999
399.28,13.4100833334,41.9793333333,39.77325,37.9481666667,8.81433333333,8.57258333333,28.0058333334,22.6583333334,14.1234166667,6.417,9.22966666668
399.64,13.4684166667,42.2039166667,40.0020833333,38.1674166667,8.88766666667,8.64041666667,28.175,22.7531666666,14.1881666666,6.47116666667,9.28233333332
400.00,13.5301666667,42.30175,40.0865,38.2838333333,8.94216666666,8.68058333334,28.2655,22.855,14.23925,6.50304166667,9.33233333332
400.36,13.5866666667,42.4288333333,40.1874166667,38.4415833333,8.96791666667,8.71658333333,28.3726666667,22.9148333333,14.26725,6.537,9.346
400.72,13.6194166667,42.5235,40.2806666666,38.5301666667,8.98641666667,8.72441666667,28.4121666667,22.9663333334,14.3134166666,6.5645,9.36391666666
401.08,13.6021666667,42.5090833333,40.2175,38.5218333333,8.962,8.67091666667,28.4166666666,22.9445833333,14.25025,6.53191666667,9.37416666667
401.44,13.6555,42.64975,40.3875,38.6495833333,8.98341666667,8.70558333333,28.5424166667,23.0125833333,14.2864166667,6.54595833334,9.38691666667
401.80,13.6843333333,42.75775,40.4433333333,38.7671666667,9.03333333334,8.76316666667,28.6319166667,23.0918333333,14.3629166667,6.57483333334,9.39150000001
402.16,13.7415833333,42.8415,40.4833333333,38.8984166667,9.09558333333,8.80266666667,28.7325,23.1785,14.4559166666,6.64,9.49766666667
402.52,13.7595,42.916,40.5816666667,38.99725,9.08208333332,8.78441666667,28.8120833333,23.18425,14.4879166667,6.63095833333,9.52975000001
402.88,13.8419166667,43.0824166667,40.7315,39.16075,9.16783333333,8.86408333333,28.9470833334,23.2855833333,14.5665,6.71841666667,9.60266666667
403.24,13.82375,43.1780833334,40.7504166667,39.2345833333,9.17958333333,8.86125,29.0175,23.3225,14.5685833333,6.72466666667,9.58516666666
403.60,13.7814166667,43.1383333333,40.71275,39.2156666667,9.14558333332,8.82983333333,28.97975,23.2429166667,14.54825,6.65683333334,9.54325
403.95,13.8425833333,43.23025,40.8259166667,39.2719166667,9.17875000001,8.8985,29.07525,23.2963333333,14.6115833333,6.70520833333,9.59066666668
404.31,13.8253333333,43.3164166666,40.877,39.3188333333,9.16558333332,8.88066666667,29.1085,23.2896666667,14.6159166667,6.69866666667,9.56075000001
404.67,13.79125,43.338,40.8733333333,39.362,9.13383333333,8.84833333333,29.1320833333,23.2765833334,14.5808333334,6.6435,9.54233333333
405.03,13.8105833333,43.4095,40.9901666667,39.4468333333,9.1375,8.85083333334,29.1995,23.2971666667,14.6240833333,6.660625,9.53566666667
405.39,13.7663333333,43.3918333333,40.95625,39.5,9.09275,8.81575,29.19425,23.2843333333,14.5959166666,6.62529166667,9.50816666667
405.75,13.7389166667,43.42075,41.0225,39.53175,9.04866666667,8.77075,29.1889166667,23.2376666667,14.5448333333,6.58179166667,9.48408333334
406.11,13.6820833333,43.5243333333,41.0840833333,39.593,8.98733333333,8.70408333333,29.1745833333,23.22075,14.51375,6.52,9.42633333332
406.47,13.6556666667,43.5670833333,41.0716666667,39.63875,8.98433333333,8.69741666667,29.1705,23.2295,14.4929166667,6.49570833333,9.39166666666
406.83,13.6301666667,43.5815833333,41.1046666667,39.66125,8.97766666667,8.68675,29.207,23.2288333333,14.4726666666,6.47695833333,9.38866666668
407.19,13.6604166667,43.6138333334,41.16925,39.72225,8.98683333333,8.71225,29.2388333333,23.25875,14.4993333333,6.48720833334,9.4165
407.55,13.7254166666,43.7971666667,41.2720833333,39.8525,9.0225,8.75966666667,29.38475,23.40125,14.5713333333,6.5545,9.49425000001
407.90,13.687,43.901,41.3199166667,39.9591666667,9.00083333334,8.68908333333,29.3838333333,23.3918333333,14.5423333333,6.52379166667,9.43983333334
408.26,13.6834166667,43.9148333333,41.3166666667,39.95825,8.99333333333,8.67391666667,29.4256666667,23.3855,14.5621666667,6.49079166666,9.46308333333
408.62,13.6965,43.9989166667,41.3753333333,40.0175833333,9.00383333333,8.67183333333,29.47525,23.38975,14.5823333333,6.496,9.46791666667
408.98,13.706,44.0735,41.4013333333,40.0914166667,9.00358333333,8.66716666667,29.5121666667,23.42475,14.5990833333,6.47916666667,9.47008333333
409.34,13.7530833333,44.2275833333,41.5214166666,40.2060833333,9.05641666667,8.70266666667,29.6115833333,23.5050833333,14.6558333333,6.51154166667,9.51333333333
409.70,13.7386666667,44.2905833333,41.515,40.2443333333,9.06416666667,8.70916666667,29.6876666666,23.5056666667,14.6618333333,6.51025,9.52508333334
410.06,13.7919166666,44.3608333334,41.5976666666,40.3461666667,9.08383333333,8.76316666667,29.7295833333,23.5479166666,14.6814166667,6.523625,9.53666666666
410.42,13.81,44.4263333334,41.6599166666,40.4091666667,9.07483333334,8.75608333334,29.7945833333,23.56125,14.72275,6.56079166667,9.55766666667
410.77,13.8149166667,44.483,41.69425,40.47275,9.0515,8.74358333333,29.7933333333,23.566,14.7186666667,6.53345833333,9.52616666666
411.13,13.8021666667,44.5745,41.7619166667,40.5398333333,9.03241666667,8.70275,29.8268333334,23.5838333333,14.6966666667,6.50770833333,9.49733333334
411.49,13.8075,44.5789166667,41.8303333333,40.5830833334,9.03941666667,8.68775,29.8258333333,23.5724166667,14.685,6.51116666666,9.47433333333
411.85,13.8209166667,44.6208333333,41.86925,40.626,9.03475,8.69733333333,29.876,23.608,14.7013333333,6.50975,9.47758333333
412.21,13.8564166667,44.7673333334,41.9795,40.7865833333,9.04666666667,8.71475,29.9341666667,23.675,14.70625,6.52566666666,9.47983333333
412.57,13.8855,44.8835833333,42.0715833333,40.9104166667,9.04525,8.72716666666,29.9908333333,23.7388333333,14.7219166666,6.55604166667,9.47449999999
412.92,13.9530833334,44.9705,42.19525,41.0129166667,9.09983333333,8.79208333334,30.09425,23.761,14.7549166667,6.60733333334,9.5065
413.28,13.9770833333,45.0360833333,42.2325,41.0930833333,9.09825,8.78508333334,30.1499166667,23.7848333333,14.7764166667,6.62341666667,9.50824999999
413.64,14.08025,45.2118333334,42.41725,41.2555,9.15183333332,8.843,30.2599166666,23.9238333333,14.8755,6.71245833334,9.58258333334
414.00,14.1301666667,45.3265,42.5510833333,41.339,9.20541666666,8.89283333333,30.42675,24.0379166667,14.9170833333,6.74729166667,9.66016666667
414.36,14.14725,45.4716666667,42.6465833334,41.4400833334,9.22149999999,8.92858333333,30.5233333333,24.126,14.91925,6.74070833334,9.67783333334
