wavelength,Back_SalAtpf,Belly_SalAtpf,Breast_SalAtpf,Crissum_SalAtpf,Crown_SalAtpf,DorTail_SalAtpf,Patch10_SalAtpf,Patch11_SalAtpf,Rump_SalAtpf,Throat_SalAtpf,WingTip_SalAtpf
571.81,10.67306667,36.80733333,29.1276,19.79626667,5.097,7.235933333,34.93006667,4.046933333,12.05686667,44.98793333,10.07813333
572.15,10.69366667,36.8242,29.15806667,19.847,5.124533333,7.274466667,34.973,4.073866667,12.0926,45.01206667,10.08393333
572.49,10.68006667,36.82766667,29.1596,19.8692,5.1048,7.237366667,34.97546667,4.072066667,12.07846667,44.9986,10.09153333
572.83,10.66946667,36.81793333,29.16886667,19.8818,5.085,7.215733333,34.969,4.056733333,12.06173333,45.03473333,10.07073333
573.17,10.63946667,36.81473333,29.15486667,19.875,5.049466667,7.1881,34.94393333,4.019333333,12.04313333,45.03873333,10.05206667
573.51,10.6178,36.8234,29.15526667,19.89826667,5.077333333,7.206166667,34.9616,4.027733333,12.04266667,45.03913333,10.06353333
573.85,10.6314,36.84953333,29.124,19.9226,5.0706,7.204133333,34.94186667,4.0348,12.04886667,45.0382,10.0612
574.19,10.64653333,36.86986667,29.14753333,19.94706667,5.075066667,7.2203,34.93126667,4.041733333,12.06546667,45.04933333,10.08253333
574.53,10.61766667,36.89586667,29.161,19.94766667,5.062,7.209366667,34.9296,4.0274,12.02726667,45.06466667,10.05633333
574.87,10.58993333,36.87986667,29.1524,19.93346667,5.0586,7.197,34.8986,4.0224,12.01513333,45.03953333,10.06213333
575.21,10.5548,36.90946667,29.15693333,19.9474,5.032066667,7.162866667,34.89246667,3.994666667,11.98673333,45.0544,10.06213333
575.55,10.57386667,36.9178,29.1778,19.99446667,5.0426,7.224933333,34.9004,4.0354,11.99713333,45.06693333,10.06493333
575.89,10.5602,36.92033333,29.14326667,19.99046667,5.0302,7.189633333,34.85573333,4.0144,11.9748,45.0486,10.06713333
576.22,10.57833333,36.94466667,29.13266667,19.99,5.048133333,7.184366667,34.8458,4.020933333,11.98093333,45.06933333,10.07973333
576.56,10.5336,36.95426667,29.14506667,19.98406667,5.0072,7.141733333,34.81026667,3.986533333,11.94186667,45.07093333,10.0342
576.9,10.56806667,37.04246667,29.16906667,20.03746667,5.026533333,7.1314,34.8448,4.0062,11.9602,45.12653333,10.05506667
577.24,10.58666667,37.0232,29.169,20.04746667,5.010533333,7.1266,34.81513333,3.993066667,11.9518,45.1288,10.07426667
577.58,10.571,37.01733333,29.20366667,20.0726,5.028,7.1288,34.82926667,3.996866667,11.94646667,45.1194,10.08533333
577.92,10.559,37.03133333,29.21626667,20.08766667,5.012733333,7.084166667,34.83806667,3.977733333,11.92846667,45.15246667,10.06113333
578.26,10.57186667,37.03213333,29.22466667,20.1166,5.032533333,7.066033333,34.84413333,3.977266667,11.9512,45.13746667,10.07413333
578.6,10.595,37.0932,29.26726667,20.21006667,5.086,7.1044,34.8732,4.037533333,12.00313333,45.18233333,10.12313333
578.94,10.6676,37.18333333,29.34526667,20.27366667,5.1346,7.139033333,34.94326667,4.0726,12.07813333,45.29566667,10.16146667
579.28,10.66526667,37.19466667,29.31546667,20.2658,5.164266667,7.101666667,34.91426667,4.038466667,12.0768,45.29286667,10.1724
579.61,10.64146667,37.20313333,29.35213333,20.299,5.1336,7.091466667,34.9268,4.015133333,12.07453333,45.32613333,10.14426667
579.95,10.61046667,37.26353333,29.3674,20.34266667,5.097666667,7.1076,34.96606667,3.962266667,12.0666,45.38366667,10.1346
580.29,10.62346667,37.2542,29.32826667,20.38613333,5.138266667,7.147833333,34.9914,3.978866667,12.09986667,45.38686667,10.18553333
580.63,10.61073333,37.17013333,29.33306667,20.38206667,5.143933333,7.192266667,34.9624,3.981466667,12.11006667,45.34713333,10.1672
580.97,10.62346667,37.21146667,29.35286667,20.40733333,5.1434,7.1859,34.98986667,3.966,12.09686667,45.377,10.14173333
581.31,10.66813333,37.28586667,29.41506667,20.50273333,5.1542,7.217,35.05566667,3.990333333,12.14533333,45.4652,10.16986667
581.65,10.6936,37.30893333,29.4054,20.56673333,5.197333333,7.236766667,35.05406667,4.015133333,12.17926667,45.48533333,10.18786667
581.98,10.74746667,37.35253333,29.42906667,20.65,5.237133333,7.268233333,35.11253333,4.065133333,12.2124,45.59086667,10.2386
582.32,10.79546667,37.38153333,29.41193333,20.68753333,5.2074,7.253033333,35.15853333,4.038133333,12.18286667,45.6598,10.22726667
582.66,10.8088,37.32326667,29.37286667,20.71493333,5.221133333,7.3123,35.1572,4.049866667,12.19853333,45.60066667,10.24553333
583,10.83046667,37.35606667,29.40686667,20.759,5.215733333,7.335833333,35.22293333,4.0742,12.24133333,45.6502,10.2832
583.34,10.84953333,37.3466,29.35053333,20.74213333,5.2356,7.334333333,35.17546667,4.109333333,12.26453333,45.5858,10.30426667
583.68,10.86193333,37.26186667,29.30013333,20.74066667,5.240466667,7.294566667,35.119,4.120733333,12.25153333,45.48253333,10.29466667
584.01,10.90206667,37.31553333,29.322,20.7906,5.265933333,7.295133333,35.13046667,4.155933333,12.29513333,45.5004,10.3274
584.35,10.9322,37.41326667,29.36106667,20.88986667,5.282866667,7.3077,35.21853333,4.175333333,12.32653333,45.65046667,10.35966667
584.69,10.93286667,37.3868,29.36126667,20.94426667,5.289,7.3518,35.23193333,4.229866667,12.40806667,45.64913333,10.37553333
585.03,10.9464,37.3942,29.38253333,20.95033333,5.293133333,7.3414,35.21886667,4.246666667,12.41053333,45.60186667,10.39853333
585.37,10.87646667,37.39226667,29.3696,20.939,5.210866667,7.324966667,35.2186,4.195066667,12.35493333,45.5832,10.35333333
585.7,10.83993333,37.40746667,29.35753333,20.91633333,5.123466667,7.275033333,35.21613333,4.131066667,12.33666667,45.5556,10.31173333
586.04,10.86266667,37.39046667,29.3898,20.918,5.143466667,7.281933333,35.1938,4.1546,12.38093333,45.5322,10.34846667
586.38,10.8564,37.41993333,29.397,20.92906667,5.151066667,7.2796,35.18846667,4.150533333,12.3764,45.51833333,10.35093333
586.72,10.96013333,37.5198,29.48886667,21.03793333,5.244733333,7.3707,35.26186667,4.197466667,12.4824,45.5874,10.44366667
587.06,10.93933333,37.52886667,29.52326667,21.05053333,5.2216,7.3598,35.28713333,4.175466667,12.44486667,45.61246667,10.39913333
587.39,10.9558,37.59026667,29.5574,21.069,5.217,7.387666667,35.3252,4.215333333,12.48746667,45.63553333,10.40326667
587.73,10.96126667,37.57453333,29.58206667,21.09793333,5.193466667,7.4138,35.37333333,4.210333333,12.4864,45.62793333,10.42053333
588.07,10.9828,37.54373333,29.56126667,21.10973333,5.230333333,7.436466667,35.35426667,4.230733333,12.50746667,45.542,10.4532
588.41,10.9236,37.49513333,29.512,21.05013333,5.187266667,7.353966667,35.26906667,4.153066667,12.439,45.49993333,10.43473333
588.74,10.92366667,37.56306667,29.52233333,21.071,5.170933333,7.364666667,35.35373333,4.119,12.45186667,45.6348,10.45146667
589.08,10.96913333,37.58773333,29.55233333,21.12206667,5.2298,7.4265,35.3824,4.167133333,12.52586667,45.6752,10.5336
589.42,10.98573333,37.6002,29.5868,21.17733333,5.2622,7.466333333,35.38306667,4.187866667,12.52566667,45.68693333,10.55833333
589.76,10.98206667,37.62186667,29.59106667,21.20913333,5.262,7.4888,35.4098,4.1886,12.55853333,45.73166667,10.55333333
590.09,11.0392,37.67266667,29.67166667,21.30786667,5.308933333,7.545933333,35.4946,4.241133333,12.6426,45.81713333,10.62533333
590.43,11.0044,37.6264,29.62273333,21.29033333,5.286333333,7.504266667,35.47533333,4.226733333,12.58006667,45.80866667,10.56206667
590.77,11.07406667,37.73753333,29.69786667,21.40186667,5.355066667,7.603,35.58933333,4.254333333,12.65673333,45.93346667,10.66453333
591.11,11.10646667,37.73886667,29.71846667,21.44833333,5.371133333,7.625666667,35.61046667,4.250666667,12.69273333,45.99133333,10.7162
591.44,11.11013333,37.73253333,29.728,21.4696,5.381266667,7.6012,35.587,4.224933333,12.70946667,46.02253333,10.69606667
591.78,11.07686667,37.74186667,29.7372,21.4634,5.324933333,7.5907,35.56373333,4.178666667,12.68473333,46.03273333,10.65446667
592.12,11.20566667,37.87533333,29.85906667,21.6068,5.428266667,7.7037,35.73593333,4.269466667,12.78846667,46.12553333,10.75153333
592.46,11.18373333,37.79906667,29.84513333,21.61706667,5.4374,7.709033333,35.64,4.3068,12.77953333,45.9764,10.739
592.79,11.23146667,37.81566667,29.88626667,21.65106667,5.460066667,7.743866667,35.68193333,4.3234,12.79313333,45.96826667,10.76466667
593.13,11.2508,37.76053333,29.85813333,21.66213333,5.4908,7.795666667,35.65866667,4.345666667,12.824,45.94233333,10.79893333
593.47,11.29446667,37.83706667,29.88,21.7228,5.549666667,7.8057,35.7038,4.364733333,12.85326667,45.96746667,10.8666
593.8,11.27326667,37.7876,29.82186667,21.6832,5.508133333,7.712266667,35.66106667,4.324466667,12.78333333,45.92626667,10.798
594.14,11.31526667,37.82813333,29.85346667,21.73606667,5.503133333,7.7607,35.65366667,4.357,12.80533333,45.93346667,10.83406667
594.48,11.28353333,37.79766667,29.8528,21.73853333,5.4638,7.687233333,35.6488,4.338133333,12.80473333,45.9028,10.8004
594.81,11.277,37.84826667,29.89253333,21.7772,5.4524,7.6728,35.67506667,4.327933333,12.80153333,45.93326667,10.7854
595.15,11.29986667,37.86046667,29.86026667,21.78206667,5.4514,7.7141,35.6652,4.3556,12.78606667,45.862,10.7914
595.49,11.33473333,37.9186,29.87433333,21.82666667,5.4924,7.733333333,35.72833333,4.4222,12.7914,45.8406,10.83626667
595.82,11.32946667,37.939,29.88173333,21.85373333,5.478733333,7.708033333,35.7204,4.447733333,12.78373333,45.8634,10.81373333
596.16,11.32533333,37.97873333,29.88173333,21.84253333,5.453133333,7.6739,35.7778,4.4062,12.77073333,45.89726667,10.7852
596.5,11.32153333,38.00873333,29.85646667,21.8358,5.434666667,7.652,35.7664,4.402,12.74986667,45.9022,10.74166667
596.83,11.33093333,38.0486,29.8744,21.8594,5.4476,7.609966667,35.79513333,4.430933333,12.752,45.94713333,10.74753333
597.17,11.32293333,38.01506667,29.84726667,21.8756,5.432533333,7.592166667,35.77206667,4.431333333,12.7186,45.90893333,10.7188
597.51,11.29053333,38.05113333,29.86313333,21.89973333,5.443666667,7.605233333,35.77013333,4.434133333,12.71513333,45.89686667,10.71986667
597.84,11.23373333,38.0114,29.825,21.87466667,5.423,7.545533333,35.76373333,4.405333333,12.69113333,45.858,10.70493333
598.18,11.25373333,38.03406667,29.8234,21.89353333,5.425866667,7.545566667,35.75573333,4.426466667,12.68106667,45.8452,10.71673333
598.52,11.27773333,38.04466667,29.856,21.9096,5.4646,7.551933333,35.766,4.454866667,12.67793333,45.85886667,10.74326667
598.85,11.27473333,38.0806,29.89733333,21.95833333,5.466066667,7.533166667,35.77793333,4.480666667,12.68493333,45.89566667,10.75413333
599.19,11.22546667,38.01526667,29.8574,21.93766667,5.431733333,7.478,35.7128,4.423266667,12.65713333,45.90473333,10.71493333
599.53,11.2512,38.07426667,29.89486667,21.9828,5.452266667,7.529266667,35.74593333,4.420333333,12.69653333,45.9618,10.78473333
599.86,11.19333333,38.07873333,29.90193333,22.02086667,5.422066667,7.506233333,35.788,4.383,12.6634,46.05393333,10.76106667
600.2,11.2274,38.1098,29.93626667,22.117,5.472466667,7.538033333,35.8428,4.423333333,12.72673333,46.09026667,10.83666667
600.53,11.20406667,38.08786667,29.96293333,22.09733333,5.406933333,7.5431,35.83666667,4.362866667,12.7256,46.0504,10.81626667
600.87,11.13173333,38.097,29.9602,22.08926667,5.307133333,7.5201,35.8368,4.251266667,12.67166667,46.03266667,10.77706667
601.21,11.16613333,38.09166667,29.99306667,22.1422,5.290733333,7.572133333,35.8748,4.213533333,12.69626667,46.1008,10.81113333
601.54,11.18426667,38.13133333,30.0506,22.21373333,5.3388,7.638033333,35.91586667,4.222733333,12.75626667,46.137,10.8628
601.88,11.241,38.13993333,30.08313333,22.2648,5.396666667,7.7221,35.97473333,4.246933333,12.82826667,46.19326667,10.95093333
602.21,11.26386667,38.12493333,30.06253333,22.3236,5.421,7.792633333,35.97546667,4.2528,12.84986667,46.17606667,10.98313333
602.55,11.26053333,38.16273333,30.09486667,22.34606667,5.4262,7.8132,36.0096,4.2432,12.87573333,46.22486667,11.0178
602.88,11.3246,38.226,30.12373333,22.39953333,5.453666667,7.828166667,36.03653333,4.289333333,12.93786667,46.2424,11.08233333
603.22,11.30553333,38.22346667,30.14526667,22.38653333,5.435333333,7.796566667,36.05086667,4.262866667,12.92353333,46.2232,11.02886667
603.56,11.39666667,38.25933333,30.173,22.45233333,5.5258,7.8656,36.02093333,4.347133333,13.00913333,46.20186667,11.09626667
603.89,11.3818,38.25666667,30.19706667,22.47186667,5.5162,7.869533333,36.03866667,4.326133333,13.00213333,46.2318,11.08653333
604.23,11.413,38.28386667,30.16286667,22.50593333,5.548066667,7.8959,36.0596,4.337733333,13.0086,46.2274,11.10133333
604.56,11.438,38.27766667,30.16446667,22.50513333,5.5758,7.9002,36.04426667,4.392066667,13.04813333,46.2424,11.104
604.9,11.4486,38.31546667,30.16546667,22.50106667,5.596533333,7.888133333,36.056,4.433733333,13.05086667,46.23213333,11.12346667
605.23,11.484,38.33213333,30.15226667,22.52173333,5.579466667,7.8783,36.0508,4.4528,13.03706667,46.21253333,11.1134
605.57,11.4258,38.32553333,30.09453333,22.48293333,5.509,7.804766667,35.97926667,4.3954,12.95193333,46.1838,11.00993333
605.9,11.42273333,38.39006667,30.10226667,22.5082,5.514866667,7.7864,35.9982,4.413866667,12.9652,46.21326667,11.01353333
606.24,11.458,38.43993333,30.11813333,22.54626667,5.527266667,7.7713,36.06006667,4.4052,12.97306667,46.24426667,11.02213333
606.58,11.45,38.45546667,30.16866667,22.5624,5.5166,7.7965,36.12413333,4.382,12.95453333,46.3126,10.98906667
606.91,11.41406667,38.4698,30.11133333,22.5488,5.4648,7.759266667,36.0858,4.363733333,12.93133333,46.30293333,10.99206667
607.25,11.34853333,38.36753333,30.0268,22.47213333,5.383066667,7.6975,36.0264,4.2822,12.83626667,46.18653333,10.99613333
607.58,11.34753333,38.363,30.01233333,22.46546667,5.363533333,7.693766667,36.02166667,4.276933333,12.82453333,46.14786667,10.986
607.92,11.31993333,38.37886667,30.0574,22.49833333,5.380266667,7.687666667,36.02386667,4.288666667,12.82346667,46.20573333,11.01026667
608.25,11.33126667,38.37866667,30.04806667,22.54246667,5.390933333,7.6982,36.0322,4.285133333,12.823,46.14286667,11.04766667
608.59,11.34613333,38.39086667,30.08266667,22.60093333,5.4094,7.695533333,36.07046667,4.292266667,12.8894,46.1634,11.0564
608.92,11.30826667,38.3228,30.02573333,22.5502,5.405066667,7.6601,36.01793333,4.263733333,12.8694,46.1076,11.06413333
609.26,11.296,38.31,30.0332,22.59086667,5.397933333,7.675866667,36.0266,4.2776,12.88,46.08526667,11.07206667
609.59,11.26006667,38.31406667,30.02973333,22.5966,5.3546,7.665533333,36.0322,4.2498,12.85273333,46.11733333,11.0526
609.93,11.23886667,38.30053333,30.01293333,22.60133333,5.337333333,7.6562,36.00413333,4.2452,12.84546667,46.13706667,11.04666667
610.26,11.20193333,38.26233333,29.92466667,22.5718,5.309666667,7.612266667,35.9384,4.211,12.8242,46.07633333,11.01833333
610.6,11.22333333,38.2564,29.94726667,22.61213333,5.3704,7.647433333,35.96393333,4.229133333,12.8184,46.09246667,11.0428
610.93,11.24486667,38.34313333,29.98433333,22.6986,5.403266667,7.673233333,36.00906667,4.246733333,12.86826667,46.19946667,11.02806667
611.27,11.24473333,38.4092,30.01233333,22.7308,5.402266667,7.655166667,36.04393333,4.245133333,12.89326667,46.28186667,11.0596
611.6,11.25893333,38.41666667,29.97986667,22.7722,5.395466667,7.643,36.05553333,4.240933333,12.9162,46.2442,11.071
611.93,11.22293333,38.45293333,30.00846667,22.77293333,5.3668,7.625666667,36.0508,4.211466667,12.92133333,46.3242,11.04646667
612.27,11.217,38.52553333,30.01466667,22.8086,5.335,7.6207,36.03853333,4.203733333,12.89033333,46.39773333,11.06233333
612.6,11.253,38.7078,30.15586667,22.97546667,5.341533333,7.655666667,36.2074,4.2404,12.97066667,46.61826667,11.118
612.94,11.2634,38.74046667,30.16086667,22.95726667,5.350866667,7.644466667,36.22686667,4.249933333,12.96513333,46.63,11.12293333
613.27,11.25333333,38.7116,30.132,22.93126667,5.303733333,7.585,36.2114,4.196,12.9492,46.61586667,11.08426667
613.61,11.26953333,38.71113333,30.12853333,22.9614,5.3082,7.595066667,36.207,4.201133333,12.96646667,46.6252,11.07026667
613.94,11.26633333,38.80926667,30.2198,23.0334,5.298933333,7.6036,36.2502,4.188666667,13.00726667,46.7094,11.0864
614.28,11.22186667,38.76486667,30.1162,22.99233333,5.228933333,7.5421,36.19886667,4.1236,12.9844,46.66226667,11.0094
614.61,11.27713333,38.8284,30.16306667,23.00053333,5.219533333,7.5508,36.28546667,4.132,13.02613333,46.7468,11.0162
614.94,11.2992,38.80293333,30.15166667,23.0306,5.2338,7.527466667,36.24366667,4.129,12.9982,46.729,11.03173333
615.28,11.30193333,38.81633333,30.19326667,23.05613333,5.218333333,7.524966667,36.2584,4.126066667,12.96026667,46.75893333,11.0018
615.61,11.2854,38.79606667,30.17246667,23.0202,5.194933333,7.5287,36.2508,4.111133333,12.92453333,46.749,11.00286667
615.95,11.2204,38.71646667,30.05853333,22.9476,5.1522,7.463833333,36.20373333,4.049466667,12.85873333,46.6492,10.927
616.28,11.1528,38.60633333,29.97053333,22.81906667,5.086333333,7.361266667,36.10726667,3.945,12.74546667,46.5634,10.74406667
616.61,11.1862,38.64333333,29.98446667,22.8928,5.1382,7.3918,36.15706667,3.960866667,12.81226667,46.5918,10.81913333
616.95,11.20346667,38.7336,30.01846667,22.97873333,5.175333333,7.4113,36.26073333,3.978933333,12.85053333,46.6482,10.8468
617.28,11.1172,38.7524,30.01846667,22.9388,5.103466667,7.355833333,36.26846667,3.881466667,12.7948,46.6462,10.7692
617.62,11.09053333,38.6974,29.949,22.91393333,5.0866,7.324366667,36.2632,3.881066667,12.76073333,46.60666667,10.75546667
617.95,11.15313333,38.7786,30.04973333,23.022,5.121533333,7.376266667,36.31506667,3.9508,12.81213333,46.6764,10.82786667
618.28,11.16633333,38.777,30.06893333,23.0864,5.197,7.3821,36.3122,3.986666667,12.8258,46.66773333,10.8794
618.62,11.15026667,38.81713333,30.08253333,23.0938,5.210933333,7.3751,36.39206667,3.957133333,12.853,46.68973333,10.8514
618.95,11.11053333,38.78653333,30.01826667,23.04286667,5.1602,7.316133333,36.31086667,3.900733333,12.8382,46.63373333,10.80973333
619.28,11.26146667,38.94226667,30.15626667,23.2586,5.3518,7.449233333,36.47833333,4.062066667,12.9924,46.74713333,10.9458
619.62,11.33113333,38.98106667,30.22953333,23.33113333,5.398466667,7.553,36.5194,4.1072,13.07446667,46.78653333,11.01526667
619.95,11.3954,39.0816,30.30586667,23.49093333,5.4486,7.671166667,36.59326667,4.192666667,13.16086667,46.85653333,11.18753333
620.28,11.39526667,39.044,30.28706667,23.52186667,5.401933333,7.668166667,36.5646,4.168933333,13.1392,46.81713333,11.1772
620.62,11.4118,38.968,30.2734,23.44666667,5.4396,7.7003,36.51013333,4.1884,13.13906667,46.72446667,11.18386667
620.95,11.49553333,38.92313333,30.26706667,23.50013333,5.5062,7.7369,36.4962,4.252133333,13.1872,46.67373333,11.28653333
621.28,11.5592,38.95593333,30.33753333,23.5702,5.558666667,7.763266667,36.54826667,4.269933333,13.20446667,46.72326667,11.35946667
621.62,11.5418,38.889,30.29486667,23.529,5.520533333,7.732633333,36.5096,4.224133333,13.18573333,46.63733333,11.35346667
621.95,11.52033333,38.87773333,30.25506667,23.51826667,5.4666,7.724766667,36.47206667,4.214733333,13.15426667,46.5708,11.3286
622.28,11.6266,38.95493333,30.314,23.6262,5.529466667,7.8251,36.4808,4.317333333,13.19653333,46.58086667,11.45593333
622.62,11.6662,39.039,30.39606667,23.67973333,5.532333333,7.848866667,36.5984,4.322466667,13.21773333,46.67246667,11.4766
622.95,11.67013333,38.97586667,30.3474,23.6512,5.473133333,7.775066667,36.5598,4.273733333,13.19346667,46.62606667,11.46233333
623.28,11.71933333,39.0376,30.38006667,23.707,5.5356,7.7662,36.57566667,4.279866667,13.19233333,46.61673333,11.48266667
623.62,11.73666667,39.0758,30.36646667,23.71366667,5.570333333,7.711066667,36.61286667,4.2528,13.1784,46.5994,11.50973333
623.95,11.728,39.10393333,30.423,23.72946667,5.577133333,7.688966667,36.64026667,4.235266667,13.19033333,46.65066667,11.51986667
624.28,11.73033333,39.16566667,30.46406667,23.794,5.524066667,7.6709,36.69286667,4.229933333,13.2046,46.65633333,11.55633333
624.62,11.69013333,39.17526667,30.4826,23.78153333,5.495133333,7.656533333,36.6862,4.186266667,13.18846667,46.64226667,11.55773333
624.95,11.69993333,39.1846,30.52,23.8248,5.465066667,7.712033333,36.65813333,4.2056,13.20853333,46.59666667,11.51906667
625.28,11.6596,39.1984,30.5364,23.8228,5.413066667,7.680166667,36.68866667,4.145066667,13.15986667,46.62973333,11.47546667
625.61,11.66966667,39.21406667,30.58126667,23.86773333,5.4374,7.7061,36.70373333,4.162333333,13.19693333,46.6464,11.505
625.95,11.5784,39.12206667,30.5172,23.77173333,5.366133333,7.6324,36.66246667,4.090533333,13.1624,46.62286667,11.38826667
626.28,11.64826667,39.19486667,30.58673333,23.8942,5.466066667,7.738466667,36.73853333,4.194,13.26673333,46.71966667,11.5012
626.61,11.62226667,39.17573333,30.60646667,23.8706,5.436266667,7.775266667,36.7212,4.177133333,13.23186667,46.7256,11.4926
626.94,11.58613333,39.1064,30.61253333,23.8384,5.402066667,7.762966667,36.7256,4.192266667,13.21726667,46.72793333,11.51126667
627.28,11.5338,38.99706667,30.56166667,23.75113333,5.374,7.772733333,36.5906,4.177533333,13.19053333,46.67553333,11.42213333
627.61,11.56613333,38.98533333,30.52586667,23.77513333,5.415066667,7.837066667,36.59046667,4.216666667,13.20353333,46.62446667,11.42733333
627.94,11.54353333,38.93373333,30.4908,23.78193333,5.427933333,7.825833333,36.53473333,4.210466667,13.1938,46.6388,11.42506667
628.27,11.63726667,38.99546667,30.5438,23.8986,5.5294,7.914033333,36.602,4.340466667,13.27273333,46.70406667,11.49673333
628.61,11.5786,38.90486667,30.42066667,23.8336,5.500133333,7.857966667,36.52993333,4.305,13.21566667,46.65466667,11.45633333
628.94,11.60066667,38.93106667,30.46086667,23.88446667,5.566866667,7.894166667,36.56066667,4.365533333,13.2494,46.64193333,11.5186
629.27,11.6144,38.90566667,30.42633333,23.89606667,5.57,7.922966667,36.5736,4.403,13.23546667,46.60506667,11.5312
629.6,11.64526667,38.89226667,30.43433333,23.9192,5.6078,7.975766667,36.53113333,4.445,13.23033333,46.5102,11.56066667
629.94,11.6402,38.86666667,30.4128,23.91373333,5.5608,7.968133333,36.48066667,4.432066667,13.18633333,46.47846667,11.544
630.27,11.55893333,38.8398,30.3166,23.87446667,5.5286,7.873166667,36.4182,4.371933333,13.15846667,46.417,11.48753333
630.6,11.5546,38.87466667,30.2876,23.90373333,5.505666667,7.8501,36.41526667,4.350933333,13.11826667,46.38773333,11.4354
630.93,11.50413333,38.88266667,30.25253333,23.89966667,5.4236,7.790866667,36.436,4.284,13.07846667,46.36406667,11.38473333
631.26,11.4788,38.93653333,30.31333333,23.9182,5.398666667,7.695933333,36.431,4.266933333,13.06093333,46.42386667,11.37006667
631.6,11.5396,38.99166667,30.3662,23.9786,5.442333333,7.7277,36.45706667,4.2998,13.0808,46.4018,11.3956
631.93,11.56153333,39.0038,30.38726667,24.0254,5.434666667,7.710966667,36.48653333,4.2816,13.1262,46.42746667,11.36873333
632.26,11.6944,39.19546667,30.5518,24.203,5.605866667,7.8451,36.67626667,4.407533333,13.29086667,46.55033333,11.51306667
632.59,11.8236,39.3154,30.68553333,24.33606667,5.726066667,7.988866667,36.77433333,4.525866667,13.44126667,46.69166667,11.6148
632.92,11.86893333,39.42793333,30.78766667,24.42533333,5.772266667,8.024966667,36.86586667,4.524066667,13.50526667,46.8658,11.6832
633.26,11.87653333,39.4516,30.76933333,24.4566,5.743,7.992333333,36.87786667,4.5072,13.532,46.87833333,11.68333333
633.59,11.84273333,39.4144,30.70413333,24.39293333,5.762266667,7.920366667,36.82026667,4.475066667,13.5596,46.77673333,11.66266667
633.92,11.957,39.53993333,30.8858,24.5636,5.827733333,8.012966667,36.95533333,4.576333333,13.66086667,46.9472,11.7576
634.25,11.9666,39.55713333,30.88626667,24.58086667,5.825266667,8.028466667,36.96393333,4.585333333,13.69666667,46.98786667,11.79286667
634.58,12.01006667,39.6364,30.94213333,24.6614,5.838733333,8.072266667,36.99866667,4.589066667,13.6844,47.0324,11.85053333
634.91,12.0706,39.6874,30.98906667,24.6962,5.872733333,8.166766667,37.08293333,4.621733333,13.7534,47.05053333,11.91373333
635.25,12.12566667,39.6908,30.9736,24.7466,5.907,8.223266667,37.1354,4.6704,13.81553333,47.07706667,11.9552
635.58,12.08,39.7366,30.9828,24.70713333,5.8776,8.2436,37.19046667,4.6624,13.77286667,47.11353333,11.971
635.91,12.04246667,39.67893333,30.95373333,24.64166667,5.794066667,8.195366667,37.1206,4.5894,13.69133333,47.0952,11.94273333
636.24,11.9988,39.6092,30.89673333,24.5908,5.698,8.081366667,37.06826667,4.506733333,13.601,47.0506,11.89773333
636.57,12.03286667,39.64793333,30.91206667,24.65786667,5.701333333,8.157433333,37.1104,4.535933333,13.66553333,47.07513333,11.92726667
636.9,11.96953333,39.66933333,30.92133333,24.64,5.633466667,8.115733333,37.10013333,4.4716,13.62566667,47.1302,11.89106667
637.23,12.0432,39.64753333,30.978,24.7306,5.695,8.247566667,37.14033333,4.580666667,13.66873333,47.16173333,11.96373333
637.56,12.054,39.60806667,30.9198,24.71486667,5.713333333,8.247233333,37.1206,4.539266667,13.66066667,47.10793333,11.94906667
637.9,12.0682,39.59066667,30.95073333,24.6908,5.7076,8.273,37.1394,4.537,13.6856,47.10766667,11.94426667
638.23,12.1598,39.60053333,31.01093333,24.76573333,5.805066667,8.318666667,37.21413333,4.636133333,13.79466667,47.14466667,12.03513333
638.56,12.17606667,39.62393333,30.98213333,24.77033333,5.867266667,8.362833333,37.194,4.674266667,13.81386667,47.18693333,12.0858
638.89,12.0666,39.66606667,30.99486667,24.77186667,5.806333333,8.2878,37.16793333,4.567866667,13.7612,47.28626667,12.00793333
639.22,12.0466,39.68546667,30.9728,24.799,5.802333333,8.316066667,37.10873333,4.549266667,13.72266667,47.2846,11.97726667
639.55,11.9872,39.65713333,30.964,24.81566667,5.781333333,8.314766667,37.14386667,4.490333333,13.70033333,47.31826667,11.94513333
639.88,11.994,39.67653333,30.90853333,24.8056,5.8552,8.389733333,37.10566667,4.499733333,13.7306,47.30213333,11.94726667
640.21,11.89353333,39.55133333,30.8254,24.675,5.812933333,8.283733333,36.93333333,4.427133333,13.59013333,47.07773333,11.84306667
640.54,11.97033333,39.54,30.87093333,24.79493333,5.911066667,8.3986,36.99313333,4.492866667,13.6058,47.10893333,11.96493333
640.87,11.93526667,39.5702,30.8594,24.75193333,5.886333333,8.349833333,36.95626667,4.3832,13.56566667,47.09853333,11.931
641.2,11.88153333,39.54833333,30.80653333,24.69326667,5.818066667,8.349733333,36.88973333,4.3706,13.5052,47.018,11.89273333
641.53,11.8466,39.54833333,30.76293333,24.75866667,5.8296,8.3218,36.85833333,4.3528,13.50386667,47.02646667,11.90753333
641.87,11.77953333,39.50793333,30.6672,24.6478,5.767466667,8.317,36.8126,4.316666667,13.48713333,46.93013333,11.8458
642.2,11.73106667,39.4114,30.65153333,24.6788,5.652466667,8.264533333,36.76173333,4.2396,13.4208,46.89573333,11.76253333
