wavelength,Back_ParHumm,Belly_ParHumm,Breast_ParHumm,Crissum_ParHumm,Crown_ParHumm,DorTail_ParHumm,Patch10_ParHumm,Patch11_ParHumm,Patch12_ParHumm,Patch13_ParHumm,Rump_ParHumm,Throat_ParHumm,WingTip_ParHumm
761.94,7.68033333335,60.4523333333,21.861,39.4521666667,6.24583333333,14.7865,13.0976666666,10.835,43.4353333334,0.955833333331,10.2293333333,23.3586666667,12.2051666666
762.26,6.9875,59.0138333334,20.9315,38.5208333333,6.2915,13.793,12.1898333333,9.92133333333,42.801,0.514166666665,9.64916666665,22.4443333334,11.4036666667
762.57,6.62533333331,59.18,21.2123333333,37.9975833334,6.23883333334,13.0125,11.5566666666,9.53649999999,43.375,0.029666666665,9.06116666669,21.9251666667,10.5763333333
762.88,7.10150000001,59.2173333333,21.3913333333,38.17375,6.029,12.3768333333,11.1013333333,9.65199999999,43.5361666667,0.028833333335,9.01433333332,21.9131666667,10.3186666666
763.20,7.55533333333,58.5175,21.4488333333,38.65325,6.08383333333,12.1675,11.0925,9.67749999999,43.124,-0.08466666667,8.857,22.439,10.2716666666
763.51,8.18150000001,57.1903333333,21.7356666666,39.2423333334,6.2535,12.2038333333,11.0743333333,9.44900000001,43.0025,0.1655,8.78766666665,22.5345,11.2948333333
763.82,8.878,57.108,21.9226666667,39.01125,6.645,12.3095,11.792,9.55883333334,43.7366666667,0.327,8.85066666666,22.3311666666,11.5743333334
764.14,8.4575,56.9653333333,21.4481666667,38.6678333334,6.49516666666,11.7191666667,10.7516666666,9.53566666666,43.864,-0.248666666665,8.78933333333,22.0011666667,11.1663333333
764.45,8.89466666665,57.0426666667,21.9978333334,39.2674166666,7.49166666666,11.6441666667,11.5321666666,10.2413333333,44.4445,-0.140166666665,9.51183333335,22.6151666666,11.56
764.76,9.26883333333,57.11,22.1071666667,39.9250833334,8.2615,11.7155,11.399,10.5355,44.4156666666,0.201166666665,9.98866666668,22.7405,11.8306666666
765.07,9.064,56.6188333333,21.2878333334,39.5051666666,8.1395,11.449,10.823,10.6441666667,44.037,-0.03,9.89866666668,22.6593333333,12.433
765.39,9.68833333332,57.2896666666,22.243,40.7319166667,9.2835,12.5231666667,11.7135,11.6511666667,44.2056666667,0.872333333335,10.5298333334,23.8006666666,13.7073333333
765.70,10.2386666667,58.118,23.2273333333,40.739,9.11200000001,13.055,12.5248333333,12.525,44.1681666666,1.0935,11.1,24.917,14.6123333334
766.01,11.0651666667,58.11,23.5396666666,40.9795833333,9.38133333334,14.7081666667,13.7801666667,13.6425,44.2611666666,2.09616666666,11.9586666667,26.22,16.0481666667
766.32,9.971,57.5593333333,23.218,40.4429166667,9.28716666666,14.6146666667,13.607,13.4988333333,43.1606666667,1.476,11.3751666666,26.1338333333,15.6586666667
766.64,9.41699999999,57.8848333333,22.6831666667,40.359,9.45433333335,14.5738333334,13.1913333333,13.2286666666,43.236,1.3825,11.3601666667,25.6351666667,15.2093333333
766.95,9.10150000001,58.7078333333,22.8131666666,40.3860833334,9.85016666665,15.13,13.0023333333,13.751,43.4986666667,1.9305,11.8596666666,25.8471666667,14.736
767.26,8.03066666667,58.434,22.034,40.4960833334,9.16049999998,14.5681666667,12.1871666667,14.2048333333,42.373,1.89683333333,12.0661666667,25.6255,14.77
767.57,7.225,56.9785,20.9358333333,39.2856666667,8.3745,13.6698333333,11.9458333333,12.7668333334,40.8868333333,2.13483333333,10.9606666667,24.7948333333,13.8753333333
767.88,6.15383333333,57.0511666667,19.1453333334,38.4829166666,7.1795,12.3933333334,10.7263333333,10.983,39.7436666667,1.282,9.61533333332,23.846,12.1366666667
768.20,2.84333333333,54.2431666667,16.0105,35.2143333333,4.3305,9.36133333331,7.96133333335,8.13633333332,37.0516666667,-1.88083333334,6.95533333334,20.91,9.40533333335
768.51,1.46116666667,53.379,15.4793333334,35.708,3.516,8.08233333333,6.62083333333,7.26033333333,36.621,-2.7855,5.98166666666,20.1826666667,8.17333333332
768.82,-1.5595,53.6061666666,12.963,34.55175,1.02316666666,5.70183333333,4.23983333334,4.922,36.4521666667,-6.09183333333,3.80133333334,18.5185,4.82466666667
769.13,-1.4385,52.976,12.6486666667,34.97025,1.736,5.45633333334,3.47216666667,4.71216666667,36.9048333333,-6.2995,3.81933333333,18.4028333333,4.762
769.44,-3.24083333333,52.4175,11.2655,34.2079166667,0.617166666665,3.60083333334,1.49183333334,2.932,35.6481666667,-8.282,2.16033333334,15.8436666666,2.88066666667
769.76,-2.82116666666,52.1421666667,10.8151666667,34.8485833333,0.10433333333,3.605,0.940333333335,1.881,35.3188333333,-8.62083333331,2.71666666666,14.9426666667,2.92566666666
770.07,-3.01516666667,51.4253333333,9.97816666665,34.4023333334,-0.548166666665,2.90566666667,0.603000000002,1.206,35.4716666667,-9.92299999998,2.08333333334,14.419,3.23466666667
770.38,-3.56733333334,50.6131666667,9.36450000002,33.7514166667,-1.44933333333,2.00683333333,0.223,1.00333333333,34.2253333334,-11.65,1.89533333333,13.7681666666,2.95433333333
770.69,-3.9765,50.2338333333,10.234,34.2103333334,-0.76016666667,2.28066666666,-0.0585,0.0585,34.9123333333,-12.2223333334,0.876999999998,13.7426666667,1.92983333334
771.00,-3.9145,50.949,10.6168333333,34.2525833334,-0.771,2.72816666667,0.0,1.18633333333,35.4093333333,-12.8706666667,0.178,13.3451666666,2.13533333334
771.32,-4.4805,50.0,10.8125,34.5278333334,-0.41816666667,3.226,-0.0598333333335,2.21016666666,35.9018333333,-12.9031666667,0.776666666667,13.202,3.16616666667
771.63,-3.2845,50.7298333334,13.2603333333,35.5535833334,1.39916666667,5.17016666666,1.64216666667,3.83233333335,37.9561666666,-10.5231666667,1.8855,15.3285,4.74466666668
771.94,-1.083,50.1203333334,14.9218333334,36.0108333333,3.61,7.34033333333,3.00833333333,5.47533333331,38.8086666666,-9.44616666667,3.3695,16.2453333334,5.71583333333
772.25,2.89366666667,49.653,17.7083333333,37.2684166666,7.40733333333,10.359,5.787,8.39116666665,39.9305,-5.38183333333,5.4975,17.9975,8.68066666666
772.56,3.864,50.4613333333,18.743,38.0333333334,8.36216666665,11.361,7.09366666667,9.227,39.3886666666,-4.38316666666,5.248,17.8778333334,9.11183333333
772.87,6.05016666666,50.8561666666,20.2625,38.81275,10.2168333333,12.7281666667,8.27616666667,11.758,40.5823333334,-1.99766666667,7.13466666666,20.0913333334,10.5023333334
773.18,7.21466666666,50.7271666666,21.8121666667,38.75825,11.633,12.9755,9.50799999998,13.423,41.8346666667,0.503166666665,7.49433333333,20.973,11.3535
773.50,8.87800000001,50.7625,23.1483333333,38.3168333334,12.4181666667,14.2156666667,10.73,14.8693333333,41.9935,2.17866666667,8.11550000002,21.95,11.2745
773.81,9.68600000001,50.2165,23.1603333333,38.2576666667,13.7443333333,13.42,11.0933333333,14.7186666667,42.5326666667,3.08416666666,7.57566666669,22.186,10.9848333333
774.12,10.4958333333,49.0506666667,22.7321666667,37.5790833333,13.8188333333,13.1853333334,11.3396666667,15.2951666667,41.983,3.112,7.33133333331,22.7321666666,11.6033333333
774.43,11.1286666667,49.6803333333,23.1628333334,38.39175,15.7083333333,13.9511666667,12.0341666667,15.8678333333,41.4271666666,3.83366666667,8.30666666669,23.8016666667,12.0343333334
774.74,12.278,49.2163333334,24.8171666667,38.4274166667,16.5623333333,14.0545,12.3301666667,16.1966666666,41.7971666666,4.80666666667,8.41183333334,24.1378333333,12.9571666667
775.05,14.389,49.8446666666,25.8796666667,39.5186666667,18.0641666666,14.4928333333,13.561,17.3913333333,41.822,5.6935,9.5755,24.3788333334,14.7
775.36,14.0433333333,49.177,25.3088333333,38.6315833334,16.7695,13.323,13.5801666667,17.0783333333,41.1521666667,5.247,8.84783333335,23.8681666667,14.249
775.67,12.6418333334,47.6263333333,23.8905,37.4356666667,14.7576666667,11.61,11.6098333334,16.3055,39.1125,3.4055,7.6885,23.2715,13.261
775.98,13.4476666667,47.9751666666,24.3508333333,37.0195833333,14.7975,12.0975,12.3053333333,16.7705,40.7061666666,3.946,8.98233333333,24.3508333333,14.1745
776.30,11.5141666667,46.1618333334,22.2923333334,35.77825,12.0396666667,10.2,10.7783333333,14.406,38.854,1.4195,6.467,21.8716666667,12.8288333333
776.61,11.3733333333,45.0206666667,21.2788333334,34.9844166666,11.8448333333,10.7441666667,10.1153333333,14.0986666667,37.893,0.6815,6.28916666667,21.5933333333,12.5786666667
776.92,11.1981666666,44.1146666666,21.1456666667,35.9375833333,11.823,10.625,9.37516666665,13.8541666667,37.5001666667,0.78133333333,6.66683333334,21.3023333333,13.4373333333
777.23,10.7966666667,43.501,20.2831666667,35.9538333333,10.4821666667,9.85350000001,9.22416666665,13.4171666667,36.3206666666,-0.262,6.4465,20.1256666667,12.9978333333
777.54,11.4196666666,43.8271666667,21.5021666666,35.7253333334,11.2655,10.1851666667,9.46516666669,13.9916666666,35.1851666667,0.720166666665,7.51016666667,19.6501666667,12.963
777.85,10.736,42.4336666666,21.2678333333,35.1991666667,10.5316666667,9.10016666667,8.79333333333,13.2921666667,34.9693333333,0.766833333335,7.46416666667,18.7115,12.7298333333
778.16,10.9916666667,41.769,21.0121666667,35.455,10.1738333334,9.25366666666,8.589,12.8323333333,34.4071666667,0.97133333333,7.77116666666,18.865,12.321
778.47,10.4748333333,41.4345,21.517,35.836,9.70066666669,8.97833333331,8.35933333333,12.642,34.6233333333,0.36133333333,7.17233333334,18.7306666667,12.1775
778.78,10.9195,41.954,22.1005,37.2259166667,10.7105,9.45666666668,8.725,12.696,34.2738333333,0.836,7.26233333333,19.3833333333,12.4868333333
779.09,11.3706666666,42.6271666666,23.4163333333,38.0580833333,11.4226666667,10.7996666667,10.0728333333,12.7725,34.5793333334,1.76516666667,7.99583333333,19.5741666667,12.9803333333
779.40,9.07183333334,41.2446666667,21.7826666667,37.342,10.0736666667,9.28283333334,8.12233333333,11.5508333333,32.9113333334,0.263666666665,5.90733333333,17.6688333334,10.5485
779.71,11.0061666667,42.5051666666,23.8991666667,38.91525,12.9455,10.4821666667,9.48633333332,13.522,34.801,3.3545,8.12383333333,19.8638333334,11.6876666666
780.02,10.9846666666,42.9111666667,23.8635,40.0974166666,12.6083333333,9.95666666667,9.36149999998,13.3656666667,34.6318333334,2.381,7.4675,19.6428333333,11.3096666667
780.33,10.8195,43.3333333333,24.8631666666,39.7268333334,12.5683333333,9.72666666665,9.0165,13.3335,33.4971666667,2.56833333334,7.04916666667,19.4535,11.7486666666
780.64,11.7325,44.4625,26.809,39.85725,14.09,11.5131666667,9.42999999999,14.9121666667,34.3751666667,4.2215,7.67533333334,20.7785,12.774
780.95,11.3051666666,45.5128333334,26.049,40.7341666666,12.5291666666,10.8975,8.27516666665,14.3941666667,35.6643333334,2.739,6.93483333335,20.4545,12.296
781.26,13.5306666667,46.2251666666,27.8163333333,41.8409166667,13.5308333333,12.7758333333,9.63999999998,16.725,37.0496666667,3.252,7.83966666668,22.0093333333,13.7048333333
781.57,14.3781666666,47.887,28.8733333333,42.5175833334,14.6715,14.73,11.561,19.1901666667,38.4976666666,4.22533333333,9.21349999999,23.2395,15.1995
781.88,13.8695,47.5526666667,27.4473333333,41.31725,13.6363333334,15.5593333333,12.063,19.4638333333,38.1118333333,5.1865,9.20750000001,22.9021666667,15.4426666667
782.19,14.2191666667,47.4943333333,27.7973333334,39.9475,13.0535,16.2588333333,12.5291666667,19.8718333334,38.5781666666,6.29366666667,9.96516666666,22.6688333334,15.7345
782.50,14.0193333333,46.4501666667,26.7146666667,38.8686666667,12.3946666667,14.8615,11.131,19.4345,38.8686666667,5.53533333334,9.14550000001,21.6608333333,16.0648333334
782.81,16.0628333333,46.256,27.6571666666,39.7343333334,13.9493333333,15.6401666666,11.6546666667,20.2896666667,39.372,7.06516666667,9.48066666666,22.6448333334,18.3575
783.12,17.2101666667,46.739,28.3815,40.7305,14.7345,17.6328333333,13.7683333333,20.8936666667,40.0363333334,7.30683333333,10.3863333333,24.4566666667,20.2293333333
783.43,18.2796666667,47.0728333333,28.7336666667,41.129,15.1731666667,18.5781666666,15.472,22.7598333334,40.9798333334,9.55799999999,11.2306666667,25.8063333333,21.2066666667
783.74,18.2481666667,46.4111666667,27.8588333333,41.21025,15.5718333333,18.3091666667,15.9368333334,22.9926666667,41.4231666667,9.18483333333,10.0971666667,25.5473333333,20.4988333333
784.05,19.2671666667,45.9221666666,27.896,41.8145,15.5438333333,18.3215,17.1988333333,22.8725,40.3073333333,10.461,10.8748333333,25.591,20.981
784.36,20.4678333334,45.2633333334,29.0058333333,41.7543333334,16.5496666667,19.4153333333,18.655,22.8656666667,40.5848333333,11.228,9.99999999999,25.4386666667,21.6375
784.67,21.0623333333,46.5811666666,28.6935,43.2235,15.9341666667,18.9253333333,19.3531666667,22.2835,40.8425,10.989,9.585,25.2138333333,21.4286666667
784.98,21.2233333333,46.2546666666,27.6528333333,42.69675,14.607,18.04,18.3521666666,20.8488333334,39.8875,9.925,7.865,24.0948333333,20.3495
785.29,22.3978333333,48.2873333333,29.0513333334,45.7180833333,16.2713333333,17.457,18.7088333334,21.4755,41.6996666667,9.157,8.36616666667,25.2965,20.4215
785.60,23.2143333333,49.6031666666,29.365,46.2963333333,17.3281666667,17.328,19.1138333334,21.9575,42.6585,8.7965,7.80416666667,25.3968333333,20.9655
785.91,24.1191666667,51.4228333333,30.3521666667,47.7981666666,17.6828333333,16.8023333333,20.7995,22.4255,43.9025,9.21433333332,7.79133333334,26.355,21.4093333333
786.22,24.6226666667,53.9095,31.5498333334,50.2059166666,18.6556666667,17.4211666666,22.6338333333,23.6625,45.0615,9.60216666666,10.0823333333,26.8176666666,21.4678333333
786.53,24.2165,54.416,31.2678333333,51.3889166666,17.6638333333,16.2395,22.2221666667,23.3618333333,44.4445,7.47866666667,8.97449999998,26.0683333333,21.0826666666
786.84,23.5043333334,54.6298333333,31.624,51.4600833333,17.2366666667,15.527,22.6495,22.436,45.3705,5.62683333333,10.3988333333,25.9971666666,22.3646666667
787.14,23.204,55.9626666667,32.1838333333,52.8735833333,18.1753333334,16.3793333333,23.7786666667,23.4911666666,46.7673333333,6.39366666667,12.5716666666,28.161,23.2758333334
787.45,22.2706666667,55.24,31.0773333334,52.1105,17.3943333333,15.9388333333,22.2708333333,22.5618333333,46.9431666667,4.29416666667,12.1541666667,27.6563333334,21.543
787.76,20.145,55.5796666667,30.3621666666,51.558,17.6085,14.4928333333,21.2318333334,21.6666666667,46.0143333333,2.68116666667,12.7536666667,27.7536666666,21.3768333333
788.07,17.6768333333,55.1226666667,29.87,50.433,17.316,13.6365,19.6248333334,21.1401666666,44.8773333333,2.30883333333,12.1215,26.3348333333,20.2741666667
788.38,17.7871666667,55.252,29.762,50.7354166666,18.9776666667,12.255,19.6778333334,22.059,44.958,3.29116666667,13.0251666667,27.0308333334,20.6581666667
788.69,17.1508333333,54.6333333334,29.3916666666,49.3776666667,18.4645,13.3473333334,18.8796666667,22.7523333334,44.191,3.52683333333,12.9323333333,26.3485,19.986
789.00,15.9121666667,53.2921666666,29.2866666666,48.7653333334,18.3125,12.483,18.2443333333,22.085,42.9353333334,3.155,13.2371666666,25.6515,18.93
789.31,14.0563333333,51.6733333334,28.0455,47.1886666667,16.466,11.7136666666,16.7336666667,21.285,40.0936666667,1.80716666666,11.6466666667,24.2971666666,17.0013333333
789.62,13.0,49.2666666666,26.5333333334,44.4333333333,14.2,10.4,15.2666666666,20.4,37.8666666667,0.0,8.93333333333,23.4,15.0666666667
789.92,12.9776666667,49.2756666666,26.8775,44.49925,15.3493333333,10.672,14.9538333334,21.739,37.6151666666,1.64683333334,9.22266666669,23.3858333333,15.415
790.23,13.6733333334,50.068,27.279,44.35375,16.7346666667,11.0883333334,13.8773333333,21.8366666667,36.6666666667,2.24483333333,7.755,23.4693333334,14.3536666667
790.54,14.4311666667,50.068,26.897,42.8859166666,16.057,10.2305,14.16,21.6125,36.382,1.82933333333,6.84283333333,23.0353333333,13.9566666667
790.85,16.3178333333,53.417,29.219,46.1298333333,18.131,12.413,16.7365,25.1046666666,38.9818333333,2.78916666666,8.64716666667,26.2201666667,16.9456666667
791.16,19.4443333333,54.3055,30.6248333333,48.4374166666,20.0,14.6528333333,19.514,27.986,40.9725,6.59716666667,11.9443333333,29.1666666667,19.6528333333
791.47,21.4771666666,53.794,30.217,48.30625,21.6126666667,16.328,20.19,28.1163333333,40.9213333334,7.859,13.1436666667,30.4878333333,21.0026666667
791.78,22.7023333333,54.3895,31.2756666667,48.7999166667,22.0165,19.136,22.0165,29.4238333334,41.8381666667,8.98483333335,14.5403333334,31.7555,22.291
792.08,22.561,54.2685,30.8265,48.103,22.019,18.5636666667,22.4255,28.8616666667,40.786,9.48516666669,14.2953333334,31.8426666667,22.4255
792.39,24.0055,56.0356666667,31.5501666667,49.38275,22.9768333334,20.3703333334,24.76,30.3153333333,41.4951666667,10.4938333334,16.3925,33.8818333334,24.4856666667
792.70,26.2308333333,58.298,32.9818333333,50.9844166667,24.2615,22.574,27.2151666666,31.505,44.5851666666,11.8846666666,19.6203333334,35.7243333333,26.0196666667
793.01,25.7121666666,59.1881666667,32.6923333333,51.7450833333,24.359,22.2223333333,27.3506666666,30.1281666666,45.1568333333,11.8233333333,21.1538333334,35.3276666666,26.4245
793.32,26.0593333334,58.545,31.8501666667,49.8940833333,23.5875,21.045,26.9066666667,28.7428333333,43.9971666667,11.7233333333,21.6808333333,34.6751666667,25.212
793.62,26.7085,58.7168333333,32.1478333333,50.6624166667,24.4071666667,20.781,28.4516666667,29.2888333333,45.258,12.2731666667,22.594,34.8675,25.6625
793.93,25.072,57.4711666667,31.1781666667,50.5390833333,23.707,19.3965,26.9396666667,27.4426666667,45.1866666666,10.9915,22.1263333333,33.549,23.7786666666
794.24,22.2475,57.3905,29.261,48.94425,22.549,17.0436666667,25.0376666667,24.1326666667,45.4751666666,7.91866666668,20.5885,31.9006666667,21.7946666666
794.55,20.2493333334,57.9438333333,27.804,48.5200833334,21.4953333334,15.0313333334,22.5858333333,21.5731666667,45.2491666666,3.972,18.38,30.4518333334,19.2368333333
794.86,19.762,59.4446666667,28.6508333333,48.5716666667,21.4285,14.524,23.8093333333,23.254,46.7458333333,2.6985,18.0161666667,31.1111666666,19.524
795.16,16.6665,60.481,27.1478333334,47.9380833334,19.3298333334,10.5668333334,21.8211666667,20.189,46.7353333333,-2.23366666667,15.55,29.5533333334,16.7525
795.47,18.7926666667,61.3946666667,28.4015,50.0849166667,20.068,12.0748333333,22.9591666666,20.6633333333,48.5545,-1.3605,16.8366666667,31.2075,19.6428333333
795.78,16.6666666667,62.0033333333,26.7701666666,51.4680833333,18.9981666667,11.0535,20.5526666666,18.3073333334,48.791,-2.50433333333,15.4576666666,29.1881666667,18.6526666666
796.09,16.33,62.6263333334,28.0301666666,52.5673333333,22.5588333334,12.037,21.2121666666,19.1078333334,48.7373333333,-0.2525,16.751,30.5555,19.6971666666
796.40,18.9508333333,63.875,30.5415,53.9763333333,24.3655,14.2131666667,23.1811666667,21.6585,51.5228333333,1.09983333333,18.7815,32.5718333333,22.335
796.70,19.374,64.4671666667,31.2183333334,52.58025,23.6041666667,13.8748333334,23.4348333333,21.7428333333,53.2995,-0.084666666667,18.6126666667,32.4025,22.1658333334
797.01,17.1958333333,65.873,30.776,51.58725,21.0758333333,13.2275,22.3103333333,21.164,52.9101666666,-1.94,18.1658333334,31.2168333333,22.5748333333
797.32,19.9655,68.4896666667,33.073,55.2953333334,23.4376666667,17.2743333334,23.9581666667,25.434,54.3403333334,0.607666666665,21.6146666666,34.2013333333,26.2153333333
797.63,22.0,68.75,33.5,56.125,24.75,19.5833333333,25.8333333333,26.8333333333,53.6666666667,4.83333333334,23.1666666667,33.8333333333,27.4166666667
797.93,21.476,68.6566666667,32.9188333333,57.0066666667,24.1293333333,20.315,26.0363333334,27.4461666667,52.4046666667,5.5555,23.466,33.0846666667,27.8608333334
798.24,21.9771666666,68.4641666667,33.7418333333,57.0261666666,24.673,21.1601666667,25.8168333333,25.6536666667,52.2873333334,8.08816666665,25.4085,33.2516666666,27.451
798.55,24.0383333333,69.3108333333,35.2565,59.6956666666,26.2018333334,24.359,27.003,27.8846666666,53.4455,10.4968333333,28.285,35.3365,29.8078333333
798.85,23.4323333334,70.0495,35.8911666667,59.4880833334,26.2376666667,23.9273333333,26.6501666667,27.6401666666,53.7128333334,10.0661666667,29.2905,35.396,29.2906666667
799.16,26.2266666667,70.5583333333,37.3941666667,60.1525,28.0033333333,24.45,28.511,30.5416666666,55.499,11.4213333333,29.4416666667,38.4095,30.2876666666
799.47,28.9563333334,72.3903333333,39.1415,61.6583333334,28.788,27.5251666667,30.219,34.1748333334,57.4916666667,13.5521666667,30.5556666666,40.0671666666,33.249
799.78,30.5423333333,73.365,39.7128333333,61.6426666667,31.1003333333,29.2665,32.0573333333,36.3636666667,58.054,16.5073333333,33.2535,42.2646666667,34.689
800.08,32.0573333334,73.9236666667,40.59,64.8326666666,33.8116666667,32.6156666667,34.45,38.5166666666,59.8883333334,18.6603333333,36.6826666667,44.0988333333,37.4003333334
800.39,32.4921666667,71.636,39.4495,64.3730833333,34.1745,32.0335,34.5565,38.1498333334,58.7156666666,19.1895,37.0031666667,44.572,35.9328333333
800.70,30.8868333333,71.5595,37.6911666666,61.1620833333,32.8746666667,30.734,34.48,35.2448333333,56.7278333333,18.5016666667,35.9328333334,42.7368333333,34.327
801.00,30.3653333333,69.9388333334,38.8888333334,59.36075,32.0395,30.5175,34.0945,35.236,56.4688333333,17.1996666666,35.8446666666,43.455,34.0183333334
801.31,29.9686666667,69.9531666667,38.5758333334,57.15975,31.1423333333,29.8121666667,33.0203333334,34.9765,56.2596666667,15.6495,36.3068333333,43.1925,33.49
801.62,29.9998333334,71.6261666666,38.8618333333,58.9839166667,31.7071666667,29.9188333334,34.1463333334,36.0163333334,58.13,14.065,36.0976666666,44.2276666667,35.2031666666
801.92,28.469,68.421,38.3571666667,56.37975,30.6218333334,27.9106666667,32.4563333334,33.8118333334,55.8215,13.0781666667,33.8916666667,42.185,33.4131666666
802.23,28.8991666666,66.5138333333,38.9906666667,55.5045,30.9635,28.1345,32.0335,33.6391666666,54.0518333333,14.373,34.48,40.9786666666,33.6393333334
802.54,27.8538333333,65.8295,38.9648333334,55.09875,29.9848333333,28.843,30.5175,32.268,53.5006666666,14.4596666666,35.1598333334,40.1066666667,33.3335
802.84,25.1936666666,63.2558333333,36.589,52.8293333334,26.4343333333,25.2711666667,26.5891666667,27.287,50.9303333334,11.1628333333,33.1781666667,36.6668333333,30.6976666667
803.15,24.2788333334,62.42,36.0578333334,52.9645833334,25.0801666667,23.9583333333,25.4006666666,25.0801666667,49.6798333334,9.77566666668,30.9293333334,35.1761666667,28.5258333333
803.46,24.25,64.4166666667,37.4166666667,53.0833333333,24.5833333333,24.6666666667,25.8333333333,24.0833333333,50.6666666667,9.41666666668,29.8333333333,34.5833333333,29.0833333333
803.76,25.6411666667,65.8975,39.5728333333,53.9745,25.7268333334,26.2393333334,26.1535,22.4786666667,52.1368333333,9.82916666666,31.1111666666,35.4703333333,31.1965
804.07,29.7683333333,70.1426666667,44.2958333334,59.0465833334,28.253,28.6096666666,27.8963333333,25.6685,58.0213333334,12.6558333333,35.1158333333,38.681,34.9376666667
804.38,29.4596666667,69.2793333333,44.2343333333,59.5945833334,28.2885,28.3783333333,26.7568333333,25.5856666666,58.108,12.7928333333,35.4953333333,37.7478333334,35.4053333334
804.68,30.6453333333,68.2795,46.595,61.64875,29.749,29.9283333334,28.853,26.1648333333,59.6773333333,14.8743333334,35.7526666667,38.5305,35.2151666666
804.99,31.4915,68.5081666667,48.7108333333,61.64825,28.7293333333,30.571,27.9926666666,25.6908333333,58.6556666666,14.8251666667,37.1086666667,37.2928333333,35.7275
805.30,32.7716666667,70.5993333333,48.3145,61.14225,28.9326666667,32.5843333333,28.9326666667,26.8728333333,59.176,14.6068333334,37.6406666667,37.5468333334,37.453
805.60,31.9923333333,70.0193333333,47.1263333333,60.1534166667,28.7356666667,33.429,29.5978333333,27.0116666667,59.3868333333,12.1648333333,36.207,38.506,35.728
805.91,30.4091666667,69.4931666667,46.5886666667,58.7721666667,27.6803333333,31.9686666666,28.655,24.9513333334,59.3566666666,8.8695,35.7698333334,36.16,34.8926666667
806.21,31.25,68.5515,45.3371666667,57.887,27.7775,32.837,29.365,24.8016666667,58.7301666667,8.33333333333,36.6071666667,36.2103333333,33.9285
806.52,28.1816666667,65.9596666667,43.5353333333,55.6064166667,25.3536666667,32.2223333333,27.2728333333,22.6261666667,55.9596666667,4.54533333333,36.4646666666,34.6465,35.4545
806.83,27.5406666667,64.9388333334,41.4635,55.0303333334,25.1015,29.2683333334,25.0,21.7478333334,55.2846666666,4.065,36.5853333334,35.366,33.6381666667
807.13,25.869,64.2128333334,39.8771666667,54.0389166666,23.2103333334,28.9365,24.7443333333,23.0061666666,53.9876666667,3.9875,35.3783333333,32.7198333333,31.2883333333
807.44,23.1313333333,60.202,36.6665,49.24225,21.0101666667,26.1615,23.7371666667,18.5856666667,50.0,2.12116666667,30.909,29.596,28.4848333334
807.74,25.3625,63.354,38.5093333333,50.5179166666,22.8778333334,27.3291666666,25.4658333333,20.0828333333,51.0351666666,4.2445,32.6086666667,31.0561666667,29.71
808.05,26.4931666666,63.3911666666,39.0171666666,47.8805833334,24.3738333333,27.4566666667,26.2041666667,21.7725,49.1331666666,8.09266666667,33.815,31.1175,29.6721666667
808.35,29.4385,63.134,40.489,50.498,28.7138333333,31.6125,29.4383333333,25.815,51.9928333333,13.4058333333,36.866,33.7863333334,31.25
808.66,29.3648333333,62.0811666666,41.3581666666,50.838,30.247,30.335,29.6295,25.7495,51.7636666666,15.4321666667,38.0953333333,33.8626666667,31.3051666666
808.97,29.6903333333,63.7523333334,40.9836666666,52.5045833333,30.4188333334,29.417,28.9618333334,24.317,54.2806666666,16.7578333333,38.6156666667,32.5138333334,32.969
809.27,32.6165,65.4123333334,43.19,53.5394166666,32.0788333334,30.7348333334,30.9141666667,26.2543333333,54.3906666667,21.2366666666,39.8745,34.3188333333,34.4983333333
809.58,34.239,66.5761666667,44.7463333334,54.43875,35.2353333333,31.7935,32.0651666667,26.5398333333,56.2498333333,21.739,40.1268333333,35.9601666667,36.5035
809.88,36.2798333333,69.9815,48.1585,55.9390833333,38.1216666667,33.8856666666,34.7145,26.8876666666,60.1288333333,24.4936666667,41.068,37.7531666667,36.5561666667
810.19,37.1085,71.455,48.803,57.3205,39.2266666667,37.7533333333,36.372,27.9003333333,59.3923333333,25.3223333333,41.4365,38.5818333333,37.2006666667
810.49,37.7396666666,72.3178333333,50.479,58.6685,40.134,37.4521666667,35.249,27.2986666666,61.0153333334,25.4788333333,42.5288333334,39.6551666666,38.1225
810.80,38.426,71.4815,50.6483333333,59.074,41.204,39.8146666666,35.0926666667,29.5368333333,60.648,26.1111666667,44.6296666667,40.463,39.8151666667
811.10,40.1473333334,72.5598333333,51.7493333334,60.49725,41.3441666667,41.5286666667,35.6355,29.6501666667,60.2211666667,26.6115,44.7515,41.3443333334,40.8838333333
811.41,41.7645,74.706,52.8428333334,64.9019166666,43.1373333333,43.2353333333,37.7448333334,30.5881666666,62.8431666667,26.5688333333,46.2745,42.353,44.7056666667
811.71,40.9375,76.25,52.5,65.4166666667,41.4583333333,41.3541666667,36.6666666667,27.7083333334,62.0833333333,25.1041666667,45.1041666667,42.7083333333,44.6875
812.02,44.6923333333,79.2993333334,54.671,69.2144166666,45.0106666667,44.2675,39.2781666666,30.0425,63.1635,26.1146666667,47.4523333333,46.3906666667,46.1783333333
812.32,45.3156666667,78.7583333333,56.536,70.2069166667,45.207,45.207,39.9781666667,29.8476666666,61.329,24.0741666667,48.6926666667,47.2766666667,45.0981666667
