wavelength,Back_IriReim,Belly_IriReim,Breast_IriReim,Crissum_IriReim,Crown_IriReim,DorTail_IriReim,Patch10_IriReim,Patch11_IriReim,Patch12_IriReim,Rump_IriReim,Throat_IriReim,WingTip_IriReim
719.56,9.37979999999,7.7042,6.35026666667,8.49980000001,50.8061333333,9.32166666667,8.06333333333,9.39666666667,4.7274,7.106,5.7636,11.0788
719.88,9.4102,7.75413333333,6.31846666667,8.5868,50.8879333333,9.32106666667,8.13893333333,9.45373333334,4.7464,7.17493333333,5.8616,11.1400666667
720.20,9.43853333335,7.8244,6.24766666667,8.58953333333,50.8250666667,9.31080000001,8.1822,9.42246666667,4.75846666667,7.24293333333,5.9296,11.1709333333
720.52,9.6976,8.09946666667,6.4032,8.7768,50.9905333333,9.61020000001,8.3964,9.60233333335,4.9692,7.48526666667,6.22193333333,11.4395333333
720.84,9.65873333334,8.0138,6.28853333333,8.69526666667,51.1575333333,9.49493333333,8.3128,9.60966666667,4.82933333333,7.3642,6.16706666667,11.4578666667
721.16,9.736,8.09006666667,6.40393333333,8.77346666665,51.122,9.55439999999,8.40346666667,9.71000000001,4.8886,7.43953333333,6.27746666667,11.5456
721.48,9.59700000001,7.95293333333,6.26993333333,8.58500000001,51.1312,9.48700000001,8.30513333333,9.52313333334,4.69266666667,7.30146666666,6.1,11.3788
721.79,9.2486,7.6164,5.97853333333,8.29760000001,50.9738,9.15713333333,7.99346666667,9.21346666667,4.32673333333,6.99873333333,5.76746666667,11.1143333333
722.11,9.3342,7.6912,6.0354,8.40013333333,51.0026,9.28893333333,8.23046666667,9.28040000001,4.53826666667,7.1634,5.81346666666,11.1795333333
722.43,9.37846666667,7.76933333333,6.09766666667,8.43493333333,50.8429333333,9.39126666667,8.31566666666,9.28913333333,4.57353333333,7.16906666667,5.7712,11.2246666667
722.75,9.30106666667,7.81466666667,6.167,8.43,50.8858,9.45813333334,8.28166666667,9.23539999999,4.50913333333,7.1778,5.8158,11.1788
723.07,9.4162,7.9044,6.29786666667,8.64879999999,50.9196,9.57053333333,8.4086,9.42493333333,4.70306666667,7.3726,5.90353333333,11.3127333333
723.39,9.2428,7.80266666667,6.212,8.46113333333,50.7214666667,9.49373333334,8.2988,9.30579999999,4.5956,7.259,5.77313333333,11.1990666667
723.71,9.13513333333,7.7256,6.2558,8.45266666667,50.6624,9.53733333333,8.26293333334,9.25426666667,4.49133333333,7.1924,5.74153333333,11.2096
724.03,9.01653333333,7.58246666667,6.14246666667,8.3844,50.6652,9.38960000001,8.1124,9.12453333333,4.44346666667,7.09006666667,5.64726666667,11.0828
724.35,8.89266666667,7.447,6.01566666667,8.26746666667,50.4203333333,9.34966666667,7.99013333333,8.97033333333,4.419,7.0044,5.59173333333,10.9378
724.67,8.68233333333,7.26773333333,5.8476,8.0352,50.2834666667,9.13720000001,7.82013333333,8.81999999999,4.27806666667,6.81866666667,5.36973333333,10.7610666667
724.98,8.8296,7.34913333333,5.95286666667,8.1542,50.2686666667,9.25553333333,7.8904,8.96633333333,4.4424,6.93026666667,5.4954,10.8982666667
725.30,9.05253333333,7.54586666667,6.11893333333,8.36113333333,50.5861333333,9.381,8.1392,9.13919999999,4.6508,7.1632,5.70913333333,11.1153333333
725.62,8.96773333333,7.4626,5.97033333333,8.297,50.8726666667,9.26099999999,7.97093333333,8.97186666666,4.4924,6.99406666667,5.606,11.0906666667
725.94,9.0414,7.47893333333,6.03746666667,8.2588,51.0624,9.25726666667,8.04293333333,9.02573333333,4.46946666667,6.97906666667,5.6796,11.1347333333
726.26,9.04773333333,7.34553333333,5.92046666667,8.16653333333,50.8426666667,9.14906666666,8.01746666667,8.94526666667,4.3826,6.86906666667,5.53793333333,11.0169333333
726.58,8.9772,7.19513333333,5.69353333333,7.91033333333,50.9484666667,9.06,7.90046666667,8.66599999999,4.1206,6.65113333333,5.30813333333,10.8264666667
726.90,9.0552,7.24806666667,5.75053333333,7.9984,51.2194,9.15993333334,7.92733333333,8.70533333333,4.1164,6.73486666667,5.2934,10.9224
727.21,9.06353333333,7.23473333333,5.688,7.995,51.2834666666,9.10233333333,7.90793333333,8.72206666667,4.18133333333,6.7758,5.35346666667,10.8922
727.53,8.94706666667,7.1084,5.5808,7.84893333333,51.3542666667,8.99386666666,7.9246,8.65400000001,4.06693333333,6.71766666667,5.256,10.7735333333
727.85,8.9998,7.1522,5.6618,7.9498,51.412,9.02439999999,7.99353333333,8.69040000001,4.1086,6.84393333333,5.228,10.8094
728.17,9.0768,7.22106666667,5.67013333333,8.0032,51.4516666667,9.01026666667,8.0424,8.72573333334,4.10326666667,6.86706666667,5.22433333333,10.8025333333
728.49,8.94866666667,7.15486666667,5.531,7.9856,51.3427333333,8.84620000001,7.97753333333,8.59526666667,4.00433333333,6.7544,5.15606666667,10.7546
728.80,8.9532,7.09266666667,5.50126666667,8.0248,51.2463333333,8.925,7.93793333334,8.61960000001,4.09613333333,6.72153333333,5.1328,10.7199333333
729.12,8.9412,7.13593333333,5.5608,8.0492,51.0895333333,8.97313333334,8.01993333333,8.70986666667,4.10906666667,6.7982,5.1352,10.7438
729.44,8.80226666667,7.07633333333,5.44053333333,8.01646666667,51.1750666667,8.9434,7.95526666667,8.62426666667,4.0454,6.7464,4.96426666667,10.7334666667
729.76,8.73813333333,7.04453333333,5.3896,7.9332,51.2406,8.90566666666,7.82013333333,8.59306666667,3.92333333333,6.69993333333,4.84673333333,10.7031333333
730.08,8.62286666667,6.8956,5.3444,7.8232,50.9814,8.74453333333,7.70026666667,8.4852,3.8898,6.5794,4.81753333333,10.6254666667
730.39,8.7486,7.01326666667,5.49446666667,7.9654,51.0536,8.8054,7.77833333333,8.64706666667,4.019,6.63766666667,5.03426666667,10.7054
730.71,8.79746666667,7.0238,5.4876,8.0268,50.9847333333,8.90506666667,7.7656,8.65826666667,3.99893333333,6.64166666667,4.9586,10.7338666667
731.03,8.93066666667,7.11273333333,5.5856,8.13766666667,50.8906666667,9.06886666667,7.8246,8.7598,4.08966666667,6.7398,4.99746666667,10.8581333333
731.35,8.98573333333,7.19206666667,5.57166666667,8.1736,50.9112,9.1552,7.926,8.79406666666,4.12453333333,6.715,5.01246666667,10.9072
731.67,9.03066666667,7.1874,5.64726666667,8.14546666667,50.9834666667,9.25859999999,7.96066666667,8.7874,4.15793333333,6.80733333333,5.0498,10.9457333333
731.98,9.04053333333,7.1228,5.66533333333,8.0784,51.1829333333,9.30586666666,7.89546666667,8.75046666667,4.07706666667,6.8078,5.01306666667,10.9215333333
732.30,8.7784,6.8746,5.47466666667,7.81533333333,51.1571333333,9.05346666667,7.69566666667,8.48626666667,3.79453333333,6.60753333333,4.7982,10.7610666667
732.62,8.77093333334,6.80713333333,5.45206666667,7.79366666667,51.1601333333,9.0082,7.669,8.46473333334,3.76966666667,6.5394,4.81033333334,10.7596666667
732.94,8.59813333333,6.5812,5.17006666667,7.60973333333,50.8938,8.74493333333,7.4044,8.20853333334,3.5294,6.31193333333,4.6564,10.5268
733.25,8.39633333333,6.40013333333,5.00033333333,7.51933333333,50.7253333334,8.5916,7.281,8.07973333334,3.45526666667,6.14926666667,4.6434,10.4303333333
733.57,8.5268,6.60366666667,5.1984,7.6992,50.9649333333,8.7836,7.38786666667,8.31933333333,3.62346666667,6.3034,4.7982,10.562
733.89,8.47393333333,6.5064,5.03626666667,7.60146666667,50.7224,8.68,7.3374,8.20713333334,3.55246666667,6.27813333333,4.68906666667,10.4446
734.21,8.59613333333,6.64973333333,5.18373333333,7.716,51.0196666667,8.79666666667,7.4972,8.34320000001,3.726,6.36426666667,4.84186666667,10.5862666667
734.52,8.5606,6.6926,5.2214,7.75953333333,50.9332666667,8.73886666667,7.47053333333,8.31326666666,3.72726666667,6.32153333333,4.78993333333,10.5838
734.84,8.32586666667,6.51246666667,5.07053333333,7.60286666667,50.8614,8.5788,7.28106666667,8.16299999999,3.5274,6.18906666667,4.6634,10.4188666667
735.16,8.17766666667,6.41686666667,4.9286,7.58326666667,50.8594,8.49953333333,7.168,8.01806666667,3.3934,5.99853333333,4.5056,10.3174666667
735.48,8.25366666667,6.49373333333,5.0444,7.6706,50.9166666667,8.60266666667,7.33233333333,8.14973333333,3.52153333333,6.09273333333,4.55466666667,10.3811333333
735.79,8.23113333333,6.4422,4.9288,7.61146666667,50.626,8.59066666667,7.24126666667,8.11659999999,3.41233333333,6.00833333333,4.4578,10.2834
736.11,8.11333333334,6.3422,4.79186666667,7.47553333333,50.573,8.4928,7.09153333333,8.00066666667,3.25893333333,5.8828,4.19613333333,10.1685333333
736.43,8.414,6.5846,5.15166666667,7.66193333334,50.6951333333,8.76299999999,7.43606666667,8.25753333333,3.5688,6.10733333333,4.3982,10.4138
736.74,8.42326666667,6.59973333333,5.12193333333,7.56173333333,50.7421333333,8.73073333333,7.4566,8.12080000001,3.45753333333,6.10606666667,4.25373333334,10.3614666667
737.06,8.24913333333,6.42973333333,4.8714,7.33053333333,50.8290666667,8.57773333333,7.29833333333,7.90926666667,3.2374,6.00266666667,3.9078,10.2409333333
737.38,8.06166666667,6.2574,4.7276,7.17506666667,50.8826,8.48879999999,7.17326666667,7.74986666667,3.07273333333,5.85293333333,3.70613333333,10.1422
737.69,7.80753333334,5.9894,4.50413333333,6.82033333333,50.2771333333,8.20366666667,6.914,7.47633333334,2.7976,5.58713333333,3.4698,9.88279999999
738.01,7.70313333333,5.77806666666,4.30473333333,6.61786666667,50.3021333333,8.041,6.8114,7.2936,2.57806666667,5.35573333333,3.39513333333,9.69626666668
738.33,8.0768,6.06066666667,4.60193333333,6.9786,50.6009333333,8.309,7.08093333333,7.59586666667,2.91906666667,5.6124,3.60293333333,10.0470666667
738.64,8.04786666667,6.05666666667,4.57453333333,6.979,50.6848666667,8.3178,7.03113333333,7.57933333334,2.9444,5.6238,3.6766,10.083
738.96,7.63333333333,5.75926666667,4.23846666667,6.6304,50.6585333333,7.95233333333,6.7044,7.23873333333,2.61233333333,5.33,3.45086666667,9.81833333334
739.28,7.6262,5.80793333333,4.26966666667,6.7096,50.8288,7.9736,6.7228,7.26546666667,2.6402,5.3218,3.54193333333,9.80653333334
739.59,7.60966666667,5.79053333333,4.3672,6.77013333333,50.8652666667,8.0652,6.72166666667,7.30233333334,2.66506666667,5.37673333333,3.643,9.80893333333
739.91,7.33586666667,5.53173333333,4.1564,6.54573333333,50.8012,7.8588,6.4346,7.12066666667,2.4162,5.214,3.46373333333,9.57379999999
740.23,7.4088,5.61726666667,4.32346666667,6.68186666667,50.9746666667,7.99806666667,6.5376,7.30513333333,2.54546666667,5.37086666667,3.493,9.71806666667
740.54,7.4202,5.63473333333,4.40286666667,6.7316,50.9055333333,7.96853333333,6.5676,7.33986666666,2.5714,5.30326666667,3.5504,9.74720000001
740.86,7.72513333333,5.8736,4.703,7.02886666667,51.1507333333,8.2028,6.81493333334,7.565,2.84966666667,5.49086666667,3.7324,9.90266666667
741.18,7.68393333333,5.7466,4.67613333333,7.01166666667,51.6189333333,8.09453333333,6.72326666667,7.5318,2.75653333333,5.4476,3.56513333333,9.8002
741.49,7.62346666667,5.67406666667,4.629,6.99573333333,51.6068666667,8.08746666667,6.56766666667,7.4902,2.64173333333,5.45826666666,3.3486,9.77980000001
741.81,7.36906666667,5.4112,4.34866666667,6.57213333333,51.2718666667,7.79473333333,6.2592,7.1452,2.26713333333,5.17466666667,3.11506666667,9.42686666667
742.12,7.73413333333,5.63793333333,4.65146666667,6.86026666666,51.5524,8.11953333333,6.5486,7.55346666667,2.55526666667,5.58633333333,3.3498,9.76766666666
742.44,8.072,5.90506666667,4.93306666667,7.1368,51.2936666666,8.47566666667,6.8068,7.78053333333,2.78466666667,5.83493333333,3.52233333333,9.95866666666
742.76,8.2998,6.1248,5.21226666667,7.17506666667,51.4041333333,8.66486666667,7.00546666667,7.80620000001,2.9106,5.96646666667,3.62946666667,10.1881333333
743.07,8.54886666667,6.31273333333,5.2964,7.33486666667,51.6525333333,8.86133333334,7.23133333333,7.87499999999,3.00213333333,6.12086666667,3.89613333333,10.446
743.39,8.8164,6.57333333333,5.54413333333,7.61573333333,51.7648,9.1804,7.45753333333,8.13033333334,3.19226666666,6.34846666667,4.14333333333,10.6728666667
743.70,8.90426666667,6.58793333333,5.49786666667,7.6396,51.6869333333,9.2284,7.36706666667,8.1078,3.199,6.27133333333,4.23913333333,10.6102666667
744.02,8.88633333333,6.59713333333,5.51333333333,7.6712,51.5772,9.26306666666,7.393,8.11159999999,3.17973333333,6.3054,4.26546666667,10.5380666667
744.34,8.8982,6.66493333333,5.4964,7.6652,51.6062,9.33566666667,7.37793333333,8.05393333334,3.1302,6.27573333333,4.3746,10.7014
744.65,9.31146666667,7.13873333333,5.89813333333,8.11206666667,51.7925333333,9.88700000001,7.84673333333,8.44553333333,3.49913333333,6.66853333333,4.9308,11.1527333333
744.97,9.5366,7.33086666667,6.13573333334,8.281,52.1540666667,10.0872,8.13213333334,8.57873333334,3.80046666667,6.82526666667,5.18573333333,11.4622666667
745.28,9.34366666667,7.13646666667,5.99153333333,8.1768,52.1726,9.93966666667,8.11366666667,8.41386666666,3.69766666667,6.6666,4.98873333333,11.3651333333
745.60,8.879,6.74786666667,5.5366,7.8382,51.8326,9.57093333333,7.8026,7.96899999999,3.3384,6.058,4.57126666666,10.8811333334
745.91,8.8008,6.71466666667,5.45746666667,7.7738,52.1500666667,9.48953333333,7.7158,7.85973333333,3.2512,5.9498,4.5866,10.7848
746.23,8.97373333333,6.9434,5.57786666667,8.09593333333,52.0413333334,9.63866666667,7.98453333333,8.17146666666,3.49166666667,6.177,4.84933333333,10.9803333333
746.55,8.61646666667,6.69273333333,5.25806666667,7.8294,51.9508666667,9.27373333333,7.59966666667,7.96726666667,3.28246666667,5.9034,4.46306666666,10.6222666667
746.86,8.257,6.293,4.8906,7.44766666667,51.7991333333,8.90226666667,7.19806666667,7.5916,2.8468,5.49593333333,4.0396,10.2506666667
747.18,8.47633333333,6.47786666667,5.07753333333,7.6082,51.8494,9.03246666667,7.51506666667,7.775,3.00946666667,5.6834,4.15966666667,10.5878666667
747.49,8.57706666667,6.4518,5.08853333333,7.70353333333,52.2008666667,9.09453333333,7.47853333333,7.76926666667,3.00506666667,5.70153333333,4.27473333333,10.6886
747.81,8.62033333333,6.56813333333,5.159,7.8134,52.1590666667,9.09206666666,7.5272,7.90606666667,3.08066666667,5.73126666667,4.29246666667,10.6295333333
748.12,8.38826666667,6.3308,4.74753333334,7.51253333333,52.1296666667,8.73213333333,7.1984,7.58780000001,2.76906666667,5.52826666667,3.86006666667,10.4555333333
748.44,8.5162,6.63713333333,4.894,7.70773333333,52.2923333333,8.93626666667,7.35086666667,7.91279999999,3.00513333333,5.71433333333,4.06593333333,10.5708666667
748.75,8.96079999999,7.089,5.4038,8.2164,52.7617333333,9.45013333333,7.69593333333,8.4266,3.50813333333,6.16186666667,4.65533333333,11.0882666667
749.07,8.95406666667,7.21453333333,5.4906,8.30246666667,52.6308666667,9.46860000001,7.73506666667,8.49433333333,3.48893333333,6.24593333333,4.68246666667,11.263
749.38,9.19920000001,7.39733333333,5.59566666667,8.51493333333,52.5617333333,9.70066666666,7.89493333333,8.67833333333,3.80946666667,6.35566666667,4.75406666667,11.5451333333
749.70,8.94159999999,7.10746666667,5.27133333333,8.09373333333,52.9458,9.5108,7.54813333333,8.36253333333,3.53193333333,6.00053333333,4.33633333333,11.2917333333
750.01,9.12979999999,7.26913333333,5.383,8.13533333333,52.8924666667,9.76160000001,7.7712,8.43286666667,3.60893333333,6.0996,4.51466666667,11.3644
750.33,9.09566666666,7.3522,5.27766666667,8.22313333333,52.8110666667,9.86399999999,7.92759999999,8.487,3.71153333333,6.1682,4.4976,11.4341333333
750.64,8.8406,7.2026,5.1082,8.11386666667,52.9283333333,9.70626666667,7.77240000001,8.34826666666,3.506,6.0652,4.31213333333,11.2070666667
750.96,8.9364,7.23513333333,5.09213333333,8.06893333333,52.5549333333,9.72660000001,7.95213333333,8.47886666667,3.6126,6.22713333333,4.2464,11.2853333333
751.27,8.26013333333,6.61286666667,4.4418,7.41746666667,52.0944,9.07286666667,7.36986666667,7.90953333334,3.03353333333,5.78433333333,3.7048,10.8753333333
751.59,8.0954,6.42793333333,4.36006666666,7.29753333333,51.8567333333,8.93726666667,7.28966666667,7.74326666667,2.9612,5.604,3.67366666667,10.6826666667
751.90,7.85926666667,6.24266666667,4.17833333333,7.158,51.3482,8.73106666666,7.15213333333,7.45913333333,2.62906666667,5.4858,3.47706666667,10.4626
752.22,7.8526,6.394,4.12086666667,7.09753333333,51.0605333333,8.68866666667,7.1054,7.4078,2.5676,5.52433333333,3.27093333333,10.3527333333
752.53,7.76106666667,6.30246666667,4.0298,6.8914,51.2896,8.5632,6.96133333333,7.29353333333,2.5154,5.49846666667,3.24966666667,10.2427333333
752.85,7.15566666667,5.80913333333,3.45266666667,6.29193333333,51.013,7.93706666667,6.44233333333,6.81686666667,1.89753333333,5.06746666667,2.85153333333,9.58820000001
753.16,7.1806,5.8222,3.52753333333,6.47346666667,50.8196,7.9434,6.4656,6.828,1.80446666667,5.13706666666,2.89006666667,9.61466666667
753.47,6.95793333333,5.58993333334,3.3142,6.3412,50.8446666666,7.691,6.23886666666,6.63046666667,1.55066666667,4.9092,2.63933333333,9.48073333332
753.79,7.10513333333,5.7596,3.48526666667,6.49953333333,50.9722666667,7.70233333333,6.28246666667,6.76333333333,1.71946666667,5.02366666667,2.81766666667,9.60679999999
754.10,7.28906666667,5.91593333334,3.65746666667,6.59446666667,50.7539333333,7.815,6.34146666667,6.85733333333,1.9694,5.11493333333,3.0512,9.73986666667
754.42,7.33946666667,6.14886666667,3.89233333333,6.63853333333,50.944,7.90173333334,6.3726,6.86,2.073,5.04693333333,3.27593333333,9.83580000001
754.73,7.76573333333,6.5254,4.39806666667,7.0134,51.0323333333,8.37066666667,6.7938,7.15266666667,2.4904,5.38406666667,3.6922,10.0584666667
755.05,7.9736,6.81266666667,4.71733333333,7.28673333333,51.1246,8.56733333333,7.03553333333,7.40626666667,2.6646,5.50966666667,3.92286666667,10.2755333333
755.36,7.93586666667,6.70153333333,4.5258,7.13633333333,51.3996,8.37899999999,6.884,7.36186666667,2.5448,5.29473333333,3.767,10.2696666667
755.67,7.9552,6.55133333333,4.57953333333,7.1112,51.2934,8.41846666666,6.86633333333,7.38706666667,2.474,5.31433333333,3.93126666667,10.3572
755.99,8.21806666667,6.72666666667,4.76186666667,7.3506,51.4347333333,8.70366666667,7.0488,7.64786666666,2.59686666667,5.53866666667,4.1958,10.5050666667
756.30,8.7362,7.18006666667,5.36893333333,7.79066666667,51.8016666667,9.16073333334,7.46153333333,8.1176,3.1046,5.99813333333,4.54513333333,10.9924666667
756.62,9.028,7.47166666667,5.53586666667,7.91373333333,52.1196,9.3496,7.67719999999,8.50926666667,3.41326666667,6.29926666667,4.88633333333,11.2689333333
756.93,9.26906666667,7.7558,5.8472,8.149,52.0568666667,9.58199999999,7.89993333334,8.82846666667,3.77186666667,6.47733333333,5.23773333333,11.606
757.24,9.36413333334,7.8866,6.01966666667,8.19786666667,52.0680666667,9.71046666667,8.01246666667,8.90886666667,3.829,6.47486666667,5.34373333333,11.7546
757.56,9.37853333334,7.95926666667,6.16873333333,8.22306666666,52.4453333333,9.85986666666,8.03000000001,8.89093333333,3.77,6.5524,5.33873333333,11.8914
757.87,9.41406666667,7.88646666667,6.1714,8.27966666666,52.6049333334,9.85740000001,8.08826666666,8.9354,3.63613333333,6.58346666667,5.25546666667,11.8972
758.18,9.44353333335,7.86906666667,5.9964,8.23053333333,52.8468,9.74853333334,8.0134,9.00740000001,3.54333333333,6.57053333333,5.11333333333,11.9303333333
758.50,9.51606666667,8.02466666666,6.0076,8.35000000001,53.1040666667,9.87686666668,8.10173333334,9.20113333333,3.6816,6.82726666667,5.1358,12.0296
758.81,9.78666666667,8.28453333333,6.30813333333,8.60993333335,53.1468666667,10.1946666667,8.33433333333,9.41580000001,3.99006666667,7.05613333333,5.40086666667,12.2145333333
759.13,9.55433333333,8.06013333333,6.0054,8.29673333333,53.5133333334,10.0232,8.15446666667,9.255,3.80613333333,6.78806666667,5.13906666667,12.0046
759.44,9.27659999999,7.7716,5.76193333333,7.91539999999,53.129,9.69773333333,7.90073333333,8.97433333334,3.5836,6.44773333333,4.72806666667,11.7552666667
759.75,9.10686666667,7.61726666667,5.53006666667,7.72166666667,53.2476666667,9.54573333333,7.75506666667,8.86453333333,3.33853333333,6.30506666666,4.4688,11.6619333333
760.07,8.6236,7.20773333333,5.21713333334,7.49813333333,52.8613333333,9.21266666667,7.4102,8.51720000001,3.02413333334,5.94826666667,4.0456,11.3094666666
760.38,8.55233333334,7.1652,5.1668,7.55113333333,53.1372666667,9.13846666667,7.4322,8.50646666667,2.96613333333,5.99913333333,3.9112,11.1557333333
760.69,8.8064,7.38266666667,5.4188,7.79993333333,53.2433333333,9.4038,7.761,8.7798,3.22186666667,6.33313333333,4.2284,11.2733333333
761.01,8.95439999999,7.59293333333,5.51173333334,8.03226666667,53.2857333333,9.4892,7.98053333333,8.99213333333,3.355,6.53353333333,4.4068,11.3676666667
761.32,8.76293333333,7.52393333333,5.39693333333,7.99386666666,53.0437333333,9.48986666665,7.78853333333,8.82246666667,3.318,6.425,4.3518,11.2966666667
761.63,8.8,7.67906666667,5.55493333333,8.26786666667,53.0940666667,9.72026666668,7.9662,8.94906666667,3.44746666667,6.58366666667,4.59593333333,11.5240666667
761.94,8.72,7.583,5.5156,8.23086666667,52.9060666667,9.72446666665,7.87773333333,8.86473333334,3.4058,6.42113333333,4.56566666667,11.4778
762.26,8.9264,7.82446666667,5.68026666667,8.41693333333,53.0667333333,9.88526666667,8.02133333334,9.09080000001,3.56673333333,6.63946666667,4.8094,11.5796
762.57,9.088,8.1066,5.88073333333,8.63399999999,52.9183333333,9.97153333335,8.1816,9.22146666667,3.76373333333,6.81153333333,5.09313333333,11.693
762.88,9.19213333333,8.29193333333,5.9528,8.84633333333,53.0000666667,10.0528666667,8.36926666667,9.31526666668,3.88846666667,6.94946666667,5.3698,11.8596666667
763.20,9.1558,8.1822,5.97533333333,8.96600000001,52.7685333333,10.0540666667,8.41673333333,9.29006666667,3.92606666667,6.96773333333,5.50773333333,11.8672666667
763.51,9.31873333333,8.2888,6.05166666667,9.05786666667,52.9961333333,10.0954,8.54820000001,9.30486666665,4.02833333333,7.10006666666,5.65653333333,11.9782666667
763.82,9.3762,8.29693333333,6.0656,9.04980000001,52.8172,10.0864666667,8.61706666666,9.31080000001,4.02546666667,7.13573333333,5.68766666667,12.0492666667
764.14,9.36793333333,8.31226666666,5.98793333333,9.04473333334,52.8674666667,10.0696,8.55893333333,9.28366666667,3.97913333333,7.039,5.67373333333,12.0708666667
764.45,9.36626666667,8.2032,5.86326666667,8.93313333334,52.7454666667,10.0195333333,8.42986666668,9.22546666667,3.8936,6.89626666667,5.599,11.9874
764.76,9.32953333333,8.12393333333,5.67406666667,8.8518,52.6749333333,9.85393333335,8.41126666667,9.16006666666,3.80853333333,6.7668,5.52406666667,11.8792666667
765.07,9.33526666666,7.98253333333,5.57346666667,8.71593333333,52.4662,9.80753333332,8.319,9.04899999999,3.74513333333,6.66833333333,5.436,11.7092
765.39,9.41026666667,8.03213333333,5.59253333333,8.69939999999,52.5891333333,9.78579999999,8.40433333334,9.13466666667,3.83893333333,6.76666666667,5.57673333333,11.829
765.70,8.95466666667,7.5324,5.15673333333,8.26399999999,52.3412,9.39406666666,8.02206666667,8.74806666666,3.4608,6.39306666666,5.22386666667,11.6280666667
766.01,8.87580000001,7.41026666667,5.04226666667,8.21453333333,52.1444,9.33293333333,7.98513333333,8.62273333334,3.3804,6.29,5.154,11.5910666667
766.32,8.926,7.31326666667,4.982,8.11446666667,51.8668666667,9.32146666666,7.85493333333,8.55313333333,3.36506666667,6.24453333333,5.06646666667,11.4942
766.64,9.1498,7.52093333333,5.09413333333,8.19366666667,52.0744,9.49806666667,7.8844,8.68486666666,3.47393333333,6.31833333333,5.25413333333,11.7088666667
766.95,8.92779999999,7.33506666667,4.9978,7.97679999999,51.5254,9.31580000001,7.76366666667,8.607,3.29973333333,6.0678,5.04266666667,11.5007333333
767.26,8.75786666667,7.28306666667,4.82673333333,7.80646666666,51.3654,9.22313333334,7.47606666667,8.51820000001,3.21466666667,5.93393333333,4.97786666667,11.4398
767.57,8.66420000001,7.16766666667,4.80573333333,7.76260000001,51.1127333333,9.17740000001,7.29006666667,8.5636,3.2542,6.01446666667,4.82733333333,11.4484
767.88,8.3032,6.90786666667,4.48626666667,7.61400000001,50.759,8.92340000001,7.12686666667,8.50733333333,3.0416,5.78326666667,4.6512,11.2587333333
768.20,8.65926666666,7.2958,4.9574,7.91480000001,50.7669333333,9.4486,7.42106666667,9.09773333333,3.4988,6.21806666667,5.09013333333,11.6390666667
768.51,8.34646666667,7.13526666667,4.82806666667,7.63286666666,50.9376,9.17986666667,7.1146,9.0782,3.2526,5.95826666667,4.90106666667,11.5546666667
768.82,7.92953333333,6.7812,4.44713333333,7.29546666667,50.357,8.8036,6.71193333333,8.73433333333,2.7738,5.5264,4.4152,11.2176666667
769.13,7.95840000001,6.94713333333,4.66846666667,7.60259999999,50.0432,8.89973333334,6.97406666667,8.80806666666,2.9826,5.72266666667,4.5092,11.2218
769.44,8.04140000001,6.99513333333,4.71493333333,7.69633333333,50.2194,8.91926666667,7.08346666667,8.90273333335,3.0364,5.85513333333,4.43333333333,11.2932666667
769.76,7.687,6.7006,4.41433333333,7.4758,49.9902666667,8.61733333333,6.78233333333,8.54113333333,2.57093333333,5.55893333334,4.0,11.0048
770.07,7.33793333333,6.50673333333,3.99026666667,7.27786666666,49.3688666667,8.29473333333,6.561,8.2634,2.23366666667,5.2042,3.61046666667,10.6484
770.38,7.77106666667,6.89286666667,4.26666666667,7.72473333333,49.7565333333,8.83473333333,6.90146666667,8.50726666666,2.57693333333,5.57113333334,3.9246,10.9508
770.69,8.07126666667,7.2186,4.56246666667,8.00940000001,49.9366,9.16333333333,7.15953333333,8.80326666668,2.82706666667,5.87286666667,4.05493333333,11.164
771.00,8.06446666666,7.38073333333,4.57606666667,7.89279999999,50.143,9.08273333333,7.23306666667,8.74833333333,2.69013333333,5.88346666667,4.10306666666,11.1673333333
771.32,8.279,7.55713333334,4.78513333333,7.85373333333,50.3135333333,9.23666666667,7.40713333333,8.75026666667,2.90353333333,6.07013333334,4.213,11.1824666667
771.63,7.73506666667,7.0364,4.00986666667,7.38713333333,50.1158666667,8.60279999999,6.90166666667,7.99493333334,2.0864,5.58913333333,3.64026666667,10.7454666667
771.94,8.24193333333,7.49806666667,4.5538,7.83246666667,49.9484,8.94513333333,7.30746666667,8.23253333333,2.59733333333,6.0416,4.135,11.1079333333
772.25,8.29833333333,7.60146666667,4.69593333333,7.91186666667,50.2186666667,9.05266666667,7.38913333333,8.23506666667,2.6646,6.30853333333,4.48986666667,11.1438666667
772.56,8.0854,7.27326666667,4.4006,7.4916,50.0144666667,8.76280000001,6.9428,7.94413333334,2.1954,5.96046666667,4.17906666667,10.8296666667
772.87,7.73013333333,6.92273333333,4.044,7.0738,50.0804,8.39326666666,6.4796,7.65146666666,1.80546666667,5.47506666666,3.87986666667,10.3824
773.18,8.32766666666,7.62086666667,4.7978,7.5746,50.6554,8.95833333332,7.19493333333,8.22513333333,2.5526,6.0756,4.60293333333,10.9920666667
773.50,8.86539999999,8.10119999999,5.56046666667,8.0878,51.4497333334,9.56593333334,7.93366666667,8.66766666667,3.08366666667,6.59286666667,5.02766666667,11.4932
773.81,8.91946666667,8.1402,5.58446666667,7.87133333333,51.4514,9.47766666667,7.67746666667,8.79353333333,3.0356,6.60206666667,5.08766666667,11.6964666667
