wavelength,Back_SicRaif,Belly_SicRaif,Breast_SicRaif,Crissum_SicRaif,Crown_SicRaif,DorTail_SicRaif,Patch10_SicRaif,Rump_SicRaif,Throat_SicRaif,WingTip_SicRaif
710.27,28.3036666667,41.7946666667,36.956,41.543,20.9626666667,25.0715,18.313,24.1335,40.4133333333,17.8093333333
710.59,28.183,42.067,37.4013333333,41.729,20.9643333333,25.0455,18.5403333333,24.3486666667,40.3533333333,17.9776666667
710.91,28.569,42.2406666667,37.571,41.8695,20.8526666667,25.0905,18.6603333333,24.3698333333,40.126,17.9266666667
711.24,28.7143333333,42.5023333333,37.5303333333,42.0375,21.0876666667,25.2715,18.9503333333,24.5043333333,40.1673333333,17.951
711.56,29.0236666667,42.7313333333,38.028,42.3295,21.165,25.346,19.3603333333,24.8203333333,40.2173333333,18.2403333333
711.88,29.3096666667,42.8583333333,38.3393333333,42.5295,21.2883333333,25.551,19.87,25.205,40.3806666667,18.6996666667
712.20,28.8653333333,42.691,38.2143333333,42.5105,20.9623333333,25.155,19.3526666667,24.9871666667,39.9536666667,18.2676666667
712.52,28.8386666667,42.513,38.339,42.1925,21.027,24.929,19.2,24.9675,39.8633333333,18.204
712.84,28.7976666667,42.666,38.695,42.1795,21.2286666667,25.339,19.3953333333,25.1435,39.9463333333,18.396
713.16,28.708,42.5146666667,38.723,42.1895,21.531,25.202,19.5086666667,25.245,39.9373333333,18.6666666667
713.48,28.7583333333,42.5093333333,38.2636666667,41.838,21.714,25.2405,19.5386666667,25.4181666667,39.9706666667,18.586
713.80,28.8463333333,42.6423333333,38.2073333333,41.7225,21.91,25.1415,19.589,25.6145,40.0203333333,18.6003333333
714.12,29.147,42.683,38.3086666667,41.714,22.1736666667,25.3735,19.772,25.8751666667,40.4273333333,18.8796666667
714.44,28.7426666667,42.808,38.2253333333,41.55,21.9033333333,25.0775,19.2936666667,25.7321666667,40.3533333333,18.5013333333
714.76,28.553,42.851,38.1483333333,41.4885,21.5686666667,24.7395,18.9486666667,25.7116666667,40.0746666667,18.3413333333
715.08,28.2436666667,42.7243333333,37.6083333333,41.432,21.428,24.5335,18.6333333333,25.4535,40.0966666667,18.0636666667
715.40,28.6676666667,42.962,37.8153333333,41.859,21.9626666667,25.1575,18.8636666667,25.6913333333,40.5023333333,18.6976666667
715.72,29.1743333333,43.411,37.9736666667,42.0015,22.397,25.624,19.359,26.009,41.0123333333,19.2276666667
716.04,29.088,43.4206666667,37.6133333333,42.269,22.452,25.6685,19.1686666667,25.9951666667,41.0996666667,19.1423333333
716.36,29.332,43.7073333333,37.9163333333,42.253,22.5743333333,25.537,19.2533333333,26.15,41.4966666667,19.361
716.68,29.406,44.191,37.975,42.145,22.3473333333,25.9135,19.3443333333,26.2703333333,41.573,19.2073333333
717.00,29.4696666667,44.36,38.1743333333,42.3715,22.2973333333,25.874,19.2233333333,25.9446666667,41.5586666667,19.0263333333
717.32,29.463,44.1123333333,38.1133333333,42.09,22.2063333333,25.6605,19.0033333333,25.5926666667,41.587,18.9936666667
717.64,29.3026666667,44.2123333333,38.041,42.416,22.2056666667,25.7835,18.8316666667,25.5151666667,41.7243333333,19.0503333333
717.96,29.7516666667,44.353,38.1766666667,42.5365,22.812,26.282,19.2816666667,25.9921666667,41.921,19.77
718.28,30.0103333333,44.3366666667,38.2233333333,42.6335,22.8943333333,26.3635,19.3313333333,26.0448333333,42.1313333333,19.4356666667
718.60,30.159,44.5226666667,38.5486666667,42.594,22.9986666667,26.515,19.4936666667,26.4188333333,42.257,19.643
718.92,30.0673333333,44.577,38.2106666667,42.2545,22.487,25.8355,19.4306666667,26.2441666667,41.9946666667,18.7353333333
719.24,29.295,44.1286666667,38.0486666667,42.386,22.1546666667,25.4655,19.1543333333,25.8883333333,41.5906666667,18.105
719.56,29.1536666667,44.198,38.3093333333,42.12,22.0643333333,25.7185,19.4086666667,25.9323333333,41.6926666667,18.0233333333
719.88,28.8943333333,43.4763333333,37.655,42.1645,21.949,25.843,19.1846666667,25.8668333333,41.4266666667,17.709
720.20,28.9433333333,43.3203333333,37.309,42.421,22.1866666667,25.985,19.276,25.7246666667,41.628,17.8203333333
720.52,28.709,42.891,37.0783333333,41.958,21.6953333333,25.6775,19.258,25.9093333333,41.5833333333,17.9146666667
720.84,28.5853333333,42.8893333333,37.388,42.3575,21.6003333333,26.103,19.7343333333,26.5518333333,41.7656666667,17.9883333333
721.16,28.9063333333,42.993,37.4713333333,42.313,21.7013333333,26.182,19.764,26.681,41.5013333333,17.9473333333
721.48,28.4653333333,42.9113333333,37.5546666667,42.295,21.3643333333,25.732,19.6803333333,26.7201666667,41.4593333333,17.728
721.79,28.7266666667,43.0103333333,37.855,42.669,21.706,26.307,20.2193333333,27.2883333333,41.6696666667,18.5253333333
722.11,28.4933333333,42.9896666667,37.9173333333,42.484,21.824,26.4815,20.0683333333,27.0726666667,41.624,18.4466666667
722.43,28.2356666667,42.8516666667,37.988,42.2795,21.7953333333,26.413,19.5543333333,27.0593333333,41.6576666667,18.372
722.75,28.8696666667,43.2493333333,38.168,42.4145,21.9583333333,26.799,19.708,27.4666666667,41.6916666667,18.682
723.07,29.2376666667,43.4493333333,38.0826666667,42.6535,22.5263333333,26.8505,19.9973333333,27.9173333333,41.4506666667,18.8626666667
723.39,29.4943333333,43.9186666667,38.3896666667,42.937,22.512,26.724,20.2136666667,28.0903333333,41.4333333333,19.0833333333
723.71,29.642,43.9986666667,38.635,42.958,22.4696666667,26.7745,19.9306666667,28.3538333333,41.199,19.1253333333
724.03,29.9336666667,44.2816666667,38.8573333333,43.3445,22.9596666667,27.165,20.0226666667,28.4901666667,41.4446666667,19.185
724.35,29.8883333333,44.3733333333,38.8026666667,43.267,23.0353333333,26.7635,19.7913333333,28.3793333333,41.104,19.1753333333
724.67,29.905,44.2536666667,38.868,43.25,23.0863333333,26.6265,20.0576666667,28.4593333333,41.137,19.272
724.98,30.119,44.118,39.0043333333,43.41,23.244,26.7685,20.0296666667,28.2266666667,41.1516666667,19.0863333333
725.30,29.2453333333,43.7446666667,38.4586666667,42.9605,22.6626666667,26.0655,19.3776666667,27.4978333333,40.546,18.476
725.62,30.0943333333,44.1026666667,38.4766666667,43.5275,23.0963333333,26.3725,19.5353333333,28.0228333333,41.0483333333,18.9413333333
725.94,30.2943333333,43.8916666667,38.6123333333,43.48,23.7076666667,26.898,20.075,28.1873333333,41.058,19.506
726.26,30.422,44.1596666667,38.47,43.3055,24.0346666667,26.94,20.2333333333,28.227,41.3326666667,19.8243333333
726.58,30.6,44.076,38.503,43.262,23.743,27.148,20.4753333333,28.289,41.426,19.988
726.90,30.714,44.4836666667,38.6316666667,43.5045,23.8936666667,27.522,20.708,28.5841666667,41.6516666667,19.9883333333
727.21,31.1136666667,44.8673333333,38.842,43.957,24.5713333333,27.625,21.118,28.9286666667,42.1186666667,20.1786666667
727.53,30.995,44.598,38.966,43.8325,24.165,27.436,21.5273333333,29.0603333333,41.949,20.099
727.85,31.1476666667,44.638,38.9456666667,43.6135,24.1233333333,27.5615,21.539,28.9503333333,41.974,20.1276666667
728.17,31.0723333333,44.7966666667,39.0136666667,44.0185,24.1423333333,27.7265,21.5406666667,28.874,41.9333333333,20.1886666667
728.49,30.8263333333,44.812,38.73,43.811,23.9573333333,27.7235,21.574,28.8083333333,41.765,20.4383333333
728.80,31.5103333333,45.3973333333,39.208,43.957,24.2516666667,27.971,22.1356666667,29.1076666667,42.2346666667,20.6953333333
729.12,31.256,45.2973333333,39.176,43.985,23.7823333333,27.8485,22.2743333333,28.8258333333,42.1803333333,20.5313333333
729.44,31.312,45.182,38.881,44.4575,23.1916666667,27.864,22.0126666667,28.7453333333,42.1273333333,20.3843333333
729.76,31.1523333333,44.6543333333,38.786,44.2155,22.7316666667,27.504,21.9783333333,28.5156666667,41.9,20.1123333333
730.08,30.7313333333,44.4706666667,38.9526666667,44.297,22.656,27.17,21.826,28.2528333333,41.8576666667,20.0763333333
730.39,30.4286666667,43.8063333333,38.731,43.9235,22.5266666667,26.745,21.4803333333,27.841,41.4243333333,19.8333333333
730.71,29.9336666667,43.1333333333,38.3556666667,43.45,21.8663333333,26.667,21.3666666667,27.3333333333,41.1446666667,19.7
731.03,29.9036666667,43.2676666667,38.0616666667,43.2735,21.856,26.7065,20.879,27.1561666667,41.2253333333,19.5026666667
731.35,30.1853333333,43.3323333333,37.9003333333,43.565,22.2146666667,26.9205,20.8623333333,27.3028333333,41.4366666667,19.787
731.67,29.8573333333,43.115,37.89,42.998,21.925,26.5205,20.488,27.178,41.444,19.452
731.98,30.3013333333,43.2553333333,38.428,43.1605,22.2406666667,26.856,20.591,27.2521666667,41.6833333333,19.554
732.30,30.065,42.992,38.4883333333,42.992,22.1136666667,26.533,20.2606666667,27.207,41.8013333333,19.3956666667
732.62,30.1496666667,42.8506666667,38.534,42.896,22.3883333333,26.8355,20.247,27.3281666667,41.695,19.3066666667
732.94,30.3826666667,43.1763333333,39.1206666667,42.755,22.9323333333,27.0165,20.6196666667,27.734,42.048,19.5146666667
733.25,30.3476666667,43.5183333333,39.775,43.059,23.3436666667,27.041,20.4846666667,27.9138333333,42.4046666667,19.853
733.57,30.9413333333,44.2606666667,39.7466666667,43.528,23.8713333333,27.524,20.7526666667,28.3973333333,42.8536666667,20.0376666667
733.89,31.092,44.4563333333,39.854,43.5815,23.996,27.58,20.7956666667,28.2271666667,43.0183333333,20.34
734.21,31.1013333333,44.7386666667,39.833,43.598,23.9026666667,27.244,20.8116666667,28.1641666667,43.2426666667,20.346
734.52,31.5373333333,44.8506666667,40.103,44.009,24.19,27.5435,21.213,28.5791666667,43.067,20.673
734.84,31.1086666667,45.0966666667,40.4166666667,43.8435,24.2423333333,27.407,21.3653333333,28.3851666667,43.1913333333,20.5473333333
735.16,31.2063333333,44.799,39.8183333333,43.6575,24.358,27.2375,21.1283333333,28.3591666667,43.2166666667,20.428
735.48,30.703,44.224,38.964,43.0015,23.8036666667,26.348,20.5923333333,27.9936666667,42.9023333333,19.8516666667
735.79,30.919,44.2576666667,38.709,43.257,23.8763333333,26.7705,20.755,28.0246666667,42.9773333333,20.2213333333
736.11,30.596,44.35,38.8216666667,43.224,23.5843333333,25.829,20.6446666667,28.1353333333,42.6373333333,20.1186666667
736.43,30.469,44.5443333333,38.6113333333,43.597,23.3633333333,25.4095,20.472,28.1575,42.3486666667,20.1173333333
736.74,30.655,44.1146666667,37.9616666667,43.593,23.019,25.752,20.5326666667,27.9221666667,42.1783333333,19.9283333333
737.06,30.411,43.179,37.9896666667,42.8305,22.4633333333,25.2765,19.8006666667,27.011,41.5813333333,19.8416666667
737.38,30.634,43.828,38.4023333333,43.095,22.4003333333,25.5035,19.9753333333,27.4215,42.1563333333,19.7013333333
737.69,30.4873333333,43.6916666667,38.656,43.3295,22.277,25.6775,19.855,27.593,41.817,19.595
738.01,29.86,43.3966666667,38.2073333333,42.5865,21.6093333333,25.453,19.1926666667,26.6816666667,41.9413333333,19.028
738.33,30.2703333333,43.267,37.969,42.653,21.0403333333,25.352,19.0396666667,26.5866666667,41.9563333333,18.75
738.64,30.4823333333,43.237,38.4023333333,42.913,21.033,25.682,19.3523333333,26.3703333333,41.708,18.8293333333
738.96,30.5913333333,43.6643333333,39.177,43.9135,21.2023333333,26.257,19.5956666667,26.4713333333,41.8636666667,19.111
739.28,30.5023333333,43.3803333333,39.009,43.7345,21.038,26.332,19.4283333333,26.4363333333,41.5626666667,18.8453333333
739.59,30.4543333333,43.2423333333,39.2873333333,43.8365,21.4256666667,26.7505,19.329,26.0796666667,41.9566666667,19.0776666667
739.91,30.2246666667,43.0546666667,39.494,43.345,21.379,26.685,19.2453333333,25.6746666667,42.2496666667,18.8496666667
740.23,30.0796666667,43.0663333333,39.2156666667,42.9885,21.8386666667,26.8545,19.3806666667,26.0728333333,42.157,18.8123333333
740.54,30.2306666667,43.8236666667,39.4663333333,43.052,22.0343333333,27.1425,20.0433333333,26.7893333333,42.742,19.048
740.86,30.2566666667,43.584,39.268,43.373,22.12,27.537,20.3556666667,27.1505,42.607,19.306
741.18,30.7603333333,44.4543333333,39.87,43.811,22.7003333333,27.9505,20.7483333333,27.4548333333,43.2123333333,19.9053333333
741.49,31.3393333333,44.999,40.831,44.4895,23.7666666667,28.0705,21.4726666667,28.3028333333,43.7396666667,20.873
741.81,31.1343333333,44.965,41.0373333333,45.2,24.204,28.685,21.8383333333,28.7991666667,44.01,21.08
742.12,31.3716666667,45.5823333333,41.0873333333,45.389,24.143,28.452,22.104,29.6185,44.2696666667,21.6863333333
742.44,31.1453333333,45.3663333333,40.522,44.749,24.254,28.481,22.3006666667,29.7625,44.4443333333,22.019
742.76,31.1593333333,45.2586666667,40.391,44.329,24.338,28.2845,22.259,29.6945,44.3286666667,22.4793333333
743.07,31.6603333333,45.4426666667,40.5513333333,44.5265,24.2986666667,28.7285,22.849,30.3616666667,44.71,22.8173333333
743.39,31.873,45.1133333333,40.5553333333,44.704,24.362,29.442,22.8213333333,30.3483333333,44.4713333333,22.9016666667
743.70,31.7753333333,45.0016666667,40.523,45.0825,23.694,29.0655,22.1843333333,29.6088333333,44.385,22.5576666667
744.02,31.0006666667,44.488,40.1676666667,44.825,23.3943333333,28.4375,21.3076666667,28.9716666667,43.7983333333,21.7346666667
744.34,30.36,43.9046666667,39.8083333333,44.153,23.2573333333,27.924,20.5156666667,28.0313333333,43.0293333333,20.978
744.65,30.1706666667,43.302,39.2776666667,43.691,23.0006666667,27.4715,19.722,27.339,42.5896666667,20.1686666667
744.97,29.99,42.9143333333,38.5563333333,43.563,22.7046666667,27.67,19.7436666667,26.8128333333,42.3483333333,19.6273333333
745.28,30.0686666667,42.9596666667,38.607,43.0185,22.3,27.373,19.622,26.4356666667,41.855,19.2533333333
745.60,29.6203333333,42.6996666667,38.652,42.674,22.5623333333,27.446,19.5016666667,25.9408333333,41.93,18.5983333333
745.91,30.162,42.998,39.292,42.4635,22.7506666667,27.5165,19.6463333333,26.2393333333,42.013,18.6613333333
746.23,30.424,43.6766666667,39.6063333333,43.214,23.461,28.1025,19.8453333333,26.4801666667,42.6673333333,18.3316666667
746.55,30.3976666667,43.9356666667,38.6176666667,42.7025,23.8883333333,28.2085,19.8286666667,26.2285,42.107,17.9666666667
746.86,30.6486666667,44.389,38.5856666667,43.247,24.0623333333,27.764,20.06,26.7048333333,42.071,18.0756666667
747.18,30.593,44.6603333333,38.631,42.576,24.2646666667,28.027,20.528,27.0301666667,41.7703333333,17.7546666667
747.49,30.945,44.6473333333,38.6033333333,42.811,24.4563333333,28.5575,21.0966666667,27.3055,41.782,18.0996666667
747.81,31.1066666667,44.9083333333,38.5066666667,42.829,24.5743333333,28.487,21.791,27.8323333333,42.338,18.5496666667
748.12,30.9956666667,44.4333333333,38.0743333333,42.619,24.391,28.494,21.9716666667,28.1183333333,42.194,18.882
748.44,30.8323333333,44.6463333333,38.156,42.815,24.1783333333,27.9795,21.7916666667,28.527,42.2756666667,19.2413333333
748.75,30.553,44.211,37.886,42.5365,24.0653333333,27.8045,21.1706666667,28.7073333333,42.0973333333,19.0733333333
749.07,30.4226666667,43.9186666667,37.7723333333,42.39,23.7073333333,28.0975,20.8783333333,28.7968333333,41.691,19.008
749.38,30.581,43.856,37.478,42.8365,23.8463333333,28.169,21.224,29.0916666667,41.6056666667,19.184
749.70,30.203,43.585,37.356,42.6765,23.52,27.5425,21.46,29.0671666667,41.022,18.6536666667
750.01,30.026,43.2876666667,38.0093333333,42.84,23.0696666667,27.4925,21.5706666667,29.244,41.5936666667,18.866
750.33,29.5406666667,43.24,37.7476666667,41.9565,22.887,27.072,21.4646666667,28.5106666667,41.4416666667,18.9143333333
750.64,29.3416666667,43.19,38.0576666667,42.351,23.004,27.0525,21.5543333333,28.7636666667,41.398,19.5666666667
750.96,29.4443333333,43.2353333333,37.794,42.1075,22.8433333333,26.7155,21.405,28.8235,41.7646666667,19.804
751.27,29.956,43.3186666667,38.2933333333,42.413,23.1033333333,26.6765,21.341,29.0421666667,41.8336666667,20.3296666667
751.59,30.2276666667,43.431,38.6176666667,42.683,23.317,26.7805,21.642,29.195,41.87,20.5366666667
751.90,31.0093333333,43.751,39.5256666667,42.979,24.167,27.4255,22.5256666667,29.8471666667,42.4506666667,21.1603333333
752.22,31.2833333333,43.7123333333,39.3683333333,42.826,24.4183333333,26.745,22.6453333333,29.559,42.6223333333,21.2786666667
752.53,31.2146666667,44.254,39.9513333333,43.203,24.727,26.7725,22.7543333333,29.144,42.869,21.6626666667
752.85,30.4273333333,44.197,39.756,43.165,24.3683333333,26.0775,22.1233333333,28.3311666667,42.3476666667,21.149
753.16,30.391,43.7046666667,39.563,42.53,24.096,25.9615,21.5646666667,27.8601666667,42.1596666667,21.4496666667
753.47,30.4683333333,43.4023333333,38.998,42.117,24.0996666667,25.049,21.2673333333,27.472,41.4866666667,21.218
753.79,31.147,43.376,39.6123333333,42.776,23.9316666667,25.715,21.6963333333,28.1146666667,42.012,20.9896666667
754.10,31.6016666667,43.1733333333,39.7436666667,42.882,23.7596666667,25.5495,21.695,28.1553333333,42.524,21.1123333333
754.42,31.2896666667,43.0483333333,39.782,42.8645,23.4,25.201,21.6583333333,28.0235,42.077,20.8376666667
754.73,31.06,42.9346666667,39.3383333333,42.799,23.1723333333,24.911,21.0856666667,27.3708333333,41.7473333333,20.0846666667
755.05,31.2413333333,43.1633333333,39.915,42.3725,23.3676666667,25.0,21.3603333333,27.5085,42.024,19.983
755.36,31.031,43.299,39.33,42.268,23.1443333333,24.9225,21.1856666667,26.8901666667,42.0103333333,19.33
755.67,31.0673333333,43.7413333333,39.557,43.1225,23.2043333333,25.8105,21.5656666667,27.153,42.2073333333,20.0313333333
755.99,31.282,43.2226666667,39.0673333333,43.056,22.672,25.4605,21.445,27.4153333333,41.75,19.9893333333
756.30,32.2303333333,43.925,39.338,43.8285,22.987,26.943,22.1286666667,28.0201666667,42.5423333333,20.431
756.62,32.234,44.4146666667,39.184,44.947,23.422,27.2875,22.4826666667,28.6436666667,42.695,20.5496666667
756.93,32.096,44.468,39.3953333333,45.44,23.754,28.0485,22.658,28.8616666667,42.7183333333,20.5196666667
757.24,31.6233333333,44.7533333333,38.8916666667,45.4835,24.1936666667,27.579,22.5546666667,28.7901666667,42.259,20.7376666667
757.56,31.9146666667,45.0426666667,38.5056666667,45.3125,24.3713333333,27.748,22.5393333333,28.601,41.7746666667,20.2763333333
757.87,32.1043333333,45.3543333333,39.0276666667,45.797,24.8733333333,28.769,22.65,28.8141666667,41.8476666667,20.4083333333
758.18,31.8926666667,45.327,39.618,45.516,24.6713333333,29.1465,22.9603333333,28.9483333333,41.833,20.6373333333
758.50,31.4433333333,44.9656666667,38.7676666667,45.5015,24.0276666667,29.0625,22.3553333333,28.335,41.2756666667,20.3743333333
758.81,30.3773333333,43.7433333333,38.665,45.0765,23.359,28.2645,20.8923333333,27.5841666667,40.352,19.7133333333
759.13,30.3373333333,43.5056666667,38.4826666667,44.241,23.269,27.718,20.8826666667,27.4935,39.8276666667,19.4296666667
759.44,30.21,43.215,38.1333333333,44.2035,23.5043333333,27.713,21.2813333333,27.2193333333,40.2856666667,19.2166666667
759.75,29.8893333333,42.8443333333,38.026,43.2815,23.4296666667,27.0875,20.8246666667,27.1415,39.9356666667,18.9863333333
760.07,29.9596666667,42.3953333333,38.668,42.9785,23.8293333333,27.345,21.127,26.8595,40.152,19.449
760.38,30.231,42.8873333333,38.7096666667,42.887,23.9203333333,27.1285,20.7653333333,26.9523333333,40.508,19.9366666667
760.69,30.5456666667,42.8673333333,39.202,43.134,24.1613333333,27.4395,21.1496666667,26.9663333333,40.785,20.2546666667
761.01,30.5786666667,43.0563333333,39.7043333333,43.753,24.556,27.501,21.4036666667,26.705,41.2806666667,21.0056666667
761.32,30.6873333333,42.611,39.758,43.855,24.7726666667,27.0205,21.2656666667,26.67,41.9576666667,21.3933333333
761.63,31.5396666667,43.0386666667,39.834,44.181,25.299,27.691,21.619,27.3076666667,42.8393333333,21.9716666667
761.94,32.1106666667,43.6293333333,40.5066666667,44.631,26.042,28.038,22.0946666667,27.7581666667,43.2463333333,22.3743333333
762.26,32.7676666667,44.3173333333,40.7266666667,44.8685,26.279,28.3715,22.7166666667,28.4348333333,43.6383333333,22.6746666667
762.57,32.9533333333,44.4263333333,40.697,45.179,26.58,28.7835,23.0406666667,28.682,44.101,22.7693333333
762.88,33.5463333333,45.1373333333,41.26,45.723,27.2713333333,29.5165,23.1813333333,29.2498333333,44.6576666667,23.4216666667
763.20,33.1526666667,44.698,40.8193333333,45.284,26.8006666667,29.204,23.1026666667,28.8431666667,44.6073333333,23.206
763.51,33.206,45.081,40.9696666667,45.189,26.3456666667,28.6175,23.1256666667,28.9678333333,44.6226666667,22.6676666667
763.82,32.8496666667,44.9663333333,41.1096666667,45.227,25.8113333333,28.522,23.113,28.8471666667,44.4953333333,22.2476666667
764.14,32.651,44.702,40.6333333333,44.7855,25.2606666667,28.563,22.4156666667,28.6726666667,44.3156666667,21.849
764.45,32.5196666667,44.5933333333,40.6563333333,44.606,24.9213333333,28.543,22.0473333333,28.5761666667,44.318,21.1156666667
764.76,32.657,44.8863333333,40.7873333333,45.008,24.9323333333,28.9975,22.4973333333,28.707,44.264,21.0766666667
765.07,32.4473333333,44.9926666667,41.1113333333,45.1055,24.8383333333,28.903,22.5736666667,28.5796666667,43.924,20.7173333333
765.39,32.0233333333,44.7093333333,40.9563333333,45.033,24.253,28.455,22.119,28.337,43.9736666667,20.25
765.70,32.0983333333,44.5576666667,40.6203333333,44.8125,24.178,28.717,22.2013333333,28.0453333333,43.755,20.2096666667
766.01,31.6586666667,44.2033333333,40.6236666667,44.877,23.875,28.547,21.8393333333,27.7421666667,43.1033333333,19.7533333333
766.32,31.588,43.8056666667,40.195,44.6355,23.3913333333,28.08,22.04,27.5921666667,42.351,19.49
766.64,32.1726666667,43.6706666667,40.7686666667,45.7565,23.631,27.938,22.307,27.666,42.2196666667,19.4413333333
766.95,32.6293333333,43.874,40.3726666667,46.0045,23.7253333333,28.7955,22.393,27.7493333333,42.3706666667,20.1483333333
767.26,33.098,44.1436666667,40.5336666667,46.3215,24.3476666667,29.017,22.7193333333,27.9283333333,42.5153333333,20.5806666667
767.57,33.6356666667,44.431,40.9066666667,46.737,25.116,29.275,23.021,28.1065,43.122,21.1683333333
767.88,34.1776666667,45.11,40.8073333333,47.0355,25.8803333333,29.4625,23.945,29.37,43.669,22.6476666667
768.20,34.0596666667,44.765,40.1496666667,46.5385,25.3633333333,28.686,23.205,29.0811666667,42.8416666667,22.0086666667
768.51,33.992,44.3346666667,39.6793333333,46.6075,25.8233333333,28.3595,23.0566666667,28.9966666667,42.8193333333,22.2003333333
768.82,33.582,44.4296666667,39.1863333333,46.678,25.8756666667,28.2035,22.531,28.7006666667,41.7853333333,21.74
769.13,33.2866666667,44.102,39.5236666667,46.9515,25.508,27.4705,22.121,28.5561666667,42.0226666667,21.794
769.44,33.9063333333,44.7703333333,39.8283333333,47.7795,25.6686666667,28.5455,22.4926666667,28.9993333333,42.574,22.445
769.76,33.3083333333,45.1773333333,40.6296666667,47.826,25.437,28.9355,22.064,29.198,43.3533333333,21.989
770.07,32.624,44.909,40.299,47.302,25.5573333333,28.9135,21.53,29.4833333333,43.541,21.9856666667
770.38,32.2786666667,44.753,40.6376666667,46.991,25.7716666667,28.125,20.7306666667,29.3336666667,44.0326666667,21.7593333333
770.69,31.6066666667,44.061,40.267,46.193,25.3533333333,27.708,20.3296666667,29.0948333333,43.8776666667,21.455
771.00,30.897,43.5873333333,39.304,46.305,24.471,26.7065,19.6253333333,28.501,42.5973333333,20.2946666667
771.32,29.986,42.9843333333,39.1906666667,46.862,24.1003333333,25.9415,19.6653333333,28.2705,41.1993333333,19.554
771.63,29.539,43.6763333333,39.4603333333,46.2055,24.368,25.885,19.927,28.3586666667,41.709,20.2083333333
771.94,28.7143333333,42.9143333333,38.323,45.252,23.239,25.6205,19.5323333333,27.8725,40.9183333333,19.846
772.25,29.527,42.9643333333,38.1776666667,44.7665,23.616,26.341,20.4443333333,28.6045,42.2723333333,20.8476666667
772.56,29.8416666667,44.1316666667,38.351,45.2025,24.648,27.509,20.4813333333,29.0641666667,42.488,21.596
772.87,29.5933333333,44.285,38.3303333333,44.659,24.3266666667,27.199,20.1076666667,29.0693333333,43.058,21.4243333333
773.18,29.529,43.901,37.1976666667,44.565,24.1543333333,26.721,19.7463333333,28.442,42.029,21.3163333333
773.50,30.6283333333,45.326,38.2026666667,44.2745,24.9173333333,27.0965,19.8676666667,28.5995,42.2003333333,21.3706666667
773.81,31.2803333333,45.954,38.164,46.06,25.604,28.2155,21.3466666667,29.4688333333,42.1196666667,22.0713333333
774.12,31.705,46.728,38.433,45.991,25.745,28.203,20.9216666667,29.017,42.0273333333,21.5976666667
774.43,31.6713333333,46.8143333333,39.4276666667,46.0295,26.1923333333,29.04,21.9143333333,29.4398333333,43.521,22.3453333333
774.74,31.5086666667,46.6606666667,39.8886666667,45.1765,25.974,29.592,19.9753333333,28.0765,44.2486666667,21.7996666667
775.05,32.1836666667,45.853,39.9813333333,45.247,25.536,30.8485,19.6023333333,27.8503333333,44.3306666667,21.4043333333
775.36,32.4776666667,46.768,39.9876666667,45.152,24.683,31.131,19.1383333333,27.63,44.4866666667,21.2926666667
775.67,31.734,46.353,40.1473333333,44.866,24.0243333333,30.9505,19.2576666667,27.303,43.9223333333,20.953
775.98,30.5786666667,44.6636666667,39.7813333333,43.8495,23.1923333333,29.953,19.374,26.917,42.8796666667,20.5323333333
776.30,29.3043333333,43.0593333333,39.4393333333,43.1535,23.009,27.6675,18.1616666667,25.1653333333,42.1466666667,19.578
776.61,29.3433333333,42.8213333333,39.3966666667,42.6485,23.0286666667,27.6155,17.8446666667,24.0968333333,42.4756666667,18.9126666667
776.92,28.4103333333,41.4413333333,38.8996666667,42.3265,21.6216666667,27.51,17.31,23.4396666667,41.699,18.8863333333
777.23,28.3963333333,41.1423333333,40.1096666667,40.5615,20.684,26.331,16.5536666667,22.3296666667,41.5296666667,19.0063333333
777.54,29.243,41.4173333333,39.4526666667,40.628,20.7726666667,26.2805,17.5203333333,22.9791666667,41.2563333333,19.678
777.85,29.4933333333,41.6586666667,39.561,39.2545,20.458,26.1375,16.8763333333,22.136,39.9163333333,18.9416666667
778.16,30.3203333333,41.6986666667,39.3913333333,39.519,21.2496666667,27.019,18.077,22.8045,39.6153333333,19.2946666667
778.47,30.6133333333,42.568,39.5636666667,40.133,22.802,26.8505,18.8806666667,23.403,39.184,19.8923333333
778.78,30.8573333333,42.159,40.0313333333,40.8095,23.651,25.9045,19.0793333333,23.4283333333,39.4283333333,19.9996666667
779.09,31.638,43.0903333333,40.691,42.5625,25.048,26.2475,19.194,24.3443333333,40.6266666667,21.337
779.40,33.6623333333,44.587,41.0663333333,43.7315,25.2713333333,26.9495,19.1836666667,24.794,41.3293333333,21.7836666667
779.71,35.6126666667,46.0193333333,41.0966666667,44.0535,26.726,28.0475,20.6476666667,26.5278333333,41.6583333333,23.5876666667
780.02,35.6173333333,45.8786666667,40.9796666667,43.694,26.779,27.6565,21.152,27.3421666667,42.0056666667,23.8993333333
780.33,35.6273333333,46.829,40.0133333333,44.231,27.2606666667,27.429,22.0986666667,27.9013333333,42.9823333333,23.718
780.64,34.6556666667,46.0156666667,38.8606666667,43.8455,26.755,28.128,21.736,28.0263333333,42.455,22.7873333333
780.95,34.4086666667,45.6466666667,38.987,44.277,26.4656666667,28.8765,21.8866666667,28.2865,43.0106666667,22.0256666667
781.26,34.081,45.4416666667,38.2123333333,44.979,26.3533333333,27.35,21.3316666667,29.2021666667,43.9103333333,21.973
