wavelength,Back_SalAtef,Belly_SalAtef,Breast_SalAtef,Crissum_SalAtef,Crown_SalAtef,DorTail_SalAtef,Patch10_SalAtef,Rump_SalAtef,Throat_SalAtef,WingTip_SalAtef
710.59,10.6075555556,21.1035982906,19.5842222222,28.5997777778,2.78655555556,11.2077777778,2.53955555555,14.3771111111,42.8617777778,12.7701111111
710.91,10.6595555555,21.1057435897,19.6005555556,28.6006666667,2.78288888889,11.2258888889,2.54588888889,14.3586666667,42.8243333333,12.7885555556
711.24,10.4923333333,20.9787094017,19.4676666667,28.4743333333,2.62677777778,11.0462222222,2.49344444445,14.2547777778,42.7606666667,12.6448888889
711.56,10.5604444444,21.0466752137,19.5727777778,28.513,2.81255555556,11.2133333333,2.577,14.337,42.9908888889,12.7592222222
711.88,10.629,21.0347521367,19.5653333333,28.6148888889,2.93411111111,11.2348888889,2.69933333333,14.4255555556,42.9461111111,12.8126666667
712.20,10.659,21.1327350427,19.6052222222,28.7962222222,2.93577777778,11.3057777778,2.68377777778,14.4751111111,43.1895555555,12.8958888889
712.52,10.5013333333,20.9728034188,19.5303333333,28.7007777778,2.81455555556,11.18,2.52088888889,14.3701111111,43.1115555556,12.654
712.84,10.5796666667,21.1169059829,19.6644444444,28.8741111111,2.89844444444,11.2363333333,2.515,14.4363333333,43.2168888889,12.7092222222
713.16,10.4541111111,20.9171452991,19.5807777778,28.5937777778,2.77777777778,11.098,2.33155555556,14.2231111111,42.979,12.612
713.48,10.4771111111,20.9231538462,19.6222222222,28.6271111111,2.77966666667,11.0998888889,2.29333333333,14.1937777778,42.9703333333,12.6092222222
713.80,10.6291111111,21.0473760684,19.6963333333,28.6064444444,2.92022222222,11.2138888889,2.43255555556,14.2817777778,42.9086666667,12.6822222222
714.12,10.7625555556,21.3338119658,19.9095555555,28.7395555556,3.19244444444,11.4483333334,2.67977777778,14.4601111111,43.11,12.8853333333
714.44,10.5654444445,21.2852136752,19.8448888889,28.6478888889,3.02777777778,11.3616666666,2.52688888889,14.3108888889,43.0294444445,12.7557777778
714.76,10.519,21.3397863248,19.8656666667,28.6666666667,3.06822222222,11.3556666667,2.48355555555,14.1755555556,43.0214444444,12.7823333333
715.08,10.5243333333,21.4217264957,19.8315555556,28.6283333333,3.002,11.3841111111,2.49344444444,14.1934444444,43.0125555556,12.8234444444
715.40,10.535,21.4881709402,19.8552222222,28.5676666667,2.89211111111,11.3878888889,2.37444444444,14.1031111111,42.9061111111,12.8981111111
715.72,10.5761111111,21.4846752137,19.9521111111,28.5432222222,2.949,11.393,2.45366666667,14.1544444444,42.7394444445,13.0014444444
716.04,10.7483333333,21.5854273504,20.0588888889,28.5521111111,3.03044444444,11.5177777778,2.59122222222,14.2386666666,42.7965555556,13.1503333333
716.36,10.5455555556,21.311982906,19.86,28.2613333333,2.85077777778,11.364,2.41055555556,14.035,42.5104444445,13.0177777778
716.68,10.5208888889,21.3002564103,19.777,28.3107777778,2.78844444444,11.3183333333,2.32877777778,14.026,42.6207777778,12.9525555556
717.00,10.4088888889,21.2456410257,19.6457777778,28.1783333333,2.64311111111,11.1837777778,2.21155555555,13.9236666667,42.6346666667,12.8765555556
717.32,10.255,21.0902735043,19.5244444444,28.146,2.46488888889,11.0266666666,2.07488888889,13.7615555555,42.555,12.821
717.64,10.1007777778,20.8253846154,19.3226666666,28.0637777778,2.18588888889,10.7785555555,1.89155555556,13.6571111111,42.4092222222,12.6806666667
717.96,10.0435555556,20.7778290598,19.3257777778,27.9583333333,2.10477777778,10.7263333333,1.76566666667,13.6441111111,42.4005555556,12.6463333333
718.28,10.0525555555,20.7797948718,19.3028888889,27.95,2.09455555556,10.7575555556,1.82755555556,13.7527777778,42.2363333333,12.6631111111
718.60,10.0052222222,20.7096752137,19.2681111111,27.996,2.09066666667,10.7525555555,1.89177777778,13.7798888889,42.1962222222,12.635
718.92,9.94822222221,20.6726410256,19.2344444445,28.0083333333,2.00755555556,10.7415555556,1.94888888889,13.8813333333,42.3246666666,12.592
719.24,9.90244444444,20.5045299145,19.0338888889,28.0122222222,1.994,10.6898888889,1.79522222222,13.8445555555,42.2135555556,12.5471111111
719.56,9.64233333333,20.3703760684,18.9056666667,27.8732222222,1.81866666667,10.4634444445,1.59611111111,13.7262222222,41.9537777778,12.4211111111
719.88,9.54444444445,20.2199145299,18.8646666667,27.9211111111,1.64644444444,10.3487777778,1.49711111111,13.6493333333,41.9784444444,12.2968888889
720.20,9.59166666667,20.2368119658,18.957,28.0055555556,1.76088888889,10.4042222222,1.53444444445,13.8354444444,41.9816666667,12.4767777778
720.52,9.56933333333,20.1881282051,18.9603333333,27.9741111111,1.644,10.3466666667,1.41711111111,13.8277777778,41.9826666666,12.467
720.84,9.49677777778,20.1468119658,19.0402222222,28.018,1.50066666667,10.3725555556,1.29655555556,13.8074444445,41.996,12.4153333333
721.16,9.46377777778,20.0655982906,18.9561111111,27.9622222222,1.43044444444,10.3737777778,1.19255555556,13.6372222222,42.0281111111,12.3007777778
721.48,9.65455555557,20.1906068376,19.1451111111,28.3446666667,1.67866666667,10.6406666667,1.38277777778,13.9054444445,42.3877777778,12.5068888889
721.79,9.63277777778,20.0071880342,19.1273333333,28.2603333333,1.66166666667,10.4995555556,1.348,13.8257777778,42.4155555556,12.4246666667
722.11,9.6461111111,20.068940171,19.2227777778,28.3257777778,1.55588888889,10.3732222222,1.27522222222,13.7311111111,42.4206666666,12.3864444444
722.43,9.86433333334,20.1625641026,19.4062222222,28.5744444444,1.85666666667,10.4312222222,1.43477777778,13.817,42.7113333334,12.546
722.75,9.97522222223,20.2746666667,19.5347777778,28.5441111111,1.85088888889,10.4771111111,1.57577777778,13.7202222222,42.6798888889,12.5573333334
723.07,10.0638888889,20.3388205128,19.4944444444,28.7032222222,1.76433333333,10.4698888889,1.602,13.7386666667,42.7178888889,12.7051111111
723.39,10.3382222222,20.7173333334,19.7006666667,28.9164444444,2.01466666667,10.7722222222,1.80022222222,14.0013333333,42.8935555556,13.0144444445
723.71,10.2803333333,20.8640512821,19.7053333333,29.0403333333,1.87466666667,10.805,1.63411111111,13.9175555556,43.0944444445,12.9857777778
724.03,10.0406666667,20.7358290598,19.478,28.8658888889,1.753,10.7642222222,1.53188888889,13.8364444444,42.7378888889,12.804
724.35,10.2853333333,20.9313760684,19.6303333333,29.1421111111,1.92211111111,10.9306666667,1.64588888889,14.0446666667,42.9024444444,13.0057777778
724.67,10.4,21.1913162393,19.8902222222,29.2312222222,2.16633333334,11.0404444444,1.90044444445,14.2898888889,42.9811111111,13.1986666667
724.98,10.3268888889,21.1202820513,19.7454444444,29.0672222222,2.13711111111,10.9441111111,1.92422222222,14.2022222222,42.8166666667,13.0298888889
725.30,10.552,21.3935811966,19.8724444445,29.3794444444,2.30655555555,11.1624444445,1.95811111111,14.4224444444,43.0941111111,13.134
725.62,10.5818888889,21.4102905983,19.9225555556,29.3574444445,2.39366666667,11.1808888889,1.97466666667,14.4531111111,43.1576666666,13.2361111111
725.94,10.5464444444,21.4865128205,19.8993333334,29.3004444444,2.24788888889,11.2905555556,1.87588888889,14.4135555556,43.1064444444,13.1584444444
726.26,10.2502222222,21.2923846154,19.6476666667,29.101,2.06822222222,11.0283333333,1.63633333333,14.3334444444,43.197,12.8781111111
726.58,10.3503333333,21.5107435897,19.8447777778,29.2438888889,2.28244444444,11.1137777778,1.76733333333,14.4686666667,43.3851111111,12.8916666667
726.90,10.1073333333,21.3445982906,19.7332222222,29.1267777778,2.115,10.8053333333,1.61577777778,14.3058888889,43.1632222222,12.7085555556
727.21,9.89555555557,21.0841111111,19.5815555556,28.8535555555,1.919,10.5421111111,1.53355555556,14.1086666667,42.8226666667,12.4275555556
727.53,10.1562222222,21.2436495726,19.8963333333,29.0381111111,2.13855555556,10.6258888889,1.71988888889,14.179,43.0427777778,12.595
727.85,10.1997777778,21.3961025641,20.0045555556,28.9105555555,2.34922222222,10.6656666667,1.91633333333,14.2427777778,43.0545555556,12.6706666667
728.17,10.0496666667,21.0930427351,19.7073333333,28.7435555556,2.09233333333,10.4421111111,1.73288888889,13.9704444445,42.792,12.5143333333
728.49,10.0672222222,21.0553247863,19.6492222222,28.7753333333,1.90733333334,10.3203333333,1.662,13.8295555556,42.7447777778,12.6278888889
728.80,9.95255555556,20.8976923077,19.5641111111,28.6721111111,1.65422222222,10.1394444444,1.557,13.6247777778,42.5485555556,12.6333333333
729.12,9.92577777779,20.7384444444,19.5011111111,28.624,1.46877777778,10.0697777778,1.39911111111,13.487,42.3717777778,12.5547777778
729.44,9.81766666667,20.6275128205,19.4197777778,28.5706666667,1.41977777778,9.9711111111,1.34555555556,13.386,42.3157777778,12.5435555556
729.76,9.9031111111,20.706034188,19.4623333333,28.667,1.439,10.0927777778,1.52011111111,13.3396666667,42.1963333333,12.769
730.08,9.83122222224,20.5061709402,19.4008888889,28.475,1.42633333333,10.0682222222,1.55111111111,13.2287777778,41.9187777778,12.7207777778
730.39,10.0252222222,20.696017094,19.5436666667,28.4364444444,1.59733333333,10.2612222222,1.70933333333,13.31,42.0215555556,12.9397777778
730.71,10.3452222222,20.9093589744,19.7934444444,28.6648888889,1.92933333333,10.5293333333,1.95366666666,13.4887777778,42.1782222222,13.2441111111
731.03,10.5182222222,21.1036923077,19.8577777778,28.7585555555,2.07744444445,10.8002222222,2.25588888889,13.7141111111,42.3185555555,13.4827777778
731.35,10.423,20.9632051282,19.6982222222,28.6873333333,1.95844444444,10.7646666667,2.04988888889,13.6111111111,42.1947777778,13.3656666667
731.67,10.5388888889,21.2315897436,19.8586666667,28.8513333333,2.05588888889,10.8971111111,2.18322222222,13.7416666667,42.35,13.4266666667
731.98,10.524,21.2291367521,19.8745555556,28.7885555556,2.13933333333,10.9457777778,2.16811111111,13.8182222222,42.2666666667,13.4468888889
732.30,10.5183333333,21.345982906,19.9387777778,28.8074444445,2.17988888889,11.1013333333,2.20144444445,13.9606666667,42.4548888889,13.4811111111
732.62,10.516,21.3986410256,19.9144444444,28.7392222222,2.28144444444,11.116,2.22311111111,14.0915555556,42.4681111111,13.5277777778
732.94,10.5764444444,21.4237692308,19.9882222222,28.7975555555,2.353,11.2156666667,2.336,14.191,42.3757777778,13.6075555555
733.25,10.6107777778,21.463042735,20.0458888889,28.818,2.275,11.2663333333,2.30211111111,14.2068888889,42.4234444444,13.5414444445
733.57,10.5333333333,21.4224615385,19.881,28.6506666667,2.026,11.1711111111,2.16633333333,14.0954444444,42.4108888889,13.4997777778
733.89,10.42,21.3117606837,19.717,28.6047777778,1.94366666667,11.0575555556,2.14211111111,13.995,42.2161111111,13.4206666667
734.21,10.5697777778,21.4658376068,19.6944444445,28.5937777778,1.90622222222,11.1058888889,2.26366666667,14.0612222222,42.2921111111,13.4628888889
734.52,10.5733333333,21.3643504274,19.6053333333,28.6002222222,1.76133333333,10.9654444445,2.13755555555,13.9054444445,42.352,13.4206666667
734.84,10.7854444444,21.5567435897,19.791,28.8128888889,1.66322222222,11.0106666667,2.366,13.9655555556,42.4855555556,13.5992222222
735.16,10.7698888889,21.6168717948,19.8916666667,28.8944444445,1.66444444444,11.0806666667,2.41622222222,14.0378888889,42.5885555556,13.7437777778
735.48,10.9097777778,21.6811965812,20.1087777778,29.0272222222,1.72255555556,11.2526666666,2.612,14.1311111111,42.6427777778,13.845
735.79,10.821,21.4982478633,19.9524444444,28.9773333333,1.68944444444,11.0824444444,2.44522222222,13.8753333333,42.3815555555,13.7402222222
736.11,10.76,21.5254529914,19.9535555556,28.9585555556,1.62455555556,10.9892222222,2.35577777778,13.7655555555,42.2803333333,13.6407777778
736.43,10.6235555556,21.4274358974,19.8196666667,28.8305555556,1.33055555556,10.8085555556,2.194,13.4726666667,42.1946666667,13.5166666667
736.74,10.4763333333,21.1691452991,19.531,28.5887777778,1.27211111111,10.5706666667,2.12122222222,13.2556666667,41.909,13.3526666667
737.06,10.3428888889,21.0104188034,19.4597777778,28.7365555555,1.18766666667,10.4877777778,2.02666666667,13.0904444445,41.824,13.2442222222
737.38,10.2392222222,20.8320940171,19.3932222222,28.642,0.94,10.4024444445,1.86833333333,12.8607777778,41.8023333333,13.0088888889
737.69,10.016,20.7185213675,19.412,28.6413333333,0.84288888889,10.3275555555,1.73322222222,12.8235555556,41.7823333333,12.9303333333
738.01,10.1464444445,20.9215982906,19.5295555555,28.6402222222,1.04155555555,10.4187777778,1.79611111111,13.0226666667,41.6452222222,13.0521111111
738.33,9.88444444446,20.7307179487,19.4435555556,28.598,1.01077777778,10.2775555556,1.602,12.9052222222,41.5596666667,12.9942222222
738.64,9.85888888889,20.5815213675,19.3455555555,28.5252222222,0.912666666668,10.1865555556,1.42366666667,12.8241111111,41.2693333333,12.9304444445
738.96,9.91277777778,20.7484358975,19.3184444445,28.6498888889,1.07666666667,10.1321111111,1.46811111111,12.9115555556,41.425,13.0065555555
739.28,10.0431111111,21.0433589743,19.6282222222,28.8472222222,1.20177777778,10.29,1.81466666667,13.0924444445,41.5381111111,13.1905555555
739.59,10.152,20.9905470085,19.6804444445,28.8557777778,1.35688888889,10.5113333333,2.04011111111,13.1184444445,41.2556666667,13.3587777778
739.91,10.0313333333,20.9091452992,19.5992222222,28.6825555556,1.292,10.2766666667,1.89322222222,13.0254444444,41.0947777778,13.3481111111
740.23,10.0415555556,21.1706752137,19.9255555556,28.8034444444,1.315,10.384,1.90277777778,13.2228888889,41.372,13.52
740.54,10.3283333333,21.4022649573,20.1921111111,28.8784444445,1.59288888889,10.5087777778,2.19233333333,13.3736666666,41.4755555555,13.7222222222
740.86,10.1446666667,21.3052564103,20.088,28.8387777778,1.55811111111,10.3365555556,2.094,13.3012222222,41.409,13.6387777778
741.18,9.94244444445,20.9658376068,19.8065555556,28.6024444444,1.31322222222,10.0775555555,1.87233333333,13.0117777778,41.1805555556,13.3792222222
741.49,9.459,20.6433247863,19.5252222222,28.6231111111,0.904444444446,9.73377777778,1.55633333333,12.6482222222,40.9645555556,12.939
741.81,9.49144444444,20.6900854701,19.4265555556,28.5357777778,0.936333333332,9.68577777779,1.58411111111,12.5494444444,41.0172222222,12.8958888889
742.12,9.75999999999,20.8228974359,19.5266666667,28.4207777778,1.25666666667,9.91633333333,1.81666666667,12.6121111111,41.0261111111,12.9308888889
742.44,9.76144444446,20.8437179487,19.5494444444,28.221,1.22155555556,10.0177777778,1.796,12.5393333333,40.9015555555,12.8808888889
742.76,9.80333333336,20.6391794872,19.355,28.1321111111,1.08944444444,9.89600000001,1.62244444444,12.3992222222,40.892,12.8325555556
743.07,9.7888888889,20.6705384615,19.1695555556,28.2634444445,0.940999999999,9.71122222223,1.501,12.322,41.1523333334,12.7031111111
743.39,9.84977777777,20.7967948718,19.2812222222,28.3557777778,1.01322222222,9.73766666665,1.56733333333,12.3248888889,41.2211111111,12.6853333333
743.70,9.75277777779,20.7232991453,19.1987777778,28.4828888889,0.927333333333,9.65955555555,1.44822222222,12.1074444444,41.1554444444,12.5661111111
744.02,9.69655555556,20.7857094017,19.2955555556,28.6121111111,0.717666666666,9.58844444443,1.22988888889,11.9682222222,41.1971111111,12.5501111111
744.34,9.8268888889,20.8735811966,19.3783333333,28.5943333333,0.673333333334,9.66644444446,1.29477777778,12.0255555556,41.0175555555,12.6395555556
744.65,9.97755555557,21.0507521368,19.5232222222,28.8025555556,0.722888888888,9.72844444443,1.323,12.0094444445,40.9806666666,12.8728888889
744.97,9.97088888889,21.0843333333,19.5578888889,28.705,0.718,9.87933333332,1.29866666667,11.822,40.8582222222,13.1067777778
745.28,10.098,21.0484273504,19.5856666667,28.7096666667,0.804888888888,10.1157777778,1.246,11.9086666667,40.7774444445,13.1724444444
745.60,9.73766666666,20.8351965812,19.3404444444,28.7437777778,0.38788888889,9.71977777777,0.910666666666,11.6412222222,40.7087777778,13.0215555556
745.91,9.07733333332,20.2917008547,18.8026666667,28.51,-0.354555555555,9.00211111112,0.250555555553,11.0251111111,40.2012222222,12.5041111111
746.23,8.646,20.201991453,18.643,28.3131111111,-0.610777777778,8.68911111112,0.0216666666667,10.7085555555,40.1106666667,12.0884444445
746.55,8.70233333333,20.2976324786,18.9027777778,28.5086666667,-0.590555555558,8.7598888889,0.179999999999,10.8555555555,40.3147777778,12.2344444444
746.86,8.77311111111,20.4119230769,19.1612222222,28.6682222222,-0.284111111111,9.09666666667,0.438888888889,11.3305555555,40.5381111111,12.4598888889
747.18,9.11022222222,20.5892905983,19.441,28.6646666667,0.255333333333,9.46500000001,0.886888888888,11.7355555556,40.5775555555,12.7322222222
747.49,8.92466666667,20.4807606837,19.2684444444,28.517,0.285333333333,9.73800000001,0.950444444446,11.8152222222,40.5716666667,12.7023333333
747.81,8.97255555555,20.6134957265,19.2724444445,28.7365555556,0.460111111111,9.82222222221,1.05366666667,11.9784444445,40.8905555555,12.7475555556
748.12,8.50622222222,20.3201538462,18.9257777778,28.3973333333,0.129777777778,9.47866666667,0.688222222221,11.7851111111,40.7443333333,12.3046666667
748.44,8.79011111111,20.393042735,19.1507777778,28.6174444444,0.378777777778,9.48077777778,0.80988888889,12.0612222222,41.1345555555,12.3803333333
748.75,8.89877777778,20.5248119658,19.3921111111,28.8911111111,0.642111111112,9.53744444444,1.07122222222,12.2626666667,41.3945555555,12.5697777778
749.07,8.75466666666,20.3694273504,19.3204444444,28.919,0.436222222222,9.56000000001,0.858333333331,12.0852222222,41.5392222222,12.5884444444
749.38,8.99677777778,20.7170940171,19.7053333333,29.1396666667,0.857666666668,10.0294444445,1.11666666667,12.4413333334,41.973,12.991
749.70,9.15522222222,20.673957265,19.6622222222,29.1895555556,0.944555555556,10.3386666666,1.194,12.5824444445,42.0317777778,13.1935555556
750.01,8.946,20.520982906,19.5858888889,28.9887777778,0.833222222222,10.3061111111,0.892777777777,12.3661111111,41.9873333333,13.0162222222
750.33,8.92122222222,20.4432991453,19.3325555555,28.8937777778,0.689,10.2855555556,0.794222222222,12.1851111111,41.7085555556,12.8426666667
750.64,8.33955555556,20.0196752137,18.8553333333,28.7398888889,-0.134666666667,9.69711111112,-0.00355555555667,11.6246666666,41.4106666667,12.2876666667
750.96,8.26011111111,19.8044102564,18.6365555556,28.6947777778,-0.436888888889,9.27011111111,-0.43711111111,11.5121111111,41.3426666667,12.0207777778
751.27,8.32711111111,19.7118717949,18.7717777778,28.6187777778,-0.44311111111,9.31766666665,-0.56188888889,11.4856666667,41.5594444444,12.2095555556
751.59,8.77755555556,20.1623418804,19.2173333333,28.8996666667,0.097111111111,9.81522222223,-0.0503333333333,11.901,41.8524444444,12.7265555556
751.90,8.71444444444,20.167965812,19.2781111111,28.9083333333,0.110777777778,9.95199999999,-0.0715555555557,12.0018888889,41.597,12.7314444445
752.22,8.512,20.0174786325,18.994,28.5928888889,-0.124999999999,9.83477777777,-0.311,11.7975555555,41.3521111111,12.5768888889
752.53,8.71177777778,20.100034188,19.0017777778,28.5917777778,0.114222222222,9.92577777777,-0.196222222223,12.0036666666,41.4132222222,12.4393333333
752.85,8.69411111111,19.9803333333,18.7023333333,28.4133333333,-0.103888888889,9.72166666668,-0.275666666668,11.8236666666,41.1894444445,12.1817777778
753.16,8.703,20.0342478633,18.7281111111,28.3457777778,-0.142888888889,9.65699999999,-0.353777777778,11.9685555556,41.0216666667,12.2365555555
753.47,8.52988888889,19.9753333333,18.5078888889,28.2134444444,-0.211555555554,9.46199999999,-0.390777777778,11.9501111111,40.8304444445,12.2011111111
753.79,8.35677777778,19.7701196581,18.2352222222,27.9657777778,-0.444777777779,9.12311111112,-0.621666666669,11.534,40.6708888889,12.0147777778
754.10,8.42966666667,19.8055726496,18.2637777778,27.9342222222,-0.382111111111,9.20111111111,-0.549444444442,11.595,40.8863333334,12.1043333333
754.42,8.53177777778,19.8627606838,18.4675555556,28.0798888889,-0.0545555555557,9.36833333333,-0.240111111111,11.8242222222,40.8826666667,12.2172222222
754.73,8.26088888889,19.7662820513,18.3498888889,28.1497777778,-0.216222222222,9.3198888889,-0.263888888889,11.7156666667,40.6418888889,12.0856666667
755.05,7.73477777778,19.3045982906,17.9271111111,27.934,-0.777333333332,8.90600000001,-0.829222222221,11.3117777778,40.514,11.6281111111
755.36,7.22844444444,18.9864188034,17.3067777778,27.5055555556,-1.29911111111,8.44122222221,-1.20911111111,10.8783333333,40.3327777778,11.2424444444
755.67,6.70311111111,18.5281880342,16.7996666667,27.2115555556,-1.90377777778,8.01044444444,-1.66433333333,10.4726666667,39.816,10.6474444444
755.99,6.15422222222,18.2366581197,16.6857777778,26.8511111111,-2.28011111111,7.61844444444,-1.92555555556,10.1733333333,39.4035555555,10.3141111111
756.30,5.41277777778,17.5401196581,16.2422222222,26.4312222222,-2.95133333333,6.85955555556,-2.66988888889,9.61811111112,38.966,9.69900000001
756.62,5.24222222222,17.4752820513,16.214,26.3657777778,-2.94033333333,6.77033333333,-2.72755555556,9.56755555556,38.8501111111,9.54411111113
756.93,5.31,17.5773076923,16.382,26.4947777778,-2.79033333333,6.96622222222,-2.59677777778,9.68311111111,38.9836666667,9.55144444444
757.24,5.49722222222,17.6766239316,16.6005555556,26.6595555556,-2.64388888889,7.18244444444,-2.54277777778,10.0863333333,39.2615555555,9.70966666664
757.56,5.61155555555,17.772042735,16.6957777778,26.8818888889,-2.46522222222,7.35344444444,-2.31033333333,10.3953333333,39.1772222222,9.9268888889
757.87,5.34288888889,17.8965128205,16.6335555555,26.9842222222,-2.62077777778,7.20355555556,-2.42977777778,10.3274444444,39.2224444444,9.92144444443
758.18,5.31222222222,17.8366324786,16.4548888889,26.8773333334,-2.70277777778,7.01955555556,-2.59,10.341,39.1202222222,9.64877777778
758.50,5.43122222222,17.8100683761,16.3014444445,26.791,-2.80911111111,6.95022222222,-2.704,10.3147777778,38.8498888889,9.49888888889
758.81,5.40711111111,17.6695213675,16.2798888889,26.8792222222,-2.90677777778,6.884,-2.87166666667,10.318,38.8694444444,9.36077777778
759.13,5.20122222222,17.523982906,16.3007777778,26.6486666667,-3.08788888889,6.52822222222,-3.19366666667,10.3322222222,38.8712222222,9.09955555557
759.44,5.40322222222,17.6018119658,16.2801111111,26.6963333333,-3.01,6.62933333334,-3.256,10.4044444445,38.9943333333,9.28811111112
759.75,6.30722222222,18.2872051282,17.0317777778,27.2657777778,-2.20288888889,7.55555555556,-2.38066666667,11.3431111111,39.5981111111,10.029
760.07,6.37077777778,18.1658034188,16.8676666666,27.2022222222,-2.25233333334,7.44855555555,-2.488,11.2,39.7852222222,9.9521111111
760.38,5.95633333334,17.6985384615,16.496,26.679,-2.67711111111,6.93811111111,-2.90344444444,10.9424444445,39.3703333333,9.7381111111
760.69,5.56122222222,17.3363589744,16.1626666667,26.3713333333,-3.028,6.622,-3.27322222222,10.6807777778,39.2268888889,9.2988888889
761.01,5.672,17.4643247863,16.1627777778,26.4134444444,-2.93933333334,6.49544444444,-3.39366666667,10.6975555556,39.5481111111,9.32022222222
761.32,6.33611111111,17.7616239316,16.538,26.4578888889,-2.28,7.136,-2.83333333333,11.0372222222,39.7046666667,9.88811111113
761.63,6.77433333333,18.1424358974,16.8621111111,26.7087777778,-1.90322222222,7.47088888889,-2.53911111111,11.4375555556,40.0735555556,10.4041111111
761.94,7.34255555555,18.7246923077,17.3822222222,27.1271111111,-1.14933333333,7.98055555557,-1.89711111111,12.0434444444,40.5042222222,11.0756666667
762.26,7.81244444444,19.0504273504,17.6992222222,27.3387777778,-0.637,8.34099999999,-1.47766666667,12.5642222222,40.8581111111,11.5192222222
762.57,8.36466666667,19.5272307692,17.9251111111,27.8076666667,-0.184777777778,8.85955555557,-0.972111111112,12.984,41.3011111111,12.1488888889
762.88,8.43,19.6808461538,17.9126666666,27.9944444444,-0.159888888889,8.89233333332,-0.884000000001,13.0828888889,41.333,12.094
763.20,8.21822222222,19.6281794872,17.7125555556,27.8164444444,-0.306,8.7158888889,-0.992777777777,12.788,41.2968888889,12.0181111111
763.51,8.322,19.7481880342,17.8298888889,27.9422222222,-0.391555555555,8.79566666668,-0.930777777778,12.8732222222,41.3573333333,12.1012222222
763.82,8.31911111111,19.7877350427,17.7232222222,27.9935555556,-0.491333333333,8.907,-1.03377777778,12.8066666667,41.4337777778,12.0767777778
764.14,8.43611111111,19.8970769231,17.7783333333,28.1446666667,-0.419888888889,9.06033333333,-1.047,12.9145555556,41.548,12.2243333333
764.45,8.25688888889,19.7588717949,17.5094444444,27.995,-0.760555555556,9.07622222222,-1.23922222222,12.8495555555,41.4112222222,12.1652222222
764.76,7.59466666667,19.2575213675,16.8588888889,27.5916666667,-1.633,8.3821111111,-1.93222222222,12.268,41.1873333333,11.6848888889
765.07,7.19755555556,18.9693333333,16.3883333333,27.3503333333,-2.108,8.072,-2.327,11.909,40.9061111111,11.2445555556
765.39,6.80333333333,18.6278376068,15.9486666667,27.1165555556,-2.60866666667,7.83944444445,-2.65533333334,11.5741111111,40.5862222222,10.9078888889
765.70,6.19744444444,18.2526752137,15.4074444444,26.5256666667,-3.34033333333,7.32988888889,-3.29088888889,10.9347777778,40.0423333333,10.4692222222
766.01,5.63388888889,17.8182991453,14.9977777778,26.2022222222,-3.93122222222,6.86966666667,-3.78222222222,10.6221111111,39.602,9.96500000002
766.32,5.42766666667,17.6024102564,15.0182222222,26.22,-4.13955555556,6.91244444444,-3.93488888889,10.6618888889,39.6118888889,10.1067777778
766.64,4.85433333334,17.0059487179,14.4593333333,25.6991111111,-4.91666666666,6.47255555556,-4.78811111111,10.161,39.0673333333,9.55533333331
766.95,3.91455555556,16.2832735043,13.6962222222,24.8852222222,-5.64211111111,5.97988888889,-5.66377777778,9.56088888888,38.3433333333,8.90277777779
767.26,4.08433333333,16.1165897436,13.7803333333,24.8062222222,-5.55777777778,5.90722222222,-5.88466666667,9.58400000001,38.0984444444,8.7911111111
767.57,3.94522222222,16.3542991453,13.9627777778,24.9631111111,-5.37544444445,6.01233333333,-5.74933333333,9.45933333333,37.9935555555,8.96544444443
767.88,4.07488888889,16.6199316239,14.2335555555,24.9988888889,-5.02722222222,6.20711111111,-5.482,9.55233333333,37.9532222222,8.99311111111
768.20,4.26277777778,16.6995897436,14.5085555556,25.0722222222,-4.849,6.45744444444,-5.68511111111,9.97211111112,38.2558888889,8.73055555554
768.51,3.818,16.4117350427,14.3901111111,24.6852222222,-5.18288888889,6.03411111111,-6.13977777778,9.73611111112,38.1233333333,8.51711111112
768.82,2.92333333333,15.7208376069,13.7901111111,23.8713333333,-5.94055555556,5.05622222222,-7.15255555556,8.97333333332,37.5363333334,7.62055555557
769.13,2.88322222222,15.6461709402,13.8181111111,23.9844444444,-5.98533333333,5.12566666667,-7.29888888889,8.86333333332,37.6101111111,7.28811111111
769.44,2.411,15.0556495726,13.3913333333,23.3296666667,-6.36022222222,4.88711111111,-7.78377777779,8.09455555556,37.3315555555,6.66022222222
769.76,2.26655555556,15.0162649573,12.9768888889,22.9071111111,-6.55522222222,4.606,-8.02544444446,7.79166666666,37.1651111111,6.19311111111
770.07,2.30988888889,15.143042735,13.1875555556,23.4055555555,-6.32077777778,4.81877777778,-7.83977777777,7.94211111111,37.515,6.11033333333
770.38,2.49544444444,15.4657350428,13.4907777778,23.7043333333,-6.05055555555,4.92144444444,-7.59066666667,8.04233333334,37.8092222222,6.25333333333
770.69,2.27766666667,15.8602905983,13.4773333334,24.0101111111,-6.06588888889,5.22211111111,-7.14577777778,8.00733333333,38.3727777778,6.50266666666
771.00,1.75722222222,15.1170854701,12.928,23.316,-6.89144444445,4.54833333333,-7.7341111111,7.49511111111,38.2045555556,5.97088888889
771.32,0.973222222223,14.2565384615,12.2114444445,22.6393333333,-7.67133333334,3.79622222222,-8.46944444445,6.71022222222,37.4258888889,5.25922222222
