wavelength,Back_IriAnaf,Belly_IriAnaf,Breast_IriAnaf,Crissum_IriAnaf,Crown_IriAnaf,DorTail_IriAnaf,Patch10_IriAnaf,Rump_IriAnaf,Throat_IriAnaf,WingTip_IriAnaf
758.50,8.70086666667,48.1286666667,27.9992,42.6023333333,11.4871333333,15.9094,7.99713333333,11.9845333333,53.5193333333,16.8638
758.81,8.8144,47.9498666667,28.024,42.3770666667,11.5112666667,15.9074,8.04433333333,12.014,53.4278666667,16.9270666667
759.13,8.7112,47.8092,27.9956666667,42.3352,11.4812666667,15.8388666667,7.9556,12.0243333333,53.3573333333,16.8891333333
759.44,8.6258,47.7543333333,28.0928666667,42.2894666667,11.4524,15.7252666667,7.9386,12.0994,53.4256,16.8568666667
759.75,8.49666666667,47.7210666667,28.0957333333,42.3272666667,11.4231333333,15.5443333333,7.8092,12.0163333333,53.4897333333,16.781
760.07,8.404,47.4507333333,27.9383333333,42.0816666666,11.1960666667,15.4049333333,7.7274,11.843,53.2319333333,16.5731333333
760.38,8.45640000001,47.3007333333,27.8776,42.1046666667,11.3702,15.4950666667,7.8066,12.0338666667,53.2191333333,16.6666
760.69,8.68513333333,47.6274,28.1882666667,42.49,11.6952666667,15.7321333333,8.066,12.3899333333,53.5972,16.9568666667
761.01,9.17773333333,47.9889333333,28.607,42.965,12.2218666667,16.2060666667,8.69740000001,12.8153333333,53.889,17.3892
761.32,8.95166666667,47.7666666667,28.4534,42.7345333333,12.0720666667,16.0949333333,8.54579999999,12.6574666667,53.4945333333,17.157
761.63,9.05153333333,47.5924,28.4367333333,42.8192666667,12.0044666667,16.1369333333,8.63126666667,12.6802666666,53.4046,17.1376
761.94,9.00626666667,47.3783333333,28.2696666667,42.5726,11.8882,15.9990666666,8.65220000001,12.6466666667,53.1688,17.0500666667
762.26,8.92966666667,47.4461333333,28.214,42.6248666667,11.9596,16.0171333333,8.66833333333,12.7404666667,53.1962,17.0166
762.57,9.13566666666,47.7672,28.4076,42.9185333333,12.1557333333,16.2609333333,8.84326666667,12.9869333333,53.438,17.2524
762.88,9.2326,47.8442666667,28.4568666667,43.0052,12.2318666666,16.3579333333,8.94573333333,13.0524,53.5426,17.2802
763.20,9.45813333334,47.9607333333,28.5749333333,43.1894666667,12.4106666667,16.6016666667,9.11306666667,13.2515333333,53.5572,17.4366666666
763.51,9.46113333333,48.1357333333,28.6686666667,43.3738666667,12.5105333333,16.7535333333,9.10906666667,13.4128666666,53.6839333333,17.5922666667
763.82,9.44886666665,48.1834,28.7785333333,43.4235333333,12.4753333333,16.8292,9.1512,13.3782,53.7261333333,17.6064
764.14,9.49779999999,48.2566,28.8452666667,43.3864,12.4380666667,16.8519333333,9.20866666666,13.4177333333,53.7432,17.6032666667
764.45,9.28053333332,47.9573333333,28.4788,42.9620666667,12.0412,16.4747333333,8.79006666667,13.0399333333,53.4281333333,17.3077333333
764.76,9.45219999999,48.1238,28.5958,43.1778666667,12.1077333334,16.5754666667,8.922,13.1096666667,53.6136666667,17.386
765.07,9.42633333333,48.1768666667,28.4555333333,43.0396666667,12.0649333333,16.4988,8.88046666668,13.1088666667,53.5322666667,17.32
765.39,9.60546666666,48.2564666667,28.5322666667,43.2145333333,12.2834666667,16.6692,9.00073333333,13.2653333333,53.6073333333,17.4864
765.70,9.66586666667,48.3896,28.6182,43.4862666667,12.333,16.7720666667,8.97513333332,13.1681333333,53.6831333333,17.5950666667
766.01,9.36226666666,48.0052,28.3556,43.0572,12.1245333333,16.5128,8.67813333334,12.8532666667,53.274,17.3674666667
766.32,9.54973333333,47.9798,28.4903333333,43.0918,12.143,16.4796,8.7064,12.9474,53.2047333333,17.5510666667
766.64,9.62853333335,47.8381333333,28.5444666667,42.9984666667,12.1884,16.5084666667,8.84499999999,13.041,53.0550666667,17.6125333333
766.95,9.69093333333,47.5798,28.4488666667,42.7861333333,12.1628666667,16.3071333333,8.76300000001,12.9092666667,52.9980666667,17.5366
767.26,9.62773333334,47.666,28.2723333334,42.8226666667,12.0394,16.1713333333,8.60633333333,12.8390666667,52.9598,17.4366
767.57,9.74926666667,47.7131333333,28.2491333333,43.0552,12.2344,16.2813333333,8.60473333335,12.8226666667,52.9730666667,17.4668
767.88,9.81086666667,48.0117333333,28.5153333333,43.4633333333,12.6548666666,16.513,8.80380000001,13.2103333333,53.4183333333,17.6336
768.20,10.0814,48.2391333334,28.7248666667,43.6501333333,13.0396666667,16.7042666667,9.08140000001,13.4936,53.7314666667,17.9831333333
768.51,10.3540666667,48.3439333333,29.1017333333,43.7918666667,13.5098,17.0133333333,9.46713333333,13.8003333333,53.9296,18.2830666666
768.82,10.112,48.4831333333,29.1212,43.7592666667,13.2329333333,16.8507333333,9.25506666667,13.5416666667,54.1051333333,18.0085333333
769.13,10.3528666667,48.5609333333,29.3506,43.5969333333,13.4461333333,16.9644666667,9.6916,13.8554,54.2438,18.1897333333
769.44,10.7075333333,48.6978,29.5976666667,43.7304,13.7926666667,17.2918666666,10.1181333333,14.2626,54.1881333333,18.4867333333
769.76,10.6282666667,48.7095333333,29.5716666667,43.8426,13.9252,17.6869333334,10.2418,14.3466666666,54.0873333334,18.5705333333
770.07,10.5468666667,48.8512666667,29.4033333333,43.778,13.7061333333,17.6856666667,10.0027333333,14.0512666667,54.1341333333,18.3760666667
770.38,10.7472,49.2106,29.6215333333,44.196,13.8454666667,18.0272666667,10.1786,14.2646666667,54.369,18.5647333333
770.69,10.6885333333,49.0167333333,29.6378,44.1362666667,13.5566666667,17.9017333333,9.99846666667,14.1321333334,54.2665333333,18.6402666667
771.00,10.0631333333,48.8420666667,29.3864666666,43.7095333333,12.9379333333,17.4264666667,9.45106666666,13.5968,54.0946,18.2520666667
771.32,9.84753333334,48.5472,29.0507333333,43.2993333333,12.4834,17.1302,9.09806666667,13.2650666667,53.4342,17.9060666667
771.63,9.71813333335,48.3362666667,28.8640666667,43.1356,12.3202,17.1193333333,9.0168,13.1835333333,53.2344,17.8358666667
771.94,9.6048,48.4332666667,28.8636,43.2921333333,12.247,17.1382,8.99466666665,12.9732666667,53.1716666667,17.7880666666
772.25,9.58653333333,48.1788,28.6245333333,43.1780666667,12.2944666667,17.0862666667,9.05806666666,12.857,52.9306666667,17.8914666667
772.56,9.3816,48.3043333333,28.4702,43.2628,12.0118666667,16.9374,8.74580000001,12.6318666667,52.923,17.7579333333
772.87,8.88773333334,48.4210666667,28.1281333333,43.3800666667,11.5402666667,16.5555333333,8.17966666667,12.1357333333,53.327,17.2927333334
773.18,8.46366666667,48.3849333333,27.7979333333,43.1121333333,11.1232666667,15.8614666667,7.73553333333,11.6182666667,53.3235333333,17.0257333333
773.50,8.6252,48.542,28.1728,43.4348,11.3316666667,16.0732666667,8.19626666667,12.1894,53.7888666667,17.4131333333
773.81,8.60166666667,48.6922,28.4506666667,43.4742666667,11.4957333333,16.3011333333,8.47413333334,12.2267333333,53.6753333333,17.6023333334
774.12,8.70806666667,49.3386666667,28.8132,43.825,11.9498,16.5445333333,8.78600000001,12.4651333333,54.2522,17.6264
774.43,9.22940000001,49.6839333334,29.1953333333,44.2885333333,12.4381333333,16.9417333334,9.27373333334,13.0872666667,54.7718666667,18.1206666666
774.74,9.63726666665,50.0806666667,29.8504,44.7515333334,12.8314666667,17.4900666667,9.75753333333,13.5362,55.2896,18.5732
775.05,9.29080000001,50.1501333333,29.7659333333,44.8568666667,12.6275333333,17.2467333333,9.43753333333,13.3752,55.304,18.274
775.36,9.2184,50.5416666667,29.8147333333,45.0432,12.557,17.0672666667,9.25706666667,13.4672666667,55.8003333333,18.3484
775.67,9.5456,50.6418666667,30.1007333333,45.3227333333,12.8134,17.3085333334,9.44300000001,13.8390666667,55.9718,18.5747333333
775.98,9.62840000001,50.1603333333,29.8959333333,45.0537333333,12.7452666667,17.1122,9.32206666668,13.7454666667,55.4852,18.366
776.30,10.0194,50.2237333333,30.1250666667,45.1557333333,13.1044666667,17.401,9.67426666667,14.1046,55.4252666667,18.7568
776.61,10.2090666667,50.3258666667,30.3578666667,45.2959333333,13.1704,17.4530666667,9.58200000001,14.3534666667,55.5438,18.8063333334
776.92,10.0194,49.9875333333,29.9912,44.9053333334,12.9654666667,17.0787333333,9.09986666666,13.9028666667,54.9461333333,18.5429333333
777.23,10.1530666667,50.1281333333,29.9003333333,45.1174666667,13.0200666667,16.9267333333,9.04200000001,14.0670666667,55.2458666667,18.5506
777.54,10.3414,49.7083333333,29.7295333334,44.8699333333,13.1564666667,17.0222,9.14593333333,14.2034,54.7092,18.8540666667
777.85,10.1992666667,49.2304666667,29.4682666667,44.3440666667,13.0745333333,16.8066,9.06260000001,14.0048666667,54.0574,18.7408
778.16,9.92206666667,49.2508666667,29.3823333333,44.2562666667,12.8185333333,16.4820666667,8.65106666667,13.6812666667,54.3343333333,18.6686666667
778.47,9.84946666667,49.0022,29.0801333333,43.835,12.5040666667,16.3494,8.42806666667,13.2942,53.8791333333,18.4938
778.78,9.70079999999,48.4934666667,28.9386,43.6966,12.2614,16.3211333333,8.116,13.1410666667,53.4044666667,18.3724666667
779.09,9.30819999999,48.3092,28.6434,43.2847333333,11.8058,16.1868,7.74493333334,12.6936,53.0961333333,18.1348
779.40,9.40166666666,48.068,28.5986,43.0826,11.7886,16.3118,7.97120000001,12.7527333333,52.6988666667,18.3513333333
779.71,9.46153333333,47.8623333333,28.6692,43.0792666667,11.6550666667,16.1678666667,7.99560000001,12.6381333333,52.7318,18.0730666667
780.02,9.46020000001,47.8514,28.4711333333,42.9566666667,11.4963333333,16.1051333333,8.03986666668,12.5472,52.5434666667,17.7282666667
780.33,8.95293333333,47.6564666666,27.952,42.7442666667,10.7738,15.6307333333,7.50873333333,12.0628,52.3286666667,17.1523333333
780.64,8.23266666667,46.8344666667,27.1477333333,41.8568666667,9.76133333333,14.7612,6.62926666667,11.3199333333,51.4057333333,16.4653333333
780.95,8.06346666667,46.897,27.1687333333,41.9365333333,9.62266666666,14.6358,6.44026666667,11.1740666667,51.3136666667,16.3684
781.26,8.2342,47.7296,27.4908,42.438,9.57053333334,15.0702666666,6.75513333333,11.4501333334,51.8968,16.58
781.57,8.25093333333,47.9519333333,27.4430666667,42.8772,9.67193333335,15.2087333333,7.10933333333,11.6365333333,51.7840666667,16.7813333333
781.88,8.79893333333,48.6425333334,28.036,43.3412,10.4928666667,15.7668,7.91866666667,12.324,52.1673333333,17.4687333333
782.19,8.70726666667,48.9102666667,28.051,43.4247333333,10.5926666667,15.8034,8.1028,12.2156,52.4780666667,17.3666666667
782.50,8.16926666667,48.3544,27.4602666667,43.0937333334,10.1309333333,15.0371333333,7.64946666667,11.6374,51.9878666667,16.7130666667
782.81,7.89206666667,49.0134666667,27.5016666667,43.3728,9.92733333333,14.8494,7.30626666667,11.3563333333,52.7518666667,16.324
783.12,7.47373333333,48.8188,27.2634666667,43.1274666667,9.79813333333,14.6406,7.16273333333,11.0677333333,52.5474,16.242
783.43,7.044,48.2400666667,27.1500666667,42.8922666667,9.63533333335,14.381,6.87026666667,10.6572666667,52.2178666667,16.1196
783.74,7.34133333333,48.5338666667,27.7191333333,43.0128,10.5113333333,14.7973333333,7.46873333333,11.0544666666,52.472,16.8936666667
784.05,7.7712,49.28,28.6783333333,43.8900666667,11.4379333333,15.4523333333,8.25273333333,11.7215333333,53.3634,17.4082
784.36,7.02033333333,48.6968666667,27.9808666667,43.3399333333,11.0019333333,14.6998666667,7.6272,11.0018666667,53.4512666667,16.7430666667
784.67,6.53586666667,47.7261333333,27.325,42.7118,10.7478,14.1312,7.01993333333,10.3422,52.7884,16.0061333333
784.98,6.37606666667,47.0440666667,26.9617333333,42.082,10.4315333333,13.8885333333,6.77506666667,10.0975333333,52.3529333333,15.5541333333
785.29,5.90346666667,46.7940666666,26.7281333333,42.0438666667,9.73686666666,13.2850666667,6.1886,9.70186666666,52.3814666667,15.1929333333
785.60,6.07606666667,46.9028,26.776,41.9248666667,9.74626666667,13.3508,5.99733333333,9.77679999999,52.3490666667,15.3324666667
785.91,6.567,47.5292666667,27.3298666667,42.4404666667,10.4074666667,13.7840666667,6.3588,10.4117333333,52.8002,15.7608
786.22,6.66666666667,47.0724666667,27.5798666667,42.3038666667,10.6362,13.8068,6.32433333333,10.5475333333,52.3188,15.9077333333
786.53,6.97973333333,47.5474666667,28.1111333333,42.8594,10.9038,14.189,6.4496,10.9037333333,52.5734666667,16.268
786.84,7.52733333333,47.7994666667,28.2866666667,43.1668666667,11.4128,14.8030666667,7.14173333333,11.5022666667,52.6595333333,16.9630666667
787.14,8.15586666667,48.4391333333,28.9501333333,43.7805333333,11.7844,15.4290666667,7.78053333332,12.1876,53.1057333333,17.4252
787.45,8.73006666667,48.5017333333,29.0358666667,43.7629333333,12.1526666667,16.0510666667,8.3004,12.4932,52.9346666667,17.8900666667
787.76,9.25040000001,48.9916666667,29.6386,44.1058666667,12.5303333333,16.6172666667,8.79753333334,13.0099333333,53.0024,18.417
788.07,9.95273333333,49.6459333333,30.4676,44.8494666667,13.1932666667,17.1304,9.39246666667,13.7157333333,53.6476,19.2049333334
788.38,10.9953333333,50.577,31.5258,45.4678,14.1849333333,18.0728,10.3491333333,14.5808,54.2296666667,20.2540666667
788.69,11.4868666667,50.691,31.9586666667,45.6864666667,14.8478666667,18.5810666667,10.8568,15.1759333333,54.4131333333,20.5712
789.00,11.7754,50.884,32.0956,46.0441333334,15.1159333333,18.8952,11.245,15.6022,54.6741333334,20.8619333333
789.31,12.2500666667,51.4821333333,32.4577333333,46.3996,15.5148,19.5326666667,11.6676,16.1120666667,55.0437333333,21.2911333333
789.62,12.5222666667,52.1488,32.7674,46.8213333333,15.7630666666,19.9847333333,12.1864666667,16.6344666667,55.4234666667,21.8826666667
789.92,11.891,52.0262666667,32.2505333333,46.2490666667,15.2048666667,19.4315333333,11.7944,16.0594666667,55.1276666667,21.4077333334
790.23,11.6654666667,52.3446666667,32.1262,46.3330666667,15.0526666667,19.3527333334,11.9039333333,15.9777333333,55.2671333333,21.1674
790.54,11.5084666667,51.7986,31.5529333333,45.9374666667,14.8118666667,19.1782666667,11.7261333333,15.8267333333,55.005,20.9185333333
790.85,10.8830666667,51.3309333333,31.0116,45.5596,14.1334666667,18.5448,11.2106666667,15.3938,54.8507333333,20.4892666667
791.16,10.7982,50.7306666667,30.7012666667,45.2432,14.0028,18.5597333333,11.3118,15.5990666667,54.4452,20.3873333333
791.47,9.94386666667,50.2978666667,29.9006,44.7367333333,13.0526,18.0052,10.6605333333,14.8964,53.9248666667,19.8186666667
791.78,8.6402,49.6449333333,28.7653333333,44.2286666667,11.8242,16.986,9.60926666667,13.7440666667,53.5520666667,18.781
792.08,7.79913333333,48.6948,27.8582666667,43.6698,10.9277333333,16.3938666667,8.7448,12.8330666667,52.7966666667,18.2082666667
792.39,7.20513333333,48.5236666667,27.6369333333,43.7836,10.6035333333,15.9377333333,8.17546666666,12.3676666666,52.6880666667,17.6787333333
792.70,6.63353333333,48.0443333333,27.3390666667,43.7452666667,9.74433333334,15.2936,7.46233333333,11.8654666667,52.4668666667,17.377
793.01,6.33606666667,48.0757333333,27.0883333333,43.6664,9.54226666667,15.1066,6.96373333333,11.5696666667,52.8254,16.8032
793.32,7.11706666667,48.1602666667,27.3258666667,44.0778,10.0284,15.5902666666,7.23086666667,12.2806,53.0155333333,17.0982
793.62,7.2658,48.3119333333,27.6462,44.3128666667,9.9334,15.6919333333,6.98053333333,12.1826,53.3334,17.1326666667
793.93,6.39753333333,47.9019333334,27.1760666667,44.0710666667,9.14206666666,14.9098,5.98893333333,11.1318666667,52.9969333333,16.2556666667
794.24,6.43746666667,47.8652666667,27.1252666667,44.0449333333,9.2358,14.8615333333,5.77373333334,10.9358666667,52.9083333333,16.1317333333
794.55,7.06873333333,48.5012666667,27.7163333333,44.4728666667,9.773,15.2057333333,6.12766666667,11.1111333333,53.5982,16.3925333333
794.86,7.54846666667,48.7659333333,28.141,44.9638,10.6275333333,15.7544666667,6.64346666667,11.2805333333,53.9912666666,16.7203333333
795.16,7.657,48.7299333333,28.2806666667,44.8831333333,11.0408666667,15.9743333333,6.8044,11.4718666667,53.9431333333,16.8867333333
795.47,8.28246666666,49.3867333333,28.916,45.2590666667,11.6406,16.7413333333,7.49939999999,11.9848,54.4466666667,17.3296
795.78,8.23733333333,49.0629333333,28.5989333333,44.5917333333,11.1423333333,16.5684666667,7.52339999999,11.6554666667,54.1455333333,17.0682666667
796.09,8.27546666667,48.5771333333,28.599,44.1791333333,11.362,16.7257333333,7.85146666667,11.7769333333,53.9322,16.9968
796.40,7.8998,47.3774666667,27.8312666667,43.3312,11.0298,16.3006,7.77146666666,11.4150666667,52.6910666667,16.5704666667
796.70,7.79686666667,47.1382666667,27.5759333333,43.038,10.9752,16.3162,7.98393333334,11.281,52.3688666667,16.5965333333
797.01,7.81746666667,47.1166666667,27.2525333333,42.7559333333,11.1084,16.2122666667,7.81326666667,11.4182666667,52.2334666667,16.5136666667
797.32,8.59259999999,47.6956666667,27.8443333333,43.1802,11.9344666667,16.9643333333,8.39286666667,12.2236,52.6147333333,17.347
797.63,8.38506666667,47.9101333333,27.8671333333,43.4844,11.8091333333,16.848,8.29440000001,12.3012666667,52.6985333333,17.31
797.93,8.45000000001,48.4978,27.9136666667,43.9111333333,11.8770666667,17.022,8.4282,12.5745333333,52.8407333333,17.4144666667
798.24,8.6514,48.5984,28.1760666667,43.8944666667,11.9164,17.065,8.39173333333,13.2320666667,52.9196666667,17.5401333333
798.55,9.24133333333,48.9051333333,28.6132,44.4546666667,12.3822,17.6022666667,8.98920000001,14.0056666667,53.1562,18.0269333333
798.85,9.40339999999,49.0984,28.7797333334,44.7778,12.2924666667,17.5908,9.09826666667,14.1992,53.3872,18.174
799.16,9.46660000001,49.2444,29.0446666667,45.2008666667,12.4528666667,17.858,9.28980000001,14.4544,53.3424,18.5886
799.47,9.20286666667,49.6084,28.6386666667,45.4033333333,12.2704,17.6408666667,8.8578,14.1538,53.655,18.5314666667
799.78,9.15093333332,50.4342,28.9484,46.0734666667,12.0356666667,17.7666666667,8.5286,13.9508666667,54.5442666667,18.8133333333
800.08,8.88393333333,50.8670666667,29.2327333333,46.6218666667,11.8585333333,17.7578666667,8.34593333333,13.6073333333,55.1121333333,18.6946
800.39,8.64633333334,50.8295333333,29.4808666667,46.9568,11.4706,17.369,8.14759999999,13.3028,55.3334,18.5852
800.70,7.91053333334,50.5854,29.0241333333,46.8539333333,10.778,16.3152666667,7.50966666667,12.7816,55.2954,17.9286666667
801.00,7.9926,50.5922,29.0147333333,46.609,10.9172666667,16.4674666667,7.51053333333,12.7096,55.1414666667,17.6887333333
801.31,7.8348,49.6659333333,28.8714,46.4509333333,10.7709333333,16.4376666667,7.42426666667,12.2758,54.7383333333,17.6954
801.62,7.04466666667,49.2226,28.2374666667,45.8626,10.0425333333,15.8785333333,7.05546666667,11.3845333333,54.3821333333,17.3164666667
801.92,6.6234,48.8329333333,27.5602666667,45.2586,9.35286666666,15.1367333333,6.30386666667,10.7283333333,54.0536666667,16.7723333334
802.23,6.2208,48.2219333333,26.9004,44.5840666667,9.22239999999,14.5134,5.89993333333,10.6416666667,53.5780666667,16.4111333333
802.54,6.59013333334,48.3468666667,26.8414,44.2553333333,9.57993333333,14.3262,5.76653333334,10.8128666667,53.5842,16.3992666667
802.84,6.65033333334,48.4448,27.0908666667,44.4154666667,9.80426666668,14.5024,6.05766666667,10.8809333333,53.4311333333,16.5197333333
803.15,6.75886666667,48.4216,27.3564666667,44.5856,10.1764,14.4524666667,6.0742,10.8772666667,53.2084,16.3052
803.46,7.05693333333,48.3198,27.2466666667,44.6396,10.309,14.6992666667,5.98373333333,11.187,53.0677333333,16.4824
803.76,7.45673333333,48.2092,27.4726666667,44.3340666667,10.8407333333,15.1962,6.49046666667,11.7212666667,52.5167333333,16.8348
804.07,8.39606666667,48.6259333333,28.49,44.6290666667,11.9122666667,16.6614666667,7.74306666666,12.7012,52.6907333333,17.7482666667
804.38,9.18806666666,49.1517333333,29.0843333333,45.1362,12.7003333333,17.3386,8.6226,13.4578666667,53.1778666667,18.8170666667
804.68,9.15686666666,49.6163333333,29.0837333333,45.3145333333,12.7851333333,17.4524666667,8.78626666668,13.8606,53.4378,18.8566
804.99,9.5832,49.7436666667,29.1946,45.3717333333,12.9759333333,17.5084666667,9.12193333334,13.9652666667,53.3282666667,19.1609333333
805.30,9.66126666667,49.9301333333,29.4544666667,45.6270666667,13.1110666667,17.7398666667,9.41826666667,13.8556,53.2506,19.1982666667
805.60,9.74493333332,50.0728,29.5214,45.9336,13.0732666667,17.8682,9.42253333332,13.453,53.2448,19.2618
805.91,9.72353333334,50.3129333333,29.7808666667,46.3692666666,13.0934666667,17.9813333333,9.78100000001,13.5993333333,53.5786,19.4732666667
806.21,9.87119999999,50.5332666667,30.0445333333,46.4879333333,13.3910666667,17.7724666667,9.93426666667,13.8374666667,53.8166666667,19.6900666667
806.52,10.7972666667,51.1058666667,30.8130666667,47.2994,14.2901333333,18.9072666667,11.3046,15.2574666667,54.5516666666,20.9412
806.83,11.1287333333,51.6851333333,31.5485333333,47.7532666667,14.7979333333,19.2966,12.1364666667,15.895,54.9607333334,21.5748
807.13,10.6794,51.8994,31.4928666667,47.9240666667,14.7030666667,19.2508666667,12.4290666667,15.6233333333,55.3879333333,21.6052
807.44,10.3587333333,52.1447333333,31.1532,48.0364,14.3467333334,18.8605333333,12.0898,15.2561333333,55.404,21.3532
807.74,9.90006666666,51.9278,31.0832666666,47.9110666667,13.9056,18.5501333333,11.6666666667,14.8444666667,55.2610666667,20.7000666667
808.05,9.6592,51.6866,30.7779333334,47.6830666667,13.4468666667,18.0124666667,11.1358,13.9693333333,54.8835333333,20.1759333333
808.35,9.4724,51.1263333333,30.6758666667,47.6474666667,13.6525333333,18.4373333333,11.1606,14.2858,54.5424,19.7833333333
808.66,9.05499999999,50.4009333333,30.4753333333,47.0274,13.425,17.9954,10.7044,14.1637333333,53.952,19.3986666667
808.97,9.05380000001,50.9753333333,31.1266,47.2548,13.6767333333,18.0436666667,11.0044,14.4746666667,54.2998666667,19.7672666667
809.27,9.29539999999,51.1012,31.3734,47.4718666667,13.9787333333,18.4548,11.3558,14.8134666667,54.4642666667,19.8697333333
809.58,9.67019999999,51.5288,31.6427333333,47.9556666667,14.0947333333,19.1726666667,11.7866,15.0418666667,55.0000666667,20.024
809.88,8.61473333334,51.3728666667,30.8225333333,47.4027333333,13.1974,18.2436,10.4947333333,13.9394666667,55.0030666667,19.0476666667
810.19,8.90566666667,51.1504,30.5456666667,47.0533333333,13.1461333333,18.1290666667,10.4210666667,13.851,55.1232,18.9274
810.49,9.7244,51.3533333333,30.9774666667,47.3934,13.7405333333,18.8470666667,10.5326,14.5113333333,55.3258666667,19.217
810.80,9.89026666667,50.969,30.8874666667,47.1118666667,13.7221333333,18.6642666667,10.7558,14.4684666667,55.3904,19.2538666667
811.10,9.09793333335,50.4927333333,30.1023333333,46.7369333333,12.7832,17.7671333333,10.1472666667,13.5125333333,54.9967333333,18.4132666667
811.41,9.35100000001,50.383,30.307,46.673,13.2763333333,18.0565333333,10.3829333333,14.1311333333,55.0806666667,18.797
811.71,10.0384666667,50.9468666667,30.627,46.9994666666,13.6724666667,18.2597333333,10.4989333333,14.389,55.5342666667,19.2065333333
812.02,10.9846,52.5679333333,31.508,48.3154,14.6025333333,19.4375333333,11.2726,15.4792666667,57.2652666667,20.0066666667
812.32,11.0494666667,52.6338,31.0759333333,48.2442,14.4421333333,19.6964,11.2343333333,15.6898666667,57.2937333333,19.8284
812.63,10.526,51.762,30.342,47.2518,14.0171333333,19.5002666667,10.5260666666,15.2532,56.4694,19.2506
812.93,10.756,51.453,30.3419333333,46.7916,14.1288666667,19.4609333333,10.664,15.2596,55.7264666667,19.1584666667
813.24,11.6275333333,51.2956666667,30.9636,47.0182,14.3815333333,19.7722,11.4649333333,15.7683333333,55.4232,19.6158666667
813.54,11.2308666667,51.4202,30.8128666667,47.0388666667,14.5152666667,19.654,11.2962,15.6446,55.2267333333,19.6408
813.85,10.1823333333,50.4556,29.8892,46.1067333333,13.6001333333,18.6069333333,10.6509333334,14.8894,53.8217333333,18.8216666667
814.15,9.3256,50.4968,29.6148666667,46.1926666667,12.7938,18.2824666667,10.1151333333,14.5112666667,53.6032666667,18.3415333333
814.46,9.77213333334,51.0472,30.2478,46.6865333333,13.5183333333,18.8767333333,10.5319333333,15.2825333333,54.3377333333,19.0222
814.76,8.60713333334,50.7774666667,29.635,46.2880666667,12.2582,18.019,9.58086666667,14.4828,53.9148666666,18.1678666667
815.07,7.57886666667,50.4801333333,28.978,46.0357333334,11.2962,17.2154666667,8.83406666666,13.6077333333,53.6829333333,17.8464
815.37,7.0368,49.6266,28.2289333333,45.0703333333,10.5515333333,16.6152666667,8.31106666665,12.5864666667,52.7304,17.5538666667
815.68,6.79833333333,49.9792666667,28.6485333333,45.3846666667,10.4226666667,16.8677333333,8.1774,12.2383333333,53.1948,17.533
815.98,6.639,50.0760666667,28.9488,45.5601333334,10.3596,16.2448,8.34713333333,11.8394,53.1466,17.6969333333
816.29,5.49413333333,49.0729333333,28.1732666667,44.8534,9.48199999999,15.3306,7.4778,11.0360666667,52.2152666666,16.9666
816.59,5.37413333333,49.5645333333,28.2856666667,45.2178666667,9.78913333333,15.6121333333,7.5918,11.2652,52.687,17.1019333333
816.89,5.40326666667,49.5834,28.8844666667,45.4502666667,9.67746666665,15.6988,7.60759999999,11.3171333333,52.7418666667,17.09
817.20,5.68093333333,49.8902,29.0576,45.8408666667,9.47740000001,15.9174,7.62580000001,11.009,53.773,17.1562666667
817.50,7.67819999999,50.3181333333,30.1781333333,46.8067333333,11.3931333333,17.3219333333,9.1222,12.3918,54.3576,18.6577333333
817.81,8.74993333333,50.5636,30.5944,47.163,11.8076,17.9228,9.65073333334,12.7021333333,54.7794666667,19.2708666667
818.11,9.90093333333,51.0256666667,31.5327333333,47.5466,12.9894,19.0443333333,10.6526,13.4674,55.3962,20.3787333333
818.41,10.533,51.3725333333,32.0686,47.5282666667,13.8194,19.4643333333,11.5990666667,14.0955333334,55.6422,20.7347333333
818.72,10.0395333333,51.4596,31.9397333333,47.8067333333,13.4072,19.0604,11.0108,13.9455333333,55.9198666667,20.3853333333
819.02,9.48506666667,50.3988666667,30.9402,46.9278,12.9948,18.0468666667,10.3892,13.6475333333,54.6676,19.5648666666
819.33,9.64673333333,50.7877333333,30.7394,47.1012,12.9821333333,18.306,10.3006666667,13.7634,54.8738,19.333
819.63,10.4168666667,51.9424,31.1969333333,47.6389333333,13.8097333333,19.0162666667,10.6742666667,14.4976,55.8617333333,20.0768666667
819.93,10.3914,51.6587333333,30.7764,47.5361333333,13.7600666666,19.044,10.5902666667,14.315,55.393,19.9936
820.24,10.3130666667,52.1241333333,30.5816666667,48.0196,13.8537333333,19.1324,10.3836,14.3716,55.5482666667,19.9212
820.54,10.457,52.2644,30.6825333333,48.1937333333,14.1060666667,19.2386666667,10.3772,14.6415333333,55.7219333333,20.1482
820.85,10.0390666667,52.1138,30.2176,47.7980666667,13.6746,18.8666,9.9392,14.3529333333,55.5254666667,19.6471333333
821.15,10.0134666667,52.0644,30.2358,47.7708666667,13.7184,18.928,9.95086666666,14.475,55.4095333333,19.642
821.45,10.0493333333,52.4026,30.3261333333,48.0332,13.8252,18.9345333333,10.0598666667,14.6182,55.7382666667,19.6716
821.76,10.1010666667,52.5872666667,30.425,48.184,13.8816666667,19.0462666667,10.0401333333,14.665,55.832,19.7204
822.06,10.1216,52.4440666667,30.4188,47.9714666667,13.938,18.9924,10.137,14.6754,55.6276,19.6294
822.36,10.3363333333,52.5657333333,30.5485333333,48.1023333333,14.0739333333,19.2175333333,10.2858,14.7800666667,55.8249333333,19.788
