wavelength,Back_TanXagm,Belly_TanXagm,Breast_TanXagm,Crissum_TanXagm,Crown_TanXagm,DorTail_TanXagm,Patch10_TanXagm,Patch11_TanXagm,Patch12_TanXagm,Rump_TanXagm,Throat_TanXagm,WingTip_TanXagm
754.10,13.3162222222,55.9487777778,13.6851111111,43.5771111111,8.11933333333,10.6246666667,14.885,6.89133333333,18.1482222222,14.6297777778,14.3418888889,13.2798888889
754.42,13.4293333333,55.9421111111,13.7993333334,43.4316666667,8.26444444444,10.6677777778,14.8567777778,6.89366666667,18.2853333333,14.7633333333,14.3932222222,13.3073333333
754.73,13.2035555556,55.8926666666,13.4377777778,43.0551111111,7.98688888889,10.4246666666,14.642,6.63022222222,18.0622222222,14.6011111111,14.0543333333,13.3348888889
755.05,12.899,55.6424444444,13.2298888889,42.9546666667,7.60177777778,10.0435555556,14.4755555556,6.23644444445,17.8811111111,14.5168888889,13.7804444444,13.0643333333
755.36,12.7578888889,55.2344444444,13.0122222222,42.9851111111,7.50066666667,9.96044444444,14.2465555556,6.12888888889,17.5483333333,14.3046666667,13.5875555556,12.7035555556
755.67,12.7833333333,55.325,13.1438888889,42.9522222222,7.43544444444,10.1763333333,14.4221111111,6.312,17.704,14.3718888889,13.7935555555,13.0306666667
755.99,12.2917777778,54.8386666667,12.684,42.2731111111,6.85233333333,9.75333333332,13.9953333333,5.98766666667,17.1704444444,13.9321111111,13.3375555555,12.7094444445
756.30,11.8124444445,54.5097777778,12.3523333333,41.928,6.33355555556,9.21966666667,13.5254444444,5.785,16.6964444444,13.4277777778,12.9558888889,12.2421111111
756.62,11.1281111111,53.8391111111,12.0415555555,41.4151111111,5.81255555555,8.77855555556,12.9083333333,5.324,16.1674444445,12.7894444444,12.3984444444,11.7144444444
756.93,11.7726666667,54.3258888889,12.7353333334,42.0651111111,6.726,9.72877777777,13.6428888889,5.98411111111,16.9718888889,13.6344444444,13.0025555556,12.4047777778
757.24,12.2358888889,54.519,13.2093333333,42.4428888889,7.43255555555,10.2094444445,14.1153333333,6.38355555556,17.5452222222,14.0691111111,13.42,12.9691111111
757.56,12.3135555556,54.5901111111,13.1858888889,42.738,7.50322222222,10.3236666667,14.3717777778,6.55066666667,17.5771111111,14.0666666667,13.2831111111,12.9446666667
757.87,11.9848888889,54.622,12.7175555556,42.7096666667,7.06333333333,9.96744444443,14.0195555556,6.061,17.2618888889,13.5484444444,12.7902222222,12.4475555556
758.18,12.484,54.8075555555,13.4277777778,43.182,7.57877777778,10.5967777778,14.3076666667,6.69877777778,17.6655555555,13.9545555556,13.2365555556,12.9473333333
758.50,12.6066666667,55.067,13.6137777778,43.3441111111,7.65677777778,10.563,14.2638888889,6.85355555555,17.5992222222,13.9113333333,13.3502222222,12.798
758.81,13.0852222222,55.3656666667,14.1905555556,43.7946666667,8.28055555555,11.0562222222,14.8105555555,7.38644444444,18.2823333333,14.3171111111,13.8107777778,13.2878888889
759.13,13.2408888889,55.3492222222,14.1917777778,43.6786666667,8.48477777778,10.9301111111,14.861,7.32344444445,18.2871111111,14.3856666667,13.6154444444,13.0093333333
759.44,14.0303333333,55.931,14.7853333333,44.533,9.07344444446,11.5918888889,15.456,7.79966666666,19.0245555555,15.0256666667,14.1228888889,13.4565555555
759.75,14.2234444444,56.0924444445,14.924,44.671,9.34966666666,11.9626666667,15.6074444445,7.894,19.2443333333,15.2216666666,14.06,13.699
760.07,14.5285555555,56.632,15.1568888889,45.1482222222,9.863,12.5434444445,16.1073333333,8.40544444445,19.6046666667,15.605,14.6291111111,13.9758888889
760.38,14.3933333333,56.5584444445,14.9736666666,44.9376666667,9.68544444443,12.4206666667,15.9185555555,8.36755555556,19.6403333333,15.496,14.6711111111,13.95
760.69,14.6676666667,57.001,15.1823333333,45.3714444444,9.91866666666,12.6343333333,16.3011111111,8.68966666668,19.9885555555,15.8804444444,15.1496666667,14.235
761.01,14.9334444445,57.1801111111,15.471,45.6143333334,10.2691111111,12.9727777778,16.5027777778,8.91333333333,20.4395555556,16.1546666667,15.5502222222,14.5658888889
761.32,14.982,57.2972222222,15.6817777778,45.783,10.4494444444,13.176,16.5791111111,9.11477777779,20.5148888889,16.3166666667,15.8035555556,14.7616666667
761.63,15.0071111111,57.4285555556,15.7266666666,45.8392222222,10.7166666667,13.1703333333,16.7998888889,9.24144444446,20.6742222222,16.3763333333,15.9455555556,14.7295555555
761.94,14.9456666667,57.3134444444,15.6634444444,45.8381111111,10.6593333333,13.2296666667,16.826,9.27266666665,20.776,16.4373333333,15.9715555556,14.956
762.26,14.5533333333,57.297,15.1586666666,45.6652222222,10.1171111111,12.7985555556,16.4265555555,8.8388888889,20.2778888889,16.129,15.5035555556,14.7763333333
762.57,14.4004444445,57.3666666667,15.2,45.8638888889,10.1093333333,12.7394444444,16.5378888889,8.82988888889,20.2446666667,16.2212222222,15.7382222222,15.0038888889
762.88,14.2485555556,57.0032222222,15.2188888889,45.7068888889,10.0873333333,12.7254444444,16.4186666667,8.90655555555,20.2718888889,16.1766666667,15.8186666667,15.0145555555
763.20,14.1178888889,56.9957777778,15.2897777778,45.7087777778,10.1642222222,12.6467777778,16.4397777778,8.98933333333,20.2855555556,16.1964444444,15.9095555556,15.0494444445
763.51,14.1597777778,56.6666666667,15.2316666667,45.5678888889,10.1906666667,12.4372222222,16.3123333333,8.9401111111,20.2786666667,16.1672222222,15.8764444444,14.965
763.82,14.2627777778,56.8744444444,15.4876666667,45.9578888889,10.2512222222,12.427,16.5391111111,9.072,20.4988888889,16.2625555555,15.9675555555,15.1531111111
764.14,14.0486666667,56.6376666667,15.3537777778,45.7283333333,10.0228888889,12.2695555556,16.4206666667,8.97766666668,20.2567777778,16.0171111111,15.7114444444,14.938
764.45,14.053,56.4885555556,15.3216666667,45.5111111111,10.0133333333,12.1561111111,16.4038888889,8.91566666667,20.207,15.9652222222,15.729,14.9268888889
764.76,14.1536666667,56.3282222222,15.3448888889,45.3831111111,10.1596666667,12.1903333333,16.3888888889,9.01344444445,20.2137777778,15.9867777778,15.6928888889,14.9616666667
765.07,14.1942222222,56.2674444444,15.3668888889,45.4875555556,10.1043333333,12.2768888889,16.5724444444,9.07766666668,20.2218888889,16.0423333334,15.7576666667,15.0852222222
765.39,14.2827777778,56.4388888889,15.3922222222,45.5815555555,10.2346666667,12.3526666666,16.6545555556,9.14622222223,20.2746666667,16.0981111111,15.9346666667,15.2458888889
765.70,14.8027777778,56.645,16.0162222222,45.7235555555,10.8961111111,12.875,17.1422222222,9.76266666668,20.8666666667,16.6393333333,16.5956666666,15.8083333333
766.01,15.1163333334,56.5482222222,16.2852222222,45.7513333333,11.0344444444,13.2421111111,17.136,10.1568888889,21.1221111111,16.7834444444,16.6991111111,15.9593333333
766.32,15.2284444444,56.8616666667,16.2225555556,45.8723333333,11.1393333333,13.2651111111,17.269,10.2592222222,21.0863333333,16.7863333333,16.831,16.1128888889
766.64,15.434,56.7754444445,16.1863333334,45.9833333333,11.128,13.3513333333,17.2957777778,10.2694444444,21.0872222222,16.726,16.981,16.1606666667
766.95,15.2116666667,56.809,16.0935555556,45.9396666667,10.9051111111,13.2151111111,17.1187777778,10.1352222222,20.9465555556,16.519,16.7784444444,16.1473333333
767.26,15.0697777778,56.5555555556,15.821,45.3937777778,10.8945555556,13.1066666667,16.9041111111,10.088,20.6458888889,16.4845555555,16.6136666667,15.9636666667
767.57,15.1424444445,56.3011111111,16.0021111111,45.3703333333,11.2486666666,13.3001111111,16.8376666667,10.3467777778,20.6647777778,16.5432222222,16.5668888889,16.04
767.88,15.1808888889,56.3891111111,16.0733333333,45.5721111111,11.1552222222,13.3372222222,16.7205555555,10.459,20.6727777778,16.5734444444,16.5343333333,16.0536666667
768.20,14.9071111111,56.1395555555,15.9138888889,45.4613333333,11.076,13.0746666667,16.5585555555,10.4414444444,20.4854444445,16.3418888889,16.4678888889,15.8335555556
768.51,14.3665555556,55.9847777778,15.382,44.9783333333,10.4776666667,12.367,15.6592222222,9.88633333332,19.9561111111,15.6747777778,15.8894444445,15.2405555555
768.82,14.5455555556,55.8924444445,15.4711111111,44.883,10.6188888889,12.5073333333,15.7276666667,9.91288888889,20.0181111111,15.7171111111,15.84,15.2247777778
769.13,14.3265555555,55.155,14.8533333333,44.576,9.98077777778,12.0548888889,15.2154444444,9.3278888889,19.5005555556,15.2483333333,15.4677777778,14.4801111111
769.44,14.2128888889,55.1854444445,14.813,44.7137777778,9.97811111112,11.9916666667,15.2503333333,9.20966666667,19.5412222222,15.2055555556,15.5365555555,14.3921111111
769.76,13.5917777778,54.56,14.4906666667,43.9835555555,9.70588888888,11.7084444444,14.9913333333,8.699,19.1671111111,14.9684444444,15.0366666667,13.7337777778
770.07,13.4858888889,54.758,14.615,44.0195555556,9.89466666667,11.9375555556,14.9234444444,8.53855555555,19.3818888889,14.9757777778,14.9934444444,13.8118888889
770.38,12.9342222222,54.2473333333,14.0708888889,43.2958888889,9.193,11.413,14.219,7.86722222222,18.7534444445,14.3548888889,14.4142222222,13.1357777778
770.69,13.0466666667,54.4607777778,14.2442222222,43.9061111111,9.42355555557,11.5344444444,14.226,7.869,18.962,14.3107777778,14.686,13.2886666667
771.00,12.9904444445,54.207,14.0826666667,43.3401111111,9.21944444446,11.4101111111,13.9482222222,7.70033333332,18.7382222222,14.2045555556,14.644,13.387
771.32,13.1505555555,54.8592222222,14.6924444444,43.6608888889,9.71200000001,12.0064444444,14.2944444444,8.14522222222,19.1321111111,14.6925555555,14.991,13.7536666667
771.63,12.7742222222,55.0246666667,14.4502222222,43.5807777778,9.16655555555,11.7698888889,13.9833333333,7.45222222222,18.6977777778,14.6421111111,14.5076666667,13.5612222222
771.94,12.847,55.4514444444,14.6218888889,43.9243333334,9.57677777777,12.0733333333,14.297,7.48311111111,19.173,15.1095555556,14.9665555555,13.7896666667
772.25,13.008,55.7004444444,14.8455555556,44.1348888889,9.66199999999,11.9606666667,14.2526666667,7.76522222221,19.4296666667,15.1551111111,15.2603333333,13.8378888889
772.56,11.8818888889,55.5087777778,14.2741111111,43.5396666667,9.10055555557,11.111,13.4297777778,7.137,18.6904444445,14.2006666667,14.3547777778,13.2352222222
772.87,11.5334444444,55.2152222222,14.093,43.5184444445,8.95944444446,10.9342222222,13.0175555556,7.05333333333,18.3483333333,14.0386666667,14.168,13.0378888889
773.18,11.969,55.7856666667,14.2636666667,43.9981111111,9.07444444443,11.1806666667,13.1198888889,7.07277777778,18.4628888889,14.0265555555,14.4312222222,13.3921111111
773.50,12.1046666667,55.7583333333,14.3087777778,43.8148888889,8.83022222222,10.8662222222,13.511,7.29077777778,18.5067777778,13.8888888889,14.5605555556,13.3993333333
773.81,11.8871111111,56.1394444444,13.8942222222,44.0674444444,8.89033333334,10.9047777778,13.7733333333,7.53066666667,18.6062222222,13.9512222222,14.599,13.4245555556
774.12,11.0823333333,55.5772222222,13.1137777778,43.1308888889,8.2328888889,10.2857777778,13.0922222222,7.01966666667,17.7647777778,13.2572222222,13.6662222222,12.9846666667
774.43,10.877,55.5336666666,12.5384444444,43.4268888889,7.75877777778,9.64733333334,12.9848888889,6.52188888889,17.5377777778,12.597,13.263,12.4504444444
774.74,10.4304444444,54.912,11.703,42.9723333333,6.96844444444,9.01022222221,12.6647777778,5.86633333333,16.8441111111,11.6956666667,12.7756666667,12.0801111111
775.05,10.5004444444,55.049,11.6622222222,43.0667777778,6.80688888889,9.02588888889,12.9877777778,6.17366666667,17.2698888889,11.5952222222,12.8686666666,12.3625555556
775.36,10.7707777778,54.4903333333,11.7694444444,43.1054444444,6.85022222222,9.58000000001,13.6114444444,6.56911111111,17.1401111111,11.4882222222,12.8051111111,12.694
775.67,9.38288888889,53.4456666667,10.2804444445,42.3794444444,5.52955555555,8.89633333333,12.6225555556,5.32722222222,16.0268888889,10.3627777778,11.5002222222,11.6424444445
775.98,10.5007777778,54.082,11.1706666666,43.157,6.49688888889,10.3224444444,13.887,6.11,17.0498888889,11.6321111111,12.5102222222,12.9046666667
776.30,11.2446666667,54.5994444444,11.7484444445,42.9915555556,6.98255555555,10.9628888889,14.7356666667,6.48577777778,17.4412222222,12.1267777778,12.9493333334,13.6758888889
776.61,11.5591111111,54.5422222222,12.2862222222,43.2693333334,7.351,11.302,14.7388888889,6.89577777778,17.7277777778,12.6975555556,13.1524444445,14.2761111111
776.92,11.8153333333,54.9182222222,12.3637777778,43.7033333333,7.79788888889,11.7635555556,14.7952222222,7.07888888889,18.0267777778,13.3791111111,13.4533333333,14.906
777.23,13.0684444444,55.1361111111,13.3407777778,44.5696666667,8.90366666667,12.7152222222,15.6953333333,7.65277777779,18.8963333333,14.5842222222,14.4224444444,16.1442222222
777.54,13.2807777778,55.6682222222,13.1232222222,44.7598888889,8.43088888889,12.5976666667,15.5705555556,7.19211111111,18.6413333333,14.4218888889,14.2494444444,15.9306666667
777.85,12.9957777778,55.5783333334,13.4121111111,44.6564444444,8.07611111111,12.3902222222,15.2663333333,6.81211111111,18.5738888889,14.381,14.0705555555,15.8944444444
778.16,12.6496666666,55.0173333333,13.0134444445,44.4217777778,7.82933333333,12.157,14.7792222222,6.51811111111,18.5006666666,14.4383333333,13.688,15.6206666667
778.47,13.4424444445,54.6513333333,13.8533333333,44.7432222222,8.80211111111,12.9341111111,15.0861111111,7.32266666667,19.1436666667,15.131,14.5334444444,16.1025555555
778.78,12.8578888889,54.6518888889,13.3665555556,44.3836666667,8.01988888889,12.2122222222,14.0578888889,6.60755555555,18.7134444445,15.0147777778,13.8074444444,15.4553333333
779.09,13.0714444444,54.9352222222,13.7453333333,44.2147777778,7.99455555556,11.9458888889,13.975,6.42466666667,18.4854444445,15.3303333333,13.5921111111,15.476
779.40,12.4237777778,54.8913333333,13.338,43.8506666667,6.95444444445,11.0407777778,12.9785555555,5.74322222222,17.6981111111,14.5646666667,12.8067777778,14.4632222222
779.71,11.7842222222,54.5655555556,12.6872222222,43.6605555556,6.58111111111,10.6043333333,12.1326666667,5.17133333333,17.233,14.0256666667,12.1247777778,13.4947777778
780.02,10.9894444444,54.2905555556,11.8166666667,43.0656666667,5.53922222222,9.57822222222,11.7032222222,4.23355555555,16.699,13.0575555556,11.1598888889,12.5062222222
780.33,10.5805555556,53.939,11.7152222222,42.8035555555,5.16788888889,9.15988888889,11.2906666667,3.89433333333,16.2462222222,12.4987777778,10.8171111111,11.699
780.64,10.1528888889,53.9528888889,11.8214444444,42.5195555556,4.73366666667,8.86422222221,10.7061111111,3.64288888889,15.977,11.9206666667,10.5988888889,11.0036666667
780.95,10.9081111111,53.6305555556,12.8003333333,42.8848888889,6.05088888889,9.85222222222,11.6146666667,4.70266666667,16.8372222222,12.9141111111,11.6714444445,11.8582222222
781.26,11.477,54.0751111111,13.2096666667,42.8502222222,6.89755555556,10.8102222222,12.2091111111,5.59644444445,17.1627777778,13.5188888889,12.2906666666,12.3636666667
781.57,11.6625555555,54.1398888889,13.4238888889,42.5595555555,7.144,10.8066666667,12.1645555555,5.62955555556,16.9877777778,13.3496666667,12.5101111111,12.5596666667
781.88,11.2196666667,53.9323333333,12.6337777778,41.7921111111,6.40888888889,9.98144444447,11.6885555556,4.86111111111,16.0894444444,12.5835555556,11.6548888889,11.8725555555
782.19,12.0023333333,53.7565555556,13.26,41.7541111111,7.29633333333,10.403,12.4104444445,5.41388888889,16.4166666667,12.802,12.5854444445,12.3688888889
782.50,12.6058888889,53.82,13.6937777778,42.0444444444,8.19644444443,11.4266666667,13.1456666667,6.45244444445,17.2146666667,13.3201111111,13.2703333333,13.1786666667
782.81,13.1945555556,54.0344444444,14.1947777778,42.105,9.31722222221,12.2188888889,14.1534444445,7.42422222222,18.1134444445,14.2195555556,14.3766666667,14.1532222222
783.12,13.3617777778,54.1968888889,14.2868888889,42.144,9.46066666666,11.8946666667,14.2285555556,7.33522222222,18.1295555556,14.3702222222,14.6536666667,14.437
783.43,13.4962222222,53.8186666667,14.6764444444,42.1092222222,9.79811111112,12.2495555556,14.3937777778,7.83677777778,18.1915555555,14.6762222222,15.2248888889,14.7428888889
783.74,14.0412222222,53.9526666667,15.018,42.2405555556,10.1427777778,12.522,14.7924444445,8.37288888889,18.5325555556,15.6606666667,15.6106666667,15.3853333333
784.05,14.6773333333,54.5125555556,15.3671111111,42.3414444444,10.4885555556,12.7935555556,15.4344444444,9.01666666668,18.9334444444,16.2083333333,15.6194444445,15.6784444445
784.36,14.379,54.3333333333,15.2194444445,41.9063333333,10.1687777778,12.6307777778,15.4233333333,8.921,19.0563333333,16.1191111111,15.3043333333,15.3383333333
784.67,14.5201111111,54.2207777778,15.2342222222,42.3786666667,10.1078888889,12.5223333333,15.0555555555,8.83277777778,19.3997777778,16.382,15.0642222222,15.5572222222
784.98,14.908,54.4622222222,15.3234444444,42.8342222222,10.2297777778,12.8231111111,15.3234444445,9.20422222221,19.7982222222,16.9082222222,15.0521111111,15.4672222222
785.29,15.6618888889,54.897,15.9995555556,43.6001111111,10.4694444444,13.5261111111,16.0417777778,10.1485555555,20.5335555555,17.7474444444,15.4423333333,16.7173333333
785.60,15.6471111111,55.683,16.1824444444,44.3508888889,10.4655555555,13.7274444445,16.3013333334,10.5674444444,20.9734444444,17.9918888889,15.1971111111,16.862
785.91,15.5723333333,55.7156666667,16.473,43.9896666666,10.4627777778,13.5436666667,16.111,10.6903333333,21.0858888889,17.7776666667,15.6143333333,16.7592222222
786.22,15.5621111111,55.6138888889,16.7457777778,44.6861111111,10.3443333333,13.4115555556,16.0707777778,10.7111111111,20.7634444444,17.5626666667,15.5123333333,16.554
786.53,15.1787777778,55.3722222222,16.2874444445,44.7945555555,9.58555555557,13.17,15.6874444444,10.2943333333,20.48,16.8043333333,15.262,16.404
786.84,15.5817777778,55.4573333333,16.417,45.0011111111,9.96477777779,13.0271111111,15.9336666667,10.3823333333,20.5845555555,16.9001111111,15.2051111111,16.5723333333
787.14,14.8902222222,54.9648888889,15.748,44.3391111111,9.29822222222,12.4624444444,15.2788888889,9.76766666667,19.8593333333,15.5698888889,14.3156666667,15.7155555556
787.45,14.175,54.7957777778,15.3987777778,44.3564444444,8.91911111111,11.951,14.8068888889,9.33511111111,19.2303333333,15.0948888889,14.295,15.5748888889
787.76,13.4022222222,54.8024444444,14.7001111111,44.4763333333,8.115,11.071,13.7786666667,8.14711111111,18.425,14.1551111111,13.6825555555,14.5074444444
788.07,13.4431111111,55.3725555556,15.1784444444,44.6911111111,8.69944444443,11.3418888889,14.5255555555,8.61988888888,18.7758888889,14.6928888889,14.5653333333,14.653
788.38,12.9148888889,55.5476666667,15.1836666667,44.8772222222,8.45755555555,11.1913333333,14.5342222222,8.40955555556,18.3901111111,14.3017777778,14.6544444445,14.2377777778
788.69,12.4626666666,55.6763333333,15.0455555556,45.0557777778,8.74555555557,11.1112222222,14.0961111111,7.756,18.3362222222,13.9272222222,14.7558888889,13.3962222222
789.00,12.959,55.9428888889,15.5732222222,45.1786666667,9.26344444444,11.5953333333,14.597,8.12555555555,19.0913333334,14.0725555556,15.5653333334,14.2984444444
789.31,13.0503333333,56.3408888889,15.7093333333,45.7044444444,9.41744444444,11.561,15.0385555556,8.07555555555,19.3502222222,14.3104444444,15.4147777778,14.4001111111
789.62,12.7626666667,56.373,15.2986666667,45.1535555556,8.85877777778,11.0861111111,14.7814444444,7.64944444444,19.4944444444,14.1307777778,15.0067777778,14.573
789.92,13.1048888889,55.8864444444,15.6034444445,44.8083333333,9.60544444445,11.5164444444,15.3552222222,8.447,20.0628888889,14.9582222222,15.4876666667,14.8177777778
790.23,13.1314444444,56.6334444445,15.856,45.2085555555,9.98233333334,12.1043333333,15.5675555556,8.87022222222,20.5585555555,15.3552222222,16.1955555556,15.1175555556
790.54,12.7308888889,56.6237777778,15.5678888889,45.7665555555,9.79766666666,11.8904444444,15.4891111111,8.388,20.6198888889,15.3488888889,16.3295555555,15.3225555555
790.85,12.6237777778,56.0863333333,15.2247777778,45.1078888889,9.62477777779,12.0665555556,15.5165555555,8.236,20.7714444444,15.2777777778,15.8881111111,15.3575555555
791.16,13.057,56.0131111111,15.5323333333,45.0722222222,10.044,12.3934444445,16.0434444444,8.81533333333,21.2446666666,15.5231111111,16.16,16.2946666667
791.47,12.2554444444,55.2878888889,14.4055555556,44.5368888889,8.88699999999,11.5355555556,15.1255555555,7.66866666667,20.395,14.1472222222,14.9408888889,15.43
791.78,11.9342222222,55.116,13.8233333333,44.1918888889,8.77277777778,11.3261111111,14.3752222222,7.36044444444,20.174,13.8141111111,14.3565555555,15.6845555555
792.08,11.7574444444,54.5574444445,13.3734444445,43.8076666667,8.40222222222,10.8448888889,14.1337777778,7.16688888889,19.6178888889,13.6871111111,14.1907777778,15.4737777778
792.39,11.4557777778,54.0338888889,12.8531111111,43.5734444444,7.93366666668,10.4698888889,13.5323333333,6.84288888889,18.5376666667,13.6951111111,13.7431111111,14.8147777778
792.70,11.3156666667,53.7345555555,12.2796666667,43.7724444444,7.41066666666,10.3904444445,13.0586666667,6.52466666667,18.1905555555,13.6528888889,13.643,14.4901111111
793.01,10.9646666667,52.7336666667,12.2045555556,43.5364444444,7.40088888889,10.5253333333,12.6342222222,6.454,17.7113333333,13.4741111111,13.3565555556,14.0402222222
793.32,10.2318888889,53.0876666667,12.0803333333,43.6051111111,6.48477777778,10.2418888889,12.0802222222,6.00522222222,16.9864444444,12.5198888889,12.6698888889,13.8191111111
793.62,10.8856666667,53.3411111111,13.1394444444,43.778,7.08411111112,10.9738888889,12.8158888889,6.70188888889,17.7934444444,13.1197777778,13.3942222222,14.4327777778
793.93,12.3605555556,54.1136666667,14.5424444444,44.3675555556,8.09300000001,12.0435555556,13.8696666666,8.14122222222,18.4352222222,14.4464444444,14.4272222222,15.2344444444
794.24,12.3928888889,54.3027777778,14.7442222222,45.0901111111,7.95044444446,11.9976666667,13.6647777778,8.04644444444,18.2423333333,14.484,14.5997777778,15.2836666667
794.55,12.6022222222,54.8725555556,15.2092222222,45.2333333333,8.20588888888,12.4386666666,13.872,8.80222222222,18.355,15.2188888889,15.1035555556,15.3246666667
794.86,12.7323333333,54.7495555555,15.2162222222,44.9088888889,8.2668888889,12.5332222222,13.851,8.95899999999,18.3447777778,15.5193333333,15.368,15.6048888889
795.16,13.3892222222,54.6722222222,15.8717777778,44.4074444444,8.72144444444,12.5524444445,14.4956666667,9.50266666668,18.5683333333,16.1506666667,15.946,15.8994444444
795.47,12.8748888889,54.6738888889,15.6688888889,43.8133333333,8.1778888889,11.9558888889,14.2207777778,9.35666666667,17.9893333333,15.7986666667,15.3253333333,15.4274444444
795.78,12.9998888889,54.754,15.6531111111,44.168,8.58655555557,11.894,14.1883333333,9.41599999999,18.0393333333,15.5795555556,15.4228888889,15.0818888889
796.09,12.7183333334,54.9735555555,15.5261111111,44.0472222222,8.55266666666,11.3418888889,13.8727777778,8.93144444445,17.7057777778,15.1103333333,15.0177777778,14.8977777778
796.40,13.1633333334,55.8515555556,15.4927777778,44.4443333333,9.19766666667,11.4715555556,14.1801111111,9.16988888889,18.4693333333,15.16,15.2245555556,15.2524444445
796.70,13.6115555555,55.6555555556,15.8118888889,44.5901111111,10.02,12.0383333334,14.3845555556,9.53811111112,19.3307777778,15.812,15.5572222222,15.6665555556
797.01,12.8702222222,54.5926666667,14.3517777778,43.7406666667,8.88888888889,11.0833333333,12.9722222222,8.27766666667,18.176,14.6203333334,13.9907777778,14.6761111111
797.32,12.3574444444,54.5454444444,14.0658888889,43.6137777778,8.80777777778,11.0355555556,12.5177777778,7.79755555556,18.1723333333,14.2075555555,13.6693333333,14.4436666667
797.63,12.5104444444,54.175,14.3891111111,42.8384444444,9.20444444444,11.4681111111,12.8862222222,8.10555555555,18.4934444444,14.2764444444,13.9286666667,14.4921111111
797.93,12.8075555556,54.2172222222,14.4851111111,42.5878888889,9.36755555555,11.5352222222,13.1373333333,7.81266666667,18.839,13.684,13.863,14.9468888889
798.24,13.4397777778,54.6906666667,15.2456666667,43.3228888889,10.1321111111,12.0141111111,13.8486666667,8.56377777777,19.3232222222,14.1811111111,14.6277777778,15.3692222222
798.55,13.5256666667,55.19,15.4207777778,43.694,10.5627777778,12.3327777778,14.0452222222,8.75411111112,19.8461111111,14.0453333333,15.3246666667,15.9597777778
798.85,14.3445555555,55.5555555556,16.062,44.3867777778,11.4374444444,13.462,14.6805555555,9.47999999999,20.85,14.9492222222,16.5035555556,17.3383333333
799.16,14.4111111111,55.7897777778,16.159,44.4836666667,11.1404444444,13.3764444444,14.4014444445,9.14844444444,21.0701111111,15.2216666667,16.4127777778,17.7406666667
799.47,15.6214444444,55.9523333333,17.2762222222,45.0446666667,12.4274444444,14.7211111111,15.6021111111,10.5593333333,22.2027777778,16.4152222222,17.4894444444,18.9024444445
799.78,15.4787777778,55.9894444445,16.9377777778,45.0655555555,11.8406666667,14.5815555556,15.6561111111,10.0858888889,21.5813333333,16.2277777778,17.5687777778,18.4661111111
800.08,14.7672222222,56.0661111111,16.0643333333,44.8222222222,10.9272222222,13.5211111111,15.0735555555,9.01755555557,20.823,15.574,16.6565555556,17.8514444445
800.39,14.8902222222,56.49,16.8925555556,45.2145555556,11.2137777778,13.7606666667,15.7628888889,9.5091111111,20.7536666667,16.1427777778,17.2108888889,18.0427777778
800.70,13.8915555556,54.9444444444,15.5821111111,43.874,10.4695555556,12.5573333333,15.1951111111,8.54477777778,19.6964444444,15.1847777778,16.3154444445,17.0383333333
801.00,14.0311111111,55.2553333333,15.098,44.5894444444,10.5624444444,12.1051111111,14.6938888889,8.52233333332,19.2192222222,14.9424444444,16.3302222222,16.9411111111
801.31,13.5661111111,54.7686666667,14.3426666667,44.4232222222,10.0094444444,11.4571111111,13.9228888889,8.079,18.5393333333,15.077,15.8113333333,16.0422222222
801.62,13.2275555556,54.4442222222,13.8095555555,43.9894444444,9.7988888889,11.3545555556,13.4814444444,7.90477777778,18.5606666667,14.8254444445,15.0898888889,15.8941111111
801.92,12.9486666667,53.9102222222,13.2156666667,44.2841111111,9.25222222223,11.1324444445,13.312,7.25444444444,18.1622222222,14.701,14.5405555556,15.6731111111
802.23,13.0135555556,54.2262222222,12.8188888889,43.9581111111,9.025,11.0678888889,13.37,6.87411111111,18.2231111111,14.3644444445,14.2022222222,15.1102222222
802.54,12.8706666667,53.8938888889,12.5121111111,43.6951111111,8.88444444443,11.4693333334,13.7286666666,6.71233333333,17.9538888889,14.4562222222,14.3042222222,15.13
802.84,10.8315555556,53.4541111111,10.8204444444,42.4772222222,6.61755555556,9.80322222223,11.6588888889,5.23144444445,16.0966666667,13.179,12.4525555555,13.2907777778
803.15,10.5246666667,52.8442222222,10.5688888889,42.1646666667,6.36333333333,9.67244444445,11.1001111111,5.38944444444,16.2573333333,13.3134444445,12.1402222222,13.4018888889
803.46,11.893,53.2431111111,11.3864444445,43.233,7.268,10.5714444445,11.893,6.27677777778,16.7164444445,14.2826666667,13.1814444444,13.9632222222
803.76,11.3061111111,54.3975555556,9.78111111112,43.6532222222,6.44433333333,9.76955555557,11.0421111111,5.21722222222,16.42,14.1841111111,12.728,13.0834444444
804.07,11.3431111111,55.1031111111,9.81222222222,43.8528888889,5.93833333333,9.92800000001,10.7283333333,5.41644444444,16.7711111111,14.3352222222,12.584,13.3147777778
804.38,10.3611111111,54.946,9.37644444446,43.3191111111,5.13355555555,9.32944444446,10.7126666667,4.59444444444,16.7487777778,14.1818888889,11.8495555556,12.7754444445
804.68,9.26511111112,54.3054444444,9.33533333332,42.9724444445,4.91888888889,9.00811111111,11.0878888889,4.11266666667,16.2167777778,13.8566666666,11.4852222222,12.0341111111
804.99,8.23577777777,54.1711111111,8.63811111111,42.7642222222,3.78666666667,8.18833333333,10.3658888889,3.07633333333,15.0986666667,13.0398888889,10.7562222222,11.4066666667
