wavelength,Back_HemGuim,Belly_HemGuim,Breast_HemGuim,Crissum_HemGuim,Crown_HemGuim,DorTail_HemGuim,Patch10_HemGuim,Patch11_HemGuim,Rump_HemGuim,Throat_HemGuim,WingTip_HemGuim
581.31,16.0044666667,48.7458,22.9717333333,42.5250666667,14.7413333333,14.5378,42.7002666666,31.3207333333,22.0499333333,9.21840000001,15.274
581.65,15.9793333333,48.7186,23.0310666667,42.5194,14.7249333333,14.5562666667,42.7112666667,31.3178,22.1278666667,9.23906666666,15.2606
581.98,15.9704666667,48.6834666667,23.0665333333,42.4748,14.7129333333,14.559,42.6812666667,31.2840666667,22.138,9.22953333333,15.2892666667
582.32,16.0052,48.6718,23.1475333333,42.4909333334,14.7624666667,14.6018666667,42.7004666667,31.3348666667,22.2274,9.25260000001,15.3250666667
582.66,15.9734666667,48.6378,23.1497333333,42.4985333333,14.7195333333,14.5780666667,42.7474666667,31.3055333333,22.2909333334,9.24239999999,15.3104
583.00,15.9461333333,48.7143333333,23.1726,42.5110666667,14.7026666667,14.5518666667,42.7842,31.3032,22.3246666667,9.20746666667,15.2879333333
583.34,15.8786,48.6064666667,23.1335333334,42.4407333333,14.6612,14.4888,42.7510666667,31.2316,22.2922,9.17093333333,15.2431333333
583.68,15.9216,48.6014666667,23.1932666667,42.4176666667,14.7242666667,14.5555333333,42.7948666667,31.2276,22.4233333333,9.22646666667,15.2960666667
584.01,15.9427333333,48.586,23.2449333333,42.4504,14.7091333333,14.555,42.82,31.2206666667,22.4826,9.22693333333,15.2819333333
584.35,15.9804,48.6624,23.3474,42.5438666667,14.7426666667,14.5884,42.9100666666,31.2629333333,22.6058666667,9.26520000001,15.3056666667
584.69,15.9698666667,48.6403333333,23.3624666667,42.5173333333,14.7445333333,14.6174666667,42.8363333333,31.2112666667,22.5906,9.26293333333,15.3030666667
585.03,15.9041333333,48.6638666667,23.3463333333,42.4799333333,14.7204,14.579,42.8258666667,31.1974666667,22.5849333333,9.22233333333,15.2635333333
585.37,15.897,48.667,23.4010666667,42.5278666667,14.7213333333,14.5538666667,42.8496666667,31.2019333333,22.605,9.20119999999,15.2770666667
585.70,15.8786,48.6554,23.4452666667,42.5660666667,14.7020666667,14.5577333333,42.8382,31.1886,22.665,9.19373333334,15.2405333333
586.04,15.8185333333,48.5962,23.4541333333,42.4654666667,14.6374,14.5156,42.8036,31.0831333333,22.6506666667,9.1712,15.2028
586.38,15.8019333333,48.5674666667,23.5102,42.4159333333,14.6260666667,14.5072666667,42.7638666667,31.035,22.6692666667,9.15019999999,15.1567333333
586.72,15.8971333333,48.6061333333,23.6308,42.4603333333,14.687,14.5976666667,42.8148666667,31.0822666666,22.7778,9.22180000001,15.2462
587.06,15.8549333334,48.6553333333,23.6928666667,42.4549333333,14.6349333333,14.5937333334,42.8402,31.0918666667,22.8215333333,9.21559999999,15.2307333333
587.39,15.8727333333,48.7784,23.8186,42.5478,14.6544,14.6403333333,42.9662,31.1577333333,22.905,9.2574,15.2796
587.73,15.9280666667,48.7897333333,23.9515333333,42.563,14.7070666667,14.7158,43.0024666667,31.1953333333,22.9846666667,9.31926666667,15.3452666667
588.07,15.8641333333,48.7418,24.0071333333,42.5276,14.6852666667,14.6983333333,43.0324,31.1838666667,23.0117333333,9.29080000001,15.3292
588.41,15.894,48.8084666667,24.1188666667,42.5989333333,14.7088,14.7061333333,43.1635333333,31.241,23.1198666667,9.3452,15.3795333333
588.74,15.9390666667,48.8212,24.2346666667,42.6597333333,14.7044666667,14.7395333333,43.2415333333,31.3015333333,23.2064666667,9.38,15.4412666667
589.08,16.0649333333,48.9374,24.3647333333,42.7817333333,14.8222,14.8646666667,43.3486666667,31.3986,23.3654,9.47780000001,15.5326666667
589.42,16.0936666667,48.9898666667,24.433,42.8344666667,14.8102666667,14.9025333333,43.4248,31.3870666666,23.4405333333,9.487,15.5466
589.76,16.1514,49.0821333334,24.5688666666,42.9169333333,14.8672,14.9456666667,43.5347333333,31.4811333333,23.5694,9.5388,15.6098
590.09,16.1737333333,49.1398666667,24.6450666667,42.9484666667,14.9132,14.9982,43.6074666667,31.5312666667,23.6396,9.57893333333,15.6900666667
590.43,16.1018,49.1258,24.6361333333,42.9249333333,14.8605333333,14.942,43.5983333333,31.4862666667,23.6388,9.52099999999,15.6412
590.77,16.1656,49.1621333333,24.7326,42.9681333333,14.9285333333,15.0093333333,43.6561333333,31.54,23.7506666667,9.56373333333,15.7194
591.11,16.1564,49.1036,24.7523333333,42.9429333333,14.9003333333,14.9767333333,43.6396666667,31.5156666667,23.7848666667,9.5298,15.6842
591.44,16.1208666667,49.188,24.8012666667,43.0036666667,14.9190666667,14.9583333333,43.7232666667,31.5426666667,23.8822666667,9.5092,15.6638666667
591.78,16.1139333333,49.2131333333,24.8407333333,43.0056666666,14.9134,14.9629333333,43.7225333333,31.5196666667,23.8862666667,9.48173333333,15.6632
592.12,16.0541333333,49.2128666667,24.8503333333,43.0041333333,14.8550666667,14.9071333333,43.7264,31.4818,23.9068,9.40806666667,15.6261333333
592.46,16.0782666667,49.2649333333,24.9027333334,43.0758666667,14.8648666667,14.9151333333,43.8192666667,31.5070666666,23.9787333333,9.40593333334,15.6366
592.79,15.948,49.1741333333,24.8739333334,42.9271333333,14.7303333333,14.8223333333,43.7498,31.3854666667,23.9025333333,9.29159999999,15.5448666667
593.13,15.9814666667,49.1375333333,24.9483333333,42.9044666667,14.7742,14.8326666667,43.7642666667,31.4098666667,23.9441333334,9.33153333333,15.6030666667
593.47,16.059,49.2524,25.0608666667,43.048,14.8835333333,14.9338,43.8670666667,31.491,24.1084666667,9.41686666666,15.7217333333
593.80,16.0592,49.2134666667,25.1016,43.0520666667,14.8409333333,14.9053333333,43.8479333334,31.4928666667,24.1465333333,9.42233333333,15.6966
594.14,16.0592,49.1574,25.1515333333,43.0238,14.8405333333,14.8994666667,43.8230666667,31.4877333333,24.1987333333,9.436,15.6846
594.48,16.058,49.0958,25.1758666667,43.0032666667,14.8422666667,14.8981333333,43.7907333333,31.4493333333,24.2608666667,9.45933333334,15.6868666667
594.81,16.0761333333,49.0428,25.2128666667,42.9691333333,14.8442,14.9257333333,43.7494,31.417,24.325,9.45646666667,15.6980666667
595.15,16.0826666667,48.9785333333,25.2478,42.8766666667,14.8168,14.9103333333,43.7296666667,31.3717333334,24.3658666667,9.45760000001,15.7052666667
595.49,16.1442,48.9744,25.296,42.8637333333,14.8537333333,14.9647333333,43.7393333333,31.4085333333,24.4813333333,9.53313333333,15.7536666667
595.82,16.2573333333,49.0060666667,25.3922,42.9031333333,14.9320666667,15.0706666667,43.7832,31.5052,24.6319333333,9.60599999999,15.8154666667
596.16,16.2276,48.9594666667,25.4212666667,42.8551333333,14.904,15.0674666667,43.728,31.4529333333,24.6615333333,9.59259999999,15.7922
596.50,16.2101333333,48.9397333333,25.4354666667,42.8526,14.9108,15.0652,43.7261333333,31.4490666667,24.6997333333,9.59673333333,15.7846
596.83,16.2182,48.9477333333,25.4792666666,42.8800666667,14.8870666666,15.0811333333,43.7667333333,31.4650666667,24.7521333333,9.59719999999,15.765
597.17,16.2106666667,48.9546666667,25.5321333333,42.8636666666,14.8522666667,15.0806666667,43.7781333333,31.4642666667,24.7582666667,9.57026666667,15.7462666667
597.51,16.2494,48.9788,25.5895333333,42.8964,14.9057333333,15.1132,43.845,31.487,24.8346,9.58039999999,15.7756
597.84,16.3031333333,49.0953333333,25.6766666667,43.0016666667,14.9432,15.1468,43.9336666667,31.5308,24.9418,9.59426666666,15.8260666667
598.18,16.3423333333,49.2106666667,25.7494,43.1066,14.9707333333,15.1772,44.0441333333,31.6066666667,25.0214666666,9.59040000001,15.8596
598.52,16.3636,49.3139333333,25.8416666667,43.1572666667,15.011,15.2031333333,44.1369333333,31.6898,25.0912,9.62926666667,15.9008
598.85,16.3538,49.2658,25.8494666667,43.1936,14.9963333333,15.2161333333,44.1397333333,31.6866,25.1009333333,9.61386666666,15.8992666667
599.19,16.3904,49.3872,25.9766666667,43.3724,15.0384666667,15.246,44.274,31.7847333333,25.2124,9.62579999999,15.9301333333
599.53,16.3709333333,49.4138,26.0251333333,43.4018,15.0198,15.2332666667,44.3161333333,31.7350666666,25.2338666667,9.60866666667,15.9401333333
599.86,16.3514666667,49.466,26.0501333333,43.4252666666,15.0236666667,15.1827333334,44.3538,31.7226666666,25.2685333333,9.54086666667,15.9232666667
600.20,16.3614666667,49.4916,26.0926666667,43.4463333333,15.0544666667,15.1826,44.36,31.7118666667,25.3464666667,9.5808,15.977
600.53,16.3002666667,49.5022666667,26.1262,43.4199333333,15.0563333333,15.1566,44.3557333333,31.6931333333,25.3727333333,9.55820000001,15.9691333333
600.87,16.3252666667,49.4492,26.1310666667,43.382,15.0840666667,15.1610666667,44.3472666667,31.7006666667,25.4394,9.56893333333,15.9552
601.21,16.2401333333,49.3792666667,26.1382666667,43.2934666667,14.9969333333,15.1188,44.2996666667,31.6461333334,25.4693333333,9.51820000001,15.9039333333
601.54,16.1992,49.3469333333,26.1698666667,43.2299333334,14.968,15.1068,44.2873333333,31.6131333333,25.4854666667,9.49926666667,15.8994666667
601.88,16.1373333333,49.261,26.2269333333,43.1834666667,14.9669333333,15.0808,44.2626,31.5600666667,25.5100666667,9.51306666668,15.8732666667
602.21,16.1155333333,49.2966666667,26.287,43.2039333333,14.9394,15.0734,44.3022,31.5604666667,25.5899333333,9.50806666666,15.9008666667
602.55,16.1276,49.3217333333,26.3264,43.2096666667,14.9618,15.0713333333,44.3398,31.5689333333,25.6678,9.5364,15.9306666667
602.88,16.1992,49.3994666667,26.4210666667,43.2457333333,14.9630666667,15.1206,44.4167333333,31.5798,25.7647333333,9.57920000001,16.0066
603.22,16.1519333333,49.3082,26.4251333334,43.1536,14.9398666666,15.1094666667,44.3034,31.5319333334,25.7768666667,9.57373333334,15.9892666667
603.56,16.2257333333,49.3320666667,26.5274,43.1745333334,14.9972,15.2025333333,44.3462,31.5694666667,25.8538666667,9.6832,16.0619333333
603.89,16.2591333333,49.3298666666,26.6116,43.182,15.0062666667,15.2413333333,44.4128,31.6228666667,25.9394666667,9.70619999999,16.0766666667
604.23,16.2704,49.3168,26.6342,43.1633333333,15.0073333333,15.2526666667,44.4141333333,31.6338,25.9717333333,9.71646666666,16.0980666667
604.56,16.2232666667,49.313,26.6691333333,43.1563333333,14.9781333333,15.2488,44.4100666667,31.5860666667,26.0013333333,9.70199999999,16.1020666667
604.90,16.2400666667,49.3498666666,26.7120666667,43.1794666667,14.9874666667,15.248,44.423,31.5738666667,26.0277333333,9.69866666666,16.0944666667
605.23,16.2977333333,49.406,26.7941333333,43.279,15.0134,15.312,44.5170666667,31.633,26.1237333333,9.75753333333,16.1499333333
605.57,16.3638666667,49.4286666667,26.8913333333,43.2810666667,15.0419333333,15.3734666667,44.5487333333,31.6665333333,26.1886666667,9.78146666667,16.2018
605.90,16.3845333333,49.4266666667,26.9477333333,43.3013333333,15.0721333333,15.3966,44.5754,31.6822666667,26.2231333333,9.79879999999,16.1836666667
606.24,16.3900666667,49.4497333333,27.0231333333,43.3562666667,15.0778,15.4494,44.5986,31.6814,26.2854666667,9.8088,16.2061333333
606.58,16.3062,49.3232666667,26.9946,43.2588,15.0392666667,15.4174,44.5404,31.6068666667,26.2396666666,9.74593333334,16.1240666667
606.91,16.3437333333,49.3086666667,27.0927333333,43.2952,15.1038666667,15.4768,44.6188666667,31.639,26.3132666667,9.82600000001,16.1670666667
607.25,16.3209333333,49.3391333333,27.1433333333,43.3185333333,15.0882666667,15.476,44.6286666667,31.6615333333,26.4122666667,9.79646666667,16.1578
607.58,16.3493333333,49.4207333333,27.2191333333,43.4204,15.1125333333,15.4884666667,44.7198666667,31.6760666667,26.4838666667,9.81713333334,16.1986
607.92,16.3898,49.482,27.3506666667,43.5146666667,15.1788,15.5406666667,44.8056666666,31.7224666667,26.5993333333,9.85133333333,16.2552
608.25,16.4190666667,49.5023333333,27.4170666667,43.5316,15.2162,15.5656,44.8580666667,31.702,26.6610666667,9.88973333334,16.2688
608.59,16.4519333333,49.4409333333,27.4637333333,43.5162,15.2485333333,15.6199333333,44.8484666667,31.7288,26.7136,9.92933333333,16.3178666667
608.92,16.3768666667,49.2790666667,27.4088666667,43.3798,15.1889333333,15.5505333333,44.7731333333,31.5988,26.6536666667,9.85479999999,16.2282
609.26,16.3542,49.2557333333,27.4186,43.3778666667,15.1704,15.5406,44.8374,31.5619333333,26.6734,9.85153333333,16.2079333333
609.59,16.2877333333,49.1416,27.3657333333,43.2998,15.125,15.5186,44.7914666667,31.4459333333,26.6283333333,9.80426666666,16.1668
609.93,16.2844666667,49.1432,27.4012,43.2824,15.1252,15.5098666667,44.8219333333,31.4318666667,26.6691333333,9.77926666667,16.1551333333
610.26,16.1995333333,49.0291333333,27.3480666667,43.1578666667,15.0728666667,15.4114,44.7162666667,31.3145333333,26.6432666667,9.71293333334,16.1159333333
610.60,16.2194666667,49.1154666667,27.401,43.2247333333,15.0862666667,15.4158666667,44.7962666667,31.3563333333,26.7096,9.69353333333,16.1264
610.93,16.2396,49.0902666667,27.461,43.2834,15.1429333333,15.4504,44.8913333333,31.3396666667,26.7623333333,9.73353333334,16.2062666667
611.27,16.245,49.0093333333,27.5212666667,43.2185333333,15.1769333333,15.5034666666,44.8344,31.3276666667,26.8042,9.7452,16.2142666667
611.60,16.2605333333,49.0006666667,27.5612666667,43.2124666667,15.1969333333,15.5294666667,44.8497333333,31.3064666667,26.8596666667,9.77853333333,16.2207333333
611.93,16.2934666667,49.0232,27.6338666667,43.2407333333,15.2013333333,15.544,44.8936,31.3698,26.917,9.7942,16.2378
612.27,16.2923333333,49.1371333334,27.7368,43.3046,15.2628,15.5589333333,45.0022666667,31.373,26.9862,9.83019999999,16.2708666667
612.60,16.3143333333,49.1940666667,27.7924,43.3624,15.3111333333,15.614,45.0282666667,31.4327333333,27.093,9.87979999999,16.3106
612.94,16.3754,49.2762666667,27.8909333333,43.4393333333,15.3858666667,15.6378,44.9867333333,31.4984,27.1725333333,9.93959999999,16.3713333333
613.27,16.5247333333,49.4342,28.0625333333,43.6517333333,15.5179333333,15.7179333334,45.0872666667,31.6595333333,27.3924,10.0594,16.5083333333
613.61,16.5732,49.4546,28.1610666667,43.6757333334,15.5586,15.7796,45.0987333333,31.6848666667,27.475,10.1528666667,16.5676666667
613.94,16.7982,49.6396,28.3845333333,43.8480666667,15.7546666667,16.0258666666,45.2787333333,31.9098,27.72,10.3751333333,16.7568
614.28,16.7982,49.5930666666,28.4328666667,43.8252666667,15.7442,16.03,45.2388666667,31.8616666667,27.7698,10.4076,16.774
614.61,16.767,49.5987333333,28.4825333333,43.7506666667,15.7008,15.9950666667,45.215,31.8506666667,27.7802666667,10.3892,16.7202
614.94,16.7300666666,49.5767333333,28.4796666667,43.7391333333,15.6436,15.9375333333,45.1839333333,31.7802666667,27.7763333333,10.352,16.6387333333
615.28,16.7621333333,49.6738666667,28.5598,43.7937333333,15.6397333333,15.9474,45.2314,31.8006666667,27.8589333333,10.3538,16.6834
615.61,16.7832666667,49.7369333333,28.6334,43.8709333333,15.6368,15.9594666667,45.2752666667,31.8214,27.9430666667,10.3465333333,16.7179333333
615.95,16.8102,49.7448,28.6906,43.9350666667,15.62,15.9632,45.2787333333,31.8188,28.0087333333,10.3025333333,16.7108
616.28,16.8653333334,49.8761333333,28.8454666667,43.9982,15.7014,15.9969333333,45.3495333333,31.9275333333,28.1108,10.3470666667,16.7704666667
616.61,16.8088666667,49.8844,28.8702666667,43.9790666667,15.6170666667,15.9721333334,45.3889333333,31.8788,28.1688,10.2826,16.7163333333
616.95,16.8155333333,50.0022,28.9807333333,43.9931333333,15.6010666667,16.0043333334,45.4640666666,31.8757333333,28.221,10.3194,16.7208666667
617.28,16.792,50.0750666667,29.0294666667,43.9986,15.5925333333,15.9742,45.4894,31.8828666667,28.2434666667,10.3006,16.6950666667
617.62,16.6535333333,49.9472666667,28.9918666667,43.9296,15.4782666666,15.8456666667,45.3778666667,31.7646666667,28.1536,10.1976,16.5516
617.95,16.5857333333,49.908,28.9587333334,43.9069333333,15.3824666667,15.7746,45.3515333333,31.6904,28.1242666667,10.1186666667,16.4860666666
618.28,16.5428,49.7962666667,28.9164,43.8188666667,15.3334,15.737,45.2481333333,31.6335333333,28.0895333333,10.0727333333,16.4396
618.62,16.6177333333,49.8820666667,29.0235333333,43.9243333333,15.3584666667,15.7995333333,45.3236666667,31.7359333333,28.2046666667,10.1396666667,16.5590666667
618.95,16.59,49.7606,29.0145333333,43.8644,15.3728,15.8031333333,45.3102,31.7286666667,28.2017333334,10.1431333333,16.5338666667
619.28,16.5692,49.7317333333,29.0386,43.8184,15.3902,15.8246666667,45.2998666667,31.7234666667,28.2275333333,10.1444666667,16.5408666667
619.62,16.5638,49.7772666667,29.1194,43.7964,15.3788666666,15.8254,45.3431333333,31.7482666667,28.3020666667,10.1734666667,16.5523333333
619.95,16.584,49.7800666667,29.1919333333,43.8527333333,15.3698,15.8626,45.4002666667,31.7454,28.354,10.2236,16.5731333333
620.28,16.6259333333,49.7292666667,29.2387333333,43.8457333333,15.4075333333,15.9176,45.3678666667,31.7586666667,28.3946,10.2823333333,16.6292
620.62,16.6518,49.6378666667,29.2629333333,43.7797333333,15.4518,15.9646666667,45.3130666667,31.7734,28.4225333333,10.3106666667,16.6518
620.95,16.6904666667,49.6308,29.3141333333,43.7672666667,15.4877333333,15.9803333333,45.3435333333,31.7786,28.4905333333,10.3072666667,16.7025333333
621.28,16.767,49.7784666667,29.4511333333,43.8770666667,15.5304,16.0044,45.49,31.8394,28.5841333333,10.3672,16.8237333333
621.62,16.8468,49.8378666667,29.6178666667,43.9473333333,15.6270666667,16.109,45.5646666667,31.9616666667,28.7035333333,10.4580666667,16.8844666667
621.95,16.9036,49.9048,29.7183333333,44.0153333333,15.6932,16.1766,45.6480666667,32.0458,28.8266,10.5268,16.9132666666
622.28,16.9112666667,49.9246666667,29.7394,43.9770666667,15.7080666667,16.1572,45.6949333333,32.0418,28.8632666667,10.5072666667,16.8584
622.62,16.9796,49.9858,29.864,44.042,15.7194,16.1732,45.7178666667,32.0403333333,28.9444666666,10.5546,16.8788
622.95,16.9396666667,49.8907333333,29.8678,43.99,15.7103333333,16.1028,45.6654,32.009,28.9633333333,10.5326,16.8457333333
623.28,16.9944,49.8697333333,29.9520666667,44.0330666667,15.7649333333,16.1706666667,45.6449333333,32.0767333333,29.0461333333,10.5909333333,16.9166666667
623.62,16.9838666667,49.8796666667,29.992,44.0,15.7718666667,16.1780666667,45.6310666667,32.0452,29.0814,10.5367333333,16.9459333333
623.95,16.9639333333,49.8737333333,30.0206,43.9844,15.7498666667,16.1772,45.6448666667,32.018,29.1475333333,10.5412,16.9241333333
624.28,16.9478666667,49.9369333333,30.1151333333,44.0264,15.7015333333,16.1528666666,45.7137333333,32.0528,29.2122666667,10.4708666667,16.9043333333
624.62,16.8731333333,49.8994666667,30.1337333333,43.9923333333,15.6357333333,16.1062,45.6624666667,32.0024666667,29.2165333333,10.4528,16.8555333333
624.95,16.8754,49.8822,30.1782,44.0019333333,15.6481333333,16.1308,45.6534,32.0534,29.316,10.4578,16.8682
625.28,16.9042,50.0062,30.2671333333,44.0624,15.7306666667,16.2105333333,45.7563333333,32.1058666667,29.4531333333,10.5413333333,16.955
625.61,16.991,50.0692,30.3440666667,44.1150666667,15.7995333333,16.2656666667,45.8049333333,32.1391333333,29.5462666667,10.5945333333,17.025
625.95,16.9530666667,50.059,30.3930666667,44.0806666667,15.7582666667,16.2646666667,45.7786666667,32.0894666667,29.5422666667,10.5884,17.023
626.28,16.8899333333,50.0234,30.3845333333,44.0336666667,15.7352,16.2116666667,45.7088,32.0543333333,29.5603333333,10.5312666667,17.0034666667
626.61,16.92,50.0404666667,30.4798666667,44.0657333333,15.7213333333,16.2452,45.7359333333,32.0422,29.6120666667,10.5505333333,16.9886
626.94,16.8938,50.0549333333,30.5091333333,44.093,15.6937333333,16.2415333333,45.7777333333,32.0288666667,29.6198,10.5564,16.9586666667
627.28,16.8368,49.9697333333,30.477,44.0174,15.6332,16.1914666667,45.7415333333,31.9705333333,29.5846,10.5339333333,16.8783333333
627.61,16.8362,50.003,30.558,44.0048,15.6710666667,16.2013333333,45.7875333333,31.9828666667,29.6202,10.5466666667,16.9083333334
627.94,16.7928,49.8816,30.4891333333,43.9110666667,15.6287333334,16.1684666667,45.7192,31.9116666667,29.5864666667,10.5647333333,16.8928
628.27,16.8758666667,49.9074666667,30.5556666667,43.9492666667,15.6843333333,16.2526666666,45.7582666667,31.9573333333,29.6697333333,10.6257333333,16.9614666667
628.61,16.878,49.9814666667,30.6157333333,44.0065333333,15.6896666666,16.2789333333,45.8288,31.9274,29.7231333333,10.6206,16.947
628.94,16.8698666667,49.9517333333,30.6390666666,43.9714666667,15.6244,16.239,45.7872,31.8716,29.7252666667,10.5488,16.9061333333
629.27,16.7842666667,49.915,30.6344666667,43.9472666667,15.5588,16.1814666667,45.7688666667,31.8042666667,29.7157333333,10.5150666667,16.8639333333
629.60,16.8094666667,49.9076,30.6618666667,43.946,15.6162,16.1742666667,45.8116,31.8189333333,29.7586,10.5333333333,16.8929333333
629.94,16.7620666667,49.8255333334,30.6170666667,43.8981333333,15.5658666667,16.1806,45.7836666667,31.7720666667,29.7603333333,10.5132666667,16.8514
630.27,16.7733333333,49.9210666667,30.644,43.9692,15.5962666667,16.2236666667,45.8506666667,31.7976666667,29.8166666667,10.5101333333,16.8915333333
630.60,16.8021333333,49.8804666667,30.6598666667,43.8836666667,15.6508,16.2176,45.8094,31.7505333333,29.8374,10.4776666667,16.9100666667
630.93,16.8472666667,49.9177333333,30.7294666667,43.9116,15.6616,16.2089333333,45.8012666667,31.7688666667,29.9355333333,10.5176666667,16.9386666667
631.26,16.8761333333,49.9574666667,30.7897333333,43.9984666666,15.6678666667,16.2342,45.8181333333,31.7971333333,30.03,10.5339333333,16.937
631.60,16.9467333333,50.0681333333,30.9687333333,44.1102,15.7473333333,16.3025333333,45.9307333333,31.8642,30.192,10.606,17.0210666667
631.93,17.0291333333,50.2228666667,31.0962666667,44.2328666667,15.8402,16.4049333333,46.0637333333,31.9986666667,30.367,10.6858666667,17.1004
632.26,17.0584,50.2010666667,31.1639333333,44.21,15.9345333333,16.461,46.0508,32.0539333333,30.4324666667,10.767,17.1608
632.59,17.0278,50.1492,31.1598666667,44.1426,15.934,16.4168,46.0380666667,32.0294,30.4267333333,10.7437333333,17.1728666667
632.92,17.0682666667,50.1496666667,31.2264666667,44.1476666667,15.9687333333,16.4658,46.0521333333,32.105,30.466,10.797,17.2251333333
633.26,17.1574666667,50.3258666667,31.4415333333,44.3356666667,16.0432666667,16.5825333333,46.1963333333,32.2372666667,30.6619333333,10.8688666667,17.3102666667
633.59,17.2650666667,50.4865333333,31.6205333333,44.4344,16.1212,16.6658,46.3426666667,32.354,30.7898666666,10.9158666667,17.4134666667
633.92,17.2317333333,50.4811333333,31.6442666667,44.3722,16.0877333333,16.6102666667,46.2968,32.3305333333,30.8172666667,10.9010666667,17.3874
634.25,17.17,50.4739333333,31.6248,44.3826,15.9786666667,16.5754,46.3122,32.3139333333,30.8768666667,10.8386666667,17.327
634.58,17.2039333333,50.5229333333,31.7719333333,44.4812,16.05,16.6990666667,46.4009333333,32.3876666667,31.0177333333,10.9016666667,17.4354666667
634.91,17.127,50.4632,31.7253333333,44.3882666667,15.9948666667,16.6384666667,46.3011333333,32.3434,30.9928666667,10.8184,17.4073333333
635.25,17.0182,50.3892666667,31.6338,44.2987333333,15.9381333333,16.5784666667,46.1546,32.1974,30.9285333333,10.7080666667,17.2821333334
635.58,16.9407333333,50.1941333334,31.5873333333,44.1911333333,15.8473333333,16.4791333333,46.0232,32.066,30.8467333333,10.659,17.1706666667
635.91,16.9282666667,50.1812666667,31.5455333333,44.1468666667,15.7769333333,16.4630666666,45.9883333333,32.0186,30.8541333333,10.6106,17.1660666667
636.24,17.0466,50.324,31.7266666667,44.2991333334,15.8809333333,16.5816666667,46.0961333333,32.1234,31.0184666667,10.7251333333,17.2675333333
636.57,17.1972,50.5818,31.96,44.5084,16.0225333333,16.7431333333,46.2876666667,32.2536,31.3231333333,10.8678,17.4194666667
636.90,17.1008666667,50.4114666667,31.8364666666,44.4144666667,15.9848666667,16.7067333333,46.1386666667,32.1262666667,31.2793333333,10.8631333333,17.3656666667
637.23,17.0236,50.36,31.8045333333,44.3798666667,15.9640666667,16.6522,46.0501333334,32.0682,31.2761333333,10.8224,17.345
637.56,17.0388,50.2993333333,31.9134,44.4126,15.9928666667,16.7155333333,46.1328666667,32.1059333334,31.3145333333,10.8876666667,17.4058666667
637.90,17.0062666667,50.3706,31.9922666667,44.4217333333,15.9878666667,16.667,46.1667333333,32.0982666667,31.3428,10.8902,17.4088
638.23,16.9035333333,50.3038666667,31.9212,44.3454666667,15.9118,16.5406666667,46.1446666667,32.0107333333,31.2728,10.795,17.332
638.56,16.9652,50.3785333333,32.0227333333,44.4641333334,15.9577333333,16.6110666666,46.2597333333,32.0336666667,31.3655333333,10.8514,17.3565333333
638.89,17.0349333333,50.3614666667,32.0564666667,44.5021333334,16.0037333333,16.6711333333,46.272,32.1202666667,31.4276666666,10.9374,17.4296666667
639.22,16.9272,50.3196666667,32.0651333333,44.4529333333,15.9532,16.5808,46.2144,32.0685333333,31.3972666667,10.8274,17.3856
639.55,16.9335333333,50.3112,32.1558666667,44.4515333333,15.9717333333,16.5963333333,46.2392666667,32.0687333333,31.4871333333,10.9084666667,17.3678666667
639.88,16.8795333333,50.2024,32.1389333333,44.3823333333,15.9233333333,16.5944666667,46.1939333333,32.0279333333,31.4953333333,10.9246666667,17.3182666667
640.21,16.7978,50.0592666667,32.0416,44.2427333333,15.8314,16.491,46.0568,31.9042666667,31.3654,10.8332,17.2418666667
640.54,16.7978666667,50.1210666667,32.1024666667,44.2368666667,15.7981333333,16.4672666667,46.1188666667,31.9019333333,31.3948666667,10.7989333333,17.2424666667
640.87,16.8776,50.1874666667,32.2462,44.3138666667,15.8681333333,16.5586,46.2566666667,31.9804666667,31.4954666667,10.9329333333,17.3237333333
641.20,16.8989333333,50.1774666667,32.213,44.2620666667,15.9028,16.5661333333,46.1336666667,31.9417333333,31.5684666667,10.9782666667,17.3522
641.53,17.1002,50.289,32.3656666667,44.3828666667,16.0856666667,16.7529333334,46.2927333333,32.108,31.7861333334,11.177,17.5538666667
641.87,17.2609333333,50.4232,32.4736,44.4346666667,16.2195333333,16.9143333333,46.3539333333,32.2078,31.8944,11.3287333333,17.6577333333
642.20,17.2876,50.458,32.5672666667,44.4197333333,16.2812666667,16.9809333333,46.4173333333,32.2596666667,31.9961333333,11.4073333333,17.7438666667
642.53,17.2398666667,50.4924666667,32.6638,44.4169333333,16.2724666667,16.9162,46.4274,32.2629333334,32.0381333333,11.3800666667,17.7342666667
642.86,17.3554666667,50.5967333333,32.742,44.4914,16.3215333333,16.9881333333,46.5232,32.3284666667,32.1292,11.4412666667,17.8371333333
643.19,17.4892666667,50.8194666667,32.9920666667,44.7299333333,16.4793333334,17.1302,46.7517333333,32.5548666667,32.2972666667,11.5374666666,18.0431333333
643.52,17.3923333333,50.7959333333,32.8682,44.6612666667,16.3826666667,17.0425333333,46.7484,32.4794,32.2224,11.3637333333,17.9214
643.85,17.4160666667,50.7147333333,32.9578,44.6730666667,16.3932,17.1122,46.7753333333,32.5048666666,32.2418666667,11.3538,17.9478
644.18,17.5293333333,50.8328,33.1322,44.7821333333,16.504,17.2535333333,46.8458666667,32.6718,32.437,11.4141333333,18.0761333333
644.51,17.5426,50.8328,33.1032,44.7838,16.5392666667,17.2652666667,46.8053333333,32.6168,32.5002666667,11.3976666667,18.0345333333
