wavelength,Back_SpoMinm,Belly_SpoMinm,Breast_SpoMinm,Crissum_SpoMinm,Crown_SpoMinm,DorTail_SpoMinm,Patch10_SpoMinm,Rump_SpoMinm,Throat_SpoMinm,WingTip_SpoMinm
576.56,13.5724,23.9239333333,21.9624666666,22.4664666667,15.3335333333,11.1905058824,30.5566666667,20.1223333333,22.9908666667,9.3122
576.90,13.5954,24.0122666667,22.0472666667,22.5494,15.3533333333,11.2149215686,30.5891333333,20.206,23.0662666666,9.32553333333
577.24,13.5522,24.0491333333,22.0782666667,22.5882666667,15.3422666667,11.1968313726,30.584,20.2367333333,23.0758,9.31199999999
577.58,13.5347333333,24.094,22.1326,22.6288666667,15.3236666667,11.2223137255,30.6122666667,20.2770666667,23.1276666667,9.32686666667
577.92,13.5115333333,24.1000666667,22.1926666667,22.6746666666,15.3217333333,11.2118666667,30.5961333333,20.2934,23.1588666667,9.30546666667
578.26,13.5122,24.1413333333,22.2419333333,22.7289333333,15.3174666666,11.2041294117,30.5340666667,20.331,23.1513333333,9.287
578.60,13.4924666667,24.1582666667,22.2780666667,22.7716666666,15.293,11.1672078431,30.5273333333,20.345,23.1780666667,9.25899999999
578.94,13.4904666667,24.2291333333,22.3419333333,22.8201333333,15.2848,11.1676980392,30.5140666667,20.3782666667,23.1953333333,9.24233333333
579.28,13.546,24.3475333333,22.4853333333,22.9286666667,15.3336,11.2037372549,30.5948666667,20.4424,23.3080666667,9.2854
579.61,13.5143333334,24.4014,22.4928,22.9474,15.3431333333,11.2095960784,30.5628666667,20.4738,23.3340666667,9.30333333333
579.95,13.5245333333,24.4656,22.5571333333,22.9980666667,15.3815333333,11.2045058824,30.5738,20.5235333333,23.3786,9.27773333333
580.29,13.4811333333,24.4779333333,22.5517333333,23.0037333333,15.3238666667,11.1657529412,30.5122666667,20.5071333333,23.3868666667,9.25259999999
580.63,13.4696,24.4830666667,22.5777333333,23.0347333333,15.2852666667,11.1570352941,30.4854,20.5215333333,23.4172,9.26253333333
580.97,13.5075333333,24.5688666667,22.6808,23.1056,15.3203333333,11.1950784314,30.5109333333,20.6078,23.4774666667,9.28539999999
581.31,13.5701333333,24.6790666667,22.7434,23.2046,15.3848666667,11.2079568627,30.5415333333,20.6997333333,23.5311333333,9.3024
581.65,13.6438666667,24.8368,22.8913333333,23.3297333333,15.4412,11.2795568628,30.6454,20.8163333333,23.6503333333,9.36959999999
581.98,13.6835333333,24.9344666667,22.9915333333,23.4164,15.4656,11.3048784314,30.6802666667,20.8932666667,23.7248,9.43806666668
582.32,13.7376,25.0465333333,23.0893333333,23.5227333333,15.5254666667,11.3884078431,30.7497333333,20.9963333333,23.8328,9.50166666666
582.66,13.7371333333,25.0859333333,23.1255333334,23.577,15.5105333333,11.3690666667,30.7702666667,21.0250666667,23.9018,9.50253333335
583.00,13.7162,25.0941333333,23.139,23.614,15.4814666666,11.3539568628,30.7705333333,21.0793333333,23.8956666667,9.49026666667
583.34,13.6955333333,25.115,23.1777333333,23.6771333333,15.4700666667,11.3468784314,30.7616,21.1388666667,23.9155333333,9.44893333333
583.68,13.7532666667,25.2184666667,23.3057333333,23.7888666667,15.4903333333,11.4173137255,30.7762,21.2112,23.9863333333,9.51613333333
584.01,13.7792,25.3164666667,23.417,23.8690666667,15.5391333333,11.4627921569,30.8163333333,21.3155333333,24.0788666667,9.53346666666
584.35,13.7836666667,25.4001333334,23.4974666667,23.9551333333,15.5631333333,11.4701607843,30.8321333333,21.3413333333,24.1114666667,9.55140000001
584.69,13.8124,25.4860666667,23.585,24.02,15.5825333333,11.4701058824,30.8684666667,21.3938666667,24.1588,9.56146666667
585.03,13.7413333333,25.4556666667,23.5891333333,24.0201333333,15.5124666667,11.4152156863,30.7879333333,21.3627333333,24.1526,9.50419999999
585.37,13.6736666666,25.4542666667,23.5863333333,24.0318666667,15.477,11.379027451,30.7306,21.3558,24.1486666667,9.451
585.70,13.6874666667,25.5570666667,23.6730666667,24.1281333333,15.5203333333,11.4098039216,30.8071333333,21.4803333333,24.2282,9.45893333333
586.04,13.6476,25.5853333333,23.6885333333,24.1437333334,15.4878666667,11.3684117647,30.7840666667,21.5069333333,24.2366,9.42946666668
586.38,13.642,25.6406,23.7436,24.1838666667,15.4995333333,11.3704156863,30.7784,21.5519333333,24.2302,9.41713333333
586.72,13.6331333333,25.7003333333,23.7794,24.2110666667,15.5002,11.3879960784,30.7072,21.5540666666,24.2526,9.39940000001
587.06,13.6217333333,25.7699333333,23.8598666667,24.2127333333,15.4936666667,11.3727921569,30.7199333333,21.6004,24.2684,9.38166666667
587.39,13.5938666667,25.7996,23.8924666667,24.2196666667,15.463,11.339627451,30.7122666667,21.633,24.2936666667,9.37373333334
587.73,13.5869333333,25.8614,23.9105333333,24.2649333333,15.4172,11.3241098039,30.7077333333,21.6478,24.291,9.32993333333
588.07,13.5782666667,25.9223333333,23.9476,24.2898,15.4073333333,11.3104117647,30.7096,21.7029333333,24.3556666667,9.32779999999
588.41,13.5851333333,25.9725333333,23.9991333333,24.3822666667,15.4112,11.3557843137,30.7143333333,21.7704,24.4314,9.37953333333
588.74,13.6644,26.1253333334,24.1071333333,24.4778666667,15.4991333333,11.4570470588,30.8157333333,21.9018666667,24.5392,9.48386666665
589.08,13.7292666667,26.2299333333,24.1645333334,24.5335333333,15.5346666667,11.506972549,30.8524,21.9812,24.6032666667,9.515
589.42,13.6809333334,26.238,24.1685333333,24.5226666667,15.4586666667,11.4785411765,30.8278,21.9489333333,24.5846666667,9.4506
589.76,13.6548,26.2688666667,24.1858,24.4955333333,15.4184,11.4343921568,30.7666,21.9165333333,24.5660666667,9.37553333333
590.09,13.7019333334,26.3717333333,24.2864,24.5800666667,15.4705333333,11.4761098039,30.841,22.0342,24.6816666667,9.4266
590.43,13.663,26.4356,24.3257333333,24.623,15.453,11.4354509804,30.8860666667,22.0696,24.7183333333,9.39853333333
590.77,13.662,26.4956666667,24.3766666667,24.7130666666,15.4543333333,11.4472039216,30.8957333333,22.126,24.7664,9.41626666667
591.11,13.6645333333,26.5408666667,24.4248,24.7533333333,15.4540666667,11.4202313725,30.8837333333,22.1523333333,24.8075333333,9.40446666666
591.44,13.6424,26.5548666667,24.5208666666,24.7925333334,15.4615333333,11.4267137255,30.9136,22.2188,24.8646666667,9.4148
591.78,13.7062,26.6438,24.6185333333,24.8913333333,15.5126666667,11.4893843137,30.9636,22.3316,24.9255333333,9.45653333333
592.12,13.7314,26.7327333333,24.6862666667,24.9424,15.5393333333,11.5032509804,31.0289333333,22.4007333333,24.994,9.48126666667
592.46,13.7468,26.8099333333,24.7926666667,25.0217333333,15.5369333333,11.4905411765,31.0698666667,22.4729333333,25.0721333333,9.4654
592.79,13.679,26.8154666667,24.8258,25.0557333333,15.4904,11.4568117647,31.0652666667,22.5012666667,25.0768666667,9.43586666666
593.13,13.6226,26.8303333333,24.8336666667,25.0612,15.4581333333,11.4012235294,31.0025333333,22.4962,25.1012666667,9.4074
593.47,13.6693333333,26.9314666667,24.9468666666,25.1660666667,15.4987333334,11.4644392157,31.054,22.6204666667,25.2074,9.49953333333
593.80,13.6478666667,26.9886666666,25.0068,25.2293333333,15.4958666667,11.4712352941,31.0828,22.6738,25.229,9.48873333334
594.14,13.7486,27.0992666667,25.153,25.3295333333,15.5694666667,11.5529411765,31.174,22.818,25.3236666667,9.57293333335
594.48,13.8379333333,27.2214,25.2423333333,25.4429333333,15.6378,11.6196117647,31.2466666667,22.9370666667,25.4318666667,9.66026666667
594.81,13.8858666667,27.3485333333,25.3221333333,25.5564666667,15.6892666667,11.7214431373,31.3226,23.0392,25.5130666667,9.7056
595.15,13.8986,27.4298,25.3538666667,25.6190666667,15.6807333333,11.7220313725,31.3448666667,23.1022,25.5612666667,9.72519999999
595.49,13.8850666667,27.4638666667,25.3653333333,25.6216,15.6594666667,11.7159607843,31.3104,23.1225333333,25.5639333333,9.71706666668
595.82,13.8724666667,27.5224,25.3906,25.6441333333,15.6467333333,11.6905137255,31.2796,23.1607333334,25.5694,9.71086666665
596.16,13.8240666667,27.5626666667,25.4016,25.6708666667,15.6324666667,11.661945098,31.2938,23.1773333333,25.5634,9.67340000001
596.50,13.8524666667,27.6599333333,25.4894666666,25.7196,15.6373333333,11.6552627451,31.3352666667,23.2364666667,25.6266,9.70853333333
596.83,13.8746,27.7478666666,25.5627333333,25.7902666667,15.6674,11.6560509804,31.3806,23.2895333333,25.6811333333,9.7202
597.17,13.8470666667,27.7780666667,25.554,25.8228,15.6423333334,11.6317764706,31.373,23.299,25.6824666667,9.68960000001
597.51,13.8030666667,27.7821333333,25.5139333333,25.7804,15.5884666667,11.5821568627,31.2658666667,23.2520666667,25.657,9.66526666667
597.84,13.7436,27.7998666667,25.4978,25.7911333333,15.5388,11.5664941176,31.2022666666,23.2672,25.6541333333,9.63033333333
598.18,13.7196666667,27.8607333333,25.5568,25.8075333333,15.5304666667,11.5513019608,31.2018666667,23.2928666666,25.6788666667,9.629
598.52,13.6934,27.9059333333,25.6110666667,25.8381333333,15.5228,11.5003176471,31.2152666667,23.3436,25.715,9.63353333333
598.85,13.7118,27.9872,25.6692666666,25.9044666667,15.5434666667,11.5251254902,31.2131333333,23.4104,25.7605333333,9.65633333334
599.19,13.6977333333,28.0638,25.7623333333,25.9768666667,15.5617333333,11.5390039216,31.2189333333,23.4743333333,25.8123333333,9.6638
599.53,13.6820666667,28.116,25.8194,26.0484,15.5705333333,11.554427451,31.2220666667,23.4988,25.8535333333,9.66633333335
599.86,13.7156,28.1332666667,25.8834,26.0926,15.5802666667,11.5686352941,31.1641333333,23.5574,25.8788666667,9.71526666666
600.20,13.6994666667,28.169,25.9234,26.1377333333,15.5858,11.5827254902,31.1196666667,23.6023333333,25.8833333333,9.70506666667
600.53,13.7624666667,28.2804666667,26.0482666666,26.2588666667,15.6528,11.6807843137,31.1576666667,23.7484,25.9768,9.77153333333
600.87,13.8241333333,28.4125333333,26.1827333333,26.3612666667,15.735,11.7608745098,31.2457333333,23.8844666667,26.0751333333,9.86593333334
601.21,13.9222,28.5307333333,26.3352666667,26.5105333333,15.8258,11.8656,31.3726,24.0378666667,26.1906666667,9.93153333333
601.54,13.8984666667,28.5207333333,26.3325333333,26.5052666667,15.7839333333,11.7868980392,31.3422,24.0112666667,26.1876666667,9.88273333333
601.88,13.9178,28.6192666667,26.4104666667,26.5882666667,15.8026666667,11.8553137255,31.3974666667,24.0976666667,26.2642,9.8904
602.21,13.895,28.6263333333,26.4261333333,26.6164666667,15.7938,11.8856666667,31.3776666667,24.1360666667,26.2634666667,9.88126666666
602.55,13.8453333333,28.6458,26.428,26.6186666667,15.7679333333,11.8475686275,31.3584666667,24.1255333333,26.2536,9.82319999999
602.88,13.8746,28.7331333333,26.4896666667,26.6951333333,15.7825333333,11.8700313725,31.4497333333,24.1897333333,26.3528,9.84860000001
603.22,13.8874666667,28.7755333333,26.5426,26.7288,15.7953333333,11.8721607843,31.4577333333,24.2578,26.3812666667,9.85186666667
603.56,13.9086666667,28.8883333333,26.6062,26.7849333333,15.7988,11.9046156863,31.4914666667,24.3266666667,26.4698666667,9.86586666667
603.89,13.9733333333,29.0068666667,26.6965333333,26.879,15.8592666667,12.0027686275,31.5438,24.4455333333,26.5746666666,9.93726666667
604.23,14.0148,29.0955333333,26.7668666667,26.9295333333,15.8674,12.0397490196,31.5900666667,24.5290666667,26.6320666667,9.98266666665
604.56,14.0046,29.1209333333,26.8030666667,26.9586,15.8460666667,12.0275372549,31.5713333333,24.5341333333,26.6479333333,9.94580000001
604.90,13.987,29.179,26.8300666667,27.004,15.8297333333,12.0185411765,31.6040666667,24.5746,26.6877333333,9.96993333334
605.23,13.9960666667,29.3071333333,26.9251333333,27.0978,15.8836,12.0888117647,31.6782666667,24.6758,26.7767333333,10.0137333333
605.57,13.9388,29.3020666667,26.9146,27.089,15.8456666667,12.0286196078,31.6314666667,24.6546666667,26.7518,9.96433333333
605.90,13.968,29.4402,26.9984,27.1609333333,15.8584666667,12.0493529412,31.6858,24.7168666667,26.8303333334,9.98013333334
606.24,14.0622666667,29.5714,27.1272666667,27.2796666667,15.9201333333,12.1336117647,31.7691333333,24.8214,26.9652,10.0758
606.58,14.0751333333,29.655,27.1828666666,27.3176666667,15.9404666667,12.1559333333,31.7472,24.8726,26.9771333333,10.0914666667
606.91,14.0326,29.7224,27.2370666667,27.3640666667,15.9312,12.1730352941,31.7767333333,24.8924,27.0227333333,10.0653333333
607.25,14.0294666667,29.8036666667,27.3184666667,27.4714,15.9659333333,12.2067294118,31.8107333334,24.9488,27.0922666667,10.1017333333
607.58,14.0110666667,29.8423333333,27.3596666667,27.5073333333,15.9614,12.167254902,31.8086,24.9609333333,27.1228666667,10.0882
607.92,13.9741333333,29.8568,27.3892666666,27.5526666667,15.9618666667,12.1389803922,31.7849333333,24.9631333333,27.1518,10.0924
608.25,13.9799333333,29.957,27.4555333333,27.6514666667,15.9855333333,12.158345098,31.8314,25.0464,27.2343333333,10.1176666667
608.59,13.9254666667,29.9856666667,27.4962,27.6640666667,15.9306666667,12.1175764706,31.7537333333,25.0537333333,27.217,10.0568666667
608.92,13.9083333333,29.9774,27.5132666667,27.6816666667,15.9036666667,12.095454902,31.729,25.0332,27.213,10.0436666667
609.26,13.9652666667,30.0625333333,27.628,27.8094666667,15.9466666667,12.1394901961,31.7923333333,25.1218666667,27.3269333334,10.1145333333
609.59,13.9603333333,30.0627333333,27.6693333333,27.8664666667,15.9368666667,12.1624313726,31.7738,25.149,27.3584,10.1354
609.93,13.9508666667,30.0925333333,27.7418,27.9254666667,15.9328666667,12.1479372549,31.7981333333,25.1822,27.3738,10.1092666667
610.26,13.9584,30.1368,27.7859333333,28.0074666667,15.931,12.1477803922,31.8094666667,25.2102,27.4400666666,10.1085333333
610.60,13.9885333333,30.18,27.8302666667,28.0514666667,15.9297333333,12.1678588235,31.7886666667,25.2427333333,27.4807333333,10.145
610.93,13.9433333334,30.1989333333,27.8729333333,28.0678,15.8965333333,12.0956431373,31.8074666666,25.2786,27.4894,10.0756
611.27,13.9124,30.2192666667,27.9092666667,28.1138,15.862,12.0803568628,31.7892,25.2746,27.4867333333,10.0524666667
611.60,13.919,30.2840666667,27.9747333333,28.1535333333,15.8437333333,12.1012588235,31.802,25.3174,27.5389333333,10.0410666667
611.93,13.9769333333,30.3441333333,28.087,28.2418666667,15.9114666667,12.1539568628,31.8442666667,25.3974666667,27.6258,10.0943333333
612.27,14.0617333333,30.4485333333,28.1884666667,28.3124,15.9962666667,12.2242509804,31.9177333333,25.4883333333,27.7438,10.175
612.60,14.1825333334,30.5917333333,28.3616,28.4771333333,16.0987333334,12.3378862745,31.997,25.6585333333,27.8740666667,10.2919333333
612.94,14.1673333333,30.6482,28.3762666667,28.4688666667,16.0919333333,12.3440117647,31.9604,25.6759333333,27.8787333333,10.2796666667
613.27,14.2044,30.744,28.4942666667,28.5496,16.1466,12.3354980392,31.9861333333,25.7797333333,27.9494,10.2893333333
613.61,14.1596666667,30.7780666667,28.516,28.5662666667,16.1376666666,12.3204039216,31.9405333333,25.8532,27.9851333334,10.2916666667
613.94,14.1220666666,30.7902666667,28.5648666667,28.5419333333,16.1306666666,12.3069098039,31.9110666667,25.9105333333,27.9694,10.2868
614.28,14.1204666667,30.9195333333,28.6789333333,28.6366,16.1157333333,12.269427451,31.9252666666,26.0029333333,28.0408,10.2526
614.61,14.1828,31.0074,28.7479333333,28.6987333333,16.1568,12.3722,31.9211333333,26.0436666667,28.0875333334,10.3268
614.94,14.2018,31.1223333333,28.8108,28.7612666667,16.186,12.3897764706,31.9775333333,26.1234,28.147,10.3341333333
615.28,14.2080666667,31.1777333333,28.8629333333,28.8028,16.2012666667,12.3713882353,31.9663333333,26.1456,28.1508666667,10.3350666667
615.61,14.1008666667,31.1335333333,28.8334666667,28.7458,16.0781333333,12.3106196078,31.8516666666,26.0839333333,28.0250666667,10.262
615.95,14.1664666667,31.2562666667,28.9656666666,28.9220666667,16.1612666667,12.4160156863,31.9406666667,26.2073333333,28.1305333333,10.2999333333
616.28,14.1400666667,31.3623333333,28.9926666667,28.9654,16.1485333333,12.4092352941,31.9438666667,26.2501333333,28.1886,10.2708666667
616.61,14.1689333333,31.4554666667,29.0958,29.0721333333,16.1926666667,12.4385568627,31.9818666667,26.3331333333,28.2390666667,10.2937333333
616.95,14.1606,31.4998666667,29.1057333334,29.0459333333,16.2019333333,12.4761843137,32.0164,26.3357333333,28.2915333333,10.3058
617.28,14.2252,31.6062666667,29.1823333333,29.1206666667,16.2482666667,12.5779607843,32.0458666666,26.4015333333,28.3492666667,10.3311333333
617.62,14.2578,31.6924666667,29.2512666667,29.2188666667,16.2354,12.5985333333,32.0783333333,26.4596666667,28.411,10.3470666667
617.95,14.2774,31.7499333333,29.3082,29.2461333333,16.2699333333,12.614882353,32.1050666667,26.5539333333,28.443,10.3779333333
618.28,14.2395333333,31.7953333333,29.3553333333,29.2824,16.2476,12.5777254902,32.1158666667,26.6044666667,28.4736666667,10.3513333333
618.62,14.2984666667,31.8102666667,29.4190666667,29.3719333333,16.2596,12.6116156863,32.1164666667,26.6783333333,28.5426,10.4082666667
618.95,14.29,31.8734,29.4390666667,29.4504666667,16.2666,12.6416588235,32.1461333333,26.7486,28.57,10.3996666667
619.28,14.3373333333,31.9970666667,29.5374,29.5478,16.323,12.6556,32.2487333333,26.8669333333,28.7099333333,10.4266
619.62,14.276,31.9551333333,29.5184,29.4794666667,16.2455333333,12.5539098039,32.1728,26.8573333333,28.6494,10.3863333333
619.95,14.2462666667,31.9486666667,29.5024666667,29.4517333333,16.2171333333,12.5124823529,32.1236666667,26.8622,28.6104,10.3678666667
620.28,14.2551333333,31.9834,29.57,29.4852,16.2041333333,12.5536627451,32.1508,26.9509333333,28.6735333333,10.3771333333
620.62,14.1724,32.0351333333,29.5770666667,29.5236666667,16.1146,12.4424784314,32.1151333333,26.9952666667,28.6395333333,10.2809333333
620.95,14.1029333333,32.0232666667,29.554,29.4914666667,16.0558666667,12.3325019608,32.0983333333,26.9822,28.6242666667,10.2406666667
621.28,14.0751333333,32.0704,29.6051333334,29.5452666667,16.0626666667,12.3317372549,32.1142666667,27.0354666667,28.6970666667,10.2259333333
621.62,14.1687333333,32.1904,29.7300666667,29.6883333333,16.1663333333,12.4288901961,32.241,27.1281333333,28.8271333333,10.3192
621.95,14.2491333333,32.2702,29.8213333333,29.7472,16.2127333333,12.5077098039,32.2586,27.205,28.8890666667,10.3749333333
622.28,14.2080666667,32.3653333333,29.858,29.7761333333,16.1962666667,12.4880745098,32.247,27.2871333333,28.8955333333,10.3087333333
622.62,14.2482666667,32.4748,29.9858,29.8616,16.2332666667,12.5237215686,32.2963333333,27.3816,29.0115333333,10.3624
622.95,14.2882,32.5423333333,30.0380666667,29.9219333333,16.2766,12.5883137255,32.3188666667,27.4631333333,29.0754666667,10.4284
623.28,14.2905333333,32.6427333334,30.1143333334,30.0089333333,16.3055333333,12.6030823529,32.3433333333,27.5199333333,29.1412666667,10.4606666667
623.62,14.3579333333,32.8170666667,30.2961333333,30.1425333333,16.325,12.6644392157,32.4690666667,27.6579333333,29.2534,10.5737333333
623.95,14.2956666667,32.8466666667,30.3103333333,30.1355333333,16.2686,12.6102392157,32.4273333333,27.6475333333,29.2545333333,10.5336
624.28,14.3337333333,32.8918,30.3678,30.1966,16.2794,12.6481764706,32.3994,27.6662666667,29.2639333333,10.5706
624.62,14.3228666667,33.0172,30.4813333333,30.3114,16.2791333333,12.6691882353,32.4395333333,27.7397333333,29.3539333333,10.5474666667
624.95,14.3127333333,33.1153333333,30.5713333334,30.3587333333,16.2565333333,12.6725686274,32.4355333333,27.8055333333,29.359,10.5389333333
625.28,14.288,33.1266,30.5825333333,30.3504,16.1987333333,12.6688117647,32.3764666667,27.8156,29.3312,10.5106
625.61,14.2349333333,33.1526,30.5566666667,30.3433333333,16.1510666667,12.6306784314,32.3325333333,27.7959333333,29.3121333333,10.4644666667
625.95,14.2546,33.2312666667,30.6452666667,30.3939333333,16.1805333333,12.6607490196,32.4006666667,27.8164,29.4177333333,10.5076666667
626.28,14.23,33.2622,30.6464666667,30.3724666667,16.1222,12.6221254902,32.3649333333,27.7841333333,29.3876,10.4451333333
626.61,14.2477333333,33.361,30.7331333333,30.4280666667,16.1231333333,12.6508549019,32.4104,27.8446666667,29.4552666667,10.4468
626.94,14.2889333334,33.4686666667,30.8228666667,30.4866,16.1478666667,12.7244,32.4701333334,27.9517333334,29.5176666667,10.4976
627.28,14.2771333333,33.5137333333,30.8251333333,30.523,16.1725333334,12.7459960784,32.4312666667,27.9660666667,29.5401333333,10.4463333333
627.61,14.3752,33.6446,30.9364666667,30.6579333333,16.276,12.8206392157,32.5146,28.0827333333,29.6342,10.5533333334
627.94,14.4268,33.7803333333,31.0596666667,30.7668,16.3470666667,12.8908039216,32.6031333333,28.2338,29.757,10.6450666667
628.27,14.5076,33.8436,31.1391333333,30.8296666667,16.4216,12.9700117647,32.6298666667,28.3500666667,29.7797333333,10.7532
628.61,14.5546666667,33.9092666667,31.1542,30.8848,16.4879333333,13.0177647059,32.6743333333,28.4022,29.8461333333,10.8169333333
628.94,14.5334666667,33.974,31.1957333333,30.9579333333,16.5022666667,13.0326980392,32.6968,28.4437333333,29.8748666667,10.8201333333
629.27,14.6262,34.1372666667,31.3668666667,31.1099333333,16.6017333333,13.1206745098,32.7872,28.5950666667,30.0004,10.9227333333
629.60,14.6484666667,34.2320666667,31.4465333333,31.1659333333,16.6256666667,13.177427451,32.7770666667,28.6652,30.0248,10.9762
629.94,14.7113333333,34.3723333333,31.617,31.3494666667,16.7705333333,13.2952470588,32.9014,28.8212,30.1927333333,11.1356
630.27,14.6674,34.3834,31.656,31.4161333333,16.7545333333,13.2420745098,32.8483333333,28.8466666667,30.1759333333,11.1200666667
630.60,14.6197333333,34.3646666667,31.6450666667,31.4311333333,16.7106,13.1729529412,32.7878666667,28.8081333333,30.1464666666,11.0213333333
630.93,14.5917333333,34.315,31.6665333333,31.4312666667,16.6871333333,13.1448980392,32.77,28.841,30.1525333333,11.008
631.26,14.5764666667,34.4319333333,31.7190666667,31.5004,16.6725333333,13.1520313726,32.7886,28.9119333333,30.2024,10.9757333333
631.60,14.5948,34.5048,31.8312,31.5736666667,16.6868666667,13.1750705882,32.8366,28.9671333334,30.2891333333,10.972
631.93,14.5522666667,34.5485333333,31.8432,31.5974,16.6331333333,13.1453176471,32.8245333333,28.9737333333,30.3141333334,10.9279333333
632.26,14.5656666667,34.573,31.9106666667,31.6182,16.5928666667,13.1587294118,32.8071333333,29.0149333333,30.3038666667,10.9376
632.59,14.5499333333,34.6002,31.9308,31.6154666667,16.5781333333,13.1441960784,32.7754666667,29.0534666667,30.3328666666,10.9345333333
632.92,14.5586666667,34.6322666667,31.9719333333,31.6702666667,16.5562,13.1384352941,32.8108,29.1065333333,30.3823333333,10.9440666667
633.26,14.5356,34.6728,32.0201333333,31.7138,16.5128,13.0792705882,32.8187333333,29.1576666666,30.3852,10.9114666667
633.59,14.4616666667,34.6831333333,31.9394666667,31.7104,16.4332,13.0177843137,32.7705333333,29.1848,30.3202,10.8202666667
633.92,14.4448,34.7554,31.9482,31.7181333333,16.4452666667,13.0482156862,32.7976,29.2451333333,30.3291333333,10.8256
634.25,14.395,34.8246666667,31.9536666667,31.7148,16.3958666667,13.0182588235,32.7726,29.2669333333,30.3363333333,10.8106
634.58,14.4554,34.9245333333,32.0528,31.8144,16.4442666667,13.0419686275,32.8223333333,29.327,30.4168666667,10.849
634.91,14.4083333333,34.8984,32.0508,31.7771333333,16.4386666667,13.0356,32.7820666667,29.3153333333,30.3912666667,10.8313333333
635.25,14.3411333333,34.8798666666,32.0074666667,31.7766666667,16.414,12.9838156863,32.7266666667,29.2811333333,30.3401333333,10.7636
635.58,14.2700666667,34.8742666667,31.9690666667,31.7413333333,16.3486666667,12.8998862745,32.5931333333,29.2113333333,30.277,10.6900666667
635.91,14.1762,34.8867333333,31.9335333333,31.7392,16.271,12.8055333333,32.5489333333,29.2120666667,30.2508,10.5856666666
636.24,14.1593333333,34.9408,31.9742666667,31.7995333333,16.2504,12.7861215686,32.5513333333,29.2522,30.3092,10.5620666667
636.57,14.1389333333,35.0492666666,32.0390666667,31.8562,16.2797333333,12.8177372549,32.5794,29.3342666667,30.374,10.6031333333
636.90,14.0913333333,34.9817333333,31.9592,31.8190666667,16.2413333333,12.802427451,32.4651333333,29.2992666667,30.3296666667,10.5208666666
637.23,14.1637333333,35.0332666667,32.1074,31.8498,16.291,12.8747686274,32.5085333333,29.3448,30.4174,10.5697333333
637.56,14.2474666667,35.1118,32.2175333333,31.9462,16.3378666667,12.9671372549,32.5560666667,29.4369333333,30.5433333333,10.6263333333
637.90,14.4251333333,35.3192666667,32.4474666667,32.1584,16.4862,13.1612235294,32.6852,29.6223333333,30.7273333333,10.773
638.23,14.3964666667,35.4008666667,32.5220666667,32.2264,16.4870666667,13.1981607843,32.7589333333,29.6764666667,30.7738,10.7540666667
638.56,14.4663333333,35.4594,32.5889333333,32.3169333333,16.4778666667,13.1926666667,32.7673333333,29.7172666667,30.8254,10.7574
638.89,14.5164666667,35.5684,32.6749333333,32.3891333334,16.524,13.2729803921,32.8228,29.8448,30.8966666667,10.8148
639.22,14.6616666666,35.8049333333,32.9208,32.6638,16.7216,13.48,33.1144666667,30.0957333333,31.1564666667,10.9656
639.55,14.8008,35.9674,33.1020666667,32.7837333333,16.8602,13.6333019608,33.2086,30.2218666667,31.3134,11.0875333333
639.88,14.8294666667,36.0842,33.2314666667,32.8898,16.9166666667,13.6622196078,33.279,30.3312666666,31.3708,11.1203333333
640.21,14.7457333333,35.9458,33.1224666667,32.8342,16.8026666667,13.5432078431,33.1535333333,30.2596666667,31.2644666667,10.9652
640.54,14.802,36.0854666667,33.2444666667,32.9336666667,16.8728666667,13.5802823529,33.2608666667,30.3979333333,31.3838666667,11.0532
640.87,14.731,36.0886,33.1952666667,32.9342666667,16.795,13.4930431372,33.1484,30.3566666667,31.3210666667,10.9824666667
641.20,14.6868666667,36.1500666666,33.2446,32.9789333333,16.7457333333,13.4767921569,33.1323333333,30.3547333333,31.3468666667,10.9629333334
641.53,14.4925333333,35.9304666667,33.0692,32.8772,16.5810666667,13.2900431372,33.0050666667,30.1815333333,31.1865333333,10.8413333333
641.87,14.4874666667,36.0068,33.0835333333,32.9394666667,16.5494,13.276545098,32.9311333334,30.2316,31.1885333333,10.8655333333
642.20,14.4332,36.0899333333,33.1485333333,33.0405333333,16.5535333333,13.327145098,32.98,30.2980666667,31.2777333333,10.8824
642.53,14.4122,36.142,33.1322,33.0578666667,16.5662666667,13.3301843137,32.9369333333,30.2757333333,31.2686666667,10.9198
642.86,14.3036666667,36.0335333333,33.0209333333,32.8817333333,16.3969333333,13.186827451,32.7702666667,30.1284666667,31.1431333333,10.8196666667
643.19,14.2796666667,36.1344666667,33.1029333333,32.9994,16.4468,13.2145960784,32.8316666667,30.2308666667,31.1916,10.8327333333
643.52,14.3512666667,36.2031333333,33.1352,33.0730666667,16.5008,13.2783137255,32.8158666667,30.286,31.2742,10.9018666667
643.85,14.4118,36.3954666667,33.2456666666,33.1638,16.5456,13.374745098,32.8767333333,30.377,31.3828666667,11.0017333333
644.18,14.4234,36.4476,33.3064,33.2644,16.6048666667,13.4409764706,32.9102,30.3996,31.4332,11.0642
644.51,14.5485333333,36.64,33.4624,33.4422,16.7097333333,13.5635058823,33.0389333333,30.5928,31.6331333333,11.1765333333
644.84,14.608,36.7297333333,33.5455333333,33.4908666667,16.7510666667,13.5661686275,33.1024,30.6404,31.6476666667,11.2174
645.17,14.7734,36.9744666667,33.7454,33.636,16.9086666667,13.7232784314,33.2422,30.8643333333,31.8912666667,11.365
