wavelength,Back_PhrAlam,Belly_PhrAlam,Breast_PhrAlam,Crissum_PhrAlam,Crown_PhrAlam,DorTail_PhrAlam,Patch10_PhrAlam,Rump_PhrAlam,Throat_PhrAlam,WingTip_PhrAlam
567.73,7.18433333333,50.0288333334,16.9344166667,37.3895,12.65475,8.92389166666,50.4759166667,15.6204166666,13.2754166667,8.55208333333
568.07,7.14675,50.0695833333,16.95,37.3941666667,12.6500833333,8.91423333333,50.5175,15.6165,13.2570833333,8.53983333334
568.41,7.15091666667,50.04725,16.9184166667,37.3855,12.635,8.91472499999,50.4686666667,15.6030833333,13.2485,8.53716666666
568.75,7.13833333333,50.0426666667,16.9025,37.3809166667,12.6208333333,8.92202916668,50.4541666667,15.599,13.2308333333,8.53716666666
569.09,7.14091666667,50.0569166666,16.9233333334,37.3885833333,12.6350833333,8.92387083334,50.4661666667,15.6135,13.2475,8.5675
569.43,7.1495,50.064,16.9348333333,37.42,12.6384166667,8.93386666668,50.4653333333,15.6073333333,13.2404166666,8.57808333333
569.77,7.13758333333,50.0225833333,16.9379166667,37.3685,12.6338333333,8.93112916667,50.4185833333,15.5705833333,13.2175833333,8.56291666667
570.11,7.14666666667,50.0439166667,16.9255833333,37.3926666667,12.6358333333,8.93076666666,50.41925,15.55725,13.21225,8.58508333333
570.45,7.15116666667,50.0296666667,16.9178333333,37.361,12.6296666667,8.91019166666,50.3745,15.5321666667,13.1984166667,8.56925000001
570.79,7.14991666667,49.9893333334,16.9141666667,37.3556666667,12.62625,8.92193333333,50.3378333333,15.5320833334,13.1980833333,8.56525
571.13,7.16758333333,49.9506666667,16.9136666667,37.336,12.6338333333,8.92938333334,50.30525,15.529,13.21875,8.583
571.47,7.14416666667,49.9605833333,16.90625,37.3423333333,12.6071666667,8.90988333333,50.3006666667,15.488,13.20625,8.56566666667
571.81,7.152,49.93975,16.8890833333,37.3330833333,12.594,8.90771249999,50.2643333333,15.4758333333,13.1868333334,8.57633333333
572.15,7.14333333333,49.922,16.8861666667,37.3285,12.5950833333,8.91489999999,50.26575,15.4804166667,13.1725,8.57958333334
572.49,7.13108333333,49.9403333333,16.88075,37.3335,12.5765,8.90099583334,50.2691666667,15.4551666666,13.1509166667,8.57666666667
572.83,7.13625,49.9735833333,16.8773333333,37.3583333334,12.5888333333,8.91773333332,50.29925,15.4566666667,13.143,8.57091666666
573.17,7.10675,49.9886666667,16.8530833333,37.3534166667,12.56525,8.90456249999,50.3034166667,15.4439166667,13.1055,8.54491666668
573.51,7.13141666667,50.03675,16.8725,37.4023333333,12.57075,8.90748749999,50.3334166667,15.4580833333,13.13075,8.57558333332
573.85,7.12966666666,50.0385,16.8734166667,37.3981666667,12.5684166667,8.90786249999,50.3481666667,15.4756666667,13.1203333334,8.5785
574.19,7.11725,50.0938333333,16.8613333334,37.4199166667,12.5716666667,8.91607916668,50.3915833333,15.4793333333,13.1129166666,8.58691666667
574.53,7.10516666667,50.14775,16.8494166667,37.4495,12.5746666667,8.89159583334,50.43225,15.4748333333,13.10925,8.57741666667
574.87,7.08925,50.13875,16.8275833333,37.4489166667,12.5488333333,8.86414999999,50.39725,15.4585833333,13.0721666667,8.56425
575.21,7.08916666667,50.141,16.8065833333,37.43275,12.5456666667,8.87726666667,50.3833333333,15.4609166667,13.0700833333,8.57374999999
575.55,7.09875,50.19875,16.8158333333,37.47275,12.5476666667,8.89329166666,50.4268333333,15.4784166667,13.0934166667,8.57566666667
575.89,7.11441666667,50.2674166666,16.8234166667,37.5081666667,12.5561666667,8.90677083334,50.47525,15.4809166667,13.0945,8.56674999999
576.22,7.13191666667,50.3111666667,16.8366666667,37.5451666666,12.5743333333,8.93694583333,50.5009166667,15.5084166666,13.1076666667,8.60333333333
576.56,7.1195,50.3071666667,16.8210833333,37.5421666667,12.5495,8.92351666666,50.4778333333,15.504,13.0918333333,8.60400000001
576.90,7.16658333333,50.3853333333,16.8563333333,37.6125,12.6063333333,8.95166666667,50.57125,15.5475,13.1221666667,8.65058333333
577.24,7.17466666667,50.417,16.8513333333,37.6438333334,12.6243333333,8.98259583333,50.606,15.5705,13.1015833333,8.67024999999
577.58,7.19191666667,50.4285,16.8653333333,37.6486666667,12.62475,9.00906666666,50.58375,15.57275,13.13,8.67608333332
577.92,7.2225,50.4636666667,16.8694166667,37.6729166666,12.62925,9.02808750001,50.6381666667,15.6076666667,13.1428333333,8.69225
578.26,7.26875,50.48875,16.9104166667,37.6838333333,12.6808333333,9.10567083333,50.6944166666,15.6509166667,13.1781666667,8.74858333333
578.60,7.25,50.5026666667,16.8859166667,37.66225,12.656,9.10550416668,50.7459166667,15.6345833333,13.12925,8.71916666667
578.94,7.27058333333,50.55775,16.9074166667,37.7251666667,12.6795,9.12167083333,50.80825,15.6694166666,13.1444166667,8.73033333334
579.28,7.246,50.5540833333,16.864,37.7265833333,12.6575,9.09979583333,50.8374166667,15.6615833334,13.0979166667,8.71441666667
579.61,7.24433333333,50.6039166667,16.8784166667,37.7295833333,12.6656666667,9.10495833333,50.9099166666,15.6636666667,13.1039166667,8.72408333332
579.95,7.24416666667,50.66225,16.8995833333,37.77725,12.6870833333,9.12102083334,50.9760833333,15.6896666667,13.1421666667,8.71458333333
580.29,7.26558333333,50.7066666667,16.8993333333,37.83925,12.7149166667,9.15967083333,51.0225833333,15.6979166667,13.1525833333,8.74025
580.63,7.2565,50.6265833333,16.8766666666,37.7720833333,12.6760833333,9.14847499999,50.9448333333,15.67675,13.1451666667,8.73858333332
580.97,7.25166666667,50.6468333333,16.8538333333,37.7854166667,12.65425,9.14687083334,50.99225,15.6681666667,13.146,8.70175
581.31,7.22041666667,50.686,16.8625833333,37.8275,12.6406666667,9.13306249999,51.0719166667,15.655,13.11675,8.69483333333
581.65,7.18341666666,50.699,16.8423333333,37.8390833333,12.61925,9.10965,51.0649166667,15.61975,13.0978333333,8.68408333334
581.98,7.12858333333,50.683,16.79825,37.831,12.5480833333,9.04553750001,51.04,15.5555833334,13.0330833333,8.61033333334
582.32,7.13525,50.7180833334,16.8091666667,37.9098333333,12.5635,9.05542083334,51.0978333333,15.5670833333,13.0579166667,8.61758333334
582.66,7.14325,50.7378333333,16.8095833333,37.9003333333,12.5686666667,9.04753333332,51.1348333333,15.5628333333,13.0525833333,8.61708333333
583.00,7.18108333333,50.6326666666,16.8165833333,37.8311666667,12.5775833333,9.06602083333,51.0605,15.5430833333,13.0473333333,8.63399999999
583.34,7.18466666667,50.566,16.8000833333,37.8340833333,12.5679166667,9.06869166668,51.0058333333,15.5404166667,13.0200833333,8.64824999999
583.68,7.17425,50.4975,16.7473333333,37.7871666667,12.533,9.06210833332,50.9390833333,15.521,12.9615833333,8.64150000001
584.01,7.17925,50.4880833333,16.75175,37.7655833333,12.549,9.05361666667,50.9385,15.5120833333,12.9595833334,8.65800000001
584.35,7.18833333333,50.50325,16.76625,37.7760833334,12.571,9.07895,50.9235833334,15.53675,12.9734166667,8.67033333334
584.69,7.2115,50.5115833334,16.7839166667,37.7770833333,12.601,9.10970000001,50.9175,15.5678333333,12.9928333333,8.70550000001
585.03,7.27583333334,50.5441666666,16.7769166667,37.7725,12.6418333333,9.15610000001,50.9139166667,15.6175833333,13.0358333334,8.73808333333
585.37,7.34633333334,50.57025,16.8399166667,37.7979166667,12.6838333333,9.210075,50.91075,15.6746666667,13.0883333334,8.77433333334
585.70,7.33891666667,50.5865833333,16.84075,37.825,12.6869166667,9.2194875,50.9096666666,15.69825,13.1066666667,8.80808333334
586.04,7.33683333333,50.6301666666,16.8318333333,37.814,12.6924166667,9.22836250001,50.8864166667,15.7113333333,13.11525,8.82066666666
586.38,7.35666666667,50.69025,16.8748333333,37.9138333333,12.7333333333,9.26960833333,50.942,15.7494166667,13.1515833333,8.87233333333
586.72,7.34558333333,50.784,16.9020833333,38.0073333333,12.736,9.28806250001,51.0239166666,15.7731666666,13.18925,8.89866666668
587.06,7.33333333334,50.8044166667,16.8770833334,38.0233333333,12.7184166667,9.27568333333,51.0528333333,15.7570833333,13.16975,8.88866666667
587.39,7.39075,50.95125,16.9661666667,38.1191666667,12.7575833333,9.31934166666,51.1735,15.8081666667,13.2364166667,8.93241666667
587.73,7.42025,51.0225833333,17.02175,38.1703333334,12.7635,9.36434999999,51.2319166667,15.8815833334,13.2765,8.94891666666
588.07,7.4645,51.1426666667,17.0664166667,38.251,12.7920833333,9.40334583332,51.3196666667,15.917,13.2966666667,8.99908333333
588.41,7.43375,51.1161666667,17.0458333334,38.221,12.76825,9.37600833333,51.2785833333,15.8980833333,13.2586666667,8.98066666666
588.74,7.41208333333,51.1153333333,17.042,38.2390833333,12.752,9.35735416666,51.2805833334,15.8795,13.2214166667,9.00291666668
589.08,7.39716666667,51.1430833333,17.0394166666,38.2834166667,12.7685,9.35760416667,51.3230833333,15.89525,13.218,9.04108333333
589.42,7.41983333334,51.1201666667,17.0603333334,38.2649166667,12.7831666667,9.37874166667,51.331,15.8998333333,13.21175,9.05316666667
589.76,7.42308333333,51.0921666667,17.06975,38.2700833334,12.7915,9.38795833333,51.3311666667,15.9159166667,13.2178333333,9.05458333333
590.09,7.45316666667,51.0758333333,17.0756666667,38.2429166667,12.78425,9.41700416666,51.3223333334,15.92475,13.2391666667,9.08116666667
590.43,7.45958333333,51.0703333333,17.0460833333,38.2211666667,12.7855833333,9.40969166666,51.2938333333,15.9266666667,13.203,9.06041666667
590.77,7.46683333333,51.1249166667,17.06975,38.249,12.8125833333,9.41715833333,51.356,15.9481666667,13.2380833333,9.07466666666
591.11,7.44425,51.0735,17.03825,38.2306666667,12.7893333333,9.40542916666,51.3514166666,15.9333333333,13.2053333333,9.06891666666
591.44,7.43483333333,51.0448333333,17.0266666667,38.2244166667,12.7978333333,9.40437916666,51.3435,15.91875,13.1935833333,9.07191666667
591.78,7.43533333333,50.9995833333,17.0063333333,38.21875,12.7995833333,9.42790416667,51.3239166667,15.9075,13.21475,9.05766666668
592.12,7.50441666666,51.0561666667,17.055,38.2910833333,12.8475833333,9.49561666667,51.3830833333,15.95825,13.2708333333,9.10525000001
592.46,7.482,50.9973333333,17.0469166667,38.2488333333,12.8271666667,9.48995000001,51.313,15.9320833334,13.2390833333,9.08516666666
592.79,7.47241666667,50.9105833333,17.0081666667,38.1775833333,12.77425,9.4563625,51.22625,15.8871666667,13.2053333333,9.04691666667
593.13,7.51733333333,50.9975833333,17.0480833334,38.2408333333,12.8313333333,9.50748750001,51.2725,15.9301666667,13.2381666667,9.09650000001
593.47,7.54766666667,51.0698333333,17.077,38.27025,12.8501666667,9.53850833333,51.3519166667,15.9375,13.2754166667,9.14266666666
593.80,7.54125,51.1433333333,17.0891666667,38.28725,12.8504166667,9.544275,51.3396666667,15.9355833333,13.2605,9.12533333333
594.14,7.60441666667,51.2515833333,17.1685833333,38.378,12.92225,9.60862500001,51.45975,15.98575,13.3426666667,9.19233333334
594.48,7.65425,51.253,17.1675833333,38.38075,12.9295833333,9.64173750001,51.41175,16.002,13.36825,9.22808333333
594.81,7.6545,51.2649166666,17.16875,38.414,12.9659166667,9.66235416666,51.4030833333,16.002,13.3778333334,9.24558333333
595.15,7.6585,51.2695833333,17.1599166666,38.3795833333,12.9535,9.65547499999,51.3940833333,15.993,13.3711666667,9.24749999999
595.49,7.62183333333,51.251,17.1381666667,38.34925,12.927,9.60306666666,51.3716666667,15.96975,13.3189166667,9.22999999999
595.82,7.59933333333,51.2968333334,17.1318333333,38.3616666667,12.9020833333,9.57641249999,51.3884166667,15.9210833333,13.2940833333,9.24375000001
596.16,7.64625,51.37175,17.17175,38.4368333334,12.9420833333,9.60887499999,51.49425,15.9863333334,13.348,9.28874999999
596.50,7.6385,51.3819166667,17.1630833333,38.4436666667,12.9335,9.61170416666,51.5033333333,15.9753333333,13.3361666667,9.29441666667
596.83,7.6185,51.3470833333,17.1259166667,38.4364166667,12.886,9.58814583334,51.4860833333,15.9530833333,13.3243333334,9.28983333333
597.17,7.61316666667,51.3045,17.1000833333,38.4404166667,12.8603333333,9.57011249999,51.4425,15.934,13.29475,9.27416666667
597.51,7.61383333333,51.33525,17.0763333333,38.4814166667,12.8741666667,9.57964583334,51.51625,15.9575833333,13.2869166667,9.29966666667
597.84,7.59791666667,51.2885833333,17.0419166667,38.4404166667,12.852,9.5775,51.4595,15.9376666666,13.2725,9.29416666667
598.18,7.57466666667,51.2450833334,17.0316666667,38.4181666667,12.8369166667,9.57141666666,51.4301666667,15.92375,13.2489166667,9.27241666666
598.52,7.57108333333,51.2474166667,17.027,38.4103333333,12.8060833333,9.55169583333,51.4480833333,15.9085,13.2421666667,9.25866666667
598.85,7.54333333333,51.2825,17.0156666666,38.4460833333,12.7854166667,9.52864583332,51.4649166667,15.886,13.2098333333,9.23533333333
599.19,7.58291666666,51.35125,17.05025,38.5105833333,12.8163333333,9.56877916666,51.5491666667,15.9394166667,13.2605,9.27033333334
599.53,7.54708333333,51.29475,17.0075,38.4759166667,12.782,9.53704583334,51.5224166667,15.9491666667,13.2196666667,9.23583333333
599.86,7.51991666667,51.31525,16.9666666667,38.4743333333,12.7845,9.53618333334,51.5380833333,15.9255833333,13.2069166667,9.21466666668
600.20,7.565,51.35975,16.9945,38.5259166667,12.8164166667,9.575325,51.5641666667,15.95025,13.231,9.22983333334
600.53,7.56158333333,51.38875,16.99,38.5010833333,12.8068333333,9.57588333334,51.56125,15.9460833333,13.2199166667,9.20791666668
600.87,7.57366666667,51.4198333333,17.0254166667,38.5178333333,12.8315833333,9.58526250001,51.5755833333,15.9696666666,13.2266666667,9.23433333333
601.21,7.5545,51.3858333333,17.0251666667,38.4888333333,12.77375,9.55224999999,51.5193333334,15.9259166667,13.2205,9.19575
601.54,7.51391666666,51.45525,17.0166666666,38.52475,12.7568333333,9.50556666666,51.5535,15.9135,13.20175,9.17541666667
601.88,7.50783333334,51.5074166667,17.0326666667,38.5441666667,12.7505833333,9.51577916667,51.5861666667,15.9289166667,13.1921666666,9.20533333333
602.21,7.54608333333,51.5485833333,17.0514166666,38.5776666666,12.7860833333,9.55056249999,51.6074166667,15.9483333333,13.2228333333,9.24450000001
602.55,7.59483333333,51.6,17.0696666667,38.6008333333,12.8195833333,9.59283750001,51.629,15.99125,13.244,9.31158333332
602.88,7.58508333333,51.60775,17.0643333333,38.6078333333,12.8049166667,9.5850875,51.6096666666,15.9526666666,13.23125,9.30891666666
603.22,7.58833333333,51.6598333333,17.08075,38.6263333333,12.8041666667,9.60567916666,51.6424166666,15.95225,13.2315,9.30225
603.56,7.6195,51.6598333334,17.10525,38.6318333334,12.813,9.63172499999,51.6393333333,15.96125,13.25925,9.32458333333
603.89,7.59925,51.62975,17.07975,38.6129166667,12.7874166667,9.62877500001,51.6116666667,15.9395833333,13.2361666667,9.33250000001
604.23,7.60808333333,51.657,17.09675,38.6645833334,12.79575,9.64266666667,51.6515,15.9358333333,13.25525,9.34841666667
604.56,7.59841666667,51.6415,17.0715,38.6531666667,12.7703333333,9.64507083333,51.6208333333,15.9261666667,13.23625,9.32900000001
604.90,7.65391666667,51.6699166667,17.1084166667,38.6998333333,12.8230833333,9.6791875,51.65775,15.9596666667,13.2549166667,9.38083333333
605.23,7.656,51.6405,17.0929166667,38.6744166667,12.7893333333,9.68917083333,51.6315833333,15.9480833334,13.2223333334,9.3765
605.57,7.67908333333,51.7013333334,17.0929166667,38.7236666667,12.8215,9.69717500001,51.69975,15.9708333333,13.2543333333,9.40116666667
605.90,7.68775,51.6685833333,17.08075,38.7104166667,12.8090833333,9.68750833333,51.6883333334,15.9710833334,13.2351666667,9.40325
606.24,7.67333333334,51.5848333333,17.0694166666,38.6968333333,12.7960833333,9.67917916666,51.6776666667,15.9576666667,13.24625,9.38466666667
606.58,7.6395,51.4898333333,17.021,38.6456666667,12.784,9.65479166666,51.6454166667,15.9469166667,13.191,9.36141666667
606.91,7.64858333333,51.4354166667,16.9910833333,38.6421666667,12.7845,9.63737083333,51.62175,15.9391666666,13.17825,9.38008333334
607.25,7.6105,51.4119166667,16.9435,38.6030833333,12.7219166667,9.60272083333,51.59275,15.8976666667,13.12575,9.35133333334
607.58,7.61458333333,51.4206666667,16.95825,38.6121666667,12.7450833333,9.59655416666,51.6579166667,15.9368333333,13.1259166667,9.34874999999
607.92,7.59191666667,51.37975,16.95175,38.57025,12.73875,9.57991250001,51.6428333333,15.94825,13.1165,9.34816666666
608.25,7.61208333334,51.4579166667,16.9565,38.5943333333,12.7729166667,9.6109375,51.7408333333,15.9678333333,13.1185833333,9.38858333333
608.59,7.57141666666,51.3926666667,16.922,38.5414166667,12.7428333333,9.59795,51.7839166667,15.9634166667,13.0865,9.34366666666
608.92,7.59175,51.3903333334,16.9144166667,38.5499166667,12.774,9.62364166665,51.8505833333,15.9909166667,13.0968333333,9.36208333332
609.26,7.58683333333,51.36725,16.9154166667,38.5315,12.7508333333,9.63602916667,51.9014166667,16.0036666667,13.06025,9.34058333334
609.59,7.55616666667,51.3365833333,16.8845833333,38.5194166667,12.74375,9.64848333333,51.9485833333,16.0279166667,13.0604166667,9.33683333333
609.93,7.57875,51.3598333333,16.8975,38.53075,12.7599166667,9.70257499998,52.0331666667,16.0693333333,13.0665,9.36875
610.26,7.58616666667,51.3865,16.89525,38.5529166666,12.7563333333,9.7336125,52.1228333334,16.0795,13.08625,9.36550000001
610.60,7.57366666666,51.3995833333,16.908,38.5520833333,12.77425,9.77475833332,52.17775,16.1075833333,13.09925,9.37058333334
610.93,7.56658333334,51.4021666667,16.9074166667,38.5888333333,12.79775,9.79816250001,52.2485,16.14175,13.1071666667,9.37299999999
611.27,7.59041666667,51.4211666667,16.91975,38.6239166667,12.82725,9.85345833333,52.3349166667,16.1799166667,13.1384166667,9.39816666666
611.60,7.59933333333,51.4560833334,16.90825,38.62425,12.8173333333,9.88283333335,52.40775,16.20225,13.1005,9.39199999999
611.93,7.62283333334,51.4116666666,16.9508333333,38.6485833333,12.8329166667,9.91793333332,52.4321666666,16.2344166666,13.1504166667,9.40366666667
612.27,7.65658333333,51.37375,16.94975,38.663,12.839,9.95744583333,52.3546666667,16.2494166666,13.1491666667,9.43741666668
612.60,7.7025,51.3828333333,17.0219166667,38.731,12.8890833333,10.0089583333,52.39775,16.3385833333,13.199,9.49791666667
612.94,7.67483333333,51.3636666667,16.9944166667,38.7659166666,12.8798333333,9.98405833334,52.3845,16.2966666667,13.1838333333,9.497
613.27,7.68016666667,51.45625,17.01025,38.8118333333,12.8865,9.99746666667,52.4528333334,16.2793333333,13.1618333333,9.47925000001
613.61,7.63458333333,51.37325,16.9549166666,38.7985,12.8360833333,9.94476250001,52.3370833333,16.2191666667,13.1116666667,9.42399999999
613.94,7.65266666667,51.4635,17.0011666667,38.8700833333,12.8599166667,9.97510416667,52.3698333333,16.2429166667,13.1478333333,9.48266666667
614.28,7.68041666667,51.4625,17.0016666667,38.9026666666,12.8483333333,9.97550833332,52.359,16.2269166667,13.1525833333,9.49650000001
614.61,7.77658333334,51.4535,17.07325,38.91175,12.9203333333,10.0504916667,52.3345833333,16.3080833333,13.1974166667,9.58575
614.94,7.8215,51.5629166667,17.1315833334,39.0134166667,12.9411666667,10.0951,52.3895,16.3333333334,13.2385,9.65291666668
615.28,7.85841666666,51.6335833334,17.1445,39.1575,12.99825,10.1021291667,52.432,16.3415833333,13.2819166666,9.6795
615.61,7.8415,51.6615,17.11475,39.1935,12.9975,10.0963583333,52.4329166667,16.3103333333,13.2593333333,9.68033333333
615.95,7.83725,51.74775,17.1359166667,39.2745,13.016,10.10865,52.5001666667,16.3236666666,13.3013333334,9.69200000001
616.28,7.81625,51.7929166667,17.104,39.26925,12.9728333333,10.079125,52.49075,16.2405833333,13.2890833333,9.65058333334
616.61,7.867,51.8634166667,17.1549166666,39.301,13.00525,10.1472083333,52.5474166667,16.2770833333,13.3415,9.69458333333
616.95,7.88241666667,51.8410833333,17.1666666667,39.2843333333,13.0140833333,10.1454875,52.4771666667,16.274,13.37275,9.72366666666
617.28,7.89591666667,51.9923333333,17.18125,39.3374166667,13.0331666667,10.1386333333,52.56275,16.2779166667,13.3798333333,9.74108333333
617.62,7.92916666667,52.0464166667,17.1871666667,39.3763333334,13.02025,10.1363375,52.60875,16.3040833333,13.3694166667,9.75466666667
617.95,7.927,52.0533333333,17.1783333334,39.3840833333,13.03325,10.1180708333,52.63525,16.2749166667,13.3779166667,9.72566666666
618.28,7.8685,52.12725,17.15675,39.4245,12.9665,10.042125,52.7264166666,16.1929166667,13.3261666666,9.66316666668
618.62,7.80816666667,52.0535833333,17.0793333334,39.32325,12.9279166667,9.98792500001,52.6566666667,16.1324166667,13.2775,9.5985
618.95,7.79141666667,51.9559166667,17.0551666667,39.23225,12.91275,10.0028083333,52.6265,16.1140833333,13.24575,9.57900000001
619.28,7.79283333333,51.9098333334,17.04225,39.1596666667,12.88975,9.99801666667,52.5801666667,16.1144166667,13.2283333333,9.57516666666
619.62,7.7695,51.8974166667,17.0100833333,39.0925,12.8553333333,9.94768333335,52.58875,16.0784166666,13.177,9.56091666667
619.95,7.72216666667,51.859,16.97325,39.0785,12.8150833333,9.92782500002,52.6050833333,16.0718333333,13.1108333333,9.53091666668
620.28,7.69525,51.804,16.9519166667,39.0471666667,12.7799166667,9.91227500001,52.515,16.0495,13.0821666667,9.51266666667
620.62,7.6975,51.7913333333,16.94375,39.0480833334,12.77325,9.93667499999,52.5196666667,16.05,13.044,9.51041666666
620.95,7.72683333333,51.6965,16.95775,38.9905,12.7624166667,9.95073333335,52.48875,16.0516666667,13.0386666667,9.51283333334
621.28,7.768,51.7094166667,17.0001666667,39.0083333333,12.8134166667,9.99997083332,52.4936666667,16.07425,13.0775833333,9.51508333333
621.62,7.81683333333,51.7649166667,17.0444166667,39.05075,12.85325,10.0664291667,52.5131666667,16.1489166667,13.0966666667,9.61383333333
621.95,7.86016666667,51.8200833333,17.0335,39.0978333333,12.9185,10.1347666667,52.52475,16.216,13.1478333333,9.66050000001
622.28,7.89958333333,51.8310833334,17.0616666666,39.1434166667,12.925,10.1543583333,52.57425,16.2230833333,13.15825,9.68116666666
622.62,7.95175,51.935,17.11625,39.1743333333,13.0,10.2011666666,52.58275,16.2660833333,13.2588333334,9.75750000001
622.95,7.95908333334,52.03275,17.1313333333,39.2618333333,13.0335,10.1933458333,52.6816666667,16.291,13.2450833333,9.75683333334
623.28,7.96633333333,52.0635,17.1454166667,39.2503333333,13.0459166667,10.2341958333,52.6905,16.3060833333,13.2594166667,9.75674999999
623.62,8.03258333333,52.1278333333,17.20525,39.27375,13.10775,10.28465,52.7461666667,16.3839166667,13.327,9.83041666667
623.95,8.12758333334,52.21675,17.2924166667,39.3325,13.2018333333,10.340175,52.80225,16.4625,13.4220833333,9.91725
624.28,8.17558333334,52.2683333334,17.3305833333,39.3535,13.23475,10.3592166667,52.813,16.4948333334,13.4780833333,9.97116666667
624.62,8.18150000001,52.3749166667,17.3623333333,39.3914166667,13.2574166667,10.3856333333,52.8443333333,16.5401666667,13.4984166667,9.99233333332
624.95,8.18133333334,52.3784166667,17.3395833333,39.3709166667,13.2323333333,10.3676333333,52.8341666666,16.5178333333,13.5146666667,10.0121666667
625.28,8.19216666667,52.4164166667,17.333,39.4198333333,13.2201666667,10.3664125,52.8791666667,16.5216666667,13.5304166667,10.00175
625.61,8.19791666668,52.346,17.36425,39.3415,13.1624166667,10.3292875,52.7766666667,16.4654166667,13.49825,9.99125000001
625.95,8.1995,52.41375,17.3796666667,39.3440833333,13.1789166667,10.3671458333,52.7450833333,16.5023333333,13.501,10.03175
626.28,8.17299999999,52.4504166666,17.3486666667,39.3880833333,13.1059166667,10.3327208333,52.7846666666,16.49425,13.4343333333,10.0325
626.61,8.20516666668,52.401,17.3643333333,39.36825,13.1141666667,10.3757041667,52.7691666667,16.5159166667,13.4865833333,10.0816666667
626.94,8.21508333334,52.4055,17.3845,39.4355833334,13.1121666667,10.3764458333,52.779,16.51275,13.48225,10.1045
627.28,8.19008333334,52.4275,17.365,39.43975,13.0989166667,10.3441125,52.7156666667,16.4458333333,13.4559166667,10.0766666667
627.61,8.12349999999,52.3513333333,17.2685,39.3790833333,13.0311666667,10.307225,52.67725,16.3868333333,13.3795,10.0099166667
627.94,8.06266666667,52.3243333333,17.2099166666,39.33625,12.9618333333,10.2813375,52.6470833333,16.3418333333,13.334,9.96616666667
628.27,8.06333333333,52.3211666667,17.1933333333,39.361,12.95925,10.2818,52.6571666667,16.3296666667,13.3216666667,9.98158333334
628.61,8.02833333334,52.22175,17.16625,39.3010833333,12.9556666667,10.2603916666,52.5783333333,16.3143333333,13.2563333333,9.953
628.94,7.99858333333,52.13125,17.1463333334,39.2048333333,12.9308333333,10.23555,52.4818333333,16.2826666667,13.1981666667,9.93391666667
629.27,7.95991666667,52.1304166666,17.10175,39.2260833333,12.9639166667,10.2474291667,52.5281666666,16.2988333334,13.1886666667,9.93483333334
629.60,7.897,52.0078333333,17.00875,39.1723333333,12.8799166667,10.1737625,52.464,16.2013333333,13.121,9.859
629.94,7.9,51.9753333334,17.0106666667,39.1548333333,12.8819166667,10.1902916667,52.4579166667,16.1891666666,13.119,9.84583333334
630.27,7.8735,52.0984166667,17.034,39.2264166666,12.8606666667,10.1953875,52.5200833333,16.18075,13.1094166667,9.82899999999
630.60,7.87908333333,52.088,16.9995833333,39.2025,12.8778333333,10.213675,52.4851666667,16.1774166667,13.1101666667,9.83949999999
630.93,7.91266666667,52.1171666667,17.0194166667,39.2373333334,12.89775,10.2765375,52.5425833333,16.22925,13.1495,9.88383333334
631.26,7.93375,52.089,17.0498333334,39.2615,12.9130833333,10.2799166666,52.5209166667,16.25,13.16125,9.90016666666
631.60,8.00108333333,52.1449166667,17.14675,39.3559166667,12.9946666667,10.3381166667,52.5995,16.3138333334,13.1930833333,9.95800000001
631.93,8.05058333333,52.13625,17.171,39.3754166667,13.0444166667,10.3899,52.6096666667,16.36,13.2325833333,10.0249166667
632.26,8.09316666667,52.2100833333,17.1999166667,39.4229166667,13.0743333333,10.4549333333,52.6543333333,16.4085,13.26925,10.0815
632.59,8.12283333334,52.2520833333,17.1925833333,39.4823333333,13.10275,10.5127958333,52.6814166667,16.4265,13.3038333333,10.12925
632.92,8.15999999999,52.2778333333,17.2421666667,39.4908333333,13.0994166667,10.5569416667,52.6651666667,16.4538333333,13.328,10.1629166667
633.26,8.24883333335,52.3749166667,17.3370833333,39.5611666667,13.18875,10.6309916667,52.726,16.5506666666,13.4023333333,10.2553333333
633.59,8.33075,52.4493333333,17.4074166667,39.6140833333,13.26875,10.687025,52.76725,16.6149166667,13.4539166667,10.3445
633.92,8.44133333333,52.4960833334,17.455,39.67975,13.3664166667,10.7599666667,52.8111666667,16.6703333334,13.5086666667,10.4520833333
634.25,8.47716666667,52.4805833333,17.4964166667,39.6760833334,13.39225,10.7685166667,52.7985833333,16.7015,13.5204166667,10.4848333333
634.58,8.48375,52.5205,17.4705833333,39.7225833333,13.38725,10.78855,52.8004166667,16.7065833333,13.5164166667,10.4914166667
634.91,8.51383333333,52.6231666667,17.49175,39.7625833334,13.4183333333,10.8274666667,52.8798333333,16.7059166666,13.53925,10.5370833333
635.25,8.558,52.6688333333,17.4901666667,39.8158333333,13.4593333333,10.8713416667,52.9195833333,16.738,13.5909166666,10.5738333333
635.58,8.57066666666,52.7718333333,17.53975,39.9160833334,13.4896666667,10.9263541667,53.0263333334,16.7638333333,13.6305,10.5720833334
635.91,8.61491666667,52.7283333333,17.5766666666,39.9371666667,13.51325,10.9417583333,53.0401666666,16.7673333333,13.6439166667,10.5985
636.24,8.64616666668,52.81175,17.6215,39.9876666667,13.5535833333,10.9473791667,53.1221666667,16.8199166667,13.6896666667,10.6193333333
