wavelength,Back_DigCaem,Belly_DigCaem,Breast_DigCaem,Crissum_DigCaem,Crown_DigCaem,DorTail_DigCaem,Rump_DigCaem,Throat_DigCaem,WingTip_DigCaem
721.79,8.90786666667,28.8058666667,19.5251333333,25.3046,9.09620000001,9.64173333333,8.52706666666,17.1878666667,14.1202666667
722.11,8.96826666667,28.858,19.6294666667,25.3345333333,9.17126666666,9.73293333334,8.65906666667,17.2982666667,14.2555333333
722.43,9.22586666667,28.8955333333,19.7167333333,25.4313333333,9.41293333333,9.97533333333,9.00566666667,17.6156666667,14.4269333333
722.75,9.42173333334,29.071,19.8474,25.603,9.7188,10.0971333333,9.19593333333,17.8135333334,14.6662666667
723.07,9.43180000001,29.1167333333,19.9561333333,25.59,9.721,10.1094666667,9.22846666666,17.9247333333,14.6590666667
723.39,9.73333333333,29.3570666667,20.1572,25.8188666667,9.97419999999,10.3582666667,9.54426666666,18.1671333333,14.9014666667
723.71,9.987,29.7649333333,20.436,26.2187333333,10.235,10.567,9.871,18.4718666667,15.2076
724.03,10.1241333333,29.8738,20.6265333333,26.3242666667,10.4024,10.6727333333,10.036,18.5106,15.3854
724.35,10.4490666667,30.1370666667,20.8443333333,26.4721333333,10.6773333333,11.1003333333,10.3814666667,18.824,15.6298
724.67,10.1967333333,29.9325333333,20.6994,26.1124,10.3934,10.8542,10.0218,18.6074666667,15.4529333333
724.98,10.281,29.8314,20.9129333333,26.2566,10.5056666667,11.0028,10.2159333333,18.6946666667,15.6640666667
725.30,10.0797333333,29.871,20.9414,26.1979333333,10.4284,11.0132,10.1113333333,18.7692,15.6356
725.62,9.94713333334,29.7223333333,20.8289333333,26.1271333333,10.2972,11.0812,10.0781333333,18.5590666667,15.4955333333
725.94,9.72946666667,29.851,20.9254,26.0764,10.1274,10.9098,9.94300000001,18.4844,15.4196
726.26,9.48153333333,29.5008666667,20.5815333333,25.6354,9.81099999999,10.7028,9.55306666667,18.1156666667,15.1032
726.58,9.529,29.5406,20.6074,25.7458,9.88846666668,10.7784666667,9.58493333334,18.0256,15.171
726.90,9.39173333334,29.1946,20.3625333333,25.4084666667,9.72766666666,10.6215333333,9.2324,17.6771333333,14.9008666667
727.21,8.92513333334,28.5834,19.9418666667,24.8756,9.22,10.1455333333,8.71666666667,17.0505333333,14.3527333333
727.53,8.68953333334,28.3240666667,19.6906,24.7259333333,9.10146666666,10.0187333333,8.5272,16.8623333333,14.1183333333
727.85,8.41686666667,28.0898666667,19.5596666666,24.5375333333,8.91120000001,9.73426666667,8.28866666667,16.6017333333,13.9278666667
728.17,8.57513333334,28.0952666667,19.6378666667,24.5872,9.07713333334,9.83633333333,8.35266666667,16.6576,13.9824666667
728.49,8.53006666666,28.0980666667,19.4106,24.5194666667,9.14146666667,9.76560000001,8.2134,16.546,13.8898
728.80,8.70773333334,28.2116,19.5294,24.6056,9.38393333333,9.94553333332,8.39146666667,16.6248666667,14.104
729.12,8.69113333334,28.2666666667,19.5066,24.5568666667,9.35520000001,9.90119999999,8.32286666667,16.7202666667,14.0934666667
729.44,8.76293333333,28.1178666667,19.3944666667,24.4898666667,9.39553333334,10.103,8.38666666667,16.7428,14.1807333333
729.76,9.1506,28.5544666667,19.8750666667,24.9072,9.8982,10.5872,8.89913333334,17.1020666667,14.593
730.08,9.22026666667,28.7438,20.0107333333,25.0227333333,10.0688666667,10.6813333333,9.07526666667,17.271,14.6548666667
730.39,9.06113333333,28.6909333334,20.0591333333,25.0323333333,9.9678,10.6546,9.19886666667,17.2514,14.5672666667
730.71,9.34726666666,28.8930666666,20.1888,25.1134666667,10.1967333333,10.8700666667,9.49333333333,17.5669333333,14.7422
731.03,9.44279999999,28.9573333333,20.3224,25.1519333333,10.2187333333,10.8566,9.53840000001,17.6932666667,14.9046666667
731.35,9.34446666668,28.8384,20.1676,25.0577333333,10.0395333333,10.7489333333,9.45926666667,17.599,14.8981333333
731.67,9.29593333334,28.8929333334,20.083,25.126,10.0008,10.6776666667,9.54146666666,17.6217333333,14.8811333333
731.98,9.40953333333,29.0132666667,20.1716666667,25.275,9.99466666667,10.7816,9.6888,17.7647333333,15.0556
732.30,9.28506666667,28.9732666667,20.0213333333,25.1569333333,9.77546666667,10.6684,9.6222,17.5633333333,14.9251333333
732.62,9.47313333333,29.025,20.1845333334,25.2993333333,9.94259999999,10.7903333333,9.68813333334,17.5950666667,15.043
732.94,9.47166666667,29.0364666667,20.0740666667,25.3373333333,9.91406666665,10.6385333333,9.55126666666,17.5580666667,14.9138
733.25,9.22313333333,28.8406666667,19.8938666667,25.252,9.70813333333,10.3011333333,9.27266666666,17.4726666667,14.7094666667
733.57,9.32973333333,28.6443333333,19.8472666667,25.2116,9.69253333333,10.2394,9.21366666667,17.3792666667,14.6961333333
733.89,9.44013333333,28.6896666667,19.8899333333,25.3023333333,9.89006666667,10.2706,9.29453333333,17.5346,14.8300666667
734.21,9.30833333333,28.5054666667,19.8348666667,25.2983333333,9.73153333333,10.3444666667,9.1716,17.4362666667,14.8382666667
734.52,9.43073333334,28.6140666667,19.8293333333,25.3806666667,9.76613333334,10.4839333333,9.25026666667,17.4744666667,14.7996666667
734.84,9.86113333333,28.8612666667,20.1952,25.6867333333,10.2672666667,10.8330666667,9.61253333333,17.8271333333,15.0863333333
735.16,9.73700000001,28.7489333333,20.1366,25.5321333333,10.2028666667,10.767,9.43786666665,17.7812666667,14.998
735.48,9.68399999999,28.6564666667,20.0958666667,25.4169333333,10.2018,10.7421333333,9.39260000001,17.7065333333,14.8827333333
735.79,9.83306666667,28.7432666667,20.2142666667,25.6924,10.4036666667,10.8528,9.41486666668,17.9234,15.0019333333
736.11,9.79673333334,28.7875333333,20.2126,25.6616666666,10.3785333333,10.6954666667,9.3566,17.9439333333,15.0288666667
736.43,9.72013333333,28.6845333333,20.2936666667,25.5383333333,10.3032,10.5948,9.22553333333,17.8234666667,15.0216666667
736.74,9.73353333333,28.8185333333,20.2665333333,25.5363333333,10.2964,10.6419333333,9.29633333333,17.7928,14.9946666667
737.06,9.41200000001,28.7283333334,20.0709333333,25.4455333333,10.1194,10.502,9.00773333333,17.6523333333,14.7694666667
737.38,9.57699999999,28.8952666667,20.158,25.5307333333,10.1483333333,10.6848666667,9.01453333333,17.7148666667,14.8589333333
737.69,10.205,29.4433333333,20.7097333333,26.0862666667,10.8068666667,11.1305333333,9.66553333333,18.2999333333,15.3678
738.01,10.1110666667,29.3644,20.7704666667,26.0171333333,10.8082666666,11.0651333333,9.66226666667,18.3036,15.3922
738.33,10.0554666667,29.5450666667,20.8188,26.1714666667,10.8266666667,11.2392,9.66440000001,18.3512666667,15.3925333333
738.64,10.3019333333,29.7634,21.0795333333,26.4528,10.989,11.5495333333,10.0338,18.5061333333,15.6166
738.96,10.3844,29.8170666667,21.2027333333,26.3906,11.0702,11.5983333333,10.1172,18.5191333333,15.5745333333
739.28,10.294,29.6046666667,21.1936666667,26.1205333333,11.0076,11.5186,10.1067333333,18.4561333333,15.4697333333
739.59,10.2322666667,29.5566666667,21.1936666667,26.0264666667,11.0059333333,11.5437333333,10.1834,18.4839333333,15.4674
739.91,10.1345333333,29.4288,21.102,25.961,10.9499333333,11.474,10.2308666667,18.4319333333,15.3472
740.23,10.0450666667,29.1123333333,20.9416666667,25.7114,10.6979333333,11.2331333333,10.0112666667,18.2092,15.3094666666
740.54,10.1886,29.2774,21.0634,25.7578,10.8179333333,11.4156666667,10.2749333333,18.4070666667,15.5486666667
740.86,10.1444,29.3305333333,21.0776,25.8185333333,10.8964,11.4604,10.4332,18.354,15.5938666667
741.18,9.84960000001,29.1896,20.921,25.5731333333,10.7053333333,11.2091333334,10.1738,18.1089333333,15.3689333333
741.49,10.1778666667,29.535,21.1445333334,25.8896,11.0398,11.4776,10.4674666667,18.4175333333,15.6552666667
741.81,10.0214,29.3046666667,20.9166666667,25.5832666667,10.7998666667,11.1404,10.3095333333,18.15,15.4214666667
742.12,10.2757333333,29.4436,21.0478666667,25.5227333333,11.0623333333,11.2374666667,10.3598,18.2398666667,15.6594
742.44,9.90559999999,29.0238,20.6178,25.1236,10.6878666667,10.8066666667,9.88606666666,17.7616,15.4892666667
742.76,9.74753333332,29.0529333333,20.4752,25.1619333333,10.5234666667,10.708,9.76239999999,17.6948666667,15.4907333333
743.07,9.44426666667,28.8124,20.1574,24.9581333333,10.1936,10.4582666667,9.43666666668,17.2898,15.2942666667
743.39,9.58833333333,29.0226,20.3459333333,25.2222,10.3283333333,10.6337333333,9.48733333334,17.4116,15.5884666667
743.70,9.74586666667,29.1790666667,20.5771333333,25.4769333333,10.4992,10.8566,9.65659999999,17.6331333333,15.6439333334
744.02,9.74233333334,29.1365333333,20.5618,25.4498,10.4362666667,10.8323333333,9.64659999999,17.5378666667,15.6064666667
744.34,10.085,29.3553333333,20.7976666667,25.7146666667,10.6473333333,11.0370666667,9.85753333334,17.96,15.8990666667
744.65,9.65313333335,29.0362,20.3203333333,25.5494666667,10.2702,10.7334,9.47586666667,17.5827333333,15.642
744.97,9.05259999999,28.3854,19.7491333333,25.116,9.74633333334,10.3122666667,8.90319999999,16.9468,15.1481333333
745.28,9.26133333334,28.6972666667,19.9945333333,25.3022,9.9356,10.5210666667,9.15926666666,17.2064666667,15.4929333333
745.60,8.7948,28.3531333333,19.6554666667,25.0617333333,9.43466666667,10.2399333333,8.76513333333,16.8360666667,15.1118666667
745.91,9.03600000001,28.8248666667,20.022,25.4682,9.64213333334,10.6868666667,9.11293333334,17.1617333333,15.2722666667
746.23,9.57853333334,29.2198,20.4921333333,25.7397333333,10.0816,11.2425333333,9.47806666667,17.4414666667,15.6632666667
746.55,9.94326666667,29.4336666667,20.6338,26.0301333333,10.3963333333,11.5857333333,9.69533333335,17.7644,15.8792
746.86,10.0093333333,29.7032666667,20.7234,26.2198,10.5161333333,11.8597333333,9.9066,18.0413333333,15.9312
747.18,10.3198,29.9184,20.8671333333,26.3963333333,10.8685333333,12.244,10.2021333333,18.4182666667,16.3094
747.49,10.2007333333,29.7410666667,20.8077333333,26.3398666667,10.6922666667,12.0712666666,10.1023333333,18.3924666667,16.2083333333
747.81,10.0984,29.7151333333,20.8466666667,26.2778666667,10.5352,12.1114666666,9.88019999999,18.2695333333,16.1927333333
748.12,10.6041333333,29.9579333334,21.2266,26.4748,10.9086666667,12.5796,10.2810666667,18.6708,16.433
748.44,11.0204,30.3278666667,21.6385333333,26.7842666667,11.2374,12.8838,10.6964,19.054,16.8484666667
748.75,10.9510666667,30.2846,21.4105333333,26.779,11.1756666667,12.7795333333,10.5801333333,19.0230666667,16.6929333333
749.07,10.9564666667,30.2684,21.3472666667,26.8412666667,11.2953333333,12.7286666667,10.6932666667,19.192,16.7604666667
749.38,10.5632666667,29.8114666667,21.0076666667,26.6383333333,11.0981333333,12.385,10.4005333333,18.9588,16.5244666667
749.70,10.3568,29.6118666667,20.8018,26.4304666667,11.0262666667,12.1006666667,10.2114,18.7336666667,16.3228
750.01,10.1989333333,29.585,20.6996,26.3207333333,11.0572666667,11.9444,10.1677333334,18.5252666667,16.21
750.33,10.0672,29.2286666667,20.4838666667,26.0196,11.0041333333,11.6071333333,9.95606666667,18.2556666667,16.2112
750.64,9.79646666665,28.8501333333,20.3136,25.6632666667,10.8156,11.3186666667,9.70060000001,17.9514666667,15.9314666667
750.96,9.7096,28.9299333333,20.2224666667,25.6331333333,10.8268666667,11.3029333333,9.42426666666,18.0322666667,15.9342
751.27,9.3784,28.7489333333,19.9528,25.3789333333,10.5875333333,11.0042666667,9.26820000001,17.7367333333,15.5861333333
751.59,8.88439999999,28.3182666667,19.5391333333,24.9808666667,10.2014666667,10.428,8.82393333333,17.2395333333,15.2719333333
751.90,8.4446,27.9862,19.1891333333,24.7005333333,9.78799999999,10.0424666667,8.35186666667,17.1118,14.8912666667
752.22,8.38633333334,27.8034666667,19.3376,24.7058666667,9.74560000001,10.1113333333,8.41013333333,17.1726666666,14.9496
752.53,8.4248,27.8919333333,19.4935333333,24.776,9.74540000001,10.2944,8.41946666667,17.1333333333,15.0836666666
752.85,8.98980000001,28.3473333333,19.9283333333,25.0471333333,10.251,10.7048,8.9022,17.4646,15.5955333333
753.16,8.85359999999,28.2298666667,19.7504666667,25.1088,10.0345333333,10.6023333333,8.81639999999,17.4416666667,15.4645333333
753.47,9.02046666667,28.3508,20.0427333333,25.3215333333,10.0641333333,10.8993333333,9.05786666667,17.8596666667,15.6417333333
753.79,9.2404,28.4556,20.2562,25.3718,10.2363333333,11.1866666667,9.39786666667,17.9815333333,15.7629333333
754.10,9.06646666667,28.4181333333,20.0187333333,25.3591333333,10.0458,10.9981333333,9.2898,17.6702,15.5824666667
754.42,9.37240000001,28.4944666667,20.2756666667,25.3899333333,10.4054666667,11.2565333333,9.69359999999,17.6422666667,15.7902
754.73,9.54606666667,28.5466666667,20.3556,25.4545333333,10.4483333333,11.321,9.75893333333,17.6485333333,16.0161333333
755.05,9.89186666666,28.8359333334,20.5726,25.7131333333,10.6753333333,11.6910666666,10.0431333333,17.9336,16.294
755.36,9.79780000001,28.6464,20.5133333333,25.6184666667,10.6313333333,11.7258,10.0718666667,17.7027333333,16.2526
755.67,9.8926,28.6300666667,20.6707333333,25.5724666667,10.7316666667,11.9212666667,10.1344,17.6537333333,16.3258
755.99,9.77613333334,28.4574,20.5183333333,25.3154666667,10.6553333333,11.8626666667,9.94173333334,17.4766666667,16.0278
756.30,9.23306666666,28.1184,19.9890666667,24.9055333333,9.98906666666,11.4324,9.29606666667,17.0994,15.4094666667
756.62,9.47273333333,28.4266666667,20.3486666667,25.2278666667,10.2168666667,11.771,9.55246666668,17.3420666667,15.7632666667
756.93,10.0789333333,28.9161333333,20.8251333333,25.5854666667,10.8333333333,12.1295333333,9.97826666667,17.6986666667,16.3317333333
757.24,10.0901333333,29.0574,20.8634666667,25.6885333333,10.806,11.9835333333,9.9044,17.6996,16.2267333333
757.56,9.93540000001,29.1738,20.8412666667,25.6962,10.7546666667,12.0,9.72920000001,17.7676666667,16.3023333333
757.87,10.0194666667,29.238,20.7702,25.9156666667,10.665,11.9838666667,9.58153333333,17.9302,16.2621333333
758.18,9.58053333333,28.7494,20.3766666667,25.5504666667,10.3392,11.4692666667,9.0598,17.5848,15.7374
758.50,9.18306666667,28.5574666667,20.1369333333,25.4434,10.1745333333,11.1604,8.75026666667,17.4724,15.4727333333
758.81,9.50473333334,28.8731333333,20.3283333333,25.7068,10.5675333333,11.3272,9.06513333334,17.7074,15.715
759.13,9.08506666666,28.6312,19.8372666667,25.4560666667,10.1638,10.7161333333,8.6226,17.2649333333,15.2614666667
759.44,9.46179999999,28.8450666667,20.129,25.8284,10.5578,10.6979333333,9.12540000001,17.6142666667,15.7274666667
759.75,9.94620000001,28.9194,20.4925333333,26.091,11.0225333333,10.8150666667,9.68873333335,18.0046666667,16.1810666667
760.07,9.84293333333,28.9093333333,20.3557333333,25.8108666667,10.9628666667,10.5712,9.66226666668,18.0437333333,16.0595333333
760.38,9.59279999999,28.8148,20.0334666667,25.6802666667,10.6573333333,10.4016,9.55400000001,17.9380666667,15.7454
760.69,9.61933333333,28.6024666667,19.8396,25.454,10.5736666667,10.4076666667,9.43173333334,17.8139333333,15.7341333333
761.01,10.0645333333,28.8801333333,20.1972666667,25.6692666666,10.8962,10.6409333333,9.71706666666,18.0839333333,15.9732
761.32,10.0598666667,29.0645333333,20.3309333333,25.7681333333,10.8897333333,10.6758666667,9.84866666667,18.0272,16.1104666667
761.63,10.4848,29.5662666667,20.6999333334,26.1805333333,11.4182,11.1969333333,10.5286666667,18.498,16.6848666667
761.94,10.8341333333,29.8944666667,21.1741333333,26.2141333333,11.535,11.4792666667,10.9315333333,18.7168,16.93
762.26,10.7694,29.951,21.0902666666,26.0758666667,11.2909333333,11.4314666667,10.6846666667,18.5818666667,16.8249333333
762.57,10.9818666667,30.0974666667,21.2421333333,26.1506,11.5537333334,11.7143333333,10.8127333333,18.7384666667,17.0146
762.88,10.6628,30.0840666667,21.0971333333,26.0625333333,11.2860666667,11.6760666667,10.4194,18.5210666667,16.7757333333
763.20,10.543,30.4127333333,21.0923333333,26.2002666667,11.2126666667,11.8449333333,10.4000666667,18.5053333333,16.8344
763.51,10.7004666667,30.4500666667,21.2258,26.3266,11.3418,12.1176,10.5172,18.6214666667,16.9925333333
763.82,10.6884666667,30.573,21.3792666667,26.4085333333,11.3894666667,12.2506,10.4368,18.6106666667,17.1034
764.14,10.6576666667,30.8304,21.4552666667,26.6152,11.4191333334,12.3391333333,10.4002,18.7299333333,17.1514
764.45,10.3903333333,30.6033333333,21.2468,26.5127333333,11.116,12.1899333334,10.2004666667,18.578,17.0421333333
764.76,10.1608,30.2534666667,20.9683333333,26.1772,10.8358,12.0544,10.0290666667,18.4211333334,16.8575333333
765.07,10.2044666667,30.2406,20.9687333333,26.0845333333,10.5529333333,11.9891333333,9.7484,18.2761333333,16.8307333333
765.39,9.94326666666,29.9623333333,20.5355333333,25.9070666667,10.2879333333,11.7008666667,9.28286666666,17.9569333333,16.5794666667
765.70,9.73120000001,29.9538,20.3751333333,25.8218,10.1562666667,11.536,9.23646666666,17.8378,16.5429333333
766.01,9.85133333333,30.3237333333,20.4962,26.1943333333,10.2336,11.8392666667,9.44800000001,18.1024,16.7993333333
766.32,10.0418666667,30.491,20.544,26.3738666667,10.4352,12.0976,9.77960000001,18.4464,17.0209333333
766.64,9.87286666667,30.0072666667,20.2221333333,26.0792,10.1943333333,11.9041333333,9.46073333333,18.2580666667,16.7676
766.95,9.25086666667,29.2692,19.4598666667,25.4949333333,9.5256,11.1090666667,8.69559999999,17.5194666667,15.9482
767.26,9.19333333333,28.8943333333,19.0262,25.2506,9.17739999999,10.6348,8.32766666667,17.4256,15.6244666667
767.57,9.21066666666,28.6669333333,18.873,25.1047333333,9.15786666666,10.5620666667,8.36399999999,17.3768,15.5676666667
767.88,9.4714,28.8934666667,19.0708666667,25.1732,9.45093333334,10.7652666667,8.78526666667,17.5434666667,15.6647333334
768.20,9.47286666667,28.9772666667,18.9352,25.117,9.71033333332,10.6632666667,8.72966666667,17.5706666667,15.6126
768.51,9.21286666665,28.9258666667,18.8236666667,24.9667333333,9.87626666667,10.5900666667,8.69286666666,17.6832666667,15.4062
768.82,9.25033333334,29.1106666667,19.0482,25.2111333333,10.1618,10.7533333333,8.97473333332,17.9604,15.6779333333
769.13,9.43046666667,29.0907333333,19.2008,25.154,10.4798666667,10.999,9.1504,18.1773333333,15.7534666667
769.44,8.94073333333,28.2003333333,18.5155333333,24.4343333333,9.84046666666,10.2506666667,8.5042,17.5815333333,15.0303333333
769.76,8.89040000001,27.9464666666,18.2636,24.0564,9.39700000001,9.78353333334,7.94286666667,17.2003333333,14.6674
770.07,9.10540000001,28.3815333334,18.5368,24.2714666667,9.58133333333,9.89186666667,8.05906666667,17.3882666667,14.812
770.38,9.60166666667,28.8451333333,19.0244,24.5121333333,9.99599999999,10.3146666667,8.55833333333,17.8016,15.3844
770.69,9.48940000001,28.7453333333,19.0954,24.3828666667,10.1366,10.5346666667,8.9828,17.499,15.4324
771.00,9.6218,28.7568,19.3612,24.3541333333,10.1961333333,10.6934666667,9.35906666667,17.5863333333,15.4435333333
771.32,10.1542666667,28.9363333333,19.598,24.5068,10.6577333333,10.9824666667,9.5574,17.8726,15.7694
771.63,10.3281333333,28.999,19.7688,24.6934666667,10.6501333333,11.0752666667,9.57679999999,17.9566,15.9050666667
771.94,9.88859999999,28.551,19.2597333333,24.3996,10.2336,10.6920666667,9.05993333333,17.5648,15.5204666667
772.25,10.3084,28.8491333333,19.5106666667,24.5649333333,10.6104,11.2573333333,9.34266666667,17.8386,15.8604666667
772.56,10.2787333333,28.8052666667,19.3259333333,24.4848,10.4386,11.2076,9.21580000001,17.7403333333,15.8004
772.87,10.5748,29.2458666666,19.7071333333,24.8568666667,10.9246,11.5628666667,9.46026666667,17.8974,16.1574666667
773.18,10.2902,28.9226666667,19.4239333333,24.7142,11.0994,11.5830666667,9.57353333333,17.8584666667,16.1653333333
773.50,9.49606666667,27.9706666667,18.78,23.793,10.5039333333,10.9902666667,9.04066666667,16.9539333333,15.5129333333
773.81,8.77786666665,27.6433333333,18.384,23.4256,10.2544,10.5693333333,8.65180000001,16.5923333333,15.188
774.12,7.86193333333,26.7758666667,17.8006,22.5130666667,9.44786666667,9.76586666665,7.71173333333,16.0692,14.6557333333
774.43,8.03386666667,26.9044,17.6315333333,22.6064666667,9.67986666667,9.96806666665,7.76413333333,16.1179333333,14.984
774.74,7.36033333333,26.6666666667,17.146,22.1369333333,8.95706666667,9.40393333333,7.35099999999,15.4841333333,14.4738
775.05,7.02893333333,26.5114666667,16.796,21.7736666667,8.65199999999,9.23539999999,7.05706666667,15.1306,14.246
775.36,7.84946666667,26.8770666667,17.3726,22.2393333333,9.18653333334,9.76626666666,7.7278,15.4697333333,14.8667333333
775.67,6.7092,25.4206666667,15.7686666667,21.0376666666,7.78479999999,8.27293333333,6.45833333333,13.9162,13.4612
775.98,6.1556,24.457,15.2023333333,20.4258,7.11140000001,7.53253333333,6.0942,13.0966666667,12.8081333333
776.30,6.3328,24.4522666667,15.3689333333,20.3948666667,7.15086666667,7.67273333333,6.42686666667,13.3144,13.0747333333
776.61,6.35773333333,24.6708666667,15.5809333333,20.3184666667,6.82346666667,7.79273333334,6.4386,13.2288,13.1385333333
776.92,7.0282,25.3555333333,16.0424666667,20.9544666667,7.24513333333,8.33946666667,7.01373333333,13.8394666667,13.5503333333
777.23,7.46633333333,25.501,16.185,21.2136666667,7.20619999999,8.62726666666,6.99413333333,13.9932,13.6174666667
777.54,7.9386,26.1014,16.4034,21.9787333333,7.53406666667,8.82559999999,7.2954,14.2056666667,14.0058666667
777.85,7.03593333333,25.3592,15.7784666667,21.502,6.5418,7.75433333333,6.1876,13.3383333333,13.0139333333
778.16,6.80793333333,25.1364,15.6061333333,21.6009333334,6.34346666667,7.53526666666,6.00506666667,13.399,12.9847333333
778.47,6.398,25.0494,15.8073333333,21.6779333333,6.1344,7.20413333334,6.07846666667,13.3587333333,12.7806666667
778.78,6.27526666667,25.2920666667,15.7786,21.6731333333,6.44013333333,7.09386666667,6.35273333333,13.7658666666,12.9370666667
779.09,7.28486666667,26.61,17.259,22.7820666667,7.41373333333,8.20206666667,7.41366666667,15.2087333333,14.0906
779.40,7.88166666667,27.5046666667,17.7113333333,23.7813333333,8.01780000001,8.77186666667,7.61453333333,16.1036666667,14.7629333333
779.71,7.22486666666,26.9834,17.0962666667,23.2420666667,7.38586666667,8.07833333333,6.876,15.3517333334,14.0954666667
780.02,6.985,26.5479333333,16.8177333333,22.9233333333,7.29226666666,7.52433333333,6.73133333333,15.0486666667,13.6298666667
780.33,7.41706666667,26.7207333333,17.193,23.3252,7.80573333333,7.6976,7.0716,15.7031333333,14.3319333333
780.64,7.80313333333,27.0093333333,17.368,23.578,8.11853333334,7.73779999999,7.45506666667,15.8618,14.6384666667
780.95,7.422,26.2616666667,16.9841333333,23.0760666666,7.75593333333,7.39473333334,7.2304,15.4406,14.045
781.26,7.81426666667,26.5683333333,17.4154,23.2403333333,8.31146666667,7.94526666667,7.705,15.8416,14.776
781.57,7.89013333334,26.6007333333,17.5802,23.1769333333,8.66940000001,8.192,7.89579999999,15.8023333333,14.8806666667
781.88,8.53226666667,26.9748,18.1345333333,23.6136,9.25486666667,8.72266666667,8.35846666667,16.2352666667,15.5796666667
782.19,8.61073333332,26.5544,18.0335333334,23.6078666667,9.02520000001,9.0644,8.21286666667,15.9720666667,15.4565333334
782.50,8.285,25.991,17.7059333333,23.254,8.80746666668,8.75626666667,7.7172,15.5706666667,15.1958666667
782.81,9.19413333333,26.3160666667,18.8068666667,23.7206,9.85573333333,9.85579999999,8.62313333333,16.251,16.0532
783.12,9.3402,26.5467333334,19.1203333333,24.1247333333,10.1914,10.06,8.71746666666,16.6751333333,16.4637333333
783.43,9.37506666666,26.8924,19.1955333334,24.5717333333,10.3470666667,10.2315333333,8.79633333332,16.6434666667,16.551
783.74,9.57893333334,27.0702,19.193,24.8245333333,10.4737333333,10.4560666667,8.91226666666,16.5263333333,16.4444666667
784.05,9.51786666665,27.149,19.131,25.1249333333,10.4822,10.8571333333,9.16660000001,16.7976666667,16.4762
784.36,9.81113333333,27.4452666667,19.3156,25.1268,10.8613333333,11.1208666667,9.46299999999,16.9675333333,16.6252666667
784.67,8.95079999999,27.1283333333,18.6930666667,24.7182,10.1858,10.4496666667,8.93293333333,16.4268,15.8274
784.98,8.84713333334,26.7382,18.4707333333,24.5997333333,9.9284,10.5018,8.5006,16.2006666667,15.6570666667
785.29,8.22853333333,26.6308,17.7020666667,24.2788666667,9.2282,10.0779333333,7.9354,15.6494,15.0209333333
785.60,8.1712,26.7618,17.7699333333,24.4782,9.551,9.93159999999,8.12353333333,15.5574666667,15.1115333333
785.91,7.51613333333,26.4675333333,17.2643333333,24.0538666667,9.44926666666,9.47846666667,7.70346666667,15.0557333333,14.5166666667
786.22,7.383,26.8879333333,16.7044666666,23.732,9.1646,9.11793333333,7.76706666667,14.7832,14.1950666667
786.53,8.19226666666,27.7031333333,17.1042,24.2601333333,9.74079999999,9.72940000001,8.6932,15.2676,14.6170666666
786.84,8.9792,27.8454666666,17.4338666667,24.5518,10.1748666667,10.1578666667,8.97346666667,15.9391333333,15.2792666667
787.14,7.86913333333,26.8177333333,16.566,23.5179333333,9.21153333333,9.50793333333,7.76846666667,15.2797333333,14.3847333333
787.45,7.40986666667,26.2622666667,16.3388,22.5683333333,8.78686666667,8.81966666665,7.164,14.716,13.9507333333
787.76,7.84499999999,26.8302666667,16.8902666667,23.1423333333,8.9526,8.90880000001,7.33206666667,15.2208666667,14.4026
788.07,8.6976,27.5439333333,17.7471333333,23.9372,9.82386666668,9.5424,7.85266666667,15.9923333333,15.2395333333
788.38,8.32359999999,27.2099333333,17.4298,23.2489333333,9.394,8.88326666666,7.38913333334,15.4794,14.6913333333
788.69,8.26486666667,26.43,17.1482666667,22.5073333333,9.20633333335,8.64146666667,7.16706666667,15.2112,14.4902
789.00,7.8898,26.3226666667,16.9204666667,21.8127333333,8.27733333333,8.04806666668,6.75406666667,14.8458666667,14.0104666667
789.31,8.7026,26.8106,17.5767333334,22.5282666667,8.4924,8.43153333333,7.52413333333,15.3748666667,14.4340666667
789.62,8.47013333333,26.6554,17.923,22.7527333333,8.63206666666,8.45346666667,7.4986,15.6952666667,14.6342
789.92,7.54333333333,26.0176,17.4267333333,22.3001333333,7.91913333333,7.81093333333,6.73493333333,15.2006666667,14.2272
790.23,6.32246666667,25.1909333333,16.5471333333,21.5866,6.9116,6.82413333333,5.85013333333,14.3131333333,13.0825333333
790.54,6.77966666667,25.4474666667,17.1157333333,21.9564666667,7.39233333333,6.845,6.35146666667,14.4277333333,13.3156
790.85,6.58086666666,25.5800666667,17.2007333333,22.2345333333,7.47693333334,6.97353333335,6.1816,14.1742,13.4192666666
791.16,6.20746666667,24.8364666667,16.4905333333,21.6668,7.10059999999,6.72333333334,5.40246666667,13.4339333333,12.7861333333
791.47,5.1296,23.7463333333,15.0754,20.3330666667,5.68046666667,5.38573333333,4.33566666667,12.0204666667,11.3352666667
791.78,5.48246666667,24.475,15.5184,21.1580666667,6.30686666667,5.95346666667,4.7824,12.7118,11.8547333333
792.08,5.8292,25.1312666667,15.726,21.7481333333,6.52713333333,6.3144,4.872,12.9544666666,12.064
792.39,5.84593333333,25.0251333333,15.5555333334,22.0954,7.03373333334,6.61993333333,4.7648,13.1398666667,12.2188666667
792.70,5.78306666667,24.6787333334,15.5421333333,21.6733333333,7.21566666667,6.71353333333,4.7056,12.8847333333,12.6706666667
793.01,4.68806666666,23.1052,14.1985333334,20.1206666667,5.5332,5.42593333333,3.34006666667,11.0461333333,11.2676666667
