wavelength,Back_SchMelm,Belly_SchMelm,Breast_SchMelm,Crissum_SchMelm,Crown_SchMelm,DorTail_SchMelm,Rump_SchMelm,Throat_SchMelm,WingTip_SchMelm
728.49,12.8756,39.3856666667,27.956,24.7612,12.8772666667,12.1374666667,14.6711,11.2028666666,13.3649333333
728.80,12.4842,39.1006,27.6449333333,24.4471333333,12.4638666667,11.7674666667,14.3353,10.8209333333,13.0214666667
729.12,12.5366,39.0607333333,27.5620666666,24.4584666667,12.383,11.8041333333,14.3158,10.7818,12.9978
729.44,12.4588666667,38.8479333333,27.5568,24.4044,12.4026666667,11.6916,14.2196666667,10.7544666667,12.9529333333
729.76,12.5044666667,38.8268,27.6159333333,24.5087333333,12.6326,11.9255333333,14.3451666667,10.9022666667,13.0924
730.08,12.8414666666,39.1054666667,28.0010666667,24.9204,12.9751333333,12.2587333333,14.6904333333,11.2428,13.4408
730.39,12.7613333333,39.0603333333,27.9569333333,24.8828,12.866,12.1231333333,14.5614,11.0665333333,13.2719333334
730.71,12.9205333333,39.0964,28.0564666667,24.9464,13.0658666667,12.1866,14.7171,11.2171333333,13.4265333333
731.03,12.8775333334,38.9144,27.94,24.9252666667,12.9444,12.0706666667,14.6279666667,11.0292666667,13.2755333333
731.35,12.8538666667,38.748,27.8609333333,24.9792,12.8962666667,11.9555333333,14.5778666667,10.9385333333,13.3029333333
731.67,12.8898,38.686,27.6577333333,24.9197333333,12.8565333333,12.0070666667,14.6066333333,10.906,13.3274
731.98,13.0668,39.008,27.9555333333,25.2612666667,13.0638,12.2232666667,14.7970666667,11.1297333333,13.5015333333
732.30,13.3302666667,39.3284,28.207,25.5064666667,13.3332666667,12.3638666666,14.9944,11.3136666667,13.8065333333
732.62,13.1810666667,39.3366666667,28.1621333333,25.4712,13.3474,12.224,15.0458333333,11.2072,13.8226666667
732.94,13.0539333334,39.2349333333,27.815,25.2933333333,13.1967333333,12.0887333333,14.8750333333,11.0115333333,13.6575333333
733.25,13.0344,39.1911333333,27.6406,25.1672,12.9526,11.8180666667,14.6809,10.8253333333,13.5694
733.57,12.7572,39.0362,27.2730666667,24.9402,12.6440666667,11.5190666667,14.3752333333,10.5442,13.3125333333
733.89,12.6083333333,38.8734666667,27.0536666667,24.8766666667,12.5144,11.4541333333,14.3312333333,10.4928,13.2232
734.21,12.7915333333,39.0183333333,27.1427333333,25.0530666667,12.6733333333,11.6702,14.3996,10.6428,13.3235333333
734.52,12.816,39.0073333333,27.1872666667,25.1848,12.7005333334,11.6943333333,14.4643333333,10.7451333333,13.3902
734.84,13.0290666667,39.2838666667,27.3588666667,25.3077333333,12.8444666666,11.911,14.7076333333,10.9657333333,13.5470666667
735.16,12.9134,39.262,27.3068666667,25.2623333333,12.7316666667,11.7068666667,14.6091,10.8201333333,13.3544
735.48,12.6024,38.7409333333,26.8871333333,24.8298,12.4726,11.3116,14.2234,10.5236666667,12.9420666667
735.79,12.5750666667,38.6262666667,26.7424,24.8325333333,12.3964666667,11.1562666667,14.1574333333,10.4594666667,12.7213333333
736.11,12.5539333333,38.6717333333,26.5972,24.764,12.2722666667,11.1434666667,13.9323333333,10.4720666667,12.5173333333
736.43,12.6701333333,38.9014666667,26.8556,24.9867333333,12.4608666667,11.2902666667,14.1482666667,10.7233333333,12.5516
736.74,12.4844666667,38.8366,26.8752,24.939,12.3988666667,11.2816,14.0854,10.7512,12.4602
737.06,12.8185333333,39.1958666667,27.2823333333,25.1590666667,12.6822,11.5794,14.4397,11.1801333333,12.6932
737.38,13.0164666667,39.4394666667,27.4184666667,25.2362666667,12.7972,11.6835333333,14.4422,11.3910666667,12.8440666667
737.69,12.8312,39.2008,27.2665333333,25.0436666667,12.5096,11.4584666667,14.2812333333,11.2233333333,12.7579333333
738.01,12.4274666667,38.7909333333,26.8062,24.5461333334,12.1618,11.1205333333,13.7939333333,10.8342,12.3408
738.33,11.9624666667,38.5511333333,26.4612666667,24.267,11.7494666667,10.5724,13.2876333334,10.4296666667,11.9148666667
738.64,11.5899333333,38.2072,26.1257333333,23.9364,11.4548666667,10.3020666667,12.9417666667,10.1534,11.6949333333
738.96,11.8515333333,38.4588,26.3285333333,24.1439333333,11.5553333333,10.7151333333,13.172,10.4593333333,11.8533333333
739.28,11.9075333333,38.538,26.4252666667,24.1277333333,11.6047333333,10.9149333333,13.2461333333,10.5567333333,11.9306
739.59,11.9185333333,38.5735333333,26.6126,24.2636666667,11.5826666667,10.8859333333,13.3005666667,10.5694,11.9862
739.91,11.7665333333,38.4352,26.472,24.1060666667,11.3515333333,10.6654666667,13.0741666667,10.3538666667,11.8134
740.23,11.8779333333,38.6493333333,26.6804666667,24.2555333333,11.4888666667,10.6832666667,13.2464,10.4266,11.9607333334
740.54,11.6272,38.3158,26.4342666667,24.1253333334,11.2888,10.3834,12.9809,10.1031333333,11.8173333333
740.86,11.5102666667,38.1122666667,26.3516,24.1409333333,11.3628666667,10.2201333333,12.8993333333,9.94753333333,11.7806666667
741.18,11.3512666667,38.0546666667,26.2605333333,24.0742666667,11.3736666667,10.1777333333,12.8578333333,9.92653333334,11.7555333333
741.49,11.4558,38.3939333333,26.4242,24.2503333333,11.4267333333,10.3140666667,12.9956333333,10.1005333333,11.9759333333
741.81,11.6020666667,38.3896666667,26.6041333333,24.3992,11.5666,10.632,13.1873,10.2107333333,12.2842
742.12,11.9747333333,38.6645333333,26.9114,24.7257333333,11.8016666667,10.9494,13.4684,10.5612666667,12.5
742.44,11.7705333333,38.7472,26.9186,24.7937333333,11.7662,10.6984,13.3614333333,10.2786666667,12.4314
742.76,11.5568,38.4823333333,26.6319333333,24.7118,11.5612666667,10.4089333333,13.1039666667,10.0936,12.3831333333
743.07,11.5824666667,38.4539333333,26.5234,24.6493333333,11.6288666666,10.2809333333,13.0502666667,10.1111333333,12.3577333333
743.39,11.9550666667,38.9351333333,27.0112666667,25.2194666667,12.1552,10.8501333333,13.4779333333,10.5790666667,12.9064666667
743.70,11.9990666667,38.8126666667,26.7758666667,25.1431333333,12.0948666666,10.9344666667,13.3790666667,10.7184666667,12.9236
744.02,11.9434,38.6479333333,26.6062666667,24.9710666666,12.0481333333,10.9950666667,13.3724333333,10.7250666667,12.9385333333
744.34,12.0677333333,38.6290666667,26.6196666667,24.9904666667,11.9354,11.1724666667,13.4859666667,10.8516,13.0348666666
744.65,12.4094,38.8906666667,26.9062666666,25.3450666667,12.1519333333,11.481,13.6926666667,11.1872666667,13.3267333333
744.97,12.4398666667,38.7898,26.9219333333,25.4017333333,12.2438666667,11.3412666667,13.6716666667,11.1476666667,13.2580666667
745.28,12.5706666666,38.896,26.9553333333,25.4642666667,12.5111333333,11.4163333334,13.7947666667,11.3110666667,13.2966666667
745.60,12.6731333333,39.0810666667,27.0752,25.5308666667,12.6570666667,11.4680666667,13.7811666667,11.3528,13.4234
745.91,13.0114,39.2177333333,27.3085333333,25.7189333333,12.9744,11.7530666667,14.0695,11.6908,13.7337333333
746.23,13.3975333333,39.671,27.7176,25.94,13.3446666667,12.172,14.528,12.1076,13.9841333333
746.55,13.6274666667,39.8139333333,28.0064,26.237,13.3953333333,12.3543333333,14.8042,12.352,14.2456666667
746.86,13.7505333333,39.5850666667,27.8864,26.0967333333,13.3264,12.2185333333,14.8255,12.3758,14.2773333334
747.18,13.7440666667,39.5160666667,27.9197333333,26.0892,13.3926,12.1694,14.7564666667,12.2606,14.2166
747.49,13.6398,39.5219333333,27.8833333333,25.9918666667,13.3974666667,12.0458,14.5774,12.1257333333,13.9599333333
747.81,13.5694,39.6996666666,27.852,25.8116666667,13.5305333333,11.8937333333,14.4785333333,11.9991333333,13.8170666667
748.12,13.5356,39.8047333333,27.9058,25.7770666667,13.6136666667,11.6850666667,14.5241,11.9471333334,13.8116666667
748.44,13.7616666667,40.2382,28.2880666667,26.0116,13.8349333333,11.9477333333,14.8126666667,12.0852666666,14.1668666667
748.75,13.5232666667,39.8742,27.9707333333,25.6943333333,13.4476666667,11.6128666667,14.5160666667,11.8419333333,13.9532666667
749.07,13.4410666667,39.7528,27.9192666667,25.6201333333,13.3240666667,11.501,14.4577666667,11.6935333333,13.8738
749.38,13.2783333333,39.7161333333,27.8622666666,25.5856666666,13.1684,11.2814,14.3319333333,11.563,13.7914666667
749.70,13.3264,39.8083333333,28.0701333333,25.7618,13.3056666667,11.2650666667,14.327,11.5374666667,14.0027333333
750.01,13.1884666667,39.7444666667,27.965,25.4949333333,13.3171333333,11.2176,14.1874333333,11.4112666667,14.0054666667
750.33,12.9212,39.5624,27.7951333333,25.3839333333,13.216,11.079,14.0230333333,11.1801333333,13.9966
750.64,12.7337333333,39.5043333334,27.7366,25.3361333333,12.9666666667,10.822,13.9408666667,11.0273333333,13.9122
750.96,12.9162666667,39.8076666667,28.0756,25.5728666667,13.0112,10.9326,14.1038666667,11.2175333333,14.0747333333
751.27,12.6592,39.5414,27.7763333333,25.3023333333,12.6152666667,10.535,13.9215,10.9751333333,13.8430666667
751.59,12.4646,39.2726666667,27.5400666667,25.0104666667,12.328,10.3706,13.6494,10.6509333333,13.5372
751.90,11.9263333333,38.6628666667,26.9392,24.575,11.7447333333,9.80193333333,13.0525333333,10.2003333334,12.9257333333
752.22,11.9972,38.8530666667,27.1430666667,24.7955333333,11.7705333334,9.95786666667,13.1359333333,10.2406666667,13.0436666667
752.53,11.8555333333,38.6870666667,27.0617333333,24.6705333333,11.737,9.95953333332,13.1044666667,10.3543333333,12.9847333333
752.85,11.4924666667,38.4435333333,26.7691333333,24.3876,11.4085333333,9.76106666666,12.8230333333,10.0758666667,12.5806666667
753.16,11.295,38.5881333333,26.6013333333,24.3665333333,11.2130666667,9.66353333334,12.7069666667,10.0538,12.361
753.47,11.2004,38.4856666667,26.3562666667,24.3973333333,11.0664666667,9.57793333332,12.5138333333,9.90953333332,12.1410666667
753.79,10.912,38.2586,25.9583333333,24.0535333333,10.5709333333,9.20400000001,12.1215666667,9.61620000001,11.6678
754.10,11.1159333333,38.4404,26.0448,24.2075333333,10.7809333333,9.5346,12.2797,9.79793333333,11.8982
754.42,11.3768666667,38.4554666667,26.0440666667,24.3391333333,10.9484,9.77486666667,12.4054,10.0572,12.0880666667
754.73,11.9366,38.8000666667,26.5923333333,24.8884,11.6222,10.487,12.9073333333,10.6094,12.6686
755.05,12.0543333333,38.9181333333,26.6259333333,24.9404666667,11.7464666667,10.8811333333,13.0363666667,10.8618666667,12.7804666667
755.36,12.14,39.0424,26.6955333333,24.9658,11.8971333333,11.0863333333,13.1686333333,11.067,12.9388
755.67,12.4177333333,39.4211333333,27.0445333333,25.2762,12.1995333333,11.3396666667,13.3211,11.3154,13.1468666667
755.99,12.4893333333,39.4779333333,27.1349333333,25.325,12.2112666667,11.3064,13.2260333333,11.1256666667,13.1626
756.30,12.8180666667,39.6654666667,27.2844,25.497,12.4396,11.5628,13.4760666667,11.3481333333,13.5188666667
756.62,12.569,39.1795333333,27.1064,25.1795333333,12.1979333333,11.2772,13.1539333333,10.9916666667,13.2308
756.93,12.8314,39.3130666667,27.3952666667,25.4630666667,12.4441333333,11.4621333334,13.4845,11.194,13.4966
757.24,13.0095333333,39.6909333333,27.8562666667,25.6242,12.8085333333,11.5526,13.7465666667,11.3073333333,13.6301333333
757.56,12.9238666667,39.4882666667,27.7123333333,25.4016666667,12.7726666667,11.4589333333,13.7099,11.2029333333,13.4113333333
757.87,12.7812,39.5260666666,27.5680666667,25.2572,12.6786666667,11.2689333333,13.7046,10.9883333333,13.3578
758.18,12.5945333333,39.3762666667,27.5033333333,25.0177333334,12.3474,11.0678,13.4361,10.7718666666,13.1400666667
758.50,12.664,39.5733333333,27.7332666667,25.1758666667,12.4702666666,10.7491333333,13.5699333333,10.825,13.2106666667
758.81,13.2264,39.9004,28.1046666667,25.7128666667,13.0462666667,11.2337333333,14.1872666667,11.4038666667,13.7712666667
759.13,13.0833333333,39.7985333333,27.9777333333,25.4552,13.0250666667,11.0123333333,14.1636,11.3984,13.6390666667
759.44,13.2406,40.0829333334,28.1224,25.7181333333,13.0944666667,11.1779333333,14.3953,11.5947333333,13.7503333334
