wavelength,Back_CneRubm,Belly_CneRubm,Breast_CneRubm,Crissum_CneRubm,Crown_CneRubm,DorTail_CneRubm,Rump_CneRubm,Throat_CneRubm,WingTip_CneRubm
262.51,3.63627777778,4.2606,3.7762,3.74906666667,4.24593333333,7.4788,4.64756,6.16266666667,8.11453333333
262.88,3.21582222222,3.7174,3.35996666667,3.27543333334,3.8654,7.17086666666,4.3093,5.75753333333,7.83246666667
263.25,3.20083333333,3.6324,3.38813333333,3.21436666666,3.8394,7.0794,4.27963333333,5.6824,7.74033333333
263.63,3.33845555556,3.7568,3.59933333333,3.33176666667,3.88626666667,7.08463333333,4.33218,5.79993333333,7.8682
264.00,3.06833333333,3.5394,3.26916666666,3.0664,3.64313333333,6.7094,4.20329333333,5.59273333333,7.60646666667
264.37,3.03632222222,3.43566666667,3.1351,2.8982,3.50926666667,6.69086666667,4.0538,5.34873333333,7.53026666666
264.75,2.85496666667,3.3188,2.92243333333,2.70823333333,3.5136,6.5643,3.92977333333,5.03013333333,7.30313333333
265.12,3.00626666667,3.5092,2.93636666667,2.8619,3.60293333333,6.66996666667,3.83955333333,4.91673333333,7.07673333333
265.49,3.28823333333,3.8616,3.09976666667,3.17916666667,3.86786666667,6.9426,4.10821333333,5.08013333333,7.08426666667
265.87,3.42656666667,3.93533333333,3.4135,3.176,3.82013333333,7.04793333333,4.13966,5.06966666667,7.208
266.24,3.33584444444,3.747,3.36213333333,3.03723333333,3.55826666667,6.62583333334,3.843,4.71326666667,7.0526
266.61,3.54236666667,3.6952,3.55496666667,3.2534,3.72893333333,6.79983333333,4.15144,4.8568,7.33993333333
266.98,3.80571111111,3.8784,3.77673333333,3.58766666667,3.9908,6.7952,4.33319333333,5.06493333333,7.6496
267.36,3.871,4.0116,3.7548,3.69346666666,4.09273333333,6.8291,4.31867333333,5.09826666667,7.76893333333
267.73,3.68183333333,4.00566666666,3.74336666667,3.63126666667,4.09713333333,6.8309,4.26565333333,5.03693333333,7.63946666667
268.10,4.19124444445,4.51973333333,4.27273333333,4.28153333333,4.51986666667,7.41506666667,4.82527333333,5.55226666667,8.19306666667
268.48,4.71482222222,4.91113333333,4.69603333333,4.71646666667,5.05386666667,7.79103333333,5.15539333333,6.0596,8.63973333333
268.85,4.93606666667,5.1362,4.90643333333,5.0331,5.205,8.13663333333,5.39585333333,6.26146666667,8.82733333333
269.22,5.05475555556,5.21546666667,5.0729,5.124,5.26426666667,8.20586666667,5.50557333333,6.27726666667,9.03326666667
269.59,5.0124,5.10206666667,5.1022,4.94103333333,5.1588,8.00356666667,5.33969333333,6.29946666667,8.9752
269.97,5.05693333333,5.1378,5.1432,4.95856666667,5.20186666667,8.1095,5.45170666667,6.41213333333,9.0054
270.34,5.37685555556,5.32293333333,5.31743333333,5.1192,5.447,8.59413333333,5.77939333333,6.70153333333,9.24973333333
270.71,5.07995555555,5.14653333334,5.06716666667,4.8544,5.19113333333,8.32749999999,5.43153333333,6.45073333333,8.90866666667
271.09,5.08836666667,5.1344,5.0995,4.85853333333,5.1588,8.37973333333,5.44364,6.4684,8.769
271.46,4.88516666667,4.78226666667,4.90996666667,4.5061,4.97226666667,8.14213333333,5.24057333333,6.28273333333,8.47806666667
271.83,4.87084444444,4.66626666667,4.7636,4.4648,4.99993333333,8.18753333333,5.17900666667,6.2326,8.44313333333
272.20,4.65137777778,4.4766,4.63776666667,4.20043333333,4.927,8.11786666667,4.99401333333,6.0578,8.20093333333
272.58,4.48593333333,4.43393333333,4.64413333333,4.13906666667,4.80593333333,8.1615,5.02149333334,5.9354,8.0844
272.95,4.26272222222,4.1632,4.39406666666,3.83863333333,4.5564,7.92956666666,4.81713333333,5.632,7.97593333333
273.32,4.02823333334,4.00753333333,4.1725,3.66706666667,4.41966666667,7.80886666667,4.64636666667,5.59066666667,7.82286666667
273.69,3.98414444444,4.02226666667,4.09133333333,3.62916666667,4.46453333333,7.8064,4.66074,5.58166666667,7.8102
274.06,3.93948888889,3.95486666667,4.04456666667,3.62623333333,4.47153333333,7.6939,4.62846,5.44286666667,7.79226666667
274.44,3.94722222222,4.07033333333,4.16736666667,3.77093333333,4.62953333333,7.74126666667,4.67834666667,5.49293333333,7.94033333333
274.81,4.42,4.41106666667,4.62706666667,4.23913333333,5.21093333333,8.20716666667,5.19537333333,5.9588,8.4802
275.18,4.50236666667,4.51693333333,4.69073333333,4.27686666666,5.38166666667,8.40759999999,5.21908,5.988,8.70459999999
275.55,4.49656666667,4.67533333333,4.69553333333,4.44043333333,5.44466666667,8.54959999999,5.26578,6.0334,8.87473333333
275.93,4.48972222222,4.7424,4.7281,4.4459,5.29153333333,8.42639999999,5.21182666667,6.03026666667,8.82653333333
276.30,4.23018888889,4.41073333333,4.3491,4.1222,4.9158,8.10656666666,4.84440666667,5.753,8.55433333333
276.67,4.17156666667,4.3808,4.32053333333,4.0515,4.858,8.07083333334,4.81454,5.68266666667,8.46166666667
277.04,4.57673333333,4.8136,4.75626666667,4.46693333333,5.28473333333,8.35506666667,5.14822666666,6.07646666667,8.78519999999
277.41,4.55952222222,4.63853333333,4.80916666667,4.41513333333,5.22066666667,8.20913333334,5.10458,5.96086666667,8.60086666667
277.79,4.45853333333,4.47273333333,4.79606666667,4.31113333333,5.0686,8.0709,4.97184,5.82986666667,8.55793333333
278.16,4.4137,4.41906666667,4.65126666667,4.1753,4.985,8.11269999999,4.81562666667,5.83973333333,8.50066666667
278.53,4.26144444445,4.18846666667,4.4054,3.9857,4.86386666667,7.80540000001,4.7392,5.75606666667,8.29646666667
278.90,4.09641111111,4.05433333333,4.18726666667,3.58626666667,4.52386666667,7.42223333333,4.47962,5.554,8.04713333333
279.27,4.01003333333,4.0188,4.16043333333,3.40473333333,4.49053333333,7.37803333333,4.53275333333,5.56153333333,8.11893333334
279.64,4.0451,4.01346666667,4.1995,3.38143333333,4.5132,7.49813333333,4.62428666667,5.61346666667,8.13440000001
280.02,4.58513333333,4.38453333333,4.62486666667,3.8067,5.094,7.90676666667,5.19513333333,6.10646666667,8.69853333333
280.39,4.54876666667,4.39746666667,4.7469,3.81346666667,5.01966666667,7.9393,5.14127333333,6.0742,8.58726666667
280.76,4.20735555556,4.02773333333,4.43596666667,3.5218,4.66853333333,7.61556666667,4.82864666667,5.86253333333,8.31073333333
281.13,3.94013333334,3.7966,4.21996666667,3.28423333333,4.4206,7.36516666667,4.59595333333,5.73393333334,8.03733333333
281.50,4.06751111111,4.12413333333,4.39433333333,3.40506666667,4.6286,7.625,4.79044666667,6.00853333333,8.26600000001
281.87,3.96001111111,3.99293333333,4.2378,3.3167,4.52966666667,7.66483333333,4.67857333333,5.84893333333,8.0658
282.25,3.88511111111,3.97346666667,4.2706,3.3542,4.47493333333,7.6277,4.68678,5.85573333333,7.98299999999
282.62,3.82798888889,4.1066,4.39416666667,3.40853333333,4.48906666667,7.684,4.69079333333,5.89453333333,8.00526666666
282.99,3.66576666667,4.1654,4.41636666667,3.46363333333,4.41166666667,7.65086666666,4.65863333333,5.87886666667,7.91259999999
283.36,3.64297777778,4.21066666667,4.44916666666,3.51043333333,4.28606666667,7.5432,4.56582,5.83386666667,7.7412
283.73,3.50223333333,3.97086666667,4.4051,3.32163333333,4.0932,7.26766666667,4.38606,5.64513333333,7.54206666667
284.10,3.05822222222,3.58906666667,4.04376666667,2.86716666667,3.66166666667,6.96446666667,3.95964,5.21806666667,7.14673333333
284.47,3.0638,3.50706666666,3.9738,2.82956666667,3.69926666667,6.83083333333,3.95084666667,5.2094,7.17266666667
284.85,3.10185555556,3.53,3.87016666667,2.8431,3.7324,6.7608,3.94631333333,5.21346666667,7.18326666667
285.22,2.98014444444,3.405,3.69643333333,2.60573333333,3.56273333333,6.65533333333,3.74291333334,5.0866,7.01766666667
285.59,3.08882222222,3.39546666667,3.79283333333,2.64973333333,3.65653333333,6.71756666667,3.76695333333,5.11206666667,7.127
285.96,3.35612222222,3.73933333333,4.01446666667,2.94573333333,3.93806666667,6.9216,4.01456666667,5.3832,7.46706666667
286.33,3.46765555555,3.78746666667,4.07896666667,3.0084,4.07453333333,6.96823333333,4.10848,5.51826666667,7.621
286.70,3.43913333333,3.73213333333,3.9583,2.8827,4.00973333333,6.868,4.07289333333,5.52546666667,7.52146666667
287.07,3.46844444444,3.704,3.90006666667,2.86353333333,4.0178,6.91283333333,4.06390666667,5.55093333333,7.53833333333
287.44,3.48616666667,3.7286,3.877,2.95673333333,4.0388,6.89196666667,4.15312666667,5.6332,7.6196
287.82,3.59738888889,3.94706666667,4.01343333333,3.16846666667,4.13713333333,7.0523,4.26825333333,5.921,7.77093333333
288.19,3.77373333333,4.13533333333,4.2184,3.34923333333,4.285,7.15453333333,4.44417333333,6.15513333333,7.93466666667
288.56,3.50742222222,4.01773333333,4.12513333333,3.2142,4.01913333333,7.01183333333,4.25586666667,6.0424,7.81373333333
288.93,3.56711111111,4.1126,4.23006666667,3.21826666667,4.03953333333,7.02053333333,4.18288666666,6.14253333333,7.7788
289.30,3.9622,4.4174,4.6106,3.6521,4.35933333334,7.30653333333,4.68582,6.5632,8.12186666666
289.67,3.98168888889,4.40666666667,4.5268,3.68423333333,4.314,7.20053333333,4.75040666667,6.6038,8.0644
290.04,3.82966666667,4.11626666667,4.3461,3.4539,4.09753333333,6.8761,4.54827333333,6.49413333333,7.83606666667
290.41,3.79748888889,4.12586666667,4.32423333333,3.42233333333,3.93393333333,6.76426666667,4.44372,6.38013333333,7.70573333333
290.78,3.93692222222,4.24226666667,4.46386666667,3.60663333333,4.00953333333,6.97556666667,4.54664666666,6.52733333333,7.82886666667
291.15,3.93901111111,4.25826666667,4.4832,3.67566666667,4.00926666667,6.9131,4.47908,6.5246,7.8302
291.52,3.79632222222,4.16006666667,4.41236666667,3.52716666667,3.935,6.78596666667,4.31688,6.42673333333,7.7286
291.89,3.7822,4.1986,4.4186,3.53783333333,3.98193333333,6.7406,4.42289333334,6.36453333333,7.73226666667
292.26,3.95625555556,4.45293333334,4.60033333333,3.8737,4.15613333333,6.9516,4.59138,6.65653333333,7.8682
292.64,4.32621111111,4.779,4.8744,4.20696666667,4.54026666667,7.25356666667,4.97376,7.088,8.11800000001
293.01,4.23974444444,4.82406666667,4.9135,4.28026666667,4.5754,7.16933333333,5.02162,7.16593333333,8.17306666667
293.38,3.88305555556,4.68286666667,4.6007,4.10723333333,4.36773333333,6.95306666667,4.58239333334,6.95746666667,7.92353333333
293.75,3.81535555556,4.86373333333,4.771,4.2562,4.4512,7.08846666667,4.57357333333,7.13266666667,7.9092
294.12,3.90126666667,5.24946666667,5.09363333333,4.4858,4.6096,7.3419,4.75365333333,7.33413333333,7.96193333333
294.49,3.89473333333,5.53166666666,5.25056666667,4.66266666667,4.64153333333,7.40726666667,4.87373333333,7.55693333333,7.97746666667
294.86,4.0036,5.77473333333,5.4419,4.83896666667,4.73793333333,7.34123333333,4.8898,7.70826666666,8.03553333333
295.23,3.92074444444,5.81166666667,5.45996666666,4.91293333333,4.68606666667,7.37623333333,4.88079333333,7.78733333333,7.95613333333
295.60,4.03164444444,5.92466666667,5.59143333333,5.12543333333,4.82186666667,7.48716666667,4.99428,7.97546666667,8.0068
295.97,4.05495555555,5.98053333334,5.63876666667,5.17273333333,4.7374,7.4077,4.87306666667,7.95459999999,7.90833333333
296.34,3.8471,5.89773333333,5.50876666667,5.0587,4.53713333333,7.15106666667,4.70138,7.7774,7.69346666667
296.71,4.00633333333,6.21553333333,5.76223333333,5.30206666667,4.7024,7.21533333333,4.88102,7.92340000001,7.8332
297.08,4.32443333333,6.53913333333,6.07666666667,5.63056666667,4.93653333334,7.542,5.19130666667,8.24506666667,8.07406666667
297.45,4.31783333333,6.61113333333,6.2103,5.7029,4.9094,7.52203333333,5.2246,8.33046666667,8.0678
297.82,4.31644444444,6.64266666667,6.18473333333,5.71873333333,4.8288,7.41766666667,5.16092,8.347,8.04546666667
298.19,4.38618888889,6.70106666667,6.2174,5.8096,4.805,7.34176666667,5.13038666667,8.44306666667,8.10966666666
298.56,4.2385,6.59866666667,6.00333333333,5.70313333333,4.68053333333,7.10696666667,4.90446,8.30046666667,7.97146666667
298.93,4.10128888889,6.5616,5.9608,5.68296666667,4.54953333333,7.04696666667,4.80599333333,8.29260000001,7.8566
299.30,4.34066666667,6.8154,6.18786666667,5.8681,4.66046666667,7.09093333333,4.96549333333,8.45313333334,7.9784
299.67,4.53036666667,7.14226666667,6.47943333333,6.04673333333,4.73106666667,7.16306666667,5.06067333333,8.67446666668,8.02406666667
300.04,4.73743333333,7.51066666667,6.7503,6.43856666667,5.00473333333,7.40956666667,5.33107333333,9.08586666666,8.281
300.41,4.73975555556,7.55186666668,6.8857,6.49536666667,4.95633333333,7.40756666667,5.23399333333,9.16053333333,8.20673333334
300.78,4.55958888889,7.40066666667,6.75233333333,6.37693333333,4.73693333333,7.29703333333,4.98330666666,9.02740000001,8.02626666667
301.15,4.54263333334,7.337,6.824,6.38953333333,4.68573333333,7.19096666667,4.87664,9.02713333333,7.88973333334
301.52,5.08805555556,7.86106666667,7.31613333333,6.8733,5.133,7.63126666667,5.33296,9.48793333335,8.20513333334
301.89,5.2816,8.14606666667,7.6298,7.1901,5.34166666667,7.8955,5.56574666667,9.80900000001,8.42233333333
302.26,5.5664,8.50106666667,7.99976666667,7.52376666667,5.7308,8.2972,5.91900666667,10.2363333333,8.69453333334
302.63,5.86595555556,8.80966666668,8.42163333333,7.82776666667,6.03526666667,8.64126666667,6.27819333333,10.6273333333,8.95279999999
303.00,5.86183333333,8.82513333334,8.40673333333,7.874,6.04706666667,8.51626666667,6.27292,10.6298666667,8.89799999999
303.37,5.77334444444,8.93526666667,8.559,7.89416666667,6.15633333333,8.60073333333,6.2275,10.8456,8.88286666667
303.74,5.77288888889,9.01813333333,8.62726666667,7.9795,6.16093333333,8.63546666667,6.24083333333,10.9837333333,8.93426666667
304.10,5.82814444444,9.17306666665,8.86903333333,8.06696666667,6.2272,8.6849,6.30530666667,11.0863333333,8.94500000001
304.47,6.01517777778,9.43573333334,9.16303333333,8.34806666667,6.4872,8.91119999999,6.63744666667,11.3703333333,9.17326666667
304.84,6.36071111111,10.0014666667,9.64506666666,8.8363,6.84373333333,9.16779999999,7.1318,11.8813333333,9.47193333334
305.21,6.30464444445,10.2652666667,9.75986666667,8.9099,6.83553333333,9.10260000001,7.10836,11.9749333333,9.48886666667
305.58,6.07124444444,10.2146666667,9.72256666667,8.82023333333,6.60746666667,8.76513333333,6.82204666667,11.8390666667,9.32719999999
305.95,5.96514444445,10.2471333333,9.68706666666,8.76216666666,6.46693333333,8.55753333333,6.68612,11.7615333333,9.18266666667
306.32,5.67876666667,10.2500666667,9.66503333335,8.75826666667,6.14146666667,8.2629,6.53354,11.6488666666,8.89160000001
306.69,5.53724444444,10.3099333333,9.7409,8.86613333333,5.95333333333,8.12056666667,6.48397333333,11.6892,8.70833333333
307.06,5.55586666667,10.5618666667,10.0620666667,9.07586666667,5.94066666667,8.17983333333,6.58050666667,11.8608,8.77659999999
307.43,5.60802222222,10.6155333333,10.1359,9.22003333333,5.83906666667,8.07983333333,6.619,11.8836666667,8.80373333332
307.80,5.53343333334,10.7178666667,10.1697333333,9.3568,5.74613333333,8.01793333333,6.69302666667,11.9008666667,8.74886666666
308.17,5.42038888889,10.6855333333,10.0741,9.3018,5.56706666666,7.83106666667,6.51491333333,11.8042666667,8.61066666667
308.54,5.30045555555,10.6022666667,9.94123333335,9.2029,5.346,7.5512,6.25504666667,11.7282,8.47606666666
308.90,5.14864444445,10.4136,9.7551,9.0167,5.07913333333,7.30363333333,5.91846,11.5338,8.2736
309.27,4.98678888889,10.4316,9.67253333333,8.99806666667,4.9504,7.16903333333,5.81559333334,11.4407333333,8.13706666666
309.64,4.89323333333,10.5259333333,9.7679,9.14183333333,4.9168,7.15503333333,5.86192666667,11.5025333333,8.08906666667
310.01,4.83388888889,10.4857333333,9.75980000001,9.13826666667,4.7826,7.01746666667,5.7413,11.4440666666,7.92986666667
310.38,4.64034444445,10.3128666667,9.65093333333,9.05353333333,4.57086666667,6.80756666667,5.52580666667,11.2348666667,7.68746666667
310.75,4.56821111111,10.2586666667,9.67036666667,9.05793333333,4.48293333333,6.7132,5.41201333333,11.1700666667,7.62746666667
311.12,4.53146666667,10.2835333333,9.6955,9.07116666667,4.50293333333,6.7059,5.44226,11.2088,7.55266666667
311.49,4.4803,10.4653333333,9.81833333333,9.17343333333,4.59593333333,6.69313333333,5.50595333333,11.2930666667,7.5668
311.85,4.46358888889,10.5489333333,9.91586666666,9.19266666667,4.69233333333,6.61746666667,5.48566,11.3960666667,7.54673333333
312.22,4.19937777778,10.4745333333,9.83326666667,9.075,4.51753333333,6.3934,5.32627333333,11.3597333333,7.32273333333
312.59,4.17934444445,10.7065333333,9.96556666667,9.17453333333,4.52453333333,6.3274,5.41234666667,11.3824,7.31866666667
312.96,4.1764,10.9719333333,10.2027333333,9.3256,4.68213333333,6.44763333333,5.60702666667,11.6116666667,7.44106666667
313.33,4.23155555555,11.0958,10.3680333333,9.51466666667,4.70846666667,6.49073333333,5.70939333333,11.7214666667,7.43493333333
313.70,4.08398888889,11.0686666667,10.3320333333,9.394,4.6174,6.33206666667,5.6012,11.6775333333,7.26973333333
314.07,4.2411,11.3632,10.6673666667,9.61083333333,4.8318,6.4896,5.7955,11.872,7.45093333333
314.43,4.45036666667,11.6598666667,10.9769666667,10.0084666667,5.1004,6.76456666667,6.03232,12.2462666667,7.7752
314.80,4.60953333334,12.0352666667,11.2832333333,10.2542666667,5.41253333333,7.0347,6.25468,12.5452,8.01353333334
315.17,4.67694444445,12.2563333333,11.3937333333,10.3717666667,5.3644,7.07233333333,6.14710666667,12.6903333333,8.03373333334
315.54,4.81876666667,12.3536666667,11.517,10.4914,5.26213333333,7.07836666667,6.15058666667,12.6714,8.00039999999
315.91,4.82596666667,12.4499333333,11.6071,10.5680666667,5.23926666667,7.11426666667,6.15344666667,12.6662666667,7.94939999999
316.28,5.27284444445,12.9324,12.0723333333,11.0324333333,5.60933333333,7.53036666667,6.51198666667,12.9608,8.30546666667
316.64,5.59668888889,13.2778666667,12.4914,11.3792666667,5.9732,7.8444,6.78883333333,13.3248666667,8.55873333334
317.01,5.50471111111,13.2656666666,12.4730333333,11.4209333333,5.88313333333,7.60563333334,6.50018666667,13.2354,8.3722
317.38,5.54113333333,13.427,12.6151,11.4894333333,5.9918,7.495,6.45358,13.4441333333,8.47140000001
317.75,5.47747777778,13.3859333333,12.4735333333,11.4518,5.8376,7.40646666667,6.3335,13.4471333333,8.34200000001
318.12,5.29002222222,13.3724,12.4217333333,11.4217,5.6532,7.2051,6.19806,13.441,8.14653333333
318.49,5.16223333333,13.3814,12.4236,11.3122,5.55953333333,6.99106666667,6.07295333333,13.3676,8.03459999999
318.85,5.13674444444,13.4719333333,12.4831,11.3758,5.53413333333,6.7887,6.01614666667,13.3784,7.98086666667
319.22,5.22201111111,13.6784666666,12.7913,11.6349333333,5.78993333334,6.8594,6.1932,13.5441333333,8.20566666667
319.59,5.10724444445,13.8094666666,12.9408,11.7133,5.83766666667,6.83346666666,6.16870666667,13.6684666667,8.18693333333
319.96,5.07435555555,13.8612,12.9972,11.8302,5.761,6.72006666667,6.03904,13.6668666667,8.184
320.32,4.77188888889,13.6691333333,12.7247,11.6946666667,5.54926666667,6.35083333333,5.74822666666,13.5636666667,8.02486666667
