wavelength,Back_TiaBicm,Belly_TiaBicm,Breast_TiaBicm,Crissum_TiaBicm,Crown_TiaBicm,DorTail_TiaBicm,Rump_TiaBicm,Throat_TiaBicm,WingTip_TiaBicm
540.37,9.42566666667,17.1935,7.14975,18.8142916667,6.86375,9.880625,12.2344166667,5.58791666667,10.73675
540.72,9.44058333334,17.19425,7.172,18.8155416667,6.87475,9.897875,12.2286666667,5.59233333334,10.74
541.06,9.443,17.1676666666,7.16708333334,18.8028333334,6.86125,9.88445833333,12.2213333333,5.59941666667,10.7283333333
541.40,9.42691666666,17.1418333333,7.14866666667,18.7955,6.82525,9.867125,12.1929166666,5.57866666667,10.7150833333
541.75,9.39891666667,17.0984166666,7.12083333333,18.7546666666,6.779,9.83283333333,12.1558333333,5.558,10.6833333333
542.09,9.38958333334,17.11025,7.13441666667,18.7585416667,6.77633333333,9.843875,12.15325,5.55933333333,10.6794166667
542.43,9.40091666667,17.1348333333,7.15066666667,18.7831666667,6.79041666667,9.860375,12.17475,5.56925,10.69725
542.78,9.41041666667,17.1634166667,7.1535,18.7925,6.79166666667,9.88875,12.19225,5.57008333333,10.7119166667
543.12,9.42066666667,17.2019166667,7.16716666667,18.84175,6.81191666667,9.91083333333,12.2096666667,5.60358333333,10.742
543.46,9.41324999999,17.1729166667,7.15308333333,18.8277083333,6.80416666667,9.89775,12.20425,5.59883333333,10.7281666667
543.81,9.39783333332,17.1726666667,7.14141666667,18.83,6.79166666667,9.91083333333,12.1983333333,5.60983333333,10.7318333334
544.15,9.41108333332,17.2221666667,7.15366666667,18.8592083334,6.81816666667,9.94904166667,12.2214166667,5.62541666667,10.76925
544.49,9.43758333334,17.268,7.19341666667,18.8887916667,6.85675,10.0013333333,12.2626666667,5.66308333333,10.7836666667
544.84,9.46241666666,17.3119166666,7.23516666667,18.9293333333,6.896,10.0607916667,12.2959166667,5.6875,10.8331666667
545.18,9.44691666667,17.2878333333,7.21791666667,18.9360416667,6.874,10.0492083333,12.27475,5.67291666666,10.8195
545.52,9.45616666667,17.31975,7.22225,18.9739583334,6.87458333333,10.0690416667,12.2803333334,5.69141666667,10.8431666667
545.87,9.47074999999,17.3203333333,7.24525,19.0061666666,6.91108333334,10.1019166667,12.3169166667,5.71816666667,10.8768333333
546.21,9.43675,17.3048333334,7.22316666667,18.9733333333,6.88816666666,10.082375,12.2953333334,5.66958333333,10.8481666667
546.55,9.47783333334,17.3700833333,7.269,19.03975,6.94675,10.16475,12.3350833333,5.72225,10.9066666667
546.90,9.50250000001,17.39,7.26741666667,19.0814166667,6.96675,10.1771666667,12.3846666667,5.71966666666,10.92725
547.24,9.47033333332,17.3581666667,7.24125,19.0760416667,6.93933333334,10.1355,12.3570833333,5.69283333333,10.8893333333
547.58,9.45775000001,17.36175,7.22941666667,19.0849166667,6.93975,10.12625,12.3385833333,5.67341666667,10.902
547.92,9.46308333333,17.3815833333,7.221,19.117375,6.95558333333,10.101625,12.346,5.66658333333,10.89925
548.27,9.50733333333,17.4215833334,7.25666666667,19.1382083334,7.00266666667,10.1413333333,12.3910833334,5.7005,10.9246666667
548.61,9.55225,17.4466666666,7.3065,19.1834166667,7.04341666667,10.1904166667,12.4241666667,5.70708333333,10.9515833333
548.95,9.58608333334,17.467,7.30575,19.226375,7.04791666667,10.2097083333,12.4125833333,5.71758333333,10.9719166666
549.29,9.64183333334,17.5321666666,7.35358333333,19.2799166667,7.10941666667,10.2764166667,12.45875,5.777,11.0383333333
549.64,9.65408333334,17.534,7.33316666667,19.2863333333,7.08041666667,10.2235833333,12.4495,5.73683333333,11.005
549.98,9.64033333334,17.5459166667,7.34233333333,19.281875,7.09958333333,10.2251666667,12.4145,5.74275,10.996
550.32,9.70999999999,17.6109166666,7.38625,19.318,7.15366666666,10.2949583333,12.4713333333,5.781,11.06025
550.66,9.74233333334,17.6608333333,7.373,19.349125,7.13325,10.313375,12.504,5.80633333334,11.08175
551.01,9.7855,17.714,7.41191666667,19.4097083333,7.15216666667,10.3804583333,12.5778333334,5.84525,11.1601666667
551.35,9.75783333335,17.7215833333,7.39516666667,19.4261666667,7.14241666667,10.374875,12.59875,5.85241666667,11.1779166667
551.69,9.73858333333,17.6990833333,7.35658333333,19.3792083334,7.131,10.3326666667,12.6010833333,5.841,11.1559166667
552.03,9.70950000001,17.67075,7.36133333333,19.3148333333,7.10416666666,10.302625,12.59675,5.82658333333,11.1445
552.38,9.713,17.6580833333,7.36125,19.307,7.09466666666,10.307125,12.6224166667,5.82791666667,11.14325
552.72,9.68466666667,17.6105,7.33675,19.2631666667,7.066,10.31225,12.6059166667,5.7985,11.121
553.06,9.72816666667,17.6508333334,7.36183333333,19.3075833333,7.05866666667,10.346125,12.6440833333,5.79783333333,11.15325
553.40,9.73016666666,17.67125,7.36741666667,19.3194583333,7.06125,10.3488333333,12.6584166667,5.81083333333,11.1811666667
553.74,9.70633333334,17.6164166667,7.38183333333,19.287125,7.08191666667,10.3372916667,12.639,5.80366666667,11.17425
554.09,9.69291666667,17.6435833333,7.39316666667,19.3019166667,7.09725,10.3469166667,12.6116666667,5.80658333334,11.16775
554.43,9.74933333335,17.6833333333,7.40491666667,19.314,7.11725,10.3802916667,12.62375,5.8095,11.1895833334
554.77,9.75125,17.7105833334,7.39766666666,19.3192083333,7.10391666666,10.3707916667,12.6149166667,5.82075,11.1945
555.11,9.80016666666,17.7756666667,7.42058333333,19.3836666667,7.13941666667,10.4283333333,12.6638333333,5.847,11.21875
555.45,9.78999999998,17.7335,7.38458333333,19.3716666667,7.09483333333,10.3990416667,12.5988333333,5.8105,11.1805
555.80,9.82891666666,17.8230833333,7.44216666667,19.453625,7.15291666667,10.45075,12.6686666667,5.86875,11.2513333333
556.14,9.84900000001,17.8379166667,7.48666666667,19.4435,7.18908333333,10.4954583333,12.7014166667,5.91325,11.2761666667
556.48,9.90858333332,17.91525,7.55916666666,19.5474166667,7.25233333333,10.5809583333,12.76375,5.97475,11.3264166667
556.82,9.95941666665,17.9535833334,7.56858333333,19.615375,7.27716666666,10.648125,12.81625,6.015,11.367
557.16,9.96075,17.9185,7.56391666666,19.5779166666,7.27225,10.6274583333,12.81575,5.99416666667,11.3558333333
557.50,9.952,17.9423333333,7.60291666667,19.5791666667,7.30683333333,10.6460416667,12.8165,5.99791666667,11.3724166667
557.85,9.91041666667,17.8955,7.57691666667,19.5469166666,7.29525,10.66125,12.794,5.96783333334,11.3648333333
558.19,9.91075000001,17.9118333333,7.575,19.5508333333,7.30108333334,10.67225,12.7948333334,5.96791666667,11.3819166667
558.53,9.88408333332,17.9140833333,7.56916666666,19.5329583333,7.30441666667,10.6633333333,12.7994166666,5.97225,11.3681666667
558.87,9.89041666665,17.89475,7.55591666667,19.511375,7.28858333333,10.6204583333,12.79025,5.96325,11.3853333333
559.21,9.87108333331,17.84075,7.52341666667,19.485875,7.23158333334,10.582875,12.7463333333,5.9255,11.3656666667
559.55,9.77633333335,17.7340833333,7.42,19.377875,7.129,10.4844583333,12.6594166666,5.8185,11.2890833333
559.89,9.78033333333,17.7395833334,7.43,19.3544166667,7.1065,10.4655833333,12.6629166667,5.77075,11.276
560.23,9.77133333332,17.7284166667,7.40216666667,19.3239166667,7.064,10.4575833333,12.666,5.75558333333,11.2791666667
560.58,9.77458333334,17.7193333334,7.3765,19.34475,7.04125,10.4267916667,12.6993333333,5.76758333333,11.289
560.92,9.80274999999,17.7458333333,7.38266666667,19.3362083334,7.039,10.4237916667,12.6938333333,5.779,11.2913333333
561.26,9.80225000002,17.7618333334,7.38775,19.3244166666,7.04891666666,10.4390416667,12.6756666667,5.78625,11.288
561.60,9.82825,17.7778333333,7.38975,19.3404166667,7.03666666667,10.4394166667,12.6824166666,5.77,11.2901666667
561.94,9.77966666665,17.7305,7.36591666667,19.3117916667,6.99441666667,10.4392083333,12.6383333333,5.73275,11.248
562.28,9.71800000001,17.729,7.31825,19.264875,6.97466666666,10.4030833333,12.60525,5.68275,11.2116666667
562.62,9.72633333331,17.686,7.30775,19.2052916667,6.94516666667,10.392125,12.5893333333,5.67983333333,11.2145833333
562.96,9.75733333333,17.7173333334,7.3275,19.23275,6.97808333334,10.4190833333,12.6131666667,5.70508333333,11.2616666667
563.30,9.72783333334,17.685,7.3,19.228625,6.94741666667,10.4197083333,12.5873333333,5.69358333333,11.2228333333
563.64,9.72016666668,17.66,7.28575,19.1865416667,6.91675,10.4087083333,12.5579166667,5.66375,11.2179166667
563.99,9.72316666668,17.6776666666,7.30583333334,19.2340833333,6.93525,10.4254166667,12.58925,5.657,11.2335833333
564.33,9.71091666666,17.6845833333,7.30033333333,19.228,6.934,10.4083333333,12.6228333334,5.66616666667,11.25525
564.67,9.75408333334,17.72075,7.35566666667,19.2733333333,6.99766666667,10.4695833333,12.7000833333,5.72358333333,11.35875
565.01,9.77291666666,17.7639166666,7.36925,19.2884166667,7.03191666667,10.504625,12.7325833333,5.76008333333,11.3718333333
565.35,9.88466666667,17.8484166667,7.46225,19.3764166667,7.134,10.626,12.8215833334,5.85808333333,11.4695
565.69,9.94858333333,17.9448333333,7.506,19.4511666667,7.18825,10.684875,12.8839166667,5.89508333333,11.5128333333
566.03,9.93358333334,17.9135833333,7.48491666667,19.427125,7.17825,10.6935833333,12.872,5.90875,11.4891666667
566.37,9.99066666666,17.9706666667,7.54475,19.4667916667,7.25158333333,10.7491666667,12.9146666667,5.94066666667,11.55925
566.71,9.99783333332,18.00025,7.56116666666,19.4864166667,7.29541666667,10.7695833333,12.9221666667,5.97241666666,11.5976666667
567.05,10.04025,18.0080833333,7.56925,19.481125,7.32883333333,10.767625,12.9086666666,5.99366666667,11.62625
567.39,10.0485833333,17.9833333334,7.54675,19.4742083333,7.3025,10.7619166667,12.8979166666,5.98175,11.6221666667
567.73,10.05975,17.9495833333,7.54058333333,19.4479166667,7.29875,10.760125,12.8790833333,5.987,11.5936666667
568.07,10.1083333333,17.96325,7.55825,19.4522083334,7.33191666667,10.7747916667,12.8943333333,5.99466666667,11.641
568.41,10.0698333333,17.92775,7.49583333333,19.4075833333,7.28908333334,10.6915,12.8718333334,5.948,11.6151666667
568.75,10.0581666667,17.9070833334,7.50866666667,19.4115416667,7.30966666667,10.7024166667,12.8641666667,5.95633333333,11.60825
569.09,10.0324166667,17.8940833334,7.50125,19.3930416667,7.27741666667,10.6615,12.8339166667,5.92733333334,11.61775
569.43,10.0440833333,17.92675,7.513,19.4235,7.28058333333,10.6728333333,12.8536666667,5.94891666667,11.6455
569.77,10.0455833333,17.9109166667,7.52575,19.4419166667,7.26,10.6975416667,12.8704166666,5.94533333333,11.6271666667
570.11,10.0613333333,17.9748333333,7.5905,19.5152916667,7.29408333333,10.7747083333,12.968,5.99691666667,11.7006666667
570.45,10.1364166666,18.06525,7.69258333333,19.6040416666,7.38633333333,10.8724583333,13.0323333333,6.065,11.7979166666
570.79,10.1455,18.1389166667,7.69566666667,19.646625,7.39491666667,10.8915,13.0603333334,6.04041666667,11.8321666667
571.13,10.1358333333,18.1266666667,7.72066666667,19.6447083333,7.40291666667,10.8964583333,13.0785833333,6.05316666667,11.8458333333
571.47,10.1341666666,18.1295,7.75466666667,19.6823333334,7.4255,10.929,13.0845833334,6.06883333333,11.8809166667
571.81,10.1475833333,18.1441666667,7.758,19.6646666667,7.42591666667,10.9605,13.0998333333,6.08883333333,11.9424166667
572.15,10.1645,18.16675,7.77808333334,19.6892916667,7.46733333333,11.000375,13.1291666667,6.10433333333,11.9641666666
572.49,10.145,18.1146666667,7.75125,19.6425416667,7.44883333334,10.9801666667,13.1121666667,6.09141666667,11.956
572.83,10.1628333333,18.1343333333,7.74875,19.6292916667,7.46316666667,10.99125,13.1204166666,6.08316666667,11.9849166667
573.17,10.1723333333,18.1349166666,7.72525,19.6065833333,7.44991666667,10.9683333333,13.085,6.05208333334,11.95575
573.51,10.1111666667,18.07875,7.66733333333,19.5438333333,7.39741666667,10.9187083333,13.046,5.98933333333,11.8968333333
573.85,10.0946666667,18.0581666667,7.664,19.531,7.41133333333,10.9224166667,13.02075,6.00183333333,11.8995
574.19,10.08775,18.1120833333,7.63225,19.5660833333,7.382,10.924625,13.009,5.97566666667,11.9045833333
574.53,10.11675,18.1226666667,7.631,19.547,7.37533333333,10.938375,13.0085833333,5.9995,11.8991666667
574.87,10.1195833333,18.145,7.67658333333,19.5752083333,7.39908333333,10.934625,13.0456666667,6.01775,11.9095
575.21,10.1483333333,18.1726666667,7.676,19.6095,7.40866666666,10.9599583333,13.0684166667,6.04983333333,11.92475
575.55,10.1525,18.20225,7.66833333334,19.6185833333,7.40925,10.9724583333,13.079,6.05075,11.9149166667
575.89,10.1490833333,18.18825,7.65116666667,19.6020416667,7.3965,10.9562916667,13.0601666667,6.03991666667,11.8905
576.22,10.168,18.178,7.66216666667,19.60925,7.39433333333,10.9882916667,13.07575,6.06366666667,11.90525
576.56,10.1695,18.1769166667,7.64883333334,19.6284166667,7.38975,10.9773333333,13.081,6.09241666666,11.9270833333
576.90,10.18375,18.1870833333,7.66225,19.6232083333,7.38091666667,10.999625,13.1045,6.11283333333,11.92175
577.24,10.1605,18.1096666667,7.63166666667,19.5689166667,7.34625,10.97575,13.069,6.09116666667,11.8816666667
577.58,10.1494166667,18.1075833333,7.61275,19.5824583333,7.3435,10.979875,13.08,6.05825,11.88275
577.92,10.1361666667,18.06775,7.55325,19.5692916667,7.30975,10.9686666667,13.0314166667,6.03208333333,11.8335833333
578.26,10.1350833333,18.0499166666,7.5525,19.5621666667,7.29975,10.9497916667,13.01325,6.01275,11.8299166667
578.60,10.0869166667,17.9888333333,7.534,19.5176666667,7.25108333333,10.9044583333,12.9279166666,5.93125,11.78175
578.94,10.1286666667,18.0364166667,7.58691666667,19.5832083333,7.28966666667,10.9745,12.9865833333,5.98566666666,11.8624166667
579.28,10.1049166667,18.0160833334,7.56516666667,19.59775,7.28175,10.9604166667,12.9756666667,5.97033333333,11.8521666667
579.61,10.0843333333,18.00375,7.54625,19.576875,7.2645,10.9889583333,12.97125,5.92033333333,11.8288333334
579.95,9.99683333333,17.926,7.44891666667,19.487,7.18133333334,10.89775,12.9013333333,5.83425,11.7764166667
580.29,10.0148333333,17.9130833333,7.45175,19.50525,7.17775,10.895125,12.9046666666,5.83258333333,11.791
580.63,10.0305833333,17.94075,7.49308333333,19.549,7.20541666667,10.9162083333,12.9400833333,5.86791666666,11.81875
580.97,10.0310833334,17.93875,7.47808333334,19.5615416667,7.20808333333,10.911875,12.93375,5.83833333333,11.80925
581.31,9.96483333334,17.9490833333,7.40825,19.5219583333,7.17991666667,10.890625,12.9304166667,5.78325,11.7811666667
581.65,10.0233333333,17.9899166667,7.42166666667,19.5674583333,7.19183333333,10.9327916667,13.0030833333,5.83158333333,11.8319166667
581.98,10.0115,17.9925,7.39366666667,19.6157916667,7.17283333333,10.9233333333,12.9908333333,5.81366666667,11.7865833333
582.32,10.0219166667,17.9766666667,7.39566666667,19.609625,7.18658333334,10.961375,13.0249166667,5.83833333334,11.8321666667
582.66,10.0851666667,18.0053333333,7.42341666667,19.6399583334,7.22925,10.9823333333,13.0361666667,5.88266666667,11.8610833333
583.00,10.22325,18.1009166667,7.53375,19.791625,7.34441666667,11.112875,13.12475,5.9815,12.0131666667
583.34,10.2445,18.1535,7.5585,19.8034583333,7.40425,11.1525416667,13.139,6.013,12.02725
583.68,10.2333333333,18.1536666667,7.52658333333,19.7422916666,7.37025,11.1612083333,13.1008333333,5.972,12.00475
584.01,10.2275,18.1600833333,7.51783333333,19.7398333333,7.33958333333,11.1499166667,13.08675,5.96533333333,12.0271666667
584.35,10.30275,18.216,7.60158333334,19.778125,7.36975,11.2160833333,13.1075,6.03925,12.0715833333
584.69,10.3929166666,18.3436666667,7.66466666667,19.8862083333,7.48516666667,11.373625,13.1654166666,6.12441666667,12.1854166667
585.03,10.4371666667,18.3253333334,7.70841666667,19.88625,7.55816666667,11.4459166666,13.2154166667,6.16708333333,12.2505833333
585.37,10.3778333333,18.3355,7.67516666666,19.860875,7.52141666667,11.41025,13.1635833334,6.10758333333,12.19975
585.70,10.3278333334,18.2855833333,7.65425,19.8007916667,7.49208333333,11.38075,13.1319166667,6.07716666667,12.1804166667
586.04,10.2551666667,18.244,7.62891666667,19.7447083333,7.45258333333,11.3197083333,13.09025,6.03458333333,12.0863333333
586.38,10.3315,18.3075833333,7.68208333333,19.797875,7.506,11.4143333334,13.19025,6.10266666667,12.16975
586.72,10.4125833333,18.3245,7.75308333333,19.8645416667,7.56783333333,11.4745416666,13.2206666667,6.17033333333,12.22225
587.06,10.51,18.41275,7.86641666667,19.9667083333,7.67383333333,11.5948333333,13.34425,6.25133333333,12.3121666667
587.39,10.3955,18.2546666666,7.74216666667,19.8514583333,7.58241666666,11.5019583334,13.2566666667,6.14558333333,12.2228333333
587.73,10.3169166667,18.1875833333,7.68575,19.76675,7.51858333333,11.3869583333,13.2260833333,6.07991666667,12.1338333333
588.07,10.317,18.2280833333,7.69991666667,19.765625,7.49258333333,11.3392916667,13.2140833333,6.05975,12.152
588.41,10.3975833333,18.2911666666,7.73616666667,19.8240833333,7.54041666667,11.4142083333,13.2611666667,6.10358333333,12.2019166667
588.74,10.4175833333,18.32725,7.73483333333,19.85825,7.55075,11.4480833333,13.3101666667,6.10558333333,12.24275
589.08,10.4695,18.3953333333,7.73675,19.889875,7.58625,11.498125,13.34875,6.13241666666,12.2919166667
589.42,10.41575,18.3256666667,7.69633333333,19.8554583334,7.53733333333,11.4315833333,13.2675,6.07633333333,12.2584166667
589.76,10.31175,18.2836666667,7.60808333333,19.8112083333,7.47525,11.3871666667,13.1995833333,5.99016666666,12.1931666667
590.09,10.2661666667,18.2409166667,7.55133333334,19.724625,7.41116666667,11.3387083333,13.1463333334,5.95225,12.1746666666
590.43,10.3894166667,18.3905,7.6735,19.862875,7.51,11.4394583333,13.2315833333,6.02425,12.2814166667
590.77,10.3650833333,18.3459166667,7.64983333333,19.8479583334,7.4615,11.4410416667,13.1975,6.02225,12.2925
591.11,10.2770833333,18.2610833334,7.5525,19.784375,7.36475,11.39725,13.0984166667,5.94933333333,12.2225833333
591.44,10.28225,18.29625,7.59583333333,19.8042083333,7.37925,11.3955,13.1265833333,5.997,12.2589166667
591.78,10.314,18.31525,7.65083333333,19.852625,7.39383333333,11.4210416667,13.14875,6.02166666667,12.29225
592.12,10.3591666666,18.3224166666,7.7005,19.9121666667,7.434,11.4954166667,13.2259166667,6.07733333333,12.3805
592.46,10.3734166666,18.3369166667,7.68466666667,19.8975833333,7.41691666667,11.4967083333,13.23375,6.07258333333,12.3654166667
592.79,10.4395,18.3984166667,7.67541666666,19.907375,7.44833333334,11.5034166667,13.2764166667,6.11841666666,12.424
593.13,10.375,18.3231666667,7.6185,19.82925,7.403,11.4340833333,13.20825,6.08858333334,12.3525
593.47,10.36975,18.3031666667,7.62783333333,19.8046666667,7.39108333333,11.47825,13.2149166666,6.11458333333,12.38875
593.80,10.40425,18.3660833333,7.68241666667,19.842125,7.42991666667,11.5140416667,13.2668333334,6.12008333333,12.4260833334
594.14,10.5675833333,18.5260833333,7.85775,19.9484583334,7.591,11.6582916667,13.4341666667,6.26375,12.5615833333
594.48,10.5346666667,18.4831666667,7.83216666667,19.9205416666,7.59233333333,11.6794166667,13.4105,6.21575,12.54175
594.81,10.5066666667,18.4468333333,7.76008333333,19.8742916667,7.58675,11.67025,13.3778333334,6.17808333333,12.5358333334
595.15,10.4535,18.42425,7.72191666666,19.7984583334,7.53508333333,11.6174583333,13.3364166667,6.11133333334,12.4686666667
595.49,10.52825,18.4976666667,7.78183333333,19.890625,7.64016666667,11.6710416667,13.41525,6.17675,12.5806666667
595.82,10.5778333333,18.5538333333,7.86308333334,19.9468333333,7.68191666667,11.75225,13.4971666667,6.219,12.6324166667
596.16,10.7076666667,18.6630833333,7.97541666667,20.0709583333,7.80225,11.8745,13.5981666667,6.31625,12.7575
596.50,10.7771666667,18.7514166667,8.00891666667,20.1364583333,7.8765,11.9175833334,13.68075,6.35033333333,12.8118333333
596.83,10.7494166666,18.7300833334,7.98108333333,20.1049166667,7.85275,11.9123333333,13.65775,6.34725,12.808
597.17,10.65075,18.6315833333,7.88416666667,20.0575833333,7.77616666667,11.8382916667,13.6025833333,6.27266666666,12.7716666667
597.51,10.6494166667,18.63125,7.87116666667,20.0376666667,7.75091666667,11.8315,13.62025,6.27425,12.78375
597.84,10.6699166667,18.6444166666,7.90183333333,20.0133333334,7.74666666667,11.8399583334,13.6366666666,6.29508333334,12.7569166666
598.18,10.7225833333,18.6548333333,7.93075,20.05625,7.8055,11.9034583333,13.6441666667,6.34391666667,12.8119166667
598.52,10.7779166667,18.7115833333,7.994,20.07975,7.83266666667,11.9922083333,13.6901666667,6.38983333333,12.8675833333
598.85,10.7506666667,18.6735,7.95825,20.0635833333,7.82458333334,11.9841666667,13.6721666667,6.3685,12.8400833333
599.19,10.6255833333,18.6184166667,7.82208333333,20.0077916667,7.71458333333,11.914125,13.5431666667,6.259,12.7343333333
599.53,10.53725,18.49875,7.75458333333,19.9578333333,7.627,11.84575,13.44775,6.18791666667,12.6336666667
599.86,10.56225,18.4815833333,7.74583333333,20.003375,7.66516666666,11.8459583333,13.4314166667,6.18525,12.642
600.20,10.57225,18.4853333333,7.71183333333,19.987875,7.67933333333,11.8585416667,13.402,6.1715,12.6013333334
600.53,10.6085833333,18.4973333333,7.72866666667,20.0035833333,7.69091666667,11.8491666666,13.4158333334,6.2035,12.6043333334
600.87,10.573,18.4674166667,7.68691666667,20.010625,7.67466666666,11.8117083333,13.3815833333,6.17916666667,12.6394166667
601.21,10.5623333333,18.468,7.70033333333,20.0037916667,7.64375,11.7854583334,13.4059166667,6.1635,12.62825
601.54,10.4620833334,18.3715833333,7.57941666667,19.91225,7.54125,11.6870833333,13.3419166667,6.09125,12.5294166667
601.88,10.4486666667,18.3735833333,7.59675,19.8723333333,7.49591666666,11.6464583333,13.3579166667,6.08083333333,12.5511666667
602.21,10.4860833333,18.44475,7.67241666667,19.9125416667,7.54491666667,11.6737083333,13.46575,6.09758333333,12.6309166667
602.55,10.5669166667,18.544,7.7505,19.9475416667,7.62275,11.7219583333,13.5325,6.18058333333,12.7195833333
602.88,10.6510833333,18.6136666666,7.84458333333,19.972875,7.65725,11.788125,13.6349166667,6.23991666666,12.803
603.22,10.67375,18.6579166667,7.85208333333,20.0019583334,7.66475,11.8192916666,13.6525,6.2675,12.85125
603.56,10.68225,18.6695,7.89941666666,20.030375,7.67016666666,11.858375,13.62325,6.259,12.8884166667
603.89,10.71025,18.726,7.94541666667,20.05,7.70308333333,11.9114583333,13.6650833333,6.27883333333,12.8991666667
604.23,10.6851666667,18.6783333333,7.91358333333,20.0,7.67083333333,11.8595416667,13.6395,6.24891666667,12.8720833333
604.56,10.72375,18.73575,7.97266666667,20.0609166667,7.71275,11.9115416667,13.6566666667,6.26325,12.9119166667
604.90,10.75375,18.7289166667,7.9785,20.0714166667,7.74525,11.9346666667,13.6288333333,6.26358333333,12.9275833333
605.23,10.7468333333,18.646,7.98316666667,20.0288333333,7.72983333333,11.9290416667,13.62225,6.25333333333,12.9016666667
605.57,10.6803333333,18.5944166666,7.9095,19.9750416667,7.66316666667,11.8799583333,13.5553333333,6.18133333334,12.8578333333
605.90,10.66675,18.5919166667,7.88591666667,20.0,7.66983333333,11.8771666667,13.5293333333,6.16758333333,12.83575
606.24,10.6623333333,18.57025,7.90866666667,19.9738333334,7.65508333333,11.8900416667,13.54075,6.1455,12.8213333334
606.58,10.6505,18.5524166667,7.84491666667,19.9619583333,7.65583333333,11.9019583334,13.5788333333,6.115,12.8099166667
606.91,10.66075,18.5833333333,7.85566666666,20.007125,7.64133333333,11.90175,13.6094166667,6.11333333333,12.8190833333
607.25,10.7108333333,18.6803333333,7.9175,20.087625,7.69908333333,12.0079583333,13.6529166667,6.13975,12.9010833333
607.58,10.7278333333,18.7150833333,7.93091666667,20.1072083333,7.71783333333,12.0580416667,13.6906666666,6.168,12.92225
607.92,10.7388333333,18.7305833333,7.97708333333,20.1781666667,7.74866666667,12.0954166667,13.69525,6.22825,12.9706666667
608.25,10.7215833333,18.7356666667,7.93658333334,20.152,7.74908333334,12.1267083333,13.6495,6.26058333334,12.9685
608.59,10.6930833333,18.7038333334,7.946,20.1248333333,7.731,12.1549583333,13.6220833333,6.24533333333,12.9479166667
608.92,10.6323333333,18.66275,7.91208333333,20.0448333333,7.71516666667,12.1745833334,13.5914166667,6.23441666667,12.9318333333
609.26,10.6700833333,18.6889166667,7.96608333333,20.0810833334,7.74966666667,12.270125,13.5919166667,6.24958333333,12.9438333333
609.59,10.69425,18.698,8.017,20.0859166667,7.769,12.3074166667,13.5783333333,6.29608333333,12.9843333333
609.93,10.7336666667,18.6888333333,8.04275,20.0731666666,7.83616666667,12.39125,13.5965,6.36891666667,13.0141666666
610.26,10.7614166667,18.69675,8.034,20.078625,7.86275,12.4467916667,13.6325833334,6.42533333333,13.0428333333
610.60,10.73025,18.6320833333,8.00325,19.9873333333,7.82533333334,12.4242083333,13.5804166667,6.4045,13.0015833334
610.93,10.7193333333,18.64925,7.98041666667,19.9569166667,7.81033333334,12.46375,13.6053333333,6.38783333333,12.9861666667
611.27,10.7443333333,18.68975,7.999,19.9627916667,7.815,12.5124166666,13.6195833333,6.39366666667,12.9935
611.60,10.88825,18.8155833333,8.11283333334,20.0842083333,7.94391666667,12.6409166667,13.7821666667,6.5265,13.1328333333
611.93,10.9613333333,18.837,8.16966666667,20.140125,7.9715,12.676,13.8099166667,6.58341666667,13.12625
612.27,11.01125,18.8546666667,8.16033333334,20.1673333333,8.00166666667,12.6674583333,13.82825,6.63508333333,13.1475833333
612.60,11.00625,18.877,8.13016666666,20.1968333333,7.99725,12.65125,13.81525,6.605,13.1243333333
612.94,11.0123333333,18.9306666667,8.126,20.2375416666,7.97025,12.674375,13.8005833333,6.57633333334,13.1330833333
613.27,10.977,18.9041666666,8.12675,20.21775,7.95325,12.6634166667,13.76675,6.56091666667,13.084
613.61,11.0019166667,18.99225,8.18033333333,20.3456666667,8.01033333333,12.72925,13.83625,6.63008333333,13.162
613.94,10.9125833333,18.9061666667,8.08991666667,20.2941666666,7.91358333333,12.6230833333,13.7501666666,6.57008333333,13.112
614.28,10.8993333333,18.9044166667,8.08883333333,20.304375,7.89908333333,12.590125,13.7365,6.55633333334,13.072
614.61,10.8000833333,18.8066666667,7.985,20.2275416667,7.78016666667,12.518125,13.6254166667,6.44266666667,12.9368333333
614.94,10.7690833333,18.80425,7.93458333334,20.226125,7.72858333334,12.4492083333,13.6254166667,6.39775,12.9844166667
615.28,10.7150833333,18.8093333333,7.91383333334,20.2072083333,7.69941666667,12.395,13.6095833333,6.35566666667,12.9988333333
615.61,10.71125,18.77225,7.90866666667,20.195375,7.68933333333,12.4050416667,13.6035833333,6.35908333333,12.9549166667
615.95,10.6603333333,18.7135,7.89566666666,20.18025,7.64366666667,12.339,13.549,6.30908333333,12.9083333333
616.28,10.6739166667,18.733,7.8945,20.219125,7.64933333333,12.3784583334,13.5741666667,6.321,12.9169166666
616.61,10.6653333334,18.699,7.8825,20.1605833333,7.64283333333,12.3979166667,13.5723333333,6.28091666667,12.9193333334
616.95,10.769,18.7930833333,8.00766666666,20.2073333333,7.74633333334,12.5226666667,13.671,6.32158333333,13.009
617.28,10.8565833334,18.84025,8.08141666666,20.2875416667,7.82916666667,12.608125,13.7484166667,6.38166666666,13.1543333333
617.62,10.8684166666,18.9005,8.11108333333,20.3065833333,7.84625,12.6479583333,13.7829166666,6.427,13.2414166667
617.95,10.8815,18.9031666667,8.14191666667,20.2939583333,7.88166666667,12.7116666667,13.7710833333,6.44175,13.2525833333
