wavelength,Back_SalFulf,Belly_SalFulf,Breast_SalFulf,Crissum_SalFulf,Crown_SalFulf,DorTail_SalFulf,Rump_SalFulf,Throat_SalFulf,WingTip_SalFulf
717.32,11.9358888889,12.6838333333,11.5283571429,10.3305833333,12.2795,12.1218333334,10.64575,10.34875,17.2834583333
717.64,12.6591666667,13.2856666667,12.1034761905,10.7874166667,12.982,12.7618333333,11.255625,10.8777916667,17.8577916667
717.96,12.7906666667,13.4741666667,12.3704404762,10.9949166667,13.12325,12.8957083334,11.4369166667,11.0839166667,18.1846666667
718.28,13.0616388889,13.66425,12.6113452381,11.05975,13.3343333333,12.9934166667,11.721875,11.1880416667,18.3987916667
718.60,12.9586388889,13.5561666667,12.4371904762,11.091,13.24875,12.9535833333,11.7085416667,11.1623333333,18.1669166667
718.92,12.7679722223,13.3495833333,12.1108095238,11.0175833334,13.0510833334,12.7895416666,11.4755,10.96525,17.949875
719.24,12.7835555556,13.314,12.0818571429,11.13025,13.1550833333,12.8313333333,11.3194166667,10.9540833333,17.8355416667
719.56,12.7940555555,13.29475,12.2315595238,11.0494166667,13.1386666667,13.0039166667,11.3365416667,10.9184583333,17.7137916667
719.88,12.8545555556,13.3135,12.378547619,11.164,13.2863333334,13.281,11.4375,11.0724583333,17.827375
720.20,12.9653611111,13.35725,12.3372261905,11.253,13.3194166667,13.25025,11.49,11.1880416667,17.8488333333
720.52,13.1878611111,13.3515833333,12.3669404762,11.2344166667,13.4145,13.3132083333,11.59375,11.1179166667,17.810125
720.84,13.4176666666,13.51075,12.5596190476,11.2546666667,13.68725,13.5245,11.7324166667,11.2698333333,18.06525
721.16,12.8879444444,12.9954166666,11.9947738095,10.88725,13.111,12.9698333333,11.1709166667,10.7235833333,17.5584166667
721.48,12.7141111111,12.8361666667,11.8337142857,10.66625,12.9078333334,12.7893333333,11.0929166667,10.5877083333,17.226375
721.79,12.41025,12.6733333333,11.4032142857,10.6725833333,12.6880833333,12.5708333334,10.8865416667,10.34875,16.8848333333
722.11,12.3183333333,12.6193333333,11.2045952381,10.46925,12.6193333333,12.2973333333,10.6817916667,10.0786666667,16.8792916667
722.43,12.5390277778,12.9799166667,11.5614285714,10.8585833333,12.9330833333,12.5759583333,11.0822916667,10.3377083333,17.11725
722.75,12.5245,13.0655,11.4818214286,10.7949166667,12.8209166667,12.6457916667,11.1175,10.2693333333,17.137625
723.07,12.7058888889,13.38125,11.6949166667,11.0736666667,12.9725833334,12.817125,11.2615,10.4810833333,17.3982916667
723.39,12.7225,13.3725833333,11.6095357143,10.9494166667,12.8760833333,12.7424166667,11.1293333333,10.331125,17.3815416667
723.71,12.0825555555,12.8403333333,10.9438690476,10.4504166667,12.2225833334,12.3246666667,10.568875,9.74724999999,16.9590833334
724.03,11.88325,12.9265833334,10.9254642857,10.39425,12.0704166667,12.3829166667,10.528,9.70925,16.817
724.35,11.8916666667,12.9113333333,10.9539404762,10.4070833334,12.0886666667,12.4700833333,10.50475,9.69699999999,16.748125
724.67,11.9842222222,13.0931666667,11.3219285714,10.5521666667,12.2411666666,12.6851666667,10.6033333334,9.786,17.1003333334
724.98,11.8583055556,12.9745833333,11.1303214286,10.41075,11.9865,12.4627083333,10.400125,9.55266666667,16.877125
725.30,11.7304444444,12.7620833333,11.1892261905,10.11425,11.6958333333,12.2408333333,10.2335833333,9.39070833333,16.7724166666
725.62,11.6825,12.5913333333,11.1963333333,10.0413333333,11.57825,12.323625,10.2650416667,9.40799999999,16.694625
725.94,11.4847222222,12.2446666667,10.9715238095,9.75333333334,11.34975,12.252,10.0645416667,9.24441666668,16.4744166667
726.26,11.6824444444,12.4130833334,11.2589166667,10.09075,11.7140833333,12.3056666667,10.274625,9.50050000002,16.6914583333
726.58,11.7310277778,12.30775,11.1347142857,10.21625,11.7376666667,12.2817083333,10.319125,9.38779166668,16.7157083333
726.90,11.9026388889,12.7230833333,11.4848690476,10.5313333333,12.08925,12.5027916667,10.6121666667,9.75495833332,16.7919583333
727.21,13.1501944445,13.8466666667,12.5532619048,11.6559166667,13.3608333334,13.5744583333,11.8932916667,10.8795,17.9193333333
727.53,13.537,14.0896666667,12.9008571429,11.9323333333,13.7343333333,13.8522916667,12.1390416667,11.207375,18.2855416667
727.85,13.4086388889,14.11975,12.7988690476,11.868,13.6644166667,13.6561666667,12.1165,11.0899583333,18.1814583334
728.17,13.65025,14.3335,12.9750238095,12.232,13.9985833333,13.9102916667,12.5462083333,11.3754583333,18.2838333333
728.49,13.6297222222,14.276,12.9383214286,12.1981666667,14.1426666667,14.0325833333,12.494625,11.4187916667,18.4276666667
728.80,14.0231666667,14.7279166667,13.2957976191,12.6486666666,14.63875,14.6955833334,13.03,11.9875833333,18.9081666667
729.12,14.2498055556,15.0509166667,13.5559285714,12.7884166667,14.8479166667,14.7019583333,13.225375,12.1063333333,19.1037083333
729.44,14.7181666667,15.6215833333,14.0853214286,13.3194166667,15.34225,15.0575416667,13.6189166667,12.634375,19.62725
729.76,14.7333888889,15.7434166667,14.0856666667,13.2635833333,15.2549166666,15.006625,13.5882916667,12.5817083333,19.7167916667
730.08,14.6167222223,15.7333333334,14.0774166667,13.0663333333,15.2015833334,14.953,13.5343333333,12.6302083333,19.6302083334
730.39,14.4118333333,15.4491666667,13.8366904762,12.83825,14.9695833333,14.661875,13.3577916667,12.3641666667,19.5227083333
730.71,14.1760277778,15.326,13.7700357143,12.618,14.6926666667,14.3562083333,13.0035416667,12.2628333333,19.16275
731.03,14.0021111111,15.3439166666,13.6481785714,12.6405,14.6230833333,14.3393333333,13.02875,12.2150833333,19.0616666666
731.35,14.1202777778,15.4755,13.8601666667,12.7984166667,14.7970833333,14.4470833333,13.1915416667,12.3473333334,19.1752083333
731.67,13.8299722222,15.1355833333,13.5579047619,12.3839166667,14.4923333334,14.0957083333,12.83475,12.0995833333,18.9714166667
731.98,14.0425833333,15.3839166667,13.7752976191,12.7815,14.70575,14.241125,13.0682083333,12.3168333334,19.211625
732.30,13.9421666667,15.2925,13.623797619,12.6966666667,14.5820833333,13.9316666666,12.7109583333,12.0227083333,19.1381666667
732.62,13.9082222222,15.2606666666,13.5367738095,12.8778333333,14.7050833334,14.1470416667,12.688375,12.1564583333,19.3274583334
732.94,13.7654444444,15.0485833333,13.2940714286,12.5986666667,14.4540833333,13.9874583333,12.4253333333,11.93075,19.2390833333
733.25,13.79675,15.2308333333,13.3590595238,12.82325,14.5465,14.2015,12.5014583333,12.0477083333,19.5089166667
733.57,13.8596388889,15.0955833333,13.2819166667,12.92075,14.5683333334,14.2034583333,12.4372083333,12.0342083333,19.5463333333
733.89,13.8260555555,14.9733333333,13.2277380952,12.9344166667,14.45875,14.1238333333,12.3409583333,11.95225,19.4428333334
734.21,13.5946388889,14.675,13.0932976191,12.8525,14.2518333333,13.937125,12.08675,11.77075,19.3637083334
734.52,13.5530555556,14.4866666667,13.0848333333,12.8235,14.25275,13.7879166667,11.8705,11.6568333333,19.2178333334
734.84,13.4024166667,14.2765,12.7072261905,12.6928333334,13.9325,13.6120416667,11.542,11.3835833333,19.0972916667
735.16,13.69875,14.704,13.0498690476,13.2186666667,14.2481666667,13.9870416666,11.9007083333,11.7315833333,19.4247916667
735.48,13.4434722222,14.6035833333,12.9016428572,12.9724166667,14.097,13.8549166667,11.673625,11.5414583333,19.1725
735.79,13.2047222222,14.40875,12.9057380952,12.8585,14.1055833333,13.82625,11.540125,11.4435833333,18.9404166667
736.11,13.2125277778,14.34725,13.0613452381,12.835,14.06325,13.8989583334,11.5589166666,11.4710833333,18.7371666667
736.43,13.0636666667,14.2778333333,12.8670595238,12.6499166667,13.9749166667,13.736125,11.4427083333,11.3169166667,18.3542916667
736.74,12.9370555555,13.8144166667,12.580797619,12.2915833333,13.7619166667,13.1859583333,11.2150833333,11.0870833333,18.0075
737.06,12.9082777778,14.0253333333,12.6976071428,12.5164166667,13.9526666666,13.4030416667,11.4055,11.2832916667,18.2380833333
737.38,12.9628611111,14.3348333333,12.6888452381,12.6568333333,14.19275,13.6824583333,11.6314166667,11.5224166667,18.3428333333
737.69,13.1761388889,14.5983333333,12.8592976191,12.7984166667,14.4888333333,13.885375,11.9464583333,11.6728333333,18.5758333334
738.01,13.1563055556,14.4393333333,12.6305595238,12.5629166667,14.3599166667,13.6980833333,11.8530833333,11.5236666667,18.5728333334
738.33,13.2263055556,14.3908333334,12.7398452381,12.376,14.3740833333,13.5982083333,11.8054166667,11.7969583333,18.6929166667
738.64,12.8948611111,14.01925,12.289202381,11.92275,14.0594166667,13.2332083333,11.3489583333,11.5329583333,18.3934166667
738.96,13.1764444445,14.0904166667,12.4526071429,12.063,14.3330833333,13.4440416667,11.6622916667,11.8984583333,18.685875
739.28,13.4782777778,14.416,12.5360595238,12.3983333333,14.6356666666,13.7034583333,11.9738333333,12.1985833333,19.025625
739.59,13.4562222222,14.25225,12.20375,12.2401666666,14.4601666667,13.46225,11.866125,12.0020416667,18.8482916667
739.91,13.5428888889,14.3583333334,12.4207857143,12.5690833334,14.7121666667,13.6473333333,12.0754583333,12.1190416667,18.9766666667
740.23,13.2579444444,14.0975,12.17525,12.3495,14.4828333333,13.61225,11.820625,11.8205,18.6494166666
740.54,13.0495277778,13.9125833333,11.9403214286,11.9165,14.2301666666,13.1909583333,11.4628333333,11.4676666667,18.28925
740.86,12.7344166667,13.3736666666,11.6446785714,11.4416666667,13.8191666667,12.7054166667,10.9249583334,11.0102083334,17.9964583333
741.18,12.6541111111,13.1809166667,11.5092857143,11.2759166667,13.71725,12.6762916667,10.7235833333,10.8805416667,17.7375
741.49,12.6531388889,13.2848333333,11.5805952381,11.3365,13.6886666667,12.70375,10.793,10.9556666667,17.7141666667
741.81,12.6303888889,13.3311666666,11.5782023809,11.4884166667,13.78175,12.9742916667,10.853875,10.8213333333,17.6725833334
742.12,12.9286388889,13.2903333333,11.6349642857,11.532,13.99375,13.2257083333,11.0265,10.7802916667,17.7143333333
742.44,12.5740833333,12.83075,11.3357857143,11.3129166667,13.60825,12.8531666667,10.6646666666,10.144375,17.239625
742.76,12.5840833333,12.78275,11.2886190476,11.135,13.561,12.7239583333,10.6055833333,10.085375,17.4317083333
743.07,12.14575,12.4304166667,11.1002142857,10.7685833333,13.3503333333,12.4419166667,10.331625,9.86212500001,17.3197916667
743.39,11.5106666667,11.80525,10.3961071428,10.2834166667,12.7625,11.8227916666,9.76,9.48333333332,16.8689166667
743.70,11.6735277778,11.8373333333,10.4328214286,10.4451666666,12.95825,11.9769166667,9.74708333333,9.69404166666,17.1229166666
744.02,11.6660277778,11.75475,10.4090238095,10.5298333333,12.87675,11.9132916667,9.73479166667,9.566375,17.1504583333
744.34,12.2169444444,12.38825,11.0128214286,11.248,13.4328333334,12.7330416666,10.5283333333,10.1733333333,17.9165833333
744.65,11.5587777778,11.72725,10.3226904762,10.6351666667,12.7710833333,12.0005,9.92512499999,9.59945833334,17.35225
744.97,11.6974166667,11.8548333333,10.3438928571,10.9835833333,13.0231666667,12.2170833333,9.90066666666,9.68083333332,17.6212083333
745.28,11.5314166667,11.7976666667,10.2016785714,10.8544166667,13.0664166666,11.9869583333,9.82045833333,9.58779166668,17.6737916667
745.60,10.9740555555,11.4834166667,9.88463095238,10.41975,12.6375,11.403375,9.20820833333,9.34575000001,17.5249583333
745.91,11.23625,11.7945833333,9.91047619048,10.47375,13.0461666667,11.6519583333,9.31379166667,9.82349999999,17.9345416667
746.23,11.2231666667,11.7068333333,9.84997619048,10.4484166667,12.9078333334,11.733375,9.17150000001,9.96675000002,17.8040416667
746.55,11.6571111111,12.2551666666,10.4020595238,11.0249166667,13.4855833333,12.25725,9.52662499999,10.3374583333,18.2079166667
746.86,11.4511666666,11.8906666667,10.1623452381,10.6676666667,13.1921666667,12.0912083333,9.12454166667,9.85375000002,18.1270833333
747.18,11.3304166666,12.0353333333,10.1860476191,10.3775,13.17875,12.0639166666,9.20745833333,10.03825,18.1803333333
747.49,11.189,11.9865,10.0528333333,10.154,13.03375,12.0316666667,9.01875,9.99833333334,18.2415416667
747.81,10.4878333333,11.2765,9.34714285714,9.30483333334,12.3699166667,11.1970833333,8.01433333333,9.27037500001,17.390375
748.12,10.7936111111,11.7256666667,9.54819047618,9.39516666667,12.6376666667,11.4988333333,8.21183333333,9.41962500001,17.9719166666
748.44,10.545,11.4638333333,9.37776190477,8.91674999999,12.1640833333,11.3995,8.009375,9.16025000001,17.5016666667
748.75,10.4116666667,11.159,9.02640476191,8.69316666667,11.70275,11.0571666667,7.71791666667,8.86500000001,17.1285416667
749.07,10.3967777778,11.3114166667,8.90811904761,8.61591666667,11.5578333333,11.1580416666,7.82029166667,8.71304166667,17.0125
749.38,10.0701666667,10.8100833333,8.72395238095,8.19674999999,10.9626666667,10.6857083333,7.2435,8.27520833333,16.6507083333
749.70,9.78125000001,10.41875,8.50138095238,8.1325,10.6960833333,10.519,7.075625,7.957625,16.357375
750.01,9.56847222222,10.1460833334,8.13147619048,7.86808333333,10.5269166667,10.158,6.75925,7.731875,16.3256666667
750.33,9.39658333333,10.04525,7.97747619047,7.54991666667,10.4124166667,10.0249583333,6.702125,7.53179166666,16.18025
750.64,8.93919444443,9.56408333332,7.55369047619,7.29925,10.0444166667,9.68737499999,6.205875,6.90129166667,15.850375
750.96,8.96536111111,9.48625,7.65273809524,7.507,10.2174166667,9.83508333333,6.24691666667,7.122625,15.889875
751.27,9.55380555556,9.94058333334,8.08123809524,7.99933333334,10.9385,10.3308333333,6.79266666667,7.85945833333,16.5185
751.59,9.5513611111,9.98425,8.41207142858,8.33741666666,11.1746666667,10.699875,6.91883333333,8.07408333334,16.5048333333
751.90,9.58091666667,10.1321666667,8.51370238095,8.21708333333,11.2080833334,10.49975,6.99975,8.20033333333,16.5940416667
752.22,9.74813888889,10.4844166667,8.93709523808,8.40433333333,11.6188333333,11.1292916667,7.146625,8.41079166666,16.9637916667
752.53,9.80875,10.4209166667,9.07980952382,8.62625,11.84725,11.2511666667,7.124375,8.36675000001,17.1059166667
752.85,9.69661111111,10.6218333333,9.01230952381,8.69600000001,11.9019166667,11.1952916667,7.391375,8.2395,17.2899166667
753.16,9.57291666668,10.47825,8.97817857142,8.35416666667,11.89,10.9901666667,7.431625,8.00225,17.1580833333
753.47,9.07125000001,10.2093333333,8.72464285715,8.02075,11.464,10.8304583333,7.24754166667,7.608125,16.8542083333
753.79,9.12502777776,10.3684166667,8.93395238096,8.28308333334,11.6481666667,10.8635,7.387125,7.67870833333,17.061
754.10,9.20705555555,10.422,9.19796428572,8.5765,11.69275,10.9355416667,7.528125,7.72729166667,16.9499166667
754.42,9.82688888889,10.8040833333,9.68890476192,9.04525,12.1565833333,11.5285,8.096625,8.01724999999,17.1400416667
754.73,9.725,10.6873333334,9.89069047619,9.01308333333,11.95875,11.5810416667,8.020875,7.88658333333,16.914125
755.05,9.55677777778,10.2594166667,9.7645952381,8.60775,11.7165,11.3385416667,7.908875,7.57516666667,16.6159583333
755.36,9.07722222224,9.61216666666,9.15961904762,8.41908333333,11.5430833333,11.0881666667,7.65120833333,7.31204166667,16.6067083333
755.67,9.16558333333,9.61824999998,9.25494047618,8.59116666667,11.6640833333,11.1354166667,7.95954166666,7.35141666667,16.787
755.99,9.56530555556,9.86324999999,9.58713095236,8.96075,11.9133333333,11.5072083333,8.48375,7.83908333333,16.782625
756.30,9.85930555554,10.1808333333,10.024,9.13433333334,12.3815833333,11.9445,8.78983333333,8.26879166667,16.9402083334
756.62,9.84947222221,10.3146666667,9.8788095238,9.23516666666,12.4045833333,11.8127083333,8.738625,8.41566666667,17.0480833334
756.93,9.95558333334,10.1079166667,9.7313095238,9.17275000001,12.4913333333,11.35625,8.69645833333,8.39870833333,16.931875
757.24,10.0692777778,9.93750000001,9.65888095236,8.90566666667,12.23975,11.0842083333,8.60425,8.40925,16.9398333333
757.56,9.87927777777,9.63041666666,9.41335714286,8.47216666667,12.00775,10.96225,8.259625,8.51783333333,16.6384583333
757.87,9.23397222223,9.24133333334,8.93020238095,7.77908333333,11.4981666667,10.1535833333,7.60220833334,8.24829166667,16.2628333333
758.18,8.89266666667,9.08041666667,8.37332142858,7.68658333334,11.22625,9.82358333335,7.45275,8.014375,16.247125
758.50,8.89252777778,9.18958333334,8.16013095238,7.83291666667,11.1125,9.83266666667,7.34545833333,8.20370833334,16.3439166666
758.81,8.80508333333,9.23583333333,8.31021428572,7.57525,10.90075,9.61279166667,7.00783333334,7.85591666666,16.2022916667
759.13,8.29955555557,8.40391666667,7.69638095238,6.66925,10.3858333333,8.69945833334,6.36920833334,7.45729166667,15.5080833333
759.44,8.27849999999,8.35108333333,7.74215476191,6.4775,10.42,8.464125,6.126625,7.272375,15.6477916667
759.75,7.85125000001,7.92616666667,7.1366547619,6.06425,10.0609166666,8.12091666667,5.53854166667,6.881125,15.4894166667
760.07,7.81075,7.89116666666,7.29982142857,5.95766666667,9.98125,8.31095833333,5.36133333333,6.76816666667,15.5680833333
760.38,8.5776388889,8.70849999998,8.09413095238,6.589,10.5269166667,9.36024999999,6.15091666667,7.67483333333,16.0648333333
760.69,8.87525,9.17399999999,8.33660714286,7.07891666667,10.9745833333,9.86087499999,6.49008333333,8.04325,16.2764583333
761.01,9.53877777777,9.9085,9.13309523809,7.73483333334,11.6044166667,10.2037083333,7.43345833333,8.54941666667,17.0032083333
761.32,9.73697222222,10.4529166667,9.48688095239,8.07533333333,11.7383333333,10.6343333333,8.08558333333,8.64554166667,17.1965833333
761.63,10.3823333333,11.1085,10.1583809524,8.44875,12.13225,11.2338333333,8.74145833333,9.15329166667,17.7443333333
761.94,10.2713611111,11.0061666666,10.1064761905,8.28933333333,12.0825833333,10.9861666666,8.67745833334,9.0015,17.644125
762.26,10.4271944444,11.2415,10.3266428571,8.57091666667,12.1330833333,11.1436666667,9.03254166667,9.32441666666,17.7484583333
762.57,10.81175,11.7331666667,10.9323928571,9.11841666667,12.4185,11.563625,9.45600000001,9.72720833334,18.0172916667
762.88,10.5808888889,11.4080833333,10.7072857143,8.80450000001,11.9499166667,11.2497916667,9.25762500001,9.49483333333,17.8505
763.20,10.6362222222,11.34075,10.8569047619,8.947,11.83475,11.22925,9.40783333333,9.63745833334,17.607375
763.51,10.6905555556,11.3954166667,10.8538571428,9.22116666667,11.919,11.2928333333,9.58104166666,9.73375000001,17.5887083333
763.82,10.60925,11.23275,10.8184642857,9.12825,11.8001666667,11.2684166667,9.39483333333,9.43533333333,17.5082916667
764.14,11.1507777778,11.7155,11.5387738095,9.636,12.2259166667,11.787375,9.95225000001,9.91316666667,18.016375
764.45,11.2221944444,11.7429166666,11.4748333333,9.45066666667,12.2446666667,11.7619166667,9.76033333333,9.92216666666,18.0047083333
764.76,11.0349166667,11.3051666667,11.3587142857,9.08516666668,12.1223333333,11.591125,9.40075,9.61325,18.0805833333
765.07,10.6327777778,10.8080833333,11.1723928571,8.77758333334,11.98725,11.10175,8.991375,9.187875,17.8681666666
765.39,10.6412777778,10.777,11.124047619,8.67575,11.9375,10.955375,8.96054166667,9.08858333333,17.8901666666
765.70,10.8934722222,10.7725833333,11.2421904762,8.91725000001,12.1506666667,11.060875,9.14641666667,9.257125,17.9319166667
766.01,10.5598333333,10.4768333333,10.9942380952,8.65975,11.95075,10.809625,8.97008333334,9.13145833334,17.932625
766.32,10.9663333333,10.9448333333,11.4991785714,9.14191666666,12.6526666667,11.2459583333,9.40033333334,9.70779166667,18.4457083333
766.64,10.9551666667,11.0945833333,11.4568928571,9.05733333334,12.9069166667,11.245375,9.41062499999,9.58129166667,18.5642916667
766.95,10.4710555556,10.84025,11.140797619,8.09866666667,12.371,10.7793333333,8.913,9.2395,18.4554166667
767.26,9.88124999998,10.5108333333,10.5996785714,7.50641666667,11.925,10.1095833333,8.42391666667,8.986625,18.1712916667
767.57,8.58480555557,9.40875000001,9.31778571428,6.27433333333,10.85625,9.08766666667,7.13804166666,8.07329166667,17.0539166667
767.88,7.9716388889,8.91583333335,8.77354761904,5.77616666667,10.2605,8.87320833333,6.62845833333,7.43316666667,16.5317916667
768.20,7.9041388889,8.97975,8.24790476191,5.59541666667,10.1641666667,8.64041666667,6.50795833333,7.60808333333,16.3270833334
768.51,8.02986111111,9.34316666667,8.46658333333,5.71725,10.0606666667,8.97079166666,6.77979166666,7.80066666667,16.2195
768.82,8.89469444443,10.129,9.05797619047,6.45925,10.8248333333,9.91033333332,7.9125,8.80191666667,16.8463333333
769.13,8.8996388889,10.2511666667,9.22289285713,6.381,11.3165833333,10.2510833333,8.01366666668,8.98691666667,17.4126666667
769.44,9.50719444444,10.862,9.57554761906,7.072,11.7903333333,11.0546666667,8.41504166666,9.343625,17.7966666667
769.76,8.99391666666,10.5120833333,8.96452380952,6.84083333333,11.49125,10.7569583333,8.222875,8.996,17.4187916667
770.07,9.30602777777,10.6836666667,9.39211904763,6.98408333333,11.7643333333,11.059375,8.40358333334,9.44758333333,17.89075
770.38,9.65605555556,10.63375,9.62304761904,7.335,12.28925,11.4025416667,8.45729166667,9.78129166668,18.04
770.69,10.1831666667,10.7458333333,9.89007142856,7.6405,12.6355,11.9521666667,8.91920833333,9.93637500002,18.12175
771.00,10.7496666667,11.0918333333,10.1780952381,8.17283333333,13.3885,12.259375,9.53608333332,10.4022083333,18.6778333333
771.32,11.4268888889,11.5364166667,10.6046309524,9.03566666668,13.71475,12.5290833333,10.3925,11.1593333333,19.0834166667
771.63,11.9146388889,11.6511666667,11.1496309524,9.69408333333,14.1588333333,12.95375,11.0259583333,11.388875,19.1580833333
771.94,11.9692222222,11.3389166667,10.5056904762,9.54749999999,14.2913333333,12.738875,10.7716666667,11.0635,19.0884583334
772.25,11.4911388889,11.0150833333,10.3292142857,9.68091666666,14.1056666667,12.4430833333,10.0327916667,10.52225,18.71475
772.56,11.5898888889,11.2999166667,10.54275,10.0795,14.44175,12.661875,10.3795833333,10.5548333333,18.760375
772.87,10.8153611111,10.3330833333,9.5005595238,9.32308333334,13.8821666667,11.7766666667,9.766625,9.53804166667,18.291
773.18,12.0033888889,11.244,10.4243214286,10.1911666667,14.9944166667,12.5206666667,10.7314166667,10.284125,19.3091666667
773.50,11.9237777778,11.4713333333,10.2819642857,10.3905833333,14.71325,12.7907083333,10.9830416667,10.2867083333,19.2193333333
773.81,12.3304166667,11.8310833333,10.5629761904,10.793,14.9875833333,13.0572916667,11.7859166667,10.569875,19.2447916667
774.12,12.6509444444,12.1745833333,10.9054404762,11.2338333333,15.839,13.5930833333,12.3586666667,10.9931666667,19.8854583333
774.43,12.9852222222,12.55375,11.1658928571,11.5236666667,15.9513333333,13.97,12.7862916666,10.987125,20.2253333334
774.74,12.707,12.1986666667,10.6873452381,11.3483333333,15.9765,13.9639583333,12.6526666667,10.4437916667,20.350125
775.05,12.4913333333,12.3196666666,10.2982619048,11.4078333333,15.9384166666,14.0407083334,12.386,10.55825,20.43975
775.36,12.5060833334,12.3056666667,10.0284404762,11.375,15.4866666667,14.130625,12.349875,11.224625,20.36075
775.67,12.075,12.1095833333,9.59072619047,10.6008333333,15.2024166667,13.6412083333,11.9089166667,10.994625,20.2014166667
775.98,12.2780555555,12.0886666666,9.37538095239,10.5998333333,14.6766666667,13.6071666667,11.6809583333,11.0188333333,19.711125
776.30,12.7701944444,12.8538333333,9.66076190477,10.9131666667,14.8325833333,14.048625,12.0700416666,11.4993333334,19.6004166666
776.61,11.9601111111,12.6444166667,9.35109523808,10.6295,13.88375,13.8267083333,11.154125,11.1428333333,18.936375
776.92,12.1078333333,12.5450833333,9.17489285714,10.574,13.9613333333,13.6278333333,10.9825,10.772625,18.6712916667
777.23,11.2701666667,11.3305833333,8.07378571428,9.66550000001,12.7839166667,12.553125,10.1272083333,9.60854166667,17.4917083333
777.54,10.6380555556,10.9828333333,7.60658333334,9.45808333334,11.7075,12.0245416667,9.63166666668,9.503375,16.5155416667
777.85,10.8834722222,11.4750833333,8.21766666667,9.88566666668,11.9578333333,12.5222083333,9.84829166666,9.92641666666,16.7410416667
778.16,11.6412777778,12.643,9.48517857142,10.71525,12.7748333333,13.51875,10.554125,10.94975,17.2859583333
778.47,12.5049166667,13.4863333333,10.5534761905,11.5871666667,13.4496666667,14.1819166667,11.2670416666,11.85225,18.32675
778.78,12.2466111111,13.7446666667,10.7782738095,11.8813333333,13.9609166667,13.9459583333,11.247625,11.2253333333,18.3735
779.09,12.8815,14.2353333333,11.4932261905,12.9339166667,14.3251666667,14.7741666667,12.283,11.860375,18.9258333333
779.40,12.4703888889,13.995,11.0314761905,12.5148333333,14.143,14.3872083333,11.7044166667,11.1752916667,18.8165416667
779.71,13.1291388889,14.5118333333,11.6859404762,13.4856666667,14.6950833333,14.9883333333,12.3204166667,12.042,19.8034166667
780.02,12.7196944444,14.1196666667,11.1163809524,13.2559166667,14.4771666667,14.9539583334,12.038375,11.692,19.604625
780.33,11.7038888889,13.37,10.2335952381,12.30925,13.61425,14.2132916667,11.2789166667,10.72575,18.788375
780.64,11.8435555556,14.23825,10.8012380953,12.9046666666,14.3848333333,14.86675,11.6829166667,11.2205,19.673
780.95,11.7741666667,14.24525,10.4368928571,12.7515833333,14.4811666666,14.5204166667,11.493625,10.7350416667,19.7916666667
781.26,11.1669444444,13.7695,9.97402380951,12.47225,14.1039166667,14.52975,11.4533333333,10.3909583333,19.4246666667
781.57,10.8278055555,13.1033333333,9.40816666666,12.5203333333,13.6216666667,13.9819583333,11.1678333333,10.05025,19.2540416667
781.88,11.0601388889,13.0424166667,9.56060714287,12.5843333333,13.7656666667,14.0190416667,11.42325,9.76375000001,19.2865
782.19,11.5583888889,12.9566666667,9.95905952382,12.698,13.61125,14.7874583333,11.8087916667,10.277125,19.2733333333
782.50,11.6413055556,12.7583333333,9.66674999999,12.3223333334,13.71925,14.5795416667,11.224125,9.68187500001,19.1253333333
782.81,11.0839166667,12.3046666667,9.42027380952,12.3696666666,13.5579166667,14.3718333334,11.148875,9.51325000001,18.7215416667
783.12,10.5975833333,12.3054166667,9.45186904762,11.9975,13.6430833333,14.4455833333,10.9312916667,9.20475000001,18.109625
783.43,11.1325,12.7493333334,9.99714285714,12.1218333333,14.0043333333,14.5873333333,11.365875,9.39504166666,18.2471666667
783.74,12.3916666667,14.15625,11.7590952381,13.6509166666,15.4314166666,15.88075,12.7325833334,10.8196666667,19.6221666667
784.05,13.046,14.7105,12.2614642857,14.2413333333,15.8713333333,16.6070833333,13.175875,11.2834583333,20.1495
784.36,13.2841944444,14.6704166666,12.5284047619,14.0843333333,15.6446666667,17.0349583333,13.0109166667,11.4701666667,20.3779166667
784.67,13.8246666666,14.8843333333,12.7202380952,14.218,15.7675,17.1524166667,12.9094166667,11.946,20.6205416667
784.98,13.2059444445,14.6420833333,12.2112380952,13.3544166667,15.36275,16.9177083333,12.095,11.483625,20.270375
785.29,12.3866388889,14.1681666667,11.6605833333,12.3256666667,14.4919166667,16.2972916667,11.3379583333,10.678125,19.1982083333
785.60,11.3204444444,13.2309166667,10.4593928571,11.3810833334,13.5448333333,14.97775,10.0924583333,9.4565,18.182125
785.91,10.4619722222,13.0224166667,9.86757142857,10.5901666667,12.78825,14.4140833333,9.47420833333,8.692625,17.6780833333
786.22,11.2866944445,13.5071666667,10.4336666667,10.7071666667,12.83,14.9115416667,10.0759583333,9.67895833334,18.2215
786.53,11.4957222222,13.4045833333,10.097547619,10.44975,12.7074166667,14.5459166667,9.88545833331,9.31695833334,18.4098333334
786.84,11.5850555556,13.1616666667,9.60200000001,10.5229166667,12.5735833333,14.4972916667,9.76716666667,9.51387500001,18.133
787.14,11.9956388889,12.91,9.37789285713,10.9219166667,12.5609166667,14.8935416667,9.67220833332,9.45312499999,18.4193333334
787.45,12.0261944444,12.84925,9.51464285714,11.1354166667,12.2805833333,14.481875,9.19845833333,9.689875,18.2016666666
