wavelength,Back_AcaBaif,Belly_AcaBaif,Breast_AcaBaif,Crissum_AcaBaif,Crown_AcaBaif,DorTail_AcaBaif,Rump_AcaBaif,Throat_AcaBaif,WingTip_AcaBaif
556.48,9.68553333333,20.7264,15.1168,20.75,8.32313333333,10.592,10.0666666667,17.4694666667,11.6192666667
556.82,9.67213333333,20.7321333333,15.1237333333,20.7541333333,8.31306666667,10.6128666667,10.0725666667,17.4913333333,11.5866
557.16,9.61402222221,20.6502666667,15.0614666666,20.693,8.21846666667,10.5244,9.98550000001,17.4206,11.4907333333
557.50,9.54175555555,20.5792666667,14.977,20.6420666667,8.1144,10.4262666667,9.87513333333,17.3364,11.4114
557.85,9.54964444444,20.5609333333,14.9715333333,20.617,8.08946666667,10.4156,9.8493,17.3464,11.3963333333
558.19,9.52488888889,20.54,14.9370666667,20.5884666667,8.06326666667,10.3922,9.83279999999,17.3154,11.3682
558.53,9.47011111111,20.4792,14.8756,20.5904666667,7.99413333333,10.3048,9.76713333333,17.2736666667,11.2968666667
558.87,9.47597777778,20.4926666667,14.9259333333,20.6013333333,8.00426666667,10.3378,9.77570000001,17.2838666667,11.3112
559.21,9.48651111111,20.5248666667,14.9402666667,20.6261333333,8.02086666667,10.346,9.78443333333,17.3060666667,11.3244
559.55,9.50722222222,20.5168,14.9428666667,20.6185333333,8.03586666667,10.3757333333,9.78953333333,17.3344666666,11.3442
559.89,9.51817777778,20.5118,14.9691333333,20.6322,8.0362,10.4053333333,9.7934,17.3491333333,11.3542666667
560.23,9.45724444445,20.4762666667,14.9082666667,20.5488666666,7.98573333333,10.3502,9.74363333333,17.3032666667,11.2982666667
560.58,9.46122222222,20.4862,14.8936,20.5714666667,7.9762,10.3382,9.7371,17.2664,11.3258666667
560.92,9.47708888889,20.5337333333,14.9033333333,20.5934,8.00646666667,10.3842,9.76136666666,17.2914,11.3556
561.26,9.46808888889,20.5292666667,14.9041333334,20.6057333333,8.01446666667,10.3829333333,9.78263333335,17.2887333333,11.3473333333
561.60,9.45342222222,20.512,14.8916,20.6007333333,8.01833333333,10.3719333334,9.7754,17.2869333333,11.3252
561.94,9.41191111111,20.5111333333,14.8924666667,20.5963333333,8.00353333333,10.3624,9.74813333334,17.289,11.3189333333
562.28,9.39688888889,20.4958,14.8665333333,20.5500666667,7.98866666667,10.3562666667,9.72186666666,17.2465333333,11.2874666666
562.62,9.35082222222,20.4720666667,14.8288666667,20.5193333334,7.945,10.3076,9.67186666667,17.1985333333,11.2486666667
562.96,9.33597777778,20.4629333333,14.8024,20.5283333333,7.92253333333,10.3060666667,9.64596666665,17.1899333333,11.2494666667
563.30,9.30066666667,20.4352666667,14.7787333333,20.5294666667,7.8758,10.2648666667,9.61986666667,17.1639333333,11.2294666667
563.64,9.2556,20.4156,14.7512666667,20.5487333333,7.8532,10.2236,9.58313333332,17.173,11.2241333333
563.99,9.27337777778,20.4561333333,14.76,20.5995333333,7.85406666667,10.2182666667,9.59590000001,17.19,11.249
564.33,9.29077777778,20.4997333333,14.7940666667,20.6424666667,7.8836,10.2521333333,9.61886666667,17.2211333333,11.2759333333
564.67,9.28413333333,20.4962,14.7872,20.6538,7.8832,10.2412666667,9.60186666667,17.2096,11.2664
565.01,9.27486666667,20.5045333333,14.7832666667,20.6291333333,7.87533333333,10.2450666667,9.59509999999,17.2086,11.2857333333
565.35,9.31253333333,20.5634,14.818,20.6795333333,7.88713333333,10.2939333333,9.61493333335,17.2299333333,11.3324666667
565.69,9.37791111111,20.6099333333,14.8553333333,20.7228,7.93173333333,10.32,9.6412,17.2774666667,11.3828
566.03,9.43488888889,20.6624666667,14.917,20.7998,7.96533333333,10.3757333333,9.70283333334,17.3402666667,11.4627333333
566.37,9.42204444445,20.6676666667,14.8984666667,20.8103333333,7.94773333333,10.3623333333,9.69733333334,17.3315333333,11.4536
566.71,9.42475555555,20.6816,14.9069333333,20.8142666667,7.92813333333,10.3366,9.68713333334,17.3284,11.4443333333
567.05,9.47922222222,20.7767333333,14.9722666667,20.8992,7.98286666667,10.3864666667,9.7453,17.3836,11.4822666666
567.39,9.48691111111,20.7846,14.9521333333,20.8956,7.98326666667,10.3798666667,9.75906666667,17.3631333333,11.4731333333
567.73,9.52311111111,20.8110666667,15.0102666667,20.9495333333,8.0198,10.4282666667,9.7863,17.3906,11.5196
568.07,9.52848888889,20.8012,14.9976666667,20.9423333333,8.01666666667,10.4126666667,9.78366666666,17.3964,11.5000666667
568.41,9.55715555556,20.8494,15.0303333334,20.9948,8.03673333334,10.4298,9.8046,17.4303333333,11.5382
568.75,9.56004444445,20.8730666667,15.0177333333,21.0360666667,8.03453333334,10.4378666667,9.80283333332,17.4372666667,11.5408666667
569.09,9.546,20.8839333333,15.0038,21.0462,8.0368,10.4161333333,9.79846666667,17.4218666667,11.5192666667
569.43,9.54433333333,20.8866,15.0118666667,21.0794666667,8.055,10.4342,9.82409999999,17.4324666667,11.5381333333
569.77,9.50082222222,20.8644666667,14.9853333333,21.0652,8.03053333333,10.4285333333,9.76910000001,17.407,11.5085333333
570.11,9.53853333333,20.9171333333,15.0268666667,21.1114666667,8.07946666667,10.4811333333,9.82343333333,17.4624666667,11.5554666667
570.45,9.54517777778,20.9349333333,15.0532666667,21.1215333333,8.1236,10.5377333333,9.85379999999,17.4692,11.5786
570.79,9.51137777778,20.9248,15.0116666667,21.0908666667,8.11493333333,10.5201333333,9.83169999999,17.4524666667,11.5873333334
571.13,9.49057777778,20.9088666667,14.9902666667,21.0711333333,8.08446666667,10.492,9.80673333333,17.4017333333,11.5697333333
571.47,9.47417777778,20.9117333333,14.9642666667,21.0584666667,8.088,10.5018,9.7864,17.3844666667,11.5450666667
571.81,9.49788888889,20.956,15.0144,21.1071333333,8.10526666667,10.5278,9.81686666667,17.4196,11.5997333333
572.15,9.5162,20.9598666667,15.0266666667,21.1122666667,8.11213333333,10.5470666667,9.8367,17.4297333333,11.6126666667
572.49,9.51993333333,20.9709333333,15.0512,21.1459333333,8.1228,10.5596,9.8391,17.4386,11.6384
572.83,9.5402,20.9964,15.0842,21.1735333333,8.14186666667,10.5834666667,9.85800000001,17.44,11.6657333333
573.17,9.55864444445,21.0198666667,15.0957333333,21.1967333333,8.13573333333,10.598,9.85759999999,17.4311333333,11.6802
573.51,9.58311111111,21.0525333333,15.1042666667,21.2123333333,8.15186666667,10.5883333333,9.88969999999,17.4384666667,11.7077333333
573.85,9.58377777779,21.0392,15.1037333333,21.2172,8.1406,10.5840666667,9.8702,17.4315333333,11.7159333333
574.19,9.6032,21.0766,15.113,21.2810666667,8.12173333333,10.5653333333,9.87376666666,17.4515333333,11.7498666667
574.53,9.62468888889,21.1006666667,15.1224666667,21.3014,8.113,10.5772,9.89520000001,17.4516666667,11.7594666667
574.87,9.68002222223,21.1772,15.1880666667,21.3722,8.1676,10.647,9.93803333333,17.5122,11.8261333333
575.21,9.66802222221,21.175,15.1806666667,21.3967333333,8.1718,10.6362,9.93543333333,17.4965333333,11.8426666667
575.55,9.68915555555,21.1767333333,15.1530666666,21.4190666667,8.18426666667,10.6421333333,9.93869999999,17.487,11.8399333333
575.89,9.71993333334,21.2246666667,15.1838666667,21.4625333333,8.225,10.6826666667,9.96633333332,17.5058,11.8938
576.22,9.73942222222,21.2634,15.209,21.489,8.22673333333,10.6788,9.98956666667,17.5258,11.9133333333
576.56,9.7194,21.2506,15.1718,21.4669333333,8.1998,10.6694666667,9.98236666668,17.5191333333,11.9036
576.90,9.73328888888,21.284,15.1820666667,21.4930666667,8.21566666667,10.6802666667,10.0118666667,17.5374666667,11.9306666667
577.24,9.72157777778,21.3096,15.1819333333,21.5403333333,8.22853333333,10.7063333333,10.0122666667,17.5357333333,11.9244666667
577.58,9.76539999999,21.3418,15.2171333333,21.5984666667,8.2616,10.7275333333,10.0394333333,17.5562,11.9526
577.92,9.79531111111,21.3727333333,15.2208666667,21.5928666667,8.30693333333,10.7668,10.0524,17.5735333333,11.979
578.26,9.76973333333,21.3623333333,15.1995333334,21.5936666667,8.29626666667,10.7446,10.0199,17.5641333333,11.9693333333
578.60,9.74455555555,21.3583333333,15.1754666667,21.5794666667,8.2638,10.7428,9.98596666667,17.5534,11.936
578.94,9.74966666668,21.3649333333,15.1729333333,21.5772,8.25853333333,10.7611333333,10.0186666667,17.5625333333,11.9543333333
579.28,9.74491111111,21.4116666667,15.1923333334,21.6042,8.2634,10.807,10.0149,17.5969333333,11.9802666667
579.61,9.71115555555,21.3966666667,15.1537333333,21.599,8.22866666667,10.7690666667,9.98509999999,17.567,11.9322
579.95,9.76464444444,21.4243333333,15.1884666667,21.6646,8.26406666667,10.8581333333,10.0131666667,17.5844,11.9738
580.29,9.78091111112,21.4522666667,15.2142666667,21.7202666667,8.2794,10.8820666667,10.0000333333,17.6076666667,12.0008666667
580.63,9.75873333333,21.4496666666,15.1897333333,21.7278666667,8.26386666667,10.8791333333,9.97183333333,17.5888666667,11.9590666667
580.97,9.75751111111,21.4476,15.2029333333,21.7149333333,8.23786666667,10.8882,9.96703333333,17.5672666667,11.9698
581.31,9.74008888889,21.4692666667,15.1532666667,21.7154,8.239,10.9178,9.9605,17.5716,11.98
581.65,9.72904444444,21.4766,15.1967333333,21.7252,8.25433333333,10.9503333333,10.0067333333,17.5723333333,11.9848666667
581.98,9.76802222222,21.4861333333,15.2145333333,21.7664666667,8.29593333333,11.0175333333,10.0457666667,17.5922666667,12.0152666667
582.32,9.82679999999,21.5538,15.2571333333,21.8324666667,8.3732,11.0648666667,10.1206666667,17.6302666667,12.0919333333
582.66,9.86477777777,21.6217333333,15.2802,21.8822666667,8.4008,11.0886666667,10.1501666667,17.6511333333,12.1051333333
583.00,9.84817777779,21.6002,15.2669333333,21.8504,8.38373333333,11.0819333333,10.1536666667,17.6229333333,12.1069333333
583.34,9.84860000001,21.6108666667,15.3026,21.881,8.3886,11.1544,10.1969666667,17.6656666667,12.1643333333
583.68,9.82917777779,21.6502,15.2968666667,21.8772,8.40746666667,11.1627333333,10.2119333333,17.6718666667,12.1544
584.01,9.8448,21.6864666667,15.2966,21.914,8.41686666667,11.2034,10.2416333333,17.7006666667,12.1858666667
584.35,9.88344444445,21.722,15.3366666667,21.9302666667,8.462,11.2264666667,10.2983,17.7306,12.2204666667
584.69,9.87055555556,21.6949333333,15.2881333333,21.9094,8.437,11.2005333333,10.2756666667,17.7441333333,12.1982666667
585.03,9.91635555555,21.7719333333,15.3586666667,21.9876666667,8.49013333333,11.2436,10.3516,17.7834666666,12.2462666667
585.37,9.94782222221,21.7912666667,15.3803333333,22.0402666667,8.50106666667,11.2546666667,10.3655333333,17.7859333333,12.2725333333
585.70,9.97886666665,21.8558666667,15.4373333333,22.0901333333,8.52286666667,11.2630666667,10.3994666667,17.8142,12.3247333333
