wavelength,Back_BanArcf,Belly_BanArcf,Breast_BanArcf,Crissum_BanArcf,Crown_BanArcf,DorTail_BanArcf,Patch10_BanArcf,Rump_BanArcf,Throat_BanArcf,WingTip_BanArcf
571.81,10.6881851852,51.6271111111,50.2402222222,47.954,7.88866666667,9.67888888889,8.53588888889,7.77037037037,7.64933333334,10.5247111111
572.15,10.6801111111,51.6276666667,50.2287777778,47.9738888889,7.88711111111,9.65316666667,8.53133333333,7.7517037037,7.62822222222,10.5245333333
572.49,10.6818518519,51.649,50.2777777778,47.9898888889,7.88788888889,9.63994444444,8.52744444444,7.74433333333,7.63944444445,10.5097777778
572.83,10.6278888889,51.5866666667,50.1783333333,47.9607777778,7.81477777778,9.60888888889,8.47844444445,7.68074074074,7.54388888889,10.4468
573.17,10.6249259259,51.6221111111,50.1922222222,47.9718888889,7.811,9.60922222222,8.45722222222,7.6577037037,7.53188888889,10.4396
573.51,10.6418518518,51.6475555556,50.2453333333,48.0146666667,7.84577777778,9.67683333333,8.52188888889,7.70077777778,7.56011111111,10.4758
573.85,10.7352592592,51.7255555555,50.305,48.0956666667,7.90333333333,9.73755555556,8.59977777778,7.76066666667,7.59966666667,10.5349333333
574.19,10.7678518518,51.818,50.3667777778,48.1884444445,7.93377777778,9.76177777778,8.66144444444,7.8027037037,7.63111111111,10.5864
574.53,10.7983703704,51.8795555556,50.443,48.3042222222,7.91255555556,9.77294444444,8.68655555555,7.80944444444,7.61322222222,10.5724222222
574.87,10.7943703704,51.8631111111,50.4111111111,48.3515555556,7.88077777778,9.76338888889,8.67011111111,7.7917037037,7.55977777778,10.5676444445
575.21,10.8481111111,52.0187777778,50.5655555555,48.5274444444,7.92455555555,9.83372222222,8.73588888889,7.83951851852,7.59077777778,10.6363777778
575.55,10.8787407408,52.0837777778,50.6153333333,48.5837777778,7.91522222222,9.84605555556,8.72255555556,7.85796296296,7.58477777778,10.6384444444
575.89,10.8331111111,52.0732222222,50.6434444445,48.5818888889,7.86788888889,9.80894444445,8.69144444444,7.83977777778,7.55111111111,10.6087333333
576.22,10.7687777778,52.0033333333,50.5284444445,48.482,7.79677777778,9.76905555556,8.64033333333,7.77637037037,7.48433333333,10.5426
576.56,10.7924444444,52.0791111111,50.6257777778,48.5184444444,7.82188888889,9.79933333333,8.67,7.81188888889,7.53288888889,10.5746888889
576.90,10.8052592593,52.1162222222,50.6546666667,48.5905555556,7.81011111111,9.836,8.67666666667,7.81292592593,7.54844444444,10.5623333333
577.24,10.7480740741,52.0926666667,50.5683333333,48.5734444444,7.75633333333,9.78894444445,8.59888888889,7.73303703704,7.50677777778,10.4956444444
577.58,10.754962963,52.0221111111,50.5238888889,48.4661111111,7.74922222222,9.8135,8.64022222222,7.7337037037,7.54388888889,10.4996222222
577.92,10.7168518518,51.8673333333,50.3854444444,48.2955555555,7.697,9.80211111111,8.59766666666,7.65892592592,7.50477777778,10.4610444445
578.26,10.6608888889,51.8252222222,50.3066666666,48.2256666667,7.66344444445,9.75188888889,8.55611111111,7.601,7.46433333333,10.4223777778
578.60,10.628,51.7811111111,50.3055555556,48.147,7.65388888889,9.75816666667,8.54466666667,7.57618518518,7.47233333333,10.3970222222
578.94,10.6532592593,51.7047777778,50.2651111111,48.0551111111,7.69322222222,9.77488888889,8.58922222222,7.59874074074,7.52388888889,10.3869111111
579.28,10.6857777778,51.7146666667,50.3453333333,48.1242222222,7.74544444445,9.83333333333,8.67544444444,7.65266666667,7.56855555555,10.4616888889
579.61,10.7141111111,51.7342222222,50.3851111111,48.1118888889,7.76622222222,9.88405555555,8.68344444444,7.65337037037,7.57388888889,10.4491333333
579.95,10.7582222222,51.7281111111,50.3862222222,48.1718888889,7.75388888889,9.91555555555,8.68377777778,7.64255555556,7.58177777778,10.4879555555
580.29,10.7266296296,51.6994444444,50.4228888889,48.1642222222,7.70666666667,9.90338888889,8.64622222222,7.60788888889,7.52855555555,10.4583111111
580.63,10.7465925926,51.6577777778,50.4143333333,48.1508888889,7.70688888889,9.90666666667,8.66511111111,7.60596296296,7.52311111111,10.4722222222
580.97,10.7969259259,51.6418888889,50.4677777778,48.1445555556,7.72966666667,9.95866666667,8.70411111111,7.62107407408,7.54977777778,10.5471555555
581.31,10.7912592593,51.6861111111,50.5013333333,48.2244444445,7.68966666667,9.88855555556,8.65666666667,7.59288888889,7.52277777778,10.5134666667
581.65,10.7951481482,51.7542222222,50.5777777778,48.3081111111,7.71888888889,9.88811111111,8.64733333333,7.59340740741,7.52866666667,10.5422888889
581.98,10.8062592593,51.8094444445,50.6203333333,48.3167777778,7.75933333333,9.94744444445,8.70811111111,7.63766666667,7.59222222222,10.5930888889
582.32,10.7577777778,51.7733333333,50.5543333333,48.3392222222,7.69955555556,9.90377777778,8.66288888889,7.61022222222,7.56122222222,10.5822222222
582.66,10.673,51.7526666667,50.5167777778,48.374,7.59666666667,9.79877777778,8.55544444444,7.53314814815,7.47577777778,10.5031111111
583.00,10.6274444444,51.7101111111,50.4585555555,48.3016666667,7.54677777778,9.74966666667,8.47566666667,7.47866666667,7.41266666667,10.4479777778
583.34,10.6535185185,51.7875555556,50.5455555556,48.4474444444,7.54588888889,9.78088888889,8.50711111111,7.50292592593,7.44222222222,10.5188888889
583.68,10.6824444445,51.9215555556,50.7128888889,48.5241111111,7.58755555556,9.81394444445,8.55688888889,7.59074074074,7.49055555556,10.5557111111
584.01,10.7704814815,52.0308888889,50.8351111111,48.6127777778,7.67922222222,9.86261111111,8.62988888889,7.66092592592,7.58966666667,10.6152888889
584.35,10.6912222222,52.0337777778,50.8636666667,48.5817777778,7.66444444444,9.79611111111,8.595,7.63892592593,7.56711111111,10.6326888889
584.69,10.6427407407,52.0191111111,50.8076666667,48.5471111111,7.666,9.808,8.57622222222,7.63725925926,7.51,10.6236222222
585.03,10.6018518518,51.9308888889,50.7807777778,48.495,7.653,9.85811111111,8.53644444444,7.60492592592,7.47488888889,10.5956222222
585.37,10.6014814815,51.9334444445,50.8128888889,48.4976666667,7.65277777778,9.87388888889,8.54633333333,7.62181481481,7.46888888889,10.6095333334
585.70,10.6122222222,51.8874444445,50.8113333333,48.5007777778,7.64177777778,9.87322222222,8.52444444444,7.63133333333,7.42455555555,10.5951555556
586.04,10.6730740741,51.9573333334,50.916,48.5558888889,7.71122222222,9.96544444446,8.54977777778,7.67877777778,7.465,10.6721111111
586.38,10.614037037,51.8915555556,50.8792222222,48.4402222222,7.64055555555,9.94988888889,8.46122222222,7.60659259259,7.40744444445,10.6498222222
586.72,10.6851111111,52.0106666667,51.0743333333,48.5832222222,7.71144444445,10.0115555556,8.554,7.67270370371,7.57711111111,10.7488444445
587.06,10.6625555556,51.9656666667,50.9716666667,48.4758888889,7.676,9.93005555555,8.47044444444,7.6272962963,7.51966666667,10.6633333333
587.39,10.6716666667,51.9095555555,50.8938888889,48.4188888889,7.67688888889,9.91977777778,8.44,7.57648148148,7.50022222222,10.6870444444
587.73,10.6648888889,51.9936666667,50.9422222222,48.4221111111,7.65744444445,9.93633333333,8.44988888889,7.60107407408,7.48555555556,10.7185111111
588.07,10.7189259259,52.0717777778,51.0215555556,48.5225555556,7.68277777778,9.98955555557,8.46355555556,7.60288888889,7.47911111111,10.7385333333
588.41,10.7555185185,52.1378888889,51.0923333333,48.5068888889,7.707,10.0079444444,8.46755555555,7.59937037037,7.52211111111,10.7722888889
588.74,10.7578888889,52.298,51.198,48.5204444444,7.67977777778,9.99655555554,8.43877777778,7.59885185185,7.51433333333,10.7956444444
589.08,10.7968148148,52.3963333333,51.3221111111,48.5935555556,7.65944444444,10.0221666667,8.39788888889,7.56448148148,7.52455555555,10.7982
589.42,10.7984074074,52.5031111111,51.4807777778,48.6386666667,7.67844444445,10.0547777778,8.37622222222,7.559,7.53288888889,10.8184444445
589.76,10.8243703704,52.6007777778,51.5628888889,48.6436666667,7.717,10.0387222222,8.38733333333,7.60359259259,7.55466666667,10.8073333333
590.09,10.9407777778,52.7056666667,51.7237777778,48.773,7.82911111111,10.125,8.47988888889,7.70107407407,7.64255555555,10.9304
590.43,10.8262222222,52.5826666666,51.5755555555,48.578,7.673,9.99155555557,8.32088888889,7.56151851852,7.44511111111,10.7937777778
590.77,10.8703333333,52.7147777778,51.627,48.6258888889,7.72488888889,10.1033888889,8.41255555555,7.64781481482,7.54811111111,10.9307555556
591.11,10.905962963,52.753,51.7796666667,48.7107777778,7.76911111111,10.1429444444,8.42922222222,7.67825925926,7.59111111111,10.954
591.44,10.8808888889,52.652,51.6573333333,48.6298888889,7.76833333333,10.1053888889,8.389,7.62011111111,7.57444444444,10.9465111111
591.78,10.9026666667,52.6048888889,51.5862222222,48.5128888889,7.80866666667,10.1427222222,8.42,7.68685185185,7.63344444444,10.9958444444
592.12,10.8834814815,52.5942222222,51.584,48.537,7.775,10.156,8.43511111111,7.70166666667,7.65933333334,10.9938222222
592.46,10.9098888889,52.5914444444,51.6723333333,48.6214444445,7.826,10.1677222222,8.45288888889,7.71288888889,7.67766666667,11.0059777778
592.79,10.9261111111,52.68,51.7375555556,48.7061111111,7.86266666666,10.1663333333,8.47866666667,7.79848148148,7.71644444444,11.014
593.13,10.989037037,52.751,51.8075555556,48.7793333333,7.89755555556,10.2071111111,8.529,7.86540740741,7.79244444444,11.0937333333
593.47,11.0503703704,52.8193333333,51.9058888889,48.8905555556,7.91255555556,10.2783333333,8.57022222222,7.87074074074,7.82622222222,11.1511333333
593.80,11.1115925926,52.969,52.0288888889,48.959,8.003,10.3595,8.65644444444,7.95522222222,7.89933333333,11.2315333333
594.14,11.2431851852,53.2353333334,52.2573333333,49.1843333333,8.16766666667,10.4819444444,8.764,8.08292592593,8.01744444444,11.3578222222
594.48,11.2233703704,53.207,52.3492222222,49.2182222222,8.18677777778,10.4605555556,8.73477777778,8.07118518519,7.964,11.3341777778
594.81,11.2291851852,53.243,52.2938888889,49.2195555555,8.18511111111,10.4718333333,8.74944444444,8.09007407407,7.97388888889,11.3491111111
595.15,11.2267037037,53.2147777778,52.294,49.1627777778,8.187,10.4723333333,8.74122222222,8.064,7.95544444445,11.3174222222
595.49,11.2076296296,53.3057777778,52.349,49.2004444445,8.12422222222,10.3853888889,8.69655555555,8.00892592593,7.88277777778,11.2631333333
595.82,11.2061481481,53.3384444444,52.4252222222,49.2036666667,8.15144444445,10.3361666667,8.68955555555,8.0257037037,7.87944444444,11.2567555556
596.16,11.2368518519,53.3853333334,52.4246666667,49.1446666667,8.17444444444,10.3548333333,8.70655555556,8.07485185185,7.94422222222,11.3062
596.50,11.2227037037,53.3401111111,52.3647777778,49.0668888889,8.15044444444,10.3368333333,8.70822222222,8.05592592592,7.94111111111,11.3104888889
596.83,11.1612222222,53.3217777778,52.321,49.031,8.11233333333,10.2984444445,8.65411111111,8.00614814815,7.88422222222,11.2594222222
597.17,11.102,53.285,52.2538888889,48.969,8.07111111111,10.2269444444,8.592,7.94407407407,7.85955555556,11.1945333333
597.51,11.0285555556,53.2415555555,52.1897777778,48.9411111111,7.97822222222,10.1227222222,8.47288888889,7.84959259259,7.77188888889,11.0848666667
597.84,10.9885925926,53.1644444444,52.1372222222,48.9305555556,7.93388888889,10.1071666667,8.42566666667,7.80285185185,7.71977777778,11.0368888889
598.18,10.9618518518,53.1483333333,52.1058888889,48.8916666667,7.89322222222,10.0545555556,8.37388888889,7.78740740741,7.69488888889,11.0259555556
598.52,10.9944074074,53.2438888889,52.2276666667,48.9354444444,7.899,10.0496666667,8.34988888889,7.79711111111,7.705,11.0574666667
598.85,11.0388148148,53.3534444444,52.3632222222,49.0462222222,7.90822222222,10.0524444444,8.36255555555,7.8477037037,7.73533333333,11.1200888889
599.19,11.0628888889,53.3321111111,52.3464444444,49.0471111111,7.95022222222,10.1052222222,8.34533333333,7.86962962963,7.77611111111,11.1545333333
599.53,11.0646296296,53.4267777778,52.4321111111,49.1232222222,7.94455555556,10.1052222222,8.29211111111,7.85111111111,7.77544444444,11.1574
599.86,10.9962222222,53.371,52.3874444445,49.1263333333,7.87266666667,10.0207777778,8.19288888889,7.75596296296,7.68677777778,11.088
600.20,10.9845185185,53.323,52.4133333333,49.1465555556,7.92266666667,10.0447222222,8.18511111111,7.76214814815,7.69277777778,11.1035333333
600.53,11.0714074074,53.3901111111,52.4581111111,49.1825555556,7.971,10.0775555555,8.24166666667,7.81662962963,7.73266666667,11.1684222222
600.87,11.0751111111,53.3282222222,52.3515555556,49.0806666667,7.99166666667,10.0336666667,8.23544444445,7.84755555556,7.73488888889,11.1867333333
601.21,11.0948148148,53.2866666667,52.3242222222,49.0372222222,7.98844444444,10.0531666667,8.27688888889,7.86944444445,7.76733333333,11.2314666667
601.54,11.0674444444,53.3088888889,52.2925555556,48.9872222222,7.96188888889,9.97322222222,8.26544444445,7.87162962963,7.79,11.2506888889
601.88,11.1324074074,53.4247777778,52.3846666667,49.0693333333,8.00155555555,9.98822222222,8.29533333333,7.86014814815,7.84466666667,11.2614222222
602.21,11.0903703704,53.3644444444,52.3128888889,49.0058888889,7.97433333333,9.97877777778,8.31566666666,7.82748148148,7.82555555555,11.2056222222
602.55,11.0301111111,53.2902222222,52.2278888889,48.926,7.93488888889,9.93566666667,8.26833333333,7.77562962963,7.82411111111,11.1260666667
602.88,11.0488888889,53.3464444444,52.3015555556,48.9826666667,7.92466666667,9.96622222222,8.28233333333,7.78281481481,7.855,11.1178
603.22,11.0697037037,53.2931111111,52.2468888889,48.9594444445,7.93233333333,9.98244444444,8.30577777778,7.79581481481,7.86133333333,11.1353555556
603.56,11.1040740741,53.4327777778,52.3512222222,49.0335555556,7.974,10.0550555556,8.37155555556,7.83866666667,7.91233333333,11.1732222222
603.89,11.123,53.4808888889,52.3842222222,49.0677777778,7.97444444444,10.0493333333,8.37511111111,7.83759259259,7.93233333333,11.1623333333
604.23,11.0857407407,53.4348888889,52.3717777778,49.0573333333,7.93477777778,9.99883333333,8.31333333334,7.76851851852,7.90755555556,11.0923333333
604.56,11.1507037037,53.5642222222,52.5357777778,49.1916666667,7.976,10.0294444444,8.36944444444,7.80148148148,7.95888888889,11.177
604.90,11.1924074074,53.626,52.63,49.2674444445,8.03011111111,10.0705555556,8.37833333333,7.8322962963,8.00588888889,11.2330666667
605.23,11.2445185185,53.665,52.7105555556,49.3146666667,8.05722222222,10.1324444444,8.39566666667,7.84096296297,8.02544444444,11.2772
605.57,11.2613333333,53.6366666667,52.6924444445,49.2798888889,8.09633333333,10.2069444444,8.445,7.87551851852,8.06288888889,11.3232888889
605.90,11.312962963,53.7198888889,52.789,49.3628888889,8.17533333333,10.2647222222,8.47877777778,7.95844444444,8.13388888889,11.4175555555
606.24,11.36,53.7848888889,52.8544444444,49.421,8.22644444444,10.3283333333,8.53111111111,8.01088888889,8.18644444445,11.5064222222
606.58,11.3383333333,53.7904444444,52.8947777778,49.4355555555,8.259,10.3276666667,8.55811111111,8.00548148148,8.203,11.5216888889
606.91,11.3265925926,53.8637777778,52.9503333333,49.4966666667,8.236,10.3369444444,8.55955555555,7.97348148148,8.21577777778,11.5333333333
607.25,11.3158888889,53.81,52.9578888889,49.4583333333,8.23066666667,10.3161111111,8.52677777778,7.97888888889,8.19966666667,11.5298888889
607.58,11.2953333333,53.7502222222,52.9584444444,49.4144444445,8.19711111111,10.3086666667,8.48122222222,7.94774074074,8.16377777778,11.5362
607.92,11.2767407407,53.6864444444,52.8314444444,49.3722222222,8.204,10.3465555556,8.52533333334,7.97974074074,8.20655555554,11.5742222222
608.25,11.2422222222,53.4924444444,52.6876666667,49.2964444444,8.17511111111,10.4013888889,8.54222222222,8.00062962963,8.20522222223,11.5652888889
608.59,11.2121481481,53.3217777778,52.4848888889,49.2271111111,8.11755555556,10.3605555555,8.54133333334,8.0012962963,8.20766666666,11.5105333333
608.92,11.1451851852,53.0781111111,52.2313333333,49.1477777778,8.07977777778,10.3448333333,8.52355555556,7.98488888889,8.18733333334,11.4460444444
609.26,11.119037037,52.8947777778,52.0744444445,49.132,8.03577777778,10.3071666667,8.49977777778,7.96785185185,8.19966666667,11.4350222222
609.59,11.0327777778,52.6177777778,51.8215555556,49.0612222222,7.92766666667,10.228,8.40877777778,7.85522222222,8.13022222222,11.3363111111
609.93,10.9932222222,52.3546666667,51.603,48.9716666667,7.90233333334,10.2490555556,8.37144444444,7.83981481481,8.11377777778,11.3085555556
610.26,10.955962963,52.1035555555,51.3855555555,48.8554444445,7.83833333333,10.2662222222,8.31611111111,7.82259259259,8.10711111111,11.2870222222
610.60,10.9502592593,51.8008888889,51.1347777778,48.6915555555,7.78566666666,10.2288333333,8.27055555555,7.78177777778,8.08544444445,11.237
610.93,10.9154814815,51.5454444445,50.8938888889,48.6345555556,7.75744444445,10.2220555556,8.26777777778,7.745,8.08433333332,11.207
611.27,10.9133333333,51.3905555556,50.7285555555,48.5965555556,7.74455555555,10.2506666667,8.25455555556,7.75522222222,8.10622222221,11.1901555556
611.60,10.9256666667,51.2432222222,50.6666666667,48.5332222222,7.73966666667,10.2526111111,8.22633333333,7.76659259259,8.09300000001,11.1887333334
611.93,10.945,51.2806666666,50.6604444444,48.5852222222,7.72755555555,10.2706666667,8.18722222222,7.74844444445,8.07466666666,11.1806888889
612.27,11.0027407408,51.2583333333,50.7021111111,48.6526666667,7.779,10.3502777778,8.255,7.77177777778,8.11077777777,11.2694444444
612.60,11.121037037,51.3682222222,50.8231111111,48.6373333333,7.84955555555,10.4546111111,8.38266666667,7.84033333334,8.21922222221,11.3757777778
612.94,11.0628518519,51.4111111111,50.9224444444,48.6267777778,7.79644444445,10.4058333333,8.346,7.81107407407,8.14277777777,11.2749555556
613.27,11.123,51.6077777778,51.0612222222,48.6772222222,7.83122222222,10.4527222222,8.41188888889,7.86851851852,8.16455555557,11.3122222222
613.61,11.1666296296,51.7894444445,51.2801111111,48.7951111111,7.82111111111,10.4298888889,8.44633333333,7.86774074074,8.14711111112,11.3506
613.94,11.3377037037,52.0882222222,51.5573333333,49.0037777778,7.96022222222,10.5194444445,8.59177777778,8.00611111111,8.25833333332,11.4787777778
614.28,11.3821851852,52.3766666667,51.7735555556,49.1845555555,8.04622222222,10.6266666667,8.72277777778,8.1172962963,8.32055555555,11.5414666667
614.61,11.4720740741,52.6097777778,52.0452222222,49.2562222222,8.10511111111,10.6783888889,8.80777777778,8.16796296296,8.3478888889,11.645
614.94,11.536037037,52.9085555556,52.3041111111,49.4088888889,8.18066666666,10.7350555556,8.92711111111,8.23466666667,8.39700000001,11.7440888889
615.28,11.603962963,53.0788888889,52.4793333333,49.5656666667,8.20933333333,10.7388333333,8.95955555556,8.26811111111,8.41744444445,11.8002444444
615.61,11.6144814815,53.1472222222,52.5691111111,49.5872222222,8.21766666667,10.7171666667,8.97266666667,8.24985185185,8.40066666666,11.8109111111
615.95,11.5924814815,53.2628888889,52.6905555555,49.5966666667,8.18344444444,10.6871666667,8.93722222222,8.20755555556,8.32855555557,11.7559111111
616.28,11.5205185185,53.3918888889,52.8631111111,49.7084444444,8.141,10.5716111111,8.83322222222,8.18744444445,8.236,11.6947777778
616.61,11.5605185185,53.5335555555,52.9544444444,49.7562222222,8.12033333333,10.5996111111,8.83055555556,8.16292592593,8.27033333333,11.7023333333
616.95,11.6147407408,53.631,53.0936666667,49.8975555555,8.11155555556,10.6275555555,8.852,8.16262962963,8.32499999999,11.7787111111
617.28,11.651,53.7467777778,53.1595555555,49.9678888889,8.15533333333,10.6791111111,8.89066666667,8.2097037037,8.35577777779,11.7943111111
617.62,11.6493333333,53.7626666667,53.2268888889,50.0296666667,8.17611111111,10.669,8.96066666667,8.22222222222,8.35144444443,11.8111777778
617.95,11.6857777778,53.8648888889,53.3897777778,50.0817777778,8.18911111111,10.6716666667,8.96411111111,8.21996296296,8.35066666667,11.8897333333
618.28,11.7682962963,54.0731111111,53.5652222222,50.2568888889,8.219,10.7221666667,9.02788888889,8.30585185185,8.42066666668,11.9481333333
618.62,11.794962963,54.0438888889,53.555,50.2951111111,8.21555555556,10.7369444445,9.05933333333,8.29803703704,8.43988888888,11.9501777778
618.95,11.8144074074,54.1442222222,53.6502222222,50.3295555556,8.226,10.8306666667,9.16211111111,8.28474074074,8.46577777777,11.9771777778
619.28,11.7784444444,54.0891111111,53.6586666667,50.2527777778,8.16044444445,10.8103333333,9.14677777778,8.29414814815,8.455,11.9383555556
619.62,11.7377777778,54.1496666667,53.6451111111,50.2176666667,8.145,10.8330555556,9.14366666666,8.26481481481,8.46822222222,11.8948444445
619.95,11.7945925926,54.1663333333,53.6748888889,50.2886666667,8.17144444444,10.9566666667,9.21811111111,8.31685185185,8.54033333335,11.9642888889
620.28,11.7858518519,54.2194444444,53.7003333334,50.3646666667,8.15822222222,10.9948888889,9.22422222222,8.34488888889,8.53311111112,11.9889333333
620.62,11.7985185185,54.2332222222,53.7194444444,50.2718888889,8.19466666667,11.0516666667,9.20555555555,8.39311111111,8.51555555557,11.9713555556
620.95,11.8593703704,54.3236666667,53.841,50.3411111111,8.19,11.1067777778,9.25322222222,8.46937037037,8.5541111111,12.0206888889
621.28,11.725037037,54.3377777778,53.8196666667,50.2746666667,8.049,11.0278333333,9.11077777778,8.36407407407,8.40522222221,11.9007555555
621.62,11.7278518519,54.3565555555,53.8021111111,50.3394444444,8.04588888889,11.0612222222,9.09922222222,8.39985185185,8.39666666666,11.8914444444
621.95,11.6522222222,54.1948888889,53.6301111111,50.2147777778,7.975,11.0321666667,9.03677777778,8.33662962963,8.33477777777,11.8260222222
622.28,11.5831851852,54.2794444445,53.6982222222,50.2534444444,7.88711111111,10.9385555556,8.90977777778,8.24548148148,8.26000000001,11.7359111111
622.62,11.5764814815,54.2863333333,53.6613333333,50.2863333333,7.87355555555,10.8943888889,8.86122222222,8.25555555555,8.25388888888,11.6929111111
622.95,11.6025925926,54.4266666667,53.7671111111,50.4157777778,7.87288888889,10.9134444444,8.86211111111,8.25114814815,8.24133333333,11.6886222222
623.28,11.6512962963,54.5073333333,53.8617777778,50.5231111111,7.93377777778,10.9260555556,8.895,8.30437037037,8.29266666668,11.7597333334
623.62,11.5868518518,54.6253333333,53.9023333333,50.5977777778,7.84511111111,10.8448333333,8.83355555556,8.22355555556,8.18844444444,11.6925555555
623.95,11.5371481482,54.438,53.8305555555,50.4088888889,7.77122222222,10.8055555556,8.79911111111,8.13711111111,8.07977777777,11.6499111111
624.28,11.5067407407,54.4544444444,53.9102222222,50.5188888889,7.76877777778,10.7805,8.82133333334,8.14840740741,8.06944444445,11.6569333333
624.62,11.4343703704,54.4687777778,53.8873333333,50.4484444444,7.71877777778,10.7467222222,8.78,8.07362962963,8.03500000001,11.5784444444
624.95,11.4965185185,54.4792222222,53.8724444444,50.4675555555,7.77088888889,10.8593333333,8.83244444444,8.10348148148,8.12533333333,11.6384666667
625.28,11.4839259259,54.4637777778,53.8847777778,50.3675555555,7.77166666666,10.8163333333,8.84444444445,8.07596296296,8.12922222221,11.6285555555
625.61,11.4610740741,54.5128888889,53.9454444445,50.4261111111,7.78722222222,10.8292222222,8.85133333333,8.06177777778,8.11766666668,11.6153555556
625.95,11.4556666667,54.3913333333,53.8795555556,50.3121111111,7.79633333333,10.8692222222,8.86033333333,8.12766666667,8.09855555556,11.6237333333
626.28,11.4224814815,54.2635555556,53.8018888889,50.2622222222,7.76277777778,10.8718888889,8.83966666667,8.123,8.10533333333,11.6434666667
626.61,11.464,54.2987777778,53.8072222222,50.2474444444,7.79966666667,10.9286111111,8.91544444444,8.16792592593,8.16966666667,11.7299777778
626.94,11.5060740741,54.3761111111,53.874,50.2727777778,7.83711111111,10.9858333333,8.93633333333,8.23966666666,8.23433333333,11.7838888889
627.28,11.4893333333,54.3126666667,53.8155555555,50.1804444444,7.83622222222,10.953,8.92711111111,8.22625925926,8.21511111111,11.7490888889
627.61,11.5682592593,54.4288888889,53.8862222222,50.3097777778,7.97866666667,11.0282222222,9.00611111111,8.325,8.32433333334,11.8275555556
627.94,11.5513333333,54.4594444445,53.8635555556,50.277,7.96144444445,11.0179444444,9.01388888889,8.29077777778,8.30811111111,11.7782
628.27,11.6044074074,54.4936666667,53.8814444444,50.3835555556,8.01333333333,11.0355,9.03944444445,8.30496296296,8.35466666667,11.8358222222
628.61,11.598,54.5475555556,53.9512222222,50.3953333333,7.96477777778,10.9753888889,8.968,8.26440740741,8.31844444444,11.8118444444
628.94,11.5777037037,54.5225555556,53.8933333334,50.4391111111,7.92733333333,10.9852777778,8.90288888889,8.25588888889,8.29744444445,11.7618888889
629.27,11.5656296296,54.584,53.9345555555,50.5175555556,7.90111111111,10.9970555555,8.86911111111,8.24940740741,8.29611111111,11.7735333333
629.60,11.5675185185,54.6241111111,53.9161111111,50.5802222222,7.90788888889,10.9873333333,8.89677777778,8.23562962963,8.31933333333,11.7950666667
629.94,11.5668518519,54.8064444444,54.0357777778,50.6966666667,7.89566666667,10.9812777778,8.89655555555,8.215,8.30066666667,11.8100444445
630.27,11.585,54.8227777778,54.0966666667,50.7504444444,7.93622222222,11.0165,8.90066666667,8.2227037037,8.34066666667,11.8425111111
630.60,11.5932592593,54.6587777778,54.0196666667,50.7582222222,7.92811111111,11.0664444445,8.92911111111,8.20088888889,8.28411111111,11.8305555556
630.93,11.6514074074,54.6693333333,54.0823333333,50.8596666667,8.00511111111,11.2040555556,8.995,8.27859259259,8.34111111111,11.9404444444
631.26,11.6915185185,54.6705555556,54.1215555556,50.848,7.99433333333,11.2303888889,9.02155555556,8.31296296296,8.34888888889,12.0119111111
631.60,11.6234074074,54.6071111111,54.0895555556,50.698,7.90211111111,11.1588333333,8.95133333333,8.27107407408,8.26955555555,11.9859777778
631.93,11.5774814815,54.6401111111,54.1343333333,50.624,7.84966666667,11.208,8.94855555555,8.26525925926,8.24611111111,11.9750444445
632.26,11.6005925926,54.6632222222,54.146,50.6043333333,7.87844444445,11.279,9.02555555555,8.32177777778,8.31977777778,11.9686
632.59,11.6045555556,54.7111111111,54.2371111111,50.593,7.895,11.2721666667,9.08011111111,8.34207407407,8.37555555555,12.0107111111
632.92,11.6773703704,54.6112222222,54.2162222222,50.5782222222,7.93388888889,11.2862222222,9.13011111111,8.38318518519,8.41744444445,12.0603333333
633.26,11.7589259259,54.716,54.3955555555,50.6296666667,7.989,11.3961111111,9.215,8.45937037037,8.52644444444,12.1473555556
633.59,11.8341851852,54.8383333333,54.5326666667,50.6943333333,8.06922222222,11.4478888889,9.26266666667,8.5717037037,8.58366666667,12.2106888889
633.92,11.7155925926,54.6464444445,54.3878888889,50.4935555556,8.00177777778,11.3737777778,9.20988888889,8.49107407407,8.51211111111,12.1124666667
634.25,11.6871481482,54.7653333333,54.5371111111,50.5255555556,7.96977777778,11.38,9.20722222222,8.509,8.56722222222,12.1253333333
634.58,11.6843333333,54.847,54.6317777778,50.5373333333,7.90977777778,11.3181666667,9.16988888889,8.45440740741,8.608,12.0897777778
634.91,11.6532222222,54.921,54.7003333333,50.6402222222,7.9,11.2960555556,9.17766666667,8.42440740741,8.65811111111,12.0859777778
635.25,11.819,55.1035555556,54.7623333334,50.8216666667,8.11477777778,11.4558888889,9.357,8.56366666667,8.86677777779,12.2745777778
635.58,11.8447407407,55.1021111111,54.8068888889,50.9024444444,8.14255555556,11.4346111111,9.37611111111,8.56133333333,8.8628888889,12.292
635.91,11.7728148148,55.0828888889,54.8364444445,50.937,8.07633333334,11.3342222222,9.29255555555,8.44125925926,8.74766666667,12.2874888889
636.24,11.7213703704,55.0631111111,54.7834444444,50.8761111111,8.03844444445,11.3804444444,9.272,8.365,8.70711111111,12.2769555556
636.57,11.606962963,55.1612222222,54.8187777778,50.7916666666,8.02588888889,11.3536666667,9.22366666666,8.27737037037,8.63633333335,12.2334222222
