wavelength,Back_PlaCraf,Belly_PlaCraf,Breast_PlaCraf,Crissum_PlaCraf,Crown_PlaCraf,DorTail_PlaCraf,Rump_PlaCraf,Throat_PlaCraf,WingTip_PlaCraf
529.01,10.8349,34.0682,12.6181666667,34.7150833333,8.75461666667,7.76353333333,12.2358,15.1663777778,9.97473333333
529.35,10.8508666667,34.0858666667,12.6437666667,34.7304583334,8.77066666667,7.77866666667,12.2538,15.1878888889,9.99126666666
529.70,10.8505,34.1101333333,12.6458333333,34.7318333333,8.77688333333,7.77633333333,12.2564,15.1900222222,9.993
530.04,10.8513,34.1210666667,12.6491333333,34.726625,8.77851666667,7.776,12.2632,15.1974666667,10.0018
530.39,10.8579333333,34.124,12.6649666667,34.7364583334,8.7858,7.7814,12.2788,15.207,10.0117333333
530.73,10.8734333333,34.1349333333,12.6790333333,34.7470416666,8.79258333333,7.7942,12.2831333333,15.2181777778,10.0256666667
531.08,10.8803333333,34.1581333333,12.6764333333,34.7518333333,8.7913,7.78753333333,12.2898666667,15.2404222222,10.0326
531.42,10.8854333333,34.1834,12.6760333333,34.7525833334,8.80913333333,7.78886666667,12.3025333333,15.2601555555,10.0286666667
531.77,10.8872333333,34.2218666667,12.6705333333,34.76075,8.81716666667,7.79146666667,12.3146666667,15.2630222222,10.0404666667
532.11,10.8919,34.2717333333,12.6796333333,34.8059166667,8.82275,7.7968,12.3301333333,15.2891777778,10.035
532.46,10.8826333333,34.3021333333,12.6715333333,34.832125,8.8165,7.7906,12.3324,15.3019777778,10.0297333333
532.80,10.8980333334,34.3458666667,12.6772,34.8922083333,8.82005,7.7982,12.3434666667,15.3185555555,10.034
533.15,10.9129333333,34.4180666667,12.6867333333,34.97825,8.82691666667,7.81,12.3585333333,15.3408666667,10.0482
533.49,10.9347666667,34.4701333333,12.7198666667,35.0412916667,8.84068333333,7.82933333333,12.3890666667,15.3677111111,10.0645333333
533.84,10.9430666667,34.5114,12.7227,35.082625,8.84781666667,7.85113333333,12.3908666667,15.3789333333,10.073
534.18,10.9514,34.5435333333,12.7224666667,35.121875,8.854,7.8568,12.3954666667,15.3985555556,10.0705333333
534.52,10.9583,34.5734,12.7295333333,35.180125,8.8734,7.86946666666,12.419,15.4192444444,10.0870666667
534.87,10.9855666667,34.6287333333,12.7487333333,35.2478333334,8.90351666667,7.89746666667,12.4464666667,15.4511777778,10.1029333333
535.21,11.0092666667,34.6605333333,12.7593,35.296875,8.91816666667,7.91626666667,12.4656,15.4753555556,10.1305333333
535.56,11.0094,34.6737333333,12.7519333333,35.3404583333,8.90545,7.89773333333,12.4566666667,15.4646222222,10.1316
535.90,11.0366333333,34.7072666667,12.7935,35.4052916667,8.9438,7.9406,12.492,15.4964888889,10.1787333333
536.25,11.0626666667,34.7818666667,12.8169333333,35.477125,8.971,7.96573333333,12.5262666667,15.5376222222,10.1996666667
536.59,11.0658,34.8386,12.8326,35.503125,8.99393333333,7.97573333333,12.5438666667,15.5599111111,10.208
536.93,11.0833,34.8708666667,12.8507,35.517875,9.01898333333,8.00506666667,12.5628666667,15.5676444444,10.2210666667
537.28,11.0840333333,34.8986,12.8474,35.540375,9.02853333333,8.0082,12.5617333333,15.5922222222,10.2194666667
537.62,11.0973666667,34.9195333333,12.8564,35.56325,9.04495,8.00366666667,12.5749333333,15.6108666667,10.2401333333
537.97,11.1065333333,34.9693333333,12.8731,35.60325,9.06811666667,8.01773333333,12.5886666667,15.6275777778,10.2631333333
538.31,11.1265,35.0359333333,12.8855333333,35.6160833333,9.06881666667,8.01826666667,12.5906,15.6350666667,10.2690666667
538.65,11.0987,35.0031333333,12.8812,35.623,9.04083333333,8.007,12.5678666667,15.6330222222,10.2476666667
539.00,11.0921666667,35.0088,12.8961666667,35.597875,9.03361666667,8.02326666667,12.5662666667,15.6186888889,10.2351333333
539.34,11.1024666667,35.0262666667,12.935,35.6202916666,9.05033333333,8.06786666667,12.5922,15.6416444445,10.2601333333
539.69,11.0832,35.0241333333,12.9009666667,35.5930416666,9.02005,8.04586666667,12.5754666667,15.6137333333,10.2362666667
540.03,11.0834666667,35.0478,12.9112333333,35.5865416667,9.01978333333,8.05266666667,12.5865333333,15.6190666667,10.2548666667
540.37,11.1002666667,35.024,12.9069,35.599125,9.01185,8.06086666667,12.5964,15.6198,10.2705333333
540.72,11.1012666667,35.0342666667,12.9022333334,35.59825,9.00886666667,8.06893333333,12.5994,15.6332666667,10.272
541.06,11.1182333333,35.0227333333,12.9112333333,35.6120416667,9.01048333333,8.08373333333,12.607,15.6384888889,10.2936666667
541.40,11.1374333333,35.0576666667,12.9443333333,35.6538333333,9.0251,8.10346666667,12.6362,15.6649555556,10.3111333333
541.75,11.1544666667,35.0660666667,12.9537333333,35.6719583333,9.02775,8.1218,12.6468666667,15.6751555555,10.327
542.09,11.1512666667,35.0861333333,12.9491666666,35.685625,9.02466666667,8.1208,12.6439333333,15.6788222222,10.3252
542.43,11.1772,35.1286666667,12.9715666667,35.721125,9.05901666667,8.14173333333,12.6757333333,15.6988666667,10.3639333333
542.78,11.1958333333,35.1823333333,12.9898,35.7716666666,9.07728333333,8.1578,12.6960666667,15.7169777778,10.3867333333
543.12,11.2288,35.2397333333,13.0049666667,35.823375,9.10185,8.1762,12.7260666667,15.7552222222,10.4172666667
543.46,11.2452666667,35.2781333333,13.0203,35.8698333334,9.10416666667,8.17573333333,12.7413333333,15.7733333333,10.4288666667
543.81,11.2634666667,35.2911333333,13.0215,35.9297916667,9.10643333333,8.18006666667,12.7318,15.7705777778,10.4322
544.15,11.2709666667,35.361,13.0482333333,35.9897916666,9.11973333333,8.1908,12.7458666667,15.7869777778,10.4382
544.49,11.2928666667,35.4124,13.0628333334,36.0619583333,9.13181666667,8.18753333333,12.7626,15.8083333333,10.4588666667
544.84,11.3009666667,35.5006666667,13.0776666667,36.143125,9.1388,8.19046666667,12.7872666666,15.8272,10.4644666667
545.18,11.2997,35.5586,13.0662,36.1837083333,9.13108333333,8.1752,12.7777333333,15.8209111111,10.4455333333
545.52,11.2978333333,35.6339333333,13.0896666667,36.233,9.13166666667,8.1626,12.7890666667,15.829,10.4421333333
545.87,11.3200333333,35.7024,13.1157666667,36.3021666667,9.15625,8.19526666667,12.8251333333,15.8686222222,10.4689333333
546.21,11.3309333333,35.7514,13.1230333333,36.3250416667,9.1384,8.18466666667,12.8245333333,15.8652222222,10.4616666667
546.55,11.3415,35.8133333333,13.1361333333,36.4096666667,9.14255,8.18286666667,12.8410666667,15.8969111111,10.4596
546.90,11.3383,35.8793333333,13.1456333333,36.476625,9.1374,8.17813333333,12.8359333333,15.8970444445,10.4374
547.24,11.389,35.9536,13.1895,36.5395416667,9.18885,8.22373333333,12.8764,15.9573333333,10.4936
547.58,11.4135333333,36.0016666667,13.2214666667,36.5835833333,9.21391666667,8.24253333333,12.9291333333,16.0068666667,10.5169333333
547.92,11.4714333333,36.1046666667,13.2765,36.6821666666,9.25905000001,8.29326666667,12.9852,16.0722,10.5892
548.27,11.4682333333,36.1624666667,13.2902333333,36.7638333334,9.25136666667,8.3156,13.0055333333,16.0800666667,10.5861333333
548.61,11.4768666667,36.1928,13.2932,36.79825,9.25931666665,8.33073333333,13.0065333333,16.0889777778,10.5880666667
548.95,11.4913,36.2686,13.3206,36.902625,9.27128333333,8.35546666667,13.0286666667,16.1439333333,10.6288666667
549.29,11.5346333334,36.3429333333,13.3604666667,37.0255416667,9.31306666667,8.40426666667,13.0818666667,16.1982222222,10.6762666667
549.64,11.5843,36.4419333333,13.4069,37.1497916667,9.35038333333,8.42646666667,13.1245333333,16.2430222222,10.7014
549.98,11.627,36.5250666667,13.4523666667,37.271625,9.39623333333,8.47026666667,13.1752666667,16.3026,10.7427333333
550.32,11.6740333333,36.5736,13.4785666667,37.3401666667,9.42576666667,8.50333333333,13.2208666667,16.3650888889,10.8132
550.66,11.7296,36.599,13.5503666667,37.356625,9.49549999999,8.57166666667,13.2937333333,16.4253555556,10.8944666667
551.01,11.7281666667,36.6528666667,13.5737333333,37.4252916667,9.50150000001,8.58433333333,13.2974666667,16.4382222222,10.8858
551.35,11.7719,36.7603333333,13.6241333333,37.5185416667,9.54518333334,8.6244,13.3165333333,16.4692,10.9354
551.69,11.7476333333,36.758,13.5968333333,37.55,9.52275,8.60853333333,13.2869333333,16.4474444444,10.9172666667
552.03,11.7714333333,36.7948,13.6232333333,37.5935,9.54301666667,8.59266666667,13.3061333333,16.4802,10.9384666667
552.38,11.8435,36.8546666667,13.6890666667,37.6681666667,9.61073333333,8.65173333334,13.3758,16.5516,11.018
552.72,11.9003,36.8889333333,13.7514666667,37.6739583334,9.65771666665,8.71453333333,13.4282666666,16.5645333333,11.0627333333
553.06,11.9369666667,36.9064666667,13.7650666667,37.7144166667,9.67081666667,8.7396,13.4504,16.5977333333,11.1104666667
553.40,11.9657666667,36.9515333333,13.7977333333,37.7990833333,9.70985,8.76826666667,13.4728666667,16.6149333333,11.1708666667
553.74,11.9728,37.0252,13.8072666667,37.8659583333,9.70373333333,8.77166666667,13.4680666667,16.6185333333,11.1774666667
554.09,11.9140333333,37.0462,13.7756666667,37.8957083334,9.66110000001,8.73973333334,13.415,16.5572888889,11.1116
554.43,11.8821666667,37.0761333333,13.7391,37.9599166667,9.62221666667,8.71759999999,13.385,16.5363111111,11.0700666667
554.77,11.8741333333,37.0752666667,13.7369666667,38.0065416667,9.62169999999,8.71379999999,13.4031333333,16.5387333333,11.0652666667
555.11,11.8796,37.109,13.7447333333,38.0326666667,9.62171666665,8.72646666667,13.4273333333,16.5580222222,11.0748
555.45,11.8757,37.1542,13.7556666667,38.0994166667,9.6233,8.69346666667,13.4250666667,16.5742444445,11.0738666667
555.80,11.8655666667,37.1347333333,13.7297666667,38.0487083333,9.62408333332,8.69793333333,13.4130666667,16.5242222222,11.062
556.14,11.8528333333,37.1673333333,13.7237333333,38.088625,9.62026666667,8.6964,13.4084666667,16.4943555556,11.0636
556.48,11.8892666667,37.2468,13.7608333333,38.2240416667,9.65536666668,8.71479999999,13.4514,16.5712888889,11.1011333333
556.82,11.8949666667,37.3309333333,13.7980333333,38.2952083333,9.70163333333,8.7374,13.4759333333,16.5926,11.0799333333
557.16,11.9171,37.3551333333,13.8209,38.3161666667,9.69228333334,8.75526666667,13.5295333333,16.6462666667,11.0865333333
557.50,11.9294666667,37.3117333333,13.8202333333,38.2676666667,9.71705,8.75706666667,13.5412666667,16.6212222222,11.0962666667
557.85,12.0699,37.3652666667,13.9479333333,38.3210416667,9.84645,8.87506666667,13.671,16.7401333333,11.2267333333
558.19,12.1216,37.4638,13.9962,38.4183333333,9.89161666667,8.86939999999,13.7062666667,16.8098444444,11.2697333333
558.53,12.136,37.5104,14.0076666667,38.4329166667,9.90470000001,8.89493333334,13.7232,16.8366444445,11.3048
558.87,12.1677,37.5491333333,14.0391666667,38.4757916666,9.93419999999,8.92626666666,13.7462666667,16.8651111111,11.3207333333
559.21,12.2130666667,37.5635333333,14.0602,38.4826666667,9.97868333333,8.98453333333,13.7882666667,16.8813333333,11.3542666667
559.55,12.2066333333,37.6202,14.0807333334,38.5236666667,9.9594,8.97806666666,13.7847333333,16.8988888889,11.3602666667
559.89,12.2053333333,37.6509333333,14.0756666667,38.5382916667,9.96455000001,8.95453333334,13.8036,16.9012666667,11.3532
560.23,12.1891,37.6332666667,14.0388666667,38.5018333333,9.9467,8.92640000001,13.7870666667,16.8285333333,11.3412
560.58,12.2130666667,37.6632666667,14.0500333333,38.52525,9.92996666668,8.91240000001,13.7874,16.8403555556,11.3819333333
560.92,12.2006,37.6490666667,14.0445333333,38.5119166667,9.92206666667,8.90113333333,13.7499333333,16.7833111111,11.3704666667
561.26,12.2473666667,37.6796,14.0904,38.599375,9.96758333333,8.95353333333,13.8108,16.8812222222,11.4174
561.60,12.2258333333,37.7336666667,14.0803333333,38.6761666667,9.94179999999,8.92833333333,13.8040666667,16.8730444444,11.3813333333
561.94,12.2537666667,37.6922,14.1010666667,38.70225,9.96048333333,8.98086666667,13.827,16.8626222222,11.4044
562.28,12.2737,37.7310666667,14.1095666667,38.748625,9.96436666667,8.96100000001,13.8195333333,16.8471777778,11.3960666667
562.62,12.2412666667,37.6997333333,14.0613333333,38.7513333333,9.9341,8.92346666667,13.8047333333,16.7993111111,11.3563333333
562.96,12.2394333333,37.7031333333,14.0620666667,38.753875,9.93391666666,8.91760000001,13.7914666667,16.7972222222,11.3442666667
563.30,12.2700666667,37.7031333333,14.0726333333,38.75475,9.96925,8.95646666667,13.8122666667,16.8242222222,11.3836
563.64,12.2681,37.6907333333,14.1034333333,38.7750833333,9.98996666667,8.96833333333,13.8184,16.8605333333,11.4027333333
563.99,12.2374333333,37.624,14.0685,38.7590416666,9.96668333333,8.943,13.7935333333,16.8292666667,11.3809333333
564.33,12.2406,37.5976,14.0463333333,38.7533333333,9.9869,8.94606666667,13.8070666667,16.8327555555,11.3576666667
564.67,12.2249333333,37.5968,14.0462,38.763375,10.01525,8.94013333333,13.8447333333,16.8749111111,11.3606666667
565.01,12.2363,37.6894,14.0731333333,38.7897916666,10.0095833333,8.95980000001,13.8419333333,16.8725333333,11.3621333333
565.35,12.2143666667,37.6668666667,14.0278,38.738,9.98396666667,8.923,13.8176666667,16.8421555556,11.3393333333
565.69,12.2073666667,37.6790666667,14.0134333333,38.731875,9.97693333333,8.91293333333,13.8277333333,16.8561111111,11.3174666667
566.03,12.1948666667,37.6348,13.9918,38.6865,9.96924999999,8.89599999999,13.8269333333,16.8520888889,11.3099333333
566.37,12.2335,37.6931333333,14.0497333333,38.7272083333,10.0086,8.94413333333,13.8716666667,16.9085777778,11.3624
566.71,12.2534,37.7037333333,14.0653333333,38.7371666667,10.0219333333,8.9598,13.9004666667,16.9228888889,11.3837333333
567.05,12.2648333333,37.7377333333,14.0697333333,38.7694583333,10.0298666667,8.966,13.9322666667,16.9605333333,11.3716
567.39,12.2891333333,37.8248,14.0878333333,38.835,10.0440166667,8.99159999999,13.9577333334,17.0001777778,11.3828
567.73,12.3031666667,37.9171333333,14.1168666667,38.8695833333,10.06325,9.03960000001,13.9926,17.0505333333,11.4046666667
568.07,12.2855,37.9663333333,14.115,38.8821666667,10.0460333333,9.04073333333,14.0024666667,17.0771333333,11.4076666667
568.41,12.3043333333,37.9634666667,14.1121666667,38.8690416667,10.03925,9.05026666666,13.9834,17.0791333333,11.4258666667
568.75,12.2451333333,37.8796,14.0297,38.8547916667,9.98451666668,8.98126666667,13.9384666667,17.0290444444,11.3774
569.09,12.2636666667,37.9364666667,14.0691333333,38.88025,10.0070666667,9.02239999999,13.9522,17.0472,11.4219333333
569.43,12.2787666667,37.9438666667,14.0827666667,38.8504166667,10.02175,9.03960000001,13.9389333334,17.0419555556,11.4537333333
569.77,12.3257666667,38.0224,14.1521,38.9498333333,10.0786166667,9.13546666666,14.0024,17.1009111111,11.5113333333
570.11,12.3165666667,37.9988,14.1302333333,38.9020416666,10.0718666667,9.12393333333,13.9826,17.0934666667,11.4962
570.45,12.2874,38.0278666667,14.0942333333,38.885375,10.0507,9.09226666666,13.9616,17.0969777778,11.4966666667
570.79,12.2711666667,38.0060666667,14.0749,38.8605833333,10.02435,9.05566666666,13.9089333333,17.0522,11.4768
571.13,12.2695666667,37.9564666667,14.08,38.8305,10.0148333333,9.07540000001,13.9015333333,17.0279777778,11.4878
571.47,12.227,37.8976,14.0353,38.7465833334,9.98248333333,9.00699999999,13.8327333334,16.9829555556,11.4463333333
571.81,12.2628,37.9238,14.0771333333,38.7964583333,10.0268833333,9.04893333333,13.858,16.9879555555,11.4991333333
572.15,12.2761333333,37.9887333333,14.0958333333,38.847,10.0259,9.06426666667,13.8662666667,17.0037555556,11.518
572.49,12.3057333333,38.0523333333,14.1258666667,38.8499166667,10.0661166667,9.09146666667,13.876,17.0377333333,11.5458
572.83,12.3330333333,38.044,14.1503333333,38.8519166667,10.0867166667,9.09986666666,13.9057333333,17.0888888889,11.5682
573.17,12.3018666666,38.0536666667,14.1223,38.8449166667,10.06645,9.07993333333,13.8884,17.0776888889,11.5362
573.51,12.2761333334,38.0332666667,14.0892333334,38.8087916667,10.04185,9.02760000001,13.8612666667,17.0544666667,11.5190666667
573.85,12.2375666667,38.0158666667,14.0397333333,38.8332916667,9.99838333333,8.99126666667,13.8286666667,17.0356,11.4990666667
574.19,12.2495333333,37.9651333333,14.0361333333,38.8438333333,10.0078166667,9.00046666666,13.8460666667,17.0365111111,11.4996
574.53,12.2563666667,37.9597333333,14.0656666667,38.885,10.03375,9.01726666666,13.8682,17.0758,11.5172666667
574.87,12.3059666667,38.0174666667,14.1035333333,38.934625,10.0764166667,9.04626666667,13.902,17.1433333333,11.5645333333
575.21,12.3477666667,38.0428666667,14.1451666667,39.0282916667,10.1050666667,9.07960000001,13.9506666667,17.2053777778,11.5955333333
575.55,12.3123666667,37.9926,14.0908666667,38.9800833333,10.0569666667,9.02706666666,13.8954,17.2023333333,11.5447333333
575.89,12.3051333333,38.0256,14.0984,38.9611666667,10.07855,9.03066666667,13.9035333333,17.2283777778,11.5344
576.22,12.2986,38.0148,14.0942666667,38.9714166667,10.0756833333,9.04293333333,13.9193333333,17.2359777778,11.5495333333
576.56,12.2815333333,38.0572666667,14.0753333333,39.0262916667,10.0871333333,9.04486666667,13.9081333333,17.2358444444,11.5408
576.90,12.3096666667,38.1369333333,14.1030333333,39.0971666666,10.1067833333,9.05239999999,13.9464,17.2889333333,11.5874
577.24,12.2901333333,38.1877333333,14.0946,39.1182916667,10.0878333333,9.03446666667,13.9309333333,17.2674,11.5558666667
577.58,12.3471666667,38.2536,14.1787666666,39.1631666666,10.1501333333,9.11086666667,13.9875333333,17.3326222222,11.6022
577.92,12.3824333333,38.3968666667,14.2539,39.2631666667,10.1846333333,9.15893333333,14.0146,17.4095555556,11.6328
578.26,12.4375333333,38.5955333333,14.3334333333,39.4049583333,10.2602,9.24360000001,14.0945333333,17.4841777778,11.7292
578.60,12.4057333333,38.6604,14.3000333333,39.4382916667,10.24305,9.22313333333,14.0939333333,17.4764888889,11.7042
578.94,12.4785333333,38.7831333333,14.3616,39.5369166667,10.29835,9.28113333334,14.1654666667,17.5302,11.7833333333
579.28,12.5409,38.8862666667,14.4173666667,39.6316666667,10.3628166667,9.33206666666,14.248,17.5824444444,11.839
579.61,12.5527333333,38.9237333333,14.4185666667,39.69875,10.3580333334,9.33786666667,14.2683333333,17.5917333333,11.8433333333
579.95,12.5658666667,39.0291333333,14.4632,39.7690416667,10.3861166667,9.36979999999,14.2988666667,17.6480888889,11.8822666667
580.29,12.5588333334,39.1050666667,14.4423333333,39.823875,10.3498,9.36720000001,14.3044,17.6552666667,11.8753333333
580.63,12.5702333333,39.1232,14.4696,39.8554166667,10.3681833333,9.42886666666,14.3205333333,17.6797111111,11.9076666667
580.97,12.6171333333,39.1744,14.4903333333,39.9537083333,10.4191666667,9.4888,14.3522666667,17.7710444444,11.9591333333
581.31,12.6175333333,39.2349333333,14.4908,39.9984583334,10.4281166667,9.461,14.3650666667,17.7680666667,11.9922666667
581.65,12.6166666667,39.2230666667,14.4832333333,40.0003333333,10.4338,9.47006666667,14.3705333333,17.7912,12.0069333333
581.98,12.6678,39.2085333333,14.4812333333,40.0030416667,10.4358,9.48579999999,14.3812,17.8462444445,12.0297333333
582.32,12.6265666667,39.1432666667,14.4443,39.952,10.3806666667,9.42519999999,14.3229333333,17.8084,11.9898
582.66,12.5567333333,39.1178,14.3893666667,39.8673333333,10.3161666667,9.39426666667,14.2431333333,17.7614666667,11.9176666667
583.00,12.5109333333,39.0874,14.3630333333,39.8490833334,10.2809166667,9.39966666667,14.2086666667,17.7591555556,11.9140666667
583.34,12.5148666667,39.0776,14.3547,39.8305416667,10.28165,9.38859999999,14.1934,17.7508888889,11.9276
583.68,12.5581666667,39.0828,14.3863333333,39.848,10.3045833334,9.43439999999,14.2038,17.7762888889,11.9536666667
584.01,12.5790666667,39.0055333333,14.3928,39.78625,10.33405,9.45193333333,14.2012,17.7949333333,11.9949333333
584.35,12.5913,39.046,14.4174666667,39.8505833333,10.3501333333,9.42346666667,14.2248666667,17.8163777778,12.02
584.69,12.5914,38.9848,14.4130333333,39.7336666667,10.31845,9.41273333333,14.2166,17.7850666667,12.0166
585.03,12.5735,38.9744666667,14.3998333333,39.7549166666,10.30775,9.4006,14.1752,17.7844,11.9509333333
585.37,12.5780666667,39.0278,14.3931333333,39.780875,10.32215,9.39966666666,14.1645333333,17.7686444445,11.9500666667
585.70,12.4917,38.966,14.3454,39.72375,10.2588,9.36313333334,14.1245333333,17.7243111111,11.8863333333
586.04,12.5488333333,39.0042,14.3771,39.7514583334,10.3065833333,9.43779999999,14.1898666666,17.7486888889,11.9362666667
586.38,12.5658666667,38.98,14.3865666667,39.75025,10.3508666667,9.4482,14.2152666667,17.7706222222,11.9846666667
586.72,12.6327,39.0016666667,14.4562,39.7917083333,10.3997166667,9.48906666666,14.2669333333,17.8152888889,12.0673333333
587.06,12.6654333333,39.0234666667,14.5037666667,39.8384583333,10.4079166667,9.51786666666,14.2945333333,17.8323333333,12.1067333333
587.39,12.6919,38.9785333333,14.5174,39.7764166667,10.4266,9.51213333334,14.3271333333,17.8190444444,12.1441333333
587.73,12.6504666667,38.9446666667,14.5052666667,39.7284583333,10.3899333333,9.47333333333,14.2816,17.7666,12.1034666667
588.07,12.6494333333,38.8779333333,14.4931666667,39.6437916667,10.3704166667,9.49293333333,14.2502666667,17.7617111111,12.0756
588.41,12.6475333333,38.9297333333,14.5223666667,39.7337916667,10.4054333333,9.53120000001,14.2804666667,17.8021333333,12.1146
588.74,12.6700333333,38.896,14.5281333333,39.6879583333,10.4115833333,9.55053333333,14.315,17.8036222222,12.1788666667
589.08,12.7262,38.9414666667,14.5934,39.748125,10.4427166667,9.62533333333,14.3812666667,17.8500444444,12.2096666667
589.42,12.7314,38.9198,14.5816333333,39.7461666667,10.4300833333,9.59133333334,14.3588666667,17.8133111111,12.2073333333
589.76,12.7257333333,38.9793333333,14.6064333333,39.8145,10.4253666667,9.59186666666,14.3729333333,17.8552666667,12.2145333333
590.09,12.7757,39.0542,14.6519,39.9250833333,10.4813833333,9.65113333333,14.4298666667,17.9087555556,12.2756
590.43,12.8012333333,39.1887333333,14.6926333333,40.000625,10.50665,9.66733333334,14.4594666667,17.9040222222,12.271
590.77,12.7762666667,39.1599333333,14.6527333333,39.972,10.5055,9.6756,14.4541333333,17.9219555556,12.2210666667
591.11,12.7975666667,39.236,14.7092,40.0945416667,10.5366333333,9.72533333334,14.4890666667,17.9766222222,12.2022
591.44,12.8620333333,39.2990666667,14.7705666667,40.227875,10.5736666667,9.75386666667,14.5556,18.0428444444,12.2445333333
591.78,12.888,39.3976,14.7887,40.3645833333,10.6060333333,9.77293333333,14.6012666667,18.0870444444,12.2676
592.12,13.0203333334,39.4581333333,14.8716666667,40.4542916667,10.70205,9.87093333333,14.7042666667,18.1906666667,12.3700666667
592.46,13.0718333333,39.5248666667,14.9025,40.525625,10.7225833333,9.91399999999,14.7253333333,18.2226666667,12.3742
592.79,13.0631666667,39.4684,14.9070333333,40.5107916667,10.7307,9.88306666667,14.7322666667,18.2698444444,12.3978666667
593.13,13.1213,39.527,14.9124666667,40.5591666667,10.7895666667,9.89753333335,14.8002666667,18.3102444444,12.4398666667
593.47,13.1829666667,39.5295333333,14.9812,40.5524583334,10.88625,9.97386666668,14.8436666667,18.3512222222,12.5201333333
593.80,13.212,39.5486,15.0091333333,40.5926666667,10.8828166667,10.0062666667,14.881,18.3679111111,12.5400666667
594.14,13.1715666666,39.3708666667,14.9271333333,40.5251666667,10.7998,9.9814,14.8125333333,18.3182,12.4816
594.48,13.17,39.3637333333,14.9308,40.5400833333,10.8253333333,9.96819999999,14.8346,18.3164444444,12.51
594.81,13.1944666667,39.4134666667,14.9208666667,40.5813333333,10.81465,9.97300000001,14.8623333333,18.329,12.5369333333
595.15,13.2072,39.4938,14.9335333333,40.6080416667,10.8372666667,10.0156666667,14.8954666667,18.3024666667,12.5577333333
595.49,13.2467333334,39.4988,14.9749666667,40.56675,10.8489166667,10.023,14.9224,18.2686888889,12.5958
595.82,13.2052333333,39.4926,14.9293666667,40.5241666667,10.8136,9.96913333334,14.8972,18.1980888889,12.5711333333
596.16,13.2126333333,39.5202666667,14.9458666667,40.5484583333,10.8403166667,9.97860000001,14.9284,18.2283333333,12.6256666667
596.50,13.2474666667,39.5899333333,14.942,40.6147083334,10.8463666667,10.0079333333,14.9476,18.2026444444,12.628
596.83,13.2649,39.5676,15.0016,40.6367083334,10.8834666667,10.0628,14.9728666667,18.2508222222,12.6692666667
597.17,13.2677333333,39.5918666667,15.0010333333,40.6909583333,10.8728833333,10.075,14.9936,18.2575555555,12.6486
597.51,13.1977333333,39.5485333333,14.9535666667,40.6181666667,10.8192666666,10.0244666667,14.9318666667,18.2126888889,12.5745333333
597.84,13.2474,39.6586,15.0331333333,40.6636666667,10.8931833333,10.092,15.0043333333,18.2633777778,12.6404
598.18,13.2985666667,39.7352666667,15.0851666667,40.716375,10.9066333333,10.1472,15.0486666667,18.2900888889,12.6748
598.52,13.2872,39.7178,15.0863,40.66675,10.9292833333,10.1437333333,15.0351333333,18.2715777778,12.6906666667
598.85,13.2591666667,39.6462,15.0692666667,40.6277083334,10.8895666667,10.1016666667,15.01,18.2756444445,12.669
599.19,13.2668,39.6946,15.0843,40.7014166666,10.919,10.1318,15.0379333333,18.3322444444,12.6767333333
599.53,13.2957,39.7234,15.1395666667,40.7323333333,10.9456666667,10.1759333333,15.0458,18.3765333333,12.6854666667
599.86,13.3359666667,39.7698666667,15.1944333333,40.7837916667,10.9859,10.2186,15.1009333333,18.4124222222,12.6813333333
600.20,13.2931666667,39.6564666667,15.1912333333,40.6949166667,10.9626166667,10.2011333333,15.0718,18.3888666667,12.6889333333
600.53,13.2353333333,39.6512,15.1362,40.6465416667,10.8794333333,10.1456666667,15.0076666667,18.3065777778,12.6064666667
600.87,13.2288,39.5996,15.1120666667,40.603875,10.8315833333,10.0924666667,14.9622666667,18.2383777778,12.5874
601.21,13.2417666667,39.5708,15.1163,40.598125,10.8493333333,10.0748666667,14.9826,18.1936444445,12.6308
601.54,13.2392,39.6086666667,15.0958333333,40.6238333333,10.8502166666,10.0610666667,14.9785333333,18.1768888889,12.63
601.88,13.2580333333,39.6102666667,15.1113333333,40.65,10.8594666667,10.0785333333,15.0016666667,18.1892666667,12.6502
602.21,13.2526666667,39.5788666667,15.072,40.6700416667,10.8167166667,10.0525333333,14.9874666667,18.1718888889,12.6236
602.55,13.2923666667,39.6759333333,15.1315,40.7540416667,10.8773333333,10.1089333333,15.0636666667,18.2067333333,12.6920666667
602.88,13.2737666667,39.6231333333,15.0735333333,40.7229583333,10.8426166667,10.0718666667,15.0305333333,18.1578444444,12.6585333333
603.22,13.2703666666,39.6244666667,15.0995,40.7384166667,10.8502666667,10.0825333333,15.0478,18.1366222222,12.6655333333
603.56,13.2433666667,39.6125333333,15.0614666667,40.7466666667,10.83725,10.0772666667,15.0136666667,18.0986222222,12.6767333333
603.89,13.2564666667,39.6964666667,15.0803666667,40.792125,10.846,10.0600666667,15.0433333333,18.1292666667,12.6739333333
604.23,13.3396666667,39.7679333333,15.1499666667,40.8508333333,10.9374833333,10.1560666667,15.1396666667,18.1903555556,12.7876666667
604.56,13.3459,39.8465333333,15.149,40.8885833333,10.93545,10.1500666667,15.1500666667,18.2296222222,12.8021333333
604.90,13.4166666666,39.9589333333,15.1800333333,40.9799166667,10.9747166667,10.2190666667,15.215,18.3284,12.8407333333
605.23,13.4247333333,39.9818,15.2007333333,40.979125,10.9906333333,10.2210666667,15.2385333333,18.3298888889,12.8488
