wavelength,Back_CorPilf,Belly_CorPilf,Breast_CorPilf,Crissum_CorPilf,Crown_CorPilf,DorTail_CorPilf,Patch10_CorPilf,Rump_CorPilf,Throat_CorPilf,WingTip_CorPilf
534.18,14.4045,53.3981666666,30.531375,50.590875,12.2519166667,13.2974583334,12.0855,19.3024444444,41.5273333334,14.2262916667
534.52,14.4390833333,53.4388333333,30.5745,50.6176666667,12.28175,13.319859375,12.0968333333,19.3216944444,41.5149166667,14.24625
534.87,14.4428333333,53.5274166666,30.6219166667,50.7064583333,12.27625,13.3185625,12.098875,19.3446944444,41.5723333333,14.2370416667
535.21,14.466,53.5810833334,30.6340416666,50.7478333333,12.2858333333,13.3238020833,12.1250833333,19.3494166667,41.59675,14.2673333333
535.56,14.5066666667,53.60375,30.676875,50.803125,12.33025,13.36275,12.1568333334,19.3822222222,41.6255833334,14.2881666666
535.90,14.5245833333,53.5955833333,30.720125,50.8434166667,12.34625,13.3790052083,12.18825,19.4056666667,41.6583333333,14.3114166667
536.25,14.5685,53.6428333333,30.7530833333,50.9025416666,12.3953333333,13.4389010417,12.235875,19.4678888889,41.6938333333,14.3700833333
536.59,14.6285833334,53.737,30.8380833333,50.9787083333,12.46025,13.4970416667,12.2655,19.516,41.7651666667,14.418125
536.93,14.64275,53.7983333333,30.8727083333,51.0289166667,12.4679166667,13.496125,12.277125,19.5394444444,41.7866666667,14.434625
537.28,14.635,53.7454166667,30.8802916667,50.9675,12.4731666667,13.4967864583,12.3065833333,19.5421944445,41.7630833333,14.4369166667
537.62,14.6353333334,53.702,30.8310833334,50.9179583333,12.4541666666,13.4910208333,12.2938333333,19.5261111111,41.737,14.4050416667
537.97,14.6350833333,53.6745833333,30.852875,50.8770416667,12.4589166667,13.5046302083,12.277125,19.5379444444,41.7316666667,14.38975
538.31,14.6775833334,53.67925,30.8844583333,50.890875,12.4856666667,13.5271666667,12.322625,19.5856388889,41.7539166667,14.4237083333
538.65,14.66025,53.5850833333,30.8341666667,50.8152916666,12.4790833333,13.51840625,12.3097916667,19.5551666667,41.7115,14.4088333333
539.00,14.7205,53.6475833333,30.8924166667,50.8735833333,12.5371666667,13.5700208333,12.36025,19.6130833333,41.7626666667,14.4532916666
539.34,14.6979166667,53.6161666667,30.9240416667,50.861625,12.5318333333,13.555703125,12.3675416667,19.6090277778,41.7506666666,14.451875
539.69,14.6595833333,53.539,30.8802916667,50.7860416667,12.4881666667,13.50809375,12.3049583333,19.5410277778,41.673,14.39375
540.03,14.5894166667,53.4330833333,30.8167083334,50.668375,12.4253333333,13.4288958333,12.26625,19.4612777778,41.584,14.3259166667
540.37,14.5833333333,53.353,30.824125,50.6775833334,12.4245,13.4093333333,12.2821666667,19.4555277778,41.5634166667,14.336
540.72,14.5225,53.29675,30.7979166667,50.6295416667,12.38675,13.3703020833,12.2232083333,19.4008888889,41.5104166667,14.2749583333
541.06,14.5121666667,53.3051666667,30.785625,50.6127916667,12.3848333333,13.3658072917,12.208,19.3942222223,41.5063333333,14.2723333333
541.40,14.5120833333,53.24775,30.8025416667,50.5869166667,12.3728333333,13.3616614583,12.2239166667,19.3964444445,41.4634166666,14.2817083334
541.75,14.5141666667,53.22875,30.7920416667,50.5909583334,12.3811666667,13.3509947917,12.2400416667,19.3858333333,41.4374166667,14.2906666667
542.09,14.4814166667,53.1678333333,30.7691666667,50.5362083334,12.3605,13.3239010417,12.207,19.3591666667,41.3916666666,14.2800416666
542.43,14.4964166666,53.13925,30.8022916666,50.5410416667,12.3768333333,13.3285260417,12.233625,19.3686944444,41.3855833333,14.312875
542.78,14.4686666666,53.0713333333,30.7785833333,50.4988333333,12.3619166667,13.3024583333,12.2030833333,19.3422222222,41.3351666666,14.2866666666
543.12,14.47025,53.0498333333,30.7455833334,50.488,12.3570833333,13.3019739583,12.2142916667,19.3460277778,41.321,14.2935833333
543.46,14.5015833333,53.0904166667,30.780625,50.530375,12.3981666667,13.34159375,12.2845,19.3999444444,41.34075,14.3489583334
543.81,14.5584166667,53.1300833333,30.83725,50.600875,12.4719166666,13.4074635416,12.3222916667,19.4527777778,41.38125,14.4070833334
544.15,14.5308333333,53.03375,30.7865833333,50.5255416666,12.47275,13.4122395833,12.3103333334,19.4286944445,41.3013333334,14.4034583333
544.49,14.5730833334,52.9893333333,30.7712083333,50.5232916667,12.5061666666,13.4435364583,12.3585833333,19.4395833334,41.2675833333,14.4484166666
544.84,14.5991666666,53.001,30.799,50.5639583333,12.53675,13.4698125,12.360875,19.4307777778,41.2609166667,14.4666666666
545.18,14.5835,53.0101666667,30.79275,50.573375,12.537,13.4606770833,12.32625,19.4153611111,41.2498333333,14.4570416667
545.52,14.5795,53.0848333333,30.822375,50.6201666667,12.55475,13.476875,12.3463333333,19.4360555556,41.2936666667,14.452125
545.87,14.597,53.153,30.8645,50.7173333333,12.5841666667,13.4870729167,12.3532083333,19.4514722222,41.3650833334,14.4387083333
546.21,14.62925,53.2484166667,30.9062916667,50.7804166667,12.6013333334,13.5227239583,12.374125,19.4928888889,41.4195833333,14.4490416667
546.55,14.6523333334,53.32725,30.9887916667,50.8386666667,12.6493333333,13.5498125,12.4282916667,19.5433888889,41.4803333333,14.4946666666
546.90,14.6704166667,53.4144166666,31.0651666667,50.8917083333,12.6506666667,13.5578645833,12.4345416667,19.5569444445,41.5274166667,14.4958333333
547.24,14.6465,53.449,31.0612083333,50.910625,12.61725,13.5078541667,12.3660833333,19.5244722222,41.5650833333,14.4435
547.58,14.6516666666,53.5109166667,31.141625,50.9574166667,12.6355833333,13.5007395834,12.3957916667,19.5467222222,41.5970833333,14.4454583333
547.92,14.731,53.7104166667,31.2479166667,51.0723333333,12.681,13.5439791667,12.472,19.6223333333,41.7536666666,14.4924583333
548.27,14.8038333333,53.8743333334,31.3585833333,51.20275,12.7484166666,13.6000677083,12.5093333333,19.7089722222,41.916,14.5694583333
548.61,14.8609166667,53.891,31.433125,51.2422916667,12.7805833333,13.648296875,12.5822083333,19.7764722222,41.9671666667,14.6365833333
548.95,15.0369166667,54.1124166667,31.6305,51.4278333333,12.9683333333,13.7935416667,12.7698333334,19.9563611111,42.1878333333,14.8117916667
549.29,15.04075,54.0319166667,31.6400416667,51.38425,12.92575,13.779546875,12.7365,19.9443055556,42.1568333333,14.7965416667
549.64,15.0424166667,54.05975,31.6873333334,51.368625,12.94,13.8071354167,12.762,19.93825,42.1705833333,14.8377083333
549.98,15.0150833333,54.08,31.67875,51.3811666667,12.9323333333,13.7704635417,12.718625,19.9235833333,42.1689166667,14.8133333333
550.32,15.0401666667,53.9948333334,31.6466666667,51.3512083333,12.9455833334,13.7878541666,12.7090833333,19.8952222222,42.1566666667,14.833375
550.66,15.0815833333,54.0290833334,31.692125,51.4099583333,13.0263333333,13.8145520833,12.7290833333,19.9275277778,42.19825,14.8830833334
551.01,15.2579166667,54.1855833334,31.8695416667,51.583375,13.1676666667,13.9974322917,12.900875,20.0833611111,42.3535833333,15.064875
551.35,15.2648333333,54.2519166667,31.8707083334,51.65525,13.1819166667,14.0077291667,12.9314583333,20.1052222222,42.4295,15.1124166667
551.69,15.2679166666,54.34,31.9248333333,51.7669583333,13.18675,14.0012083333,12.9125416667,20.0927222222,42.4830833333,15.1097916667
552.03,15.2821666667,54.4473333334,31.9941666667,51.8235833333,13.1915,14.0024479167,12.9403333334,20.1151388889,42.57775,15.13775
552.38,15.2849166667,54.5335,32.018,51.8921666666,13.2131666667,14.0066458333,12.9260416667,20.1303055555,42.6509166667,15.1656666667
552.72,15.2421666667,54.5195,31.9777083334,51.869,13.1649166667,13.9865,12.8997916667,20.0745277778,42.6175,15.137375
553.06,15.3233333333,54.68025,32.0725,52.0117916667,13.2538333333,14.0615989583,12.971,20.1393611111,42.7443333333,15.2310416667
553.40,15.4265,54.6930833333,32.1495,52.0940416666,13.3144166667,14.132,13.076125,20.2460833334,42.75975,15.3123333333
553.74,15.48275,54.7500833333,32.1940416667,52.125375,13.392,14.1895677083,13.1307916666,20.2878611111,42.7875833333,15.4182083333
554.09,15.4411666667,54.8505,32.2212916667,52.16425,13.3305833334,14.1371302083,13.0829583333,20.2761666666,42.7953333333,15.369125
554.43,15.4626666667,54.8199166667,32.2562083333,52.131125,13.3136666667,14.1548854166,13.1348333333,20.2623333333,42.77025,15.3749583333
554.77,15.3910833333,54.8356666666,32.237125,52.1255416667,13.282,14.0978958333,13.052,20.2075555556,42.7605,15.2935416667
555.11,15.3755,54.852,32.2418333333,52.124375,13.25675,14.0477135417,13.0136666667,20.1898333334,42.7655833333,15.25675
555.45,15.357,54.8389166667,32.2601666667,52.0694583333,13.24975,14.0431354166,12.975125,20.2061388889,42.7409166667,15.262875
555.80,15.3893333333,54.8510833333,32.29225,52.0799166667,13.3054166667,14.082671875,12.9877916667,20.2285833333,42.7215,15.2676666667
556.14,15.4321666667,54.89075,32.3382916667,52.1552083333,13.34025,14.0888489583,13.0289583333,20.2458888889,42.77175,15.2594583334
556.48,15.472,55.0330833333,32.3927083334,52.3205833333,13.3738333333,14.1411458333,13.0380833334,20.3127777778,42.8479166667,15.2850416666
556.82,15.5295833333,55.1521666667,32.483375,52.405,13.42625,14.2140885417,13.1294583333,20.4108611111,42.9054166667,15.3240833333
557.16,15.4998333333,55.1675833333,32.4568333333,52.3814583333,13.4046666667,14.2074322916,13.108875,20.3866111111,42.94525,15.3109583333
557.50,15.4968333334,55.2058333333,32.4865833333,52.3887916667,13.3956666667,14.19921875,13.1362083333,20.3715,42.9776666667,15.26725
557.85,15.5515,55.2800833333,32.5784166667,52.5155833333,13.487,14.251875,13.2218333333,20.4458888889,43.0743333333,15.3765833333
558.19,15.49975,55.38425,32.5774166667,52.609875,13.4709166667,14.179890625,13.19925,20.4430277778,43.1425833333,15.3504583333
558.53,15.5033333333,55.45425,32.645125,52.6716666666,13.4656666666,14.177546875,13.2217916667,20.45725,43.1863333333,15.36025
558.87,15.5634166667,55.48625,32.7215416667,52.6862916666,13.542,14.3009635417,13.2751666667,20.4973055555,43.2265,15.43425
559.21,15.57075,55.4971666667,32.7349583334,52.714125,13.5731666667,14.3250260417,13.3351666667,20.5060555556,43.2264166667,15.450375
559.55,15.54475,55.49575,32.756875,52.7472916666,13.5470833333,14.308046875,13.3475833333,20.5075,43.2620833333,15.44325
559.89,15.5130833334,55.5603333333,32.7766666667,52.7263333333,13.50625,14.2902395834,13.3182083334,20.5069722222,43.2831666667,15.4240416667
560.23,15.5118333334,55.5666666667,32.8155416666,52.6836666666,13.4955,14.2597083333,13.331875,20.4805,43.2990833333,15.4374583333
560.58,15.49025,55.4371666667,32.749,52.5909583334,13.4941666667,14.240609375,13.3015833333,20.4507222222,43.2488333333,15.4659166667
560.92,15.5190833333,55.4591666666,32.7424583333,52.6104583333,13.5268333333,14.236703125,13.32975,20.4263333334,43.2708333333,15.4834583333
561.26,15.5775,55.5610833333,32.8520833333,52.7481666667,13.5629166667,14.2516145833,13.35425,20.4920833333,43.3688333333,15.5280416666
561.60,15.697,55.6763333334,32.9230416667,52.8409166667,13.6821666667,14.3806875,13.4530833333,20.5863055556,43.4780833333,15.6124166667
561.94,15.876,55.81,33.0625,52.933375,13.8326666667,14.560875,13.5810416667,20.7286388889,43.6105,15.7742916667
562.28,15.9240833333,55.8620833334,33.118875,53.0280833333,13.9094166666,14.62278125,13.6510416667,20.7811388889,43.6736666666,15.87475
562.62,15.9520833334,55.7961666667,33.1117916667,53.0275416667,13.8881666667,14.60046875,13.691375,20.8034444444,43.6910833333,15.9039583333
562.96,15.9746666667,55.7504166667,33.0827916667,52.993,13.8726666666,14.61615625,13.6535,20.8029444444,43.6580833333,15.9139583333
563.30,15.9176666666,55.73975,33.0666666667,52.9424166667,13.85625,14.5761145833,13.6120833333,20.7831944445,43.61775,15.9169583333
563.64,16.0043333334,55.7580833334,33.1182916667,52.981,13.9705833333,14.6870260417,13.7021666666,20.8748888889,43.6164166667,16.0332916667
563.99,16.05325,55.7,33.1732083333,52.979125,14.03375,14.7576614584,13.7304166667,20.91325,43.668,16.0725416667
564.33,16.01225,55.73075,33.151,52.9489583333,13.9711666667,14.7117239583,13.658625,20.8633888889,43.625,16.0307916667
564.67,15.9715,55.7273333333,33.1692916667,52.942125,13.9231666667,14.6810052084,13.5791666667,20.8622222223,43.60125,15.968375
565.01,15.9624166667,55.6575833333,33.1639166667,52.9209583333,13.9728333333,14.7091614583,13.6330416667,20.8733611111,43.5744166666,15.94975
565.35,15.9035833333,55.5933333334,33.1363333333,52.8314583333,13.8830833333,14.6465208333,13.5845,20.8301388889,43.5045,15.8690833333
565.69,15.8789166666,55.5543333334,33.1015,52.7730416667,13.8533333334,14.6065260417,13.5545416666,20.8126666667,43.4469166666,15.834
566.03,15.853,55.4415,32.9977083333,52.65025,13.794,14.5293385417,13.528375,20.7565277778,43.3434166667,15.7698333333
566.37,15.8835833333,55.573,33.07925,52.7481666667,13.881,14.5796979166,13.5692916666,20.7831944444,43.4091666667,15.793
566.71,15.8414166667,55.6195833333,33.1075833333,52.7560416666,13.87275,14.5175677084,13.5622916667,20.7469444444,43.4295,15.7695416667
567.05,15.88525,55.5766666666,33.0988333334,52.7342083333,13.8790833333,14.5266770834,13.5956666667,20.7368888889,43.42325,15.7756666667
567.39,15.8543333334,55.55925,33.1012916667,52.7617083333,13.8593333333,14.498015625,13.542375,20.7264444444,43.4519166666,15.745
567.73,15.8085,55.5285,33.0340833333,52.7190416666,13.77775,14.4164322917,13.545875,20.6995833333,43.3451666667,15.702125
568.07,15.8965,55.6040833333,33.1302083333,52.779375,13.8501666667,14.4480104167,13.6384166667,20.7638055556,43.417,15.7412916667
568.41,15.9668333333,55.7115833333,33.2222916667,52.89225,13.9270833333,14.5179895833,13.7259166667,20.8374444444,43.4953333333,15.8264583334
568.75,15.9411666667,55.7101666667,33.1945833333,52.8806666667,13.8495833333,14.4941822917,13.6829583333,20.7906388889,43.47075,15.8222083333
569.09,16.0066666667,55.80125,33.28975,52.9779583333,13.9219166667,14.5673020833,13.768875,20.8289166667,43.5585,15.907125
569.43,15.9811666667,55.7830833333,33.2828333333,52.9844166666,13.8815,14.5363020833,13.7683333333,20.8168611111,43.5855833333,15.8695
569.77,16.0358333333,55.8635,33.4189166666,53.0699583333,13.9278333333,14.6048854167,13.8066666667,20.875,43.68425,15.9329166667
570.11,16.02675,55.835,33.4484583333,53.04975,13.8856666667,14.5778541667,13.8030416667,20.8510277778,43.6475833333,15.9397083334
570.45,16.042,55.7681666667,33.4303333333,52.971875,13.8893333333,14.60759375,13.8285,20.8846666667,43.58,15.9549583333
570.79,16.0658333333,55.8339166667,33.4810416667,52.994625,13.9096666667,14.60840625,13.8463333333,20.9161388889,43.6123333333,15.997375
571.13,16.06075,55.8469166667,33.4794583333,53.0498333334,13.8738333333,14.5487291667,13.8356666666,20.8627777778,43.6395833333,15.976875
571.47,16.0229166667,55.8848333333,33.482625,53.0995833333,13.852,14.5135416667,13.7850833333,20.8204722222,43.65325,15.9607083333
571.81,15.9469166667,55.8195833333,33.4281666667,53.0841666666,13.8254166667,14.4687395834,13.7522083333,20.7652222222,43.6256666667,15.9359166667
572.15,15.8651666666,55.72175,33.3549583333,52.9940833333,13.7349166667,14.37734375,13.70175,20.65325,43.55375,15.8648333333
572.49,15.9259166667,55.7520833333,33.3989583333,52.9925,13.78975,14.3980989583,13.714,20.7255833333,43.5770833333,15.918375
572.83,15.8873333333,55.6725,33.3385,52.9258333333,13.7418333333,14.3389635416,13.6524166667,20.669,43.5031666667,15.859125
573.17,15.8785833334,55.672,33.363,52.9481666667,13.7565,14.3481979167,13.658375,20.6750277777,43.5288333333,15.8615833334
573.51,15.8355,55.662,33.3267083333,52.9434583333,13.756,14.335828125,13.6408333333,20.6505833333,43.5113333334,15.8472083333
573.85,15.7995,55.59575,33.2495,52.884375,13.7259166667,14.31928125,13.561875,20.6213333333,43.4875833333,15.8133333333
574.19,15.82825,55.5955833333,33.25825,52.9178333334,13.7803333334,14.3307447917,13.5784583333,20.6155277777,43.5691666667,15.8528333333
574.53,15.84675,55.6194166667,33.2825416667,52.969125,13.817,14.37784375,13.6132083334,20.6209722222,43.5875,15.8591666667
574.87,15.8468333333,55.5805,33.2905416667,52.8787916667,13.8360833334,14.4187239583,13.6305833333,20.6309166667,43.539,15.847875
575.21,15.8378333333,55.5685,33.3118333333,52.8477916666,13.8674166667,14.4086197917,13.6119166666,20.6606111111,43.5754166666,15.8315
575.55,15.8859166667,55.5765833333,33.3464583333,52.812625,13.8999166667,14.4710572917,13.6297083333,20.6851111111,43.5570833334,15.856875
575.89,15.964,55.7405833333,33.4562083333,52.9249583333,14.0155833333,14.5588072917,13.7095,20.7955833334,43.6700833334,15.9411666667
576.22,15.9479166667,55.7726666667,33.4984583334,52.9759583333,14.0531666667,14.584,13.76075,20.7838888889,43.71,15.939125
576.56,15.9908333333,55.8129166666,33.5270833333,53.016625,14.1178333333,14.640578125,13.8255416667,20.8434444445,43.7559166667,16.0111666667
576.90,15.9696666667,55.7786666666,33.4935833333,52.991875,14.1005833334,14.600796875,13.7907083333,20.7922222222,43.6866666666,16.001625
577.24,15.9998333333,55.78925,33.4907083333,52.95325,14.1241666667,14.5962291666,13.8254166667,20.7991111111,43.6624166667,15.9848333333
577.58,16.0336666667,55.8748333333,33.5517083333,53.0349583334,14.1570833333,14.5851145834,13.894625,20.8679444444,43.6819166667,15.9795833333
577.92,15.9705,55.8374166667,33.5358333333,53.055875,14.0786666667,14.5483020834,13.8640416667,20.8230277778,43.6330833334,15.9187916667
578.26,15.8985833334,55.7381666667,33.4919583333,53.0160833333,14.0225833333,14.4891354167,13.7985416667,20.8109166667,43.5846666667,15.8463333334
578.60,15.8505833333,55.7645833333,33.4910416667,53.019625,14.0226666667,14.472,13.8052916667,20.7938888889,43.5716666667,15.8472083333
578.94,15.8994166667,55.8121666667,33.49925,53.0382083333,14.0630833333,14.5586510417,13.8495833333,20.8110555556,43.5484166667,15.924
579.28,15.8783333333,55.7979166667,33.5063333333,53.1064583333,14.0550833333,14.5117760417,13.8184583333,20.7955277778,43.5836666667,15.9194166667
579.61,15.90075,55.7689166667,33.494375,53.1495833333,14.10425,14.540515625,13.8432916667,20.8469722222,43.6135,15.9359166667
579.95,15.9489166667,55.79975,33.4599166667,53.2124583333,14.09975,14.5704739583,13.8187916667,20.8683888889,43.6489166667,15.948
580.29,15.9181666667,55.70225,33.4025416667,53.1400416667,14.0514166666,14.5245260417,13.7835,20.8578611111,43.63375,15.9130833333
580.63,16.0069166666,55.66175,33.467375,53.1430833333,14.1588333333,14.5934270833,13.86025,20.9182222222,43.6669166666,15.9925833333
580.97,16.0014166667,55.56275,33.4378333333,53.1454583333,14.1455833333,14.5958697917,13.847125,20.917,43.656,15.9904583333
581.31,16.00725,55.43125,33.3737916666,53.0302916667,14.1285833334,14.6315989583,13.8399583333,20.8623055556,43.625,16.0237083333
581.65,16.1633333333,55.5748333333,33.52525,53.0934583333,14.2523333334,14.7697916667,13.9913333333,20.9635555556,43.7049166666,16.1201666667
581.98,16.2744166667,55.5645833333,33.53125,53.0680833333,14.354,14.8573802084,14.0278333333,21.0065833334,43.6675,16.2153333333
582.32,16.2705833334,55.577,33.528875,53.0889166667,14.3291666667,14.798046875,14.0104166667,20.9828333333,43.6655,16.1903333333
582.66,16.3076666667,55.52025,33.600875,53.1416666667,14.3305833333,14.7646510417,14.0628333333,21.0007777778,43.71625,16.1699583333
583.00,16.2428333333,55.5095,33.58425,53.07575,14.2508333334,14.701734375,13.9941666667,20.95275,43.7008333333,16.1183333334
583.34,16.15425,55.34775,33.4800416667,52.939625,14.1006666667,14.5855729167,13.873125,20.8119444444,43.5479166667,16.0258333334
583.68,16.1284166667,55.28725,33.5390416667,52.8975,14.1085833334,14.5856041667,13.900125,20.7917777778,43.489,16.0077916667
584.01,16.12375,55.3465833333,33.60575,52.97075,14.1063333334,14.56409375,13.8435416667,20.75275,43.4614166667,15.9647916667
584.35,16.0873333333,55.4495833333,33.5867916667,53.0502916667,14.0805,14.5496875,13.7990833334,20.7266944445,43.455,15.9678333333
584.69,16.1753333334,55.56025,33.7343333333,53.1815416667,14.1985,14.6599947917,13.8889166667,20.8401388889,43.53125,16.0907916667
585.03,16.25,55.6819166667,33.9180833333,53.3582916667,14.3555833333,14.7736510417,14.0512083334,20.9441388889,43.6299166667,16.19925
585.37,16.2154166667,55.6286666667,33.826375,53.2936666667,14.3835833333,14.7177864583,13.9665416667,20.9512222222,43.6000833333,16.1728333333
585.70,16.21975,55.6593333333,33.921625,53.3217916667,14.3938333333,14.7519791667,14.0231666667,20.9200833333,43.7190833333,16.2244166667
586.04,16.3134166666,55.6325,33.996375,53.3740833334,14.4405833333,14.8605104167,14.1201666667,20.9688611111,43.7528333333,16.3125416666
586.38,16.3138333333,55.6969166666,33.9950833333,53.4232916667,14.4591666667,14.899015625,14.112375,20.9976388889,43.8008333333,16.354875
586.72,16.4581666667,55.7279166667,34.0711666667,53.4843333334,14.59325,15.0525416667,14.2836666667,21.1484444444,43.865,16.466625
587.06,16.4343333334,55.7560833333,34.1189166667,53.4490833333,14.538,15.0122760417,14.2809166667,21.1195277778,43.8799166667,16.461
587.39,16.4054166667,55.7905833333,34.1080416667,53.4078333333,14.5619166667,14.97159375,14.2502083333,21.115,43.8800833334,16.453625
587.73,16.3991666667,55.76525,34.138,53.4204166667,14.6100833333,15.0261302083,14.3321666667,21.1475277778,43.8655833333,16.4971666667
588.07,16.3725833333,55.7349166667,34.17475,53.3697916667,14.595,15.0786458333,14.361375,21.1831388889,43.90675,16.4935
588.41,16.3445,55.7098333333,34.1295416667,53.3009166667,14.55725,14.9842916667,14.341625,21.1031666667,43.9019166667,16.4609166667
588.74,16.3169166667,55.6776666667,34.02975,53.2015416667,14.5260833333,14.9683958333,14.270875,21.0994166667,43.8350833333,16.467375
589.08,16.2743333334,55.7420833333,34.079875,53.3042916667,14.4623333333,14.9096979166,14.252625,21.0510277778,43.87225,16.4135416667
589.42,16.2765,55.8828333333,34.0814583333,53.4166666667,14.4396666666,14.892296875,14.2707083334,21.0942777778,43.8741666667,16.4126666667
589.76,16.3515,55.9354166667,34.1429583334,53.35,14.515,14.9339895833,14.3354583333,21.1599722222,43.8554166667,16.5076666667
590.09,16.4220833333,55.97475,34.200375,53.3473333333,14.5925833333,14.9985260416,14.4342916666,21.1873888889,43.9218333334,16.5952916666
590.43,16.3905833333,56.00575,34.2094583333,53.3570833333,14.5395,14.9285572917,14.3845416667,21.1222222222,43.944,16.5755
590.77,16.3758333333,55.9763333333,34.166125,53.3582916667,14.5630833333,14.92803125,14.3915833333,21.1030555556,43.9333333333,16.5219583333
591.11,16.3953333333,56.0581666667,34.1772083333,53.4320833333,14.55775,14.96865625,14.4235,21.1252222222,44.0236666667,16.6003333333
591.44,16.4628333333,56.14625,34.2060416667,53.476875,14.5883333334,14.9630104167,14.4776666666,21.18175,44.0881666667,16.6653333333
591.78,16.58525,56.2151666666,34.2945416667,53.544375,14.6825,15.0374010416,14.5694583333,21.2405277778,44.13625,16.75975
592.12,16.63975,56.3623333333,34.4045416667,53.6405833333,14.7424166666,15.1706927083,14.6334166667,21.3599722222,44.2288333333,16.8955833333
592.46,16.6190833334,56.3933333333,34.4122083333,53.716875,14.6371666667,15.0945,14.6015,21.3243055555,44.2758333334,16.8095833334
592.79,16.633,56.35625,34.4150416667,53.69625,14.6671666666,15.1049791667,14.6250416667,21.3835555556,44.24575,16.911
593.13,16.6234166667,56.2496666667,34.3835416666,53.599125,14.6744166667,15.0886822917,14.612125,21.3568888889,44.23475,16.8415833333
593.47,16.552,56.2010833333,34.306375,53.6272916667,14.6135833334,15.0421354167,14.5493333333,21.3238888889,44.2706666667,16.7537916666
593.80,16.514,56.15525,34.2910416667,53.554,14.567,15.0070260417,14.526875,21.2938055556,44.1735833333,16.68175
594.14,16.4495833333,56.0798333334,34.2910416667,53.50075,14.5469166667,15.0096822916,14.5104166667,21.2576666667,44.0973333333,16.59725
594.48,16.55225,56.1083333333,34.3760416667,53.4994583333,14.6190833333,15.0703958334,14.5908333333,21.3526944445,44.10925,16.695875
594.81,16.52925,55.993,34.37,53.3811666667,14.6148333333,15.0393958333,14.5707083333,21.3394166667,44.0226666667,16.6460416667
595.15,16.5408333334,56.01475,34.4037083333,53.372125,14.6404166666,15.1250052084,14.5375,21.3516388889,44.0626666667,16.66825
595.49,16.5190833334,56.0676666666,34.4062916666,53.3747916667,14.6109166667,15.0952395833,14.5278333333,21.3466666667,44.0448333333,16.6394583333
595.82,16.4745833333,55.9858333334,34.330625,53.2959166667,14.565,15.017640625,14.4610416667,21.2959444445,43.9865,16.5358333333
596.16,16.4924166667,55.976,34.3589166667,53.2365,14.6405,15.0247395833,14.479375,21.2907777778,43.9985,16.5560833333
596.50,16.5161666667,56.0075833333,34.378125,53.2615416667,14.6099166667,15.0607552084,14.488,21.2866388889,44.0538333333,16.5364166667
596.83,16.5625,56.095,34.49,53.3624583333,14.6858333333,15.139125,14.545125,21.3691388889,44.1310833333,16.697625
597.17,16.6526666667,56.2093333334,34.604625,53.4460416667,14.81275,15.21271875,14.6082083333,21.4403611111,44.2091666666,16.7914583334
597.51,16.67725,56.2351666667,34.6404166667,53.4900833333,14.8399166667,15.2198229167,14.6024166667,21.4494166667,44.22425,16.8053333333
597.84,16.76425,56.40825,34.7658333333,53.6720416667,14.8948333334,15.2620416667,14.6859166666,21.5043333334,44.3250833333,16.8879166667
598.18,16.7715833334,56.464,34.80775,53.7695416666,14.9365,15.3047291667,14.659125,21.53125,44.388,16.9205416667
598.52,16.8543333333,56.5079166667,34.8999583333,53.8569583333,15.04825,15.4089166667,14.7529583333,21.6110555556,44.4379166667,17.04325
598.85,16.86575,56.5594166666,34.9905,53.9304166667,15.0899166667,15.3976458333,14.7957916667,21.6644722222,44.49675,17.067
599.19,16.9303333333,56.6695833333,35.122625,54.0475,15.1521666667,15.4716927083,14.8512916667,21.7200277778,44.6073333333,17.1495
599.53,16.9749166667,56.6768333333,35.1710416667,54.054125,15.2075833333,15.5208854166,14.91225,21.76975,44.58975,17.2307916666
599.86,17.0833333333,56.8375,35.3089166667,54.1904583333,15.321,15.6774791667,14.9862083333,21.8885,44.6971666666,17.4160833333
600.20,17.1593333334,56.9339166667,35.437,54.2409166667,15.4326666667,15.7208541667,14.99475,21.9507222222,44.7313333334,17.4825
600.53,17.13275,56.88075,35.4322916667,54.1810416667,15.3768333333,15.659984375,15.0093333333,21.9264444444,44.66975,17.377625
600.87,17.0625,56.79825,35.4336666667,54.1774166667,15.2895,15.6005885417,14.9344583333,21.878,44.58025,17.3540833333
601.21,17.11325,56.8355,35.469375,54.2320416667,15.33225,15.6782291667,15.0045833333,21.9650277778,44.6714166667,17.4063333333
601.54,17.23575,56.8916666667,35.5154166666,54.2828333333,15.4446666667,15.785234375,15.0618333333,22.1196388889,44.7793333334,17.545625
601.88,17.1655833333,56.8389166667,35.4469583333,54.1840833334,15.3871666667,15.7335416667,15.0265,22.0488611111,44.6806666667,17.474
602.21,17.1305833333,56.7650833333,35.3657083333,54.0121666667,15.2256666667,15.6710364583,14.9324583333,21.9418888889,44.61325,17.4080833333
602.55,17.072,56.6320833333,35.2567916667,53.857375,15.12125,15.5825572917,14.8626666667,21.8262222222,44.4500833333,17.3539166667
602.88,17.0743333334,56.5281666667,35.1900416667,53.7742083333,15.135,15.5505572916,14.8361666667,21.8323055556,44.4005833333,17.3652916667
603.22,17.04875,56.50275,35.1895,53.7295416667,15.0815833333,15.514578125,14.8037916667,21.7605833333,44.3599166667,17.315
603.56,16.99875,56.43025,35.164,53.6453333333,15.0351666666,15.4559375,14.7714166666,21.7369166667,44.2775833333,17.2782083333
