wavelength,Back_SpoHycf,Belly_SpoHycf,Breast_SpoHycf,Crissum_SpoHycf,Crown_SpoHycf,DorTail_SpoHycf,Patch10_SpoHycf,Rump_SpoHycf,Throat_SpoHycf,WingTip_SpoHycf
729.44,25.88375,54.636,41.64425,48.5863333333,21.998,21.1558333333,26.0913333334,22.6481666667,48.8296666666,18.4871666666
729.76,25.9691944444,54.8501666666,41.91375,48.664,22.314,21.1351666667,26.2715,22.819,48.6864166666,18.5363333334
730.08,26.0609722223,54.8816666667,42.1719166667,48.4865,22.252,21.4866666667,26.3628333333,23.0506666667,48.6066666666,18.962
730.39,26.0816111111,55.1858333334,42.3190833334,48.5326666667,22.1606666667,21.3763333333,26.2098333334,22.9728333333,48.54675,18.6828333334
730.71,26.5691111111,55.7445,42.7748333334,48.9455,22.2765,21.5473333334,26.5231666666,23.3593333333,49.24825,18.9441666666
731.03,26.70325,55.976,42.9309166667,48.9685,22.1215,21.611,26.6511666666,23.3996666666,49.36625,18.9485
731.35,26.5940555555,55.7533333333,42.68225,49.004,22.017,21.7203333333,26.6396666667,23.3096666667,49.39275,18.6758333333
731.67,26.39875,55.6003333333,42.5721666666,48.8056666666,21.9643333333,21.3363333333,26.836,23.1808333333,49.532,18.4493333334
731.98,26.4461111112,55.8353333334,42.6821666667,49.0435,22.3118333334,21.5901666666,27.2461666667,23.5595,49.83225,18.8038333333
732.30,26.4595277778,56.0841666667,42.9449166667,49.0231666666,22.4436666667,21.4893333333,27.428,23.6828333334,49.6286666666,18.972
732.62,25.9991944444,55.6191666667,42.60425,48.7593333333,22.3363333333,21.3201666666,27.2595,23.2906666667,48.9979166666,18.7721666667
732.94,25.5028333334,55.5236666667,42.2874166667,48.3438333333,21.8383333334,20.931,26.942,22.9668333333,48.795,18.3341666666
733.25,25.4447222222,55.6246666667,42.1851666666,48.4555,21.5018333333,20.8103333334,26.6941666667,22.8041666666,48.8938333334,18.3206666666
733.57,25.63575,55.8241666667,42.2415833334,48.5235,21.5453333334,20.845,26.6343333333,22.736,49.0573333334,18.4756666666
733.89,25.6488333333,55.8891666667,42.2856666667,48.3706666667,21.6553333334,20.8675,26.6203333333,22.7931666667,49.0996666667,18.4855
734.21,25.7071666667,55.7831666667,42.5175,48.3578333334,21.9585,20.9756666667,26.891,23.0733333333,48.9095,18.848
734.52,25.4426666667,55.7731666666,42.6370833334,48.509,21.9533333334,20.7641666666,26.907,22.8405,48.9371666667,18.7921666667
734.84,25.0325555555,55.5766666667,42.5594166667,48.3535,21.8205,20.3255,26.4191666666,22.3945,48.5048333333,18.5655
735.16,25.0587777778,55.84,42.44625,48.5625,21.9551666667,20.6843333334,26.5116666667,22.5263333334,48.2513333334,18.9001666667
735.48,24.6759166666,55.6145,42.3955,48.3713333334,21.6245,20.4621666667,26.2671666666,22.2156666667,47.8,18.8275
735.79,24.4040555556,55.4756666666,42.137,48.2391666667,21.5753333334,20.5548333334,26.0173333334,21.9288333333,47.4058333334,18.734
736.11,24.8571111111,55.5533333333,42.3065833334,48.423,21.8763333334,20.6901666667,26.2706666667,22.3076666667,47.833,18.9848333334
736.43,24.89675,55.1153333333,42.31,48.1065,21.741,20.4263333334,26.0046666666,22.0065,47.6398333333,18.7918333333
736.74,25.1635555556,55.2968333334,42.3744166666,48.1383333333,21.9563333333,20.6443333334,26.4768333334,22.2725,47.6055833333,18.6383333334
737.06,24.9896666667,55.174,42.3498333334,48.2936666666,21.9726666666,20.3425,26.4671666667,22.1531666667,47.48925,18.1163333333
737.38,25.0070833333,55.1718333333,42.32175,48.3846666667,21.9218333333,20.4315,26.7126666667,22.2825,47.65325,18.192
737.69,24.92925,54.8913333333,41.6841666667,47.9026666666,21.321,20.304,26.038,21.6345,47.1155,17.4191666666
738.01,24.9513611111,54.6188333333,41.597,47.3568333333,21.3551666667,20.3323333334,26.1616666666,21.7863333333,47.01275,17.3485
738.33,25.3703611111,54.7115,41.8355833334,47.4683333333,21.6543333333,20.7988333334,26.6486666666,22.3855,47.1131666667,17.8601666666
738.64,25.7360555555,54.8263333334,42.243,47.4861666666,21.6735,20.8886666666,26.632,22.5903333333,47.5935833333,18.0001666666
738.96,26.2429166667,55.3826666666,42.3550833333,47.8345,22.1321666667,21.3575,27.0581666666,23.1906666667,48.03175,18.5275
739.28,26.5216666667,55.3218333333,42.6901666667,48.0153333333,22.3285,21.4198333333,27.068,23.4041666667,48.27925,18.7066666667
739.59,26.8051666667,55.2378333333,42.8876666666,48.1703333334,22.447,21.661,27.219,23.6853333334,48.5635833334,19.2545
739.91,26.8442222222,55.5601666666,42.90625,48.4521666667,22.6048333334,22.066,27.5138333334,23.9846666666,48.5536666667,19.3486666666
740.23,26.7864166667,55.3063333333,42.7978333333,48.3228333333,22.382,22.2271666667,27.188,24.0731666667,48.9710833333,19.6548333333
740.54,26.7448333333,55.6411666666,42.76275,48.2576666666,22.2506666667,22.1865,27.1495,24.5073333334,49.0253333334,19.8301666667
740.86,27.2793333334,55.973,43.2885,48.8416666666,22.7336666667,22.5096666667,27.4976666666,24.9275,49.2106666666,20.1996666666
741.18,27.3114444444,56.439,43.6900833334,49.5568333333,23.2461666666,22.6258333334,28.0388333333,25.2546666666,49.9630833333,20.6248333334
741.49,27.4975277778,57.1503333334,44.1865833334,50.4281666667,23.3813333333,22.8405,28.0908333333,25.2893333334,50.6909166666,21.0076666667
741.81,27.8414722222,57.8515,44.266,50.7873333333,23.5321666666,22.9663333334,28.081,25.1223333333,51.338,21.3913333333
742.12,27.4931388889,57.6911666667,43.9240833333,50.846,23.6655,22.9196666667,28.3646666667,25.042,51.0690833333,21.0043333333
742.44,27.3321111111,57.8561666666,44.1119166667,51.0961666666,23.3633333333,22.8035,28.1746666667,24.6411666667,51.1714166667,20.4685
742.76,27.3170833333,58.5335,44.4631666666,51.5866666667,23.6856666667,23.0528333333,28.6618333333,25.1361666667,51.69475,20.5448333333
743.07,27.0024722222,58.6981666666,44.4674166666,51.3538333334,23.7271666666,22.8598333334,28.3396666666,24.6918333334,51.297,19.9821666666
743.39,26.5813611111,58.2681666667,44.0585833334,51.0153333334,23.4891666667,22.5226666667,27.8101666666,24.2283333333,51.02325,20.0373333333
743.70,26.3199166666,58.3456666667,44.0800833334,51.1348333333,23.8365,22.1675,27.8161666666,24.0338333333,50.44,19.6596666667
744.02,25.80575,57.7186666667,43.6316666666,51.0218333334,23.5708333334,21.7596666667,27.5423333334,23.4211666667,50.195,19.0095
744.34,25.0626111111,57.36,43.1413333334,50.6935,23.016,21.2783333333,26.9171666666,22.7568333334,49.6530833333,18.8136666667
744.65,25.0751666666,57.5848333334,43.0591666667,50.577,22.9221666666,21.4168333333,27.0196666667,22.9471666666,49.6195,18.9246666666
744.97,25.6227222222,57.73,43.1074166666,50.536,23.367,21.558,27.3621666667,23.6183333334,49.3554166667,19.3886666666
745.28,25.54475,57.2665,43.0441666666,50.4283333333,23.37,21.421,27.856,24.1261666667,48.9834166667,19.363
745.60,25.3337222222,56.6835,42.9586666667,50.3031666667,22.9293333334,21.128,27.3063333334,23.9563333334,48.5438333334,18.9396666666
745.91,25.8581666666,56.518,43.0519166667,50.2836666666,23.6021666667,21.4403333333,27.8836666667,24.804,48.7229166667,19.4625
746.23,25.9724722222,56.2783333333,42.7004166666,49.9661666667,23.1383333334,21.3901666666,27.7356666666,24.4743333333,48.6845,19.0873333334
746.55,25.4840555556,55.4791666667,42.2296666667,49.5171666666,22.3576666667,20.791,26.9986666667,23.789,48.1243333334,18.1231666667
746.86,26.2090277778,56.0823333334,42.7580833334,50.2633333333,22.8763333334,21.4661666667,27.7011666666,24.5666666667,48.8150833334,18.179
747.18,26.4342222222,56.2096666667,42.6900833334,50.3481666667,22.8253333334,21.7123333333,27.837,24.7281666667,49.2865,18.5355
747.49,27.0557777778,56.4795,42.79775,50.142,23.3968333334,22.5531666667,28.0978333333,25.0335,49.4239166667,19.3306666666
747.81,27.9201666667,57.0791666667,43.14875,50.6126666667,24.1841666667,23.2986666666,28.4895,25.5256666667,50.1738333334,19.8131666666
748.12,27.4088333333,56.2253333334,42.6554166666,49.8365,23.848,22.7613333333,27.8678333333,24.9348333333,49.44025,19.5178333333
748.44,26.3603333333,55.5636666667,42.139,49.3401666666,23.3953333334,22.3526666666,27.3541666666,24.169,49.2341666666,19.1755
748.75,25.7695833333,55.849,42.0174166666,49.282,23.0053333334,21.9613333334,26.7338333333,23.65,48.7804166666,18.8365
749.07,26.0145,56.3156666667,41.88825,49.4915,23.0723333334,21.7765,26.9928333333,23.6383333333,49.0158333334,19.3651666667
749.38,25.5344722222,56.4553333333,41.5155,49.141,22.6395,21.9276666667,26.4768333334,22.7623333333,48.61325,18.7696666667
749.70,25.6022777778,56.4285,41.5278333334,49.2086666667,22.8666666667,21.7735,26.3095,22.7853333333,48.5316666666,19.1381666667
750.01,26.12475,56.9423333333,41.7761666666,49.6755,23.3655,22.4655,27.0316666667,23.528,49.3105,19.8785
750.33,26.1270833334,56.9816666667,41.7966666666,49.5291666666,23.356,22.398,27.0256666666,23.3723333333,49.1355,20.271
750.64,25.9682777778,56.7393333334,41.711,49.1908333333,23.4708333334,22.1038333333,27.1601666666,23.3331666667,49.0495,20.2181666666
750.96,26.1063055556,57.1126666667,42.3648333334,49.7143333333,23.7138333333,21.8928333334,27.6253333333,23.7628333334,49.5549166667,20.5045
751.27,25.5003055555,56.5341666667,42.2309166667,49.2883333333,23.1846666667,21.4998333333,27.5845,23.7488333333,49.1415833333,20.2403333334
751.59,25.9334444444,56.9706666667,42.6125833334,49.7356666666,23.5381666666,21.9853333333,27.9318333333,24.108,49.6861666666,20.3918333334
751.90,26.7245277778,57.367,42.8310833334,50.2476666666,23.5958333334,22.2828333333,27.9318333333,24.2403333334,49.8760833334,20.0943333334
752.22,27.1380555556,57.1253333333,43.1008333333,50.2713333334,23.8576666667,22.7236666667,28.6243333333,24.8026666666,50.2301666666,20.0443333334
752.53,27.5480833333,56.9195,43.5656666667,50.4238333334,24.2543333333,23.6921666667,28.4515,25.167,50.424,20.171
752.85,27.7393333333,56.5631666667,43.823,50.6408333334,24.1006666667,23.4106666667,28.2321666667,25.1848333333,50.6118333333,20.7245
753.16,27.9178888889,56.731,43.8459166666,51.1371666667,24.0485,23.7106666666,28.3326666666,25.1936666666,51.1865,20.5716666666
753.47,28.2054722222,57.0496666666,44.0895,51.3456666667,24.294,23.8071666667,28.4795,25.4086666666,50.9245833334,20.7365
753.79,27.9864444445,56.777,43.6675,50.9965,24.1271666666,23.5506666667,28.401,25.4941666667,50.5516666667,20.5455
754.10,27.8219166666,56.963,43.7116666667,51.1425,23.5968333333,24.0106666666,27.9931666666,25.3933333334,50.4345,20.5001666666
754.42,27.6960833333,56.6715,43.37425,50.9555,23.2968333334,23.6623333333,27.8333333334,25.2411666666,49.8129166666,20.2058333334
754.73,27.4974444445,56.5506666667,42.9070833334,50.7316666666,22.8471666666,23.1921666666,27.3626666667,24.445,49.1255833334,19.6183333334
755.05,26.9334444445,56.0543333334,42.4911666667,50.2875,22.4253333334,22.4,27.2283333334,24.3025,48.1270833334,19.1526666666
755.36,26.9881944445,56.1251666667,42.6651666666,50.1183333333,22.6313333333,22.521,27.3941666667,24.3823333333,47.7286666666,19.264
755.67,27.0244444444,56.077,42.63525,50.2125,22.7946666667,22.6075,26.8825,24.1373333333,47.5525833334,19.5476666667
755.99,26.3831111111,56.0596666667,42.2948333333,49.4788333334,22.701,22.0085,27.2993333334,24.0856666667,47.01275,19.3845
756.30,26.4298333334,56.129,42.0651666667,48.9405,23.1348333334,21.9991666666,27.5431666667,24.1353333333,46.6853333334,19.1333333333
756.62,26.0516666667,56.1141666667,42.0519166667,48.3993333333,22.8913333333,21.8578333333,27.2101666667,23.6786666667,45.8925833334,19.1905
756.93,25.7115833333,56.1425,41.9459166666,48.2386666666,22.5771666667,21.2885,26.7436666667,23.17,46.1251666667,18.8918333334
757.24,25.4789722222,56.0363333334,42.17925,47.9505,22.3815,20.9656666667,26.3156666666,22.555,46.0613333333,18.1431666666
757.56,26.18975,56.2566666667,42.7441666667,48.2435,23.2088333334,21.0886666667,27.0683333334,23.001,46.36575,18.4145
757.87,26.0046111111,56.0881666666,42.4959166667,47.9706666667,22.8755,21.0705,26.658,22.582,46.55875,18.273
758.18,26.5983333333,56.5856666666,43.1605833333,47.9425,23.7086666667,21.8578333333,27.4795,23.4505,47.6284166666,18.733
758.50,27.4646944444,57.5008333334,43.9453333333,48.5926666667,24.3133333334,22.511,28.0121666666,24.0558333334,48.4164166667,19.5846666667
758.81,27.7351388889,57.6068333333,43.7949166666,48.3163333334,24.5213333334,22.6581666667,28.5126666666,24.5211666667,49.0001666667,20.0171666666
759.13,27.9943888889,57.8425,43.9395,48.6915,24.5178333333,23.0803333333,28.8051666667,24.518,49.6728333333,20.2823333333
759.44,28.0698333333,58.2168333333,44.23875,49.2235,24.2535,23.3905,28.2926666666,24.547,49.9225833334,20.473
759.75,28.0101944445,58.2548333333,44.1378333334,49.2678333333,23.7708333333,23.222,27.9373333334,24.3113333333,49.9041666666,20.2756666667
760.07,28.6030833333,58.442,44.665,49.7651666667,24.2558333333,23.6555,28.5118333333,25.074,50.531,20.5045
760.38,28.5605555555,58.5351666667,44.324,49.957,24.3428333333,23.5875,28.911,25.3305,50.2104166667,20.7796666667
760.69,28.9636388889,59.044,44.7335833333,50.8885,24.7121666666,23.9256666666,29.4668333334,25.9898333333,50.3385,21.6836666666
761.01,28.7731388889,59.0573333334,44.3135833333,51.009,24.359,23.7716666667,28.8751666666,25.3928333333,49.8348333333,21.2821666666
761.32,28.6412222222,59.302,44.32425,50.8565,24.6718333333,24.0393333334,29.2106666666,25.5203333333,49.9600833333,21.5981666667
761.63,28.1230833333,58.8701666667,43.7336666666,50.8731666667,24.0458333334,23.4353333334,28.597,25.0966666667,49.4515,21.3803333334
761.94,28.1020833333,59.0256666666,43.7884166667,51.5043333334,24.218,23.7465,28.5813333334,25.0636666667,49.7791666666,21.4865
762.26,27.6324722222,58.4951666667,43.6896666666,51.7208333334,24.0678333333,23.4845,28.3298333334,24.809,49.4275833334,21.303
762.57,27.4264722222,58.3161666667,43.41575,51.4171666667,24.0978333333,22.9088333333,28.2385,24.6301666666,48.8906666666,20.635
762.88,27.3200833333,58.3096666667,43.2849166667,51.2648333333,24.317,22.7626666666,28.4686666667,24.4518333333,49.2734166667,20.5825
763.20,27.2885833333,58.0523333333,43.366,51.5815,24.5818333333,22.9545,28.7061666666,24.5623333333,49.55575,20.9476666667
763.51,27.2112222223,57.634,42.88675,51.4631666666,24.6455,23.0293333333,28.6318333333,24.4858333333,49.2715833333,21.4195
763.82,27.5022222222,57.5573333334,43.32325,51.5835,24.9333333333,23.5396666666,29.0005,25.0096666667,49.5631666667,21.8548333334
764.14,27.9611666667,58.047,43.6259166666,51.7558333333,25.4451666667,23.8996666666,29.4528333334,25.5406666667,50.2988333334,21.9336666667
764.45,27.8993333334,58.081,43.67425,51.7325,25.5751666666,23.765,29.7451666667,25.7758333334,50.5108333333,22.3818333333
764.76,28.2557222222,58.0021666666,43.8758333334,52.1461666667,25.934,23.9998333333,30.0476666667,26.1196666667,50.4239166667,22.7743333334
765.07,28.6031388889,58.052,44.0021666666,52.5581666667,26.1113333334,24.1771666667,30.343,26.3376666667,50.4355,23.1345
765.39,28.7798888889,57.7968333333,43.78475,52.0968333333,25.9843333333,24.3071666666,30.3198333334,26.212,50.224,22.971
765.70,29.0921111111,58.4045,43.8706666666,52.0245,26.0233333334,24.4861666666,30.3418333334,26.3983333333,50.2925833333,23.2191666667
766.01,29.0857222222,58.6371666667,43.83,51.9658333333,25.9355,24.9171666667,30.2226666666,26.6223333333,50.4896666666,23.567
766.32,29.5306944444,58.3661666667,43.82175,52.1018333333,26.3301666667,25.2215,30.4846666666,27.11,50.21775,23.8425
766.64,29.5448611111,58.4196666667,43.9266666667,51.915,26.2163333334,25.4141666667,30.4348333333,27.2775,50.0258333333,23.7666666666
766.95,29.4991111111,58.7341666666,44.0755833333,51.6848333333,26.102,25.0458333334,30.7195,27.468,50.296,22.8958333333
767.26,28.6775277778,58.1865,43.3646666666,50.958,25.4031666667,24.1606666667,29.8141666666,26.4846666666,49.5305833333,22.0265
767.57,28.2722222222,57.1835,42.39875,50.4125,24.5186666667,24.2335,28.8623333334,25.7765,48.59475,21.8555
767.88,28.273,56.3866666667,42.6500833333,50.01,24.6148333333,24.4426666666,28.6496666666,25.8616666667,48.5505,21.4316666667
768.20,28.8250555556,56.6708333334,43.05725,50.1776666666,24.8431666666,24.8953333333,28.806,26.443,49.2836666667,21.6226666666
768.51,29.2710555555,56.9345,43.3493333334,50.0211666667,25.6378333333,25.6485,29.2818333334,27.0525,49.64625,21.8113333333
768.82,28.8929166667,56.8228333333,43.6605833334,50.1206666666,25.8405,25.6976666667,29.6636666667,27.3785,49.857,21.7861666667
769.13,28.94775,56.8746666667,43.8855833333,50.9615,26.1793333334,26.5035,30.1585,27.6546666667,50.0949166667,22.1323333334
769.44,29.3556388889,56.2401666667,44.4200833334,50.9703333333,26.5856666666,26.382,30.8056666666,28.3458333334,50.02825,22.9973333333
769.76,28.9125833333,56.0266666667,44.54,50.7241666667,25.7881666667,25.6716666666,30.6235,27.9021666667,49.7548333333,22.6466666666
770.07,28.6225555556,56.4813333333,43.9815,50.7956666667,25.9851666667,25.2491666666,30.5673333333,28.0031666666,49.4955,23.006
770.38,28.3614166667,56.3163333334,44.1605833334,50.9421666667,25.8936666666,25.2295,30.3745,27.6931666667,49.3901666667,23.3211666667
770.69,29.3603611111,56.5133333333,44.3388333334,51.4486666666,26.5156666666,26.041,30.6553333334,27.9401666667,49.59825,23.4235
771.00,29.6126388889,57.4046666667,45.2091666667,51.9435,27.4785,26.2486666667,31.685,28.3886666667,49.93225,23.8375
771.32,30.2819722222,58.5336666666,45.4824166666,52.7443333333,27.8071666666,26.7545,32.5566666667,28.9223333333,50.476,24.4358333333
771.63,30.2136388889,58.5755,45.4193333333,52.8795,27.8796666666,26.4271666667,32.403,28.453,49.9679166666,23.8405
771.94,29.5276388888,58.4448333333,45.37825,52.7231666667,27.1406666666,25.2421666667,31.9585,27.376,49.8166666667,22.8203333333
772.25,29.2096666667,57.865,44.3189166666,52.23,26.775,24.4786666666,31.3011666666,26.8803333333,49.33375,22.3671666667
772.56,29.35075,57.617,43.81525,51.8473333334,26.3588333333,23.5876666667,30.6963333334,26.0375,49.12325,21.5261666666
772.87,28.8205,57.9483333333,43.6884166666,52.0351666667,26.1138333334,23.3498333333,30.3493333333,25.4813333334,48.9478333334,20.3386666666
773.18,29.1709722223,57.633,43.4513333334,52.43,26.318,23.8468333333,29.8188333333,25.563,48.6680833333,20.442
773.50,29.9873055556,57.401,43.6490833333,52.6848333333,26.3495,24.0401666667,30.0778333334,25.7513333334,48.5529166667,20.5203333333
773.81,30.0700555555,57.6751666667,43.1160833333,52.759,26.4566666667,24.0336666666,29.3975,25.8821666667,48.22825,21.0926666667
774.12,29.8078888889,58.2763333333,43.2621666667,52.6925,26.2393333334,24.1168333333,29.6583333334,26.3818333334,48.3975833333,21.3673333334
774.43,28.0103333333,57.0423333334,42.1288333334,51.3351666666,24.3986666667,22.506,27.5528333333,24.2665,46.9485,19.8648333333
774.74,27.0507777778,56.6041666667,41.96375,50.3711666667,23.7163333334,21.3266666666,26.3136666667,23.3751666667,46.5123333333,19.0561666667
775.05,26.5753333333,56.0888333334,41.2445833334,50.3258333334,23.363,21.3928333333,26.1183333333,22.7258333333,46.6296666666,19.1115
775.36,27.4463333333,56.4026666667,41.41975,50.7115,24.332,22.285,27.2501666666,23.6498333334,46.7118333334,20.6736666666
775.67,29.2090277778,58.0045,43.1856666667,51.9721666666,25.3138333333,23.9993333334,28.0015,24.6713333333,47.9549166666,21.487
775.98,29.0251666667,57.498,43.5193333333,51.424,25.6901666667,24.528,28.4363333333,25.356,48.3725,21.9993333334
776.30,29.4334166666,57.2281666666,43.1354166667,51.2363333334,25.6253333333,24.5343333333,28.505,25.2035,48.4,23.0075
776.61,29.2663611111,58.3033333333,44.0305833334,51.4065,25.7928333333,24.1625,29.0393333334,24.7455,49.1995833334,23.4741666666
776.92,28.6063611112,57.7816666667,44.57525,51.2391666667,25.3098333333,23.7535,28.9666666666,24.5996666667,49.0783333334,22.6808333334
777.23,29.1181944444,57.8601666667,45.4975833334,52.1213333334,25.9768333334,24.1301666667,30.2808333334,25.0765,49.9466666667,22.6498333333
777.54,29.3456944445,58.2495,46.0584166667,52.8056666666,26.4713333333,24.8246666666,30.8323333334,25.0988333333,50.5718333333,23.3303333333
777.85,30.7341944444,58.4013333333,46.78175,54.0193333334,27.818,25.8086666667,32.3811666667,26.8811666667,52.0776666667,24.7053333333
778.16,31.0631666666,58.5758333333,46.4015,54.4395,28.0303333333,26.379,32.879,26.9093333333,51.95475,24.894
778.47,30.6484166667,59.1696666667,47.34375,54.523,27.9585,25.8363333333,33.3488333334,27.525,51.6885,24.4576666666
778.78,30.5004722222,59.373,47.2905,55.4191666667,27.5205,25.8348333333,32.9865,27.9613333333,52.5756666667,24.1335
779.09,28.5316944445,57.9751666666,45.89825,54.8013333334,25.7001666666,23.5188333333,31.5918333333,26.351,50.7730833334,23.2746666666
779.40,28.4559722222,58.8315,46.1501666666,55.5216666666,25.1436666666,23.3028333333,31.324,26.4438333333,50.8696666667,22.9146666666
779.71,27.1179444444,58.3508333333,45.5035,55.0521666666,24.028,22.4131666667,29.9305,25.521,51.20675,21.354
780.02,27.3090833334,57.5618333333,44.5556666666,54.424,23.7826666667,22.4791666666,29.4581666667,25.6688333333,50.6685,20.6963333333
780.33,27.9590833334,57.9081666667,44.2773333334,54.1668333333,24.4046666667,23.3845,29.796,25.6801666667,51.47975,21.0543333334
780.64,27.9495277778,57.9276666667,44.17675,53.1268333333,24.5775,23.597,29.9358333334,26.4198333333,50.8706666666,21.3995
780.95,27.6942777778,57.7903333333,43.6745,52.8436666666,24.595,23.0436666666,29.3866666667,26.3358333333,50.38775,21.3893333334
781.26,27.4978888889,58.8316666667,43.57275,53.0605,23.9768333334,23.4345,29.2931666667,26.128,50.2535,21.1261666667
781.57,26.6303611112,58.3156666667,43.0259166667,53.1605,23.0931666666,23.5346666667,28.337,25.6533333333,50.468,21.0278333333
781.88,27.17375,58.0488333334,42.7684166666,53.3938333333,23.6141666667,24.0228333334,27.772,25.3378333334,51.1993333333,22.1393333334
782.19,26.7564722222,57.7548333333,43.14,52.7295,23.6625,23.7345,27.6033333334,25.0725,50.8045,22.2521666666
782.50,27.3271388889,57.8231666667,43.57325,52.775,25.0268333333,25.027,28.8758333333,25.8505,52.2555833334,23.2548333333
782.81,27.7633611111,56.7505,43.7303333334,52.7281666666,25.6383333333,24.6066666666,29.0836666667,25.2011666666,52.08125,24.2218333333
783.12,29.9570833333,58.473,45.09225,54.6025,27.4406666667,25.6798333334,30.6831666667,26.133,52.5103333334,25.7323333333
783.43,29.8043055555,58.959,45.404,54.8996666666,26.7881666667,25.4111666667,30.3286666667,25.8403333333,52.7539166666,25.1786666667
783.74,29.7262777778,60.4991666666,46.1271666666,55.4331666667,27.3495,24.9631666667,30.9288333333,26.762,53.2580833334,26.1563333333
784.05,29.4976111111,61.2733333333,46.6290833333,55.8238333334,27.0413333333,25.131,30.8428333334,26.367,53.6705833333,27.0413333334
784.36,30.0304444444,61.0926666667,47.7723333334,55.5743333333,27.964,25.7268333334,31.5248333333,26.9015,53.8868333333,27.0133333333
784.67,30.5834166667,61.1543333333,48.1410833333,55.5125,29.1713333333,26.1378333334,32.0383333334,27.5435,54.2268333334,27.3026666666
784.98,32.3010277778,61.5481666667,48.8525,55.4278333333,30.0546666667,26.9031666667,33.0055,28.1783333334,54.6721666666,27.6501666667
785.29,31.7586666667,62.1176666666,49.23575,54.8435,28.8213333333,26.556,32.2653333334,27.827,54.1805833334,26.4825
785.60,30.8056666666,61.8133333334,48.8095833333,54.2306666667,28.4431666667,26.5383333333,31.3553333333,27.2345,53.6080833333,26.4283333334
785.91,30.4621944444,61.0811666666,48.7164166667,53.2898333333,27.9645,26.0846666667,31.0196666667,27.4585,52.3768333333,26.1388333334
786.22,29.4756666666,61.894,48.3296666666,52.7348333333,27.6063333334,26.248,31.2958333334,28.047,52.3951666666,25.3303333333
786.53,28.9522222222,61.7575,48.5960833334,52.0831666667,27.0288333333,26.4493333333,31.0506666667,28.2428333333,52.1373333333,25.0361666666
786.84,28.5373611111,60.2643333333,47.6425,51.2353333333,27.314,26.7398333333,31.037,28.1665,51.1745833334,25.5565
787.14,27.5880555555,58.5831666667,46.6994166666,50.276,25.8873333333,25.7498333333,30.0238333333,26.6458333333,50.0775,23.578
787.45,26.3079444445,56.7588333333,45.21625,49.0805,24.9745,24.2255,29.1793333333,25.5533333333,48.7743333334,21.3483333333
787.76,26.1621944445,56.67,44.84125,49.3076666667,24.3838333333,23.9615,29.5,26.0553333333,48.7838333334,21.2766666667
788.07,26.1674166667,56.603,45.3965,49.7143333333,23.9078333333,24.2438333333,29.6871666667,26.1926666667,48.8408333333,21.0181666666
788.38,25.87625,57.2293333333,45.54275,49.6631666666,23.9973333333,24.0648333333,29.7268333334,26.727,48.5171666666,20.6438333333
788.69,26.0687222222,56.7633333334,45.2655,50.3673333334,24.8663333333,24.8161666667,30.4441666666,27.1876666667,48.1714166667,21.0921666667
789.00,26.6459444444,56.6566666666,44.8093333333,50.1348333334,25.0421666667,25.2275,30.7716666666,27.7046666666,47.9609166667,20.6776666666
789.31,27.0876944445,57.8691666667,45.5241666667,51.031,25.6015,25.3606666666,31.254,28.1613333333,48.6169166666,20.4123333333
789.62,27.3669444444,57.1353333333,45.3033333333,51.086,25.6291666667,25.25,30.4205,27.5768333333,48.2936666666,20.1826666667
789.92,26.9984166667,57.4228333333,44.5990833333,51.1553333333,25.8928333333,25.35,30.7423333333,27.7661666667,49.2121666666,20.1155
790.23,27.3271388889,58.8255,45.4618333334,51.8978333334,26.3875,26.0471666666,30.863,28.1776666666,49.6776666666,20.8198333334
790.54,27.9536944445,59.407,46.1336666667,52.7473333333,27.0378333333,26.874,30.9678333334,28.4933333334,50.50025,22.0523333333
790.85,29.5910555555,60.0695,46.75675,54.2266666667,28.0595,28.4635,32.4326666667,30.0438333333,51.64475,23.245
791.16,29.6678333333,59.627,46.48975,54.4141666667,27.3401666666,28.2155,32.0778333334,28.9955,51.4936666667,22.4885
791.47,28.7248333333,58.8916666667,45.1255,53.2498333333,25.8176666666,26.3958333333,30.5025,27.452,51.07625,21.3316666667
791.78,28.2384444445,58.6786666667,44.4616666667,53.0691666667,25.3455,25.2236666667,30.6098333334,27.317,50.51825,21.7685
792.08,28.1470555556,59.9366666667,43.9449166667,53.207,23.8608333334,23.7765,29.2826666666,26.5821666667,51.2235,20.9283333334
792.39,29.1115,61.6813333333,45.6140833333,53.787,23.8555,24.0906666667,28.9475,25.995,52.1286666666,21.2451666667
792.70,27.9853611111,60.5943333334,43.9165833334,52.774,22.7828333333,23.3288333333,27.6321666667,24.4428333334,51.7585833334,20.4676666667
793.01,28.7375,61.8705,44.55775,53.8326666666,23.5216666666,23.631,28.9531666666,25.6023333333,52.4309166666,21.9446666667
793.32,29.8326666666,61.52,45.4338333333,54.3146666667,23.872,24.4635,28.9751666667,26.3468333333,51.9164166666,22.7986666666
793.62,29.8758888888,60.8555,45.2960833333,54.8905,24.0131666667,24.5175,29.5173333334,26.9298333334,52.5988333334,23.0483333334
793.93,30.2892222222,61.6148333333,45.4664166666,54.8145,24.5466666666,25.6476666667,29.3176666666,27.5258333333,53.3355833334,23.9423333333
794.24,29.6342222222,61.6345,44.4405833333,53.5483333333,22.602,24.86,26.1933333333,25.0106666666,52.7635,23.376
