wavelength,Back_DacLinf,Belly_DacLinf,Breast_DacLinf,Crissum_DacLinf,Crown_DacLinf,DorTail_DacLinf,Rump_DacLinf,Throat_DacLinf,WingTip_DacLinf
530.04,12.7078333333,60.3919166666,34.5868333333,41.298,11.2115,8.21625,19.52775,32.11475,11.4861666666
530.39,12.7065,60.3929166666,34.591,41.2987777778,11.2055833333,8.20091666667,19.5131666667,32.1255833333,11.4669166666
530.73,12.7081666666,60.40525,34.6135833333,41.3433333333,11.2029166667,8.19033333333,19.52225,32.1415,11.46575
531.08,12.6985,60.4085833333,34.625,41.3141111111,11.2000833333,8.17475,19.5333333333,32.1413333333,11.46125
531.42,12.7276666667,60.4639166667,34.6761666667,41.3542222222,11.2215833333,8.19416666667,19.5785,32.187,11.4741666667
531.77,12.73425,60.4845,34.7074166667,41.3772222222,11.2304166667,8.19858333333,19.5930833333,32.2175833333,11.4769166667
532.11,12.7315,60.5016666667,34.7208333334,41.3944444444,11.2140833333,8.17775,19.5895,32.247,11.4594166667
532.46,12.7315833334,60.5555833334,34.76875,41.4323333334,11.2258333333,8.17191666667,19.60475,32.2834166667,11.4454166667
532.80,12.7485833333,60.5764166667,34.7948333333,41.4512222222,11.2380833333,8.18391666667,19.6095,32.3203333333,11.44
533.15,12.7785,60.6328333333,34.8491666667,41.4922222222,11.2540833333,8.19783333333,19.6525,32.37075,11.4615833333
533.49,12.8029166667,60.6705833333,34.895,41.5311111111,11.26775,8.19725,19.6745833333,32.40325,11.4706666667
533.84,12.8571666667,60.7459166667,34.975,41.603,11.3323333333,8.23208333333,19.73425,32.4798333333,11.5206666667
534.18,12.9055,60.8344166667,35.0453333333,41.6643333333,11.3800833333,8.25791666667,19.79625,32.5308333334,11.5574166667
534.52,12.95,60.9326666667,35.1199166666,41.7411111111,11.4170833333,8.27558333333,19.8518333334,32.6021666667,11.5765
534.87,12.9881666666,60.97675,35.1716666666,41.7756666667,11.4505,8.28991666667,19.8953333333,32.6584166667,11.5919166667
535.21,13.02625,61.0445,35.23975,41.8284444444,11.4761666667,8.29583333334,19.9379166667,32.7118333334,11.6025833333
535.56,13.0571666667,61.10325,35.30725,41.8806666667,11.5090833333,8.30608333333,19.9955833333,32.7650833333,11.6283333333
535.90,13.0955,61.1778333334,35.3845833334,41.9481111111,11.5693333333,8.34075,20.0476666667,32.8329166667,11.6531666667
536.25,13.1416666666,61.2240833333,35.4445833333,42.0283333333,11.60075,8.36275,20.1110833333,32.8896666667,11.6898333333
536.59,13.19125,61.3408333333,35.5258333333,42.1002222222,11.6573333333,8.39508333334,20.1910833334,32.9683333334,11.7555
536.93,13.2400833333,61.404,35.6064166666,42.1853333333,11.7283333333,8.43383333333,20.2586666667,33.0263333333,11.794
537.28,13.27425,61.4990833333,35.704,42.2834444444,11.76775,8.464,20.3059166667,33.0875833333,11.8223333333
537.62,13.2924166667,61.53175,35.7379166667,42.3402222222,11.7696666667,8.47675,20.3329166667,33.13225,11.83075
537.97,13.3239166667,61.5656666667,35.7805,42.3947777778,11.79825,8.4875,20.36825,33.1865833334,11.84725
538.31,13.35525,61.55025,35.7885833333,42.3987777778,11.8321666667,8.52158333333,20.3941666667,33.2160833333,11.8788333333
538.65,13.3675833333,61.58275,35.8294166667,42.4318888889,11.8309166667,8.51333333333,20.4024166667,33.2456666667,11.86325
539.00,13.36275,61.648,35.84875,42.4966666667,11.8299166667,8.50033333333,20.3993333333,33.2499166667,11.8603333333
539.34,13.3818333333,61.72125,35.8699166667,42.5492222222,11.831,8.49141666666,20.418,33.29,11.8731666667
539.69,13.3583333333,61.6686666667,35.86475,42.5,11.7953333333,8.44566666667,20.3933333333,33.2536666667,11.83725
540.03,13.3735,61.68175,35.898,42.4824444445,11.8031666667,8.43658333333,20.3985,33.2575,11.82825
540.37,13.3641666667,61.6705833333,35.9024166666,42.4813333333,11.7789166667,8.41,20.3775,33.2481666667,11.8009166667
540.72,13.3499166666,61.7228333333,35.9290833333,42.5196666667,11.7503333333,8.39058333333,20.3768333333,33.2613333333,11.7846666667
541.06,13.3424166666,61.7223333333,35.9278333334,42.5128888889,11.7411666666,8.37108333333,20.3709166667,33.26475,11.7729166667
541.40,13.3418333333,61.7354166667,35.9343333333,42.5123333333,11.7340833333,8.34025,20.3723333333,33.269,11.7718333333
541.75,13.3271666667,61.74325,35.9466666667,42.5145555556,11.7265,8.31741666667,20.3745,33.265,11.76225
542.09,13.3095833333,61.7739166667,35.9729166667,42.5314444444,11.6963333333,8.27825,20.3701666667,33.2711666667,11.7390833333
542.43,13.3260833334,61.8378333333,36.0061666667,42.5854444445,11.71575,8.26883333333,20.41,33.31575,11.7491666667
542.78,13.3384166666,61.80975,36.0210833333,42.5733333333,11.7158333333,8.256,20.4246666667,33.3218333333,11.7506666667
543.12,13.3314166667,61.7853333333,36.0174166667,42.5614444445,11.7064166667,8.23916666666,20.4154166667,33.2924166666,11.7374166666
543.46,13.3549166667,61.8894166667,36.0658333333,42.6566666667,11.7240833333,8.24025,20.4626666667,33.3478333333,11.76425
543.81,13.3481666667,61.9550833334,36.088,42.6984444444,11.714,8.21858333333,20.4759166667,33.3785,11.75675
544.15,13.3640833333,62.0096666666,36.1253333333,42.7464444444,11.7269166667,8.21441666667,20.5108333333,33.4096666667,11.76975
544.49,13.384,62.0245833333,36.1554166667,42.766,11.7436666667,8.20841666667,20.53,33.4225,11.7709166667
544.84,13.4491666667,62.1035833334,36.2340833333,42.8612222222,11.7849166667,8.25025,20.6106666667,33.50475,11.817
545.18,13.5010833333,62.184,36.3183333333,42.9372222222,11.8253333333,8.28808333333,20.665,33.5754166666,11.8369166667
545.52,13.54675,62.22775,36.3634166666,43.0005555556,11.8555,8.31508333334,20.7135833333,33.6193333333,11.871
545.87,13.568,62.2436666667,36.3685833333,43.0328888889,11.8898333333,8.34208333333,20.7464166667,33.6216666667,11.87325
546.21,13.5893333333,62.2400833334,36.4054166667,43.0727777778,11.9173333333,8.3725,20.77375,33.6314166667,11.9235833333
546.55,13.6448333333,62.3624166667,36.485,43.1741111111,11.9756666667,8.42125,20.8434166667,33.72425,11.9715833333
546.90,13.73075,62.4833333333,36.60175,43.2737777778,12.0685,8.49875,20.9375,33.8393333333,12.0351666667
547.24,13.7801666667,62.51725,36.6644166667,43.3086666667,12.1325833333,8.55366666667,20.98075,33.9045833334,12.0863333333
547.58,13.814,62.5459166667,36.7060833334,43.3731111111,12.1715833333,8.58775,21.0204166667,33.9366666667,12.1331666667
547.92,13.87475,62.62575,36.7925833333,43.4691111111,12.2596666667,8.66316666667,21.10775,34.0200833333,12.1836666667
548.27,13.9364166667,62.6805,36.8613333333,43.503,12.32725,8.71608333333,21.1700833333,34.0683333333,12.2545
548.61,13.9344166666,62.7555,36.8891666667,43.5366666667,12.362,8.72083333333,21.179,34.08025,12.2359166667
548.95,13.9313333334,62.8085833334,36.8983333334,43.5516666667,12.3578333333,8.73516666667,21.1968333333,34.0755833333,12.252
549.29,13.9419166667,62.8808333333,36.9508333333,43.605,12.37525,8.74883333333,21.2270833333,34.1371666667,12.2553333333
549.64,14.0035833333,63.0291666666,37.0595,43.7335555555,12.4643333333,8.78983333334,21.3165,34.2520833333,12.321
549.98,14.04825,63.0679166667,37.0695833333,43.7506666666,12.4888333333,8.78441666667,21.3241666667,34.27875,12.2858333333
550.32,14.0314166666,63.0811666666,37.0899166666,43.7377777778,12.4839166667,8.77633333333,21.324,34.2605833333,12.2401666667
550.66,13.97925,63.1093333333,37.0884166666,43.772,12.4259166667,8.71075,21.292,34.2749166667,12.1623333333
551.01,13.9465833334,63.1245,37.0933333334,43.7808888889,12.3824166667,8.65666666667,21.2909166666,34.2335,12.1104166666
551.35,13.992,63.1929166667,37.154,43.8305555556,12.40775,8.65883333333,21.3113333333,34.3144166667,12.1104166667
551.69,13.9890833333,63.2058333333,37.1330833333,43.8408888889,12.3706666667,8.613,21.2953333334,34.3296666667,12.0998333333
552.03,13.9618333334,63.2771666667,37.161,43.8921111111,12.3449166667,8.5895,21.2864166667,34.3918333333,12.0569166667
552.38,13.94425,63.2406666667,37.15075,43.8756666667,12.3050833333,8.53883333333,21.2813333333,34.3734166667,12.0451666667
552.72,13.9470833333,63.2815833333,37.1699166667,43.9293333333,12.321,8.52491666666,21.2911666667,34.3909166667,12.0205
553.06,13.95875,63.2745,37.1691666666,43.9517777778,12.325,8.54666666667,21.2970833333,34.371,12.0245
553.40,13.9874166667,63.2123333334,37.1781666667,43.9167777778,12.3118333333,8.5575,21.28125,34.3469166667,12.0465833333
553.74,14.0544166667,63.28875,37.2758333333,44.0236666667,12.3841666667,8.63316666666,21.362,34.4193333333,12.1336666667
554.09,14.072,63.33475,37.28575,44.0877777778,12.40675,8.6275,21.3480833333,34.4626666667,12.1481666667
554.43,14.0866666667,63.3706666667,37.28575,44.1203333333,12.4133333333,8.6365,21.3563333333,34.4335833333,12.1759166667
554.77,14.151,63.4878333333,37.3309166666,44.1781111111,12.45325,8.67933333333,21.4061666667,34.5045833333,12.2061666667
555.11,14.0939166666,63.4475,37.2966666666,44.1591111111,12.4308333333,8.65883333334,21.3758333334,34.4390833333,12.159
555.45,14.1230833333,63.4585,37.3701666667,44.2016666667,12.4698333333,8.68091666667,21.3954166667,34.4496666667,12.1763333333
555.80,14.1724166667,63.47875,37.4096666667,44.2765555555,12.5106666666,8.6995,21.4469166667,34.4676666667,12.2073333333
556.14,14.24,63.45625,37.4275833333,44.3081111111,12.5845833334,8.7435,21.4860833333,34.4995,12.2348333333
556.48,14.328,63.5344166667,37.55675,44.386,12.6685,8.81175,21.5840833333,34.6309166667,12.3169166667
556.82,14.4064166666,63.6478333334,37.6151666667,44.4377777778,12.7228333333,8.846,21.643,34.7349166667,12.36775
557.16,14.3685,63.632,37.5785,44.4402222222,12.7019166667,8.81916666666,21.6105833334,34.7329166667,12.3049166666
557.50,14.3188333333,63.6275833334,37.5465,44.4052222222,12.66075,8.79591666667,21.5729166667,34.73525,12.2669166667
557.85,14.3979166666,63.6723333333,37.653,44.4822222222,12.7544166667,8.866,21.6759166667,34.7754166667,12.3995833333
558.19,14.4573333333,63.7141666667,37.7418333333,44.5388888889,12.8205,8.92175,21.7585833333,34.8818333334,12.4404166667
558.53,14.4944166667,63.7574166667,37.8206666666,44.614,12.88425,8.96108333333,21.8195,34.9649166666,12.4874166667
558.87,14.6061666667,63.8876666667,37.9510833333,44.7316666667,12.9456666667,9.01416666667,21.94325,35.07625,12.5843333333
559.21,14.5735,63.9058333333,37.9253333333,44.7445555556,12.944,9.01758333333,21.9533333334,35.09225,12.5846666667
559.55,14.63125,63.939,37.9271666667,44.7933333333,13.0029166667,9.02841666667,22.015,35.14275,12.6211666666
559.89,14.6198333333,63.98375,37.9624166667,44.8198888889,13.0116666667,9.05525,22.0265833333,35.175,12.6654166667
560.23,14.6214166666,64.0125833333,37.9370833333,44.8706666666,12.98225,9.0315,22.0065,35.1751666667,12.6769166667
560.58,14.5915833333,64.0329166666,37.94725,44.9188888889,12.9873333333,8.99816666666,22.0005833333,35.1748333333,12.6435
560.92,14.67275,64.2429166667,38.0605,45.0603333333,13.0495,9.05133333333,22.1005,35.31025,12.7128333333
561.26,14.6990833333,64.3210833333,38.13725,45.1233333333,13.0551666667,9.05358333333,22.1356666666,35.3556666667,12.7219166667
561.60,14.64825,64.2618333333,38.064,45.0556666667,12.9986666667,9.009,22.1079166667,35.3320833333,12.656
561.94,14.63475,64.2535,38.03975,45.0253333333,12.9498333333,8.97375,22.0991666666,35.3095833333,12.6518333333
562.28,14.6403333334,64.2198333333,37.9881666667,45.0471111111,12.9265,8.97616666667,22.0769166666,35.28725,12.6623333333
562.62,14.6705,64.2185833333,37.9579166667,45.054,12.97475,9.03375,22.096,35.3008333333,12.7141666667
562.96,14.7385,64.2675,38.0289166667,45.1232222222,13.01525,9.09583333333,22.1555,35.3539166667,12.74475
563.30,14.6798333333,64.25875,38.051,45.1262222222,12.96575,9.09866666667,22.10775,35.33825,12.743
563.64,14.6476666667,64.2508333333,37.9775833333,45.1047777778,12.9138333333,9.03683333333,22.0764166667,35.29725,12.6778333333
563.99,14.65025,64.2463333333,37.94825,45.1136666667,12.92975,9.06483333333,22.1180833334,35.3066666667,12.6811666667
564.33,14.6445,64.2060833333,37.9754166666,45.0961111111,12.9108333333,9.10833333333,22.1118333333,35.2970833334,12.70025
564.67,14.63075,64.1000833333,37.9595833333,45.0951111111,12.9160833333,9.12125,22.1093333334,35.2601666667,12.7008333333
565.01,14.66825,64.15275,37.9484166667,45.1447777778,12.9663333333,9.14816666667,22.1449166667,35.29625,12.7438333333
565.35,14.703,64.22175,38.0055,45.198,12.9815,9.16866666667,22.1779166666,35.3676666667,12.778
565.69,14.7379166667,64.2245833333,38.0531666667,45.2487777778,13.0301666667,9.20716666667,22.195,35.38925,12.81925
566.03,14.76025,64.24975,38.0898333334,45.2777777778,13.08025,9.23675,22.2643333333,35.4191666666,12.844
566.37,14.7143333333,64.16925,38.06,45.2527777778,13.0506666667,9.20791666667,22.24075,35.3850833334,12.7934166667
566.71,14.6826666667,64.1283333333,38.0128333333,45.2296666667,13.0318333333,9.17491666667,22.1979166666,35.3618333333,12.7934166666
567.05,14.7468333333,64.168,38.044,45.2542222222,13.0924166666,9.244,22.2820833334,35.4074166667,12.8526666667
567.39,14.7975,64.2335,38.1363333333,45.3567777778,13.1521666667,9.32633333334,22.3333333333,35.4931666667,12.9501666667
567.73,14.8038333333,64.2416666667,38.1863333333,45.3628888889,13.18325,9.34866666667,22.3264166667,35.489,12.9604166667
568.07,14.86275,64.2390833333,38.1853333334,45.3862222222,13.22975,9.37149999999,22.3704166667,35.516,13.01125
568.41,14.9151666667,64.33075,38.2271666667,45.4587777778,13.2779166667,9.39958333333,22.4454166667,35.564,13.0686666667
568.75,14.89275,64.3000833333,38.2218333333,45.4391111111,13.2605833333,9.39383333334,22.4591666667,35.551,13.06425
569.09,14.917,64.3081666666,38.2375,45.4901111111,13.303,9.42649999999,22.4983333333,35.541,13.0921666667
569.43,14.9323333333,64.2944166667,38.2118333334,45.5143333333,13.3168333333,9.42574999999,22.5256666667,35.56125,13.1285
569.77,14.9434166667,64.2401666666,38.18175,45.5243333333,13.3248333333,9.42816666668,22.491,35.5438333333,13.118
570.11,14.9963333333,64.34275,38.2155,45.5938888889,13.3590833333,9.47516666666,22.534,35.6034166667,13.1765
570.45,15.0215,64.31125,38.1940833333,45.5897777778,13.3449166667,9.47183333334,22.5551666667,35.5926666667,13.1855
570.79,14.9961666667,64.3005,38.18425,45.58,13.315,9.43725000001,22.537,35.58425,13.165
571.13,15.01125,64.3823333334,38.1894166667,45.6182222222,13.3226666667,9.43975,22.5869166667,35.6285833334,13.1789166667
571.47,15.01775,64.3941666666,38.1508333333,45.6311111111,13.2915,9.42833333333,22.61125,35.6271666667,13.18825
571.81,15.01875,64.4318333333,38.146,45.6804444444,13.2976666667,9.40550000001,22.623,35.663,13.1835833334
572.15,15.00225,64.4186666666,38.1071666667,45.6794444444,13.2785,9.38991666667,22.5986666667,35.6148333333,13.192
572.49,14.9915,64.4105,38.0954166667,45.6618888889,13.2560833333,9.40708333334,22.5751666667,35.597,13.1780833333
572.83,15.0010833333,64.4165,38.0980833333,45.684,13.2634166667,9.43725000001,22.5769166667,35.6145,13.1961666667
573.17,14.9885833334,64.3813333333,38.0904166667,45.6397777778,13.2390833333,9.46508333333,22.567,35.5846666667,13.1748333333
573.51,15.0095833333,64.4595833333,38.1686666667,45.6806666667,13.2703333333,9.48116666667,22.637,35.6253333333,13.2243333333
573.85,15.00175,64.41,38.151,45.6845555556,13.2704166667,9.47933333334,22.63975,35.5895,13.2310833333
574.19,15.03825,64.4911666667,38.2150833334,45.7451111111,13.3029166667,9.51016666667,22.6833333333,35.62,13.2375833333
574.53,15.0700833334,64.4855833334,38.2056666667,45.7754444444,13.3198333333,9.51666666666,22.6825,35.5983333333,13.25025
574.87,15.0936666667,64.44575,38.21875,45.7501111111,13.3245833334,9.54391666666,22.6933333334,35.5819166667,13.268
575.21,15.113,64.4320833333,38.23875,45.7704444444,13.38,9.56141666667,22.7024166667,35.5913333334,13.2820833334
575.55,15.0806666667,64.4149166667,38.21775,45.7647777778,13.3584166667,9.56858333333,22.702,35.54725,13.2728333333
575.89,15.0748333333,64.3674166667,38.202,45.7181111111,13.3465833333,9.58258333332,22.683,35.5559166667,13.2611666667
576.22,15.0745833334,64.3258333333,38.1795833333,45.7376666666,13.35225,9.56908333333,22.6943333333,35.5483333333,13.281
576.56,15.0675,64.3341666667,38.1380833333,45.7365555556,13.3441666667,9.54258333333,22.6526666667,35.507,13.2605833333
576.90,15.1069166667,64.415,38.1265,45.8446666667,13.40225,9.56033333334,22.7069166666,35.5424166667,13.29875
577.24,15.0976666666,64.3385833333,38.0495,45.8672222222,13.3801666667,9.57883333333,22.6848333333,35.51475,13.293
577.58,15.0980833333,64.3235,38.0331666667,45.8886666667,13.39475,9.59524999999,22.7035,35.5386666667,13.30375
577.92,15.08625,64.2425833333,37.9535833333,45.8584444445,13.39925,9.60966666667,22.7018333333,35.5245833333,13.3495833334
578.26,15.0739166666,64.1826666666,37.8800833334,45.8167777778,13.4161666667,9.61166666666,22.6865833334,35.4889166666,13.3448333333
578.60,15.0901666667,64.1485,37.8549166667,45.8527777778,13.43225,9.60141666666,22.6993333333,35.4799166666,13.3501666667
578.94,15.0524166667,64.1076666667,37.818,45.8692222222,13.3950833333,9.61083333334,22.69675,35.4505,13.3386666667
579.28,15.0995,64.1234166667,37.81725,45.8791111111,13.4500833333,9.64283333332,22.73175,35.451,13.4001666667
579.61,15.0781666667,64.0840833333,37.7989166667,45.857,13.41125,9.60366666668,22.70525,35.3999166667,13.3695833333
579.95,15.155,64.1230833333,37.8575833333,45.9216666667,13.4635,9.65808333333,22.769,35.436,13.4123333333
580.29,15.1855833333,64.0969166667,37.8524166667,45.9668888889,13.4785,9.69500000001,22.842,35.4596666667,13.4830833333
580.63,15.19725,64.13275,37.8851666667,46.0016666667,13.46475,9.68691666666,22.8600833334,35.4564166667,13.4904166667
580.97,15.14875,64.11175,37.8426666667,45.9134444444,13.3908333333,9.62325000001,22.7878333333,35.3830833334,13.414
581.31,15.1328333333,64.1025833333,37.8141666667,45.8853333333,13.3429166667,9.57341666666,22.7596666667,35.35725,13.3925
581.65,15.06225,64.1101666667,37.7745833333,45.8776666667,13.25275,9.47375000001,22.6930833333,35.2941666667,13.2796666666
581.98,15.052,64.1729166667,37.7714166667,45.9383333333,13.2175833333,9.49266666667,22.7155833333,35.3345833333,13.279
582.32,15.02675,64.146,37.7234166667,45.942,13.2140833333,9.50641666667,22.697,35.3121666667,13.2575
582.66,15.13325,64.1884166667,37.7740833333,46.0013333333,13.2785,9.55783333333,22.75525,35.4025833334,13.3321666667
583.00,15.1095,64.0834166667,37.7324166666,45.9812222222,13.198,9.54441666667,22.67725,35.358,13.3181666667
583.34,15.1499166667,64.1191666667,37.7465833333,46.0698888889,13.2439166666,9.58358333334,22.7306666667,35.4020833333,13.3936666667
583.68,15.0643333333,63.95225,37.6280833333,45.979,13.1433333333,9.52175000001,22.638,35.269,13.35525
584.01,15.02675,63.9345833333,37.61075,45.9468888889,13.092,9.47441666668,22.60775,35.2476666666,13.2750833333
584.35,15.03975,63.8310833334,37.5855833333,45.9056666667,13.1038333333,9.53958333332,22.5840833333,35.2016666666,13.2785
584.69,15.09525,63.8941666667,37.6323333333,45.9674444444,13.15125,9.572,22.6465,35.2518333333,13.3464166667
585.03,15.0403333334,63.8433333333,37.5970833333,45.9263333333,13.1025,9.54233333333,22.5925,35.2025,13.30575
585.37,15.026,63.7710833333,37.5743333333,45.9117777778,13.13625,9.58716666668,22.59375,35.2089166667,13.3738333333
585.70,15.0293333333,63.7125833333,37.5453333333,45.9135555556,13.1190833333,9.59016666667,22.6050833333,35.1864166667,13.41
586.04,15.0538333333,63.6986666667,37.5535,45.9204444445,13.1280833333,9.61208333332,22.6204166667,35.16525,13.4350833334
586.38,15.0131666667,63.5709166666,37.4708333333,45.8348888889,13.1218333333,9.60691666667,22.58325,35.0605833334,13.4345
586.72,15.1353333333,63.6475833333,37.52825,45.9227777778,13.2591666667,9.75025,22.7676666667,35.1580833333,13.5701666667
587.06,15.0439166667,63.5495,37.3911666667,45.8218888889,13.1599166667,9.68191666666,22.6761666667,35.06,13.4711666666
587.39,15.09775,63.6510833333,37.4583333333,45.9235555556,13.2459166667,9.70375000001,22.7168333333,35.1584166666,13.5019166667
587.73,15.1183333333,63.6473333333,37.4858333334,45.9505555556,13.2645,9.76249999999,22.7665,35.2013333333,13.537
588.07,15.0581666667,63.6248333334,37.4179166667,45.9358888889,13.2195,9.68975000001,22.73525,35.1688333334,13.5110833333
588.41,15.0315833333,63.5025,37.33075,45.8774444445,13.1954166667,9.70391666665,22.7071666667,35.1304166667,13.5103333333
588.74,15.1193333333,63.5135,37.33675,45.9138888889,13.2565,9.78100000001,22.7551666667,35.149,13.6116666667
589.08,15.2045,63.6206666667,37.3979166667,46.0055555556,13.3355,9.89608333335,22.8489166667,35.2236666667,13.6860833334
589.42,15.29325,63.71775,37.48875,46.0654444444,13.4365,9.94049999999,22.9069166667,35.2855,13.7580833333
589.76,15.2875833333,63.7248333334,37.4861666666,46.0612222222,13.4244166667,9.95416666668,22.921,35.27925,13.8075
590.09,15.2701666667,63.7626666667,37.4784166667,46.097,13.3678333333,9.94525,22.9115833334,35.2536666667,13.7983333334
590.43,15.1051666667,63.6103333333,37.3423333333,45.9813333333,13.2265,9.84049999999,22.7284166667,35.1035833333,13.6668333333
590.77,15.152,63.61175,37.3465,46.0333333333,13.2799166667,9.89000000001,22.7854166667,35.1306666667,13.7230833334
591.11,15.1610833333,63.5365833333,37.30225,45.9915555556,13.2681666666,9.94033333334,22.7838333333,35.0861666667,13.7633333334
591.44,15.12925,63.479,37.2611666667,45.9625555556,13.2185,9.87533333332,22.7178333333,34.9815,13.76925
591.78,15.1348333333,63.5626666667,37.2866666667,46.0274444444,13.216,9.86658333332,22.7393333333,35.0168333333,13.785
592.12,15.1718333333,63.6195,37.334,46.0967777778,13.2800833333,9.91658333333,22.79375,35.0733333333,13.8759166666
592.46,15.1286666667,63.5519166667,37.278,46.0761111111,13.2224166667,9.916,22.7605833333,35.0256666666,13.8563333333
592.79,15.09175,63.4054166666,37.1848333333,45.9704444444,13.1438333333,9.83583333333,22.7160833333,34.90875,13.8309166666
593.13,15.0190833334,63.3415,37.1088333333,45.9278888889,13.068,9.80800000001,22.664,34.82025,13.7765833334
593.47,14.9688333333,63.2798333333,37.0536666667,45.8715555555,13.0335833334,9.76383333333,22.6313333333,34.7745833333,13.73575
593.80,15.0265833334,63.3089166667,37.0323333334,45.8985555556,13.0965,9.80533333333,22.6604166667,34.8250833333,13.818
594.14,15.14375,63.43875,37.10975,46.0176666667,13.1595833333,9.87591666667,22.7606666667,34.9154166667,13.9395
594.48,15.2276666667,63.5054166667,37.1999166667,46.0725555556,13.22625,9.97708333333,22.8305,34.9926666667,14.0738333333
594.81,15.2409166667,63.4475833333,37.1305833333,46.0702222222,13.25625,9.99391666668,22.84025,34.9286666667,14.0968333334
595.15,15.2114166667,63.415,37.0679166666,46.056,13.242,10.0135833333,22.828,34.9210833333,14.0513333333
595.49,15.2329166666,63.41475,37.0423333334,46.0266666667,13.26025,10.0531666667,22.8324166667,34.9043333333,14.0806666667
595.82,15.1885,63.3821666667,36.9415833334,45.9793333333,13.2204166666,10.0465833333,22.7991666667,34.8455833333,14.0641666667
596.16,15.2149166667,63.3735833333,36.951,45.9958888889,13.2669166666,10.05225,22.8173333333,34.8613333334,14.0791666666
596.50,15.2186666667,63.3905,36.9310833334,46.0278888889,13.29825,10.0993333333,22.8340833334,34.8738333333,14.1235
596.83,15.2805,63.3800833334,36.9641666667,46.0865555556,13.3323333333,10.1761666667,22.8793333333,34.9156666667,14.1835
597.17,15.38075,63.4694166667,37.0268333333,46.1935555556,13.4211666667,10.3121666667,22.9688333333,34.9986666667,14.2965
597.51,15.3188333333,63.3819166666,37.0039166667,46.1585555556,13.3915833333,10.3206666667,22.9456666666,34.9290833333,14.2630833333
597.84,15.2893333333,63.3686666667,36.9510833333,46.1306666667,13.4024166666,10.3240833333,22.95375,34.9258333333,14.23625
598.18,15.2576666667,63.2668333334,36.8713333333,46.0928888889,13.3821666667,10.3013333333,22.9348333333,34.8608333334,14.2015
598.52,15.2993333334,63.4088333333,36.9188333334,46.245,13.42375,10.3751666666,23.013,35.0024166666,14.2728333333
598.85,15.3893333333,63.4810833333,36.9395,46.3235555556,13.4908333333,10.4685,23.073,35.069,14.384
599.19,15.38425,63.341,36.8650833333,46.2716666667,13.485,10.4885833333,23.04575,34.9900833333,14.3945833333
599.53,15.4365,63.3896666667,36.9185833333,46.3957777778,13.4965833333,10.4945,23.09425,35.0176666667,14.4241666667
599.86,15.4336666666,63.4613333333,36.92675,46.4092222222,13.4850833333,10.5295,23.1268333333,35.0218333334,14.4709166667
600.20,15.4309166666,63.37625,36.9039166667,46.4123333333,13.4625833333,10.49625,23.08175,34.9885833334,14.4471666667
600.53,15.3775833333,63.3068333333,36.8201666667,46.3642222222,13.4261666667,10.4484166667,23.0260833333,34.9170833333,14.4336666667
600.87,15.2849166667,63.1495,36.6375,46.2734444445,13.3144166667,10.31125,22.9059166667,34.7668333333,14.33925
601.21,15.3094166667,63.16875,36.5875833333,46.2897777778,13.2720833334,10.2774166667,22.9033333333,34.8018333333,14.3591666667
601.54,15.30025,63.0525833334,36.56525,46.2436666667,13.2688333333,10.2765,22.832,34.7128333333,14.3553333333
601.88,15.2526666667,62.99625,36.4860833334,46.15,13.19375,10.2778333334,22.7801666667,34.64425,14.3304166667
602.21,15.17525,62.9184166667,36.3968333333,45.9711111111,13.1013333334,10.20175,22.6774166667,34.505,14.2631666667
602.55,15.1665,62.8184166667,36.3540833333,45.9621111111,13.0815,10.20625,22.6725,34.46975,14.2445
602.88,15.1854166667,62.8163333333,36.3565833334,45.9752222222,13.0881666667,10.2474166667,22.71925,34.5105833333,14.31025
603.22,15.1551666667,62.7409166667,36.2985833333,45.8975555556,13.063,10.2715833333,22.676,34.4605,14.2994166667
603.56,15.2073333333,62.78825,36.2951666667,45.9358888889,13.0469166667,10.2826666667,22.7035,34.4449166667,14.3374166667
603.89,15.2049166666,62.85375,36.3093333333,45.9731111111,13.0374166667,10.32,22.7093333333,34.4350833333,14.3640833333
604.23,15.2293333333,62.8806666667,36.2920833333,45.9796666667,13.0513333333,10.3275,22.7171666667,34.4495833333,14.3834166666
604.56,15.2623333333,62.8721666667,36.30125,45.9971111111,13.0881666667,10.3944166667,22.73925,34.4559166667,14.4323333333
604.90,15.2591666666,62.8655833334,36.28025,46.013,13.0929166667,10.4199166667,22.7355,34.3803333333,14.4399166666
605.23,15.2645,62.8651666667,36.2341666666,46.0301111111,13.043,10.41675,22.7586666667,34.3726666667,14.4594166667
605.57,15.3009166667,62.90625,36.2585,46.1416666667,13.07875,10.4434166667,22.805,34.39625,14.506
605.90,15.3314166667,62.867,36.2455,46.1945555556,13.07675,10.4498333333,22.8228333333,34.3856666666,14.53375
606.24,15.3279166667,62.8716666667,36.2311666667,46.1432222222,13.08625,10.4400833333,22.8090833333,34.3378333333,14.5701666667
606.58,15.3314166667,62.8758333333,36.19725,46.162,13.0845833333,10.4561666666,22.801,34.314,14.5836666667
606.91,15.3524166667,62.7764166667,36.15075,46.1292222222,13.0750833334,10.4664166667,22.7980833334,34.2638333333,14.61825
607.25,15.3244166667,62.6648333334,36.0475833333,46.1116666667,13.0988333333,10.48425,22.7610833334,34.2244166667,14.5955
607.58,15.3348333333,62.5785833333,35.9823333333,46.0362222222,13.101,10.4930833334,22.7815,34.1966666667,14.6231666667
