wavelength,Back_LanVerm,Belly_LanVerm,Breast_LanVerm,Crissum_LanVerm,Crown_LanVerm,DorTail_LanVerm,Patch10_LanVerm,Patch11_LanVerm,Rump_LanVerm,Throat_LanVerm,WingTip_LanVerm
523.14,10.0137333333,30.4957333333,19.8806666667,20.9355333333,5.9338,6.04756666667,47.750370115,3.6496,27.4008,7.02353333333,6.00436666667
523.48,10.062,30.679,20.0038,21.0325333333,5.94593333334,6.04353333333,47.7429448276,3.63033333333,27.5862666667,7.03253333333,6.00506666667
523.83,10.0893333333,30.8106666667,20.0920666667,21.0771333333,5.92986666667,6.00453333333,47.6752252874,3.5994,27.7108,6.99866666667,5.973
524.17,10.1529333333,30.989,20.214,21.1645333333,5.95473333333,5.99793333333,47.6982275862,3.59486666667,27.8888,7.0036,5.9612
524.52,10.1892,31.1207333333,20.3030666667,21.2255333333,5.96153333333,5.98673333333,47.6548758621,3.58513333333,28.0245333333,6.99746666667,5.95636666667
524.87,10.2266666667,31.2642,20.4025333333,21.2900666667,5.97233333333,5.98646666667,47.6481908046,3.57613333333,28.1566666667,7.00113333333,5.96636666667
525.21,10.2797333333,31.4391333333,20.5288666667,21.3859333333,5.99906666666,5.99746666667,47.6768436782,3.58373333333,28.332,7.00966666667,5.9747
525.56,10.3265333333,31.5853333333,20.6540666667,21.4575333333,6.00926666667,5.98776666667,47.6775793103,3.56846666667,28.4845333333,6.99646666667,5.95973333333
525.90,10.3804,31.7951333333,20.7958666667,21.5462,6.03253333333,5.9906,47.7423816092,3.56706666667,28.656,6.98766666667,5.94143333333
526.25,10.4424666667,32.0289333333,20.9585333334,21.6673333333,6.05226666667,6.00503333333,47.8600298851,3.57466666667,28.8514666667,6.9966,5.94626666667
526.59,10.4933333333,32.2321333333,21.1066,21.7717333333,6.07746666667,6.01626666667,47.9296850575,3.58473333333,29.0302666667,7.01173333333,5.9586
526.94,10.5450666667,32.4439333333,21.2392666667,21.8748666667,6.0904,6.01673333333,48.0240666667,3.58453333333,29.2008,7.0188,5.95423333333
527.28,10.5895333333,32.6106,21.355,21.9528666667,6.09793333333,6.0163,48.0731885058,3.58446666667,29.3486666667,7.01353333334,5.9477
527.63,10.6172,32.7594666667,21.4514666667,22.0247333333,6.1036,6.0117,48.1218942529,3.57686666666,29.4736666667,7.0116,5.9374
527.97,10.6458,32.8851333333,21.5319333333,22.0923333333,6.106,6.00353333333,48.1533011494,3.5682,29.5705333333,7.0054,5.93423333333
528.32,10.6936666667,33.0095333333,21.6222666667,22.1577333333,6.12253333333,6.01616666667,48.2019816092,3.576,29.6746666667,7.024,5.93893333333
528.66,10.7334666667,33.1190666667,21.6951333333,22.2192,6.1382,6.0174,48.235016092,3.58306666667,29.7704666667,7.0362,5.93433333333
529.01,10.7642,33.2150666667,21.7682666667,22.2676666667,6.14473333333,6.01343333333,48.2494758621,3.57766666667,29.8478666667,7.03613333333,5.93236666667
529.35,10.8006666667,33.3129333333,21.8425333333,22.3276666667,6.1632,6.0192,48.2725356322,3.5914,29.9346,7.053,5.94486666667
529.70,10.8378666667,33.4014666667,21.9092666666,22.3826,6.18113333333,6.02826666667,48.2707425287,3.598,30.0178,7.06826666667,5.9653
530.04,10.8722,33.4672666667,21.9650666667,22.4200666667,6.1916,6.02656666667,48.2367977012,3.59793333333,30.0853333333,7.07773333333,5.96826666667
530.39,10.9098,33.5370666667,22.0296,22.4617333334,6.193,6.0185,48.2130022988,3.59153333333,30.16,7.0758,5.9639
530.73,10.939,33.6194666667,22.1058666667,22.505,6.203,6.0092,48.1722988506,3.58873333333,30.2400666667,7.07666666667,5.96326666667
531.08,10.989,33.7206,22.1932666667,22.5656,6.21873333333,6.00726666667,48.152570115,3.5894,30.3345333333,7.08866666667,5.96793333333
531.42,11.0428666667,33.8344,22.291,22.6312,6.24246666667,6.01383333333,48.1362436782,3.6016,30.4383333333,7.10586666667,5.98276666667
531.77,11.1043333333,33.939,22.3845333333,22.6916,6.26793333333,6.02573333333,48.1144183908,3.61486666667,30.5491333333,7.12193333333,5.99713333333
532.11,11.1522,34.075,22.4998,22.7713333333,6.281,6.0327,48.1286482759,3.61946666667,30.6685333333,7.1266,6.01143333333
532.46,11.1927333333,34.1752,22.5974,22.8314666667,6.2848,6.027,48.1227149425,3.6176,30.7677333334,7.12793333333,6.01903333333
532.80,11.2348,34.2755333333,22.6838666667,22.8859333333,6.30526666667,6.0308,48.1222758621,3.62566666667,30.8714666667,7.1358,6.02386666667
533.15,11.2767333333,34.3848,22.7665333333,22.9426666667,6.3056,6.03093333333,48.144183908,3.62213333333,30.9762666667,7.13686666667,6.01803333333
533.49,11.3156,34.4626666667,22.8499333333,22.9957333333,6.31086666667,6.0313,48.1430275862,3.6216,31.0497333333,7.14153333333,6.01193333333
533.84,11.3686,34.5714,22.9496666667,23.0662666667,6.33386666667,6.04563333333,48.1497609195,3.6394,31.1543333334,7.1618,6.02453333333
534.18,11.4142,34.6825333333,23.0349333333,23.1294666667,6.3558,6.05246666667,48.1464298851,3.65626666667,31.2482,7.17473333333,6.03966666667
534.52,11.4738,34.7784,23.1266666667,23.1955333333,6.37713333333,6.0666,48.1514643678,3.6656,31.3458,7.19446666667,6.05303333333
534.87,11.5144666667,34.8597333333,23.2148,23.2458666667,6.397,6.07176666667,48.1335011494,3.67846666667,31.4206666667,7.20753333333,6.06956666667
535.21,11.5849333333,34.9648666667,23.3336,23.3264,6.417,6.08653333333,48.151354023,3.68873333333,31.5413333333,7.21786666667,6.08313333333
535.56,11.6192666667,35.0536,23.4292,23.3848,6.43046666667,6.0879,48.1349747126,3.6942,31.6206,7.22593333333,6.09396666667
535.90,11.6713333333,35.1591333333,23.5169333333,23.4558666667,6.45493333333,6.09196666667,48.1434597701,3.701,31.7249333333,7.2386,6.105
536.25,11.7256,35.2607333333,23.5993333333,23.5128666667,6.46593333333,6.1006,48.1216068966,3.7026,31.8148,7.24266666667,6.10406666667
536.59,11.7791333333,35.3492,23.6762,23.5721333333,6.48093333333,6.10106666667,48.1225609196,3.71333333333,31.897,7.25653333333,6.11346666667
536.93,11.8181333333,35.4334666667,23.7398,23.6208,6.5,6.1024,48.0955655172,3.71713333333,31.9662666667,7.2638,6.1263
537.28,11.8758,35.5772666667,23.8302666667,23.7022666667,6.51646666667,6.11063333333,48.1351632184,3.72686666667,32.0969333333,7.28213333333,6.13526666667
537.62,11.8978666667,35.6534666667,23.8874666667,23.7256,6.50486666667,6.0775,48.1235241379,3.6982,32.1561333333,7.25593333334,6.112
537.97,11.9426,35.746,23.9661333333,23.7689333333,6.5072,6.07906666667,48.1083057471,3.6894,32.2360666667,7.255,6.10086666667
538.31,12.0072,35.86,24.0655333333,23.8322666667,6.52886666667,6.10323333333,48.1129264368,3.70653333333,32.3344666667,7.2768,6.1211
538.65,12.0840666667,36.0172666667,24.1665333333,23.9289333333,6.54666666667,6.11033333333,48.1621425287,3.71213333333,32.4691333333,7.28813333334,6.1175
539.00,12.1195333333,36.1338,24.2511333333,23.9733333333,6.5508,6.1026,48.1672068965,3.70753333333,32.5646,7.29266666667,6.1174
539.34,12.1681333333,36.245,24.3428666667,24.024,6.5472,6.10093333333,48.1861034483,3.6998,32.6638666667,7.2956,6.09983333333
539.69,12.2045333333,36.3502666667,24.44,24.0680666667,6.54706666667,6.0922,48.2022827586,3.69073333333,32.7578666667,7.30266666667,6.09376666667
540.03,12.2595333333,36.4535333333,24.5354,24.1226666667,6.571,6.10483333333,48.2347563218,3.70133333333,32.8344666667,7.3236,6.11423333333
540.37,12.3004666667,36.5639333333,24.6246,24.1747333333,6.58406666667,6.1121,48.2666482759,3.70173333333,32.9173333333,7.3396,6.12583333333
540.72,12.3382666667,36.6636,24.7227333333,24.239,6.5976,6.1168,48.3173333333,3.7056,33.0062666666,7.35,6.13036666667
541.06,12.3733333333,36.7268666667,24.7871333333,24.28,6.61633333333,6.12836666667,48.3277448276,3.7146,33.0692,7.36453333333,6.13923333333
541.40,12.4119333333,36.7887333333,24.8568666667,24.3365333333,6.6252,6.1395,48.3402528736,3.72993333333,33.1336666667,7.37833333333,6.1532
541.75,12.4401333333,36.8778666667,24.9349333333,24.3966666667,6.636,6.14153333333,48.3833839081,3.7342,33.2134,7.39573333333,6.15516666667
542.09,12.4576666667,36.9336,24.9929333333,24.4464,6.64633333333,6.13476666667,48.4032344828,3.7366,33.2632666667,7.39473333334,6.15663333333
542.43,12.4742,36.9832,25.0549333333,24.4718666667,6.653,6.13336666667,48.4026712644,3.73933333333,33.3146,7.40426666667,6.1597
542.78,12.5106666667,37.0340666667,25.1012,24.5089333333,6.66386666667,6.13616666667,48.3886252874,3.7488,33.3527333333,7.41966666667,6.1644
543.12,12.5487333333,37.1104666667,25.181,24.5681333333,6.67186666667,6.1392,48.4057195402,3.75873333333,33.4362,7.4372,6.17576666667
543.46,12.5907333333,37.1677333333,25.2493333333,24.6162,6.68186666667,6.14363333333,48.4140321839,3.76353333333,33.5014666667,7.44786666667,6.1779
543.81,12.6147333333,37.2778,25.3302666667,24.6720666667,6.68113333333,6.13476666667,48.4526183908,3.75733333333,33.5959333333,7.4572,6.17133333333
544.15,12.6525333333,37.3443333333,25.4075333333,24.7227333333,6.68066666667,6.14053333333,48.4377862069,3.76373333333,33.6508,7.4676,6.1649
544.49,12.692,37.4089333333,25.4747333333,24.7656,6.6868,6.1486,48.428154023,3.7746,33.7149333333,7.48306666667,6.17493333333
544.84,12.7350666667,37.4797333333,25.5623333333,24.8060666667,6.69073333334,6.14026666667,48.4191287356,3.782,33.7778,7.49473333333,6.17893333333
545.18,12.7881333333,37.5782,25.6394666667,24.8568,6.71213333333,6.15943333333,48.4422666667,3.795,33.858,7.50893333333,6.18983333333
545.52,12.8490666667,37.6433333333,25.7135333333,24.9010666667,6.73253333333,6.16553333333,48.4508689655,3.80713333333,33.912,7.52026666667,6.20873333333
545.87,12.8961333333,37.7118,25.7736,24.9367333333,6.73133333333,6.16356666667,48.4213747126,3.8054,33.9835333333,7.52366666667,6.21916666667
546.21,12.9351333333,37.7747333333,25.8392,24.9792,6.73413333333,6.1656,48.3886022989,3.80386666667,34.03,7.52146666667,6.2193
546.55,12.9721333333,37.8546666667,25.9228,25.0421333333,6.7412,6.17093333333,48.4038252874,3.79346666667,34.0965333333,7.51433333333,6.21643333333
546.90,13.0181333333,37.9594,25.9884666667,25.0914666667,6.75193333333,6.1704,48.4467494253,3.78393333333,34.1596,7.5162,6.21483333333
547.24,13.0578,38.0183333333,26.0388666667,25.1252,6.764,6.17786666667,48.4227678161,3.78946666667,34.1799333333,7.5176,6.22183333333
547.58,13.0995333333,38.0724,26.1016,25.1659333333,6.77246666667,6.18983333333,48.4174206897,3.79213333333,34.2162,7.5066,6.22753333333
547.92,13.1208666667,38.1309333333,26.1599333334,25.2128666667,6.7736,6.18263333333,48.4351126437,3.7776,34.2694666667,7.49713333333,6.2248
548.27,13.1636,38.1966,26.2246,25.2546666667,6.78726666667,6.17943333333,48.4291471264,3.7706,34.3039333333,7.49566666667,6.21496666667
548.61,13.2005333333,38.2742666667,26.2886,25.3182666667,6.7966,6.19763333333,48.4535471265,3.76406666667,34.3597333333,7.49366666667,6.2183
548.95,13.2518666667,38.3810666667,26.3988,25.3881333333,6.81813333333,6.20366666667,48.4851494253,3.76986666667,34.4362,7.50606666667,6.2322
549.29,13.2754,38.4786666667,26.4872,25.4382666667,6.80533333333,6.19863333333,48.5027356322,3.75526666667,34.5180666667,7.49233333333,6.22476666667
549.64,13.3491333333,38.6203333333,26.6096,25.5237333333,6.80433333333,6.21,48.5932275862,3.7686,34.6160666667,7.5238,6.22536666667
549.98,13.4170666667,38.7444,26.7208666667,25.6058666667,6.8258,6.2099,48.6697402299,3.77493333333,34.7014,7.52773333333,6.22996666667
550.32,13.4591333333,38.8452,26.8224666667,25.6515333333,6.81993333333,6.2082,48.7071287356,3.77926666667,34.7768666667,7.545,6.22243333333
550.66,13.4847333333,38.8786,26.8813333333,25.699,6.8188,6.199,48.6702965517,3.78026666667,34.8135333334,7.5412,6.2164
551.01,13.5491333333,39.0204666667,27.0038,25.7820666667,6.85913333333,6.2273,48.7172758621,3.80766666667,34.9246666667,7.58046666667,6.25076666667
551.35,13.608,39.0922666667,27.0950666667,25.8290666667,6.8732,6.22256666667,48.7030574713,3.81853333333,34.9979333333,7.59353333333,6.25586666667
551.69,13.6682,39.1768666667,27.1767333333,25.8814,6.89213333333,6.225,48.7269517241,3.83913333333,35.0758666667,7.60326666667,6.2761
552.03,13.7002666667,39.2335333333,27.2339333333,25.9026666666,6.8886,6.225,48.7149448276,3.8396,35.12,7.60206666667,6.28673333333
552.38,13.7554,39.2966666667,27.3042666667,25.9350666667,6.88853333333,6.2296,48.686645977,3.84146666667,35.1492,7.613,6.30016666667
552.72,13.7843333333,39.3119333333,27.3398666667,25.946,6.89873333333,6.22766666667,48.6434206897,3.8464,35.1745333333,7.63786666667,6.3038
553.06,13.8487333333,39.3704666667,27.4131333333,25.9991333333,6.9416,6.2549,48.6486206897,3.8816,35.2214666667,7.679,6.34163333333
553.40,13.8681333333,39.4158,27.4748,26.0236666667,6.96286666667,6.26276666667,48.6485241379,3.8788,35.2548666667,7.6762,6.3368
553.74,13.926,39.5112666667,27.5567333334,26.0966,6.96833333333,6.2857,48.7008367816,3.88073333333,35.3374,7.70933333333,6.3578
554.09,14.0048666666,39.5952,27.6487333334,26.179,6.9986,6.30946666667,48.7526229885,3.89653333333,35.4270666667,7.73626666667,6.39003333333
554.43,14.079,39.6852666667,27.7639333333,26.2333333333,7.03886666667,6.34536666667,48.7884321839,3.923,35.4948666667,7.77126666667,6.42123333333
554.77,14.1663333333,39.7562666667,27.8634,26.3183333333,7.07259999999,6.3688,48.8459494253,3.95233333333,35.5914,7.80993333334,6.459
555.11,14.2245333333,39.8536666667,27.9652666667,26.404,7.10666666667,6.40473333333,48.901062069,3.9728,35.6976666667,7.85006666667,6.49096666667
555.45,14.2968666667,39.9760666667,28.0992666667,26.5042,7.14066666666,6.43713333333,48.9625655173,4.011,35.7927333333,7.88693333333,6.52456666667
555.80,14.3607333333,40.0586,28.2001333333,26.594,7.16093333333,6.44773333333,48.9986206896,4.0346,35.8525333333,7.918,6.5318
556.14,14.3901333333,40.1433333333,28.2891333333,26.6443333333,7.16966666666,6.4333,49.0544942529,4.03486666667,35.9265333333,7.92353333333,6.52556666667
556.48,14.4385333333,40.2392,28.3950666667,26.7202666667,7.18813333333,6.43783333333,49.1056873563,4.03553333333,35.9924,7.93206666667,6.52446666666
556.82,14.4756,40.2864666667,28.4528666667,26.7531333333,7.18960000001,6.43696666667,49.1008482759,4.02653333333,36.0088666667,7.92906666667,6.5174
557.16,14.527,40.3532666666,28.5198666667,26.781,7.18753333333,6.40526666667,49.0961609195,4.01173333333,36.0610666667,7.91033333334,6.5183
557.50,14.5249333333,40.3528666667,28.5471333333,26.7639333333,7.1722,6.38273333333,49.044291954,4.0,36.0628,7.87853333333,6.50336666667
557.85,14.5442666667,40.4334666667,28.6265333333,26.7968666667,7.17353333333,6.37266666667,49.0531011494,3.997,36.1115333333,7.89473333333,6.5057
558.19,14.5469333333,40.4769333333,28.6564666667,26.8029333333,7.15106666667,6.3544,49.0221310345,3.9716,36.117,7.86593333333,6.4777
558.53,14.5229333333,40.4979333333,28.679,26.7756666667,7.09453333333,6.3081,48.9644781609,3.91233333333,36.0816666667,7.80646666667,6.42463333333
558.87,14.5436666667,40.4914666667,28.7039333333,26.7818,7.08733333333,6.29726666667,48.9148482759,3.90553333333,36.0364,7.79093333333,6.42046666667
559.21,14.5794666667,40.5479333333,28.7463333333,26.8049333333,7.07986666667,6.2894,48.9178873563,3.88173333333,36.0704,7.79573333333,6.39913333333
559.55,14.6306,40.6317333333,28.8204,26.8256,7.07286666667,6.28503333333,48.9542965517,3.86393333333,36.1286,7.785,6.3977
559.89,14.6570666667,40.634,28.8480666667,26.8485333333,7.097,6.29606666667,48.901845977,3.87866666667,36.1288,7.78493333333,6.40486666667
560.23,14.6834,40.6761333333,28.8894,26.8611333333,7.0746,6.2876,48.881183908,3.8562,36.1372,7.76513333333,6.40216666667
560.58,14.6726,40.6932,28.9076666667,26.841,7.02020000001,6.24883333333,48.8462367816,3.81086666667,36.1382666667,7.7272,6.3563
560.92,14.7367333333,40.7725333333,29.0071333333,26.9284666667,7.07053333333,6.3125,48.8806252874,3.86566666667,36.2025333333,7.78386666667,6.40066666667
561.26,14.8098,40.8620666667,29.119,27.0143333333,7.10906666666,6.34506666667,48.9612137931,3.9056,36.2753333333,7.8222,6.43396666667
561.60,14.8502,40.8992666667,29.1474666667,27.0432666667,7.12526666667,6.35576666667,48.9109310345,3.9114,36.2934666667,7.80786666667,6.43813333333
561.94,14.9265333333,40.9721333333,29.23,27.1066666667,7.15733333334,6.38893333333,48.9354413793,3.93366666667,36.3518,7.83386666667,6.47353333333
562.28,14.9924,41.0638,29.3322666667,27.1812666667,7.21593333334,6.43133333333,48.9867011494,3.975,36.4370666667,7.88753333333,6.51003333333
562.62,15.0721333333,41.2243333333,29.462,27.2753333333,7.25246666667,6.44946666667,49.1064551724,4.00173333333,36.5550666667,7.92393333333,6.52676666667
562.96,15.1136666667,41.2406,29.5112666667,27.2934,7.28519999999,6.45846666667,49.0521333333,4.0198,36.5522666667,7.9458,6.56526666667
563.30,15.1669333333,41.3030666667,29.5794666667,27.3468666667,7.31600000001,6.4837,49.0528827586,4.04293333333,36.5955333333,7.97313333333,6.5895
563.64,15.2217333333,41.4008,29.6900666667,27.3909333333,7.31946666667,6.4997,49.0788252874,4.0456,36.6641333333,7.996,6.61186666667
563.99,15.2501333334,41.4248,29.7182666667,27.4082,7.31400000001,6.48696666667,49.0765747126,4.03413333333,36.7004,7.98986666666,6.6083
564.33,15.3172,41.5034666667,29.8064,27.4786666667,7.34533333334,6.499,49.1133678161,4.06093333333,36.7703333333,8.00973333333,6.63463333333
564.67,15.3272,41.4936666667,29.8212,27.4668,7.31766666666,6.48506666667,49.0292712644,4.039,36.7356,7.99626666667,6.62973333333
565.01,15.3714,41.5059333333,29.8713333333,27.4798,7.33753333333,6.50666666667,48.9794528735,4.04546666667,36.7428666667,8.02746666667,6.65113333333
565.35,15.3896666667,41.4815333333,29.8932666667,27.4631333333,7.32439999999,6.49393333333,48.9277908046,4.04293333333,36.7058,8.0216,6.63923333333
565.69,15.4144666667,41.5311333333,29.9624666667,27.4963333333,7.34073333333,6.48386666667,48.9588965517,4.0474,36.7597333333,8.03486666667,6.64043333333
566.03,15.4297333333,41.5403333333,29.9642,27.4962,7.3044,6.45493333333,48.9289931035,4.02626666667,36.7536666667,8.01693333333,6.61536666667
566.37,15.4198666667,41.5134,29.9631333333,27.4994,7.28486666667,6.43893333333,48.8500160919,4.00446666667,36.7313333333,7.9752,6.60086666667
566.71,15.4314,41.5525333333,30.0046,27.5188666667,7.24973333333,6.4191,48.8581448276,3.9778,36.7572666666,7.94046666667,6.56446666667
567.05,15.4368,41.5618666667,30.0388,27.5375333333,7.24433333333,6.41433333333,48.8266505747,3.97133333333,36.7714666667,7.93933333333,6.557
567.39,15.4825333333,41.5899333333,30.0852666667,27.5839333333,7.24686666667,6.40656666667,48.8506367816,3.966,36.7941333333,7.94166666666,6.5521
567.73,15.5211333333,41.641,30.1609333333,27.6285333333,7.25353333334,6.41833333333,48.8572137931,3.97706666667,36.8238666667,7.95626666667,6.5544
568.07,15.5684,41.7324666667,30.2435333333,27.7015333333,7.27053333334,6.44,48.8903885057,3.99233333333,36.8786,7.97506666667,6.57486666667
568.41,15.6141333333,41.8193333333,30.3372666667,27.7530666666,7.28533333334,6.43566666667,48.9669977012,3.9876,36.9568,7.98166666667,6.56623333333
568.75,15.6521333333,41.9027333333,30.4156,27.8050666667,7.2932,6.41363333333,49.0068,3.9802,37.0255333333,7.95393333333,6.55233333333
569.09,15.6954666667,41.9754666667,30.4994,27.8670666667,7.31620000001,6.4242,49.0288758621,3.98786666667,37.0856,7.97393333333,6.57286666667
569.43,15.7150666667,41.978,30.5041333333,27.8663333333,7.28579999999,6.4067,48.9729103448,3.97193333333,37.0566666667,7.958,6.5758
569.77,15.7372,41.9947333333,30.5552,27.8810666667,7.28339999999,6.40486666667,48.9420689655,3.9694,37.055,7.9402,6.56233333333
570.11,15.7870666667,42.0268666667,30.6136666667,27.8932666667,7.28240000001,6.40726666667,48.9406505747,3.96773333333,37.0808666667,7.95906666667,6.57056666666
570.45,15.8205333333,42.0611333333,30.6642666667,27.9364666666,7.28753333333,6.41673333333,48.9220137931,3.97053333333,37.09,7.966,6.5763
570.79,15.8554,42.0981333333,30.7319333333,27.9669333333,7.28713333333,6.41966666667,48.9017747126,3.9804,37.1117333333,7.9656,6.5758
571.13,15.8832666667,42.1716666667,30.7994,27.9946,7.28346666667,6.42536666667,48.9096988506,3.98626666667,37.1594666667,7.9618,6.5749
571.47,15.9213333333,42.2273333333,30.8583333333,28.0358666667,7.29220000001,6.42706666667,48.9141425287,3.9952,37.1914,7.9662,6.58596666667
571.81,15.9750666667,42.2635333333,30.9211333333,28.0615333333,7.30533333333,6.44556666667,48.9293356322,3.9952,37.2298666667,7.97126666667,6.58783333333
572.15,16.0298666667,42.3272666667,30.9961333334,28.097,7.33426666667,6.4689,48.9419103448,4.01586666667,37.2781333333,7.99246666667,6.60883333333
572.49,16.046,42.3424,31.0005333333,28.1016666667,7.30579999999,6.45836666667,48.8965770115,3.99886666667,37.2607333333,7.97326666666,6.58356666667
572.83,16.0930666667,42.394,31.0755333333,28.1385333333,7.31326666666,6.4723,48.9229287356,4.00713333333,37.2944666667,7.981,6.59823333333
573.17,16.1568,42.4963333333,31.2042666667,28.2230666667,7.35133333333,6.50856666667,48.997754023,4.0346,37.3907333333,8.0124,6.61226666667
573.51,16.227,42.5895333333,31.3134,28.3070666666,7.38653333333,6.53676666667,49.0520344828,4.06166666667,37.4774666667,8.05346666667,6.6452
573.85,16.2786,42.6684,31.3881333333,28.3664,7.40446666666,6.54603333333,49.0740712644,4.08653333333,37.5322666667,8.07793333333,6.64823333333
574.19,16.3264,42.7078666667,31.4555333333,28.3854666667,7.41586666667,6.55296666667,49.11,4.0922,37.5878666667,8.09233333333,6.65133333333
574.53,16.3584666667,42.7665333333,31.5116,28.4196666667,7.41813333333,6.54546666667,49.1455379311,4.07353333333,37.6167333334,8.07573333333,6.6607
574.87,16.409,42.8073333333,31.5652666667,28.4658666667,7.43566666668,6.571,49.1550068966,4.08146666667,37.6420666667,8.09613333333,6.67986666667
575.21,16.4559333333,42.9184666667,31.6671333333,28.5228666667,7.45733333334,6.59086666667,49.216983908,4.09053333333,37.7362666667,8.11913333333,6.686
575.55,16.4672666667,42.9362666667,31.7047333333,28.5266666667,7.44919999999,6.58146666667,49.193583908,4.09606666667,37.7436,8.1222,6.67896666667
575.89,16.4660666667,42.913,31.6999333333,28.5327333333,7.42040000001,6.55656666667,49.1316643678,4.07,37.7108666667,8.10026666667,6.64466666667
576.22,16.5071333333,43.0122,31.81,28.5940666667,7.41346666667,6.56473333333,49.203,4.0744,37.7968,8.12473333333,6.6568
576.56,16.5398,43.0407333333,31.8450666667,28.63,7.41480000001,6.56723333333,49.206,4.07993333333,37.8283333333,8.12493333333,6.64466666667
576.90,16.5866666667,43.0790666667,31.887,28.6566666667,7.42159999999,6.57206666667,49.2003310345,4.10233333333,37.8513333333,8.1382,6.65713333333
577.24,16.5991333333,43.0642666667,31.8846,28.6320666667,7.39153333333,6.54743333333,49.1658229885,4.07726666667,37.8427333333,8.11266666667,6.63486666667
577.58,16.6232,43.0732,31.9292666667,28.6516666666,7.39319999999,6.54983333333,49.1420068965,4.081,37.8448,8.1046,6.65243333333
577.92,16.6678666667,43.1562666667,32.0029333333,28.7100666667,7.4174,6.57123333333,49.1544574713,4.1006,37.9022666667,8.13673333333,6.67576666667
578.26,16.7484666667,43.2432,32.0974666667,28.7544,7.44973333334,6.58726666667,49.1962551724,4.12486666667,37.9718666667,8.1752,6.6931
578.60,16.7682,43.2598666667,32.1098666666,28.7551333333,7.42620000001,6.5449,49.1782206897,4.10193333333,37.9948,8.16386666667,6.6737
578.94,16.7752,43.2284666667,32.0998666666,28.7516666667,7.40353333333,6.52253333333,49.1047471264,4.10753333333,37.9470666667,8.14466666667,6.6703
579.28,16.8221333333,43.2713333333,32.1722666667,28.8092666667,7.41466666666,6.5288,49.1220436782,4.10573333333,37.9674,8.16153333333,6.68873333333
579.61,16.8472666667,43.3182666667,32.2208,28.8326,7.39613333333,6.4918,49.1360988506,4.0932,38.0042,8.14653333333,6.68383333333
579.95,16.8862666667,43.3269333333,32.2606,28.8652,7.41933333333,6.50423333333,49.1092804598,4.10033333333,37.9884666667,8.16053333333,6.70813333333
580.29,16.9062666667,43.4246666667,32.3079333333,28.9157333333,7.39493333333,6.4938,49.1587816092,4.06826666667,38.0456,8.15493333333,6.69253333333
580.63,16.9644666667,43.4720666667,32.3920666667,28.9846,7.40573333333,6.49666666667,49.1934873563,4.06546666667,38.1164,8.16393333333,6.6998
580.97,17.0153333333,43.5570666666,32.5156666667,29.0859333333,7.4506,6.52646666667,49.2587885058,4.10446666667,38.1968666667,8.2022,6.72743333333
581.31,17.0759333333,43.6204,32.6001333333,29.1262,7.45186666667,6.54476666667,49.2976275862,4.088,38.2461333333,8.21553333333,6.71183333333
581.65,17.1317333333,43.698,32.6934,29.1830666667,7.44273333333,6.54133333333,49.331354023,4.07886666667,38.286,8.20666666667,6.7194
581.98,17.1411333333,43.6884666667,32.7072666667,29.2141333333,7.43753333333,6.55326666667,49.3134965517,4.07913333333,38.2866,8.21193333333,6.70823333333
582.32,17.1438666667,43.7110666667,32.7827333333,29.2316,7.43926666667,6.55226666667,49.2872482759,4.08093333333,38.2938666667,8.20466666667,6.71473333333
582.66,17.1933333333,43.7424666667,32.8539333333,29.2724,7.44413333334,6.5536,49.3083632184,4.0738,38.3466666666,8.20306666667,6.7038
583.00,17.2422,43.8217333333,32.9116,29.3040666666,7.47379999999,6.57913333333,49.3125218391,4.10306666667,38.3997333333,8.2282,6.7239
583.34,17.2759333333,43.8495333333,32.9746666667,29.3372666667,7.47286666667,6.6038,49.3337885058,4.0958,38.4186,8.229,6.7342
583.68,17.2800666667,43.8880666667,33.0022,29.3578666667,7.48393333334,6.60286666667,49.3038643678,4.1042,38.4506666667,8.24006666667,6.7249
584.01,17.3522,43.9399333333,33.1082666667,29.3911333333,7.5132,6.61396666667,49.3076850575,4.13393333333,38.4741333333,8.27086666667,6.75093333333
584.35,17.3601333334,43.9545333333,33.1536666667,29.3742,7.51353333333,6.62546666667,49.2517793103,4.12433333333,38.4598,8.27986666667,6.7574
584.69,17.4302,44.0354666667,33.2023333333,29.428,7.52773333334,6.66166666667,49.2736735632,4.13986666667,38.4951333334,8.3024,6.80613333333
585.03,17.4444,44.0712666667,33.2405333333,29.4428666667,7.52960000001,6.6608,49.248354023,4.1374,38.5149333333,8.31626666667,6.82103333333
585.37,17.4484,44.0382,33.2636,29.4327333333,7.535,6.66653333333,49.1976666667,4.1584,38.4895333333,8.32666666667,6.8237
585.70,17.5146666667,44.1252,33.3558,29.4878,7.55326666667,6.68333333333,49.2078229885,4.18773333334,38.5637333333,8.3682,6.83836666667
586.04,17.5746,44.2018,33.4486,29.5364666667,7.57306666667,6.70876666667,49.2435977012,4.2064,38.6028666667,8.38193333333,6.838
586.38,17.6442,44.281,33.5499333333,29.5835333333,7.60920000001,6.7318,49.3088735632,4.19906666667,38.6548666667,8.41373333333,6.87073333333
586.72,17.6857333333,44.2882666667,33.5925333333,29.6234,7.58573333333,6.7091,49.3094712644,4.1678,38.6791333333,8.41646666667,6.8546
