wavelength,Back_PlaCram,Belly_PlaCram,Breast_PlaCram,Crissum_PlaCram,Crown_PlaCram,DorTail_PlaCram,Rump_PlaCram,Throat_PlaCram,WingTip_PlaCram
569.43,11.4583666667,35.3823333333,10.1999333333,40.1587666667,7.76966666667,11.1413980392,17.4271333333,7.07646666667,12.3889333333
569.77,11.5239666667,35.4506,10.2615333333,40.2435666667,7.84219999999,11.2231176471,17.4871888889,7.14733333333,12.4546333333
570.11,11.4864666667,35.419,10.2158,40.2302333333,7.81146666667,11.2043235294,17.4498222222,7.10713333333,12.4197
570.45,11.4453333333,35.4081333333,10.1878,40.2372333333,7.78253333334,11.1893294118,17.4472,7.0693,12.3957666667
570.79,11.4284,35.3621333333,10.1732666667,40.1971333333,7.75606666666,11.1886313725,17.4209555556,7.0516,12.3731666667
571.13,11.4130666667,35.3592666667,10.1536,40.1779,7.75866666667,11.1784941176,17.4193666667,7.0575,12.3766333333
571.47,11.3465333333,35.3056,10.0861666667,40.1470333333,7.70593333334,11.122227451,17.3758777778,7.00986666667,12.3247
571.81,11.3648666666,35.3467333333,10.1159,40.2073333333,7.7282,11.1544647059,17.3889888889,7.0397,12.3616666667
572.15,11.3672333333,35.3897333333,10.1130666667,40.2718666667,7.72399999999,11.1583862745,17.4088111111,7.04536666667,12.3741333333
572.49,11.3846666667,35.4098666667,10.1328,40.3029333333,7.74686666667,11.176382353,17.4231,7.0296,12.3970333333
572.83,11.3992666667,35.4599333333,10.1479666667,40.3517,7.77020000001,11.1909529412,17.4556666667,7.04616666667,12.4204333333
573.17,11.3746666667,35.4492666667,10.0987,40.3777333333,7.73639999999,11.1759882353,17.4397222222,7.02413333333,12.3999333333
573.51,11.3388,35.4103333333,10.0576333333,40.3630333333,7.69993333333,11.1059568628,17.4031111111,6.97186666667,12.3672333333
573.85,11.3041333333,35.3961333333,10.0399333333,40.3581333333,7.66433333333,11.0610666667,17.3708777778,6.94143333333,12.3513666667
574.19,11.3059,35.4011333333,10.0491333333,40.3785666667,7.65719999999,11.0612490196,17.3570555555,6.9453,12.3488
574.53,11.3282333333,35.4350666667,10.0773666667,40.4350333333,7.68086666667,11.0939647059,17.3788666666,6.95766666667,12.3795
574.87,11.3820666667,35.4856,10.1438666667,40.5026666667,7.72386666666,11.1446901961,17.4225666667,6.9841,12.4315
575.21,11.4282666667,35.5436,10.1998333333,40.5707,7.75866666666,11.1915764706,17.4790111111,7.00953333333,12.4765
575.55,11.3885,35.4903333333,10.1590666667,40.5429,7.71233333333,11.1242333333,17.4431888889,6.95,12.4255
575.89,11.4030666667,35.5024,10.1683,40.5782,7.72253333333,11.1294137255,17.4511,6.9639,12.4382
576.22,11.4416,35.5165333333,10.1764,40.6147666667,7.73066666666,11.1560686274,17.4771777778,6.99603333333,12.4590333333
576.56,11.4403,35.5324,10.1692,40.6188333333,7.72479999999,11.1711568628,17.4447888889,6.9736,12.4569333333
576.90,11.452,35.6252,10.2068666667,40.7202333333,7.73586666666,11.1891901961,17.4781888889,6.9822,12.4591333333
577.24,11.4408666667,35.6913333333,10.173,40.7698666667,7.70006666667,11.2016411765,17.4791666667,6.93966666667,12.4401
577.58,11.5071,35.7820666667,10.2367666667,40.8565,7.77399999999,11.2909313725,17.5574666667,7.00506666667,12.4898333333
577.92,11.5602333333,35.8900666666,10.2430333333,40.9509333333,7.82286666667,11.3428862745,17.6218777778,7.03613333333,12.5345
578.26,11.6413333333,36.0634,10.3172333333,41.1254,7.8764,11.3847137255,17.7085888889,7.09643333333,12.6049666667
578.60,11.6068666667,36.0835333334,10.2857333333,41.1646333333,7.84500000001,11.3880882353,17.6847666667,7.0651,12.5871666667
578.94,11.6540333333,36.1832666667,10.3327666667,41.2300333333,7.89006666667,11.4604156863,17.7028555556,7.11933333333,12.6237
579.28,11.7172,36.2918,10.3881,41.3436666667,7.95246666666,11.5498529412,17.7788111111,7.21006666667,12.6818
579.61,11.7415333334,36.3344,10.4303,41.3957333333,7.95353333333,11.5653117647,17.7841444444,7.2142,12.6939
579.95,11.7451,36.4110666667,10.4741666667,41.4745666667,7.96140000001,11.608672549,17.7906333333,7.2341,12.7183333334
580.29,11.7299666667,36.4665333333,10.4736,41.5907,7.92900000001,11.5958058824,17.8123888889,7.22576666667,12.6924666667
580.63,11.7566333333,36.4495333333,10.5106666667,41.6160666667,7.94733333333,11.6174392157,17.8237111111,7.25696666667,12.7329
580.97,11.8093,36.4545333333,10.5592333333,41.6978666667,8.00580000001,11.6685686275,17.8879333333,7.3247,12.8086666667
581.31,11.8160666667,36.4828,10.563,41.7733,7.96306666666,11.6490607843,17.8827333333,7.32143333333,12.8220333333
581.65,11.8274333333,36.4786666667,10.5966333333,41.8129,7.9482,11.6577607843,17.8739,7.36246666667,12.8305333333
581.98,11.8444333333,36.4836,10.5954,41.8168666667,7.95826666667,11.6868019608,17.8875444445,7.3712,12.838
582.32,11.8072333333,36.4485333333,10.5492333333,41.8001,7.8944,11.626617647,17.8274,7.3305,12.7959333333
582.66,11.7545,36.4094,10.5091666667,41.7833666667,7.81900000001,11.5901352941,17.7878,7.26233333333,12.7233666667
583.00,11.7152333333,36.3672666667,10.5107666667,41.7439,7.7784,11.5533509804,17.7579,7.19956666667,12.6932666667
583.34,11.6970666666,36.3841333333,10.4453666667,41.7885333333,7.74966666667,11.5579352941,17.7332222222,7.17163333333,12.6698
583.68,11.7236666667,36.3534666667,10.4305333333,41.8187333333,7.781,11.5545411765,17.7479555556,7.18833333333,12.7125333333
584.01,11.7649,36.3086,10.4699666667,41.7131333333,7.82206666667,11.5873137255,17.7582777778,7.22506666667,12.731
584.35,11.777,36.3872,10.4934,41.7683666667,7.84,11.6048686275,17.7736666667,7.2384,12.738
584.69,11.7272,36.4033333333,10.5126666667,41.7624666667,7.78659999999,11.5800941177,17.7247444445,7.20866666667,12.6700333333
585.03,11.7093,36.4044,10.4658333333,41.758,7.7762,11.5592117647,17.7138777778,7.15913333333,12.6402666667
585.37,11.6947333334,36.4338,10.4878666667,41.7736666667,7.74946666667,11.5600882353,17.7246666666,7.12503333333,12.6317666667
585.70,11.637,36.3518,10.4390333333,41.6707,7.69033333334,11.5321333333,17.6646666667,7.05903333333,12.5804666667
586.04,11.6904,36.3929333334,10.4858333333,41.7117,7.74146666666,11.5828490196,17.7197,7.1094,12.6346333333
586.38,11.7323666667,36.3649333333,10.5263666667,41.7224666667,7.75446666666,11.5850509804,17.7400333334,7.15536666667,12.691
586.72,11.7847,36.416,10.5480666667,41.7581666667,7.81500000001,11.6588294118,17.7744111111,7.20133333333,12.7591
587.06,11.8021,36.4653333333,10.5861,41.7911,7.85606666667,11.6974313726,17.8259444445,7.2503,12.7870666667
587.39,11.8152,36.456,10.6229,41.7605666667,7.86440000001,11.7581392157,17.8371444444,7.3025,12.7884
587.73,11.7414,36.3810666667,10.5057666667,41.694,7.79560000001,11.6930784314,17.7564888889,7.2486,12.7337666667
588.07,11.7306,36.331,10.4565,41.6358,7.75879999999,11.692572549,17.7336444444,7.22683333333,12.7201333333
588.41,11.7915,36.3487333333,10.4807333333,41.6594333333,7.82613333333,11.7460980392,17.7766888889,7.2716,12.7887
588.74,11.8080333333,36.3397333333,10.5323333333,41.6621666667,7.84993333333,11.7337352941,17.7743111111,7.2703,12.8080666667
589.08,11.8455666667,36.4121333333,10.5467,41.7509,7.89566666667,11.8074941176,17.8116777778,7.32563333333,12.8672666667
589.42,11.8367333333,36.4067333333,10.5633666667,41.7799333333,7.86833333333,11.7707039216,17.8133666667,7.31033333333,12.8604666667
589.76,11.8173,36.4350666667,10.53,41.8185666667,7.8722,11.7681117647,17.8263222222,7.3239,12.8617333334
590.09,11.8590666667,36.5237333333,10.5470666667,41.8982333333,7.94066666667,11.8214137255,17.8652,7.4041,12.8935666667
590.43,11.8753333333,36.6082666667,10.5658333333,42.0168666667,7.92953333333,11.8160117647,17.8845555555,7.4221,12.923
590.77,11.8740333333,36.5552666667,10.5612666667,42.0012666667,7.92053333333,11.8116313726,17.8684777778,7.38866666667,12.9191666667
591.11,11.9084666667,36.6526666667,10.6179333333,42.095,7.96746666667,11.8238156863,17.9222777778,7.41266666667,12.9949666667
591.44,11.9762,36.7736,10.6715666667,42.2317333333,7.99606666667,11.8769745098,18.0078111111,7.4444,13.0721333333
591.78,11.9972666667,36.8494,10.7038666667,42.2942,8.00966666667,11.9181843137,18.0408777778,7.48376666667,13.1063
592.12,12.0817,36.9506666667,10.7708333333,42.3906,8.09466666666,11.9819196078,18.1429555555,7.5547,13.1935333333
592.46,12.0887333333,36.9847333333,10.7773333333,42.4255666667,8.08846666667,12.0486254902,18.1653666667,7.5954,13.2205666667
592.79,12.1046333333,36.9755333333,10.7762666667,42.4151666667,8.09526666667,12.0498490196,18.1710111111,7.56293333333,13.2348333333
593.13,12.1274333333,37.0304666667,10.7692333333,42.4626666667,8.13433333333,12.0806705883,18.1928222222,7.59326666667,13.2758666667
593.47,12.2051666667,37.0594666667,10.8490666667,42.4967,8.17673333334,12.1527882353,18.2436333333,7.65123333333,13.3502
593.80,12.2335666667,37.0646,10.8717333333,42.5465,8.19073333333,12.1401156863,18.2668888889,7.6405,13.3892666667
594.14,12.183,36.9481333333,10.8229,42.4095,8.14106666666,12.0984568627,18.1918666667,7.5603,13.3201
594.48,12.1787333333,36.9526,10.8195666667,42.3875,8.13073333333,12.0834823529,18.1818777778,7.57086666667,13.3326333333
594.81,12.1805333333,36.993,10.7899666667,42.4443666667,8.1048,12.1028980392,18.1853555555,7.54393333333,13.3093333333
595.15,12.2025333333,37.021,10.8036,42.4833666667,8.12439999999,12.1398960784,18.1943777778,7.5609,13.3314666667
595.49,12.2693,37.0002666667,10.8501666667,42.5006333333,8.16406666667,12.1426568628,18.2381444444,7.5865,13.3871
595.82,12.2443666667,36.9330666667,10.7916,42.4528666667,8.12439999999,12.1559764706,18.1883777778,7.5612,13.3634
596.16,12.2669333333,36.9716,10.7861333333,42.4992333333,8.13713333334,12.1698058823,18.2167888889,7.59893333333,13.3926333333
596.50,12.2946666667,37.0064666667,10.8108666667,42.5197,8.15966666666,12.1799941176,18.2408333333,7.60563333333,13.4253666667
596.83,12.3337333333,37.0035333334,10.8328333333,42.5173666667,8.21533333333,12.2140607843,18.2578777778,7.66586666667,13.4667
597.17,12.3477333333,37.0539333333,10.8304666667,42.5636,8.22706666667,12.2064529412,18.2807111111,7.66916666667,13.4798666667
597.51,12.2807,37.0123333333,10.757,42.508,8.16966666666,12.1582568628,18.2183666667,7.6062,13.4137333333
597.84,12.3413,37.0585333333,10.8166666667,42.5920333333,8.24453333333,12.2194862745,18.2889,7.6912,13.5043333333
598.18,12.3832666667,37.1388666667,10.8427666667,42.6617666667,8.27446666667,12.2580921569,18.3607555556,7.72866666667,13.5424333333
598.52,12.3702666667,37.0991333333,10.8423,42.6312666667,8.2822,12.2215392157,18.3595555555,7.7039,13.5356
598.85,12.3308333333,37.0556,10.8426333333,42.5883333333,8.25006666666,12.1507960784,18.3370444444,7.67566666667,13.4931333333
599.19,12.3193,37.1350666667,10.8329666667,42.6914666667,8.26666666667,12.1596215686,18.3580888889,7.65663333333,13.5061666667
599.53,12.3283666667,37.2291333333,10.8757,42.7515,8.2798,12.1718215686,18.3772444445,7.65593333333,13.5193333333
599.86,12.3792333333,37.2702,10.9030666667,42.7874666667,8.34766666667,12.2223921569,18.4429888889,7.67916666667,13.5829666667
600.20,12.3374666667,37.2141333334,10.8829666667,42.7555333333,8.30513333333,12.1547647059,18.4045666667,7.64536666667,13.5288666667
600.53,12.2846666667,37.1708666667,10.8230333333,42.7432,8.23673333333,12.1186823529,18.3747777778,7.5626,13.4893666667
600.87,12.2198,37.1147333333,10.7982666667,42.6727666667,8.17579999999,12.1021215686,18.3253333333,7.5159,13.4473666667
601.21,12.2231,37.1000666667,10.8060333333,42.6689666667,8.17626666666,12.0980372549,18.3427666667,7.5177,13.4788
601.54,12.2379333334,37.1296,10.7756333333,42.7171666667,8.15326666667,12.1046058823,18.3518,7.49866666667,13.4662333333
601.88,12.2679333333,37.0910666667,10.7860333333,42.7478,8.17813333334,12.1350039216,18.3484888889,7.4736,13.5068666667
602.21,12.2741666667,37.0916,10.7221666667,42.7132,8.12993333334,12.0947215686,18.3374111111,7.48726666667,13.5057333333
602.55,12.3543,37.1582666666,10.7536333333,42.8209,8.20573333333,12.1774431373,18.4094444445,7.53283333333,13.6021666667
602.88,12.3124,37.0720666667,10.6906666667,42.7521333333,8.15319999999,12.1477862745,18.3392111111,7.49813333333,13.5728666667
603.22,12.3289333333,37.0044,10.6871,42.6953666667,8.14333333333,12.1247372549,18.3588333333,7.51213333333,13.5707
603.56,12.3256,36.9774666667,10.6726666667,42.7143,8.1184,12.0950764706,18.3272333334,7.4728,13.5320666667
603.89,12.3387,37.0202,10.661,42.7698,8.13033333333,12.1139745098,18.3491333333,7.49866666667,13.5330666667
604.23,12.4180666667,37.1136,10.7159666667,42.8648333333,8.19539999999,12.1791607843,18.4124666667,7.55086666667,13.6007
604.56,12.4473333333,37.1408,10.6771666667,42.9312666667,8.20180000001,12.178345098,18.4196111111,7.558,13.595
604.90,12.5071666667,37.2474666667,10.7442333333,43.0328,8.2544,12.232427451,18.4864888889,7.60806666667,13.6513333333
605.23,12.5055,37.3046666667,10.7397,43.0250333333,8.26473333333,12.2038431373,18.519,7.60583333333,13.6413
605.57,12.5229,37.3484666666,10.7501,43.0276333333,8.28960000001,12.1867392157,18.5364888889,7.6439,13.6399666667
605.90,12.6007,37.4098,10.8235666667,43.1145333333,8.38266666667,12.2847431373,18.6098666667,7.71306666667,13.7103666667
606.24,12.5869,37.3474,10.8021666667,43.0345666667,8.35919999999,12.2524647059,18.5683555555,7.71566666667,13.6607666667
606.58,12.6363,37.418,10.8445333333,43.0798333333,8.40606666666,12.2716784314,18.6153111111,7.73613333333,13.6673
606.91,12.6199,37.4700666667,10.8184,43.1458333333,8.393,12.2528176471,18.6188777778,7.71533333333,13.6753
607.25,12.6331333333,37.479,10.8302666667,43.1474666667,8.40553333334,12.2804235294,18.6279555556,7.74173333333,13.7138666667
607.58,12.6164333333,37.418,10.7826,43.1025333333,8.39446666666,12.2642509804,18.6047222222,7.7003,13.7153
607.92,12.6013666667,37.4048,10.8094666667,43.0606,8.38993333333,12.2746686274,18.6065111111,7.6915,13.7039333333
608.25,12.5625,37.3674666667,10.8290666667,43.0028,8.39706666667,12.2574137255,18.5897888889,7.68173333333,13.6881
608.59,12.5401666667,37.3628666667,10.773,42.9907333333,8.3604,12.2374196078,18.5556111111,7.63596666667,13.6571666667
608.92,12.5568333333,37.3310666667,10.8134333333,43.0177333333,8.36706666667,12.2960666667,18.5344777778,7.6333,13.6801
609.26,12.5839,37.3707333333,10.8663666667,43.0584333333,8.38806666666,12.3395235294,18.5641333333,7.6543,13.7052333333
609.59,12.5547333333,37.3932666667,10.8816666667,43.0732333333,8.34539999999,12.3310039216,18.5396555555,7.58306666667,13.6830333333
609.93,12.5560333333,37.5021333333,10.9366666667,43.1842,8.382,12.3655039216,18.5717111111,7.6056,13.7135666667
610.26,12.5493,37.4906666667,10.9763333333,43.2106666667,8.38433333333,12.3827392157,18.5929111111,7.62156666667,13.7173333333
610.60,12.5405333334,37.5254666666,10.9867333333,43.2567666667,8.3856,12.4100039216,18.5725666667,7.6102,13.6802333333
610.93,12.5584333333,37.5977333333,11.0537,43.2579,8.42473333333,12.4234980392,18.5793444445,7.60026666667,13.6699333333
611.27,12.6233666667,37.6732666667,11.1557,43.3188,8.48940000001,12.4866803922,18.6239222222,7.67223333333,13.7246666667
611.60,12.6256666667,37.6888666667,11.1344333333,43.3557666667,8.49886666666,12.4692176471,18.6193444444,7.66136666667,13.7098666667
611.93,12.6873333333,37.7428,11.1656666667,43.4472,8.52326666667,12.4975392157,18.6588555555,7.65726666667,13.7450333333
612.27,12.7416666666,37.7406666667,11.2216666667,43.482,8.59260000001,12.5609666667,18.6971111111,7.70066666667,13.7773333333
612.60,12.7879333333,37.8124,11.2290666667,43.5648333333,8.62839999999,12.5743862745,18.7421888889,7.73183333333,13.8049333333
612.94,12.7397,37.7817333333,11.1639333333,43.5749333333,8.581,12.5305235294,18.7086222222,7.67973333333,13.7626333333
613.27,12.6370666667,37.6966,11.0396333333,43.5196666667,8.49966666667,12.4005372549,18.6074666667,7.5745,13.6506
613.61,12.6241666667,37.6854,10.9938666667,43.5475666667,8.46293333333,12.3868411765,18.6045444444,7.50443333333,13.6305
613.94,12.6184333333,37.7436,10.9472666667,43.5748,8.42026666667,12.3799686275,18.6026666667,7.4852,13.6194333333
614.28,12.6953,37.781,11.0330333333,43.6521666667,8.48353333334,12.4187196078,18.6620444445,7.53893333333,13.7152666667
614.61,12.6951333333,37.7859333333,10.9814,43.7535666667,8.44719999999,12.409772549,18.6811888889,7.534,13.7239666667
614.94,12.6210333333,37.799,10.9437666667,43.8253,8.36293333334,12.3397254902,18.6514333333,7.4452,13.6564666666
615.28,12.5650666667,37.733,10.8905,43.8143,8.28160000001,12.2852647059,18.6017666667,7.3867,13.6094666666
615.61,12.5244333333,37.7244,10.8676333333,43.7880666667,8.27013333333,12.3089627451,18.6007222222,7.37843333333,13.5868
615.95,12.5229333333,37.7104,10.8428,43.8076,8.24753333333,12.2957666667,18.6178555556,7.36913333333,13.595
616.28,12.4477666667,37.6888,10.7478,43.8004,8.16253333333,12.2067980392,18.5818111111,7.30133333333,13.5392
616.61,12.3853,37.668,10.6705333333,43.7695666667,8.12079999999,12.1528607843,18.5081666666,7.2467,13.4755333333
616.95,12.4572666667,37.7566666667,10.7191,43.8689666667,8.18686666667,12.2343058824,18.6015666667,7.34393333333,13.5599333333
617.28,12.4768666666,37.7456,10.7039666667,43.8587666667,8.19186666666,12.2438372549,18.5924666667,7.3256,13.6105
617.62,12.4695,37.7019333333,10.6906,43.8819666667,8.2374,12.2234352941,18.6118666667,7.31066666667,13.6279333333
617.95,12.3783666667,37.6508,10.5338333333,43.8347333333,8.14706666666,12.1496901961,18.5783888889,7.23746666667,13.5543
618.28,12.3455333333,37.6339333333,10.4906666667,43.8187666667,8.11353333333,12.1086019608,18.5752444445,7.2406,13.5343
618.62,12.4237333333,37.6518,10.5022666667,43.8058,8.1888,12.2123,18.6225,7.33453333333,13.5927666667
618.95,12.3872666667,37.7115333333,10.4732,43.8894333333,8.1804,12.1882529412,18.6389333333,7.29446666667,13.5579666667
619.28,12.4242333333,37.7058666667,10.4643666667,43.8892666667,8.19346666667,12.153854902,18.6073,7.3236,13.5642666667
619.62,12.3967333333,37.7229333333,10.4498666667,43.9387,8.12579999999,12.1594686275,18.5979555555,7.29633333333,13.5426
619.95,12.4009,37.6556666667,10.47,43.8881666667,8.13493333333,12.1886294118,18.5569888889,7.29183333333,13.5608666667
620.28,12.5151,37.7614,10.5907333333,44.0159,8.223,12.3047098039,18.6886222222,7.3667,13.6960666667
620.62,12.5097666667,37.7288666667,10.6,44.0406666667,8.23366666667,12.3599019608,18.6959444444,7.37896666667,13.6975
620.95,12.4875,37.6919333333,10.6160666667,44.0193,8.23053333333,12.3645039216,18.7297111111,7.42536666667,13.6950333333
621.28,12.4884,37.6791333333,10.5983333333,44.036,8.18319999999,12.3871705882,18.7029333333,7.408,13.6803333333
621.62,12.5658333333,37.7553333333,10.6667,44.1441,8.25566666667,12.439382353,18.7513111111,7.4198,13.7603333333
621.95,12.6002666667,37.8132,10.7197,44.1937,8.30359999999,12.528445098,18.7745111111,7.4335,13.7852333333
622.28,12.5584,37.8378666667,10.6504666667,44.2252,8.21606666667,12.4795039216,18.7652,7.34633333333,13.7706666667
622.62,12.6758333333,37.8734,10.6821333333,44.2095666667,8.27226666666,12.590827451,18.8029222222,7.44603333333,13.9148
622.95,12.6833,37.8995333333,10.7485333333,44.2231666667,8.25539999999,12.6179470588,18.8752555556,7.4307,13.9742333333
623.28,12.7016,37.9430666667,10.7339666667,44.1717,8.29353333333,12.6066215686,18.8790111111,7.43633333333,14.0089
623.62,12.7432333333,37.9789333333,10.7681,44.2027666667,8.32740000001,12.685127451,18.9541555555,7.4616,14.0434666667
623.95,12.7739,37.941,10.7943333333,44.1834333333,8.36093333334,12.742254902,18.9868777778,7.4982,14.0936666667
624.28,12.8212333333,37.9653333333,10.8523666667,44.1551333333,8.38413333334,12.7599921569,19.0008111111,7.5105,14.1188666667
624.62,12.8605333333,38.0509333333,10.8940666667,44.2594333333,8.38893333333,12.7938470588,19.0241222222,7.51976666667,14.1421333333
624.95,12.9414,38.1640666667,10.9397,44.3222,8.45186666667,12.8834568627,19.0875666667,7.6041,14.2109333333
625.28,12.9205333333,38.0998666666,10.9701666667,44.274,8.45186666666,12.8789411765,19.0901666666,7.63196666667,14.2014
625.61,12.9699333334,38.0979333334,11.0050666667,44.2887,8.45626666666,12.9135392157,19.1387,7.66713333333,14.2645666667
625.95,13.0271666667,38.1112,11.0845333333,44.3447333333,8.51813333333,12.9827686275,19.1930888889,7.74383333333,14.3475333333
626.28,12.9852333333,38.1293333333,11.1120333333,44.3566666667,8.522,12.9498647059,19.2159777778,7.7442,14.2914666667
626.61,13.0249666666,38.1859333333,11.1167,44.4572666667,8.53959999999,13.0028705882,19.2496777778,7.7573,14.3442666667
626.94,13.0941666667,38.2364,11.2146666667,44.5627333333,8.60306666667,13.0584411765,19.3261111111,7.81893333333,14.4328666667
627.28,13.1243333333,38.3141333333,11.2291666667,44.6643333333,8.62539999999,13.0617941177,19.3677333333,7.84986666667,14.4709333333
627.61,13.0357,38.2662,11.1463666667,44.6310666667,8.51393333333,12.9693333333,19.2825222222,7.78213333333,14.3742
627.94,13.0683,38.3007333334,11.1782,44.6883,8.53046666666,12.999454902,19.3002,7.82696666667,14.4235333333
628.27,13.0735333334,38.2786666667,11.132,44.6328333333,8.5152,12.9716254902,19.2723333333,7.8003,14.4082333333
628.61,13.0574,38.2501333333,11.1343,44.6068333333,8.50373333333,12.9596431373,19.2734222222,7.8195,14.4058666667
628.94,13.1286666667,38.3073333333,11.2381666667,44.6410666667,8.54500000001,13.0092156863,19.3146,7.86456666667,14.4803
629.27,13.1418,38.3441333333,11.2285666667,44.6790666667,8.6048,13.0457607843,19.3264333333,7.89103333333,14.4963
629.60,13.0899666667,38.3124666667,11.1306,44.6283,8.55893333334,13.0197882353,19.2644111111,7.83816666667,14.3971
629.94,13.1831333333,38.3868,11.1859,44.7590333333,8.59213333333,13.099654902,19.3156111111,7.90123333333,14.5008666666
630.27,13.2045333333,38.4392,11.1989,44.823,8.66033333333,13.1368627451,19.3457,7.95286666667,14.4986666667
630.60,13.2412666667,38.4215333333,11.2224,44.7968666667,8.70560000001,13.1910215686,19.3548222222,8.00206666667,14.5181666667
630.93,13.2562333333,38.4381333333,11.2709333333,44.8176,8.6746,13.2218784314,19.3345777778,7.9767,14.5212666667
631.26,13.3768333333,38.5572,11.3133333333,44.9703333333,8.77153333334,13.326745098,19.4292222222,8.06513333333,14.6308
631.60,13.3947333333,38.5536666667,11.3593,44.9637666667,8.77553333334,13.3240294118,19.4697,8.06826666667,14.6652666667
631.93,13.5116666667,38.667,11.5289666667,45.1066666667,8.95340000001,13.4907490196,19.6081,8.2314,14.8263
632.26,13.5417,38.7249333333,11.5779333333,45.1606,8.97520000001,13.5467196078,19.6185888889,8.23066666667,14.8557333333
632.59,13.5055666667,38.7492,11.4964666667,45.2307,8.93186666667,13.5625764706,19.5764222222,8.24726666667,14.7957
632.92,13.5294666667,38.7506,11.5243,45.2061666667,8.89753333333,13.5425588235,19.6239555555,8.22363333333,14.8195333333
633.26,13.6581333333,38.8541333333,11.6999666667,45.3263333333,9.02426666667,13.5934823529,19.7437777778,8.33743333333,14.9684
633.59,13.6401333333,38.8471333333,11.7112333333,45.2890333333,9.04706666667,13.5891901961,19.7612111111,8.32923333333,14.95
633.92,13.6758666667,38.8403333333,11.7465666667,45.3265666667,9.02733333334,13.617745098,19.7382111111,8.31623333333,15.0005333333
634.25,13.6738666667,38.842,11.7705,45.3851666667,9.03579999999,13.6225176471,19.7472444444,8.33813333333,14.9796
634.58,13.7192666667,38.8668666667,11.8194666667,45.4142666667,9.11860000001,13.6758058824,19.7902111111,8.42026666667,15.0154
634.91,13.7324666667,38.8874666667,11.9404333333,45.4129666667,9.15939999999,13.6946176471,19.8315222222,8.46113333333,15.0253666667
635.25,13.6711,38.8798666667,11.8352666667,45.3902333333,9.11613333335,13.6340627451,19.7873555555,8.38133333333,14.9709
635.58,13.6864,38.8732,11.8018666667,45.3756,9.079,13.6224803922,19.7670444444,8.35723333333,14.9449666667
635.91,13.7508666667,38.9339333333,11.8233,45.4397333333,9.13486666667,13.6436078431,19.8040555556,8.38683333333,15.0069333333
636.24,13.8277,38.9840666666,11.8843,45.4639,9.19499999999,13.7039078431,19.9185666667,8.43976666667,15.1035
636.57,13.7717666667,38.973,11.8561,45.5187,9.18013333334,13.6823,19.8844333333,8.44903333333,15.0722333333
636.90,13.7715666667,39.017,11.908,45.5795333333,9.20813333333,13.7657705883,19.8863111111,8.46143333333,15.0781
637.23,13.8493333333,39.0623333333,11.9824666667,45.6445666667,9.22086666667,13.8228215686,19.9095777778,8.49343333333,15.1492
637.56,13.964,39.2341333333,12.094,45.7716666667,9.37039999999,13.9667647059,20.0451444445,8.6371,15.2724666667
637.90,14.0284,39.3007333333,12.1141,45.8085,9.4404,14.064072549,20.0794666667,8.6704,15.3371
638.23,14.0860333333,39.321,12.1418333333,45.8576666667,9.48726666668,14.1032333333,20.1161888889,8.72163333333,15.3973666667
638.56,14.1286333333,39.3240666667,12.1391666667,45.8849666667,9.52926666666,14.1345,20.1267,8.73033333333,15.4644333333
638.89,14.3037666667,39.5008,12.3056666667,46.0506333333,9.67906666667,14.3156705882,20.2588666667,8.92403333333,15.6123333333
639.22,14.2957333333,39.5008666667,12.334,46.0522333333,9.69446666667,14.3538588235,20.2784777778,8.9237,15.6227333333
639.55,14.2803666667,39.4746,12.3896666667,46.0816333333,9.68206666667,14.3773529412,20.3027666667,8.97583333333,15.6462
639.88,14.2906333333,39.4741333333,12.3259333333,46.0705333333,9.65466666667,14.3455941177,20.2355222222,8.9008,15.6222
640.21,14.3841333333,39.5404,12.4571666667,46.1819,9.697,14.4245039216,20.2709555555,8.9621,15.6842
640.54,14.3409333333,39.4755333333,12.3554,46.0763666667,9.60219999999,14.3421333333,20.2230888889,8.86323333333,15.6202
640.87,14.2939,39.3967333333,12.2957666667,46.0077666667,9.55006666665,14.284827451,20.1519,8.81026666667,15.5292
641.20,14.1578666667,39.2276,12.1396,45.8687,9.37193333333,14.134617647,20.0198222222,8.6851,15.3817333333
641.53,14.1281666667,39.2182,12.0761,45.8149666667,9.26933333334,14.0301921569,19.9928333333,8.65236666667,15.3337333333
641.87,14.0654666667,39.1325333333,11.9727666667,45.7014666667,9.23526666667,13.9490470588,19.9442111111,8.63036666667,15.2925666667
642.20,14.1072333333,39.2595333333,11.9985666667,45.7439,9.24180000001,13.9988019608,19.9765444444,8.70623333333,15.3188666666
642.53,14.1014333333,39.2428666667,11.9519,45.7752,9.2362,14.0013490196,19.9859666667,8.70186666667,15.2709666667
642.86,14.1550666667,39.2841333333,11.9919,45.8940666667,9.29586666665,14.0501137255,20.0375222222,8.80626666667,15.3222
643.19,14.1414666667,39.2758666667,11.9116666667,45.8705666667,9.28519999999,13.9895980392,20.0489222222,8.70986666667,15.2972666667
643.52,14.1859333333,39.3108666667,12.0567666667,45.8939,9.39373333333,14.0845196078,20.1162555555,8.83546666667,15.3788666667
643.85,14.1387666667,39.2333333333,11.8932,45.7422,9.34893333333,13.9859705882,20.0245888889,8.78523333333,15.3276
644.18,14.2293666667,39.3326,11.9804333333,45.8607,9.48586666667,14.1037019608,20.1687666667,8.93026666667,15.4503
