wavelength,Back_SalAtom,Belly_SalAtom,Breast_SalAtom,Crissum_SalAtom,Crown_SalAtom,DorTail_SalAtom,Rump_SalAtom,Throat_SalAtom,WingTip_SalAtom
722.43,14.9224,49.1144666666,41.2042666667,43.8716,12.9047333333,9.68992444445,19.2163333333,5.718,13.6419333333
722.75,15.1143333333,49.514,41.4716,44.2858666667,13.1118,9.87050666667,19.3781333333,5.89226666667,13.8156
723.07,15.4136666667,49.5996,41.6835333333,44.4124666667,13.3725333333,10.1182933333,19.5862,6.2058,14.0761333333
723.39,15.2580666667,49.4932,41.6020666666,44.3454,13.1524,10.0338755555,19.4003333333,6.02626666667,13.9062
723.71,15.3642,49.3629333333,41.4186666667,44.2796666667,13.1858666667,10.1519733333,19.3518,6.08286666667,13.9313333333
724.03,15.2520666667,49.4079333333,41.365,44.2228,13.0611333333,10.1011644444,19.1680666667,5.83006666667,13.8366
724.35,14.8943333333,49.3090666667,41.2048666667,44.0956666667,12.6146,9.69712444445,18.7842666667,5.35746666667,13.6184
724.67,14.8157333333,49.1006,41.0523333333,43.8830666667,12.5504,9.70293333334,18.8075333333,5.38913333333,13.6704
724.98,14.8828,48.8894,40.9012666667,43.7426,12.4789333333,9.82517777779,18.7753333333,5.39666666667,13.6036
725.30,15.1794666666,49.0802,41.0942,43.9742666667,12.7644666667,10.21312,19.0824,5.6578,13.7626666667
725.62,15.1582666667,49.3036666667,41.1914,44.1662666667,12.6764666667,10.0868533333,19.0534,5.47073333333,13.7345333333
725.94,15.2758,49.3587333333,41.2467333333,44.1685333333,12.7961333333,10.1805866667,19.1163333333,5.4736,13.8074
726.26,15.2466,49.2979333333,41.2013333333,44.0414,12.7707333333,10.1777555555,19.1189333333,5.36626666667,13.7739333333
726.58,14.9826,49.0182666666,40.9622666667,43.85,12.5646,10.0642844444,18.9804666667,5.1836,13.6808
726.90,15.0872666667,49.0028,40.942,43.8886,12.6869333333,10.1566933333,19.1716,5.37233333333,13.7976
727.21,15.1258666667,49.1140666667,40.9792666666,43.9718666667,12.72,10.12572,19.206,5.4118,13.8414666667
727.53,15.406,49.3462,41.1638,44.166,13.0064666666,10.3208222222,19.4592,5.7212,13.9651333333
727.85,15.7918,49.6673333333,41.4526,44.5416,13.4159333333,10.6711644445,19.8086,6.14766666667,14.3451333333
728.17,15.9881333333,49.8151333333,41.6476,44.7355333333,13.6082,10.8296711111,19.9107333333,6.2638,14.5333333333
728.49,16.1262,50.2128,42.0237333333,45.0796666667,13.7486666667,10.9364933333,20.1064666667,6.4324,14.6528
728.80,16.151,50.2621333333,41.9681333333,45.0422,13.7846,10.8426311111,20.0830666667,6.45326666667,14.6554666667
729.12,16.1221333333,50.3156,42.0090666666,45.1484,13.7254,10.8854622222,20.1246,6.46646666667,14.6698666667
729.44,16.0974666667,50.1070666667,41.7946,44.9840666667,13.7317333333,10.94224,20.1304666667,6.6738,14.6956
729.76,16.0045333333,49.9830666667,41.7897333333,45.0141333334,13.6460666667,10.9131644444,20.1090666667,6.62146666667,14.6321333333
730.08,16.0659333333,50.1756666667,41.9689333333,45.1395333333,13.6521333333,10.8998044444,20.163,6.65266666667,14.692
730.39,16.306,50.4314,42.2230666667,45.3384,13.9501333333,11.1632222222,20.394,6.82193333333,14.9932666667
730.71,16.2715333333,50.4908,42.2367333333,45.3864666667,13.9276666667,11.1903155556,20.4508,6.7566,15.0221333333
731.03,16.173,50.258,42.0811333333,45.2405333333,13.8914,11.2482666667,20.3618,6.671,15.0654666667
731.35,16.0500666666,49.9944,41.9379333333,45.0014666667,13.7163333333,11.1713066667,20.2166,6.5058,14.8644
731.67,16.1388666667,50.1180666667,41.999,45.1332,13.7864,11.2671244444,20.3272,6.58553333333,14.8612
731.98,16.2924666667,50.1488,42.0799333333,45.2936,14.0081333333,11.5087511111,20.4994666667,6.79333333333,15.0876666667
732.30,16.4941333333,50.135,42.1857333333,45.3673333333,14.1574666667,11.8155911111,20.7326666667,7.11826666667,15.3847333333
732.62,16.7852,50.022,42.2291333333,45.2978,14.5092,12.1331244444,20.958,7.49666666667,15.7070666667
732.94,16.9724666667,50.1152666667,42.4191333333,45.4369333333,14.6630666667,12.2251955556,21.1546666667,7.58926666667,15.9315333333
733.25,17.1209333333,50.2688666667,42.5069333333,45.5993333333,14.7996,12.2641022222,21.2302666667,7.7186,16.093
733.57,17.2274,50.284,42.4673333333,45.7069333333,14.9588,12.3878355556,21.3400666667,7.8108,16.1641333333
733.89,17.0377333333,50.1670666667,42.3949333333,45.6392666667,14.7472666667,12.1975555556,21.1838666667,7.59,15.9468
734.21,17.2584666667,50.287,42.6621333333,45.7999333333,14.9830666667,12.4728311111,21.4157333333,7.88653333333,16.2236
734.52,17.328,50.4310666667,42.8752,45.9188,14.9972666667,12.4987022222,21.5948,7.9456,16.2671333333
734.84,17.2834,50.3574,42.7918,45.8828,14.9624666667,12.3487155556,21.5125333333,7.8478,16.2188666667
735.16,17.1419333333,50.2670666667,42.6810666667,45.8194,14.7896666667,12.2032044445,21.3624666667,7.60313333333,16.1036
735.48,16.8044666667,49.9069333333,42.3334666667,45.375,14.4360666667,11.7971866667,20.9358666667,7.18593333333,15.8252666667
735.79,16.6919333333,49.9894,42.3816,45.4341333333,14.435,11.6108622222,20.8805333333,6.9924,15.6919333333
736.11,16.5641333334,50.1524666667,42.4511333333,45.4186,14.2880666667,11.4307244444,20.8130666667,6.80666666667,15.496
736.43,16.4378666667,50.1174,42.3968,45.4387333333,14.1678,11.3030666667,20.6418,6.59746666667,15.3045333333
736.74,16.4118,50.0288,42.2985333333,45.2752,14.0605333333,11.3270444445,20.6083333333,6.54946666667,15.253
737.06,16.1828666667,49.7528,42.0399333334,44.9608,13.6622,11.0596,20.3458666667,6.26793333333,14.9402666667
737.38,16.0516,49.5455333333,41.8503333333,44.8726,13.5024666667,10.8969911111,20.2203333333,6.08393333333,14.8214
737.69,15.9314,49.5116,41.7206666667,44.8638,13.3933333333,10.7393644445,20.1663333333,5.86446666667,14.6787333333
738.01,15.8212666667,49.3807333333,41.4460666667,44.8487333333,13.251,10.5509688889,20.0290666667,5.6986,14.6149333333
738.33,16.0627333333,49.8492666667,41.792,45.3158,13.5056,10.6952311111,20.2826,5.87233333333,14.8479333333
738.64,16.2224666667,49.8192666667,41.8612,45.3133333333,13.6176,10.7469422222,20.3134666667,5.97106666667,14.9225333333
738.96,16.5311333333,50.1734,42.0946666667,45.7098,13.9436666667,10.9769422222,20.6102,6.27026666667,15.1642666667
739.28,16.4463333333,50.0764666667,42.0336666667,45.6776,13.8505333333,10.9386755556,20.4094666667,6.21893333333,15.1327333333
739.59,16.4136666667,50.0254,41.955,45.7757333333,13.8707333333,10.9819022222,20.3220666667,6.07153333333,15.1151333333
739.91,16.5998,50.0719333333,42.095,45.8623333333,14.1588,11.2947422222,20.5586,6.3258,15.3389333333
740.23,16.7612,50.0078666667,42.0965333333,45.8977333333,14.4965333333,11.4186,20.7072,6.59073333333,15.559
740.54,16.9446666667,50.0874,42.1799333333,46.0394,14.8858666667,11.6707733333,20.9252,6.88946666667,15.8413333333
740.86,17.2583333333,50.3522666667,42.3902666667,46.1984,15.1887333333,11.9585511111,21.2176,7.14946666667,16.1199333333
741.18,17.3490666667,50.4357333333,42.4883333333,46.3597333333,15.3522,11.9834311111,21.2167333333,7.24586666667,16.1834
741.49,17.546,50.4866,42.5646,46.3698666667,15.6158666667,12.1529022222,21.3643333333,7.42073333333,16.2812666667
741.81,17.3642666667,50.1606666667,42.2475333333,45.8568666667,15.4639333333,12.0606222222,21.176,7.248,16.1735333333
742.12,17.2048666667,50.1130666667,42.2322,45.8404666667,15.4375333333,12.0617422222,21.2346666667,7.32926666667,16.1360666667
742.44,17.2212666667,49.9411333333,42.2032,45.5898666667,15.3391333333,12.0419377778,21.2954,7.3676,16.1025333333
742.76,17.2790666667,49.8768,42.1113333333,45.44,15.3204666667,12.0344622222,21.2822,7.24173333333,16.0676666667
743.07,17.2798666666,49.8762,42.1028666666,45.4710666667,15.2330666667,11.8992888889,21.2827333333,7.2296,16.0881333333
743.39,17.4072666667,50.1086,42.1368666667,45.6667333333,15.2490666667,11.9380266667,21.3579333333,7.34953333333,16.114
743.70,17.5320666667,50.1715333333,42.2965333333,45.6810666667,15.1743333333,12.0732133333,21.5374,7.37626666667,16.0614
744.02,17.7152,50.4968666666,42.5336666667,45.852,15.2295333333,12.1060711111,21.6830666667,7.38386666666,16.1300666667
744.34,17.6107333333,50.5907333333,42.4920666667,45.9336666667,15.0660666667,11.9508,21.436,7.2726,15.9851333333
744.65,17.3834666667,50.2802,42.1918,45.51,14.7650666667,11.7122133333,21.1142666667,7.08526666667,15.6504666667
744.97,17.2872,50.1151333333,42.1848666667,45.4521333333,14.658,11.5958088889,20.8926,7.10073333333,15.5102
745.28,17.2468,50.4378,42.3368,45.7846666667,14.7118666667,11.6739688889,20.9068666666,7.14066666666,15.4704
745.60,17.4818666667,50.4964,42.4154666667,45.8072666667,15.0026,11.8496888889,21.0093333334,7.41293333333,15.6831333333
745.91,17.3432,50.4493333333,42.3674,45.9498,14.9984,11.8035777778,20.9730666667,7.26786666667,15.6678666667
746.23,17.1941333334,50.4404,42.3676,45.9894666667,14.8743333333,11.6036088889,20.9492666667,7.16713333333,15.5430666667
746.55,17.5206666667,50.6224,42.6902666667,46.1602,15.1716666667,11.85336,21.2407333333,7.45233333333,15.7960666667
746.86,17.4026,50.4688,42.6596,46.1099333333,15.076,11.6067777778,21.0494,7.1924,15.7384
747.18,17.0494666667,50.2611333333,42.2215333333,45.9152,14.8674,11.1298177778,20.5967333333,6.72866666667,15.4785333333
747.49,16.7100666667,49.9587333333,42.15,45.7517333333,14.6839333333,10.8597911111,20.2064666667,6.48486666667,15.3284
747.81,16.7156666667,49.7486,42.1377333333,45.7164666667,14.8682666667,10.9979244444,20.3638,6.638,15.3976
748.12,17.0301333333,49.9735333333,42.3628666667,45.9723333333,15.2395333333,11.4825955555,20.7937333333,6.9936,15.8201333333
748.44,17.1076,50.1294,42.5182,46.0134,15.354,11.6194755556,21.072,7.0388,16.0537333333
748.75,17.3046,49.9818666667,42.6254,46.0008,15.5475333333,11.7495244445,21.2516,7.24633333333,16.1794
749.07,17.2468,50.0020666667,42.6365333333,46.145,15.4662,11.6659688889,21.2124666666,6.995,16.137
749.38,17.1678666666,50.0793333333,42.6011333333,46.0781333333,15.3722,11.5959022222,21.0847333333,6.9498,16.0710666667
749.70,17.4301333333,50.2211333333,42.8732,46.3572,15.68,11.9825777778,21.3723333333,7.2996,16.3552
750.01,17.2093333333,49.8906666667,42.5459333333,46.2273333333,15.5282,11.8284844444,21.1997333333,7.15826666667,16.1362
750.33,17.0762666666,49.7345333333,42.3084666667,45.9673333333,15.3071333333,11.7848711111,21.072,7.01726666666,15.9884
750.64,17.2148666667,50.1254666667,42.6517333333,46.3045333333,15.4408,12.0401288889,21.3006,7.2714,16.1123333333
750.96,17.5691333333,50.4649333333,42.8461333333,46.6728,15.6162666667,12.3523244445,21.7482,7.45873333333,16.3456
751.27,17.8242,50.5248,42.855,46.5658666667,15.7469333334,12.5033288889,21.8757333333,7.6438,16.5125333333
751.59,17.8336,50.6387333333,42.8545333333,46.6363333333,15.7465333333,12.4007466667,21.895,7.58166666667,16.4206666667
751.90,17.7528666666,50.6763333333,42.6466666666,46.6483333333,15.676,12.3297555556,21.8699333333,7.5308,16.3411333333
752.22,17.612,50.4682,42.3738,46.5266,15.5405333333,12.2244266667,21.7626,7.3672,16.2291333333
752.53,17.7452666667,50.6988666667,42.4213333333,46.5976,15.6876,12.3403911111,21.9156,7.597,16.3193333333
752.85,18.0312,50.8012,42.5666666667,46.8294,15.9081333333,12.57916,22.1516,7.83813333333,16.5506666667
753.16,18.0599333333,50.7229333333,42.3390666667,46.6746666667,15.8546,12.5650533333,22.1120666667,7.82706666667,16.5045333333
753.47,18.1078666667,50.9572666667,42.5046,46.7116,15.9521333333,12.6281644444,22.1515333333,7.86486666667,16.5379333333
753.79,18.0436666667,50.9443333333,42.5161333333,46.7549333333,15.9458666667,12.5815155555,22.1490666667,7.96053333333,16.5222
754.10,18.0514666667,50.7468666667,42.5184,46.7220666667,15.8580666667,12.5087688889,22.1358,7.83133333333,16.5349333333
754.42,17.7044666667,50.6346666667,42.2291333333,46.4028666667,15.5936666667,12.0958133333,21.8615333333,7.53513333333,16.221
754.73,17.4926,50.5654,42.2110666667,46.4374666667,15.3636666667,11.8772133333,21.7318666667,7.33073333333,16.0299333333
755.05,17.3487333333,50.5480666667,42.2265333333,46.4414666667,15.1965333333,11.6781688889,21.4999333334,7.1318,15.9102666667
755.36,17.3092666667,50.4716,42.2948666667,46.5062666667,15.0636666667,11.5648488889,21.3132666667,6.98753333333,15.7480666667
755.67,17.3707333333,50.5663333333,42.4116,46.6086666667,15.084,11.5929244445,21.3804,7.01546666667,15.8525333333
755.99,16.9518,50.3091333333,42.2056,46.4293333333,14.6638,11.1461511111,21.0602666667,6.5274,15.4191333333
756.30,16.6916666667,49.8811333333,41.8722,46.1255333333,14.4353333333,10.8834533333,20.8446,6.30213333333,15.1074
756.62,16.7576666667,49.9200666667,41.8819333333,46.2372,14.5995333333,10.9834977778,20.9748666667,6.3752,15.2391333333
756.93,16.6219333333,49.7171333333,41.6399333333,45.9329333333,14.364,10.7707155556,20.7883333333,6.2344,15.1546
757.24,16.8166666667,50.0098666667,41.9192,46.1780666667,14.5448666667,10.8802844444,20.9574,6.24166666667,15.3443333334
757.56,16.7808666667,50.1098,42.0026666667,46.3373333334,14.631,10.8592266667,21.0277333333,6.2802,15.448
757.87,16.9630666667,49.8932666667,42.0741333333,46.3356,14.8866,11.0309822222,21.037,6.56,15.6099333333
758.18,16.8896,49.8471333333,42.0424666667,46.4110666667,14.9104,10.8955733333,20.9416,6.48966666667,15.5111333333
758.50,16.4937333333,49.3158666667,41.5594,46.025,14.6080666667,10.4453511111,20.5349333333,6.10553333333,15.0646666667
758.81,16.7196,49.2502666667,41.6056,46.0349333333,14.8545333333,10.6198088889,20.7140666667,6.34853333333,15.2786666667
759.13,17.2532666667,49.7309333333,42.0788666667,46.4764666667,15.2435333333,11.0151288889,21.1301333333,6.80706666667,15.7601333333
759.44,17.8498,49.9305333333,42.4222,46.8102,15.7682666667,11.5512488889,21.5740666667,7.32413333333,16.2865333333
759.75,18.0218,50.1814666667,42.6973333333,46.9248666667,16.003,11.6999822222,21.7072,7.44133333333,16.4831333333
760.07,18.1488,50.246,42.8900666667,46.9846666667,16.0877333333,11.7980488889,21.9146666667,7.65266666667,16.8066
760.38,18.1764,50.3307333333,42.9434,47.2604666667,16.2154666667,11.8899422222,21.9502666667,7.7,16.8939333333
760.69,18.1494,50.3282666667,42.9195333333,47.2918,16.3134666667,11.7711911111,21.9651333334,7.77746666666,16.7114
761.01,18.2803333334,50.3308,42.9034666667,47.0004666667,16.3682,11.8807111111,21.9848,8.0324,16.6514666667
761.32,18.0496,50.4118666667,42.7995333333,47.0961333333,16.1072,11.7789688889,21.8637333333,7.74426666667,16.5070666667
761.63,18.063,50.5312666667,42.8022,47.0328,16.0690666667,11.8478977778,21.8781333333,7.77273333333,16.585
761.94,18.3388,50.8042666666,43.1423333333,47.2088666666,16.3864,12.2789644444,22.318,8.2042,17.0359333333
762.26,18.2182666667,50.8461333333,43.2048,47.3317333333,16.3228,12.24344,22.3366,8.13686666667,17.0280666667
762.57,17.9895333333,50.6167333333,43.0209333333,47.1904666667,16.1834666667,12.0326488889,22.2385333333,7.93026666667,16.7782
762.88,17.9445333333,50.6053333333,42.9412666667,47.1128666667,16.0728666666,12.0639111111,22.2162,7.96266666667,16.7289333334
763.20,18.2656,50.8882666667,43.1608,47.4533333333,16.3330666667,12.3804266667,22.5079333333,8.2204,17.0777333333
763.51,18.2144,50.9039333333,43.1944666667,47.4286,16.3216666667,12.3392888889,22.4006,8.12013333333,16.8838666666
763.82,18.1756666667,50.8152,43.1419333333,47.2398666667,16.2866,12.3203022222,22.383,8.12426666667,16.8867333333
764.14,18.1793333333,50.7930666667,43.0462,47.1948666667,16.2103333333,12.4544488889,22.4079333333,8.1682,16.9874
764.45,18.1571333333,50.8068666667,43.0183333333,47.3325333333,16.277,12.5608888889,22.5556,8.22533333333,17.2251333333
764.76,18.4219333333,51.0632,43.3299333333,47.5108,16.5128,12.7987688889,22.867,8.49386666667,17.4624
765.07,18.5066,51.1267333333,43.4139333333,47.6815333333,16.5617333333,12.8903377778,23.0445333333,8.48979999999,17.5730666667
765.39,18.5881333333,51.0094,43.5269333333,47.7023333333,16.4094666667,12.8534711111,23.0636,8.39113333333,17.5544
765.70,18.8476,51.157,43.7038,47.7711333333,16.5872,13.0726488889,23.1906666667,8.6018,17.7873333333
766.01,19.0759333334,51.2434,43.8660666667,47.8647333333,16.8106,13.3630177778,23.3484,8.79480000001,18.073
766.32,18.9009333333,51.3775333333,44.0487333333,48.0034666667,16.7524666667,13.1861644444,23.2238666667,8.55180000001,18.1170666667
766.64,18.548,51.0517333333,43.8282666667,47.7397333333,16.3882,12.7740266666,22.8384666667,8.14806666667,17.6598666667
766.95,18.2070666667,50.5886,43.3885333333,47.4656,15.9676,12.3963377778,22.4509333333,7.76413333333,17.2812666667
767.26,18.4048,50.7438,43.6130666667,47.8562666667,16.133,12.6438844445,22.7556,7.9736,17.3957333333
767.57,18.5100666667,50.8044666667,43.8972,48.1135333333,16.3006666667,12.62292,22.8531333333,7.99953333333,17.5598666667
767.88,18.6216,50.8281333333,43.9412,48.2337333333,16.2840666667,12.4308266667,22.7672666667,7.8066,17.2562
768.20,18.7525333333,50.5006666666,43.6974,48.0721333333,16.3506666667,12.33668,22.6318666667,7.644,17.1594
768.51,18.8102666667,50.3098,43.6294666667,47.8208666667,16.5185333333,12.2947022222,22.5820666667,7.8538,17.0587333333
768.82,19.0117333333,50.5714666666,43.5530666667,48.2545333333,16.8017333333,12.534,22.7534,8.156,17.2522666667
769.13,18.7969333333,50.2762,43.3405333333,48.0348,16.6390666667,12.13868,22.5394,7.84093333333,16.9284
769.44,18.3944666667,50.2114666667,43.2172666667,47.8670666667,16.202,11.7574266667,22.2967333333,7.5394,16.5654
769.76,18.3634,49.8918,42.8679333333,47.5674666667,16.1952666667,11.7938044444,22.3574,7.6396,16.4595333333
770.07,18.6448666667,50.2077333333,43.0134666667,47.6004,16.5741333333,12.25976,22.8620666667,8.19766666667,17.0409333333
770.38,19.0528666667,50.8512,43.5624,47.9356,17.0070666667,12.6399288889,23.3054,8.52366666667,17.5548
770.69,19.0479333333,50.4400666667,43.2428,47.478,16.8881333333,12.4923377778,23.2022,8.36453333333,17.4751333333
771.00,18.8437333334,50.1166,42.8071333333,46.9659333333,16.6255333333,12.2740577778,22.9866,8.19473333333,17.1455333333
771.32,19.0712666667,50.4228,43.1689333334,47.1165333333,16.8788666667,12.6637644445,23.3572666667,8.55926666667,17.6098
771.63,19.4343333333,51.123,43.8582,47.7426,17.2534,13.2061066667,24.0239333334,9.29306666665,18.2024666667
771.94,19.513,51.2504,43.952,48.0158666667,17.3345333333,13.36472,24.1133333333,9.36173333334,18.6047333333
772.25,19.2577333333,51.0802666667,43.8802,47.5414666667,17.1602,13.2590977778,24.026,9.29419999999,18.605
772.56,19.3589333333,51.4806,44.046,47.6014,17.2724666667,13.5971155556,24.2798,9.46079999999,18.875
772.87,19.241,51.1874,43.5903333333,47.3081333333,17.0344666666,13.3233022222,24.0167333334,9.30646666667,18.6364
773.18,19.5118666667,51.1709333333,43.5282,47.2768,17.0446,13.3678222222,23.9926,9.42553333334,18.6542666667
773.50,19.1062,50.7798666667,43.3367333333,47.1946,16.5874,12.9195111111,23.4093333333,8.906,18.1504
773.81,19.1593333333,50.6862,43.276,47.2746666667,16.6789333333,12.9979422222,23.6234,9.29306666667,18.2282666667
774.12,19.2882,51.3319333333,43.7280666667,47.699,17.0121333333,13.2273288889,23.756,9.62999999999,18.6259333333
774.43,19.4814,51.4722666667,43.8146666666,47.8422666667,17.2546,13.3438355556,23.7790666667,9.70333333335,18.8492
774.74,19.3408,51.1876666666,43.6395333333,47.8453333333,17.2916666667,13.3123377778,23.5644666667,9.54680000001,18.6960666667
775.05,18.661,50.0573333333,42.6852666667,47.0141333333,16.7848,12.8556222222,22.7962,8.90806666667,18.0128666667
775.36,18.6507333333,50.0596,42.9986,47.0574,16.9289333333,12.9939155556,22.883,9.00339999999,17.967
775.67,18.9984666667,50.7944,43.7020666667,47.7417333333,17.4902666666,13.4154666667,23.1958,9.40733333335,18.3121333333
775.98,18.6317333333,50.5372,43.3425333333,47.7263333333,17.0142666667,12.9875244444,22.8705333334,9.08346666666,17.8992
776.30,18.6906,50.5270666667,43.6352,48.0172,17.2575333333,13.3026311111,23.0126,9.19533333333,17.8878666667
776.61,18.8712,51.3662,44.6498,48.7907333333,17.5736,13.41068,23.7045333333,9.45653333334,18.3658
776.92,18.8040666667,51.2553333333,44.5927333333,48.6142,17.4122,13.32644,23.7416,9.47286666667,18.2902
777.23,18.6813333333,51.1755333333,44.393,48.5228,17.1887333333,13.0286933333,23.403,9.03346666666,18.2172
777.54,18.6128,50.8124666667,44.1106,48.3032,16.7894,12.5319511111,23.1715333333,8.56413333333,17.6506666667
777.85,19.1322,51.1150666667,44.5495333333,48.5658666667,17.1513333333,13.2643111111,23.8762,9.22353333333,18.1319333333
778.16,19.1063333334,51.0234,44.4496666667,48.1408666667,17.0129333333,13.3096088889,23.9504666667,9.29753333333,18.1272666667
778.47,19.5409333333,51.4624666667,44.8074666667,48.3508666667,17.2462,13.5485733333,24.2824,9.60320000001,18.553
778.78,19.3412,51.4706,44.5372,48.1922666667,16.8901333333,13.3552266666,23.9293333333,9.341,18.2824
779.09,18.2854,50.5846666667,43.556,47.3866666667,15.6921333333,12.1002133333,22.7964666667,7.93153333333,16.9888
779.40,18.3624666667,50.6964,43.6403333333,47.4974666667,15.9501333333,11.9462222222,22.6448,7.90286666667,17.1984
779.71,18.4942666667,50.9289333333,43.8089333333,47.5004666667,16.0372666667,11.8699111111,22.7038,7.97013333333,17.535
780.02,17.8115333333,50.1704666667,42.8339333334,46.8737333333,15.5054666667,11.4478666667,21.7702,7.4584,16.9266
780.33,17.7777333333,50.4620666667,43.0807333333,47.0034666667,15.8142666667,11.5585288889,22.0908666667,7.7264,17.0589333333
780.64,17.8094666667,50.56,43.2526,47.0963333333,15.9784666667,11.7486711111,22.2196,8.0266,16.9622
780.95,17.2855333333,50.3754,42.8824,46.8723333333,15.4646666667,11.4923555556,21.8294,7.63173333333,16.4674
781.26,16.8348666667,50.5828666667,42.8669333333,47.0811333333,15.1166,10.7222177778,21.2909333334,7.00786666667,15.911
781.57,16.8262666667,50.984,43.1472,47.8768,15.3413333333,10.5956844444,21.1569333333,6.93706666667,16.1348
781.88,16.4976,51.1247333333,43.0966,48.1496666667,15.3798,10.2988622222,21.0007333333,6.94166666667,15.9386
782.19,17.2580666667,51.6338,43.4488,48.6471333333,16.3698666667,10.8399688889,21.9758666667,7.6456,16.7504666667
782.50,18.1834666667,52.528,44.0723333333,49.4440666667,17.3828,11.6943422222,23.0198,8.62486666667,17.79
782.81,18.3906666667,52.5446666667,44.3098666667,49.3948,17.8176,12.2361955556,23.4250666667,9.10593333333,17.8449333333
783.12,18.3217333333,52.3023333333,43.9805333333,49.1908,17.8916666666,12.1538133333,23.3980666667,9.21873333333,17.5913333333
783.43,18.9531333333,52.2406666666,43.9899333333,48.9762,18.4527333333,12.6881244444,23.958,9.66033333334,18.0349333333
783.74,19.3885333333,52.0502,43.9193333333,49.0572666667,18.3832,12.7149288889,23.8128,9.28893333335,17.943
784.05,18.5017333333,51.6358666666,43.6322,48.862,17.6528666667,11.83584,23.0677333334,8.2598,17.1361333333
784.36,18.8209333333,52.3891333333,44.3421333333,49.4706,18.3418,12.2227777778,23.5944666667,8.77059999999,17.9486666667
784.67,18.4115333333,51.8412666667,44.0433333333,49.112,17.81,11.9216355556,23.1912666667,8.38513333333,17.7423333333
784.98,18.1896666667,51.4312,43.6930666666,48.5444666667,17.1229333333,11.5306488889,22.882,8.03766666667,17.1421333333
785.29,18.3078666667,51.5200666667,44.0001333333,48.6641333333,16.9988,11.5569333333,22.8508,7.7768,16.9891333333
785.60,17.6134666667,50.6813333333,43.6136,48.0482666667,16.1014,10.9938577778,22.1933333333,7.27053333333,16.3816666667
785.91,17.5788,49.9596,43.2125333334,47.4768666667,15.9441333333,10.9840977778,21.9427333333,7.32046666667,16.3942
786.22,17.2146666667,49.3060666667,42.7146666667,47.0853333333,15.1540666667,10.33832,21.3926,6.73246666667,15.9303333333
786.53,16.987,49.1504666667,42.8273333333,47.0426666667,14.8792,10.2040844445,20.9007333333,6.32326666667,15.9564
786.84,16.7749333333,49.1328,43.0090666667,47.0944666667,14.939,10.0439866667,20.7085333333,6.01786666667,16.0433333333
787.14,16.5904666667,48.732,42.7822666667,46.8010666667,14.8072666667,9.94328,20.6542,6.241,15.8421333333
787.45,16.893,48.8552,42.7773333333,46.7853333333,14.8846666667,10.1044488889,20.8966,6.30186666667,15.9482
787.76,16.9508666667,48.2846,42.776,46.6061333333,14.6346,9.97217333333,20.7026,5.98146666667,15.6062
788.07,16.8263333333,47.9019333333,42.3642666667,46.2408666667,14.7434666667,10.0202622222,20.4601333333,5.8998,15.5228
788.38,16.8216,47.6215333333,42.0394,46.1181333333,15.0586666667,10.4619111111,20.4772666667,6.0384,15.7914
788.69,16.9201333333,47.7727333333,42.0196666667,46.1511333333,15.0972666667,10.5677422222,20.5447333333,6.101,15.9816
789.00,17.2095333333,48.1777333333,42.1760666667,46.6161333333,15.4166,10.9198488889,20.9512666666,6.20793333333,16.3426666667
789.31,17.4339333333,48.4253333334,42.5956666667,46.8484,15.7641333333,11.2320533333,21.2430666667,6.62853333334,16.6095333333
789.62,17.8414,48.8254666667,43.1112,47.4497333333,16.6009333333,12.2223422222,22.0191333333,7.31433333333,17.3164
789.92,18.3075333333,49.4056,43.131,47.7518666667,16.9078666667,12.3491422222,22.6356666667,7.65306666667,17.4418
790.23,18.7,49.6266,43.3376666667,48.1028,16.8904666667,12.6815777778,22.9776,8.09413333333,17.6108
790.54,18.9279333333,50.1531333333,43.6531333333,48.4549333333,17.4278666667,13.0180355555,23.2792666667,8.3468,18.0721333333
790.85,19.6043333333,50.6231333333,43.9653333333,48.8813333333,18.2172666667,13.7786666667,23.8563333333,9.13600000001,18.8541333333
791.16,19.5322666667,50.9028,43.8566,49.0046666667,18.3703333334,13.8731822222,23.7916,9.33786666665,18.9860666667
791.47,19.9012666667,51.2741333333,44.2358666667,49.3558666667,18.8293333333,14.15108,24.3066,9.68033333333,19.3840666666
791.78,19.777,50.9704,44.1944666667,49.0818666667,18.7282666667,13.7704711111,24.0948666667,9.56573333333,18.9562
792.08,19.1832,49.6628666667,43.2526666667,48.2668,18.2714666667,13.2248711111,23.376,8.99333333335,18.3473333333
792.39,19.0757333333,49.4054666667,43.1961333333,48.1203333333,18.0649333333,12.8626311111,23.1383333333,8.78939999999,17.7954
792.70,18.9679333334,49.2635333333,42.8052,47.7761333333,17.7713333333,12.5748977778,22.7567333333,8.25586666666,17.6406
793.01,18.849,49.3558666667,42.6010666667,47.5483333333,17.3254,12.0490711111,22.3366,7.92066666667,17.4235333333
793.32,18.3603333333,48.8562,42.4398666667,47.2215333333,17.0006,11.68484,21.7771333333,7.4472,17.0102666667
793.62,17.3568,48.0275333333,41.7914,46.4268,16.2504,10.8464133333,20.8222,6.75486666667,16.1330666666
793.93,17.1661333333,48.1948666667,41.8892666667,46.8892666667,15.9150666667,10.7141066667,20.3956,6.4838,15.9297333333
794.24,17.1852666667,48.242,42.0296666667,46.7604,15.7382666667,10.70872,20.2912666666,6.66673333333,15.7926
