wavelength,Back_MelRicf,Belly_MelRicf,Breast_MelRicf,Crissum_MelRicf,Crown_MelRicf,DorTail_MelRicf,Rump_MelRicf,Throat_MelRicf,WingTip_MelRicf
555.80,7.8205,20.4888333333,14.43925,12.0533333334,6.5045,9.38183333332,10.2801666667,11.4021666667,9.86183333335
556.14,7.862,20.5306666667,14.4665833334,12.1238333333,6.538,9.42866666666,10.312,11.4673333333,9.87566666668
556.48,7.85633333333,20.53,14.4151666666,12.1396666667,6.5155,9.43616666669,10.3028333333,11.462,9.84366666666
556.82,7.9255,20.6003333334,14.4555,12.1951666667,6.5605,9.49883333333,10.3325,11.496,9.89416666665
557.16,7.91266666667,20.5516666667,14.4369166666,12.2295,6.54166666666,9.55483333334,10.3701666667,11.5613333333,9.89466666666
557.50,7.8605,20.5058333333,14.372,12.2006666667,6.51466666666,9.54166666667,10.3506666667,11.5928333333,9.87583333335
557.85,7.9045,20.5285,14.4309166666,12.2451666667,6.52016666667,9.57066666666,10.3893333333,11.6268333333,9.88166666668
558.19,7.8775,20.533,14.4225833333,12.2531666667,6.5075,9.56783333335,10.3815,11.586,9.86766666667
558.53,7.91316666667,20.6176666666,14.4891666667,12.3198333333,6.5525,9.64216666667,10.4253333334,11.6625,9.9015
558.87,7.986,20.702,14.5195833333,12.362,6.56083333333,9.71450000002,10.4588333333,11.6723333333,9.98316666669
559.21,7.898,20.6761666667,14.4923333334,12.3746666667,6.51933333333,9.69716666666,10.4356666667,11.6278333333,9.945
559.55,7.95033333333,20.6491666667,14.4700833334,12.3703333334,6.5305,9.72966666665,10.4721666667,11.644,10.0041666667
559.89,7.94533333334,20.6285,14.4628333333,12.3806666667,6.51116666666,9.69616666665,10.487,11.593,9.98766666665
560.23,7.95766666667,20.6458333333,14.4964166666,12.3791666667,6.509,9.72416666666,10.4866666667,11.5906666667,9.98766666669
560.58,7.92516666666,20.6636666666,14.4964166666,12.4138333333,6.485,9.7255,10.5205,11.5778333333,9.97483333333
560.92,7.97233333334,20.7358333334,14.512,12.4713333333,6.526,9.73416666665,10.5461666667,11.595,10.0043333333
561.26,7.93716666667,20.6918333334,14.5528333333,12.4906666667,6.47366666667,9.71949999999,10.5545,11.5301666667,9.9865
561.60,7.89366666667,20.6861666666,14.4589166667,12.4493333333,6.45483333333,9.71716666668,10.5495,11.5331666667,9.98366666667
561.94,7.91683333333,20.6958333334,14.4959166667,12.4765,6.4455,9.74183333335,10.5906666667,11.5525,10.0036666667
562.28,7.92,20.6528333333,14.477,12.4745,6.42183333333,9.71249999998,10.5796666667,11.4968333333,10.0138333333
562.62,7.83816666667,20.5928333334,14.419,12.4703333333,6.41083333334,9.66333333335,10.5325,11.48,9.97583333334
562.96,7.93616666667,20.6415,14.4639166667,12.5196666667,6.43766666667,9.70316666665,10.5743333333,11.5508333333,10.0278333333
563.30,7.92833333333,20.6888333333,14.5001666666,12.5631666666,6.45866666666,9.70866666665,10.5756666667,11.4795,10.071
563.64,7.915,20.7075,14.4985,12.594,6.4485,9.74616666667,10.5788333333,11.502,10.0833333333
563.99,7.94316666667,20.6991666667,14.469,12.6073333333,6.44733333334,9.74516666666,10.577,11.448,10.0793333334
564.33,8.00733333333,20.7543333334,14.5144166666,12.6458333333,6.46066666667,9.81316666666,10.6133333333,11.515,10.1478333334
564.67,7.992,20.7901666666,14.5503333334,12.6553333333,6.42566666667,9.82433333333,10.6086666666,11.4671666667,10.1438333333
565.01,8.09816666667,20.8963333333,14.6155833333,12.7331666666,6.513,9.92533333334,10.7028333333,11.5455,10.2441666666
565.35,8.1165,20.8826666667,14.6288333334,12.7523333333,6.49466666667,9.88666666667,10.6643333334,11.4798333333,10.228
565.69,8.14583333334,20.9196666667,14.6575,12.7915,6.52516666666,9.919,10.6905,11.5065,10.2373333333
566.03,8.1425,20.9363333333,14.6875833334,12.8181666667,6.52,9.94400000001,10.7006666667,11.5468333333,10.2468333333
566.37,8.197,20.9765,14.7499166667,12.836,6.53483333333,9.97333333332,10.761,11.5845,10.2333333333
566.71,8.147,20.9538333334,14.72675,12.833,6.50983333334,9.98466666668,10.756,11.5093333333,10.2261666667
567.05,8.14083333333,20.9735,14.7178333334,12.862,6.51983333333,9.99383333335,10.7681666666,11.5055,10.1943333333
567.39,8.15983333333,20.9491666667,14.7170833334,12.846,6.53516666667,9.99949999998,10.8241666667,11.4695,10.2191666667
567.73,8.1905,20.99,14.7773333334,12.8981666667,6.59316666667,10.0341666667,10.9028333333,11.5535,10.2966666667
568.07,8.14883333334,20.9373333333,14.7525,12.8718333334,6.603,10.0098333333,10.896,11.4951666667,10.2321666667
568.41,8.12816666667,20.876,14.70125,12.8523333333,6.56433333334,9.98749999999,10.8711666667,11.4648333333,10.1973333334
568.75,8.068,20.8036666667,14.6485,12.838,6.5045,9.91666666666,10.7763333333,11.3741666667,10.1251666666
569.09,8.11116666667,20.8491666666,14.6928333334,12.8916666667,6.5665,9.97866666665,10.8518333334,11.3776666667,10.1966666667
569.43,8.08733333333,20.8193333334,14.6425,12.8773333333,6.52383333333,9.94133333332,10.829,11.3578333333,10.2018333334
569.77,8.08,20.8033333333,14.61625,12.8806666667,6.49416666667,9.94816666665,10.8428333334,11.265,10.1755
570.11,8.09416666667,20.8088333334,14.6396666666,12.9476666667,6.4925,9.97266666666,10.878,11.2676666667,10.2301666667
570.45,8.11683333333,20.84,14.64675,12.956,6.533,9.97083333334,10.9,11.2695,10.2705
570.79,8.128,20.8046666667,14.6301666667,12.9535,6.5165,9.95633333333,10.9136666667,11.273,10.2991666667
571.13,8.14216666667,20.8901666666,14.6321666667,12.9735,6.51583333334,9.98600000002,10.9398333333,11.3001666667,10.3088333333
571.47,8.15566666667,20.9288333333,14.6523333334,13.0183333333,6.50416666667,10.015,10.9676666667,11.302,10.3418333333
571.81,8.158,20.9376666666,14.6394166666,13.0211666667,6.49283333333,9.9875,10.9821666667,11.2723333333,10.382
572.15,8.16283333333,20.9753333333,14.6324166667,13.0221666667,6.53033333333,10.0213333333,10.997,11.317,10.412
572.49,8.18016666667,21.0358333333,14.65875,13.0255,6.564,10.062,11.0548333334,11.3105,10.4746666667
572.83,8.20116666666,21.1025,14.682,13.0456666666,6.555,10.07,11.0746666666,11.3445,10.4931666667
573.17,8.21133333334,21.1101666666,14.7054166666,13.082,6.5795,10.096,11.1085,11.2873333333,10.5013333333
573.51,8.19516666667,21.1591666667,14.68125,13.088,6.58966666666,10.0918333333,11.1375,11.3201666667,10.5136666666
573.85,8.17766666667,21.2286666666,14.64125,13.0503333333,6.56616666666,10.0653333333,11.1196666666,11.2595,10.5005
574.19,8.16166666667,21.1781666667,14.6075,13.0118333333,6.53133333334,10.021,11.1145,11.2291666667,10.4771666667
574.53,8.19033333333,21.249,14.6180833334,13.0121666666,6.54633333333,10.0656666666,11.127,11.2736666667,10.4823333333
574.87,8.17216666666,21.2001666666,14.6406666667,13.0176666667,6.53333333333,10.0178333333,11.0716666666,11.2433333333,10.4681666666
575.21,8.1455,21.2031666666,14.6291666667,12.9995,6.507,10.0065,11.0351666666,11.2196666667,10.4416666667
575.55,8.17183333333,21.212,14.6505,13.0405,6.51933333334,10.0563333334,11.072,11.236,10.455
575.89,8.2245,21.2266666667,14.6618333333,13.0828333333,6.53483333333,10.0386666667,11.1336666667,11.2215,10.4753333333
576.22,8.23066666666,21.2398333333,14.67175,13.1073333334,6.5385,10.0453333333,11.1411666667,11.255,10.449
576.56,8.195,21.2331666667,14.6478333334,13.1105,6.5335,10.0623333334,11.1441666666,11.2418333333,10.4325
576.90,8.20116666667,21.2705,14.653,13.074,6.49166666667,10.066,11.1226666667,11.2156666667,10.4231666666
577.24,8.25433333333,21.2876666667,14.6853333334,13.0806666667,6.48533333334,10.0725,11.1495,11.2098333333,10.4363333333
577.58,8.26716666667,21.2215,14.70275,13.0715,6.50966666667,10.0905,11.182,11.2136666667,10.4298333334
577.92,8.29716666666,21.3196666667,14.7194166666,13.1201666667,6.504,10.1448333333,11.196,11.2176666667,10.4336666667
578.26,8.2995,21.2738333333,14.73575,13.1683333334,6.51116666666,10.1048333334,11.2298333333,11.1625,10.4633333333
578.60,8.28266666666,21.29,14.7145,13.1915,6.51983333333,10.123,11.2676666667,11.1371666667,10.4595
578.94,8.25116666667,21.268,14.66125,13.1515,6.5085,10.0838333333,11.2618333333,11.0711666667,10.4258333333
579.28,8.227,21.2595,14.6148333334,13.1175,6.50283333333,10.0628333333,11.2653333334,11.0295,10.3975
579.61,8.17716666667,21.1893333333,14.612,13.0456666667,6.44683333333,10.035,11.2333333334,11.001,10.365
579.95,8.22483333334,21.1415,14.60775,13.0558333333,6.43566666666,10.0285,11.2818333334,10.9945,10.375
580.29,8.24433333333,21.1086666667,14.59225,13.0486666666,6.4345,9.98616666668,11.271,10.9965,10.3938333333
580.63,8.25916666666,21.1218333334,14.5813333333,13.0413333333,6.46466666666,9.94683333334,11.2801666667,11.0368333333,10.369
580.97,8.24216666666,21.1255,14.5909166666,13.017,6.492,9.93649999998,11.282,11.075,10.387
581.31,8.29133333333,21.1881666666,14.6186666667,13.0845,6.5145,9.99483333332,11.3195,11.1581666667,10.4328333333
581.65,8.29516666667,21.1781666667,14.6510833333,13.1061666666,6.562,9.96883333333,11.3578333334,11.1626666667,10.4353333334
581.98,8.32383333333,21.2151666667,14.6750833334,13.0868333334,6.57466666666,10.0411666666,11.3663333333,11.1706666667,10.4428333333
582.32,8.4395,21.3003333333,14.7051666667,13.1281666666,6.6165,10.0983333333,11.4213333334,11.2055,10.5145
582.66,8.49716666667,21.315,14.7446666666,13.194,6.66716666667,10.1791666667,11.4625,11.2403333333,10.5733333333
583.00,8.536,21.373,14.8324166667,13.2635,6.7105,10.243,11.5178333334,11.319,10.6258333333
583.34,8.616,21.4856666666,14.9154166666,13.3355,6.83016666666,10.326,11.5833333333,11.3171666667,10.7135
583.68,8.5765,21.5371666667,14.8889166666,13.3198333334,6.84066666666,10.3438333333,11.5811666666,11.3248333333,10.7361666666
584.01,8.5935,21.5616666667,14.8770833333,13.3133333334,6.84266666667,10.3688333333,11.5873333333,11.362,10.711
584.35,8.61216666667,21.6446666667,14.8868333333,13.3905,6.90633333334,10.4266666667,11.6181666667,11.3556666667,10.7815
584.69,8.57433333333,21.5871666666,14.8185,13.389,6.85133333333,10.4113333333,11.535,11.2683333333,10.6991666667
585.03,8.5165,21.6113333334,14.7691666667,13.377,6.8355,10.3718333333,11.5131666667,11.2241666667,10.6663333333
585.37,8.525,21.631,14.7275833334,13.3668333333,6.82916666666,10.3696666667,11.5001666666,11.2466666667,10.6808333333
585.70,8.4935,21.5936666667,14.7128333333,13.2998333334,6.79916666667,10.3225,11.4505,11.2018333333,10.6105
586.04,8.48716666667,21.5751666667,14.7546666666,13.3051666667,6.81566666666,10.3156666667,11.4055,11.2836666667,10.5895
586.38,8.55666666667,21.6771666667,14.8093333333,13.3343333333,6.88816666667,10.3311666667,11.4478333334,11.3713333333,10.612
586.72,8.61616666667,21.7285,14.8225833333,13.343,6.87716666666,10.328,11.454,11.3908333333,10.6501666666
587.06,8.6755,21.7735,14.8090833333,13.4433333333,6.86083333334,10.3405,11.4813333333,11.4538333333,10.6565
587.39,8.74283333333,21.7945,14.8846666667,13.4645,6.8855,10.36,11.5146666667,11.5061666667,10.6688333333
587.73,8.8145,21.8261666667,14.997,13.5085,6.89766666666,10.4305,11.56,11.4843333333,10.7106666666
588.07,8.874,21.8478333333,15.0735833333,13.5756666667,6.93633333333,10.5085,11.6073333333,11.537,10.7511666667
588.41,8.949,21.9516666666,15.1635,13.6756666666,7.01616666667,10.5588333333,11.7105,11.6728333333,10.8195
588.74,8.96416666667,21.9363333333,15.1876666666,13.6688333333,7.018,10.5548333333,11.6745,11.6035,10.837
589.08,8.99483333334,21.9203333334,15.1649166667,13.655,6.9595,10.5616666666,11.6678333333,11.5571666667,10.8046666667
589.42,9.08883333333,22.0445,15.2230833334,13.76,7.00766666667,10.6313333333,11.7623333333,11.6716666667,10.9096666667
589.76,9.07116666667,22.0786666667,15.1851666667,13.7868333333,6.9705,10.6653333334,11.7721666666,11.6011666667,10.8986666667
590.09,9.114,22.1153333334,15.2521666666,13.8635,6.99683333334,10.7073333333,11.8513333334,11.5801666667,10.9701666667
590.43,9.1015,22.075,15.24675,13.8561666667,7.02466666667,10.6478333333,11.8026666667,11.5436666667,10.9465
590.77,9.02983333333,22.0301666667,15.1963333334,13.7605,6.929,10.5651666667,11.7398333333,11.512,10.8623333333
591.11,9.05,22.0951666666,15.2003333334,13.8011666667,6.937,10.5443333333,11.7076666667,11.5058333333,10.8681666667
591.44,9.05716666666,22.0886666666,15.17925,13.8445,6.98833333333,10.5581666667,11.7708333333,11.5596666667,10.9311666667
591.78,9.09733333333,22.1185,15.17925,13.8626666667,6.99383333334,10.566,11.776,11.6653333333,10.949
592.12,9.214,22.1931666667,15.2498333333,13.8788333333,7.0645,10.6815,11.8271666667,11.7451666667,11.0663333333
592.46,9.30633333334,22.2511666667,15.3261666666,13.9428333334,7.12033333333,10.7725,11.9011666666,11.8815,11.1423333333
592.79,9.31216666667,22.317,15.3950833334,13.9883333333,7.20816666666,10.8053333333,11.9355,11.9695,11.2198333333
593.13,9.26783333334,22.277,15.3619166666,14.0243333333,7.21066666667,10.7626666667,11.9216666667,11.9503333333,11.1916666667
593.47,9.32916666666,22.3045,15.40725,14.0233333333,7.247,10.7841666667,11.9718333333,11.9491666667,11.229
593.80,9.26183333333,22.2605,15.3560833333,13.9685,7.16183333334,10.7695,11.9346666667,11.9373333333,11.136
594.14,9.311,22.3751666667,15.404,14.0335,7.10933333333,10.8318333333,11.9921666667,11.9913333333,11.1221666667
594.48,9.34583333335,22.4161666666,15.451,14.0621666667,7.1545,10.9261666666,12.0201666666,12.0033333333,11.1935
594.81,9.37866666667,22.465,15.4838333333,14.1081666667,7.19533333334,11.004,12.065,12.0365,11.2491666666
595.15,9.34816666666,22.4873333334,15.4815,14.1168333333,7.17433333334,11.0108333333,11.978,11.9941666667,11.2043333334
595.49,9.38149999998,22.523,15.5369166667,14.161,7.19516666667,11.0628333333,12.0578333334,12.0406666667,11.2395
595.82,9.36433333334,22.5288333334,15.5175,14.2258333333,7.15866666667,11.028,12.0306666667,11.991,11.2013333334
596.16,9.34666666668,22.4948333334,15.5304166666,14.2268333334,7.1225,10.9955,12.0168333334,11.9313333333,11.1465
596.50,9.32833333332,22.4601666667,15.53975,14.2573333334,7.10233333333,11.0441666666,12.0251666666,11.8868333333,11.1451666666
596.83,9.25450000001,22.4346666666,15.5046666666,14.1945,7.04583333333,11.0441666667,11.968,11.7975,11.0871666667
597.17,9.23216666666,22.4036666667,15.4975833334,14.1876666666,7.01783333334,11.0236666666,11.9433333333,11.856,11.0558333333
597.51,9.24816666666,22.44,15.5026666667,14.1981666667,7.05216666667,11.0168333333,11.9555,11.8961666667,11.0775
597.84,9.16766666666,22.3546666666,15.4531666667,14.1751666667,7.0175,10.9615,11.9113333334,11.8268333333,11.0576666667
598.18,9.16683333333,22.3641666667,15.5028333333,14.2606666666,7.04566666666,10.9728333333,11.8998333333,11.8176666667,11.0591666667
598.52,9.11283333333,22.3003333333,15.4635,14.265,6.96966666666,10.9263333333,11.8866666667,11.8606666667,11.0376666667
598.85,9.078,22.2366666667,15.407,14.2196666666,6.8875,10.8485,11.8723333333,11.8341666667,10.9635
599.19,8.99433333333,22.1718333334,15.3281666666,14.149,6.808,10.7783333333,11.7811666666,11.6688333333,10.8911666667
599.53,8.91833333333,22.1536666667,15.3128333333,14.1043333333,6.76016666667,10.7731666666,11.7496666667,11.645,10.8613333333
599.86,8.81833333334,22.122,15.1978333334,14.0355,6.7,10.7471666667,11.693,11.6013333333,10.829
600.20,8.84283333334,22.1663333333,15.1830833333,14.0661666667,6.675,10.7035,11.6755,11.6623333333,10.7843333333
600.53,8.889,22.1975,15.24975,14.093,6.65,10.7381666667,11.659,11.7326666667,10.7686666666
600.87,8.85683333333,22.2453333334,15.2869166667,14.1206666666,6.66316666667,10.7695,11.67,11.7196666667,10.8105
601.21,8.92516666666,22.3191666666,15.3420833334,14.1746666667,6.63016666666,10.8435,11.6806666667,11.6925,10.795
601.54,8.90266666667,22.3356666667,15.34875,14.1575,6.602,10.89,11.6506666667,11.6768333333,10.8213333333
601.88,8.84883333333,22.3381666667,15.28025,14.1011666667,6.54416666666,10.8588333333,11.6946666667,11.6491666667,10.7948333333
602.21,8.88083333333,22.368,15.3093333334,14.1188333334,6.54983333334,10.9165,11.755,11.5808333333,10.8053333333
602.55,8.914,22.452,15.42825,14.1773333333,6.57783333333,11.0065,11.8348333333,11.6115,10.9238333333
602.88,8.98283333333,22.572,15.49775,14.2676666666,6.6755,11.0816666667,11.9483333333,11.7361666667,11.0326666667
603.22,8.97916666666,22.5225,15.47225,14.2723333333,6.67566666667,11.0643333333,11.9745,11.7315,10.9965
603.56,9.01516666666,22.5855,15.5759166667,14.3518333334,6.71316666666,11.0866666667,11.9971666666,11.7805,11.0448333333
603.89,9.00316666666,22.6048333334,15.5688333333,14.384,6.75266666667,11.1295,12.0005,11.7646666667,11.0785
604.23,8.991,22.6531666667,15.5745,14.389,6.798,11.12,12.0551666666,11.773,11.1508333333
604.56,9.01916666667,22.6705,15.5865833333,14.4283333334,6.81116666667,11.1471666667,12.0708333333,11.7535,11.1505
604.90,8.945,22.5488333334,15.5284166666,14.3851666667,6.7945,11.0983333334,12.0166666667,11.7701666667,11.1426666667
605.23,8.95183333333,22.5786666667,15.5185833334,14.4003333333,6.78366666667,11.0871666667,12.0458333333,11.7928333333,11.1443333334
605.57,8.955,22.5496666666,15.4915833334,14.4036666667,6.784,11.1083333334,11.9935,11.7948333333,11.1555
605.90,8.8925,22.4776666667,15.3849166666,14.3578333334,6.72216666667,11.032,11.9048333333,11.738,11.0883333333
606.24,8.81283333333,22.413,15.2746666666,14.3331666667,6.687,10.9781666667,11.846,11.6758333333,11.0068333333
606.58,8.685,22.2361666666,15.20425,14.2536666667,6.54666666667,10.8593333333,11.7421666667,11.5211666667,10.8416666667
606.91,8.65333333333,22.2546666667,15.1883333333,14.2173333334,6.5115,10.8666666666,11.7276666667,11.4688333333,10.8411666667
607.25,8.63383333333,22.1878333333,15.1170833333,14.152,6.46533333333,10.842,11.7326666666,11.3928333333,10.8085
607.58,8.5635,22.1536666667,15.0664166666,14.0756666667,6.36016666667,10.7525,11.6731666667,11.3075,10.7365
607.92,8.57316666666,22.129,15.0430833334,14.1338333333,6.3455,10.7626666667,11.7116666667,11.2958333333,10.7183333333
608.25,8.563,22.112,14.9789166667,14.1156666667,6.29,10.7108333333,11.698,11.2741666667,10.7003333333
608.59,8.55283333333,22.1788333333,14.9863333334,14.1488333333,6.25966666666,10.7085,11.6821666667,11.1831666667,10.6745
608.92,8.54416666667,22.126,15.0009166666,14.1621666667,6.30416666667,10.6933333334,11.6761666667,11.1988333333,10.65
609.26,8.60116666667,22.1616666666,15.0935833334,14.2188333333,6.3835,10.746,11.7498333334,11.2415,10.7216666667
609.59,8.64466666666,22.2545,15.2203333333,14.3151666667,6.51116666667,10.8805,11.8438333333,11.3208333333,10.8206666667
609.93,8.61866666666,22.2225,15.1985,14.276,6.503,10.8801666667,11.8325,11.363,10.8165
610.26,8.68166666667,22.2683333333,15.201,14.3293333334,6.529,10.9718333334,11.8715,11.4226666667,10.8935
610.60,8.7285,22.3218333333,15.2510833333,14.3915,6.58516666667,10.9991666666,11.8985,11.4688333333,10.9585
610.93,8.762,22.3998333333,15.32625,14.5463333333,6.664,11.0808333333,11.9211666666,11.5375,10.9953333333
611.27,8.84783333333,22.4688333333,15.4463333333,14.673,6.806,11.2071666667,12.0755,11.6678333333,11.1283333333
611.60,8.846,22.4335,15.4280833333,14.6671666667,6.77033333333,11.251,12.0421666667,11.6728333333,11.1065
611.93,8.8915,22.4833333333,15.4981666667,14.7273333333,6.83833333334,11.3156666667,12.1036666666,11.7503333333,11.173
612.27,8.88933333333,22.4708333334,15.4873333333,14.7421666667,6.88383333333,11.3141666666,12.1835,11.8145,11.2555
612.60,8.91316666666,22.552,15.5261666666,14.7893333334,6.93483333333,11.4086666666,12.2843333333,11.8348333333,11.3288333334
612.94,8.838,22.529,15.4574166666,14.7541666667,6.84833333334,11.3408333333,12.2821666666,11.81,11.3193333334
613.27,8.82283333333,22.4796666667,15.416,14.7356666667,6.7805,11.2798333333,12.2713333334,11.7935,11.2425
613.61,8.9035,22.6271666666,15.5135833333,14.8515,6.84766666666,11.3366666667,12.344,11.7473333333,11.2905
613.94,8.885,22.6791666667,15.513,14.9085,6.89216666667,11.3363333333,12.3798333333,11.809,11.334
614.28,8.86566666666,22.6198333334,15.512,14.9166666667,6.8655,11.369,12.4433333334,11.7773333333,11.3416666666
614.61,8.84066666666,22.586,15.4630833333,14.8215,6.77,11.3306666666,12.4536666667,11.7556666667,11.3101666666
614.94,8.868,22.5673333333,15.4423333333,14.7995,6.7005,11.3438333333,12.4726666666,11.6971666667,11.2961666667
615.28,8.92116666667,22.6955,15.4973333333,14.8915,6.79216666667,11.3681666666,12.5693333333,11.7138333333,11.376
615.61,8.8745,22.6501666667,15.4715833333,14.8626666667,6.74366666666,11.3581666666,12.5571666667,11.6163333333,11.2906666667
615.95,8.86633333333,22.6631666666,15.5649166666,14.8533333333,6.698,11.364,12.5395,11.5518333333,11.2833333334
616.28,8.93966666667,22.7276666667,15.5750833333,14.9041666667,6.703,11.3796666666,12.5008333334,11.55,11.2986666667
616.61,8.9695,22.7703333333,15.64725,14.9038333333,6.7275,11.4013333333,12.5223333333,11.4823333333,11.2778333333
616.95,9.03733333333,22.8346666667,15.7273333333,14.9506666667,6.76533333333,11.438,12.584,11.4395,11.3666666666
617.28,9.16583333331,22.8788333334,15.8333333334,15.0646666667,6.85916666667,11.5276666666,12.6825,11.521,11.4953333334
617.62,9.20400000002,22.8796666667,15.84775,15.0491666667,6.89466666666,11.529,12.6986666667,11.445,11.5135
617.95,9.16699999999,22.8421666667,15.7850833334,14.9868333333,6.86366666666,11.4365,12.6278333334,11.4016666667,11.447
618.28,9.24566666669,22.9426666666,15.8095833334,15.0258333334,6.99033333333,11.4885,12.6728333333,11.4743333333,11.5026666667
618.62,9.27966666668,23.021,15.851,15.0385,7.07,11.5186666667,12.7151666666,11.5536666667,11.5488333334
618.95,9.24200000002,22.8938333334,15.8128333333,14.9423333333,6.99833333334,11.4946666667,12.6403333334,11.4753333333,11.5435
619.28,9.2645,22.9375,15.8680833334,14.9376666667,7.03616666667,11.5131666667,12.6463333333,11.4731666667,11.5946666666
619.62,9.31383333331,22.9765,15.8145833334,15.0285,7.105,11.5915,12.699,11.515,11.5991666667
619.95,9.39283333334,23.0396666667,15.9064166666,15.0733333333,7.21533333333,11.6891666666,12.8136666667,11.5733333333,11.6788333333
620.28,9.52733333335,23.2363333333,16.0300833333,15.2436666667,7.34633333333,11.875,12.9498333333,11.7321666667,11.8003333334
620.62,9.66866666669,23.4581666667,16.15125,15.3926666666,7.49433333333,12.0128333333,13.0893333333,11.8848333333,11.9811666667
620.95,9.72233333335,23.5213333334,16.1643333334,15.4416666667,7.5325,12.0483333334,13.1528333333,11.9546666667,12.019
621.28,9.76333333335,23.6468333333,16.2625,15.5075,7.58816666667,12.0776666666,13.1641666667,12.0113333333,12.0391666667
621.62,9.86250000002,23.8043333334,16.3419166667,15.617,7.7335,12.1633333333,13.2266666667,12.0906666667,12.145
621.95,9.93783333335,23.8155,16.3798333333,15.7058333334,7.76783333334,12.1633333333,13.3406666667,12.0798333333,12.2101666667
622.28,9.93,23.7686666667,16.3864166666,15.7,7.72866666667,12.0733333333,13.2983333334,11.9946666667,12.187
622.62,10.0548333333,23.9136666667,16.4258333333,15.7935,7.84516666667,12.1578333334,13.3793333334,12.0005,12.2513333333
622.95,10.1756666667,24.0465,16.4961666666,15.955,8.02083333334,12.2945,13.5323333333,12.1213333333,12.4131666666
623.28,10.2875,24.1383333333,16.58325,16.0018333333,8.07783333334,12.3561666667,13.5916666667,12.1755,12.4371666667
623.62,10.3375,24.2115,16.6116666666,16.0423333333,8.0745,12.3745,13.6216666667,12.2021666667,12.5203333333
623.95,10.292,24.109,16.5195,15.984,8.02516666667,12.3063333334,13.567,12.121,12.5148333333
624.28,10.2015,23.9388333333,16.3854166666,15.8148333333,7.91766666666,12.2028333333,13.4775,12.0068333333,12.361
624.62,10.1643333333,23.9368333334,16.3929166666,15.767,7.86166666667,12.148,13.4376666666,12.0156666667,12.3615
624.95,10.1496666667,23.8896666667,16.35175,15.7153333333,7.796,12.153,13.4715,11.9111666667,12.3208333334
625.28,10.1788333333,23.8528333333,16.3455833333,15.7511666667,7.79516666666,12.2105,13.5298333334,11.912,12.3803333333
625.61,10.1261666667,23.8108333333,16.3016666667,15.6975,7.72383333333,12.2005,13.4688333333,11.8918333333,12.3573333333
625.95,10.1575,23.8331666667,16.28775,15.72,7.73733333334,12.2955,13.4736666667,11.9723333333,12.3921666667
626.28,10.1835,23.8693333333,16.3594166666,15.757,7.75866666667,12.3093333333,13.5225,12.0821666667,12.43
626.61,10.1908333333,23.8606666667,16.3544166666,15.7493333334,7.70866666667,12.3271666666,13.4946666666,12.01,12.4421666667
626.94,10.1488333333,23.8076666667,16.2949166666,15.6996666666,7.705,12.2588333333,13.4925,11.9786666667,12.499
627.28,10.0721666667,23.6526666666,16.2266666667,15.6188333334,7.6595,12.1456666666,13.4188333334,11.887,12.4133333333
627.61,10.1038333333,23.6901666667,16.2290833334,15.6453333333,7.677,12.1341666666,13.4338333333,11.9075,12.4001666667
627.94,10.2046666667,23.7395,16.3215,15.742,7.76866666667,12.1891666666,13.48,12.0201666667,12.4668333333
628.27,10.2228333333,23.6905,16.2779166667,15.7241666666,7.78733333333,12.2158333333,13.495,12.0171666667,12.446
628.61,10.276,23.77,16.3129166667,15.7685,7.86133333334,12.239,13.4823333333,12.1061666667,12.5326666666
628.94,10.3508333333,23.8793333333,16.4239166667,15.8458333334,7.95733333333,12.3625,13.57,12.1721666667,12.6148333333
629.27,10.3683333333,23.9156666666,16.49575,15.8341666667,7.98783333334,12.3728333334,13.5778333334,12.145,12.6393333333
629.60,10.422,23.9863333334,16.5869166667,15.9691666667,8.0825,12.4268333334,13.6601666667,12.14,12.691
629.94,10.4395,24.0321666666,16.6024166667,15.9825,8.107,12.4591666666,13.6725,12.2356666667,12.692
630.27,10.424,24.0116666667,16.5988333334,15.9758333333,8.09633333333,12.4126666667,13.6961666667,12.3321666667,12.6271666667
630.60,10.4598333333,24.0595,16.6766666667,16.0225,8.18316666666,12.4976666666,13.7141666667,12.3571666667,12.692
630.93,10.629,24.1856666667,16.8259166666,16.145,8.2935,12.6945,13.8495,12.52,12.8166666667
631.26,10.617,24.1966666666,16.8746666667,16.14,8.30366666667,12.7518333333,13.894,12.5703333333,12.8058333333
631.60,10.593,24.26,16.8789166666,16.1516666667,8.32183333334,12.8098333333,13.9305,12.5423333333,12.8856666666
631.93,10.6975,24.4603333333,17.0001666666,16.231,8.41266666667,12.9985,14.0563333334,12.6538333333,12.9943333333
632.26,10.6918333333,24.4158333334,17.0356666667,16.2148333333,8.418,13.0361666667,14.0836666667,12.6886666667,13.005
632.59,10.5408333333,24.3116666666,16.8696666667,16.084,8.18283333333,12.8276666666,13.9458333334,12.5678333333,12.8388333333
632.92,10.5993333333,24.41,16.8856666666,16.2801666667,8.26766666667,12.9563333333,14.0553333333,12.7375,12.9551666667
633.26,10.5635,24.4293333334,16.86725,16.1751666667,8.222,12.9616666667,14.0308333333,12.7615,12.9425
633.59,10.534,24.4386666667,16.85225,16.1413333334,8.23,12.9285,13.9845,12.6191666667,12.973
633.92,10.5028333334,24.466,16.7744166667,16.0928333334,8.19866666666,12.8975,13.9401666667,12.608,12.987
