wavelength,Back_TanRuuf,Belly_TanRuuf,Breast_TanRuuf,Crissum_TanRuuf,Crown_TanRuuf,DorTail_TanRuuf,Patch10_TanRuuf,Patch11_TanRuuf,Rump_TanRuuf,Throat_TanRuuf,WingTip_TanRuuf
580.63,21.1478333334,63.6868461538,56.7818333334,34.6124583333,10.6806666667,13.01175,19.7420833333,21.0036666667,59.3554166667,39.6175833333,12.8840083333
580.97,21.2256666666,63.7800064102,56.8978333334,34.6238333333,10.6926666667,13.0520833334,19.7363333333,21.1314166667,59.5065833334,39.7115,12.936775
581.31,21.3215555555,63.8214294872,56.929,34.65875,10.70075,13.0908333333,19.7894166667,21.2025,59.56,39.8115833333,12.9315833333
581.65,21.4182777778,63.8035833333,57.0034166666,34.7568333333,10.7325,13.1321666667,19.87625,21.2885833334,59.67475,39.9020833333,12.9991666667
581.98,21.4322777778,63.807698718,57.0006666667,34.839375,10.71675,13.1558333333,19.9448333334,21.3223333333,59.8071666667,39.9593333333,13.0297916667
582.32,21.4193888889,63.7617115385,56.94925,34.822,10.6985,13.1575,19.9734166667,21.4148333333,59.7973333333,39.97375,13.0131416667
582.66,21.3894444444,63.7108717949,56.9001666667,34.8045,10.6515833333,13.1081666667,19.9475,21.4214166667,59.8929166667,39.96825,12.9482583333
583.00,21.3761111111,63.6347692308,56.8285,34.7750416667,10.606,13.0669166667,19.9275,21.4053333334,59.9379166667,39.99875,12.8996416667
583.34,21.3442777778,63.7731153846,56.9199166666,34.853625,10.4995,13.0043333333,19.84525,21.372,60.1045833333,40.0685,12.8215416667
583.68,21.3109444445,63.6510705128,56.8205,34.8414583333,10.4303333334,12.9839166667,19.82275,21.3720833333,60.0695833333,40.0863333333,12.782225
584.01,21.3744166666,63.6026987179,56.7541666667,34.8259583333,10.4721666667,13.062,19.856,21.4524166667,60.07375,40.1206666667,12.8578333333
584.35,21.5203888889,63.5920192308,56.7633333334,34.9527083333,10.557,13.1295833334,19.9543333334,21.6186666667,60.17675,40.2604166667,12.984125
584.69,21.4445833333,63.3470833333,56.5984166667,34.903875,10.50875,13.0665,19.8800833334,21.53975,60.1229166667,40.20775,12.8860916667
585.03,21.4938611111,63.2752371795,56.53375,34.96575,10.5649166667,13.1385833333,19.8813333333,21.68125,60.2414166666,40.2608333333,13.0162416667
585.37,21.4788055556,63.2948012821,56.49525,34.9399166667,10.5206666667,13.1348333333,19.8431666667,21.7020833334,60.3495833333,40.32075,12.9345416667
585.70,21.47825,63.1366153846,56.3805833334,34.8795833333,10.4935833333,13.09825,19.7675,21.708,60.2435,40.286,12.8713416667
586.04,21.6143055556,63.1601217948,56.38575,34.9504583333,10.5611666667,13.20325,19.8160833334,21.8194166666,60.3934166667,40.41625,13.0001166667
586.38,21.6798888889,63.0431858974,56.3585833333,34.9635,10.5786666667,13.2096666667,19.8026666667,21.8701666667,60.3841666667,40.4483333333,12.9948583333
586.72,21.72675,63.0366666667,56.29525,34.97675,10.60175,13.2104166667,19.7919166667,21.9008333334,60.4115833333,40.4935833333,13.0016583333
587.06,21.7735,63.1062307692,56.3674166667,35.0785,10.66225,13.2695,19.8401666666,22.0533333333,60.5770833333,40.6091666667,13.025875
587.39,21.8533055556,63.0804679487,56.3085,35.0934166667,10.77125,13.3644166667,19.9028333333,22.1374166667,60.6001666666,40.6355,13.093475
587.73,21.913,63.1355705128,56.2990833333,35.1292083333,10.7946666667,13.354,19.9144166667,22.20575,60.7061666667,40.73875,13.1181583333
588.07,21.8213055556,63.1075384616,56.2189166666,35.018375,10.6805,13.33525,19.8205,22.1560833334,60.6938333333,40.69625,12.9994416667
588.41,22.0019444444,63.2706794872,56.3225833333,35.1503333333,10.7838333333,13.4645,19.9185,22.3324166667,60.8740833333,40.8395833333,13.1228166667
588.74,22.0017777778,63.3004102564,56.2964166667,35.1653333333,10.73525,13.3881666666,19.8689166667,22.267,60.9093333333,40.8408333333,13.0624416667
589.08,21.9646111111,63.1479423077,56.15525,35.17525,10.7323333333,13.3621666667,19.8343333333,22.2398333333,60.8563333333,40.8183333333,13.0696833333
589.42,22.05875,63.1929038461,56.1953333333,35.2619583334,10.7733333333,13.3721666667,19.86525,22.3040833333,61.002,40.9645,13.1616833333
589.76,22.1207777778,63.2691730769,56.21925,35.34475,10.8245,13.4224166667,19.90175,22.37075,61.1026666666,41.0840833334,13.1522083333
590.09,22.114,63.3781666667,56.2129166667,35.4000833333,10.7700833333,13.4556666667,19.87675,22.3889166667,61.1794166667,41.1550833333,13.0921083333
590.43,22.1093333333,63.4380897436,56.2243333334,35.41825,10.752,13.4643333333,19.8761666667,22.43,61.2686666666,41.1933333333,13.0910416666
590.77,22.1135833333,63.2945,56.0141666667,35.3148333333,10.67775,13.3793333333,19.7918333333,22.3375833333,61.135,41.143,13.0699666667
591.11,22.1588611111,63.4359679487,56.1048333334,35.36275,10.6500833333,13.3629166667,19.8,22.3774166666,61.31475,41.2625833333,13.0953083333
591.44,22.16525,63.467948718,56.1083333334,35.436125,10.5996666667,13.3654166667,19.737,22.3985833334,61.41175,41.3185,13.012575
591.78,22.2175555556,63.414974359,56.0368333333,35.4769583333,10.5996666667,13.3533333333,19.7569166667,22.4005833333,61.4645833333,41.3591666667,13.0269833333
592.12,22.1250555555,63.3797564103,55.9439166666,35.44875,10.5080833333,13.3215,19.731,22.3945,61.4605,41.388,12.9853416667
592.46,22.2310833333,63.3486987179,55.8694166667,35.4867083333,10.6415833333,13.47225,19.8484166667,22.5070833333,61.44675,41.45825,13.0912583333
592.79,22.3215,63.4723205128,55.9029166667,35.5181666667,10.67675,13.4989166667,19.91275,22.6140833333,61.52,41.6061666666,13.1370666667
593.13,22.4146111111,63.6413782051,55.9329166667,35.55425,10.7278333334,13.5584166667,19.9451666666,22.7588333333,61.70825,41.6996666666,13.15705
593.47,22.3545277778,63.44925,55.7181666666,35.4540416667,10.647,13.4265,19.8049166667,22.691,61.5996666667,41.5575,13.072225
593.80,22.3196388889,63.29725,55.5420833333,35.3639166667,10.61975,13.3566666666,19.7500833333,22.66,61.5248333334,41.50975,13.0811666667
594.14,22.4424722223,63.2730705128,55.4931666667,35.418375,10.6964166667,13.4385833333,19.7888333333,22.7805833333,61.5581666667,41.6016666666,13.1489083333
594.48,22.4690833333,63.2175448718,55.4249166666,35.4730833334,10.7315,13.508,19.8246666667,22.86075,61.6259166666,41.5780833333,13.1554083333
594.81,22.4620833333,63.1827628205,55.3328333333,35.486625,10.6985833334,13.4833333333,19.79275,22.903,61.6486666667,41.569,13.1419583334
595.15,22.5034722222,63.2466025641,55.3239166667,35.521875,10.7490833333,13.537,19.8675833334,23.0143333333,61.7348333333,41.6569166667,13.232725
595.49,22.5135555555,63.2403269231,55.2078333333,35.5215416667,10.765,13.50225,19.7879166667,23.0156666667,61.7218333333,41.6695,13.250175
595.82,22.5810833334,63.1861794872,55.1231666667,35.5543333333,10.8624166667,13.566,19.78975,23.1101666667,61.7024166667,41.72,13.2769666667
596.16,22.6325833333,63.2859487179,55.1586666667,35.6610833333,10.8446666667,13.5934166667,19.7945,23.2115833333,61.88,41.8570833333,13.2813083333
596.50,22.5646666667,63.1448974359,55.0361666666,35.6590833333,10.7955,13.595,19.72375,23.248,61.7913333333,41.8025,13.2160083334
596.83,22.5234444444,63.0448076923,54.8988333333,35.6534166667,10.7703333333,13.584,19.7055833333,23.18925,61.665,41.7405833334,13.2419083334
597.17,22.6166666667,63.1743205128,54.9975833333,35.7714166667,10.85825,13.7051666667,19.837,23.3571666666,61.7708333333,41.8755833334,13.3415166666
597.51,22.6506666667,63.2870320513,55.0075833333,35.8657083333,10.8755833334,13.7180833333,19.8326666667,23.4190833333,61.8044166667,41.9296666667,13.3718916667
597.84,22.5839722222,63.2159230769,54.8954166667,35.877,10.8089166666,13.6375833333,19.7711666667,23.3968333333,61.7988333333,41.90175,13.3381
598.18,22.6715555556,63.2879166667,54.9349166667,35.9650833333,10.9224166667,13.7310833333,19.8745,23.5188333333,61.7800833333,42.042,13.46285
598.52,22.6363888889,63.1336089744,54.7373333333,35.9178333333,10.9214166666,13.7308333333,19.8456666667,23.5219166667,61.5804166666,42.0064166667,13.4645833333
598.85,22.6941388889,63.044474359,54.6245,35.9434583333,10.9455833333,13.74225,19.82725,23.5640833333,61.4388333333,42.0326666667,13.4995083333
599.19,22.7144166667,63.0881153846,54.6790833333,36.045,11.01975,13.8425,19.9224166667,23.6406666666,61.4930833333,42.09775,13.5023666667
599.53,22.64175,63.0324102564,54.5245833333,36.02775,10.9115,13.7461666667,19.8449166667,23.5671666667,61.3819166667,42.0145833333,13.459375
599.86,22.5555555556,62.919025641,54.3768333333,35.9709583333,10.8650833333,13.6634166667,19.785,23.4695833333,61.16425,41.90275,13.3853166667
600.20,22.6919444444,62.9512564103,54.3146666667,36.045375,10.9528333333,13.6708333334,19.8684166667,23.5250833333,61.2088333333,41.9344166667,13.4952666667
600.53,22.6825833333,62.8976282051,54.22075,36.0506666667,10.9829166667,13.75025,19.8853333333,23.5923333333,61.1900833333,41.9834166667,13.4595333333
600.87,22.6622222222,62.8393269231,54.0579166667,36.058875,10.9316666666,13.6804166667,19.8034166667,23.54,61.13075,41.949,13.3864166667
601.21,22.5910555556,62.6653846154,53.8586666667,35.9123333333,10.8219166667,13.5955833333,19.7430833334,23.5033333333,61.05325,41.87175,13.3254
601.54,22.5836111111,62.5803461539,53.7354166666,35.8395,10.7865833333,13.6061666667,19.71425,23.5045,60.9216666666,41.839,13.2949416667
601.88,22.4961388889,62.4885897436,53.55775,35.72975,10.6600833334,13.4993333334,19.5595833333,23.4695,60.8945,41.74525,13.2234083333
602.21,22.529,62.5319294872,53.56,35.7912083333,10.6381666667,13.5189166667,19.57325,23.5276666667,60.9574166667,41.8074166667,13.2032916667
602.55,22.4391944444,62.4264487179,53.4051666667,35.69725,10.5403333333,13.44,19.4793333333,23.47225,60.9183333333,41.6915833333,13.0981166667
602.88,22.4506944444,62.351775641,53.2643333333,35.6687916667,10.4594166667,13.3818333333,19.4154166666,23.5181666666,60.8799166666,41.6983333333,13.131675
603.22,22.4448888889,62.2497307692,53.1921666667,35.6669166667,10.4565833333,13.3698333333,19.3670833333,23.5250833333,60.8370833334,41.7055833333,13.1308333334
603.56,22.51575,62.2204935897,53.1375,35.7089166667,10.54075,13.4501666667,19.4174166667,23.6465,60.8515833333,41.76325,13.245225
603.89,22.4911944444,62.2081666667,53.0683333333,35.7297916667,10.52,13.4646666667,19.3691666666,23.6825833333,60.8559166667,41.7844166667,13.2816166667
604.23,22.4806111111,62.1839935897,53.0470833334,35.7187916667,10.47625,13.3845,19.3035833333,23.6906666667,60.8010833334,41.7676666667,13.259225
604.56,22.4090555556,62.0027371795,52.87475,35.625125,10.4305833333,13.38025,19.26075,23.68,60.621,41.6736666667,13.2637166667
604.90,22.5179166666,61.983224359,52.88475,35.7395833333,10.5253333333,13.4909166667,19.3255833333,23.7875,60.6284166667,41.7676666667,13.3711416667
605.23,22.5781111111,62.0188717949,52.8514166667,35.8210416667,10.6025833333,13.56525,19.35325,23.8915,60.62225,41.7971666667,13.4636
605.57,22.5953055555,61.9189615384,52.70675,35.851625,10.6601666666,13.6050833333,19.3555,23.90425,60.4879166667,41.7966666667,13.4751916666
605.90,22.6324444445,61.8283333334,52.599,35.8947083333,10.7630833334,13.681,19.3518333334,23.9719166667,60.3815833333,41.8038333333,13.5624416666
606.24,22.7320555556,61.872198718,52.5521666667,36.036625,10.90625,13.8198333333,19.45625,24.0938333333,60.362,41.9104166667,13.70135
606.58,22.6844722223,61.8534358974,52.4500833333,36.0612083333,10.9354166667,13.8440833333,19.439,24.1345833333,60.2823333333,41.9231666666,13.664
606.91,22.738,61.9064230769,52.3523333334,36.1350416667,10.9909166667,13.9211666667,19.523,24.2683333333,60.26925,42.0188333333,13.7276416667
607.25,22.6548333333,61.81675,52.1483333334,36.106375,10.8815,13.8699166667,19.4315,24.22375,60.0891666667,41.961,13.6525833333
607.58,22.5799166666,61.7073846154,51.9479166667,36.0379583333,10.808,13.7981666667,19.3771666666,24.1596666667,59.9044166667,41.824,13.5678916667
607.92,22.5741666667,61.4509615385,51.6000833333,36.0339166667,10.80275,13.8266666666,19.3433333333,24.1776666666,59.62125,41.6868333333,13.6038833333
608.25,22.5640277778,61.3673525641,51.4168333333,36.0764166666,10.8596666667,13.8095833333,19.3238333333,24.16725,59.4380833333,41.6140833333,13.5987416667
608.59,22.4723611111,61.1624230769,51.0960833333,36.0222083333,10.8164166666,13.7461666666,19.22975,24.077,59.14875,41.4165,13.5366166667
608.92,22.37475,60.855974359,50.7505833334,35.8870416666,10.7685,13.6753333333,19.136,23.9726666666,58.8075833333,41.2298333333,13.4603333333
609.26,22.3057222222,60.6734358974,50.5048333333,35.849875,10.7438333333,13.6429166667,19.08975,23.9370833333,58.591,41.0965,13.4693166667
609.59,22.12375,60.3834102564,50.1738333334,35.6792916667,10.56775,13.428,18.9005,23.72175,58.2521666667,40.8189166667,13.3187166666
609.93,22.0373888889,60.1352371795,49.89525,35.578125,10.4955,13.3425833333,18.8071666667,23.6273333334,57.9495,40.5790833333,13.2756
610.26,22.0048888889,59.9214230769,49.6450833334,35.533875,10.4584166667,13.2963333333,18.7946666667,23.5955,57.63575,40.4074166667,13.3075083334
610.60,22.01225,59.8187884615,49.51475,35.5609166667,10.5285,13.3195833333,18.7923333333,23.58825,57.44825,40.3090833333,13.3873583333
610.93,21.9900555556,59.5854230769,49.2615,35.5097916667,10.5251666667,13.2508333333,18.7288333334,23.5601666666,57.16925,40.16475,13.3683
611.27,21.9994444444,59.4863397436,49.1326666667,35.55825,10.5718333333,13.2963333333,18.70275,23.5743333333,56.9615,40.1250833333,13.4308
611.60,22.0492222222,59.5255576923,49.0879166667,35.6535833333,10.6254166667,13.3198333333,18.7565833333,23.6184166667,56.94675,40.15075,13.45185
611.93,22.0571666667,59.4278910256,48.9809166667,35.6382083334,10.631,13.3443333333,18.6796666667,23.6353333333,56.8118333333,40.111,13.4745916667
612.27,22.0623611111,59.4180769231,48.8938333334,35.62475,10.6896666667,13.364,18.71375,23.6409166667,56.689,40.099,13.519875
612.60,22.0534444445,59.495474359,48.9100833333,35.71975,10.6355833333,13.2876666667,18.71925,23.65475,56.66375,40.1431666667,13.4853333333
612.94,22.01225,59.4699102564,48.8204166667,35.6781666667,10.6135,13.219,18.6790833333,23.5944166667,56.5590833333,40.0898333334,13.4070416667
613.27,22.1339444445,59.7765833333,48.9265833333,35.8962083333,10.6855,13.32975,18.82525,23.7761666667,56.7349166667,40.3073333334,13.5005916667
613.61,22.1603888889,59.8866410257,48.9413333333,35.969875,10.68075,13.3434166667,18.7891666667,23.8636666667,56.7408333333,40.4358333333,13.4926666667
613.94,22.2980555556,60.0108205128,49.0279166667,36.1371666667,10.8069166667,13.4333333334,18.81725,23.9489166667,56.8131666667,40.5605,13.5389166666
614.28,22.2351111111,59.9080833333,48.82075,36.0262083333,10.7045,13.3143333333,18.76525,23.9173333333,56.6308333333,40.4520833334,13.489825
614.61,22.3288888889,60.1823333333,48.9448333334,36.1886666667,10.8011666666,13.4285,18.87425,24.0740833333,56.7921666666,40.6385,13.599325
614.94,22.3419444444,60.1376602564,48.8345,36.18625,10.8123333334,13.4695833333,18.8884166667,24.1260833333,56.7163333333,40.6336666667,13.586875
615.28,22.1642777778,60.0108397436,48.6578333333,36.0475416666,10.7524166666,13.3783333333,18.75275,24.03775,56.4794166667,40.5436666667,13.5360916667
615.61,22.11425,60.0267371795,48.5326666667,36.0457916667,10.673,13.29225,18.6810833333,24.0505,56.4285,40.5513333333,13.522925
615.95,22.1585833333,60.0343589743,48.5021666666,36.1366666667,10.6988333334,13.3425833333,18.6480833333,24.21125,56.432,40.6088333333,13.5894333333
616.28,22.209,59.9133910256,48.3778333333,36.153125,10.7205,13.4778333334,18.5898333333,24.2643333333,56.31725,40.574,13.6501666666
616.61,22.3035,59.9627948718,48.40225,36.2515833333,10.7405833333,13.5734166666,18.6143333334,24.4289166667,56.2754166667,40.636,13.7395166667
616.95,22.3579444444,59.8022628205,48.3101666667,36.2119583333,10.7928333333,13.65125,18.539,24.476,56.1121666666,40.57475,13.8238583333
617.28,22.2758055556,59.6670641026,48.0720833333,36.0659583333,10.69525,13.581,18.4704166666,24.4271666667,55.878,40.4146666666,13.7158916667
617.62,22.1978333333,59.5958782051,47.93775,35.9682916667,10.6188333333,13.5344166666,18.45275,24.398,55.747,40.3934166666,13.7162
617.95,22.2385555555,59.5620897436,47.8678333333,36.0909166667,10.6985833333,13.666,18.5124166667,24.479,55.6435,40.4775833333,13.7499583333
618.28,22.2256388889,59.5018269231,47.839,36.088875,10.6649166667,13.643,18.468,24.468,55.555,40.38275,13.7717583333
618.62,22.2338055556,59.3976730769,47.7581666666,36.0570833333,10.71225,13.6550833333,18.4536666667,24.5275833333,55.3971666667,40.3224166667,13.787975
618.95,22.3358333333,59.4818525641,47.7394166667,36.0916666667,10.7665,13.7093333333,18.539,24.6255833333,55.3660833333,40.39275,13.8929666667
619.28,22.41175,59.5568397436,47.7295833333,36.19475,10.77775,13.7794166667,18.6290833333,24.6740833333,55.3325,40.4478333333,13.9362416667
619.62,22.4954722222,59.6363269231,47.7405833334,36.257375,10.8325,13.80575,18.7039166667,24.6995833333,55.26,40.4969166667,13.99315
619.95,22.4749444444,59.6638589743,47.6288333333,36.2555,10.87975,13.7893333333,18.7785833333,24.67075,55.1210833333,40.4888333333,14.058375
620.28,22.43225,59.6516025641,47.5606666667,36.2945416667,10.84575,13.7355,18.7525,24.6920833333,54.98475,40.5074166667,14.0615
620.62,22.4558888889,59.7551730769,47.501,36.3675833333,10.86475,13.76575,18.8055833333,24.7373333333,54.89975,40.5405833333,14.0982833333
620.95,22.4623888889,59.8398397436,47.5749166667,36.4987083333,10.9154166666,13.7675833333,18.8185,24.77675,54.8905,40.6935,14.2132666667
621.28,22.4135277778,59.6823333334,47.3604166667,36.454125,10.878,13.7655,18.7151666667,24.78375,54.6143333333,40.5208333333,14.1683666667
621.62,22.3331111111,59.6615256411,47.2683333333,36.33075,10.7195,13.63175,18.54,24.71275,54.3888333334,40.40225,14.0736666667
621.95,22.2644166667,59.490224359,47.063,36.2885,10.6971666667,13.59675,18.4824166667,24.7394166667,54.1235833333,40.3110833333,13.9796666667
622.28,22.2546388889,59.5424038462,46.9275833333,36.315125,10.6221666667,13.5399166667,18.4215833333,24.7091666666,53.9621666667,40.3493333334,14.00575
622.62,22.3318055555,59.5433461538,46.9121666667,36.4345416666,10.5951666667,13.5981666667,18.407,24.7771666667,53.9075833333,40.3878333334,14.0466916667
622.95,22.3049722222,59.3657884615,46.7086666667,36.3660416667,10.6513333333,13.5779166667,18.3758333333,24.71175,53.6481666666,40.2786666667,14.0388833334
623.28,22.1246666667,59.1155833333,46.4266666667,36.192125,10.48825,13.4660833333,18.23775,24.60025,53.3178333333,40.077,13.92405
623.62,22.1051388889,59.0656666667,46.3708333333,36.2201666667,10.49275,13.4600833333,18.1985,24.68525,53.1429166667,40.0620833333,13.8962
623.95,22.13475,58.9602564102,46.2171666667,36.1921666667,10.50775,13.4991666667,18.1678333333,24.6528333333,52.9675,39.9888333333,13.9336083333
624.28,22.0687222222,58.7539487179,46.0244166667,36.0994583333,10.48375,13.4438333333,18.1170833333,24.6819166667,52.7076666666,39.89175,13.83555
624.62,22.0984722222,58.6765576923,45.9013333333,36.1140416667,10.5321666667,13.53625,18.1516666667,24.6899166667,52.546,39.80975,13.8392083333
624.95,22.0396388889,58.6466923077,45.8009166667,36.0364166667,10.513,13.51275,18.07025,24.6625,52.42375,39.76825,13.822525
625.28,22.1812222222,58.7432307692,45.8444166667,36.1901666667,10.642,13.6218333333,18.1665833334,24.76075,52.4921666667,39.8746666667,13.9248833333
625.61,22.0997777777,58.5422115384,45.5844166667,36.0624166667,10.5813333333,13.5710833333,18.0905,24.65775,52.1899166667,39.77225,13.9502583333
625.95,22.0848888889,58.410051282,45.4718333333,36.0325416667,10.5660833333,13.5605833333,18.0675833333,24.6680833333,51.9855833334,39.6655833333,13.9318916666
626.28,22.0661944444,58.3175833333,45.3309166666,36.0007083333,10.6009166667,13.619,18.04375,24.6755833334,51.8011666667,39.6046666666,13.9049583333
626.61,22.0858055555,58.3750641026,45.3258333333,36.0588333333,10.6015833333,13.6490833333,18.0498333333,24.7994166667,51.7436666667,39.6235833333,13.9422916667
626.94,22.1865833333,58.4457884616,45.3078333333,36.1469583333,10.7375,13.76925,18.1009166667,24.9078333333,51.6846666667,39.7101666666,14.0265
627.28,22.2783611111,58.4739935898,45.2559166667,36.1570416667,10.7926666667,13.8504166667,18.1370833333,24.9455,51.6375833334,39.7106666667,14.136175
627.61,22.2611666667,58.4710833333,45.1663333333,36.1834583333,10.77975,13.86475,18.1230833333,24.9815833333,51.49675,39.6965,14.1237
627.94,22.3414722222,58.6119935897,45.22225,36.34125,10.8645,13.96275,18.182,25.051,51.49175,39.7405,14.2356416667
628.27,22.3592777778,58.5579551282,45.15,36.371875,10.8136666667,13.97225,18.194,25.1343333333,51.3668333333,39.7704166667,14.26855
628.61,22.4558055556,58.5506153846,45.0935,36.4839166667,10.9164166667,14.0631666667,18.3018333333,25.2684166667,51.251,39.8205,14.36065
628.94,22.37125,58.4759551282,44.9618333333,36.5101666667,10.8599166666,14.0335833333,18.24475,25.2736666667,51.0243333333,39.76525,14.3129833333
629.27,22.4510555555,58.5762179487,45.03275,36.6461666666,10.95375,14.1638333334,18.3303333333,25.4203333333,50.9820833333,39.8314166667,14.3298166667
629.60,22.5306944444,58.6042115385,44.985,36.7622083333,11.0565833333,14.20975,18.3823333333,25.4703333334,50.97525,39.9251666667,14.3822583333
629.94,22.583,58.5818525641,44.9530833333,36.88325,11.1310833333,14.2181666667,18.4606666667,25.5390833333,50.8281666666,39.96775,14.5152583333
630.27,22.5826111111,58.4995192308,44.8714166666,36.885,11.1413333333,14.2539166667,18.4421666667,25.5671666667,50.652,39.96375,14.5917666666
630.60,22.5658333333,58.4565512821,44.7881666667,36.95575,11.1160833333,14.2483333333,18.3751666666,25.603,50.5333333333,39.9184166667,14.5864166667
630.93,22.5666111111,58.4853205128,44.7646666667,37.1265,11.1058333334,14.2995833334,18.3856666667,25.67875,50.4835,39.9671666667,14.6246416667
631.26,22.5497222222,58.4893846154,44.6518333333,37.1500833333,11.1326666667,14.3335,18.3903333334,25.7243333333,50.3574166667,39.96,14.67805
631.60,22.467,58.307474359,44.4738333333,37.049125,11.0856666667,14.27225,18.3420833333,25.6709166667,50.1538333333,39.899,14.6305083333
631.93,22.3539444445,58.1531025641,44.26725,36.9440833334,10.9991666667,14.1226666667,18.134,25.5443333333,49.8609166667,39.747,14.5568166667
632.26,22.2750555556,58.1225576923,44.2118333333,36.9785,10.9069166666,14.0715833333,18.0448333333,25.4641666667,49.70375,39.6754166667,14.5276666667
632.59,22.3063611111,58.1268397436,44.1136666667,36.9384583333,10.8933333333,14.0595,17.956,25.4591666667,49.5261666666,39.6330833333,14.5664833333
632.92,22.3815,58.2456153846,44.1299166667,37.051,10.9003333333,14.0506666667,17.9824166667,25.47725,49.5375,39.6725833333,14.7048166667
633.26,22.3165833333,58.18025,44.042,37.02925,10.8455833333,14.0604166666,17.9481666667,25.4835833333,49.3406666667,39.6111666666,14.694975
633.59,22.1854722222,58.1439038462,43.8405,36.887875,10.7369166667,14.0245833333,17.8590833333,25.4398333333,49.0979166667,39.4293333334,14.5874833334
633.92,22.2202777778,58.2219166667,43.855,36.9645833333,10.7945,14.065,17.9034166667,25.50225,49.0610833333,39.48,14.576975
634.25,22.2770277778,58.3876089744,43.9281666667,37.0468333334,10.8176666667,14.1345833333,18.0098333333,25.5664166667,49.0635,39.6010833333,14.6933666667
634.58,22.1314444444,58.2645064103,43.7768333333,36.9680833333,10.6738333333,13.9936666667,17.8796666667,25.4791666667,48.7965,39.5171666667,14.5239166667
634.91,22.1722777778,58.2235192308,43.7581666667,36.9661666666,10.65425,13.9575,17.8494166667,25.4964166666,48.70125,39.5066666667,14.482725
635.25,22.2435833333,58.2933589744,43.7321666667,37.0402083333,10.7008333333,14.06225,17.8836666667,25.5590833333,48.6063333334,39.5726666667,14.5401666667
635.58,22.4267222222,58.5034423077,43.8318333333,37.2577083333,10.8933333333,14.2943333333,18.1266666667,25.804,48.73475,39.7096666667,14.7380166667
635.91,22.5684444445,58.5670064103,43.8416666667,37.322875,11.0388333334,14.44075,18.30225,25.93725,48.7030833334,39.7959166667,14.9209083333
636.24,22.6178888889,58.5850769231,43.8504166667,37.376,11.0911666667,14.5411666667,18.42325,26.0521666666,48.69025,39.8734166667,14.9504416667
636.57,22.6774722222,58.5830384615,43.7964166667,37.4392916666,11.1721666667,14.6294166667,18.4134166667,26.1201666667,48.5139166666,39.89925,14.9527583333
636.90,22.6712222222,58.6616794872,43.7945833334,37.5095,11.1925,14.6576666667,18.4443333333,26.11675,48.3961666667,39.92725,14.99405
637.23,22.8246111111,58.766224359,43.965,37.7204166667,11.33425,14.7790833333,18.564,26.2430833333,48.5,40.1328333333,15.0859583333
637.56,22.7643611111,58.677025641,43.8520833333,37.7179583333,11.3075,14.8194166666,18.5255833333,26.2681666666,48.3225,40.1213333333,15.0521666667
637.90,22.7181111111,58.4906282052,43.70325,37.7314583333,11.2919166667,14.82825,18.5259166667,26.2480833333,48.0525,40.0293333333,15.051975
638.23,22.8450555556,58.6342051282,43.7360833333,37.8279583333,11.4675,14.9493333333,18.63975,26.4205833333,48.0290833333,40.10375,15.2663583334
638.56,22.8923888889,58.6574038462,43.6780833333,37.89225,11.5779166667,15.07425,18.7605,26.5141666667,47.9011666667,40.1038333334,15.4177
638.89,22.9801944444,58.7719230769,43.7613333333,37.9933333333,11.6378333334,15.1440833334,18.86425,26.6285833334,47.7933333333,40.213,15.5303333333
639.22,22.9568333333,58.7467884615,43.7048333333,38.04675,11.67175,15.1360833333,18.8779166667,26.63575,47.6698333333,40.1995833333,15.5445333333
639.55,22.8393333333,58.6226346154,43.5020833333,38.028875,11.5665,14.9873333333,18.6985,26.5536666666,47.3896666667,40.1403333334,15.385275
639.88,22.7551944444,58.46675,43.3645833333,38.0397916667,11.5865,14.9325,18.66825,26.5124166667,47.12625,40.0049166667,15.412475
640.21,22.6325833333,58.3241410257,43.1641666667,37.9003333333,11.5473333333,14.8229166667,18.6225,26.4706666667,46.9423333333,39.8800833333,15.369775
640.54,22.7118333333,58.3294935898,43.12675,37.9252916667,11.6420833333,14.94325,18.72225,26.66475,46.8765,39.9073333333,15.4706916666
640.87,22.7335277778,58.4506602564,43.0378333334,37.9302916667,11.574,14.92475,18.6341666667,26.7386666667,46.7263333333,39.8685833333,15.594975
641.20,22.8576666667,58.5119935897,42.9951666667,37.913,11.6220833333,14.9474166667,18.7089166667,26.705,46.5758333333,39.87075,15.750475
641.53,22.8014722222,58.4470897436,42.8443333333,37.7812916667,11.6490833333,14.8985,18.6534166667,26.72,46.3951666666,39.7730833333,15.6095166667
641.87,22.6178333333,58.1702628205,42.581,37.557375,11.5418333334,14.83475,18.52575,26.6235,46.0960833333,39.5225,15.4366583333
642.20,22.5928888889,57.9996987179,42.4864166667,37.635,11.5468333333,14.82825,18.4313333333,26.56475,45.8939166667,39.4569166667,15.3789083333
642.53,22.3390555556,57.7321089743,42.1586666667,37.4262916667,11.3663333333,14.5949166667,18.1985833334,26.40375,45.55875,39.16925,15.0979583333
642.86,22.2475833333,57.6066410256,42.0481666667,37.3415416667,11.2981666667,14.5423333333,18.0015833333,26.3210833333,45.2435833333,39.0569166667,14.9446166667
643.19,22.2823055556,57.7497051282,42.0675,37.3674166667,11.3473333334,14.60775,18.104,26.4153333333,45.1245,39.0709166666,15.0017416667
