wavelength,Back_ThrPalf,Belly_ThrPalf,Breast_ThrPalf,Crissum_ThrPalf,Crown_ThrPalf,DorTail_ThrPalf,Patch10_ThrPalf,Patch11_ThrPalf,Rump_ThrPalf,Throat_ThrPalf,WingTip_ThrPalf
342.70,14.764,21.2480079365,25.3763888889,15.5386783626,22.8163333333,7.18122222222,19.6465555556,23.5453333333,27.7082888889,15.6925555556,4.47933333334
343.06,15.1117777778,21.4976269841,25.7206666667,15.7774327485,23.1327777778,7.44744444444,19.9462222222,23.8877777778,28.2270666667,16.0351111111,4.75777777778
343.43,15.0677777778,21.5066746032,25.7973888889,15.8158304094,23.1983333333,7.45633333333,19.9035555555,23.9872222222,28.3626,16.0978888889,4.83144444444
343.79,15.0066666667,21.457531746,25.8695,15.7784853801,23.1518888889,7.286,19.898,23.9664444445,28.3668444444,15.9748888889,4.65044444445
344.16,15.0841111111,21.6871507937,26.0215,15.8496315789,23.1873333333,7.201,19.9508888889,24.1731111111,28.5617555556,16.0237777778,4.53466666667
344.52,15.0534444444,21.6431349207,26.1011111111,15.8414502924,23.277,7.15833333333,19.8673333333,24.1048888889,28.6213333333,15.9915555555,4.53933333333
344.89,15.2605555556,21.8771349207,26.3871111111,16.0544736842,23.5554444444,7.378,20.206,24.4046666667,28.9606888889,16.2101111111,4.70933333333
345.25,15.3532222222,22.0764365079,26.5153333333,16.2780584795,23.7417777778,7.53955555555,20.3977777778,24.591,29.2332444444,16.3688888889,4.78655555555
345.62,15.384,22.1148253968,26.4751666667,16.2546023392,23.7372222222,7.41544444444,20.3976666667,24.5938888889,29.3894666667,16.2833333333,4.73177777778
345.99,15.339,22.1378492063,26.4753888889,16.245877193,23.7625555555,7.35855555556,20.371,24.5366666667,29.3659555556,16.2293333333,4.65922222222
346.35,15.2764444444,22.1631825397,26.4798333333,16.2125847953,23.7316666667,7.28011111111,20.3288888889,24.5021111111,29.1836888889,16.035,4.55955555556
346.72,15.2343333333,22.1938968254,26.518,16.181491228,23.729,7.08088888889,20.3502222222,24.4713333333,29.1277333333,15.9706666667,4.45011111111
347.08,15.2392222222,22.2842857143,26.4908888889,16.1940233918,23.8165555556,7.02777777778,20.4483333333,24.5276666666,29.2261777778,16.0251111111,4.42322222222
347.45,15.2861111111,22.3610952381,26.6505555555,16.2773274854,23.9603333333,7.13255555556,20.6028888889,24.5772222222,29.3720222222,16.1018888889,4.51522222222
347.81,15.3397777778,22.5904206349,26.8250555556,16.4115438596,24.0248888889,7.09488888889,20.75,24.8135555556,29.4762444444,16.0997777778,4.50555555556
348.18,15.41,22.6826269842,26.9834444444,16.560251462,24.0554444444,7.13377777778,20.8598888889,24.7522222222,29.5719111111,16.1025555556,4.53311111111
348.54,15.5261111111,22.8912063492,27.2054444444,16.6348070175,24.2022222222,7.23011111111,21.0128888889,24.9315555555,29.7748666667,16.2843333333,4.62477777778
348.91,15.718,23.0830793651,27.4802777778,16.8390526316,24.3641111111,7.43722222222,21.2103333333,25.2036666666,29.9831777778,16.5162222222,4.87022222222
349.27,15.8506666667,23.2783968254,27.6265555556,17.0232163743,24.5901111111,7.52344444444,21.3566666667,25.4513333333,30.2245555556,16.6542222222,4.96411111111
349.64,15.8294444444,23.1703015873,27.5043888889,16.9489707602,24.5047777778,7.47577777778,21.3275555556,25.3174444445,30.1741111111,16.6933333333,4.84522222222
350.00,16.172,23.3902380952,27.7015555556,17.1942339182,24.7962222222,7.76888888889,21.5027777778,25.5381111111,30.4401111111,16.9383333333,5.09333333333
350.37,16.3227777778,23.4945238095,27.9303888889,17.3034444444,24.8811111111,7.92266666667,21.6447777778,25.6793333333,30.6054444445,16.9524444444,5.22555555556
350.73,16.2318888889,23.4747857143,27.8504444445,17.2561345029,24.7924444444,7.70322222222,21.5058888889,25.5923333333,30.5386888889,16.9023333333,5.06522222222
351.10,16.1815555556,23.4448253968,27.7956111111,17.1754152047,24.8532222222,7.68733333334,21.5581111111,25.559,30.5450222222,16.9245555555,4.98722222222
351.46,16.012,23.3100714286,27.6133888889,17.0761578948,24.7444444445,7.45077777778,21.3165555556,25.5556666667,30.4091777778,16.7917777778,4.70577777778
351.83,15.7595555556,23.0006349207,27.2522222222,16.8208421053,24.5238888889,7.044,21.001,25.2716666667,30.1059777778,16.4581111111,4.36455555556
352.19,15.7322222222,22.9941349207,27.2190555555,16.7908128655,24.5833333333,6.99988888889,20.8907777778,25.2686666667,30.0924888889,16.4507777778,4.19888888889
352.55,15.7948888889,22.985484127,27.2443333333,16.727497076,24.6424444445,6.93377777778,20.8671111111,25.1914444445,30.1248666667,16.4231111111,4.15811111111
352.92,15.8864444444,23.2203492064,27.5822777778,16.8982339181,24.883,6.89177777778,20.9896666667,25.4872222222,30.3362,16.4711111111,4.20033333333
353.28,15.8148888889,23.2087857143,27.6101666667,16.9323040936,24.8252222222,6.76144444444,20.9908888889,25.5375555556,30.2798222222,16.3587777778,4.17166666667
353.65,15.9431111111,23.3545,27.7071111111,17.0123157895,25.0153333333,6.727,21.1411111111,25.6706666667,30.3907777778,16.5201111111,4.23277777778
354.01,16.2432222222,23.5648809524,28.1203333333,17.1713040936,25.2805555555,6.99677777778,21.506,25.9141111111,30.6506444445,16.6454444444,4.50766666667
354.38,16.4191111111,23.7853412698,28.3546666667,17.326631579,25.4513333333,7.006,21.5817777778,26.0916666667,31.0297777778,16.7981111111,4.58955555555
354.74,16.5534444445,24.0581269841,28.612,17.3860116959,25.6127777778,7.12511111111,21.8141111111,26.2135555556,31.2654,16.9475555556,4.79166666667
355.11,16.7925555556,24.3193095238,28.8755555556,17.6039707603,25.7745555556,7.33,22.0178888889,26.3685555556,31.5037777778,17.1644444445,5.04566666666
355.47,16.8266666667,24.5010555556,29.0279444444,17.7557426901,25.8251111111,7.42444444444,22.1247777778,26.471,31.6290888889,17.2401111111,5.12566666667
355.83,16.8602222222,24.5963809524,29.0971111111,17.8582865497,25.8894444445,7.43866666667,22.1854444444,26.6588888889,31.6744888889,17.2625555555,5.09711111111
356.20,16.9061111111,24.7116587301,29.1153333333,17.9546140351,25.9191111111,7.46322222222,22.3156666667,26.7197777778,31.8005777778,17.349,5.15688888889
356.56,17.0444444444,24.8207936508,29.2876111111,17.9927602339,26.0602222222,7.43744444444,22.4202222222,26.8056666667,31.9797555556,17.4114444444,5.11822222222
356.93,17.2313333334,25.082047619,29.5633888889,18.1959064327,26.2782222222,7.62566666667,22.5834444444,27.0641111111,32.2857777778,17.5992222222,5.21722222222
357.29,17.2096666667,25.1268888889,29.5065,18.3017017544,26.2898888889,7.61755555556,22.5193333333,27.1145555556,32.3541777778,17.6507777778,5.07366666667
357.66,17.411,25.3110396825,29.6497222222,18.4998947368,26.4998888889,7.78377777778,22.6943333333,27.3282222222,32.4407777778,17.7703333333,5.19855555555
358.02,17.6377777778,25.396984127,29.7564444445,18.667380117,26.7701111111,7.87211111111,22.7961111111,27.5221111111,32.6239111111,17.9118888889,5.33322222222
358.38,17.8551111111,25.6838730159,30.0433888889,18.8551754386,27.0835555556,8.01044444445,23.0166666666,27.8493333333,32.9364,18.1236666667,5.48244444445
358.75,17.928,25.7342063492,30.0802222222,18.8946608187,27.1944444445,7.90577777778,23.1257777778,27.895,33.0429555555,18.0923333333,5.44566666667
359.11,18.0041111111,25.8998253968,30.2965555556,18.9258421053,27.2833333333,7.85955555556,23.3094444444,28.0104444444,33.2361555556,18.1761111111,5.48055555555
359.48,18.0773333333,25.9395238095,30.4311111111,18.9620116959,27.392,7.87588888889,23.3828888889,28.1175555555,33.4210222222,18.1755555556,5.44977777778
359.84,18.2997777778,26.2521111111,30.7252777778,19.2812923976,27.6103333333,8.08566666667,23.6193333333,28.435,33.7021333333,18.4494444444,5.55477777778
360.20,18.2366666667,26.1997301587,30.6052222222,19.2557368421,27.52,7.97166666667,23.4882222222,28.3336666666,33.6526888889,18.3216666667,5.45455555556
360.57,18.4155555556,26.4299603174,30.8118888889,19.3416842105,27.7305555556,8.02111111111,23.648,28.5587777778,33.7731333333,18.417,5.55022222222
360.93,18.3823333333,26.4665555555,30.8612777778,19.3438538012,27.6576666667,7.97333333333,23.7063333333,28.5901111111,33.8649777778,18.3823333333,5.47188888889
361.29,18.2635555555,26.4477539682,30.8133888889,19.2450994152,27.474,7.88188888889,23.6934444444,28.5674444445,33.8085333333,18.2658888889,5.301
361.66,18.4106666667,26.5572460317,30.9721666667,19.406625731,27.6416666666,7.96288888889,23.8613333333,28.739,33.9166666667,18.3128888889,5.34711111111
362.02,18.515,26.6659603175,31.0616666667,19.5253216374,27.6278888889,8.01611111111,23.9325555556,28.8194444445,33.9306666667,18.4082222222,5.414
362.39,18.5301111111,26.6625793651,31.0358333333,19.5946783626,27.6617777778,8.09422222222,23.9448888889,28.8068888889,34.0028666667,18.4428888889,5.42911111111
362.75,18.4984444444,26.6342301587,30.9563333333,19.5547953216,27.6456666667,8.07777777778,23.8781111111,28.7325555556,33.8822888889,18.404,5.37366666667
363.11,18.3411111111,26.5272777778,30.8769444444,19.4177134503,27.5874444444,7.98244444444,23.7553333333,28.6563333333,33.8276888889,18.213,5.27666666667
363.48,18.4378888889,26.6724603175,31.1056666667,19.5259064327,27.7306666667,8.02988888889,23.8904444444,28.8021111111,33.9090888889,18.3013333333,5.30977777778
363.84,18.309,26.5485238095,31.0001666667,19.3912280702,27.6028888889,7.916,23.8145555555,28.6857777778,33.9123333333,18.1916666667,5.19088888889
364.20,18.3311111111,26.5481984127,31.0252222222,19.3890935673,27.7108888889,7.91966666667,23.8262222222,28.6881111111,33.8611555556,18.1683333333,5.20088888889
364.57,18.4881111111,26.7011984127,31.2228888889,19.5198421053,27.8818888889,8.01455555556,23.8901111111,28.7835555556,33.9947555555,18.28,5.29388888889
364.93,18.3385555556,26.5715238096,31.0571666667,19.4351461988,27.658,7.89766666667,23.6374444444,28.6652222222,33.8057555556,18.1528888889,5.13566666667
365.29,18.4003333334,26.7227460318,31.2304444444,19.4595555555,27.8771111111,7.95277777778,23.7701111111,28.8093333333,33.9896,18.2365555555,5.19922222222
365.66,18.4967777778,26.8070793651,31.3244444444,19.5105438597,27.9547777778,7.93411111111,23.804,28.9223333333,33.9999333333,18.2376666667,5.21866666667
366.02,18.6268888889,26.9773174603,31.4791666667,19.6299473684,28.1087777778,7.972,23.9243333333,29.1003333333,34.1680222222,18.3352222222,5.31611111111
366.38,18.7217777778,27.067452381,31.5520555556,19.6499707602,28.1177777778,8.00388888889,23.9508888889,29.1261111111,34.1454666667,18.3905555556,5.34622222222
366.75,18.7546666667,27.0170238095,31.4587222222,19.5481929825,28.0845555555,7.93411111111,23.9277777778,29.1116666667,34.0564222222,18.3467777778,5.36022222222
367.11,18.7965555555,27.0556984127,31.5386111111,19.6751754386,28.1087777778,7.95322222222,23.97,29.1594444444,34.0366444444,18.4037777778,5.38622222222
367.47,18.8551111111,27.0611825397,31.6023333333,19.6768011696,28.066,7.94966666667,23.9435555555,29.1542222222,34.1032,18.4435555556,5.38644444444
367.84,18.7322222222,26.9913174603,31.4968888889,19.5679532164,28.0076666667,7.84477777778,23.8831111111,29.1153333333,33.9559555556,18.3485555556,5.28355555555
368.20,18.6551111111,26.9549444445,31.5011111111,19.3800526316,27.8816666666,7.709,23.8925555556,29.0424444445,33.9088,18.2207777778,5.17866666667
368.56,18.6065555555,26.8300714286,31.4344444445,19.2445497076,27.7675555556,7.61055555555,23.8247777778,28.9047777778,33.8305333333,18.1002222222,5.065
368.93,18.5693333334,26.8243888889,31.4341111111,19.1912923977,27.7346666667,7.53655555556,23.7495555555,28.9297777778,33.7537777778,18.0603333333,4.94122222222
369.29,18.4874444444,26.7737460318,31.4412777778,19.10125731,27.6325555555,7.46677777778,23.6853333333,28.8383333333,33.6616888889,18.0203333333,4.77866666666
369.65,18.6533333333,27.0003730159,31.6212222222,19.1762748538,27.8138888889,7.59277777778,23.8922222222,29.0078888889,33.9010444445,18.2485555556,4.925
370.01,18.6723333333,27.0978333334,31.8115555555,19.2098070175,27.9393333333,7.60722222222,23.9835555555,29.1605555556,34.0768888889,18.2678888889,4.892
370.38,18.8133333333,27.2426666667,31.9485555555,19.2737309941,28.0846666667,7.67655555556,24.0817777778,29.2768888889,34.2137333333,18.3322222222,4.97577777778
370.74,18.923,27.4684047619,32.0474444445,19.4238479532,28.2018888889,7.779,24.2163333333,29.4684444444,34.2557555556,18.4327777778,5.08111111111
371.10,19.0697777778,27.6587936508,32.2631666667,19.6193859649,28.3328888889,7.91155555556,24.3677777778,29.5885555555,34.4716888889,18.5732222222,5.18922222222
371.46,19.1714444444,27.8512698413,32.3726111111,19.7791871345,28.5257777778,8.02533333333,24.5123333333,29.697,34.6072666667,18.7803333333,5.31022222222
371.83,19.14,27.8572301587,32.3425555555,19.7711403509,28.5744444444,7.95544444445,24.4531111111,29.7366666667,34.5985333333,18.7567777778,5.27711111111
372.19,19.1395555555,27.8360396825,32.3298333333,19.7890116959,28.5416666666,8.008,24.4906666667,29.6825555556,34.5818666667,18.7777777778,5.38288888889
372.55,19.3178888889,27.9667301587,32.4097222222,19.8810877193,28.6928888889,8.10511111111,24.6107777778,29.8954444444,34.7479333333,18.8901111111,5.55111111111
372.92,19.15,27.7204920635,32.1536111111,19.7537602339,28.5346666667,7.86177777778,24.411,29.687,34.4720888889,18.6723333333,5.34222222222
373.28,19.1332222222,27.6215952381,32.0626666667,19.7796666667,28.3988888889,7.86944444444,24.3372222222,29.5676666667,34.3136888889,18.6358888889,5.30188888889
373.64,19.0504444445,27.5591507936,32.005,19.7771637427,28.3342222222,7.76388888889,24.2366666667,29.5447777778,34.2536888889,18.562,5.26244444445
374.00,18.9752222222,27.4168095238,32.0147222222,19.7625087719,28.3218888889,7.67511111111,24.2035555555,29.442,34.2248888889,18.559,5.23077777778
374.37,18.8801111111,27.227,31.7847777778,19.628748538,28.2227777778,7.63088888889,24.0397777778,29.2797777778,34.0541777778,18.4562222222,5.186
374.73,18.9725555556,27.2188809524,31.9632222222,19.7353684211,28.2545555556,7.69655555556,24.1448888889,29.3532222222,34.1376444444,18.4967777778,5.23477777778
375.09,18.9984444444,27.2674523809,32.0914444444,19.7780643275,28.3051111111,7.77766666667,24.2187777778,29.4303333333,34.1527777778,18.5665555555,5.24722222222
375.45,19.0706666667,27.3890873016,32.2337777778,19.865994152,28.4238888889,7.85422222222,24.3316666667,29.5361111111,34.2822444444,18.6837777778,5.27088888889
375.81,19.179,27.4241984127,32.2897777778,19.9419181287,28.351,7.89188888889,24.3707777778,29.5918888889,34.2834666667,18.7252222222,5.279
376.18,19.2515555556,27.5445396825,32.5173333333,20.125368421,28.3734444444,8.12666666667,24.4927777778,29.7375555556,34.4240444445,18.8248888889,5.46377777778
376.54,19.314,27.6882857143,32.6208888889,20.1667368421,28.4621111111,8.168,24.5841111111,29.8203333334,34.5550666666,18.9627777778,5.59666666667
376.90,19.2861111111,27.7242301587,32.6359444445,20.0947134503,28.4528888889,8.18277777778,24.629,29.8245555555,34.5402666667,19.0208888889,5.53277777778
377.26,19.2728888889,27.8279047619,32.6092222222,20.0961871345,28.389,8.17477777778,24.6541111111,29.8818888889,34.5698666666,19.0101111111,5.49355555556
377.63,19.4024444444,27.9982777778,32.8813888889,20.2418596491,28.4721111111,8.22655555555,24.866,30.0673333333,34.7092888889,19.1128888889,5.55977777778
377.99,19.3011111111,27.937047619,32.7236111111,20.119502924,28.3507777778,8.15166666667,24.7344444445,29.97,34.6307777778,19.0053333333,5.50288888889
378.35,19.392,27.9677380953,32.7153333333,20.1756783626,28.3343333333,8.16966666667,24.7451111111,29.9763333333,34.6026222222,19.0486666667,5.547
378.71,19.3381111111,27.955015873,32.69,20.1176959064,28.2526666667,8.08622222222,24.6644444445,29.9326666666,34.5904,18.992,5.51255555555
379.07,19.249,27.959515873,32.6928888889,20.1067192982,28.27,8.08944444444,24.5888888889,29.861,34.5111555556,19.0346666667,5.55922222222
379.44,19.2571111111,27.918,32.5893333333,20.0497660819,28.2386666667,7.98555555556,24.5071111111,29.8373333333,34.4043111111,19.0071111111,5.47788888889
379.80,19.1926666667,27.8680555556,32.5531111111,20.0385847953,28.1851111111,7.98766666667,24.4422222222,29.7948888889,34.3114,19.0312222222,5.39622222222
380.16,19.1962222222,27.8126031746,32.4848333333,20.0543391813,28.1342222222,8.019,24.4185555556,29.7512222222,34.2192222222,18.9754444445,5.43577777778
380.52,19.1734444444,27.7299920635,32.5063333333,19.9878421053,28.1164444444,8.00866666667,24.2892222222,29.6345555556,34.1371555556,18.8984444444,5.37922222222
380.88,19.0393333333,27.6478809524,32.3626111111,19.8178245614,28.0632222222,7.92488888889,24.1375555556,29.4714444444,33.9496222222,18.8065555556,5.29411111111
381.24,19.1498888889,27.6707063492,32.4477222222,19.9030584795,28.1663333333,8.00944444444,24.2097777778,29.4995555556,33.9686,18.947,5.33344444444
381.61,19.068,27.6031746032,32.4212222222,19.8122339181,28.077,8.02822222222,24.1021111111,29.4966666667,33.9360444445,18.935,5.34511111111
381.97,19.1365555555,27.5948015873,32.3732777778,19.8338596491,28.0504444444,8.13122222222,24.167,29.5087777778,33.8438,18.9828888889,5.42522222222
382.33,19.1374444445,27.5511269841,32.4199444444,19.852122807,28.0246666667,8.21222222222,24.2458888889,29.4883333334,33.8368222222,19.0206666667,5.47366666667
382.69,19.1494444444,27.5400714286,32.3800555556,19.7843099415,28.0125555556,8.29977777778,24.3071111111,29.4011111111,33.7804444445,19.0843333333,5.51888888889
383.05,19.1653333333,27.5378730159,32.3777777778,19.8051988304,27.9736666667,8.31644444444,24.3258888889,29.4212222222,33.7319777778,19.0701111111,5.56088888889
383.41,19.219,27.5597777778,32.4524444444,19.8036783626,27.9885555556,8.38711111111,24.3563333333,29.4256666667,33.7417333333,19.1836666667,5.61355555555
383.77,19.2155555555,27.5386666667,32.3568333333,19.7688421053,27.9256666666,8.42655555556,24.3938888889,29.4148888889,33.6419777778,19.2614444444,5.70433333333
384.14,19.206,27.4193492064,32.3360555556,19.7957894737,27.8086666667,8.45555555555,24.372,29.4017777778,33.6238,19.2777777778,5.76388888889
384.50,19.1006666667,27.3729365079,32.2246111111,19.7382222222,27.7034444445,8.39199999999,24.3013333333,29.3634444444,33.5365555556,19.2292222222,5.76388888889
384.86,19.1203333333,27.3922698413,32.1785,19.7779766082,27.6952222222,8.40855555554,24.3844444444,29.3696666667,33.5298444445,19.2694444444,5.77566666667
385.22,19.0364444445,27.3281587302,32.1099444444,19.736871345,27.6348888889,8.39866666668,24.2992222222,29.3105555556,33.4892666666,19.2361111111,5.75822222222
385.58,18.9504444445,27.2494206349,31.9330555556,19.6237953216,27.5131111111,8.285,24.1888888889,29.1891111111,33.3474444444,19.1453333333,5.67222222222
385.94,18.9932222222,27.2816984127,31.9961666667,19.750245614,27.5751111111,8.30433333333,24.2344444445,29.2734444445,33.3775777778,19.194,5.72344444444
386.30,19.0427777778,27.2992698413,31.9720555556,19.7774853801,27.5593333333,8.36166666667,24.1881111111,29.2465555556,33.3704888889,19.2181111111,5.81444444444
386.66,19.0168888889,27.3126349206,31.8858333333,19.7625730994,27.5658888889,8.36122222222,24.1797777778,29.2008888889,33.3472888889,19.2061111111,5.83066666666
387.03,18.9753333334,27.2671269841,31.8314444445,19.7478596491,27.5438888889,8.31577777778,24.1732222222,29.1852222222,33.3773333333,19.1606666667,5.78866666667
387.39,19.0282222222,27.341,31.8554444444,19.7989649123,27.6125555556,8.34155555556,24.1844444444,29.23,33.3770666667,19.2032222222,5.782
387.75,19.0101111111,27.3176428571,31.8236111111,19.7786081871,27.608,8.39755555556,24.1853333333,29.1772222222,33.3003333333,19.2162222222,5.79566666667
388.11,19.0192222222,27.3242142857,31.7828333333,19.8053216374,27.5902222222,8.37855555556,24.1638888889,29.0824444444,33.2416666667,19.2165555556,5.79622222222
388.47,18.9547777778,27.2735,31.7020555556,19.7843625731,27.4956666667,8.30488888889,24.0858888889,28.9896666666,33.1104666667,19.1727777778,5.75766666666
388.83,18.9464444445,27.2367063492,31.6892777778,19.7876549707,27.4658888889,8.32766666667,24.0776666667,28.9145555555,33.1189111111,19.1347777778,5.74333333333
389.19,18.8557777778,27.2116825397,31.6026111111,19.7350233918,27.3512222222,8.31577777778,23.9805555555,28.7904444445,33.0506888889,19.1164444445,5.761
389.55,18.7724444444,27.190531746,31.5414444444,19.6902748538,27.3267777778,8.31622222222,23.9918888889,28.73,33.0081777778,19.118,5.72133333333
389.91,18.6442222222,27.0439126984,31.4133333333,19.6084502924,27.1227777778,8.22866666666,23.8665555556,28.6393333333,32.8212222222,19.0272222222,5.64411111111
390.27,18.5512222222,26.9339126984,31.3533333333,19.4971695906,27.0068888889,8.21533333333,23.7508888889,28.5092222222,32.5822222222,19.0027777778,5.62955555555
390.63,18.5171111111,26.9105555556,31.2768888889,19.4421111111,26.8953333333,8.19866666666,23.7347777778,28.4765555556,32.5190666667,19.0146666667,5.67322222222
391.00,18.5194444445,26.8954047619,31.2383333333,19.4149707602,26.8124444444,8.177,23.6786666667,28.4146666667,32.4707555555,19.0088888889,5.672
391.36,18.4505555556,26.8400079365,31.1828333333,19.3490760234,26.7386666667,8.18577777778,23.6456666667,28.3151111111,32.4248888889,18.9832222222,5.68322222222
391.72,18.4478888889,26.7927063492,31.1728888889,19.2664210526,26.6974444444,8.25255555556,23.645,28.2573333333,32.3684666666,19.0095555555,5.71322222222
392.08,18.4302222222,26.7763412699,31.1275,19.263631579,26.679,8.30355555555,23.6413333333,28.2404444444,32.2976222222,19.0818888889,5.80522222222
392.44,18.3687777778,26.6362301587,30.9895,19.1350350877,26.5418888889,8.30911111111,23.5391111111,28.0972222222,32.1339333333,19.0271111111,5.77766666667
392.80,18.3005555556,26.5100555555,30.8890555556,19.0879181287,26.4094444444,8.30444444444,23.4953333333,27.9718888889,31.9917777778,19.0134444444,5.76188888889
393.16,18.2691111111,26.4293174603,30.7883333333,19.030128655,26.3854444444,8.34111111111,23.483,27.8604444445,31.9369555555,19.0446666667,5.82422222222
393.52,18.2623333333,26.3931031746,30.7255,19.0690935673,26.308,8.38855555556,23.4776666666,27.8536666667,31.9515555556,19.0557777778,5.87977777778
393.88,18.1255555556,26.2385,30.5050555556,18.9755906433,26.1506666667,8.35977777778,23.344,27.6281111111,31.7573555555,18.9696666667,5.80933333333
394.24,18.0143333333,26.1193730159,30.2851666667,18.8965789473,26.051,8.35455555556,23.2638888889,27.494,31.6077333333,18.9213333334,5.78244444444
394.60,17.9293333333,25.9749761905,30.1095555556,18.8442982456,25.9014444444,8.36344444445,23.1232222222,27.3943333333,31.4012666667,18.8867777778,5.77644444445
394.96,17.8643333333,25.8777619047,29.9531111111,18.8069824561,25.7594444445,8.35611111111,23.0434444445,27.31,31.3272888889,18.8973333333,5.80155555555
395.32,17.7162222222,25.7090079365,29.7808888889,18.6921988304,25.5943333333,8.31055555556,22.8605555556,27.1286666667,31.1732222222,18.7765555556,5.72022222222
395.68,17.5812222222,25.5770238096,29.6354444444,18.6411345029,25.4277777778,8.22455555556,22.7971111111,27.0068888889,31.0426,18.7034444444,5.631
396.04,17.4518888889,25.4097857143,29.4066666667,18.5092865497,25.2227777778,8.19477777778,22.6596666667,26.8383333333,30.9162888889,18.6578888889,5.56622222222
396.40,17.406,25.3496666667,29.2956666667,18.4582748538,25.0746666667,8.22755555556,22.5495555555,26.7345555556,30.8076888889,18.6426666667,5.561
396.76,17.3144444444,25.2606031746,29.1500555556,18.3918830409,24.9313333333,8.21588888889,22.412,26.5396666667,30.6527111111,18.6388888889,5.55066666667
397.12,17.23,25.1297936508,29.0258333333,18.3517309942,24.7984444444,8.30622222222,22.3191111111,26.3953333333,30.5522444444,18.6557777778,5.653
397.48,17.0166666667,24.8514285714,28.8527777778,18.2016374269,24.501,8.20588888889,22.106,26.1457777778,30.3279111111,18.5231111111,5.59411111111
397.84,16.8764444445,24.6876507937,28.6447222222,18.0847953216,24.2724444445,8.18611111111,21.9881111111,25.9327777778,30.1452222222,18.4395555556,5.58977777778
398.20,16.6997777778,24.459484127,28.3713888889,17.9134327485,24.0735555555,8.09255555556,21.8355555555,25.6997777778,29.8797333333,18.3032222222,5.51166666667
398.56,16.6362222222,24.3567222222,28.1651111111,17.8704678363,23.8725555555,8.15566666667,21.7953333333,25.6248888889,29.6892,18.2913333333,5.55011111111
398.92,16.6223333333,24.2428888889,27.9856666667,17.8032631579,23.7297777778,8.23466666667,21.6936666667,25.5192222222,29.5993777778,18.2952222222,5.67344444444
399.28,16.5535555556,24.0929920635,27.8181111111,17.7121403509,23.5906666667,8.23855555556,21.5341111111,25.3564444444,29.3902222222,18.1873333333,5.72644444444
399.64,16.4676666667,23.9230952381,27.6530555555,17.6672339181,23.3884444444,8.23788888889,21.4476666667,25.2025555556,29.2189777778,18.1144444444,5.73888888889
400.00,16.3227777778,23.7138492064,27.4095555555,17.5376432748,23.1231111111,8.23844444444,21.3006666667,25.0037777778,28.9760444444,17.9781111111,5.72122222222
400.36,16.2123333333,23.5525079365,27.1565,17.4335964913,22.9285555555,8.194,21.1742222222,24.871,28.8059111111,17.9724444444,5.70444444444
400.72,16.2387777778,23.5132301587,27.0061666667,17.4065555556,22.804,8.27622222222,21.1126666667,24.823,28.7108444444,18.0164444445,5.79577777778
401.08,16.1613333333,23.3773492064,26.8911666667,17.346619883,22.6992222222,8.29644444444,20.9865555556,24.7072222222,28.5513777778,17.9867777778,5.82966666667
401.44,16.0714444444,23.2331111111,26.738,17.2850877193,22.5115555555,8.325,20.8248888889,24.5108888889,28.3574222222,17.9134444444,5.84066666667
401.80,15.8947777778,22.9833095238,26.4790555555,17.0885146199,22.2808888889,8.22588888889,20.5994444445,24.2415555556,28.1249111111,17.7996666667,5.78577777778
402.16,15.7513333333,22.8360079365,26.2383333333,16.9350409357,22.0844444445,8.21211111111,20.4415555556,24.044,27.8918222222,17.6875555555,5.68966666667
402.52,15.5624444445,22.6411031746,25.9992222222,16.7861111111,21.8357777778,8.14888888889,20.2793333333,23.8483333333,27.6427111111,17.6031111111,5.63444444444
402.88,15.4024444444,22.4715,25.7741666667,16.6277426901,21.6151111111,8.11044444444,20.1014444444,23.6664444445,27.4247111111,17.4985555556,5.61344444444
403.24,15.3095555555,22.2661746032,25.5238888889,16.4795204678,21.4393333333,8.03877777778,19.9611111111,23.492,27.2897111111,17.4295555556,5.57433333333
403.60,15.2103333333,22.1682063492,25.4196666667,16.389,21.2892222222,7.99144444444,19.8394444444,23.3588888889,27.1571111111,17.3086666667,5.53366666667
403.95,15.0721111111,21.9715714286,25.2287222222,16.2168304094,21.0993333333,7.97255555555,19.6838888889,23.1568888889,26.9376,17.1751111111,5.49088888889
404.31,14.9607777778,21.8400555556,25.0933333333,16.1124619883,20.93,7.96577777778,19.6122222222,23.0268888889,26.8314444444,17.1392222222,5.479
404.67,14.8855555555,21.7429761905,24.9126666667,16.0207777778,20.7814444445,7.99522222222,19.536,22.9203333333,26.6907555556,17.1093333333,5.49388888889
405.03,14.8941111111,21.692,24.8351666667,16.0351988304,20.7403333334,8.05822222222,19.5138888889,22.8755555556,26.6656666667,17.1414444445,5.58111111111
405.39,14.7657777778,21.4868333334,24.6385555556,15.9478245614,20.586,8.01511111111,19.3775555556,22.6902222222,26.4857555556,17.0601111111,5.61322222222
405.75,14.7125555556,21.3566349207,24.5029444445,15.9196432748,20.4246666667,8.058,19.2905555556,22.5448888889,26.3607555555,17.013,5.64844444444
406.11,14.6285555555,21.2336904762,24.3610555556,15.8470935673,20.3174444444,8.034,19.1784444444,22.3657777778,26.2233333333,16.9685555556,5.63433333333
406.47,14.5338888889,21.094,24.1888888889,15.7895438596,20.1658888889,8.05333333333,19.0545555556,22.207,26.0381555556,16.9036666667,5.60144444444
