wavelength,Back_CatAnaf,Belly_CatAnaf,Breast_CatAnaf,Crissum_CatAnaf,Crown_CatAnaf,DorTail_CatAnaf,Patch10_CatAnaf,Patch11_CatAnaf,Rump_CatAnaf,Throat_CatAnaf,WingTip_CatAnaf
760.38,20.3656666667,41.2253333333,38.6542916666,31.3156666666,16.4284166667,13.4668333333,44.8438333333,17.6124166666,18.7836805556,27.4661666667,14.3424583333
760.69,20.57125,41.1458333333,38.6674166667,31.3051666667,16.401,13.486375,44.7538333334,17.6256666667,18.6816666667,27.4833333333,14.3539166667
761.01,20.5334166667,40.8103333333,38.6377916667,31.44225,16.4409166667,13.1994583333,44.63325,17.5735,18.6364583333,27.434,14.1502083334
761.32,20.497,40.66075,38.5384583333,31.3534166667,16.5858333333,13.1519166667,44.54575,17.5174166666,18.4987361111,27.1318333333,14.1465416667
761.63,20.3566666666,40.2520833334,38.3747083334,30.9745,16.4563333333,12.924125,44.1648333334,17.1651666666,18.2912916667,26.93175,14.0448333333
761.94,20.0225833333,39.7805833333,38.2303333333,30.8135,16.2829166667,12.7096666667,43.7314166666,16.9075833333,18.1734722222,26.6245,13.78525
762.26,20.1688333333,39.7559166667,38.2529583333,30.9948333333,16.3785833333,12.8322916667,43.5061666667,17.1800833333,18.3545277778,26.54,13.916
762.57,20.8389166667,40.3731666667,38.881625,31.47275,16.8979166666,13.3475416667,44.0005,17.86675,19.0283333333,26.9348333333,14.6232083333
762.88,21.4046666666,40.5850833333,39.4173333334,31.8798333333,17.3653333333,13.9135833333,44.2629166666,18.479,19.6914583333,27.474,15.1532916667
763.20,21.6525,40.7065,39.6499166667,31.9948333333,17.6399166666,14.0783333333,44.5104166667,18.7435833333,20.1527916666,27.6743333333,15.501875
763.51,21.6646666667,40.7241666666,39.5951666667,31.9815,17.5419166666,13.9826666667,44.5411666666,18.7279166667,20.0694583333,27.63625,15.3913333333
763.82,21.6694166667,40.7103333333,39.3870416667,31.9518333333,17.395,13.8310416667,44.4245,18.6028333333,19.9442083333,27.4130833333,15.35375
764.14,21.8434166667,41.0458333333,39.6044583333,32.3969166667,17.5740833333,14.0058333334,44.8230833333,18.7421666667,20.2389166666,27.6461666667,15.4895833333
764.45,21.8006666667,41.1648333333,39.5262916667,32.2814166667,17.5523333333,13.9505416667,44.7773333333,18.8083333333,20.2567222222,27.6168333333,15.5555
764.76,21.6950833333,40.9548333333,39.2579583333,32.0895,17.3899166667,13.7715833333,44.5256666667,18.6088333333,20.2703888889,27.618,15.48525
765.07,21.844,41.0561666667,39.27675,32.1959166666,17.4614166667,13.8504166667,44.67875,18.6993333334,20.5257916667,27.7585833333,15.5652916667
765.39,22.0620833333,41.2948333333,39.2727083334,32.3479166667,17.38,13.893375,44.8675833333,18.6495,20.5285833333,27.811,15.5240833333
765.70,22.00075,41.2834166666,39.25675,32.1610833333,17.2034166667,13.768125,45.1065833333,18.3691666667,20.4863333334,27.798,15.3458333334
766.01,21.537,40.7991666667,38.8721666667,31.8685833333,16.83875,13.3944166667,44.9879166667,18.0235,20.04125,27.528,14.968875
766.32,21.4269166667,41.03,38.739375,31.8276666666,16.8025833333,13.4191666667,45.2075833333,17.7395833334,19.7764166667,27.2711666667,14.9319166667
766.64,20.8351666667,40.7009166667,38.2415,31.2546666667,16.0555,12.8339583333,44.7638333334,16.90825,18.9880277778,26.5730833333,14.3315
766.95,20.5053333333,40.3543333333,38.0459583334,30.9445,15.6450833333,12.5745833334,44.4286666667,16.4113333333,18.5309166667,26.4929166667,14.0302916667
767.26,20.2673333333,40.19925,38.0537916667,30.8445,15.4815,12.5285833333,44.3190833333,16.2415833334,18.4662777778,26.553,13.8487916667
767.57,19.2821666667,39.3158333333,37.036125,29.6095,14.5590833333,11.6962083333,43.2283333334,15.4324166667,17.6111805555,25.6715,13.0584583333
767.88,18.9711666666,39.1249166667,36.8850416667,29.3715,14.1939166667,11.852625,43.1771666667,15.1346666666,17.3895972222,25.5220833334,12.927375
768.20,19.071,39.28,37.0660833333,29.543,14.2358333333,12.1279166667,43.3315833333,15.1479166667,17.3522777778,25.6509166667,13.089
768.51,18.8640833333,39.0545,36.978,29.7365833333,13.9678333333,12.1079583334,43.3533333333,14.8340833333,17.1445138889,25.3555833333,12.9605
768.82,19.0323333333,39.55775,37.4883333333,30.0623333333,14.2124166667,12.4509166667,43.7010833333,15.37425,17.5633888889,26.0359166666,13.32825
769.13,19.4761666667,39.8509166667,37.8968333333,30.6046666667,14.7603333333,12.916,43.9819166667,15.9345,18.0849166666,26.6306666667,13.8620833333
769.44,19.72525,40.2005,38.066375,30.8991666667,15.06475,13.2284166667,44.0426666666,16.2261666666,18.5942777778,26.9744166667,13.8889166667
769.76,19.7853333333,40.3090833334,38.324,31.0755,15.3434166667,13.2602083333,44.087,16.7550833333,18.9524305555,27.3759166667,13.9193333333
770.07,20.1648333333,41.0786666667,38.59075,31.3379166667,15.8925833333,13.4298333333,44.6824166667,17.2645833333,19.5659583334,27.7894166666,14.0379583333
770.38,19.92575,41.1560833333,38.4075,31.37375,15.8106666667,13.067375,44.9101666667,17.2854166667,19.6671527777,27.7020833333,13.7944166667
770.69,20.0971666667,40.8,38.2569166666,31.19775,15.7164166666,12.7636666667,44.9875,17.2985833333,19.4114027778,27.56375,13.96725
771.00,21.0226666667,41.07225,38.941375,32.1128333333,16.5615833333,13.5995833333,45.9228333333,18.003,20.1416111111,28.2826666667,14.5939166667
771.32,21.1608333333,40.99025,39.2047083333,31.94275,16.7043333333,13.4745416666,46.016,18.052,20.2605416667,28.431,14.4303333333
771.63,20.9800833333,40.6509166667,38.985625,31.68725,16.5526666667,13.3448333333,45.7735,18.2420833333,20.4330555555,28.2648333333,14.086375
771.94,21.1634166667,40.79625,39.2545833333,31.5813333333,16.7664166667,13.2125,45.6921666667,18.5295833333,20.2364583333,28.2103333333,13.938875
772.25,20.825,40.09325,38.9862916667,31.0800833333,16.3744166667,12.6684166667,45.2460833333,17.9816666667,19.8546805556,27.6185,13.5704583334
772.56,20.5624166666,39.7528333333,38.2987916667,30.8095833333,16.1923333333,12.5509583333,44.7155,17.8466666667,19.5968611111,27.3205833333,13.5189166667
772.87,20.5075833333,39.7923333333,38.0248333333,30.8304166666,16.1591666666,12.3414583333,44.9424166667,17.5548333333,19.3590138889,27.5434166667,13.63325
773.18,20.2115,39.3425,37.24875,30.5945,15.58025,11.9977083334,44.6681666667,16.7775,18.9977083334,27.2425,13.1919583333
773.50,19.55575,38.8135,36.7852083333,30.1405833333,14.957,11.4695,44.10275,16.1188333333,18.3106805556,27.0014166667,12.696625
773.81,20.3099166667,39.0165833333,36.8719166667,30.6594166666,15.4044166667,12.28175,44.5323333333,16.3615,18.9977361111,27.3929166667,13.364375
774.12,20.593,39.3851666667,37.3168333333,31.2081666667,16.0843333333,13.0345833333,44.8905833333,16.4385833333,19.7817083333,27.6835,13.5776666667
774.43,20.561,39.5971666666,37.6776666667,31.03125,16.1156666667,13.090875,44.88125,16.3115,19.6739305556,27.8471666667,13.9265833333
774.74,20.3998333333,39.4711666667,37.1493333334,30.99025,15.81175,12.9306666667,44.50175,16.273,19.1143333333,27.4354166666,13.932875
775.05,20.3600833334,39.8230833333,37.2664166667,30.7610833334,15.6765,13.0139583333,44.6686666667,16.2805833333,18.8185972222,27.4664166667,14.053875
775.36,19.9541666667,39.4811666667,36.753875,30.6958333334,15.509,13.0015833333,44.6321666667,16.2580833333,18.9975416667,27.25975,14.0756666667
775.67,19.7225,39.5195833333,36.7967916667,30.5575833334,15.3848333333,13.0010833333,44.6850833334,16.1811666667,19.0203888889,27.0039166666,14.223875
775.98,19.5219166667,39.5080833334,37.2521666667,30.7165833334,15.3300833334,12.945375,45.162,16.1335,18.950875,27.32175,14.260125
776.30,19.2666666666,39.2280833333,37.2424583333,30.37975,15.28925,12.8970416667,44.8125833333,16.4929166667,19.1040555556,27.0043333333,14.3957083333
776.61,19.1585833333,38.7520833333,37.4595833333,30.195,15.2745833333,12.66775,44.8048333333,16.7600833333,18.934875,27.2495,14.3363333333
776.92,19.4855,38.42425,37.595125,30.5575833333,15.7149166667,13.23075,44.7618333333,17.3176666666,19.2367083334,27.72675,14.9041666666
777.23,19.1444166666,38.4984166667,37.771125,30.46075,15.8469166667,13.2643333333,44.6745833334,17.4065,19.0881388889,27.9708333333,14.999375
777.54,19.0035833333,38.5881666666,37.9730416667,30.4710833333,15.9063333333,13.3654166667,44.83175,18.0205833333,19.1188472222,28.1835833333,15.1951666667
777.85,18.67125,38.53025,37.70725,30.5368333333,15.67675,13.112625,44.7785,17.7679166666,19.0145277778,28.0561666667,14.6684166667
778.16,18.6201666667,38.774,38.1165833333,30.87275,15.8213333333,12.932,45.3169166667,17.5743333333,19.4089583334,28.1365833333,14.4346666666
778.47,18.58725,38.5196666667,37.9253333333,30.956,15.6406666667,12.744125,45.0075833333,17.20475,19.1431805555,27.9278333334,13.9829166667
778.78,18.7971666667,39.01925,37.9318333333,30.8180833333,15.822,13.0136666667,45.14,17.4293333333,19.3803611111,28.0824166667,14.0569583333
779.09,19.4279166666,38.94925,37.5312083334,30.94075,16.473,13.5180833333,44.98375,17.98475,19.7109305556,28.111,14.0961666666
779.40,19.9116666667,39.3116666667,37.7052083334,31.0605833333,16.9065833333,13.9867916667,45.2965833333,18.11875,20.0104444445,27.8093333333,14.210875
779.71,19.9620833333,38.8718333333,37.7884166667,30.8808333333,16.8188333333,13.9986666667,44.70225,17.8709166667,19.9324444444,27.7376666667,13.9925416667
780.02,20.3809166667,39.2875833333,37.92075,31.3274166666,17.21075,14.2875833333,44.59,18.2865,20.4041805555,27.79675,14.3696666667
780.33,20.8365,40.0653333333,38.287875,31.5270833333,17.51225,14.3545,44.9909166667,18.5564166667,20.8109444444,27.58775,14.4825
780.64,20.3776666667,39.8566666667,37.6874166667,30.8573333333,16.93175,13.92225,44.4208333334,18.1665833334,20.4551805556,26.8748333333,13.8445416667
780.95,20.24375,39.6468333333,37.4120833333,30.77925,16.4775833333,13.5132083333,44.0905,17.6310833333,20.3099305556,26.6288333333,13.35025
781.26,19.8853333333,38.8650833333,36.9396666667,30.2839166667,16.4255833333,12.991875,43.3085833333,17.722,20.0210555556,25.9969166667,13.0179166667
781.57,20.2768333333,38.8391666667,37.1829583333,30.2470833333,17.042,13.4672083333,42.84425,18.18075,20.1098055556,26.1775833333,13.4059583334
781.88,20.96625,39.29325,37.4157083333,30.7131666667,18.1711666666,14.0758333333,43.2036666667,18.7485,20.8949305555,26.3684166667,14.41625
782.19,21.5893333333,39.6568333334,38.3705833333,31.435,19.1085,14.7355833333,43.7220833333,19.55375,21.5958888889,27.0359166666,15.30825
782.50,21.3525833333,39.9029166667,38.3719166667,31.2765,18.8499166667,14.6699583333,43.91625,19.5951666667,21.3402916667,27.2431666666,15.5884583333
782.81,21.2358333334,39.553,38.107125,31.0588333333,18.6056666667,14.0969583333,43.3174166667,19.62575,21.1844583334,27.4491666667,15.6132083333
783.12,20.3025833334,38.7770833333,36.8495416666,30.16975,17.7075,12.9967083333,42.7210833333,18.5771666667,20.0948888889,26.6705833333,14.51325
783.43,19.5995,38.7125,36.3930416666,29.75875,17.10375,12.5740416667,42.66075,17.8228333333,19.4316388889,26.0716666666,13.924125
783.74,18.8460833334,38.13375,35.6554583333,29.26625,16.3105833333,12.3788333333,42.3860833333,17.3219166667,18.8366944444,25.7906666667,13.5754583333
784.05,19.027,38.2845833333,36.1291666667,29.4975833333,16.5371666667,12.4747916667,42.8829166667,17.58775,18.8785,25.9786666667,13.86375
784.36,18.6613333334,38.57875,36.0004166666,29.0336666667,16.23075,12.2154583333,43.1146666667,17.4496666667,18.3548888889,25.8643333333,13.6635416666
784.67,19.5494166667,39.9968333333,36.9235,29.6271666667,16.5095,13.0876666667,44.0850833333,17.9244166666,19.2211944444,26.57975,14.4730416667
784.98,19.4269166667,40.0839166666,36.536125,29.6653333333,16.3216666666,13.4037916667,44.1419166667,17.7918333333,19.462,26.64275,14.9639583333
785.29,17.9266666667,39.1545,35.3027916667,28.7035,14.6706666667,12.3026666667,43.6780833333,16.7425,18.1680694445,25.774,13.6993333333
785.60,17.43025,38.7765,34.5687083333,28.1446666667,14.0910833333,11.96825,43.2016666666,16.0826666667,17.2518888889,25.68125,13.3049166667
785.91,18.256,38.8961666667,35.1415416667,28.8495,14.97525,12.536625,43.73,16.5281666667,17.9741388889,26.50925,14.0019583333
786.22,17.9375833333,38.6841666667,35.1387916667,28.43725,14.5146666666,12.446,43.9558333333,16.3924166667,17.9135833334,26.5090833333,13.5975833333
786.53,19.113,39.6784166667,36.0969583333,29.5544166666,15.5809166666,13.8007083333,44.7335833333,17.4561666666,19.2470694444,27.4745833334,14.9111666667
786.84,19.9341666667,40.10175,36.7105833333,30.14825,16.2548333333,14.422,45.4008333333,18.2454166667,19.8471805556,28.0203333333,15.7398333333
787.14,20.2666666667,39.6933333333,37.0066666667,30.2333333333,16.6,14.5366666667,45.0333333333,18.5533333333,19.9244444444,27.8533333333,15.9733333333
787.45,21.1896666667,39.6836666667,37.2405833333,30.9745833333,17.2368333333,15.173125,45.2178333334,18.8178333334,20.4359583333,28.36975,16.55975
787.76,22.0535833334,39.947,37.7247083333,31.66425,18.12075,15.7120416667,45.2075,19.3411666667,21.2052916666,28.9326666667,17.1154166666
788.07,21.9859166667,39.4046666667,37.1055,31.8849166667,18.4665833334,15.6311666667,44.7545833333,19.3971666667,20.9863333334,28.9694166667,17.2059583333
788.38,22.4136666666,39.80875,37.6017916667,32.3084166667,18.8025,15.3950416667,45.3519166666,19.8085833334,21.3765277777,29.4011666667,17.3920416667
788.69,23.4743333333,40.74,38.7509166667,33.1851666666,19.8418333333,16.1230416667,46.1514166667,20.5275,22.2150833333,30.4855833333,18.2110833334
789.00,22.93075,39.8341666666,38.3227083334,32.6725833333,19.1099166667,15.4355416667,45.4625,19.9015,21.8825,29.8989166667,17.3521666667
789.31,22.9294166667,40.045,38.529,32.9744166667,18.8460833333,15.1184583333,45.6090833333,19.72425,21.81625,29.7564166666,17.0415833333
789.62,22.87425,40.3169166667,38.272625,33.2746666667,18.92925,15.0005833333,45.4095833333,19.5095833333,21.6787222223,29.5056666667,16.8493333333
789.92,22.9100833333,40.2779166667,38.8128333333,33.1876666667,18.99475,14.930625,45.4628333333,19.7156666667,21.6060138889,29.45775,16.822125
790.23,22.337,39.6863333333,38.4697916667,32.5223333333,18.4644166666,14.6831666667,44.7959166667,19.2685833333,21.0935972222,29.0483333333,16.3929583333
790.54,22.8995,40.2066666667,38.994625,33.3676666667,19.0770833333,15.0171666667,45.0001666667,19.7728333333,21.8206111111,30.0135833333,16.9489166666
790.85,23.3800833333,40.7328333333,39.3924166667,33.5668333333,19.4823333333,15.1174583333,45.21075,20.3593333333,22.5005972222,30.6593333333,17.3880833333
791.16,22.3553333333,39.9955833333,38.353625,32.81025,18.3521666666,14.3961666667,44.5291666667,19.21675,21.5077916667,30.0129166667,16.6015
791.47,21.9778333333,39.7963333333,38.8315416667,32.5105,17.9683333333,14.0596666667,44.8458333333,18.851,21.6449722222,30.14675,16.5695833333
791.78,21.956,39.73025,39.3082916667,32.6928333334,17.9249166667,14.564625,44.6504166667,19.1758333333,21.6760277778,30.2064166667,16.8175416667
792.08,21.6590833333,39.11025,38.8462916667,32.2474166667,17.3228333333,14.2610416667,43.7406666667,18.9819166667,21.2695833333,29.3815,16.2557083334
792.39,22.86175,40.4761666667,39.7104166667,33.3105833334,18.25175,15.1920416667,44.7375833334,19.8968333333,21.8517638889,30.43675,17.5349583333
792.70,23.2159166666,40.7181666667,39.7960416667,33.484,18.5938333333,16.0455,44.7378333333,20.3705,21.9550138889,30.8115833334,18.0517916667
793.01,23.474,40.4445,39.7555416667,32.8221666666,18.4668333333,16.577875,44.437,20.54825,22.0271527778,30.25925,18.311125
793.32,23.4725833334,40.5474166667,39.5538333333,32.9033333333,18.32,16.7555,44.558,20.15125,21.9862638889,29.7226666667,18.4645416666
793.62,24.0235,41.0705,40.1570833333,33.5643333333,18.7536666667,17.1920833333,45.2370833334,20.5424166666,22.4495277777,30.1581666667,18.8021666666
793.93,24.0020833334,41.0708333333,39.89425,33.1620833333,18.588,17.24775,45.52425,20.2040833333,22.2433333334,29.5055833333,18.766625
794.24,22.7090833334,40.2505833334,38.9976666667,32.3843333333,17.8083333333,16.4405,44.8918333334,19.1208333333,21.1026805555,28.12875,17.8196666667
794.55,23.368,40.5764166667,39.6410416666,32.72675,18.3996666666,16.912125,45.2196666666,20.2124166667,21.8274027777,28.3218333333,18.6416666667
794.86,23.5059166667,40.9555,39.4144166667,32.5574166667,18.08175,16.7529583334,45.2155,20.352,21.5984444444,28.1608333333,18.4734583333
795.16,23.4025833333,40.3165833333,38.531875,31.9125833333,17.8116666666,16.4228333333,44.9039166667,19.9744166667,21.1065972222,27.8909166667,18.1226666666
795.47,22.89025,39.88125,38.4560416667,31.7386666667,17.50625,16.31725,44.88425,19.6936666667,21.0590972222,27.83675,18.0286666667
795.78,22.2223333333,38.8749166667,37.7034583333,31.0465833334,17.0174166667,16.0353333333,44.07975,19.1146666666,20.784125,26.908,17.301375
796.09,21.0755,37.7350833333,36.7522083333,30.0195833333,15.9224166667,14.8025833333,42.91625,17.6986666667,19.9229583333,25.6880833334,16.0349583333
796.40,21.15225,37.9321666666,37.47175,30.69725,16.206,14.5408333333,43.3601666667,17.83575,19.8801805556,26.2543333333,16.202375
796.70,20.9195833333,38.0110833334,37.30575,30.67075,16.1413333333,14.032875,43.20675,17.8180833333,19.5415972222,26.0721666666,15.79225
797.01,20.8943333333,37.3315,37.19475,30.3115833334,15.8125,13.842125,43.0160833333,17.4491666667,19.4265416667,25.4306666667,15.4788333333
797.32,20.2545833333,36.6550833333,36.881875,29.8174166667,15.12075,13.46725,42.24175,17.1699166667,18.8501666667,25.0719166667,14.8259583333
797.63,20.3018333333,36.2930833333,36.7493333333,29.2313333334,14.7774166666,13.6924166667,41.7385,17.2844166667,18.6228611111,24.7845833333,14.7665833333
797.93,20.466,36.0890833333,36.60725,29.0269166667,14.7485833333,13.393,41.7474166666,17.04875,18.7450277778,24.5884166667,14.4767083333
798.24,20.8666666667,35.9529166666,36.5947916666,29.378,15.0341666667,13.691125,41.5256666667,17.0970833333,18.7642083333,24.7625,14.5740416667
798.55,21.0475,36.2234166667,36.8693333333,29.6481666666,15.26,13.6696666667,41.6971666667,17.2628333333,19.0072777777,25.0689166667,14.56025
798.85,21.87,36.7970833334,36.9681666667,30.2035,15.8123333333,13.866875,42.1480833334,17.8549166667,19.5233472222,25.699,15.3775416667
799.16,21.9625,37.3409166667,37.4959583334,30.6455,15.9589166667,13.800125,42.4856666667,18.066,19.6008333333,26.1051666666,15.5217083333
799.47,22.53475,37.9808333333,37.8312916667,31.248,16.4404166667,14.1085416667,43.43675,18.9460833333,20.0872638889,26.9803333333,16.145375
799.78,21.4,37.0324166667,36.420125,29.783,15.3343333333,13.1620833333,42.4281666667,17.726,18.9837916667,26.3489166667,15.3344166667
800.08,21.2860833333,36.93075,36.0627916667,29.2871666667,14.9218333333,13.1234166667,42.0655,17.3561666667,18.70775,26.6865833333,14.7765
800.39,20.8416666667,37.2908333334,35.3373333333,29.4344166667,15.0351666667,12.86375,41.4909166667,17.378,18.3372083333,26.8573333333,14.3615
800.70,21.02075,37.8153333333,35.37,29.96775,15.2691666667,12.8962083333,42.0585833334,17.30575,18.4602083333,27.0365,14.272
801.00,20.5694166667,38.18575,35.2495,30.59075,14.92625,12.2319583333,42.3874166667,16.7985,17.8885833333,26.9603333334,13.844875
801.31,19.85275,37.7615833333,34.922125,30.76875,14.4745833333,11.807875,42.1636666667,16.6666666667,17.1563055555,26.8193333333,13.6137916667
801.62,18.9159166667,37.5895,34.3995416667,30.412,14.104,11.3664583333,41.5410833334,16.2901666667,16.9399166666,26.398,13.2795833333
801.92,18.2781666667,37.7225833334,33.8275416666,30.22625,13.5059166667,11.2092916667,41.0256666667,15.714,16.8106111111,25.2671666666,13.319125
802.23,17.714,37.74625,33.3063333333,30.04825,12.8983333333,10.9693333333,40.6999166666,15.2344166667,16.4668333333,24.4719166667,12.8580833333
802.54,17.7795,37.5444166667,32.9504166666,29.9501666667,12.8650833333,10.9908333334,40.7761666666,15.171,16.5154722222,24.42125,13.3946666667
802.84,16.3984166667,36.2480833333,31.9070833333,28.4068333333,11.5968333333,9.83099999999,39.0199166667,13.9483333333,15.2123472222,22.82725,12.5224583334
803.15,16.9828333333,36.0381666666,32.0467916667,29.3116666667,12.2323333333,10.4715833333,39.15525,14.9806666667,15.9451527778,22.6115833333,12.7150833333
803.46,17.2158333333,35.5560833333,32.112875,29.524,13.0316666667,10.7,39.33925,15.8646666667,16.1856944444,22.568,13.4850416667
803.76,17.3901666667,35.46875,32.4094166667,29.4803333333,13.1799166667,10.7260833333,39.6269166667,15.9954166667,16.3936805556,22.33275,14.3087916667
804.07,17.3995833333,35.4624166667,32.4212916666,29.25825,12.9668333333,10.6544583333,39.4328333333,15.9513333333,16.1781111111,22.1641666667,14.7250416667
804.38,17.4474166667,35.3335,32.2719583333,28.6753333333,12.5350833333,10.2018333333,38.9560833333,15.965,15.9619444444,21.7984166666,14.4604583333
804.68,17.5290833333,35.3309166667,32.2156666667,28.511,12.55725,10.5508333333,38.8506666666,15.3906666667,15.6225138889,21.62975,14.2070833333
804.99,17.56975,35.1038333333,32.5910416667,28.3799166667,12.47325,10.4794166667,39.181,15.1286666667,15.0393055555,21.62925,13.7250416667
805.30,16.93925,34.0876666667,32.6609166667,27.65375,11.74125,9.88729166666,38.8040833333,14.54925,13.9630277778,21.48325,12.304625
805.60,17.3754166667,34.3785833334,33.4062083334,27.5628333333,12.4410833333,10.6598333333,39.1585,15.0401666667,14.1600416667,22.10125,12.4365
805.91,18.03725,35.2463333333,34.7127916666,28.2836666667,13.02425,11.382625,40.149,15.894,15.1046388889,22.9949166667,12.53225
806.21,19.4536666667,36.8795833333,36.1065,30.0925,14.4721666667,13.1065833333,41.787,17.2038333333,16.7561527778,24.63875,13.5785833333
806.52,20.55175,37.8096666666,36.904,30.4523333334,14.9025,13.588625,42.7459166667,17.577,17.2249722222,25.5069166666,14.2972083333
806.83,21.3678333333,38.4885,37.80275,30.48625,15.3424166666,14.0227916666,42.9625,17.6975833333,18.0270416667,25.8228333333,14.8364166667
807.13,22.2255,39.0271666667,38.9693333333,31.21375,15.9440833333,14.580875,43.8344166667,18.131,18.9659583333,26.7146666667,15.2455833333
807.44,23.0581666667,39.1198333333,39.40775,31.8599166667,16.7544166667,14.754,44.3306666666,18.77425,19.6200416666,27.7909166667,15.4615833333
807.74,24.7366666667,40.6714166667,41.266625,33.753,18.8134166667,16.725,46.1164166667,20.648,21.6351388889,29.7911666667,17.061875
808.05,24.6055,41.13425,41.4150833333,33.8066666667,19.1716666667,17.0266666667,46.1340833333,21.1143333334,22.0102361111,30.19725,17.5
808.35,24.7855833333,41.0331666667,41.2525416667,33.5379166667,19.37625,17.2074166667,45.40925,20.8869166667,22.4738333334,29.8148333333,17.6120416667
808.66,25.3661666666,41.528,41.3945416666,33.8578333333,19.88325,16.9883333333,45.66525,21.3183333334,23.0486388889,29.8299166666,18.220625
808.97,24.70175,40.5826666666,40.72175,33.60175,19.2224166666,16.348375,44.6498333333,21.0620833333,22.82375,29.3059166667,17.765375
809.27,24.7585,40.5495,40.1569583333,33.0615833333,18.8204166667,16.2540833333,44.4745833334,20.5815833333,22.3463888889,28.55275,17.4618333333
809.58,24.7025,40.045,40.3940416667,32.7279166667,18.3189166667,15.932875,44.6018333333,20.464,21.5516805556,27.8633333333,17.2155833333
809.88,24.46275,40.60275,41.1819166666,33.6178333333,18.4155,15.9555833333,44.95375,20.3223333334,21.690375,27.8446666666,17.3566666666
810.19,24.1060833333,40.5703333333,40.9907083333,34.2379166667,17.7523333333,16.0599166667,45.0618333333,20.1896666667,21.2946388889,27.7565833334,17.3372916667
810.49,23.2281666667,39.7014166667,39.771375,33.2043333333,16.8600833333,15.4210416667,43.8145,19.48025,20.0564722222,27.0833333333,16.494875
810.80,21.6645833334,38.9249166667,38.930125,32.1675,15.8138333333,15.004375,42.6706666667,18.48025,18.8543611111,25.7770833333,15.0259583333
811.10,20.3315833333,37.52175,37.3635416667,30.6065833333,14.76875,13.6235,41.383,17.2776666667,17.3010972222,24.6945833333,13.705375
811.41,20.3519166667,37.5275833333,38.0754583333,29.8805,14.4311666667,13.0699583333,41.423,17.2421666667,17.3841944444,24.5463333333,13.6068333333
811.71,20.2349166667,37.6726666667,38.3862083333,30.0184166667,14.123,12.874125,42.0810833334,17.8293333334,17.0963888889,24.3901666667,13.7429583333
812.02,20.7809166667,38.65975,39.2541666667,30.5944166667,14.7203333333,13.9627083333,42.8670833334,18.54325,17.7447361111,25.8393333333,14.34725
812.32,21.3675,39.0313333333,39.87425,30.27075,15.1234166667,13.983875,43.4354166667,18.5659166667,17.5530972222,25.5580833333,14.233125
812.63,20.7143333333,38.0354166667,39.2856666667,30.0950833333,15.15475,13.6546666667,42.40475,18.3333333333,16.7402222222,25.0475833333,14.0715
812.93,20.39825,37.8635,38.8113333333,29.6495833333,15.5935,13.3225416667,42.3939166667,18.1806666667,17.0401111111,24.94025,14.4015
813.24,20.2826666667,38.0628333333,38.8231666667,29.4900833333,16.1759166667,13.6315416667,42.55275,18.5823333334,17.4469722222,25.1556666667,14.6135
813.54,19.1003333333,37.0575,38.2989166667,28.4293333334,15.72025,12.7271666667,41.9125833333,17.92025,16.4575138889,24.3608333333,13.4278333333
813.85,18.3055,37.0649166667,38.9244583333,27.7986666666,15.02775,11.6552916667,41.9188333333,17.713,15.9858055555,23.4999166667,12.5064166667
814.15,19.4528333333,38.1901666667,39.6270833334,28.58925,16.2274166667,12.3870833333,42.6833333333,18.9506666667,17.2920555556,23.94575,13.9746666667
814.46,20.3289166667,38.1664166667,40.4397083333,29.35975,16.76625,13.4218333333,42.5138333333,19.3571666667,17.9954027778,24.3646666666,14.94775
814.76,21.65175,38.5400833333,40.7249583333,30.6376666667,17.9220833333,14.9679583333,42.9221666667,20.224,18.7798472222,24.97525,15.5464166667
815.07,21.2748333334,37.7116666667,39.937125,30.20075,17.598,14.840375,42.7674166666,19.6903333333,18.3235555556,24.7944166667,15.2817916667
815.37,20.233,36.1389166667,38.5400833333,29.4103333333,17.18975,14.0515416667,41.5121666666,18.8423333333,17.4393472222,23.5139166667,14.7468333333
815.68,20.3903333333,36.6498333333,38.2483333333,30.1005833334,17.51675,13.7873333333,42.0858333333,18.822,17.6306388889,23.8624166667,15.2837916667
815.98,20.5256666667,37.0264166667,37.7604166667,29.88875,17.5189166667,12.890625,41.9625833333,18.64325,17.9725833333,23.97025,15.2344166667
816.29,19.4404166667,36.3204166667,36.5575833333,29.6113333334,16.6785833333,11.8836666667,40.9911666667,17.8520833333,16.7831805555,23.36425,14.1892916667
816.59,19.824,36.3496666667,36.2207083333,29.96475,16.7135833334,12.0423333333,41.0915833333,18.1103333333,16.7018333333,23.791,14.6301666666
816.89,21.2008333333,36.95175,36.0187916667,30.5743333333,17.40175,12.74875,41.4179166667,18.9169166667,17.8313055555,24.9435,15.9767916667
817.20,21.6841666667,37.25275,35.3480416666,31.3679166667,18.1818333333,13.5704166667,41.7875,19.1699166667,18.3154583333,26.19675,16.9137083333
817.50,20.8056666667,36.2065833333,34.6267916666,30.5481666666,17.008,12.4504583333,41.36925,17.8665,17.261125,25.8475833333,15.9897083334
817.81,21.26175,37.33925,35.063375,31.09475,17.2985833333,12.9337083333,42.4805833333,18.1126666667,17.8608472222,26.2961666667,16.7309166666
818.11,20.9000833334,37.906,34.931125,31.2884166667,17.1393333333,12.4434583333,42.4475833334,17.725,17.6205555556,26.2124166667,16.918375
