wavelength,Back_ThlSorm,Belly_ThlSorm,Breast_ThlSorm,Crissum_ThlSorm,Crown_ThlSorm,DorTail_ThlSorm,Rump_ThlSorm,Throat_ThlSorm,WingTip_ThlSorm
704.49,17.5408888889,63.5491333333,33.873,44.6263666667,35.9083333334,21.4831333333,26.5269333333,61.2370666667,21.0697333333
704.81,17.4707555556,63.1931,33.8184333333,44.5403333333,35.8732,21.4297333333,26.33174,61.1058666667,21.1032
705.13,17.5128888889,63.2579666667,33.9472666667,44.5684,35.9414,21.4477333333,26.35948,61.2069333333,21.1292666667
705.45,17.5063555555,63.1666,34.0086333333,44.6085,36.0442666667,21.5054,26.33296,61.1575333333,21.0731333333
705.78,17.3967111111,62.9496,33.8873333333,44.3772,35.8225333333,21.3078666667,26.1355866667,60.9882666667,20.8954666667
706.10,17.4005111111,62.7401666667,33.9964333333,44.3031333333,35.8556666667,21.3599333333,26.0812733333,60.8934666667,20.8795333333
706.42,17.5610666667,62.6643333333,34.0485666667,44.2727333333,35.9166666667,21.426,26.0862066667,61.0372,20.857
706.74,17.5177111111,62.8128333333,34.016,44.3745,35.9092,21.5331333333,26.0969666667,61.3096666666,20.8763333333
707.06,17.9184222222,62.9322,34.3289,44.6105,36.1225333333,21.8922666667,26.3949466667,61.5188,21.2426
707.38,18.0518444444,63.1600333333,34.4233333333,44.7138333333,36.2736,22.0082,26.5279866667,61.6351333333,21.3799333333
707.70,18.0909333333,63.1810666667,34.5015333333,44.7328,36.3128,22.1146666667,26.6456,61.5172666667,21.4056
708.03,18.2061111111,63.0186333333,34.4882666667,44.5866,36.1922666667,22.1776,26.6638,61.4676666667,21.454
708.35,18.4550888889,63.3606333333,34.8156,44.9112,36.5446,22.4504,27.0042933333,61.9308,21.7044
708.67,18.3708222222,63.3516,34.7113,44.7705333333,36.4932,22.4525333333,26.9418,61.9412,21.6702
708.99,18.2796,63.3570333333,34.6700333333,44.7731666667,36.3990666667,22.3636666667,26.9644333333,61.9667333333,21.6451333333
709.31,18.2036666667,63.5561,34.6435,44.9728666667,36.5294666667,22.4236,26.97342,62.2512666667,21.6686666667
709.63,18.3992888889,63.7578333333,34.6988333333,45.2070666667,36.6842666667,22.6036,27.15118,62.2975333333,21.8888
709.95,18.5625777778,63.9319,34.7481333333,45.466,36.8903333333,22.8604666667,27.3910733333,62.3892,22.1306666667
710.27,18.4156888889,63.7737333333,34.6636666667,45.3365,36.778,22.7451333333,27.31664,62.1838666667,21.9861333333
710.59,18.0081777778,63.705,34.3842,45.1335,36.6788666667,22.354,26.9854066667,61.9789333333,21.5892
710.91,17.8883777778,63.5580333333,34.316,45.0599666667,36.6007333333,22.1697333333,26.8970066667,61.7782,21.4432
711.24,17.909,63.6434,34.3434333333,44.9880666667,36.6403333333,22.1318666667,26.7911933333,61.9687333333,21.4566666667
711.56,17.8301111111,63.6521,34.3225333333,45.113,36.6829333333,22.0612666667,26.7159533333,61.9962666667,21.3845333333
711.88,17.7132666667,63.6326,34.0853333333,44.9313,36.4426,21.8667333333,26.5894733333,61.8112666667,21.1858
712.20,17.7678,63.7168,34.1122666667,44.9157333333,36.5132,21.8704666667,26.6605733333,61.6188666667,21.1914666667
712.52,17.7772666667,63.6128333333,34.0808666667,44.7858333333,36.5038,21.8505333333,26.64138,61.4977333333,21.2296
712.84,17.8564,63.5110666667,34.2083666667,44.767,36.4446666667,21.8064666666,26.7016466667,61.3637333333,21.2358
713.16,17.8556666667,63.5566666667,34.3033333333,44.743,36.5412,21.8022,26.76234,61.469,21.2383333333
713.48,17.8637111111,63.5406666667,34.3985,44.6091,36.5357333333,21.7622666667,26.7538733333,61.2133333333,21.2642666667
713.80,18.1182666667,63.6908333333,34.6084333333,44.7598,36.7482666667,21.893,26.9382066667,61.3439333333,21.4525333333
714.12,18.2809555555,63.6868666667,34.6362,44.7752666667,36.7832,22.0438666666,27.0865266667,61.3314666667,21.6762666667
714.44,18.3330888889,63.5716,34.6710666667,44.7811,36.7882666667,22.1244,27.07096,61.3132,21.7738666667
714.76,18.3200222222,63.5370666667,34.6663,44.8328,36.8392,22.1682666667,27.1283933333,61.2020666667,21.8470666667
715.08,18.2857333333,63.7813666667,34.7268333333,44.8818333333,36.9857333333,22.1848,27.19938,61.4517333333,21.8482666667
715.40,18.2262888889,63.6046333333,34.6273666667,44.8647,36.9802,22.1927333333,27.1402333333,61.3698,21.8684
715.72,18.0687777778,63.2374333333,34.4028,44.7311666667,36.7667333333,22.1240666667,26.9502466667,61.2403333333,21.7661333333
716.04,18.1334888889,63.5023666667,34.5368666667,45.0056333333,36.9922666667,22.3052,27.0511066667,61.4597333333,21.8626
716.36,18.1765111111,63.5273,34.6106333333,45.0346333333,37.1692666667,22.3858,27.0763266667,61.5436,21.856
716.68,17.8503333333,63.2367666667,34.3367333333,44.7501333333,36.8777333333,22.102,26.7779533333,61.4068666667,21.5575333333
717.00,17.8958,63.5030666667,34.4232333333,44.9213666667,37.039,22.158,26.85884,61.8901333333,21.6503333333
717.32,17.8333555556,63.2268666667,34.1597666667,44.6813333333,36.8314,22.0956,26.7341133333,61.6200666667,21.6663333333
717.64,17.9176666667,63.3096333333,34.1989666667,44.8179,36.9308666667,22.1728,26.79948,61.7650666667,21.7758
717.96,18.0338666667,63.4947333333,34.2784333333,44.9652,37.1407333333,22.333,26.9140333333,62.0526,21.8778
718.28,18.2482888889,63.7008666667,34.3794,45.0238,37.2261333333,22.4759333333,26.9857333333,62.2444,21.9414666667
718.60,18.3229777778,63.5187333333,34.3034333333,44.9639333333,37.179,22.5264,26.9358333334,62.0511333333,21.9734
718.92,18.6354,63.6304666667,34.5537666667,44.9844333333,37.4085333334,22.7754,27.0984066666,62.0106,22.1540666667
719.24,18.9628444444,63.9148666667,34.8512,45.2856,37.6631333333,22.8978,27.38234,62.3024666667,22.435
719.56,19.1682666667,63.7457333333,34.9542666667,45.1408666667,37.6108,22.8808,27.5597333333,62.246,22.5424666667
719.88,19.3412,63.9238,34.9340666667,45.1671333333,37.6886,22.9992,27.7428866667,62.2954666667,22.7618666667
720.20,19.7340444444,64.3600333333,35.2367333333,45.6095,37.9952,23.3306666667,28.0822333333,62.6659333333,23.1744666667
720.52,19.4402888889,63.8943333333,34.9289333333,45.2699666667,37.744,23.1654666667,27.79412,62.2869333333,22.9130666666
720.84,19.1663777778,64.1101333333,34.9676,45.3023,37.7956666667,22.9978,27.63296,62.6028666667,22.7012
721.16,19.0095777778,64.1879,34.9689,45.3297333333,37.7896666667,22.8490666667,27.4020466667,62.7416666667,22.459
721.48,18.6442444444,63.7724666667,34.6242666667,44.9355666667,37.3552666667,22.4037333333,27.04396,62.3372666667,22.0888
721.79,18.1982666667,63.4414666666,34.2510333334,44.6407333333,37.0638666667,21.958,26.6923066667,62.0096666667,21.7360666667
722.11,17.9726222222,63.4054,34.2201,44.4701666667,36.8802,21.8137333333,26.6419933333,61.7408666666,21.5754
722.43,17.7862222222,63.4602333333,34.0880333333,44.4455333333,36.8014,21.6643333333,26.5820333333,61.7940666667,21.5268
722.75,17.4450444444,63.4046,33.8324333333,44.2328333333,36.6304666667,21.4551333333,26.34278,61.6094666667,21.25
723.07,17.3664888889,63.4885666667,33.7126,44.3225333333,36.6165333334,21.4696666667,26.2000533333,61.6524,21.2162666667
723.39,17.3234888889,63.0498,33.7606,44.3091333333,36.6147333333,21.4726,26.0738466667,61.3298,21.2301333333
723.71,17.2114,62.7014333333,33.5910333333,44.1243666667,36.5054666667,21.3772,25.9036266667,60.924,21.1485333333
724.03,17.3369777778,62.6246333333,33.7012,44.1343333333,36.5744666666,21.3613333333,26.03182,60.7613333333,21.1768
724.35,17.3417333334,62.8191666667,33.6991666667,44.2347,36.6966666667,21.2945333333,26.10672,60.7958,21.1353333333
724.67,17.5635333333,62.8268666667,33.8004666667,44.2236,36.8249333334,21.5424,26.3454466667,60.8096,21.3602
724.98,17.8220222222,63.4969333333,34.1567,44.5993666667,37.2660666667,21.9432666667,26.65336,61.268,21.7028
725.30,18.1721555555,63.7046666667,34.5036333333,44.9578333333,37.6194,22.4149333333,27.0306466667,61.6665333333,22.0770666667
725.62,18.5796666667,63.9186,34.8300333333,45.3642333333,37.9956666667,22.8587333333,27.3225466666,62.1068,22.4779333333
725.94,18.5741777778,63.7758,34.8554666667,45.3233333333,38.0287333333,22.9012,27.31862,62.1426,22.4268
726.26,18.5805555556,63.7117333333,34.8627666667,45.2821333333,38.0138666667,22.9542,27.3071666667,62.2104666667,22.3412666667
726.58,18.3390222222,63.5909,34.6306,45.1824666667,37.8144,22.7673333333,27.0786866667,62.1225333333,22.0221333333
726.90,18.2312444444,63.6529666667,34.4797,45.0830333333,37.6515333333,22.6884666667,27.0909066666,62.0822666667,21.9732666667
727.21,18.4302888889,63.9728666667,34.5451666667,45.1542666667,37.8121333333,22.7987333333,27.1977133333,62.4787333333,22.0350666667
727.53,18.3755555556,64.097,34.4199666667,45.2029333333,37.8542666667,22.8120666667,27.1557333333,62.7423333333,21.9511333333
727.85,18.4507555555,63.757,34.2912666667,44.9171333333,37.7451333333,22.8716666667,27.08516,62.4453333333,21.9446666667
728.17,18.5132666667,63.8154,34.3083,45.0243333333,37.7698666667,22.8830666667,27.16238,62.4523333333,21.9279333333
728.49,18.4499111111,63.4906666667,34.055,44.6737333333,37.5826,22.6663333334,27.05926,62.0987333334,21.6868666667
728.80,18.3358222222,63.1476333333,33.8424333333,44.4609333333,37.4070666667,22.3406666667,26.7924466667,61.6458666666,21.4930666667
729.12,18.4321333333,63.1756333333,33.8851666667,44.4247,37.5569333333,22.3597333333,26.8562066667,61.7698,21.6441333333
729.44,18.4160444444,63.0992333333,33.7513333333,44.2193666667,37.3672,22.2052666667,26.84572,61.5541333333,21.6294666667
729.76,18.5848444444,63.3307333333,33.9847666667,44.4878,37.6087333333,22.2456666667,27.01398,61.8452666667,21.9050666667
730.08,18.7522888889,63.2887,34.1023666667,44.5283,37.8756666667,22.4108,27.18008,61.9410666667,22.2134
730.39,18.8854222222,63.3281,34.3531666667,44.5443333333,38.0316666667,22.4726,27.3027666667,62.0170666667,22.2361333333
730.71,18.9246222222,63.1434666667,34.5486666667,44.6772,38.1425333333,22.5773333333,27.4911133333,61.8248,22.3338666667
731.03,19.0691555556,63.1771,34.6739666667,44.7178,38.2492,22.6846,27.64408,61.7524666667,22.5747333333
731.35,19.2248,63.3077333333,34.9504,44.9812666667,38.4324,22.9490666667,27.91816,61.9295333333,22.8347333334
731.67,19.2830666667,63.3707333333,35.1550666667,45.1141666667,38.6592,23.1473333333,28.1016066667,62.1853333333,23.0420666667
731.98,19.4260666667,63.2613,35.3010666667,45.2622,38.7096,23.3468,28.22758,62.2052,23.3112
732.30,19.4353333333,63.221,35.2748666667,45.2384,38.5548,23.4686,28.3118133333,62.2092666667,23.3451333333
732.62,19.2706666667,62.9686,35.0201,45.0804333333,38.3218666667,23.2474666667,28.08116,61.9008,23.0860666667
732.94,19.3243111111,63.0113,35.1284666667,45.2718333333,38.5296,23.3925333333,28.0887666667,61.9856,23.0954666667
733.25,19.3538,62.6572333333,35.0385666667,45.0792,38.551,23.4346,28.0342666667,61.745,23.0451333333
733.57,19.3287555556,62.5822,34.9837333333,44.9172333333,38.4642666667,23.3778666667,27.94068,61.4028,22.8860666667
733.89,19.3482222222,62.8266,34.8660333333,45.0633333333,38.6522666667,23.4726666667,27.9496066666,61.7052666667,22.9062666667
734.21,19.3891111111,63.1359,34.8812333334,45.0813,38.7737333333,23.6256,27.9310466666,62.2058,22.9496666667
734.52,19.4779111111,62.9045,34.8046,45.0313666667,38.6463333333,23.6666,27.8495866667,62.0017333333,22.9258666667
734.84,19.6222888889,62.9304,34.8514666667,45.1004,38.7136,23.7268666667,27.87202,62.1339333333,22.9322666666
735.16,19.6220666667,62.9499,34.7277,45.0571,38.683,23.7234666667,27.7882666667,62.0993333333,22.8872666667
735.48,19.4901333333,62.9051666667,34.6753333333,45.0976333333,38.6678,23.6925333333,27.6444266667,62.1650666667,22.6899333333
735.79,19.6951555556,63.0275333333,34.9167333333,45.2067333333,38.9711333333,23.931,27.8570466666,62.4107333333,22.9481333333
736.11,20.0095555555,63.4691666667,35.3733333333,45.5933333333,39.3122,24.2991333333,28.2426533333,62.8019333333,23.2420666667
736.43,20.2592,63.7644,35.5487666667,45.6245666667,39.3611333333,24.4266666667,28.43708,63.0446666667,23.3784
736.74,20.1994,64.1276,35.5804666667,45.7192333333,39.2546,24.3243333333,28.4117466667,63.0278,23.2348
737.06,20.0896666667,64.0920333333,35.4768333333,45.6559,39.1058,24.1367333333,28.3221866667,63.2072666666,23.1718666667
737.38,20.0372444445,63.7997,35.4568333333,45.4870666667,38.9782,24.0312,28.27488,62.9158,23.1670666667
737.69,20.1988222222,63.7722666667,35.5601,45.5549333333,39.0413333333,24.1221333333,28.4264733333,62.7369333333,23.358
738.01,20.2512,64.2461333333,35.8997666667,45.8621333333,39.3616,24.2755333333,28.64556,63.0965333333,23.4701333333
738.33,20.1509333333,64.1119333333,35.7618666667,45.7367666667,39.378,24.2058,28.5047266667,62.8866,23.4586
738.64,19.8703111111,63.6554333333,35.4695666667,45.3136,38.9355333333,23.7912666667,28.15726,62.4278,23.0866
738.96,20.0419333333,63.9327666667,35.6150666667,45.3133666667,39.1714,23.7706666667,28.30656,62.5153333333,23.2659333334
739.28,19.9453111111,63.8042666667,35.5800333333,45.2090666667,39.1802,23.8108,28.2507133333,62.3204666667,23.2818
739.59,19.3919555556,63.3971333333,35.0446,44.6769333333,38.8030666667,23.3568,27.7435,61.8729333333,22.8168
739.91,19.3446,63.4278666667,35.0274,44.7887666667,38.8678,23.4441333333,27.75682,61.9206666667,22.9134
740.23,19.1457111111,63.0357333333,34.7875,44.4929333333,38.7724,23.3658666667,27.6868133333,61.6223333333,22.7788666667
740.54,19.1873555555,63.2035333333,35.0332333333,44.5807666667,38.9292666667,23.6462,27.8681,61.6312,22.9266
740.86,19.3970444444,63.5116,35.3239,45.0161,39.1210666666,23.9720666667,28.0874,61.904,23.2746
741.18,19.0692888889,63.3086333333,35.1897,44.7777,38.9602,23.6388,27.9338,61.6959333333,23.048
741.49,19.0854222222,63.2980333333,35.1787333333,44.8086,39.0254,23.6680666667,28.0272066667,61.9147333333,23.1420666667
741.81,19.0549555555,63.3864333333,35.2639333333,44.9462333333,39.0318666667,23.688,28.0229066667,61.9757333333,23.1704
742.12,19.1655111111,63.7458666667,35.6329333333,45.2813333333,39.2592,23.9616,28.29304,62.3253333333,23.4506666667
742.44,19.0126,63.5549666667,35.3492666667,45.2105333333,38.9895333333,23.9724666667,28.1757466667,62.1889333333,23.3014
742.76,19.0868666667,64.278,35.5551666667,45.7170333333,39.2354666667,23.9738,28.2220733333,62.9657333333,23.2408666667
743.07,19.4483555556,64.5961,35.8391333333,46.0437,39.5758,24.2052666667,28.4843533333,63.2186666667,23.5245333333
743.39,19.5063777778,64.4177,36.0090333333,46.1832333333,39.7503333333,24.3372,28.5285333333,63.0738,23.6127333333
743.70,19.9718,64.8596333333,36.5929666667,46.6804666667,40.2543333333,24.8260666667,28.9189533334,63.6264,24.1577333333
744.02,20.1099111111,64.9345,36.5658,46.8755666667,40.4154666667,24.8967333333,28.96714,63.9074,24.2573333333
744.34,19.7235555555,64.7564333333,36.2520666667,46.4428,40.2138,24.6038666667,28.68112,63.8280666667,23.8305333333
744.65,19.6486444445,64.9519666667,36.2191,46.5755666667,40.3872666667,24.6530666667,28.5494866667,63.8117333333,23.7578666667
744.97,19.5418,64.6128,36.0706666667,46.3494,40.0386,24.4598666667,28.3459666667,63.3935333333,23.5864666667
745.28,19.5404222222,64.6533666667,35.9577333333,46.2949666667,40.0256666667,24.3510666667,28.3778866667,63.5559333333,23.5404
745.60,19.8029333334,64.8102,35.9425333333,46.3904,40.315,24.5287333333,28.4417,63.7232666667,23.749
745.91,19.6255333333,64.5958666667,35.8934,46.1155,40.315,24.3636,28.3676466667,63.6484,23.5914666667
746.23,19.4688,64.0637666667,35.4476333333,45.6997666667,39.9436666667,24.2618666667,28.20414,62.9521333333,23.5252
746.55,19.5988,63.9872333333,35.5457333334,45.6754333333,39.9364,24.4453333333,28.2696533333,63.0585333333,23.6692666667
746.86,19.7790222222,64.2540666667,35.5903333333,45.7447666667,40.0612666667,24.4683333333,28.4193933333,63.4174666666,23.7007333333
747.18,19.5814,63.9499,35.2859666667,45.4792666667,39.8092666667,24.1672666667,28.2097533333,63.1120666667,23.3639333333
747.49,19.8514222222,64.2581666666,35.5643666667,45.6276666667,40.2710666667,24.4192,28.5579133333,63.3117333333,23.5602
747.81,19.9517777778,64.6469,35.6492333333,45.8157,40.5132666667,24.3777333333,28.7214133333,63.3894,23.6179333333
748.12,19.9975555556,63.9477666667,35.3422333333,45.4301,40.0928,24.2137333333,28.62828,63.0224666667,23.4261333333
748.44,20.0765333333,63.8314666667,35.3794333333,45.3882,40.0724,24.2995333333,28.6140066667,62.9837333333,23.4931333333
748.75,20.0633111111,63.8997666667,35.6363333333,45.3748666667,40.1600666667,24.3861333333,28.7753333333,63.0232,23.5135333334
749.07,19.8808444444,63.7445333333,35.5281,45.2341666667,40.1124,24.167,28.6564666667,62.8521333333,23.2346666667
749.38,20.6093333333,64.7173333333,36.3352,46.1102666667,40.9228,24.8362666667,29.2737533333,63.6984,23.9660666667
749.70,20.8270888889,64.8785666667,36.5615,46.2191666667,41.2957333333,24.8948,29.4647,63.852,24.0951333333
750.01,20.7037555556,65.085,36.5556666667,46.3919333333,41.5186,24.7699333333,29.4758666667,64.0736666667,23.9299333333
750.33,20.3943333333,65.0189666667,36.4715666667,46.2575333333,41.3577333333,24.5997333333,29.24934,63.8324,23.6271333333
750.64,20.5848444445,65.1992,36.6690333333,46.4356,41.4979333333,24.8489333333,29.36282,63.9706666667,23.8461333334
750.96,20.1542888889,64.7238333333,36.4325666667,46.2176666667,41.056,24.4502,28.9167933333,63.5954,23.5038
751.27,20.1671777778,64.2697333333,36.3843,46.2444,40.867,24.5318666667,28.7424933333,63.405,23.4656666667
751.59,20.2918444444,64.5094,36.5127333333,46.4826,41.1404,24.7337333333,28.82922,63.4116666666,23.6638666667
751.90,20.1407111111,64.6501,36.3231333333,46.3419666667,41.2964,24.6954,28.715,63.3484666667,23.5102666667
752.22,20.4316222222,64.7690333333,36.3828666667,46.5960666667,41.5695333333,25.1222666667,28.97652,63.7396666667,23.9138
752.53,20.4150444444,64.7668666667,36.4109666667,46.7145666667,41.5646,25.3388666667,29.0149,63.7466,24.1319333333
752.85,19.6115333333,64.1074666667,35.7213666667,46.2359,40.8868666667,24.6977333333,28.5124533333,63.1548,23.3676
753.16,19.3675777778,64.0591333333,35.7903666667,46.1966666667,40.7040666667,24.6681333333,28.4081333333,63.0952666667,23.2422
753.47,19.7552666667,63.8938,35.8509,46.2606333333,40.6862,25.0402,28.6246266666,62.9210666667,23.6174666667
753.79,19.6716666667,63.807,35.6395,46.0753666667,40.546,24.9609333333,28.56168,62.9518,23.5963333333
754.10,19.4033111111,63.6614,35.4028666667,45.8022333333,40.3154,24.8462,28.38644,62.9010666667,23.4248666667
754.42,19.5293333333,63.9698666667,35.5028,46.092,40.3574666667,24.9639333333,28.5554866667,63.3488,23.4644666667
754.73,19.2973111111,64.0130333333,35.3893,45.7287,40.3966,24.8324666667,28.38434,63.4208,23.3998666667
755.05,19.2019555555,64.1540666667,35.5240333333,45.6941,40.3934,24.8112666667,28.4699266667,63.7345333334,23.3755333333
755.36,19.3385333333,64.4525,35.7492333333,46.0082333333,40.6142666667,25.0160666667,28.76446,64.1534,23.6298666667
755.67,18.7640666667,64.0047,35.2452333333,45.5397,39.9973333333,24.2752,28.1556533333,63.4805333333,22.9266666667
755.99,19.0270666666,64.0632,35.4181666667,45.6322,40.1705333333,24.2702,28.3391266666,63.6122666667,22.9541333333
756.30,19.4065333333,64.2968666667,35.5968333333,45.8105333333,40.4436666666,24.5814666667,28.4594866667,63.9118,23.3156
756.62,19.5322666667,64.6209333333,35.6320333333,45.9116,40.6329333333,24.6332,28.62876,64.2868,23.5163333334
756.93,19.1597777778,64.6158666667,35.5593,45.6759333333,40.5419333334,24.2657333333,28.4226666667,64.2544666667,23.3540666667
757.24,19.1769111111,64.3890333333,35.6415,45.6361,40.7574,24.1863333333,28.3901066667,64.2196666667,23.3902666667
757.56,19.5244,64.9144,36.2376666667,46.1693333333,41.2956,24.36,28.7348733333,64.814,23.7914666667
757.87,19.9191333333,64.8571,36.4309,46.1066333333,41.5944,24.6228666667,28.9872466667,64.6533333333,24.2008
758.18,20.259,65.3038333333,36.8305333333,46.6183666667,41.9126,24.7982,29.3557,64.98,24.338
758.50,20.6053555556,66.039,37.1983333333,47.1137666667,42.3962666667,25.0368,29.6841866667,65.3228666667,24.6286666667
758.81,20.7858888889,65.9992666667,37.1768,47.1668333333,42.3216666667,24.989,29.6547933333,65.2874,24.5854666666
759.13,21.4814222222,66.3771333333,37.7245333333,47.6767333333,42.9048,25.5965333333,30.1623533333,65.4872666667,25.2606666667
759.44,21.7523333333,66.6027333333,38.1034333333,47.8421,43.2326666667,25.9456666667,30.4078733333,65.581,25.6844
759.75,21.9755777778,66.5735333333,38.4063333333,47.8308666667,43.3171333333,25.9940666667,30.5257666667,65.4592666667,25.8267333333
760.07,22.1151333333,66.2488,38.3837,47.7742333333,43.4123333333,25.9542,30.4204266667,65.2711333333,25.7052
760.38,22.1859555556,66.0317,38.3690333333,47.8413666667,43.4974666667,25.9655333333,30.5111066667,65.1269333333,25.6772666667
760.69,21.836,65.6904,37.9292,47.4854,42.9702666667,25.5967333333,30.0017066667,64.5582,25.3443333333
761.01,21.6810888889,65.2753333333,37.6060333333,47.2689,42.7524666667,25.5176666667,29.86588,64.0882,25.1995333333
761.32,21.3332222222,65.1118333333,37.1959333334,46.9734333333,42.4446666667,25.2171333333,29.4868266667,63.7452666667,24.8698666667
761.63,21.3648222222,64.9019666667,37.1602666667,46.9457333333,42.3215333333,25.2902666667,29.4566466667,63.4893333334,24.9666
761.94,21.0394444444,64.4551333333,36.7618,46.5045666667,41.9238,25.0828,29.1197,63.0717333333,24.7829333333
762.26,20.8717777778,64.4997666667,36.8888,46.3063666667,42.0030666667,25.0474666667,29.03276,63.1803333333,24.7176666667
762.57,20.8311777778,64.7477333333,36.9016333333,46.2986666667,42.0301333333,24.9092666667,28.96094,63.4686666667,24.601
762.88,20.3343777778,64.4284,36.4388333333,46.0701,41.5526,24.4192,28.60976,63.1136666667,24.1086666667
763.20,20.3046666667,64.524,36.2729333333,46.1056,41.6164,24.5059333333,28.69738,63.3011333333,24.0965333333
763.51,20.4374666667,64.6457,36.3143,46.2101,41.5962,24.6932666667,28.8088466667,63.4663333333,24.2822
763.82,20.3564444445,64.8626,36.3451333333,46.2733333333,41.5033333333,24.7132666666,28.71608,63.6578,24.2134
764.14,20.6276888889,64.8478,36.5229333334,46.3462666667,41.5254666667,24.9535333333,29.0288666667,63.7775333333,24.4464666667
764.45,20.7500222222,64.9659,36.4629333333,46.2601333333,41.4939333333,25.1156666667,29.0053533333,63.8724,24.4695333333
764.76,20.9400888889,65.2480666667,36.8246,46.6772666667,41.8486,25.4721333333,29.29348,64.3197333333,24.6942
765.07,20.6526,64.9737333334,36.3911,46.4042,41.6054666666,25.2296666667,29.0181133333,64.2301333333,24.3416666667
765.39,20.7238888889,65.2414333333,36.6066333333,46.8386333333,41.9102666667,25.4054,29.1534533333,64.8787333333,24.3151333333
765.70,20.5975555556,65.1880333333,36.3335,46.9207333333,41.8242666667,25.2356666667,29.08866,64.801,24.1661333333
766.01,20.5624,65.1329,36.4663,47.0298,41.9123333333,25.4315333333,29.1611933333,64.8113333333,24.2066666667
766.32,20.9618666667,65.3796,36.6762333333,46.9914666667,42.2114,25.7002666667,29.4306333333,65.1186666667,24.4553333333
766.64,20.3359777778,64.2826333333,36.0788333333,46.3023333333,41.577,25.1096,28.6018466667,64.1276,23.7233333333
766.95,20.1110666667,64.0963333333,35.8574,46.0151333333,41.2762,24.8935333333,28.2331866667,63.9208666667,23.2722666667
767.26,20.4918444445,64.2751666667,36.1144333333,46.2509333333,41.675,25.2494,28.5866733333,63.9852666667,23.5588666667
767.57,20.5847777778,64.4067333333,36.0893666667,46.6426666667,42.1531333333,25.5341333333,28.65514,64.2074666667,23.7958666667
767.88,20.4733555555,63.9372666667,36.0888,46.6390333333,42.0307333333,25.3869333333,28.5664,63.9601333333,23.6108
768.20,20.6296888889,63.9587666667,35.8631,46.6281,41.8523333333,25.2748,28.5751866667,63.9166,23.5029333333
768.51,20.3411111111,63.5996,35.5169666667,46.0961666667,41.5006666667,25.0450666667,28.24478,63.3714666667,23.4094
768.82,20.2115555556,62.8669,35.1921666667,45.3919333333,40.8312666666,24.6116666667,27.8084733333,62.5179333333,23.1948666667
769.13,20.0491777778,62.6162666667,34.8288666667,45.1442333333,40.5477333333,24.4361333333,27.49492,62.5802,23.0343333333
769.44,19.7610222222,62.2118,34.5191666667,44.8245,40.1471333333,24.3316,27.18078,62.6622,22.8975333333
769.76,19.2955777778,61.8075,34.3037666667,44.5194666667,39.8499333333,24.2117333334,26.8191266667,62.5376666667,22.5074666667
770.07,19.8286,62.669,34.8503,44.8694666667,40.2458,24.7810666667,27.4585,63.1834666667,23.1336
770.38,19.8399333333,62.3984,34.9709,44.8160666667,40.4257333333,24.9012,27.77206,63.0623333333,23.4726666667
770.69,19.7425777778,62.1495,34.5685666667,44.6040666667,40.1419333333,24.8464666667,27.6860333333,63.0024,23.5854666667
771.00,19.7144888889,62.5755666667,34.8773666667,44.6622333333,40.2772666667,24.9094666667,27.9102666667,63.434,23.454
771.32,18.8764888889,62.9827,34.3213,44.3337,40.0539333333,24.2838666667,27.4338133333,63.6199333333,22.9141333333
771.63,18.4267777778,62.5171666667,34.0421333333,43.796,39.7560666667,23.9622,27.1637733333,63.4407333333,22.6583333333
771.94,20.0703777778,64.0314,35.7189333333,45.2749666667,41.489,25.5371333333,28.7762133333,64.9196666667,24.1370666667
772.25,20.3012888889,64.5814666667,36.0619666667,45.5304,42.0702,26.0425333333,29.13282,65.3454666667,24.5276666666
772.56,21.2432444445,64.8466666667,37.0741,46.2377333333,42.6538,26.8511333333,29.97008,65.449,25.2776666667
772.87,21.4717777778,65.4454,37.399,46.3537333333,42.8899333333,26.9490666667,30.3398666667,65.5324,25.4368
773.18,21.2529555555,65.1889333333,37.1033333333,46.3851,42.6892666667,26.6798,30.1432266667,65.1255333333,25.3786666667
773.50,21.6780444444,65.3341333333,37.2138,46.8123,43.1237333333,26.8518666667,30.46716,65.4667333333,25.9253333333
773.81,21.45,65.542,37.0895,46.8916,43.0905333333,26.6216666667,30.3252466667,65.4206,25.8209333333
774.12,21.3751777778,65.6410333333,37.3360333333,47.0161333333,43.1858,26.7438,30.3331933333,65.4504666667,25.7
774.43,21.5475555556,66.0577,37.7426,47.4313666667,43.434,27.1336666667,30.6936733333,65.6044,26.0942
774.74,22.673,66.2737,38.5104333333,47.7816333333,44.076,28.1608666667,31.46912,65.7894666667,26.982
775.05,22.5299555556,65.9636333333,38.3827333333,47.4453666667,43.9927333333,27.999,31.0989333333,65.394,26.9378
775.36,21.4499555555,64.8862333333,37.1681666667,46.6412,42.9526,26.7409333333,29.9276066667,64.3825333333,25.7428666667
775.67,20.8173333333,64.2005,36.5198,45.9767,42.4940666667,26.1212,29.4205,63.5665333333,24.9183333333
775.98,20.0872888889,64.4927666667,36.1239666667,45.5928,42.3999333333,25.8144666667,28.8757733333,63.738,24.4096666667
776.30,19.4343555555,63.0230666667,35.0494,44.8825666667,41.5092666667,25.2232666667,27.9356133333,62.553,23.7
776.61,20.0600222222,63.4875,35.6781,45.1587666667,42.0957333333,25.78,28.45704,63.2336666667,24.2816666667
