wavelength,Back_CatDiam,Belly_CatDiam,Breast_CatDiam,Crissum_CatDiam,Crown_CatDiam,DorTail_CatDiam,Patch10_CatDiam,Rump_CatDiam,Throat_CatDiam,WingTip_CatDiam
553.40,9.44620000001,9.97886666667,9.33913333333,11.4329,6.5412,8.44293333333,26.4936,8.89766666667,11.8926666667,10.4876666667
553.74,9.5882,10.1026,9.50179999999,11.6046,6.76393333333,8.61846666667,26.6039333333,9.05946666667,12.0542666667,10.6102666666
554.09,9.54880000001,10.1073333333,9.51906666665,11.6487,6.7772,8.63786666667,26.637,9.04393333334,12.0447333333,10.6093333333
554.43,9.54053333335,10.0865333333,9.50333333334,11.6645333333,6.7024,8.61313333333,26.6872666667,9.00966666667,12.0136666667,10.5871333333
554.77,9.56973333333,10.0916,9.56973333333,11.7503666667,6.76453333333,8.65606666667,26.7801333333,9.04926666666,12.1104666667,10.6498
555.11,9.57886666667,10.1479333333,9.62446666667,11.8068,6.8118,8.7224,26.8474,9.06533333333,12.2008666667,10.6787333333
555.45,9.50139999999,10.1382,9.61733333334,11.819,6.7766,8.652,26.8418666667,8.99353333333,12.2582,10.5955333333
555.80,9.41906666665,10.1052666667,9.6268,11.8099,6.71526666667,8.57673333333,26.8462,8.88299999999,12.2346,10.5986666667
556.14,9.40386666665,10.1249333333,9.6568,11.8396666667,6.6936,8.5768,26.9628666667,8.91173333334,12.2952666667,10.6304
556.48,9.39020000001,10.1518,9.74213333333,11.8735666667,6.68786666667,8.54713333333,27.0307333333,8.89140000001,12.3081333333,10.6339333334
556.82,9.34926666667,10.1388666667,9.72933333333,11.9102666667,6.64213333333,8.56226666667,27.0974,8.88446666666,12.3288666667,10.5836
557.16,9.33313333332,10.1897333333,9.75913333333,11.9067,6.57253333333,8.53333333333,27.0758,8.84813333333,12.3390666667,10.4833333333
557.50,9.29453333334,10.1336666667,9.73580000001,11.8383666667,6.46,8.43826666666,27.1049333333,8.76926666666,12.3433333333,10.4257333333
557.85,9.26873333333,10.1631333333,9.74466666665,11.8474666667,6.4528,8.42733333333,27.1662666667,8.75840000001,12.4015333333,10.4144
558.19,9.24713333335,10.1126666667,9.70266666666,11.8199,6.41926666667,8.39753333333,27.1252666667,8.709,12.3770666667,10.3536
558.53,9.15953333333,10.1308,9.6592,11.7408,6.35486666667,8.3542,27.1948666667,8.57826666667,12.304,10.2656
558.87,9.06446666667,9.97486666667,9.55339999999,11.6408333333,6.21373333333,8.19306666667,27.0929333333,8.48606666667,12.2535333334,10.1678
559.21,9.1462,10.0048666667,9.57293333333,11.7026,6.28173333333,8.22,27.2219333333,8.57026666667,12.2634,10.1878666667
559.55,9.06473333334,9.96433333333,9.50820000001,11.6286666667,6.21986666667,8.12786666667,27.2034666667,8.52006666667,12.219,10.0622666667
559.89,8.96126666666,9.92546666666,9.46659999999,11.6139333333,6.17053333333,8.03713333333,27.1858666667,8.417,12.1721333333,9.97833333335
560.23,8.90906666667,9.88393333333,9.42586666668,11.5793,6.07693333333,7.9928,27.2669333333,8.36426666667,12.1975333333,9.88699999999
560.58,8.8308,9.89733333333,9.371,11.5011,6.01066666667,7.89386666667,27.2485333333,8.24726666667,12.1650666667,9.77080000001
560.92,8.9346,9.99079999999,9.50046666665,11.6320333333,6.1378,7.97726666667,27.4468666667,8.33173333333,12.2924,9.88759999999
561.26,8.88693333334,10.0176666667,9.50006666667,11.6279,6.11346666667,7.9486,27.4818,8.27986666667,12.2624666667,9.83279999999
561.60,8.91400000001,10.1083333333,9.51646666667,11.7116666667,6.141,7.95793333333,27.4798666667,8.2838,12.2910666667,9.85006666668
561.94,8.95766666666,10.3132,9.63393333334,11.7901666667,6.2698,8.05766666667,27.6127333333,8.39346666667,12.4564,9.95126666666
562.28,8.99133333334,10.3041333333,9.65000000001,11.7834333333,6.23113333333,8.03153333333,27.5622666667,8.37993333333,12.5126666667,9.91126666666
562.62,9.07866666666,10.4644666667,9.78066666667,11.9423333333,6.31773333333,8.13,27.696,8.42553333333,12.6116,9.99700000001
562.96,9.11553333333,10.5952,9.87793333333,12.0147333333,6.37886666667,8.22933333333,27.6807333333,8.44326666667,12.7033333333,10.0767333333
563.30,9.09566666666,10.6405333333,9.90973333333,12.0301666667,6.361,8.24126666667,27.6478666667,8.42326666667,12.7502,10.0872666667
563.64,9.20373333332,10.7683333333,9.99420000001,12.0495,6.36553333333,8.2914,27.6818666667,8.49426666667,12.8323333333,10.1014
563.99,9.19686666666,10.8044666667,9.99293333334,12.0955,6.3822,8.29313333333,27.5230666667,8.45113333333,12.8405333333,10.1120666667
564.33,9.17806666667,10.7852666667,9.98093333335,12.1191333333,6.35306666667,8.26273333333,27.471,8.4454,12.8342,10.099
564.67,9.07733333334,10.7696666666,9.9284,12.0906333333,6.28326666667,8.20306666667,27.4059333333,8.35746666667,12.8244,10.0703333333
565.01,9.09286666665,10.8341333334,9.9946,12.1649666667,6.3024,8.2278,27.4504,8.36453333333,12.8662666667,10.084
565.35,9.06706666665,10.8115333333,10.0166,12.1077666667,6.25266666667,8.2282,27.5535333334,8.3272,12.8511333333,10.0434
565.69,8.99853333333,10.7032,9.97033333332,12.0756333333,6.13846666667,8.09266666667,27.4655333333,8.2142,12.7588666667,9.91219999999
566.03,8.95033333333,10.7699333333,9.98833333333,12.1189666667,6.13846666667,8.1098,27.4458666667,8.24826666667,12.7569333333,9.92419999998
566.37,8.90146666667,10.7551333333,9.94659999999,12.0722333333,6.09073333333,8.04066666667,27.4233333333,8.24486666667,12.7353333333,9.87906666666
566.71,8.86853333333,10.7679333333,9.96440000001,12.0662666667,6.0348,7.97213333333,27.4626,8.1844,12.755,9.82206666666
567.05,8.94666666665,10.8223333333,10.0353333333,12.1732,6.09493333333,8.01233333333,27.5293333333,8.19886666667,12.8648,9.85906666667
567.39,8.96846666668,10.9146,10.1193333333,12.2761333333,6.13133333333,8.042,27.6089333333,8.22433333333,12.9199333333,9.92526666667
567.73,8.95206666667,10.9326,10.1363333333,12.2456333333,6.1194,8.03133333333,27.6444666667,8.24326666667,12.9161333334,9.93766666665
568.07,8.92693333333,10.9700666667,10.227,12.2597333333,6.11366666667,8.04033333333,27.7178,8.20786666667,12.9718,9.91493333333
568.41,8.97886666667,11.0859333333,10.2914,12.3466333333,6.11353333333,8.09793333334,27.7984,8.3124,13.0216666667,9.9218
568.75,8.91959999999,11.0548666667,10.2495333333,12.3026666667,6.0488,8.0318,27.6582,8.23286666667,12.9921333333,9.84359999999
569.09,8.87313333333,11.1161333333,10.2853333333,12.3376333333,5.99886666667,7.97653333333,27.605,8.2296,13.0304666667,9.83166666665
569.43,8.82453333332,11.0938,10.2591333333,12.3392666667,5.93933333334,7.94046666667,27.6177333333,8.1616,13.0334,9.76499999999
569.77,8.87913333334,11.1288666667,10.359,12.4189666667,5.958,7.97666666667,27.7351333333,8.17193333333,13.1036666667,9.78433333332
570.11,8.91699999999,11.2183333333,10.4398666667,12.4721666667,5.95893333333,8.00446666667,27.8100666667,8.158,13.1705333333,9.80966666667
570.45,8.87286666667,11.2023333333,10.4219333333,12.4583666667,5.90306666667,7.9616,27.7593333333,8.1172,13.1441333333,9.74913333333
570.79,8.75033333333,11.1999333333,10.3788,12.3967666667,5.8314,7.93553333333,27.6370666667,8.08093333333,13.0669333333,9.66846666666
571.13,8.68926666666,11.1312,10.3328,12.3662333333,5.8102,7.92,27.5976666667,8.0336,13.0907333334,9.59253333333
571.47,8.69493333333,11.1882,10.3518,12.4441,5.78886666667,7.91633333334,27.6475333333,8.01046666667,13.1637333334,9.54533333333
571.81,8.62653333334,11.1215333333,10.2308666667,12.4090333333,5.68733333333,7.80813333333,27.5624,7.93406666667,13.0776666667,9.46106666665
572.15,8.61140000001,11.0808666667,10.2810666667,12.4464333333,5.72273333333,7.78793333334,27.5708666667,7.86733333333,13.1348666667,9.44246666667
572.49,8.61626666666,11.1102666667,10.3243333333,12.5207333333,5.73326666667,7.7882,27.6693333333,7.9354,13.2183333333,9.48993333333
572.83,8.70266666667,11.1850666667,10.4503333333,12.6413333333,5.8318,7.87386666667,27.739,7.96666666667,13.3148,9.56586666667
573.17,8.77373333333,11.3316,10.5723333333,12.7437,5.95573333333,7.9586,27.8942666667,8.0764,13.4522,9.67059999999
573.51,8.71293333333,11.3058,10.5286666667,12.7037666667,5.91826666666,7.8834,27.8759333333,8.01673333333,13.4279333333,9.6308
573.85,8.69813333333,11.3644666667,10.5881333333,12.7553,5.96526666667,7.95413333333,27.9202666667,8.042,13.4786666667,9.63999999999
574.19,8.79726666666,11.5092,10.7204666667,12.8953,6.06273333333,8.07073333333,28.0946666667,8.167,13.632,9.78726666667
574.53,8.84033333335,11.5162666667,10.8234,12.9418666667,6.06146666667,8.0524,28.2388,8.16173333333,13.685,9.80106666665
574.87,8.78853333333,11.5396,10.8321333333,12.9542,6.00766666667,8.00293333333,28.3180666667,8.12446666667,13.6875333333,9.77046666668
575.21,8.85519999999,11.6463333333,10.9712,13.0844666667,6.1172,8.06633333333,28.4752,8.2158,13.8153333334,9.86826666667
575.55,9.01326666667,11.8528666667,11.1833333333,13.3265666667,6.27733333333,8.2172,28.6967333334,8.35453333333,14.0055333333,10.0275333333
575.89,8.93699999999,11.8798,11.129,13.2610666667,6.21006666667,8.1876,28.7252666667,8.3306,13.9798,10.0206666667
576.22,8.95746666665,11.97,11.1679333333,13.3283666667,6.22106666666,8.1906,28.8262666667,8.302,14.0156666667,10.0091333333
576.56,8.87006666668,11.9088666667,11.0562,13.3102666667,6.11373333334,8.1042,28.8713333333,8.22306666667,13.9572666667,9.92266666666
576.90,8.84140000001,11.9359333333,11.1038,13.3058333333,6.0894,8.113,28.8118,8.21386666667,14.0039333333,9.91099999999
577.24,8.87106666666,12.0568666666,11.2201333333,13.4163,6.13266666667,8.18493333333,28.8589333333,8.3066,14.1306,9.95880000001
577.58,8.71853333334,11.9522666667,11.0833333333,13.3435333333,5.94393333333,8.021,28.8444,8.11373333333,14.0356666667,9.83880000001
577.92,8.57239999999,11.8154666667,10.9545333334,13.2657333333,5.82633333333,7.8994,28.7284666667,7.97186666667,13.9658,9.64426666668
578.26,8.54559999999,11.9021333333,10.9468666667,13.3986,5.86346666667,7.93246666667,28.863,8.01833333333,14.0291333333,9.63806666668
578.60,8.66486666665,12.0511333334,11.1464,13.5338,6.01806666667,8.07006666667,28.9092,8.09546666667,14.1908666667,9.73640000001
578.94,8.67946666667,12.0831333333,11.2021333333,13.5076,6.0278,8.1246,28.8872,8.0956,14.2193333333,9.71833333333
579.28,8.4388,11.9266,11.0486,13.2956,5.8218,7.95746666667,28.8302,7.89093333333,14.0954666667,9.52399999999
579.61,8.4904,11.9744,11.1104666667,13.3858666667,5.88473333333,8.0114,28.8966666667,7.90633333333,14.0903333333,9.5342
579.95,8.3636,11.8630666667,11.0355333333,13.2716666667,5.7718,7.90086666667,28.8900666667,7.8046,13.9923333333,9.4418
580.29,8.34766666666,11.9626,11.0928666667,13.2544666667,5.79866666667,7.91273333333,28.8815333333,7.8668,14.0380666667,9.45413333333
580.63,8.48066666667,12.1382,11.2182666667,13.3938,5.87866666667,8.02533333333,29.0382666667,7.977,14.1008666667,9.55673333333
580.97,8.5462,12.1680666667,11.2452,13.4284,5.8998,8.03873333334,29.1494666667,7.97106666667,14.1773333333,9.516
581.31,8.80346666667,12.3919333333,11.5108,13.7042666667,6.1526,8.23313333333,29.2421333333,8.27633333333,14.397,9.73546666667
581.65,8.74006666666,12.3698,11.4767333333,13.6525666667,6.0738,8.1814,29.1694666667,8.22133333333,14.2532,9.73013333334
581.98,8.84806666667,12.4606,11.5671333333,13.7274,6.12706666667,8.22806666667,29.2287333333,8.28366666667,14.3858666667,9.82786666667
582.32,8.89026666668,12.5318,11.6191333333,13.8156333333,6.14393333333,8.30406666667,29.3129333333,8.4038,14.4230666667,9.95106666666
582.66,8.83580000001,12.5980666667,11.6220666667,13.8405,6.1136,8.27893333333,29.4061333333,8.39333333333,14.4314666667,9.98066666667
583.00,9.13813333333,12.9068,11.9348,14.0987666667,6.3786,8.56553333333,29.666,8.67660000001,14.7590666667,10.2756
583.34,9.25353333333,13.0625333334,12.1330666667,14.2435333333,6.4548,8.65539999999,29.7833333333,8.78500000001,15.0103333333,10.3403333333
583.68,9.41820000001,13.2234666666,12.3010666667,14.4401666667,6.543,8.79793333333,29.7732,8.89799999999,15.2135333334,10.4289333333
584.01,9.46553333335,13.221,12.3708,14.5246333333,6.57393333333,8.78506666667,29.8066,8.87979999999,15.3017333333,10.4280666667
584.35,9.4844,13.2641333333,12.4170666667,14.5818333334,6.6092,8.82753333334,29.91,8.87293333333,15.3774666667,10.4560666667
584.69,9.36173333334,13.2295333333,12.3424666667,14.5531666667,6.45293333333,8.73633333333,29.955,8.71646666667,15.3150666667,10.3484666667
585.03,9.20446666668,13.1201333333,12.2804666666,14.4274333333,6.37126666667,8.67586666667,29.9820666667,8.53526666667,15.2601333333,10.2331333333
585.37,9.35466666665,13.3192,12.4796,14.6191,6.5358,8.79679999999,30.2084666667,8.58966666666,15.514,10.3212
585.70,9.27733333334,13.3656666667,12.5229333333,14.5539333333,6.50526666667,8.7552,30.1402,8.48693333333,15.4418666667,10.2712666667
586.04,9.24853333333,13.384,12.5321333333,14.5653333333,6.43946666667,8.69086666666,30.2445333333,8.42313333332,15.4588666667,10.2464666667
586.38,9.11459999999,13.224,12.3892666667,14.4452,6.31286666667,8.53846666666,29.9959333333,8.25759999999,15.3486666667,10.0686666667
586.72,8.99106666667,13.131,12.3094,14.3964,6.1818,8.42399999999,29.7285333333,8.14546666667,15.1848666666,9.89086666667
587.06,8.81579999999,13.0206666667,12.2178666667,14.3104,6.0712,8.31586666666,29.6464666667,8.03706666667,15.0882,9.77586666667
587.39,8.82986666667,13.0890666667,12.2853333333,14.3331333333,6.17213333333,8.44180000001,29.7242,8.14413333333,15.1772666667,9.88773333333
587.73,8.92200000001,13.2398,12.3802,14.4298333333,6.28066666667,8.60626666667,29.7349333333,8.24173333333,15.2554,9.98633333333
588.07,8.60333333333,13.0692,12.1813333333,14.2607666667,6.0644,8.35666666667,29.4968666667,8.03613333333,15.0952,9.76866666666
588.41,8.66300000001,13.1562,12.2667333333,14.3133666667,6.09113333333,8.4166,29.4888666667,8.14906666667,15.1467333333,9.86813333333
588.74,8.69206666667,13.3025333333,12.2754666667,14.4075666667,6.09926666667,8.45360000001,29.5153333333,8.21893333333,15.2336666667,9.88273333333
589.08,8.66619999999,13.297,12.2952,14.3925666667,6.07373333333,8.43986666667,29.4877333333,8.27673333333,15.2504,9.89833333333
589.42,8.79806666667,13.4869333333,12.3586666667,14.5256,6.12553333333,8.566,29.6805333333,8.38366666667,15.4667333333,10.0143333333
589.76,8.84726666667,13.6088,12.4668,14.5749,6.22086666667,8.6026,29.7102666666,8.4706,15.5467333333,10.0641333333
590.09,8.90560000001,13.7334,12.5967333333,14.749,6.25313333333,8.73433333333,29.973,8.59006666667,15.7088,10.2094666667
590.43,9.0668,13.8845333333,12.7492,14.8147,6.45593333333,8.86180000001,30.2214,8.76519999999,15.9171333333,10.4205333333
590.77,9.11153333333,13.9762,12.7528,14.8536666667,6.40566666667,8.86806666667,30.2162666667,8.73373333333,15.9614666667,10.4306
591.11,9.07746666666,14.0112,12.7713333333,14.8775333333,6.37393333333,8.77100000001,30.2327333333,8.63733333333,15.9289333333,10.4098
591.44,8.95553333333,13.9397333333,12.7368666667,14.8255,6.24246666667,8.63066666667,30.1902666667,8.53546666667,15.9512,10.3309333333
591.78,9.28460000001,14.1874,12.9844666667,15.0665,6.46073333333,8.90206666667,30.3825333333,8.73553333333,16.1870666667,10.6262666667
592.12,9.38246666665,14.328,13.1566,15.1925666667,6.6032,9.06286666667,30.5201333333,8.80280000001,16.3629333333,10.7544
592.46,9.61013333333,14.4892666667,13.4343333333,15.4067333333,6.76166666667,9.24186666667,30.6988,8.98066666666,16.5974666667,10.9718666667
592.79,9.79873333333,14.7574,13.574,15.5672,6.91313333333,9.40626666667,30.8797333333,9.12620000001,16.8599333333,11.1578
593.13,9.81306666667,14.7822,13.6212666667,15.6358666667,7.00146666667,9.42733333334,30.7842,9.18833333333,16.8849333333,11.2422666667
593.47,9.71539999999,14.6915333333,13.5373333333,15.56,6.9172,9.37319999999,30.7335333333,8.97693333333,16.9144,11.1143333334
593.80,9.70920000001,14.739,13.5704666667,15.4924666667,6.94786666667,9.32113333333,30.6691333333,8.97479999999,16.9612666667,11.0612
594.14,9.78200000001,14.8346666667,13.6790666667,15.6604333333,6.9956,9.35173333334,30.7384666667,8.99293333334,17.1045333333,11.1273333334
594.48,9.83806666666,14.8954,13.7667333333,15.7239333333,7.11106666667,9.45033333333,30.7288666667,9.06646666667,17.1852666667,11.2098
594.81,9.88053333333,14.9446,13.7810666667,15.7511666667,7.1252,9.44506666668,30.6816666667,9.07220000001,17.2733333333,11.2169333333
595.15,10.0034,15.1103333333,13.9724666667,15.8877333333,7.31106666667,9.60226666668,30.8077333333,9.24266666666,17.4292666667,11.3618
595.49,9.99059999999,15.1382666667,13.9558666667,15.8673,7.28586666667,9.54153333333,30.8598666667,9.28466666667,17.4789333333,11.2834666667
595.82,10.1142,15.204,14.0209333333,15.9908,7.36253333333,9.56033333334,30.8667333333,9.36506666666,17.5604,11.3641333333
596.16,9.86193333333,15.0805333333,13.854,15.7806,7.16266666667,9.34779999999,30.7116666667,9.14133333333,17.4179333333,11.1529333333
596.50,9.79159999999,15.0440666667,13.8491333334,15.7214666667,7.082,9.27406666667,30.7178,9.06473333333,17.3548666667,11.0754666667
596.83,9.8632,15.0634,13.9989333333,15.7918,7.15446666667,9.3458,30.8632,9.12999999999,17.4509333333,11.0958666667
597.17,9.914,15.1232,14.0330666667,15.8825333333,7.18446666667,9.36966666667,30.8965333333,9.22746666667,17.4738666667,11.1548
597.51,9.95166666668,15.12,14.05,15.9075,7.19833333333,9.43500000001,30.9083333333,9.23833333334,17.4733333333,11.1816666667
597.84,9.79339999999,15.0948,13.9736,15.8384,7.08333333333,9.37666666667,30.7943333333,9.17506666667,17.3561333333,11.0348666667
598.18,9.82806666668,15.1486,14.0062666666,15.8644666667,7.06506666667,9.32013333334,30.8250666667,9.22306666667,17.4522,11.1161333333
598.52,9.82073333332,15.2056,14.0234,15.8374,7.03213333333,9.35366666667,30.8764666667,9.19666666667,17.47,11.1134
598.85,9.6816,15.1222,13.8966666667,15.7582666667,6.85066666667,9.20120000001,30.8798666667,9.04473333334,17.3439333333,11.0012666667
599.19,9.51733333333,15.0243333333,13.8778,15.7413,6.7428,9.09073333333,30.875,8.87173333334,17.3188666667,10.9455333333
599.53,9.35606666666,14.9819333333,13.7685333333,15.6590666667,6.64713333334,8.99326666667,30.881,8.7288,17.2890666667,10.8164666667
599.86,9.38706666667,15.0228666667,13.783,15.6944666667,6.7184,9.02293333333,30.8238666667,8.80393333333,17.3334666667,10.8995333333
600.20,9.43906666667,15.1122,13.9022,15.8633666667,6.80893333333,9.1226,30.8253333333,8.94219999999,17.4118666667,11.0156
600.53,9.22166666667,14.9688,13.7195333333,15.7039666667,6.562,8.88953333333,30.6538,8.71459999999,17.2700666667,10.8469333333
600.87,9.04040000001,14.8096,13.5978,15.5768666667,6.38033333333,8.73206666667,30.5569333333,8.54753333333,17.1374,10.7270666667
601.21,9.03013333333,14.8830666667,13.6400666667,15.6888,6.3698,8.749,30.5918,8.50946666667,17.1616,10.7758666667
601.54,8.97486666667,14.8354,13.5854,15.6190666667,6.29453333333,8.68413333333,30.5156,8.4302,17.1629333333,10.8002666667
601.88,8.89393333333,14.7881333333,13.5652,15.5824,6.2822,8.6432,30.4993333333,8.36633333333,17.0943333333,10.7141333333
602.21,8.85413333333,14.8349333333,13.5998,15.6531333333,6.28346666667,8.62793333333,30.5255333333,8.38713333333,17.1538666666,10.697
602.55,8.93606666667,14.9474,13.7023333333,15.7572333333,6.41593333333,8.70806666667,30.559,8.44686666667,17.2716666667,10.7320666667
602.88,8.95093333333,15.0488,13.7707333333,15.7988,6.4224,8.75966666667,30.5074,8.493,17.3142,10.7808666667
603.22,8.93586666666,15.0555333333,13.8089333333,15.7328,6.4082,8.67726666667,30.4359333333,8.45673333333,17.2666666667,10.7742
603.56,9.01466666667,15.1466,13.907,15.8036666667,6.44466666667,8.7394,30.5525333333,8.48313333333,17.3458,10.8346
603.89,8.93266666667,15.1006,13.8718666667,15.7470333333,6.403,8.66413333333,30.5256666667,8.38606666667,17.341,10.8007333333
604.23,9.02293333334,15.197,13.9288,15.7774666667,6.48646666667,8.6898,30.5234666667,8.4784,17.3859333333,10.868
604.56,9.186,15.4117333333,14.0777333333,15.9846666667,6.66673333334,8.80366666667,30.6796666667,8.5918,17.577,10.9737333333
604.90,9.17986666666,15.4363333333,14.1302666667,15.9397333333,6.7144,8.76173333333,30.6593333333,8.62486666667,17.6392,10.9790666667
605.23,9.24126666667,15.4976666667,14.1539333333,15.9393333333,6.78733333333,8.80346666667,30.7201333333,8.67006666667,17.6908666666,11.0225333333
605.57,9.30126666667,15.6324,14.2764,16.0445,6.8444,8.895,30.8731333333,8.7024,17.7914666666,11.0574
605.90,9.28506666667,15.6161333333,14.3120666667,16.0413333333,6.8798,8.87713333333,30.8962,8.69933333333,17.7676,11.0944
606.24,9.18726666667,15.5383333333,14.2506,15.9715,6.7266,8.76373333333,30.8316666667,8.5322,17.7127333333,11.0271333333
606.58,9.19179999999,15.565,14.3031333333,15.9677333333,6.7262,8.70946666667,30.9234666667,8.49806666667,17.6706666667,10.9620666667
606.91,9.1786,15.5987333334,14.3515333333,16.0368666667,6.75373333334,8.70146666667,30.896,8.49933333333,17.7327333333,10.9437333333
607.25,9.11933333333,15.5962,14.3412,16.0142,6.7508,8.6412,30.8988666667,8.44793333333,17.7246,10.8608666667
607.58,9.14213333333,15.6600666667,14.3370666667,16.0491333333,6.77766666667,8.6242,30.9026666667,8.46293333333,17.7591333333,10.8039333333
607.92,9.1446,15.7987333333,14.3989333333,16.1803333333,6.83113333333,8.73686666667,31.0234666667,8.48126666667,17.8726,10.8697333333
608.25,9.04479999999,15.7237333333,14.362,16.0451,6.75706666667,8.7048,30.904,8.448,17.8168,10.7463333333
608.59,9.05013333333,15.7447333333,14.3589333333,16.1363,6.7178,8.6808,30.9586,8.39233333333,17.8750666667,10.7440666666
608.92,8.97266666667,15.7236,14.3449333333,16.1512,6.6824,8.6108,30.9678,8.33506666667,17.8504666667,10.6937333333
609.26,8.91633333334,15.6562,14.2888,16.105,6.64393333333,8.525,30.9108,8.27353333333,17.7922666667,10.6069333333
609.59,8.90120000001,15.6647333333,14.3399333334,16.1167666667,6.672,8.47906666667,31.0178666667,8.2784,17.8269333333,10.5974
609.93,9.003,15.7851333333,14.3907333333,16.2037333333,6.75173333333,8.54013333333,31.2258,8.3786,17.9386,10.6298
610.26,9.03666666667,15.7538,14.3172,16.2133333333,6.78153333333,8.53933333333,31.2039333333,8.34733333333,17.9855333333,10.6796
610.60,8.96479999999,15.7635333333,14.3282666667,16.1920666667,6.76213333334,8.53526666667,31.3452666667,8.33146666667,18.0284666667,10.6535333333
610.93,9.06986666667,15.8191333333,14.5132,16.3388333333,6.82266666667,8.602,31.5126,8.41986666667,18.1154,10.7552
611.27,9.13073333333,15.9132666667,14.684,16.4391333333,6.85186666667,8.69666666667,31.6738666667,8.47653333333,18.1726666667,10.8286666667
611.60,9.05553333333,15.7681333333,14.6722666667,16.3619,6.81606666667,8.59933333333,31.6735333333,8.40006666667,18.1391333333,10.6953333333
611.93,9.03600000001,15.7931333333,14.711,16.3720333333,6.81853333333,8.57406666667,31.6519333333,8.33373333333,18.0966,10.7072666666
612.27,9.00460000001,15.8150666667,14.6684666667,16.2974333333,6.7596,8.54966666667,31.702,8.30853333333,18.0388666667,10.6822666667
612.60,9.10773333332,15.9193333333,14.8668666667,16.4305333333,6.85286666667,8.6658,31.8149333333,8.408,18.2065333333,10.7862
612.94,9.23546666667,16.0799333333,15.0378,16.5476333333,6.9622,8.8,31.9756,8.55133333333,18.3822,10.9643333333
613.27,9.27366666667,16.1982666667,15.1370666667,16.5955333333,7.04473333333,8.9092,31.9574666666,8.66253333333,18.5268666667,11.0432
613.61,9.48279999999,16.3192,15.4362,16.7537333333,7.32953333333,9.12286666667,31.9550666667,8.8684,18.6492666667,11.1822
613.94,9.62613333334,16.5458,15.7166,16.9337333333,7.50986666667,9.32400000001,32.1137333333,9.0338,18.8339333333,11.3031333333
614.28,9.70753333333,16.6912666667,15.8126666667,17.0379,7.5502,9.4044,32.1912666667,9.07533333333,18.8884,11.3946666667
614.61,9.68806666667,16.6702,15.7073333333,16.9821,7.51813333333,9.37746666667,32.0882666667,8.998,18.8687333333,11.3744
614.94,9.54593333333,16.6082,15.4736666667,16.7859333333,7.42693333333,9.23853333333,31.7888,8.81893333333,18.7702,11.2834666667
615.28,9.56006666668,16.7348666667,15.558,16.8920666667,7.4266,9.26293333333,31.859,8.83633333333,18.8540666667,11.3436
615.61,9.56466666665,16.7949333333,15.5805333333,16.9510333333,7.42373333333,9.24046666667,31.9982,8.81233333333,18.9962,11.3907333333
615.95,9.59166666667,16.8787333333,15.8197333333,17.1053,7.53666666667,9.35173333333,32.1118,8.81613333333,19.1398,11.3994666667
616.28,9.55399999999,16.9590666667,15.9015333333,17.1284,7.53913333334,9.30313333333,32.2076666667,8.7306,19.1739333333,11.2964
616.61,9.41013333334,16.8828,15.8494666667,17.0660666667,7.4924,9.17806666667,32.0656,8.59166666667,19.1792666667,11.2496666667
616.95,9.35906666666,16.8974,15.8209333333,17.1647333333,7.4332,9.15180000001,32.1056,8.5218,19.1701333333,11.2096
617.28,9.01673333334,16.7730666667,15.6027333333,16.9329,7.12833333333,8.9434,31.9262,8.29366666667,18.9984,11.0151333333
617.62,8.88813333333,16.7435333333,15.5498,16.9199,7.07033333333,8.8806,31.907,8.257,19.0385333333,10.9578666667
617.95,8.80180000001,16.6178666667,15.4904,16.8581333333,7.01553333333,8.78226666667,31.7618,8.2112,18.9287333333,10.8442666667
618.28,8.76846666667,16.7216,15.5718,16.9838666666,7.11333333333,8.80026666667,31.8344,8.26806666667,19.0089333333,10.8726666667
618.62,8.6716,16.6593333334,15.6334,17.0332666667,7.00613333333,8.67153333333,32.0246,8.21153333333,19.075,10.8044
618.95,8.81326666667,16.8329333333,15.7953333333,17.1510333333,7.162,8.79353333333,32.1972,8.29326666667,19.1868666667,10.9205333333
619.28,8.86193333332,16.8741333333,15.9362,17.2227333333,7.20946666667,8.90353333333,32.2208666667,8.37326666667,19.2731333333,10.9466666667
619.62,8.67406666666,16.7732,15.7992,17.0941,7.1004,8.6518,32.1040666667,8.20806666667,19.1128,10.7930666667
619.95,8.649,16.7551333333,15.7389333333,17.1597666667,7.02766666667,8.5594,32.0458,8.15593333333,19.0885333333,10.8255333333
620.28,8.75546666666,16.9081333333,15.9024666667,17.2758333333,7.07186666667,8.67286666667,32.2702666667,8.26773333333,19.1796,10.8717333334
620.62,8.91906666667,17.0798666667,16.0930666667,17.3835333333,7.16386666667,8.83126666667,32.3916,8.3214,19.2944,10.948
620.95,8.97153333332,17.2245333333,16.2099333333,17.5660333333,7.26646666667,8.86786666667,32.5085333333,8.3694,19.4459333333,11.0588
621.28,9.04393333333,17.3916666667,16.4192,17.6544333333,7.38553333333,8.93713333333,32.6909333333,8.4444,19.5301333333,11.1745333333
621.62,9.14140000001,17.5583333333,16.5854666667,17.7794,7.5686,9.08020000001,32.8759333333,8.51366666667,19.7231333333,11.3110666667
621.95,9.21393333333,17.7692666667,16.7866666667,17.8867,7.67993333333,9.24193333333,32.9811333333,8.5478,19.8774666667,11.3936666667
622.28,9.30520000001,17.9223333333,17.0223333333,18.0332,7.82406666667,9.42513333332,33.0274,8.6042,20.0254666667,11.4773333333
