wavelength,Back_CatInom,Belly_CatInom,Breast_CatInom,Crissum_CatInom,Crown_CatInom,DorTail_CatInom,Patch10_CatInom,Rump_CatInom,Throat_CatInom,WingTip_CatInom
577.24,12.5217333333,29.5734,20.8643333333,16.5224,11.671,11.4958,9.94846666667,15.1658666666,19.0892666667,13.0698
577.58,12.5817333333,29.5976,20.908,16.6109333333,11.7074,11.5966,9.99206666668,15.2713333333,19.1236,13.1051333333
577.92,12.63,29.6291333333,20.9577333333,16.6906,11.7431333333,11.7208666667,10.0638,15.3731333333,19.1596666667,13.1783333333
578.26,12.6407333333,29.6424666667,20.973,16.7364666667,11.7412,11.7559333333,10.1048,15.4487333333,19.1498,13.2024666667
578.60,12.7279333333,29.7161333333,21.0202666667,16.8476,11.8083333333,11.8406,10.1785333333,15.607,19.2094,13.2377333333
578.94,12.7962666667,29.7724,21.0495333333,16.9405333333,11.8660666667,11.9441333333,10.2589333333,15.718,19.2422,13.2992666666
579.28,12.8314666667,29.8179333333,21.0662,17.0441333334,11.8812666667,12.0104,10.3012,15.8193333333,19.2887333333,13.3345333333
579.61,12.7808666667,29.7531333333,21.0317333333,16.9943333333,11.8065333333,11.963,10.2472666667,15.8053333333,19.2078,13.2423333333
579.95,12.7986,29.7694666667,21.0557333333,17.0431333333,11.8059333333,12.0009333333,10.2445333333,15.8847333333,19.2214666667,13.2846
580.29,12.8270666667,29.8205333333,21.0984,17.0662,11.7736,12.0456,10.2677333333,15.9816666667,19.2052,13.2906666666
580.63,12.7653333333,29.8003333333,21.0353333333,17.0250666667,11.6852,12.0026,10.2014,15.9513333333,19.1282,13.2237333333
580.97,12.7392666667,29.7996,21.0028,17.0065333333,11.6366,11.9576666667,10.1521333333,15.9315333333,19.1016,13.193
581.31,12.6738,29.8208666667,20.9711333333,16.976,11.5817333333,11.9170666667,10.1198666667,15.9466,19.0916,13.1593333333
581.65,12.5426666667,29.7280666667,20.8578666667,16.8974,11.4660666667,11.7847333333,9.96706666667,15.8823333333,18.9668666667,13.0337333333
581.98,12.5636666667,29.735,20.8334,16.9212,11.4486,11.8240666667,9.9354,15.9234666667,18.9784666667,13.0038
582.32,12.5298,29.7352666667,20.8035333333,16.8846666667,11.4107333333,11.8173333334,9.90893333333,15.9269333333,18.9281333333,12.9904666667
582.66,12.4139333333,29.6458666667,20.7209333333,16.8295333333,11.2708666666,11.6991333333,9.83106666667,15.8796,18.8661333333,12.9028
583.00,12.3266,29.6036,20.6823333333,16.7545333334,11.2037333333,11.6214666667,9.76299999999,15.8464666667,18.7961333333,12.8318
583.34,12.2795333333,29.5636666667,20.5985333333,16.7465333333,11.1532666667,11.5624666667,9.68633333333,15.8036666667,18.7706,12.7728
583.68,12.2356,29.5559333334,20.5574,16.7273333333,11.11,11.5252,9.6364,15.8051333333,18.7298666667,12.7195333333
584.01,12.219,29.5809333333,20.5272,16.7631333333,11.0762,11.4918,9.56726666666,15.7780666667,18.715,12.6746
584.35,12.1813333333,29.5208666667,20.5182666667,16.778,11.0697333333,11.4892,9.53759999999,15.8463333333,18.7540666666,12.6606
584.69,12.2106,29.5596666667,20.5332,16.8738,11.0992,11.5304,9.60553333334,15.9425333333,18.791,12.7190666667
585.03,12.2661333333,29.6434,20.6091333333,17.0006,11.1146666666,11.5840666667,9.64433333333,15.9905333333,18.8002666667,12.7831333333
585.37,12.3622,29.7115333333,20.7032666666,17.0762,11.1781333333,11.6609333333,9.75906666667,16.0772,18.9030666666,12.8698666667
585.70,12.3375333333,29.7910666667,20.7519333333,17.1264,11.1818,11.6759333333,9.77166666666,16.0819333333,18.9074,12.8956666667
586.04,12.3423333334,29.8614,20.7969333333,17.1772666667,11.1791333333,11.6711333333,9.78966666666,16.104,18.9556666667,12.9377333333
586.38,12.4207333333,29.9508,20.8505333333,17.2453333333,11.2725333334,11.7446,9.8368,16.1276,19.018,12.986
586.72,12.5873333333,30.064,20.9705333333,17.4095333333,11.3972,11.8838666667,9.96986666667,16.2492666667,19.1739333333,13.1346
587.06,12.6394666667,30.1413333333,21.0392,17.4733333333,11.4366666667,11.9134,10.0261333333,16.2700666667,19.205,13.2312666667
587.39,12.6484666667,30.1888,21.0791333333,17.5232,11.4390666667,11.8902666667,10.0342666667,16.2312,19.2352,13.2568666667
587.73,12.6382666667,30.1818,21.1018,17.5480666667,11.4568,11.9052,10.0474666667,16.2179333333,19.2737333333,13.2862
588.07,12.5972,30.1713333333,21.0686666667,17.5318666667,11.37,11.836,9.99413333334,16.118,19.1896666667,13.2554
588.41,12.6339333333,30.1793333333,21.1188666667,17.5428,11.3937333334,11.8564666667,9.973,16.0680666667,19.2003333333,13.2863333333
588.74,12.5575333333,30.119,21.0228666667,17.4440666667,11.3411333333,11.7682666667,9.88633333333,16.0029333333,19.1461333334,13.222
589.08,12.5189333333,30.0984666667,20.9714666667,17.4130666667,11.3116,11.7097333333,9.822,15.9266666667,19.113,13.1758
589.42,12.4519333333,29.977,20.8818666667,17.39,11.2668666667,11.6032666667,9.73726666665,15.862,19.0624666667,13.1394666667
589.76,12.4701333333,29.9375333334,20.8586666667,17.4184,11.3134666667,11.6145333334,9.68933333333,15.861,19.0706666667,13.1196
590.09,12.5144,29.9874666667,20.9262,17.4888666667,11.3615333333,11.6466,9.71446666668,15.9789333333,19.129,13.1951333333
590.43,12.3787333333,29.9151333333,20.8423333333,17.4172666667,11.2727333333,11.5416666667,9.59346666666,15.9097333333,19.0382,13.1145333333
590.77,12.3766,29.9498666667,20.8675333333,17.4640666667,11.2825333333,11.5792,9.59413333333,15.9626666667,19.064,13.1516
591.11,12.3398666667,29.9268,20.8434666667,17.4726,11.2859333334,11.6033333333,9.571,15.9790666667,19.0222666667,13.1271333333
591.44,12.2962666667,29.8943333333,20.7346,17.4531333333,11.1963333333,11.5408666667,9.50073333333,15.9288,18.9663333333,13.1067333333
591.78,12.305,29.9318666666,20.725,17.4799333333,11.2628,11.5530666667,9.53940000001,15.9732,19.0083333333,13.1312
592.12,12.1956666666,29.8563333333,20.6305333334,17.4388666667,11.1668666667,11.4422666667,9.46786666666,15.9243333333,18.8995333333,13.0644
592.46,12.2228,29.8776666667,20.6286,17.4698,11.2125333333,11.4664,9.48866666666,15.9288,18.9582,13.0736666667
592.79,12.2359333333,29.9616666667,20.6609333333,17.5564666667,11.2381333333,11.4896666667,9.52766666667,15.9854666667,18.9741333333,13.1017333333
593.13,12.2621333333,29.9990666666,20.7081333333,17.5404,11.2344,11.4962666667,9.49473333333,15.9614,18.9644,13.1128666667
593.47,12.2343333333,30.0359333333,20.6905333333,17.5616666667,11.2098,11.4818,9.51453333335,15.9266,18.9946666667,13.1182
593.80,12.1954,30.0506666667,20.6418666667,17.5541333333,11.176,11.4345333333,9.4916,15.8211333333,18.9458,13.1026666667
594.14,12.3114666667,30.1834666667,20.7262,17.6586666667,11.2594,11.5214666667,9.58686666667,15.8507333333,19.0318,13.1564666667
594.48,12.2898666667,30.1725333333,20.7105333333,17.6968,11.2454,11.4677333333,9.56459999999,15.765,19.014,13.1218
594.81,12.3016666667,30.2316,20.7402,17.7517333333,11.2419333333,11.4129333333,9.55846666667,15.6983333333,19.0553333333,13.1335333333
595.15,12.3338666667,30.2848,20.8445333333,17.8379333333,11.3108,11.4593333333,9.62126666666,15.7150666667,19.1646,13.2015333333
595.49,12.3724666666,30.3643333333,20.9078666667,17.8921333333,11.3302,11.4855333333,9.64279999999,15.6883333333,19.2225333333,13.2661333333
595.82,12.3979333333,30.4325333333,20.9644,17.9582666667,11.3722,11.5218,9.67573333334,15.6883333333,19.2830666667,13.2952
596.16,12.4448,30.5235333333,21.0539333333,18.0402,11.4152666667,11.5758666667,9.7354,15.7440666667,19.3536666667,13.3623333333
596.50,12.4202,30.5158,21.0584666667,18.0518,11.3752,11.5584666666,9.73566666666,15.7096,19.3577333333,13.3587333333
596.83,12.4537333333,30.5651333333,21.0735333333,18.1680666667,11.4158,11.6082666667,9.8176,15.7929333333,19.3987333333,13.4055333333
597.17,12.4677333333,30.6271333334,21.1228666667,18.2498666667,11.4250666667,11.6272,9.83966666665,15.8467333333,19.4004,13.4242
597.51,12.4059333333,30.6157333333,21.069,18.26,11.3957333333,11.6321333333,9.81393333335,15.8376666667,19.3573333333,13.3700666667
597.84,12.3586,30.6006,21.0354,18.3014666667,11.3666,11.6128666667,9.78819999999,15.8328666667,19.3206666667,13.3680666667
598.18,12.3666,30.6515333333,21.0842666667,18.3611333333,11.4046,11.6892666667,9.8224,15.9199333333,19.3936666667,13.4201333333
598.52,12.4466666667,30.7273333333,21.1332,18.4604666667,11.4928,11.8248,9.94140000001,16.1144,19.501,13.5286666667
598.85,12.4634666667,30.8109333333,21.1419333333,18.5394,11.531,11.8567333333,9.95759999999,16.2138,19.4804666667,13.5270666667
599.19,12.5284,30.8558666667,21.1881333333,18.6706666667,11.5902666667,11.9304,10.0138,16.3564,19.4897333333,13.5514666667
599.53,12.5828,30.9274666667,21.2188666667,18.7579333333,11.6404,12.0098,10.0510666667,16.4775333333,19.5349333333,13.6225333333
599.86,12.5254666667,30.8500666667,21.1334666667,18.7823333333,11.5791333333,11.9568666667,9.9968,16.4376666667,19.4339333333,13.573
600.20,12.5415333333,30.9272,21.1682666667,18.8283333333,11.642,12.0257333333,10.0196,16.5188,19.4822666667,13.6318666667
600.53,12.4702,30.8868,21.1425333333,18.7993333333,11.5928,11.9572666667,9.92526666666,16.4393333333,19.4635333333,13.5711333333
600.87,12.4667333333,30.8640666667,21.1185333333,18.7938,11.5971333333,11.9514666667,9.89140000001,16.3768,19.4488666667,13.5814
601.21,12.5546666667,30.9226,21.2450666667,18.9303333334,11.6826666667,12.0218666667,9.95813333333,16.4255333333,19.5398,13.6948
601.54,12.5602666667,30.8939333333,21.2333333333,18.908,11.6908,11.9874666667,9.95973333333,16.3746666667,19.5674666667,13.7136
601.88,12.633,30.9228666667,21.2755333333,18.9525333333,11.7368666667,12.0060666667,10.0188,16.3420666667,19.5592,13.7688666667
602.21,12.6757333333,30.9478,21.307,19.0107333333,11.7614,12.0045333333,10.0150666667,16.2384,19.5476666667,13.7808
602.55,12.7010666667,30.9188666667,21.3090666667,19.0274,11.7685333334,11.9923333333,10.0294666667,16.1352,19.5705333333,13.8201333333
602.88,12.761,30.9878666667,21.3912666667,19.0961333334,11.8351333333,12.0406,10.0845333333,16.1226,19.6772,13.9067333333
603.22,12.7567333333,30.9908,21.3758,19.1058666667,11.7964,11.9954666667,10.0774,16.0228,19.6843333333,13.8861333333
603.56,12.7548666667,31.0531333333,21.4130666667,19.1434,11.8092666667,11.9796,10.0715333333,15.9912,19.7114,13.8968666667
603.89,12.7770666667,31.0468,21.4084,19.1662666667,11.7826666667,11.9570666667,10.0625333333,15.9522666667,19.6932,13.8768666666
604.23,12.8247333333,31.1077333333,21.4386666667,19.2434666667,11.8428,12.0044,10.1512,15.9838666667,19.7314,13.9212666667
604.56,12.8536666667,31.1234666667,21.4528666667,19.3012,11.8794,12.0314666667,10.1988,16.0202666667,19.7652,13.9529333333
604.90,12.8556666667,31.1524,21.4495333333,19.291,11.8749333333,12.0275333333,10.2041333333,16.0126,19.7492666667,13.9612666667
605.23,12.8644666667,31.176,21.4683333333,19.357,11.8820666667,12.0522666667,10.2098,16.0613333333,19.7556666667,13.9518
605.57,12.9194,31.2644,21.5305333333,19.4814,11.9614666667,12.1492666667,10.2654666667,16.1594666667,19.8559333333,13.9853333333
605.90,12.8416666667,31.2514,21.5208666667,19.4764666667,11.9006666667,12.1567333333,10.2524666667,16.1922666667,19.8132666667,13.9628
606.24,12.8442666667,31.2844,21.543,19.5290666667,11.9303333333,12.1932666667,10.2917333333,16.2719333333,19.8083333333,13.9918
606.58,12.8012666667,31.3139333333,21.5469333333,19.5510666666,11.9104,12.1933333333,10.2855333334,16.3165333333,19.7692666667,13.9918
606.91,12.7415333333,31.3080666667,21.5610666667,19.5364666667,11.9243333333,12.1875333333,10.2602666667,16.3443333333,19.7452666667,13.9374666667
607.25,12.7941333333,31.3374666667,21.5938666667,19.6036666667,11.9472666667,12.2578,10.3385333333,16.4355333333,19.7538666667,13.9779333333
607.58,12.85,31.3704666667,21.6626,19.7005333333,12.0423333333,12.3368,10.4040666667,16.5217333333,19.8214666667,14.0722
607.92,12.8966666667,31.4491333333,21.7429333333,19.7622666667,12.0632,12.4138666667,10.4529333333,16.6188,19.8953333333,14.1238
608.25,12.9484,31.5454666667,21.8309333333,19.8323333333,12.1111333333,12.4872666667,10.4932,16.6926,19.9707333333,14.176
608.59,12.9702,31.5574666667,21.8362,19.8614,12.1194,12.5035333333,10.4799333333,16.7576,19.9738,14.1685333333
608.92,13.0388666667,31.6465333333,21.9273333333,19.9681333333,12.2082,12.6131333334,10.5783333333,16.9072666667,20.0157333333,14.2600666667
609.26,12.9557333333,31.5942,21.9166666667,19.9469333333,12.1204666667,12.5465333333,10.5578666667,16.9360666667,19.9548,14.2232
609.59,12.9498666667,31.5612,21.8856,19.9607333333,12.107,12.5069333333,10.5411333333,16.9795333333,19.9531333333,14.1730666667
609.93,12.9573333333,31.6231333333,21.9583333333,20.0197333333,12.1291333333,12.5662666667,10.5820666667,17.1070666667,20.0000666667,14.1770666667
610.26,13.0132,31.6734,21.9689333333,20.1185333333,12.1776,12.6614666667,10.6488,17.2497333333,20.058,14.2109333333
610.60,13.1768,31.7904666667,22.0843333333,20.2982666667,12.2728,12.827,10.7858666667,17.4722,20.1631333333,14.3518666667
610.93,13.2392666667,31.8730666667,22.1471333333,20.4037333333,12.3538,12.9433333333,10.8775333333,17.6322,20.2522,14.422
611.27,13.2302,31.9086666667,22.1551333333,20.4856666667,12.3306666667,12.9838,10.8856666667,17.7292666667,20.2408666667,14.4115333333
611.60,13.2826666666,31.9712,22.2059333333,20.5918666667,12.413,13.0426,10.9375333333,17.8586,20.2510666667,14.4846666667
611.93,13.2650666667,31.9630666667,22.1954666667,20.6624,12.4152,13.0772,10.9629333333,17.9646666667,20.1848,14.4873333333
612.27,13.2616,31.9958666667,22.2531333333,20.7367333333,12.4072666667,13.1483333333,11.0140666666,18.0294666667,20.2242666667,14.5152
612.60,13.3018666667,32.0973333333,22.3000666667,20.8074666667,12.4312666667,13.1770666667,11.0669333333,18.0907333334,20.2997333333,14.5904
612.94,13.3864666667,32.1703333333,22.3193333333,20.8719333333,12.5072666667,13.2431333333,11.1186,18.1556666667,20.3247333333,14.6170666666
613.27,13.4985333333,32.3168666666,22.4634666667,20.9919333333,12.6030666667,13.3820666667,11.2464666667,18.2908,20.4560666667,14.7394666667
613.61,13.5643333333,32.3836666667,22.4478,21.0826,12.6285333333,13.4009333333,11.2621333333,18.3230666667,20.4858666667,14.7444
613.94,13.3924666667,32.1942,22.3288,20.9265333333,12.4156666667,13.2381333333,11.0812666667,18.1307333333,20.2936666667,14.5409333333
614.28,13.3707333333,32.1979333333,22.308,20.9418,12.4274,13.2504666667,11.1069333333,18.1477333333,20.3012666667,14.5378
614.61,13.4132,32.2549333333,22.3546666667,21.0358666667,12.4592666667,13.279,11.1038666667,18.1721333333,20.3185333333,14.5842
614.94,13.4789333333,32.3603333333,22.4294666667,21.0708666667,12.5196666667,13.343,11.1894,18.2287333333,20.3889333333,14.6089333334
615.28,13.5458666667,32.4936666667,22.4857333333,21.1754666667,12.548,13.4413333333,11.2418666667,18.2922,20.4721333333,14.6461333333
615.61,13.5106666666,32.5099333333,22.4626,21.1278,12.4584,13.3719333333,11.2042666667,18.1993333333,20.5036,14.5866666666
615.95,13.5524,32.5525333333,22.5038,21.1916666667,12.4839333333,13.381,11.2414,18.2277333333,20.486,14.6277333333
616.28,13.4270666667,32.3908,22.3824666667,21.0506,12.3258,13.2672666667,11.1068,18.0488,20.3236666667,14.4202666667
616.61,13.4192666667,32.4217333333,22.3586666666,21.0464666667,12.2655333333,13.2186,11.0501333333,18.0218,20.2997333333,14.3768666667
616.95,13.3576666667,32.3715333333,22.2772,21.0595333334,12.2119333334,13.1503333333,10.9792,17.9642666667,20.2294,14.2958
617.28,13.3932666667,32.3949333333,22.3270666667,21.0625333333,12.2216666667,13.1595333333,10.9870666667,18.0098666667,20.2257333334,14.3665333333
617.62,13.5077333333,32.5304,22.3857333333,21.2032666667,12.3166666667,13.1958666667,11.046,18.0660666667,20.2779333333,14.461
617.95,13.4474,32.5185333333,22.3220666667,21.1617333334,12.2142666666,13.117,10.9552666667,17.9794666667,20.1833333333,14.3526666667
618.28,13.3866,32.5067333333,22.2808666667,21.1204666667,12.1241333333,13.0736666667,10.8842666667,17.9247333333,20.1268666667,14.2520666667
618.62,13.3833333333,32.4554,22.2689333333,21.0889333333,12.0742,13.0317333333,10.8192,17.8844,20.0698,14.2253333333
618.95,13.2774,32.3557333333,22.2154666667,20.9788666667,11.9416666667,12.9462666667,10.7266666667,17.7826666667,19.9686,14.1386
619.28,13.3361333333,32.4292,22.2962666667,21.0684666667,11.9979333334,13.0254,10.7980666667,17.8592666667,20.0064,14.2133333333
619.62,13.3794666666,32.4486666667,22.2669333333,21.1252666666,12.0168,13.0424666667,10.8329333333,17.8975333333,20.0339333333,14.1983333333
619.95,13.4222666667,32.5201333333,22.3726,21.2135333333,12.0762,13.1434,10.8838,17.9901333334,20.107,14.2900666667
620.28,13.4884666667,32.5792666667,22.4087333333,21.258,12.1556,13.2538,10.954,18.0304666667,20.1479333333,14.3838
620.62,13.4586666667,32.566,22.4122,21.233,12.1192,13.2297333333,10.8786666667,18.0167333333,20.0751333333,14.3522
620.95,13.5015333333,32.6468666667,22.4752,21.3352,12.1283333334,13.3328666667,10.9394666667,18.0787333333,20.1467333333,14.3670666667
621.28,13.5299333333,32.7120666667,22.518,21.4046666666,12.1764666667,13.4358666667,11.0302,18.1568666667,20.2573333333,14.4133333333
621.62,13.5031333333,32.6574666667,22.5043333333,21.3715333333,12.1418,13.4108666667,11.0152666667,18.1170666667,20.2128,14.423
621.95,13.5220666667,32.6158,22.5314,21.3557333333,12.1852,13.4006666667,11.0168666667,18.1343333333,20.1978,14.4354666666
622.28,13.4054,32.5032666667,22.3967333333,21.3342666667,12.1025333333,13.3065333333,10.9521333334,18.0760666667,20.1220666667,14.3538
622.62,13.4064666667,32.4365333334,22.3442,21.3595333333,12.0984666667,13.2806,10.9613333333,18.0033333333,20.0997333333,14.3619333333
622.95,13.4702,32.4391333333,22.3756666667,21.409,12.1410666667,13.3386666667,10.9724666667,18.0133333333,20.1163333333,14.4099333333
623.28,13.4735333333,32.4683333333,22.4076,21.471,12.155,13.3708,10.9780666667,18.0032,20.1658666667,14.4436
623.62,13.4462,32.5124666667,22.3388666666,21.4905333333,12.0973333333,13.2985333333,10.9626666667,17.9198,20.1433333333,14.4621333333
623.95,13.483,32.5304,22.3974,21.5799333333,12.0834666667,13.3024,10.948,17.8946666667,20.2298,14.4579333333
624.28,13.5112666667,32.5225333333,22.3748666667,21.5679333333,12.1066666667,13.307,10.9925333333,17.7950666667,20.2148666667,14.5134666667
624.62,13.4122,32.4102666667,22.2608,21.4314666667,12.0185333333,13.1436,10.8975333333,17.5587333333,20.0976666667,14.4499333333
624.95,13.4824,32.5015333333,22.3634,21.5429333333,12.0996666667,13.1703333333,10.9613333333,17.5554666667,20.1496666667,14.5550666666
625.28,13.4866,32.51,22.3856,21.5679333333,12.1220666667,13.1362,10.9466666667,17.4866666667,20.1806,14.5958
625.61,13.4462666667,32.5261333333,22.4024666667,21.5661333333,12.0915333333,13.1083333334,10.9074,17.4053333333,20.1856666667,14.6074666667
625.95,13.5094,32.6538,22.4913333333,21.6229333333,12.1518,13.1726,10.9272,17.3680666667,20.2696,14.6714
626.28,13.4836,32.6550666667,22.471,21.5778666667,12.1088,13.0848,10.8287333333,17.3013333333,20.2297333333,14.5951333333
626.61,13.3764,32.5957333333,22.3926,21.532,12.0002666667,12.9463333333,10.7322666667,17.2106666667,20.1471333333,14.5071333333
626.94,13.3550666667,32.6044,22.3592,21.497,11.9756666667,12.8966666667,10.6924,17.1688,20.1428666667,14.4758666667
627.28,13.3283333333,32.5851333333,22.3480666667,21.503,11.9730666667,12.862,10.6646666667,17.1935333333,20.1295333333,14.4231333333
627.61,13.1990666667,32.4894666667,22.2873333333,21.4084,11.8634666667,12.7370666667,10.5751333333,17.0884666667,19.9774666667,14.3481333333
627.94,13.2268666667,32.5004,22.3352666666,21.4374,11.8804666667,12.7591333333,10.6096666667,17.1683333333,20.0349333333,14.3833333334
628.27,13.2614666667,32.5848,22.3854666666,21.5683333333,11.9276666667,12.8318666667,10.6411333333,17.2598,20.0793333333,14.4145333333
628.61,13.1534666667,32.4926666667,22.2962666667,21.4659333333,11.7996,12.7623333333,10.5042,17.1956666667,19.965,14.2622
628.94,13.1265333333,32.5572666667,22.2923333334,21.5858666667,11.7749333334,12.8232666667,10.5205333333,17.2921333333,19.9762666667,14.2458666667
629.27,13.1312,32.6158666667,22.2848,21.6700666667,11.7508,12.8460666667,10.5207333333,17.3536,20.0096,14.2496
629.60,13.0434666667,32.5554,22.1658666667,21.6663333333,11.6210666667,12.741,10.4312666667,17.3500666667,19.882,14.1634
629.94,13.1102666667,32.6307333333,22.2672,21.8283333333,11.7244666667,12.8903333333,10.5534,17.5127333333,19.9358666667,14.2763333333
630.27,13.1590666667,32.6966666667,22.3144666667,21.8998666667,11.7766,13.0067333333,10.616,17.5992,19.9858,14.345
630.60,13.1184,32.6620666667,22.2758,21.914,11.742,12.9692,10.5463333333,17.6296666667,19.9126,14.3524
630.93,13.1544666667,32.6434666667,22.3081333333,21.9728,11.7006666667,13.0180666667,10.5458,17.5923333333,19.8845333333,14.3856
631.26,13.0800666667,32.626,22.2254666667,21.9764,11.6828666667,12.9951333333,10.4690666667,17.5832,19.8438,14.3795333334
631.60,13.0500666667,32.6976666667,22.2062666667,22.0496,11.6232,12.9858,10.4361333333,17.5158,19.8336666667,14.3527333333
631.93,13.0190666667,32.6992666667,22.2126,22.0669333333,11.6075333333,12.9675333333,10.3795333333,17.5243333333,19.806,14.3816
632.26,13.0122666667,32.7061333333,22.1968666667,22.0620666667,11.6064,12.9588666667,10.3696,17.5073333333,19.8025333333,14.4367333333
632.59,13.1127333333,32.8024,22.3063333333,22.0691333333,11.6828666667,12.9768666667,10.4034,17.5444666667,19.8814,14.5124666666
632.92,13.1364,32.7389333333,22.2784,22.0530666667,11.6942666667,12.953,10.4532666667,17.5083333333,19.8663333333,14.5406666667
633.26,13.2260666666,32.7666666667,22.4166666667,22.1203333334,11.8262666667,13.0529333333,10.588,17.5589333333,19.96,14.6661333333
633.59,13.1877333333,32.7440666667,22.3794,22.1466,11.7784,13.0192,10.5451333333,17.4861333333,19.97,14.671
633.92,13.1376,32.6444666667,22.2962666667,22.0956666667,11.7425333333,12.9318,10.4689333333,17.4268,19.8866666667,14.6126666667
634.25,13.1365333333,32.6286,22.3579333333,22.0515333333,11.7007333333,12.9262666667,10.5104666667,17.398,19.9040666667,14.583
634.58,13.1766,32.7077333333,22.4237333333,22.1557333333,11.7993333333,12.9537333333,10.5126,17.4564666667,19.9844,14.6132
634.91,13.2708666667,32.8057333333,22.5296666667,22.2849333334,11.8857333333,13.0587333333,10.6628666667,17.5352666667,20.0895333333,14.6861333333
635.25,13.2001333333,32.7414666667,22.4702666667,22.2966,11.878,13.0227333333,10.6068666667,17.5630666667,20.0682666667,14.6885333333
635.58,13.2654,32.7769333333,22.5382666667,22.3812,11.9158666667,13.1051333333,10.6800666666,17.6266,20.1608666666,14.7055333333
635.91,13.2430666667,32.7076666667,22.531,22.4392666666,11.8862666666,13.0821333333,10.6682666667,17.6732666667,20.1192,14.6751333333
636.24,13.1438,32.6159333333,22.4253333333,22.4759333333,11.8138666667,13.0646666666,10.5862,17.6260666667,20.0578666667,14.6002
636.57,13.1038,32.6434,22.4406,22.4945333333,11.8384,13.0904,10.5601333333,17.6783333333,20.0378666667,14.6004666667
636.90,13.1349333333,32.7799333333,22.4984666667,22.6426666667,11.8996666667,13.1714,10.5986666667,17.7426,20.1209333334,14.6268666667
637.23,13.1451333333,32.7871333334,22.4812666667,22.6298,11.8946666667,13.1802,10.5929333333,17.8265333333,20.1462666667,14.613
637.56,13.1878666667,32.9153333333,22.6123333333,22.7569333333,12.0162666667,13.2712666667,10.6800666667,17.9023333333,20.247,14.7068666667
637.90,13.2012,32.9534,22.5582666667,22.8455333333,12.132,13.344,10.6799333333,17.9244,20.2613333334,14.7717333333
638.23,13.1498,32.8886666667,22.5187333333,22.7967333333,12.1703333333,13.347,10.7488,17.9346,20.2462666667,14.8289333333
638.56,13.0716666667,32.794,22.4412,22.7365333333,12.1098,13.3113333333,10.6509333333,17.9373333333,20.1798666667,14.7791333334
638.89,13.1348,32.8665333333,22.4827333333,22.8382666667,12.1672666667,13.3593333333,10.7038,18.0003333333,20.2333333333,14.8352
639.22,13.0326,32.7791333334,22.4324,22.7974666667,12.1200666667,13.274,10.6805333333,17.9926666667,20.1386,14.8075333333
639.55,13.1579333333,32.9863333333,22.5499333333,22.9518,12.2672666667,13.3978666667,10.8433333333,18.0977333333,20.3516,14.9614
639.88,13.2020666666,32.9991333333,22.6647333333,23.0094666667,12.3678,13.4547333334,10.8998,18.205,20.4156,15.0301333333
640.21,13.3162,33.1118,22.766,23.1799333333,12.4751333333,13.5787333333,11.0031333333,18.3494666667,20.5570666667,15.1376
640.54,13.2021333333,32.9981333333,22.6794666667,23.0729333333,12.342,13.5175333333,10.9128,18.3116,20.4968,15.0656
640.87,13.1390666667,33.0359333333,22.7004,23.1286,12.3872666667,13.518,10.9318666667,18.3131333333,20.5226,15.0860666667
641.20,13.2192666667,33.0467333333,22.7521333333,23.2207333333,12.4414,13.5568666667,11.037,18.3760666667,20.5677333333,15.1673333333
641.53,13.2762,33.1071333333,22.9148,23.3920666667,12.5470666667,13.6706,11.1837333333,18.5144666667,20.6938666667,15.2486666667
641.87,13.3766666667,33.2575333333,23.013,23.5314,12.5712666667,13.7429333333,11.1687333333,18.6072666666,20.8240666667,15.2425333333
642.20,13.5101333333,33.3629333333,23.0986,23.6838666667,12.715,13.8528,11.3174666667,18.7577333333,20.9569333333,15.3828666667
642.53,13.5676,33.4500666667,23.1858666667,23.7405333333,12.7726666667,14.013,11.3578666667,18.787,20.9943333333,15.4257333333
642.86,13.579,33.4088,23.0767333334,23.6820666666,12.7486666667,14.0134,11.3328666667,18.6564666667,20.9676,15.3994666666
643.19,13.513,33.3701333333,23.0318,23.6224,12.69,13.9741333333,11.2588666667,18.6615333333,20.9130666667,15.3777333333
643.52,13.5522,33.4364666667,23.0336666667,23.6312666667,12.7263333333,13.9903333333,11.3106,18.6303333333,20.9447333333,15.4022
643.85,13.4484,33.2494,22.8838,23.4778666667,12.6428,13.8810666667,11.1954666667,18.4055333333,20.8041333333,15.2445333333
644.18,13.5168,33.3342,22.9354666667,23.5897333333,12.7592,13.9008666666,11.2372,18.403,20.8452666667,15.3132
644.51,13.4753333333,33.2968666667,22.8874,23.5656666667,12.7403333333,13.8224666667,11.1818666667,18.3045333333,20.7112666667,15.2754
644.84,13.3588,33.2992,22.8251333333,23.4969333333,12.6734666667,13.758,11.0176666667,18.2524666667,20.6818666667,15.1811333333
645.17,13.2335333333,33.2410666667,22.6779333333,23.4613333333,12.5236,13.6158666667,10.8729333333,18.0961333333,20.5572666666,15.1176666667
645.50,13.2295333333,33.2193333333,22.5930666667,23.4527333333,12.5382666667,13.6233333333,10.8822,18.0932666667,20.4814666667,15.1531333333
645.83,13.2218666667,33.2414,22.6084666667,23.5096,12.5455333333,13.6320666667,10.8582666667,18.0178,20.4671333333,15.1796666667
646.16,13.2026,33.1932,22.6202,23.4616666667,12.5430666667,13.5552,10.8303333333,18.0036,20.4903333333,15.1752666667
