wavelength,Back_GeoDifm,Belly_GeoDifm,Breast_GeoDifm,Crissum_GeoDifm,Crown_GeoDifm,DorTail_GeoDifm,Patch10_GeoDifm,Rump_GeoDifm,Throat_GeoDifm,WingTip_GeoDifm
563.30,6.61853333333,5.78206666667,5.46553333333,6.31673333333,5.39446666667,8.84413333334,19.4718,7.35193333334,5.19853333333,9.35026666666
563.64,6.6534,5.804,5.475,6.35033333333,5.4254,8.87853333333,19.5190666667,7.37826666666,5.23206666667,9.40346666666
563.99,6.67313333333,5.80903333333,5.4798,6.35126666667,5.4284,8.9,19.5574,7.38453333333,5.2374,9.4102
564.33,6.64286666667,5.8032,5.44806666667,6.3146,5.4192,8.86173333334,19.5340666667,7.35133333334,5.2222,9.39006666666
564.67,6.57573333333,5.7507,5.37853333333,6.24866666667,5.3466,8.82560000001,19.4868,7.29133333334,5.16066666667,9.31926666667
565.01,6.61546666667,5.799,5.43233333333,6.26246666667,5.38253333333,8.85353333333,19.5223333333,7.33060000001,5.18906666666,9.37166666666
565.35,6.61173333334,5.79696666667,5.42706666667,6.25746666667,5.37493333333,8.87720000001,19.5263333333,7.33259999999,5.18726666667,9.36880000001
565.69,6.62206666667,5.81316666667,5.44973333333,6.2892,5.38913333333,8.91293333334,19.5373333333,7.34800000001,5.2176,9.39946666666
566.03,6.65206666667,5.8375,5.45313333333,6.30393333333,5.41493333333,8.95366666666,19.5914666667,7.35893333334,5.22646666666,9.42700000001
566.37,6.64499999999,5.84193333333,5.44286666667,6.31333333333,5.39433333333,8.95173333333,19.6098,7.3642,5.22066666667,9.42306666666
566.71,6.6254,5.84716666667,5.45113333333,6.31186666667,5.3876,8.95333333334,19.6361333333,7.37106666666,5.23293333333,9.40913333333
567.05,6.64159999999,5.84893333333,5.4452,6.32213333333,5.37726666667,8.98046666666,19.6658666666,7.36786666667,5.2488,9.43353333334
567.39,6.67973333333,5.89256666667,5.48513333333,6.3448,5.42433333333,9.03860000001,19.7350666667,7.40220000001,5.29026666667,9.47880000001
567.73,6.70233333334,5.90413333333,5.50746666667,6.36606666667,5.44046666667,9.03973333333,19.7272,7.4138,5.30366666667,9.51066666667
568.07,6.70619999999,5.90796666667,5.51553333333,6.37693333333,5.45053333333,9.0432,19.729,7.41906666667,5.3028,9.51613333333
568.41,6.78906666667,5.96993333333,5.59066666667,6.44266666667,5.513,9.08873333334,19.8390666667,7.4882,5.3778,9.59500000001
568.75,6.78246666667,5.9577,5.60006666667,6.46106666667,5.513,9.08759999999,19.8446666667,7.49033333333,5.38093333333,9.5976
569.09,6.78806666667,5.9635,5.62093333333,6.46053333333,5.50793333333,9.1034,19.8628666667,7.50333333333,5.38846666667,9.62613333333
569.43,6.82893333333,6.00406666667,5.63346666667,6.4918,5.5302,9.14666666667,19.9165333333,7.54213333334,5.40426666667,9.65626666667
569.77,6.89113333332,6.06073333333,5.69673333333,6.53973333333,5.57106666667,9.18473333333,19.9396,7.60839999999,5.48113333333,9.71013333333
570.11,6.88606666667,6.05536666667,5.70886666667,6.52073333334,5.58433333333,9.19366666667,19.9693333333,7.60059999999,5.49373333333,9.71793333333
570.45,6.87959999999,6.05136666667,5.6794,6.50606666667,5.56186666667,9.19773333333,19.966,7.59059999999,5.46546666667,9.72746666668
570.79,6.83413333334,6.03156666667,5.66973333333,6.4914,5.5496,9.18293333334,19.9454666667,7.57079999999,5.4166,9.70740000001
571.13,6.8006,5.98946666667,5.64846666667,6.47426666667,5.50053333334,9.13813333333,19.9196666667,7.54060000001,5.3702,9.67073333334
571.47,6.83433333333,6.0404,5.6904,6.49886666667,5.5316,9.18480000001,19.9692,7.58313333333,5.41173333334,9.69613333333
571.81,6.84973333334,6.05833333333,5.71373333333,6.5114,5.53053333334,9.20786666666,20.009,7.5918,5.4238,9.72773333334
572.15,6.82773333333,6.03846666667,5.69293333333,6.48926666667,5.52206666667,9.21013333334,19.9542666667,7.58700000001,5.43026666667,9.69406666667
572.49,6.84826666666,6.07583333333,5.701,6.4838,5.52966666667,9.23633333334,19.9643333333,7.60773333333,5.45693333333,9.69106666667
572.83,6.88186666667,6.11203333333,5.72253333333,6.50773333333,5.55413333333,9.24833333334,19.9934,7.62039999999,5.49186666667,9.70513333333
573.17,6.88926666667,6.12523333333,5.74366666667,6.50266666667,5.5802,9.26566666667,20.0168666667,7.63193333333,5.50773333334,9.713
573.51,6.85366666667,6.07896666667,5.69353333333,6.47486666667,5.5394,9.23613333334,20.0258666667,7.59320000001,5.45293333333,9.67806666667
573.85,6.86466666667,6.09063333333,5.70813333333,6.4892,5.539,9.2498,20.028,7.62286666667,5.46206666667,9.70180000001
574.19,6.88699999999,6.1011,5.7372,6.50493333333,5.55793333333,9.26393333333,20.0738,7.64973333334,5.49433333333,9.70860000001
574.53,6.95593333333,6.14273333333,5.77913333333,6.54633333333,5.61246666667,9.30746666666,20.1389333333,7.68700000001,5.56546666667,9.74820000001
574.87,6.91459999999,6.12993333333,5.73706666667,6.4862,5.58446666667,9.27233333334,20.1049333333,7.65600000001,5.553,9.70926666667
575.21,6.85933333333,6.0787,5.6734,6.44833333333,5.5496,9.23153333334,20.1326666667,7.60606666666,5.5072,9.67746666667
575.55,6.89053333334,6.09633333333,5.68713333333,6.45253333333,5.5646,9.25633333333,20.1443333333,7.63460000001,5.52746666667,9.67473333333
575.89,6.90873333333,6.11613333333,5.707,6.4642,5.572,9.29226666666,20.1993333333,7.65046666666,5.51886666667,9.70519999999
576.22,6.9196,6.11346666667,5.71133333333,6.47593333334,5.59126666667,9.30240000001,20.2474666667,7.65613333334,5.5026,9.73146666667
576.56,6.9402,6.12653333333,5.72753333333,6.50146666667,5.62266666667,9.33686666667,20.322,7.68753333334,5.5288,9.75086666668
576.90,6.93639999999,6.1104,5.7192,6.4818,5.6026,9.32526666666,20.3408,7.67453333333,5.52713333333,9.75053333333
577.24,6.92426666666,6.12306666667,5.72806666667,6.4746,5.60246666667,9.33206666667,20.337,7.66546666668,5.52146666667,9.76659999999
577.58,6.92933333334,6.12526666667,5.72733333333,6.4436,5.6008,9.33460000001,20.3466,7.65766666666,5.51546666667,9.75533333334
577.92,6.90633333333,6.09603333333,5.6788,6.3896,5.57773333333,9.28880000001,20.2998,7.62613333334,5.49246666667,9.73246666666
578.26,6.91680000001,6.12306666667,5.70113333333,6.39386666667,5.59013333333,9.2964,20.3026666667,7.66320000001,5.50873333333,9.75
578.60,7.03253333333,6.2073,5.80606666667,6.49673333333,5.6976,9.39939999999,20.4098666667,7.75126666667,5.60666666667,9.84853333334
578.94,7.0444,6.1949,5.81753333333,6.46366666667,5.67826666667,9.4056,20.3874666666,7.74513333334,5.61606666667,9.84486666666
579.28,7.02793333333,6.18743333333,5.79426666667,6.45533333334,5.66653333333,9.37933333333,20.4094,7.73399999999,5.60526666667,9.82813333334
579.61,7.04866666667,6.21126666667,5.77426666667,6.4724,5.672,9.36593333334,20.4557333333,7.743,5.61653333333,9.85313333333
579.95,7.0674,6.25186666667,5.7844,6.47906666667,5.69533333333,9.39213333333,20.4704,7.75813333333,5.65686666667,9.86033333333
580.29,7.05013333333,6.249,5.7534,6.45053333333,5.6636,9.37286666666,20.4724666667,7.74633333334,5.62406666667,9.85919999999
580.63,7.0824,6.3073,5.7916,6.47966666667,5.6864,9.41019999999,20.5396666667,7.793,5.63773333333,9.89466666666
580.97,7.14386666667,6.35173333333,5.83593333333,6.4932,5.75306666667,9.45073333333,20.6446,7.85666666667,5.711,9.92953333333
581.31,7.1708,6.35656666667,5.83426666667,6.504,5.775,9.46886666667,20.6703333333,7.86513333333,5.71986666667,9.94299999999
581.65,7.20493333333,6.42276666667,5.8782,6.56246666667,5.7842,9.5392,20.7443333333,7.88760000001,5.74086666667,9.96186666667
581.98,7.19073333333,6.41953333333,5.8562,6.5402,5.76793333333,9.55273333333,20.7771333333,7.86760000001,5.7242,9.95859999999
582.32,7.10886666666,6.34816666667,5.79133333333,6.46626666667,5.68733333333,9.49766666667,20.7596,7.80853333334,5.64453333333,9.91686666666
582.66,7.15573333333,6.41656666667,5.81886666667,6.5066,5.71726666667,9.55140000001,20.8198666667,7.86553333333,5.67773333333,9.9348
583.00,7.16066666667,6.40426666667,5.84273333334,6.50633333333,5.72973333334,9.59373333333,20.8448666667,7.88726666667,5.68613333333,9.98246666666
583.34,7.13100000001,6.38316666667,5.83526666667,6.47333333333,5.70626666667,9.60580000001,20.8122,7.87673333334,5.66113333333,9.96219999999
583.68,7.16533333334,6.38193333333,5.8594,6.50646666667,5.72146666667,9.62353333333,20.8565333333,7.90426666668,5.68346666667,10.0052666667
584.01,7.1356,6.36323333333,5.8536,6.4862,5.702,9.58853333333,20.8621333333,7.88933333334,5.65826666667,9.99726666667
584.35,7.14353333333,6.33586666667,5.85573333333,6.48046666667,5.7064,9.58046666666,20.8564,7.86180000001,5.66326666667,10.0282666667
584.69,7.09586666667,6.3135,5.81746666667,6.45726666667,5.6578,9.56306666667,20.8068666667,7.82413333333,5.62993333333,10.0291333333
585.03,7.06546666667,6.31583333334,5.79193333333,6.44566666667,5.64033333333,9.52893333334,20.807,7.79973333333,5.6248,10.018
585.37,7.03580000001,6.26786666667,5.7564,6.39693333333,5.6332,9.51446666666,20.8009333333,7.77353333333,5.60853333333,10.0348
585.70,7.07,6.268,5.77653333333,6.42046666667,5.63553333333,9.5626,20.789,7.78580000001,5.63266666667,10.0712666667
586.04,7.10433333334,6.28986666667,5.7698,6.40653333333,5.64946666666,9.5852,20.7885333334,7.80013333334,5.6254,10.1068666667
586.38,7.08873333333,6.2799,5.73806666667,6.38646666667,5.65253333333,9.57053333333,20.7508666667,7.75426666667,5.615,10.1294666667
586.72,7.13306666667,6.31883333333,5.76046666667,6.4012,5.67566666667,9.589,20.7755333333,7.77980000001,5.661,10.1560666667
587.06,7.14346666666,6.3188,5.77433333333,6.4034,5.70366666667,9.57966666667,20.7798,7.78173333333,5.68313333333,10.1638666667
587.39,7.08126666667,6.27373333333,5.7346,6.33233333333,5.6314,9.52453333333,20.7222,7.72640000001,5.63106666667,10.1313333333
587.73,7.14053333333,6.30503333333,5.77446666667,6.371,5.69126666667,9.59699999999,20.7355333333,7.77406666667,5.6856,10.1877333333
588.07,7.09746666666,6.27343333333,5.703,6.32206666667,5.64173333333,9.55706666667,20.6828,7.74833333333,5.66246666667,10.1227333333
588.41,7.09406666667,6.2437,5.70433333333,6.322,5.6558,9.60046666666,20.6815333333,7.7546,5.66126666667,10.1482
588.74,7.1388,6.28903333333,5.7706,6.3868,5.7244,9.66733333334,20.761,7.82346666666,5.71906666667,10.2149333333
589.08,7.18153333333,6.3424,5.81786666667,6.44306666667,5.77506666667,9.73679999999,20.8228,7.87940000001,5.77933333333,10.2754
589.42,7.17546666667,6.3478,5.81,6.43426666667,5.79286666667,9.71179999999,20.8282,7.88780000001,5.79673333333,10.2814
589.76,7.20733333333,6.36786666667,5.83753333333,6.47766666667,5.80726666667,9.72173333333,20.8489333333,7.90226666667,5.85126666667,10.3066
590.09,7.21173333334,6.38356666667,5.849,6.5018,5.8126,9.70726666666,20.8694,7.93899999999,5.85953333333,10.3276
590.43,7.19753333333,6.3863,5.8518,6.50506666667,5.806,9.72686666666,20.8646666667,7.93166666667,5.8356,10.3467333333
590.77,7.22126666667,6.3999,5.86386666667,6.5106,5.797,9.72373333333,20.9071333333,7.94213333333,5.8658,10.3708
591.11,7.25813333333,6.4269,5.88006666667,6.53073333333,5.83906666667,9.75359999999,20.9578,7.98140000001,5.89146666666,10.4243333333
591.44,7.22240000001,6.41203333333,5.85786666667,6.5234,5.81553333333,9.72940000001,20.9322,7.96673333334,5.86786666667,10.4136
591.78,7.16679999999,6.34816666667,5.7924,6.46833333333,5.75573333333,9.68420000001,20.9169333333,7.92226666667,5.79166666667,10.3824
592.12,7.17460000001,6.37736666667,5.7744,6.46206666667,5.72166666667,9.63400000001,20.9119333333,7.93813333333,5.78,10.3562666667
592.46,7.09753333334,6.31093333333,5.68653333333,6.37693333333,5.63353333333,9.5592,20.8482666667,7.8334,5.70566666667,10.2996
592.79,7.0662,6.2665,5.6418,6.3392,5.59593333333,9.46613333333,20.7774666667,7.78133333333,5.64193333333,10.267
593.13,7.06426666667,6.27993333333,5.648,6.35986666667,5.58266666667,9.46873333334,20.8182,7.77900000001,5.6408,10.2935333333
593.47,6.97113333333,6.2239,5.59353333333,6.31473333333,5.53453333333,9.43033333333,20.7750666667,7.73273333333,5.57253333333,10.2449333333
593.80,6.95013333333,6.17826666667,5.6018,6.31866666667,5.53753333333,9.45759999999,20.7503333333,7.72233333333,5.5698,10.2555333333
594.14,6.90493333333,6.13056666667,5.5656,6.31573333333,5.51866666667,9.40319999999,20.7160666667,7.6888,5.54073333333,10.2324666667
594.48,6.86786666666,6.10253333333,5.52346666667,6.28786666667,5.51013333333,9.40566666666,20.6752666667,7.65506666666,5.51726666667,10.2424666667
594.81,6.82366666667,6.05456666667,5.484,6.2764,5.4724,9.40186666667,20.6466,7.60953333333,5.4794,10.2001333333
595.15,6.8602,6.0834,5.49853333333,6.292,5.49893333333,9.41233333333,20.6446,7.62826666666,5.50366666667,10.2143333333
595.49,6.87473333333,6.1027,5.53366666667,6.3154,5.52206666666,9.45473333333,20.6382,7.64793333333,5.53593333333,10.2399333333
595.82,6.86266666666,6.07356666667,5.52133333334,6.31093333333,5.52006666667,9.46273333333,20.6082666667,7.62886666666,5.51153333333,10.2369333333
596.16,6.9008,6.0852,5.5578,6.36793333333,5.55126666667,9.49533333333,20.6092,7.68539999999,5.5308,10.2830666667
596.50,6.8934,6.07816666667,5.5708,6.37313333333,5.5612,9.52226666667,20.5978666667,7.71100000001,5.5368,10.2967333333
596.83,6.88053333333,6.06476666667,5.56286666667,6.36086666666,5.5546,9.51106666666,20.569,7.705,5.51073333333,10.2836
597.17,6.91733333333,6.08283333333,5.5748,6.38186666667,5.54746666667,9.50646666666,20.5424666666,7.73146666667,5.50493333333,10.3006666666
597.51,6.96033333333,6.1265,5.60213333333,6.41886666667,5.579,9.5254,20.5754666667,7.76393333333,5.50686666667,10.3311333333
597.84,7.01013333333,6.17893333333,5.6456,6.45346666667,5.6184,9.57726666667,20.6277333334,7.80713333334,5.55266666667,10.3916
598.18,7.05800000001,6.21483333333,5.7116,6.52506666667,5.66306666666,9.6348,20.6815333333,7.86286666667,5.59933333333,10.4228
598.52,7.09166666666,6.24593333333,5.7616,6.5598,5.70206666667,9.67,20.6894666667,7.90526666666,5.66873333333,10.4694666667
598.85,7.13326666667,6.27063333333,5.82393333333,6.61226666667,5.74806666667,9.72780000001,20.7444666667,7.95660000001,5.71653333333,10.5254666667
599.19,7.16986666667,6.2925,5.87573333333,6.6932,5.80833333333,9.76446666667,20.775,8.02160000001,5.74726666667,10.5941333333
599.53,7.20213333333,6.36246666667,5.92986666667,6.7556,5.85326666667,9.78206666667,20.8084666667,8.05353333333,5.7952,10.6657333333
599.86,7.17940000001,6.3441,5.9042,6.718,5.8276,9.7676,20.8119333333,8.04006666667,5.7848,10.6475333333
600.20,7.19486666667,6.35693333333,5.94786666667,6.7538,5.84826666667,9.78546666666,20.8801333334,8.0656,5.8172,10.6730666667
600.53,7.15266666666,6.27383333333,5.8776,6.687,5.76913333333,9.71573333334,20.8452,7.978,5.75046666667,10.6414666667
600.87,7.17820000001,6.2907,5.92973333333,6.7368,5.83193333333,9.78280000001,20.9281333333,8.02973333334,5.831,10.6806
601.21,7.12766666667,6.21903333333,5.88313333333,6.69226666667,5.7792,9.73833333333,20.8901333333,7.98173333332,5.8148,10.6448666667
601.54,7.11519999999,6.21753333333,5.88993333333,6.67693333333,5.77006666667,9.74406666667,20.8699333333,7.99033333333,5.7878,10.6331333333
601.88,7.10419999999,6.20913333333,5.8972,6.66413333333,5.75753333333,9.71526666667,20.8382666667,8.00486666667,5.76173333333,10.6223333333
602.21,7.077,6.1753,5.88466666667,6.6462,5.71913333333,9.703,20.8162,7.98826666667,5.71493333333,10.5928666667
602.55,6.99599999999,6.09423333333,5.79766666667,6.59046666667,5.63346666667,9.62693333333,20.7739333333,7.9146,5.62593333334,10.5307333333
602.88,6.99246666667,6.11836666667,5.79926666667,6.5942,5.61266666667,9.61893333333,20.7971333333,7.89919999999,5.625,10.5333333333
603.22,6.98866666667,6.09383333333,5.79466666667,6.60873333333,5.62953333333,9.6476,20.8232,7.92599999999,5.6348,10.5385333333
603.56,7.00233333334,6.11276666667,5.81913333333,6.647,5.64926666667,9.67926666667,20.8064666667,7.93139999999,5.66133333333,10.5696666667
603.89,7.03493333334,6.12346666667,5.82753333333,6.65333333333,5.67393333333,9.69266666667,20.8004,7.94193333334,5.68366666667,10.5723333333
604.23,7.06386666667,6.16643333333,5.87493333333,6.7244,5.73546666667,9.74293333333,20.8567333333,8.00706666667,5.74153333333,10.611
604.56,7.04346666666,6.14973333333,5.85426666667,6.7144,5.71386666667,9.73266666667,20.8526,7.98500000001,5.7222,10.6125333333
604.90,7.01979999999,6.17046666667,5.86333333333,6.70906666666,5.7066,9.7534,20.8537333333,7.99300000001,5.70233333333,10.5982
605.23,6.98686666666,6.13006666667,5.82966666667,6.69526666667,5.67126666667,9.71960000001,20.8468666667,7.93353333333,5.67366666667,10.5565333333
605.57,6.92313333333,6.06933333333,5.76266666667,6.645,5.61886666667,9.65126666667,20.7863333333,7.86253333333,5.62166666667,10.5149333333
605.90,6.95033333333,6.10073333333,5.765,6.68073333334,5.65326666667,9.65093333334,20.8186,7.8722,5.62986666667,10.5581333333
606.24,6.93980000001,6.09326666667,5.76633333333,6.68046666667,5.6522,9.66913333334,20.8254666667,7.87553333334,5.6264,10.5332666667
606.58,6.96913333333,6.10323333333,5.7858,6.71306666667,5.69533333333,9.71993333333,20.8266,7.89566666667,5.66993333333,10.5534666667
606.91,6.93473333333,6.09433333333,5.77833333333,6.6896,5.67013333333,9.70139999999,20.7824,7.87020000001,5.62386666667,10.5098
607.25,6.92279999999,6.08713333333,5.772,6.69486666667,5.65533333333,9.70900000001,20.7871333333,7.86333333334,5.5938,10.51
607.58,6.91640000001,6.11986666667,5.79173333333,6.7094,5.65313333333,9.72519999999,20.7954666666,7.86166666667,5.56686666667,10.5394666667
607.92,6.96186666666,6.17573333333,5.841,6.75473333333,5.709,9.80573333333,20.833,7.93186666667,5.596,10.5897333333
608.25,6.96433333334,6.17553333333,5.84293333333,6.76773333333,5.7076,9.81140000001,20.8409333333,7.9354,5.59446666667,10.5865333333
608.59,7.0062,6.17666666667,5.855,6.802,5.73933333333,9.82926666667,20.8908666667,7.95486666666,5.615,10.6415333333
608.92,7.0,6.13893333333,5.817,6.786,5.7228,9.80400000001,20.8906666667,7.96960000001,5.5908,10.6512666667
609.26,7.07280000001,6.22426666667,5.90106666667,6.86473333333,5.7854,9.88746666667,20.9878666667,8.06286666666,5.63586666667,10.739
609.59,7.06673333333,6.2268,5.9052,6.86633333333,5.7842,9.90273333333,20.9866,8.08266666666,5.62393333333,10.7665333333
609.93,7.09626666667,6.2428,5.92833333333,6.88866666667,5.79486666667,9.93093333333,20.9941333333,8.10306666667,5.63166666667,10.8209333333
610.26,7.08113333333,6.2683,5.92766666667,6.88266666667,5.7968,9.9084,21.0227333333,8.13473333333,5.60926666667,10.8413333333
610.60,7.0656,6.2247,5.90053333333,6.87526666667,5.76126666667,9.88106666667,21.0786,8.11533333333,5.59573333333,10.8462666667
610.93,7.07293333333,6.2283,5.90613333333,6.8814,5.76653333333,9.88153333334,21.0946666667,8.13626666666,5.60506666667,10.8487333333
611.27,6.99979999999,6.1206,5.80606666667,6.822,5.68126666667,9.82146666666,21.0413333334,8.08040000001,5.52666666667,10.7879333333
611.60,6.93573333333,6.05956666667,5.75726666667,6.7598,5.60573333333,9.75206666667,20.9933333333,8.01126666667,5.45993333333,10.7419333333
611.93,6.92873333334,6.064,5.7706,6.7486,5.61133333333,9.77413333333,21.0216666667,8.01866666666,5.45446666667,10.7680666667
612.27,6.96646666667,6.09896666666,5.81826666667,6.79106666667,5.63893333333,9.81846666666,21.0604,8.08279999999,5.5164,10.8047333333
612.60,7.02473333334,6.19603333333,5.90146666667,6.85346666667,5.729,9.93420000001,21.1468,8.15486666667,5.62453333333,10.9082666667
612.94,7.05939999999,6.21163333333,5.89686666667,6.8896,5.7418,9.99019999999,21.2006,8.17446666666,5.66053333333,10.931
613.27,7.05806666667,6.22113333333,5.9306,6.93653333333,5.75986666667,10.0158,21.23,8.16966666667,5.6752,10.9173333333
613.61,7.01533333333,6.18583333333,5.8886,6.8956,5.73333333333,9.94200000001,21.1946,8.10686666666,5.63273333333,10.8775333333
613.94,6.97013333334,6.0883,5.83166666667,6.8134,5.6758,9.89606666667,21.1379333333,7.96906666667,5.57906666667,10.7935333333
614.28,7.02973333334,6.17063333333,5.91993333333,6.861,5.74633333333,9.97266666667,21.1484,8.02786666666,5.62546666667,10.8434
614.61,7.0596,6.21336666667,5.95286666667,6.891,5.79746666667,10.0234,21.2278666666,8.07433333333,5.66273333333,10.8816
614.94,7.17259999999,6.3554,6.07233333333,6.976,5.92066666667,10.1221333333,21.3401333333,8.16613333334,5.784,10.9786666667
615.28,7.2266,6.41103333333,6.13873333333,7.04166666667,6.01033333333,10.1733333333,21.3934666667,8.20346666667,5.83786666667,11.0341333333
615.61,7.23453333333,6.4333,6.14273333333,7.06386666667,6.0196,10.1606666667,21.3839333333,8.19999999999,5.83246666667,11.0202666667
615.95,7.18833333334,6.39623333333,6.066,6.98526666667,5.96406666667,10.0779333333,21.3232,8.10306666666,5.75593333333,10.9432
616.28,7.13940000001,6.31133333333,6.02393333333,6.91606666667,5.90046666667,10.0146,21.2655333333,8.04966666667,5.68193333333,10.8498666667
616.61,7.11366666667,6.2933,6.0034,6.873,5.8866,9.98106666667,21.2744,8.01026666667,5.63333333334,10.8333333333
616.95,7.15839999999,6.34096666667,5.99893333333,6.814,5.89753333333,10.0036,21.3354,8.04846666667,5.63593333333,10.8324
617.28,7.2178,6.4682,6.097,6.8934,5.99533333333,10.1435333333,21.4460666667,8.15100000001,5.74946666667,10.9309333334
617.62,7.30140000001,6.58506666667,6.1652,6.97053333333,6.06013333333,10.2169333333,21.5222,8.2736,5.81766666667,11.0333333333
617.95,7.28960000001,6.58543333333,6.12766666667,6.9512,6.04906666667,10.2200666667,21.5311333333,8.26500000001,5.83693333334,11.0154666667
618.28,7.34840000001,6.65373333333,6.175,6.99326666667,6.10046666667,10.2904,21.6016666667,8.31226666667,5.876,11.0809333333
618.62,7.37613333333,6.69066666667,6.22346666667,7.02173333333,6.13633333333,10.3440666667,21.6498666667,8.35099999999,5.931,11.1107333333
618.95,7.39586666666,6.72716666667,6.22213333333,7.00713333333,6.12466666667,10.3781333333,21.7113333333,8.3912,5.94153333333,11.0961333333
619.28,7.36406666666,6.72203333333,6.1632,6.94906666667,6.08873333333,10.3455333333,21.6830666667,8.37613333334,5.89753333333,11.0806666667
619.62,7.43339999999,6.79543333333,6.25293333333,7.01593333333,6.17033333333,10.4387333333,21.7978666667,8.46313333333,5.97553333333,11.1718666667
619.95,7.51133333333,6.89766666667,6.33713333333,7.09553333333,6.24053333333,10.5256666667,21.8732,8.53646666667,6.03146666666,11.2481333333
620.28,7.46706666667,6.8439,6.31706666667,7.05646666667,6.22433333333,10.5114,21.8243333333,8.51446666667,6.01453333333,11.1966
620.62,7.41086666667,6.8012,6.28753333334,7.05413333333,6.20546666666,10.4914666667,21.8192,8.485,5.98373333333,11.1976
620.95,7.43800000001,6.78716666667,6.28326666667,7.0286,6.20606666667,10.4709333333,21.8070666667,8.46266666667,5.94813333333,11.1872666667
621.28,7.39653333333,6.71526666667,6.25746666667,6.97806666667,6.15613333333,10.4035333333,21.8061333333,8.43886666666,5.91193333333,11.1361333333
621.62,7.43593333333,6.7463,6.27446666667,7.01326666667,6.18033333333,10.4559333333,21.8729333333,8.44806666667,5.91473333333,11.1956
621.95,7.32933333333,6.62106666667,6.15406666667,6.89533333333,6.09126666667,10.3372666667,21.7753333333,8.32106666667,5.8116,11.0700666667
622.28,7.29120000001,6.58523333333,6.09386666667,6.86046666667,6.03606666667,10.323,21.7756,8.30099999999,5.75593333333,11.0362
622.62,7.31006666667,6.5709,6.07446666667,6.8542,6.0336,10.2918,21.7767333333,8.28066666667,5.76826666667,11.0958
622.95,7.41206666667,6.63353333333,6.18073333333,6.9392,6.12153333333,10.4113333333,21.8919333333,8.35766666666,5.86346666667,11.1911333333
623.28,7.36673333334,6.59456666667,6.12513333333,6.90026666667,6.03846666667,10.3808,21.849,8.30539999999,5.7954,11.1334666667
623.62,7.36106666666,6.58516666667,6.07993333333,6.87586666667,6.02113333333,10.3647333333,21.8654,8.273,5.77893333334,11.0951333333
623.95,7.45179999999,6.71856666667,6.16306666667,6.9438,6.14393333333,10.4705333333,21.9914,8.37746666667,5.85653333333,11.2315333333
624.28,7.47726666667,6.70743333333,6.1828,6.95346666667,6.15173333333,10.4688,21.9993333333,8.3612,5.901,11.2342
624.62,7.46880000001,6.69866666667,6.1468,6.93433333334,6.139,10.4904,22.0541333333,8.38133333333,5.9272,11.2368
624.95,7.50573333334,6.72643333333,6.155,6.98346666667,6.18953333333,10.5436,22.085,8.36106666666,5.9544,11.2712
625.28,7.53513333334,6.725,6.18286666667,6.98253333333,6.20673333333,10.5598666667,22.083,8.39013333334,5.98606666667,11.3153333333
625.61,7.62966666667,6.82503333333,6.3034,7.06546666667,6.27506666667,10.66,22.1448666667,8.4836,6.08473333334,11.4240666667
625.95,7.64440000001,6.82093333333,6.287,7.03933333333,6.28286666667,10.6404666667,22.1197333333,8.47333333334,6.07653333333,11.4464666667
626.28,7.55139999999,6.76753333333,6.1972,6.9288,6.1998,10.5748,22.0316666667,8.39440000001,5.9772,11.3339333333
626.61,7.57700000001,6.78993333333,6.1968,6.93213333333,6.21966666667,10.5900666667,22.0542666666,8.40233333333,6.00073333333,11.3451333333
626.94,7.57506666666,6.78016666667,6.1876,6.91306666667,6.22693333333,10.5823333333,22.042,8.3988,6.0088,11.3608666667
627.28,7.53360000001,6.7403,6.15526666667,6.8648,6.19066666667,10.5528,22.0006666667,8.38793333334,6.00246666667,11.3481333333
627.61,7.4694,6.65623333333,6.0768,6.80426666667,6.0842,10.4773333333,21.9255333333,8.28986666666,5.94346666667,11.2764666667
627.94,7.49106666666,6.68303333333,6.0728,6.78786666667,6.09593333333,10.5232,21.9516,8.34293333333,5.9636,11.3077333333
628.27,7.4894,6.65493333333,6.06453333333,6.7732,6.05606666667,10.4928666667,21.9156,8.31313333333,5.94613333333,11.3069333333
628.61,7.5424,6.72213333333,6.10886666667,6.80106666667,6.07526666666,10.5656666667,21.9879333333,8.38379999999,5.9976,11.3766
628.94,7.57186666667,6.739,6.13986666667,6.83106666667,6.1154,10.5526,21.9832666667,8.40593333333,6.03726666667,11.358
629.27,7.59146666667,6.71676666667,6.1072,6.80246666667,6.1262,10.5807333333,22.0183333333,8.41980000001,6.00686666667,11.3592666667
629.60,7.6012,6.72393333333,6.10626666667,6.82846666667,6.14686666667,10.5502666667,22.0474,8.42313333333,6.0278,11.3533333333
629.94,7.67213333333,6.766,6.20666666667,6.92613333333,6.23266666667,10.6544,22.1598666667,8.52853333333,6.12953333333,11.4813333333
630.27,7.69206666667,6.81266666667,6.26386666667,6.95606666667,6.27606666667,10.6969333333,22.2262,8.58033333334,6.18766666667,11.5536666667
630.60,7.68753333334,6.81863333333,6.29313333333,6.9702,6.30313333333,10.7191333333,22.2516,8.58573333334,6.21413333333,11.5675333333
630.93,7.72893333334,6.8925,6.33666666667,7.04053333333,6.34466666667,10.7530666667,22.2656666667,8.60706666667,6.2452,11.6074666666
631.26,7.79500000001,6.9196,6.37,7.0696,6.38673333333,10.7976666667,22.2866,8.64680000001,6.3168,11.6318666667
