wavelength,Back_PooTorm,Belly_PooTorm,Breast_PooTorm,Crissum_PooTorm,Crown_PooTorm,DorTail_PooTorm,Patch10_PooTorm,Patch11_PooTorm,Patch12_PooTorm,Patch13_PooTorm,Rump_PooTorm,Throat_PooTorm,WingTip_PooTorm
711.88,14.4156666667,46.8622666667,6.12813333333,24.2131122807,12.2578,9.1756,45.0339333333,34.1798666667,28.8245333333,41.304,19.3671333333,44.7498,14.6123333333
712.20,14.4157333333,47.082,6.12806666667,24.3372385965,12.2710666666,9.25953333333,45.1709333333,34.2650666667,28.8962666667,41.3477333333,19.4372,44.7834,14.5894666667
712.52,14.5984,47.3662666667,6.24286666667,24.5697754386,12.4406666667,9.40673333333,45.4531333333,34.6662,29.1535333333,41.6355666666,19.6064333333,44.9846,14.7989333333
712.84,14.4522666667,47.2967666667,6.12626666667,24.4895122807,12.3677333333,9.34606666666,45.4159333333,34.7008,29.0922,41.4775,19.4526333333,44.9160666667,14.728
713.16,14.6906,47.6149666667,6.384,24.6619438597,12.6255333333,9.68146666666,45.6898666667,34.9678,29.3417333333,41.7226333333,19.6548333333,45.0934,15.0573333333
713.48,14.6906666667,47.7213333333,6.36473333333,24.7778736842,12.6166,9.7676,45.8424666667,35.0538,29.509,41.7436333333,19.7292333333,45.2223333333,15.0632666667
713.80,14.3844,47.3837666667,5.93733333333,24.5158912281,12.3531333333,9.43819999999,45.7273333333,34.7226,29.2516,41.6168,19.546,44.9651333333,14.6952
714.12,14.1853333333,47.4543,5.73213333333,24.4688,12.1669333333,9.25346666667,45.9422,34.8209333333,29.2686,41.7222666667,19.4867333333,45.1104666667,14.4956666667
714.44,14.1412,47.4548666667,5.79833333333,24.4298,12.1228666667,9.22486666667,46.019,34.7974,29.318,41.7235666667,19.4624333333,45.1069333333,14.4948
714.76,14.3424666667,47.9184666667,5.89593333333,24.637754386,12.3394,9.41273333333,46.5082666667,35.1738,29.5602,42.1041,19.6620333333,45.403,14.6176
715.08,14.1366,47.6514333333,5.68866666667,24.5338385965,12.2315333334,9.27866666667,46.2869333333,34.9454,29.4037333333,41.9475333333,19.5516666667,45.1167333333,14.4365333334
715.40,13.8363333333,47.4460666667,5.405,24.2386175439,11.943,9.02013333333,46.212,34.7346666666,29.2108666667,41.7066,19.2676,44.9310666666,14.1044666667
715.72,13.8578,47.2513333333,5.3988,24.2115438596,11.9521333333,8.95586666667,46.0632666667,34.5609333333,29.1134666666,41.6109666667,19.1487666667,44.7817333333,14.0431333333
716.04,13.6136,46.8870666667,5.17886666667,24.016231579,11.8022666667,8.73186666667,45.7895333333,34.1616666667,28.8335333333,41.2041333333,18.8000666667,44.4578666667,13.7752666667
716.36,13.7552,47.0156333333,5.16013333334,23.9855157895,11.8920666667,8.71106666667,45.9404,34.2620666667,28.9092666667,41.369,18.8476666667,44.4921333333,13.7510666667
716.68,13.6174666667,46.9038333333,4.95933333333,23.960354386,11.6921333333,8.51099999999,45.8434,34.174,28.8154,41.1805333333,18.6899333333,44.316,13.3594666667
717.00,13.5396666667,46.7985,4.83066666667,23.7957614035,11.5752,8.29506666667,45.6057333333,34.0731333333,28.7268,41.1332333333,18.5161,44.1776666667,13.1447333333
717.32,13.6722,47.0621666667,5.01233333333,23.8734596491,11.7303333333,8.34940000001,45.5789333333,34.3624,28.8468,41.2618,18.5846,44.2678666667,13.2428666667
717.64,13.834,47.0728333333,5.27253333333,23.9493087719,11.9730666667,8.46166666666,45.4384,34.3835333333,28.9376,41.2406333333,18.6979,44.1870666667,13.3670666667
717.96,13.6712,46.9122666667,5.10066666667,23.9068280702,11.8683333333,8.22473333333,45.2142,34.2236666667,28.73,41.0546,18.5318,44.0524,13.1833333333
718.28,13.4613333333,46.7178,5.03773333333,23.8200210526,11.6523333333,8.0072,44.9438,34.0935333333,28.5954666667,40.8647333333,18.3118,43.8787333333,13.0934
718.60,13.7346,47.0467333333,5.266,24.0192526316,11.794,8.1542,45.3297333333,34.3462,28.8293333333,41.119,18.4249333333,44.2183333333,13.2814
718.92,13.7055333333,47.0652,5.2298,24.0483157895,11.8261333333,8.02973333333,45.3224,34.3055333333,28.7518,41.1316333333,18.4243,44.0724,13.2063333333
719.24,13.6609333333,47.1731,5.19966666667,24.0581438597,11.7661333334,8.10526666667,45.5186,34.5078666667,28.7796,41.281,18.5199333333,44.2032,13.1661333333
719.56,13.8786,47.4693,5.42333333333,24.2935614035,11.8902666667,8.31133333333,45.7275333333,34.9130666666,29.1029333333,41.7048666667,18.9572666667,44.6190666667,13.4197333333
719.88,13.7229333333,47.3462,5.41393333333,24.2649754386,11.7896666667,8.25413333333,45.5948666667,34.7946666667,29.006,41.6679,18.8587,44.5304666667,13.3899333333
720.20,13.8311333333,47.2310666667,5.4676,24.2986385965,11.9085333333,8.30613333333,45.5731333333,34.723,28.9406,41.7734666667,18.9258666667,44.5628,13.5276
720.52,13.9115333333,47.2468,5.47113333333,24.3729929824,11.9012666667,8.41593333333,45.8239333333,34.8028,28.9245333333,41.8196333333,18.9893666667,44.6810666667,13.72
720.84,13.8064,47.0162333333,5.3502,24.3348631579,11.6994,8.41826666667,45.7851333334,34.5966666667,28.8286666667,41.7090333333,18.9466333333,44.6698666667,13.7723333333
721.16,14.0944666667,47.1815,5.50853333333,24.5549438596,11.7688,8.60686666667,45.942,34.7177333333,28.8390666667,41.7887666667,18.9740333333,44.8816,14.018
721.48,14.4111333333,47.48,5.71106666667,24.8389684211,12.0305333333,8.94833333333,46.3448,35.0567333333,29.1713333333,42.1867666667,19.2653,45.1855333333,14.3469333333
721.79,14.5919333333,47.4540333333,5.86966666667,24.915645614,12.0942666667,9.10613333334,46.1896,35.0572,29.1118,42.0758666667,19.4076666667,45.1619333333,14.4792666667
722.11,14.7890666667,47.5797,6.06186666667,25.108954386,12.2322,9.4098,46.089,35.1438666667,29.2544,42.1787666667,19.6821666667,45.1371333333,14.7562
722.43,14.9531333333,47.9523666667,6.24453333333,25.3089649123,12.3602666667,9.58186666666,46.3618666667,35.4592,29.5388666667,42.5292333333,19.9169,45.4240666667,15.0158666667
722.75,15.0399333333,48.1932666667,6.37553333333,25.5698,12.4821333333,9.63333333334,46.4661333333,35.5096,29.6314,42.607,19.9628,45.4457333333,15.2305333333
723.07,15.0911333333,48.2413666667,6.43433333333,25.5897754386,12.5320666667,9.72753333333,46.4854,35.3626,29.6486,42.5617666667,19.9656333333,45.3262666667,15.3410666667
723.39,15.249,48.2614,6.5348,25.8349719298,12.6598666667,9.8878,46.4954666667,35.4164666667,29.7538,42.6224,20.1810666667,45.4103333333,15.4084666667
723.71,15.1746,48.3918333333,6.63086666667,25.8871403509,12.5474666667,9.87900000001,46.7142,35.4504666667,29.9146,42.5952666667,20.1866,45.6408,15.4146666667
724.03,15.1218666667,48.4531,6.77766666667,25.8679578947,12.5470666667,9.83953333333,46.7716666667,35.3377333333,29.8712666667,42.5401,20.1970333333,45.5178,15.4070666667
724.35,15.5444,48.772,7.21153333334,26.2015403509,12.9898,10.1964666667,47.0101333333,35.6253333333,30.2083333333,42.9346666667,20.4906666667,45.6579333333,15.6866666667
724.67,15.3366666667,48.6550666667,7.00486666667,26.0332350877,12.8844666667,10.0463333333,47.0365333333,35.5740666667,30.2877333333,42.9299,20.3965,45.6046,15.5896666667
724.98,15.1954666667,48.3462666667,7.06326666666,25.9269789474,12.8311333333,10.0780666667,46.6294666667,35.2988666667,30.0565333333,42.4950666667,20.1953333333,45.2091333333,15.4554666667
725.30,14.9446666667,48.2856666667,6.67646666667,25.8549052632,12.7571333333,9.86373333334,46.6705333333,35.2995333333,29.9265333333,42.4552,20.0107333333,45.1396666667,15.1796666667
725.62,14.7118666667,47.9360333333,6.4304,25.5917263158,12.5659333333,9.56273333333,46.3737333333,35.1552666667,29.7286,42.1794666667,19.711,45.0282,15.0108
725.94,14.6422666667,47.6419666667,6.24006666667,25.5043649123,12.4530666667,9.43773333333,46.2419333333,35.0183333333,29.5307333333,41.9332333333,19.5152333333,44.8632,14.9680666667
726.26,14.835,47.4921666667,6.42566666667,25.5593894737,12.6868,9.67753333333,46.1387333333,35.0952,29.6145333333,41.9444,19.693,44.9678666667,15.0933333333
726.58,14.6876,47.3798666667,6.31393333333,25.4554421052,12.6334,9.51346666667,46.1336,35.046,29.4983333333,41.9213666667,19.5259,44.7206666667,14.9112666667
726.90,14.5778666667,47.4141,6.32393333333,25.3776491228,12.6272666667,9.44546666667,46.2261333333,35.1426666667,29.4456,41.8715,19.5124333333,44.6596,14.8056
727.21,14.6064666667,47.3328,6.16293333333,25.3290105263,12.6566666667,9.37446666666,45.9362,35.0302,29.2424666667,41.8082666667,19.4684666667,44.5015333333,14.8146
727.53,14.6362,47.2775666667,6.2526,25.4795122807,12.7261333333,9.51700000001,45.7760666667,35.0778,29.311,41.8568,19.6264,44.5212,14.8496666667
727.85,14.8132,47.4175666667,6.28666666667,25.6572350877,12.7158,9.67379999999,45.9761333333,35.2059333333,29.3996666667,41.8544,19.7479333333,44.7629333333,14.8807333333
728.17,14.6656,47.2221,6.0786,25.4698982456,12.4458,9.4946,45.7119333333,34.8436,29.1606,41.6427,19.5245666667,44.5502666667,14.5911333333
728.49,14.8698,47.4838,6.1134,25.5613052632,12.5886,9.52453333333,45.9074,34.9548666667,29.3818,41.9858,19.7767333333,44.7904666667,14.7992
728.80,14.9754,47.5369666667,6.2414,25.5583614035,12.6190666666,9.61153333334,46.0385333334,34.9162,29.5236,42.0718666667,19.9364,44.8453333333,14.9825333333
729.12,14.9035333333,47.7129,6.23213333333,25.5814807018,12.5643333333,9.58160000001,46.1748666667,34.8891333333,29.5170666667,42.1478,19.9303333333,44.7406,14.8460666667
729.44,15.0384666667,47.7104333333,6.4286,25.6414105263,12.6600666667,9.80566666667,46.2457333333,34.9072,29.6313333333,42.2328666667,20.0443333333,44.7128,14.9390666667
729.76,14.9456,47.6154,6.2822,25.4885789474,12.5237333333,9.6962,46.2308666667,34.6869333333,29.5422,42.1312666667,19.8849333333,44.5600666667,14.8144666667
730.08,14.8468666667,47.5324666667,6.12433333333,25.4252245614,12.4171333333,9.60119999999,46.0872,34.5950666666,29.5267333333,42.0044,19.8388666667,44.6022,14.7811333334
730.39,14.6987333333,47.4512,5.9662,25.3535929825,12.3250666667,9.48093333333,45.7822,34.3894,29.4189333333,41.7883333333,19.6355333333,44.4079333333,14.7608666667
730.71,14.672,47.4788333333,6.09886666667,25.4710701754,12.3720666667,9.53093333333,45.8484,34.4231333333,29.4762,41.7803666667,19.6552333333,44.4550666667,14.8518
731.03,14.3754,47.2362333333,5.67253333333,25.2853403509,12.0318,9.25213333333,45.6725333333,34.264,29.2768666666,41.4925666667,19.2424333333,44.1784666667,14.5854666667
731.35,14.0094,46.9439333333,5.45193333334,24.9836245614,11.8721333333,8.8706,45.3552,33.983,28.9657333333,41.2939333333,18.9401333333,43.8710666667,14.3544666667
731.67,13.9256666667,46.8766333333,5.3642,25.0255789474,11.8693333333,8.83913333333,45.3378666667,34.0769333333,28.9585333333,41.3382,18.9919333333,43.8123333333,14.4423333333
731.98,13.8788,46.8267,5.3206,25.0978807018,11.7480666667,8.73046666667,45.442,34.0636,28.9733333333,41.3839,18.8800333333,43.7950666667,14.2483333333
732.30,13.9598666666,46.8035,5.56813333333,25.2503473684,11.8557333333,8.87066666667,45.2997333333,34.0316666667,29.0163333333,41.3556333333,18.9409666667,43.8274,14.4109333333
732.62,13.9785333333,46.8253666667,5.43466666667,25.339922807,11.8834666667,8.83106666666,45.3105333333,34.0706,29.0615333333,41.4782666667,18.9808,44.0006666667,14.4484
732.94,13.6750666667,46.8400333333,5.11106666667,25.2985438597,11.7184,8.57666666667,45.2242,33.9465333333,28.8714666667,41.3498,18.7600666667,44.0428,14.1894
733.25,13.5942666666,46.9275,5.08293333333,25.3354421053,11.6731333333,8.51313333333,45.2874666667,34.1908666667,28.9382,41.4569,18.8260333333,44.0796,14.1068666667
733.57,13.8466,47.0108,5.27753333333,25.550431579,11.8796666667,8.79199999999,45.362,34.3951333333,29.0496,41.6412666667,19.0467333333,44.2855333333,14.3141333333
733.89,14.0056,46.9907333333,5.4688,25.6376245614,11.8841333333,8.92240000001,45.4838,34.4863333333,29.1720666667,41.7324333333,19.1898333333,44.4090666667,14.5628
734.21,14.0871333333,46.9907,5.52833333333,25.6234245614,11.979,9.06066666667,45.5227333333,34.6042666667,29.2841333333,41.7623666667,19.2453666667,44.3466,14.6572
734.52,14.5496,47.2458333333,5.9988,25.9571649123,12.4266666667,9.48426666666,45.816,34.8768,29.6227333333,42.2641666667,19.7181666666,44.6344,15.0038666667
734.84,14.8330666667,47.3928333333,6.28633333333,26.2549508772,12.6510666667,9.90879999999,46.0294,35.1132666667,29.9892,42.5599333333,20.0508,44.7829333333,15.3954666667
735.16,15.1579333333,47.7298333333,6.73673333333,26.5896877193,13.0055333333,10.2178,46.4727333333,35.4576,30.3117333333,42.9426333333,20.3467,45.036,15.7554
735.48,15.1792,47.8566,6.79906666666,26.5477473684,13.0787333333,10.2832,46.3733333333,35.5521333334,30.1977333333,42.8310666667,20.4655333333,45.0020666667,15.9147333333
735.79,14.925,48.0482666667,6.28659999999,26.3981719298,12.8756,9.92533333333,46.5113333333,35.5927333333,30.2068666667,42.9964,20.2184666667,45.0583333333,15.5378666667
736.11,14.7049333334,47.8548,6.23006666667,26.1817403509,12.8458,9.81446666666,46.4038,35.4594,30.124,42.724,19.983,44.7462,15.5316666667
736.43,15.096,47.9186666667,6.71533333333,26.4628877193,13.327,10.2700666667,46.4675333333,35.6296666666,30.503,42.9456666667,20.3208666667,44.7600666666,16.0364666667
736.74,15.3333333333,48.0042333333,6.83913333333,26.7507263158,13.4654666667,10.4366666667,46.5048666667,35.6997333333,30.622,43.0053,20.3685666667,44.8307333333,16.345
737.06,15.2077333334,47.9534333333,6.85473333334,26.6706701754,13.3932666667,10.3302666667,46.4893333333,35.6502666667,30.5311333333,42.8844333333,20.2681,44.8029333333,16.2829333333
737.38,15.0075333333,47.8679,6.48133333334,26.5636280702,13.232,10.1444,46.3909333333,35.5204666667,30.3534,42.7892666667,19.9966666667,44.7059333333,15.8542666667
737.69,14.8172,47.8401666667,6.15886666667,26.5200245614,12.9948666667,9.95773333333,46.4368,35.4182,30.2548666667,42.7693,19.9054333333,44.725,15.6935333333
738.01,14.4972666667,47.6231666667,5.71546666667,26.219645614,12.6905333333,9.5984,46.1064666667,35.1009333333,29.9305333333,42.4582333333,19.6047666667,44.4213333334,15.3918666667
738.33,14.2089333333,47.5697666667,5.38793333333,26.0218877193,12.512,9.27886666667,45.9346,34.9739333333,29.7102666667,42.1100333333,19.3496333333,44.2898,15.194
738.64,13.9122,47.3579,4.9454,25.674845614,12.1340666667,8.92106666667,45.3756666667,34.6592666666,29.4298666667,41.6349666667,19.0138333333,44.0236,14.8078
738.96,13.7881333333,47.3598,4.94373333333,25.728877193,12.1067333333,8.9362,45.3263333333,34.5404,29.3846,41.5667666667,18.9559,43.9990666667,14.8356
739.28,14.1295333333,47.5622666667,5.32826666667,26.0567614035,12.3139333333,9.4312,45.5534,34.7463333333,29.5364,41.7256666667,19.2432666667,44.2979333333,15.258
739.59,14.0741333333,47.5299666667,5.17146666667,26.0433929825,12.1798666667,9.29106666667,45.4162,34.6477333333,29.3285333333,41.7002333333,19.2478333333,44.2651333333,15.0688
739.91,14.1406666667,47.6725333333,4.98926666666,26.0705368421,12.1356,9.176,45.4199333333,34.7295333333,29.2651333333,41.6650333333,19.2427666667,44.2622,15.0440666667
740.23,14.277,47.6161666667,5.1626,26.1788175439,12.2080666667,9.29846666667,45.4473333333,34.6940666667,29.2536666667,41.6633666667,19.4261666667,44.2412,15.1894
740.54,14.2085333333,47.7219,5.0142,26.2265614035,12.0205333333,9.23986666666,45.4426666667,34.6166,29.126,41.6491,19.3014333333,44.0776,15.1362
740.86,14.6224,48.2666,5.48566666667,26.681954386,12.5114,9.78819999999,45.9507333333,35.0828666667,29.6108666667,41.9198666667,19.8089333333,44.4658,15.8218666667
741.18,14.8241333333,48.3624333333,5.62073333333,26.8845964912,12.5786666667,9.8346,45.9936,35.1735333333,29.7041333333,42.0580333333,19.9569,44.5096,16.0819333333
741.49,14.7464,48.2319333333,5.4068,26.6512631579,12.3189333333,9.60613333334,45.8362,35.0601333333,29.5259333333,41.7493666667,19.7181666666,44.4326,16.0885333333
741.81,14.8408,48.2721,5.4764,26.7587263158,12.3173333333,9.74586666667,45.8462666667,35.0339333333,29.5122666667,41.8128666667,19.6875333333,44.4794,16.1074
742.12,14.8406666667,48.1656,5.685,26.9151508772,12.5084,10.0193333333,45.9815333333,35.1084666667,29.5900666667,41.9911,19.8757666667,44.5514,16.1746666667
742.44,15.0903333333,48.1177,5.87713333333,27.1633929824,12.6412,10.3168,46.1646666667,35.3264666667,29.9148,42.0553666667,19.9695666666,44.6246666667,16.3206666667
742.76,15.03,47.5685333333,5.9284,27.0699192983,12.7126,10.2384,45.9284,35.1790666667,29.7396666667,41.8201666667,19.7935,44.2122,16.3892
743.07,15.0351333333,47.5386,5.984,27.1133719298,12.6408,10.3476,45.9098,35.1787333333,29.6795333333,41.7662,19.6388,44.089,16.4748
743.39,14.9834,47.3165333333,6.23173333333,27.0628982456,12.5854,10.4038,45.8939333333,35.058,29.6609333333,41.768,19.6234666667,44.2638,16.5611333333
743.70,14.9373333333,47.3471666667,6.15286666667,26.9735859649,12.5740666667,10.3634,45.8444666667,35.005,29.6165333333,41.6654,19.4474666666,44.2306,16.6140666667
744.02,15.0471333333,47.2739666667,6.21506666667,26.9229964912,12.8340666667,10.4503333333,45.7382666667,34.9015333333,29.6174666667,41.3585666667,19.4592333333,44.1474,16.7780666667
744.34,15.0296666667,47.0158333333,6.24326666667,26.7899929824,12.7586,10.3339333333,45.3132,34.5532,29.4315333333,41.3470333333,19.3331666667,43.8992666667,16.7056666667
744.65,15.2090666667,47.1762666667,6.5752,27.0026,13.0944,10.7205333333,45.5053333333,34.8760666667,29.7368666667,41.4778333333,19.4370333333,44.2725333333,16.9958666667
744.97,15.0708,47.2046666667,6.60760000001,27.1657403509,13.0269333333,10.6874,45.6781333333,34.8854,29.8069333333,41.5586333333,19.3218333333,44.4402,16.9188666667
745.28,14.852,46.8193333333,6.38993333333,26.8978807017,12.741,10.348,45.4274666667,34.8079333333,29.5665333333,41.3167333333,19.2057333333,44.1649333333,16.6265333333
745.60,15.1828,46.8489,6.56593333333,27.0863263158,12.9407333333,10.6702,45.5534,34.9605333333,29.6912666667,41.2708666666,19.3491333333,44.1224666667,16.9108666667
745.91,15.1096666667,46.9848,6.56793333333,26.9047368421,12.9956,10.6558,45.5654666667,34.9357333334,29.6013333334,41.3699,19.3935,44.1164666667,16.9563333333
746.23,15.1031333333,47.0870333333,6.44373333333,26.8197122807,12.8636,10.5281333333,45.4392,34.8411333333,29.5835333333,41.1378666667,19.521,44.038,16.8212
746.55,15.5042,47.0838,6.723,26.9143157895,13.1871333333,10.8057333333,45.471,34.8575333333,29.7408666667,41.2023,19.8626333333,44.3725333333,16.9359333333
746.86,15.1273333333,47.0221,6.19366666667,26.5875614035,12.7878666667,10.4046,45.1466666667,34.5792666667,29.3551333333,41.0210333333,19.5786333333,44.1669333333,16.3888
747.18,14.9518,47.0249333333,6.14973333333,26.5034385965,12.7461333333,10.4702666667,45.4246666667,34.6610666667,29.5635333333,41.3250666667,19.6234,44.2972666667,16.1262
747.49,14.7596666667,46.9589,6.0146,26.4064105263,12.541,10.4286666667,45.3727333333,34.6037333333,29.5245333333,41.5406,19.5609333333,44.3022666667,16.0040666667
747.81,14.0974,46.6315333333,5.3444,25.8907263158,12.0057333333,9.81479999999,45.2348,34.3739333333,29.0870666667,41.1176666667,18.9997333333,44.0636666667,15.3312666667
748.12,13.8466666667,46.2428333333,4.99726666667,25.671277193,11.7314666667,9.45833333333,45.0,34.1032666667,28.7686666667,40.9823333333,18.8308666666,43.6703333333,14.8964666667
748.44,14.0579333333,46.2343,5.32206666667,25.7887122807,12.1698666667,9.79206666667,44.8423333333,34.0324666667,28.8761333333,40.9135666667,19.1097,43.4162,15.1013333333
748.75,14.1744,46.5094666667,5.3732,25.9133789474,12.2495333333,9.93106666666,45.0715333333,34.0592,29.0182666667,41.0365666667,19.1730333333,43.6683333333,15.2275333333
749.07,14.0671333333,47.0000333333,5.24526666667,25.9125087719,12.1205333333,9.71273333335,45.3019333333,34.1623333333,29.0614,41.1948,19.1707333333,43.9808666667,15.267
749.38,13.7336666667,46.8628666667,4.7656,25.733922807,11.6234,9.105,45.1092666667,34.0282,28.7717333333,40.9272,18.7678666667,43.748,14.9452666667
749.70,13.2628,46.7321333333,4.4008,25.4952315789,11.2191333333,8.7756,44.9104666667,33.8298,28.4490666667,40.8418,18.3850666667,43.5698,14.6453333333
750.01,13.1860666667,46.7205333333,4.4166,25.6898491228,11.1514,8.8038,45.1655333333,33.9511333333,28.5226666667,40.8609,18.4661666666,43.6251333333,14.9605333333
750.33,13.4353333333,46.7923333333,4.77933333333,25.9440807018,11.4094,9.25006666667,45.3894,34.1342666667,28.8864,40.9856,18.6796,43.7064,15.4379333333
750.64,13.3464666667,46.4313666667,4.73553333333,25.8139754386,11.3424,9.13066666667,44.7848666667,33.8192666667,28.538,40.5471666667,18.5043,43.5089333333,15.5503333333
750.96,13.8018666667,46.6341,5.14133333333,26.3371684211,11.4983333333,9.37653333333,45.1438666667,34.2000666667,28.9105333333,40.7613333333,18.6606,43.9282666667,15.8818666667
751.27,14.4156,46.9366666667,5.8272,26.8363649123,11.9746,10.0348666667,45.2718666667,34.4646666667,29.2652,40.9985666667,19.1981,44.2231333333,16.5284
751.59,14.4427333333,47.1462666667,6.03053333333,26.8533157895,11.981,10.168,45.2960666667,34.417,29.3691333333,40.9633666667,19.1893,44.2566,16.5476
751.90,14.5846,47.2429333333,6.18126666667,26.9561438596,11.9808,10.1869333333,45.4257333333,34.6391333333,29.5821333333,41.1538666667,19.2796,44.4781333333,16.6772
752.22,14.6898666667,47.1440666667,6.44786666667,27.1489333333,12.2162666667,10.3654666667,45.3641333333,34.5432,29.722,41.2405666667,19.4800333333,44.2573333333,16.8107333333
752.53,14.7898,46.8213666667,6.63839999999,27.1416070175,12.3904666667,10.4178,45.2101333333,34.3042666667,29.6307333333,41.0564,19.5414,44.0988,16.8571333333
752.85,15.0432,46.8307,6.97186666667,27.3998807017,12.804,10.8371333333,45.3560666666,34.2647333333,29.7964,41.1298333333,19.8651666666,44.2697333333,17.178
753.16,15.5422,46.9383666667,7.46166666667,27.6864,13.3106666666,11.2578666667,45.5974666667,34.4905333333,30.1484666667,41.3786666667,20.2718,44.5106666667,17.698
753.47,15.5321333333,47.3411,7.52653333334,27.7179298246,13.4317333333,11.3388666667,45.7916666667,34.6167333333,30.3756,41.6754666667,20.3895333333,44.5712,17.7358
753.79,15.3846,47.3153,7.33166666667,27.6102105263,13.1708,10.8962,45.7400666667,34.4782666667,30.1421333333,41.4609666666,20.2069666667,44.3817333333,17.5044
754.10,15.6183333333,47.8864333333,7.43526666667,28.1189859649,13.5292666667,11.0380666667,46.3132,34.9788,30.5608666667,42.0527,20.5699666667,44.8305333333,17.6994666667
754.42,15.3351333333,47.9006,7.17413333333,27.843554386,13.6040666666,10.8838,46.2526666667,34.9942666667,30.5167333333,42.0252333333,20.4946333333,44.6490666667,17.4671333333
754.73,15.2470666667,47.9543333333,6.94606666667,27.7562631579,13.531,10.7262,46.4926666667,35.1362666667,30.5812,42.3092333333,20.4533666667,44.7212666667,17.2452666667
755.05,15.6031333334,48.0545,7.16213333334,28.0334982456,13.8920666667,11.0372666667,46.7430666667,35.3236666667,30.713,42.3936666667,20.7829333333,44.8978666667,17.522
755.36,15.8257333333,48.3621,7.34113333333,28.3865859649,14.1303333333,11.3766,47.2211333333,35.6924666667,30.8464,42.5335666667,21.1235,45.1338,17.8782
755.67,15.5239333334,48.3976333333,7.03526666666,28.1941473684,13.7642666667,11.0911333333,47.2385333333,35.6216666667,30.6223333333,42.3642,20.8294,45.3056666667,17.6576
755.99,15.4176,48.3997666667,6.80093333333,28.1974666667,13.6158,11.0132666666,47.3386666667,35.7136666667,30.5169333333,42.4353,20.6444333333,45.419,17.5868666667
756.30,15.4812666667,48.2804333333,6.80980000001,28.1271614035,13.7297333333,11.0478,47.3442,35.8227333333,30.4750666667,42.6174666667,20.7393333333,45.5128,17.6427333333
756.62,15.2162666667,48.1269,6.43566666667,27.9045368421,13.3723333333,10.7996,47.1116,35.7141333333,30.1598666667,42.4351,20.5243666667,45.4763333333,17.1964
756.93,14.8971333333,47.7723333333,6.1034,27.5990736842,13.0475333333,10.346,46.546,35.4184,29.6959333333,42.1744666667,20.0530666667,45.3272,16.5728
757.24,14.874,47.7212,6.16533333333,27.5295017544,13.1344666667,10.3725333333,46.4146666667,35.3948666667,29.6471333333,42.1177,19.9749,45.2997333333,16.4958666667
757.56,14.7886666667,47.4913333333,6.26746666667,27.1667929825,12.9866666667,10.273,45.9956666667,35.1129333333,29.5134,41.7698,19.7851333333,44.9979333333,16.1745333333
757.87,15.0349333333,47.2603,6.51346666667,27.2054666667,13.0651333333,10.5101333333,45.7419333333,34.8953333333,29.4898666667,41.5482666667,20.0901333333,45.0062,16.2113333333
758.18,14.9536666667,47.0404333333,6.552,27.2325052632,12.9814,10.4418,45.5046,34.7463333333,29.4681333333,41.3447666667,20.0436333333,44.8392666667,15.9984
758.50,14.5871333333,46.6394,6.32326666667,26.8890596491,12.5728666667,10.1853333333,45.1431333333,34.4644,29.1577333333,41.1651333333,19.5871333333,44.4508666667,15.6037333333
758.81,14.0714666667,46.1417333333,5.80386666667,26.2110596491,12.1854666667,9.6432,44.477,33.8081333333,28.6256,40.8261333333,19.0327333333,44.0917333333,14.8148666667
759.13,14.2248666666,46.1805666667,5.9158,26.3014491228,12.496,9.76773333335,44.511,33.9708,28.6979333334,41.0278,19.2233333333,44.0057333333,14.7190666667
759.44,14.2044666667,46.2203666667,5.92233333333,26.4570807018,12.5026666667,9.88133333333,44.4742,33.9832666667,28.87,41.037,19.2354666667,43.986,14.5442666667
759.75,13.9939333333,45.9885666667,5.72146666667,26.2995894737,12.203,9.73013333333,44.1347333333,33.7335333333,28.7179333333,40.6551666667,18.9743,43.8098666667,14.2677333333
760.07,14.2974,46.1646333333,6.17386666667,26.5423894737,12.6115333333,10.0281333333,44.3734666667,33.8154,29.0185333333,40.7845,19.1223666667,43.8648,14.3560666667
760.38,14.8582666667,46.3460333333,6.69833333333,26.9152280702,13.0035333333,10.4102,44.9940666667,34.1987333334,29.4842666667,40.9471,19.5937,43.9360666667,14.8344
760.69,15.1716666667,46.5173,6.9524,27.2891122807,13.1743333333,10.7173333333,45.2446,34.5060666667,29.8205333333,41.2013666667,19.8573666667,44.0900666667,15.0029333333
761.01,15.1424,46.2239333333,6.8498,27.1978631579,12.9134666667,10.5826,45.1984,34.4147333333,29.509,40.9173333333,19.6882666667,43.8854666667,14.85
761.32,14.9930666667,46.1784666667,6.72626666666,27.0166315789,12.7345333333,10.2794,45.3002,34.4962,29.5241333333,41.1964,19.4596,43.7297333333,14.7274666667
761.63,14.9413333333,46.1187666667,6.60206666667,26.7923473684,12.6634666667,10.0885333333,45.3888666667,34.3695333333,29.3491333333,41.0506333333,19.4234333333,43.6684666667,14.6302666667
761.94,14.9768666667,46.5557666667,6.59986666667,26.9248947369,12.8623333334,10.0300666667,45.6371333333,34.4065333333,29.4484,41.1207333333,19.6502666667,43.9496,14.6998
762.26,15.1859333333,46.8325666667,6.84366666667,27.3122175439,13.1828,10.3696,46.0337333333,34.7034666667,29.8006666667,41.3879333333,19.8981333333,44.0639333333,14.9070666666
