wavelength,Back_TiaOlim,Belly_TiaOlim,Breast_TiaOlim,Crissum_TiaOlim,Crown_TiaOlim,DorTail_TiaOlim,Patch10_TiaOlim,Rump_TiaOlim,Throat_TiaOlim,WingTip_TiaOlim
556.48,13.0992,38.2458666667,5.56893333333,31.6224,11.4352666667,12.8950666667,17.43675,16.4548666667,19.9654,11.9889333333
556.82,13.1056666667,38.2858666667,5.57473333333,31.6638666667,11.4545333333,12.9092666667,17.44575,16.4854666667,20.0047333333,12.0083333333
557.16,13.1164666667,38.2676666667,5.5304,31.6400666667,11.4511333333,12.8946666667,17.4321666667,16.4640666667,19.9948666667,11.9700666667
557.50,13.1146,38.2849333333,5.5268,31.6491333333,11.429,12.9075333333,17.4394166667,16.4432,20.0024,11.9724
557.85,13.1401333333,38.3052666667,5.5608,31.6382,11.4273333333,12.9278666667,17.4514166667,16.4496,20.026,11.9765333333
558.19,13.1656666666,38.2884666667,5.5416,31.66,11.4298,12.9333333333,17.4245833334,16.4676,20.0372,11.9648
558.53,13.1809333333,38.2933333333,5.54113333333,31.7028,11.4239333333,12.9403333333,17.4396666667,16.4651333333,20.0464666667,11.9676666667
558.87,13.1325333333,38.2472666667,5.48813333333,31.6671333333,11.3685333334,12.8806,17.4328333333,16.3796666667,20.0213333333,11.9304666667
559.21,13.1308,38.2143333333,5.50566666667,31.6398666667,11.3644666667,12.8752,17.4594166667,16.3668,20.0250666667,11.9424
559.55,13.1052,38.177,5.48373333334,31.6084666667,11.3656666667,12.8734,17.4589166667,16.3543333333,20.018,11.9344666667
559.89,13.0964666667,38.1530666667,5.477,31.6022,11.3688666667,12.9005333333,17.5024166667,16.3332666667,20.0315333334,11.915
560.23,13.0976666666,38.1571333333,5.47733333333,31.6292,11.3718666667,12.9083333333,17.5159166667,16.34,20.0339333333,11.934
560.58,13.1127333333,38.1544,5.49466666667,31.6466666667,11.4074666667,12.9099333333,17.5480833333,16.3940666667,20.0619333333,11.9463333333
560.92,13.0882,38.1842,5.4574,31.6904666667,11.4146666667,12.9236,17.59975,16.3795333334,20.0734,11.9625333333
561.26,13.0582666667,38.1938666667,5.44113333333,31.724,11.408,12.9289333333,17.64375,16.3762,20.0844666667,11.9655333333
561.60,13.0786666667,38.2636666666,5.459,31.7583333333,11.4284,12.9708,17.6849166667,16.3951333333,20.1602,12.0093333333
561.94,13.1115333333,38.2905333333,5.45426666667,31.7950666667,11.4189333333,12.9814,17.6721666667,16.4194666667,20.212,12.0065333333
562.28,13.0688666667,38.2862,5.3978,31.7947333333,11.3805333333,12.9747333333,17.6854166666,16.3942,20.1991333333,11.9644
562.62,13.0857333333,38.2972666666,5.41906666667,31.8072,11.3766,13.0029333333,17.71725,16.4297333333,20.2616666667,11.9946
562.96,13.0817333333,38.2734,5.40113333333,31.7719333333,11.3602666667,12.9689333333,17.6845833333,16.4165333333,20.2404,11.9933333333
563.30,13.0318666667,38.2667333333,5.36073333333,31.7462,11.3042,12.9412,17.6988333333,16.4057333333,20.2782,11.946
563.64,13.0309333333,38.2744,5.33533333333,31.7666,11.2954,12.9649333333,17.7031666667,16.3964666666,20.2914,11.9668666666
563.99,13.0500666666,38.2934,5.3556,31.7555333333,11.2968666667,12.9791333333,17.7115,16.4381333333,20.3253333333,11.9786
564.33,13.0426666667,38.315,5.355,31.7218,11.2853333333,12.9494,17.7085,16.4041333333,20.353,11.9782
564.67,13.0096,38.1958,5.32073333333,31.6572666667,11.25,12.9087333333,17.6333333333,16.384,20.3075333333,11.9412666667
565.01,13.0155333333,38.2318666667,5.34533333333,31.6752,11.2908,12.9359333333,17.6926666667,16.4466666667,20.3541333333,11.9724
565.35,13.0708,38.2811333333,5.41626666667,31.7442,11.375,13.0252,17.7364166667,16.5308,20.4584666667,12.033
565.69,13.0873333333,38.3138,5.44,31.7655333333,11.4065333333,13.0558666667,17.76,16.5348,20.4834,12.0452
566.03,13.1471333333,38.4137333333,5.52213333333,31.8559333333,11.4698666667,13.145,17.8719166667,16.6176,20.6031333333,12.1186666666
566.37,13.2183333333,38.5122666667,5.60513333333,31.9397333333,11.5583333333,13.235,17.9555833333,16.6901333333,20.6640666667,12.2127333333
566.71,13.249,38.5275333333,5.65506666666,31.9540666667,11.5742666667,13.2391333333,18.016,16.7197333333,20.7257333333,12.2543333333
567.05,13.3037333333,38.5781333333,5.6984,32.0149333333,11.6509333333,13.2818666667,18.0818333333,16.7703333333,20.804,12.3054666666
567.39,13.3522,38.5965333333,5.75913333333,32.0688666667,11.734,13.3506666667,18.1465833333,16.8308,20.8691333333,12.3733333333
567.73,13.4148666667,38.7166,5.82786666666,32.1496,11.8016666667,13.4145333333,18.2705833333,16.8784666667,20.9686666667,12.4332666666
568.07,13.4694,38.7525333333,5.87633333334,32.2036,11.8443333333,13.4542,18.3504166667,16.8923333333,21.0149333333,12.4912666667
568.41,13.4719333333,38.7824666666,5.8548,32.2293333333,11.8524,13.4319333333,18.3645833333,16.9081333333,21.0348,12.5070666667
568.75,13.5071333333,38.8234666666,5.8666,32.2482,11.8732,13.4319333333,18.4300833333,16.9566,21.071,12.5336666667
569.09,13.4998666667,38.8824,5.817,32.3126,11.8626,13.4113333333,18.413,16.9392,21.0970666667,12.5321333334
569.43,13.4935333333,38.8464,5.77186666667,32.2650666667,11.8158,13.3737333333,18.3853333333,16.8874666667,21.0716666667,12.5051333333
569.77,13.4676666667,38.8836,5.72073333333,32.224,11.8076,13.3707333333,18.3740833333,16.8555333333,21.0646666666,12.4507333333
570.11,13.4880666667,38.9312666667,5.74133333333,32.2583333333,11.8145333333,13.4092,18.43625,16.8751333333,21.1304,12.4694666667
570.45,13.4778666667,38.9417333334,5.72073333333,32.2410666667,11.7923333333,13.4034666667,18.4044166667,16.8672666667,21.1228,12.4669333333
570.79,13.4512,38.9016666667,5.68413333333,32.1947333333,11.7586666667,13.3779333333,18.3381666667,16.8535333333,21.0704,12.4369333333
571.13,13.4156,38.8866666667,5.62953333333,32.1561333333,11.7134,13.3615333333,18.28075,16.816,21.0602666667,12.3943333333
571.47,13.3831333333,38.8630666667,5.613,32.1215333333,11.6748666667,13.3236,18.2815833333,16.7756666667,21.0324666667,12.3743333333
571.81,13.3475333333,38.8684,5.5718,32.1301333333,11.6419333333,13.3206666667,18.2684166667,16.7424666667,21.0372666667,12.3280666667
572.15,13.3770666667,38.8428666667,5.60886666667,32.1017333333,11.6678,13.3324,18.2965833334,16.757,21.0472,12.3524666667
572.49,13.4018666667,38.8836,5.65053333333,32.1479333333,11.709,13.3820666667,18.35325,16.8016666667,21.0986,12.3834666666
572.83,13.4716666667,38.944,5.7286,32.2119333333,11.7687333333,13.4545333333,18.4466666667,16.8552666667,21.1662666667,12.4486
573.17,13.4876,38.9265333333,5.72086666667,32.2179333333,11.7760666667,13.4693333333,18.433,16.8578666667,21.1606666667,12.4450666667
573.51,13.5121333333,38.9140666667,5.7364,32.2540666667,11.7825333333,13.4952,18.4891666667,16.8914666667,21.1996,12.4643333333
573.85,13.5316666667,38.964,5.75866666667,32.3152666667,11.8114666667,13.5186,18.5723333333,16.9255333333,21.2801333333,12.4861333333
574.19,13.5488,39.0004666667,5.8122,32.3584,11.861,13.5664,18.6515,16.9578,21.3292666667,12.5193333333
574.53,13.6022,39.1035333333,5.84526666667,32.4232666667,11.8964666667,13.6138,18.7173333334,16.9941333333,21.3957333333,12.5489333333
574.87,13.6608666667,39.148,5.90286666667,32.4770666667,11.9495333333,13.6632666667,18.7855,17.0642,21.4832,12.6098666667
575.21,13.6385333333,39.1368666667,5.89786666667,32.4754666667,11.94,13.6759333333,18.81875,17.0724666667,21.5164666667,12.5970666667
575.55,13.5919333333,39.0982666667,5.87913333333,32.4372666667,11.9398,13.6449333333,18.7885,17.0444,21.5157333333,12.5795333333
575.89,13.5527333333,39.0422666667,5.82893333333,32.4204666667,11.9092666667,13.6383333333,18.7491666667,17.0366,21.513,12.5718666667
576.22,13.5111333333,39.0366,5.83426666667,32.3949333333,11.8672666667,13.6134,18.7665833333,17.0233333333,21.5272,12.5893333333
576.56,13.5087333333,39.0755333333,5.84366666667,32.4153333333,11.9032,13.6372666667,18.804,17.0470666667,21.5720666667,12.5903333333
576.90,13.5426,39.1217333333,5.85473333333,32.4656,11.943,13.6820666667,18.8758333333,17.0801333333,21.6064666667,12.6547333333
577.24,13.5719333333,39.1364666667,5.8638,32.4881333333,11.9558,13.6900666667,18.9115,17.0918666667,21.6463333333,12.6846
577.58,13.5539333333,39.0686,5.84433333333,32.4286,11.9315333333,13.687,18.9019166667,17.067,21.6276666667,12.6861333333
577.92,13.4746666667,39.0114666667,5.8104,32.3606666667,11.9174666667,13.6798666667,18.9235,17.0009333333,21.5744,12.6786666667
578.26,13.4546666667,38.9814,5.7868,32.2918,11.8804,13.6329333333,18.91075,16.9562,21.5236666667,12.6468
578.60,13.504,39.0436,5.7966,32.3423333333,11.8952666667,13.6566,18.9814166667,16.9898,21.5922,12.6688666667
578.94,13.5863333333,39.1312,5.85946666667,32.4344,11.9584666667,13.6900666667,19.14425,17.05,21.6742,12.7519333333
579.28,13.6737333333,39.2352666667,5.8782,32.5386666667,12.0467333333,13.7472666667,19.2510833333,17.1016666667,21.7432666667,12.816
579.61,13.6516,39.1626,5.86146666667,32.47,11.9910666667,13.7114666667,19.2455833333,17.0537333333,21.698,12.8066666667
579.95,13.6273333333,39.1129333333,5.85626666667,32.416,11.9582,13.6659333333,19.2468333334,17.0331333333,21.7049333333,12.7752
580.29,13.6029333333,39.1512,5.81133333333,32.4260666666,11.9518,13.6488,19.2733333333,17.0386666667,21.7408,12.7726666667
580.63,13.6308,39.1487333333,5.7794,32.4389333333,11.9674666667,13.6707333333,19.3011666667,17.0394666667,21.7757333333,12.7661333333
580.97,13.7424,39.2582,5.80553333333,32.4904,11.9924666667,13.6966,19.3571666667,17.1145333333,21.8524666666,12.8130666667
581.31,13.7751333333,39.3409333333,5.81486666666,32.5674,12.0437333334,13.7385333333,19.4050833333,17.1926,21.9489333333,12.8742
581.65,13.7797333333,39.3780666667,5.818,32.6096,12.0415333333,13.7790666667,19.4694166667,17.1994666667,21.971,12.9290666667
581.98,13.7457333333,39.3509333333,5.79113333333,32.5902,12.0149333333,13.7574666667,19.4001666667,17.1598666667,21.9892,12.9231333333
582.32,13.6434,39.2660666667,5.7332,32.4877333334,11.9214,13.6894666667,19.37175,17.0906666666,21.9386,12.827
582.66,13.7033333333,39.3458,5.79093333333,32.5892,11.9938666667,13.7544666667,19.4734166666,17.1739333333,22.0478,12.905
583.00,13.7208,39.3595333333,5.80166666667,32.5829333333,12.0184666667,13.7809333333,19.509,17.1706666667,22.0564666667,12.9298666667
583.34,13.7856,39.3369333333,5.84753333333,32.6032666667,12.0466666667,13.8326,19.5515833333,17.2168,22.0690666667,12.9725333333
583.68,13.8152666667,39.3717333333,5.93946666667,32.6529333333,12.0993333333,13.9056666667,19.65325,17.2870666667,22.1393333333,13.0212
584.01,13.7997333333,39.3481333333,5.92626666667,32.6617333334,12.0964,13.8862,19.6330833333,17.2508666667,22.116,12.9944666667
584.35,13.7752666667,39.3034666667,5.90646666667,32.6456,12.074,13.8576666667,19.6685833333,17.181,22.0998666667,12.973
584.69,13.7968,39.2928,5.96246666667,32.659,12.1295333333,13.8973333333,19.71425,17.2324666667,22.1524,12.9836666667
585.03,13.7924,39.2818,5.9512,32.6416,12.1326,13.8719333333,19.7096666667,17.2206,22.1230666667,12.9526
585.37,13.7968666667,39.3136,5.9326,32.6083333333,12.1251333333,13.8714,19.6609166667,17.2084666667,22.1293333333,12.9513333334
585.70,13.7934,39.3511333333,5.88333333334,32.5858666667,12.1091333333,13.8456666666,19.636,17.133,22.1096,12.9240666667
586.04,13.7647333333,39.3213333333,5.8386,32.558,12.0662666667,13.8642,19.5815833334,17.1140666667,22.0848666667,12.9246
586.38,13.6957333333,39.3251333333,5.78733333333,32.5226666666,12.0019333333,13.8266,19.5825833333,17.068,22.0724,12.8786
586.72,13.6927333333,39.3760666667,5.7762,32.5348,12.0224,13.8134,19.5686666667,17.0804666667,22.0920666667,12.8954666667
587.06,13.7888666666,39.454,5.81826666667,32.6196666667,12.0986666667,13.899,19.7119166667,17.1838666667,22.2061333333,13.0095333333
587.39,13.789,39.504,5.84553333333,32.6621333333,12.0944,13.9136,19.6856666667,17.1932,22.2116,13.0225333333
587.73,13.7488,39.4669333333,5.80013333333,32.6074,12.0176,13.8423333333,19.632,17.1549333334,22.1352,12.9756
588.07,13.7776666667,39.528,5.86666666667,32.6454666667,12.0592666667,13.929,19.6898333333,17.2176,22.2217333333,13.0082666667
588.41,13.8224,39.54,5.923,32.7117333333,12.1075333333,13.974,19.74375,17.291,22.2910666667,13.0986
588.74,13.8566666667,39.5900666667,5.99433333333,32.7655333333,12.1657333333,14.0185333333,19.8001666667,17.3839333333,22.3594,13.1460666667
589.08,13.9346666667,39.6982666667,6.0782,32.8558666667,12.2458666667,14.0765333333,19.905,17.4417333333,22.4578,13.1933333333
589.42,13.9614,39.7735333333,6.12033333333,32.9130666667,12.291,14.1289333333,19.9226666667,17.4934666667,22.4773333333,13.2313333333
589.76,13.9806666667,39.7624666667,6.12013333333,32.9266,12.2864666667,14.1059333333,19.9438333333,17.4776,22.4948666667,13.2220666666
590.09,13.8622,39.6544666667,6.043,32.8710666667,12.1997333333,14.0183333333,19.8276666667,17.4112666667,22.4397333333,13.1422
590.43,13.9368,39.7499333334,6.09706666667,32.9395333333,12.2867333333,14.1243333333,19.9409166667,17.5142666667,22.5582,13.1957333333
590.77,13.947,39.7798666667,6.09933333333,32.9915333333,12.3096666667,14.1574,19.9453333333,17.5221333333,22.6355333333,13.2101333333
591.11,13.9008,39.7400666667,5.999,33.0001333333,12.2340666667,14.0898666666,19.9155833333,17.4784666667,22.5903333333,13.16
591.44,13.9170666666,39.7770666667,6.03353333333,33.0991333333,12.2824,14.1388666667,19.9824166666,17.5132666667,22.6784,13.1876
591.78,13.9608666667,39.8307333333,6.0474,33.1381333333,12.3038666667,14.1834,20.051,17.5458666667,22.7277333333,13.2057333333
592.12,13.9204666667,39.8049333333,6.02353333333,33.1149333333,12.3043333333,14.1621333333,20.0489166667,17.5460666667,22.7469333333,13.1874666667
592.46,13.9051333333,39.6796,5.9828,33.0364666667,12.2804666667,14.0905333333,20.0325833333,17.486,22.7224666667,13.1261333333
592.79,13.8478,39.6524,5.91306666667,32.9950666667,12.2233333333,14.0612,19.9933333333,17.4430666666,22.6804,13.1083333333
593.13,13.8446,39.6735333333,5.94933333333,32.9436666667,12.2280666667,14.0762,19.98125,17.4106666667,22.6780666667,13.0863333333
593.47,13.8488,39.6586666667,5.953,32.9544,12.2196,14.0711333333,19.9809166666,17.4154666667,22.6684,13.1439333334
593.80,13.8143333333,39.6549333333,5.91593333333,32.9306666667,12.1902666667,14.0113333333,19.98925,17.3867333333,22.6358666666,13.1148666667
594.14,13.8234666667,39.6535333333,5.98406666667,32.9128,12.2517333333,14.0570666667,20.00275,17.4096,22.682,13.1425333333
594.48,13.7962666667,39.6353333333,5.92633333333,32.8382666667,12.2233333333,14.0042666667,19.9575,17.3636,22.6309333333,13.0861333333
594.81,13.7612,39.5668666667,5.9004,32.7883333333,12.1747333333,13.9714666667,19.9156666667,17.3360666667,22.6007333333,13.0635333334
595.15,13.7979333333,39.6025333333,5.90953333333,32.8308666666,12.1805333333,13.9833333333,19.8830833333,17.3375333333,22.6297333333,13.0708666666
595.49,13.8095333333,39.7210666667,5.91953333333,32.9178666667,12.1999333333,14.0376,19.8635,17.3806,22.7147333333,13.0980666667
595.82,13.8377333333,39.7616,5.9512,32.9984666667,12.2210666666,14.0739333333,19.9144166667,17.4572666667,22.7510666667,13.111
596.16,13.8573333333,39.7660666667,5.94813333334,33.0467333333,12.2288,14.0882666667,19.9446666667,17.4718,22.7376,13.1317333333
596.50,13.8832,39.7612666667,5.96606666667,33.043,12.2453333333,14.1086666667,19.9326666667,17.4867333333,22.7522666667,13.1289333333
596.83,14.0262666666,39.9025333333,6.10546666667,33.1566666667,12.3895333333,14.2677333333,20.0781666667,17.6230666667,22.8568666667,13.2782
597.17,14.0076,39.933,6.07373333334,33.1692666667,12.3705333333,14.2528666667,20.0729166667,17.6072,22.8594666667,13.2527333333
597.51,14.0284666667,39.9718,6.11,33.2264,12.3885333333,14.289,20.0915,17.6280666667,22.8812666667,13.2889333333
597.84,14.0400666667,40.0609333333,6.10373333333,33.2746,12.388,14.2934666667,20.12875,17.6158666666,22.9389333333,13.2906
598.18,14.0638666666,40.124,6.1352,33.3461333334,12.4145333333,14.3598666667,20.2138333333,17.6443333333,22.9683333333,13.3322
598.52,14.1102,40.1320666667,6.15366666667,33.3221333334,12.4572666667,14.3584,20.3129166667,17.6623333333,23.0008,13.3922
598.85,14.1590666667,40.1358666667,6.20693333333,33.3212666667,12.5054666667,14.4046,20.3110833333,17.6444666667,23.0646666667,13.4411333333
599.19,14.1582666667,40.1209333333,6.2288,33.2895333333,12.5082,14.4184,20.32775,17.6334,23.1168666667,13.4586666667
599.53,14.1928666667,40.1588,6.2054,33.3324,12.5085333333,14.4166666667,20.4143333333,17.6486666667,23.1671333333,13.4686666666
599.86,14.1274666667,40.0326,6.09646666667,33.2244666667,12.4094,14.3268666667,20.2795,17.5656666667,23.1214666667,13.3706
600.20,14.2118666667,40.1246666667,6.13686666667,33.2892666667,12.4544666667,14.3659333333,20.35375,17.6156,23.1756,13.4410666667
600.53,14.2214,40.0837333333,6.10273333333,33.2266666666,12.4278,14.3611333333,20.3705,17.6086,23.1784666667,13.4002666667
600.87,14.1900666667,40.0041333333,6.08906666667,33.2098666667,12.4401333333,14.3868666667,20.3471666667,17.6172,23.1640666667,13.3960666667
601.21,14.179,39.9502666667,6.0652,33.1382,12.4219333333,14.3520666667,20.3358333333,17.6056,23.1340666667,13.3798666667
601.54,14.1628666667,39.9413333333,6.07806666667,33.1683333333,12.4248666667,14.3873333333,20.29975,17.6247333333,23.1314,13.3908666667
601.88,14.2175333333,40.0570666667,6.132,33.2302666667,12.4931333333,14.4498666666,20.4118333333,17.7244,23.1716666667,13.4286
602.21,14.242,40.1120666667,6.145,33.2706,12.5261333333,14.4773333333,20.4588333333,17.7915333333,23.1625333333,13.4547333333
602.55,14.2199333333,40.1316666667,6.15206666667,33.2718666667,12.5524666667,14.4916666667,20.46225,17.8324,23.1842,13.4462666667
602.88,14.2069333333,40.1644,6.14153333333,33.3079333333,12.5506,14.5282,20.4725833334,17.842,23.2408666667,13.4587333333
603.22,14.1899333333,40.1164,6.12193333333,33.2388,12.5480666667,14.5296666667,20.4335,17.8300666667,23.2327333333,13.4534666667
603.56,14.2287333333,40.2134666667,6.1592,33.3176666667,12.609,14.5708,20.45475,17.8756,23.3006,13.5024666667
603.89,14.2522,40.24,6.18706666667,33.3198,12.6186666667,14.5863333333,20.4235,17.8971333333,23.3221333333,13.5230666667
604.23,14.2422,40.2987333333,6.18386666667,33.3512666667,12.6232666667,14.5894,20.4684166667,17.9294,23.3674666667,13.5368
604.56,14.2484666667,40.354,6.18393333333,33.3864666667,12.644,14.6171333333,20.4979166667,17.9552666666,23.4214,13.5378
604.90,14.1976666667,40.2881333333,6.13833333333,33.3236666667,12.5979333333,14.5655333333,20.4225,17.8902,23.3922,13.5182
605.23,14.1998,40.3034,6.133,33.3292666666,12.5848,14.5416,20.4035833333,17.8438,23.4292,13.4946
605.57,14.1828,40.2583333333,6.11813333333,33.3044,12.5706,14.5444666667,20.3610833333,17.7694666667,23.4094,13.5006
605.90,14.1900666667,40.2608,6.13566666667,33.337,12.5927333333,14.5399333333,20.4150833333,17.7734,23.4182666667,13.5314
606.24,14.2399333333,40.2842666667,6.2048,33.386,12.6167333333,14.5649333333,20.4759166667,17.792,23.4704666667,13.5965333333
606.58,14.2442,40.2769333333,6.22013333333,33.3902,12.5974,14.6004,20.5603333333,17.8029333333,23.4887333333,13.6126666667
606.91,14.2763333333,40.3638666667,6.23846666667,33.4609333333,12.624,14.6263333333,20.7145,17.8498666667,23.5392,13.6493333333
607.25,14.3275333333,40.3524666666,6.29333333333,33.4937333333,12.6851333333,14.6792666667,20.7761666666,17.9102,23.6002666667,13.707
607.58,14.3854,40.3768666667,6.34653333334,33.5216,12.6948666667,14.7509333333,20.8549166667,17.9346,23.6154666667,13.7466
607.92,14.4044666667,40.4348666667,6.36806666667,33.5644,12.7126666667,14.8338,20.9604166667,17.9800666667,23.7038,13.7934
608.25,14.4572,40.4976,6.4386,33.6256666667,12.7912,14.9084,21.0935,18.0537333333,23.7830666667,13.8964
608.59,14.3888,40.4650666667,6.4262,33.5534666667,12.7037333333,14.8671333333,21.1461666667,18.0323333333,23.7569333333,13.8861333333
608.92,14.4062,40.4365333333,6.45866666667,33.4880666667,12.7254666667,14.902,21.2261666667,18.0547333333,23.7608666667,13.8925333333
609.26,14.3833333333,40.3766,6.43013333333,33.4363333333,12.6918,14.9102,21.3345,18.0643333333,23.7436,13.8905333333
609.59,14.3534,40.3198,6.3858,33.3917333333,12.6702,14.8541333333,21.4255,18.0231333333,23.7162666667,13.8953333333
609.93,14.2614,40.1504,6.31053333333,33.2136,12.5964,14.7857333333,21.3838333333,17.8874666667,23.6229333333,13.8618666667
610.26,14.2494,40.1154666667,6.2752,33.1649333333,12.5681333333,14.8065333334,21.4615833333,17.8393333333,23.6108,13.8890666667
610.60,14.2163333333,40.088,6.27373333333,33.1482,12.5564666667,14.7814,21.54825,17.8122,23.6158,13.9322666667
610.93,14.1648666666,39.9736,6.22106666667,33.0673333333,12.4928666666,14.7108,21.5654166666,17.7390666667,23.5338666667,13.9173333333
611.27,14.1661333333,39.9828666667,6.21406666667,33.0658666667,12.4972,14.7216666667,21.61875,17.7605333333,23.561,13.986
611.60,14.2880666667,40.0843333333,6.27793333333,33.1633333333,12.6538,14.8202,21.7819166667,17.8824666667,23.6808,14.0872
611.93,14.3168,40.1658666667,6.28313333333,33.2220666667,12.6684666667,14.8226,21.8213333334,17.8671333333,23.7489333333,14.1373333333
612.27,14.337,40.2000666667,6.30713333333,33.2411333333,12.7198,14.8554,21.8346666667,17.8665333333,23.8150666667,14.1926666667
612.60,14.3415333333,40.1942,6.3102,33.3068,12.7385333333,14.8794,21.8153333333,17.8660666667,23.851,14.2225333333
612.94,14.46,40.3388666667,6.35233333333,33.5010666667,12.8254666667,14.9787333333,21.91525,17.9772,23.9908666667,14.2924
613.27,14.4040666667,40.311,6.29273333333,33.4539333333,12.7306666667,14.8685333333,21.8304166667,17.9077333333,23.9752666667,14.1908
613.61,14.3894666667,40.243,6.24266666667,33.4,12.6984666667,14.8296,21.7615833333,17.8764666667,23.9362666667,14.1154666667
613.94,14.488,40.3650666667,6.3378,33.5466666666,12.7885333333,14.9306,21.8245,17.9682,24.0894666667,14.1924
614.28,14.4706666667,40.338,6.33993333333,33.5833333333,12.7756666667,14.9569333333,21.7950833333,17.956,24.1039333333,14.1233333333
614.61,14.4116666667,40.1833333333,6.32013333333,33.5104666667,12.6999333333,14.91,21.6520833333,17.849,24.0424,14.0663333333
614.94,14.3706,40.1692,6.3038,33.5249333333,12.6834,14.917,21.6215,17.8677333333,24.0463333333,14.0692666667
615.28,14.2989333333,40.1120666667,6.26713333333,33.5570666667,12.6145333333,14.8454666667,21.5448333333,17.8084666667,23.9964,13.968
615.61,14.2982666667,40.1624666667,6.2624,33.4877333333,12.5932666667,14.8243333333,21.4865,17.8123333333,23.9967333333,13.9470666667
615.95,14.2404666667,40.0558666667,6.26606666667,33.4260666667,12.5270666667,14.7487333333,21.3615833333,17.7316666667,23.9264,13.8894
616.28,14.2712666667,40.1601333333,6.319,33.5239333333,12.5904,14.8463333333,21.37025,17.7998666667,23.9699333333,13.959
616.61,14.2750666667,40.1879333333,6.34006666667,33.5746666667,12.6052,14.8494666667,21.3498333333,17.8302666667,24.0030666666,13.9832666667
616.95,14.3215333333,40.2946666666,6.37213333333,33.6562,12.6533333333,14.8852,21.4003333333,17.8616666667,24.0439333333,13.9892666667
617.28,14.3317333333,40.3024666667,6.3728,33.6022,12.6338,14.8879333333,21.3758333334,17.8387333333,24.0226,13.9975333333
617.62,14.389,40.5148,6.4144,33.7506666667,12.6895333333,14.943,21.5114166667,17.9226,24.1033333333,14.0894666667
617.95,14.4386,40.5640666666,6.4354,33.7604,12.7132666667,14.974,21.55675,17.9346,24.1226666667,14.0802666667
618.28,14.5118666667,40.7415333333,6.49146666666,33.8340666666,12.7896,15.0648,21.6256666667,17.9989333333,24.168,14.1586
618.62,14.5550666667,40.7208,6.54953333333,33.8817333333,12.846,15.1497333333,21.6749166666,18.0307333333,24.1849333333,14.2109333333
618.95,14.6584666667,40.9433333333,6.59286666667,34.0166,12.9471333333,15.2871333333,21.8065833333,18.1548666666,24.315,14.2773333333
619.28,14.6906,40.8591333333,6.63753333333,33.9763333333,12.9488,15.2772,21.8048333333,18.1483333334,24.2891333333,14.2612666667
619.62,14.7161333333,41.0197333334,6.6298,34.0078666667,12.9928666667,15.3384666667,21.86025,18.1980666667,24.3454666667,14.281
619.95,14.6372666667,40.9157333333,6.5328,33.8786666667,12.9208666667,15.2593333334,21.78625,18.1121333333,24.2599333333,14.2375333333
620.28,14.6258,40.9324,6.48386666667,33.9008666667,12.8976,15.2182,21.8001666667,18.1246,24.2684666667,14.1944
620.62,14.6670666667,40.9651333333,6.49686666667,33.9256666667,12.9358,15.2268666667,21.8274166667,18.1652666667,24.2744666667,14.189
620.95,14.6306666667,40.8907333333,6.45666666666,33.8836,12.9188666667,15.1933333333,21.8281666667,18.1165333333,24.2555333333,14.1756
621.28,14.5869333333,40.8494666667,6.36906666667,33.8724,12.8867333333,15.1606666667,21.8001666667,18.1037333333,24.2346666667,14.1362
621.62,14.6541333333,41.0415333333,6.4606,33.9834,12.9662666667,15.2302,21.8605,18.1967333333,24.3774666667,14.21
621.95,14.5918,40.9242666667,6.42906666667,33.8748,12.9372666667,15.1738,21.8003333333,18.1409333333,24.3078,14.1912
622.28,14.5996666667,41.017,6.4128,33.9245333333,12.9802666667,15.1906666666,21.8663333333,18.1557333333,24.3405333333,14.2521333333
622.62,14.6692666667,40.9698666667,6.4546,33.9344,12.9911333333,15.2093333333,21.87675,18.1709333333,24.37,14.3109333333
622.95,14.6832666667,40.9907333333,6.51753333333,33.9638,13.0474,15.2637333333,21.9185833333,18.2524,24.4289333333,14.3736
623.28,14.6727333333,40.9832666667,6.5262,33.9713333333,13.0526666667,15.2877333333,21.9449166667,18.2326,24.458,14.3902666667
623.62,14.6002,40.929,6.47713333333,33.9001333333,12.9796666667,15.2446,21.8325,18.1908666667,24.4195333333,14.3019333333
623.95,14.623,41.0212,6.48766666667,33.8802,12.9792666667,15.2688,21.8020833333,18.2287333334,24.4086,14.3326
624.28,14.7036666667,41.0998666666,6.52693333333,33.9293333333,13.0614,15.3126,21.83975,18.2953333333,24.515,14.4122
624.62,14.6919333333,41.0190666667,6.465,33.9391333333,13.0301333333,15.3116,21.7450833333,18.3009333333,24.4476666667,14.3785333333
624.95,14.7521333333,41.1355333333,6.50526666667,34.028,13.0812,15.3818,21.7933333333,18.3956,24.5451333333,14.4042
625.28,14.8472666667,41.2704,6.60466666667,34.1718666667,13.1492666667,15.4879333333,21.8740833333,18.4994,24.6869333333,14.4718666666
625.61,14.8372666666,41.2493333333,6.6316,34.2038,13.1708666666,15.5059333333,21.8646666666,18.5037333333,24.6822,14.4343333333
625.95,14.8572,41.3222666667,6.6198,34.2651333333,13.1598666667,15.5068666667,21.8344166667,18.5148666667,24.7104,14.4078666667
626.28,14.8837333333,41.3384,6.6256,34.2522666667,13.1886666667,15.5264,21.8185833333,18.5440666667,24.73,14.4144
