wavelength,Back_CoeFlam,Belly_CoeFlam,Breast_CoeFlam,Crissum_CoeFlam,Crown_CoeFlam,DorTail_CoeFlam,Patch10_CoeFlam,Patch11_CoeFlam,Rump_CoeFlam,Throat_CoeFlam,WingTip_CoeFlam
579.28,13.5279333333,44.812,36.524,26.9894,6.66373333333,7.9682,21.5378666667,24.8460666667,20.7593666667,24.1138666667,10.9772666667
579.61,13.5386296296,44.8326,36.5431333333,26.9966666667,6.68066666666,7.9852,21.5500666667,24.8521333334,20.7665333333,24.0817333333,10.9664666667
579.95,13.5530592592,44.8428666667,36.5659333333,27.0202666667,6.70473333334,7.9938,21.5727333333,24.8563333333,20.7744666667,24.0820666667,10.9887333333
580.29,13.4648444444,44.871,36.5690666667,26.9985333333,6.6136,7.91906666667,21.5460666667,24.8071333333,20.7078333333,23.9999333333,10.9351333333
580.63,13.4668518519,44.876,36.5743333333,27.0048,6.62586666667,7.93406666667,21.5597333333,24.7966,20.7120666667,24.0306666667,10.9518666667
580.97,13.4933777778,44.867,36.6323333333,27.0092,6.62946666667,7.93886666667,21.5796666667,24.8174666667,20.7325666667,24.0604666667,10.9784666667
581.31,13.4673925926,44.9387333333,36.6905333333,27.0450666667,6.59926666666,7.93446666667,21.5989333333,24.8558,20.7373333333,24.0798,10.9571333333
581.65,13.4104222222,44.8535333333,36.6412666667,27.0156666667,6.56613333333,7.88986666667,21.5585333333,24.8178,20.6918333333,24.0113333333,10.9035333333
581.98,13.4812296296,44.8800666667,36.6691333333,27.0683333333,6.60693333334,7.9316,21.6154,24.8507333333,20.7315666667,24.0881333334,10.9482
582.32,13.463362963,44.8608666667,36.6869333333,27.0235333333,6.56733333333,7.86886666667,21.5785333333,24.8082666667,20.6657,24.0503333333,10.9036
582.66,13.5074740741,44.8158666667,36.6576666667,27.0149333333,6.60433333333,7.92286666667,21.6072,24.7952666667,20.6588,24.0472,10.9869333333
583.00,13.5360666667,44.9037333333,36.7042666667,27.0736,6.62673333333,7.95126666667,21.6454,24.8649333333,20.729,24.0734666667,11.0154
583.34,13.5955703704,44.9617333333,36.7632666667,27.1092,6.6936,7.99626666667,21.6996666667,24.9172666667,20.7935666667,24.1409333333,11.1200666667
583.68,13.6162666667,45.0268666666,36.8558666667,27.1221333333,6.69139999999,7.99413333333,21.7054,24.953,20.8123666667,24.1744,11.1184666667
584.01,13.6284296296,45.0234666667,36.866,27.1592666667,6.6828,7.98353333333,21.6941333333,24.9830666667,20.8217666667,24.2018,11.1333333333
584.35,13.6455481481,45.0247333333,36.8978,27.1675333333,6.6496,7.94886666667,21.7018,24.9914666667,20.8363333333,24.1582,11.1287333333
584.69,13.7121185185,45.1288,36.9826,27.2266666667,6.69526666667,8.01553333333,21.7501333333,25.0578666667,20.9079,24.2358,11.1872666667
585.03,13.7532814815,45.1483333333,37.0350666667,27.2416,6.72833333334,8.0348,21.7978,25.0900666667,20.9463333333,24.2542666667,11.2266
585.37,13.7999407407,45.2328666667,37.0999333333,27.3254666667,6.75793333333,8.08793333333,21.844,25.1206666667,20.9863666667,24.3064,11.2948666667
585.70,13.7180074074,45.2412,37.0980666666,27.2922,6.72933333333,8.05426666667,21.7964,25.0823333333,20.9715666667,24.25,11.2620666667
586.04,13.7548222222,45.3294,37.1597333333,27.3924,6.79153333333,8.13266666667,21.8691333333,25.158,21.0589333333,24.337,11.3141333334
586.38,13.757,45.3858666667,37.2352,27.4425333333,6.7914,8.11093333333,21.8827333333,25.2251333333,21.0740666667,24.3637333333,11.3000666667
586.72,13.7793851852,45.3567333333,37.2286,27.4274666667,6.81113333333,8.106,21.8898,25.2266666667,21.0802,24.4032,11.3317333333
587.06,13.6816074074,45.2604,37.1756,27.3464666667,6.71213333333,8.0176,21.7824666667,25.1301333333,21.0089666666,24.3304,11.2212666667
587.39,13.7236444444,45.3089333333,37.1775333333,27.3949333333,6.75253333334,8.04166666667,21.8531333333,25.1684,21.0453,24.3856,11.2912
587.73,13.7580814815,45.3436,37.193,27.3875333333,6.78826666667,8.0594,21.8917333333,25.1814666667,21.0935333333,24.4172666667,11.3287333333
588.07,13.796437037,45.4584,37.2901333333,27.4466,6.84946666666,8.12186666666,21.9607333333,25.2607333333,21.1336,24.508,11.3831333333
588.41,13.7764296296,45.4218,37.2678,27.4384666667,6.85119999999,8.08733333334,21.9448,25.2406666667,21.0994,24.4485333333,11.3678
588.74,13.8050962963,45.4395333333,37.2937333333,27.4551333334,6.89239999999,8.122,21.9623333333,25.2514,21.1276,24.4776666667,11.4164666667
589.08,13.8675407407,45.5418,37.3996,27.5204666667,6.96533333333,8.201,22.0660666667,25.3392,21.2239666667,24.564,11.4814666667
589.42,13.9740592592,45.6168,37.5102666667,27.5964,7.05193333334,8.28866666667,22.1523333333,25.416,21.3178,24.6206666667,11.5552
589.76,14.0309851852,45.6185333333,37.5624666667,27.6186,7.09340000001,8.32193333333,22.1903333333,25.4209333334,21.3439666666,24.6183333333,11.6164666667
590.09,14.0400888889,45.6307333333,37.5624666666,27.6024666667,7.09060000001,8.3578,22.2013333333,25.4174666667,21.3537333333,24.6074,11.6080666666
590.43,14.0094740741,45.608,37.5431333333,27.5783333333,7.05079999999,8.34199999999,22.1942666667,25.3783333333,21.3064333333,24.5706,11.5580666667
590.77,14.0618740741,45.681,37.596,27.6344,7.08146666666,8.3852,22.2992666667,25.4518,21.3424,24.6298,11.602
591.11,14.0861777778,45.6947333333,37.6242,27.6572666667,7.10686666667,8.42013333333,22.3226666667,25.4645333333,21.3886,24.6228,11.61
591.44,14.1401555556,45.6984666667,37.6459333333,27.6885333333,7.15693333334,8.50533333333,22.3638,25.4849333334,21.4013,24.6369333333,11.6437333333
591.78,14.1453703704,45.6569333333,37.6338666667,27.6933333333,7.17573333333,8.50346666667,22.3634,25.485,21.4192,24.6226666667,11.6452666667
592.12,14.1025481481,45.5848666667,37.5864666666,27.6574666666,7.13020000001,8.46580000001,22.3362666667,25.4452,21.3639666667,24.6245333333,11.6196666667
592.46,14.1201037037,45.6396666667,37.6370666667,27.7354,7.14413333333,8.486,22.3865333333,25.4805333333,21.3961333333,24.6649333333,11.6282666667
592.79,14.1396740741,45.6213333333,37.5986,27.7193333333,7.14493333333,8.4924,22.3977333333,25.4699333333,21.4105666667,24.6718,11.6302
593.13,14.1635481482,45.6843333333,37.6208666667,27.7575333333,7.12366666667,8.49553333334,22.4338666667,25.513,21.4018333333,24.6991333333,11.6694
593.47,14.1615925926,45.7372,37.6034666667,27.7408,7.09893333334,8.47986666666,22.4008666667,25.5342,21.3670666667,24.7177333333,11.6493333333
593.80,14.1822740741,45.7753333333,37.6304666667,27.7738,7.13513333333,8.47773333333,22.4503333333,25.5621333333,21.4417666667,24.7555333333,11.6996
594.14,14.1687185185,45.7859333333,37.6390666667,27.7730666666,7.11626666666,8.44893333334,22.4429333333,25.5692,21.4415,24.752,11.7178666667
594.48,14.2049111111,45.8290666667,37.6605333333,27.8162,7.14946666667,8.46933333333,22.4772,25.6034666667,21.4770666667,24.8230666667,11.7551333333
594.81,14.2284888889,45.8146666667,37.6702,27.8168666667,7.1668,8.47966666667,22.4673333333,25.6395333333,21.4790666667,24.8608666667,11.7659333333
595.15,14.2174148148,45.8985333333,37.7442,27.8205333333,7.14506666667,8.44939999999,22.4763333333,25.6722666667,21.4853666667,24.8703333333,11.7555333333
595.49,14.2008,45.8857333333,37.7396666666,27.7878666667,7.0988,8.43860000001,22.4450666667,25.6476666667,21.4411666667,24.8426,11.7118666667
595.82,14.2402148148,45.9677333333,37.8057333333,27.8134,7.1452,8.46946666666,22.4726,25.6811333333,21.4831,24.8596666667,11.7461333333
596.16,14.1954148148,45.9084666666,37.7662666667,27.7352666667,7.1144,8.45039999999,22.4404,25.649,21.4386333333,24.816,11.7574
596.50,14.1560444444,45.9012,37.7664,27.7150666667,7.06959999999,8.4088,22.3756,25.6117333333,21.3922333333,24.7680666667,11.7402
596.83,14.1210518518,45.9074666667,37.7361333333,27.6820666667,7.04586666667,8.348,22.3271333333,25.5663333333,21.3777333333,24.7627333333,11.6932666667
597.17,14.102562963,45.8828666667,37.7394666667,27.6706666666,7.04246666667,8.34086666667,22.3399333333,25.5811333333,21.3882666667,24.7524666667,11.6984
597.51,14.1240592593,45.9506,37.7909333333,27.7031333333,7.0372,8.36966666667,22.349,25.6009333333,21.3667666667,24.7904,11.7032
597.84,14.1301481482,45.9342666667,37.8087333333,27.7046666667,7.07366666667,8.39213333333,22.3478,25.5828,21.3616,24.7650666667,11.7254666667
598.18,14.1261777778,45.9382,37.8388,27.7004666667,7.08866666667,8.39173333334,22.3304,25.5703333333,21.3473333333,24.7418666667,11.7274666667
598.52,14.1039037037,45.962,37.8693333333,27.6864,7.0834,8.39206666666,22.3493333333,25.5540666667,21.3202333334,24.7240666667,11.7118
598.85,14.0605555556,45.8592666667,37.7800666667,27.6337333333,7.0614,8.35746666666,22.2873333333,25.486,21.2651333333,24.6607333333,11.6617333333
599.19,14.0207703704,45.8934666667,37.7966666667,27.6158,7.03793333333,8.32106666667,22.2918666667,25.4590666667,21.2436,24.6440666667,11.67
599.53,13.9909555556,45.884,37.7658,27.5964,6.98746666667,8.31533333333,22.3042,25.4401333333,21.2284666667,24.6254666667,11.6352666667
599.86,14.0949185185,46.0379333333,37.8801333333,27.7088,7.0622,8.35893333334,22.4338666667,25.5252666667,21.3264333333,24.7369333333,11.6688666667
600.20,14.0753259259,45.9494666667,37.8376,27.6456666667,7.06999999999,8.32526666667,22.4234,25.5010666667,21.2941333333,24.6885333333,11.6344
600.53,14.0947851852,45.9500666667,37.8705333333,27.6562666667,7.09700000001,8.38293333333,22.4801333333,25.5190666667,21.3376,24.7184666667,11.6575333333
600.87,14.1543777778,45.9844666667,37.9274,27.6816666667,7.14220000001,8.42933333334,22.5232,25.5524,21.3977,24.753,11.6908666667
601.21,14.1840444444,45.9521333333,37.9424666667,27.6769333333,7.18626666666,8.44906666666,22.5875333333,25.5683333333,21.4497666667,24.7541333333,11.7138666667
601.54,14.2466740741,46.0704666667,38.033,27.7489333333,7.21280000001,8.47799999999,22.6763333333,25.6389333333,21.5537666667,24.8618,11.7361333334
601.88,14.2882444444,46.1164666667,38.0617333333,27.7734,7.21906666667,8.51673333334,22.7128666667,25.6917333333,21.6115333333,24.8564666667,11.7712666667
602.21,14.3355851852,46.1594666667,38.0903333333,27.8164,7.24726666667,8.57233333334,22.7384,25.7257333334,21.6885333333,24.9097333333,11.8394666667
602.55,14.4872518518,46.2827333333,38.2385333333,27.9612666667,7.37413333334,8.7048,22.8732,25.8776666667,21.8293333333,25.0526666667,12.0160666667
602.88,14.5573851852,46.3238666667,38.2544666667,28.0206666667,7.44193333333,8.75740000001,22.9248,25.939,21.9048333334,25.1234666667,12.0802
603.22,14.6089333333,46.3634666667,38.2913333333,28.0632666667,7.51180000001,8.82826666667,22.9557333333,25.9924,21.9464,25.1854666666,12.1615333333
603.56,14.5608814815,46.2627333333,38.2058666667,27.9757333333,7.44733333333,8.80633333334,22.8662,25.9277333333,21.8883666667,25.1024666667,12.1130666667
603.89,14.6092296296,46.2807333333,38.2281333333,28.019,7.49046666667,8.87146666666,22.9216666667,25.9444666667,21.9176666667,25.1482,12.1562
604.23,14.6363481481,46.3273333333,38.2796,28.0656,7.51839999999,8.89753333333,22.9363333333,25.9734666667,21.9409,25.177,12.2024666667
604.56,14.6037185185,46.3383333333,38.2589333333,28.0615333333,7.50233333333,8.87679999999,22.9308666667,25.9378,21.9068333333,25.1376,12.2047333333
604.90,14.6026444445,46.3473333333,38.2556666667,28.0766666667,7.48526666666,8.883,22.9052,25.9256666667,21.8791333333,25.1489333333,12.2189333333
605.23,14.6091777778,46.3600666667,38.2620666667,28.0888,7.50779999999,8.9182,22.8946,25.9518666667,21.8749333333,25.1221333333,12.2326
605.57,14.5837925926,46.3667333333,38.2485333333,28.0855333333,7.48053333333,8.88986666666,22.8705333333,25.919,21.8536333334,25.1260666667,12.2126
605.90,14.5271111111,46.3199333333,38.1885333333,28.0322,7.43360000001,8.81526666667,22.8102,25.8612666667,21.7681,25.0543333333,12.1563333333
606.24,14.433037037,46.2596666667,38.1153333333,27.9545333333,7.3414,8.73033333333,22.7538,25.7676,21.6820333333,24.9861333333,12.0718666667
606.58,14.3966296296,46.2225333333,38.0909333333,27.9568,7.30866666666,8.70833333333,22.716,25.7502,21.6703666667,24.931,12.0496
606.91,14.3718518519,46.2828666667,38.1226,27.9772666667,7.27026666667,8.64400000001,22.7393333333,25.7324,21.6754,24.9198,12.023
607.25,14.3343851852,46.3132666667,38.1706,28.013,7.25633333333,8.61086666666,22.7417333333,25.7285333333,21.679,24.9248,12.0176
607.58,14.2869555556,46.3725333333,38.2106,27.9990666667,7.21700000001,8.56326666667,22.6816,25.7392666667,21.6604333333,24.9163333333,11.9910666667
607.92,14.1171925926,46.2006,38.0706666666,27.8434666667,7.0514,8.40146666667,22.5489333333,25.5917333333,21.4999333333,24.7280666667,11.8368
608.25,13.9880592592,46.0655333333,37.9882666666,27.7492666667,6.92619999999,8.27926666666,22.422,25.5034,21.3925666667,24.6096666667,11.7191333333
608.59,13.8110666667,45.8941333333,37.8245333333,27.6216,6.78360000001,8.10346666666,22.2646666667,25.3826,21.2600333333,24.407,11.5902
608.92,13.6485777778,45.741,37.6797333333,27.5093333333,6.6126,7.9228,22.1024666667,25.2124,21.0976,24.2781333333,11.4640666667
609.26,13.4213925926,45.4242,37.4453333333,27.3073333334,6.44266666667,7.7122,21.8920666667,24.9976,20.8717666667,24.0172666666,11.2496666667
609.59,13.2744592593,45.2724,37.3302,27.2245333333,6.31193333334,7.57673333333,21.7596666667,24.8872666667,20.7539333334,23.8626,11.1108666667
609.93,13.1260962963,45.1919333333,37.236,27.1325333333,6.17413333334,7.42693333333,21.6144,24.7750666666,20.6243,23.7168,10.9516666667
610.26,12.9180148148,44.9595333333,37.0582,26.9172,6.00206666666,7.225,21.4297333333,24.5776,20.3855333333,23.5168666666,10.7647333333
610.60,12.8017259259,44.7970666666,36.9586,26.8218,5.87979999999,7.11373333333,21.2775333333,24.4501333333,20.2372666667,23.3687333333,10.6424666667
610.93,12.7237037037,44.7265333333,36.8738666667,26.7615333333,5.81100000001,7.00046666667,21.1854666667,24.3792,20.1289,23.2696666667,10.5557333333
611.27,12.555962963,44.5545333333,36.6962,26.6412,5.61073333334,6.79993333333,21.0190666667,24.2224666667,19.9587333333,23.0668666667,10.3971333333
611.60,12.4621185185,44.4546666667,36.5664666667,26.5540666667,5.53253333333,6.68506666667,20.9112666667,24.1200666667,19.8238,22.9622666667,10.2838
611.93,12.4455037037,44.4885333333,36.5838,26.5844666667,5.49173333333,6.6444,20.919,24.0986666667,19.8244,22.9866666667,10.2338666667
612.27,12.4356666667,44.5074,36.5903333333,26.5394,5.451,6.58773333333,20.8738,24.0652,19.7843,22.9699333333,10.1489333333
612.60,12.4527851852,44.4933333333,36.6073333333,26.531,5.47193333334,6.60333333333,20.8982666667,24.1126,19.8105666667,22.9674,10.1538
612.94,12.5920740741,44.735,36.7941333333,26.6898666667,5.58299999999,6.76766666666,21.0285333333,24.2507333333,19.9457333333,23.1574,10.3014666667
613.27,12.6632518518,44.8389333333,36.8892,26.7588,5.62093333333,6.81473333333,21.1182,24.2955333333,20.0043,23.2411333333,10.3548
613.61,12.7119333333,44.82,36.9097333333,26.7716,5.68246666666,6.84986666667,21.1466,24.3122,20.0283333333,23.2815333333,10.4061333333
613.94,12.9593333333,45.1438,37.1841333333,27.0494666667,5.90953333334,7.07786666667,21.3916,24.558,20.2887,23.5308,10.6470666667
614.28,12.9867259259,45.159,37.2189333333,27.0502666667,5.93593333334,7.118,21.4220666667,24.5772666667,20.3047333333,23.5484,10.6692666666
614.61,13.0239925926,45.1630666667,37.2210666667,27.0519333333,5.98699999999,7.18826666667,21.4362,24.5886666667,20.3625333333,23.5656666667,10.7102
614.94,13.1346740741,45.3044,37.3773333333,27.1665333333,6.13639999999,7.305,21.572,24.723,20.4981,23.6976,10.8233333333
615.28,13.3039185185,45.4751333333,37.5571333333,27.3254666667,6.28446666667,7.44553333333,21.6996666667,24.8766,20.6338333333,23.8416,10.9739333333
615.61,13.373037037,45.5026666667,37.5659333333,27.3401333333,6.38413333333,7.52206666666,21.7660666667,24.9136,20.6601,23.8726,11.0487333333
615.95,13.478637037,45.684,37.7499333333,27.5026,6.50453333333,7.6396,21.9172666667,25.0335333333,20.7785333333,24.0304,11.1760666667
616.28,13.5291333333,45.7922666667,37.8292666667,27.5717333334,6.60360000001,7.72686666667,22.0074,25.107,20.8811,24.1192,11.2391333333
616.61,13.6902518519,46.0087333333,38.0354,27.7063333333,6.74246666667,7.8446,22.1671333333,25.2829333333,21.0408,24.2755333333,11.3835333333
616.95,13.8260592593,46.1252,38.1758666667,27.7993333333,6.87013333333,7.96313333333,22.2910666667,25.4347333333,21.143,24.3644,11.4918666667
617.28,13.8990148148,46.2096666667,38.2566666667,27.8713333333,6.93526666667,8.05633333334,22.3556666666,25.4990666666,21.2003666666,24.3969333333,11.5474
617.62,13.8685037037,46.1994,38.2834666667,27.8353333333,6.87366666666,8.04233333333,22.3132,25.4576,21.1612666667,24.3909333333,11.5084666667
617.95,13.9082518518,46.328,38.3802666667,27.9249333333,6.94753333333,8.06806666666,22.3922666667,25.5421333333,21.2635666667,24.4750666667,11.5649333333
618.28,13.8904518518,46.4183333333,38.4495333333,27.9434,6.8986,8.05246666667,22.4264,25.5512666667,21.2317666667,24.5172666667,11.5428
618.62,13.9699851852,46.5278,38.5134,28.0299333333,6.94366666667,8.14093333333,22.5682666667,25.6006666667,21.2874,24.6199333333,11.6018666667
618.95,14.0690444444,46.7088,38.661,28.1928,7.03513333333,8.27833333333,22.7041333333,25.7278,21.4495666667,24.7635333333,11.7354
619.28,14.152962963,46.7972666667,38.7819333333,28.2702666666,7.13066666666,8.37373333334,22.7714666667,25.8301333333,21.5523666667,24.8312,11.8358666667
619.62,14.1915481481,46.7876,38.7882,28.2794,7.16986666667,8.42973333334,22.8168,25.8514666667,21.5984666667,24.8277333333,11.8798666667
619.95,14.1737037037,46.7870666667,38.7781333333,28.2571333333,7.11053333333,8.37666666667,22.7833333333,25.8119333333,21.5266,24.7765333333,11.8581333333
620.28,14.1815407408,46.7078,38.7199333333,28.2663333333,7.10653333333,8.36619999999,22.7796666667,25.7938,21.5073666667,24.7646666667,11.8594
620.62,14.186037037,46.6902666667,38.7044,28.2723333333,7.12573333334,8.405,22.7899333333,25.7739333333,21.5083666667,24.8052,11.9146666667
620.95,14.2103925926,46.7210666667,38.7634666667,28.2696666667,7.13686666667,8.3996,22.8281333333,25.8387333333,21.5531333333,24.8657333333,11.9535333333
621.28,14.2363777778,46.7516,38.7543333333,28.2757333333,7.18466666666,8.43506666667,22.9078,25.905,21.5735666667,24.8954,11.9656
621.62,14.2882296296,46.7376666667,38.7106666667,28.261,7.21526666667,8.47293333334,22.9344666667,25.9444,21.5755,24.9340666667,11.9810666667
621.95,14.3031407408,46.7092,38.7308666667,28.2440666667,7.23653333333,8.48393333333,22.9471333333,25.9696666667,21.5973666667,24.9378666667,12.0168666667
622.28,14.2565407408,46.6288,38.7201333333,28.2014,7.20166666666,8.41946666667,22.8748,25.9124,21.5543666667,24.8456,11.9656666667
622.62,14.1717851852,46.5054666667,38.6262666667,28.0472666667,7.1392,8.33666666667,22.8061333333,25.8602666667,21.451,24.7332666667,11.8656666667
622.95,14.1604814815,46.539,38.6319333333,28.053,7.1252,8.31813333333,22.8466,25.8603333333,21.4260333333,24.7364,11.8773333333
623.28,14.2453259259,46.5954,38.7094666667,28.0862666667,7.14566666666,8.37006666666,22.8822666667,25.9239333333,21.4438666667,24.8337333333,11.9402
623.62,14.3006518519,46.5975333333,38.72,28.1064,7.17273333333,8.43893333333,22.9134,25.9451333333,21.4617333333,24.8605333333,11.9727333333
623.95,14.2931037037,46.6595333333,38.7970666667,28.0949333333,7.15186666667,8.46166666666,22.9588666667,25.9672666667,21.4989333333,24.9131333333,11.9524666667
624.28,14.2961555556,46.6574,38.7718666667,28.0928666667,7.153,8.46873333334,22.9575333333,25.9502,21.5219,24.9156,11.9667333333
624.62,14.3768,46.7770666667,38.8372,28.1901333333,7.23080000001,8.5566,23.068,26.0026,21.6262333333,24.9966,12.0702666667
624.95,14.4052888889,46.7626,38.8440666667,28.1814666667,7.23613333334,8.55853333333,23.0471333333,26.0094,21.6489,25.0033333333,12.1159333333
625.28,14.4183851852,46.8232666667,38.9449333333,28.2164666667,7.23960000001,8.58960000001,23.0674666667,26.0565333333,21.6865666667,25.0409333333,12.1739333333
625.61,14.5058148148,46.8506,39.0064666667,28.3136666667,7.33300000001,8.66713333333,23.1553333333,26.126,21.7723333333,25.0843333333,12.2697333333
625.95,14.6164444445,46.9406,39.0853333333,28.3873333333,7.46446666666,8.78700000001,23.2474,26.2502,21.877,25.2148666667,12.39
626.28,14.6613703704,46.9366666667,39.1025333333,28.3994666667,7.46646666666,8.81766666666,23.2531333333,26.2654666667,21.8886,25.2394,12.4126666667
626.61,14.705762963,46.8879333333,39.0942666667,28.3918,7.49873333334,8.88153333333,23.2661333333,26.2528666667,21.9046666667,25.2774,12.4442
626.94,14.6859333333,46.8684,39.0778,28.4262666667,7.51646666667,8.892,23.2916666667,26.2307333333,21.9322666667,25.2536666667,12.4789333333
627.28,14.7095037037,46.9406666667,39.1526666666,28.4512666667,7.56833333334,8.90579999999,23.3330666667,26.2419333333,21.9930666667,25.2929333333,12.5418666667
627.61,14.7152296296,46.9706666667,39.1129333333,28.4672666667,7.58686666667,8.88920000001,23.3213333333,26.2351333333,21.9677,25.2824,12.5692666667
627.94,14.6972740741,47.0368666667,39.1716666667,28.4942666667,7.55146666667,8.85659999999,23.3045333333,26.2588,21.9869666667,25.2847333333,12.5343333333
628.27,14.7648222222,47.0776,39.2305333333,28.5419333333,7.59966666667,8.90726666667,23.3290666667,26.3456,22.0068333333,25.3262666667,12.5655333333
628.61,14.7761481481,47.1440666667,39.2644666667,28.5612666667,7.63680000001,8.94706666667,23.3286,26.3352666667,22.0085333333,25.3088666667,12.5486
628.94,14.8193925926,47.1691333333,39.3066666667,28.6012666667,7.71766666667,9.0232,23.3699333333,26.3463333333,22.0639666667,25.3335333333,12.5882666666
629.27,14.7871555556,47.1882,39.3327333333,28.5910666667,7.66033333333,9.01653333333,23.3032666667,26.3401333333,22.0212333333,25.3233333333,12.5212
629.60,14.7072148148,47.2093333333,39.3598666667,28.5298,7.57453333333,8.97006666667,23.2424,26.2673333333,21.9498666667,25.2633333333,12.4654666667
629.94,14.7270444444,47.2670666667,39.4291333333,28.6008,7.61893333333,9.00766666666,23.3566,26.2764666667,22.0192666667,25.3233333333,12.5306666667
630.27,14.675237037,47.3204,39.4354666667,28.6394,7.57419999999,8.9532,23.3527333333,26.3025333333,22.0507,25.3258666667,12.5300666667
630.60,14.6527185185,47.343,39.4436,28.5998,7.57020000001,8.95113333334,23.3537333333,26.3139333333,22.0434,25.3348,12.4847333333
630.93,14.7500296296,47.419,39.5274666667,28.677,7.64193333333,9.06613333335,23.4414,26.416,22.1273,25.4497333333,12.5421333333
631.26,14.8011185185,47.4143333333,39.5956,28.7069333333,7.67806666667,9.13880000001,23.4907333333,26.4721333333,22.2094333333,25.4506,12.5852
631.60,14.921637037,47.48,39.6722666667,28.7656,7.79,9.26559999999,23.6133333333,26.5569333333,22.2934666667,25.5507333333,12.6998
631.93,14.8901259259,47.5063333333,39.6920666667,28.7906,7.77933333333,9.2762,23.6651333334,26.5480666667,22.3105,25.5786,12.7284666666
632.26,14.9959703704,47.5456666667,39.8033333333,28.9290666667,7.85286666667,9.34280000001,23.7748,26.6667333333,22.3998,25.697,12.8593333333
632.59,14.968637037,47.4964,39.6986,28.8873333333,7.78980000001,9.31786666666,23.7556,26.6426,22.3366333333,25.68,12.836
632.92,14.9681555555,47.5598,39.6945333334,28.8796,7.78646666666,9.28753333333,23.8214,26.6465333333,22.3722666667,25.7325333333,12.8752
633.26,15.0420740741,47.5314666667,39.6182666667,28.8827333333,7.84226666666,9.32873333335,23.8604,26.6681333333,22.4102,25.7548,12.9261333333
633.59,15.0667037037,47.5791333333,39.673,28.8958666666,7.8598,9.33106666667,23.8310666667,26.6844,22.4342333334,25.7898,12.9462666667
633.92,15.1219703704,47.6932666667,39.7648,28.9152666667,7.87833333333,9.35140000001,23.8921333333,26.7254,22.4738333333,25.8308,12.9647333333
634.25,15.1876666667,47.7568666667,39.8200666667,28.9583333333,7.9344,9.38286666666,23.9206666667,26.8059333333,22.5194,25.8766666667,13.0353333333
634.58,15.2053259259,47.8364,39.9008666667,29.0181333333,7.958,9.40513333333,23.9954666667,26.8443333333,22.5449333333,25.9068666667,13.0968
634.91,15.2137407407,47.8990666667,39.9412666667,29.0249333333,7.92206666667,9.38813333334,24.0172,26.857,22.5069,25.9443333333,13.1063333333
635.25,15.1597259259,47.8974666667,39.9366,28.9932666667,7.89593333333,9.36240000001,23.9677333333,26.7976666666,22.4493333333,25.8973333333,13.0550666667
635.58,15.1471777778,47.923,39.9630666667,28.9691333333,7.89306666666,9.33606666666,23.9139333333,26.783,22.4183666667,25.9056,13.0523333333
635.91,15.1065555556,47.9744666667,39.9875333333,28.9776666667,7.88486666667,9.36646666666,23.9402666667,26.7956,22.4349333333,25.9355333333,13.05
636.24,15.0953185185,48.0286666667,40.0577333333,28.9926,7.87266666667,9.31040000001,23.9570666667,26.7738,22.4541666667,25.9128666667,13.0652666667
636.57,15.1593185185,48.0008,40.0445333333,29.0288666667,7.95993333334,9.35453333335,23.9770666667,26.8062666667,22.4873666667,25.9198,13.1052
636.90,15.1508074074,48.0571333333,40.133,29.0836,7.91400000001,9.35306666665,24.0038,26.8182666667,22.5261666666,25.9526666667,13.1038
637.23,15.1727777778,48.0601333333,40.1578666667,29.1018,7.91320000001,9.35473333333,24.0006,26.8438666667,22.5046333333,25.9367333333,13.0758
637.56,15.1601629629,47.9914666667,40.1082666667,29.0998,7.93213333334,9.37126666665,23.9718,26.8193333333,22.4788,25.9066,13.0563333333
637.90,15.1486814815,48.0620666667,40.1110666667,29.103,7.90140000001,9.3784,23.9885333333,26.7984,22.4627666667,25.9455333333,13.0688
638.23,15.1053555556,47.9658666667,40.0110666667,29.004,7.85559999999,9.32293333333,23.8752,26.7198,22.3789666667,25.8462,12.9837333333
638.56,15.1240296296,47.8948,39.9434,28.9770666667,7.94113333333,9.35846666667,23.8897333333,26.6779333333,22.3816666667,25.8565333333,13.0092666667
638.89,15.0844222222,47.9244666667,39.9086666667,28.9454,7.88726666667,9.29966666667,23.8991333333,26.7052666667,22.3641,25.8212666667,12.9766
639.22,15.0824074074,47.8954,39.8320666667,28.9018666666,7.87080000001,9.30646666667,23.9500666667,26.6924,22.3891666667,25.7855333333,12.9252
639.55,15.0355555555,47.8928,39.7981333333,28.8478666667,7.79860000001,9.22506666667,23.8876,26.6198,22.3282,25.7043333333,12.8175333333
639.88,15.1887851852,48.0889333333,39.9616,28.9898666667,7.91319999999,9.35060000001,24.0092666667,26.7867333334,22.438,25.8470666667,12.8808666667
640.21,15.2132666667,48.1222,39.9700666667,28.9812666667,7.92053333333,9.38926666667,24.0046,26.7740666666,22.4096333333,25.8344,12.8958666667
640.54,15.2079925926,48.1048666667,39.9842,28.9483333333,7.95626666666,9.37933333333,24.0212,26.8368,22.3956333333,25.8542666667,12.8985333333
640.87,15.1247703704,48.1478666667,39.8846,28.8623333333,7.84293333333,9.32093333333,24.0009333333,26.7668,22.3350666667,25.7985333333,12.8018666666
641.20,15.2013703704,48.2522,39.9729333333,28.9232,7.87066666667,9.3938,24.0479333333,26.844,22.3826333333,25.8893333333,12.871
