wavelength,Back_EunCamm,Belly_EunCamm,Breast_EunCamm,Crissum_EunCamm,Crown_EunCamm,DorTail_EunCamm,Rump_EunCamm,Throat_EunCamm,WingTip_EunCamm
740.86,12.7703333333,14.4296666667,11.3572,13.2512666667,10.2540666667,13.3219666667,10.7919333333,39.9406,16.9617333333
741.18,13.2804666667,14.9516666667,11.8830666667,13.8651333333,10.7989333333,13.9572333333,11.3537333333,40.4788,17.4814666667
741.49,13.4573333333,15.0958666667,12.1809333333,14.0882666667,11.0892666667,14.1280666667,11.4843333334,40.7199333333,17.6298666667
741.81,12.7843333334,14.3929333333,11.7415333333,13.4340666667,10.3848,13.5599,10.7324666667,40.3810666667,17.1209333333
742.12,12.7530666667,14.3340666667,11.7306666666,13.4276,10.4206666667,13.3151333333,10.6504,40.2514,17.2323333333
742.44,12.7212,14.4134,11.6556,13.3284,10.3258,13.4680666667,10.5853333333,40.3552,17.1760666667
742.76,12.2498666667,13.7746666667,10.9359333333,12.7060666667,9.76073333333,12.8696666667,9.85240000001,39.7894,16.6753333334
743.07,12.6258,13.9451333333,11.3041333333,13.0463333333,10.1132666667,13.2162666667,10.1736666667,40.37,17.0896
743.39,12.7584,14.2224666667,11.4817333334,13.1534666667,10.3672666667,13.5638666667,10.3520666667,40.5218,17.4314666667
743.70,12.4872,13.9222666667,11.0930666667,12.8652666667,10.0438,13.3656333333,10.0128,40.5118,17.0036666667
744.02,12.7816,14.2449333333,11.4246,13.2738,10.2591333333,13.8357333333,10.3521333333,40.8157333333,17.2261333333
744.34,13.0409333333,14.5209333333,11.7254666667,13.4952666667,10.3992666667,14.0093666667,10.4934,40.9084,17.5567333333
744.65,13.2203333333,14.5893333333,11.8512,13.5856666667,10.4558,13.9549333333,10.4874,41.1955333333,17.6955333333
744.97,13.3886666667,14.6318,11.9292666667,13.8428666667,10.4804,14.1316666667,10.5858666667,41.3090666667,17.8568666667
745.28,13.5528666667,14.7566,12.0715333333,13.8413333333,10.627,14.2514333333,10.64,41.5449333333,17.9948666667
745.60,12.9877333333,14.2681333334,11.5897333333,13.2102666667,9.97986666666,13.8381333333,10.0763333333,41.2936666667,17.4367333333
745.91,13.126,14.3026,11.7796666667,13.2956,10.0565333333,13.9498333333,10.2558,41.4673333334,17.7031333333
746.23,13.5118,14.7234,12.0974666667,13.7687333333,10.4312666667,14.4747333333,10.6450666667,41.9608,18.1096
746.55,13.1766,14.4872666667,11.6551333333,13.2631333333,9.97693333331,13.9832,10.1958666667,41.3647333333,17.6976
746.86,13.0047333333,14.2212666667,11.4378666667,13.0563333333,9.689,13.5152666667,9.96313333333,41.0646,17.423
747.18,13.1506,14.3517333333,11.7453333333,13.1640666667,9.97453333334,13.7082333333,10.2028666667,40.9324,17.7348666667
747.49,12.5653333333,13.6539333333,11.1182,12.5088666667,9.39106666666,13.1851,9.49073333333,40.3287333333,17.1544666667
747.81,12.6736,13.7972666667,11.2362666667,12.4994,9.55220000001,13.3681333333,9.6836,40.5417333333,17.2432
748.12,11.9759333333,13.2423333333,10.7094666667,11.8099333333,9.04146666667,12.8152,9.00933333333,39.7321333333,16.6266666667
748.44,11.5255333333,13.0172,10.4351333333,11.4344,8.67566666667,12.5511666667,8.51206666666,39.4724,16.2904
748.75,11.5271333333,13.4031333333,10.4321333333,11.8276666667,8.78419999999,12.8209333333,8.79486666667,39.6859333333,16.4653333333
749.07,12.1410666667,13.9399333333,11.0287333333,12.4283333333,9.51973333334,13.5835666667,9.5142,40.1782666667,17.0006
749.38,11.6250666667,13.447,10.6692666667,12.2164666667,9.23826666666,13.0942666667,9.08773333333,39.5749333333,16.4884666667
749.70,11.5225333333,13.5158,10.9886,12.4425333333,9.28619999999,13.0028333333,9.15406666665,39.5187333333,16.5450666667
750.01,11.6825333333,13.5580666667,11.2196,12.7196,9.51586666668,13.4561666667,9.40739999999,39.6403333333,16.7724666667
750.33,11.6912666667,13.6172,11.3277333333,12.8054666667,9.47606666667,13.5867333333,9.40966666667,39.8064,16.7528666667
750.64,11.3268666667,13.304,10.8908666667,12.5092666667,8.93259999999,13.094,8.90586666667,39.5479333333,16.3188666667
750.96,12.0511333333,14.1037333333,11.5794,13.4294666667,9.67086666667,13.8025333333,9.57479999999,40.2213333333,17.0598666667
751.27,11.8286,13.9410666667,11.2691333333,13.2288,9.35473333332,13.6237,9.22086666667,39.9276666667,16.8888666667
751.59,12.1104666667,14.129,11.4696666667,13.6323333333,9.60886666667,14.0033333333,9.75826666666,40.08,17.1751333333
751.90,12.1119333333,14.076,11.423,13.6022666667,9.51573333333,14.0181,9.88146666665,40.1183333333,17.1348666667
752.22,11.6296666667,13.4196,11.0429333333,12.9914,8.98946666668,13.3548,9.37139999999,39.6448,16.7891333333
752.53,11.1292,13.0489333333,10.7094,12.7186,8.4592,13.0803333333,9.01966666667,39.3256666667,16.5016
752.85,10.798,12.8855333333,10.3283333333,12.1961333333,7.91933333333,12.9830333333,8.74606666667,39.2994666667,16.1872
753.16,10.4216,12.351,9.78573333333,11.5022666667,7.4772,12.6457666667,8.33673333333,38.7555333333,15.6964666667
753.47,9.96279999999,12.1366,9.4042,11.2395333333,6.94726666667,12.0690333333,7.91033333333,38.5364,15.3390666667
753.79,10.0178666667,12.1996,9.44413333334,11.113,7.039,12.0368333333,8.0788,38.5712,15.4406
754.10,9.69873333334,11.9573333333,9.27266666665,10.985,6.8992,12.0233,7.94446666667,38.8146,15.3509333333
754.42,9.42373333333,11.7347333333,9.12260000001,10.5196,6.64966666667,11.8199666667,7.8678,38.6938,15.2130666667
754.73,9.41526666667,11.6194666667,9.24039999999,10.6535333333,6.65533333333,11.8257666667,7.9764,38.8678666667,15.2106
755.05,9.49066666666,11.827,9.34846666667,10.5586666667,6.54486666666,11.9168333333,7.9408,39.3093333333,15.2488666667
755.36,9.579,12.1400666667,9.55293333334,10.8710666667,6.96566666667,12.0904666667,8.36533333334,39.3322,15.5197333333
755.67,9.96360000001,12.4298666667,9.92880000001,11.3057333333,7.44806666667,12.4023333333,8.72613333333,39.4714,15.7444666667
755.99,10.3678,13.0372666667,10.3883333333,11.8770666667,8.04386666667,12.8249333333,9.21313333332,40.0760666667,16.2813333333
756.30,10.8113333333,13.3157333334,10.721,12.3264666667,8.45013333333,13.1890666667,9.56513333334,40.2423333333,16.6229333333
756.62,11.0514666667,13.6595333333,10.8632666667,12.6579333334,8.61966666667,13.3362333333,9.70346666666,40.649,17.0543333333
756.93,11.1706666667,13.5764666667,10.8922666667,12.7736,8.76186666667,13.6087666667,9.86380000001,40.7092666667,17.1809333333
757.24,11.162,13.6356,10.8127333333,12.8901333333,8.70886666667,13.8204333333,9.75946666666,40.6953333333,17.2007333333
757.56,11.462,13.8784,11.0506666667,13.2634,8.8704,13.9628666667,10.1500666667,40.7347333333,17.4085333333
757.87,11.4012666667,13.8105333333,10.9676,13.2870666666,8.74913333334,13.7266,9.98973333332,40.4454,17.2784
758.18,11.069,13.7551333333,10.9371333333,13.1582666667,8.63806666667,13.6819333333,9.89526666667,40.1694,17.1502
758.50,10.8346666667,13.5048,10.8005333333,13.0818,8.52500000001,13.6449333333,9.62260000001,39.8228,16.9325333333
758.81,10.9798666667,13.3904666667,10.9171333334,12.9226,8.307,13.6127,9.45386666666,39.8572666666,17.0560666667
759.13,10.8354666667,13.2844,10.7664666667,12.6534,8.08993333333,13.6415,9.3402,40.1758,17.0325333333
759.44,10.3601333333,12.6966666667,10.2563333333,11.9044,7.43013333333,12.8983666667,8.66613333333,39.6916666667,16.3698
759.75,10.0463333333,12.6764666667,10.2661333333,11.7737333333,7.3378,12.6057333333,8.5386,39.6296666667,16.3252
760.07,10.2486666667,12.9447333333,10.6574666667,12.0385333333,7.52393333334,12.9506,8.9772,39.7238666667,16.4062666667
760.38,9.76046666667,12.6175333333,10.3521333333,11.5497333333,7.12266666667,12.4891333333,8.61473333334,39.7518,16.1472
760.69,9.27973333333,12.1124,10.0186,11.1852,6.698,11.8985333333,8.39546666667,39.5493333333,15.9006666667
761.01,9.09426666667,11.9174666667,9.84113333335,10.9114666667,6.5106,11.728,8.16626666666,39.3115333333,15.6856666667
761.32,8.59326666667,11.576,9.39013333333,10.5008,6.1918,11.5131,7.86733333333,39.3861333333,15.4045333333
761.63,8.28906666667,11.1147333333,8.82433333333,10.2346,5.80773333333,10.9383,7.5812,39.3638,15.0459333334
761.94,8.29193333333,11.2527333333,8.79046666667,10.3243333333,5.90613333333,10.8788333333,7.84426666667,39.3895333334,15.2639333333
762.26,7.95873333333,11.0971333333,8.41966666667,10.0396,5.49793333333,10.6484,7.6432,39.5586666667,14.8989333333
762.57,8.2074,11.2137333333,8.48520000001,10.2493333333,5.681,10.7233,7.77926666667,39.5458666667,14.9494
762.88,8.47753333334,11.4706666667,8.84913333332,10.6372666667,6.04506666667,11.1069,8.2094,39.6193333333,15.3805333333
763.20,8.91306666667,11.6656,9.14993333335,10.9204666666,6.32033333333,11.4836333333,8.5404,39.9474666667,15.6409333333
763.51,8.6434,11.2977333333,8.75426666667,10.6810666667,6.01713333333,11.1436333333,8.29793333333,39.9,15.3796666667
763.82,8.95620000001,11.6498666667,8.94973333332,11.0502666667,6.3012,11.5037666667,8.69179999999,40.0388,15.5886
764.14,9.22500000001,11.8999333333,9.20766666666,11.263,6.48546666667,11.8425333333,8.81266666666,40.2848666667,15.6649333333
764.45,9.3044,11.9838,9.20599999999,11.3801333333,6.55293333333,11.9639666667,8.91293333333,40.4244666667,15.7503333333
764.76,9.33206666667,11.9120666667,9.14153333333,11.3382,6.308,11.781,8.85233333333,40.2354666667,15.593
765.07,9.59246666666,12.1799333333,9.4936,11.6252,6.5586,12.0982333333,9.15973333333,40.2486,15.7758
765.39,9.49106666667,12.0158,9.35433333333,11.4950666667,6.37646666667,11.8562,8.98233333333,40.2039333333,15.4740666667
765.70,9.6344,11.7658666667,9.28499999999,11.691,6.49953333333,11.8183333333,8.93793333334,39.935,15.4224
766.01,9.71826666667,11.7403333333,9.31293333335,11.7825333333,6.36113333333,11.7943666667,8.94159999999,39.8024666667,15.3766
766.32,9.01026666666,10.9700666667,8.39466666667,11.0094,5.49213333333,10.9119666667,8.1886,39.3280666667,14.3921333333
766.64,8.71333333333,10.8552666667,8.16306666666,10.9206666667,5.2328,10.6083,8.154,39.2176666667,14.1693333333
766.95,9.08673333333,11.4788666667,8.58906666667,11.4232666667,5.69306666667,10.9411333333,8.5058,39.5766,14.6436666667
767.26,8.87719999999,11.1582,8.42406666666,11.3124,5.4876,10.6215333333,8.08686666667,39.4795333333,14.3420666667
767.57,8.33760000001,10.5955333333,7.84426666666,10.9478666667,4.87493333334,9.78006666667,7.71346666667,39.1577333333,13.9238
767.88,7.92366666667,10.0751333333,7.45939999999,10.4453333333,4.23613333333,9.28576666668,7.3686,38.9244666667,13.5987333333
768.20,7.85226666667,9.81620000001,7.43426666667,10.2992,4.22346666667,9.37676666667,7.36946666667,39.1314666667,13.6396666667
768.51,7.52553333333,9.71753333334,7.03573333334,9.95486666667,3.86806666667,9.06026666665,7.062,39.5290666667,13.6346666667
768.82,7.58306666666,9.52440000001,6.83746666667,9.86220000001,3.84006666667,9.10313333334,6.9656,39.5884,13.6788
769.13,7.15146666666,9.33893333334,6.49033333334,9.40293333333,3.58973333333,8.61756666667,6.79093333333,39.5512,13.2813333333
769.44,6.34740000001,8.7438,5.76280000001,8.82239999999,2.90213333333,8.09083333333,6.09873333333,39.1998,12.6284666667
769.76,7.0268,9.13333333332,6.15393333334,9.48926666666,3.2084,9.06550000001,6.68793333333,40.0169333333,13.2994
770.07,6.58813333333,8.37586666667,5.31073333333,8.75073333333,2.58993333333,8.46306666667,5.98206666667,39.7472,12.7621333333
770.38,6.68006666667,8.00086666667,5.23426666667,8.23286666668,2.4364,8.49403333334,5.9482,39.7188666667,12.5747333333
770.69,7.45766666666,8.37506666667,5.77166666667,8.33446666667,2.86546666666,8.92646666667,6.8248,39.9232,13.1027333333
771.00,8.54546666667,9.49399999999,6.90273333333,9.43493333332,4.12973333333,10.3448666667,7.91013333333,40.9484666667,14.1866
771.32,9.35706666667,10.2691333333,7.46919999999,10.1278,5.203,10.896,8.60466666665,41.5821333333,14.8837333333
771.63,9.6394,10.7628,7.49886666666,10.393,5.44626666667,11.2180666667,9.09386666667,41.9325333334,15.215
771.94,9.75726666667,10.8076666667,7.46506666667,10.2660666666,5.33146666667,11.3188666667,9.14573333332,41.8114,15.2614
772.25,10.4288,11.6608666667,8.37246666667,11.2058,5.956,12.0232333333,9.97866666668,42.8667333333,16.2472666667
772.56,11.0422666667,12.4112,9.06339999999,11.7388666667,6.27273333333,12.7351666667,10.6243333333,43.8232666666,17.1372666667
772.87,11.4404,12.6682666667,9.11226666667,12.2621333333,6.7792,12.9470333333,11.1078666667,44.8617333333,17.7892666667
773.18,11.8216,13.0698666667,9.41233333333,12.7725333333,7.3202,12.8161666667,11.4802,44.8866,18.0346666667
773.50,12.8274666667,14.0772,10.4012666667,13.6688,8.33459999999,13.7563666667,12.3558,45.5093333333,18.9447333333
773.81,11.8584,13.2251333333,9.4592,12.9547333333,7.60573333333,12.7582333333,11.3322666667,44.592,18.1513333333
774.12,11.2509333333,13.0436,8.85386666667,12.7041333333,7.346,12.1596666667,10.7066,44.759,17.7528
774.43,10.6973333333,12.4137333334,7.75986666667,11.9488,6.68186666667,11.1826333333,9.9054,44.1173333333,17.2108
774.74,10.0494,11.6393333334,7.29746666666,11.2587333333,6.03066666666,10.5994,9.35626666667,43.8102666667,16.6068
775.05,10.8178666667,12.3456,8.16366666667,12.0577333333,7.13973333333,11.0443,9.90733333333,44.0843333333,17.4125333333
775.36,12.0556,12.8902,8.95419999999,13.1478,8.24833333333,11.7671666667,10.8036,44.9510666667,18.0318666667
775.67,11.2893333333,11.8868,7.61006666667,12.2013333333,7.31646666667,10.6499,9.65393333334,44.1404666667,16.9655333333
775.98,11.9863333333,12.2293333333,7.87099999999,12.7628,7.91333333333,10.3591,9.852,44.337,17.3428
776.30,12.3863333333,12.5352,8.31073333334,12.6735333333,7.96493333333,10.5534666667,9.97066666668,44.4587333333,17.3982666667
776.61,12.3879333333,12.4787333333,8.10906666667,12.3024,8.1464,10.3687,9.8236,44.3484666667,17.3664
776.92,12.5484,12.3978,8.02153333333,12.4946,8.09133333333,10.1747666667,9.54833333332,44.5106666667,17.3063333333
777.23,13.6034,13.2252666666,8.69800000001,13.4575333333,8.76293333333,11.1453666667,10.4268,45.7102,18.3036
777.54,14.2097333333,13.5753333333,9.20433333334,13.6235333333,8.91386666667,11.6397666667,10.5538,45.7579333333,18.6611333333
777.85,14.1566,13.6594,9.329,13.4188666667,8.81586666667,12.0876666667,10.6282,45.9877333333,18.3800666667
778.16,14.5226666667,14.368,9.62666666668,13.8773333333,9.10400000001,12.5413333333,10.816,46.5173333333,18.7466666667
778.47,14.3112,14.1536,9.31253333335,13.6972,8.42673333333,11.9639666667,10.6219333333,46.6016,18.2992
778.78,14.0934666667,14.6022,9.32466666668,13.5356666667,8.42233333333,11.917,10.6207333333,46.6612,18.4686666667
779.09,15.0571333333,15.7422,10.6416666667,14.2958,9.43986666665,12.7162333333,11.6694666667,47.4442666667,19.5106
779.40,14.7783333333,15.6110666667,10.3732666667,14.0853333333,9.07340000001,13.2528,11.2705333333,46.6667333334,19.1028666667
779.71,15.5164666667,16.4110666667,11.2354,15.0745333333,10.0425333333,13.9990333333,12.1726,47.2045333333,19.9308666667
780.02,15.2732666667,16.3442,11.1201333333,14.9509333333,9.65580000001,13.8251666667,11.9891333333,47.8852,19.8744
780.33,15.7711333333,16.9378,11.7228,15.3876,10.4302,14.6043,12.8185333333,48.3266,20.5423333333
780.64,15.8957333333,17.004,11.8025333333,15.1056,10.3264666667,14.6284666667,12.8121333333,47.9835333333,20.2414666666
780.95,15.7277333333,17.1632,11.8582,15.5234,10.5816666667,15.0297,12.9076,49.1574666667,20.5958666666
781.26,16.7096,18.1574666667,12.7438,16.5608666667,11.5307333333,15.4879333333,13.671,49.8313333333,21.5163333333
781.57,17.3812,18.5368666667,13.0941333333,17.0851333333,12.1092666667,15.5164333333,13.9994,49.4448666667,21.7478
781.88,17.8563333333,19.0114666667,13.3448666667,17.27,12.7816,16.2615333333,13.9423333333,49.7471333333,22.2528666667
782.19,17.8937333333,18.4334,13.0375333333,16.9539333333,12.6486666666,15.9703333333,13.6176666667,49.4517333333,21.7986
782.50,17.8788666667,18.4323333333,13.0769333333,17.3834666667,12.5582666667,16.5092333333,13.6888,49.5512666667,21.8006666667
782.81,18.7808,19.0459333333,13.8338666667,17.874,13.2685333333,16.9434,14.5524666667,50.2591333333,22.7326666667
783.12,19.2538,19.3195333333,13.9660666667,17.9467333333,13.1722,17.1053666667,14.7895333333,50.6117333333,23.2766666667
783.43,20.3014666667,20.1774,15.0354,18.6879333333,13.877,17.7569333333,15.2837333333,50.8686666667,23.9774
783.74,20.247,19.9397333333,14.6836,18.481,13.2972666667,17.0946333333,14.8343333333,50.9946666667,23.7312
784.05,20.5706666667,20.4493333333,15.2702666667,19.0529333333,14.0436666667,17.5741333333,15.2882,51.6696666667,24.4990666666
784.36,21.119,21.0354,15.6732666667,19.5272,14.4644,17.6092333333,15.8228666667,51.0892,24.7516
784.67,20.4986666667,20.3382,15.2448,18.872,14.0872,17.4384,15.4169333333,49.9972,24.387
784.98,20.8528666667,20.6897333333,15.8922666667,19.1892666666,14.0411333333,18.0458333333,15.6866666667,50.7138666667,24.9547333333
785.29,20.9223333333,21.1030666667,16.4436666667,19.4756,14.3761333333,18.3696666667,15.9433333334,50.7354,24.9487333333
785.60,20.4008,20.613,16.2806666667,19.2808,13.9227333333,18.0076666667,15.5378666667,49.6432666667,24.4090666667
785.91,20.2834,20.5136666667,16.2090666667,18.8130666667,14.0537333333,17.6322333333,15.4118666667,49.5658666667,24.4288
786.22,20.5604666667,20.9281333333,16.5324,19.4863333333,14.3782,18.6310666667,15.6275333333,50.1986,24.6468
786.53,19.4591333334,20.131,15.7756666667,18.6849333333,13.9026666667,17.8053666667,14.4947333333,48.6706666667,23.3816
786.84,19.2693333333,20.2265333333,15.5707333333,18.6406,13.979,17.8476,14.353,48.7680666667,23.3248
787.14,18.9774,20.5085333333,15.6384,18.5792,13.9413333333,18.1066666667,14.4996,48.5738,23.1232666667
787.45,18.9156,20.625,15.4754,18.6592,13.953,18.1224,14.5726666667,48.125,23.125
787.76,19.0934666666,20.6693333333,15.6944,18.7615333333,14.2081333333,18.6141333333,14.6771333333,48.2688,23.6153333333
788.07,19.5614,21.4879333333,16.142,19.3893333333,14.4035333333,19.1464333333,15.3643333333,49.0628,24.2078
788.38,19.367,21.6896666666,16.095,19.0912666667,14.5176,19.1730333333,15.6456666667,48.7494666667,24.0224
788.69,19.3993333333,21.6049333333,16.2502666666,19.0764,14.2215333333,19.0009,15.8263333333,48.4379333333,24.1786666666
789.00,20.0920666667,22.5102666667,16.9274666667,19.5141333333,14.8977333333,19.9005,16.4416666667,49.4122,25.2352666667
789.31,19.8579333333,22.2239333334,16.6032,19.1976666666,14.4705333333,20.0000333333,16.1868,48.6670666667,24.8542
789.62,19.713,22.1418666667,16.4642,18.4884,14.3991333333,19.4313333333,16.0338,48.3012,24.6066666667
789.92,20.1458,22.8758,17.1348,18.9705333333,14.9196666667,19.8258666667,16.7499333333,49.0432666667,25.1326
790.23,20.3658666667,23.1766,17.4763333333,19.185,15.2455333333,20.3839666667,17.1682,48.7723333333,25.2820666667
790.54,20.4348666667,23.1768666667,17.4754666667,19.215,15.285,20.3023666667,17.0565333333,48.3586,25.2930666667
790.85,19.9014,22.7640666666,17.0388666667,18.7137333333,14.6194666667,19.4389,16.6173333333,47.7012,24.5813333333
791.16,20.0824,22.9104,17.3036,18.66,14.6897333333,19.3712,16.7765333333,47.2104,24.3548666667
791.47,20.079,22.2824666667,17.3785333333,18.5197333333,14.7514,19.0563666667,16.2541333333,47.147,24.1694
791.78,20.7893333333,22.4603333333,17.7642666667,19.2106,15.5747333333,19.6486,16.5197333333,47.6173333333,24.7709333333
792.08,21.5506,23.0255333333,18.3622666667,20.0464666667,16.4692,20.2148666667,17.1196,48.2638,25.3076666667
792.39,22.0755333333,23.3274666667,18.7362,20.2666666667,16.8174,20.5420666667,17.2811333333,48.2897333333,25.4724
792.70,22.6422,23.7562,19.2941333333,20.8632666666,17.2704,20.8953333333,17.5503333333,48.5972,25.7918
793.01,22.1695333333,23.2280666667,18.9474666667,20.7368,16.9062666667,20.7077333333,17.1812666667,47.8011333333,25.5379333333
793.32,21.9929333333,22.8924666667,18.8418666667,20.3526666666,16.4314666667,20.9259666667,16.9841333333,47.3132666667,25.2910666667
793.62,21.9959333333,22.9068,19.2226,20.7541333333,16.4898,21.1779666667,17.1512,47.334,25.6918666667
793.93,21.4815333333,22.1122666667,18.7384666667,20.2836666667,16.14,20.7640666667,16.5566666667,46.6377333333,25.2373333333
794.24,21.6650666666,22.1631333333,19.1588,20.6465333333,16.5093333333,21.3217333333,16.4750666667,46.9068666667,25.4821333333
794.55,21.4236666667,21.5818,18.904,20.5084,16.3672666667,21.3332666667,16.243,46.599,25.175
794.86,21.17,21.3576,18.5595333333,20.3256,16.1146666666,21.2113666667,16.2694,45.6568,24.7406666667
795.16,20.748,21.1924,18.4226666667,19.8536,15.534,21.2061,16.1842666667,45.1111333333,24.2600666667
795.47,20.2132,20.7984,18.0912666666,19.5022666667,15.067,21.4056,15.6086,45.1683333333,23.6697333333
795.78,19.3890666667,20.3135333334,17.6589333333,19.1782,14.4688666667,21.2733666667,15.2906,44.6391333333,23.1144
796.09,18.8166,20.1177333333,17.3708,18.7524,14.3294666667,20.9104666667,14.9344666666,44.1822,22.8326
796.40,18.6224666667,20.205,17.5709333333,18.7278,14.5635333333,21.1461666667,15.0578666667,44.0851333333,22.755
796.70,19.0438666667,20.4,17.8385333334,19.2518,15.1676,21.6342666667,15.2040666667,44.2972,22.9930666667
797.01,18.9968,20.6008,17.5444,19.2894,14.9896,21.9304666667,15.3814,44.4149333333,22.6957333333
797.32,19.0122,20.9361333333,17.8315333333,19.6205333333,15.0911333333,22.1894,15.5748,44.6802,23.1098
797.63,19.1601333334,21.4670666667,18.3411333333,20.0154666666,15.3914666667,22.7191,16.3194,44.8782666667,23.52
797.93,19.0316,21.8675333333,18.457,20.1914,15.2433333333,22.7479666667,16.7492,45.3471333333,23.7776
798.24,18.7700666667,21.7306,18.1683333333,19.6539333333,14.7656666667,22.2708666667,16.3258,44.9574,23.6368666667
798.55,18.1588,21.0289333333,17.8175333333,19.1388666667,14.3135333333,21.5353333333,15.7054666667,44.5330666667,22.9460666667
798.85,17.0508,20.1676666667,16.8452666667,17.9438666667,13.3388,20.4897,14.9189333333,43.2143333333,21.8938666667
799.16,16.7574,20.0824666667,16.609,17.9554666667,13.207,20.4616,14.8612,42.8744,21.6983333333
799.47,16.7056,20.2676,17.0457333333,18.1662666667,13.3947333333,20.9809666667,15.3678,43.378,21.7057333333
799.78,16.0920666667,19.7325333333,16.809,17.7304666667,12.7701333333,20.4721,15.2048,43.339,21.2855333333
800.08,16.1971333333,20.0687333333,17.0103333333,18.0298666667,12.6517333333,20.5013,15.527,43.5622666667,21.6036
800.39,15.7922666667,19.5324666667,16.8139333333,17.4314666667,12.4328666667,19.4775666667,14.9552,42.8919333333,21.5296666667
800.70,15.4473333333,18.9606,16.3447333333,16.8704,12.1641333333,19.2973,14.6148,42.3737333333,20.9270666667
801.00,15.2552,18.4145333333,15.8318666667,16.3723333334,11.9638666667,19.2193333333,14.036,42.012,20.5225333333
801.31,15.1952666667,18.0185333333,15.8342666667,16.1086666667,11.877,18.9734666667,13.787,41.7308,19.8687333333
801.62,15.1831333333,18.3576666667,16.5262666667,16.9231333333,12.5519333333,19.4810666667,14.2673333333,42.6617333333,19.9817333333
801.92,14.615,18.35,16.1544666667,17.1725333333,12.4012,19.1136,14.2776666667,42.5636,20.006
802.23,14.9845333333,18.6198666667,16.4386,17.6340666667,12.8342666667,19.239,14.7382,42.7357333333,20.647
802.54,14.5334666667,18.1589333333,16.0038,17.1913333333,12.5919333333,18.4793666667,14.4707333333,42.7584666667,20.3455333333
802.84,15.0825333333,18.2446,16.0410666667,17.5535333333,12.9289333333,18.6616,14.9455333333,42.4336666666,20.5477333333
803.15,15.9838,18.9960666667,16.3330666667,18.416,13.6763333333,19.2048333333,15.4537333333,42.9745333333,21.0352666667
803.46,15.8492,18.8570666667,16.0664,17.9884,13.6462,19.1443666667,15.5492666667,43.3014666667,20.8875333333
803.76,15.8398,18.7884666667,16.4809333333,17.9615333333,13.8591333333,19.6379,15.9552,43.6217333333,20.6089333333
804.07,16.4072,19.3275333333,17.1822,18.4053333333,14.3132,20.2208333333,16.7467333333,44.5597333333,20.9926666667
804.38,16.0,18.963,16.8117333333,18.1900666667,13.9130666667,19.6071666667,16.5667333333,44.67,20.7666
804.68,15.5358666667,18.8723333333,16.1781333333,17.8236666667,13.4054666667,19.7837,16.2963333333,44.7197333333,20.5898666667
804.99,15.0715333333,18.3333333333,15.6249333333,17.2135333333,12.7213333333,19.7884,15.7421333333,44.2122666667,20.1496666667
805.30,15.9262,18.6226666667,16.1138,17.4393333333,12.9517333333,20.2005,15.9650666667,44.5132666667,20.5949333333
805.60,16.6861333333,19.1650666667,16.8349333333,18.3301333333,13.2297333333,21.0097,16.8154666667,45.4174,21.3268666667
805.91,17.4693333333,19.6569333333,17.8640666667,19.1198666667,13.8316666667,21.7894333333,17.683,46.492,21.8964666667
806.21,16.8113333333,19.3887333333,17.3834,18.639,13.4978,21.4562,17.3438666667,47.0218,21.591
806.52,16.0041333333,18.8403333333,16.9515333333,18.1510666667,12.8894666666,20.9676666667,16.7262,46.428,21.0403333333
806.83,14.8324666667,18.0145333333,16.1340666667,17.3636,12.163,20.0822,15.9632,44.7403333333,20.0592
807.13,13.4350666667,16.4258,14.4048666667,16.0462666667,10.3085333333,18.6945333333,14.371,43.8520666667,18.8946
807.44,13.9973333333,16.7351333333,14.8254666667,16.4887333333,10.6296666667,18.9801333333,14.8390666667,44.1546666667,19.2129333333
807.74,13.9841333333,16.3587333334,14.8978,16.3032666667,10.1904,18.7675666667,14.8355333333,44.2229333333,18.6708666667
808.05,14.2748666667,16.1222666667,14.9772,16.3822666667,10.2845333333,18.3736666667,15.0192666666,44.3484666667,18.7564666667
808.35,15.4604,17.1306666666,15.8243333333,17.2305333333,11.2490666667,18.8935666667,16.1312666667,45.4104666667,19.4146666667
808.66,15.2984666667,16.9214,15.1893333333,17.1471333333,10.917,19.0318666667,16.1353333333,45.0874666667,19.1705333333
808.97,15.5211333333,16.8558,15.0760666667,16.8707333333,10.8639333333,19.1175,16.0177333333,45.3244666667,18.9914666667
809.27,15.769,17.1692666667,14.9422666667,16.9458666667,11.0316666667,19.2737666667,15.6796666667,45.1247333333,18.8454
809.58,15.6926666667,16.3850666667,14.6348,16.6058,10.4795333333,18.4968666667,15.1371333333,44.5814666667,18.4778
809.88,14.9107333333,15.5479333333,13.3724666667,15.812,9.58053333333,17.5718333333,14.3900666667,43.9705333333,17.2882666667
810.19,15.7256,15.7974666667,14.0908,16.4672666667,10.1435333333,18.2974,14.8724,45.4625333333,17.839
810.49,17.0882,17.0723333333,15.4653333333,17.7406666667,11.8536,19.6300333333,16.5394,46.1337333333,18.6078
810.80,14.7688,14.9636,13.6254,15.9286,10.0648666667,17.9196,14.623,45.0689333333,16.8855333333
811.10,15.6292,15.908,14.3418,16.769,11.2504,18.7452,15.4734,45.625,17.794
811.41,16.2312,16.9556,15.5963333333,17.6800666667,12.1694,19.3081,15.9625333333,46.5771333333,19.0802666667
811.71,17.3465333333,17.7478,16.1998666667,18.3210666667,12.8829333333,19.8771,16.5602,47.3955333333,19.9836
