wavelength,Back_HetXanm,Belly_HetXanm,Breast_HetXanm,Crissum_HetXanm,Crown_HetXanm,DorTail_HetXanm,Patch10_HetXanm,Patch11_HetXanm,Patch12_HetXanm,Rump_HetXanm,Throat_HetXanm,WingTip_HetXanm
573.17,5.88953333333,7.21293333333,6.5936,11.8275333333,8.70773333333,6.62646666667,54.7433333333,18.5669333333,43.2132666667,58.4438083333,5.88866666667,10.7708333333
573.51,5.81993333333,7.15946666667,6.52403333333,11.7636666667,8.64366666667,6.56413333334,54.665,18.7568,43.1233333333,58.38135,5.83946666667,10.7186333333
573.85,5.7406,7.093,6.42983333333,11.6844666667,8.54166666667,6.4928,54.5985333333,18.9225333333,43.0410666667,58.3431,5.75753333333,10.6413333333
574.19,5.69013333333,7.0612,6.39673333333,11.6714,8.50973333334,6.46186666667,54.6290666667,19.1228666667,43.0348,58.3768666667,5.72666666667,10.6344666667
574.53,5.64813333333,7.0368,6.3553,11.6312,8.48520000001,6.42146666667,54.6571333333,19.3623333333,43.0431333333,58.4099166667,5.6866,10.6132333333
574.87,5.62913333333,7.04493333333,6.3577,11.6310666667,8.47179999999,6.40186666667,54.7167333333,19.6252,43.0738666667,58.41875,5.6926,10.5901666667
575.21,5.57766666667,7.00553333334,6.30256666667,11.5941333333,8.42599999999,6.36546666667,54.6872666667,19.8534666667,43.048,58.4076333333,5.6598,10.5511666667
575.55,5.57213333334,7.0282,6.3188,11.6106666667,8.44446666666,6.4018,54.7240666667,20.1256,43.095,58.42045,5.6692,10.5854666667
575.89,5.52086666667,6.9762,6.24213333333,11.5535333333,8.40666666666,6.3378,54.6383333333,20.3158666667,43.0115333333,58.3257666667,5.6078,10.5126666667
576.22,5.49013333333,6.99066666667,6.22273333333,11.5354,8.38153333333,6.31713333333,54.6748,20.5724666667,43.0360666667,58.363275,5.5784,10.5079666667
576.56,5.48206666667,6.98213333333,6.19096666667,11.5172,8.35933333334,6.2768,54.634,20.7972,42.9839333333,58.377525,5.55913333333,10.4550666667
576.90,5.4594,6.9882,6.17766666667,11.4831333333,8.33006666667,6.25686666667,54.6346,21.0591333333,42.9889333333,58.3875083333,5.55373333333,10.4262666667
577.24,5.44126666667,6.9836,6.1497,11.4570666667,8.3248,6.22646666667,54.6315333333,21.2936666667,42.993,58.403125,5.5326,10.4104666667
577.58,5.5374,7.128,6.26223333333,11.5432,8.447,6.3216,54.8060666667,21.6726,43.1494666667,58.5736666667,5.63626666667,10.5119333333
577.92,5.50746666667,7.08693333333,6.24153333333,11.5254666667,8.44246666666,6.2982,54.8008666667,21.984,43.1968,58.6423166667,5.62086666667,10.4955
578.26,5.49113333333,7.07106666667,6.2221,11.5058666667,8.42906666667,6.29266666667,54.689,22.2364,43.1104,58.59015,5.61586666667,10.4672
578.60,5.4624,7.04,6.15996666667,11.4758666667,8.40419999999,6.24913333333,54.6805333333,22.4780666667,43.1026666667,58.6128,5.58126666667,10.4419666667
578.94,5.52106666667,7.09766666667,6.1933,11.5324,8.43626666667,6.30593333333,54.7174,22.8301333333,43.1199333333,58.6497416667,5.62826666667,10.5182333333
579.28,5.52966666667,7.11066666667,6.1768,11.5072,8.42399999999,6.29006666666,54.6800666667,23.1270666667,43.0543333333,58.6267416667,5.66066666667,10.4932333333
579.61,5.5462,7.1096,6.20333333333,11.5380666667,8.41139999999,6.29906666666,54.7486666667,23.4459333333,43.1059333333,58.6952916667,5.68206666667,10.4951333333
579.95,5.5846,7.14966666667,6.24356666667,11.6050666667,8.44299999999,6.33266666667,54.8253333333,23.8375333333,43.194,58.827025,5.72446666667,10.5267
580.29,5.57133333333,7.16086666667,6.24896666667,11.6290666667,8.46033333334,6.3486,54.897,24.1786,43.2834,58.8861166667,5.73926666667,10.5763
580.63,5.53693333333,7.1108,6.19396666667,11.6361333333,8.43193333333,6.2952,54.9059333333,24.4666666667,43.3028666667,58.9605833333,5.691,10.5818666667
580.97,5.51213333333,7.08013333333,6.16593333333,11.6264,8.37633333333,6.27166666667,54.8720666667,24.7692666666,43.2832,58.9330166667,5.65306666667,10.5429333333
581.31,5.40933333333,6.95366666667,6.05773333333,11.5404666667,8.25819999999,6.17973333333,54.6987333333,24.9726666667,43.1689333333,58.778275,5.53773333333,10.4432
581.65,5.50793333333,7.0794,6.11826666667,11.6107333333,8.31406666666,6.27013333333,54.7368,25.2939333333,43.1722,58.7501916667,5.59626666667,10.4966333333
581.98,5.45673333333,7.02946666667,6.08186666667,11.5868,8.2698,6.21633333333,54.7584,25.5824666667,43.194,58.7775916667,5.53913333333,10.472
582.32,5.38233333333,6.9864,6.022,11.5573333333,8.22740000001,6.1752,54.8082,25.8816,43.2319333333,58.8678916667,5.49713333334,10.4444333333
582.66,5.39,6.99753333333,6.03593333333,11.5628,8.24539999999,6.14853333334,54.8848,26.1906,43.3018666667,58.9661666667,5.51406666667,10.4292333333
583.00,5.3934,6.98653333333,6.00453333334,11.5685333333,8.2404,6.1446,54.8842,26.4623333333,43.2880666667,59.01275,5.48446666667,10.4242333333
583.34,5.4164,7.01486666667,5.99806666667,11.5944666667,8.24966666667,6.1524,54.9961333333,26.8450666667,43.3576,59.15815,5.5166,10.4489
583.68,5.39846666667,6.9736,5.9312,11.5302666667,8.16766666667,6.10886666667,55.0036666667,27.0676,43.3025333333,59.1347083333,5.4818,10.3618333333
584.01,5.40706666667,6.9684,5.92283333333,11.5252666667,8.13586666667,6.1132,54.9841333333,27.3196666667,43.2283333333,59.108275,5.47293333333,10.3423
584.35,5.53446666667,7.08686666667,6.0413,11.6394666667,8.24999999999,6.26353333333,55.1324,27.7486,43.3496666667,59.240325,5.61273333333,10.4473
584.69,5.64753333333,7.17226666667,6.1546,11.7760666667,8.3936,6.38046666667,55.3434666667,28.1718666667,43.52,59.4748166667,5.73373333333,10.5823666667
585.03,5.6632,7.17086666667,6.16376666667,11.8250666667,8.42526666666,6.42673333333,55.4267333333,28.5078666667,43.5829333333,59.5847416667,5.77286666667,10.5963333333
585.37,5.6098,7.1164,6.13796666667,11.8257333333,8.38720000001,6.39893333333,55.6114666667,28.8739333333,43.6781333333,59.7814916667,5.74706666667,10.5961333333
585.70,5.65693333333,7.20373333333,6.16596666667,11.8854666667,8.42166666667,6.44746666667,55.7753333333,29.2249333333,43.7852666667,59.9141916667,5.79986666667,10.6422333333
586.04,5.7452,7.2494,6.22253333333,11.9196,8.45106666667,6.49853333333,55.783,29.5358,43.7804666667,59.92175,5.84533333333,10.6645666667
586.38,5.76353333334,7.26773333333,6.2478,11.9555333333,8.45926666667,6.5426,55.8404666667,29.8802666667,43.8031333333,59.9957416667,5.85993333333,10.6976666667
586.72,5.81353333333,7.33413333333,6.3138,12.0336666667,8.50266666666,6.60093333333,55.9638666667,30.2887333333,43.9186,60.147525,5.91386666667,10.7463666667
587.06,5.81346666667,7.33386666667,6.32053333333,12.0050666667,8.50213333332,6.61973333333,55.89,30.5361333333,43.8577333333,60.106825,5.9052,10.7355333333
587.39,5.85573333333,7.36766666667,6.38283333333,12.0653333333,8.57226666667,6.66793333333,55.9036666667,30.8466666667,43.9309333333,60.1499,5.9448,10.8129666667
587.73,5.84806666667,7.36353333333,6.37616666667,12.072,8.55380000001,6.65713333333,55.9130666667,31.1707333333,43.9900666667,60.1731333333,5.93626666667,10.7868666667
588.07,5.80133333334,7.311,6.3157,12.0342666667,8.48073333334,6.60126666667,55.9366,31.3976,43.9993333333,60.223075,5.861,10.7189
588.41,5.73706666667,7.27393333333,6.26156666667,11.9772,8.4246,6.56446666667,55.9273333333,31.6151333333,43.9526666667,60.1806583333,5.80973333333,10.662
588.74,5.72846666667,7.27053333333,6.22526666667,11.9408,8.40806666667,6.5304,55.9175333333,31.8395333333,43.9391333333,60.16325,5.79173333333,10.6671
589.08,5.75206666667,7.30813333333,6.2254,11.9442,8.41433333334,6.5638,55.7883333333,32.0251333333,43.8768,60.084225,5.82766666667,10.6376333333
589.42,5.72913333333,7.28566666667,6.20993333333,11.9014666667,8.38406666666,6.56433333333,55.7819333333,32.2796666667,43.8241333333,60.0654416667,5.80866666667,10.6097666667
589.76,5.655,7.24053333333,6.15643333333,11.8857333333,8.34906666667,6.52686666667,55.7992666667,32.5098666667,43.8257333334,60.0921583333,5.76206666667,10.5982
590.09,5.6354,7.2226,6.14,11.8496666667,8.35646666667,6.54846666667,55.7056,32.6638666667,43.761,60.0192583333,5.75226666667,10.5578333333
590.43,5.6162,7.21086666667,6.12596666667,11.8509333333,8.37459999999,6.5464,55.6803333333,32.8379333333,43.7232,59.9792583333,5.73153333333,10.5468
590.77,5.64666666667,7.26786666667,6.1538,11.9146,8.40813333333,6.5866,55.7584,33.1152,43.7732,60.0377166666,5.74906666667,10.5803666667
591.11,5.56153333334,7.1962,6.1033,11.8296666667,8.32926666666,6.53506666667,55.6496,33.2752666667,43.6351333334,59.9505166667,5.67993333333,10.5044666667
591.44,5.5704,7.18493333333,6.0994,11.8414,8.34000000001,6.5222,55.7218666667,33.5188666667,43.6452666667,60.0429333333,5.69593333333,10.5159666667
591.78,5.5404,7.18226666667,6.09803333333,11.8132666667,8.32493333333,6.505,55.6298666667,33.7328,43.5399333333,59.899025,5.68353333333,10.5020666667
592.12,5.5408,7.2196,6.12723333333,11.8281333333,8.34420000001,6.52366666667,55.6193333333,33.9753333333,43.542,59.9147583333,5.69413333333,10.503
592.46,5.5354,7.2524,6.1667,11.8473333333,8.3368,6.52033333333,55.6934666667,34.271,43.5545333333,60.0035,5.68893333333,10.4836333333
592.79,5.53966666666,7.2724,6.19303333333,11.8473333333,8.35233333333,6.50766666667,55.672,34.5230666666,43.5146666666,59.9654416667,5.6806,10.4838333333
593.13,5.6232,7.33146666667,6.2463,11.9684,8.44179999999,6.566,55.6952666667,34.7963333333,43.5758666667,60.0316083333,5.7626,10.5473
593.47,5.72926666666,7.41206666667,6.3401,12.0119333333,8.51653333333,6.63293333333,55.7244,35.0582,43.6109333334,60.0312083333,5.84126666667,10.5923666667
593.80,5.6982,7.37813333333,6.32183333333,12.0184,8.47386666666,6.59253333333,55.7926,35.3348666667,43.6149333333,60.0673166667,5.8184,10.5870333333
594.14,5.67793333334,7.34473333333,6.32743333333,12.015,8.43580000001,6.54353333333,55.8348666667,35.5968666667,43.6646666667,60.114225,5.799,10.5746666667
594.48,5.6972,7.33093333333,6.36176666667,12.0286,8.46386666666,6.54833333333,55.7743333333,35.8107333333,43.6478666667,60.0334833333,5.82433333333,10.6013
594.81,5.81206666667,7.46166666667,6.47323333333,12.1711333333,8.61333333333,6.65333333333,55.8863333333,36.144,43.7659333333,60.1125333333,5.94186666667,10.7144
595.15,5.853,7.52193333333,6.53466666667,12.2208,8.65793333334,6.72493333333,55.8894,36.3938666667,43.7679333334,60.0694083333,5.97686666667,10.7544
595.49,5.88673333333,7.5242,6.55266666667,12.2324,8.70233333333,6.7582,55.9736666667,36.6396666667,43.7691333333,60.1238,6.0132,10.7834666667
595.82,5.897,7.531,6.56626666667,12.2458666667,8.72033333333,6.75813333333,55.9537333333,36.8493333334,43.714,60.0711,6.02946666667,10.7935333333
596.16,5.89786666667,7.514,6.56873333333,12.2504666667,8.72733333333,6.76153333333,55.9539333333,37.0173333333,43.6948666667,60.03075,6.03653333333,10.7950666667
596.50,5.92093333333,7.51346666667,6.58536666667,12.2747333333,8.7374,6.79406666667,56.0278,37.2345333333,43.7272666667,60.0898916667,6.04566666666,10.8210666667
596.83,5.91226666666,7.5208,6.6188,12.2504666667,8.75073333334,6.79433333333,56.0448666667,37.4048666666,43.7267333333,60.0666,6.04973333333,10.8175666667
597.17,5.94806666667,7.594,6.68226666667,12.3278,8.82953333334,6.8606,56.1028,37.6146666667,43.7928,60.1407083333,6.11086666667,10.8990666667
597.51,5.97126666667,7.65526666667,6.70553333333,12.3769333333,8.87886666667,6.87973333333,56.152,37.7792,43.8328,60.1778833333,6.15666666667,10.9466666667
597.84,5.99773333333,7.70013333333,6.73416666667,12.3856666667,8.91046666667,6.9294,56.0752,37.8838666667,43.7587333333,60.0973666667,6.19393333333,10.9563
598.18,6.02866666667,7.7274,6.7544,12.4072666667,8.9406,6.971,56.1636666667,38.0700666667,43.8052666667,60.175025,6.22053333333,10.9671
598.52,6.02533333334,7.70413333333,6.74923333333,12.4296,8.94806666667,6.99753333333,56.2236,38.2499333333,43.8141333333,60.2452333333,6.2302,10.9653
598.85,6.05233333333,7.7132,6.74983333333,12.4096666667,8.97313333333,7.01033333333,56.1954666667,38.4062666667,43.8019333333,60.2458916667,6.2478,10.9772666667
599.19,6.0018,7.7082,6.7309,12.4247333333,8.94873333333,7.01773333333,56.2279333333,38.5961333333,43.8702666667,60.3367083333,6.2042,10.9374
599.53,6.043,7.74566666667,6.76063333333,12.4549333333,8.98106666666,7.04326666667,56.3357333333,38.8648,43.9637333333,60.490475,6.21433333333,10.96
599.86,6.127,7.83106666667,6.83213333333,12.5514,9.06,7.1368,56.4074,39.1303333333,43.9971333333,60.557375,6.28773333333,11.0213666667
600.20,6.1186,7.8326,6.83416666667,12.5530666667,9.08346666667,7.1378,56.3599333333,39.2864666667,43.985,60.5337083333,6.31113333334,11.0209
600.53,6.11173333333,7.82573333333,6.82733333333,12.5432666667,9.06780000001,7.12426666667,56.3033333333,39.4118666667,43.9237333334,60.4468666667,6.3082,10.9964
600.87,6.1152,7.7844,6.83733333333,12.5705333333,9.05746666667,7.11246666667,56.2648,39.6033333333,43.8371333333,60.3535666667,6.29626666667,10.9672333333
601.21,6.1684,7.77646666667,6.9032,12.5726,9.07473333333,7.1658,56.289,39.8472,43.8711333333,60.380575,6.3096,10.9712666667
601.54,6.1536,7.7506,6.87536666667,12.5603333333,9.06786666666,7.16213333333,56.3274666667,40.0884,43.9007333333,60.3965,6.27446666667,10.9851333333
601.88,6.11513333333,7.7398,6.86626666667,12.5499333333,9.05486666666,7.13433333333,56.3029333333,40.2921333333,43.8924,60.4067666667,6.2412,11.0006
602.21,6.12713333333,7.7644,6.85956666667,12.5238666667,9.0402,7.13826666667,56.3327333333,40.4898666667,43.8874,60.4078916667,6.2228,11.0211
602.55,6.12313333333,7.7636,6.8914,12.5657333333,9.04286666667,7.13613333333,56.3706666667,40.6844,43.9030666667,60.4256,6.24793333333,11.0114666667
602.88,6.14466666666,7.75946666667,6.9107,12.5504666667,9.03826666667,7.08413333333,56.3398666667,40.8624666667,43.8711333333,60.3891916667,6.25973333333,11.0258
603.22,6.15,7.77313333333,6.93846666667,12.5845333333,9.0516,7.1164,56.4418,41.0584,43.9109333333,60.4696583333,6.26886666667,11.0493333333
603.56,6.1408,7.77073333333,6.9582,12.5692666667,9.05580000001,7.0982,56.4213333333,41.179,43.9144,60.4510333333,6.27233333333,11.0467333333
603.89,6.11286666667,7.74073333333,6.93523333333,12.5409333333,9.02293333333,7.057,56.437,41.3126,43.9272,60.4864416667,6.23866666667,11.0076
604.23,6.11393333333,7.73753333333,6.922,12.5434,9.01813333333,7.05006666667,56.4245333333,41.4436,43.9231333333,60.509625,6.21506666667,11.0121666667
604.56,6.11053333333,7.73986666667,6.92543333333,12.5040666667,9.00306666666,7.056,56.4656,41.5323333333,43.9495333333,60.5649833333,6.19333333333,11.0158
604.90,6.14466666667,7.775,6.95726666667,12.5532,9.05093333333,7.07893333333,56.528,41.6742666667,44.0088,60.6664333333,6.24406666666,11.0602666667
605.23,6.16033333333,7.79793333333,7.00073333333,12.5715333333,9.06573333333,7.0986,56.5635333333,41.7995333333,44.0314666667,60.7203666667,6.29033333333,11.0538666667
605.57,6.23846666667,7.8568,7.07093333333,12.6131333333,9.13280000001,7.16233333333,56.6052666667,41.9438,44.0643333333,60.76825,6.3446,11.0899333333
605.90,6.2166,7.8518,7.09583333333,12.5996,9.13839999999,7.13053333333,56.5788666667,42.0153333333,44.0488666667,60.779025,6.36486666667,11.0732333333
606.24,6.21866666667,7.89193333333,7.1079,12.6011333333,9.17226666667,7.151,56.6232666666,42.1139333333,44.082,60.8309,6.37166666667,11.0929
606.58,6.22693333333,7.92993333333,7.13766666667,12.6413333333,9.21420000001,7.17453333333,56.7027333333,42.264,44.1068,60.8824583333,6.3864,11.1011333333
606.91,6.29406666667,7.9858,7.1992,12.704,9.2714,7.21453333333,56.6963333333,42.4468666667,44.1736,60.9017416667,6.47586666667,11.1602666667
607.25,6.27293333333,7.9794,7.18836666667,12.6801333333,9.26393333333,7.19646666666,56.7642,42.6179333333,44.2228666666,60.975275,6.45773333333,11.1693666667
607.58,6.33146666667,8.0532,7.27836666667,12.7458666667,9.34326666667,7.27606666667,56.9096666667,42.8696,44.3067333333,61.0958,6.52806666667,11.2609333333
607.92,6.3432,8.07186666667,7.30066666666,12.7728666667,9.36320000001,7.28093333333,56.9308666667,43.0481333333,44.3207333333,61.1426666667,6.53906666667,11.3
608.25,6.25706666667,8.039,7.2303,12.7322666667,9.32446666666,7.22053333333,56.9001333333,43.2142666667,44.265,61.1108333333,6.47306666667,11.2526666667
608.59,6.17466666667,7.99746666666,7.17526666667,12.6445333333,9.25506666666,7.15906666667,56.7227333333,43.2305333333,44.0942666667,60.9254166667,6.3794,11.1535
608.92,6.09506666667,7.96906666667,7.11233333333,12.6107333333,9.22613333333,7.12393333333,56.7357333333,43.3777333334,44.0699333333,60.9936166667,6.31333333333,11.1404333333
609.26,6.02206666667,7.957,7.10843333333,12.6048666667,9.19173333333,7.09893333333,56.6116,43.4048,43.9584,60.852625,6.2968,11.1012333333
609.59,5.99386666667,7.9502,7.09913333333,12.5793333333,9.18333333333,7.09006666667,56.4932,43.485,43.891,60.7426666667,6.26706666667,11.0535
609.93,5.9792,7.9632,7.13763333333,12.6040666667,9.18813333333,7.1198,56.4206,43.6335333333,43.8204666667,60.6948333334,6.254,11.0565666667
610.26,5.97833333333,7.99906666667,7.13926666667,12.595,9.20426666667,7.14473333333,56.3556666667,43.6717333333,43.7726666667,60.6470333333,6.2828,11.0626666667
610.60,5.89566666667,7.90186666667,7.05553333333,12.4633333333,9.1384,7.07686666667,56.1829333333,43.6040666667,43.6285333334,60.4719333333,6.18053333333,10.9500666667
610.93,5.96673333333,7.951,7.10186666667,12.4994,9.20693333333,7.1412,56.0587333333,43.6370666667,43.5604666667,60.3452666667,6.2356,10.9859333333
611.27,5.92293333333,7.91033333333,7.05293333333,12.4313333333,9.16046666666,7.1124,55.8005333334,43.5714666667,43.3741333333,60.1009,6.18173333333,10.9310666667
611.60,5.9236,7.89173333333,7.07796666667,12.4074,9.15713333333,7.12986666667,55.8052,43.6814666667,43.3837333333,60.1103666667,6.17733333333,10.8952
611.93,5.9548,7.89913333333,7.09586666667,12.4126,9.17180000001,7.1466,55.7680666667,43.7638666667,43.3930666667,60.107825,6.20586666667,10.8772333333
612.27,5.9134,7.86826666667,7.07946666667,12.3930666667,9.17139999999,7.13813333333,55.8460666667,43.9228666667,43.457,60.1949166667,6.19446666667,10.8916333333
612.60,5.99766666667,7.90866666667,7.15293333333,12.3957333333,9.21320000001,7.16253333333,55.7234,43.9181333333,43.4092,60.0207166667,6.25006666667,10.9348333333
612.94,5.99086666667,7.89526666667,7.13493333333,12.3554666667,9.20739999999,7.13926666667,55.8086666667,44.0746666667,43.4791333333,60.1194916667,6.22853333333,10.9118
613.27,5.97893333333,7.8724,7.0939,12.3528666667,9.17466666666,7.10253333333,56.0354,44.3060666667,43.644,60.3222,6.17486666667,10.9122666667
613.61,5.90766666667,7.76606666667,6.97896666667,12.2362,9.10193333334,6.96046666667,56.0276666666,44.3363333333,43.6784,60.3509083333,6.10846666667,10.8134333333
613.94,5.9666,7.80626666667,7.06316666667,12.2901333333,9.1508,7.02273333333,56.0650666667,44.4925333333,43.7735333333,60.4035166667,6.14766666667,10.8633333333
614.28,6.00533333333,7.9094,7.11523333333,12.3723333334,9.20959999999,7.0782,56.2175333333,44.7203333333,43.8678666667,60.5231166667,6.2192,10.9614666667
614.61,5.92646666667,7.88013333333,7.09093333333,12.3577333333,9.14780000001,7.0258,56.3172666667,44.9083333333,43.9357333333,60.6745833333,6.1702,10.9218666667
614.94,5.94946666667,7.91653333333,7.1394,12.3889333333,9.1758,7.01726666667,56.5012,45.0895333333,44.0856,60.820675,6.19853333333,10.962
615.28,5.9586,7.9508,7.1539,12.4281333333,9.2144,7.0462,56.5484666667,45.2157333333,44.1018666667,60.8523416667,6.25213333333,11.0345
615.61,6.01806666667,8.0112,7.26896666667,12.4660666667,9.30533333333,7.1042,56.6282,45.3424,44.1786666667,60.8916333333,6.33473333333,11.1513
615.95,6.05066666667,7.99373333333,7.27566666667,12.4748666667,9.28093333333,7.07506666667,56.6323333333,45.4032666667,44.1821333333,60.8738916667,6.33446666667,11.1534333333
616.28,5.93226666667,7.87553333333,7.178,12.4086,9.16173333334,6.97906666667,56.7064,45.5197333333,44.2152,60.9325666667,6.20706666667,11.0345
616.61,5.89146666667,7.8072,7.08656666667,12.3340666667,9.07266666666,6.9216,56.7674666667,45.6019333333,44.2068,60.9786333333,6.17286666667,10.9859
616.95,5.93213333333,7.8284,7.13306666667,12.3792,9.0956,6.95433333333,56.7228,45.6612666667,44.1763333333,60.9943916667,6.238,11.0598333333
617.28,5.89146666667,7.74953333333,7.09303333333,12.3158666667,9.00633333333,6.91666666667,56.692,45.7014,44.0528666667,60.892275,6.19473333333,11.0233
617.62,5.81506666667,7.64113333333,7.0387,12.229,8.92540000001,6.81593333333,56.6948,45.7445333333,43.9946666667,60.9032833333,6.09333333333,10.9421666667
617.95,5.73533333333,7.54553333333,6.98003333333,12.1458,8.81766666666,6.70593333333,56.6812,45.7719333333,43.9384666667,60.9411,5.99633333333,10.8836333333
618.28,5.72546666667,7.53466666666,6.97126666667,12.1411333333,8.82093333333,6.66106666667,56.7286666667,45.8714666667,43.9796666667,60.9754166667,5.99246666667,10.9202333333
618.62,5.7302,7.51793333333,6.9512,12.1428666667,8.83213333334,6.6734,56.7844,46.0370666667,44.0270666666,61.0974416667,5.97286666667,10.9002333333
618.95,5.7188,7.519,6.91726666667,12.114,8.80673333334,6.63966666667,56.7556,46.0668,44.0456666667,61.1003833333,5.962,10.842
619.28,5.71546666667,7.52026666667,6.8624,12.1262,8.75333333334,6.64353333333,56.7012666667,46.0751333333,43.9731333333,61.0650083333,5.97193333333,10.8082333333
619.62,5.72553333333,7.5802,6.8668,12.162,8.76726666666,6.6914,56.7692666667,46.2674,44.0496666667,61.1435833333,5.97013333333,10.848
619.95,5.81473333333,7.6732,6.96686666667,12.2564,8.8724,6.79946666667,56.956,46.4572666667,44.221,61.3440416667,6.0698,10.9810333333
620.28,5.89833333333,7.7786,7.07686666667,12.3781333333,8.95113333333,6.8642,57.0000666666,46.6008,44.2758,61.39755,6.14593333333,11.0780666667
620.62,5.8692,7.7672,7.0469,12.3387333333,8.94460000001,6.8644,57.0668666667,46.7122,44.2596,61.3756583333,6.1284,11.0292333333
620.95,5.93386666667,7.88573333333,7.12606666667,12.4177333333,9.02953333333,6.9466,57.1842,46.8632,44.4081333333,61.5073583333,6.19966666667,11.0906666667
621.28,5.9438,7.91553333333,7.1107,12.4359333333,9.04786666667,6.99233333333,57.3042666667,47.0192666667,44.5398,61.681675,6.2482,11.1628333333
621.62,5.9348,7.92366666667,7.1148,12.4622,9.06826666667,7.0212,57.3142,47.0746666667,44.5804666667,61.700875,6.23653333333,11.1756333333
621.95,5.95113333333,7.91566666667,7.09203333333,12.4473333333,9.04806666666,7.07233333333,57.3326666667,47.1683333333,44.587,61.74215,6.2346,11.1533666667
622.28,5.90153333333,7.8838,7.05926666667,12.4335333333,9.02153333333,7.04726666667,57.3875333333,47.1768,44.5785333333,61.744375,6.20933333333,11.1491333333
622.62,5.87893333333,7.84473333333,7.051,12.3978666667,8.99679999999,7.03246666667,57.3751333334,47.2466666667,44.5279333333,61.7644083333,6.16766666667,11.1489
622.95,5.85893333333,7.77146666667,6.99193333333,12.3502,8.95933333333,6.98086666667,57.3912666667,47.3008666667,44.5632666667,61.7918583333,6.0956,11.1043666667
623.28,5.7874,7.6866,6.9488,12.2712666667,8.90899999999,6.89106666667,57.2946,47.2251333333,44.4837333333,61.703075,6.04846666667,11.0543666667
623.62,5.82086666667,7.7528,6.94546666667,12.2702,8.92806666667,6.9062,57.2650666667,47.3292666667,44.4305333333,61.6966083333,6.06246666667,11.0618
623.95,5.74793333333,7.6846,6.84846666667,12.1704666667,8.8518,6.87926666667,57.1976666667,47.3375333333,44.3723333333,61.6477333333,5.98733333333,11.0225
624.28,5.76213333333,7.69246666667,6.8822,12.1430666667,8.80313333333,6.8722,57.0421333333,47.3071333333,44.2904666666,61.482225,5.98346666667,11.0012333333
624.62,5.71393333333,7.61633333333,6.8049,12.118,8.74373333333,6.8514,56.9858,47.3438666667,44.2081333333,61.4133666667,5.91293333333,11.006
624.95,5.68106666667,7.5664,6.76516666667,12.0585333333,8.64120000001,6.7888,56.7719333333,47.2734666667,44.0053333333,61.152825,5.8874,10.9345666667
625.28,5.68746666667,7.56,6.75256666667,12.0647333333,8.59633333334,6.76873333333,56.6752666667,47.3006,44.0068,61.1040583333,5.89593333333,10.9329333333
625.61,5.63553333333,7.5194,6.7382,12.0622666667,8.53926666667,6.699,56.6397333333,47.2854666667,43.9426666667,61.0564416667,5.8772,10.9177333333
625.95,5.68373333333,7.58393333333,6.80166666667,12.101,8.54819999999,6.72853333333,56.7161333333,47.4482,44.0080666667,61.1385,5.939,10.9793666667
626.28,5.7508,7.67326666667,6.89033333333,12.2114666667,8.61946666667,6.81806666667,56.8264,47.5911333333,44.1254666667,61.2473083333,6.0142,11.0867666667
626.61,5.75493333333,7.69226666667,6.92893333333,12.2417333333,8.61080000001,6.82286666667,56.8626666667,47.6950666667,44.1852666667,61.3277916666,6.02753333333,11.1191666667
626.94,5.72886666667,7.67006666667,6.8932,12.2408,8.56860000001,6.83033333333,56.956,47.8098,44.2169333333,61.45105,6.01486666667,11.1018666667
627.28,5.68273333333,7.61673333333,6.85586666667,12.2155333333,8.48613333333,6.77753333334,56.9456,47.8030666667,44.1852,61.4085333333,6.00193333333,11.0661333333
627.61,5.63333333333,7.56666666667,6.8072,12.1896,8.43853333334,6.70753333333,56.9673333333,47.8368,44.1853333333,61.414575,5.976,11.0248
627.94,5.62013333333,7.5718,6.77266666667,12.2586666667,8.44293333333,6.71606666667,57.1685333333,47.9869333333,44.2974666667,61.635825,5.98873333333,11.0556666667
628.27,5.6508,7.65633333333,6.79613333333,12.282,8.47293333334,6.7072,57.1916,48.0110666667,44.3475333333,61.6600916667,6.0406,11.0670333333
628.61,5.70646666667,7.7102,6.84003333333,12.3736,8.54973333334,6.7424,57.3586,48.2174666667,44.5402,61.869425,6.07786666667,11.1544
628.94,5.73646666667,7.7344,6.8167,12.3752,8.55193333333,6.72826666667,57.4843333333,48.331,44.5512666667,61.924025,6.09126666667,11.1492
629.27,5.7416,7.72133333333,6.76213333333,12.355,8.54846666667,6.73033333333,57.5619333333,48.3988,44.6366666667,62.02995,6.05306666667,11.1351
629.60,5.69706666667,7.70726666667,6.69676666667,12.3177333333,8.4486,6.6772,57.5048,48.428,44.6146666667,62.0255083333,6.00553333333,11.0617333333
629.94,5.5926,7.57886666667,6.55336666667,12.2245333333,8.31246666666,6.53833333333,57.4590666667,48.4263333333,44.5536666667,61.9729,5.865,10.9509
630.27,5.58213333333,7.60746666667,6.52433333333,12.2166666667,8.27966666668,6.52286666667,57.4188666667,48.4730666667,44.4733333334,61.9225833333,5.8612,10.9692333333
630.60,5.65973333333,7.7122,6.53386666667,12.2772,8.32733333333,6.56713333333,57.4463333333,48.5411333333,44.526,61.9323833333,5.92373333333,11.0538
630.93,5.67333333333,7.7272,6.52966666667,12.2974666667,8.38213333333,6.59066666667,57.4544666667,48.6032,44.5394,61.958375,5.90886666667,11.0658
