wavelength,Back_TanXagf,Belly_TanXagf,Breast_TanXagf,Crissum_TanXagf,Crown_TanXagf,DorTail_TanXagf,Patch10_TanXagf,Patch11_TanXagf,Patch12_TanXagf,Rump_TanXagf,Throat_TanXagf,WingTip_TanXagf
543.12,35.5881111111,73.5353333333,66.3421111111,54.3985555555,27.1931111111,20.6516666667,30.0064444445,11.5535555556,53.9274444445,37.7464444445,50.6823333333,9.32666666667
543.46,35.6183333333,73.4564444445,66.2996666666,54.3475555556,27.1795555556,20.6267777778,30.0581111111,11.5437777778,53.8897777778,37.7721111111,50.6983333333,9.33188888888
543.81,35.6734444445,73.4307777778,66.3088888889,54.3333333333,27.195,20.6359444444,30.1414444444,11.5754444444,53.8558888889,37.8031111111,50.7231111111,9.35166666667
544.15,35.7285555556,73.3746666667,66.2982222222,54.2597777778,27.1845555556,20.617,30.2257777778,11.6027777778,53.8017777778,37.8546666667,50.7445555556,9.35488888888
544.49,35.8093333333,73.4067777778,66.3454444445,54.2903333333,27.1918888889,20.6206111111,30.3318888889,11.5985555556,53.7833333333,37.9155555556,50.8235555556,9.35722222222
544.84,35.8978888889,73.4286666667,66.3932222222,54.3057777778,27.1993333333,20.6371111111,30.4246666667,11.6156666667,53.7678888889,37.9638888889,50.8744444444,9.36911111112
545.18,35.9482222222,73.3343333333,66.3502222222,54.2677777778,27.1971111111,20.6070555556,30.5163333333,11.6218888889,53.7175555556,37.9651111111,50.9071111111,9.37844444445
545.52,36.0276666667,73.3012222222,66.4077777778,54.2845555556,27.2014444444,20.6092777778,30.6055555555,11.6173333333,53.6673333333,38.0223333333,50.963,9.38177777777
545.87,36.156,73.3387777778,66.4565555556,54.2721111111,27.2235555556,20.6038333333,30.7264444444,11.6287777778,53.639,38.0703333333,51.0107777778,9.40422222223
546.21,36.2557777778,73.3595555555,66.4723333333,54.2845555556,27.2294444444,20.6263888889,30.8461111111,11.6465555555,53.6664444444,38.1205555556,51.0492222222,9.44044444443
546.55,36.3187777778,73.3492222222,66.4801111111,54.2836666667,27.1905555555,20.5976111111,30.9184444444,11.6361111111,53.5738888889,38.1157777778,51.0668888889,9.42622222221
546.90,36.4232222222,73.4083333333,66.5856666667,54.3644444444,27.2512222222,20.6245555556,31.0857777778,11.6884444444,53.6332222222,38.1863333333,51.174,9.45766666667
547.24,36.5108888889,73.4567777778,66.681,54.4036666667,27.2606666667,20.6273888889,31.1985555555,11.7218888889,53.6451111111,38.2347777778,51.2466666667,9.45177777777
547.58,36.5967777778,73.4557777778,66.7415555556,54.4238888889,27.2818888889,20.6341666667,31.2913333333,11.7297777778,53.6178888889,38.3085555555,51.3206666667,9.47833333333
547.92,36.6801111111,73.5253333333,66.82,54.5168888889,27.339,20.6596666667,31.4264444445,11.7497777778,53.6331111111,38.3358888889,51.4042222222,9.50611111111
548.27,36.7115555556,73.4615555556,66.8345555556,54.4851111111,27.3264444444,20.6211666667,31.4821111111,11.7328888889,53.5598888889,38.3462222222,51.4024444445,9.48122222223
548.61,36.7882222222,73.4908888889,66.8643333333,54.4958888889,27.3704444444,20.6112777778,31.589,11.7478888889,53.5641111111,38.3894444444,51.4608888889,9.51422222221
548.95,36.8686666667,73.49,66.8948888889,54.525,27.4106666667,20.6226666667,31.7157777778,11.7883333333,53.5376666667,38.4486666667,51.5054444444,9.54255555555
549.29,36.947,73.4941111111,66.8946666666,54.5454444444,27.4282222222,20.622,31.8185555556,11.8417777778,53.4997777778,38.4594444445,51.53,9.58144444443
549.64,36.997,73.4507777778,66.8761111111,54.5386666667,27.441,20.6291111111,31.9181111111,11.8593333333,53.4375555556,38.4746666667,51.5601111111,9.62322222223
549.98,37.0592222222,73.4585555555,66.8977777778,54.5614444444,27.4556666667,20.6348888889,32.0294444444,11.8837777778,53.383,38.5366666667,51.5868888889,9.66122222222
550.32,37.1563333333,73.5497777778,66.9752222222,54.5791111111,27.5046666667,20.68,32.1981111111,11.9236666667,53.4101111111,38.6024444444,51.673,9.69455555554
550.66,37.2505555556,73.5773333334,66.9335555556,54.5972222222,27.4671111111,20.6688888889,32.2968888889,11.925,53.3274444444,38.6471111111,51.734,9.73755555557
551.01,37.3095555556,73.561,66.8881111111,54.5925555556,27.4702222222,20.6648333333,32.4293333333,11.9505555556,53.2423333333,38.6502222222,51.7394444445,9.78844444443
551.35,37.361,73.5546666667,66.8515555556,54.5777777778,27.4446666667,20.6508888889,32.5338888889,11.9501111111,53.1964444444,38.6621111111,51.7311111111,9.81555555555
551.69,37.3517777778,73.3791111111,66.7132222222,54.4511111111,27.3284444445,20.5983333333,32.552,11.9482222222,53.0243333333,38.6002222222,51.6785555555,9.80611111112
552.03,37.4167777778,73.3783333333,66.6811111111,54.4157777778,27.2864444444,20.5791666667,32.6581111111,11.9904444445,52.9523333333,38.5921111111,51.6584444444,9.83311111112
552.38,37.352,73.2028888889,66.5091111111,54.3198888889,27.1787777778,20.5136666667,32.6644444444,11.9535555556,52.7321111111,38.523,51.5461111111,9.80544444443
552.72,37.3882222222,73.1973333333,66.4955555555,54.2846666667,27.1245555555,20.5023888889,32.7251111111,11.9528888889,52.6386666667,38.536,51.542,9.8038888889
553.06,37.4106666667,73.1874444444,66.4531111111,54.249,27.0845555556,20.4658333333,32.7928888889,11.9315555556,52.5476666667,38.5087777778,51.5497777778,9.79000000001
553.40,37.4017777778,73.1784444444,66.4012222222,54.2386666667,27.011,20.4239444444,32.8631111111,11.9052222222,52.4577777778,38.4608888889,51.4888888889,9.76177777777
553.74,37.3543333333,73.0303333333,66.274,54.1164444445,26.8665555556,20.3105,32.8492222222,11.824,52.2564444444,38.3582222222,51.4243333333,9.6668888889
554.09,37.2578888889,72.7904444444,66.0392222222,53.9812222222,26.7298888889,20.193,32.8213333333,11.7605555556,52.0262222222,38.2247777778,51.2502222222,9.60833333334
554.43,37.2056666667,72.5833333333,65.8916666666,53.7983333333,26.6273333333,20.1124444445,32.8042222222,11.7003333333,51.8361111111,38.1356666667,51.0897777778,9.54911111112
554.77,37.2962222222,72.5931111111,65.9056666666,53.8666666667,26.6456666667,20.1325555555,32.9103333333,11.7103333333,51.8113333333,38.179,51.1097777778,9.6021111111
555.11,37.2776666667,72.484,65.7631111111,53.8134444444,26.5693333333,20.0782777778,32.9635555556,11.6976666667,51.672,38.1093333334,51.0355555556,9.5871111111
555.45,37.3947777778,72.6165555556,65.828,53.9133333333,26.6251111111,20.0966666667,33.1227777778,11.7192222222,51.7001111111,38.1358888889,51.0733333333,9.618
555.80,37.4174444444,72.6043333334,65.7698888889,53.9568888889,26.5825555555,20.0524444445,33.1887777778,11.6923333333,51.5884444445,38.1142222222,51.0518888889,9.60888888889
556.14,37.4724444444,72.5644444445,65.7128888889,53.9142222222,26.5204444445,20.0067777778,33.2465555555,11.6941111111,51.5562222222,38.091,51.037,9.61222222223
556.48,37.512,72.5653333333,65.6333333333,53.9048888889,26.478,19.9585,33.3374444445,11.6576666667,51.4671111111,38.0167777778,51.0023333334,9.6028888889
556.82,37.5375555556,72.4868888889,65.5087777778,53.8496666667,26.4422222222,19.9562222222,33.4018888889,11.6592222222,51.3474444444,37.9745555555,50.9561111111,9.63577777779
557.16,37.5598888889,72.3638888889,65.38,53.7761111111,26.3821111111,19.9183333333,33.4573333333,11.6646666667,51.245,37.9275555556,50.9102222222,9.64377777778
557.50,37.6173333333,72.3977777778,65.315,53.7887777778,26.3802222222,19.9417222222,33.5628888889,11.6857777778,51.1898888889,37.9048888889,50.8865555556,9.67388888888
557.85,37.7122222222,72.3903333333,65.2927777778,53.833,26.4167777778,19.9626666667,33.692,11.7243333333,51.1526666667,37.904,50.8932222222,9.75555555554
558.19,37.7191111111,72.4124444444,65.1964444444,53.8514444444,26.4077777778,19.9328888889,33.7943333334,11.7571111111,51.0535555556,37.8803333333,50.8598888889,9.8121111111
558.53,37.6297777778,72.3078888889,64.9607777778,53.7266666667,26.2706666667,19.8463333333,33.8114444445,11.7187777778,50.8034444445,37.7656666667,50.7237777778,9.75222222222
558.87,37.623,72.2283333334,64.8324444445,53.6454444444,26.1796666667,19.7886111111,33.8332222222,11.7142222222,50.6721111111,37.6728888889,50.6704444445,9.73377777779
559.21,37.5892222222,72.0668888889,64.6271111111,53.5427777778,26.0941111111,19.7238333333,33.8634444444,11.6918888889,50.4846666667,37.6065555556,50.5557777778,9.753
559.55,37.6107777778,71.9344444445,64.4933333333,53.4797777778,26.0395555556,19.7392222222,33.9351111111,11.7234444444,50.3906666667,37.5516666667,50.4875555556,9.81477777779
559.89,37.6833333333,71.9331111111,64.4016666666,53.5523333333,26.0431111111,19.7583888889,34.0708888889,11.7694444444,50.3426666667,37.5298888889,50.5231111111,9.90033333332
560.23,37.6514444445,71.7762222222,64.208,53.4771111111,25.9704444445,19.7685,34.101,11.7945555556,50.2148888889,37.4796666666,50.4326666667,9.95544444444
560.58,37.6264444445,71.7088888889,64.0853333333,53.4428888889,25.8661111111,19.6783888889,34.1412222222,11.78,50.0854444444,37.4145555555,50.3135555556,9.95022222222
560.92,37.6628888889,71.6752222222,63.9907777778,53.4494444444,25.8254444445,19.6553888889,34.218,11.8048888889,49.9776666667,37.3724444444,50.3037777778,9.98244444444
561.26,37.6928888889,71.6266666667,63.8991111111,53.4303333333,25.7698888889,19.6266666667,34.2822222222,11.8281111111,49.8831111111,37.2896666667,50.2425555556,9.99222222223
561.60,37.7168888889,71.634,63.7877777778,53.4351111111,25.6934444444,19.6011666667,34.3264444445,11.8518888889,49.856,37.2586666667,50.2185555556,10.0296666667
561.94,37.7496666667,71.583,63.6688888889,53.4043333333,25.6365555556,19.5975,34.4005555556,11.8718888889,49.756,37.2034444445,50.198,10.0484444444
562.28,37.7681111111,71.4971111111,63.5181111111,53.3473333333,25.5696666667,19.5726111111,34.401,11.8576666667,49.65,37.126,50.1056666667,10.0693333333
562.62,37.7706666667,71.4693333333,63.4133333333,53.3617777778,25.5317777778,19.5306666667,34.5265555556,11.8744444444,49.5213333333,37.1098888889,50.0673333333,10.0835555556
562.96,37.6675555555,71.2751111111,63.1218888889,53.2108888889,25.3728888889,19.4525,34.4653333333,11.8335555556,49.2734444444,36.9203333333,49.8724444444,10.023
563.30,37.6262222222,71.17,62.8854444445,53.1145555555,25.2728888889,19.3642777778,34.4771111111,11.7913333333,49.0782222222,36.7878888889,49.7722222222,9.9721111111
563.64,37.5131111111,70.9455555556,62.6005555556,52.9048888889,25.084,19.2614444445,34.4114444444,11.7212222222,48.8073333333,36.6086666667,49.541,9.87955555554
563.99,37.4618888889,70.8112222222,62.4183333333,52.8322222222,24.9392222222,19.1465555556,34.4015555555,11.6744444444,48.5806666667,36.4652222222,49.4305555556,9.81866666668
564.33,37.4567777778,70.6637777778,62.1825555556,52.7237777778,24.8636666666,19.1145555555,34.4393333333,11.6793333333,48.4011111111,36.3557777778,49.3217777778,9.85277777778
564.67,37.3508888889,70.4824444445,61.8698888889,52.563,24.6907777778,19.0400555556,34.3786666667,11.632,48.1201111111,36.1738888889,49.123,9.82344444443
565.01,37.2841111111,70.3401111111,61.6346666667,52.4713333333,24.5893333333,18.9734444444,34.415,11.6321111111,47.9467777778,36.0846666667,48.9877777778,9.86644444443
565.35,37.1774444445,70.1701111111,61.4523333333,52.333,24.4445555556,18.8915555556,34.4048888889,11.5633333333,47.7053333333,35.956,48.8565555556,9.77444444445
565.69,37.0481111111,69.9554444444,61.1223333333,52.1878888889,24.3213333333,18.7990555556,34.342,11.5127777778,47.4285555556,35.7845555556,48.6338888889,9.75399999999
566.03,37.0228888889,69.8705555555,60.9864444444,52.1798888889,24.2605555556,18.7763333333,34.383,11.5356666667,47.2824444444,35.7045555556,48.5597777778,9.76722222222
566.37,36.9648888889,69.7651111111,60.77,52.099,24.1462222222,18.7092222222,34.3233333333,11.4822222222,47.1062222222,35.5463333333,48.447,9.73677777779
566.71,36.9481111111,69.812,60.6881111111,52.1384444445,24.0851111111,18.6788333333,34.3848888889,11.4705555555,46.9912222222,35.5035555556,48.4266666667,9.75788888888
567.05,36.8785555556,69.7045555555,60.4711111111,52.0717777778,24.0121111111,18.6466111111,34.3518888889,11.4652222222,46.8027777778,35.4041111111,48.3164444444,9.78822222222
567.39,36.8704444444,69.7045555555,60.3693333333,52.0926666667,23.9724444444,18.6038888889,34.4087777778,11.4572222222,46.6428888889,35.3347777778,48.2873333333,9.81
567.73,36.804,69.671,60.2015555556,52.0624444444,23.9165555556,18.5609444445,34.4323333333,11.448,46.4763333333,35.244,48.1685555556,9.81922222222
568.07,36.6817777778,69.5906666667,59.9967777778,52.0176666667,23.8023333333,18.4651111111,34.3975555555,11.3934444445,46.2562222222,35.0874444444,48.0204444444,9.7768888889
568.41,36.5962222222,69.431,59.7284444445,51.9601111111,23.7171111111,18.4010555555,34.3905555555,11.3638888889,46.0735555556,34.9646666667,47.8778888889,9.77422222222
568.75,36.5592222222,69.3385555556,59.5193333333,51.9348888889,23.6442222222,18.3627222222,34.3846666667,11.364,45.9043333333,34.8524444444,47.765,9.79377777777
569.09,36.6222222222,69.3746666667,59.3478888889,52.0104444444,23.6416666667,18.3822222222,34.4843333333,11.4351111111,45.8464444445,34.8087777778,47.714,9.89811111111
569.43,36.6525555555,69.3975555556,59.2696666666,52.0725555555,23.574,18.3707777778,34.5588888889,11.4334444444,45.8058888889,34.764,47.6994444444,9.90544444445
569.77,36.5786666667,69.2943333333,59.0435555555,51.9602222222,23.4763333333,18.2698333333,34.582,11.3866666667,45.6346666667,34.6223333333,47.5681111111,9.911
570.11,36.5583333334,69.1816666667,58.8108888889,51.9231111111,23.3901111111,18.2662777778,34.6135555555,11.4253333333,45.4732222222,34.5358888889,47.4218888889,9.93222222223
570.45,36.467,68.9425555556,58.5232222222,51.7593333334,23.283,18.1855,34.5718888889,11.4458888889,45.264,34.3746666667,47.2255555555,9.93133333332
570.79,36.4192222222,68.869,58.3035555555,51.6931111111,23.1584444445,18.1349444444,34.5685555556,11.4102222222,45.1798888889,34.2481111111,47.0995555556,9.92166666667
571.13,36.3175555556,68.7247777778,58.0125555555,51.595,23.0611111111,18.0972222222,34.5366666667,11.4065555555,45.0118888889,34.1225555556,46.9216666667,9.9468888889
571.47,36.3161111111,68.6078888889,57.76,51.5353333334,23.0212222222,18.0954444444,34.5298888889,11.4302222222,44.9171111111,34.0337777778,46.7965555556,10.0177777778
571.81,36.3496666667,68.5798888889,57.6238888889,51.5474444445,22.9814444445,18.1297222222,34.5844444444,11.4803333333,44.8648888889,34.017,46.7962222222,10.0475555556
572.15,36.3676666667,68.6468888889,57.5924444444,51.625,22.9724444444,18.133,34.6524444444,11.5108888889,44.8333333333,33.9841111111,46.7543333333,10.1032222222
572.49,36.2611111111,68.5132222222,57.3608888889,51.5101111111,22.858,18.0686666667,34.6036666667,11.4728888889,44.6326666667,33.8477777778,46.6003333333,10.0807777778
572.83,36.0922222222,68.3057777778,57.071,51.35,22.6917777778,17.9403888889,34.4824444445,11.3962222222,44.3483333333,33.6504444444,46.4012222222,10.0331111111
573.17,35.9807777778,68.1453333333,56.7814444444,51.2195555556,22.5864444444,17.8745,34.4262222222,11.3791111111,44.1102222222,33.5043333333,46.2313333333,10.0212222222
573.51,35.939,68.1301111111,56.5583333333,51.2248888889,22.5158888889,17.8450555556,34.42,11.3975555556,43.979,33.4352222222,46.1316666667,10.0133333333
573.85,35.8155555556,67.982,56.28,51.111,22.4277777778,17.783,34.3845555556,11.349,43.7766666667,33.3107777778,45.9614444445,10.0297777778
574.19,35.827,68.0558888889,56.1323333333,51.1947777778,22.408,17.7911111111,34.439,11.3635555556,43.6782222222,33.277,45.9437777778,10.0692222222
574.53,35.7432222222,67.9558888889,55.9367777778,51.1638888889,22.3461111111,17.7585,34.4606666666,11.399,43.4563333333,33.1791111111,45.8241111111,10.1086666667
574.87,35.7092222222,67.9006666667,55.7604444445,51.146,22.2896666667,17.737,34.4642222222,11.4082222222,43.3105555556,33.0618888889,45.7266666666,10.1318888889
575.21,35.5705555555,67.7687777778,55.522,51.0463333333,22.1285555556,17.634,34.4047777778,11.3581111111,43.0688888889,32.8917777778,45.5842222222,10.0525555555
575.55,35.4125555556,67.5896666667,55.1741111111,50.8924444445,21.9645555555,17.5131666667,34.3044444444,11.2748888889,42.7656666667,32.6906666667,45.3616666667,10.0438888889
575.89,35.2838888889,67.4248888889,54.8792222222,50.7481111111,21.8222222222,17.4457777778,34.2434444444,11.2594444444,42.5087777778,32.5461111111,45.2265555556,10.0203333333
576.22,35.204,67.3452222222,54.6376666667,50.7144444444,21.7388888889,17.3865555555,34.2302222222,11.2514444445,42.3196666667,32.4515555556,45.0705555556,10.0231111111
576.56,35.2004444444,67.3988888889,54.5192222222,50.7204444445,21.7254444444,17.4163333333,34.2887777778,11.2985555556,42.2421111111,32.4018888889,45.0627777778,10.0638888889
576.90,35.078,67.3021111111,54.29,50.665,21.6247777778,17.3879444445,34.2333333333,11.305,42.0563333333,32.2584444444,44.8838888889,10.0891111111
577.24,34.9907777778,67.1927777778,54.0662222222,50.5843333333,21.4993333333,17.3297222222,34.1844444445,11.2574444444,41.882,32.1027777778,44.7737777778,10.106
577.58,34.9196666667,67.1313333333,53.8412222222,50.4912222222,21.4278888889,17.2677222222,34.1364444444,11.273,41.692,31.9493333333,44.6557777778,10.1382222222
577.92,34.8217777778,67.0187777778,53.6231111111,50.4147777778,21.323,17.2551111111,34.109,11.2865555555,41.4985555556,31.8111111111,44.5218888889,10.1858888889
578.26,34.7438888889,66.9066666667,53.3614444444,50.3608888889,21.2526666667,17.1802222222,34.0431111111,11.2667777778,41.3185555556,31.6825555555,44.3768888889,10.2102222222
578.60,34.6404444444,66.8188888889,53.1054444444,50.2921111111,21.1712222222,17.137,34.0251111111,11.2726666667,41.164,31.5842222222,44.2683333333,10.2345555556
578.94,34.5933333334,66.7868888889,52.9234444445,50.28,21.0887777778,17.0992777778,34.0307777778,11.2796666667,41.0043333333,31.5016666667,44.151,10.2774444444
579.28,34.5082222222,66.741,52.7267777778,50.2652222222,21.1096666666,17.1297777778,34.0333333333,11.3407777778,40.9094444444,31.4403333334,44.0722222222,10.3726666667
579.61,34.4621111111,66.6994444444,52.4961111111,50.2392222222,21.0781111111,17.1277222222,33.9951111111,11.3576666667,40.8048888889,31.3147777778,43.9754444445,10.4271111111
579.95,34.4405555556,66.7763333333,52.3488888889,50.2941111111,21.039,17.1494444445,34.0306666667,11.4131111111,40.7393333333,31.1982222222,43.9704444444,10.5011111111
580.29,34.3262222222,66.6528888889,52.0905555555,50.2167777778,20.9294444445,17.0907777778,33.9561111111,11.4,40.5443333333,31.0668888889,43.7791111111,10.5572222222
580.63,34.2818888889,66.6222222222,51.9025555556,50.202,20.8483333333,17.0337777778,33.9438888889,11.3732222222,40.3993333333,30.9683333333,43.7212222222,10.5621111111
580.97,34.1626666667,66.4755555556,51.6418888889,50.1415555556,20.8042222222,17.0187777778,33.869,11.4176666667,40.1907777778,30.8378888889,43.5541111111,10.5956666667
581.31,34.1616666667,66.5898888889,51.5707777778,50.3198888889,20.7576666667,17.0156666667,33.8905555556,11.4622222222,40.1394444444,30.8083333333,43.5916666667,10.6327777778
581.65,34.0221111111,66.4573333333,51.2931111111,50.2333333333,20.6426666667,16.8958888889,33.7784444445,11.4076666667,39.9523333333,30.6727777778,43.4275555556,10.6111111111
581.98,33.8997777778,66.4035555556,51.0845555556,50.147,20.5348888889,16.8736666667,33.7093333333,11.4096666666,39.7865555556,30.5358888889,43.2938888889,10.6013333333
582.32,33.75,66.2606666667,50.8183333333,50.0466666667,20.3734444445,16.7853888889,33.556,11.3331111111,39.5567777778,30.3494444445,43.1106666667,10.5646666667
582.66,33.6443333333,66.1901111111,50.5628888889,50.0211111111,20.3045555556,16.7613333333,33.4701111111,11.3168888889,39.4324444445,30.205,43.0185555556,10.6102222222
583.00,33.5325555556,66.1014444444,50.3388888889,49.9715555556,20.1432222222,16.6190555555,33.3693333333,11.2671111111,39.2496666667,30.0275555555,42.8467777778,10.5382222222
583.34,33.3671111111,65.9637777778,50.0564444445,49.8256666667,19.9735555556,16.4712777778,33.2364444444,11.1915555555,38.9852222222,29.864,42.6777777778,10.4671111111
583.68,33.2816666667,65.8446666667,49.8372222222,49.7785555556,19.8884444444,16.4205555556,33.1782222222,11.1584444444,38.8092222222,29.7607777778,42.5903333333,10.4441111111
584.01,33.1793333334,65.6596666667,49.5407777778,49.7388888889,19.7828888889,16.3682222222,33.0997777778,11.1412222222,38.6363333333,29.6305555556,42.4571111111,10.4238888889
584.35,33.104,65.6554444444,49.3817777778,49.7347777778,19.7055555555,16.3318888889,33.056,11.1528888889,38.5583333333,29.5461111111,42.3485555556,10.4378888889
584.69,33.0187777778,65.5842222222,49.2298888889,49.6664444444,19.6121111111,16.3121666667,32.982,11.164,38.4056666667,29.4383333333,42.2418888889,10.4604444444
585.03,32.8812222222,65.409,48.9685555555,49.5338888889,19.4956666667,16.2778888889,32.885,11.1532222222,38.2252222222,29.261,42.0195555556,10.4781111111
585.37,32.8137777778,65.3138888889,48.7633333333,49.4843333333,19.445,16.2802777778,32.8365555555,11.1636666667,38.0743333333,29.1434444444,41.8781111111,10.5067777778
585.70,32.6711111111,65.1738888889,48.5208888889,49.3844444445,19.3111111111,16.1941666667,32.7495555555,11.1201111111,37.8894444444,28.976,41.7505555556,10.4518888889
586.04,32.6677777778,65.2611111111,48.4228888889,49.4457777778,19.2628888889,16.1911666667,32.774,11.1656666667,37.7844444444,28.9004444445,41.6743333333,10.4837777778
586.38,32.5475555556,65.1775555556,48.2211111111,49.3907777778,19.1571111111,16.1157222222,32.6672222222,11.1503333333,37.6111111111,28.7574444445,41.5104444444,10.4556666667
586.72,32.4654444444,65.1362222222,48.0594444445,49.3655555556,19.0935555556,16.1813888889,32.6317777778,11.1986666667,37.4862222222,28.6572222222,41.4123333333,10.5031111111
587.06,32.2941111111,65.0772222222,47.816,49.3611111111,18.9565555556,16.1118333333,32.5364444444,11.1623333333,37.3095555556,28.4898888889,41.2341111111,10.5118888889
587.39,32.1235555556,64.9244444445,47.5713333333,49.2633333333,18.8511111111,16.0131111111,32.3576666667,11.1346666667,37.1431111111,28.318,41.0338888889,10.5225555556
587.73,31.9414444444,64.8777777778,47.3243333333,49.2158888889,18.71,15.9495555556,32.2168888889,11.086,36.899,28.1523333333,40.8567777778,10.4927777778
588.07,31.8263333334,64.81,47.0966666667,49.1608888889,18.603,15.8886666667,32.148,11.0483333333,36.7146666667,27.9645555555,40.7331111111,10.4951111111
588.41,31.6927777778,64.7638888889,46.8757777778,49.1322222222,18.534,15.8085,32.0497777778,11.0153333333,36.5694444444,27.841,40.5992222222,10.4945555556
588.74,31.4846666667,64.611,46.5988888889,48.9765555556,18.3767777778,15.6786666667,31.8936666667,10.9478888889,36.3715555556,27.6444444444,40.3937777778,10.4386666667
589.08,31.3593333333,64.602,46.4662222222,48.965,18.2583333333,15.5845555556,31.7633333333,10.917,36.2685555556,27.5123333333,40.318,10.4126666667
589.42,31.3516666667,64.6648888889,46.3488888889,49.0422222222,18.2415555556,15.6151111111,31.7261111111,10.9668888889,36.19,27.4706666667,40.2493333333,10.5115555556
589.76,31.1671111111,64.4788888889,46.0682222222,48.9155555555,18.1221111111,15.5591666667,31.5745555555,10.9247777778,36.0214444445,27.341,40.0704444445,10.4968888889
590.09,31.0703333334,64.4474444444,45.9128888889,48.8944444444,18.0903333333,15.5527777778,31.5443333333,10.9143333333,35.9165555556,27.2302222222,39.9878888889,10.5065555556
590.43,30.9236666667,64.3091111111,45.6647777778,48.8368888889,17.9492222222,15.4438888889,31.3924444444,10.8305555555,35.7318888889,27.0575555555,39.8288888889,10.4554444444
590.77,30.9167777778,64.3174444445,45.5965555556,48.862,17.9357777778,15.464,31.3507777778,10.8483333333,35.7332222222,27.0025555555,39.8058888889,10.494
591.11,30.8235555556,64.2517777778,45.3658888889,48.7857777778,17.8294444444,15.437,31.2924444444,10.8288888889,35.5646666667,26.8955555556,39.6615555556,10.4828888889
591.44,30.7835555555,64.2681111111,45.24,48.7446666667,17.8075555555,15.4059444445,31.22,10.8211111111,35.5213333333,26.7933333333,39.59,10.5147777778
591.78,30.7231111111,64.2737777778,45.0654444444,48.7487777778,17.7767777778,15.3647222222,31.139,10.8543333333,35.4415555555,26.7222222222,39.5465555556,10.5505555556
592.12,30.6756666667,64.3728888889,44.9436666666,48.8085555556,17.7438888889,15.3967222222,31.127,10.8773333333,35.4674444445,26.6756666667,39.5513333333,10.5966666667
592.46,30.6002222222,64.3646666667,44.7952222222,48.8125555556,17.7016666667,15.4271666667,31.0641111111,10.871,35.3365555555,26.6006666667,39.4532222222,10.6383333333
592.79,30.5476666667,64.3034444444,44.5265555555,48.752,17.5992222222,15.3831666667,31.016,10.8566666667,35.2034444444,26.4546666667,39.3041111111,10.6508888889
593.13,30.4191111111,64.2315555555,44.3444444444,48.7065555556,17.531,15.3481666667,30.8981111111,10.8357777778,35.1291111111,26.324,39.1975555555,10.6613333334
593.47,30.3383333333,64.2221111111,44.1894444445,48.7251111111,17.4786666666,15.3392777778,30.8201111111,10.8597777778,34.995,26.2423333333,39.1407777778,10.697
593.80,30.2425555555,64.2135555556,44.0048888889,48.6734444444,17.3901111111,15.2774444444,30.698,10.8694444444,34.8232222222,26.1278888889,39.0325555555,10.7036666667
594.14,30.1524444444,64.2836666667,43.8662222222,48.6847777778,17.3508888889,15.2481111111,30.6418888889,10.854,34.7257777778,26.0523333333,38.9383333334,10.7277777778
594.48,30.006,64.2067777778,43.6155555556,48.5985555556,17.2381111111,15.165,30.5238888889,10.8133333333,34.5006666667,25.8587777778,38.7404444445,10.6868888889
594.81,29.8703333333,64.176,43.4537777778,48.5823333333,17.1924444444,15.1526666667,30.3891111111,10.8147777778,34.4073333333,25.7261111111,38.6381111111,10.707
595.15,29.7325555556,64.0234444444,43.212,48.5021111111,17.1242222222,15.1432222222,30.2635555556,10.829,34.2608888889,25.5945555555,38.4875555556,10.7545555556
595.49,29.5465555556,63.8151111111,42.9566666667,48.3474444445,16.9846666667,15.0604444444,30.088,10.7478888889,34.0622222222,25.3835555555,38.2562222222,10.6916666667
595.82,29.3601111111,63.541,42.6454444444,48.1776666666,16.8131111111,14.9593888889,29.8838888889,10.692,33.7717777778,25.1602222222,37.9965555555,10.6475555555
596.16,29.3141111111,63.5677777778,42.5288888889,48.2307777778,16.7733333333,14.9597222222,29.8218888889,10.6976666667,33.7454444444,25.1164444445,37.973,10.6841111111
596.50,29.1643333333,63.5453333333,42.4334444444,48.2487777778,16.7242222222,14.9501111111,29.7446666667,10.6684444444,33.6304444444,25.0217777778,37.9162222222,10.6956666667
596.83,29.0525555556,63.5468888889,42.293,48.244,16.6382222222,14.8748333333,29.6172222222,10.6101111111,33.4727777778,24.9137777778,37.8255555555,10.6562222222
597.17,28.9385555556,63.4727777778,42.1208888889,48.1956666667,16.5615555556,14.8269444444,29.4863333333,10.5946666667,33.3961111111,24.7821111111,37.6738888889,10.6696666667
597.51,28.7991111111,63.4294444444,41.9796666667,48.1652222222,16.452,14.7352222222,29.3781111111,10.5124444444,33.3147777778,24.6844444445,37.5783333334,10.6397777778
597.84,28.6975555556,63.3765555556,41.8627777778,48.1336666667,16.4371111111,14.7436666667,29.2884444445,10.5578888889,33.2316666667,24.622,37.5385555555,10.7057777778
598.18,28.6413333333,63.3874444444,41.7737777778,48.1707777778,16.4475555555,14.7855,29.2306666667,10.6177777778,33.2111111111,24.6287777778,37.5166666667,10.7798888889
598.52,28.573,63.3802222222,41.6748888889,48.1942222222,16.4183333333,14.7994444444,29.1335555556,10.61,33.1071111111,24.571,37.4702222222,10.827
598.85,28.4672222222,63.3938888889,41.5902222222,48.1985555556,16.3447777778,14.7334444445,29.0637777778,10.5934444444,33.0291111111,24.468,37.4327777778,10.7836666667
