wavelength,Back_DigMysm,Belly_DigMysm,Breast_DigMysm,Crissum_DigMysm,Crown_DigMysm,DorTail_DigMysm,Patch10_DigMysm,Patch11_DigMysm,Patch12_DigMysm,Rump_DigMysm,Throat_DigMysm,WingTip_DigMysm
744.34,12.9793333333,9.56966666667,11.6575333333,33.3730666667,8.29666666666,13.6444666667,51.2301333333,25.6654666667,54.6977333333,15.9492,22.4191333333,16.7492
744.65,13.0258666667,9.90926666666,11.7366,33.5211333333,8.40793333334,13.8439333333,51.4536666667,25.9314,54.7854,15.9452666667,22.7472666667,17.0772666667
744.97,13.2564666667,10.3968,11.9618,33.8068666667,8.68079999999,14.2098,51.6636,26.0548666667,54.7293333333,16.0362,22.9643666667,17.257
745.28,13.6494666666,10.984,12.5987333333,34.3995333333,9.02220000001,14.6258666667,52.2764666667,26.4714,55.3293333333,16.4047333333,23.592,17.7311333333
745.60,13.839,11.3690666667,12.9418,34.5142666667,9.34626666668,14.8506,52.1676,26.5123333333,55.3499333333,16.6544,23.4705333333,17.8877333333
745.91,13.6782,11.4117333333,13.1177333333,34.5126666667,9.43179999999,14.8884,52.0154666666,26.4143333333,55.0239333333,16.6097333333,23.4072333333,17.712
746.23,13.7101333333,11.6759333333,13.2108666667,34.4453333333,9.45466666666,15.0795333333,52.1261333333,26.4736666667,54.9172666667,16.7278666667,23.3548,17.7482666667
746.55,13.8019333333,11.7316666667,13.5048,34.8000666667,9.63406666666,15.5964666667,52.1788,26.5778,55.2258,17.1306,23.7038666667,17.8778666667
746.86,13.4654,11.2453333333,13.358,34.6783333334,9.24299999999,15.5258,52.1634,26.2829333334,55.1574666667,17.0366,23.3855666667,17.7000666667
747.18,13.7176,11.4941333333,13.4766666667,35.1112666666,9.48766666667,15.7212,52.3177333333,26.6392,55.3156666667,17.3682,23.5437333333,17.8896
747.49,13.6607333333,11.4382666667,13.2132666667,34.7957333333,9.40833333333,15.9189333333,51.9519333333,26.4355333333,54.7117333333,17.3422666667,23.2447333334,17.7296666667
747.81,13.3304666667,10.8964666667,12.846,34.5668,9.02826666667,15.4994,51.7208666667,25.9536666667,54.3081333333,16.9796,22.7527333333,17.4548666667
748.12,13.0972666667,10.4466666667,12.5505333333,34.2328666666,8.7256,15.2189333333,51.2326,25.4953333333,53.8981333333,16.7966666667,22.4324666667,17.1700666667
748.44,12.9816,10.2400666667,12.3857333333,34.2452666667,8.74973333333,15.2644666667,51.1906,25.5937333333,54.0961333333,16.8410666667,22.5615,17.2700666667
748.75,12.9744,10.1986,12.2853333333,34.2692666667,8.93026666666,15.3112,51.0404,25.566,53.8219333333,16.9212,22.3606,17.4363333333
749.07,12.2209333333,9.29446666667,11.5196,33.8373333333,8.16993333333,14.6934666667,50.8843333333,24.9306666667,53.6464666667,16.2475333333,21.9433,16.8352
749.38,12.0855333333,8.92873333334,11.1848666667,33.5936666667,7.7468,14.5660666667,50.7600666667,24.6678666667,53.7523333333,15.9514666667,21.764,16.6158666667
749.70,11.7802,8.43466666667,10.9838666667,33.5876,7.40253333333,14.3416666667,50.6449333333,24.4082,53.7238,15.6464666667,21.5562,16.5336
750.01,11.2119333333,8.1434,10.5037333333,33.0398,6.8756,13.7811333333,50.2192666667,24.0611333333,53.2548,15.0370666667,20.8703,16.2716666667
750.33,11.6432,8.70253333333,10.8176666666,33.3546,7.34946666667,14.1437333333,50.7083333333,24.4362,53.7369333333,15.2389333333,21.3003,16.6288
750.64,11.4968,8.60813333333,10.6224666667,33.2598,7.21586666667,14.2166666667,50.9690666667,24.3759333333,53.7871333333,15.1213333333,21.3172666667,16.6020666666
750.96,11.3566,8.43313333333,10.6324666667,33.3332,7.20806666667,14.1192,51.0997333333,24.3465333333,53.8746666667,14.9203333333,21.4587333333,16.6218666667
751.27,11.3482666667,8.7252,10.8974,33.3915333333,7.357,14.3211333333,50.9465333333,24.3718,53.6554666667,14.9624,21.6812666667,16.708
751.59,11.5779333333,8.79219999999,10.9266,33.4341333333,7.6452,14.4068666667,50.9724666667,24.5442666667,53.5167333333,14.9602,21.9052,16.6850666667
751.90,11.2514666667,8.55293333334,10.6686,33.1678,7.3692,13.9651333333,50.9138666667,24.287,53.2075333334,14.6643333333,21.5518666667,16.2218
752.22,11.1892,8.45179999999,10.3154,33.2584,7.0662,13.7452666667,51.2422666667,24.4196,53.6861333333,14.538,21.4887,15.9362
752.53,11.8185333333,9.14520000001,11.0190666667,33.8507333333,7.7634,14.4362,51.6696666667,25.3005333333,54.0427333333,15.2664666667,22.0693666667,16.5675333333
752.85,12.2084,9.71093333333,11.3398,34.1800666667,8.3234,14.7859333333,52.1432666667,25.9094,54.1862,15.8615333333,22.4787333333,17.1318666667
753.16,12.6227333333,10.06,11.3458666667,34.3392666667,8.56786666667,15.0500666667,52.3428,26.2420666667,54.3670666667,16.1022,22.7965333333,17.3234666667
753.47,13.7171333333,11.0457333333,12.1882,35.2464666666,9.46720000001,16.0970666667,53.1920666667,27.0013333333,54.9947333333,17.0274666667,23.7618666667,18.1146666667
753.79,13.1852666667,10.7872,11.5524666667,34.8209333333,9.06473333333,15.6419333333,52.7746666667,26.6357333333,54.4878,16.8179333333,23.3411666667,17.6790666667
754.10,13.1855333334,10.8944666667,11.5009333333,34.5774,9.0994,15.5627333333,52.4526,26.6144666667,54.2539333333,16.6435333333,23.3211,17.4442666667
754.42,12.9604,10.5827333333,11.0894666667,34.3620666667,8.62466666667,15.3194,52.2019333334,26.3124,54.1165333333,16.3293333333,23.0956666667,16.9944
754.73,12.9301333333,10.6548,10.9299333333,34.4366666667,8.6264,15.496,52.2925333333,26.5542,54.0304,16.4464,23.0864333333,16.9964
755.05,12.7396666667,10.8123333333,11.0513333333,34.7406,8.46013333334,15.5672666667,52.9503333334,26.6922,54.4472,16.4034666667,22.9967,17.1181333333
755.36,12.9684666667,11.0098666667,11.3105333333,35.0136,8.82386666667,15.8616666667,52.8852,26.721,54.4214666667,16.4474,23.3011666667,17.4076
755.67,12.9062,10.9685333333,11.5105333333,34.8757333333,8.907,15.8252666667,52.6068,26.8164666667,54.0438666667,16.4180666667,23.3762666667,17.524
755.99,12.9999333333,11.1496,11.7941333333,35.0714666667,9.13260000001,15.9084,52.6663333333,26.9040666667,54.1831333333,16.4118666667,23.5979,17.6848
756.30,12.829,11.1323333333,11.7849333333,34.9557333333,9.0152,15.8232666667,52.3181333333,26.6602,53.9855333333,16.1446666667,23.6433666667,17.4746666667
756.62,12.4125333333,10.8031333333,11.6400666667,34.7208666667,8.78466666667,15.4676666667,51.9780666667,26.3898,53.5748,15.8892666667,23.232,17.1092
756.93,11.4166,9.82233333332,10.7384,33.9787333333,7.79133333334,14.4124666667,51.423,25.8288,53.1181333333,15.1164,22.4906,16.2934
757.24,12.0932,10.3058,11.3161333333,34.4666,8.28233333334,14.9945333333,51.6335333333,26.3687333333,53.4887333333,15.5448,22.9900666667,16.7492
757.56,12.4395333333,10.3452,11.7618666667,34.8531333333,8.49299999999,15.1081333333,51.5036666667,26.6989333333,53.7658,15.8052,23.3415,16.9442666667
757.87,13.0002666667,10.9349333333,12.2415333333,35.1969333333,9.03933333333,15.4850666667,51.7002,27.0670666667,54.0922,16.2504,23.5591,17.3679333333
758.18,13.6305333333,11.3241333333,12.752,35.4925333333,9.57353333333,15.7834,52.0618666667,27.5290666667,54.7453333333,16.6522,23.9627,17.8342
758.50,13.7388666667,11.2232,12.5825333333,35.2217333333,9.6134,15.6400666667,51.7205333333,27.4238,54.7180666667,16.7490666667,24.0590333333,17.7756
758.81,13.4638,10.9276666667,12.1526,34.8544,9.18059999999,15.3254,51.6372,27.2776,54.8067333333,16.6778,23.5911666667,17.5052666667
759.13,13.3935333333,10.9856,12.1452,34.7402,9.22693333333,15.3515333333,51.3657333333,27.2146666667,54.6894666667,16.4512,23.5376,17.2972666667
759.44,13.1652,10.7738,11.5825333333,34.3354666667,8.73133333334,15.1316666667,51.2463333333,26.7903333333,54.4339333333,16.2448666667,23.3237,16.8188
759.75,13.2697333333,10.5916,11.3835333333,34.4879333333,8.72140000001,15.2131333333,51.6284666667,27.0070666667,55.0571333333,16.3963333333,23.1441,16.9561333333
760.07,13.5317333333,10.8839333333,11.4952666667,34.8222666667,8.96253333334,15.5939333333,52.4079333333,27.4190666667,55.9142,16.6507333333,23.5430666667,17.3294666667
760.38,14.0825333333,11.3208,11.9461333333,35.1778,9.46679999999,16.1396666667,52.9110666667,27.9936666667,56.273,17.0952,24.0793666667,17.7269333333
760.69,13.6708666667,11.0922666667,11.7424,34.9522666667,9.17953333332,15.9586666667,52.7988666667,27.6638666667,55.9243333333,16.8744,23.7178333333,17.5528
761.01,13.5392666667,11.2607333333,11.5404666667,34.9568666667,8.9268,15.9224666667,53.2287333333,27.4785333333,56.0886666667,16.9341333333,23.5162666667,17.6322
761.32,13.5793333333,11.311,11.5960666667,35.2776,8.94686666667,16.2345333333,53.7864666667,27.7677333333,56.5226,17.1736666667,23.8312666667,17.8128
761.63,13.2841333333,11.138,11.4673333333,35.1790666667,8.76953333335,16.0687333333,53.6048,27.4754,56.2564666667,17.094,23.6134,17.5275333333
761.94,13.7795333334,11.5867333333,11.9118666667,35.7906,9.12653333333,16.7271333334,53.7933333333,27.9752,56.3168666667,17.4544666667,23.8527,18.011
762.26,14.2282,11.9990666667,12.4116666667,36.4682,9.60020000001,17.2066,54.3949333333,28.4564,56.8547333333,17.8103333333,24.4651666667,18.5700666667
762.57,14.5035333333,12.1580666667,12.5182666667,36.8723333333,9.8044,17.3502666666,54.6569333333,28.5703333333,57.0332,18.0834666667,24.6711333333,18.8195333333
762.88,14.7556666667,12.4549333333,12.7452,37.0566,10.2155333333,17.5759333333,54.6327333333,28.8498,57.0714666666,18.3142,24.8161666667,19.2962
763.20,14.9430666667,12.6687333333,13.1884,37.2758,10.4713333333,17.8027333333,54.8126666666,29.1395333333,57.1984666667,18.6656,25.284,19.5094666667
763.51,14.8883333333,12.6034666667,13.1717333333,37.1969333333,10.3852,17.6722,54.534,29.0228666667,56.8568666667,18.6256666667,25.2021333333,19.4176
763.82,15.2418666667,12.9229333333,13.5457333333,37.5346666667,10.7076666667,17.9854,54.6403333333,29.2144666667,56.9450666667,18.8135333333,25.3115666667,19.75
764.14,15.2698,12.9058666667,13.5601333333,37.7412666667,10.7210666667,17.8914666667,54.6706,29.2644666667,57.0558666667,18.8514,25.4334,19.7422
764.45,15.1396666667,12.7796666667,13.4401333333,37.8247333333,10.7916,17.8052666667,54.6296666667,29.2279333334,56.8608666667,18.8394666667,25.4126333333,19.6504666667
764.76,15.0327333333,12.8767333333,13.3654666667,37.7050666666,10.8498666667,17.6354666667,54.2489333333,29.185,56.3998666667,18.6652,25.265,19.5434666667
765.07,15.3855333333,13.0692666667,13.3876,38.033,10.981,17.9114,54.718,29.4746666667,56.8736,18.7111333333,25.5498666667,19.9352
765.39,15.3481333333,13.0124666667,13.3577333333,37.9092,10.968,17.7841333333,54.7308666667,29.3828666667,57.1506666667,18.7547333333,25.5532666667,19.8803333333
765.70,15.599,13.3191333333,13.5204666667,37.7514,11.1696,17.9724666667,54.4846,29.4598,56.8609333333,18.8203333333,25.6444333333,19.9716
766.01,15.4575333333,13.2220666667,13.4594,37.5156,10.8580666667,17.7228,54.3415333333,29.3489333333,56.7386,18.5929333333,25.4469333333,19.826
766.32,15.3005333333,12.8742,13.2695333333,37.4462,10.4129333333,17.4078666666,54.4332666667,29.1502,56.6682666667,18.2496,25.1921,19.4006666667
766.64,15.4260666667,12.9612,13.0975333333,37.4722,10.4368666667,17.4090666667,54.2635333334,29.0150666667,56.2464,18.0402,24.908,19.4650666667
766.95,15.2483333333,12.9194666667,12.8917333333,37.2118,10.307,17.0739333333,53.8406,28.6853333333,55.8350666667,17.7192,24.6462666667,19.2168
767.26,14.6091333333,12.6162666667,12.3135333333,36.9442,9.79100000001,16.5729333333,53.4992,28.1765333333,55.6972666667,17.4018,24.5135333333,18.6306
767.57,14.7554666667,12.5906,12.251,37.0138,9.70139999999,16.6628666667,53.6843333333,28.3987333333,55.9573333333,17.4916,24.5373333333,18.5443333333
767.88,14.6604666667,12.5699333333,12.3014,36.6552,9.56273333334,16.4748,53.2757333333,28.2396,55.7920666666,17.2766,24.3574333333,18.4619333333
768.20,14.5865333333,12.3735333333,12.1158,36.4783333333,9.29593333333,16.2403333333,53.4206,28.1777333333,55.9428666667,17.3389333333,24.2970333333,18.3542
768.51,13.971,12.0983333333,11.566,35.8917333333,8.89040000001,15.5932666667,52.3688666667,27.3606666667,54.8588,16.9530666667,23.7833666667,17.7884
768.82,13.4368666667,11.8540666667,10.9923333333,35.4588666667,8.48553333334,14.9948666667,51.9909333333,27.0189333334,54.3898666667,16.2625333334,23.4638333333,17.398
769.13,12.6483333333,11.2188666667,10.117,34.6266666666,7.80266666668,14.0354,51.2996,26.3732,53.7034666666,15.4945333333,22.6248333333,16.588
769.44,12.3402666667,10.9843333333,9.74193333333,34.6763333333,7.64646666668,14.0638,51.2816666667,26.2686666667,53.8101333333,15.3674666667,22.535,16.3342666667
769.76,12.5737333333,11.3258,9.9888,34.9456666667,8.03013333333,14.3726666667,51.3213333333,26.8355333333,54.0218666667,15.7006,22.7426,16.7799333333
770.07,12.2551333333,11.0961333333,9.69899999999,34.7348666667,7.77186666666,14.115,50.7098,26.6396666667,53.7510666667,15.7413333333,22.6190666667,16.3790666667
770.38,12.7816,11.6,10.2206666667,35.5262666667,8.20693333333,15.0162666667,51.6966,27.5034,54.9701333333,16.5056666666,23.5056333333,17.0941333333
770.69,13.1706666666,11.5062,10.2696,35.3508666667,8.33093333333,15.388,51.7527333333,27.5592666667,55.1462666667,16.6943333333,23.4123333333,17.4291333333
771.00,13.2672,11.6228666667,10.4608666667,35.5446,8.34399999999,15.5446666667,52.0813333334,27.777,55.3319333334,16.8202,23.7042,17.9826
771.32,13.8031333333,11.9001333333,10.8603333333,35.9788666667,8.51173333332,16.142,52.576,28.3920666667,55.9884,17.2826,24.0282333333,18.4806
771.63,14.0913333333,12.0832,11.1514,36.2201333334,8.62666666667,16.4276,52.5031333333,28.5540666667,56.0319333333,17.2484,23.9222,18.9524
771.94,14.2851333333,12.0296666667,11.5836666667,36.8526,8.77313333332,16.8723333333,53.5614,29.0357333333,57.021,17.4722,24.1858,19.1522666667
772.25,14.4782,11.8592666667,11.7576666667,37.3252,8.57153333333,17.1632,54.1744,29.1639333333,57.457,17.6090666667,24.1136,19.1792
772.56,14.6059333333,11.9114666667,11.9166,38.0164666667,8.60900000001,17.5786,54.6367333333,29.4384666666,58.0318666667,17.759,24.1911666667,19.5929333333
772.87,15.3763333333,12.8674,12.6474666667,38.1772,9.34973333334,18.3410666666,54.9769333333,29.7541333333,58.044,18.5969333333,24.7209333333,20.4916
773.18,15.4279333333,12.9662,12.6558666667,38.1536,9.41813333335,18.0086666667,54.7969333333,29.413,58.0294,18.3862,24.7246,20.2378666667
773.50,15.6725333333,13.025,13.1206,38.8357333333,9.42580000001,18.1552,55.4864666667,29.8033333333,58.9368,18.2776,25.0450666667,20.4944
773.81,16.6586666667,13.4716666667,13.9238,39.4306666667,10.3112666667,18.7443333333,55.5466666667,30.322,59.0262,18.7336666667,25.3631666667,21.0800666667
774.12,17.3853333333,13.662,14.6009333333,39.9256666667,10.883,18.8914666667,55.5183333333,30.5753333333,58.9287333333,19.0930666667,25.6933666667,21.3207333333
774.43,16.8234666667,13.2110666667,14.1421333333,39.2446,10.6464666667,18.3774,54.6156666667,29.8110666667,57.7866,18.6060666667,24.9986,20.7394666667
774.74,16.4487333333,12.9190666667,13.9576,39.1444,10.8367333333,18.4234,54.7324,29.6204666667,57.7131333333,18.4987333333,25.0417,20.452
775.05,15.5790666667,12.047,12.9354,38.2666,10.1392,17.3780666667,54.0418666667,28.7162,57.0455333333,17.5852,24.4372,19.4384
775.36,15.2676666667,11.5354666667,12.3769333333,37.4534,9.81973333334,16.6774666667,53.1201333333,28.4318,56.4809333333,17.0218666667,24.0299666667,18.8907333333
775.67,14.6696666667,11.2414666667,11.8444666667,36.7617333333,9.48626666667,16.1259333333,52.0348,27.8183333333,55.5174666667,16.6692666667,23.7786,18.2177333333
775.98,15.1394666667,11.6475333333,12.3098,37.039,9.87406666667,16.4477333333,52.7805333333,28.2813333333,56.0153333334,17.3946666667,24.3185333333,18.4728666667
776.30,15.185,11.1147333333,12.3801333333,37.1953333333,10.0794,16.5543333333,52.5993333333,28.343,55.9462666667,17.2555333333,24.1823666667,18.3677333333
776.61,15.5867333334,11.4498,12.5435333333,37.7133333333,10.6986,17.5311333333,53.1068666667,28.9533333333,56.2828,17.7298,24.543,19.2322
776.92,15.1115333333,11.1038,11.6597333333,37.1594,10.3716,17.3357333333,52.4359333333,28.2907333333,55.4803333333,17.242,24.0076333333,18.9375333333
777.23,13.8569333333,10.1180666667,10.242,36.3456666667,9.27366666665,16.1261333333,52.2635333333,27.4324666667,55.2926666667,16.3119333333,22.9814333333,17.7872
777.54,12.9608,9.8194,9.18306666667,36.2509333333,8.62133333333,15.7178,52.4390666667,27.3144,55.2478,15.9644666667,22.7430333333,17.3630666667
777.85,13.9518666667,10.9678666667,10.1946,37.308,9.63913333334,17.0619333333,53.3390666667,28.2932666667,56.0710666667,17.0160666667,23.8688666667,18.2188666667
778.16,13.6747333333,10.4165333333,9.46753333333,37.1006666667,9.08566666665,16.2847333334,52.9456,27.6620666667,55.3819333333,16.4873333333,23.5155666667,17.6331333333
778.47,14.6472,11.1922,10.5556666667,37.9340666667,9.90173333333,17.5521333333,53.4722666667,28.3565333333,55.9201333333,17.6735333333,24.43,18.3622
778.78,15.8166666667,12.3824666667,11.4146,38.8647333333,10.9938666667,19.0148,54.2782666667,29.2884,56.3066,19.0204,25.4279,19.3316
779.09,16.8750666667,13.2582,12.2686,39.8205333333,11.817,20.1677333333,54.89,30.2025333333,57.1122666667,19.7974,26.1660333333,20.2488666667
779.40,16.8064,13.0069333333,12.2144666667,40.035,11.7482666667,20.5419333333,54.6446,30.0232666667,56.9697333333,19.4464666667,26.1509666667,20.0058
779.71,16.9496,13.1188666667,11.9988,40.1608666667,11.8081333333,20.8041333333,55.3232666667,30.5092666667,57.5038666667,19.7259333333,26.5058,19.8569333333
780.02,15.8793333333,12.0906,11.0648666667,39.3303333333,10.2805333333,19.4933333333,54.6244,29.3213333333,56.7481333333,19.0829333334,25.6261,18.3710666667
780.33,16.7763333334,12.8642666667,12.1511333333,39.8599333333,10.9262666667,20.0183333333,55.6244666667,30.1096666667,57.5197333333,19.9694,26.3132666667,19.1530666667
780.64,16.9370666667,13.4670666667,12.8472,40.0486,11.0970666667,20.2431333333,55.6972666667,30.167,56.9248,20.4314,26.4903,19.4835333333
780.95,17.7194666667,14.9398666667,14.302,40.5295333333,12.4428666667,21.1252,55.9988,30.8122666667,56.8412666667,21.1972666667,27.2983666667,20.3912
781.26,18.1999333333,15.2534,14.8094666667,40.594,12.8592,21.0380666667,55.8655333333,31.0292666667,56.8736666667,21.3622,27.5218,20.7081333333
781.57,18.9374666667,16.3832666667,15.6967333333,41.1280666667,13.7392,21.8799333333,56.3173333333,32.092,57.3917333333,22.0053333333,28.0931,21.8144
781.88,19.5056666667,17.3117333333,16.3832666667,42.0856,14.4846,22.6762,57.1187333333,32.9777333333,58.1614,22.6822666667,28.6589,22.4352
782.19,20.1523333333,18.123,17.4163333333,42.9006666667,15.1066,23.4002,58.0073333333,33.7599333333,58.8664666667,23.181,29.2535333333,23.1566666667
782.50,20.5743333334,18.3746,17.8858,42.9392,15.7836666667,23.7824666667,58.3561333333,34.0787333333,58.8694666667,23.6479333333,29.6822333333,23.5320666667
782.81,20.6673333333,18.7082,18.1635333333,42.8406,16.0208,23.5628666666,58.1084666667,33.817,58.7020666667,24.0342666667,29.7674666667,24.0466
783.12,20.3735333333,18.6348666667,18.1144,42.7793333333,15.427,22.8342666667,56.9818666667,33.1373333333,58.0287333333,23.6486666667,29.3266666667,23.8505333333
783.43,20.4642666667,18.7962666667,18.6618666667,43.1775333333,16.0037333333,23.1347333333,56.7612666667,33.3638666667,58.014,23.6541333334,29.5294333333,24.1062666667
783.74,20.2956,18.7873333333,18.4488,43.0594,16.1588666667,23.0964,56.7682,33.3395333333,57.7716666667,23.7795333333,29.5937666667,23.9273333333
784.05,20.0674,18.3226,17.8512666667,42.5099333333,16.1248666667,22.8099333333,55.5434,32.7516666666,56.9758,23.2751333333,29.189,23.7036666667
784.36,19.2186666667,16.8304666667,16.7800666667,42.1046,15.0787333333,21.9659333333,55.3498,32.0416,56.7548,22.2999333333,28.2421,22.8356
784.67,17.9670666667,15.9276666667,15.3664,41.5617333333,13.9529333333,21.1036,54.8304,31.1004666667,56.2505333334,21.2003333333,27.2734,21.62
784.98,17.5497333334,15.1516666667,15.1318666667,41.2512,13.3985333333,20.8276666667,54.2522,30.5572,55.8879333333,20.7103333334,26.8882,20.9448666667
785.29,16.2330666667,13.6511333333,13.9554666667,40.6289333333,12.1813333333,19.4903333333,53.7968666667,29.2286666667,55.0480666667,19.3712,25.8292333333,20.2649333333
785.60,15.177,12.3981333333,12.6250666667,39.7328666667,10.8348,18.1160666666,52.6184666667,27.8156,54.5491333333,18.3366666667,24.7027,19.3920666667
785.91,15.0991333333,12.7826666667,12.6820666667,40.3962,10.7284,17.8650666667,52.9036666667,27.9758666667,55.1124,18.3282,24.8068666667,19.3016666667
786.22,15.5666666667,13.5133333333,13.16,40.9,11.16,18.2933333333,53.4333333333,28.6666666667,55.54,18.5733333333,25.4266666667,19.5
786.53,15.3969333333,13.4874666667,13.3401333333,41.0519333333,11.551,18.8811333333,54.3650666667,29.2796666667,56.2815333333,18.8275333333,25.6917666667,19.2430666667
786.84,16.0066666667,13.7866666667,13.4933333333,41.4266666667,12.0266666667,19.3933333333,55.0533333333,29.86,57.16,19.5333333334,26.2,19.7666666667
787.14,15.7001333333,13.6688,13.0704666667,41.2426,11.6106666667,19.4084,54.8915333333,29.3556666667,57.0349333333,19.3163333333,26.1538333333,19.4018
787.45,16.5474,14.3142,13.8170666667,42.379,12.1536,20.3512666667,56.4148666667,30.3579333333,58.6813333333,20.232,27.1171666667,20.1192
787.76,16.4466666667,14.3908,13.5566,42.0689333333,11.757,19.9474,55.9737333333,30.4368,58.9096,20.1906,27.1561333333,20.1051333333
788.07,16.4896666667,14.4284,13.9002,41.9968,12.0323333333,19.7744666667,55.9227333333,30.9501333333,58.7181333334,20.6957333333,27.1014666667,20.5861333333
788.38,16.1943333333,14.2211333333,13.3332666667,41.9284,11.5900666667,19.3039333333,55.7600666667,30.5810666667,58.0588666667,20.5172,26.5963,20.5045333334
788.69,16.4319333333,14.6449333333,13.6162666667,42.0572,11.8868666667,19.5177333334,56.522,31.096,58.7464,21.0672,27.3448333333,20.6301333333
789.00,16.185,14.4243333333,13.4610666667,41.4863333333,11.8022,19.1769333333,56.1148666667,31.1324,57.8818666667,20.9888,27.2217333333,20.0700666667
789.31,15.9653333333,13.6227333333,13.1596,41.3964666667,11.8212,19.1441333333,56.0038666667,31.1454,57.5354666667,20.8944,26.6957333333,20.0514666667
789.62,14.9160666667,12.3904666667,12.4694666667,40.7386,11.1439333333,18.5229333333,55.6874666667,30.6362,56.8546,20.0659333333,25.7599333333,19.0570666666
789.92,14.4666666667,12.0666666667,11.8533333333,40.3733333333,10.8133333333,17.74,55.0133333333,29.92,56.0333333333,19.6066666667,25.4533333333,19.2133333333
790.23,14.6827333333,12.5547333333,12.0578,40.4768,10.9433333333,17.9186666667,54.8909333333,29.9697333333,55.4011333333,19.7113333333,25.4045666667,19.2279333334
790.54,15.7224666667,13.3876666667,12.9881333333,41.1302,11.8511333333,18.8630666667,55.0660666667,30.9509333333,55.8240666667,20.5753333333,25.8104666667,20.1488666667
790.85,14.7184666667,12.6712666667,12.0913333333,40.2729333333,11.1772666667,18.0826666667,54.268,30.0784666667,54.8345333333,19.6111333333,25.1518,19.5087333334
791.16,13.711,11.3466,11.3116666667,39.8461333333,10.4859333333,17.5095333333,53.5151333333,29.1710666667,54.5016,18.7688666667,23.9978333333,18.8108666667
791.47,14.2451333334,11.1378,10.9846666667,40.3354,10.3500666667,17.7536666667,54.2816,28.9934666667,56.0468,18.6944666667,24.1394,18.76
791.78,14.5187333333,11.2949333333,11.4684666667,41.0495333333,10.91,18.4825333333,55.4548666667,29.6566,57.4782666667,18.9882666667,25.0661,19.3432666667
792.08,13.7762,10.1951333333,10.7656666667,40.1050666667,10.3227333333,18.1606666667,53.8963333333,29.1367333333,56.0284,17.9955333333,24.1365333333,18.6636666667
792.39,13.6817333334,10.1896,10.7702666667,40.8670666667,10.6155333333,18.5134,54.727,29.5935333333,57.2203333333,17.948,24.4289333333,19.1948
792.70,13.1848666667,10.6134,9.98060000001,40.383,9.65993333333,18.265,54.2790666667,28.8394,57.0768666667,17.4835333333,24.1931333333,18.8824666667
793.01,13.3722,11.0877333333,9.37073333332,40.6371333333,9.44840000001,18.2595333333,53.6518666667,28.7723333333,56.9153333333,17.669,24.2501666667,18.8500666667
793.32,14.2526666667,12.0431333333,9.86493333333,41.4213333333,10.0656,19.1965333333,54.0440666667,29.6793333333,57.5511333333,18.4549333333,24.4882,19.3897333333
793.62,13.4272,11.5144,8.95393333333,40.7806,9.15693333333,18.3683333333,53.5597333333,29.2584666667,57.5486,17.5489333333,24.2232,18.7038666667
793.93,11.3752666667,9.4336,6.96613333332,40.0323333333,6.87699999999,16.0842666667,53.1633333333,27.6860666667,57.6132666667,15.4854,22.6617666667,17.0225333333
794.24,11.7556,9.70873333333,7.04686666665,40.5177333333,6.91740000001,16.3026666667,52.864,28.1309333333,57.5890666667,15.9222666667,23.2281666667,17.0389333333
794.55,13.0019333333,11.4241333333,8.31566666668,41.0651333333,8.22086666665,17.8542,53.4516666667,29.3568666666,57.7594,17.0966666667,24.6904666667,17.9724
794.86,12.014,11.0052,8.00933333332,40.0621333333,7.83866666666,17.1672666667,52.2002666667,28.9406,56.3445333333,16.1894,24.0394333333,17.3148
795.16,11.6761333333,10.6118,7.49519999999,39.2626666667,7.60939999999,16.7008666667,50.84,28.3922,55.5074666667,15.6062666667,23.1814,16.602
795.47,12.3681333333,11.4327333333,8.15993333333,39.8868666667,8.08446666666,16.8779333333,51.0783333333,28.7783333333,55.9575333333,16.3046666667,23.5973666667,16.5685333333
795.78,12.4380666667,11.38,8.22779999999,39.4672,8.06513333333,16.7148,50.6474,28.4944,55.4643333333,16.0709333333,23.6441333333,16.1597333333
796.09,13.8258,12.1426,9.84926666666,40.6175333333,9.79786666667,17.7066666667,51.9440666667,29.7244,56.5894666667,17.1848666667,25.0495333333,17.5597333333
796.40,15.0201333333,12.9681333333,11.2668,41.3726666667,10.9894666667,18.4082,52.9316666667,30.8726,57.6268,18.3716,26.3527,18.8535333333
796.70,15.2929333333,12.7587333333,11.5508,41.3556,11.2117333333,18.3204666667,53.6206,30.8802,58.2838,18.2542666667,26.9429333333,19.1455333333
797.01,15.3800666667,12.1839333333,12.1542,41.6834,11.4274,18.6207333333,54.0451333333,31.0048666667,58.7763333333,18.3758666667,27.2229333333,19.7849333333
797.32,15.9781333333,13.4500666667,13.0638,41.8142666667,12.6048,19.4317333334,54.1858666666,31.7815333333,58.1493333333,19.1475333333,27.9016666667,20.7212666667
797.63,16.6850666667,13.5827333333,13.9492666667,41.7528,12.754,19.6993333333,54.8808666666,31.9545333333,59.0392666667,19.4794,27.9061,21.1368
797.93,17.7239333333,14.3319333333,14.7062666667,42.5037333333,13.3992666667,20.1834666667,55.6828,32.4156666667,59.6254,20.2056666666,28.7152,21.8355333333
798.24,17.8,14.1853333333,14.3407333333,42.8667333333,12.9852,20.5259333333,55.963,32.2518666667,59.6666,20.5186,28.7,21.8148
