wavelength,Back_TanLabf,Belly_TanLabf,Breast_TanLabf,Crissum_TanLabf,Crown_TanLabf,DorTail_TanLabf,Patch10_TanLabf,Rump_TanLabf,Throat_TanLabf,WingTip_TanLabf
322.90,11.086,12.6736666667,12.5003888889,8.26411111111,7.1868888889,10.7586111111,9.12888888889,13.7886666666,11.9995555556,10.6555555556
323.27,11.2975555556,12.6681666667,12.4701666667,8.22288888889,7.25088888889,10.8593333333,9.11888888889,13.7236666667,12.0574444445,11.0131111111
323.63,10.8884444445,12.549,12.4339444444,7.60688888889,6.85566666667,10.3765,8.73855555555,13.2728888889,11.7417777778,10.4806111111
324.00,9.87711111112,11.899,11.7882222222,6.83344444445,6.12222222222,9.53144444444,7.82388888889,12.4564444445,10.7575555555,9.6473888889
324.37,9.745,11.5479444444,11.7399444444,6.60666666667,6.05433333333,9.38166666668,7.85055555556,12.2621111111,10.6945555556,9.63566666667
324.74,9.79922222222,11.5035555556,11.3472222222,6.58133333333,5.95688888889,9.49977777778,7.79055555556,12.2857777778,10.6265555555,9.76527777777
325.10,9.32266666667,11.0624444444,10.7421666667,6.31855555555,5.533,9.09077777778,7.50744444445,11.8753333333,10.2134444445,9.14055555557
325.47,8.96122222222,11.1633888889,10.6025555556,6.09444444445,5.437,9.08622222222,7.47511111111,11.7632222222,9.96122222224,8.95755555557
325.84,8.79377777778,10.7748333333,10.431,5.80722222222,5.30544444445,8.78694444444,7.23955555556,11.5217777778,9.68744444443,8.81333333333
326.21,8.67988888889,10.5098888889,10.4715,5.48533333334,5.26766666667,8.61788888889,7.01844444444,11.494,9.33755555555,8.76283333333
326.57,8.77988888889,10.4285,10.7032222222,5.733,5.22977777778,8.55161111111,6.96133333334,11.5358888889,9.26477777778,8.69922222223
326.94,8.94433333333,10.4778333333,10.7967222222,6.11122222222,5.44677777778,8.738,6.987,11.6626666667,9.30222222221,8.73122222223
327.31,8.75688888889,10.3735,10.7785,5.76333333333,5.31288888889,8.49966666667,6.89255555556,11.5346666667,9.14511111111,8.38366666667
327.67,8.90555555556,10.5125,10.8925555556,6.10822222222,5.68711111111,8.9245,6.99455555555,11.8193333333,9.39988888889,8.87405555557
328.04,9.52055555555,11.1079444444,11.4763333333,6.391,6.15911111111,9.23122222222,7.28711111111,12.2137777778,9.75122222222,9.5546111111
328.41,9.73477777779,11.577,11.5318888889,6.72733333333,6.37277777778,9.29166666667,7.60244444444,12.5742222222,9.86533333334,9.80866666667
328.78,9.83011111111,11.4575,11.4811666667,6.71966666667,6.48977777778,9.25888888889,7.60711111111,12.3761111111,9.78377777778,9.69516666667
329.14,10.0412222222,11.908,11.8568333333,6.93722222222,6.77555555556,9.392,7.91811111111,12.5273333333,10.1158888889,9.90544444443
329.51,10.1401111111,11.9446666667,11.7963888889,6.94966666667,6.89244444445,9.34127777777,7.763,12.4265555556,10.0613333333,9.82005555557
329.88,10.2257777778,12.3635,11.7583888889,7.05733333332,6.79344444445,9.61738888888,7.65411111111,12.5357777778,10.0957777778,9.7148888889
330.24,10.47,12.6552222222,11.8097222222,7.59344444445,7.04733333334,9.74216666668,8.04488888889,12.7244444444,10.6692222222,9.768
330.61,10.0297777778,12.6967777778,11.4092222222,7.20144444443,6.94222222222,9.41266666666,7.79344444444,12.6323333333,10.3324444444,9.55644444443
330.98,9.36944444443,12.3388333333,11.1242777778,6.71577777778,6.5108888889,9.0366111111,7.52822222222,12.4037777778,10.0796666667,9.01705555557
331.34,8.89399999999,12.1283888889,10.6062222222,6.54700000001,6.081,8.85777777777,7.11322222222,12.1346666667,9.6641111111,8.8783888889
331.71,9.11622222223,12.1088888889,10.7972222222,6.62099999999,6.18333333335,8.89555555554,7.29355555556,12.3157777778,9.867,8.89533333333
332.08,8.48311111112,11.5792222222,10.1291666667,6.37011111111,5.78588888888,8.53116666668,6.71822222222,11.6901111111,9.43455555555,8.21744444443
332.44,8.03155555556,11.2861111111,9.95777777778,6.03988888888,5.41133333333,8.2165,6.09188888889,11.1591111111,8.90744444443,7.72316666667
332.81,8.23788888889,11.6912777778,10.1108888889,6.15577777778,5.81844444443,8.48366666667,6.28788888889,11.4145555556,9.26988888889,8.19383333333
333.18,7.968,11.5057777778,9.78177777779,5.82388888889,5.48633333333,8.3346111111,6.11933333333,11.2443333333,8.89844444443,8.25505555557
333.54,7.77477777778,11.2929444444,9.77944444443,5.63711111111,5.20077777778,8.13966666667,6.09977777778,11.1664444444,8.83544444446,8.26205555557
333.91,7.75355555555,11.2501111111,9.87683333332,5.47311111111,5.25633333334,8.12438888889,6.17988888889,11.1022222222,8.93533333333,8.4108888889
334.28,7.446,11.0298888889,9.82766666668,5.23033333333,5.06355555556,7.92655555557,6.02733333333,10.7753333333,8.68477777778,8.35722222223
334.64,7.32522222222,10.9334444445,9.68838888888,5.21622222222,4.92922222222,7.99,5.98944444445,10.5817777778,8.77166666667,8.52127777777
335.01,7.77444444444,11.2056666667,9.90744444444,5.59766666667,5.09533333333,8.0675,6.06566666667,10.6822222222,8.89177777778,8.92727777777
335.38,8.32344444444,11.5482777778,10.4731111111,6.16366666667,5.606,8.43694444444,6.48888888889,11.0156666667,9.28999999999,9.0658888889
335.74,8.17877777778,11.6837777778,10.4221666667,6.08588888889,5.46577777778,8.42772222222,6.26088888889,10.9148888889,8.99022222222,9.04394444444
336.11,8.28033333333,11.6178888889,10.6822222222,6.05833333333,5.388,8.33894444445,6.46333333333,11.0833333333,9.13699999999,9.10183333333
336.47,8.34877777778,11.6816111111,10.6706666667,6.21455555556,5.56433333333,8.47194444444,6.56766666667,11.2924444444,9.37699999999,9.17255555557
336.84,8.01555555556,11.3397777778,10.399,6.09777777778,5.23877777778,8.16444444444,6.22466666667,11.1775555556,9.18966666669,8.89022222222
337.21,8.153,11.4295,10.5662777778,6.41011111111,5.64844444444,8.22877777778,6.27655555555,11.2325555555,9.43477777779,8.82961111111
337.57,8.20566666667,11.5221111111,10.6253888889,6.46377777778,5.889,8.208,6.33011111111,11.2462222222,9.56433333333,8.84255555556
337.94,8.06522222222,11.4787777778,10.6871666667,6.46488888889,5.74533333333,8.08688888889,6.267,11.0995555556,9.39900000001,8.63
338.31,8.38022222222,11.7658888889,11.0367222222,6.672,6.01955555555,8.542,6.47322222222,11.466,9.65288888888,8.76872222222
338.67,8.75544444445,12.0161111111,11.459,6.98188888889,6.42866666667,8.79205555555,6.73233333333,11.9117777778,9.92244444442,8.949
339.04,8.61066666667,12.0211111111,11.33,6.85577777778,6.38166666667,8.88377777778,6.65977777778,11.9556666667,9.99811111109,9.02594444443
339.40,8.27277777778,11.6738333333,11.1669444445,6.41988888889,6.06433333333,8.71416666667,6.21288888889,11.6646666667,9.75188888889,8.8843888889
339.77,7.74066666667,11.0378333333,10.6880555555,6.164,5.54944444444,8.13677777778,5.77166666667,11.2395555556,9.37166666666,8.16777777778
340.14,7.673,11.1048888889,10.6202777778,6.31122222222,5.56355555556,8.14977777778,5.75722222222,11.1753333333,9.2848888889,8.07288888889
340.50,7.40011111111,10.8907222222,10.3388888889,5.98433333333,5.23166666667,7.92216666667,5.54455555555,10.9863333333,8.89199999999,7.88144444444
340.87,7.48644444444,10.9915555555,10.569,5.94933333333,5.27466666667,7.95938888889,5.74633333333,10.9625555556,8.85111111112,7.97988888889
341.23,7.47,10.9816666667,10.5837777778,5.83166666667,5.09977777778,7.96161111111,5.597,11.0597777778,8.77722222223,8.11966666667
341.60,7.36611111111,10.9342222222,10.5838333333,5.886,5.03311111111,7.97594444444,5.55633333334,11.0643333333,8.79522222223,7.968
341.96,7.38944444444,10.9371666667,10.628,6.07033333333,5.23288888889,7.94666666667,5.673,11.2605555556,8.99611111112,8.13155555556
342.33,6.99977777778,10.5012222222,10.3725555556,5.64766666667,4.86,7.41333333333,5.16655555556,10.7498888889,8.69833333332,7.74094444444
342.70,6.75944444445,10.3283888889,10.1011666667,5.40655555556,4.60233333333,7.06744444444,4.77611111111,10.3891111111,8.51633333334,7.44533333333
343.06,6.63488888889,10.2958333333,10.0583333333,5.35855555556,4.65066666667,6.92472222222,4.66033333333,10.2551111111,8.45911111111,7.24822222222
343.43,6.88811111111,10.7445555556,10.1453333333,5.62555555556,4.83555555555,7.01683333333,4.99333333333,10.4611111111,8.80688888888,7.46322222222
343.79,7.07577777778,11.1255555556,10.3260555556,5.71844444444,5.15211111111,7.18361111111,5.278,10.6246666667,9.094,7.89166666667
344.16,6.89577777778,11.1259444444,10.2148888889,5.59477777778,5.04922222222,7.01883333333,5.14088888889,10.6151111111,9.07244444444,7.75511111111
344.52,7.05977777778,11.3765,10.4328888889,5.82477777778,5.26011111111,7.17572222222,5.45244444444,10.8271111111,9.39299999999,7.90272222222
344.89,6.956,11.4021111111,10.4113888889,5.87855555556,5.15077777778,7.25211111111,5.32322222222,10.8643333333,9.37855555556,7.79294444444
345.25,7.00355555555,11.512,10.3430555556,6.00488888889,5.25288888889,7.27561111111,5.38011111111,10.902,9.47755555556,7.60994444444
345.62,7.19844444444,11.8022777778,10.5306111111,6.20466666667,5.32788888889,7.2755,5.44855555556,11.0161111111,9.62588888889,7.85072222222
345.99,7.23133333333,11.8578888889,10.5533888889,6.119,5.34133333334,7.32311111111,5.42222222222,10.8864444444,9.55922222222,7.73372222222
346.35,7.47522222222,12.3078888889,10.5364444444,6.37333333333,5.58722222222,7.59988888889,5.72422222222,11.1166666666,9.74677777778,7.93272222222
346.72,7.57222222222,12.4894444444,10.6525,6.49033333333,5.61888888889,7.80294444445,5.96688888889,11.3015555556,9.95966666667,8.02072222222
347.08,7.75988888889,12.7691111111,10.8378888889,6.66,5.80844444444,7.99827777778,6.23522222222,11.4918888889,10.1726666667,8.15977777778
347.45,7.722,12.7580555556,10.8682777778,6.793,5.981,8.00716666667,6.41844444445,11.5428888889,10.2631111111,8.23483333333
347.81,7.799,12.7283888889,11.0252222222,6.84766666667,5.94777777778,8.03594444444,6.41188888889,11.4296666667,10.2287777778,8.17605555556
348.18,7.95355555556,12.7103888889,11.0886666667,6.88077777778,6.14333333333,8.16011111111,6.43733333333,11.4646666667,10.2807777778,8.3495
348.54,7.87766666667,12.4841666667,10.9489444444,6.75577777778,5.96677777778,8.04505555556,6.18944444444,11.1856666667,10.2314444444,8.07277777778
348.91,7.97644444444,12.4003888889,11.148,6.69766666667,5.97466666667,7.94044444444,6.22611111111,11.1173333334,10.3277777778,8.01561111111
349.27,8.08844444444,12.3577777778,11.3034444444,6.83611111111,6.06055555554,8.10994444444,6.38666666667,11.1617777778,10.3764444444,8.20688888889
349.64,7.98055555556,12.1772222222,11.2199444444,6.81866666667,5.86866666668,8.01372222222,6.24588888889,11.0474444444,10.2055555556,7.98911111111
350.00,7.90822222222,12.2321111111,10.9602777778,6.93311111111,5.83099999999,7.94772222222,6.33511111111,11.1394444444,10.1626666667,7.99705555556
350.37,7.77466666667,12.0378333333,10.9513888889,6.82822222222,5.72444444445,7.73933333333,6.26755555555,11.1033333334,9.94611111111,7.95588888889
350.73,7.64111111111,11.8696666667,10.9419444444,6.90833333333,5.65977777778,7.57661111111,6.22722222222,10.8892222222,9.67844444446,7.75272222222
351.10,7.49288888889,11.6718888889,10.6827222222,6.70333333333,5.48333333333,7.30677777778,6.00066666667,10.5395555556,9.37211111112,7.58383333333
351.46,7.37855555556,11.4932777778,10.4374444445,6.40666666666,5.39622222222,7.10938888889,5.81422222222,10.4432222222,9.14299999999,7.43222222222
351.83,7.63233333333,11.6835555555,10.4097777778,6.56744444444,5.73944444444,7.36083333333,6.12088888889,10.814,9.4391111111,7.66638888889
352.19,7.83488888889,11.9392222222,10.4463888889,6.637,5.72744444445,7.48177777778,6.36366666667,10.8946666666,9.69399999998,7.83433333333
352.55,8.00877777778,12.0258333333,10.4522222222,6.68122222222,5.75711111111,7.53144444444,6.45688888889,11.0451111111,9.66044444443,8.00927777778
352.92,8.024,12.1267222222,10.3512222222,6.78866666666,5.79433333333,7.661,6.616,11.0641111111,9.66188888887,8.09466666667
353.28,7.89144444444,12.2218888889,10.2761111111,6.66,5.64411111111,7.59772222222,6.55633333333,11.1028888889,9.55611111111,7.98505555556
353.65,7.93755555556,12.2037222222,10.2337777778,6.57011111111,5.73611111111,7.76838888889,6.709,11.2553333333,9.56,7.99338888889
354.01,8.30422222222,12.4970555556,10.6951111111,6.85,6.059,8.09083333333,7.00577777778,11.5275555556,9.95266666667,8.28127777778
354.38,8.32588888889,12.5866666667,10.6642777778,6.89455555555,6.03711111111,8.1065,7.05555555556,11.5441111111,10.0731111111,8.25027777778
354.74,8.42011111111,12.6349444445,10.5303888889,6.77,5.96144444444,8.0695,7.07288888889,11.5911111111,10.1381111111,8.34238888889
355.11,8.35044444444,12.5247777778,10.5205,6.71933333333,5.80355555555,8.06555555555,7.12288888889,11.6684444444,10.173,8.31161111111
355.47,8.29633333333,12.5102777778,10.4845,6.76733333333,5.65033333333,8.09955555556,6.99077777778,11.5733333333,10.0913333333,8.24494444444
355.83,7.94022222222,12.2595555555,10.3752777778,6.58433333333,5.35233333333,7.81172222222,6.77733333333,11.3424444444,9.90500000001,8.04183333333
356.20,7.84711111111,12.1477222222,10.3732777778,6.52844444445,5.34422222222,7.78733333333,6.66744444444,11.3682222222,9.76433333332,7.93677777778
356.56,7.79511111111,12.2083333333,10.4231666667,6.50511111111,5.39188888889,7.78527777778,6.68433333333,11.4003333333,9.94144444444,7.98633333333
356.93,7.74644444444,12.2143888889,10.3632222222,6.403,5.40744444445,7.72011111111,6.61133333333,11.356,9.87633333332,7.98983333333
357.29,7.80488888889,12.2737777778,10.4618888889,6.45444444444,5.50833333333,7.8135,6.70222222222,11.3816666667,9.9661111111,8.09266666667
357.66,7.72333333333,12.3269444444,10.4831666667,6.41277777778,5.46366666666,7.77594444444,6.63155555555,11.2753333333,9.99122222221,8.08022222222
358.02,7.47833333333,12.1405,10.4142777778,6.174,5.194,7.538,6.39944444444,11.0943333334,9.79655555557,7.84005555556
358.38,7.51433333333,12.3133333333,10.4903333333,6.27655555556,5.28833333333,7.67083333333,6.473,11.1934444444,9.9458888889,8.00872222222
358.75,7.47222222222,12.2921111111,10.5051111111,6.31066666667,5.335,7.77305555556,6.46688888889,11.2212222222,9.88155555557,7.93005555556
359.11,7.54955555556,12.4165,10.6787222222,6.37911111111,5.38944444445,7.833,6.40822222222,11.2805555556,9.82200000002,7.90955555556
359.48,7.68566666667,12.5728888889,10.8915,6.44366666667,5.47188888889,7.94438888889,6.54722222222,11.3737777778,9.96755555556,7.88005555556
359.84,8.10988888889,12.9273888889,11.1728888889,6.54266666667,5.69877777778,8.164,6.68777777778,11.548,10.0795555556,8.07155555556
360.20,8.11522222222,12.9412222222,11.2020555555,6.51877777778,5.62188888889,8.11044444444,6.705,11.4945555556,10.0615555555,8.01044444444
360.57,8.08811111111,12.9896666667,11.2167222222,6.52011111111,5.60266666667,8.09461111111,6.74922222222,11.4682222222,10.0091111111,8.01383333333
360.93,8.02611111111,12.9241111111,11.2306666667,6.49255555556,5.55955555556,8.01494444444,6.65722222222,11.5313333333,10.0083333333,7.92161111111
361.29,8.02577777778,12.9267777778,11.2095,6.46466666667,5.45744444445,7.91638888889,6.61,11.4866666666,10.0144444445,7.88811111111
361.66,8.11955555555,12.9995555556,11.2948333333,6.48,5.43833333333,7.95066666667,6.69933333334,11.5103333333,10.0351111111,7.91811111111
362.02,8.07466666667,12.9517777778,11.1406111111,6.39766666667,5.34444444444,7.88316666667,6.55422222222,11.4164444444,9.9281111111,7.81794444444
362.39,8.07933333333,12.8972777778,11.1723888889,6.38188888889,5.32911111111,7.88866666667,6.56488888889,11.4151111111,9.90233333333,7.74294444444
362.75,8.131,13.0571111111,11.2800555556,6.48566666667,5.41066666667,7.91466666667,6.67477777778,11.5374444444,10.0362222222,7.89838888889
363.11,8.24788888889,13.1693333333,11.3015555555,6.59333333334,5.50166666667,8.043,6.87244444444,11.6791111111,10.3013333333,8.03322222222
363.48,8.22644444444,13.1928333333,11.2218888889,6.54944444445,5.43866666667,7.98883333333,6.91133333333,11.6811111111,10.2485555555,8.00588888889
363.84,7.97877777778,13.065,11.0251111111,6.48755555555,5.21533333333,7.893,6.90022222222,11.5608888889,10.1813333333,7.76188888889
364.20,7.88788888889,13.0257777778,10.9023333333,6.40088888889,5.12133333333,7.85294444445,6.91166666667,11.528,10.0864444444,7.67461111111
364.57,8.07488888889,13.125,10.9703888889,6.60255555555,5.28888888889,7.99538888889,7.03322222222,11.633,10.2142222222,7.77
364.93,8.25911111111,13.3274444444,11.015,6.80477777778,5.32644444444,8.11877777778,7.28322222222,11.7556666667,10.286,7.91872222222
365.29,8.31366666667,13.368,11.0955,6.81722222222,5.40288888889,8.17411111111,7.32055555556,11.8261111111,10.3362222222,7.84955555556
365.66,8.24622222222,13.3541111111,11.0028888889,6.81722222222,5.39611111111,8.16388888889,7.294,11.827,10.3794444444,7.76666666667
366.02,8.18677777778,13.3212222222,10.9781111111,6.75466666667,5.38133333333,8.10755555556,7.291,11.8338888889,10.3397777778,7.73627777778
366.38,8.21855555556,13.296,10.9325555556,6.72133333333,5.32422222222,8.09694444444,7.22888888889,11.7788888889,10.2826666667,7.72472222222
366.75,8.273,13.2012777778,10.9016666667,6.66266666666,5.33733333334,8.10977777778,7.25288888889,11.708,10.2514444444,7.69205555556
367.11,8.17788888889,13.1352222222,10.9054444444,6.51911111111,5.17444444445,7.95772222222,7.138,11.5241111111,10.0743333333,7.62788888889
367.47,8.16222222222,13.1799444444,11.0302222222,6.624,5.17866666666,7.96222222222,7.19211111111,11.5588888889,10.1471111111,7.64694444444
367.84,8.35733333333,13.2683333333,11.2533333333,6.85355555555,5.28088888889,8.02344444444,7.33222222222,11.7947777778,10.2793333333,7.85727777778
368.20,8.46222222222,13.4648333333,11.4177777778,7.02055555556,5.419,8.11355555555,7.45866666667,11.9455555556,10.4281111111,7.99794444444
368.56,8.21644444444,13.2435,11.2164444444,6.82711111111,5.13066666667,7.87633333333,7.23488888889,11.7315555556,10.1942222222,7.781
368.93,8.171,13.2851111111,11.3066666667,6.80644444444,5.17922222222,7.8255,7.20833333333,11.6713333334,10.2091111111,7.73066666667
369.29,8.15166666667,13.3428333333,11.3145555555,6.862,5.09977777778,7.74888888889,7.28377777778,11.6435555556,10.1618888889,7.74244444444
369.65,8.38955555555,13.5090555555,11.4488888889,7.00777777778,5.27388888889,7.77872222222,7.49344444444,11.7813333334,10.2776666667,7.972
370.01,8.57766666667,13.698,11.6366666667,7.17344444444,5.34111111111,7.93983333333,7.68655555556,11.8798888889,10.3792222222,8.18577777778
370.38,8.63388888889,13.7234444445,11.6526111111,7.12388888889,5.30211111111,7.87577777778,7.77055555556,11.865,10.4305555556,8.10383333333
370.74,8.48277777778,13.6655,11.5339444444,6.96066666667,5.09766666666,7.70866666667,7.562,11.7855555556,10.2804444444,7.87994444444
371.10,8.55033333333,13.7677222222,11.4251111111,6.97355555556,5.10233333333,7.77672222222,7.61133333333,11.864,10.3281111111,7.84111111111
371.46,8.52166666666,13.7482777778,11.3268333333,6.83055555556,5.10333333333,7.72944444444,7.59788888889,11.7693333333,10.2714444445,7.82488888889
371.83,8.379,13.6668333333,11.1782777778,6.63111111111,4.97644444444,7.57683333333,7.44066666667,11.6312222222,10.0998888889,7.64572222222
372.19,8.31955555556,13.6075555556,11.1054444444,6.57322222222,4.89655555556,7.52577777778,7.33755555555,11.5042222222,10.0622222222,7.43933333333
372.55,8.43722222222,13.7622222222,11.3157777778,6.64022222222,4.93822222222,7.61238888889,7.42922222222,11.6246666667,10.1054444444,7.49483333333
372.92,8.40344444444,13.7363333333,11.1599444444,6.49755555556,4.77144444444,7.47755555556,7.38311111111,11.5364444444,9.9718888889,7.42272222222
373.28,8.48333333333,13.6875555556,11.0613333333,6.45522222222,4.78922222222,7.49027777778,7.38144444444,11.5394444444,9.96355555556,7.45294444444
373.64,8.42177777778,13.6443333333,11.0690555555,6.40111111111,4.65866666667,7.49972222222,7.25688888889,11.5036666667,9.94388888887,7.343
374.00,8.42411111111,13.5795555555,11.0433888889,6.39333333333,4.69877777778,7.50966666667,7.22266666667,11.5223333333,10.002,7.25177777778
374.37,8.37833333333,13.7435,11.0398888889,6.46055555556,4.69088888889,7.52933333333,7.20911111111,11.579,9.97477777779,7.28672222222
374.73,8.48177777778,13.9193888889,11.241,6.59811111111,4.84722222222,7.64083333333,7.414,11.6717777778,10.1876666667,7.47244444444
375.09,8.47277777778,13.9710555555,11.432,6.67522222222,4.96155555556,7.58222222222,7.46366666667,11.748,10.2405555556,7.56238888889
375.45,8.64533333333,14.1308888889,11.518,6.88344444445,4.95711111111,7.65105555556,7.49266666667,11.96,10.3703333333,7.73444444444
375.81,8.63966666667,14.2516666667,11.4682777778,6.866,4.91688888889,7.67422222222,7.50288888889,11.9404444445,10.3852222222,7.71155555556
376.18,8.698,14.2515555555,11.5676111111,6.84222222222,4.95333333333,7.68877777778,7.51944444444,11.9754444444,10.3276666666,7.82666666667
376.54,8.80111111111,14.4066666667,11.6488333333,6.95566666667,5.14144444444,7.79205555556,7.68077777778,12.1234444445,10.5082222222,7.97694444444
376.90,8.84,14.4320555556,11.7782222222,7.05088888889,5.27166666667,7.97533333333,7.785,12.2758888889,10.7026666667,8.04283333333
377.26,8.80533333333,14.4724444444,11.8412777778,7.05555555555,5.23366666667,7.98372222222,7.73777777778,12.2417777778,10.7524444444,8.02394444444
377.63,8.78711111111,14.5117222222,11.7440555556,7.01033333333,5.21622222222,7.90377777778,7.72955555556,12.2442222222,10.7253333333,8.00472222222
377.99,8.82688888889,14.6778888889,11.8418333333,7.10333333333,5.30022222222,7.93083333333,7.82488888889,12.34,10.7936666667,8.0685
378.35,8.76233333334,14.6046111111,11.8772222222,7.03933333333,5.28811111111,7.911,7.74,12.3378888889,10.7691111111,8.01483333333
378.71,8.71044444444,14.5647222222,11.771,7.00022222222,5.16311111111,7.79511111111,7.63255555556,12.332,10.6837777778,7.8505
379.07,8.686,14.4758333333,11.6478888889,6.87566666666,5.04811111111,7.75044444445,7.55077777778,12.2925555555,10.5801111111,7.72594444444
379.44,8.62811111111,14.4440555556,11.6937777778,6.78422222222,5.10066666667,7.75211111111,7.52155555556,12.3421111111,10.4777777778,7.62744444444
379.80,8.72955555555,14.5027777778,11.8475555556,6.88655555555,5.24522222222,7.8125,7.65111111111,12.4236666667,10.6002222222,7.71088888889
380.16,8.76111111111,14.5477777778,11.7797777778,6.94944444444,5.18888888889,7.78211111111,7.70955555556,12.475,10.6991111111,7.72944444444
380.52,8.79611111111,14.6576666667,11.8155,7.03344444444,5.20666666666,7.79844444444,7.83722222222,12.5663333333,10.7604444445,7.73994444444
380.88,8.84311111111,14.7838888889,11.8357222222,7.03133333333,5.20422222222,7.78944444445,7.83033333333,12.6251111111,10.73,7.716
381.24,8.88255555556,14.8436111111,11.783,7.00066666667,5.196,7.735,7.88511111111,12.7122222222,10.6695555555,7.65083333333
381.61,8.88277777778,14.799,11.8793333333,7.01144444444,5.17833333333,7.742,7.92555555556,12.73,10.6304444445,7.55422222222
381.97,8.81388888889,14.6838888889,11.7216666667,6.84033333333,5.002,7.61833333333,7.85255555555,12.7011111111,10.5304444444,7.39244444444
382.33,8.88522222222,14.7331666667,11.7086111111,6.81477777778,4.98477777778,7.60238888889,7.96822222222,12.7658888889,10.5464444445,7.424
382.69,8.87044444444,14.7554444445,11.7361666667,6.77811111111,4.92477777778,7.56633333333,7.97655555556,12.7352222222,10.4651111111,7.37988888889
383.05,8.843,14.8033333333,11.7100555556,6.85155555556,4.92711111111,7.57422222222,8.005,12.715,10.5164444444,7.32227777778
383.41,8.87388888889,14.8244444445,11.7624444444,6.83533333333,4.89377777778,7.56672222222,8.05166666667,12.6282222222,10.5642222222,7.32216666667
383.77,8.84488888889,14.8051666667,11.6236666667,6.73955555555,4.82222222222,7.5375,8.01444444445,12.6767777778,10.5223333333,7.30783333333
384.14,8.89777777778,14.8626666667,11.6902222222,6.72977777778,4.85533333333,7.5685,8.03844444444,12.7334444445,10.5311111111,7.34522222222
384.50,8.77933333334,14.771,11.5956111111,6.55844444445,4.69077777778,7.45427777778,7.90533333333,12.6278888889,10.3547777778,7.20011111111
384.86,8.76311111111,14.7123888889,11.5498888889,6.541,4.66066666667,7.36988888889,7.90311111111,12.5951111111,10.2858888889,7.17677777778
385.22,8.77477777778,14.8180555556,11.5862777778,6.60555555556,4.65866666666,7.44933333333,7.91677777778,12.6727777778,10.3332222222,7.24416666667
385.58,8.98266666667,14.9991666667,11.7218888889,6.73566666667,4.80711111111,7.6085,8.06366666667,12.8521111111,10.4943333333,7.49922222222
385.94,8.97666666667,15.1255555556,11.7848333333,6.77466666667,4.85677777778,7.64766666667,8.09822222222,12.8911111111,10.4913333333,7.54044444444
386.30,9.05977777778,15.2266111111,11.8993333333,6.95144444445,4.94866666667,7.73933333333,8.17977777778,12.9677777778,10.5937777778,7.60361111111
386.66,9.16166666667,15.2572777778,11.9850555556,6.99322222222,5.03988888889,7.80722222222,8.21722222222,13.0682222222,10.7041111111,7.68755555556
387.03,9.27244444444,15.3423888889,12.1023888889,7.05444444445,5.07955555556,7.88122222222,8.29033333333,13.1865555555,10.8416666666,7.74105555556
387.39,9.26133333333,15.3517222222,12.0442777778,7.05044444444,5.01722222222,7.82705555555,8.28155555556,13.2632222222,10.8393333333,7.68277777778
387.75,9.31222222221,15.4132222222,12.1965,7.13044444445,5.00866666667,7.86133333333,8.29222222222,13.2727777778,10.8647777778,7.69488888889
388.11,9.28966666666,15.4047222222,12.1897222222,7.14455555556,5.01511111111,7.83233333333,8.27433333333,13.2805555556,10.83,7.60294444444
388.47,9.44822222221,15.5202222222,12.3122777778,7.23344444444,5.09066666666,7.9205,8.34477777778,13.4321111111,10.9381111111,7.68327777778
388.83,9.48444444444,15.6163888889,12.3986111111,7.25022222222,5.06322222222,7.96983333333,8.375,13.4362222222,11.0066666667,7.65672222222
389.19,9.53711111111,15.5774444444,12.4726111111,7.26911111111,5.12522222222,7.92577777778,8.42433333334,13.413,11.0694444445,7.61583333333
389.55,9.40222222222,15.5507777778,12.4178888889,7.19855555556,5.04377777778,7.82233333333,8.38222222222,13.3288888889,10.986,7.46411111111
389.91,9.44455555556,15.4903333333,12.4364444444,7.16577777778,5.00877777778,7.80688888889,8.41811111111,13.3064444444,11.0423333333,7.41544444444
390.27,9.51644444445,15.4779444445,12.4636666667,7.10377777778,4.968,7.76627777778,8.39833333333,13.3358888889,11.0675555555,7.40066666667
390.63,9.62488888888,15.6353333333,12.5278333333,7.15633333333,5.02844444445,7.83811111111,8.57177777778,13.4314444444,11.1703333334,7.51411111111
391.00,9.74477777779,15.8135,12.6487777778,7.20233333333,5.11188888889,7.90255555556,8.71644444444,13.5118888889,11.172,7.65088888889
391.36,9.80322222223,15.9276666667,12.7515,7.27211111111,5.22511111111,7.95472222222,8.82966666667,13.5192222222,11.273,7.69583333333
391.72,9.8042222222,15.9641111111,12.7173888889,7.27644444444,5.218,7.90111111111,8.86044444444,13.5653333333,11.289,7.71372222222
392.08,9.83000000002,16.058,12.8375,7.346,5.24444444445,7.94816666667,8.99877777778,13.6557777778,11.371,7.8035
392.44,9.88655555553,16.0663333333,12.8926111111,7.36066666667,5.30944444444,7.96311111111,9.09855555556,13.6774444445,11.4358888889,7.84544444444
392.80,9.91400000001,16.0966111111,12.8825,7.35088888889,5.34088888889,7.93777777778,9.17155555555,13.7607777778,11.4914444444,7.88022222222
393.16,9.94488888889,16.1791111111,12.9543888889,7.38588888889,5.385,8.02988888889,9.321,13.8861111111,11.5391111111,7.94305555556
393.52,10.005,16.1937222222,13.0347777778,7.40833333333,5.37311111111,8.08366666667,9.34777777778,13.9653333333,11.5503333333,7.95233333333
