wavelength,Back_EmbHerf,Belly_EmbHerf,Breast_EmbHerf,Crissum_EmbHerf,Crown_EmbHerf,DorTail_EmbHerf,Patch10_EmbHerf,Patch11_EmbHerf,Rump_EmbHerf,Throat_EmbHerf,WingTip_EmbHerf
723.07,22.213,56.4635,49.7769166667,33.0293333333,16.89975,12.3010833333,25.91975,16.4538333333,20.6141666667,60.801,13.6415833334
723.39,22.4921666667,56.5588333333,50.0634166666,33.171,17.2071666667,12.5787083333,26.1398333333,16.7150833334,20.9894166667,60.9173333333,13.9505833334
723.71,22.6765833333,56.7260833334,50.3223333333,33.402,17.4588333333,12.919,26.4244166667,17.0576666667,21.3234166667,61.0553333333,14.11225
724.03,22.7899166667,56.5495833333,50.30775,33.5401666667,17.65825,13.1534166667,26.4885833334,17.242,21.4576666666,60.8159166666,14.3001666667
724.35,22.6975833333,56.333,50.30725,33.4845,17.45025,13.037875,26.3453333333,17.3416666667,21.46825,60.7365833333,14.0416666667
724.67,22.6636666666,56.1856666667,50.2543333333,33.5196666667,17.3564166667,12.983375,26.2436666667,17.3590833333,21.3796666667,60.6973333333,13.9803333333
724.98,22.5215,56.0105,50.08275,33.3835,17.2461666667,12.7645833333,26.1414166667,17.196,21.2673333333,60.41025,13.9271666667
725.30,22.43325,55.9904166667,50.0150833333,33.3684166667,16.9758333333,12.461,26.204,17.0965,21.0208333333,60.3694166667,13.9214166667
725.62,22.8196666667,56.33825,50.2326666667,33.6136666667,17.1498333333,12.6175416667,26.3869166667,17.46525,21.3678333333,60.6539166667,14.2836666666
725.94,22.71475,56.304,50.2509166667,33.56425,17.1685833333,12.5272916667,26.3985,17.48625,21.4356666667,60.5315,14.3144166667
726.26,22.5625833333,55.9715833333,50.02675,33.4555833333,17.2455,12.6551666667,26.4458333333,17.3455,21.45125,60.187,14.2635833333
726.58,22.581,55.7891666667,49.8553333334,33.5018333333,17.3316666667,12.6867916667,26.431,17.3678333333,21.4391666666,60.0173333333,14.2649166667
726.90,22.6713333333,55.83025,49.9114166667,33.5793333334,17.4549166667,12.7567916667,26.4665833333,17.3281666667,21.4244166666,60.2224166667,14.1515833334
727.21,22.322,55.4655,49.5776666667,33.0843333333,17.0534166667,12.3480416667,26.09125,16.9205,20.9484166667,59.8893333333,13.7844166667
727.53,21.9160833333,55.35575,49.2584166667,32.68625,16.5864166666,11.9757916667,25.6801666666,16.5439166666,20.6431666666,59.6463333333,13.3679166667
727.85,21.88925,55.1993333333,49.05275,32.7276666667,16.5145,11.9654583333,25.6760833333,16.45625,20.6520833333,59.50975,13.5325833333
728.17,21.9420833333,55.4268333333,49.2685833333,32.8908333334,16.6295,12.0841666667,25.8175833334,16.4686666667,20.7075833333,59.6306666667,13.5179166667
728.49,21.951,55.4599166667,49.1863333333,32.7648333333,16.6111666666,12.092125,25.71675,16.4379166667,20.6980833333,59.52375,13.405
728.80,21.8801666666,55.5571666667,49.2368333333,32.8236666667,16.6321666667,12.09425,25.4889166667,16.2584166667,20.794,59.69375,13.1478333334
729.12,21.58925,55.5211666667,49.0725,32.7373333333,16.4228333333,11.9984166667,25.2876666667,15.9301666667,20.5284166667,59.5415833333,12.7773333333
729.44,21.78125,55.8681666666,49.2373333334,32.944,16.4939166667,12.1359583333,25.44,16.0815,20.6500833333,59.81025,12.92975
729.76,21.9173333334,56.1373333333,49.4089166667,33.0515,16.4958333333,12.190625,25.5310833333,16.2395833333,20.7375,59.9818333333,13.053
730.08,21.9746666667,56.4305,49.5765,33.09275,16.56,12.1897083333,25.5579166667,16.2638333334,20.76625,60.2105833334,13.1110833333
730.39,21.9794166667,56.35725,49.52275,32.9805,16.5191666667,12.09525,25.5349166667,16.3346666667,20.8334166667,60.06725,13.1756666667
730.71,22.22675,56.8774166667,50.03,33.5091666667,16.8125,12.2905833333,25.7915833334,16.6413333333,21.18975,60.4559166667,13.3401666667
731.03,22.4173333334,56.959,50.2259166667,33.69525,17.0425,12.4480416667,26.02375,16.7980833333,21.32675,60.45925,13.533
731.35,22.4899166667,57.196,50.473,33.6586666666,17.0589166667,12.3834583333,26.00375,16.83725,21.3661666667,60.6219166667,13.4205833333
731.67,22.5245833334,57.0794166666,50.37425,33.66625,17.0340833334,12.2864166667,25.882,16.8365,21.3420833333,60.5745833333,13.4883333333
731.98,22.4624166667,56.95125,50.23575,33.8390833333,16.9845833333,12.3100833333,26.0068333333,16.7673333333,21.2819166667,60.5735,13.6145
732.30,22.6874166667,57.12875,50.5448333333,33.98625,17.2298333333,12.3355,26.26675,17.0665833333,21.4320833334,60.84825,13.8965833333
732.62,22.76675,57.11475,50.7715,33.9798333333,17.3315,12.3261666667,26.3575,17.1695833333,21.5179166667,60.97675,14.00025
732.94,22.5175833334,56.7413333333,50.5244166667,33.72725,17.14675,12.0654166667,26.0139166667,16.8880833334,21.2355,60.8438333333,13.7553333333
733.25,22.72125,56.775,50.6308333333,33.8535833333,17.2645833333,12.0526666666,26.0593333333,16.9821666667,21.356,61.0665833333,13.7640833334
733.57,22.86425,56.7214166667,50.5903333333,34.0119166667,17.3310833334,12.2546666667,26.24275,17.0975,21.6308333334,61.1810833334,13.9
733.89,23.026,56.6599166666,50.44,34.28075,17.5009166666,12.5636666667,26.3680833333,17.32775,21.8358333333,61.05975,14.09175
734.21,23.1239166667,56.5008333333,50.2795,34.2371666666,17.6824166667,12.7758333334,26.5213333333,17.5001666667,21.984,61.13325,14.3385
734.52,23.2338333333,56.5351666666,50.1854166667,34.4216666667,17.849,12.8205,26.5261666667,17.8638333333,22.1628333333,61.2150833334,14.3738333333
734.84,23.1118333333,56.6656666667,50.0253333333,34.38,17.802,12.6508333334,26.53325,17.80975,22.0650833333,61.33175,14.28925
735.16,23.1875833333,56.8529166667,49.9946666667,34.4300833333,17.8489166667,12.688125,26.6696666667,17.9579166667,22.166,61.50675,14.2969166667
735.48,23.2451666667,57.1528333333,50.2936666667,34.3109166667,17.8846666667,12.5347083333,26.5598333333,17.9915,22.20875,61.8696666667,14.1185
735.79,22.9174166666,56.6355,49.8115833334,33.8956666667,17.64875,12.5470416666,26.27275,17.8075833333,21.892,61.1748333334,13.8548333333
736.11,23.194,56.8440833333,49.7645,34.159,17.96075,13.0645,26.6704166666,18.1774166667,22.21125,61.2626666666,14.1623333333
736.43,23.24475,56.9221666667,49.76525,34.3924166666,17.9414166667,13.1360416666,26.9379166667,18.3426666667,22.4586666667,61.2649166667,14.3355833333
736.74,23.1349166667,56.7730833333,49.588,34.259,17.8065833333,13.1399583334,26.8678333333,18.3283333333,22.3685,61.0414166667,14.2771666667
737.06,23.1730833333,56.7411666667,49.73475,34.32275,17.66725,13.1550416666,26.8960833333,18.3415833334,22.27475,61.1415833333,14.2509166666
737.38,22.98225,56.91,49.8520833334,34.1789166667,17.3335833333,12.8907916666,26.8001666667,18.0564166667,22.0725,61.3054166667,13.9874166666
737.69,22.9801666666,56.959,49.8184166667,34.3138333333,17.2840833334,12.9092083333,26.8661666666,18.0356666667,22.0918333333,61.0541666667,14.0908333333
738.01,22.9718333333,56.9449166667,49.7625833334,34.1604166667,17.1638333333,12.942875,26.9219166667,17.8371666667,22.0863333334,61.0180833333,14.228
738.33,23.02525,57.0224166667,50.0420833333,34.32775,17.2296666667,12.9550416667,26.8963333333,17.8515,22.1120833333,61.0393333334,14.1875833334
738.64,23.1291666667,57.2141666667,50.2245,34.5058333333,17.48,13.1521666667,26.9353333333,17.926,22.2260833334,61.1186666667,14.249
738.96,23.2890833333,57.1916666667,50.359,34.7075833333,17.6230833333,13.2377916667,27.0195,18.0858333333,22.36625,61.0765833333,14.319
739.28,23.5965,57.5244166667,50.5524166667,35.1116666667,17.9264166667,13.3819583333,27.229,18.304,22.6440833334,61.5233333333,14.677
739.59,23.2694166667,56.9816666666,49.9689166667,34.65675,17.4669166667,12.7770416666,26.7306666667,17.7778333333,22.2060833333,61.08475,14.4495833334
739.91,23.38675,57.09875,50.2326666667,34.8634166666,17.5076666666,12.7023333333,26.5960833334,17.8435833334,22.2010833333,61.4134166667,14.5223333333
740.23,23.5453333333,57.4489166666,50.6285833333,35.1343333333,17.6646666667,12.7532083333,26.7806666666,17.9556666667,22.4250833333,61.755,14.656
740.54,23.50175,57.65325,50.72125,34.9935,17.7176666667,12.6973333333,26.7073333333,17.9295,22.5390833333,61.81575,14.62075
