wavelength,Back_SicColf,Belly_SicColf,Breast_SicColf,Crissum_SicColf,Crown_SicColf,DorTail_SicColf,Patch10_SicColf,Rump_SicColf,Throat_SicColf,WingTip_SicColf
564.67,20.545,60.8013333333,52.40325,55.6615833334,23.209,12.83575,28.3356666666,27.5808333334,51.0888333333,15.706
565.01,20.5566666666,60.8936666667,52.509,55.7278333333,23.21175,12.8543333333,28.4106666667,27.5315,51.1570833333,15.7011666667
565.35,20.52425,60.9013333333,52.5258333334,55.72575,23.2128333333,12.8958333333,28.4781666667,27.51425,51.14725,15.6731666667
565.69,20.5319166666,60.9698333334,52.5415,55.7758333333,23.25725,12.92775,28.5811666667,27.5256666667,51.17775,15.6820833334
566.03,20.5130833334,60.9104166667,52.5553333333,55.73425,23.234,12.9630833333,28.5959166666,27.50675,51.1523333333,15.6658333333
566.37,20.5195,60.9251666667,52.5725833333,55.7546666666,23.2590833333,12.9798333333,28.6643333334,27.50875,51.1258333334,15.71575
566.71,20.5488333334,60.9061666667,52.5608333333,55.72775,23.2638333334,12.9745833333,28.71275,27.5018333333,51.13075,15.7031666667
567.05,20.60475,60.98725,52.63025,55.8584166667,23.3208333333,13.03025,28.8275833333,27.5654166667,51.2349166667,15.76025
567.39,20.6078333333,61.1151666667,52.73,55.9318333333,23.3135,12.977,28.8761666667,27.5858333333,51.2805833334,15.7456666667
567.73,20.5709166667,61.0928333334,52.7110833333,55.8975,23.3155,12.9688333334,28.9199166666,27.6105,51.2693333333,15.737
568.07,20.6315833334,61.28425,52.8764166667,56.101,23.39925,12.9864166666,29.0725833333,27.69875,51.4300833333,15.7984166667
568.41,20.5559166667,61.3134166666,52.8855833333,56.1029166666,23.37975,12.9275,29.06825,27.6928333333,51.39925,15.72325
568.75,20.5079166667,61.2500833333,52.8553333333,56.0723333333,23.3615833333,12.9026666667,29.11275,27.7035833334,51.3835833333,15.6954166667
569.09,20.5363333333,61.3966666666,52.9891666667,56.2210833334,23.4036666667,12.9326666667,29.2416666666,27.76775,51.4915,15.7635
569.43,20.42675,61.3935833334,52.9745,56.2035833333,23.3521666667,12.8280833333,29.2224166667,27.7584166666,51.4743333333,15.6534166666
569.77,20.4470833333,61.5291666667,53.0693333333,56.35825,23.4110833333,12.8026666666,29.3434166667,27.7779166667,51.5898333334,15.68575
570.11,20.4655,61.57075,53.1224166667,56.4276666667,23.4186666667,12.8158333333,29.462,27.7876666667,51.6366666667,15.67625
570.45,20.4706666667,61.6193333333,53.1865,56.4839166667,23.4676666667,12.85675,29.5730833333,27.7894166667,51.6665833333,15.69
570.79,20.42225,61.5414166667,53.1464166666,56.4066666666,23.4645833333,12.834,29.5926666667,27.7446666667,51.605,15.67325
571.13,20.3964166667,61.5315,53.17775,56.4121666667,23.4659166667,12.8471666667,29.6698333333,27.69775,51.6394166666,15.6469166667
571.47,20.3785833334,61.5754166667,53.2215833333,56.4111666667,23.4506666667,12.81775,29.70625,27.6628333334,51.6716666667,15.6126666667
571.81,20.322,61.4585,53.1273333334,56.2725833333,23.3831666666,12.7539166667,29.6754166667,27.58175,51.5861666667,15.5665
572.15,20.3274166667,61.4075833333,53.1159166667,56.2896666667,23.38475,12.7594166667,29.7508333334,27.56075,51.5721666666,15.5843333333
572.49,20.4465,61.5969166667,53.2558333333,56.4189166666,23.5025,12.8211666667,29.8976666667,27.639,51.72825,15.6923333333
572.83,20.44625,61.5101666667,53.2300833333,56.3539166667,23.489,12.771,29.8881666667,27.60625,51.6676666666,15.6806666667
573.17,20.5093333333,61.5029166667,53.25,56.3473333333,23.5429166667,12.84275,29.95925,27.616,51.6580833333,15.771
573.51,20.4760833333,61.4151666666,53.205,56.238,23.5151666666,12.8049166667,29.9416666667,27.5976666667,51.5554166667,15.7298333333
573.85,20.48375,61.4261666667,53.2108333333,56.21275,23.5221666667,12.8005833333,29.9738333333,27.5963333333,51.5208333333,15.7025833333
574.19,20.4780833333,61.5246666666,53.3094166667,56.2978333333,23.5004166667,12.7761666666,30.0410833333,27.601,51.5706666667,15.6971666667
574.53,20.4995,61.5763333333,53.3508333333,56.2931666667,23.5194166667,12.779,30.0984166667,27.6118333333,51.6130833333,15.7099166667
574.87,20.4359166667,61.5250833333,53.2893333334,56.2395833333,23.4754166667,12.7325833334,30.1000833333,27.5826666667,51.5594166667,15.6618333333
575.21,20.4791666667,61.62025,53.3996666667,56.3750833333,23.50425,12.7758333334,30.1988333333,27.6348333333,51.6525833334,15.6968333333
575.55,20.5645833334,61.7745,53.5354166667,56.5298333333,23.5966666667,12.8750833334,30.37825,27.7540833333,51.7645,15.80475
575.89,20.59,61.8079166667,53.608,56.592,23.6305833333,12.8883333334,30.4493333334,27.7803333333,51.83425,15.80425
576.22,20.5343333333,61.7385833333,53.5861666667,56.5708333334,23.5888333333,12.887,30.4744166667,27.7745,51.7643333333,15.7816666667
576.56,20.47575,61.7168333333,53.5665833333,56.5896666667,23.5345,12.84325,30.50925,27.74275,51.7426666667,15.7046666667
576.90,20.49475,61.7349166667,53.6349166667,56.6291666667,23.5438333333,12.8754166667,30.65225,27.8084166667,51.7911666667,15.6998333333
577.24,20.5225833333,61.865,53.73175,56.7349166667,23.5499166667,12.902,30.7636666667,27.8825833333,51.9025,15.6985833334
577.58,20.5195,61.8634166667,53.7876666667,56.8069166667,23.5825833333,12.8745833333,30.8393333333,27.9125,51.9544166667,15.7061666666
577.92,20.5465,61.819,53.7496666667,56.7674166667,23.5951666667,12.88275,30.9333333333,27.9696666667,51.92975,15.7258333333
578.26,20.5436666667,61.8523333333,53.80675,56.8206666667,23.5848333333,12.8961666667,31.0366666667,28.0190833334,51.9510833333,15.7288333333
578.60,20.6751666667,61.9295833333,53.96725,56.8855833333,23.66675,12.9838333333,31.18275,28.1393333333,51.9923333333,15.8361666667
578.94,20.7171666667,61.9756666666,54.0146666667,56.90675,23.68425,12.9901666667,31.2519166666,28.1884166666,51.9931666667,15.85175
579.28,20.6959166667,61.9149166667,54.0471666667,56.84075,23.6535,12.94525,31.25975,28.2036666667,51.9514166666,15.8064166667
579.61,20.8470833333,62.0490833333,54.20775,56.9476666667,23.7515,13.0455,31.4018333333,28.3475,52.0116666667,15.91625
579.95,20.8993333334,62.0811666667,54.277,56.9825833334,23.78,13.0066666667,31.5009166667,28.37425,52.0389166667,15.8989166667
580.29,21.0606666667,62.2104166667,54.3788333334,57.0915833334,23.9681666666,13.1215,31.6656666667,28.53025,52.1815833334,16.041
580.63,21.10375,62.2995,54.4888333333,57.1464166667,24.0006666667,13.1154166667,31.7139166667,28.5895833333,52.2524166667,16.1115833333
580.97,21.1108333334,62.1425,54.4256666667,57.0236666667,23.9651666667,13.0985,31.7116666667,28.5434166667,52.11075,16.0834166667
581.31,21.1974166666,62.1824166667,54.5065833333,57.0551666667,23.9916666667,13.1758333333,31.8223333333,28.6106666667,52.1318333333,16.1776666667
581.65,21.37375,62.29575,54.7189166667,57.1979166667,24.1475833333,13.3105833333,31.9296666667,28.7536666666,52.2658333333,16.2910833333
581.98,21.4338333333,62.3078333333,54.778,57.2625,24.2263333333,13.3363333333,31.9910833333,28.7735833333,52.2830833333,16.3008333333
582.32,21.3960833333,62.2214166667,54.6969166667,57.2001666667,24.1936666666,13.32375,31.9914166666,28.74375,52.21725,16.2956666667
582.66,21.43825,62.14025,54.63425,57.1286666667,24.2169166667,13.3884166667,32.0805,28.7670833333,52.1950833333,16.3465
583.00,21.5290833333,62.16325,54.6539166667,57.19225,24.2645833333,13.4145833333,32.184,28.8021666667,52.2355,16.365
583.34,21.5315833333,62.0553333333,54.59825,57.0761666667,24.2586666667,13.4655833333,32.221,28.7518333333,52.1841666667,16.3475833333
583.68,21.5586666667,62.0923333333,54.6775,57.1171666667,24.2498333334,13.4671666667,32.2839166667,28.7705,52.2175833333,16.3714166667
584.01,21.556,62.1023333333,54.7826666667,57.1394166667,24.22375,13.46725,32.3519166667,28.7849166667,52.1845,16.3858333333
584.35,21.682,62.0793333333,54.778,57.1938333333,24.26625,13.5786666666,32.4413333333,28.8376666667,52.2095,16.45775
584.69,21.7250833333,62.2569166667,54.921,57.3386666667,24.3520833333,13.6008333333,32.5829166667,28.87775,52.359,16.4840833334
585.03,21.7335,62.2451666667,54.9363333333,57.3154166667,24.3645,13.6115,32.6318333334,28.9038333333,52.3575833333,16.49875
585.37,21.6750833334,62.2679166667,54.9596666667,57.3015,24.3433333333,13.596,32.6633333333,28.8094166667,52.3463333333,16.47225
585.70,21.74275,62.2993333333,54.97375,57.3016666667,24.37475,13.6268333333,32.7668333333,28.8731666667,52.3945833333,16.5489166667
586.04,21.7975,62.3845,55.0566666667,57.4155,24.4276666666,13.6985,32.8969166667,28.95225,52.5155833334,16.5850833333
586.38,21.8185,62.523,55.2046666667,57.57425,24.5156666667,13.6884166666,32.9906666667,28.9986666667,52.5584166667,16.5956666667
586.72,21.8040833334,62.6081666667,55.28025,57.67675,24.5393333334,13.7166666666,33.0676666667,29.0203333333,52.6054166667,16.6494166667
587.06,21.8499166666,62.69025,55.2705833333,57.7780833333,24.6108333333,13.7439166667,33.2054166667,29.1076666667,52.6656666667,16.7185833333
587.39,21.80875,62.7078333333,55.2655,57.82075,24.6200833333,13.7639166667,33.2704166667,29.09675,52.6780833334,16.7096666667
587.73,21.8398333334,62.8101666667,55.33125,57.9173333333,24.6860833333,13.8138333333,33.3721666667,29.0925,52.75075,16.7661666667
588.07,21.7616666667,63.0838333333,55.4759166667,57.9991666666,24.6801666667,13.7210833333,33.4019166667,29.0603333333,52.808,16.71075
588.41,21.8015,63.1396666667,55.4909166667,58.0716666667,24.7114166667,13.7601666666,33.48225,29.1153333333,52.86375,16.7683333333
588.74,21.8425833333,63.279,55.5584166667,58.1235,24.7410833334,13.8230833333,33.5595,29.139,52.911,16.81575
589.08,21.8380833333,63.2995833333,55.5183333333,58.1675833334,24.7195833333,13.7845833333,33.6084166667,29.1888333333,52.90825,16.78275
589.42,21.81375,63.2853333333,55.5504166667,58.16325,24.7295,13.7633333333,33.6496666667,29.1923333333,52.8725833334,16.7918333333
589.76,21.9353333333,63.5125833333,55.7003333333,58.3354166667,24.83325,13.7909166667,33.8164166667,29.2601666667,53.0251666667,16.8654166667
590.09,21.9648333333,63.4003333333,55.6189166667,58.2280833333,24.7666666667,13.787,33.8285833333,29.2809166667,52.928,16.862
590.43,21.9584166666,63.3734166667,55.62575,58.123,24.7555833333,13.7555,33.8141666667,29.2290833333,52.8484166666,16.80625
590.77,21.9791666667,63.4980833334,55.7331666667,58.22775,24.74625,13.7679166667,33.8693333333,29.2496666667,52.9385,16.7905833333
591.11,22.0370833333,63.5686666667,55.7645833333,58.1843333334,24.8174166667,13.8188333333,33.9204166666,29.3064166667,52.96775,16.8565833333
591.44,22.0404166666,63.52575,55.63575,58.0455833333,24.77725,13.80075,33.9346666667,29.3303333333,52.9084166666,16.8358333333
591.78,22.0640833333,63.351,55.5745,57.9959166667,24.7600833333,13.8254166666,33.99325,29.3068333333,52.8318333333,16.8395833333
592.12,22.1215,63.3879166666,55.6420833334,57.9981666667,24.80725,13.921,34.0775833333,29.3708333333,52.8796666667,16.9188333334
592.46,22.2016666667,63.4201666667,55.6805833334,58.0928333334,24.8725833333,13.8990833333,34.1475833333,29.40225,52.937,16.9224166667
592.79,22.2545,63.4906666667,55.7523333334,58.1150833333,24.8898333333,13.9456666667,34.19525,29.4478333333,52.9905,16.9673333333
593.13,22.3225833333,63.5633333333,55.7636666666,58.1505,24.9358333333,14.0289166667,34.2685,29.483,52.99775,16.9956666667
593.47,22.2705,63.456,55.7058333333,58.1036666667,24.8656666667,14.0116666667,34.234,29.44125,52.8323333334,16.96375
593.80,22.2418333334,63.54625,55.7245833333,58.1055833333,24.912,14.0320833334,34.2841666667,29.3545,52.8758333334,16.95925
594.14,22.3365833333,63.6233333333,55.7295833333,58.1744166667,25.021,14.1728333333,34.4296666667,29.4305833333,52.9741666667,17.0941666667
594.48,22.2805,63.6158333334,55.7353333333,58.1506666667,24.9789166667,14.13725,34.4674166667,29.35925,52.9223333333,17.0963333333
594.81,22.2725833333,63.6303333333,55.6976666667,58.1923333333,24.9826666667,14.1011666667,34.5195833333,29.3179166667,52.8879166667,17.0886666667
595.15,22.2835,63.67775,55.75275,58.3165833334,25.0138333333,14.16575,34.5855833333,29.2999166666,52.8985833333,17.1056666667
595.49,22.3395,63.869,55.8660833333,58.493,25.1208333333,14.2135,34.69575,29.41475,53.0170833333,17.1769166667
595.82,22.3660833333,63.9264166666,55.8658333333,58.52625,25.2123333333,14.2500833334,34.77725,29.4694166667,53.033,17.224
596.16,22.3285833333,63.8805,55.8211666667,58.4600833333,25.2480833333,14.31625,34.8290833333,29.475,53.04875,17.2555
596.50,22.2621666667,63.8205833333,55.76625,58.4381666666,25.25025,14.2699166667,34.8508333333,29.3891666667,52.9953333334,17.2174166667
596.83,22.2903333333,63.8465833333,55.8048333333,58.4858333334,25.2649166667,14.2775833333,34.8835,29.4435833333,53.0330833333,17.21225
597.17,22.3178333333,63.8468333333,55.8075,58.479,25.3535,14.30875,34.9350833333,29.4985,53.06525,17.2363333334
597.51,22.44575,63.9111666667,55.8901666667,58.57475,25.4711666666,14.4045,35.0416666667,29.6479166667,53.13675,17.332
597.84,22.47725,63.9693333333,55.9833333334,58.67525,25.495,14.42,35.1290833333,29.73275,53.1704166666,17.3459166666
598.18,22.54175,63.94575,55.9765,58.6440833333,25.57825,14.4450833334,35.1594166667,29.7795,53.17775,17.3991666667
598.52,22.5831666667,63.8465833333,55.9285833333,58.5764166666,25.5521666667,14.5203333333,35.1471666667,29.802,53.1605,17.4083333334
598.85,22.7455,64.00525,56.1265,58.68375,25.6644166666,14.5945,35.3279166666,29.97625,53.3459166666,17.4956666667
599.19,22.81,63.9204166667,56.1255833334,58.6149166666,25.694,14.65875,35.3723333333,29.9761666667,53.3419166667,17.5103333333
599.53,22.8654166666,63.90725,56.1720833334,58.6625,25.6623333334,14.68375,35.42975,30.0004166667,53.3361666667,17.5531666667
599.86,22.95825,64.069,56.3153333333,58.81775,25.6804166667,14.6845833333,35.5119166667,30.0295,53.4074166667,17.5701666667
600.20,23.1645833333,64.23975,56.4819166667,58.9773333334,25.8443333334,14.86325,35.71225,30.2086666667,53.5275833334,17.701
600.53,23.17375,64.2765,56.5103333333,58.9569166667,25.8323333333,14.8804166667,35.7321666667,30.1609166667,53.5394166667,17.7185833333
600.87,23.2489166667,64.35425,56.5876666666,58.9559166667,25.8361666667,14.96225,35.801,30.1634166667,53.6045,17.8075
601.21,23.1428333333,64.4579166667,56.6446666667,58.9718333333,25.7535,14.9244166666,35.8619166667,30.1048333333,53.684,17.7465833333
601.54,23.0591666667,64.43575,56.5879166667,58.9330833333,25.7136666667,14.8631666667,35.80175,29.95225,53.6433333334,17.7029166667
601.88,23.0988333333,64.5775,56.6228333333,59.0369166667,25.7355,14.9344166667,35.877,30.0095833333,53.6864166667,17.71775
602.21,23.0133333334,64.59775,56.6428333333,59.0535,25.6946666667,14.8689166667,35.85375,29.9074166667,53.6518333333,17.6801666667
602.55,22.8115833333,64.5055833333,56.5300833333,58.9750833333,25.5834166667,14.75475,35.7346666667,29.7311666667,53.5895833333,17.5589166666
602.88,22.8303333333,64.6505,56.6219166667,59.0745,25.5903333333,14.78775,35.8066666667,29.744,53.6813333333,17.6225833334
603.22,22.693,64.5986666667,56.5149166667,58.9643333333,25.4914166667,14.6884166666,35.7304166667,29.59425,53.5900833333,17.4953333333
603.56,22.5933333333,64.44425,56.38625,58.8245833333,25.3979166667,14.6725833333,35.6710833333,29.5206666667,53.5011666667,17.4235833333
603.89,22.46825,64.3255,56.23175,58.6826666667,25.26075,14.5645,35.54875,29.4114166667,53.3959166667,17.3208333334
604.23,22.4323333333,64.339,56.2303333333,58.74275,25.2688333333,14.5720833333,35.6316666667,29.4189166667,53.4091666667,17.34825
604.56,22.3505,64.3516666667,56.204,58.7563333333,25.26375,14.49025,35.6151666667,29.39075,53.4073333333,17.2735
604.90,22.3619166667,64.2815,56.1534166667,58.7444166666,25.2545833333,14.4651666666,35.5665833333,29.3713333334,53.3616666667,17.24475
605.23,22.3581666666,64.1868333333,56.0869166667,58.64375,25.1845,14.4638333333,35.5424166667,29.393,53.28,17.1969166667
605.57,22.3091666667,64.083,56.1055833333,58.5549166667,25.1625833333,14.4506666667,35.5040833333,29.369,53.1895833333,17.1750833333
605.90,22.3515,64.2735,56.2775,58.706,25.2226666667,14.4673333333,35.6393333333,29.5061666667,53.3181666667,17.2116666667
606.24,22.3823333333,64.327,56.3473333333,58.7719166667,25.26375,14.4735833333,35.6775,29.5373333333,53.3421666667,17.2590833333
606.58,22.2949166667,64.1686666667,56.17025,58.6535833333,25.2211666667,14.4365,35.6200833333,29.4539166666,53.2053333333,17.1620833334
606.91,22.3496666666,64.276,56.3461666667,58.7518333333,25.2573333333,14.44675,35.6989166667,29.50425,53.3071666667,17.16825
607.25,22.2785,64.3253333333,56.35275,58.75175,25.2153333333,14.40325,35.6926666667,29.4830833333,53.2860833333,17.142
607.58,22.3074166667,64.40575,56.4823333333,58.8628333333,25.2803333333,14.43575,35.8085,29.5229166667,53.37225,17.1818333333
607.92,22.23425,64.36525,56.5028333333,58.8296666667,25.174,14.3555833333,35.7756666667,29.4575833333,53.3765,17.0824166667
608.25,22.23525,64.3669166666,56.5583333333,58.8273333333,25.1450833333,14.3003333334,35.7871666667,29.4726666667,53.4408333333,17.02475
608.59,22.3651666667,64.5273333334,56.7375833334,58.9990833333,25.2231666667,14.40175,35.9470833334,29.618,53.6263333334,17.1619166667
608.92,22.3608333333,64.59975,56.8448333333,59.0164166667,25.216,14.3616666666,35.991,29.6328333333,53.6771666666,17.1480833333
609.26,22.3818333334,64.6736666667,56.928,59.104,25.2328333334,14.35275,36.099,29.7003333333,53.7931666667,17.1658333333
609.59,22.4005833333,64.5419166667,56.914,59.02425,25.2306666667,14.3395833333,36.0905,29.68325,53.7658333334,17.1635833333
609.93,22.44425,64.4270833333,56.84825,58.89675,25.2076666667,14.4004166667,36.1229166667,29.7474166667,53.6715833333,17.1548333333
610.26,22.4316666667,64.4825,56.963,58.9219166666,25.1316666666,14.3046666667,36.1560833333,29.7845833333,53.67425,17.1055833333
610.60,22.5175,64.384,56.9533333334,58.8865833334,25.2004166667,14.39275,36.2494166667,29.9199166667,53.6608333333,17.2090833333
610.93,22.54525,64.3746666667,57.0586666666,58.8684166666,25.2135,14.30675,36.3000833333,29.9655833333,53.6705,17.1476666667
611.27,22.5296666667,64.4114166667,57.1685833333,58.9081666667,25.21375,14.2924166667,36.3160833333,30.0525833333,53.7003333334,17.16075
611.60,22.6886666667,64.5165,57.2956666667,58.9723333333,25.33975,14.41875,36.4395833334,30.2270833333,53.8189166667,17.29025
611.93,22.7074166667,64.5091666667,57.3371666667,58.9608333333,25.3245833333,14.50025,36.529,30.2468333333,53.8190833334,17.3293333333
612.27,22.5955833333,64.2756666667,57.2475,58.7394166667,25.2996666666,14.397,36.4599166667,30.1425833333,53.6540833334,17.2588333334
612.60,22.63375,64.2305,57.3384166666,58.8263333333,25.3765833333,14.4365,36.5541666666,30.1659166667,53.7360833333,17.2915
612.94,22.4803333333,64.0024166667,57.1196666667,58.5674166666,25.2281666667,14.2600833333,36.3865833334,29.9735,53.5765,17.1126666667
613.27,22.4881666667,64.0293333333,57.2071666666,58.5396666667,25.1995833333,14.27075,36.4391666667,30.004,53.6103333333,17.0948333333
613.61,22.45125,64.169,57.325,58.6765833334,25.1845,14.1545833333,36.5019166666,30.00125,53.6965,17.04125
613.94,22.4625,64.1105833333,57.3901666667,58.67575,25.2743333334,14.218,36.5466666667,30.0348333333,53.8179166666,17.0315833333
614.28,22.377,64.1813333333,57.4296666667,58.6800833333,25.2010833333,14.1404166667,36.5213333334,29.945,53.8905833334,16.9764166667
614.61,22.5136666667,64.2789166667,57.5238333333,58.86225,25.2910833333,14.2829166667,36.6414166667,30.038,53.99925,17.15025
614.94,22.6229166666,64.2943333333,57.5209166667,58.89225,25.3431666667,14.3538333333,36.7779166667,30.07575,54.0563333333,17.2336666667
615.28,22.5060833333,64.2308333334,57.46075,58.7748333334,25.241,14.16225,36.6836666666,29.9645,53.9754166667,17.11225
615.61,22.5501666667,64.2485833333,57.52275,58.83875,25.3263333334,14.1460833333,36.7231666667,30.0215833334,54.00425,17.1680833333
615.95,22.4119166667,64.249,57.45675,58.8613333333,25.1624166667,14.0245,36.6495,29.8794166667,53.976,16.9923333333
616.28,22.3458333333,64.21325,57.33325,58.7824166667,25.0789166667,13.9523333333,36.55925,29.8491666667,53.90925,16.93075
616.61,22.5870833333,64.3701666667,57.5860833333,59.0311666667,25.2505833333,14.15725,36.7550833334,30.07825,54.1221666667,17.103
616.95,22.5735833334,64.4383333334,57.55325,59.1556666667,25.2983333333,14.1593333333,36.7839166667,30.1119166667,54.13075,17.1311666667
617.28,22.5895833333,64.3543333333,57.54075,59.1250833333,25.34975,14.2496666667,36.7995833334,30.1326666667,54.169,17.1583333334
617.62,22.5635833333,64.36825,57.5825,59.0719166666,25.2994166667,14.19375,36.8291666667,30.107,54.1319166667,17.172
617.95,22.5379166667,64.3063333333,57.5758333333,59.1239166667,25.3211666667,14.1689166667,36.8094166667,30.142,54.0979166667,17.16425
618.28,22.3995833334,64.2346666667,57.4900833334,59.0588333333,25.2215,14.048,36.7305,30.0131666667,54.0655833333,17.0248333333
618.62,22.2524166667,64.0566666667,57.3255,58.8215,25.0804166667,13.9023333334,36.5483333333,29.8124166667,53.9071666666,16.9095
618.95,22.3195,64.175,57.4764166667,58.9889166667,25.1914166667,14.0003333333,36.6545,29.8926666667,54.0280833333,16.9885833334
619.28,22.2241666667,64.11075,57.34475,58.8870833333,25.0683333334,13.9584166667,36.5915,29.813,53.92025,16.9464166666
619.62,22.3505833334,64.19425,57.5056666667,58.99975,25.1811666667,14.0004166667,36.7085833333,29.9389166667,54.0150833333,17.0600833334
619.95,22.40025,64.5195,57.806,59.3250833333,25.3076666667,14.0459166667,36.9390833333,30.0725833333,54.234,17.1765
620.28,22.271,64.5233333333,57.7281666666,59.3108333333,25.2499166667,13.94425,36.92,29.977,54.2190833333,17.1234166667
620.62,22.27475,64.3416666667,57.5811666666,59.1193333333,25.2076666667,13.89075,36.8545833333,29.85925,54.0986666667,17.0871666666
620.95,22.2399166667,64.38025,57.6355,59.1076666667,25.1461666667,13.7391666667,36.7761666666,29.8275,54.0701666667,17.02075
621.28,22.1285833333,64.31825,57.5103333334,59.1196666667,25.0485833333,13.6111666666,36.6734166667,29.7635,54.0111666666,16.9495833333
621.62,22.068,64.2595833333,57.4370833333,59.05625,24.9564166667,13.4950833333,36.6375,29.6554166667,53.929,16.8425833333
621.95,22.18825,64.2536666667,57.5385,59.1,25.09125,13.64925,36.70425,29.7993333333,53.99925,17.015
622.28,22.26975,64.2328333334,57.6116666667,59.2385833333,25.1835833333,13.7545,36.7586666667,29.9524166667,53.9991666667,17.06875
622.62,22.1771666666,64.0303333333,57.3786666666,59.07,25.0629166667,13.6665833333,36.6543333333,29.8063333333,53.83025,16.9843333333
622.95,22.1584166667,63.8938333334,57.3006666667,59.0500833333,25.0051666667,13.5628333333,36.5943333333,29.6723333334,53.72875,16.8908333333
623.28,22.0870833334,63.8701666667,57.2014166667,59.0311666667,24.968,13.58425,36.5809166666,29.6728333333,53.65125,16.9035833333
623.62,21.9945,63.53625,56.883,58.7128333333,24.822,13.49875,36.3536666667,29.4135,53.3925,16.7706666667
623.95,22.0569166667,63.7038333334,56.993,58.8350833333,24.88975,13.61325,36.4054166666,29.4914166667,53.4545833334,16.8649166667
624.28,22.08025,63.747,57.0354166667,58.8613333333,24.9466666667,13.7599166666,36.42375,29.5006666667,53.4559166667,16.9431666667
624.62,22.099,63.7766666667,57.0061666667,58.8825833333,24.92925,13.8544166667,36.4828333334,29.4925,53.46075,17.0388333333
624.95,22.2688333333,63.8639166666,57.0509166667,58.9645,25.1273333333,14.0209166667,36.5813333334,29.6158333333,53.5331666667,17.1865
625.28,22.312,63.9145833333,57.03325,58.9941666667,25.18925,14.145,36.5935833333,29.626,53.6095,17.2396666667
625.61,22.3576666667,64.0543333333,57.061,59.1095833333,25.2388333333,14.17425,36.6918333333,29.6655,53.6768333333,17.30625
625.95,22.3434166667,64.1709166667,57.08275,59.14325,25.2438333333,14.1645,36.7716666667,29.6569166667,53.80625,17.3179166667
626.28,22.3465,64.2956666667,57.1930833333,59.235,25.2924166667,14.1936666667,36.8070833334,29.7001666666,53.8490833333,17.34525
626.61,22.4489166666,64.545,57.414,59.4353333334,25.4403333334,14.331,36.996,29.8459166667,54.0520833333,17.4174166667
626.94,22.436,64.5720833333,57.4295,59.4331666666,25.4665,14.2819166667,36.96375,29.7744166667,54.093,17.3998333333
627.28,22.5789166667,64.77475,57.6079166667,59.6098333333,25.5971666667,14.4628333333,37.1400833333,29.9624166667,54.2393333333,17.5771666667
627.61,22.6009166667,64.6638333333,57.5695,59.5825,25.5775833333,14.4524166667,37.17025,29.9905,54.2251666666,17.6030833333
627.94,22.6239166667,64.8068333333,57.6783333333,59.76275,25.6274166667,14.4568333333,37.2709166667,30.1076666666,54.3849166666,17.66875
628.27,22.7085,64.8376666666,57.7514166667,59.8563333334,25.7165833333,14.5451666667,37.41275,30.186,54.44725,17.72775
628.61,22.7224166666,64.83125,57.8326666667,59.8746666667,25.6603333333,14.5860833333,37.4325833333,30.1816666667,54.4620833333,17.7574166667
628.94,22.8380833333,64.9815833334,57.9914166667,60.0328333333,25.7888333333,14.6288333333,37.5909166667,30.2830833333,54.5943333334,17.8593333333
629.27,22.8490833333,64.92275,57.9785,59.9778333334,25.7814166666,14.633,37.5830833333,30.2849166667,54.5849166667,17.7988333333
629.60,22.8720833333,65.0074166667,58.03525,60.0421666667,25.8249166667,14.6303333333,37.6321666667,30.31275,54.64875,17.8095
629.94,22.9658333333,64.9149166667,58.00175,60.0205,25.8698333334,14.7109166667,37.6976666667,30.3325833333,54.64525,17.9214166667
630.27,22.9641666667,64.8095833333,57.9308333333,59.9153333334,25.8693333333,14.6855833333,37.6588333333,30.3350833333,54.5465833333,17.993
630.60,23.06975,64.9256666667,58.0646666666,60.0108333333,25.9201666667,14.76925,37.76775,30.468,54.6808333334,18.0613333333
630.93,23.03725,64.9255,58.024,59.9815833333,25.9056666667,14.6971666667,37.7288333333,30.4649166666,54.66125,17.97525
631.26,23.1463333333,65.1331666666,58.1474166667,60.1058333333,26.0063333333,14.7833333333,37.8281666667,30.54,54.7466666667,18.0734166667
631.60,23.1525833333,65.1154166666,58.0796666667,60.0446666667,26.01775,14.77325,37.8544166666,30.5285,54.6778333333,18.0111666667
631.93,23.182,65.1853333333,58.1409166667,60.07625,26.1566666667,14.8945833333,37.9081666667,30.50225,54.6851666667,18.101
632.26,23.2639166667,65.3808333333,58.3058333333,60.2233333333,26.28425,14.9339166666,38.0476666667,30.5881666667,54.8053333333,18.13375
632.59,23.3141666666,65.34575,58.3074166666,60.1894166667,26.27875,14.94575,38.1228333334,30.6105833333,54.7233333333,18.1863333333
632.92,23.3559166667,65.38375,58.30575,60.2134166667,26.32,14.9519166667,38.1658333334,30.5995833333,54.6534166667,18.2095833333
633.26,23.4465833333,65.405,58.4040833333,60.2553333333,26.34025,15.0106666667,38.14125,30.6156666667,54.6386666667,18.2935833333
633.59,23.5914166667,65.615,58.5889166667,60.4531666667,26.50475,15.1270833333,38.3000833334,30.7585833333,54.7519166667,18.35775
633.92,23.6784166667,65.7109166667,58.5931666667,60.5151666667,26.60475,15.2181666667,38.3763333333,30.8405,54.8039166666,18.4191666667
634.25,23.74975,65.6426666667,58.5334166667,60.4693333333,26.6173333333,15.30425,38.3874166666,30.85275,54.7148333334,18.5023333333
